ticker,AGR US Equity
2016-05-10,-0.0994
2016-05-11,0.4228
2016-05-12,0.5201
2016-05-13,1.3057
2016-05-16,0.535
2016-05-17,-1.8142
2016-05-18,-1.3057
2016-05-19,1.3979
2016-05-20,0.1231
2016-05-23,-0.0738
2016-05-24,2.0669
2016-05-25,-1.0366
2016-05-26,0.9501
2016-05-27,0.6274
2016-05-31,0.7674
2016-06-01,1.1185
2016-06-02,0.1412
2016-06-03,2.8202
2016-06-06,0.5943
2016-06-07,-0.1363
2016-06-08,-0.5188
2016-06-09,0.2079
2016-06-10,0.5071
2016-06-13,-0.7798
2016-06-14,0.9709
2016-06-15,-1.3277999999999999
2016-06-16,0.6961
2016-06-17,0.0922
2016-06-20,-0.1151
2016-06-21,2.0512
2016-06-22,-2.1906
2016-06-23,1.1545
2016-06-24,-0.5935
2016-06-27,2.3421
2016-06-28,1.077
2016-06-29,1.7092
2016-06-30,0.5238
2016-07-01,0.9336
2016-07-05,-0.4087
2016-07-06,0.0864
2016-07-07,-1.6401
2016-07-08,0.6582
2016-07-11,-0.0218
2016-07-12,-0.8938
2016-07-13,0.7919
2016-07-14,0.2837
2016-07-15,0.2394
2016-07-18,-0.3257
2016-07-19,-1.9821
2016-07-20,-1.0889
2016-07-21,0.0899
2016-07-22,1.3019
2016-07-25,-0.0665
2016-07-26,-0.0887
2016-07-27,-1.2206
2016-07-28,0.2022
2016-07-29,1.2107999999999999
2016-08-01,-0.0222
2016-08-02,-0.3102
2016-08-03,-0.3112
2016-08-04,0.223
2016-08-05,-1.0901
2016-08-08,-1.0346
2016-08-09,-0.2727
2016-08-10,0.1367
2016-08-11,-0.1365
2016-08-12,0.0912
2016-08-15,-0.9107
2016-08-16,-1.3096999999999999
2016-08-17,0.4657
2016-08-18,0.8111
2016-08-19,-0.3218
2016-08-22,0.3229
2016-08-23,-0.069
2016-08-24,-0.5521
2016-08-25,-0.1157
2016-08-26,-2.7327
2016-08-29,0.7143
2016-08-30,-0.9693
2016-08-31,-0.6923
2016-09-01,0.2885
2016-09-02,1.1745
2016-09-06,0.6633
2016-09-07,0.9226
2016-09-08,-0.2827
2016-09-09,-3.1892
2016-09-12,0.366
2016-09-13,0.4619
2016-09-14,-0.4356
2016-09-15,0.2674
2016-09-16,-0.1212
2016-09-19,1.5291000000000001
2016-09-20,0.3586
2016-09-21,2.8346999999999998
2016-09-22,0.8802
2016-09-23,-1.2859
2016-09-26,-0.1163
2016-09-27,-0.5123
2016-09-28,0.1639
2016-09-29,-1.0049
2016-09-30,-1.3692
2016-10-03,-1.5318
2016-10-04,-3.3544
2016-10-05,-0.0503
2016-10-06,-0.0755
2016-10-07,-0.4029
2016-10-10,1.6688
2016-10-11,-1.517
2016-10-12,0.7576
2016-10-13,1.4035
2016-10-14,-1.1369
2016-10-17,0.275
2016-10-18,0.8975
2016-10-19,-0.939
2016-10-20,-1.347
2016-10-21,0.2528
2016-10-24,0.3783
2016-10-25,-3.4925
2016-10-26,-0.1041
2016-10-27,0.0521
2016-10-28,1.0419
2016-10-31,1.5984
2016-11-01,-1.7508
2016-11-02,-0.2324
2016-11-03,1.1131
2016-11-04,-0.8193
2016-11-07,1.5230000000000001
2016-11-08,0.8899
2016-11-09,-5.0655
2016-11-10,-3.4245
2016-11-11,0.4398
2016-11-14,-0.1368
2016-11-15,1.425
2016-11-16,0.1621
2016-11-17,0.5935
2016-11-18,-0.6972
2016-11-21,0.5671
2016-11-22,0.3759
2016-11-23,-0.7758
2016-11-25,1.1863
2016-11-28,1.0392
2016-11-29,-1.4241
2016-11-30,-3.237
2016-12-01,-1.5206
2016-12-02,0.2246
2016-12-05,1.4285999999999999
2016-12-06,-0.1105
2016-12-07,1.3271
2016-12-08,2.1337
2016-12-09,0.2162
2016-12-12,0.7821
2016-12-13,-0.4282
2016-12-14,-2.2575
2016-12-15,1.3748
2016-12-16,2.224
2016-12-19,1.7246000000000001
2016-12-20,-1.6693
2016-12-21,0.7958
2016-12-22,-0.3947
2016-12-23,0.0528
2016-12-27,-0.2905
2016-12-28,-1.3506
2016-12-29,1.7181
2016-12-30,-0.0264
2017-01-03,0.6072
2017-01-04,1.5219
2017-01-05,-1.1372
2017-01-06,1.2549000000000001
2017-01-09,-0.4906
2017-01-10,1.3752
2017-01-11,1.4333
2017-01-12,-0.3785
2017-01-13,0.076
2017-01-17,-0.0759
2017-01-18,-1.0638
2017-01-19,-1.1265
2017-01-20,-0.1554
2017-01-23,-0.6483
2017-01-24,0.757
2017-01-25,0.6736
2017-01-26,-1.1837
2017-01-27,-1.1719
2017-01-30,-0.3953
2017-01-31,2.6455
2017-02-01,-0.6443
2017-02-02,0.7523
2017-02-03,0.4119
2017-02-06,0.0769
2017-02-07,0.7686
2017-02-08,1.4493
2017-02-09,0.401
2017-02-10,0.8737
2017-02-13,0.1732
2017-02-14,-0.2964
2017-02-15,-0.2725
2017-02-16,1.3168
2017-02-17,0.3188
2017-02-21,4.2044
2017-02-22,1.126
2017-02-23,-0.2784
2017-02-24,1.1631
2017-02-27,-0.2989
2017-02-28,0.8303
2017-03-01,-0.0457
2017-03-02,-0.0686
2017-03-03,-1.0534
2017-03-06,-0.648
2017-03-07,-0.1863
2017-03-08,-1.4656
2017-03-09,-0.1436
2017-03-10,2.0129
2017-03-13,-1.0571
2017-03-14,-0.0237
2017-03-15,1.4248
2017-03-16,-1.358
2017-03-17,0.8782
2017-03-20,-1.1294
2017-03-21,1.2851
2017-03-22,0.6344
2017-03-23,0.2568
2017-03-24,0.5123
2017-03-27,-0.4402
2017-03-28,0.0698
2017-03-29,0.5814
2017-03-30,-1.2948
2017-03-31,0.1171
2017-04-03,-0.0702
2017-04-04,1.2643
2017-04-05,0.7399
2017-04-06,-1.0787
2017-04-07,0.116
2017-04-10,-0.3244
2017-04-11,-0.0233
2017-04-12,0.9767
2017-04-13,-0.3915
2017-04-17,1.0173
2017-04-18,0.206
2017-04-19,-0.7538
2017-04-20,0.2071
2017-04-21,0.5282
2017-04-24,-0.5483
2017-04-25,0.85
2017-04-26,-0.4784
2017-04-27,0.5722
2017-04-28,-1.0014
2017-05-01,-0.023
2017-05-02,0.8968
2017-05-03,-1.3902
2017-05-04,0.7395
2017-05-05,1.2159
2017-05-08,0.0227
2017-05-09,-0.8611
2017-05-10,0.2286
2017-05-11,0.1824
2017-05-12,0.774
2017-05-15,0.1807
2017-05-16,-0.2931
2017-05-17,-0.6332
2017-05-18,0.1365
2017-05-19,0.25
2017-05-22,0.7255
2017-05-23,0.4501
2017-05-24,1.1875
2017-05-25,0.1107
2017-05-26,0.1548
2017-05-30,0.0883
2017-05-31,0.2427
2017-06-01,1.1226
2017-06-02,-0.3047
2017-06-05,-0.131
2017-06-06,0.2405
2017-06-07,-0.5191
2017-06-08,-0.1328
2017-06-09,-0.82
2017-06-12,0.1117
2017-06-13,1.25
2017-06-14,-0.3307
2017-06-15,0.6193
2017-06-16,0.7035
2017-06-19,-0.2183
2017-06-20,0.0875
2017-06-21,-0.1967
2017-06-22,-0.1971
2017-06-23,0.0439
2017-06-26,0.2193
2017-06-27,-0.7223
2017-06-28,-0.6393
2017-06-29,-1.7306
2017-06-30,-0.3161
2017-07-03,-0.7701
2017-07-05,-0.7533
2017-07-06,0.0
2017-07-07,-0.253
2017-07-10,0.392
2017-07-11,-0.1378
2017-07-12,0.483
2017-07-13,-0.1602
2017-07-14,0.9399
2017-07-17,-0.0681
2017-07-18,0.0
2017-07-19,2.6136
2017-07-20,-0.2215
2017-07-21,0.2886
2017-07-24,0.996
2017-07-25,-0.4164
2017-07-26,0.5062
2017-07-27,-0.1971
2017-07-28,-0.8556
2017-07-31,0.509
2017-08-01,0.3523
2017-08-02,0.4607
2017-08-03,0.7862
2017-08-04,-0.3034
2017-08-07,0.8694
2017-08-08,1.1204
2017-08-09,-0.554
2017-08-10,0.5571
2017-08-11,-0.9163
2017-08-14,0.7097
2017-08-15,0.1068
2017-08-16,0.5973
2017-08-17,-0.4877
2017-08-18,0.4901
2017-08-21,0.4453
2017-08-22,0.8022
2017-08-23,1.089
2017-08-24,0.3315
2017-08-25,0.2684
2017-08-28,0.7002
2017-08-29,0.0613
2017-08-30,-0.4701
2017-08-31,0.2464
2017-09-01,-0.4302
2017-09-05,-0.5966
2017-09-06,-0.8071
2017-09-07,1.1308
2017-09-08,0.6869
2017-09-11,0.5168
2017-09-12,-1.9127999999999998
2017-09-13,-0.9855
2017-09-14,0.4235
2017-09-15,0.1898
2017-09-18,-1.0314
2017-09-19,-0.5317
2017-09-20,-0.5987
2017-09-21,0.1506
2017-09-22,-0.1289
2017-09-25,1.2903
2017-09-26,0.0849
2017-09-27,-0.8273
2017-09-28,0.9412
2017-09-29,0.4874
2017-10-02,0.2531
2017-10-03,-0.1262
2017-10-04,0.9688
2017-10-05,0.7718
2017-10-06,-1.3869
2017-10-09,-0.5458
2017-10-10,1.0553
2017-10-11,0.7728
2017-10-12,0.2902
2017-10-13,-0.8266
2017-10-16,-0.4376
2017-10-17,0.6907
2017-10-18,0.1455
2017-10-19,0.3944
2017-10-20,-0.1447
2017-10-23,-0.0621
2017-10-24,2.5482
2017-10-25,0.6869
2017-10-26,1.3443
2017-10-27,1.0493
2017-10-30,-0.4114
2017-10-31,1.7706
2017-11-01,-0.8892
2017-11-02,-1.5994000000000002
2017-11-03,1.2686
2017-11-06,-0.5089
2017-11-07,0.964
2017-11-08,-0.3313
2017-11-09,-0.7038
2017-11-10,-0.4528
2017-11-13,1.2856
2017-11-14,2.6362
2017-11-15,-0.8181
2017-11-16,-0.2494
2017-11-17,-1.0769
2017-11-20,-0.175
2017-11-21,0.6621
2017-11-22,0.0774
2017-11-24,0.9279
2017-11-27,0.3065
2017-11-28,0.9738
2017-11-29,-0.0946
2017-11-30,0.4543
2017-12-01,-0.6595
2017-12-04,-0.8156
2017-12-05,-1.5299
2017-12-06,0.5244
2017-12-07,0.6376
2017-12-08,0.9061
2017-12-11,0.7481
2017-12-12,-2.5324
2017-12-13,0.8009
2017-12-14,-0.0969
2017-12-15,1.4743
2017-12-18,-0.8985
2017-12-19,-1.9676
2017-12-20,0.61
2017-12-21,-1.0366
2017-12-22,0.751
2017-12-26,-1.1965
2017-12-27,0.6552
2017-12-28,0.4931
2017-12-29,-0.7262
2018-01-02,-0.9292
2018-01-03,-1.2173
2018-01-04,-1.0909
2018-01-05,-0.4698
2018-01-08,0.6977
2018-01-09,-0.3261
2018-01-10,-1.881
2018-01-11,1.7295
2018-01-12,-0.6145
2018-01-16,-0.4328
2018-01-17,0.2277
2018-01-18,-1.2805
2018-01-19,-0.3138
2018-01-22,0.021
2018-01-23,1.0071
2018-01-24,0.4362
2018-01-25,0.9928
2018-01-26,-0.3072
2018-01-29,-1.8077
2018-01-30,0.9833
2018-01-31,0.9323
2018-02-01,-0.3284
2018-02-02,0.5148
2018-02-05,-3.1346
2018-02-06,-3.0668
2018-02-07,1.571
2018-02-08,-0.8808
2018-02-09,2.4491
2018-02-12,1.5232
2018-02-13,0.1875
2018-02-14,0.728
2018-02-15,2.4159
2018-02-16,1.25
2018-02-20,-1.2744
2018-02-21,-1.6942
2018-02-22,-0.1641
2018-02-23,2.1784
2018-02-26,-0.4827
2018-02-27,-1.5158
2018-02-28,-0.4309
2018-03-01,-0.3916
2018-03-02,-0.5587
2018-03-05,1.6854
2018-03-06,-0.9822
2018-03-07,-0.2687
2018-03-08,0.5429
2018-03-09,0.1664
2018-03-12,1.2663
2018-03-13,0.615
2018-03-14,0.9984
2018-03-15,0.7061
2018-03-16,-0.1402
2018-03-19,-0.4614
2018-03-20,0.1411
2018-03-21,-0.4427
2018-03-22,0.8894
2018-03-23,-1.3625
2018-03-26,1.0969
2018-03-27,1.5672000000000001
2018-03-28,0.3956
2018-03-29,0.7291
2018-04-02,-0.6455
2018-04-03,0.7088
2018-04-04,-0.6256
2018-04-05,0.7279
2018-04-06,-0.4492
2018-04-09,0.0196
2018-04-10,-1.2358
2018-04-11,0.2979
2018-04-12,-1.7624
2018-04-13,0.9272
2018-04-16,1.7176
2018-04-17,1.3548
2018-04-18,-0.5037
2018-04-19,-0.3115
2018-04-20,-0.918
2018-04-23,0.6702
2018-04-24,1.3707
2018-04-25,-1.4873
2018-04-26,3.8039
2018-04-27,-0.8122
2018-04-30,0.3809
2018-05-01,0.7209
2018-05-02,0.5839
2018-05-03,0.6554
2018-05-04,0.9488
2018-05-07,-0.4792
2018-05-08,-2.5556
2018-05-09,-1.2543
2018-05-10,0.9045
2018-05-11,0.3242
2018-05-14,-0.3422
2018-05-15,-0.8966
2018-05-16,-0.385
2018-05-17,-0.5411
2018-05-18,0.0
2018-05-21,0.544
2018-05-22,-0.2899
2018-05-23,2.8101000000000003
2018-05-24,0.6409
2018-05-25,0.0562
2018-05-29,-0.3931
2018-05-30,-0.2067
2018-05-31,-0.0188
2018-06-01,-1.5634000000000001
2018-06-04,-0.8802
2018-06-05,-0.5019
2018-06-06,-2.1343
2018-06-07,0.7772
2018-06-08,0.119
2018-06-11,-1.5457999999999998
2018-06-12,0.9259
2018-06-13,-0.6582
2018-06-14,0.9436
2018-06-15,0.4574
2018-06-18,0.5741
2018-06-19,1.1811
2018-06-20,-0.7782
2018-06-21,0.1569
2018-06-22,0.8222
2018-06-25,1.1456
2018-06-26,-0.4031
2018-06-27,0.559
2018-06-28,0.8051
2018-06-29,0.6465
2018-07-02,0.359
2018-07-03,0.3577
2018-07-05,0.6753
2018-07-06,0.8571
2018-07-09,-3.5285
2018-07-10,0.9575
2018-07-11,0.1517
2018-07-12,-0.0758
2018-07-13,0.2654
2018-07-16,0.1701
2018-07-17,-0.4152
2018-07-18,-0.5306
2018-07-19,0.6287
2018-07-20,-0.7194
2018-07-23,-0.3242
2018-07-24,-4.1707
2018-07-25,-0.4392
2018-07-26,-0.1203
2018-07-27,-0.2409
2018-07-30,-0.5434
2018-07-31,1.295
2018-08-01,-0.1798
2018-08-02,1.0806
2018-08-03,0.6137
2018-08-06,-0.1968
2018-08-07,-0.6703
2018-08-08,-0.397
2018-08-09,0.837
2018-08-10,-0.5731
2018-08-13,-1.8088
2018-08-14,0.1215
2018-08-15,-0.0607
2018-08-16,1.0115
2018-08-17,0.9814
2018-08-20,0.119
2018-08-21,-0.8716
2018-08-22,-0.8993
2018-08-23,0.3831
2018-08-24,0.6227
2018-08-27,-0.6987
2018-08-28,-0.2413
2018-08-29,0.7658
2018-08-30,-0.24
2018-08-31,-1.0826
2018-09-04,0.5472
2018-09-05,1.5118
2018-09-06,0.7347
2018-09-07,-1.034
2018-09-10,-0.1607
2018-09-11,-0.2214
2018-09-12,0.0605
2018-09-13,0.4838
2018-09-14,-0.2808
2018-09-17,0.1006
2018-09-18,0.2814
2018-09-19,-1.7435
2018-09-20,0.204
2018-09-21,-0.0204
2018-09-24,-1.5878999999999999
2018-09-25,-1.6343
2018-09-26,-1.1567
2018-09-27,0.6383
2018-09-28,1.3319
2018-10-01,-0.6259
2018-10-02,1.1337
2018-10-03,-2.678
2018-10-04,-0.5973
2018-10-05,1.0086
2018-10-08,0.956
2018-10-09,0.463
2018-10-10,-1.4453
2018-10-11,-1.8916
2018-10-12,0.0433
2018-10-15,0.7579
2018-10-16,1.7193
2018-10-17,0.6127
2018-10-18,0.945
2018-10-19,1.1442
2018-10-22,0.1645
2018-10-23,-1.4374
2018-10-24,2.3333
2018-10-25,-2.4837
2018-10-26,-0.6263
2018-10-29,-0.021
2018-10-30,-0.5463
2018-10-31,-0.6761
2018-11-01,1.4252
2018-11-02,-1.3841999999999999
2018-11-05,0.7869
2018-11-06,1.456
2018-11-07,1.6015000000000001
2018-11-08,-1.2487
2018-11-09,1.3889
2018-11-12,0.4907
2018-11-13,1.9939
2018-11-14,-0.379
2018-11-15,-0.8811
2018-11-16,1.0303
2018-11-19,1.1998
2018-11-20,-0.1976
2018-11-21,-2.6330999999999998
2018-11-23,0.0407
2018-11-26,-0.2033
2018-11-27,0.6721
2018-11-28,-0.263
2018-11-29,0.5071
2018-11-30,1.6751
2018-12-03,0.9726
2018-12-04,-0.1769
2018-12-06,2.0481
2018-12-07,0.5017
2018-12-10,0.6528
2018-12-11,0.5002
2018-12-12,-0.7083
2018-12-13,2.0243
2018-12-14,0.3023
2018-12-17,-3.3911
2018-12-18,-0.2535
2018-12-19,-0.4301
2018-12-20,1.0799
2018-12-21,-0.7964
2018-12-24,-3.7595
2018-12-26,0.5493
2018-12-27,0.7689
2018-12-28,0.0602
2018-12-31,0.5218
2019-01-02,-2.795
2019-01-03,-0.3081
2019-01-04,1.4215
2019-01-07,-1.6657
2019-01-08,1.7351999999999999
2019-01-09,-0.7919
2019-01-10,1.0233
2019-01-11,-0.7699
2019-01-14,-2.4908
2019-01-15,1.7797
2019-01-16,0.8023
2019-01-17,0.6327
2019-01-18,-0.2636
2019-01-22,-0.4473
2019-01-23,0.9804
2019-01-24,0.4652
2019-01-25,-1.0469
2019-01-28,-1.2411
2019-01-29,0.3708
2019-01-30,0.9852
2019-01-31,1.3618000000000001
2019-02-01,-0.5414
2019-02-04,0.2016
2019-02-05,0.2414
2019-02-06,-0.5219
2019-02-07,1.0896
2019-02-08,0.8184
2019-02-11,0.099
2019-02-12,-0.1384
2019-02-13,-0.1188
2019-02-14,0.0595
2019-02-15,0.3369
2019-02-19,1.0863
2019-02-20,-5.2169
2019-02-21,0.804
2019-02-22,0.7566
2019-02-25,-0.1827
2019-02-26,-0.976
2019-02-27,-0.4312
2019-02-28,-0.2887
2019-03-01,0.7446
2019-03-04,-0.2258
2019-03-05,-0.6584
2019-03-06,0.4557
2019-03-07,0.0825
2019-03-08,0.4158
2019-03-11,1.1179999999999999
2019-03-12,1.3514
2019-03-13,-0.0202
2019-03-14,-0.1212
2019-03-15,0.2225
2019-03-18,-0.0807
2019-03-19,-1.6364
2019-03-20,0.2465
2019-03-21,1.1268
2019-03-22,1.3776
2019-03-25,0.2798
2019-03-26,0.558
2019-03-27,-0.2973
2019-03-28,-0.5963
2019-03-29,0.6799
2019-04-01,-0.4767
2019-04-02,0.2993
2019-04-03,-0.0199
2019-04-04,-0.6965
2019-04-05,1.2024
2019-04-08,0.0594
2019-04-09,0.376
2019-04-10,0.3549
2019-04-11,0.275
2019-04-12,0.8621
2019-04-15,0.5633
2019-04-16,-0.8306
2019-04-17,0.0195
2019-04-18,0.4869
2019-04-22,0.8527
2019-04-23,0.5957
2019-04-24,0.5349
2019-04-25,-2.5651
2019-04-26,-0.429
2019-04-29,-0.7834
2019-04-30,1.0857
2019-05-01,-0.9178
2019-05-02,-0.4336
2019-05-03,0.7126
2019-05-06,-1.2972000000000001
2019-05-07,-0.4978
2019-05-08,-1.9011
2019-05-09,0.102
2019-05-10,1.6915
2019-05-13,1.022
2019-05-14,-0.7935
2019-05-15,0.2
2019-05-16,0.0998
2019-05-17,0.0
2019-05-20,0.1994
2019-05-21,-0.3183
2019-05-22,0.6387
2019-05-23,0.357
2019-05-24,0.4545
2019-05-28,-0.4918
2019-05-29,-1.5421
2019-05-30,-0.4819
2019-05-31,1.0089
2019-06-03,2.1774
2019-06-04,-0.782
2019-06-05,1.8128
2019-06-06,1.0064
2019-06-07,-0.2126
2019-06-10,-0.8133
2019-06-11,-0.9567
2019-06-12,1.1039
2019-06-13,0.3509
2019-06-14,-0.0389
2019-06-17,-0.1555
2019-06-18,-0.9733
2019-06-19,0.747
2019-06-20,0.722
2019-06-21,0.4262
2019-06-24,-0.7523
2019-06-25,-0.5442
2019-06-26,-1.3289
2019-06-27,-0.4159
2019-06-28,0.4375
2019-07-01,-0.1782
2019-07-02,0.9125
2019-07-03,0.059
2019-07-05,0.3733
2019-07-08,-0.0391
2019-07-09,-0.5287
2019-07-10,0.7874
2019-07-11,-0.293
2019-07-12,-2.1939
2019-07-15,-0.6609
2019-07-16,-0.4032
2019-07-17,0.3239
2019-07-18,0.4439
2019-07-19,-1.2254
2019-07-22,-0.6508
2019-07-23,-0.7165
2019-07-24,0.1856
2019-07-25,0.8026
2019-07-26,-0.0204
2019-07-29,1.3273
2019-07-30,1.3906
2019-07-31,0.477
2019-08-01,0.9298
2019-08-02,-1.666
2019-08-05,-1.8936
2019-08-06,2.3364
2019-08-07,-0.5757
2019-08-08,1.4177
2019-08-09,-0.8269
2019-08-12,-1.6677
2019-08-13,-0.3432
2019-08-14,-1.9043999999999999
2019-08-15,0.9707
2019-08-16,0.7773
2019-08-19,0.3856
2019-08-20,-0.5863
2019-08-21,0.2237
2019-08-22,0.4464
2019-08-23,-1.1717
2019-08-26,0.7563
2019-08-27,0.0
2019-08-28,-0.142
2019-08-29,1.8285
2019-08-30,0.838
2019-09-03,1.8203
2019-09-04,0.8356
2019-09-05,-1.6188
2019-09-06,-0.7904
2019-09-09,-1.3344
2019-09-10,0.8074
2019-09-11,1.7421
2019-09-12,0.2755
2019-09-13,-0.2748
2019-09-16,0.059
2019-09-17,0.3147
2019-09-18,0.3529
2019-09-19,0.1563
2019-09-20,0.6048
2019-09-23,0.4848
2019-09-24,0.4824
2019-09-25,-0.1728
2019-09-26,0.1154
2019-09-27,0.3843
2019-09-30,0.0191
2019-10-01,-0.6124
2019-10-02,-0.9243
2019-10-03,-0.8746
2019-10-04,1.0588
2019-10-07,-1.0865
2019-10-08,-0.5885
2019-10-09,-0.3946
2019-10-10,-1.0895
2019-10-11,-0.1202
2019-10-14,-0.6417
2019-10-15,-0.0202
2019-10-16,0.1817
2019-10-17,0.6246
2019-10-18,0.9211
2019-10-21,0.7937
2019-10-22,0.3937
2019-10-23,0.5294
2019-10-24,-0.3316
2019-10-25,-1.8004
2019-10-28,-1.0961
2019-10-29,0.7254
2019-10-30,-1.2002
2019-10-31,1.3363
2019-11-01,0.0
2019-11-04,-1.1988
2019-11-05,0.0202
2019-11-06,0.0404
2019-11-07,-1.4956
2019-11-08,-0.7386
2019-11-11,-0.2687
2019-11-12,-0.3316
2019-11-13,1.3308
2019-11-14,0.041
2019-11-15,0.0
2019-11-18,0.2462
2019-11-19,-0.7366
2019-11-20,0.4741
2019-11-21,-0.1436
2019-11-22,-0.863
2019-11-25,0.601
2019-11-26,1.0095
2019-11-27,0.0
2019-11-29,-0.9994
2019-12-02,-0.9271
2019-12-03,0.8734
2019-12-04,1.1338
2019-12-05,-0.0204
2019-12-06,-0.3466
2019-12-09,-0.3682
2019-12-10,0.5544
2019-12-11,0.4084
2019-12-12,0.3899
2019-12-13,0.9199
2019-12-16,1.3571
2019-12-17,1.3789
2019-12-18,1.163
2019-12-19,-0.3897
2019-12-20,1.3302
2019-12-23,-0.8108
2019-12-24,-1.4402
2019-12-26,-0.1382
2019-12-27,0.7317
2019-12-30,-0.0982
2019-12-31,0.5306
2020-01-02,-0.6841
2020-01-03,0.2559
2020-01-06,-0.4711
2020-01-07,-0.2564
2020-01-08,-0.4746
2020-01-09,0.8345
2020-01-10,-0.4729
2020-01-13,0.495
2020-01-14,0.0591
2020-01-15,0.4725
2020-01-16,-0.1764
2020-01-17,0.4711
2020-01-21,0.6057
2020-01-22,-0.3496
2020-01-23,0.7601
2020-01-24,0.9865
2020-01-27,0.6321
2020-01-28,1.5226
2020-01-29,0.4687
2020-01-30,0.4105
2020-01-31,-1.0221
2020-02-03,0.5633
2020-02-04,-0.8215
2020-02-05,-0.2259
2020-02-06,-0.1698
2020-02-07,-0.5292
2020-02-10,0.475
2020-02-11,0.0189
2020-02-12,-0.2647
2020-02-13,1.5735000000000001
2020-02-14,0.5412
2020-02-18,1.912
2020-02-19,0.1275
2020-02-20,1.1097
2020-02-21,0.8276
2020-02-24,0.9458
2020-02-25,-0.4773
2020-02-26,-7.9041
2020-02-27,-3.9923
2020-02-28,-0.1808
2020-03-02,4.6488
2020-03-03,-0.5769
2020-03-04,4.294
2020-03-05,-2.4295
2020-03-06,-1.7250999999999999
2020-03-09,-2.6526
2020-03-10,-0.2004
2020-03-11,-4.477
2020-03-12,-10.2774
2020-03-13,7.2851
2020-03-16,-6.6376
2020-03-17,17.493
2020-03-18,-0.1393
2020-03-19,-7.355
2020-03-20,-10.4346
2020-03-23,-13.1876
2020-03-24,4.2059
2020-03-25,10.0903
2020-03-26,8.1766
2020-03-27,-3.1661
2020-03-30,2.9703
2020-03-31,-2.102
2020-04-01,-5.8931000000000004
2020-04-02,2.9854000000000003
2020-04-03,-5.9863
2020-04-06,3.7854
2020-04-07,-0.628
2020-04-08,4.3996
2020-04-09,6.915
2020-04-13,-2.4826
2020-04-14,2.8584
2020-04-15,-2.5402
2020-04-16,1.3143
2020-04-17,1.1214
2020-04-20,-4.0878
2020-04-21,-0.4988
2020-04-22,3.3721
2020-04-23,-0.8596
2020-04-24,-0.0667
2020-04-27,1.3793
2020-04-28,-1.2947
2020-04-29,-0.8893
2020-04-30,-3.5442
2020-05-01,-3.6279
2020-05-04,-0.2896
2020-05-05,3.364
2020-05-06,-2.8799
2020-05-07,0.6509
2020-05-08,1.7485
2020-05-11,-1.436
2020-05-12,-2.6272
2020-05-13,-1.9132
2020-05-14,2.2506
2020-05-15,-2.9592
2020-05-18,3.3266
2020-05-19,-1.561
2020-05-20,0.3717
2020-05-21,-0.5678
2020-05-22,1.6882000000000001
2020-05-26,2.7344
2020-05-27,1.9487
