ticker,LVCA US Equity
2009-01-14,-30.0
2009-01-15,11.4286
2009-01-16,2.5641
2009-01-20,25.0
2009-01-22,0.0
2009-01-23,0.0
2009-01-26,0.0
2009-01-27,0.0
2009-02-02,0.0
2009-02-05,-28.0
2009-02-06,5.5556
2009-02-09,28.947400000000002
2009-02-10,16.3265
2009-02-11,-3.5088
2009-02-12,-10.9091
2009-02-13,-6.1224
2009-02-17,-10.8696
2009-02-18,19.5122
2009-02-19,-4.0816
2009-02-20,12.766
2009-02-23,-9.434
2009-02-24,1.0417
2009-02-25,7.2165
2009-02-26,-11.538499999999999
2009-03-02,-13.0435
2009-03-03,17.5
2009-03-04,10.6383
2009-03-05,5.7692
2009-03-06,1.8182
2009-03-09,-8.9286
2009-03-10,-15.6863
2009-03-11,4.6512
2009-03-12,-11.1111
2009-03-13,32.5
2009-03-16,-13.2075
2009-03-17,-4.3478
2009-03-18,4.5455
2009-03-19,13.0435
2009-03-20,0.0
2009-03-23,0.0
2009-03-24,3.8462
2009-03-25,-3.7037
2009-03-26,-9.6154
2009-03-27,12.766
2009-03-30,-18.8679
2009-03-31,-2.3256
2009-04-01,4.7619
2009-04-02,2.2727
2009-04-03,4.4444
2009-04-06,-4.2553
2009-04-07,0.0
2009-04-08,-2.2222
2009-04-09,6.8182
2009-04-13,0.0
2009-04-14,6.383
2009-04-15,0.0
2009-04-16,2.0
2009-04-20,3.9215999999999998
2009-04-21,-11.3208
2009-04-22,8.5106
2009-04-23,1.9607999999999999
2009-04-24,-11.538499999999999
2009-04-27,-6.5217
2009-04-30,0.0
2009-05-04,6.9767
2009-05-05,4.3478
2009-05-06,-4.1667
2009-05-07,4.3478
2009-05-08,0.0
2009-05-11,4.1667
2009-05-12,0.0
2009-05-13,0.0
2009-05-14,-16.0
2009-05-18,14.2857
2009-05-19,-2.0833
2009-05-20,-6.383
2009-05-21,1.1364
2009-05-22,5.618
2009-05-26,0.0
2009-05-27,-6.383
2009-05-29,13.6364
2009-06-01,-4.0
2009-06-02,8.3333
2009-06-03,3.8462
2009-06-04,5.5556
2009-06-05,1.7544
2009-06-08,-5.1724
2009-06-09,-1.8182
2009-06-10,0.0
2009-06-11,0.0
2009-06-15,1.8519
2009-06-16,5.4545
2009-06-18,-6.8966
2009-06-19,7.4074
2009-06-23,-6.8966
2009-06-24,0.0
2009-06-25,1.8519
2009-06-26,-3.6364
2009-07-01,1.8868
2009-07-02,-1.8519
2009-07-06,0.0
2009-07-07,0.0
2009-07-08,0.0
2009-07-09,3.7736
2009-07-10,-1.8182
2009-07-14,7.4074
2009-07-16,0.0
2009-07-17,0.8621
2009-07-20,-4.2735
2009-07-21,-10.7143
2009-07-22,10.0
2009-07-23,-9.0909
2009-07-24,12.0
2009-07-27,7.1429
2009-07-28,-6.6667
2009-07-29,7.1429
2009-07-30,20.0
2009-07-31,1.3889
2009-08-03,-20.5479
2009-08-04,3.4483
2009-08-05,13.3125
2009-08-06,8.8435
2009-08-07,10.8108
2009-08-10,8.7957
2009-08-11,-0.2382
2009-08-12,4.4944
2009-08-13,2.1505
2009-08-14,3.1579
2009-08-17,-6.1224
2009-08-18,0.0
2009-08-19,-4.3478
2009-08-20,-6.8182
2009-08-21,-6.0976
2009-08-24,-6.4935
2009-08-25,-8.3333
2009-08-26,15.1515
2009-08-27,3.9474
2009-08-28,-1.2658
2009-08-31,8.9744
2009-09-01,7.0588
2009-09-02,6.5934
2009-09-03,-0.1031
2009-09-04,-7.1207
2009-09-08,5.5556
2009-09-09,-2.1053
2009-09-10,-3.2258
2009-09-11,2.2222
2009-09-14,-5.4348
2009-09-15,2.8736
2009-09-16,0.5587
2009-09-17,0.0
2009-09-18,-2.2222
2009-09-21,6.8182
2009-09-22,-2.1277
2009-09-23,-1.087
2009-09-24,-1.0989
2009-09-25,6.6667
2009-09-28,-4.1667
2009-09-29,1.087
2009-09-30,0.0
2009-10-01,-2.1505
2009-10-02,13.1868
2009-10-05,9.7087
2009-10-06,-3.0973
2009-10-07,-2.2831
2009-10-08,5.6075
2009-10-09,3.5398
2009-10-12,3.4188
2009-10-13,5.7851
2009-10-14,8.2031
2009-10-15,4.7653
2009-10-16,0.6203
2009-10-19,-6.1644
2009-10-20,-12.4088
2009-10-21,3.3333
2009-10-22,0.8065
2009-10-23,-6.4
2009-10-26,3.4188
2009-10-27,-4.9587
2009-10-28,-15.6522
2009-10-29,-4.1237
2009-10-30,4.3011
2009-11-02,-4.1237
2009-11-03,1.0753
2009-11-04,-3.1915
2009-11-05,-4.3956
2009-11-06,13.7931
2009-11-09,-8.0808
2009-11-10,-3.2967
2009-11-11,-6.8182
2009-11-12,-4.878
2009-11-13,7.6923
2009-11-16,-4.7619
2009-11-17,1.25
2009-11-18,-1.2346
2009-11-19,-3.75
2009-11-20,5.1948
2009-11-23,-3.7037
2009-11-24,2.5641
2009-11-25,0.0
2009-11-27,1.25
2009-11-30,9.8765
2009-12-01,4.4944
2009-12-02,-13.9785
2009-12-03,2.5
2009-12-04,-4.878
2009-12-07,-10.2564
2009-12-08,1.7143000000000002
2009-12-09,-0.2809
2009-12-10,-8.4507
2009-12-11,-4.6154
2009-12-14,11.2903
2009-12-15,-8.6957
2009-12-16,11.1111
2009-12-17,0.0
2009-12-18,-2.8571
2009-12-21,-5.8824
2009-12-22,-1.5625
2009-12-23,-0.7937
2009-12-24,-4.0
2009-12-28,1.6667
2009-12-29,-1.6393
2009-12-30,-7.5
2009-12-31,10.8108
2010-01-04,5.6911000000000005
2010-01-05,-13.8462
2010-01-06,-3.5714
2010-01-07,-7.4074
2010-01-08,-5.0
2010-01-11,-0.4211
2010-01-12,0.4228
2010-01-13,4.2105
2010-01-14,-9.0909
2010-01-15,8.4444
2010-01-19,16.7008
2010-01-20,-5.18
2010-01-21,0.0
2010-01-22,0.0
2010-01-25,0.0
2010-01-26,-16.6667
2010-01-27,-1.1111
2010-01-28,1.573
2010-01-29,15.0442
2010-02-01,-13.461500000000001
2010-02-02,3.3333
2010-02-03,-2.7957
2010-02-04,-9.292
2010-02-05,0.0
2010-02-08,0.0
2010-02-09,17.0732
2010-02-10,-10.4167
2010-02-11,-4.186
2010-02-12,14.0777
2010-02-16,-12.3404
2010-02-17,9.2233
2010-02-18,0.0
2010-02-19,-2.2222
2010-02-22,-4.5455
2010-02-23,-14.2857
2010-02-24,0.0
2010-02-25,5.5556
2010-02-26,2.6316
2010-03-01,-10.2564
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,-5.7143
2010-03-05,12.1212
2010-03-08,2.7027
2010-03-09,-7.8947
2010-03-10,5.7143
2010-03-11,2.7027
2010-03-12,0.0
2010-03-15,0.0
2010-03-16,-6.5789
2010-03-17,1.4085
2010-03-18,-1.3889
2010-03-19,2.8169
2010-03-22,6.8493
2010-03-23,-8.9744
2010-03-24,7.0423
2010-03-25,-6.5789
2010-03-26,9.8592
2010-03-29,-5.1282
2010-03-30,0.0
2010-03-31,-4.0541
2010-04-01,15.493
2010-04-05,2.439
2010-04-06,-4.7619
2010-04-07,-5.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-12,18.4211
2010-04-13,-2.2222
2010-04-14,0.0
2010-04-15,-6.8182
2010-04-16,7.3171
2010-04-19,2.2727
2010-04-20,-8.8889
2010-04-21,3.6585
2010-04-22,1.6764999999999999
2010-04-23,-2.8059
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,9.5238
2010-04-29,-6.5217
2010-04-30,6.9767
2010-05-03,-2.1739
2010-05-04,0.0
2010-05-05,-4.4444
2010-05-06,6.9767
2010-05-07,1.087
2010-05-10,1.0753
2010-05-11,-2.1277
2010-05-12,19.5652
2010-05-13,-5.4545
2010-05-14,-3.8462
2010-05-17,10.0
2010-05-18,3.6364
2010-05-19,-7.0175
2010-05-20,-15.0943
2010-05-21,6.6667
2010-05-24,8.3333
2010-05-25,9.6154
2010-05-26,1.7544
2010-05-27,-13.7931
2010-05-28,-12.0
2010-06-01,0.0
2010-06-02,-4.5455
2010-06-03,-9.5238
2010-06-04,-7.8947
2010-06-07,0.0
2010-06-08,-1.4285999999999999
2010-06-09,-5.7971
2010-06-10,-4.6154
2010-06-11,11.2903
2010-06-14,5.7971
2010-06-15,0.0
2010-06-16,-1.3699
2010-06-17,5.5556
2010-06-18,-15.7895
2010-06-21,0.0
2010-06-22,-3.125
2010-06-23,0.0
2010-06-24,12.9032
2010-06-25,-20.0
2010-06-28,10.7143
2010-06-29,9.6774
2010-06-30,-5.8824
2010-07-01,-1.5625
2010-07-02,-11.1111
2010-07-06,-10.7143
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-12,-12.0
2010-07-13,13.6364
2010-07-14,28.0
2010-07-15,-4.6875
2010-07-16,-4.918
2010-07-19,-3.4483
2010-07-20,23.1473
2010-07-21,1.5044
2010-07-22,-31.4286
2010-07-23,25.0
2010-07-26,-10.0
2010-07-27,18.5185
2010-07-28,-9.375
2010-07-29,6.8966
2010-07-30,-12.9032
2010-08-02,-11.1111
2010-08-03,7.9167
2010-08-04,8.1081
2010-08-05,-10.7143
2010-08-06,0.0
2010-08-09,8.0
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,3.7037
2010-08-13,7.1429
2010-08-16,-3.3333
2010-08-17,-12.069
2010-08-18,1.9607999999999999
2010-08-19,-7.6923
2010-08-20,8.3333
2010-08-23,-3.8462
2010-08-24,0.0
2010-08-25,8.0
2010-08-26,-7.4074
2010-08-27,8.0
2010-08-30,-11.1111
2010-08-31,0.0
2010-09-01,4.1667
2010-09-02,-4.0
2010-09-03,2.0833
2010-09-07,2.0408
2010-09-08,0.0
2010-09-09,8.0
2010-09-10,0.0
2010-09-13,3.7037
2010-09-14,3.5714
2010-09-15,-6.8966
2010-09-16,3.7037
2010-09-17,-3.5714
2010-09-20,-4.0741
2010-09-21,-3.4749
2010-09-22,8.0
2010-09-23,1.8519
2010-09-24,0.0
2010-09-27,-5.4545
2010-09-28,15.3846
2010-09-29,13.3333
2010-09-30,0.0
2010-10-01,2.9412000000000003
2010-10-04,-19.9643
2010-10-05,14.2347
2010-10-06,1.5625
2010-10-07,-10.7692
2010-10-08,3.4483
2010-10-11,3.3333
2010-10-12,6.4516
2010-10-13,3.0303
2010-10-14,-5.8824
2010-10-15,21.875
2010-10-18,5.1282
2010-10-19,14.6341
2010-10-20,-4.2553
2010-10-21,-11.1111
2010-10-22,7.5
2010-10-25,2.3256
2010-10-26,7.3438
2010-10-27,1.6276000000000002
2010-10-28,-8.3333
2010-10-29,-1.1364
2010-11-01,-5.7471
2010-11-02,7.3171
2010-11-03,-11.3636
2010-11-04,0.0
2010-11-05,2.3077
2010-11-08,-3.2580999999999998
2010-11-09,11.399000000000001
2010-11-10,-6.9767
2010-11-11,0.0
2010-11-12,-17.5
2010-11-15,12.1212
2010-11-16,0.0
2010-11-17,2.7027
2010-11-18,0.0
2010-11-19,-10.526299999999999
2010-11-22,0.0
2010-11-23,2.9412000000000003
2010-11-24,8.517900000000001
2010-11-26,-7.8493
2010-11-29,-2.8571
2010-11-30,8.8235
2010-12-01,-2.7027
2010-12-02,-5.5556
2010-12-03,8.8235
2010-12-06,0.0
2010-12-07,-5.4054
2010-12-08,-2.8571
2010-12-09,5.8824
2010-12-10,0.0
2010-12-13,5.5556
2010-12-14,-2.6316
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,-5.4054
2010-12-21,0.0
2010-12-22,-8.5714
2010-12-23,-6.25
2010-12-27,16.6667
2010-12-28,0.0
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,-11.1429
2011-01-04,-0.3215
2011-01-05,0.0
2011-01-06,5.1613
2011-01-07,-1.8405
2011-01-10,0.0
2011-01-11,6.25
2011-01-12,-1.4706000000000001
2011-01-13,0.0
2011-01-14,0.0
2011-01-18,-4.4776
2011-01-19,-0.3125
2011-01-20,-2.8213
2011-01-21,-9.6774
2011-01-24,0.0
2011-01-25,-3.5714
2011-01-26,0.0
2011-01-27,-7.4074
2011-01-28,0.0
2011-01-31,8.0
2011-02-01,3.7037
2011-02-02,-10.7143
2011-02-03,12.0
2011-02-04,0.0
2011-02-07,-7.1429
2011-02-08,3.8462
2011-02-09,-7.4074
2011-02-10,8.0
2011-02-14,0.0
2011-02-15,-3.7037
2011-02-16,3.8462
2011-02-17,5.5556
2011-02-18,-5.2632
2011-02-22,-5.5556
2011-02-23,11.7647
2011-02-24,-15.7895
2011-02-25,12.5
2011-02-28,3.7037
2011-03-01,0.0
2011-03-02,-3.5714
2011-03-03,-11.1111
2011-03-04,8.3333
2011-03-07,3.8462
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,-0.7407
2011-03-11,-8.5821
2011-03-14,-2.0408
2011-03-15,8.3333
2011-03-16,-3.8462
2011-03-18,-2.0
2011-03-21,-6.1224
2011-03-22,17.3913
2011-03-23,-3.7037
2011-03-24,-3.8462
2011-03-25,8.0
2011-03-28,-3.7037
2011-03-29,0.0
2011-03-30,0.0
2011-03-31,0.0
2011-04-01,-3.8462
2011-04-04,4.0
2011-04-05,15.3846
2011-04-06,-3.3333
2011-04-07,-6.8966
2011-04-08,11.1111
2011-04-11,-6.6667
2011-04-12,3.5714
2011-04-13,3.4483
2011-04-14,-1.6667
2011-04-15,5.0847
2011-04-18,-3.2258
2011-04-19,6.6667
2011-04-20,-1.5625
2011-04-21,-1.5873
2011-04-25,3.2258
2011-04-26,6.25
2011-04-27,-5.8824
2011-04-28,6.25
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-04,2.9412000000000003
2011-05-05,-2.8571
2011-05-09,0.0
2011-05-10,2.9412000000000003
2011-05-11,2.8571
2011-05-12,-5.5556
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,-17.647100000000002
2011-05-19,14.2857
2011-05-20,-6.25
2011-05-23,10.0
2011-05-26,3.0303
2011-05-27,0.0
2011-05-31,0.0
2011-06-01,-8.8235
2011-06-02,1.6129
2011-06-03,-1.5873
2011-06-06,0.0
2011-06-07,-14.1935
2011-06-08,12.782
2011-06-09,3.3333
2011-06-10,0.0
2011-06-13,-3.2258
2011-06-14,0.0
2011-06-15,-6.6667
2011-06-16,7.1429
2011-06-17,-10.0
2011-06-20,0.0
2011-06-21,11.1111
2011-06-22,-13.3333
2011-06-24,7.6923
2011-06-27,-8.9286
2011-06-29,21.5686
2011-07-05,-3.2258
2011-07-06,0.0
2011-07-07,0.0
2011-07-11,0.0
2011-07-13,-6.6667
2011-07-14,-17.8571
2011-07-15,-17.3913
2011-07-18,0.5263
2011-07-19,57.0681
2011-07-20,-36.6667
2011-07-21,-21.0526
2011-07-22,-13.3333
2011-07-25,0.0
2011-07-26,-11.538499999999999
2011-07-27,30.4348
2011-07-28,-6.6667
2011-07-29,-17.8571
2011-08-01,73.913
2011-08-02,-25.0
2011-08-03,-6.6667
2011-08-04,-27.1429
2011-08-05,7.8431
2011-08-08,27.2727
2011-08-09,7.1429
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,6.6667
2011-08-15,-6.25
2011-08-16,0.0
2011-08-18,-20.0
2011-08-19,0.0
2011-08-22,0.0
2011-08-23,-8.3333
2011-08-24,0.0
2011-08-25,27.2727
2011-08-26,0.0
2011-08-29,7.1429
2011-08-30,-6.6667
2011-08-31,0.0
2011-09-01,-7.1429
2011-09-02,0.0
2011-09-06,-23.0769
2011-09-07,40.0
2011-09-08,-7.1429
2011-09-09,-19.2308
2011-09-12,23.8095
2011-09-13,0.0
2011-09-14,11.538499999999999
2011-09-15,23.4483
2011-09-16,-5.0279
2011-09-19,-29.4118
2011-09-20,33.3333
2011-09-21,0.0
2011-09-22,0.0
2011-09-23,0.0
2011-09-27,6.25
2011-09-28,-5.8824
2011-09-29,-28.125
2011-10-03,-4.3478
2011-10-05,0.0
2011-10-06,-16.0795
2011-10-07,8.3277
2011-10-11,10.0
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,-16.3636
2011-10-17,0.0
2011-10-19,19.5652
2011-10-20,0.0
2011-10-21,-9.0909
2011-10-24,-8.0
2011-10-25,3.2609
2011-10-26,10.526299999999999
2011-10-27,4.7619
2011-10-28,31.8182
2011-10-31,3.4483
2011-11-01,0.0
2011-11-02,-13.3333
2011-11-03,11.538499999999999
2011-11-04,3.4483
2011-11-07,-20.0
2011-11-08,20.8333
2011-11-09,0.0
2011-11-10,-3.4483
2011-11-11,0.0
2011-11-14,3.5714
2011-11-15,0.0
2011-11-18,-3.4483
2011-11-21,-14.2857
2011-11-22,0.0
2011-11-23,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,-4.1667
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,-4.3478
2011-12-06,9.0909
2011-12-07,-8.3333
2011-12-08,-9.0909
2011-12-09,-5.0
2011-12-12,-26.3158
2011-12-13,14.2857
2011-12-14,18.75
2011-12-15,-15.7895
2011-12-16,-43.75
2011-12-19,33.3333
2011-12-20,16.6667
2011-12-21,35.7143
2011-12-22,0.0
2011-12-23,-26.3158
2011-12-27,0.0
2011-12-28,-14.2857
2011-12-29,33.3333
2011-12-30,0.0
2012-01-03,12.5
2012-01-04,0.0
2012-01-05,11.1111
2012-01-06,-10.0
2012-01-10,-5.5556
2012-01-13,5.8824
2012-01-17,11.1111
2012-01-18,-5.0
2012-01-19,0.0
2012-01-20,0.0
2012-01-23,15.7895
2012-01-24,0.0
2012-01-26,-9.0909
2012-01-27,0.0
2012-02-01,0.0
2012-02-02,-29.875
2012-02-03,21.2121
2012-02-09,17.647100000000002
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,-15.0
2012-02-16,17.647100000000002
2012-02-21,-25.0
2012-02-22,40.0
2012-02-23,-27.619
2012-02-27,0.0
2012-02-28,18.4211
2012-02-29,0.0
2012-03-01,22.2222
2012-03-05,0.0
2012-03-07,0.0
2012-03-09,-27.2727
2012-03-12,37.5
2012-03-13,9.0909
2012-03-14,-25.0
2012-03-15,0.0
2012-03-16,0.0
2012-03-19,0.0
2012-03-20,11.1111
2012-03-21,10.0
2012-03-22,0.0
2012-03-23,-18.1818
2012-03-26,11.1111
2012-03-28,-20.0
2012-04-02,37.5
2012-04-03,-9.0909
2012-04-05,-10.0
2012-04-10,0.0
2012-04-13,0.0
2012-04-17,0.0
2012-04-18,5.5556
2012-04-20,13.6842
2012-04-23,-16.6667
2012-05-01,22.2222
2012-05-03,-22.7273
2012-05-04,0.0
2012-05-08,0.0
2012-05-09,0.0
2012-05-10,0.0
2012-05-14,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-18,0.0
2012-05-21,29.4118
2012-05-22,-22.7273
2012-05-30,5.8824
2012-05-31,6.1111
2012-06-01,15.1832
2012-06-04,-9.0909
2012-06-05,0.0
2012-06-06,0.0
2012-06-07,-12.0
2012-06-11,-3.4091
2012-06-12,30.0
2012-06-13,8.5973
2012-06-15,-37.5
2012-06-19,13.3333
2012-06-20,41.1765
2012-06-22,0.0
2012-06-25,-29.1667
2012-06-27,0.0
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,41.1765
2012-07-11,-16.6667
2012-07-13,-15.0
2012-07-16,-3.5294
2012-07-17,-11.5854
2012-07-18,3.4483
2012-07-19,20.0
2012-07-23,0.0
2012-07-24,0.0
2012-07-26,0.0
2012-07-27,-11.1111
2012-07-30,12.5
2012-07-31,-11.1111
2012-08-01,0.0
2012-08-02,-12.5
2012-08-03,0.0
2012-08-06,0.0
2012-08-08,40.0
2012-08-10,-25.5102
2012-08-16,-4.1096
2012-08-21,0.0
2012-08-22,7.1429
2012-08-23,0.0
2012-08-24,0.0
2012-08-27,0.0
2012-08-28,0.0
2012-08-30,20.0
2012-08-31,0.0
2012-09-04,0.0
2012-09-05,-16.6667
2012-09-12,20.0
2012-09-13,0.0
2012-09-18,-16.6667
2012-09-21,16.0
2012-09-24,-13.7931
2012-09-26,0.0
2012-09-27,6.6667
2012-09-28,0.0
2012-10-01,0.0
2012-10-02,-5.0
2012-10-09,5.2632
2012-10-10,0.0
2012-10-12,-3.125
2012-10-15,-3.2258
2012-10-16,0.0
2012-10-17,0.0
2012-10-18,6.6667
2012-10-22,-6.25
2012-10-23,0.0
2012-10-31,0.0
2012-11-02,0.0
2012-11-05,0.0
2012-11-06,0.0
2012-11-07,0.0
2012-11-08,0.0
2012-11-09,-13.3333
2012-11-12,-69.2308
2012-11-14,100.0
2012-11-15,0.0
2012-11-19,12.5
2012-11-27,0.0
2012-11-28,0.0
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-07,0.0
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,-77.7778
2012-12-17,350.0
2012-12-18,0.0
2012-12-19,-55.5556
2012-12-20,-51.5625
2012-12-21,416.129
2012-12-24,-20.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,0.0
2013-01-04,-37.5
2013-01-07,-20.0
2013-01-09,100.0
2013-01-10,-37.5
2013-01-11,0.0
2013-01-16,0.0
2013-01-24,0.0
2013-02-01,20.0
2013-02-04,16.6667
2013-02-05,0.0
2013-02-06,0.0
2013-02-08,-22.8571
2013-02-11,11.1111
2013-02-12,0.0
2013-02-13,0.0
2013-02-14,10.0
2013-02-15,-9.0909
2013-02-19,10.0
2013-02-20,0.0
2013-02-21,-9.0909
2013-02-22,0.0
2013-02-25,0.0
2013-02-27,10.0
2013-02-28,6.0606
2013-03-01,-5.7143
2013-03-05,0.0
2013-03-07,0.0
2013-03-11,18.1818
2013-03-12,2.8846
2013-03-13,24.6106
2013-03-14,-18.0
2013-03-15,21.9512
2013-03-18,20.0
2013-03-19,0.0
2013-03-21,-16.6667
2013-03-22,60.0
2013-03-25,-3.75
2013-03-26,-22.0779
2013-03-27,28.3333
2013-03-28,3.8961
2013-04-01,12.5
2013-04-02,0.0
2013-04-03,-22.2222
2013-04-04,0.0
2013-04-05,28.5714
2013-04-08,-11.1111
2013-04-09,-56.25
2013-04-10,14.2857
2013-04-11,50.0
2013-04-12,0.0
2013-04-19,-33.3333
2013-04-22,100.0
2013-04-23,-46.25
2013-04-25,86.0465
2013-04-29,-50.0
2013-04-30,0.0
2013-05-02,25.0
2013-05-03,38.0
2013-05-07,-13.0435
2013-05-10,-33.3333
2013-05-13,-22.5
2013-05-14,-3.2258
2013-05-15,0.0
2013-05-16,0.0
2013-05-17,16.6667
2013-05-20,0.0
2013-05-21,0.0
2013-05-22,0.0
2013-05-23,-14.2857
2013-05-24,16.6667
2013-05-28,-14.2857
2013-05-29,-23.3333
2013-05-30,65.2174
2013-05-31,-21.0526
2013-06-03,0.0
2013-06-05,16.6667
2013-06-06,-28.5714
2013-06-07,20.0
2013-06-10,12.2917
2013-06-12,3.8961
2013-06-14,0.0
2013-06-17,14.2857
2013-06-18,-4.0625
2013-06-19,0.0
2013-06-20,-37.4593
2013-06-24,4.1667
2013-06-26,-12.0
2013-06-27,0.0
2013-06-28,54.5455
2013-07-01,0.0
2013-07-08,-11.7647
2013-07-10,-16.6667
2013-07-11,32.0
2013-07-12,1.5152
2013-07-17,-34.3284
2013-07-19,0.0
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,36.3636
2013-07-25,0.0
2013-07-26,-64.5833
2013-07-29,41.1765
2013-07-30,13.3333
2013-07-31,0.0
2013-08-01,-11.7647
2013-08-02,33.3333
2013-08-05,-25.0
2013-08-06,33.3333
2013-08-08,0.0
2013-08-09,25.0
2013-08-12,-0.75
2013-08-13,-15.3652
2013-08-14,-4.7619
2013-08-19,0.0
2013-08-20,5.9375
2013-08-21,-5.6047
2013-08-22,-5.0
2013-08-23,5.2632
2013-08-26,50.0
2013-08-27,-16.25
2013-08-28,0.0
2013-08-29,-43.5323
2013-08-30,-0.4405
2013-09-03,0.0
2013-09-04,0.0
2013-09-06,76.9912
2013-09-10,0.0
2013-09-12,0.0
2013-09-13,-32.0
2013-09-16,29.4118
2013-09-17,-4.5455
2013-09-18,9.5238
2013-09-20,-26.087
2013-09-24,-5.8824
2013-09-25,56.25
2013-09-26,-40.0
2013-09-27,53.3333
2013-09-30,8.6957
2013-10-01,0.0
2013-10-03,-36.0
2013-10-07,25.0
2013-10-08,0.0
2013-10-09,-10.0
2013-10-14,-11.1111
2013-10-15,25.0
2013-10-16,-7.5
2013-10-17,-13.5135
2013-10-18,25.0
2013-10-21,0.0
2013-10-22,15.0
2013-10-23,-4.3478
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,0.5682
2013-11-05,8.4746
2013-11-06,0.0
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,0.0
2013-11-14,0.0
2013-11-18,-7.8125
2013-11-20,3.9548
2013-11-21,4.3478
2013-11-22,-16.6667
2013-11-26,-10.0
2013-11-27,11.1111
2013-11-29,-10.0
2013-12-03,0.0
2013-12-05,0.0
2013-12-06,0.0
2013-12-10,11.1111
2013-12-13,-10.0
2013-12-16,0.0
2013-12-17,-11.1111
2013-12-18,-3.125
2013-12-19,-22.5806
2013-12-20,12.5
2013-12-23,-11.1111
2013-12-26,0.0
