ticker,FFWM US Equity
2015-03-31,1.2821
2015-04-01,-1.5190000000000001
2015-04-02,-1.0796999999999999
2015-04-06,-1.7671999999999999
2015-04-07,-0.2116
2015-04-08,-0.4772
2015-04-09,0.0533
2015-04-10,-1.0117
2015-04-13,0.5379
2015-04-14,0.0535
2015-04-15,1.6042999999999998
2015-04-16,0.0
2015-04-17,0.1579
2015-04-20,0.6306
2015-04-21,0.0
2015-04-22,-0.9922
2015-04-23,-0.9487
2015-04-24,2.2357
2015-04-27,-0.9896
2015-04-28,-0.0526
2015-04-30,0.0007
2015-05-01,-0.527
2015-05-04,0.6878
2015-05-05,-1.4188
2015-05-06,1.0128
2015-05-07,0.2639
2015-05-08,-0.2632
2015-05-12,-0.9499
2015-05-13,0.4795
2015-05-14,0.2121
2015-05-15,-0.6667
2015-05-18,0.5639
2015-05-19,0.5303
2015-05-20,-0.1587
2015-05-21,-0.2632
2015-05-22,0.2116
2015-05-26,-0.2112
2015-05-27,-0.2116
2015-05-28,0.4772
2015-05-29,-0.5805
2015-06-01,0.4246
2015-06-02,-0.0396
2015-06-03,-0.0661
2015-06-04,-0.0529
2015-06-05,-0.3706
2015-06-08,0.6376
2015-06-09,0.0
2015-06-10,-0.6336
2015-06-11,0.6376
2015-06-12,0.0528
2015-06-15,0.2639
2015-06-16,-0.0526
2015-06-17,-1.5271
2015-06-18,1.016
2015-06-19,-0.7411
2015-06-22,0.768
2015-06-23,-0.2858
2015-06-24,0.2123
2015-06-25,4.6081
2015-06-26,-1.3165
2015-06-29,1.5393
2015-06-30,-1.4654
2015-07-01,1.5385
2015-07-02,-1.2121
2015-07-06,1.6309
2015-07-07,-1.152
2015-07-08,-0.1018
2015-07-09,-0.4075
2015-07-10,0.2558
2015-07-13,-0.102
2015-07-14,-0.3064
2015-07-15,2.459
2015-07-16,0.0
2015-07-17,0.0
2015-07-20,0.3
2015-07-21,0.1944
2015-07-22,0.005
2015-07-23,0.796
2015-07-24,8.539
2015-07-27,-1.0914
2015-07-31,-0.7816
2015-08-03,-0.6951
2015-08-04,-4.3397
2015-08-06,7.3171
2015-08-07,-2.7727
2015-08-10,-0.4208
2015-08-11,0.892
2015-08-12,0.4188
2015-08-13,-0.8341
2015-08-14,0.0
2015-08-17,-0.3271
2015-08-18,0.3282
2015-08-19,-0.6075
2015-08-20,0.6112
2015-08-21,0.1869
2015-08-24,-2.1455
2015-08-25,-1.8589
2015-08-26,-0.5342
2015-08-27,4.6875
2015-08-28,-0.3265
2015-08-31,-0.7955
2015-09-01,-1.8868
2015-09-02,1.6827
2015-09-03,0.9456
2015-09-04,-0.1405
2015-09-08,2.7205
2015-09-09,1.9178
2015-09-10,3.1362
2015-09-11,3.3884
2015-09-14,1.0924
2015-09-15,1.1222
2015-09-16,-0.5343
2015-09-17,-0.0826
2015-09-18,-1.8197
2015-09-21,-0.1264
2015-09-22,0.4218
2015-09-23,0.714
2015-09-24,0.7089
2015-09-25,-3.7267
2015-09-28,-1.9355
2015-09-29,-5.2193
2015-09-30,5.3679
2015-10-01,0.6148
2015-10-02,-0.4365
2015-10-05,0.3946
2015-10-06,-0.4803
2015-10-07,0.0
2015-10-08,0.8776
2015-10-09,-0.522
2015-10-12,0.0875
2015-10-13,0.0437
2015-10-14,-1.3537
2015-10-15,0.7968
2015-10-16,-0.2635
2015-10-19,-2.2457
2015-10-20,1.8919000000000001
2015-10-21,0.221
2015-10-22,3.3966
2015-10-23,0.8959
2015-10-26,1.8182
2015-10-27,0.2492
2015-10-28,-1.6984
2015-10-29,0.7585
2015-10-30,-0.6692
2015-11-02,-0.3368
2015-11-03,0.8872
2015-11-04,0.2931
2015-11-05,-0.9603
2015-11-06,0.4216
2015-11-09,-1.0495
2015-11-10,-2.8002000000000002
2015-11-11,-0.6984
2015-11-12,0.0
2015-11-13,0.0
2015-11-16,1.1429
2015-11-17,-0.5215
2015-11-18,2.6212
2015-11-19,-1.8306
2015-11-20,1.4744
2015-11-23,-1.5385
2015-11-24,-0.2604
2015-11-25,-0.3481
2015-11-27,-0.131
2015-11-30,0.2624
2015-12-01,0.785
2015-12-02,0.8222
2015-12-03,2.618
2015-12-04,-1.0874
2015-12-07,-0.2114
2015-12-08,0.0424
2015-12-09,0.1694
2015-12-10,0.592
2015-12-11,-0.2942
2015-12-14,0.0422
2015-12-15,-0.0843
2015-12-16,2.4884
2015-12-17,1.3169
2015-12-18,-1.1373
2015-12-21,-2.0953
2015-12-22,-2.0562
2015-12-23,-0.7712
2015-12-24,-0.475
2015-12-28,0.6074
2015-12-29,-0.2587
2015-12-30,2.1185
2015-12-31,-0.127
2016-01-04,-1.1022
2016-01-05,0.8144
2016-01-06,-0.0425
2016-01-07,-0.7231
2016-01-08,0.0857
2016-01-11,-2.6541
2016-01-12,-1.4512
2016-01-13,0.6247
2016-01-14,0.4435
2016-01-15,-3.3113
2016-01-19,-1.7351999999999999
2016-01-20,2.184
2016-01-21,0.0
2016-01-22,1.5007000000000001
2016-01-25,-0.5376
2016-01-26,0.2252
2016-01-27,-0.764
2016-01-28,0.9511
2016-01-29,0.0449
2016-02-01,-1.1211
2016-02-02,-1.3152
2016-02-03,0.9651
2016-02-04,-0.1821
2016-02-05,-0.7752
2016-02-08,-0.8732
2016-02-09,0.0464
2016-02-10,1.2974999999999999
2016-02-11,-1.8756
2016-02-12,0.5128
2016-02-16,1.9017
2016-02-17,-2.0482
2016-02-18,0.4182
2016-02-19,-0.6478
2016-02-22,-0.6986
2016-02-23,-0.7974
2016-02-24,1.6076000000000001
2016-02-25,1.3029
2016-02-26,0.5512
2016-02-29,-0.7766
2016-03-01,-0.9669
2016-03-02,-0.0465
2016-03-03,-0.186
2016-03-04,-1.0718
2016-03-07,-0.471
2016-03-08,-0.9938
2016-03-09,2.6291
2016-03-10,-2.1425
2016-03-11,2.8082000000000003
2016-03-14,-0.5556
2016-03-15,0.3724
2016-03-16,-0.0928
2016-03-17,1.8106
2016-03-18,1.5504
2016-03-21,0.8981
2016-03-22,0.0445
2016-03-23,0.0445
2016-03-24,0.0
2016-03-28,0.0
2016-03-29,-0.0889
2016-03-30,-0.0445
2016-03-31,-0.1336
2016-04-01,0.1783
2016-04-04,-0.4895
2016-04-05,-0.9839
2016-04-06,1.4905
2016-04-07,-1.4686
2016-04-08,0.271
2016-04-11,0.4505
2016-04-12,-0.0448
2016-04-13,-0.5384
2016-04-14,-0.4511
2016-04-15,0.2719
2016-04-18,0.9489
2016-04-19,-0.2686
2016-04-20,0.6284
2016-04-21,-0.5798
2016-04-22,0.9421
2016-04-25,-3.1111
2016-04-26,2.2936
2016-04-27,-0.4933
2016-04-28,1.397
2016-04-29,0.2222
2016-05-02,0.3548
2016-05-03,-0.1326
2016-05-04,0.3982
2016-05-05,-0.5289
2016-05-06,-0.8861
2016-05-09,0.6705
2016-05-10,-2.8419
2016-05-11,1.9196
2016-05-12,0.6726
2016-05-13,-2.0045
2016-05-16,-0.5
2016-05-17,0.1827
2016-05-18,1.4136
2016-05-19,-0.0899
2016-05-20,-0.36
2016-05-23,0.1807
2016-05-24,1.9386999999999999
2016-05-25,0.0
2016-05-26,1.4595
2016-05-27,0.2616
2016-05-31,-0.2174
2016-06-01,-0.4793
2016-06-02,-1.0946
2016-06-03,-0.4427
2016-06-06,0.0
2016-06-07,-0.2223
2016-06-08,-0.1783
2016-06-09,-0.625
2016-06-10,0.0898
2016-06-13,-3.86
2016-06-14,0.1401
2016-06-15,1.1189
2016-06-16,-0.3688
2016-06-17,-1.8047
2016-06-20,0.1885
2016-06-21,1.27
2016-06-22,2.5545999999999998
2016-06-23,-2.5362
2016-06-24,-4.368
2016-06-27,-1.7979
2016-06-28,1.2865
2016-06-29,2.1983
2016-06-30,2.7725
2016-07-01,-1.2093
2016-07-05,-2.919
2016-07-06,2.7157999999999998
2016-07-07,2.4551
2016-07-08,1.3825
2016-07-11,0.7727
2016-07-12,1.3982999999999999
2016-07-13,-0.1779
2016-07-14,0.5348
2016-07-15,1.1525
2016-07-18,-1.0079
2016-07-19,-0.2656
2016-07-20,-0.577
2016-07-21,-0.5357
2016-07-22,0.6284
2016-07-25,0.223
2016-07-26,0.0
2016-07-27,0.8456
2016-07-28,3.1333
2016-07-29,1.8828
2016-08-01,-2.7719
2016-08-02,-0.1728
2016-08-03,2.2934
2016-08-04,-0.1692
2016-08-05,6.0593
2016-08-08,-0.5593
2016-08-09,-0.5625
2016-08-10,-0.0808
2016-08-11,-0.0404
2016-08-12,0.1618
2016-08-15,-0.1212
2016-08-16,0.0809
2016-08-17,0.0
2016-08-18,0.3232
2016-08-19,-0.3625
2016-08-22,-0.2829
2016-08-23,-0.7702
2016-08-24,0.3676
2016-08-25,0.5291
2016-08-26,0.5668
2016-08-29,0.4428
2016-08-30,0.8016
2016-08-31,-0.3976
2016-09-01,-0.2395
2016-09-02,-0.1601
2016-09-06,0.2004
2016-09-07,-0.04
2016-09-08,-0.08
2016-09-09,-1.3216
2016-09-12,0.5276
2016-09-13,-1.2515
2016-09-14,-1.1856
2016-09-15,0.5379
2016-09-16,-0.9053
2016-09-19,0.2076
2016-09-20,0.0414
2016-09-21,0.6214
2016-09-22,0.9057
2016-09-23,0.0
2016-09-26,-0.4896
2016-09-27,1.271
2016-09-28,0.0
2016-09-29,-2.0243
2016-09-30,1.9421
2016-10-03,-2.4321
2016-10-04,-0.2493
2016-10-05,2.5823
2016-10-06,-0.2436
2016-10-07,0.3663
2016-10-10,0.0811
2016-10-11,-0.1216
2016-10-12,0.6085
2016-10-13,-1.0081
2016-10-14,0.1222
2016-10-17,-0.5492
2016-10-18,-0.225
2016-10-19,-0.041
2016-10-20,1.0254
2016-10-21,-0.0406
2016-10-24,1.0967
2016-10-25,-0.3616
2016-10-26,-0.2419
2016-10-27,0.5659
2016-10-28,-0.1206
2016-10-31,-0.4427
2016-11-01,-1.3338999999999999
2016-11-02,-1.8435000000000001
2016-11-03,-0.0835
2016-11-04,-0.6266
2016-11-07,0.5044
2016-11-08,0.7528
2016-11-09,2.3246
2016-11-10,0.7302
2016-11-11,2.1345
2016-11-14,1.0647
2016-11-15,5.7745
2016-11-16,-0.6271
2016-11-17,0.6682
2016-11-18,3.9823
2016-11-21,-0.6028
2016-11-22,2.5686999999999998
2016-11-23,0.3478
2016-11-25,-0.1733
2016-11-28,-0.3125
2016-11-29,0.4876
2016-11-30,-2.8769
2016-12-01,-0.9993
2016-12-02,0.3965
2016-12-05,3.447
2016-12-06,0.3471
2016-12-07,2.6634
2016-12-08,-1.2803
2016-12-09,0.0
2016-12-12,-0.1706
2016-12-13,0.0
2016-12-14,-0.3419
2016-12-15,2.2298
2016-12-16,-2.651
2016-12-19,-0.0345
2016-12-20,-0.3448
2016-12-21,-0.7612
2016-12-22,0.3138
2016-12-23,0.7647
2016-12-27,-0.6554
2016-12-28,-0.4167
2016-12-29,-0.2789
2016-12-30,-0.3497
2017-01-03,-0.5965
2017-01-04,0.3883
2017-01-05,-0.7384
2017-01-06,0.7793
2017-01-09,-0.6327
2017-01-10,1.6979
2017-01-11,0.1043
2017-01-12,-1.8416000000000001
2017-01-13,0.9204
2017-01-17,-2.9814
2017-01-18,0.1808
2017-01-19,-0.1804
2017-01-20,0.2169
2017-01-23,1.5152
2017-01-24,0.8529
2017-01-25,1.4094
2017-01-26,0.139
2017-01-27,0.0
2017-01-30,-0.0694
2017-01-31,0.6944
2017-02-01,1.0345
2017-02-02,-0.0683
2017-02-03,3.0055
2017-02-06,-0.5305
2017-02-07,5.2
2017-02-08,-0.4436
2017-02-09,0.2546
2017-02-10,2.4762
2017-02-13,0.8674
2017-02-14,1.0442
2017-02-15,2.8571
2017-02-16,-1.7139
2017-02-17,-0.4209
2017-02-21,2.7778
2017-02-22,-0.5288
2017-02-23,-0.0591
2017-02-24,-1.7139
2017-02-27,-0.1203
2017-02-28,-1.2643
2017-03-01,2.1951
2017-03-02,-4.2959
2017-03-03,-0.2494
2017-03-06,-0.625
2017-03-07,-0.7547
2017-03-08,-0.507
2017-03-09,-0.6369
2017-03-10,0.5769
2017-03-13,-0.8923
2017-03-14,-0.5145
2017-03-15,-0.8403
2017-03-16,3.6506
2017-03-17,0.0629
2017-03-20,-1.9485000000000001
2017-03-21,-4.0385
2017-03-22,-1.5364
2017-03-23,2.578
2017-03-24,0.9259
2017-03-27,1.2451
2017-03-28,-0.0647
2017-03-29,-0.6477
2017-03-30,2.6076
2017-03-31,-1.4612
2017-04-03,-0.0645
2017-04-04,-0.1935
2017-04-05,-1.0343
2017-04-06,0.4572
2017-04-07,0.7802
2017-04-10,-1.4194
2017-04-11,1.3089
2017-04-12,0.1292
2017-04-13,-1.1613
2017-04-17,0.2611
2017-04-18,-0.0651
2017-04-19,1.6938
2017-04-20,0.8328
2017-04-21,-0.1906
2017-04-24,1.846
2017-04-25,0.0
2017-04-26,0.1875
2017-04-27,-1.9339
2017-04-28,-0.1272
2017-05-01,2.0382
2017-05-02,0.7491
2017-05-03,0.7435
2017-05-04,0.4305
2017-05-05,0.1225
2017-05-08,0.0612
2017-05-09,0.6112
2017-05-10,0.0
2017-05-11,-2.3694
2017-05-12,-2.4891
2017-05-15,1.1487
2017-05-16,3.8486000000000002
2017-05-17,-3.5844
2017-05-18,0.252
2017-05-19,0.1886
2017-05-22,1.6311
2017-05-23,0.6173
2017-05-24,-2.638
2017-05-25,-0.3151
2017-05-26,-0.0632
2017-05-30,-1.3283
2017-05-31,-1.7308
2017-06-01,2.2179
2017-06-02,2.0421
2017-06-05,-2.6266
2017-06-06,0.6423
2017-06-07,0.0
2017-06-08,1.7869000000000002
2017-06-09,0.8777
2017-06-12,0.3729
2017-06-13,2.6006
2017-06-14,0.3018
2017-06-15,-2.1059
2017-06-16,0.1229
2017-06-19,-0.7366
2017-06-20,-0.9276
2017-06-21,0.1248
2017-06-22,0.5611
2017-06-23,1.1159
2017-06-26,-0.4292
2017-06-27,0.0616
2017-06-28,0.9846
2017-06-29,0.6094
2017-06-30,-0.4846
2017-07-03,0.9738
2017-07-05,-0.3014
2017-07-06,-0.1814
2017-07-07,0.3028
2017-07-10,-0.3623
2017-07-11,-0.303
2017-07-12,0.2432
2017-07-13,0.3032
2017-07-14,0.5441
2017-07-17,0.1203
2017-07-18,-0.1802
2017-07-19,0.5415
2017-07-20,0.2394
2017-07-21,-0.8358
2017-07-24,0.5418
2017-07-25,1.4371
2017-07-26,3.778
2017-07-27,0.0569
2017-07-28,-1.1939
2017-07-31,-0.2301
2017-08-01,0.4614
2017-08-02,-0.3444
2017-08-03,-1.4977
2017-08-04,1.2281
2017-08-07,0.2311
2017-08-08,0.634
2017-08-09,-0.5727
2017-08-10,-1.4977
2017-08-11,-1.1111
2017-08-14,2.4837
2017-08-15,-0.4616
2017-08-16,-0.7536
2017-08-17,-3.3879
2017-08-18,0.4837
2017-08-21,1.5042
2017-08-22,-0.7113
2017-08-23,0.1194
2017-08-24,0.0
2017-08-25,0.8348
2017-08-28,-1.1827
2017-08-29,-0.6583
2017-08-30,0.3012
2017-08-31,1.8018
2017-09-01,0.531
2017-09-05,-2.054
2017-09-06,0.5992
2017-09-07,-3.6927
2017-09-08,0.2474
2017-09-11,2.1592000000000002
2017-09-12,1.8115999999999999
2017-09-13,1.0676
2017-09-14,-0.1761
2017-09-15,-0.2352
2017-09-18,0.5893
2017-09-19,0.1172
2017-09-20,0.8192
2017-09-21,-0.1741
2017-09-22,0.2326
2017-09-25,-0.174
2017-09-26,0.4648
2017-09-27,2.14
2017-09-28,1.4723
2017-09-29,-0.1674
2017-10-02,1.1179000000000001
2017-10-03,0.7739
2017-10-04,-0.9874
2017-10-05,0.1662
2017-10-06,0.719
2017-10-09,-0.3295
2017-10-10,1.9284
2017-10-11,-0.2162
2017-10-12,-0.325
2017-10-13,-0.8696
2017-10-16,-0.0548
2017-10-17,-0.1646
2017-10-18,0.7692
2017-10-19,0.0
2017-10-20,1.5267
2017-10-23,-0.8056
2017-10-24,0.8663
2017-10-25,3.4353
2017-10-26,-1.6087
2017-10-27,-1.1076
2017-10-30,-2.4
2017-10-31,1.1475
2017-11-01,0.054
2017-11-02,2.6997999999999998
2017-11-03,-1.9979
2017-11-06,-1.073
2017-11-07,-3.4707
2017-11-08,-2.2472
2017-11-09,0.5747
2017-11-10,0.2857
2017-11-13,0.5698
2017-11-14,1.2465
2017-11-15,-0.8394
2017-11-16,1.5800999999999998
2017-11-17,0.7222
2017-11-20,0.5516
2017-11-21,0.5485
2017-11-22,0.8183
2017-11-24,0.1082
2017-11-27,-0.4324
2017-11-28,3.1488
2017-11-29,0.8421
2017-11-30,-0.4697
2017-12-01,-0.6293
2017-12-04,1.0554
2017-12-05,-0.3655
2017-12-06,-1.5723
2017-12-07,-0.4792
2017-12-08,0.6421
2017-12-11,-1.5417
2017-12-12,-0.6479
2017-12-13,0.7065
2017-12-14,-0.8095
2017-12-15,2.1219
2017-12-18,1.4385
2017-12-19,-2.0483
2017-12-20,0.2145
2017-12-21,0.214
2017-12-22,0.3737
2017-12-26,-0.7979
2017-12-27,0.0536
2017-12-28,0.6967
2017-12-29,-1.3305
2018-01-02,-0.6472
2018-01-03,-0.0543
2018-01-04,1.2493
2018-01-05,0.3219
2018-01-08,-0.3743
2018-01-09,-0.3221
2018-01-10,0.7539
2018-01-11,1.2293
2018-01-12,1.1616
2018-01-16,-1.3048
2018-01-17,1.9038
2018-01-18,-1.5049000000000001
2018-01-19,2.3182
2018-01-22,-0.8754
2018-01-23,-0.1039
2018-01-24,-0.104
2018-01-25,-0.4685
2018-01-26,0.0
2018-01-29,-0.1046
2018-01-30,0.4712
2018-01-31,1.3549
2018-02-01,-1.2852999999999999
2018-02-02,-1.5104
2018-02-05,-2.221
2018-02-06,-1.8388
2018-02-07,0.1102
2018-02-08,-2.9718999999999998
2018-02-09,3.0062
2018-02-12,-0.7709
2018-02-13,0.4994
2018-02-14,0.2209
2018-02-15,1.4876
2018-02-16,0.9229
2018-02-20,-0.269
2018-02-21,0.3236
2018-02-22,-2.0968
2018-02-23,0.3295
2018-02-26,-0.0547
2018-02-27,-0.4381
2018-02-28,0.44
2018-03-01,0.6024
2018-03-02,0.6532
2018-03-05,1.5143
2018-03-06,-0.1066
2018-03-07,-0.0533
2018-03-08,-0.6403
2018-03-09,2.1482
2018-03-12,0.8938
2018-03-13,-0.4169
2018-03-14,0.0523
2018-03-15,0.7845
2018-03-16,0.986
2018-03-19,0.1542
2018-03-20,-0.9236
2018-03-21,0.1036
2018-03-22,-1.8624
2018-03-23,-4.428
2018-03-26,2.5924
2018-03-27,-1.3441
2018-03-28,1.0899
2018-03-29,-0.0539
2018-04-02,-1.8338999999999999
2018-04-03,1.2088
2018-04-04,1.3029
2018-04-05,1.2326
2018-04-06,-2.6469
2018-04-09,-0.7069
2018-04-10,0.9858
2018-04-11,0.0542
2018-04-12,0.813
2018-04-13,-2.0968
2018-04-16,0.4942
2018-04-17,-1.1475
2018-04-18,0.4422
2018-04-19,1.541
2018-04-20,0.1626
2018-04-23,-1.0281
2018-04-24,-1.1482
2018-04-25,-1.1062
2018-04-26,1.0067
2018-04-27,1.5504
2018-04-30,-2.4537
2018-05-01,2.739
2018-05-02,0.5985
2018-05-03,-1.3521
2018-05-04,0.932
2018-05-07,0.0543
2018-05-08,0.76
2018-05-09,-0.1616
2018-05-10,0.7016
2018-05-11,-0.3215
2018-05-14,-0.9677
2018-05-15,0.4343
2018-05-16,1.2973
2018-05-17,0.8004
2018-05-18,-0.7411
2018-05-21,2.1867
2018-05-22,1.2004
2018-05-23,-0.722
2018-05-24,-0.5714
2018-05-25,-0.1045
2018-05-29,-1.1506
2018-05-30,1.746
2018-05-31,0.832
2018-06-01,0.5673
2018-06-04,2.6667
2018-06-05,0.3497
2018-06-06,0.4978
2018-06-07,-0.7429
2018-06-08,-0.4491
2018-06-11,-0.1003
2018-06-12,-0.6523
2018-06-13,1.5657
2018-06-14,0.2984
2018-06-15,-0.5949
2018-06-18,0.0499
2018-06-19,-0.349
2018-06-20,0.2501
2018-06-21,0.9481
2018-06-22,-2.1256
2018-06-25,-1.8687
2018-06-26,-1.4925
2018-06-27,-1.5152
2018-06-28,-0.4775
2018-06-29,-1.1727
2018-07-02,1.4563
2018-07-03,0.3721
2018-07-05,2.2775
2018-07-06,0.9839
2018-07-09,1.0769
2018-07-10,-1.928
2018-07-11,0.0
2018-07-12,-2.1728
2018-07-13,-1.1634
2018-07-16,0.6956
2018-07-17,-0.3719
2018-07-18,0.2133
2018-07-19,-0.4258
2018-07-20,-0.2672
2018-07-23,0.5895
2018-07-24,-1.0655000000000001
2018-07-25,-1.077
2018-07-26,0.7621
2018-07-27,-2.5932
2018-07-30,-8.0976
2018-07-31,-5.1298
2018-08-01,-0.6361
2018-08-02,-0.064
2018-08-03,-2.114
2018-08-06,-0.0654
2018-08-07,-0.262
2018-08-08,-0.0657
2018-08-09,1.2484
2018-08-10,-0.5191
2018-08-13,0.0
2018-08-14,0.2609
2018-08-15,0.2602
2018-08-16,1.1681
2018-08-17,-0.5773
2018-08-20,0.0
2018-08-21,2.1935000000000002
2018-08-22,0.8838
2018-08-23,0.1877
2018-08-24,1.7489
2018-08-27,-0.8594
2018-08-28,-0.9907
2018-08-29,-0.6254
2018-08-30,1.1957
2018-08-31,0.6219
2018-09-04,0.2472
2018-09-05,2.5894
2018-09-06,0.1803
2018-09-07,1.0798
2018-09-10,-0.5935
2018-09-11,0.0597
2018-09-12,-1.8496000000000001
2018-09-13,-1.0334
2018-09-14,0.7985
2018-09-17,-0.6094
2018-09-18,1.2262
2018-09-19,0.424
2018-09-20,0.5428
2018-09-21,0.24
2018-09-24,-3.3513
2018-09-25,-2.1053
2018-09-26,-1.1385
2018-09-27,-0.7038
2018-09-28,0.6443
2018-10-01,-2.2407
2018-10-02,-1.5716999999999999
2018-10-03,3.4596999999999998
2018-10-04,-0.1286
2018-10-05,-1.6742
2018-10-08,2.0301
2018-10-09,-0.0642
2018-10-10,0.2569
2018-10-11,-2.3703
2018-10-12,-1.706
2018-10-15,3.4045
2018-10-16,0.1291
2018-10-17,-0.8382
2018-10-18,-2.6658
2018-10-19,-1.2692
2018-10-22,-4.4655000000000005
2018-10-23,8.9235
2018-10-24,-2.2757
2018-10-25,4.6574
2018-10-26,0.6357
2018-10-29,1.9583
2018-10-30,-1.0533
2018-10-31,1.5028000000000001
2018-11-01,1.2955
2018-11-02,-0.1827
2018-11-05,-0.183
2018-11-06,0.1834
2018-11-07,-0.9152
2018-11-08,1.6625999999999999
2018-11-09,-1.8776000000000002
2018-11-12,-0.4321
2018-11-13,0.8679
2018-11-14,-1.2293
2018-11-15,1.1823
2018-11-16,0.123
2018-11-19,-0.1843
2018-11-20,-1.4769
2018-11-21,-0.3748
2018-11-23,1.1912
2018-11-26,0.3717
2018-11-27,-0.5556
2018-11-28,0.807
2018-11-29,-2.0936
2018-11-30,0.6918
2018-12-03,-0.3123
2018-12-04,-7.2682
2018-12-06,-2.2297
2018-12-07,-0.6911
2018-12-10,-1.2526
2018-12-11,0.0705
2018-12-12,0.8451
2018-12-13,-3.4916
2018-12-14,-3.2561999999999998
2018-12-17,-1.4211
2018-12-18,-1.8968
2018-12-19,-1.5468
2018-12-20,0.0786
2018-12-21,-4.0031
2018-12-24,-1.4718
2018-12-26,4.2324
2018-12-27,0.6369
2018-12-28,1.0285
2018-12-31,0.7048
2019-01-02,4.0435
2019-01-03,1.1958
2019-01-04,2.2895
2019-01-07,-0.9386
2019-01-08,1.895
2019-01-09,0.5722
2019-01-10,-0.4979
2019-01-11,0.5718
2019-01-14,0.6397
2019-01-15,0.1412
2019-01-16,2.8209
2019-01-17,0.8916
2019-01-18,0.068
2019-01-22,-2.5815
2019-01-23,-0.9763
2019-01-24,-0.3521
2019-01-25,2.0495
2019-01-28,0.9695
2019-01-29,-0.4115
2019-01-30,-1.1019
2019-01-31,1.1838
2019-02-01,0.2065
2019-02-04,0.7555
2019-02-05,0.3408
2019-02-06,-0.2717
2019-02-07,2.248
2019-02-08,-1.932
2019-02-11,1.019
2019-02-12,-1.345
2019-02-13,0.0682
2019-02-14,-1.0218
2019-02-15,2.0647
2019-02-19,1.2138
2019-02-20,3.2645
2019-02-21,-1.2258
2019-02-22,1.5676
2019-02-25,0.3215
2019-02-26,-1.9872
2019-02-27,1.3734
2019-02-28,-1.2903
2019-03-01,1.5082
2019-03-04,-0.5168
2019-03-05,-0.5195
2019-03-06,-2.0235
2019-03-07,-3.3311
2019-03-08,-0.2068
2019-03-11,0.1381
2019-03-12,-0.6897
2019-03-13,0.9722
2019-03-14,-0.8253
2019-03-15,-0.9015
2019-03-18,1.2596
2019-03-19,-4.2156
2019-03-20,-2.3810000000000002
2019-03-21,1.2565
2019-03-22,-3.7226
2019-03-25,-0.0758
2019-03-26,1.5933000000000002
2019-03-27,0.5228
2019-03-28,2.0802
2019-03-29,-1.2373
2019-04-01,1.6212
2019-04-02,0.2175
2019-04-03,0.3618
2019-04-04,2.0908
2019-04-05,0.6356
2019-04-08,-1.0526
2019-04-09,-2.3404
2019-04-10,1.1619
2019-04-11,0.7897
2019-04-12,0.3561
2019-04-15,-1.3485
2019-04-16,1.7986
2019-04-17,0.2827
2019-04-18,-2.1142
