ticker,QURE US Equity
2014-06-26,4.8658
2014-06-27,2.4
2014-06-30,6.1719
2014-07-01,4.4886
2014-07-02,-1.831
2014-07-03,1.8651
2014-07-07,-9.3662
2014-07-08,-5.9052
2014-07-09,6.0281
2014-07-10,1.324
2014-07-11,1.8447
2014-07-14,-5.5849
2014-07-15,-4.1567
2014-07-16,-1.0842
2014-07-17,-4.2159
2014-07-18,-0.088
2014-07-21,-4.9338999999999995
2014-07-22,4.2632
2014-07-23,-0.3556
2014-07-24,-2.7654
2014-07-25,-5.9633
2014-07-28,-0.5854
2014-07-29,7.6546
2014-07-30,-1.9143
2014-07-31,-5.0186
2014-08-01,-2.544
2014-08-04,-0.9036
2014-08-05,-0.8105
2014-08-06,9.0909
2014-08-07,2.4345
2014-08-08,-6.5814
2014-08-11,-1.272
2014-08-12,4.2616
2014-08-13,0.0
2014-08-14,6.1787
2014-08-15,1.9696
2014-08-18,3.2485
2014-08-19,0.2551
2014-08-20,-0.8482
2014-08-21,-3.3362
2014-08-22,1.8584
2014-08-25,-3.1277
2014-08-26,0.3587
2014-08-27,-0.8937
2014-08-28,0.1803
2014-08-29,3.5103999999999997
2014-09-02,-2.7826
2014-09-03,-0.3578
2014-09-04,-0.3591
2014-09-05,0.9009
2014-09-08,-6.6071
2014-09-09,4.3021
2014-09-10,-0.7333
2014-09-11,-4.2475
2014-09-12,-3.568
2014-09-15,0.0
2014-09-16,-3.0
2014-09-17,0.6186
2014-09-18,0.7172
2014-09-19,-0.4069
2014-09-22,-1.7365
2014-09-23,-4.0541
2014-09-24,1.9502000000000002
2014-09-25,-1.9129
2014-09-26,-1.3001
2014-09-29,0.5488
2014-09-30,0.9825
2014-10-01,5.1892
2014-10-02,1.1305
2014-10-03,1.626
2014-10-06,-1.5
2014-10-07,0.5076
2014-10-08,0.9091
2014-10-09,-3.3033
2014-10-10,2.3810000000000002
2014-10-13,-2.0222
2014-10-14,1.1352
2014-10-15,-1.7347000000000001
2014-10-16,0.3115
2014-10-17,1.5528
2014-10-20,0.9174
2014-10-21,0.8081
2014-10-22,0.8016
2014-10-23,14.3141
2014-10-24,1.5652
2014-10-27,-0.7705
2014-10-28,-3.9689
2014-10-29,-4.3126999999999995
2014-10-30,2.8169
2014-10-31,3.7443
2014-11-03,-6.0739
2014-11-04,-2.6242
2014-11-05,-3.3686
2014-11-06,0.0996
2014-11-07,3.9801
2014-11-10,0.8612
2014-11-11,-3.2258
2014-11-12,4.902
2014-11-13,0.0
2014-11-14,6.5421
2014-11-17,2.8947000000000003
2014-11-18,7.4169
2014-11-19,-6.3492
2014-11-20,1.6949
2014-11-21,0.0
2014-11-24,1.4583
2014-11-25,2.6694
2014-11-26,18.56
2014-11-28,1.552
2014-12-01,-10.7641
2014-12-02,3.6485
2014-12-03,-3.1609
2014-12-04,-6.2315
2014-12-05,11.6297
2014-12-08,1.2048
2014-12-09,15.5462
2014-12-10,-3.0909
2014-12-11,0.7192
2014-12-12,-3.4461
2014-12-15,-5.8521
2014-12-16,1.0246
2014-12-17,2.096
2014-12-18,3.1788
2014-12-19,-0.4493
2014-12-22,-1.7408000000000001
2014-12-23,-4.6588
2014-12-24,1.5141
2014-12-26,1.4915
2014-12-29,4.4088
2014-12-30,-1.0237
2014-12-31,-4.2663
2015-01-02,-0.6752
2015-01-05,16.6553
2015-01-06,0.4079
2015-01-07,-0.1741
2015-01-08,3.2558
2015-01-09,3.2658
2015-01-12,11.3413
2015-01-13,2.8893
2015-01-14,9.6145
2015-01-15,-13.9818
2015-01-16,0.8582
2015-01-20,-0.6507
2015-01-21,8.7154
2015-01-22,-4.4022
2015-01-23,-0.4847
2015-01-26,0.341
2015-01-27,1.2621
2015-01-28,2.5407
2015-01-29,-1.5895000000000001
2015-01-30,-0.2375
2015-02-02,0.4762
2015-02-03,-5.2607
2015-02-04,-1.8509
2015-02-05,3.7207
2015-02-06,-2.9975
2015-02-09,-4.458
2015-02-10,-0.5302
2015-02-11,3.8913
2015-02-12,2.668
2015-02-13,-0.8996
2015-02-17,1.3111
2015-02-18,-1.4933
2015-02-19,-0.3032
2015-02-20,-2.3315
2015-02-23,8.9258
2015-02-24,-2.5727
2015-02-25,5.868
2015-02-26,5.8199
2015-02-27,1.4404
2015-03-02,-0.7745
2015-03-03,-0.8239
2015-03-04,-0.3061
2015-03-05,0.2193
2015-03-06,7.7462
2015-03-09,-1.6653
2015-03-10,0.2065
2015-03-11,7.4196
2015-03-12,-0.0767
2015-03-13,-3.0338
2015-03-16,0.5941
2015-03-17,1.0236
2015-03-18,-2.3772
2015-03-19,9.98
2015-03-20,-1.0163
2015-03-23,-1.6867999999999999
2015-03-24,-0.6341
2015-03-25,-6.2688
2015-03-26,-1.4017
2015-03-27,1.909
2015-03-30,0.3189
2015-03-31,-3.377
2015-04-01,-3.2278000000000002
2015-04-02,-2.8681
2015-04-06,47.0254
2015-04-07,0.0595
2015-04-08,-0.8623
2015-04-09,-7.6485
2015-04-10,-7.6323
2015-04-13,2.0745
2015-04-14,-2.1702
2015-04-15,-1.9365999999999999
2015-04-16,-0.6104
2015-04-17,-2.565
2015-04-20,-1.2977
2015-04-21,3.6439
2015-04-22,-5.2193
2015-04-23,0.8413
2015-04-24,-1.0618
2015-04-27,-1.3798
2015-04-28,-0.583
2015-04-29,-2.3064999999999998
2015-04-30,0.2401
2015-05-01,-1.8363
2015-05-04,-1.3013
2015-05-05,1.7717
2015-05-06,11.5789
2015-05-07,2.7939
2015-05-08,0.9884
2015-05-11,0.9088
2015-05-12,-2.009
2015-05-13,-1.0251
2015-05-14,-3.2143
2015-05-15,-2.0664
2015-05-18,4.2577
2015-05-19,-1.1926
2015-05-20,1.9750999999999999
2015-05-21,-4.3759
2015-05-22,-0.8627
2015-05-26,1.8918
2015-05-27,3.1192
2015-05-28,5.0774
2015-05-29,-1.5079
2015-06-01,4.1754
2015-06-02,3.173
2015-06-03,-3.7229
2015-06-04,-0.0336
2015-06-05,3.7672
2015-06-08,0.6483
2015-06-09,-0.3543
2015-06-10,-2.8442
2015-06-11,0.6321
2015-06-12,-2.9091
2015-06-15,10.0783
2015-06-16,-5.4439
2015-06-17,0.6869
2015-06-18,0.7147
2015-06-19,1.3226
2015-06-22,5.858
2015-06-23,-3.3985
2015-06-24,-3.7983000000000002
2015-06-25,-2.0712
2015-06-26,-3.7673
2015-06-29,-7.864
2015-06-30,0.6336
2015-07-01,-2.8148
2015-07-02,1.029
2015-07-06,2.9046
2015-07-07,-2.1261
2015-07-08,-5.5056
2015-07-09,0.2774
2015-07-10,7.3123000000000005
2015-07-13,2.4678
2015-07-14,0.5751
2015-07-15,-0.0715
2015-07-16,0.0358
2015-07-17,-1.4301
2015-07-20,-1.8498
2015-07-21,2.5499
2015-07-22,3.0991
2015-07-23,-1.0486
2015-07-24,-5.5457
2015-07-27,-2.8048
2015-07-28,0.7311
2015-07-29,-1.5279
2015-07-30,-1.2413
2015-07-31,1.139
2015-08-03,2.7961
2015-08-04,-0.68
2015-08-05,-0.7227
2015-08-06,-5.2107
2015-08-07,-4.4462
2015-08-10,1.2690000000000001
2015-08-11,3.1746
2015-08-12,7.7328
2015-08-13,-4.6223
2015-08-14,0.591
2015-08-17,10.9283
2015-08-18,-5.9675
2015-08-19,-1.5772
2015-08-20,-0.8012
2015-08-21,-3.1154
2015-08-24,-5.915
2015-08-25,-0.4219
2015-08-26,4.2797
2015-08-27,2.5193
2015-08-28,2.1403
2015-08-31,3.9581
2015-09-01,-1.4184
2015-09-02,3.6729000000000003
2015-09-03,-7.122
2015-09-04,0.6292
2015-09-08,6.1743
2015-09-09,-2.1347
2015-09-10,0.4889
2015-09-11,2.9192
2015-09-14,-0.1818
2015-09-15,2.5137
2015-09-16,2.5231
2015-09-17,9.1854
2015-09-18,6.0635
2015-09-21,-12.9303
2015-09-22,-5.1908
2015-09-23,-0.2175
2015-09-24,-3.7064
2015-09-25,-7.5472
2015-09-28,-10.3673
2015-09-29,-13.5246
2015-09-30,7.6883
2015-10-01,2.2983000000000002
2015-10-02,-0.0956
2015-10-05,3.2057
2015-10-06,-4.1725
2015-10-07,-3.193
2015-10-08,-2.1489
2015-10-09,-0.1021
2015-10-12,2.863
2015-10-13,-5.169
2015-10-14,-0.6813
2015-10-15,6.3852
2015-10-16,-4.4147
2015-10-19,-2.1277
2015-10-20,-5.7264
2015-10-21,-3.0371
2015-10-22,-0.232
2015-10-23,4.4186
2015-10-26,-3.1737
2015-10-27,6.0955
2015-10-28,-0.1626
2015-10-29,-3.0402
2015-10-30,-0.7279
2015-11-02,5.9222
2015-11-03,1.3312
2015-11-04,8.1976
2015-11-05,-10.1506
2015-11-06,0.0541
2015-11-09,0.4862
2015-11-10,5.0538
2015-11-11,5.2712
2015-11-12,-7.7783
2015-11-13,-0.6326
2015-11-16,-7.4271
2015-11-17,1.2607
2015-11-18,2.5467
2015-11-19,0.1104
2015-11-20,1.4884
2015-11-23,4.6171
2015-11-24,5.244
2015-11-25,6.4134
2015-11-27,4.3115
2015-11-30,-16.5333
2015-12-01,5.4313
2015-12-02,0.5556
2015-12-03,-4.3194
2015-12-04,-1.8898000000000001
2015-12-07,-4.5479
2015-12-08,0.4484
2015-12-09,0.4464
2015-12-10,-0.3333
2015-12-11,-2.1182
2015-12-14,-9.0547
2015-12-15,10.3319
2015-12-16,-1.6459000000000001
2015-12-17,0.4039
2015-12-18,-8.046
2015-12-21,6.8125
2015-12-22,-3.1597
2015-12-23,2.2961
2015-12-24,-2.1855
2015-12-28,-6.2198
2015-12-29,-0.322
2015-12-30,4.1344
2015-12-31,2.6055
2016-01-04,-4.4135
2016-01-05,2.277
2016-01-06,-7.7922
2016-01-07,15.8954
2016-01-08,5.2661999999999995
2016-01-11,-8.850999999999999
2016-01-12,-1.3872
2016-01-13,-10.3364
2016-01-14,7.9809
2016-01-15,0.4422
2016-01-19,-7.2327
2016-01-20,4.9492
2016-01-21,5.491
2016-01-22,3.2456
2016-01-25,3.1435
2016-01-26,-0.7476
2016-01-27,4.5191
2016-01-28,0.9424
2016-01-29,0.1098
2016-02-01,-0.9325
2016-02-02,-3.6545
2016-02-03,-2.2989
2016-02-04,-2.5294
2016-02-05,-6.5178
2016-02-08,-8.909
2016-02-09,-1.9844
2016-02-10,1.1569
2016-02-11,1.8585
2016-02-12,0.9123
2016-02-16,2.7121
2016-02-17,5.958
2016-02-18,-3.7061
2016-02-19,3.1188
2016-02-22,-0.2574
2016-02-23,-3.9355
2016-02-24,1.0745
2016-02-25,0.9967
2016-02-26,-3.4868
2016-02-29,-4.3626
2016-03-01,4.8468
2016-03-02,4.2828
2016-03-03,-4.824
2016-03-04,-3.9726
2016-03-07,4.9929
2016-03-08,-6.1141
2016-03-09,-7.2359
2016-03-10,1.8721
2016-03-11,1.2251
2016-03-14,-0.6808
2016-03-15,-10.1295
2016-03-16,-3.2203
2016-03-17,-2.4518
2016-03-18,6.2837
2016-03-21,1.2669000000000001
2016-03-22,5.9216
2016-03-23,-6.6142
2016-03-24,0.7589
2016-03-28,-3.9331
2016-03-29,3.5714
2016-03-30,-1.0934
2016-03-31,1.0204
2016-04-01,7.3232
2016-04-04,4.3137
2016-04-05,9.5489
2016-04-06,-2.4708
2016-04-07,-1.4778
2016-04-08,-2.5
2016-04-11,-5.7875
2016-04-12,1.944
2016-04-13,-2.4409
2016-04-14,1.7983
2016-04-15,0.0768
2016-04-18,1.5349
2016-04-19,-3.7037
2016-04-20,1.1774
2016-04-21,12.2576
2016-04-22,0.0
2016-04-25,-0.8984
2016-04-26,-2.5105
2016-04-27,-3.0043
2016-04-28,-1.7699
2016-04-29,-2.9279
2016-05-02,0.3867
2016-05-03,3.1587
2016-05-04,-9.1113
2016-05-05,-0.493
2016-05-06,-0.3303
2016-05-09,7.3737
2016-05-10,-0.463
2016-05-11,-4.4186
2016-05-12,-5.0284
2016-05-13,4.2699
2016-05-16,4.1769
2016-05-17,-0.2358
2016-05-18,-0.0788
2016-05-19,-4.8896
2016-05-20,-0.2488
2016-05-23,0.7481
2016-05-24,2.2277
2016-05-25,1.6949
2016-05-26,-2.6189999999999998
2016-05-27,-2.282
2016-05-31,12.9691
2016-06-01,-0.9967
2016-06-02,4.3251
2016-06-03,0.0715
2016-06-06,0.1429
2016-06-07,1.9971
2016-06-08,-10.8392
2016-06-09,-4.7843
2016-06-10,-2.7183
2016-06-13,-16.0881
2016-06-14,-5.9536
2016-06-15,0.3219
2016-06-16,-3.2086
2016-06-17,-5.3039
2016-06-20,-4.2007
2016-06-21,-4.0195
2016-06-22,-2.2843
2016-06-23,0.5195
2016-06-24,-4.522
2016-06-27,-6.0893
2016-06-28,6.196
2016-06-29,-4.0706
2016-06-30,4.2433
2016-07-01,4.749
2016-07-05,-1.5544
2016-07-06,0.9211
2016-07-07,1.3038
2016-07-08,1.0296
2016-07-11,0.0
2016-07-12,1.1465
2016-07-13,-2.7708
2016-07-14,-4.7927
2016-07-15,1.9048
2016-07-18,1.3351
2016-07-19,-6.1924
2016-07-20,0.1404
2016-07-21,3.3661
2016-07-22,-2.7137000000000002
2016-07-25,-1.9526
2016-07-26,-0.4267
2016-07-27,2.0
2016-07-28,1.9607999999999999
2016-07-29,-0.1374
2016-08-01,1.3755
2016-08-02,8.5482
2016-08-03,-0.5
2016-08-04,2.5126
2016-08-05,6.7402
2016-08-08,-5.2813
2016-08-09,1.4545
2016-08-10,-0.8363
2016-08-11,-0.8434
2016-08-12,4.2527
2016-08-15,8.2751
2016-08-16,-5.0592
2016-08-17,-4.6485
2016-08-18,-0.5945
2016-08-19,-1.7943
2016-08-22,8.1608
2016-08-23,-4.955
2016-08-24,-2.2512
2016-08-25,-0.3636
2016-08-26,3.2847
2016-08-29,-1.649
2016-08-30,-0.8383
2016-08-31,-5.314
2016-09-01,-1.7856999999999998
2016-09-02,0.0
2016-09-06,4.9351
2016-09-07,1.1139000000000001
2016-09-08,2.3256
2016-09-09,-2.2727
2016-09-12,0.7344
2016-09-13,-3.0377
2016-09-14,-1.0025
2016-09-15,0.0
2016-09-16,-0.5063
2016-09-19,-1.145
2016-09-20,1.9304999999999999
2016-09-21,-2.1465
2016-09-22,-1.8065
2016-09-23,5.9133
2016-09-26,-0.8685
2016-09-27,2.5031
2016-09-28,1.4652
2016-09-29,-9.1456
2016-09-30,1.3245
2016-10-03,-0.915
2016-10-04,0.9235
2016-10-05,3.3987
2016-10-06,-4.5512
2016-10-07,0.3974
2016-10-10,2.1108
2016-10-11,-3.3592
2016-10-12,-4.6791
2016-10-13,-1.5428
2016-10-14,-0.7123
2016-10-17,3.0129
2016-10-18,0.9749
2016-10-19,-0.6897
2016-10-20,1.9444
2016-10-21,-1.9074
2016-10-24,-2.0833
2016-10-25,-1.1348
2016-10-26,0.1435
2016-10-27,-3.0086
2016-10-28,2.0679
2016-10-31,-1.7366000000000001
2016-11-01,7.3638
2016-11-02,-5.2126
2016-11-03,-3.3285
2016-11-04,5.8383
2016-11-07,-2.2631
2016-11-08,-2.1708
2016-11-09,7.8402
2016-11-10,6.1728
2016-11-11,5.168
2016-11-14,1.9656
2016-11-15,-6.8675
2016-11-16,-8.9263
2016-11-17,0.4261
2016-11-18,0.7072
2016-11-21,0.1404
2016-11-22,-6.4516
2016-11-23,0.2999
2016-11-25,2.3916
2016-11-28,-3.0657
2016-11-29,-3.6145
2016-11-30,-1.875
2016-12-01,-4.6178
2016-12-02,-5.1753
2016-12-05,0.0
2016-12-06,3.3451
2016-12-07,-0.6814
2016-12-08,6.3465
2016-12-09,-1.9355
2016-12-12,-6.4145
2016-12-13,1.7574999999999998
2016-12-14,-0.5181
2016-12-15,-2.4306
2016-12-16,4.6263
2016-12-19,3.0612
2016-12-20,-2.9703
2016-12-21,-2.8912
2016-12-22,-0.8757
2016-12-23,4.417
2016-12-27,-1.8613
2016-12-28,-3.1034
2016-12-29,1.2456
2016-12-30,-1.5817
2017-01-03,4.8214
2017-01-04,2.2147
2017-01-05,0.1667
2017-01-06,-1.6639
2017-01-09,-0.1692
2017-01-10,3.0508
2017-01-11,-2.3026
2017-01-12,-0.3367
2017-01-13,1.0135
2017-01-17,-1.6722000000000001
2017-01-18,-2.0408
2017-01-19,-4.5139
2017-01-20,-0.3636
2017-01-23,-3.1022
2017-01-24,-0.565
2017-01-25,1.7045
2017-01-26,0.9311
2017-01-27,-0.9225
2017-01-30,2.6071
2017-01-31,0.1815
2017-02-01,3.6231999999999998
2017-02-02,4.8951
2017-02-03,6.0
2017-02-06,0.1572
2017-02-07,3.2967
2017-02-08,-1.9757
2017-02-09,1.5504
2017-02-10,5.9542
2017-02-13,-5.9078
2017-02-14,0.7657
2017-02-15,0.9119
2017-02-16,-4.6687
2017-02-17,-0.316
2017-02-21,-3.3281
2017-02-22,-0.8197
2017-02-23,-3.3058
2017-02-24,-1.7094
2017-02-27,6.7826
2017-02-28,3.5831
2017-03-01,1.4151
2017-03-02,-0.4651
2017-03-03,-0.4673
2017-03-06,-4.5383
2017-03-07,-2.9508
2017-03-08,6.25
2017-03-09,-0.6359
2017-03-10,1.6
2017-03-13,0.0
2017-03-14,-2.0472
2017-03-15,1.7685
2017-03-16,-0.7899
2017-03-17,-1.2739
2017-03-20,-2.7419000000000002
2017-03-21,-3.9801
2017-03-22,-2.2453
2017-03-23,0.3534
2017-03-24,2.2887
2017-03-27,1.3769
2017-03-28,-1.8676
2017-03-29,0.0
2017-03-30,-0.173
2017-03-31,0.1733
2017-04-03,-1.0381
2017-04-04,-1.049
2017-04-05,-1.4134
2017-04-06,0.7168
2017-04-07,0.0
2017-04-10,1.2456
2017-04-11,0.1757
2017-04-12,-1.4035
2017-04-13,-0.8897
2017-04-17,-0.1795
2017-04-18,-2.518
2017-04-19,2.583
2017-04-20,-2.518
2017-04-21,-2.3985
2017-04-24,-6.8053
2017-04-25,2.4341
2017-04-26,5.7426
2017-04-27,2.2472
2017-04-28,-1.8315000000000001
2017-05-01,1.8657
2017-05-02,-2.5641
2017-05-03,-2.6316
2017-05-04,-1.9304999999999999
2017-05-05,-0.5906
2017-05-08,-4.3564
2017-05-09,-0.207
2017-05-10,2.4896
2017-05-11,-2.0243
2017-05-12,3.0992
2017-05-15,1.2024
2017-05-16,1.7822
2017-05-17,-1.1673
2017-05-18,1.5748
2017-05-19,10.6589
2017-05-22,-1.2259
2017-05-23,4.078
2017-05-24,-3.5775
2017-05-25,-4.2403
2017-05-26,3.1365
2017-05-30,-1.0733
2017-05-31,0.1808
2017-06-01,-0.1805
2017-06-02,-0.9042
2017-06-05,-3.1022
2017-06-06,-2.6365
2017-06-07,1.354
2017-06-08,-1.7176
2017-06-09,-0.3883
2017-06-12,1.5594999999999999
2017-06-13,3.8388
2017-06-14,-1.2939
2017-06-15,-3.7453
2017-06-16,-2.7237
2017-06-19,0.2
2017-06-20,-0.3992
2017-06-21,6.6132
2017-06-22,10.526299999999999
2017-06-23,0.6803
2017-06-26,0.6757
2017-06-27,-3.0201
2017-06-28,3.4602
2017-06-29,2.0067
2017-06-30,1.4754
2017-07-03,3.3926
2017-07-05,-3.125
2017-07-06,-0.8065
2017-07-07,3.4146
2017-07-10,1.5723
2017-07-11,0.4644
2017-07-12,2.0031
2017-07-13,0.0
2017-07-14,-1.9637
2017-07-17,-0.1541
2017-07-18,10.3395
2017-07-19,9.0909
2017-07-20,6.1538
2017-07-21,-1.087
2017-07-24,9.5238
2017-07-25,-2.2297
2017-07-26,-2.0525
2017-07-27,-7.4505
2017-07-28,1.7610000000000001
2017-07-31,-0.8653
2017-08-01,-2.8678
2017-08-02,0.6418
2017-08-03,2.9337
2017-08-04,0.6196
2017-08-07,-0.3695
2017-08-08,3.3375
2017-08-09,3.7081
2017-08-10,-3.6909
2017-08-11,1.7964
2017-08-14,6.4706
2017-08-15,-1.105
2017-08-16,-2.5698
2017-08-17,0.2294
2017-08-18,-3.7757
2017-08-21,-4.0428
2017-08-22,0.0
2017-08-23,-4.5849
2017-08-24,1.5584
2017-08-25,1.5345
2017-08-28,7.6826
2017-08-29,-7.4854
2017-08-30,-0.7585
2017-08-31,2.6752000000000002
2017-09-01,-0.9926
2017-09-05,-3.5088
2017-09-06,4.4156
2017-09-07,5.4726
2017-09-08,-1.4151
2017-09-11,0.9569
2017-09-12,-2.8436
2017-09-13,-1.9512
2017-09-14,1.1194
2017-09-15,1.353
2017-09-18,2.7913
2017-09-19,-3.66
2017-09-20,4.0441
2017-09-21,12.0141
2017-09-22,0.7361
2017-09-25,-5.0104
2017-09-26,-3.2967
2017-09-27,-0.2273
2017-09-28,3.303
2017-09-29,5.8434
2017-10-02,8.2292
2017-10-03,-3.4649
2017-10-04,2.1934
2017-10-05,3.5122
2017-10-06,0.8483
2017-10-09,-1.215
2017-10-10,3.6897
2017-10-11,-2.5547
2017-10-12,3.839
2017-10-13,-3.4265
2017-10-16,11.8581
2017-10-17,-2.5876
2017-10-18,-18.8518
2017-10-19,60.0845
2017-10-20,27.1108
2017-10-23,-3.8921
2017-10-24,1.4039
2017-10-25,-9.4782
2017-10-26,-7.6471
2017-10-27,-2.0382
2017-10-30,0.2601
2017-10-31,-3.3722
2017-11-01,-2.4161
2017-11-02,-0.2063
2017-11-03,9.8553
2017-11-06,-2.4467
2017-11-07,2.508
2017-11-08,3.2622
2017-11-09,-4.5565
2017-11-10,1.1458
2017-11-13,-3.3354
2017-11-14,1.237
2017-11-15,-4.9518
2017-11-16,2.0974
2017-11-17,-0.3313
2017-11-20,-0.133
2017-11-21,-0.5992
2017-11-22,1.9424000000000001
2017-11-24,3.8765
2017-11-27,-5.5028
2017-11-28,-1.2718
2017-11-29,-1.2881
2017-11-30,3.9835000000000003
2017-12-01,2.7741
2017-12-04,-1.9923
2017-12-05,0.1311
2017-12-06,-1.7682
2017-12-07,13.4667
2017-12-08,4.7004
2017-12-11,-2.5814
2017-12-12,-1.3249
2017-12-13,1.8096999999999999
2017-12-14,0.9174
2017-12-15,-1.3068
2017-12-18,-1.0363
2017-12-19,5.8755
2017-12-20,-6.5385
2017-12-21,4.9971
2017-12-22,4.6472999999999995
2017-12-26,3.3708
2017-12-27,-0.8799
2017-12-28,1.201
2017-12-29,1.0836
2018-01-02,2.9096
2018-01-03,-1.6865
2018-01-04,0.4541
2018-01-05,-2.1597
2018-01-08,-6.9302
2018-01-09,2.096
2018-01-10,1.7288000000000001
2018-01-11,-1.6463
2018-01-12,-5.0216
2018-01-16,-2.7857
2018-01-17,6.3158
2018-01-18,-0.9901
2018-01-19,-0.0556
2018-01-22,9.5609
2018-01-23,5.8853
2018-01-24,-5.9415
2018-01-25,1.5283
2018-01-26,-2.7095000000000002
2018-01-29,-3.1975
2018-01-30,3.9425
2018-01-31,-5.1768
2018-02-01,-0.1081
2018-02-02,-1.4069
2018-02-05,-0.7684
2018-02-06,4.4248
2018-02-07,2.6483
2018-02-08,0.1032
2018-02-09,-1.1856
2018-02-12,16.4319
2018-02-13,-0.9409
2018-02-14,10.4478
2018-02-15,0.6962
2018-02-16,0.122
2018-02-20,0.0
2018-02-21,3.3712
2018-02-22,1.7288999999999999
2018-02-23,-1.3905
2018-02-26,0.7051
2018-02-27,-0.8168
2018-02-28,-0.3137
2018-03-01,-1.8096
2018-03-02,6.5304
2018-03-05,0.0752
2018-03-06,-3.6077
2018-03-07,2.807
2018-03-08,-1.8203
2018-03-09,-1.4677
2018-03-12,-2.156
2018-03-13,0.601
2018-03-14,-10.9518
2018-03-15,-2.8623
2018-03-16,-0.5985
2018-03-19,-3.7517
2018-03-20,6.641
2018-03-21,3.8809
2018-03-22,0.3041
2018-03-23,-0.0866
2018-03-26,3.9012000000000002
2018-03-27,-3.1915
2018-03-28,2.3055
2018-03-29,-1.011
2018-04-02,-6.383
2018-04-03,1.1818
2018-04-04,4.133
2018-04-05,-2.6747
2018-04-06,-2.6596
2018-04-09,16.439
2018-04-10,5.7097999999999995
2018-04-11,7.3252
2018-04-12,1.0341
2018-04-13,0.1365
2018-04-16,-0.9199
2018-04-17,2.4759
2018-04-18,6.8121
2018-04-19,-1.131
2018-04-20,2.3514
2018-04-23,-3.5393
2018-04-24,-7.3705
2018-04-25,3.5441000000000003
2018-04-26,-1.8792
2018-04-27,2.3598
2018-04-30,-2.439
2018-05-01,2.226
2018-05-02,1.9095
2018-05-03,-4.2078
2018-05-04,-0.6177
2018-05-07,4.9378
2018-05-08,-7.0418
2018-05-09,5.2743
2018-05-10,8.4062
2018-05-11,-0.7134
2018-05-14,0.4998
2018-05-15,-2.0516
2018-05-16,2.8245
2018-05-17,-4.8457
2018-05-18,1.5569
2018-05-21,0.6068
2018-05-22,2.6667
2018-05-23,1.5925
2018-05-24,6.0417
2018-05-25,-1.2342
2018-05-29,-1.424
2018-05-30,2.0932
2018-05-31,1.1839
2018-06-01,0.7135
2018-06-04,-0.6659
2018-06-05,5.8337
2018-06-06,-0.1348
2018-06-07,-0.2969
2018-06-08,0.1624
2018-06-11,-8.8649
2018-06-12,2.3725
2018-06-13,2.5492
2018-06-14,-0.5932
2018-06-15,1.7334
2018-06-18,5.0838
2018-06-19,1.5949
2018-06-20,4.5003
2018-06-21,-1.1017
2018-06-22,-8.405100000000001
2018-06-25,-1.5202
2018-06-26,-0.2526
2018-06-27,-4.502
