ticker,KRO US Equity
2004-04-30,0.2903
2004-05-03,0.4503
2004-05-04,0.2241
2004-05-05,-0.5751
2004-05-06,-0.0964
2004-05-07,-0.2252
2004-05-10,-1.9987
2004-05-11,-1.1513
2004-05-12,0.7987
2004-05-13,-0.5282
2004-05-14,-0.1659
2004-05-17,-3.2247
2004-05-18,3.6757
2004-05-19,-0.5964
2004-05-20,0.0333
2004-05-21,3.9653
2004-05-24,0.5769
2004-05-25,1.0198
2004-05-26,-0.6309
2004-05-27,-0.7619
2004-05-28,-0.8317
2004-06-01,1.9355
2004-06-02,0.0633
2004-06-03,-1.9607999999999999
2004-06-04,0.4516
2004-06-07,0.6744
2004-06-08,3.6683
2004-06-09,2.1231
2004-06-10,1.3965
2004-06-14,-4.1916
2004-06-15,-2.75
2004-06-16,-0.3213
2004-06-17,1.8698000000000001
2004-06-18,4.4304
2004-06-21,-0.4242
2004-06-22,-3.6214
2004-06-23,3.2207
2004-06-24,-0.5506
2004-06-25,2.43
2004-06-28,-1.3514
2004-06-29,1.9178
2004-06-30,2.1505
2004-07-01,0.8187
2004-07-02,1.3631
2004-07-06,-3.691
2004-07-07,-4.9317
2004-07-08,-3.125
2004-07-09,3.5484
2004-07-12,1.0903
2004-07-13,1.0786
2004-07-14,0.7012
2004-07-15,-3.1184
2004-07-16,-0.7813
2004-07-19,0.8504
2004-07-20,0.3435
2004-07-21,-1.3383
2004-07-22,-1.2618
2004-07-23,-1.5974
2004-07-26,0.8117
2004-07-27,0.161
2004-07-28,-0.3215
2004-07-29,0.0
2004-07-30,0.1613
2004-08-02,1.4493
2004-08-03,-0.9841
2004-08-04,-0.5771
2004-08-05,0.5482
2004-08-06,2.245
2004-08-09,0.2196
2004-08-10,0.4695
2004-08-11,0.0935
2004-08-12,1.3072
2004-08-13,1.3825
2004-08-16,-0.8182
2004-08-17,0.3666
2004-08-18,0.6393
2004-08-19,-1.6636
2004-08-20,1.4765
2004-08-23,-1.3639999999999999
2004-08-24,-1.2293
2004-08-25,0.1867
2004-08-26,0.6211
2004-08-27,-1.0802
2004-08-30,0.936
2004-08-31,-0.1855
2004-09-01,3.7782999999999998
2004-09-02,-0.1194
2004-09-03,2.5695
2004-09-07,0.5535
2004-09-08,-0.3476
2004-09-09,1.6279
2004-09-10,3.1403
2004-09-13,2.2904999999999998
2004-09-14,1.065
2004-09-15,1.1078000000000001
2004-09-16,1.0155
2004-09-17,-1.7196
2004-09-20,-0.5384
2004-09-21,0.6225
2004-09-22,-2.071
2004-09-23,0.3296
2004-09-24,1.0402
2004-09-27,-1.1108
2004-09-28,2.7397
2004-09-29,4.9333
2004-09-30,0.8895
2004-10-01,-2.7456
2004-10-04,3.3152
2004-10-05,0.7771
2004-10-06,0.4975
2004-10-07,-1.8317
2004-10-08,0.0756
2004-10-11,-2.9981999999999998
2004-10-12,0.7792
2004-10-13,1.4175
2004-10-14,-0.9149
2004-10-15,0.2052
2004-10-18,1.7917
2004-10-19,-2.439
2004-10-20,0.8247
2004-10-21,1.7127
2004-10-22,-1.1561
2004-10-25,-1.0933
2004-10-26,2.1851
2004-10-27,1.0063
2004-10-28,-0.3736
2004-10-29,-0.25
2004-11-01,-0.1253
2004-11-02,-0.7026
2004-11-03,-1.0867
2004-11-04,0.9198
2004-11-05,3.1139
2004-11-08,1.2767
2004-11-09,-1.2364
2004-11-10,-0.0982
2004-11-11,0.7862
2004-11-12,0.8045
2004-11-15,-0.8464
2004-11-16,0.0244
2004-11-17,0.2438
2004-11-18,-0.3892
2004-11-19,0.6838
2004-11-22,5.0206
2004-11-23,-0.6928
2004-11-24,0.0
2004-11-26,1.3953
2004-11-29,1.3761
2004-11-30,3.8462
2004-12-01,5.6209
2004-12-02,-5.1155
2004-12-03,-3.6957
2004-12-06,-3.1828
2004-12-07,-3.474
2004-12-08,-0.7246
2004-12-09,0.0
2004-12-10,0.1224
2004-12-13,-1.0513
2004-12-14,0.8154
2004-12-15,2.2304
2004-12-16,-0.5514
2004-12-17,-0.3375
2004-12-20,0.3145
2004-12-21,-0.9404
2004-12-22,-1.8014000000000001
2004-12-23,1.4378
2004-12-27,-0.391
2004-12-28,0.5888
2004-12-29,-0.7561
2004-12-30,-0.4178
2004-12-31,0.5676
2005-01-03,-1.1779
2005-01-04,0.9685
2005-01-05,-0.1968
2005-01-06,0.4189
2005-01-07,-0.6135
2005-01-10,1.3086
2005-01-11,-0.0731
2005-01-12,5.3902
2005-01-13,-0.2083
2005-01-14,-0.1623
2005-01-18,3.6469
2005-01-19,0.8516
2005-01-20,-1.5556
2005-01-21,-1.6479
2005-01-24,-2.4558
2005-01-25,2.1647
2005-01-26,1.474
2005-01-27,1.4526
2005-01-28,3.1991
2005-01-31,1.8860000000000001
2005-02-01,1.0
2005-02-02,2.2962
2005-02-03,-2.1005
2005-02-04,-1.1359
2005-02-07,-0.7234
2005-02-08,0.1929
2005-02-09,-3.5294
2005-02-10,-0.2217
2005-02-11,2.6667
2005-02-14,2.2944
2005-02-15,0.3597
2005-02-16,-2.0873
2005-02-17,-1.0767
2005-02-18,-0.7836
2005-02-22,0.0219
2005-02-23,0.8993
2005-02-24,-1.2391
2005-02-25,2.3112
2005-02-28,1.3124
2005-03-01,3.1004
2005-03-02,-2.6571
2005-03-03,-2.6661
2005-03-04,-1.0
2005-03-07,2.4154999999999998
2005-03-08,1.3721999999999999
2005-03-09,-1.9775
2005-03-10,1.0846
2005-03-11,0.2361
2005-03-14,-1.4344000000000001
2005-03-15,-0.3041
2005-03-16,-1.9607999999999999
2005-03-17,-0.8889
2005-03-18,0.2242
2005-03-21,0.5593
2005-03-22,0.1335
2005-03-23,-3.2882
2005-03-24,-0.6432
2005-03-28,2.1965
2005-03-29,-4.1629
2005-03-30,-0.4485
2005-03-31,0.8063
2005-04-01,-0.9174
2005-04-04,0.7835
2005-04-05,1.3192
2005-04-06,-0.558
2005-04-07,0.678
2005-04-08,-1.1844000000000001
2005-04-11,-1.0341
2005-04-12,-0.9024
2005-04-13,-3.307
2005-04-14,-5.1549
2005-04-15,-5.2522
2005-04-18,2.5924
2005-04-19,0.4301
2005-04-20,-0.348
2005-04-21,-1.9876
2005-04-22,-5.2343
2005-04-25,1.2146
2005-04-26,1.4285999999999999
2005-04-27,-0.169
2005-04-28,-3.8657
2005-04-29,-0.6457
2005-05-02,-0.0591
2005-05-03,-0.2956
2005-05-04,1.9271
2005-05-05,0.0873
2005-05-06,0.2616
2005-05-09,0.2609
2005-05-10,-4.1631
2005-05-11,0.0603
2005-05-12,-3.5273
2005-05-13,-2.75
2005-05-16,-1.0604
2005-05-17,-3.67
2005-05-18,5.0236
2005-05-19,-1.2841
2005-05-20,2.439
2005-05-23,2.9524
2005-05-24,2.3743
2005-05-25,-2.5301
2005-05-26,-0.2781
2005-05-27,0.6817
2005-05-31,-2.7393
2005-06-01,1.8987
2005-06-02,2.9814
2005-06-03,-0.5127
2005-06-06,0.7275
2005-06-07,0.963
2005-06-08,-2.6826
2005-06-09,0.3086
2005-06-10,-0.4615
2005-06-13,0.1546
2005-06-14,-2.0062
2005-06-15,-1.6063
2005-06-16,-1.3764
2005-06-17,-0.8114
2005-06-20,-1.8325
2005-06-21,-0.4667
2005-06-22,1.3061
2005-06-23,-2.9091
2005-06-24,1.0215
2005-06-27,2.1908
2005-06-28,2.2427
2005-06-29,-2.0968
2005-06-30,-0.5272
2005-07-01,-1.1262
2005-07-05,3.8526
2005-07-06,-0.7097
2005-07-07,1.3645
2005-07-08,3.3654
2005-07-11,0.6202
2005-07-12,1.849
2005-07-13,0.0
2005-07-14,-2.0272
2005-07-15,-1.1118
2005-07-18,0.0937
2005-07-19,3.1201
2005-07-20,-2.118
2005-07-21,-3.7094
2005-07-22,2.2472
2005-07-25,0.471
2005-07-26,-0.4375
2005-07-27,-0.5022
2005-07-28,0.7886
2005-07-29,-0.1252
2005-08-01,-0.3447
2005-08-02,-1.8553
2005-08-03,-1.538
2005-08-04,-5.6297
2005-08-05,-1.6897
2005-08-08,0.1403
2005-08-09,-1.1909
2005-08-10,-2.1624
2005-08-11,1.9928
2005-08-12,1.9538
2005-08-15,-0.2787
2005-08-16,-2.1663
2005-08-17,1.4285999999999999
2005-08-18,-0.3873
2005-08-19,-0.6716
2005-08-22,1.7793999999999999
2005-08-23,1.1189
2005-08-24,0.1037
2005-08-25,-0.7254
2005-08-26,-0.174
2005-08-29,0.5577
2005-08-30,0.0
2005-08-31,5.6152999999999995
2005-09-01,0.0328
2005-09-02,-2.7231
2005-09-06,0.3035
2005-09-07,3.7323
2005-09-08,2.0261
2005-09-09,-4.0359
2005-09-12,1.2349999999999999
2005-09-13,-0.3627
2005-09-14,-6.6843
2005-09-15,-1.383
2005-09-16,0.4675
2005-09-19,-0.3221
2005-09-20,0.2154
2005-09-21,1.0391
2005-09-22,0.7092
2005-09-23,-1.0211
2005-09-26,13.2337
2005-09-27,0.2199
2005-09-28,0.3135
2005-09-29,0.0625
2005-09-30,-0.8745
2005-10-03,0.2205
2005-10-04,-0.9745
2005-10-05,-3.5556
2005-10-06,-0.2304
2005-10-07,3.1013
2005-10-10,0.384
2005-10-11,-0.4463
2005-10-12,1.4409
2005-10-13,-1.1679
2005-10-14,-0.8304
2005-10-17,0.4187
2005-10-18,0.2566
2005-10-19,1.5675
2005-10-20,0.4409
2005-10-21,1.0662
2005-10-24,-0.8998
2005-10-25,-0.5949
2005-10-26,0.6299
2005-10-27,-3.3803
2005-10-28,0.6803
2005-10-31,0.74
2005-11-01,-0.0319
2005-11-02,3.5783
2005-11-03,2.591
2005-11-04,-1.5333999999999999
2005-11-07,0.916
2005-11-08,-0.1513
2005-11-09,-0.2424
2005-11-10,0.8505
2005-11-11,-0.8735
2005-11-14,-3.2209
2005-11-15,-5.3375
2005-11-16,-0.8292
2005-11-17,3.6789
2005-11-18,2.9032
2005-11-21,-0.1254
2005-11-22,-0.8161
2005-11-23,-0.8228
2005-11-25,1.053
2005-11-28,-0.0632
2005-11-29,-0.2212
2005-11-30,-0.095
2005-12-01,2.2187
2005-12-02,-0.8992
2005-12-05,-0.2816
2005-12-06,0.251
2005-12-07,-0.939
2005-12-08,-0.5732
2005-12-09,-1.8258
2005-12-12,-1.2724
2005-12-13,0.4296
2005-12-14,2.3363
2005-12-15,-0.1929
2005-12-16,-0.7732
2005-12-19,-4.026
2005-12-20,0.8796
2005-12-21,0.7713
2005-12-22,1.3644
2005-12-23,2.2981
2005-12-27,-3.6906
2005-12-28,0.3999
2005-12-29,-0.8961
2005-12-30,-2.8466
2006-01-03,-0.5515
2006-01-04,3.6742
2006-01-05,-0.4012
2006-01-06,2.5176
2006-01-09,0.4912
2006-01-10,0.2281
2006-01-11,-1.9506000000000001
2006-01-12,-3.2493
2006-01-13,1.782
2006-01-17,0.6397
2006-01-18,0.5353
2006-01-19,0.4992
2006-01-20,-2.1523
2006-01-23,0.9137
2006-01-24,1.6097000000000001
2006-01-25,0.5941
2006-01-26,1.7388
2006-01-27,0.4192
2006-01-30,0.8349
2006-01-31,0.0
2006-02-01,-0.8917
2006-02-02,-1.9923
2006-02-03,-0.0656
2006-02-06,-1.9029
2006-02-07,-1.1037
2006-02-08,9.5705
2006-02-09,-0.5864
2006-02-10,-0.9624
2006-02-13,-3.7618
2006-02-14,-0.228
2006-02-15,0.2285
2006-02-16,0.9772
2006-02-17,-1.4516
2006-02-21,-3.2079
2006-02-22,-1.0822
2006-02-23,-0.7863
2006-02-24,0.4824
2006-02-27,-0.4801
2006-02-28,0.2757
2006-03-01,-0.2062
2006-03-02,0.6887
2006-03-03,1.0602
2006-03-06,0.1692
2006-03-07,-1.6892
2006-03-08,0.6186
2006-03-09,-0.0689
2006-03-10,0.1034
2006-03-13,0.8953
2006-03-14,3.8908
2006-03-15,1.0512
2006-03-16,1.2354
2006-03-17,-4.4637
2006-03-20,-1.8487
2006-03-21,-2.3973
2006-03-22,0.8772
2006-03-23,-1.1826
2006-03-24,2.1119
2006-03-27,-0.0345
2006-03-28,0.0
2006-03-29,3.1034
2006-03-30,1.1037
2006-03-31,0.43
2006-04-03,-1.6469
2006-04-04,0.5023
2006-04-05,0.0333
2006-04-06,0.3997
2006-04-07,-1.4929999999999999
2006-04-10,-0.5052
2006-04-11,-0.1016
2006-04-12,0.1017
2006-04-13,0.7448
2006-04-17,-0.7056
2006-04-18,1.1844000000000001
2006-04-19,0.6689
2006-04-20,-1.6611
2006-04-21,1.5878
2006-04-24,0.0998
2006-04-25,0.1661
2006-04-26,0.3317
2006-04-27,-0.2975
2006-04-28,0.4642
2006-05-01,-0.8251
2006-05-02,6.3228
2006-05-03,-3.7559
2006-05-04,0.1626
2006-05-05,1.9156
2006-05-08,-1.4336
2006-05-09,-2.9412000000000003
2006-05-10,0.6327
2006-05-11,-1.8862
2006-05-12,-0.0337
2006-05-15,1.6532
2006-05-16,0.9957
2006-05-17,-1.2816
2006-05-18,-1.6977
2006-05-19,-0.0339
2006-05-22,1.2534
2006-05-23,1.2379
2006-05-24,-0.8923
2006-05-25,-0.1334
2006-05-26,-1.1686
2006-05-30,-0.3378
2006-05-31,-0.678
2006-06-01,0.7509
2006-06-02,-0.0339
2006-06-05,-2.2365
2006-06-06,-0.0693
2006-06-07,-1.11
2006-06-08,1.3093
2006-06-09,-2.3053
2006-06-12,-0.9296
2006-06-13,0.3248
2006-06-14,0.4317
2006-06-15,0.3223
2006-06-16,-0.2499
2006-06-19,-0.9306
2006-06-20,0.5419
2006-06-21,-0.1078
2006-06-22,0.2158
2006-06-23,-0.9332
2006-06-26,2.2101
2006-06-27,-0.0354
2006-06-28,0.6383
2006-06-29,-0.6342
2006-06-30,3.7234
2006-07-03,0.2735
2006-07-05,4.5005
2006-07-06,0.1631
2006-07-07,-0.4235
2006-07-10,-0.6869
2006-07-11,-2.3057
2006-07-12,-2.3938
2006-07-13,-1.7962
2006-07-14,-2.216
2006-07-17,-1.0072
2006-07-18,0.8358
2006-07-19,2.6306000000000003
2006-07-20,-0.9831
2006-07-21,-1.7021
2006-07-24,1.3709
2006-07-25,0.6406
2006-07-26,1.6266
2006-07-27,-2.0181
2006-07-28,0.071
2006-07-31,1.1001
2006-08-01,-0.8073
2006-08-02,0.7077
2006-08-03,2.4947
2006-08-04,-0.4799
2006-08-07,-0.7578
2006-08-08,-1.2496
2006-08-09,-0.5272
2006-08-10,4.3463
2006-08-11,-1.3546
2006-08-14,2.0941
2006-08-15,1.9165999999999999
2006-08-16,-0.8248
2006-08-17,0.7319
2006-08-18,0.9577
2006-08-21,-1.5702
2006-08-22,-0.2326
2006-08-23,-1.2325
2006-08-24,-0.2024
2006-08-25,-0.5069
2006-08-28,0.3736
2006-08-29,3.2149
2006-08-30,0.1311
2006-08-31,-0.4584
2006-09-01,-0.2961
2006-09-05,1.0887
2006-09-06,0.6527
2006-09-07,-2.0922
2006-09-08,0.1002
2006-09-11,0.6338
2006-09-12,0.5635
2006-09-13,-0.1318
2006-09-14,0.495
2006-09-15,-0.3284
2006-09-18,0.0659
2006-09-19,-1.2183
2006-09-20,0.5333
2006-09-21,-1.0942
2006-09-22,-0.067
2006-09-25,-0.0671
2006-09-26,-1.242
2006-09-27,0.3059
2006-09-28,-0.5422
2006-09-29,-1.908
2006-10-02,-2.0493
2006-10-03,0.461
2006-10-04,0.7766
2006-10-05,0.5954
2006-10-06,-0.3134
2006-10-09,-0.5938
2006-10-10,3.9705
2006-10-11,-2.9402
2006-10-12,1.3231
2006-10-13,1.0997
2006-10-16,0.6828
2006-10-17,-0.1718
2006-10-18,-0.2367
2006-10-19,0.1356
2006-10-20,-0.6432
2006-10-23,1.4651
2006-10-24,-0.1007
2006-10-25,-0.5378
2006-10-26,1.149
2006-10-27,1.0023
2006-10-30,-0.5624
2006-10-31,-0.7984
2006-11-01,5.332
2006-11-02,1.8784
2006-11-03,12.9688
2006-11-06,1.2725
2006-11-07,-2.2945
2006-11-08,3.4386
2006-11-09,-2.4324
2006-11-10,2.7147
2006-11-13,1.1057
2006-11-14,6.295
2006-11-15,-1.1292
2006-11-16,-1.4975
2006-11-17,-2.4478
2006-11-20,0.5018
2006-11-21,-4.3101
2006-11-22,-0.4669
2006-11-24,-1.1589
2006-11-27,-6.9793
2006-11-28,4.1116
2006-11-29,3.3727
2006-11-30,2.6212999999999997
2006-12-01,2.9619999999999997
2006-12-04,6.9675
2006-12-05,-1.5544
2006-12-06,-3.0326
2006-12-07,-1.4048
2006-12-08,-3.0871
2006-12-11,-3.2126
2006-12-12,-1.9409
2006-12-13,-1.0614
2006-12-14,2.6095
2006-12-15,0.3108
2006-12-18,-7.2958
2006-12-19,-1.4281
2006-12-20,0.8015
2006-12-21,-2.9052
2006-12-22,0.7874
2006-12-26,-0.2188
2006-12-27,1.2527
2006-12-28,-0.5877
2006-12-29,1.3068
2007-01-03,2.8256
2007-01-04,0.5078
2007-01-05,-1.6345
2007-01-08,1.0876
2007-01-09,6.844
2007-01-10,-3.7762000000000002
2007-01-11,2.1515
2007-01-12,3.8129
2007-01-16,1.6447
2007-01-17,-0.2697
2007-01-18,-8.0314
2007-01-19,0.8527
2007-01-22,0.8746
2007-01-23,-0.4335
2007-01-24,-0.9289
2007-01-25,-0.4981
2007-01-26,3.1802
2007-01-29,5.5651
2007-01-30,-1.0543
2007-01-31,-2.8142
2007-02-01,-3.0082
2007-02-02,-0.2609
2007-02-05,0.6393
2007-02-06,0.2021
2007-02-07,0.4899
2007-02-08,-0.2007
2007-02-09,-0.8908
2007-02-12,0.2899
2007-02-13,0.6938
2007-02-14,-1.8949
2007-02-15,0.3805
2007-02-16,-0.0583
2007-02-20,0.1167
2007-02-21,2.2727
2007-02-22,-0.3704
2007-02-23,-1.4012
2007-02-26,0.9861
2007-02-27,-2.1252
2007-02-28,0.1761
2007-03-01,0.7616
2007-03-02,-4.2151
2007-03-05,-2.9135
2007-03-06,2.9384
2007-03-07,-0.2733
2007-03-08,-2.3934
2007-03-09,-0.2515
2007-03-12,4.1916
2007-03-13,-5.5051
2007-03-14,-1.8246
2007-03-15,1.1412
2007-03-16,0.0645
2007-03-19,0.5477
2007-03-20,1.2176
2007-03-21,2.6907
2007-03-22,0.9556
2007-03-23,1.1908
2007-03-26,2.0519
2007-03-27,-1.5671
2007-03-28,0.1802
2007-03-29,-0.8696
2007-03-30,-1.9661
2007-04-02,-1.3576
2007-04-03,9.5402
2007-04-04,4.7401
2007-04-05,0.2454
2007-04-09,0.8159
2007-04-10,-3.5608
2007-04-11,-5.5105
2007-04-12,-2.1906
2007-04-13,2.6029
2007-04-16,4.3658
2007-04-17,1.7524
2007-04-18,-4.1389
2007-04-19,-1.6806999999999999
2007-04-20,-1.0021
2007-04-23,-4.4954
2007-04-24,3.1796
2007-04-25,2.2659000000000002
2007-04-26,-4.9631
2007-04-27,-1.9893999999999998
2007-04-30,0.3172
2007-05-01,0.2845
2007-05-02,6.2106
2007-05-03,-0.4452
2007-05-04,-0.0596
2007-05-07,-3.0131
2007-05-08,0.3384
2007-05-09,0.8584
2007-05-10,-3.4043
2007-05-11,0.3776
2007-05-14,-0.7524
2007-05-15,-2.3373
2007-05-16,3.4605
2007-05-17,-5.4705
2007-05-18,-0.1984
2007-05-21,1.4910999999999999
2007-05-22,4.3095
2007-05-23,-4.1941
2007-05-24,-0.8167
2007-05-25,0.7246
2007-05-29,-0.0981
2007-05-30,-0.491
2007-05-31,2.9934
2007-06-01,-1.7886
2007-06-04,-1.2358
2007-06-05,0.9878
2007-06-06,-2.2172
2007-06-07,-6.869
2007-06-08,2.7927
2007-06-11,0.4528
2007-06-12,-3.3287
2007-06-13,2.6901
2007-06-14,1.339
2007-06-15,-1.1474
2007-06-18,0.1759
2007-06-19,0.5267
2007-06-20,-2.9689
2007-06-21,0.18
2007-06-22,-5.2461
2007-06-25,-1.5927
2007-06-26,-2.5819
2007-06-27,1.3845
2007-06-28,-0.6633
2007-06-29,-0.8248
2007-07-02,6.7327
2007-07-03,-1.3729
2007-07-05,-0.6772
2007-07-06,-0.0379
2007-07-09,2.6146000000000003
2007-07-10,-1.4032
2007-07-11,-1.8727
2007-07-12,0.0386
2007-07-13,1.6783000000000001
2007-07-16,3.3396
2007-07-17,-0.2179
2007-07-18,-1.5284
2007-07-19,2.8455
2007-07-20,-3.6292
2007-07-23,0.7457
2007-07-24,-5.5514
2007-07-25,-0.1176
2007-07-26,-4.747
2007-07-27,-2.6359
2007-07-30,-2.1151
2007-07-31,1.0804
2007-08-01,-2.7362
2007-08-02,0.7473
2007-08-03,-2.4869
2007-08-06,0.179
2007-08-07,4.5109
2007-08-08,17.5641
2007-08-09,5.3072
2007-08-10,-2.0021
2007-08-13,-19.69
2007-08-14,-4.7806999999999995
2007-08-15,-6.0341
2007-08-16,2.9412000000000003
2007-08-17,2.3238
2007-08-20,2.8481
2007-08-21,1.2217
2007-08-22,2.9951
2007-08-23,-8.8108
2007-08-24,3.5697
2007-08-27,-0.7353
2007-08-28,-8.7963
2007-08-29,0.3046
2007-08-30,2.8846
2007-08-31,0.787
2007-09-04,3.1235
2007-09-05,-5.3952
2007-09-06,-0.2026
2007-09-07,-2.0812
2007-09-10,-4.6138
2007-09-11,0.5978
2007-09-12,-0.8644
2007-09-13,4.7411
2007-09-14,-3.2778
2007-09-17,0.8069
2007-09-18,4.9093
2007-09-19,5.9003
2007-09-20,1.6811
2007-09-21,-4.2985
2007-09-24,-4.0474
2007-09-25,-0.0514
2007-09-26,0.2573
2007-09-27,-0.5133
2007-09-28,-2.58
2007-10-01,13.0297
2007-10-02,0.6092
2007-10-03,1.4905
2007-10-04,-5.9201
2007-10-05,5.7561
2007-10-08,-4.4742
2007-10-09,1.014
2007-10-10,-1.1472
2007-10-11,-4.1586
2007-10-12,1.2109
2007-10-15,-7.0788
2007-10-16,-1.3948
2007-10-17,0.1632
2007-10-18,-1.7382
2007-10-19,-3.5930999999999997
2007-10-22,-0.6307
2007-10-23,1.4426
2007-10-24,-5.6314
2007-10-25,-5.9675
2007-10-26,-0.641
2007-10-29,17.4839
2007-10-30,1.6474
2007-10-31,1.4586999999999999
2007-11-01,-2.0234
2007-11-02,-1.9022000000000001
2007-11-05,-1.4404
2007-11-06,-2.4171
2007-11-07,-2.0737
2007-11-08,0.4706
2007-11-09,0.4098
2007-11-12,0.4665
2007-11-13,4.1207
2007-11-14,-4.1806
2007-11-15,0.0582
2007-11-16,-2.2093
2007-11-19,-6.5993
2007-11-20,1.2094
2007-11-21,0.8176
2007-11-23,2.1834
2007-11-26,0.1221
2007-11-27,-2.0732
2007-11-28,3.6115
2007-11-29,0.7813
2007-11-30,-0.8945
2007-12-03,-0.722
2007-12-04,-3.9394
2007-12-05,3.5962
2007-12-06,1.6078999999999999
2007-12-07,3.2867
2007-12-10,8.957
2007-12-11,-12.3851
2007-12-12,-0.8025
2007-12-13,5.7872
2007-12-14,-6.4118
2007-12-17,0.3143
2007-12-18,4.8872
2007-12-19,-2.509
2007-12-20,-0.1225
2007-12-21,10.8589
2007-12-24,8.9098
2007-12-26,-1.6768
2007-12-27,-2.1189
2007-12-28,-3.8543
2007-12-31,-4.1735
2008-01-02,-1.6046
2008-01-03,2.4461
2008-01-04,-8.9255
2008-01-07,0.1248
2008-01-08,-0.9975
2008-01-09,-0.8816
2008-01-10,4.4473
2008-01-11,0.0
2008-01-14,1.8856000000000002
2008-01-15,1.791
2008-01-16,6.8035
2008-01-17,-5.8759
2008-01-18,-2.5671
2008-01-22,2.6946
2008-01-23,6.7638
2008-01-24,1.7477
2008-01-25,-3.0596
2008-01-28,9.6346
2008-01-29,-2.0707
2008-01-30,-2.2692
2008-01-31,2.6913
2008-02-01,5.5498
2008-02-04,3.5054
2008-02-05,-3.1044
2008-02-06,-2.9612
2008-02-07,2.6513
2008-02-08,-2.9727
2008-02-11,0.9543
2008-02-12,-1.2934999999999999
2008-02-13,4.6875
2008-02-14,-1.2037
2008-02-15,1.9005999999999998
2008-02-19,4.6389
2008-02-20,3.1079
2008-02-21,-4.1223
2008-02-22,-2.589
2008-02-25,4.7935
2008-02-26,-0.4076
2008-02-27,0.7276
2008-02-28,-1.3093
2008-02-29,-15.3705
2008-03-03,-4.4324
2008-03-04,1.5781
2008-03-05,4.1261
2008-03-06,-4.7594
2008-03-07,2.9759
2008-03-10,-0.5528
2008-03-11,5.6142
2008-03-12,-2.0
2008-03-13,1.3963
2008-03-14,-1.589
2008-03-17,4.8439
2008-03-18,7.5462
2008-03-19,0.3341
2008-03-20,-5.5661000000000005
2008-03-24,14.6096
2008-03-25,2.1099
2008-03-26,5.7684
2008-03-27,-2.2792
2008-03-28,-0.5414
2008-03-31,1.1307
2008-04-01,5.383
2008-04-02,-0.0786
2008-04-03,1.4943
2008-04-04,0.9686
2008-04-07,1.65
2008-04-08,1.661
2008-04-09,-5.2358
2008-04-10,5.1332
2008-04-11,-4.0253
2008-04-14,0.3495
2008-04-15,7.3529
2008-04-16,6.3446
2008-04-17,-0.8475
2008-04-18,0.8205
2008-04-21,1.119
2008-04-22,-2.9846
2008-04-23,-3.0764
2008-04-24,6.5977
2008-04-25,1.3382
2008-04-28,3.7306
2008-04-29,-3.6601
2008-04-30,-3.3366
2008-05-01,-0.6152
2008-05-02,0.3439
