ticker,MLORF US Equity
2001-06-11,-9.473700000000001
2001-06-12,0.0
2001-06-15,-4.4331
2001-06-18,-8.7452
2001-07-19,46.6667
2001-07-23,-27.2727
2001-07-27,34.375
2001-07-31,6.6279
2001-08-08,0.3272
2001-08-09,-0.8696
2001-08-13,-16.6667
2001-08-16,5.2632
2001-08-17,-5.0
2001-08-21,10.526299999999999
2001-08-28,2.2024
2001-08-30,-2.1549
2001-09-04,4.7619
2001-09-10,5.9091000000000005
2001-09-17,-16.7382
2001-10-02,8.2474
2001-10-04,-19.0476
2001-10-05,0.0
2001-10-12,5.8824
2001-10-16,-22.2222
2001-10-25,21.4286
2001-12-13,-5.8824
2001-12-14,6.25
2001-12-17,-11.7647
2001-12-18,-6.6667
2001-12-27,12.3214
2001-12-28,1.7488000000000001
2002-01-08,37.5
2002-01-09,-6.3636
2002-01-18,-7.767
2002-01-23,-21.0526
2002-01-24,26.6667
2002-01-28,-2.6316
2002-01-29,0.0
2002-01-30,-5.9459
2002-02-12,6.8966
2002-02-13,0.0
2002-02-14,0.0
2002-02-26,-21.5054
2002-03-04,43.8356
2002-03-05,14.2857
2002-03-06,-3.3333
2002-03-07,-5.1724
2002-03-14,5.4545
2002-03-15,-20.6897
2002-03-19,8.6957
2002-04-02,0.0
2002-04-03,5.0
2002-04-11,4.7619
2002-04-15,0.0
2002-04-19,-10.568200000000001
2002-04-22,6.7344
2002-04-30,-9.5238
2002-05-08,-15.7895
2002-05-14,-6.25
2002-05-15,0.0
2002-05-17,0.0
2002-05-21,16.6667
2002-05-24,14.2857
2002-05-30,-30.0
2002-06-18,-12.3214
2002-06-20,-10.387
2002-06-24,22.7273
2002-07-05,-12.592600000000001
2002-07-12,-6.7797
2002-08-06,-18.1818
2002-09-20,33.3333
2002-10-29,-41.6667
2002-11-07,-42.8571
2002-12-02,50.0
2002-12-10,-33.3333
2002-12-17,0.0
2002-12-19,0.0
2002-12-31,0.0
2003-01-13,50.0
2003-01-16,6.6667
2003-02-20,-37.5
2003-04-03,50.0
2003-05-13,-33.3333
2003-05-15,25.0
2003-05-28,-24.0
2003-07-02,110.5263
2003-07-09,-10.0
2003-08-14,-30.5556
2003-09-03,20.0
2003-10-07,-16.6667
2003-10-21,20.0
2003-11-05,-33.3333
2003-11-07,0.0
2003-12-10,100.0
2003-12-11,-37.5
2003-12-29,20.0
2003-12-30,0.0
2004-01-30,0.0
2004-02-25,0.0
2004-03-18,-8.3333
2004-07-21,-45.4545
2004-07-22,16.6667
2004-07-23,122.8571
2004-09-20,-48.7179
2004-10-04,0.0
2004-10-07,0.0
2004-10-14,0.0
2004-10-15,0.0
2004-11-30,500.0
2004-12-10,-46.6667
2004-12-29,25.0
2005-01-14,25.0
2005-01-28,30.125
2005-02-04,20.0288
2005-02-28,-29.5718
2005-03-03,4.5455
2005-03-21,17.3913
2005-03-31,-2.3611
2005-04-01,-0.4742
2005-04-13,1.2387
2005-04-14,-2.1176
2005-04-20,-8.461500000000001
2005-04-21,-11.7647
2005-04-28,-5.7143
2005-05-11,21.2121
2005-05-12,0.0
2005-05-24,-25.0
2005-06-23,5.5556
2005-06-30,11.5789
2005-07-18,13.2075
2005-07-25,-12.5
2005-08-12,2.8571
2005-08-19,-16.6667
2005-09-07,22.2222
2005-09-20,16.3636
2005-09-26,1.5625
2005-09-27,3.8462
2005-09-30,-3.7037
2005-10-06,-6.5385
2005-10-12,-2.8807
2005-10-19,-2.5423999999999998
2005-10-27,-13.0435
2005-10-28,0.0
2005-11-07,10.375
2005-11-08,-4.8698
2005-11-10,-14.2857
2005-11-22,11.1111
2005-11-29,-0.3125
2005-12-07,-1.6928
2005-12-08,-2.0408
2005-12-09,-1.0417
2005-12-13,10.526299999999999
2005-12-20,-17.1429
2005-12-22,-3.4483
2006-01-13,37.5
2006-01-17,-25.974
2006-01-25,15.6433
2006-01-27,8.9128
2006-02-24,-7.1387
2006-03-02,20.0
2006-03-06,-12.5
2006-03-13,-14.2857
2006-03-14,4.4444
2006-04-13,1.0638
2006-04-19,-5.2632
2006-04-20,16.6667
2006-05-05,-4.7619
2006-05-08,-10.0
2006-06-13,16.6667
2006-06-30,-16.1905
2006-07-11,34.0909
2006-07-18,-7.6271
2006-07-31,0.9174
2006-08-03,11.818200000000001
2006-08-04,0.2541
2006-08-08,1.3685
2006-08-17,-16.0
2006-08-29,-1.9048
2006-09-08,-9.1019
2006-09-11,2.5366999999999997
2006-09-12,7.2917
2006-09-13,11.6505
2006-10-16,-30.4348
2006-10-30,-12.5
2006-11-09,71.4286
2006-11-10,10.8333
2006-11-13,-5.2632
2006-11-14,-4.7619
2006-11-15,4.1667
2006-11-16,1.6
2006-11-17,-4.7244
2006-11-20,-0.8264
2006-11-21,-7.5
2006-11-22,7.2072
2006-11-24,0.8403
2006-11-27,1.6667
2006-11-28,6.5574
2006-11-29,-1.5385
2006-11-30,-8.0566
2006-12-01,8.8688
2006-12-04,-2.439
2006-12-05,2.15
2006-12-06,-7.44
2006-12-07,5.7641
2006-12-08,-12.0
2006-12-11,17.5568
2006-12-12,8.2649
2006-12-13,0.0
2006-12-14,-3.7946
2006-12-15,-3.4803
2006-12-18,0.0
2006-12-19,-6.0577
2006-12-20,2.3541
2006-12-21,-6.4
2006-12-22,-5.9829
2006-12-27,17.8409
2006-12-28,16.6345
2006-12-29,-14.4688
2007-01-03,-0.4833
2007-01-04,-0.6314
2007-01-05,-2.9326
2007-01-08,10.3726
2007-01-09,-8.7591
2007-01-10,0.0
2007-01-11,4.0
2007-01-12,0.0
2007-01-16,-4.1346
2007-01-18,-2.1063
2007-01-19,6.5574
2007-01-22,-11.538499999999999
2007-01-23,7.5543
2007-01-24,0.6569
2007-01-25,-3.6145
2007-01-26,-12.1875
2007-01-29,13.879
2007-01-31,-8.3333
2007-02-01,5.4545
2007-02-02,10.3448
2007-02-05,5.4688
2007-02-06,-3.7037
2007-02-07,7.5481
2007-02-08,-10.5945
2007-02-09,16.0
2007-02-12,0.1293
2007-02-13,-29.6169
2007-02-14,17.1254
2007-02-15,8.3029
2007-02-16,-4.4359
2007-02-20,-7.4168
2007-02-21,12.4796
2007-02-23,-2.3256
2007-02-26,-12.6984
2007-02-27,13.6364
2007-03-01,-12.0
2007-03-02,0.0
2007-03-05,-11.818200000000001
2007-03-06,28.866
2007-03-07,4.0
2007-03-08,-12.6923
2007-03-09,14.5374
2007-03-13,-13.0769
2007-03-14,10.4535
2007-03-15,-4.1062
2007-03-20,-0.47
2007-03-21,5.6139
2007-03-22,-0.6458
2007-03-23,-14.95
2007-03-27,17.5779
2007-03-28,0.0
2007-03-29,0.0
2007-03-30,2.0
2007-04-02,-4.4608
2007-04-03,6.824
2007-04-04,-9.414
2007-04-05,1.8028
2007-04-09,-12.5
2007-04-10,9.5238
2007-04-11,3.4783
2007-04-12,-3.3613
2007-04-13,-4.3478
2007-04-16,-2.4432
2007-04-17,-4.601
2007-04-18,-4.1514
2007-04-19,-10.3185
2007-04-20,21.804
2007-04-23,-1.5743
2007-04-24,-3.3175
2007-04-25,6.0662
2007-04-26,1.6753
2007-04-27,-2.2727
2007-04-30,-7.093
2007-05-02,-6.8836
2007-05-03,12.9032
2007-05-08,3.4524
2007-05-10,3.9125
2007-05-11,-24.4186
2007-05-14,5.2747
2007-05-16,22.4774
2007-05-17,-7.2727
2007-05-22,7.8431
2007-05-23,-3.0682
2007-05-30,0.7034
2007-05-31,-13.3877
2007-06-01,16.8011
2007-06-07,-17.1461
2007-06-08,0.0
2007-06-11,20.0
2007-06-12,-21.2963
2007-06-13,16.1029
2007-06-14,0.0
2007-06-15,0.0
2007-06-18,6.3965
2007-06-19,-18.9286
2007-06-20,4.1116
2007-06-26,-4.0903
2007-06-27,-5.8824
2007-06-28,6.25
2007-07-03,4.9265
2007-07-06,1.4716
2007-07-09,31.1464
2007-07-10,1.1058
2007-07-11,3.0729
2007-07-12,1.0611
2007-07-13,-4.5
2007-07-16,-7.8534
2007-07-17,13.6364
2007-07-18,3.05
2007-07-19,4.2698
2007-07-20,2.6524
2007-07-23,-16.5005
2007-07-25,17.2638
2007-07-26,5.2778
2007-07-27,-6.9921
2007-07-30,-2.7896
2007-08-01,13.2296
2007-08-02,3.0928
2007-08-03,0.0
2007-08-07,2.0
2007-08-08,2.4101
2007-08-09,-6.3024000000000004
2007-08-10,-0.0851
2007-08-13,0.4687
2007-08-14,-2.2901
2007-08-15,3.342
2007-08-16,0.672
2007-08-17,12.9328
2007-08-20,-18.4337
2007-08-21,-2.1739
2007-08-22,8.8889
2007-08-23,1.3605
2007-08-24,0.6711
2007-08-27,-6.6667
2007-08-28,-2.1429
2007-08-29,2.9196999999999997
2007-08-30,0.7092
2007-08-31,-0.2201
2007-09-04,9.8368
2007-09-05,-0.4016
2007-09-06,-1.6129
2007-09-07,-0.4098
2007-09-10,-0.3292
2007-09-11,0.9496
2007-09-12,1.4315
2007-09-13,-5.8065
2007-09-14,-7.6627
2007-09-17,14.9745
2007-09-18,-3.871
2007-09-19,5.2852
2007-09-20,-1.1952
2007-09-21,-0.6452
2007-09-24,-0.1218
2007-09-25,0.6501
2007-09-26,18.1268
2007-09-27,3.2468
2007-09-28,-14.995
2007-10-01,9.0343
2007-10-02,-2.2857
2007-10-03,-3.2895
2007-10-04,6.198
2007-10-05,6.6548
2007-10-09,1.4348
2007-10-10,2.6316
2007-10-11,0.0
2007-10-12,29.0385
2007-10-15,-14.5554
2007-10-16,-0.3779
2007-10-17,0.3793
2007-10-18,0.2907
2007-10-19,2.029
2007-10-22,-2.2727
2007-10-23,-18.0814
2007-10-24,11.3911
2007-10-25,17.2348
2007-10-26,7.8261
2007-10-29,-5.2419
2007-10-30,-8.5106
2007-10-31,11.1628
2007-11-01,-5.4393
2007-11-02,3.9823
2007-11-05,6.383
2007-11-06,-2.0
2007-11-07,0.0
2007-11-08,-6.3776
2007-11-09,-7.139
2007-11-12,-10.3286
2007-11-13,-11.5183
2007-11-14,15.3846
2007-11-15,-17.9487
2007-11-16,12.5
2007-11-19,-8.3333
2007-11-20,-10.5303
2007-11-21,21.9306
2007-11-23,-1.3889
2007-11-26,-7.0423
2007-11-27,-9.0909
2007-11-28,0.3333
2007-11-29,-0.0831
2007-11-30,12.3857
2007-12-03,-5.3254
2007-12-04,-6.875
2007-12-06,7.3826
2007-12-07,-10.0
2007-12-10,9.158
2007-12-11,-2.0278
2007-12-12,-2.5974
2007-12-13,-9.3333
2007-12-14,-17.2794
2007-12-17,-2.7778
2007-12-18,-23.2
2007-12-19,19.0476
2007-12-20,-10.0
2007-12-21,17.2222
2007-12-24,13.7441
2007-12-27,33.3333
2007-12-28,-4.375
2007-12-31,-11.1928
2008-01-02,4.1398
2008-01-03,-3.8869
2008-01-04,-4.4118
2008-01-07,3.8462
2008-01-09,-1.0185
2008-01-10,-0.0935
2008-01-11,-0.7491
2008-01-14,-24.5283
2008-01-15,22.5
2008-01-16,3.2653
2008-01-17,0.0
2008-01-18,-0.3953
2008-01-22,-10.8631
2008-01-23,-13.3556
2008-01-24,6.3584
2008-01-25,20.7729
2008-01-28,-0.4
2008-01-29,-15.5622
2008-01-30,4.6373
2008-01-31,-7.2727
2008-02-01,8.8235
2008-02-04,-5.4054
2008-02-05,4.7619
2008-02-08,-9.0909
2008-02-11,0.0
2008-02-12,0.0
2008-02-13,0.0
2008-02-14,-15.0
2008-02-15,-4.1176
2008-02-19,14.954
2008-02-20,-1.9346
2008-02-21,-2.585
2008-02-22,-10.6145
2008-02-25,12.7344
2008-02-26,13.0977
2008-02-27,0.3064
2008-02-28,7.5137
2008-02-29,20.4545
2008-03-03,-35.2358
2008-03-04,17.3343
2008-03-05,15.2079
2008-03-06,9.3211
2008-03-07,-8.3785
2008-03-10,38.1388
2008-03-11,9.0343
2008-03-12,-2.8571
2008-03-13,-1.5441
2008-03-14,-0.0373
2008-03-17,-1.2701
2008-03-18,-14.7181
2008-03-19,26.7081
2008-03-20,-4.7619
2008-03-24,16.7647
2008-03-25,-3.3375
2008-03-26,4.2345
2008-03-27,-4.4063
2008-03-28,-5.8516
2008-03-31,-0.5556
2008-04-01,1.1872
2008-04-02,4.8999
2008-04-03,3.1579
2008-04-04,-3.8903
2008-04-07,-5.574
2008-04-08,-15.6711
2008-04-09,21.0
2008-04-10,0.2755
2008-04-11,3.6401
2008-04-14,-8.2836
2008-04-15,16.185
2008-04-16,-1.4925
2008-04-17,-0.5051
2008-04-18,-4.3147
2008-04-21,-0.7958
2008-04-22,-1.0695000000000001
2008-04-23,-4.3243
2008-04-24,-6.6737
2008-04-25,-6.7726
2008-04-28,-7.7922
2008-04-29,1.4085
2008-04-30,-2.0833
2008-05-01,-4.477
2008-05-02,6.9142
2008-05-06,-2.0833
2008-05-07,6.383
2008-05-08,-31.3333
2008-05-09,1.4563
2008-05-13,10.526299999999999
2008-05-14,-2.1645
2008-05-16,-7.9646
2008-05-20,-25.0
2008-05-21,37.1795
2008-05-22,4.6729
2008-05-23,0.4464
2008-05-27,-17.6667
2008-05-28,18.7584
2008-05-29,-9.8864
2008-05-30,4.918
2008-06-02,3.3654
2008-06-03,-0.2907
2008-06-04,-9.9708
2008-06-05,2.7202
2008-06-06,-6.053
2008-06-09,0.0671
2008-06-10,-6.6398
2008-06-11,-4.5977
2008-06-12,0.0
2008-06-16,0.2259
2008-06-17,-0.2254
2008-06-18,2.4096
2008-06-19,8.0882
2008-06-23,21.9048
2008-06-24,-12.0536
2008-06-25,-2.7284
2008-06-26,1.2394
2008-06-27,1.933
2008-06-30,-8.975999999999999
2008-07-02,2.7778
2008-07-03,-2.7027
2008-07-07,-5.5556
2008-07-08,5.8824
2008-07-09,-10.0
2008-07-11,-8.642
2008-07-14,4.9831
2008-07-15,0.4023
2008-07-16,-10.2564
2008-07-17,0.0
2008-07-18,-7.1429
2008-07-21,4.6154
2008-07-22,-2.9412000000000003
2008-07-23,-7.5758
2008-07-24,-27.2541
2008-07-25,36.338
2008-07-28,46.281
2008-07-29,-42.9379
2008-07-30,0.0
2008-07-31,-32.6733
2008-08-01,110.2941
2008-08-04,-16.0839
2008-08-05,9.1667
2008-08-06,-20.6107
2008-08-11,1.9231
2008-08-13,20.7547
2008-08-14,-6.25
2008-08-18,-8.3333
2008-08-19,8.1818
2008-08-20,-4.2017
2008-08-22,5.2632
2008-08-25,3.3333
2008-08-26,-14.5161
2008-09-04,3.7736
2008-09-12,-23.6364
2008-09-15,0.0
2008-09-16,3.5714
2008-09-18,8.3333
2008-09-22,16.7109
2008-09-24,5.4545
2008-09-25,-58.6207
2008-09-26,69.2708
2008-09-29,5.8462
2008-09-30,-2.3256
2008-10-01,-11.9048
2008-10-02,-13.5135
2008-10-03,46.875
2008-10-06,-28.9894
2008-10-07,-10.1124
2008-10-08,23.3333
2008-10-16,-38.8514
2008-10-20,23.2044
2008-10-21,21.9731
2008-10-22,-26.8382
2008-10-28,-3.5176
2008-10-31,-33.3333
2008-11-13,36.7187
2008-11-14,8.2857
2008-11-19,-66.2269
2008-11-25,37.5
2008-11-28,63.6364
2008-12-04,-2.7778
2008-12-08,-77.8571
2008-12-11,390.3226
2008-12-12,0.0
2008-12-17,-38.8158
2008-12-18,-5.3763
2008-12-19,57.3864
2008-12-22,0.0
2008-12-29,-91.3357
2008-12-31,566.6667
2009-01-02,150.0
2009-01-12,0.0
2009-02-06,-44.0
2009-02-26,-50.0
2009-02-27,28.5714
2009-03-03,-33.3333
2009-03-10,500.0
2009-03-26,-72.2222
2009-03-27,-30.0
2009-04-08,7.1429
2009-06-08,6.6667
2009-06-10,37.5
2009-06-12,0.0
2009-06-24,-27.2727
2009-06-30,-62.5
2009-07-10,366.6667
2009-07-22,-35.7143
2009-08-05,-25.6944
2009-08-13,-8.411200000000001
2009-08-24,14.2857
2009-08-26,138.3929
2009-09-03,-64.0449
2009-09-09,-33.3333
2009-09-10,25.0
2009-09-15,150.0
2009-09-28,-60.0
2009-10-07,-60.0
2009-10-14,-9.375
2009-10-16,341.3793
2009-10-19,-17.1875
2009-10-21,13.2075
2009-10-22,6.6667
2009-10-27,43.75
2009-11-02,-4.3478
2009-11-04,-36.3636
2009-11-06,142.8571
2009-11-09,-16.5441
2009-11-19,-71.8062
2009-11-24,50.0
2009-11-25,-63.5417
2009-11-30,37.1429
2009-12-02,116.6667
2009-12-04,7.6923
2009-12-10,-74.1071
2009-12-11,-44.8276
2009-12-15,50.0
2009-12-18,-33.3333
2009-12-22,200.0
2009-12-23,-43.75
2009-12-29,185.1852
2009-12-30,-50.6494
2009-12-31,-57.8947
2010-01-04,0.0
2010-01-06,0.0
2010-01-08,368.75
2010-01-20,-4.0
2010-01-26,-63.8889
2010-01-28,-38.4615
2010-01-29,0.0
2012-11-27,-81.25
2013-09-03,0.0
2014-04-02,0.0
2017-01-10,-33.3333
2017-04-11,0.0
2017-04-24,0.0
2017-05-05,0.0
2017-05-16,700.0
2017-06-01,-87.5
2017-06-02,0.0
2017-08-28,-96.0
2017-10-04,-80.0
2017-12-11,99900.0
2017-12-18,-90.0
2017-12-29,-99.0
2018-01-02,9900.0
2018-01-11,-99.0
2018-01-17,19900.0
2018-01-19,0.0
2018-01-23,-50.0
2018-01-24,0.0
2018-01-26,-99.0
2018-02-15,0.0
2018-02-26,9900.0
2018-03-08,0.0
2018-03-12,0.0
2018-03-19,-99.0
2018-06-28,900.0
2018-07-27,900.0
2018-09-27,-90.0
2018-09-28,900.0
2018-10-25,0.0
2018-11-20,0.0
2018-11-29,0.0
2018-12-03,0.0
2018-12-13,-99.0
2018-12-18,9900.0
2018-12-28,0.0
2019-02-15,-99.0
2019-02-20,9900.0
2019-02-21,0.0
2019-02-22,-90.0
2019-03-04,900.0
2019-03-25,0.0
2019-05-14,-99.0
2019-05-17,9900.0
2019-06-06,0.0
2019-09-03,0.0
2019-09-17,-99.0
2019-09-18,0.0
2019-10-22,9900.0
2019-11-08,0.0
2019-11-14,0.0
2019-12-04,0.0
2019-12-24,0.0
2019-12-26,0.0
2020-01-02,0.0
2020-01-08,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-02-11,0.0
2020-05-11,100.0
2020-05-12,-50.0
2020-07-13,0.0
2020-07-20,0.0
2020-07-29,0.0
2020-07-31,0.0
