ticker,CCIHY US Equity
2011-02-18,1.3418999999999999
2011-02-22,-1.8998
2011-02-23,-1.4085
2011-02-24,13.0357
2011-02-25,4.7393
2011-02-28,6.9382
2011-03-01,-3.338
2011-03-02,1.9942
2011-03-03,0.6676
2011-03-04,-4.1213
2011-03-07,-2.668
2011-03-08,-8.731
2011-03-09,2.1135
2011-03-10,-1.6885
2011-03-11,3.8781
2011-03-14,-4.0533
2011-03-15,-0.7226
2011-03-16,1.6237
2011-03-17,6.9972
2011-03-18,0.5664
2011-03-21,4.8643
2011-03-22,-2.0996
2011-03-23,6.6334
2011-03-24,-5.0514
2011-03-25,0.9852
2011-03-28,2.6829
2011-03-29,-5.4632
2011-03-30,-7.5377
2011-03-31,-0.9239
2011-04-01,0.0
2011-04-04,1.2068
2011-04-05,-0.8672
2011-04-06,0.9848
2011-04-07,-1.1376
2011-04-08,-3.3406000000000002
2011-04-11,-3.8534
2011-04-12,-5.0671
2011-04-13,0.4345
2011-04-14,-1.1125
2011-04-15,-0.5625
2011-04-18,0.2514
2011-04-19,13.1661
2011-04-20,-2.4931
2011-04-21,3.0114
2011-04-25,2.096
2011-04-26,-5.2943999999999996
2011-04-27,-1.8254000000000001
2011-04-28,-2.0337
2011-04-29,-0.2966
2011-05-02,-6.7817
2011-05-03,-7.9132
2011-05-04,3.7422
2011-05-05,-1.6032
2011-05-06,-2.5798
2011-05-09,5.2265
2011-05-10,5.2318
2011-05-11,-7.1743
2011-05-12,-7.7966
2011-05-13,-3.0147
2011-05-16,0.6065
2011-05-17,-4.22
2011-05-18,-1.1015
2011-05-19,-7.8759
2011-05-20,-8.4629
2011-05-23,-1.6981000000000002
2011-05-24,13.3397
2011-05-25,4.6571
2011-05-26,-2.0227
2011-05-27,-2.4443
2011-05-31,2.0823
2011-06-01,-8.7065
2011-06-02,3.7239
2011-06-03,-4.4658
2011-06-06,-9.5325
2011-06-07,-4.7619
2011-06-08,-8.0319
2011-06-09,-9.8901
2011-06-10,-9.2426
2011-06-13,0.0
2011-06-14,7.6379
2011-06-15,-5.3876
2011-06-16,-2.9375
2011-06-17,-3.842
2011-06-20,-3.2738
2011-06-21,8.6154
2011-06-22,2.9745
2011-06-23,-2.6135
2011-06-24,1.1299
2011-06-27,6.2849
2011-06-28,11.6951
2011-06-29,8.8235
2011-06-30,0.1081
2011-07-01,8.7473
2011-07-05,5.2632
2011-07-06,-2.3585
2011-07-07,3.7681
2011-07-08,-6.0521
2011-07-11,-8.6224
2011-07-12,-3.8503
2011-07-13,1.5228000000000002
2011-07-14,-8.8889
2011-07-15,0.3659
2011-07-18,-3.2807
2011-07-19,2.8894
2011-07-20,1.9536
2011-07-21,-1.3174000000000001
2011-07-22,2.0631
2011-07-25,-2.7348
2011-07-26,0.1222
2011-07-27,-3.7851
2011-07-28,-1.1421000000000001
2011-07-29,-1.2837
2011-08-01,4.9415
2011-08-02,-5.3284
2011-08-03,3.7958
2011-08-04,-7.1879
2011-08-05,-7.2011
2011-08-08,-6.4422
2011-08-09,5.0078
2011-08-10,5.0671
2011-08-11,6.2411
2011-08-12,2.9372
2011-08-15,-0.1297
2011-08-16,-11.039
2011-08-17,-5.8394
2011-08-18,-6.8217
2011-08-19,-2.1631
2011-08-22,-0.1701
2011-08-23,1.7036
2011-08-24,0.1675
2011-08-25,-1.505
2011-08-26,3.3956
2011-08-29,13.4647
2011-08-30,-1.1577
2011-08-31,4.8316
2011-09-01,-3.7709
2011-09-02,-4.209
2011-09-06,-2.8788
2011-09-07,6.0842
2011-09-08,0.4412
2011-09-09,-2.9283
2011-09-12,-1.6591
2011-09-13,2.1471999999999998
2011-09-14,5.1051
2011-09-15,-0.2857
2011-09-16,-8.0229
2011-09-19,-3.4268
2011-09-20,-6.2903
2011-09-21,-0.8606
2011-09-22,-9.375
2011-09-23,-2.2989
2011-09-26,-1.7647
2011-09-27,0.0
2011-09-28,-0.5988
2011-09-29,-4.8193
2011-09-30,-4.2194
2011-10-03,-9.6916
2011-10-04,-6.3415
2011-10-05,6.7708
2011-10-06,7.561
2011-10-07,-7.7097999999999995
2011-10-10,5.1597
2011-10-11,-0.7009
2011-10-12,3.7647
2011-10-13,-1.5873
2011-10-14,3.9171
2011-10-17,3.3259
2011-10-18,2.1459
2011-10-19,1.4706000000000001
2011-10-20,-1.6562999999999999
2011-10-21,1.8947
2011-10-24,5.9917
2011-10-25,-2.924
2011-10-26,1.8072
2011-10-27,5.3254
2011-10-28,-2.2472
2011-10-31,-3.8314
2011-11-01,-5.1793
2011-11-02,-0.2101
2011-11-03,3.7895
2011-11-04,3.4483
2011-11-07,-0.5882
2011-11-08,3.1558
2011-11-09,-3.4417
2011-11-10,-0.396
2011-11-11,1.1928
2011-11-14,-0.3929
2011-11-15,0.1972
2011-11-16,0.7874
2011-11-17,-0.3906
2011-11-18,-0.1961
2011-11-21,-3.1434
2011-11-22,3.4483
2011-11-23,-3.5294
2011-11-25,0.813
2011-11-28,0.2016
2011-11-29,0.6036
2011-11-30,-2.2
2011-12-01,-4.908
2011-12-02,1.7204000000000002
2011-12-05,-0.2114
2011-12-06,-1.9068
2011-12-07,-3.4557
2011-12-08,-4.0268
2011-12-09,-0.9324
2011-12-12,-0.7059
2011-12-13,0.4739
2011-12-14,-1.1792
2011-12-15,-0.9547
2011-12-16,-0.4819
2011-12-19,-5.8354
2011-12-20,-1.0028
2011-12-21,2.0779
2011-12-22,4.8346
2011-12-23,0.9739
2011-12-27,-5.0509
2011-12-28,2.0253
2011-12-29,0.4963
2011-12-30,-0.9877
2012-01-03,2.7431
2012-01-04,1.2136
2012-01-05,6.4748
2012-01-06,2.4775
2012-01-09,21.7582
2012-01-10,2.5271
2012-01-11,20.5986
2012-01-12,1.1679
2012-01-13,-1.2987
2012-01-17,2.4854
2012-01-18,-1.8545
2012-01-19,-4.0698
2012-01-20,1.2121
2012-01-23,0.4491
2012-01-24,0.149
2012-01-25,4.1667
2012-01-26,-3.1857
2012-01-27,1.7088999999999999
2012-01-30,5.0369
2012-01-31,-3.453
2012-02-01,0.5722
2012-02-02,0.9957
2012-02-03,1.831
2012-02-06,0.5533
2012-02-07,-0.9629
2012-02-08,3.3333
2012-02-09,11.5591
2012-02-10,-1.6867
2012-02-13,1.3479999999999999
2012-02-14,-0.8464
2012-02-15,-3.0488
2012-02-16,-0.5031
2012-02-17,2.1492
2012-02-21,-1.4851
2012-02-22,-1.3819
2012-02-23,-0.5096
2012-02-24,2.8169
2012-02-27,0.4981
2012-02-28,-0.2478
2012-02-29,-0.4969
2012-03-01,-2.2472
2012-03-02,-1.0217
2012-03-05,-5.4193999999999996
2012-03-06,-5.3206
2012-03-07,-18.1556
2012-03-08,7.2183
2012-03-09,-7.225
2012-03-12,9.9115
2012-03-13,-4.6055
2012-03-14,0.2701
2012-03-15,3.8721
2012-03-16,4.376
2012-03-19,1.3975
2012-03-20,-3.9816000000000003
2012-03-21,-3.8278
2012-03-22,1.4925
2012-03-23,0.817
2012-03-26,-1.2966
2012-03-27,-0.821
2012-03-28,-3.4768
2012-03-29,-5.1458
2012-03-30,2.3508
2012-04-02,-1.7668
2012-04-03,-0.8993
2012-04-04,-1.0889
2012-04-05,0.7339
2012-04-09,1.8215
2012-04-10,3.0411
2012-04-11,-5.2083
2012-04-12,7.1429
2012-04-13,-1.1966
2012-04-16,-3.8062
2012-04-17,3.5971
2012-04-18,-3.2986
2012-04-19,1.2567
2012-04-20,-2.8369
2012-04-23,-4.3796
2012-04-24,0.7634
2012-04-25,4.3561
2012-04-26,1.6334
2012-04-27,-1.6071
2012-04-30,0.5445
2012-05-01,0.0
2012-05-02,3.2491
2012-05-03,-1.5734
2012-05-04,-1.9538
2012-05-07,-0.5435
2012-05-08,-3.0965
2012-05-09,2.4436
2012-05-10,-1.2844
2012-05-11,0.1859
2012-05-14,-5.1948
2012-05-15,-5.2838
2012-05-16,-4.5455
2012-05-17,-1.9481000000000002
2012-05-18,-4.415
2012-05-21,3.9261
2012-05-22,20.8889
2012-05-23,6.9853
2012-05-24,-2.7491
2012-05-25,-3.8869
2012-05-29,2.3897
2012-05-30,0.7181
2012-05-31,1.6042999999999998
2012-06-01,-4.7368
2012-06-04,-0.7366
2012-06-05,-1.6698
2012-06-06,0.3774
2012-06-07,-0.7519
2012-06-08,5.1136
2012-06-11,-1.2612999999999999
2012-06-12,2.9196999999999997
2012-06-13,-2.8369
2012-06-14,2.0073
2012-06-15,0.0
2012-06-18,-4.4723
2012-06-19,1.1236
2012-06-20,1.1111
2012-06-21,-0.3663
2012-06-22,-0.7353
2012-06-25,1.1111
2012-06-26,-1.2821
2012-06-27,-1.2987
2012-06-28,-0.3759
2012-06-29,3.7736
2012-07-02,-3.6364
2012-07-03,2.8302
2012-07-05,0.5505
2012-07-06,-1.4599
2012-07-09,3.3333
2012-07-10,-3.2258
2012-07-11,2.5926
2012-07-12,-3.4295999999999998
2012-07-13,-2.9907
2012-07-16,3.2755
2012-07-17,-6.3433
2012-07-18,-2.1912
2012-07-19,-7.7393
2012-07-20,9.2715
2012-07-23,-7.0707
2012-07-24,-0.4348
2012-07-25,1.9651
2012-07-26,1.2848
2012-07-27,0.4228
2012-07-30,7.3684
2012-07-31,5.098
2012-08-01,-3.3582
2012-08-02,-5.7915
2012-08-03,8.1967
2012-08-06,0.3788
2012-08-07,-5.283
2012-08-08,0.3984
2012-08-09,1.1905000000000001
2012-08-10,0.5882
2012-08-13,5.6530000000000005
2012-08-14,-0.5535
2012-08-15,3.154
2012-08-16,0.7194
2012-08-17,-0.0893
2012-08-20,3.1278
2012-08-21,-6.5858
2012-08-22,-2.7829
2012-08-23,0.7634
2012-08-24,-0.3788
2012-08-27,-5.5133
2012-08-28,2.6157
2012-08-29,-0.1961
2012-08-30,1.9646
2012-08-31,-1.5413999999999999
2012-09-04,-6.2622
2012-09-05,-0.6263
2012-09-06,4.6218
2012-09-07,-5.6225000000000005
2012-09-10,0.2128
2012-09-11,1.2739
2012-09-12,2.3061
2012-09-13,1.4344000000000001
2012-09-14,-0.404
2012-09-17,6.4909
2012-09-18,-4.1905
2012-09-19,0.5964
2012-09-20,-5.1383
2012-09-21,3.75
2012-09-24,-0.2008
2012-09-25,-2.0121
2012-09-26,2.4641
2012-09-27,0.2004
2012-09-28,0.4
2012-10-01,-2.3904
2012-10-02,2.2449
2012-10-03,-0.7984
2012-10-04,-3.0181
2012-10-05,1.4523
2012-10-08,-1.0225
2012-10-09,-0.8264
2012-10-10,-3.3333
2012-10-11,1.2931
2012-10-12,-1.0638
2012-10-15,-3.871
2012-10-16,-0.2237
2012-10-17,8.520199999999999
2012-10-18,-0.4132
2012-10-19,5.6017
2012-10-22,-0.1965
2012-10-23,-0.1969
2012-10-24,-1.3807
2012-10-25,-2.0
2012-10-26,-1.3571
2012-10-31,0.962
2012-11-01,-1.6393
2012-11-02,4.5833
2012-11-05,-5.7769
2012-11-06,4.8626000000000005
2012-11-07,-1.0081
2012-11-08,-2.2403
2012-11-09,1.25
2012-11-12,3.2922000000000002
2012-11-13,-4.7809
2012-11-14,0.4184
2012-11-15,-1.6667
2012-11-16,1.0593
2012-11-19,4.6122
2012-11-20,-8.8176
2012-11-21,-10.1099
2012-11-23,0.978
2012-11-26,-0.9685
2012-11-27,0.0
2012-11-28,-0.2445
2012-11-29,-1.4706000000000001
2012-11-30,-0.4975
2012-12-03,-1.5
2012-12-04,0.2538
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,-2.5316
2012-12-10,0.3766
2012-12-11,-4.2567
2012-12-12,-0.8108
2012-12-13,0.545
2012-12-14,0.0
2012-12-17,-0.813
2012-12-18,3.8251
2012-12-19,-1.0526
2012-12-20,-1.3298
2012-12-21,-1.3477000000000001
2012-12-24,-0.2732
2012-12-26,-0.5479
2012-12-27,1.3774
2012-12-28,0.2717
2012-12-31,0.271
2013-01-02,3.7838000000000003
2013-01-03,-3.3854
2013-01-04,0.0
2013-01-07,-1.0782
2013-01-08,0.545
2013-01-09,3.252
2013-01-10,4.9869
2013-01-11,0.75
2013-01-14,-0.3722
2013-01-15,0.8717
2013-01-16,-3.9506
2013-01-17,3.0848
2013-01-18,-0.4988
2013-01-22,1.7544
2013-01-23,2.2167
2013-01-24,2.4096
2013-01-25,1.6471
2013-01-28,-5.5556
2013-01-29,-1.9607999999999999
2013-01-30,-3.75
2013-01-31,-1.2987
2013-02-01,2.3684
2013-02-04,-0.5141
2013-02-05,-3.3592
2013-02-06,0.8021
2013-02-07,0.2653
2013-02-08,-1.5873
2013-02-11,0.2688
2013-02-12,1.8767
2013-02-13,0.0
2013-02-14,-1.3158
2013-02-15,-0.2667
2013-02-19,0.5348
2013-02-20,-3.1915
2013-02-21,-2.4725
2013-02-22,1.4085
2013-02-25,-1.9444
2013-02-26,1.983
2013-02-27,-1.3889
2013-02-28,-0.2817
2013-03-01,1.4123999999999999
2013-03-04,0.2786
2013-03-05,0.8299
2013-03-06,4.6868
2013-03-07,0.0
2013-03-08,0.0
2013-03-11,5.5263
2013-03-12,-1.7456
2013-03-13,-0.7614
2013-03-14,-0.7673
2013-03-15,-1.5464
2013-03-18,1.3089
2013-03-19,-0.2584
2013-03-20,-0.2591
2013-03-21,1.2987
2013-03-22,0.5128
2013-03-25,-1.7856999999999998
2013-03-26,-3.1169000000000002
2013-03-27,0.0
2013-03-28,-2.4129
2013-04-01,-0.5495
2013-04-02,4.6961
2013-04-03,-3.6939
2013-04-04,1.6438000000000001
2013-04-05,-3.7736
2013-04-08,4.2017
2013-04-09,2.957
2013-04-10,-7.3107
2013-04-11,1.6901000000000002
2013-04-12,2.2161
2013-04-15,-0.542
2013-04-16,0.8174
2013-04-17,1.6216
2013-04-18,-2.9255
2013-04-19,-2.4657999999999998
2013-04-22,-0.2809
2013-04-23,0.8451
2013-04-24,-0.2793
2013-04-25,1.9607999999999999
2013-04-26,3.022
2013-04-29,1.0667
2013-04-30,0.7916
2013-05-01,0.2618
2013-05-02,-4.1775
2013-05-03,1.6349
2013-05-06,4.0214
2013-05-07,1.0309
2013-05-08,1.7856999999999998
2013-05-09,10.526299999999999
2013-05-10,0.907
2013-05-13,-3.5955
2013-05-14,3.9627
2013-05-15,-1.5695000000000001
2013-05-16,-2.2779
2013-05-17,-5.1282
2013-05-20,3.9312
2013-05-21,13.4752
2013-05-22,1.0417
2013-05-23,-2.0619
2013-05-24,-2.3158
2013-05-28,4.3103
2013-05-29,5.1653
2013-05-30,-9.6267
2013-05-31,-0.6522
2013-06-03,-2.6258
2013-06-04,-3.1461
2013-06-05,-3.4803
2013-06-06,6.4904
2013-06-07,-2.9345
2013-06-10,0.4651
2013-06-11,-0.463
2013-06-12,0.2326
2013-06-13,-2.0882
2013-06-14,-1.6588
2013-06-17,-0.9639
2013-06-18,0.4866
2013-06-19,-0.2421
2013-06-20,-6.3107
2013-06-21,1.2953000000000001
2013-06-24,-2.046
2013-06-25,1.8277
2013-06-26,0.0
2013-06-27,2.5641
2013-06-28,1.25
2013-07-01,-1.2346
2013-07-02,0.25
2013-07-03,-1.4963
2013-07-05,-0.5063
2013-07-08,-2.5445
2013-07-09,0.5222
2013-07-10,0.0
2013-07-11,1.039
2013-07-12,0.7712
2013-07-15,3.3163
2013-07-16,0.0
2013-07-17,-1.4815
2013-07-18,6.015
2013-07-19,-0.9456
2013-07-22,2.864
2013-07-23,1.6240999999999999
2013-07-24,2.7397
2013-07-25,2.8889
2013-07-26,-1.7279
2013-07-29,-4.3956
2013-07-30,0.6897
2013-07-31,0.0
2013-08-01,-0.2283
2013-08-02,0.6865
2013-08-05,6.1364
2013-08-06,0.8565
2013-08-07,-1.6985000000000001
2013-08-08,0.6479
2013-08-09,-0.6438
2013-08-12,0.216
2013-08-13,13.5776
2013-08-14,13.852
2013-08-15,-7.6667
2013-08-16,-3.7906
2013-08-19,1.8761999999999999
2013-08-20,0.9208
2013-08-21,-5.1095
2013-08-22,-0.9615
2013-08-23,1.165
2013-08-26,-1.9194
2013-08-27,-3.1311
2013-08-28,-1.0101
2013-08-29,-1.6327
2013-08-30,-7.0539
2013-09-03,-0.4464
2013-09-04,12.1076
2013-09-05,0.0
2013-09-06,0.4
2013-09-09,0.5976
2013-09-10,-0.7921
2013-09-11,0.3992
2013-09-12,-0.5964
2013-09-13,1.8
2013-09-16,-0.1965
2013-09-17,-0.9843
2013-09-18,-0.5964
2013-09-19,1.0
2013-09-20,-1.3860999999999999
2013-09-23,1.2048
2013-09-24,-0.1984
2013-09-25,12.9225
2013-09-26,4.7535
2013-09-27,0.6723
2013-09-30,-0.6678
2013-10-01,0.8403
2013-10-02,8.3333
2013-10-03,12.7692
2013-10-04,13.0969
2013-10-07,-2.2919
2013-10-08,-5.8025
2013-10-09,1.0485
2013-10-10,0.5188
2013-10-11,4.2581
2013-10-14,14.2327
2013-10-15,-0.5417
2013-10-16,-5.0109
2013-10-17,3.3257
2013-10-18,7.9911
2013-10-21,0.8222
2013-10-22,-2.3445
2013-10-23,-6.9937000000000005
2013-10-24,-3.367
2013-10-25,-11.8467
2013-10-28,-11.5942
2013-10-29,4.1729
2013-10-30,-2.289
2013-10-31,0.0
2013-11-01,7.1742
2013-11-04,-1.2295
2013-11-05,11.7566
2013-11-06,-9.0347
2013-11-07,0.1361
2013-11-08,-3.6685
2013-11-11,6.0649
2013-11-12,-3.5904
2013-11-13,6.6207
2013-11-14,4.0103
2013-11-15,7.8358
2013-11-18,-0.4614
2013-11-19,-18.8876
2013-11-20,5.4286
2013-11-21,-3.3875
2013-11-22,1.1219999999999999
2013-11-25,-2.9126
2013-11-26,0.1429
2013-11-27,2.7104
2013-11-29,3.4722
2013-12-02,-1.3423
2013-12-03,0.0
2013-12-04,5.034
2013-12-05,-1.2953000000000001
2013-12-06,-1.8373
2013-12-09,-1.8717000000000001
2013-12-10,-2.7248
2013-12-11,-0.2801
2013-12-12,5.618
2013-12-13,18.0851
2013-12-16,-2.7027
2013-12-17,1.0417
2013-12-18,2.6346
2013-12-19,2.7902
2013-12-20,-0.2172
2013-12-23,4.5702
2013-12-24,-1.3528
2013-12-26,3.1646
2013-12-27,-1.4315
2013-12-30,-3.7344
2013-12-31,-3.9871
2014-01-02,7.7440999999999995
2014-01-03,14.4792
2014-01-06,-2.0018
2014-01-07,8.8208
2014-01-08,19.3686
2014-01-09,1.9299
2014-01-10,0.1403
2014-01-13,-7.563
2014-01-14,0.3788
2014-01-15,1.8113000000000001
2014-01-16,4.1512
2014-01-17,-3.8434
2014-01-21,8.2161
2014-01-22,15.1163
2014-01-23,-2.555
2014-01-24,-1.0366
2014-01-27,-14.4794
2014-01-28,9.1499
2014-01-29,-0.7921
2014-01-30,-1.2641
2014-01-31,-0.0674
2014-02-03,-9.5752
2014-02-04,7.2334
2014-02-05,-5.146
2014-02-06,0.5132
2014-02-07,5.9081
2014-02-10,9.9174
2014-02-11,-2.3810000000000002
2014-02-12,-3.7227
2014-02-13,2.7333
2014-02-14,-1.233
2014-02-18,17.4113
2014-02-19,20.0336
2014-02-20,-3.6364
2014-02-21,13.6913
2014-02-24,-3.9574
2014-02-25,-7.1777
2014-02-26,-1.432
2014-02-27,2.9055999999999997
2014-02-28,-0.7059
2014-03-03,23.5545
2014-03-04,-3.3755
2014-03-05,1.4291
2014-03-06,-0.6654
2014-03-07,-1.4971999999999999
2014-03-10,1.24
2014-03-11,0.0
2014-03-12,-3.951
2014-03-13,12.5463
2014-03-14,-12.4635
2014-03-17,7.3904
2014-03-18,0.9331
2014-03-19,-3.5824
2014-03-20,-3.2361
2014-03-21,-1.7753999999999999
2014-03-24,-5.3384
2014-03-25,-3.4192
2014-03-26,-3.6782
2014-03-27,-4.105
2014-03-28,2.887
2014-03-31,-0.6289
2014-04-01,10.6621
2014-04-02,1.9358
2014-04-03,-7.3371
2014-04-04,-3.4001
2014-04-07,-9.5468
2014-04-08,3.5181
2014-04-09,-0.4119
2014-04-10,-10.393
2014-04-11,-6.3474
2014-04-14,-0.4313
2014-04-15,-6.4356
2014-04-16,4.4312000000000005
2014-04-17,2.5966
2014-04-21,1.2963
2014-04-22,6.5814
2014-04-23,-2.5728999999999997
2014-04-24,-8.8615
2014-04-25,-3.0264
2014-04-28,-6.9056999999999995
2014-04-29,5.7775
2014-04-30,-6.9454
2014-05-01,0.7246
2014-05-02,5.7554
2014-05-05,3.1973
2014-05-06,-6.1305
2014-05-07,-8.2163
2014-05-08,-4.2846
2014-05-09,0.8793
2014-05-12,10.2219
2014-05-13,-1.7254
2014-05-14,4.4623
2014-05-15,0.7003
2014-05-16,-17.1071
2014-05-19,3.6074
2014-05-20,0.9717
2014-05-21,3.2879
2014-05-22,-2.795
2014-05-23,3.9936
2014-05-27,10.9831
2014-05-28,5.3979
2014-05-29,-0.8536
2014-05-30,-5.8278
2014-06-02,2.6723
2014-06-03,-8.2192
2014-06-04,2.0149
2014-06-05,0.5121
2014-06-06,-2.6201
2014-06-09,-0.9716
2014-06-10,1.1320999999999999
2014-06-11,5.1493
2014-06-12,-0.4968
2014-06-13,1.7832
2014-06-16,4.3448
2014-06-17,5.8428
2014-06-18,8.5025
2014-06-19,-1.5789
2014-06-20,-8.4373
2014-06-23,0.0649
2014-06-24,-7.4578
2014-06-25,6.1668
2014-06-26,-1.9802
2014-06-27,-1.2121
2014-06-30,6.6121
2014-07-01,0.5754
2014-07-02,1.9708
2014-07-03,-2.7431
2014-07-07,-6.4103
2014-07-08,-7.9452
2014-07-09,-1.4137
2014-07-10,-1.1320999999999999
2014-07-11,0.687
2014-07-14,0.5307
2014-07-15,-3.3937
2014-07-16,-4.84
2014-07-17,-2.379
2014-07-18,1.4285999999999999
2014-07-21,1.657
2014-07-22,3.9935
2014-07-23,5.3292
2014-07-24,-1.0417
2014-07-25,-1.5789
2014-07-28,0.382
2014-07-29,1.0654
2014-07-30,1.5813000000000001
2014-07-31,-3.7064
2014-08-01,0.154
2014-08-04,5.6111
2014-08-05,-1.9651
2014-08-06,4.1574
2014-08-07,-4.3478
2014-08-08,-1.4903
2014-08-11,5.9002
2014-08-12,-1.4285999999999999
2014-08-13,1.5217
2014-08-14,-0.0714
2014-08-15,0.0714
2014-08-18,4.354
2014-08-19,-4.5486
2014-08-20,7.345
2014-08-21,-3.0708
2014-08-22,7.7824
2014-08-25,4.2173
2014-08-26,-2.2685
2014-08-27,-4.3915
2014-08-28,-3.0184
2014-08-29,-1.4885
2014-09-02,2.1291
2014-09-03,-4.1022
2014-09-04,-1.1219999999999999
2014-09-05,2.3404
2014-09-08,2.7720000000000002
2014-09-09,-9.238
2014-09-10,5.6464
2014-09-11,-5.5556
2014-09-12,-1.936
2014-09-15,-4.2521
2014-09-16,4.4409
2014-09-17,0.0759
2014-09-18,-0.0759
2014-09-19,-0.2278
2014-09-22,-0.5327
2014-09-23,2.6014
2014-09-24,0.2983
2014-09-25,-2.6766
2014-09-26,1.4515
2014-09-29,2.4849
2014-09-30,1.2490999999999999
2014-10-01,-3.193
2014-10-02,0.1499
2014-10-03,0.6737
2014-10-06,-0.0743
2014-10-07,0.6696
2014-10-08,-0.4435
2014-10-09,-9.4284
2014-10-10,-3.3607
2014-10-13,1.9508
2014-10-14,0.1664
2014-10-15,3.1561
2014-10-16,1.8519
2014-10-17,4.9012
2014-10-20,1.7332
2014-10-21,0.0
2014-10-22,-1.7037
2014-10-23,-5.8026
2014-10-24,-5.52
2014-10-27,-8.4674
2014-10-28,4.2553
2014-10-29,-4.7915
2014-10-30,-16.2162
2014-10-31,14.5717
2014-11-03,3.9806
2014-11-04,2.6144
2014-11-05,-1.5469
2014-11-06,-5.0832
2014-11-07,0.2921
2014-11-10,5.534
2014-11-11,-2.9439
2014-11-12,4.2654
2014-11-13,0.7273
2014-11-14,6.9495000000000005
2014-11-17,-11.3924
2014-11-18,-2.6189999999999998
2014-11-19,-1.3203
2014-11-20,4.1625
2014-11-21,1.0466
2014-11-24,0.2825
2014-11-25,-3.0047
2014-11-26,2.6137
2014-11-28,-4.3396
2014-12-01,0.6903
2014-12-02,-0.8815
2014-12-03,-1.1858
2014-12-04,7.4
2014-12-05,-4.0037
2014-12-08,-9.8933
2014-12-09,2.1529
2014-12-10,-1.8967
2014-12-11,-1.5038
2014-12-12,1.9628999999999999
2014-12-15,-3.2086
2014-12-16,2.0994
2014-12-17,-0.3247
2014-12-18,-5.3203
2014-12-19,-2.867
2014-12-22,5.549
2014-12-23,2.9083
2014-12-24,5.7609
2014-12-26,-3.6999
2014-12-29,-5.3362
2014-12-30,-2.593
2014-12-31,6.3657
2015-01-02,1.4146
2015-01-05,5.3648
2015-01-06,-2.3422
2015-01-07,-0.3128
2015-01-08,5.7531
2015-01-09,-1.7804
2015-01-12,-1.712
2015-01-13,0.0
2015-01-14,1.4344000000000001
2015-01-15,-2.9293
2015-01-16,4.2664
2015-01-20,1.7964
2015-01-21,-0.1961
2015-01-22,2.3576
2015-01-23,2.6871
2015-01-26,0.0
2015-01-27,-2.6168
2015-01-28,-1.3436
2015-01-29,3.1128
2015-01-30,0.9434
2015-02-02,1.1215
2015-02-03,6.1922
2015-02-04,-3.8294
2015-02-05,0.8145
2015-02-06,-4.7576
2015-02-09,0.1885
2015-02-10,-1.6933
2015-02-11,0.1914
2015-02-12,0.191
