ticker,FET US Equity
2012-08-30,-0.5098
2012-08-31,1.0675
2012-09-04,-0.4225
2012-09-05,-1.5274
2012-09-06,3.1883
2012-09-07,0.7933
2012-09-10,-0.2071
2012-09-11,0.4151
2012-09-12,1.4469
2012-09-13,1.3447
2012-09-14,1.4073
2012-09-17,0.2379
2012-09-18,-0.3165
2012-09-19,-0.3571
2012-09-20,-0.1593
2012-09-21,1.9545
2012-09-24,0.5086
2012-09-25,-4.5931999999999995
2012-09-26,-1.1424
2012-09-27,0.2889
2012-09-28,0.0823
2012-10-01,-2.4671
2012-10-02,-3.2462
2012-10-03,-2.0915
2012-10-04,1.0236
2012-10-05,1.4537
2012-10-08,1.129
2012-10-09,-0.8587
2012-10-10,-2.3387000000000002
2012-10-11,1.1973
2012-10-12,-0.5259
2012-10-15,-0.1762
2012-10-16,0.353
2012-10-17,1.803
2012-10-18,-0.3024
2012-10-19,-2.4263
2012-10-22,-1.5542
2012-10-23,0.406
2012-10-24,-3.2345
2012-10-25,0.6035
2012-10-26,1.0152
2012-10-31,1.9186999999999999
2012-11-01,4.2134
2012-11-02,-2.4946
2012-11-05,2.4261
2012-11-06,-1.8088
2012-11-07,-2.0614
2012-11-08,-2.8213
2012-11-09,-0.3687
2012-11-12,2.914
2012-11-13,1.6629
2012-11-14,-0.1326
2012-11-15,5.3121
2012-11-16,-1.7234
2012-11-19,3.3362
2012-11-20,-0.6209
2012-11-21,2.374
2012-11-23,1.3832
2012-11-26,-1.8058
2012-11-27,-0.5313
2012-11-28,0.1643
2012-11-29,0.5742
2012-11-30,2.9364
2012-12-03,-0.1585
2012-12-04,-0.119
2012-12-05,-2.5427
2012-12-06,0.4484
2012-12-07,-0.487
2012-12-10,2.4878
2012-12-11,-0.3581
2012-12-12,0.2796
2012-12-13,-0.0796
2012-12-14,-2.1921
2012-12-17,-0.2037
2012-12-18,1.6333
2012-12-19,-0.8437
2012-12-20,2.0665
2012-12-21,0.0
2012-12-24,-2.0643
2012-12-26,0.2432
2012-12-27,-0.8492
2012-12-28,-0.938
2012-12-31,1.8938000000000001
2013-01-02,4.0808
2013-01-03,1.6303999999999998
2013-01-04,0.9167
2013-01-07,-0.1893
2013-01-08,-0.5688
2013-01-09,1.0679
2013-01-10,0.3019
2013-01-11,-0.0376
2013-01-14,-3.0109
2013-01-15,0.2716
2013-01-16,2.8638
2013-01-17,-7.8254
2013-01-18,2.7755
2013-01-22,-0.0794
2013-01-23,-0.2782
2013-01-24,2.3117
2013-01-25,0.857
2013-01-28,-1.1201
2013-01-29,1.0937000000000001
2013-01-30,-2.1638
2013-01-31,0.7504
2013-02-01,1.8032
2013-02-04,-2.2333
2013-02-05,1.6542
2013-02-06,0.2325
2013-02-07,-3.0924
2013-02-08,1.9146
2013-02-11,-1.8787
2013-02-12,1.1966
2013-02-13,0.473
2013-02-14,4.5116
2013-02-15,-0.488
2013-02-19,2.037
2013-02-20,-1.8115
2013-02-21,-1.9202
2013-02-22,4.2226
2013-02-25,-2.5046
2013-02-26,-0.1889
2013-02-27,0.757
2013-02-28,0.2254
2013-03-01,-1.9115
2013-03-04,-0.4968
2013-03-05,0.6144
2013-03-06,-0.916
2013-03-07,-0.886
2013-03-08,0.0389
2013-03-11,-1.049
2013-03-12,-0.3141
2013-03-13,0.5908
2013-03-14,0.2349
2013-03-15,2.8125
2013-03-18,2.0137
2013-03-19,0.2607
2013-03-20,1.0401
2013-03-21,2.4632
2013-03-22,1.4711
2013-03-25,0.5658
2013-03-26,1.2307
2013-03-27,0.66
2013-03-28,-0.7591
2013-04-01,-4.7636
2013-04-02,-0.9127
2013-04-03,-1.0317
2013-04-04,-0.6701
2013-04-05,0.4123
2013-04-08,2.8742
2013-04-09,-0.1814
2013-04-10,1.2359
2013-04-11,-0.0718
2013-04-12,-2.4074999999999998
2013-04-15,-4.1973
2013-04-16,1.3451
2013-04-17,-2.4649
2013-04-18,1.9051
2013-04-19,0.0763
2013-04-22,1.9062000000000001
2013-04-23,1.7583
2013-04-24,0.9926
2013-04-25,-3.4583
2013-04-26,0.4525
2013-04-29,2.5526
2013-04-30,1.7936
2013-05-01,-2.1935000000000002
2013-05-02,1.4338
2013-05-03,1.0874
2013-05-06,-0.4303
2013-05-07,1.6205
2013-05-08,-0.7796
2013-05-09,0.0357
2013-05-10,1.071
2013-05-13,1.1303
2013-05-14,-0.8383
2013-05-15,1.9725000000000001
2013-05-16,0.3454
2013-05-17,1.9621
2013-05-20,0.7765
2013-05-21,0.3685
2013-05-22,-0.2003
2013-05-23,-0.9365
2013-05-24,-0.1688
2013-05-28,2.8745000000000003
2013-05-29,-0.3945
2013-05-30,-0.6601
2013-05-31,-1.3620999999999999
2013-06-03,-0.2358
2013-06-04,-0.8103
2013-06-05,2.4847
2013-06-06,0.1328
2013-06-07,0.6302
2013-06-10,0.791
2013-06-11,-0.4905
2013-06-12,-1.5117
2013-06-13,1.7351
2013-06-14,0.0328
2013-06-17,3.1148
2013-06-18,1.1129
2013-06-19,-0.2201
2013-06-20,-2.6473
2013-06-21,0.3237
2013-06-24,-0.7744
2013-06-25,2.1789
2013-06-26,-0.8275
2013-06-27,-0.4493
2013-06-28,-1.9020000000000001
2013-07-01,-0.3943
2013-07-02,-1.3527
2013-07-03,0.2341
2013-07-05,0.4338
2013-07-08,0.6645
2013-07-09,0.363
2013-07-10,0.9536
2013-07-11,1.1726
2013-07-12,-0.0322
2013-07-15,-3.2528
2013-07-16,-0.6658
2013-07-17,-1.374
2013-07-18,1.0533
2013-07-19,0.3699
2013-07-22,-0.5025
2013-07-23,0.3367
2013-07-24,-0.8054
2013-07-25,2.1313
2013-07-26,-6.1941
2013-07-29,0.9887
2013-07-30,0.8741
2013-07-31,0.104
2013-08-01,2.4931
2013-08-02,-4.1216
2013-08-05,-1.7266
2013-08-06,-1.1115
2013-08-07,-0.2175
2013-08-08,-0.109
2013-08-09,-0.8003
2013-08-12,-1.1735
2013-08-13,0.1113
2013-08-14,-0.8154
2013-08-15,-1.5321
2013-08-16,-0.5313
2013-08-19,-1.4117
2013-08-20,0.9288
2013-08-21,-0.5368
2013-08-22,0.8481
2013-08-23,-0.4587
2013-08-26,0.2304
2013-08-27,-0.1149
2013-08-28,1.1124
2013-08-29,0.6829
2013-08-30,-1.3941
2013-09-03,-1.3374
2013-09-04,1.6654
2013-09-05,0.5714
2013-09-06,0.1136
2013-09-09,1.3620999999999999
2013-09-10,0.2613
2013-09-11,-0.0745
2013-09-12,0.4471
2013-09-13,-0.1484
2013-09-16,2.0431
2013-09-17,-0.2184
2013-09-18,1.6053
2013-09-19,1.3645
2013-09-20,-0.4251
2013-09-23,-0.7826
2013-09-24,-1.3984
2013-09-25,0.5455
2013-09-26,-0.1447
2013-09-27,-1.3763
2013-09-30,-0.8079
2013-10-01,2.4806
2013-10-02,3.2153
2013-10-03,-0.735
2013-10-04,1.1636
2013-10-07,-0.2788
2013-10-08,0.035
2013-10-09,2.1663
2013-10-10,0.1368
2013-10-11,0.5806
2013-10-14,0.6452
2013-10-15,0.7422
2013-10-16,1.2391
2013-10-17,1.1578
2013-10-18,1.7986
2013-10-21,-1.3813
2013-10-22,0.0977
2013-10-23,-2.2779
2013-10-24,-1.2321
2013-10-25,-2.0566
2013-10-28,0.654
2013-10-29,0.8208
2013-10-30,-0.848
2013-10-31,0.1026
2013-11-01,-0.7519
2013-11-04,1.4807000000000001
2013-11-05,0.5429
2013-11-06,0.2362
2013-11-07,-6.7677
2013-11-08,1.7696
2013-11-11,1.0291
2013-11-12,-0.8079
2013-11-13,0.2479
2013-11-14,0.3886
2013-11-15,0.5982
2013-11-18,-1.3291
2013-11-19,-1.1343
2013-11-20,-0.3944
2013-11-21,0.468
2013-11-22,1.1465
2013-11-25,-2.4088
2013-11-26,0.2178
2013-11-27,-2.0283
2013-11-29,-0.1479
2013-12-02,-0.4813
2013-12-03,0.186
2013-12-04,1.4853
2013-12-05,-0.4025
2013-12-06,-2.6818999999999997
2013-12-09,-1.1703000000000001
2013-12-10,-0.4966
2013-12-11,-0.2303
2013-12-12,0.5387
2013-12-13,0.1914
2013-12-16,1.8717000000000001
2013-12-17,1.5748
2013-12-18,0.9228
2013-12-19,-0.8413
2013-12-20,2.2500999999999998
2013-12-23,-0.469
2013-12-24,1.2686
2013-12-26,-0.1074
2013-12-27,1.254
2013-12-30,-0.1415
2013-12-31,0.1417
2014-01-02,-0.4954
2014-01-03,-1.1735
2014-01-06,0.108
2014-01-07,-0.0359
2014-01-08,-0.5394
2014-01-09,2.133
2014-01-10,0.7788
2014-01-13,-1.0889
2014-01-14,0.5682
2014-01-15,-5.6497
2014-01-16,-2.6946
2014-01-17,-0.3846
2014-01-21,0.0
2014-01-22,1.2355
2014-01-23,-1.7544
2014-01-24,-1.3199
2014-01-27,-1.2982
2014-01-28,1.3551
2014-01-29,-0.8651
2014-01-30,-0.1983
2014-01-31,-0.159
2014-02-03,-1.8312
2014-02-04,2.0681
2014-02-05,1.3905
2014-02-06,2.3511
2014-02-07,-0.0766
2014-02-10,-1.1877
2014-02-11,3.4509
2014-02-12,1.1994
2014-02-13,0.963
2014-02-14,0.8804
2014-02-18,-0.8727
2014-02-19,-0.0734
2014-02-20,-0.0734
2014-02-21,-0.9552
2014-02-24,1.595
2014-02-25,-2.1906
2014-02-26,-1.4184
2014-02-27,-2.1583
2014-02-28,0.2322
2014-03-03,0.0
2014-03-04,2.0463
2014-03-05,-0.8702
2014-03-06,1.9083999999999999
2014-03-07,1.236
2014-03-10,0.5919
2014-03-11,-0.4046
2014-03-12,-0.2585
2014-03-13,-1.1477
2014-03-14,2.2472
2014-03-17,1.2454
2014-03-18,2.026
2014-03-19,0.1773
2014-03-20,3.1858
2014-03-21,1.2692999999999999
2014-03-24,1.0163
2014-03-25,0.4024
2014-03-26,-1.0688
2014-03-27,3.9838
2014-03-28,-0.7143
2014-03-31,1.308
2014-04-01,-0.0968
2014-04-02,0.5816
2014-04-03,0.0321
2014-04-04,-1.2203
2014-04-07,-1.3004
2014-04-08,0.7246
2014-04-09,0.5886
2014-04-10,-1.9506000000000001
2014-04-11,-2.0889
2014-04-14,1.2191
2014-04-15,1.2044
2014-04-16,0.5289
2014-04-17,1.1509
2014-04-21,0.3251
2014-04-22,0.7129
2014-04-23,1.4801
2014-04-24,-0.1585
2014-04-25,1.8101
2014-04-28,-0.1871
2014-04-29,-3.1563
2014-04-30,-3.6463
2014-05-01,-0.0335
2014-05-02,2.2781000000000002
2014-05-05,0.9499
2014-05-06,1.2005
2014-05-07,2.2763999999999998
2014-05-08,-1.6928
2014-05-09,0.7972
2014-05-12,1.5817999999999999
2014-05-13,0.9654
2014-05-14,-0.401
2014-05-15,0.1239
2014-05-16,0.5877
2014-05-19,0.1538
2014-05-20,0.0307
2014-05-21,0.3069
2014-05-22,0.3978
2014-05-23,0.4267
2014-05-27,-0.2428
2014-05-28,0.3651
2014-05-29,1.2731
2014-05-30,-1.1075
2014-06-02,1.4224999999999999
2014-06-03,0.0895
2014-06-04,0.1491
2014-06-05,0.2679
2014-06-06,1.9002
2014-06-09,0.4079
2014-06-10,-1.3349
2014-06-11,-0.2059
2014-06-12,0.2358
2014-06-13,0.2058
2014-06-16,0.5282
2014-06-17,-0.0584
2014-06-18,1.3435000000000001
2014-06-19,1.8732
2014-06-20,2.2631
2014-06-23,0.083
2014-06-24,-0.4699
2014-06-25,0.8886
2014-06-26,-0.1376
2014-06-27,-0.0551
2014-06-30,0.4688
2014-07-01,-0.4392
2014-07-02,-0.7996
2014-07-03,0.9728
2014-07-07,-1.7341
2014-07-08,0.4482
2014-07-09,0.1673
2014-07-10,-2.1715
2014-07-11,-0.996
2014-07-14,1.2072
2014-07-15,-0.1136
2014-07-16,1.0236
2014-07-17,-0.591
2014-07-18,1.1325
2014-07-21,0.5039
2014-07-22,1.8384
2014-07-23,0.4376
2014-07-24,-0.2179
2014-07-25,-3.357
2014-07-28,-1.3273
2014-07-29,0.9159
2014-07-30,-2.042
2014-07-31,-3.6189999999999998
2014-08-01,-1.8925
2014-08-04,1.6840000000000002
2014-08-05,-1.897
2014-08-06,-0.3683
2014-08-07,-1.8176
2014-08-08,2.573
2014-08-11,0.2447
2014-08-12,-0.5798
2014-08-13,-0.0921
2014-08-14,-1.7819
2014-08-15,1.2199
2014-08-18,0.8962
2014-08-19,0.827
2014-08-20,0.6683
2014-08-21,-0.1509
2014-08-22,-0.6649
2014-08-25,0.9127
2014-08-26,0.5427
2014-08-27,0.3598
2014-08-28,-0.1195
2014-08-29,1.8546
2014-09-02,-0.0881
2014-09-03,-1.2052
2014-09-04,-1.3984
2014-09-05,-0.9354
2014-09-08,-0.9443
2014-09-09,-0.6458
2014-09-10,-0.3714
2014-09-11,1.4910999999999999
2014-09-12,-0.5816
2014-09-15,-0.5234
2014-09-16,1.0523
2014-09-17,1.4089
2014-09-18,-0.2718
2014-09-19,-0.3028
2014-09-22,-2.096
2014-09-23,-0.2792
2014-09-24,-0.2178
2014-09-25,-2.058
2014-09-26,0.4776
2014-09-29,0.3485
2014-09-30,-3.347
2014-10-01,-2.6789
2014-10-02,-1.8463
2014-10-03,-0.171
2014-10-06,0.0685
2014-10-07,-1.3352
2014-10-08,1.3879000000000001
2014-10-09,-2.4641
2014-10-10,-2.9474
2014-10-13,-8.3876
2014-10-14,-6.9455
2014-10-15,3.3079
2014-10-16,1.601
2014-10-17,0.0404
2014-10-20,2.7868
2014-10-21,1.8860999999999999
2014-10-22,-1.6197
2014-10-23,2.3912
2014-10-24,4.8239
2014-10-27,-3.7984
2014-10-28,2.5057
2014-10-29,1.1481
2014-10-30,-0.5859
2014-10-31,0.5525
2014-11-03,-0.2564
2014-11-04,-5.1047
2014-11-05,1.5867
2014-11-06,0.1524
2014-11-07,5.3633
2014-11-10,0.1083
2014-11-11,-0.6852
2014-11-12,-1.2709
2014-11-13,-1.9492
2014-11-14,1.8755
2014-11-17,-0.7364
2014-11-18,0.7789
2014-11-19,-1.2882
2014-11-20,1.1559
2014-11-21,0.7372
2014-11-24,-0.5123
2014-11-25,-1.3608
2014-11-26,-1.305
2014-11-28,-9.2935
2014-12-01,-3.9983
2014-12-02,-0.7809
2014-12-03,-0.481
2014-12-04,-3.2953
2014-12-05,-4.1345
2014-12-08,-8.8626
2014-12-09,3.6921
2014-12-10,-5.4162
2014-12-11,-1.2195
2014-12-12,-4.3478
2014-12-15,-3.4231
2014-12-16,4.5322
2014-12-17,7.6152999999999995
2014-12-18,4.0289
2014-12-19,5.6107
2014-12-22,-2.0686
2014-12-23,0.24
2014-12-24,2.0115
2014-12-26,0.1878
2014-12-29,0.4217
2014-12-30,-1.8665
2014-12-31,-1.4264999999999999
2015-01-02,1.0613
2015-01-05,-9.2601
2015-01-06,-3.9979
2015-01-07,-1.4795
2015-01-08,-2.8921
2015-01-09,-3.9519
2015-01-12,-0.8945
2015-01-13,1.5042
2015-01-14,-1.1263
2015-01-15,-2.2782
2015-01-16,1.227
2015-01-20,-4.0606
2015-01-21,4.5483
2015-01-22,1.0272
2015-01-23,-0.1794
2015-01-26,0.6591
2015-01-27,-0.8333
2015-01-28,-5.8223
2015-01-29,-2.4219
2015-01-30,0.9144
2015-02-02,4.9838000000000005
2015-02-03,4.439
2015-02-04,-0.3542
2015-02-05,3.1398
2015-02-06,0.6893
2015-02-09,-0.2282
2015-02-10,-3.0303
2015-02-11,-2.3585
2015-02-12,-2.8382
2015-02-13,16.2213
2015-02-17,1.0695000000000001
2015-02-18,0.2116
2015-02-19,1.8479
2015-02-20,-3.1623
2015-02-23,-0.4818
2015-02-24,3.5503
2015-02-25,-1.039
2015-02-26,2.5722
2015-02-27,-0.0512
2015-03-02,-0.7168
2015-03-03,-0.1031
2015-03-04,1.7553
2015-03-05,-2.4353
2015-03-06,-1.4041000000000001
2015-03-09,-1.7405
2015-03-10,-2.9522
2015-03-11,4.3142
2015-03-12,-0.1591
2015-03-13,-1.5401
2015-03-16,-0.2157
2015-03-17,-0.0541
2015-03-18,4.2726
2015-03-19,-2.1266
2015-03-20,2.1728
2015-03-23,0.2593
2015-03-24,2.6384
2015-03-25,0.1008
2015-03-26,0.3525
2015-03-27,-0.9533
2015-03-30,2.077
2015-03-31,-2.7295
2015-04-01,1.3776
2015-04-02,-1.2582
2015-04-06,2.8033
2015-04-07,1.0907
2015-04-08,0.7357
2015-04-09,6.4265
2015-04-10,1.7383
2015-04-13,-4.2266
2015-04-14,3.1455
2015-04-15,5.0979
2015-04-16,-3.9411
2015-04-17,-3.6519
2015-04-20,-0.3276
2015-04-21,-1.831
2015-04-22,3.539
2015-04-23,2.0323
2015-04-24,4.4817
2015-04-27,-0.1733
2015-04-28,-0.4774
2015-04-29,0.8722
2015-04-30,0.562
2015-05-01,-1.7627000000000002
2015-05-04,-2.0131
2015-05-05,-1.1612
2015-05-06,-2.4401
2015-05-07,-0.2779
2015-05-08,-0.1393
2015-05-11,-1.5814
2015-05-12,2.2212
2015-05-13,-0.5086
2015-05-14,0.1394
2015-05-15,2.2274
2015-05-18,-0.1362
2015-05-19,-6.0
2015-05-20,2.9013999999999998
2015-05-21,2.3966
2015-05-22,-1.698
2015-05-26,-2.7077
2015-05-27,0.7678
2015-05-28,-2.7619
2015-05-29,1.5671
2015-06-01,-1.109
2015-06-02,1.2189
2015-06-03,-0.7707
2015-06-04,-2.1845
2015-06-05,4.1687
2015-06-08,-1.6675
2015-06-09,0.9205
2015-06-10,4.4647
2015-06-11,-0.2757
2015-06-12,-0.9217
2015-06-15,1.2093
2015-06-16,0.7812
2015-06-17,0.0
2015-06-18,-1.3224
2015-06-19,-0.7394
2015-06-22,1.8155999999999999
2015-06-23,0.7316
2015-06-24,-1.271
2015-06-25,-3.6322
2015-06-26,-1.9561
2015-06-29,-2.6277
2015-06-30,1.3493
2015-07-01,-4.8323
2015-07-02,0.0
2015-07-06,-1.6061999999999999
2015-07-07,0.4739
2015-07-08,-3.826
2015-07-09,0.0545
2015-07-10,0.7625
2015-07-13,1.8378
2015-07-14,2.1231
2015-07-15,-5.6133
2015-07-16,-3.9648
2015-07-17,-2.695
2015-07-20,0.825
2015-07-21,-0.1753
2015-07-22,-4.0984
2015-07-23,3.1746
2015-07-24,-12.1302
2015-07-27,-6.1279
2015-07-28,6.241
2015-07-29,1.2829
2015-07-30,1.4667
2015-07-31,0.3942
2015-08-03,-1.9634
2015-08-04,-3.271
2015-08-05,0.0
2015-08-06,3.7957
2015-08-07,-3.0585
2015-08-10,8.1619
2015-08-11,-1.3951
2015-08-12,1.3505
2015-08-13,-4.9492
2015-08-14,0.2003
2015-08-17,1.2658
2015-08-18,-0.0658
2015-08-19,-3.4233000000000002
2015-08-20,-4.7716
2015-08-21,-4.2233
2015-08-24,-5.157
2015-08-25,-2.2853
2015-08-26,3.4677
2015-08-27,8.4957
2015-08-28,6.25
2015-08-31,6.288
2015-09-01,-4.8982
2015-09-02,-0.6689
2015-09-03,1.8855
2015-09-04,-0.7931
2015-09-08,2.1985
2015-09-09,-6.2581
2015-09-10,0.3477
2015-09-11,-4.0887
2015-09-14,-1.0838
2015-09-15,2.8487999999999998
2015-09-16,4.9716000000000005
2015-09-17,0.6089
2015-09-18,-4.4385
2015-09-21,-0.7741
2015-09-22,-0.2128
2015-09-23,-0.2843
2015-09-24,-2.1383
2015-09-25,-3.8602
2015-09-28,-3.6364
2015-09-29,-0.5503
2015-09-30,-3.4783
2015-10-01,-2.0475
2015-10-02,3.8462
2015-10-05,6.3607
2015-10-06,9.9924
2015-10-07,0.6882
2015-10-08,2.1189
2015-10-09,0.4016
2015-10-12,-7.1333
2015-10-13,-5.0969
2015-10-14,4.0091
2015-10-15,1.5272999999999999
2015-10-16,-2.2206
2015-10-19,-5.7875
2015-10-20,4.0435
2015-10-21,-3.8117
2015-10-22,0.8547
2015-10-23,5.3159
2015-10-26,-7.6079
2015-10-27,0.0
2015-10-28,10.4513
2015-10-29,-5.0896
2015-10-30,0.0755
2015-11-02,3.6226000000000003
2015-11-03,6.6278
2015-11-04,-1.1612
2015-11-05,0.7602
2015-11-06,1.2346
2015-11-09,-3.1165
2015-11-10,0.8392
2015-11-11,-3.19
2015-11-12,-3.9398
2015-11-13,2.088
2015-11-16,3.5793
2015-11-17,-2.2567
2015-11-18,4.6176
2015-11-19,-2.4138
2015-11-20,0.1413
2015-11-23,2.5406
2015-11-24,3.7164
2015-11-25,1.9907
2015-11-27,-2.4723
2015-11-30,4.4696
2015-12-01,-0.3831
2015-12-02,-6.859
2015-12-03,-0.3441
2015-12-04,-4.7652
2015-12-07,-7.9768
2015-12-08,-3.3885
2015-12-09,3.3442
2015-12-10,2.5257
2015-12-11,-5.9276
2015-12-14,1.4729999999999999
2015-12-15,4.8387
2015-12-16,0.5385
2015-12-17,-5.5853
2015-12-18,-5.0243
2015-12-21,-0.4266
2015-12-22,5.3985
2015-12-23,8.4553
2015-12-24,-4.4978
2015-12-28,-2.1193
2015-12-29,0.8821
2015-12-30,-1.1129
2015-12-31,0.1608
2016-01-04,0.0803
2016-01-05,-2.2454
2016-01-06,-7.4651
2016-01-07,-3.2801
2016-01-08,-1.9247999999999998
2016-01-11,-2.7103
2016-01-12,-1.8252000000000002
2016-01-13,-3.5225
2016-01-14,6.6937
2016-01-15,-1.9962
2016-01-19,-5.4315999999999995
2016-01-20,-0.9231
2016-01-21,3.3125999999999998
2016-01-22,0.8016
2016-01-25,-6.66
2016-01-26,3.8339
2016-01-27,4.3077
2016-01-28,1.7699
2016-01-29,8.3092
2016-02-01,-3.8359
2016-02-02,-3.8961
2016-02-03,0.1931
2016-02-04,8.2852
2016-02-05,-4.5374
2016-02-08,-4.5666
2016-02-09,-7.8125
2016-02-10,-0.8475
2016-02-11,-4.1667
2016-02-12,-4.7938
2016-02-16,6.5574
2016-02-17,4.7253
2016-02-18,-0.8395
2016-02-19,-0.6349
2016-02-22,6.7093
2016-02-23,-3.992
2016-02-24,3.4304
2016-02-25,0.804
2016-02-26,9.4716
2016-02-29,7.1038
2016-03-01,-2.2959
2016-03-02,3.3943
2016-03-03,7.7440999999999995
2016-03-04,3.2813
2016-03-07,1.2859
2016-03-08,-6.0493
2016-03-09,1.5103
2016-03-10,-2.036
2016-03-11,8.0735
2016-03-14,-2.2929
2016-03-15,-4.9205
2016-03-16,2.9459
2016-03-17,3.867
2016-03-18,-2.0849
2016-03-21,0.9125
2016-03-22,-1.1304
2016-03-23,-3.5061
2016-03-24,1.8167
2016-03-28,-0.3879
2016-03-29,1.8692
2016-03-30,-1.0703
2016-03-31,2.0093
2016-04-01,-2.3485
2016-04-04,-2.7153
2016-04-05,0.638
2016-04-06,2.6149
2016-04-07,-2.3938
2016-04-08,4.5095
2016-04-11,0.3028
2016-04-12,5.434
2016-04-13,-0.5011
2016-04-14,0.5036
2016-04-15,0.859
2016-04-18,2.4131
2016-04-19,1.5939
2016-04-20,1.296
2016-04-21,-1.0774
2016-04-22,2.9272
2016-04-25,-2.2487
2016-04-26,0.5413
2016-04-27,3.0956
2016-04-28,0.4569
2016-04-29,8.7719
2016-05-02,2.3297
2016-05-03,-2.9772
2016-05-04,-2.5271
2016-05-05,0.2469
2016-05-06,1.9089
2016-05-09,-6.1027
2016-05-10,3.3462
2016-05-11,-0.4359
2016-05-12,-0.2502
2016-05-13,-2.6332
2016-05-16,4.1854
2016-05-17,4.5117
2016-05-18,-2.602
2016-05-19,-0.3036
2016-05-20,3.8368
2016-05-23,-0.5865
2016-05-24,-0.059
2016-05-25,4.8995999999999995
2016-05-26,-4.502
2016-05-27,1.0607
2016-05-31,-2.1574
2016-06-01,-1.8474
2016-06-02,-2.6715
2016-06-03,2.7449
2016-06-06,11.1111
2016-06-07,3.8251
2016-06-08,-0.0526
2016-06-09,-1.4218
2016-06-10,-4.5405999999999995
2016-06-13,-0.7275
2016-06-14,-0.451
2016-06-15,-1.1891
2016-06-16,-3.4384
2016-06-17,3.8576
2016-06-20,0.4571
2016-06-21,-0.3982
2016-06-22,-1.2564
2016-06-23,2.3713
2016-06-24,-4.9153
2016-06-27,-7.1301
2016-06-28,1.2156
2016-06-29,3.6662
2016-06-30,5.5488
2016-07-01,1.502
2016-07-05,-7.6266
2016-07-06,-1.0474
2016-07-07,-0.934
2016-07-08,2.8284000000000002
2016-07-11,-0.2445
2016-07-12,5.0858
2016-07-13,-6.1224
2016-07-14,2.4845
2016-07-15,-1.3333
2016-07-18,0.4914
2016-07-19,-2.5061
2016-07-20,1.8809
2016-07-21,-0.0615
2016-07-22,-0.3079
2016-07-25,-6.609
2016-07-26,1.5211999999999999
2016-07-27,-0.8469
2016-07-28,-0.8541
2016-07-29,8.2174
2016-08-01,-5.3889
2016-08-02,1.4239
2016-08-03,2.0421
2016-08-04,0.9381
2016-08-05,4.7088
2016-08-08,1.0651
2016-08-09,0.7026
2016-08-10,-3.4884
2016-08-11,1.5663
2016-08-12,-1.9573
2016-08-15,5.2632
2016-08-16,2.4138
2016-08-17,-1.4029
2016-08-18,4.7809
2016-08-19,0.0
2016-08-22,-1.4123
2016-08-23,0.7163
2016-08-24,-1.8053
2016-08-25,0.0557
2016-08-26,0.9465
2016-08-29,-0.8825
2016-08-30,-1.5582
2016-08-31,-0.6783
