ticker,OCTX US Equity
2013-06-27,-13.0841
2013-06-28,37.6344
2013-07-01,4.4922
2013-07-02,5.6075
2013-07-03,-10.6195
2013-07-05,2.5743
2013-07-08,0.3861
2013-07-09,-0.9615
2013-07-10,0.9709
2013-07-11,2.8846
2013-07-12,2.8037
2013-07-15,2.0
2013-07-16,-1.0695000000000001
2013-07-17,-3.0631
2013-07-18,-1.487
2013-07-19,0.9434
2013-07-22,-2.8037
2013-07-23,3.8462
2013-07-24,-2.2222
2013-07-25,3.2197
2013-07-26,-2.1284
2013-07-29,-0.6374
2013-07-30,-1.1320999999999999
2013-07-31,-1.9083999999999999
2013-08-01,7.0039
2013-08-02,-5.6364
2013-08-05,0.7707
2013-08-06,-2.1033
2013-08-07,-0.1953
2013-08-08,0.0
2013-08-09,0.7828
2013-08-12,1.9417
2013-08-13,0.9524
2013-08-14,-2.8302
2013-08-15,-0.1942
2013-08-16,0.0
2013-08-19,2.7237
2013-08-20,1.3258
2013-08-21,0.0
2013-08-22,1.6822
2013-08-23,0.9191
2013-08-26,0.1821
2013-08-27,1.0909
2013-08-28,2.3381
2013-08-29,0.5272
2013-08-30,3.1469
2013-09-03,5.9322
2013-09-04,3.52
2013-09-05,4.8686
2013-09-06,2.2845
2013-09-09,3.8905
2013-09-10,3.3287
2013-09-11,3.5705
2013-09-12,3.6807
2013-09-13,-3.375
2013-09-16,0.1294
2013-09-17,-3.1008
2013-09-18,-3.3333
2013-09-19,-5.1034
2013-09-20,-1.1628
2013-09-23,-3.0882
2013-09-24,-5.0076
2013-09-25,-4.1534
2013-09-26,2.8333
2013-09-27,-0.1621
2013-09-30,0.0
2013-10-01,0.0
2013-10-02,0.1623
2013-10-03,-0.6483
2013-10-04,0.8157
2013-10-07,0.0
2013-10-08,1.2945
2013-10-09,-0.1597
2013-10-10,0.16
2013-10-11,1.1182
2013-10-14,0.9479
2013-10-15,0.1565
2013-10-16,-1.0937999999999999
2013-10-17,0.0
2013-10-18,1.8957000000000002
2013-10-21,4.3411
2013-10-22,0.0
2013-10-23,1.6345
2013-10-24,-1.7544
2013-10-25,1.6369
2013-10-28,-1.9034
2013-10-29,0.0
2013-10-30,-1.4925
2013-10-31,1.0606
2013-11-01,0.7496
2013-11-04,-2.5298
2013-11-05,-0.7634
2013-11-06,1.5385
2013-11-07,0.0
2013-11-08,-1.2292
2013-11-11,2.3183
2013-11-12,1.9489999999999998
2013-11-13,0.5882
2013-11-14,-2.924
2013-11-15,-2.1084
2013-11-18,-2.0
2013-11-19,-5.0235
2013-11-20,-10.2479
2013-11-21,0.1842
2013-11-22,2.0221
2013-11-25,3.6036
2013-11-26,2.6087
2013-11-27,3.5593
2013-11-29,6.383
2013-12-02,0.4615
2013-12-03,-5.0536
2013-12-04,0.8065
2013-12-05,-2.7199999999999998
2013-12-06,-5.0987
2013-12-09,-2.9463
2013-12-10,-0.8929
2013-12-11,0.7207
2013-12-12,1.9678
2013-12-13,0.0
2013-12-16,2.6316
2013-12-17,-0.8547
2013-12-18,0.8621
2013-12-19,-2.5641
2013-12-20,0.8772
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,-1.913
2013-12-27,1.5957
2013-12-30,8.725999999999999
2013-12-31,2.2472
2014-01-02,-2.6688
2014-01-03,-0.8065
2014-01-06,0.813
2014-01-07,0.8065
2014-01-08,-0.8
2014-01-09,-1.6129
2014-01-10,0.8197
2014-01-13,0.6504
2014-01-14,0.1616
2014-01-15,3.2258
2014-01-16,-3.125
2014-01-17,0.0
2014-01-21,-2.5806
2014-01-22,-0.6623
2014-01-23,-1.6667
2014-01-24,0.8475
2014-01-27,-3.0252
2014-01-28,-2.0797
2014-01-29,1.7699
2014-01-30,-2.6087
2014-01-31,8.9286
2014-02-03,-4.918
2014-02-04,6.0345
2014-02-05,0.0
2014-02-06,-0.813
2014-02-07,-1.8033000000000001
2014-02-10,-0.6678
2014-02-11,1.6806999999999999
2014-02-12,1.6529
2014-02-13,-0.1626
2014-02-14,-2.2801
2014-02-18,0.0
2014-02-19,-1.6667
2014-02-20,0.8475
2014-02-21,-0.8403
2014-02-24,0.0
2014-02-25,2.0339
2014-02-26,-0.6645
2014-02-27,1.0033
2014-02-28,0.6623
2014-03-03,-2.1382
2014-03-04,-1.3445
2014-03-05,-2.8961
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,3.5088
2014-03-11,-5.0847
2014-03-12,2.6786
2014-03-13,-2.6087
2014-03-14,-1.6071
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,0.0
2014-03-20,-0.9074
2014-03-21,0.7326
2014-03-24,-0.1818
2014-03-25,2.0036
2014-03-26,0.0
2014-03-27,1.7856999999999998
2014-03-28,3.5088
2014-03-31,0.8475
2014-04-01,-1.8487
2014-04-02,-2.3973
2014-04-03,0.5263
2014-04-04,2.0942
2014-04-07,-1.7094
2014-04-08,-0.3478
2014-04-09,0.0
2014-04-10,-1.9197
2014-04-11,-1.4235
2014-04-14,-5.7762
2014-04-15,7.2797
2014-04-16,1.25
2014-04-17,0.8818
2014-04-21,-0.6993
2014-04-22,0.3521
2014-04-23,3.8596
2014-04-24,1.3514
2014-04-25,0.5
2014-04-28,0.0
2014-04-29,0.3317
2014-04-30,0.1653
2014-05-01,-0.165
2014-05-02,-0.8264
2014-05-05,0.6667
2014-05-06,-0.6623
2014-05-07,-0.3333
2014-05-08,0.8361
2014-05-09,0.0
2014-05-12,-0.4975
2014-05-13,-0.8333
2014-05-14,1.0084
2014-05-15,0.9983
2014-05-16,-1.1532
2014-05-19,-0.8333
2014-05-20,-1.6806999999999999
2014-05-21,0.8547
2014-05-22,-1.3559
2014-05-23,1.3746
2014-05-27,-0.8475
2014-05-28,-0.5128
2014-05-29,2.0619
2014-05-30,1.8519
2014-06-02,-0.6612
2014-06-03,-0.9983
2014-06-04,-2.0168
2014-06-05,2.5728999999999997
2014-06-06,1.1706
2014-06-09,0.0
2014-06-10,-0.1653
2014-06-11,-1.4901
2014-06-12,-0.1681
2014-06-13,-0.5051
2014-06-16,-0.1692
2014-06-17,-0.1695
2014-06-18,0.0
2014-06-19,-1.528
2014-06-20,-6.5517
2014-06-23,0.369
2014-06-24,6.25
2014-06-25,0.0
2014-06-26,0.346
2014-06-27,-1.5516999999999999
2014-06-30,3.8529
2014-07-01,-0.8432
2014-07-02,0.3401
2014-07-03,1.6949
2014-07-07,-0.5
2014-07-08,-4.5226
2014-07-09,0.0
2014-07-10,5.4386
2014-07-11,-0.4992
2014-07-14,0.0
2014-07-15,-6.1873
2014-07-16,1.7825
2014-07-17,2.627
2014-07-18,0.0
2014-07-21,-2.0478
2014-07-22,-2.439
2014-07-23,0.0
2014-07-24,2.3214
2014-07-25,-0.1745
2014-07-28,-0.3497
2014-07-29,-1.7544
2014-07-30,-1.7321
2014-07-31,6.6691
2014-08-01,-2.8961
2014-08-04,-5.0877
2014-08-05,-0.1848
2014-08-06,-1.8519
2014-08-07,2.8302
2014-08-08,-1.8349
2014-08-11,-6.3551
2014-08-12,1.7964
2014-08-13,-3.5294
2014-08-14,-0.7927
2014-08-15,2.9502
2014-08-18,2.0896
2014-08-19,-0.4678
2014-08-20,-0.6071
2014-08-21,-4.2365
2014-08-22,2.4691
2014-08-25,-3.4137
2014-08-26,-1.2474
2014-08-27,-2.1053
2014-08-28,7.0108
2014-08-29,14.5498
2014-09-02,4.5614
2014-09-03,-4.3624
2014-09-04,-3.8596
2014-09-05,-0.5474
2014-09-08,-3.8532
2014-09-09,-11.0687
2014-09-10,9.4421
2014-09-11,-1.3921999999999999
2014-09-12,-5.1501
2014-09-15,-4.6122
2014-09-16,-5.5385
2014-09-17,1.9079000000000002
2014-09-18,0.0
2014-09-19,-3.8128
2014-09-22,0.8782
2014-09-23,0.7059
2014-09-24,0.4673
2014-09-25,-0.2326
2014-09-26,-0.9324
2014-09-29,1.1764999999999999
2014-09-30,14.4186
2014-10-01,-12.8049
2014-10-02,-1.3986
2014-10-03,-4.2553
2014-10-06,1.4815
2014-10-07,0.0
2014-10-08,-0.2433
2014-10-09,0.2439
2014-10-10,-0.2433
2014-10-13,-4.1463
2014-10-14,-21.1196
2014-10-15,-6.4516
2014-10-16,11.5517
2014-10-17,-4.1731
2014-10-20,-1.6129
2014-10-21,3.2787
2014-10-22,-0.3175
2014-10-23,-1.2739
2014-10-24,5.4516
2014-10-27,-7.3723
2014-10-28,5.6803
2014-10-29,6.25
2014-10-30,14.1176
2014-10-31,15.9794
2014-11-03,-13.1111
2014-11-04,-0.7673
2014-11-05,-5.9277999999999995
2014-11-06,-10.6849
2014-11-07,4.6012
2014-11-10,-3.2258
2014-11-11,0.7879
2014-11-12,-12.8082
2014-11-13,-5.1724
2014-11-14,1.4545
2014-11-17,-8.6022
2014-11-18,-21.3725
2014-11-19,17.7057
2014-11-20,11.8644
2014-11-21,-8.3333
2014-11-24,-0.0413
2014-11-25,2.2323
2014-11-26,1.0918
2014-11-28,-2.0
2014-12-01,-6.1224
2014-12-02,-10.4348
2014-12-03,0.0
2014-12-04,3.6408
2014-12-05,3.5129
2014-12-08,-6.5158000000000005
2014-12-09,-9.3901
2014-12-10,-2.1902
2014-12-11,-1.6931
2014-12-12,-20.0
2014-12-15,-20.1389
2014-12-16,10.4348
2014-12-17,-0.1575
2014-12-18,-2.9968
2014-12-19,-17.8862
2014-12-22,-10.8911
2014-12-23,-6.6667
2014-12-24,-3.75
2014-12-26,-1.0513
2014-12-29,-8.75
2014-12-30,-13.6986
2014-12-31,0.0
2015-01-02,9.5238
2015-01-05,-8.6957
2015-01-06,1.5873
2015-01-08,-6.25
2015-01-09,-29.1667
2015-01-12,5.8824
2015-01-13,11.1111
2015-01-14,4.0
2015-01-15,3.8462
2015-01-16,11.1111
2015-01-20,-0.6667
2015-01-21,0.6711
2015-01-22,8.3333
2015-01-23,-7.6923
2015-01-26,-16.6667
2015-01-27,10.0
2015-01-28,-9.0909
2015-01-29,-0.2
2015-01-30,2.2044
2015-02-02,-21.5686
2015-02-03,50.0
2015-02-04,-33.3125
2015-02-05,27.4602
2015-02-06,-1.9607999999999999
2015-02-09,0.0
2015-02-10,0.0
2015-02-11,0.0
2015-02-12,-1.975
2015-02-13,12.2163
2015-02-17,-0.5795
2015-02-18,0.5829
2015-02-19,-1.0909
2015-02-20,0.0
2015-02-23,0.0
2015-02-25,0.0
2015-02-27,1.1029
2015-03-02,0.0
2015-03-03,-4.0
2015-03-04,4.1667
2015-03-05,-7.2727
2015-03-06,8.8235
2015-03-09,0.0
2015-03-10,0.9009
2015-03-11,-0.8929
2015-03-17,-8.0856
2015-03-18,7.8167
2015-03-19,0.0
2015-03-20,0.0
2015-03-23,-7.2727
2015-03-24,7.8431
2015-03-25,-0.7273
2015-03-26,0.0
2015-03-27,-6.4103
2015-03-30,7.6321
2015-03-31,-7.2955
2015-04-01,-3.898
2015-04-02,0.0
2015-04-06,4.0561
2015-04-07,0.0
2015-04-08,-0.38
2015-04-09,0.3814
2015-04-10,0.0
2015-04-13,6.6928
2015-04-14,-9.9265
2015-04-15,11.2245
2015-04-16,-37.6147
2015-04-17,-11.7647
2015-04-20,-43.0625
2015-04-21,-23.8932
2015-04-22,20.7692
2015-04-23,5.0159
2015-04-24,-2.0849
2015-04-27,5.1878
2015-04-28,3.3493
2015-04-29,2.4929
2015-04-30,0.0695
2015-05-01,2.5
2015-05-04,0.0
2015-05-05,2.981
2015-05-06,2.8947000000000003
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,-18.1586
2015-05-12,22.5
2015-05-13,-2.8061
2015-05-14,-1.0499
2015-05-15,-29.443
2015-05-18,0.5169
2015-05-19,-0.5143
2015-05-20,16.165399999999998
2015-05-21,0.0809
2015-05-22,-6.8715
2015-05-26,7.3785
2015-05-27,-4.6079
2015-05-29,1.6949
2015-06-01,-1.6667
2015-06-02,1.6949
2015-06-03,-16.6667
2015-06-04,23.6
2015-06-05,-19.0939
2015-06-08,-60.0
2015-06-09,6.0
2015-06-10,62.5
2015-06-11,4.4993
2015-06-12,-11.1111
2015-06-15,0.0
2015-06-16,-31.25
2015-06-17,9.0909
2015-06-18,0.0
2015-06-19,90.0
2015-06-22,0.0
2015-06-23,-46.3816
2015-06-24,1.4315
2015-06-25,0.0
2015-06-26,78.2258
2015-06-29,4.0724
2015-06-30,0.0
2015-07-07,-34.7826
2015-07-08,0.0
2015-07-10,33.3333
2015-07-13,0.0
2015-07-14,0.0
2015-07-15,0.0
2015-07-16,-24.875
2015-07-17,33.1115
2015-07-20,0.0
2015-07-21,0.0
2015-07-22,-15.0
2015-07-23,0.0
2015-07-28,1.1764999999999999
2015-07-29,-30.814
2015-07-30,0.0
2015-07-31,-14.2857
2015-08-03,16.6667
2015-08-04,4.2017
2015-08-05,-11.2903
2015-08-06,81.8182
2015-08-07,10.0
2015-08-10,-31.8182
2015-08-12,0.0
2015-08-13,0.0
2015-08-14,13.3333
2015-08-17,0.0
2015-08-19,41.1765
2015-08-20,-3.3333
2015-08-24,-31.0345
2015-08-25,0.0
2015-08-26,50.0
2015-08-27,0.0
2015-08-28,-5.7813
2015-08-31,105.6385
2015-09-01,-20.4301
2015-09-02,-2.7027
2015-09-03,23.6111
2015-09-04,-12.0506
2015-09-08,14.4682
2015-09-14,-58.0357
2015-09-15,6.383
2015-09-16,5.0
2015-09-18,109.5238
2015-09-22,-47.0455
2015-09-23,-9.8712
2015-09-24,5.7143
2015-09-25,98.1982
2015-09-29,-52.2727
2015-10-05,0.0
2015-10-07,0.0
2015-10-08,9.5238
2015-10-14,0.0
2015-10-15,9.1304
2015-10-21,-8.3665
2015-10-22,0.0
2015-10-23,91.3043
2015-10-27,-47.7273
2015-10-28,0.0
2015-10-29,4.3478
2015-11-03,65.0
2015-11-05,-69.697
2015-11-06,33.3333
2015-11-09,0.0
2015-11-16,2.5
2015-11-19,-2.439
2015-11-24,0.0
2015-11-25,2.5
2015-11-27,-2.439
2015-12-01,-12.5
2015-12-02,0.0
2015-12-03,-2.8571
2015-12-04,-11.7647
2015-12-07,-12.5
2015-12-08,0.0
2015-12-09,14.2857
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,-16.6667
2015-12-16,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-21,0.0
2015-12-22,0.0
2015-12-23,0.0
2015-12-28,10.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-04,0.0
2016-01-12,0.0
2016-01-13,0.0
2016-01-14,0.0
2016-01-20,-9.0909
2016-01-21,0.0
2016-01-22,0.0
2016-01-25,0.25
2016-01-28,-0.2494
2016-01-29,0.0
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,0.0
2016-02-12,0.0
2016-02-16,0.0
2016-02-19,-20.0
2016-03-02,0.0
2016-03-03,0.0
2016-03-07,0.0
2016-03-08,0.0
2016-03-11,0.0
2016-03-17,0.0
2016-03-18,245.0
2016-03-21,8.6957
2016-03-23,-59.3333
2016-03-29,-1.6393
2016-03-30,-16.4583
2016-03-31,0.0
2016-04-04,99.5012
2016-04-05,0.0
2016-04-08,100.0
2016-04-11,-74.9375
2016-04-12,197.2569
2016-04-13,-19.4631
2016-04-14,-16.6667
2016-04-15,0.0
2016-04-19,50.0
2016-04-20,-26.6667
2016-04-21,0.0
2016-04-25,43.1818
2016-04-26,0.0
2016-04-27,-42.8571
2016-04-28,29.4444
2016-04-29,-21.8884
2016-05-02,-12.0879
2016-05-03,35.0
2016-05-04,9.2593
2016-05-05,-36.4407
2016-05-06,0.0
2016-05-10,6.6667
2016-05-11,18.75
2016-05-13,-57.8947
2016-05-16,0.0
2016-05-17,2.0313
2016-05-18,-38.7443
2016-05-19,0.0
2016-05-20,56.0
2016-05-27,-11.2179
2016-05-31,1.083
2016-06-07,-18.5714
2016-06-08,0.0
2016-06-14,-12.2807
2016-06-16,-4.0
2016-06-17,-2.0833
2016-06-24,0.0
2016-06-27,0.0
2016-06-30,0.266
2016-07-06,-0.2653
2016-07-11,0.0
2016-07-13,0.0
2016-07-15,0.0
2016-07-26,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-08-01,0.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-15,6.383
2016-08-24,-6.0
2016-08-29,0.0
2016-08-30,0.0
2016-09-01,0.0
2016-09-02,0.0
2016-09-07,0.0
2016-09-12,0.0
2016-09-14,0.0
2016-09-20,6.383
2016-09-23,0.5
2016-09-26,3.4826
2016-09-27,-3.3654
2016-09-28,0.0
2016-09-29,0.0
2016-10-04,39.3035
2016-10-10,-28.2143
2016-10-13,0.2488
2016-10-24,3.2258
2016-10-25,-1.9231
2016-10-26,-7.8431
2016-10-28,0.0
2016-10-31,0.0
2016-11-03,0.0
2016-11-04,0.0
2016-11-07,0.0
2016-11-09,2.1277
2016-11-10,0.0
2016-11-11,-15.8854
2016-11-14,-5.8824
2016-11-15,57.8947
2016-11-16,-3.3333
2016-11-17,-48.2759
2016-11-21,33.3333
2016-11-22,-25.0
2016-12-01,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,0.0
2016-12-12,13.3333
2016-12-13,0.0
2016-12-14,0.0
2016-12-16,5.8824
2016-12-19,-16.6667
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,0.0
2016-12-28,26.6667
2016-12-29,0.0
2016-12-30,-21.0526
2017-01-03,33.3333
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-09,-15.0
2017-01-10,47.0588
2017-01-13,-40.0
2017-01-19,0.0
2017-01-24,60.0
2017-02-07,-16.6667
2017-02-10,0.0
2017-02-15,0.0
2017-02-17,0.0
2017-02-23,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-06,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,15.0
2017-03-20,26.087
2017-03-21,-13.3621
2017-03-22,39.3035
2017-03-23,0.0
2017-03-30,-28.2143
2017-04-04,5.7214
2017-04-05,-5.4118
2017-04-06,3.4826
2017-04-10,3.8462
2017-04-11,-3.7037
2017-04-19,-3.3654
2017-04-21,7.4627
2017-04-24,-6.9444
2017-05-10,3.4826
2017-05-12,53.8462
2017-05-15,0.0
2017-05-16,0.0
2017-05-18,-22.5
2017-05-19,-3.2258
2017-05-23,3.3333
2017-05-24,-3.2258
2017-05-26,33.3333
2017-05-31,-25.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-14,3.3
2017-06-20,0.5163
2017-06-22,-0.2568
2017-06-27,0.5472
2017-06-30,-3.3291
2017-07-05,9.2715
2017-07-07,20.6061
2017-07-19,0.0
2017-07-21,-14.6985
2017-07-31,1.62
2017-08-08,-1.3333
2017-08-09,-3.0552
2017-08-15,0.0
2017-08-17,0.0
2017-08-18,-24.2424
2017-09-05,4.0
2017-09-07,-3.8462
2017-09-08,0.0
2017-09-20,0.0
2017-09-29,0.0
2017-10-02,0.0
2017-10-05,0.0
2017-10-06,-20.0
2017-10-09,50.0
2017-10-12,-16.6667
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-24,0.0
2017-10-26,20.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,16.6667
2017-11-02,-14.2857
2017-11-03,12.5
2017-11-08,-11.1111
2017-11-10,12.5
2017-11-14,-11.1111
2017-11-16,0.0
2017-11-20,0.0
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-30,0.0
2017-12-04,-16.6667
2017-12-05,0.0
2017-12-07,0.0
2017-12-11,0.0
2017-12-12,0.4
2017-12-13,19.5219
2017-12-14,-16.6667
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,39.6
2017-12-26,-3.4384
2017-12-29,-25.816
2018-01-03,40.0
2018-01-05,-37.1429
2018-01-08,0.0
2018-01-11,59.0909
2018-01-16,0.0
2018-01-18,-37.1429
2018-01-22,29.5455
2018-01-25,-22.807
2018-01-26,-9.0909
2018-02-06,0.0
2018-02-07,0.0
2018-02-14,50.0
2018-02-15,-33.0
2018-02-23,5.4726
2018-02-27,17.9245
2018-03-13,-9.6
2018-03-14,-6.1947
2018-03-16,0.0
2018-03-21,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-17,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-02,0.0
2018-05-09,0.0
2018-05-10,20.7547
2018-05-14,-17.1875
2018-05-29,-0.9434
2018-05-30,0.0
2018-06-05,0.0
2018-06-07,0.0
2018-06-12,0.0
2018-06-19,0.0
2018-06-26,0.0
2018-07-05,0.0
2018-07-09,0.0
2018-07-11,0.0
2018-07-17,0.0
2018-07-20,0.0
2018-07-26,42.8571
2018-07-31,-30.0
2018-08-01,56.6667
2018-08-02,-36.1702
2018-08-03,0.0
2018-08-06,0.0
2018-08-08,4.7619
2018-08-09,0.0
2018-08-14,0.0
2018-08-16,0.0
2018-08-17,59.0909
2018-08-23,-37.1429
2018-08-24,11.818200000000001
2018-08-28,-10.5691
2018-08-30,0.0
2018-09-04,59.0909
2018-09-05,0.0
2018-09-06,-37.1429
2018-09-12,0.0
2018-09-13,0.0
2018-09-17,0.0
2018-09-19,-9.0909
2018-09-20,0.0
2018-09-21,0.0
2018-09-25,0.0
2018-09-26,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-05,-22.5
2018-10-08,0.0
2018-10-15,29.0323
2018-10-19,-17.5
2018-10-23,0.0
2018-10-24,0.0
2018-10-25,0.0
2018-10-30,10.6061
2018-10-31,-9.589
2018-11-05,0.0
2018-11-09,0.0
2018-11-12,0.0
2018-11-19,0.0
2018-11-23,0.0
2018-11-28,-9.0909
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-07,0.0
2018-12-13,0.0
2018-12-19,0.0
2018-12-21,-23.3333
2018-12-24,13.0435
2018-12-26,92.3077
2018-12-27,-48.0
2018-12-28,0.0
2018-12-31,-15.3846
2019-01-04,81.8182
2019-01-08,-50.0
2019-01-09,100.0
2019-01-22,-67.0
2019-02-01,-1.5152
2019-02-07,0.0
2019-02-11,207.6923
2019-03-05,-63.5
2019-03-06,4.1096
2019-03-12,-7.8947
2019-03-13,0.0
2019-03-14,0.0
2019-03-21,-7.1429
2019-03-25,0.0
2019-03-26,7.6923
2019-03-27,185.7143
2019-04-03,-65.0
2019-04-04,0.0
2019-04-09,0.0
2019-04-12,-7.1429
2019-04-15,0.0
2019-04-16,53.8462
2019-04-17,-34.0
2019-04-22,0.0
2019-04-23,51.5152
2019-04-25,-10.0
2019-04-29,5.5556
2019-04-30,0.0
2019-05-01,-10.526299999999999
2019-05-03,0.0
2019-05-08,38.2353
2019-05-09,-27.6596
2019-05-14,0.0
2019-05-16,41.1765
2019-05-24,-29.1667
2019-05-31,135.7059
2019-06-03,-54.5795
2019-06-05,0.0
2019-06-06,108.7912
2019-06-07,-47.3684
2019-06-12,0.0
2019-06-28,22.5
2019-07-01,-25.7143
2019-07-03,97.8022
2019-07-15,-5.5556
2019-07-23,-45.8824
2019-08-01,52.7174
2019-08-06,-35.2313
2019-08-08,-1.0989
2019-08-14,-25.5556
2019-08-19,76.1194
2019-08-20,-21.6102
2019-08-21,1.0811
2019-08-28,-19.7861
2019-09-05,-10.6667
2019-09-09,0.0
2019-09-10,0.0
2019-09-13,58.209
2019-09-16,0.0
2019-09-17,-36.7925
2019-09-18,-2.9851
2019-09-24,0.0
2019-10-03,7.6923
2019-10-04,-21.4286
2019-10-07,-9.0909
2019-10-10,10.0
2019-10-11,-18.1818
2019-10-14,0.0
2019-10-16,0.0
2019-10-17,0.0
2019-10-22,0.0
2019-11-01,-8.8889
2019-11-04,0.0
2019-11-05,0.0
2019-11-07,31.7073
2019-11-11,-24.0741
2019-11-12,0.0
2019-11-14,-2.439
2019-11-15,18.75
2019-11-18,-9.473700000000001
2019-11-27,-4.6512
2019-12-02,0.0
2019-12-03,41.4634
2019-12-04,-29.1379
2019-12-11,45.9854
2019-12-13,-31.6667
2019-12-18,0.0
2019-12-19,41.4634
2019-12-20,-29.3103
2019-12-26,32.9268
2019-12-27,-24.7706
2019-12-30,0.0
2019-12-31,0.0
2020-01-24,7.3171
2020-01-31,54.5455
2020-02-05,0.0
2020-02-07,-32.0588
2020-02-10,6.0606
2020-02-14,-2.0408
2020-02-21,41.6667
2020-02-24,0.0
2020-02-25,-29.4118
2020-02-26,0.0
2020-03-04,41.6667
2020-03-06,0.0
2020-03-11,-29.4118
2020-03-13,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,41.6667
2020-03-20,-29.4118
2020-03-26,0.0
2020-03-30,41.6667
2020-04-08,30.8824
2020-04-09,-46.0674
2020-04-14,102.0833
2020-04-16,-50.5155
2020-04-17,0.0
2020-04-23,0.0
2020-04-24,0.0
2020-05-04,0.0
2020-05-11,0.0
2020-05-13,0.0
2020-05-19,91.6667
2020-05-20,0.0
2020-05-22,0.0
2020-05-26,-47.8261
2020-06-02,4.1667
2020-06-03,0.0
2020-06-09,10.0
