ticker,ARCC US Equity
2005-02-24,4.9939
2005-02-25,-1.3921000000000001
2005-02-28,0.0
2005-03-01,0.0
2005-03-02,1.9412
2005-03-03,1.3849
2005-03-04,-0.6948
2005-03-07,-1.6909999999999998
2005-03-08,-0.6524
2005-03-09,0.0
2005-03-10,-2.3881
2005-03-11,-1.0398
2005-03-14,2.5958
2005-03-15,-0.6024
2005-03-16,-0.5455
2005-03-17,-1.3406
2005-03-18,-0.0618
2005-03-21,-0.6799
2005-03-22,0.1245
2005-03-23,-2.1753
2005-03-24,-0.7624
2005-03-28,-0.3201
2005-03-29,1.5413999999999999
2005-03-30,1.6444999999999999
2005-03-31,2.0535
2005-04-01,1.6463
2005-04-04,0.5399
2005-04-05,-0.358
2005-04-06,-0.5389
2005-04-07,1.5051
2005-04-08,-1.5421
2005-04-11,-0.8434
2005-04-12,2.3086
2005-04-13,-0.8907
2005-04-14,-1.6777
2005-04-15,-2.0719
2005-04-18,-0.0622
2005-04-19,0.1245
2005-04-20,-0.7463
2005-04-21,2.5063
2005-04-22,-0.1222
2005-04-25,1.7136
2005-04-26,-0.5415
2005-04-27,0.4235
2005-04-28,0.4819
2005-04-29,-0.5995
2005-05-02,-0.0603
2005-05-03,-1.5088
2005-05-04,1.6543999999999999
2005-05-05,-0.8439
2005-05-06,0.0
2005-05-09,1.6413
2005-05-10,-2.0933
2005-05-11,-0.2443
2005-05-12,-1.2247
2005-05-13,-0.496
2005-05-16,1.6199
2005-05-17,0.981
2005-05-18,1.2143
2005-05-19,1.0798
2005-05-20,0.5341
2005-05-23,-0.2361
2005-05-24,-1.716
2005-05-25,0.1806
2005-05-26,1.863
2005-05-27,0.177
2005-05-31,-0.53
2005-06-01,1.0065
2005-06-02,-0.5275
2005-06-03,-0.6482
2005-06-06,2.1945
2005-06-07,0.1161
2005-06-08,-0.7536
2005-06-09,1.7523
2005-06-10,0.9759
2005-06-13,-0.0569
2005-06-14,0.1138
2005-06-15,1.0227
2005-06-16,0.4499
2005-06-17,0.056
2005-06-20,-0.2238
2005-06-21,-0.2804
2005-06-22,0.6749
2005-06-23,-2.6816
2005-06-24,4.1332
2005-06-27,-0.2205
2005-06-28,0.663
2005-06-29,-1.5642
2005-06-30,1.1918
2005-07-01,0.8413
2005-07-05,0.1112
2005-07-06,-0.5
2005-07-07,0.2792
2005-07-08,0.7795
2005-07-11,2.2099
2005-07-12,-0.0541
2005-07-13,0.0
2005-07-14,-2.6501
2005-07-15,2.0556
2005-07-18,-1.9597
2005-07-19,2.1655
2005-07-20,0.6522
2005-07-21,-1.1879
2005-07-22,1.0929
2005-07-25,-1.027
2005-07-26,0.8738
2005-07-27,0.7038
2005-07-28,-1.8279999999999998
2005-07-29,-1.7798
2005-08-01,1.143
2005-08-02,0.5568
2005-08-03,4.2158
2005-08-04,1.2625
2005-08-05,-4.5195
2005-08-08,-1.6322
2005-08-09,0.9403
2005-08-10,-0.9315
2005-08-11,0.1106
2005-08-12,-0.5525
2005-08-15,0.3333
2005-08-16,-0.1107
2005-08-17,-1.5521
2005-08-18,-0.2815
2005-08-19,0.9034
2005-08-22,2.1265
2005-08-23,-3.5616
2005-08-24,-0.9659
2005-08-25,0.7458
2005-08-26,-2.221
2005-08-29,1.9220000000000002
2005-08-30,-0.8
2005-08-31,2.477
2005-09-01,-2.0798
2005-09-02,-0.3444
2005-09-06,1.6705
2005-09-07,-0.17
2005-09-08,-0.227
2005-09-09,-0.1138
2005-09-12,-0.9112
2005-09-13,-1.7816
2005-09-14,2.048
2005-09-15,-1.9298
2005-09-16,-0.1789
2005-09-19,0.0597
2005-09-20,-1.4328
2005-09-21,-1.4537
2005-09-22,-0.2459
2005-09-23,1.9100000000000001
2005-09-26,1.451
2005-09-27,-0.1192
2005-09-28,-3.1026
2005-09-29,0.3695
2005-09-30,-0.1227
2005-10-03,2.2113
2005-10-04,-0.4207
2005-10-05,-2.4744
2005-10-06,1.4233
2005-10-07,-0.8542
2005-10-10,-0.9231
2005-10-11,-3.6025
2005-10-12,-0.3222
2005-10-13,0.0646
2005-10-14,0.1292
2005-10-17,-1.4839
2005-10-18,-1.2443
2005-10-19,2.3872999999999998
2005-10-20,-1.0363
2005-10-21,0.1309
2005-10-24,1.5032999999999999
2005-10-25,-0.7727
2005-10-26,-0.4543
2005-10-27,-0.7823
2005-10-28,0.7227
2005-10-31,-0.0652
2005-11-01,-0.2611
2005-11-02,2.9385
2005-11-03,-1.3923
2005-11-04,0.5803
2005-11-07,-0.1282
2005-11-08,0.3851
2005-11-09,-0.3836
2005-11-10,0.3209
2005-11-11,1.5354999999999999
2005-11-14,-1.5123
2005-11-15,-0.7678
2005-11-16,0.4513
2005-11-17,-1.027
2005-11-18,0.6485
2005-11-21,0.451
2005-11-22,-0.3849
2005-11-23,1.7386
2005-11-25,0.0633
2005-11-28,-0.8855
2005-11-29,-0.4467
2005-11-30,-0.7051
2005-12-01,4.4545
2005-12-02,-1.1125
2005-12-05,0.1875
2005-12-06,-1.4348
2005-12-07,-0.5063
2005-12-08,0.3181
2005-12-09,1.3316
2005-12-12,1.3767
2005-12-13,1.9752999999999998
2005-12-14,1.2711999999999999
2005-12-15,-1.1357
2005-12-16,1.0278
2005-12-19,-0.8977
2005-12-20,0.4831
2005-12-21,0.9202
2005-12-22,-0.2432
2005-12-23,-0.2438
2005-12-27,-1.8326
2005-12-28,0.6845
2005-12-29,-0.3708
2005-12-30,-0.3102
2006-01-03,1.1201
2006-01-04,-0.1231
2006-01-05,1.0474
2006-01-06,-0.4878
2006-01-09,0.674
2006-01-10,0.2435
2006-01-11,-0.1821
2006-01-12,1.3382
2006-01-13,0.4802
2006-01-17,-0.9558
2006-01-18,0.5428
2006-01-19,0.7199
2006-01-20,-2.5015
2006-01-23,2.077
2006-01-24,-0.9575
2006-01-25,-0.0604
2006-01-26,0.1209
2006-01-27,0.0604
2006-01-30,0.1811
2006-01-31,0.0
2006-02-01,0.241
2006-02-02,-0.8413
2006-02-03,0.1818
2006-02-06,0.4235
2006-02-07,-1.1446
2006-02-08,1.7063000000000001
2006-02-09,-1.5577999999999999
2006-02-10,-0.1217
2006-02-13,-0.0609
2006-02-14,0.3049
2006-02-15,-0.3647
2006-02-16,0.3661
2006-02-17,-0.2432
2006-02-21,0.8531
2006-02-22,0.9063
2006-02-23,0.5988
2006-02-24,0.5357
2006-02-27,1.2433
2006-02-28,1.4035
2006-03-01,0.6344
2006-03-02,-0.3438
2006-03-03,-0.46
2006-03-06,-0.2889
2006-03-07,2.781
2006-03-08,-0.6764
2006-03-09,1.3620999999999999
2006-03-10,0.6159
2006-03-13,-2.5598
2006-03-14,1.3706
2006-03-15,0.8451
2006-03-16,-0.9497
2006-03-17,0.0564
2006-03-20,0.3382
2006-03-21,-1.6292
2006-03-22,0.9138
2006-03-23,-0.9243
2006-03-24,0.1749
2006-03-27,1.2224
2006-03-28,-1.3226
2006-03-29,0.2331
2006-03-30,-0.2907
2006-03-31,0.1749
2006-04-03,-0.1164
2006-04-04,0.2331
2006-04-05,-0.1744
2006-04-06,0.2912
2006-04-07,-0.5807
2006-04-10,-0.4089
2006-04-11,0.0
2006-04-12,0.1173
2006-04-13,-0.8787
2006-04-17,-0.7092
2006-04-18,2.5
2006-04-19,-0.0581
2006-04-20,-0.4648
2006-04-21,-0.2919
2006-04-24,-0.8782
2006-04-25,0.0591
2006-04-26,0.1181
2006-04-27,-0.2948
2006-04-28,0.2957
2006-05-01,-0.4717
2006-05-02,0.6517
2006-05-03,0.7652
2006-05-04,-0.2336
2006-05-05,1.2881
2006-05-08,0.0578
2006-05-09,-0.5199
2006-05-10,-1.2776
2006-05-11,-0.5882
2006-05-12,0.4142
2006-05-15,0.3536
2006-05-16,-0.411
2006-05-17,-0.6486
2006-05-18,-1.1869
2006-05-19,-0.5405
2006-05-22,0.1812
2006-05-23,-0.6028
2006-05-24,0.1819
2006-05-25,3.5109
2006-05-26,0.4678
2006-05-30,-0.9895
2006-05-31,2.1164
2006-06-01,0.7484
2006-06-02,0.0
2006-06-05,-2.8571
2006-06-06,0.2941
2006-06-07,-1.4076
2006-06-08,1.7252
2006-06-09,-1.2865
2006-06-12,-0.1777
2006-06-13,-0.6528
2006-06-14,0.0
2006-06-15,2.5061
2006-06-16,-0.0596
2006-06-19,-1.0143
2006-06-20,0.3014
2006-06-21,0.3005
2006-06-22,0.719
2006-06-23,1.0113
2006-06-26,-0.4711
2006-06-27,-2.5444
2006-06-28,-0.425
2006-06-29,4.0854
2006-06-30,-0.8202
2006-07-03,-0.1181
2006-07-05,1.301
2006-07-06,-0.1751
2006-07-07,-5.1462
2006-07-10,-0.3083
2006-07-11,-0.9895
2006-07-12,-2.1237
2006-07-13,3.4461
2006-07-14,0.5552
2006-07-17,-0.7975
2006-07-18,-0.0618
2006-07-19,-0.1238
2006-07-20,0.3717
2006-07-21,-1.4815
2006-07-24,0.4386
2006-07-25,0.8734
2006-07-26,-0.3092
2006-07-27,-0.1861
2006-07-28,0.3729
2006-07-31,0.9907
2006-08-01,-0.0613
2006-08-02,0.5521
2006-08-03,0.6101
2006-08-04,2.0012
2006-08-07,-0.9512
2006-08-08,0.1801
2006-08-09,-0.4194
2006-08-10,1.6846999999999999
2006-08-11,0.0
2006-08-14,-0.0592
2006-08-15,1.2433
2006-08-16,0.5263
2006-08-17,0.1745
2006-08-18,-1.2776
2006-08-21,-0.4706
2006-08-22,0.1773
2006-08-23,0.177
2006-08-24,0.0
2006-08-25,-0.1767
2006-08-28,0.885
2006-08-29,-0.5848
2006-08-30,0.7647
2006-08-31,-0.6421
2006-09-01,0.9401
2006-09-05,0.6985
2006-09-06,-1.6185
2006-09-07,0.0
2006-09-08,0.8226
2006-09-11,-0.2914
2006-09-12,1.5196
2006-09-13,0.1727
2006-09-14,-0.5882
2006-09-15,0.0592
2006-09-18,-0.0591
2006-09-19,1.3609
2006-09-20,0.7005
2006-09-21,-0.4058
2006-09-22,-1.0477
2006-09-25,0.2353
2006-09-26,1.2911000000000001
2006-09-27,1.1008
2006-09-28,0.3438
2006-09-29,-0.514
2006-10-02,-0.1722
2006-10-03,0.6901
2006-10-04,1.7133
2006-10-05,0.7861
2006-10-06,-0.1671
2006-10-09,0.1116
2006-10-10,-0.1115
2006-10-11,-0.1116
2006-10-12,0.6704
2006-10-13,0.333
2006-10-16,1.1615
2006-10-17,-1.4215
2006-10-18,-0.4992
2006-10-19,0.7246
2006-10-20,-0.166
2006-10-23,0.7761
2006-10-24,0.0
2006-10-25,0.9901
2006-10-26,1.0893
2006-10-27,-1.347
2006-10-30,1.6383999999999999
2006-10-31,-0.4299
2006-11-01,-1.2412
2006-11-02,-0.7104
2006-11-03,0.6604
2006-11-06,0.8201
2006-11-07,-0.2711
2006-11-08,0.3263
2006-11-09,-0.7046
2006-11-10,0.7096
2006-11-13,0.3252
2006-11-14,0.1621
2006-11-15,1.8338999999999999
2006-11-16,-0.053
2006-11-17,0.159
2006-11-20,0.5291
2006-11-21,-0.1053
2006-11-22,0.2107
2006-11-24,-0.2103
2006-11-27,-1.6333
2006-11-28,-0.0536
2006-11-29,0.7503
2006-11-30,0.1589
2006-12-01,-0.0524
2006-12-04,0.9564
2006-12-05,0.7895
2006-12-06,-0.3655
2006-12-07,0.3669
2006-12-08,0.47
2006-12-11,0.3638
2006-12-12,-0.1554
2006-12-13,-0.4668
2006-12-14,-0.6421
2006-12-15,1.5078
2006-12-18,-0.7427
2006-12-19,-0.3207
2006-12-20,0.3753
2006-12-21,-0.3205
2006-12-22,0.8039
2006-12-26,0.638
2006-12-27,0.898
2006-12-28,-0.1571
2006-12-29,0.2098
2007-01-03,0.9942
2007-01-04,0.0
2007-01-05,-0.8808
2007-01-08,0.8364
2007-01-09,-0.6221
2007-01-10,0.0
2007-01-11,1.7214
2007-01-12,-0.2051
2007-01-16,0.1542
2007-01-17,-0.3592
2007-01-18,0.0
2007-01-19,0.6694
2007-01-22,0.3069
2007-01-23,0.408
2007-01-24,0.3047
2007-01-25,-0.1519
2007-01-26,-1.3185
2007-01-29,0.1542
2007-01-30,1.4365999999999999
2007-01-31,0.3541
2007-02-01,1.2601
2007-02-02,1.4435
2007-02-05,-1.3739
2007-02-06,-0.6965
2007-02-07,0.2505
2007-02-08,0.4998
2007-02-09,-1.3426
2007-02-12,-1.3105
2007-02-13,-0.1532
2007-02-14,1.4834
2007-02-15,0.3024
2007-02-16,1.1558
2007-02-20,0.4471
2007-02-21,-0.7418
2007-02-22,1.9432
2007-02-23,-0.5376
2007-02-26,0.0491
2007-02-27,-3.7328
2007-02-28,3.1633
2007-03-01,-1.1375
2007-03-02,-0.6503
2007-03-05,-7.5024999999999995
2007-03-06,2.0142
2007-03-07,-0.587
2007-03-08,1.3956
2007-03-09,0.847
2007-03-12,0.6299
2007-03-13,-7.0423
2007-03-14,3.9843
2007-03-15,2.5364
2007-03-16,-2.0441
2007-03-19,0.4393
2007-03-20,-0.0547
2007-03-21,1.9694
2007-03-22,-0.4828
2007-03-23,1.5633
2007-03-26,0.5839
2007-03-27,-1.2665
2007-03-28,-2.5655
2007-03-29,-1.4262000000000001
2007-03-30,1.113
2007-04-02,-0.055
2007-04-03,-0.0551
2007-04-04,-0.2204
2007-04-05,0.0552
2007-04-09,-0.1656
2007-04-10,-0.387
2007-04-11,0.6659
2007-04-12,0.7718
2007-04-13,0.2188
2007-04-16,0.3275
2007-04-17,0.1632
2007-04-18,-0.5432
2007-04-19,0.0
2007-04-20,-0.3277
2007-04-23,-0.0548
2007-04-24,-0.3289
2007-04-25,0.11
2007-04-26,-0.1099
2007-04-27,-0.9901
2007-04-30,-0.2222
2007-05-01,-1.0022
2007-05-02,1.2373
2007-05-03,0.0556
2007-05-04,-0.0555
2007-05-07,0.0
2007-05-08,-0.5556
2007-05-09,0.5028
2007-05-10,-0.4447
2007-05-11,0.6142
2007-05-14,-2.1088
2007-05-15,-1.4172
2007-05-16,2.4727
2007-05-17,0.1122
2007-05-18,1.009
2007-05-21,1.4983
2007-05-22,0.4374
2007-05-23,-1.6875
2007-05-24,-0.8859
2007-05-25,1.0615
2007-05-29,2.2664
2007-05-30,1.8378
2007-05-31,-1.6454
2007-06-01,-0.7016
2007-06-04,0.9783
2007-06-05,-0.3229
2007-06-06,-0.54
2007-06-07,-1.7372
2007-06-08,0.5525
2007-06-11,-0.3297
2007-06-12,-1.5987
2007-06-13,1.8487
2007-06-14,0.1688
2007-06-15,0.3933
2007-06-18,1.7907
2007-06-19,-0.7147
2007-06-20,-2.0487
2007-06-21,-0.1131
2007-06-22,-0.6225
2007-06-25,-0.9112
2007-06-26,-1.7241
2007-06-27,-0.117
2007-06-28,-0.2342
2007-06-29,-1.115
2007-07-02,0.0593
2007-07-03,0.6524
2007-07-05,-0.0589
2007-07-06,1.8868
2007-07-09,-0.0579
2007-07-10,-1.9108
2007-07-11,-1.1806
2007-07-12,2.0908
2007-07-13,0.117
2007-07-16,-0.2338
2007-07-17,0.6444
2007-07-18,-0.7567
2007-07-19,-1.173
2007-07-20,-0.8902
2007-07-23,-0.2395
2007-07-24,-4.7419
2007-07-25,0.6301
2007-07-26,-4.1954
2007-07-27,0.1961
2007-07-30,2.4136
2007-07-31,-0.7006
2007-08-01,-3.208
2007-08-02,2.1877
2007-08-03,-2.8534
2007-08-06,3.2043
2007-08-07,5.11
2007-08-08,6.4615
2007-08-09,1.3295
2007-08-10,-4.4495000000000005
2007-08-13,-1.9104
2007-08-14,-5.1735
2007-08-15,-4.2362
2007-08-16,4.0885
2007-08-17,6.4392
2007-08-20,-1.3309
2007-08-21,1.5328
2007-08-22,1.9324
2007-08-23,-3.3768000000000002
2007-08-24,0.0
2007-08-27,-0.6131
2007-08-28,-3.4547
2007-08-29,2.2364
2007-08-30,0.125
2007-08-31,2.4969
2007-09-04,0.4263
2007-09-05,-1.1522000000000001
2007-09-06,0.3067
2007-09-07,-1.7125
2007-09-10,0.2489
2007-09-11,0.3104
2007-09-12,-2.104
2007-09-13,0.1299
2007-09-14,-0.2594
2007-09-17,0.9753
2007-09-18,4.5074
2007-09-19,1.0474
2007-09-20,-1.0976
2007-09-21,0.8015
2007-09-24,-0.9174
2007-09-25,-0.2469
2007-09-26,1.6089
2007-09-27,0.9744
2007-09-28,-1.8697
2007-10-01,1.1678
2007-10-02,1.8226
2007-10-03,-0.716
2007-10-04,1.9832
2007-10-05,2.2982
2007-10-08,-1.3249
2007-10-09,1.4011
2007-10-10,0.0
2007-10-11,-0.2303
2007-10-12,0.8078
2007-10-15,-0.4007
2007-10-16,-0.4023
2007-10-17,-0.4039
2007-10-18,-0.9849
2007-10-19,-3.9789
2007-10-22,2.4375
2007-10-23,-0.238
2007-10-24,-1.5504
2007-10-25,-1.1508
2007-10-26,2.5735
2007-10-29,-1.0753
2007-10-30,-0.2415
2007-10-31,0.7264
2007-11-01,-3.125
2007-11-02,0.9926
2007-11-05,-0.7371
2007-11-06,1.4851
2007-11-07,-6.4024
2007-11-08,1.3681
2007-11-09,1.4139
2007-11-12,-2.218
2007-11-13,3.046
2007-11-14,-2.8931
2007-11-15,1.5544
2007-11-16,-0.3189
2007-11-19,-2.7511
2007-11-20,-1.3158
2007-11-21,0.9333
2007-11-23,1.1889
2007-11-26,-3.9164
2007-11-27,3.1929
2007-11-28,2.6333
2007-11-29,-3.143
2007-11-30,-0.2649
2007-12-03,-2.988
2007-12-04,0.0684
2007-12-05,1.5732
2007-12-06,3.771
2007-12-07,1.4925
2007-12-10,1.4066
2007-12-11,-4.7919
2007-12-12,2.7152
2007-12-13,-2.452
2007-12-14,0.9511
2007-12-17,-3.0956
2007-12-18,0.6944
2007-12-19,1.0345
2007-12-20,0.8191
2007-12-21,2.7759
2007-12-24,2.0422
2007-12-26,1.2912
2007-12-27,-5.29
2007-12-28,0.7402
2007-12-31,-2.2712
2008-01-02,-1.6404999999999998
2008-01-03,-0.6949
2008-01-04,-3.6389
2008-01-07,-0.2179
2008-01-08,-5.2402
2008-01-09,-0.5376
2008-01-10,5.1737
2008-01-11,-1.2482
2008-01-14,0.7435
2008-01-15,-3.9852
2008-01-16,2.6134
2008-01-17,-1.9476
2008-01-18,-1.7570999999999999
2008-01-22,2.4883
2008-01-23,7.9666
2008-01-24,0.4919
2008-01-25,-2.1678
2008-01-28,-0.5718
2008-01-29,0.3595
2008-01-30,-2.5788
2008-01-31,2.7941000000000003
2008-02-01,2.289
2008-02-04,-1.5385
2008-02-05,-3.196
2008-02-06,-2.8613
2008-02-07,1.284
2008-02-08,-1.1931
2008-02-11,-1.0566
2008-02-12,0.6865
2008-02-13,1.0606
2008-02-14,-2.6987
2008-02-15,-1.2327
2008-02-19,-0.624
2008-02-20,1.2559
2008-02-21,-1.5504
2008-02-22,1.1024
2008-02-25,0.0779
2008-02-26,0.7004
2008-02-27,8.1917
2008-02-28,-3.1429
2008-02-29,-5.4572
2008-03-03,-2.3401
2008-03-04,1.7572
2008-03-05,3.3752
2008-03-06,-3.4928
2008-03-07,2.7537000000000003
2008-03-10,-3.1394
2008-03-11,5.8508
2008-03-12,-0.449
2008-03-13,0.8252
2008-03-14,-4.7619
2008-03-17,-2.0968
2008-03-18,5.1895
2008-03-19,-3.054
2008-03-20,5.8158
2008-03-24,0.1527
2008-03-25,2.7767
2008-03-26,-1.932
2008-03-27,0.3152
2008-03-28,-2.6709
2008-03-31,1.4527999999999999
2008-04-01,3.2617
2008-04-02,-4.0062
2008-04-03,0.2408
2008-04-04,-1.6813
2008-04-07,1.6287
2008-04-08,0.9615
2008-04-09,-4.5238
2008-04-10,-0.3325
2008-04-11,-4.0033
2008-04-14,-2.4327
2008-04-15,-0.7124
2008-04-16,1.5247000000000002
2008-04-17,1.2367
2008-04-18,1.2216
2008-04-21,-1.8965999999999998
2008-04-22,-1.3181
2008-04-23,-2.2262
2008-04-24,1.5483
2008-04-25,-1.0762
2008-04-28,1.4506000000000001
2008-04-29,0.7149
2008-04-30,-0.0887
2008-05-01,3.5746
2008-05-02,0.836
2008-05-05,0.3401
2008-05-06,0.5932
2008-05-07,-1.0952
2008-05-08,-0.5111
2008-05-09,1.6267
2008-05-12,3.0329
2008-05-13,1.2265
2008-05-14,0.0808
2008-05-15,0.3228
2008-05-16,-1.5286
2008-05-19,0.0817
2008-05-20,-0.4898
2008-05-21,0.0
2008-05-22,1.1485
2008-05-23,-2.2709
2008-05-27,2.5726
2008-05-28,-0.5663
2008-05-29,1.9527999999999999
2008-05-30,-1.1173
2008-06-02,-0.7264
2008-06-03,-1.0569
2008-06-04,0.493
2008-06-05,2.8618
2008-06-06,-3.0207
2008-06-09,-0.9016
2008-06-10,0.8271
2008-06-11,-1.6407
2008-06-12,-0.2502
2008-06-13,2.3397
2008-06-16,0.8467
2008-06-17,-3.1906
2008-06-18,-0.8673
2008-06-19,0.9624
2008-06-20,-1.6463999999999999
2008-06-23,-3.348
2008-06-24,-0.4558
2008-06-25,0.0
2008-06-26,-1.9231
2008-06-27,-1.9607999999999999
2008-06-30,-4.0
2008-07-01,-0.5952
2008-07-02,-1.3972
2008-07-03,-3.1377
2008-07-07,-2.8213
2008-07-08,8.0645
2008-07-09,-3.3830999999999998
2008-07-10,1.1329
2008-07-11,0.611
2008-07-14,-3.8462
2008-07-15,-1.4737
2008-07-16,11.0043
2008-07-17,5.871
2008-07-18,-3.0909
2008-07-21,-0.0938
2008-07-22,4.2254
2008-07-23,-0.9009
2008-07-24,-3.5455
2008-07-25,1.3195000000000001
2008-07-28,-4.5581
2008-07-29,6.6277
2008-07-30,3.2907
2008-07-31,1.1504
2008-08-01,-1.2248
2008-08-04,-3.2772
2008-08-05,-1.2821
2008-08-06,1.1132
2008-08-07,-2.2018
2008-08-08,7.5047
2008-08-11,4.1885
2008-08-12,-1.675
2008-08-13,-0.2555
2008-08-14,2.7327
2008-08-15,0.8313
2008-08-18,-2.3083
2008-08-19,-1.8565
2008-08-20,0.8598
2008-08-21,-0.8525
2008-08-22,3.5254
2008-08-25,-1.8272
2008-08-26,0.3384
2008-08-27,1.2648
2008-08-28,2.9142
2008-08-29,-2.1845
2008-09-02,1.737
2008-09-03,-0.1626
2008-09-04,-2.443
2008-09-05,0.5008
2008-09-08,4.6512
2008-09-09,-4.6825
2008-09-10,-0.4163
2008-09-11,0.3344
2008-09-12,-2.5907
2008-09-15,-3.9894
2008-09-16,3.4164
2008-09-17,-9.4643
2008-09-18,17.7515
2008-09-19,-1.5913
2008-09-22,-5.1064
2008-09-23,-2.3318
2008-09-24,-0.2755
2008-09-25,1.105
2008-09-26,1.3660999999999999
2008-09-29,-8.9847
2008-09-30,2.9615
2008-10-01,-2.6846
2008-10-02,-3.0542
2008-10-03,-4.9797
2008-10-06,-6.9519
2008-10-07,-8.046
2008-10-08,-6.375
2008-10-09,-19.2256
2008-10-10,7.6033
2008-10-13,16.897100000000002
2008-10-14,-4.9934
2008-10-15,-13.1397
2008-10-16,8.121
2008-10-17,2.651
2008-10-20,7.0301
2008-10-21,1.8767
2008-10-22,-10.0
2008-10-23,-10.526299999999999
2008-10-24,-1.634
2008-10-27,-3.3223
2008-10-28,12.543
2008-10-29,3.5115
2008-10-30,7.5221
2008-10-31,7.8189
2008-11-03,2.4173
2008-11-04,1.3665
2008-11-05,-7.8431
2008-11-06,-3.0585
2008-11-07,-5.2126
2008-11-10,-9.4067
2008-11-11,-7.9872
2008-11-12,-11.8056
2008-11-13,17.9134
2008-11-14,-9.015
2008-11-17,-2.5688
2008-11-18,-2.6365
2008-11-19,-13.9265
2008-11-20,-15.2809
2008-11-21,5.305
2008-11-24,1.0076
2008-11-25,1.995
2008-11-26,10.2689
2008-11-28,10.4213
2008-12-01,-4.6185
2008-12-02,10.1053
2008-12-03,13.1931
2008-12-04,-7.4324
2008-12-05,12.0438
2008-12-08,-1.9544000000000001
2008-12-09,-5.6478
2008-12-10,8.6268
2008-12-11,-1.7828
2008-12-12,6.0284
2008-12-15,-2.6756
2008-12-16,3.0928
2008-12-17,0.3333
2008-12-18,-2.8239
2008-12-19,4.2735
2008-12-22,-0.8197
2008-12-23,-2.6446
2008-12-24,1.1885
2008-12-26,-1.1745
2008-12-29,-1.3582
2008-12-30,6.5404
2008-12-31,2.2617
2009-01-02,7.267
2009-01-05,1.62
2009-01-06,7.1014
2009-01-07,-6.7659
2009-01-08,5.0798
2009-01-09,-6.2155
2009-01-12,-6.6274
2009-01-13,-0.9464
2009-01-14,-3.6624
2009-01-15,-0.1653
2009-01-16,1.4901
2009-01-20,-12.5612
2009-01-21,7.6493
2009-01-22,-3.4662
2009-01-23,6.1041
2009-01-26,1.5228000000000002
2009-01-27,-4.6667
2009-01-28,1.7483
2009-01-29,-9.1065
2009-01-30,-10.9641
2009-02-02,1.2739
2009-02-03,-1.4675
2009-02-04,-8.9362
2009-02-05,1.6355
2009-02-06,5.977
2009-02-09,-1.9523000000000001
2009-02-10,-10.6195
2009-02-11,0.7426
2009-02-12,-0.4914
2009-02-13,0.2469
2009-02-17,-4.1872
2009-02-18,-3.0848
2009-02-19,-3.183
2009-02-20,-1.3699
2009-02-23,-2.5
2009-02-24,11.9658
2009-02-25,-4.0712
2009-02-26,-1.3263
2009-02-27,-3.2258
2009-03-02,7.2222
2009-03-03,-9.0674
