ticker,DFEL US Equity
2010-12-20,5.9406
2010-12-21,0.0
2010-12-22,-5.6075
2010-12-23,0.9901
2010-12-27,-0.9804
2010-12-28,-5.9406
2010-12-29,-2.1053
2010-12-30,0.0134
2011-01-03,7.5123999999999995
2011-01-04,-8.0
2011-01-05,-7.6087
2011-01-06,0.0
2011-01-11,11.7647
2011-01-12,0.0
2011-01-13,-4.2105
2011-01-14,5.4945
2011-01-18,-4.1667
2011-01-19,1.087
2011-01-20,2.1505
2011-01-21,10.526299999999999
2011-01-25,-9.5238
2011-01-26,-2.1053
2011-01-27,7.5269
2011-01-28,-15.0
2011-01-31,5.8824
2011-02-01,-14.4444
2011-02-03,3.8961
2011-02-04,0.0
2011-02-07,0.0
2011-02-08,-1.25
2011-02-09,-5.0633
2011-02-10,-2.6667
2011-02-11,0.0
2011-02-14,8.2192
2011-02-15,-2.5316
2011-02-16,-2.5974
2011-02-17,0.0
2011-02-18,-6.6667
2011-02-22,11.4286
2011-02-23,-10.2564
2011-02-24,2.8571
2011-02-25,0.0
2011-02-28,-2.7778
2011-03-01,-1.4285999999999999
2011-03-07,-1.4493
2011-03-08,-4.4118
2011-03-09,0.0
2011-03-10,-7.6923
2011-03-11,-3.3333
2011-03-14,3.4483
2011-03-15,-1.6667
2011-03-16,-1.6949
2011-03-17,-5.1724
2011-03-18,-5.4545
2011-03-21,-3.8462
2011-03-22,-4.0
2011-03-23,14.5833
2011-03-24,23.6364
2011-03-25,-4.4118
2011-03-28,-1.5385
2011-03-29,-6.25
2011-03-30,3.3333
2011-03-31,0.0
2011-04-01,-3.2258
2011-04-04,6.6667
2011-04-05,-3.125
2011-04-06,-1.6129
2011-04-07,-1.6393
2011-04-08,13.3333
2011-04-11,-11.7647
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-20,31.6667
2011-04-21,-10.1266
2011-04-25,-1.4085
2011-04-28,-2.8571
2011-04-29,0.0
2011-05-02,2.9412000000000003
2011-05-04,-17.1429
2011-05-05,-12.069
2011-05-06,1.9607999999999999
2011-05-09,0.0
2011-05-10,-17.3077
2011-05-11,2.3256
2011-05-12,31.8182
2011-05-13,-32.7586
2011-05-16,41.0256
2011-05-17,16.3636
2011-05-18,12.5
2011-05-19,-2.7778
2011-05-23,-12.857099999999999
2011-05-24,0.0
2011-05-25,6.5574
2011-05-26,-3.0769
2011-05-27,-4.7619
2011-05-31,15.0
2011-06-01,-13.0435
2011-06-02,11.6667
2011-06-03,-10.4478
2011-06-06,0.0
2011-06-07,1.6667
2011-06-09,-1.6393
2011-06-13,-5.0
2011-06-14,0.0
2011-06-22,8.7719
2011-06-23,0.0
2011-06-30,-11.2903
2011-07-01,-18.1818
2011-07-05,0.0
2011-07-07,13.3333
2011-07-12,15.6863
2011-07-13,6.7797
2011-07-14,0.0
2011-07-20,3.1746
2011-07-26,0.0
2011-07-28,0.0
2011-08-01,-9.2308
2011-08-03,-3.3898
2011-08-08,0.0
2011-08-09,14.0351
2011-08-11,-3.0769
2011-08-12,-20.634900000000002
2011-08-15,40.0
2011-08-16,57.1429
2011-08-17,-27.2727
2011-08-18,0.0
2011-08-19,0.0
2011-08-22,0.0
2011-08-23,0.0
2011-08-24,-6.25
2011-08-25,6.6667
2011-08-26,0.0
2011-08-30,-25.0
2011-08-31,16.6667
2011-09-01,-12.857099999999999
2011-09-02,6.5574
2011-09-06,0.0
2011-09-07,-1.5385
2011-09-08,1.5625
2011-09-09,-7.6923
2011-09-13,0.0
2011-09-15,-8.3333
2011-09-21,0.0
2011-09-26,0.0
2011-09-28,0.0
2011-09-29,0.0
2011-09-30,0.0
2011-10-05,0.0
2011-10-06,-9.0909
2011-10-07,0.0
2011-10-11,38.0
2011-10-13,-13.0435
2011-10-17,0.0
2011-10-18,8.3333
2011-10-19,-3.0769
2011-10-24,-1.5873
2011-10-25,4.8387
2011-10-26,-7.6923
2011-10-27,0.0
2011-10-28,0.0
2011-10-31,0.0
2011-11-01,-8.3333
2011-11-04,9.0909
2011-11-08,0.0
2011-11-09,0.0
2011-11-10,-8.3333
2011-11-14,3.6364
2011-11-16,-7.0175
2011-11-17,32.0755
2011-11-18,-2.8571
2011-11-22,-19.1176
2011-11-23,0.0
2011-11-25,-1.8182
2011-11-28,-5.5556
2011-11-29,-11.7647
2011-11-30,0.0
2011-12-01,0.0
2011-12-06,0.0
2011-12-07,-6.6667
2011-12-09,-7.1429
2011-12-13,15.3846
2011-12-14,-11.1111
2011-12-21,10.0
2011-12-22,0.0
2011-12-27,-9.0909
2011-12-28,2.5
2011-12-29,0.0
2011-12-30,21.9512
2012-01-04,-18.0
2012-01-05,-2.439
2012-01-06,0.0
2012-01-09,7.5
2012-01-10,0.0
2012-01-11,-3.4012000000000002
2012-01-17,3.5209
2012-01-19,2.3256
2012-01-24,-4.5455
2012-01-25,7.1429
2012-01-27,-2.2222
2012-01-30,2.2727
2012-01-31,2.2222
2012-02-01,-8.6957
2012-02-02,-4.7619
2012-02-03,6.25
2012-02-10,3.5294
2012-02-16,0.0
2012-02-17,13.6364
2012-02-22,0.0
2012-03-12,-17.9
2012-03-19,-11.084
2012-03-20,1.3699
2012-03-21,-10.8108
2012-03-22,-9.0909
2012-03-23,0.0
2012-03-26,6.6667
2012-03-27,1.5625
2012-03-28,4.6154
2012-03-29,-5.8824
2012-03-30,7.8125
2012-04-02,15.942
2012-04-05,7.5
2012-04-18,-13.8808
2012-04-19,35.0211
2012-04-20,-2.0
2012-04-23,-22.449
2012-04-30,57.8947
2012-05-03,-36.6667
2012-05-04,78.9474
2012-05-07,-44.1176
2012-05-08,78.9474
2012-05-14,-14.7059
2012-05-17,-36.2069
2012-05-18,-2.7027
2012-05-25,13.8889
2012-05-31,24.3902
2012-06-08,-27.4265
2012-06-11,8.0716
2012-06-13,-5.0
2012-06-15,5.2632
2012-06-19,-20.0
2012-06-20,56.25
2012-06-29,-20.0
2012-07-19,25.0
2012-07-31,0.0
2012-08-08,-4.0
2012-08-09,-35.4167
2012-08-14,6.4516
2012-08-17,42.4242
2012-08-23,27.6596
2012-08-31,0.0
2012-09-28,0.0
2012-10-01,-45.0
2012-10-23,-24.2424
2012-10-26,60.0
2012-10-31,0.0
2012-11-16,-70.0
2012-11-21,-33.2292
2012-11-27,274.415
2012-11-30,26.6667
2012-12-03,-45.5263
2012-12-04,69.0821
2012-12-07,-25.7143
2012-12-10,23.0769
2012-12-11,-44.0625
2012-12-13,151.3966
2012-12-17,-72.2222
2012-12-18,-20.0
2012-12-19,-39.0
2012-12-24,63.9344
2012-12-26,10.0
2012-12-28,272.7273
2012-12-31,-2.439
2013-01-04,-37.5
2013-01-07,-40.0
2013-01-09,-20.0
2013-01-10,-4.1667
2013-01-14,-13.0435
2013-01-15,0.125
2013-01-16,2.7466
2013-01-25,-2.7946999999999997
2013-01-28,-15.0
2013-01-29,-17.5
2013-01-30,2.6738
2013-01-31,24.8264
2013-02-01,22.3922
2013-02-04,0.0
2013-02-05,-9.0909
2013-02-12,10.0
2013-02-14,-20.0
2013-02-22,-9.0909
2013-03-01,25.0
2013-03-04,5.0
2013-03-06,2.8571
2013-03-07,-2.7778
2013-03-08,2.8571
2013-03-13,0.9259
2013-03-14,0.9174
2013-03-15,18.1818
2013-03-18,0.0
2013-03-19,53.8462
2013-03-20,25.0
2013-04-10,-48.0
2013-04-11,0.0
2013-04-12,0.0
2013-04-16,25.0
2013-04-18,-32.3077
2013-04-19,-22.7273
2013-04-22,0.0
2013-04-30,-5.7353
2013-05-01,-12.6365
2013-05-06,14.2857
2013-05-15,6.25
2013-05-23,-5.8824
2013-06-03,50.0
2013-06-04,0.0
2013-06-07,-8.3333
2013-06-27,-36.3636
2013-08-01,71.4286
2013-08-13,-33.3333
2013-08-15,0.0
2013-08-16,-11.0938
2013-09-04,-29.7012
2013-09-05,20.0
2013-09-06,0.0
2013-09-13,-8.3333
2013-09-16,27.2727
2013-09-17,0.0
2013-09-19,0.0
2013-09-20,-41.4286
2013-09-23,95.122
2013-09-25,-37.5
2013-09-30,22.0
2013-10-03,-1.6393
2013-10-08,-13.3333
2013-10-10,-21.1538
2013-10-14,9.7561
2013-10-18,50.0
2013-10-21,-11.1111
2013-10-31,0.0
2013-11-15,-41.6667
2013-11-21,92.8571
2013-11-26,-40.7407
2013-11-29,25.0
2013-12-05,10.0
2013-12-12,9.0909
2013-12-23,-4.1667
2013-12-26,-13.0435
2014-01-22,300.0
2014-01-28,-62.5
2014-02-05,1.3333
2014-02-18,5.4276
2014-02-20,-0.156
2014-02-21,0.0
2014-02-24,0.0
2014-03-03,25.0
2014-03-07,30.0
2014-03-10,23.0769
2014-04-02,71.875
2014-04-03,1.8182
2014-04-04,7.1429
2014-04-08,6.6667
2014-04-09,-6.25
2014-04-10,-16.6667
2014-04-11,40.0
2014-04-14,-14.2857
2014-04-15,-16.6667
2014-04-16,-27.95
2014-04-21,38.7925
2014-04-23,0.0
2014-05-08,-14.0
2014-05-12,-25.5814
2014-06-05,12.5
2014-06-10,0.0
2014-07-02,2.7778
2014-07-09,-8.0405
2014-07-10,0.0367
2014-07-22,-0.1102
2014-07-25,0.0
2014-07-28,5.8824
2014-08-04,-5.5556
2014-08-05,-5.8824
2014-08-12,58.75
2014-08-18,-40.9449
2014-08-19,20.0
2014-08-20,5.5556
2014-08-21,-5.2632
2014-08-26,-11.1111
2014-08-28,-6.25
2014-09-09,0.0
2014-09-10,6.5833
2014-09-12,0.0782
2014-09-15,0.0
2014-09-22,-6.25
2014-10-08,-10.0
2014-10-13,11.1111
2014-10-22,0.0
2014-10-23,0.0
2014-11-12,-33.3333
2014-11-13,-48.8125
2014-11-14,7.4481
2014-11-18,-54.5455
2014-11-19,0.0
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,0.5
2014-12-02,19.403
2014-12-04,0.4167
2014-12-08,0.0
2014-12-09,-0.4149
2014-12-12,0.0
2014-12-15,0.0
2014-12-16,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-13,203.3333
2015-01-20,9.8901
2015-01-21,41.0
2015-01-26,0.0
2015-02-03,-4.2553
2015-02-11,1.4815
2015-02-12,-5.1095
2015-02-24,0.0
2015-02-25,-7.6923
2015-02-26,8.3333
2015-02-27,-3.8462
2015-03-02,4.0
2015-03-03,0.0
2015-03-04,0.0
2015-03-06,-3.8462
2015-03-09,4.0
2015-03-10,0.0
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,15.3846
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,33.3333
2015-03-19,0.0
2015-03-20,0.0
2015-03-25,2.5
2015-03-26,-7.3171
2015-03-30,0.0
2015-03-31,0.0
2015-04-01,0.0
2015-04-06,-5.2632
2015-04-07,5.5556
2015-04-09,-0.0329
2015-04-10,0.0329
2015-04-13,-5.2632
2015-04-14,0.0
2015-04-15,-0.0694
2015-04-16,-16.6088
2015-04-20,-33.3333
2015-04-21,80.0
2015-04-22,-27.7778
2015-04-23,92.2115
2015-04-24,-19.96
2015-04-27,-10.0
2015-04-28,-16.6667
2015-05-07,-3.3333
2015-05-14,-4.1379
2015-06-03,-28.0576
2015-06-17,0.0
2015-06-23,-20.0
2015-06-26,0.0
2015-07-07,-12.5
2015-07-08,-14.2857
2015-07-14,16.4583
2015-07-21,0.0
2015-08-05,-28.4436
2015-08-19,-20.0
2015-08-27,0.3125
2015-10-15,61.9938
2015-10-23,-38.4615
2015-11-10,25.0
2015-12-07,0.0
2015-12-14,0.0
2015-12-18,0.0
2015-12-30,-40.0
2016-03-03,0.4167
2016-03-04,-0.4149
2016-03-09,-16.6667
2016-04-22,-24.25
2016-04-26,-12.2112
2016-04-29,-78.9474
2016-05-10,0.0
2016-08-17,14.2857
2016-09-29,145.3125
2016-10-17,-64.9682
2016-12-09,-7.2727
2016-12-29,113.7255
2017-01-03,-33.945
2017-01-04,0.0
2017-02-08,0.0
2017-03-07,0.0
2017-03-21,122.2222
2017-04-19,50.0
2017-04-20,13.3333
2017-04-21,0.0
2017-04-24,-2.9412000000000003
2017-04-27,0.0
2017-05-22,-9.0909
2017-05-23,100.0
2017-05-24,-33.3333
2017-05-25,50.0
2017-06-13,33.3333
2017-06-14,25.0
2017-06-16,0.0
2017-06-21,0.0
2017-06-22,240.0
2017-06-23,5.8824
2017-06-26,-1.1111
2017-06-27,-10.1124
2017-06-28,-3.125
2017-07-05,-22.5806
2017-07-07,50.0
2017-07-10,0.0
2017-07-11,-3.8333
2017-07-13,-13.344899999999999
2017-07-18,-13.3333
2017-07-20,5.3077
2017-07-21,14.6822
2017-07-27,1.9108
2017-07-31,6.25
2017-08-01,0.0
2017-08-02,-17.647100000000002
2017-08-03,0.0
2017-08-14,-14.2857
2017-08-17,0.0
2017-08-23,-32.5
2017-08-24,-19.7531
2017-08-28,0.0
2017-08-30,0.0
2017-09-07,0.0
2017-09-13,7.6923
2017-09-14,-5.7143
2017-09-21,-9.0909
2017-09-27,0.0
2017-09-28,-8.3333
2017-10-05,0.0
2017-10-10,-18.1818
2017-10-11,0.0
2017-10-16,11.1111
2017-11-01,40.0
2017-11-07,0.0
2017-11-10,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-20,-7.1429
2017-12-08,-30.4615
2017-12-12,76.9912
2017-12-13,-4.35
2017-12-14,4.5478
2017-12-20,-43.5
2018-01-12,54.8673
2018-01-16,-0.7143
2018-01-31,0.7194
2018-02-02,-7.1429
2018-02-27,7.6923
2018-03-19,7.1429
2018-03-26,0.0
2018-03-29,-6.6667
2018-04-04,-6.1429
2018-04-05,-22.3744
2018-04-12,0.0
2018-04-25,-1.9607999999999999
2018-05-04,-10.0
2018-05-09,55.5556
2018-05-14,-1.4285999999999999
2018-05-24,0.7246
2018-06-06,0.7194
2018-06-11,5.0
2018-06-12,8.8435
2018-06-18,5.625
2018-06-19,0.5917
2018-06-22,0.0
2018-07-02,5.8824
2018-07-05,-10.0
2018-07-10,0.0
2018-07-16,11.1111
2018-07-17,20.0
2018-07-24,57.4074
2018-07-26,-47.0588
2018-07-27,11.1111
2018-07-31,0.0
2018-08-02,10.0
2018-08-03,-4.5455
2018-08-06,14.2857
2018-08-09,41.6667
2018-08-10,5.8824
2018-08-13,11.1111
2018-08-14,0.0
2018-08-15,-10.0
2018-08-17,11.0556
2018-08-20,-2.4512
2018-08-21,-0.5128
2018-08-22,0.0
2018-08-24,0.0
2018-08-27,-2.0619
2018-08-29,0.0
2018-08-31,-26.3158
2018-09-06,0.0
2018-10-03,0.0
2018-10-11,35.7143
2018-10-19,0.0
2018-10-22,2.1053
2018-10-23,28.866
2018-10-24,-39.96
2018-11-05,9.9933
2018-11-06,20.8661
2018-11-16,17.2638
2018-11-19,2.5641
2018-11-23,-4.1667
2018-11-26,-4.3478
2018-11-27,-31.8182
2018-11-30,-16.6667
2018-12-03,8.0
2018-12-07,-3.7037
2018-12-10,-7.6923
2018-12-11,0.0833
2018-12-12,0.0
2018-12-13,12.4063
2018-12-14,22.963
2018-12-18,32.4096
2018-12-27,0.0
2019-01-04,-38.5805
2019-01-17,55.5556
2019-01-31,0.0
2019-02-04,-3.8762
2019-02-12,-33.122
2019-03-01,40.7407
2019-03-04,-15.7895
2019-03-05,12.5
2019-03-06,-27.7778
2019-03-08,0.0
2019-03-11,0.0
2019-03-13,0.0
2019-03-18,0.0
2019-03-20,8.461500000000001
2019-03-26,-7.8014
2019-03-29,0.0
2019-04-03,0.0
2019-04-04,0.0
2019-04-08,15.3846
2019-04-15,6.6667
2019-04-16,5.625
2019-04-17,3.5503
2019-04-29,-3.4286
2019-04-30,0.0
2019-05-01,-11.2426
2019-05-03,-13.3333
2019-05-17,-15.3846
2019-05-23,-9.0909
2019-05-29,0.0
2019-05-30,10.0
2019-06-05,-9.0909
2019-06-21,12.8
2019-06-27,-0.266
2019-06-28,-11.1111
2019-07-02,-10.0
2019-07-03,0.0
2019-07-05,22.2222
2019-08-06,-16.3636
2019-08-27,-7.6087
2019-09-05,2.9412000000000003
2019-09-11,-14.2857
2019-09-13,8.6667
2019-09-25,-14.1104
2019-10-03,-7.1429
2019-10-14,7.6923
2019-10-22,7.1429
2019-10-23,0.0
2019-11-08,-13.3333
2019-11-12,7.6923
2019-11-13,-6.0
2019-11-15,-1.2158
2019-11-26,-20.7692
2019-12-10,22.8155
2019-12-23,-18.5771
2019-12-26,-2.9126
2019-12-31,0.0
2020-01-06,0.0
2020-01-23,22.0
2020-02-28,-18.0328
2020-03-03,10.0
2020-03-05,-9.0909
2020-03-06,10.0
2020-03-13,-27.2727
2020-03-23,18.75
2020-03-24,-36.8421
2020-03-25,100.0
2020-04-23,-16.6667
2020-04-24,40.0
2020-04-27,-10.0
2020-04-29,-20.634900000000002
2020-05-04,40.0
2020-05-06,-28.5714
2020-05-11,0.2
2020-05-12,43.4631
2020-05-13,-30.4348
2020-05-28,0.0
2020-06-22,0.0
2020-06-25,0.0
2020-07-06,20.0
2020-07-14,-24.1667
2020-07-16,31.8681
2020-07-22,0.0
2020-07-28,-7.6667
2020-07-30,13.4025
2020-07-31,-27.5766
