ticker,JRVR US Equity
2015-05-07,-1.9373
2015-05-08,1.9756
2015-05-11,0.6183
2015-05-12,-1.5977000000000001
2015-05-13,1.0824
2015-05-14,0.0824
2015-05-15,-1.1111
2015-05-18,0.0416
2015-05-19,0.0832
2015-05-20,-0.7481
2015-05-21,-0.1675
2015-05-22,-1.3003
2015-05-26,-1.275
2015-05-27,1.1623
2015-05-28,-0.8511
2015-05-29,0.9013
2015-06-01,0.6806
2015-06-02,-2.3659
2015-06-03,-1.8607
2015-06-04,-0.1764
2015-06-05,2.5618
2015-06-08,2.3256
2015-06-09,-1.3889
2015-06-10,1.7926
2015-06-11,1.5933000000000002
2015-06-12,-0.1246
2015-06-15,-0.2496
2015-06-16,0.0834
2015-06-17,0.625
2015-06-18,1.1594
2015-06-19,1.8829
2015-06-22,-0.1607
2015-06-23,1.3682
2015-06-24,-0.1985
2015-06-25,-0.5171
2015-06-26,1.6793
2015-06-29,0.2753
2015-06-30,1.451
2015-07-01,0.7731
2015-07-02,-0.8055
2015-07-06,1.2374
2015-07-07,0.4584
2015-07-08,-2.2433
2015-07-09,-0.9724
2015-07-10,0.2357
2015-07-13,2.3511
2015-07-14,0.3063
2015-07-15,0.0382
2015-07-16,2.1747
2015-07-17,0.6721
2015-07-20,1.8546
2015-07-21,-0.0728
2015-07-22,-0.2551
2015-07-23,-0.1827
2015-07-24,-1.1713
2015-07-27,-0.4815
2015-07-28,-0.2977
2015-07-29,1.6423999999999999
2015-07-30,-0.404
2015-07-31,1.2168
2015-08-03,0.1821
2015-08-04,0.5455
2015-08-05,0.5425
2015-08-06,-0.2518
2015-08-07,0.0721
2015-08-10,0.036
2015-08-11,-0.4323
2015-08-12,-0.5789
2015-08-13,-0.4731
2015-08-14,-2.1572
2015-08-17,1.6069
2015-08-18,-1.0666
2015-08-19,-0.855
2015-08-20,-0.9749
2015-08-21,-0.3408
2015-08-24,-0.5699
2015-08-25,-0.2293
2015-08-26,1.1873
2015-08-27,0.6813
2015-08-28,0.7143
2015-08-31,3.0235
2015-09-01,-1.8841
2015-09-02,0.9601
2015-09-03,2.2677
2015-09-04,-0.9657
2015-09-08,1.1195
2015-09-09,-0.3571
2015-09-10,0.7168
2015-09-11,0.3221
2015-09-14,0.107
2015-09-15,0.1426
2015-09-16,0.0
2015-09-17,-0.1779
2015-09-18,-1.0695000000000001
2015-09-21,0.036
2015-09-22,-2.7016999999999998
2015-09-23,1.4439
2015-09-24,1.1679
2015-09-25,-1.3348
2015-09-28,-0.585
2015-09-29,-4.4869
2015-09-30,3.5425
2015-10-01,0.2231
2015-10-02,0.1855
2015-10-05,0.0
2015-10-06,-1.5556
2015-10-07,-0.301
2015-10-08,0.8302
2015-10-09,0.8234
2015-10-12,-0.7795
2015-10-13,-0.1122
2015-10-14,-0.7116
2015-10-15,1.4334
2015-10-16,-0.5206
2015-10-19,-0.3364
2015-10-20,2.5506
2015-10-21,1.1703999999999999
2015-10-22,0.6869
2015-10-23,3.8061
2015-10-26,0.4497
2015-10-27,0.7231
2015-10-28,2.9744
2015-10-29,-1.992
2015-10-30,-0.3049
2015-11-02,-3.16
2015-11-03,-0.8772
2015-11-04,-0.531
2015-11-05,5.1246
2015-11-06,2.7759
2015-11-09,0.9881
2015-11-10,-0.6849
2015-11-11,-1.4778
2015-11-12,0.1
2015-11-13,-0.1998
2015-11-16,1.8352
2015-11-17,1.114
2015-11-18,1.5878
2015-11-19,-0.9569
2015-11-20,0.1288
2015-11-23,3.0556
2015-11-24,-0.1248
2015-11-25,1.625
2015-11-27,-0.0615
2015-11-30,-1.2308
2015-12-01,-0.5919
2015-12-02,0.6581
2015-12-03,-2.2727
2015-12-04,1.8159
2015-12-07,-0.3442
2015-12-08,-0.3454
2015-12-09,0.9137
2015-12-10,0.562
2015-12-11,0.8696
2015-12-14,0.6705
2015-12-15,3.9962
2015-12-16,-0.122
2015-12-17,1.6489
2015-12-18,0.4806
2015-12-21,0.867
2015-12-22,-0.1482
2015-12-23,0.6233
2015-12-24,0.0295
2015-12-28,-0.0295
2015-12-29,1.3274
2015-12-30,-0.9316
2015-12-31,-1.4399
2016-01-04,-0.0298
2016-01-05,-0.8947
2016-01-06,0.963
2016-01-07,0.1788
2016-01-08,-1.9042
2016-01-11,1.3952
2016-01-12,1.4657
2016-01-13,-1.4445999999999999
2016-01-14,-0.6581
2016-01-15,-0.271
2016-01-19,0.6039
2016-01-20,-1.3806
2016-01-21,-0.2739
2016-01-22,1.4647999999999999
2016-01-25,0.6316
2016-01-26,-0.8966
2016-01-27,-2.7744
2016-01-28,1.9541
2016-01-29,3.1944
2016-02-01,-1.4445999999999999
2016-02-02,-1.7948
2016-02-03,0.3046
2016-02-04,-2.3687
2016-02-05,-2.2706
2016-02-08,0.9866
2016-02-09,1.0715
2016-02-10,-0.4677
2016-02-11,-0.2506
2016-02-12,1.7274
2016-02-16,-0.988
2016-02-17,-1.7149999999999999
2016-02-18,-4.0609
2016-02-19,1.2235
2016-02-22,-0.7187
2016-02-23,-0.691
2016-02-24,-0.8946
2016-02-25,-2.4407
2016-02-26,-0.1714
2016-02-29,0.3433
2016-03-01,3.2500999999999998
2016-03-02,0.2651
2016-03-03,0.8262
2016-03-04,2.5893
2016-03-07,0.3834
2016-03-08,0.5411
2016-03-09,-0.6331
2016-03-10,-1.4336
2016-03-11,1.529
2016-03-14,-0.3525
2016-03-15,0.0643
2016-03-16,1.8316
2016-03-17,3.3449
2016-03-18,-0.7939
2016-03-21,-0.1847
2016-03-22,0.6167
2016-03-23,-1.0113
2016-03-24,-0.6192
2016-03-28,0.0
2016-03-29,2.1807
2016-03-30,1.0366
2016-03-31,-2.6554
2016-04-01,0.682
2016-04-04,0.8929
2016-04-05,-0.7019
2016-04-06,0.3073
2016-04-07,0.2451
2016-04-08,-0.2139
2016-04-11,-1.1945000000000001
2016-04-12,-3.6578
2016-04-13,0.2574
2016-04-14,-0.3851
2016-04-15,-0.4832
2016-04-18,0.1295
2016-04-19,-1.8429
2016-04-20,-0.8893
2016-04-21,-0.565
2016-04-22,0.1003
2016-04-25,-1.2688
2016-04-26,1.5894
2016-04-27,1.5979
2016-04-28,1.7692999999999999
2016-04-29,-0.322
2016-05-02,0.4522
2016-05-03,-1.3183
2016-05-04,-1.0101
2016-05-05,6.6162
2016-05-06,-2.2229
2016-05-09,1.6104
2016-05-10,-0.808
2016-05-11,-1.4098
2016-05-12,0.9215
2016-05-13,-0.0315
2016-05-16,0.0315
2016-05-17,-3.432
2016-05-18,0.2934
2016-05-19,0.5852
2016-05-20,1.7452999999999999
2016-05-23,2.2872
2016-05-24,5.2484
2016-05-25,2.3311
2016-05-26,2.3356
2016-05-27,0.6481
2016-05-31,-1.0358
2016-06-01,0.6223
2016-06-02,-0.4217
2016-06-03,-1.0446
2016-06-06,-0.1712
2016-06-07,-0.4001
2016-06-08,0.0574
2016-06-09,0.4875
2016-06-10,-0.5166
2016-06-13,-1.4137
2016-06-14,-0.7609
2016-06-15,-1.0911
2016-06-16,2.1467
2016-06-17,1.0216
2016-06-20,1.6469
2016-06-21,-0.4832
2016-06-22,-2.0566
2016-06-23,-1.5455999999999999
2016-06-24,-2.2512
2016-06-27,-1.2424
2016-06-28,1.0739
2016-06-29,0.7893
2016-06-30,2.2892
2016-07-01,0.2945
2016-07-05,-0.9395
2016-07-06,0.9781
2016-07-07,-1.5556
2016-07-08,2.0871
2016-07-11,0.3505
2016-07-12,0.1746
2016-07-13,0.3486
2016-07-14,-0.9554
2016-07-15,-0.5262
2016-07-18,-0.0294
2016-07-19,-0.2058
2016-07-20,1.0604
2016-07-21,-0.1457
2016-07-22,0.5546
2016-07-25,-0.0581
2016-07-26,-1.5974
2016-07-27,-0.2066
2016-07-28,0.1479
2016-07-29,-0.5907
2016-08-01,1.4557
2016-08-02,-0.9078
2016-08-03,-0.0296
2016-08-04,0.7981
2016-08-05,2.61
2016-08-08,0.4287
2016-08-09,0.5692
2016-08-10,-0.3113
2016-08-11,0.2838
2016-08-12,-0.5095
2016-08-15,2.5605
2016-08-16,1.276
2016-08-17,-1.9173
2016-08-18,1.5359
2016-08-19,-0.8526
2016-08-22,-0.0832
2016-08-23,0.7773
2016-08-24,-0.7989
2016-08-25,1.2497
2016-08-26,-0.0549
2016-08-29,-0.4116
2016-08-30,0.992
2016-08-31,-0.3001
2016-09-01,0.2737
2016-09-02,1.3646
2016-09-06,0.0269
2016-09-07,0.9152
2016-09-08,-1.2803
2016-09-09,-3.5587999999999997
2016-09-12,0.1127
2016-09-13,-0.816
2016-09-14,-1.078
2016-09-15,0.4015
2016-09-16,-0.4284
2016-09-19,-0.7172
2016-09-20,-0.4334
2016-09-21,2.2635
2016-09-22,1.9296
2016-09-23,-0.5846
2016-09-26,-0.4481
2016-09-27,-1.9409
2016-09-28,0.7458
2016-09-29,-0.4556
2016-09-30,3.5469
2016-10-03,0.0276
2016-10-04,1.2151
2016-10-05,-1.7189999999999999
2016-10-06,-1.4992
2016-10-07,4.8478
2016-10-10,-1.2903
2016-10-11,-0.1906
2016-10-12,3.0014
2016-10-13,-0.6887
2016-10-14,-0.16
2016-10-17,1.1755
2016-10-18,2.535
2016-10-19,0.4893
2016-10-20,-1.4607999999999999
2016-10-21,-0.7022
2016-10-24,1.2572
2016-10-25,0.3621
2016-10-26,-1.2113
2016-10-27,-1.0697
2016-10-28,-0.3956
2016-10-31,-0.3442
2016-11-01,-0.1328
2016-11-02,-2.2346
2016-11-03,0.2177
2016-11-04,-0.0543
2016-11-07,0.489
2016-11-08,0.0
2016-11-09,1.2436
2016-11-10,4.8331
2016-11-11,2.3434
2016-11-14,-4.5296
2016-11-15,2.633
2016-11-16,-0.0508
2016-11-17,2.4905
2016-11-18,2.7523
2016-11-21,0.8205
2016-11-22,-6.6777999999999995
2016-11-23,0.0513
2016-11-25,0.2307
2016-11-28,0.1535
2016-11-29,0.1788
2016-11-30,-0.6373
2016-12-01,0.077
2016-12-02,-0.0256
2016-12-05,0.0
2016-12-06,0.3846
2016-12-07,0.5364
2016-12-08,1.5752000000000002
2016-12-09,0.1001
2016-12-12,0.4248
2016-12-13,-0.1244
2016-12-14,-0.6976
2016-12-15,0.9945
2016-12-16,-0.4405
2016-12-19,3.4617
2016-12-20,3.8239
2016-12-21,-0.3392
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,-0.2918
2016-12-28,0.5365
2016-12-29,0.5336
2016-12-30,0.2413
2017-01-03,0.9146
2017-01-04,0.2385
2017-01-05,-1.4276
2017-01-06,0.0483
2017-01-09,-1.351
2017-01-10,0.1712
2017-01-11,1.5381
2017-01-12,-1.8995
2017-01-13,2.1569
2017-01-17,-1.5354999999999999
2017-01-18,0.8041
2017-01-19,-0.4593
2017-01-20,0.0971
2017-01-23,-0.9461
2017-01-24,0.1714
2017-01-25,0.2934
2017-01-26,-0.9751
2017-01-27,-0.4185
2017-01-30,-0.6675
2017-01-31,-1.3191
2017-02-01,-0.1765
2017-02-02,0.859
2017-02-03,1.6784
2017-02-06,-0.7391
2017-02-07,1.4892
2017-02-08,-1.4674
2017-02-09,0.6453
2017-02-10,0.4932
2017-02-13,1.4724
2017-02-14,1.9830999999999999
2017-02-15,-0.1897
2017-02-16,5.0131
2017-02-17,-0.7014
2017-02-21,-0.2734
2017-02-22,0.0685
2017-02-23,0.6164
2017-02-24,-0.7488
2017-02-27,-1.1431
2017-02-28,-0.5088
2017-03-01,1.5342
2017-03-02,-1.2134
2017-03-03,-1.3673
2017-03-06,0.1175
2017-03-07,-0.6571
2017-03-08,-0.756
2017-03-09,-0.4999
2017-03-10,-0.1687
2017-03-13,-0.2655
2017-03-14,0.2662
2017-03-15,-0.5793
2017-03-16,0.0728
2017-03-17,0.0243
2017-03-20,-1.6978
2017-03-21,-1.5544
2017-03-22,-0.7268
2017-03-23,0.1262
2017-03-24,1.9163000000000001
2017-03-27,1.4349
2017-03-28,0.9512
2017-03-29,0.0966
2017-03-30,1.8103
2017-03-31,1.6120999999999999
2017-04-03,-1.7266
2017-04-04,-0.3324
2017-04-05,-1.2387
2017-04-06,-0.4824
2017-04-07,0.5332
2017-04-10,0.1929
2017-04-11,-0.2166
2017-04-12,-0.8922
2017-04-13,-1.6787999999999998
2017-04-17,1.1383
2017-04-18,-0.9542
2017-04-19,-0.4941
2017-04-20,3.0536
2017-04-21,1.4695
2017-04-24,2.5166
2017-04-25,-1.2506
2017-04-26,1.1257
2017-04-27,1.1596
2017-04-28,-0.1376
2017-05-01,-0.2066
2017-05-02,0.2991
2017-05-03,-0.4587
2017-05-04,-1.2673
2017-05-05,-1.9137
2017-05-08,-1.6893
2017-05-09,0.7502
2017-05-10,-0.9128
2017-05-11,0.0485
2017-05-12,-0.9935
2017-05-15,-0.2937
2017-05-16,-0.1718
2017-05-17,-1.2048
2017-05-18,-0.0996
2017-05-19,-0.4484
2017-05-22,2.0521
2017-05-23,1.0054
2017-05-24,1.311
2017-05-25,2.0848
2017-05-26,0.0
2017-05-30,-1.3146
2017-05-31,-5.7088
2017-06-01,-0.0757
2017-06-02,0.101
2017-06-05,-0.227
2017-06-06,-0.1769
2017-06-07,0.2532
2017-06-08,-0.6567
2017-06-09,0.3331
2017-06-12,1.4811
2017-06-13,0.2265
2017-06-14,-0.1004
2017-06-15,-1.332
2017-06-16,2.3179
2017-06-19,-0.5477
2017-06-20,-0.2253
2017-06-21,-1.7311
2017-06-22,-0.2298
2017-06-23,1.7144
2017-06-26,-0.5283
2017-06-27,1.2645
2017-06-28,-0.3497
2017-06-29,0.0752
2017-06-30,-0.5009
2017-07-03,-0.1762
2017-07-05,-0.2774
2017-07-06,0.0253
2017-07-07,1.3397000000000001
2017-07-10,-0.0998
2017-07-11,0.0
2017-07-12,-1.7478
2017-07-13,0.3304
2017-07-14,-1.1905000000000001
2017-07-17,0.0513
2017-07-18,0.3587
2017-07-19,0.5617
2017-07-20,0.6347
2017-07-21,0.328
2017-07-24,0.0
2017-07-25,2.0367
2017-07-26,-1.8235999999999999
2017-07-27,-1.0542
2017-07-28,1.2177
2017-07-31,0.6516
2017-08-01,0.4731
2017-08-02,-1.0905
2017-08-03,0.2255
2017-08-04,0.175
2017-08-07,-0.3743
2017-08-08,-0.1754
2017-08-09,0.9787
2017-08-10,-0.2485
2017-08-11,0.1495
2017-08-14,-0.2239
2017-08-15,0.4238
2017-08-16,0.7696
2017-08-17,-0.4681
2017-08-18,-0.3465
2017-08-21,-0.7452
2017-08-22,-0.3754
2017-08-23,-0.9797
2017-08-24,-0.5074
2017-08-25,1.0454
2017-08-28,-1.2364
2017-08-29,-0.1277
2017-08-30,1.1256
2017-08-31,0.8854
2017-09-01,0.6018
2017-09-05,-6.3809000000000005
2017-09-06,3.4611
2017-09-07,-2.6505
2017-09-08,4.5202
2017-09-11,2.4465
2017-09-12,0.5721
2017-09-13,1.2614
2017-09-14,-1.6120999999999999
2017-09-15,0.1986
2017-09-18,-1.561
2017-09-19,-0.0503
2017-09-20,0.8562
2017-09-21,0.5243
2017-09-22,1.0432
2017-09-25,1.1308
2017-09-26,-1.1181
2017-09-27,2.5564999999999998
2017-09-28,0.6472
2017-09-29,-1.2146
2017-10-02,0.8679
2017-10-03,-0.5497
2017-10-04,-0.721
2017-10-05,-0.1937
2017-10-06,-0.3638
2017-10-09,-0.1461
2017-10-10,0.4388
2017-10-11,1.1408
2017-10-12,0.144
2017-10-13,0.7189
2017-10-16,-0.1903
2017-10-17,0.9774
2017-10-18,0.7082
2017-10-19,0.7032
2017-10-20,0.8147
2017-10-23,-1.1314
2017-10-24,-0.4671
2017-10-25,0.4458
2017-10-26,0.4205
2017-10-27,-0.6746
2017-10-30,-1.3583
2017-10-31,0.4748
2017-11-01,-0.7561
2017-11-02,-1.9285999999999999
2017-11-03,0.0
2017-11-06,0.7526
2017-11-07,-0.6506
2017-11-08,1.1642000000000001
2017-11-09,-6.689
2017-11-10,0.2055
2017-11-13,-1.3077
2017-11-14,-0.6495
2017-11-15,-1.2814
2017-11-16,1.0596
2017-11-17,0.4194
2017-11-20,1.4879
2017-11-21,0.6944
2017-11-22,-0.281
2017-11-24,-0.8965
2017-11-27,0.6203
2017-11-28,0.7706
2017-11-29,3.4158
2017-11-30,-0.2218
2017-12-01,0.247
2017-12-04,-0.5175
2017-12-05,-0.545
2017-12-06,-0.1993
2017-12-07,-1.2229
2017-12-08,-0.4295
2017-12-11,1.1165
2017-12-12,0.9034
2017-12-13,0.7461
2017-12-14,-0.1481
2017-12-15,2.0933
2017-12-18,-1.9763
2017-12-19,-0.0252
2017-12-20,-0.6302
2017-12-21,-0.4566
2017-12-22,0.0
2017-12-26,-0.2294
2017-12-27,1.6602999999999999
2017-12-28,0.1508
2017-12-29,0.3763
2018-01-02,-1.2247
2018-01-03,0.9362
2018-01-04,-4.713
2018-01-05,-0.342
2018-01-08,-3.3527
2018-01-09,-2.6769
2018-01-10,0.5333
2018-01-11,0.4188
2018-01-12,0.4448
2018-01-16,-1.55
2018-01-17,-0.1406
2018-01-18,0.0845
2018-01-19,0.1406
2018-01-22,4.2697
2018-01-23,-0.4041
2018-01-24,-0.5139
2018-01-25,1.9032
2018-01-26,-0.1334
2018-01-29,1.2022
2018-01-30,0.2112
2018-01-31,0.1054
2018-02-01,-0.3947
2018-02-02,-0.0528
2018-02-05,-2.7227
2018-02-06,0.4891
2018-02-07,8.41
2018-02-08,-1.4218
2018-02-09,-3.3401
2018-02-12,0.0524
2018-02-13,0.6279
2018-02-14,1.014
2018-02-15,0.0772
2018-02-16,2.572
2018-02-20,-1.9308
2018-02-21,1.5341
2018-02-22,-2.9464
2018-02-23,-10.612400000000001
2018-02-26,-1.5239
2018-02-27,-1.4296
2018-02-28,-2.183
2018-03-01,-1.0089
2018-03-02,0.7721
2018-03-05,2.6969
2018-03-06,-0.6267
2018-03-07,3.1532
2018-03-08,1.6012
2018-03-09,0.4585
2018-03-12,1.2371
2018-03-13,-1.1083
2018-03-14,-1.3218
2018-03-15,5.562
2018-03-16,0.0828
2018-03-19,-1.9019
2018-03-20,-0.9272
2018-03-21,-0.312
2018-03-22,-1.3371
2018-03-23,-1.5283
2018-03-26,1.7862
2018-03-27,0.4891
2018-03-28,1.8609
2018-03-29,-0.3092
2018-04-02,-0.4511
2018-04-03,0.793
2018-04-04,0.1967
2018-04-05,-0.0841
2018-04-06,0.0842
2018-04-09,1.1778
2018-04-10,0.9146
2018-04-11,-0.0549
2018-04-12,-1.0717
2018-04-13,-0.9444
2018-04-16,1.0937000000000001
2018-04-17,-0.0277
2018-04-18,0.8602
2018-04-19,1.2105
2018-04-20,0.0
2018-04-23,-0.1631
2018-04-24,-0.1906
2018-04-25,1.1184
2018-04-26,-0.5395
2018-04-27,0.2712
2018-04-30,-1.7582
2018-05-01,-0.6608
2018-05-02,-1.3858
2018-05-03,6.8016
2018-05-04,-0.7632
2018-05-07,-0.1856
2018-05-08,-0.4251
2018-05-09,1.9477
2018-05-10,0.1832
2018-05-11,-4.2059
2018-05-14,-1.2544
2018-05-15,1.4085
2018-05-16,-0.1906
2018-05-17,0.3547
2018-05-18,0.4078
2018-05-21,1.9226
2018-05-22,1.5675
2018-05-23,0.1569
2018-05-24,0.0261
2018-05-25,-1.8277
2018-05-29,-1.0904
2018-05-30,1.6402
2018-05-31,0.3439
2018-06-01,1.5554999999999999
2018-06-04,-0.0779
2018-06-05,0.6495
2018-06-06,0.9035
2018-06-07,1.7396
2018-06-08,1.1818
2018-06-11,0.1753
2018-06-12,0.2749
2018-06-13,-0.1496
2018-06-14,0.0499
2018-06-15,1.1228
2018-06-18,-0.6908
2018-06-19,0.8696
2018-06-20,-1.4778
2018-06-21,-1.6
2018-06-22,0.7876
2018-06-25,-0.0504
2018-06-26,-0.1513
2018-06-27,-0.5557
2018-06-28,0.3048
2018-06-29,-0.5065
2018-07-02,0.6363
2018-07-03,0.6323
2018-07-05,0.2262
2018-07-06,0.3511
2018-07-09,0.4248
2018-07-10,-0.4728
2018-07-11,0.375
2018-07-12,-1.8679999999999999
2018-07-13,-0.0761
2018-07-16,0.381
2018-07-17,-0.0506
2018-07-18,0.5316
2018-07-19,0.0
2018-07-20,1.3094999999999999
2018-07-23,-0.0249
2018-07-24,1.1934
2018-07-25,0.7371
2018-07-26,1.0732
2018-07-27,-2.0994
2018-07-30,1.0106
2018-07-31,1.0005
2018-08-01,-0.0483
2018-08-02,-0.1934
2018-08-03,-0.9688
2018-08-06,-1.9809
2018-08-07,0.4491
2018-08-08,0.0248
2018-08-09,-0.894
2018-08-10,0.1503
2018-08-13,0.8506
2018-08-14,1.5629
2018-08-15,-2.0029
2018-08-16,1.6949
2018-08-17,0.0735
2018-08-20,-0.7103
2018-08-21,1.48
2018-08-22,-0.316
2018-08-23,-0.3658
2018-08-24,0.8566
2018-08-27,-0.5096
2018-08-28,-1.0
2018-08-29,0.0493
2018-08-30,0.8126
2018-08-31,0.0244
2018-09-04,0.3419
2018-09-05,1.0708
2018-09-06,0.5779
2018-09-07,0.2633
2018-09-10,-1.6835
2018-09-11,0.8317
2018-09-12,-0.7278
2018-09-13,0.782
2018-09-14,2.5703
2018-09-17,-0.7092
2018-09-18,1.4524
2018-09-19,-1.7835999999999999
2018-09-20,0.5974
2018-09-21,1.8765
2018-09-24,-0.6062
2018-09-25,-0.1642
2018-09-26,-0.8929
2018-09-27,0.0237
2018-09-28,1.0192
2018-10-01,-2.6279
2018-10-02,0.3855
2018-10-03,1.2962
2018-10-04,-0.1422
2018-10-05,0.261
2018-10-08,-0.3314
2018-10-09,0.8074
2018-10-10,-0.9658
2018-10-11,-5.352
2018-10-12,-3.0661
2018-10-15,-0.0259
2018-10-16,0.9595
2018-10-17,1.5669
2018-10-18,-0.4805
2018-10-19,-1.6263999999999998
2018-10-22,-0.5683
2018-10-23,-0.3637
2018-10-24,-1.9817
2018-10-25,2.075
2018-10-26,-1.5897999999999999
2018-10-29,0.3972
2018-10-30,2.9544
2018-10-31,-1.3578999999999999
2018-11-01,-2.3117
2018-11-02,1.7814
2018-11-05,0.0784
2018-11-06,2.8974
2018-11-07,0.4566
2018-11-08,-4.2677
2018-11-09,-1.187
2018-11-12,-4.9119
2018-11-13,1.3476
2018-11-14,0.2216
2018-11-15,2.1006
2018-11-16,1.0287
2018-11-19,0.5895
2018-11-20,-2.5839
2018-11-21,-0.2188
2018-11-23,0.5755
2018-11-26,1.0082
2018-11-27,-0.7014
2018-11-28,1.9017
2018-11-29,0.1866
2018-11-30,1.2772999999999999
2018-12-03,0.7094
2018-12-04,-2.8437
2018-12-06,2.0677
2018-12-07,-0.1052
2018-12-10,-0.158
2018-12-11,-0.4484
2018-12-12,-0.6889
2018-12-13,-1.5474999999999999
2018-12-14,-0.2459
2018-12-17,-0.1643
2018-12-18,1.5089000000000001
2018-12-19,-0.7027
2018-12-20,0.7893
2018-12-21,-3.4837
2018-12-24,-2.742
2018-12-26,2.4453
2018-12-27,0.4774
2018-12-28,0.559
2018-12-31,1.5564
2019-01-02,-1.7515
2019-01-03,-0.1671
2019-01-04,0.9208
2019-01-07,-2.1288
2019-01-08,0.0282
2019-01-09,0.9602
2019-01-10,1.5385
2019-01-11,-1.0193
2019-01-14,0.501
2019-01-15,4.4032
2019-01-16,3.0239
2019-01-17,1.6478000000000002
2019-01-18,-1.4944
2019-01-22,-0.9514
2019-01-23,0.4673
2019-01-24,-0.7752
2019-01-25,-0.3385
2019-01-28,-0.7316
2019-01-29,-0.3948
2019-01-30,0.0264
2019-01-31,1.9022000000000001
2019-02-01,-0.1815
2019-02-04,0.4416
2019-02-05,0.1034
2019-02-06,0.3358
2019-02-07,1.0556
2019-02-08,0.8917
2019-02-11,1.0859
2019-02-12,-0.3747
2019-02-13,-0.2508
2019-02-14,-0.2262
2019-02-15,2.318
2019-02-19,1.0589
2019-02-20,2.5097
2019-02-21,-1.9016
2019-02-22,-1.1388
2019-02-25,0.2941
2019-02-26,0.2688
2019-02-27,0.6824
2019-02-28,-0.5326
2019-03-01,-0.6084
2019-03-04,0.6611
2019-03-05,0.4378
2019-03-06,-1.768
2019-03-07,-1.6272
2019-03-08,0.7018
2019-03-11,0.5767
2019-03-12,-0.1496
2019-03-13,-0.4994
2019-03-14,0.0
2019-03-15,0.3764
2019-03-18,0.175
2019-03-19,-1.2229
2019-03-20,0.0
2019-03-21,1.3391
2019-03-22,-0.9225
2019-03-25,-0.1007
2019-03-26,0.6297
2019-03-27,0.9011
2019-03-28,-0.0248
2019-03-29,-0.5459
2019-04-01,-0.025
2019-04-02,-0.7986
2019-04-03,-5.4591
2019-04-04,-0.1597
2019-04-05,0.6663
2019-04-08,-0.3707
2019-04-09,-0.2126
2019-04-10,1.8641999999999999
2019-04-11,1.8561999999999999
2019-04-12,-1.6684
2019-04-15,-0.0522
2019-04-16,2.5855
2019-04-17,0.5601
2019-04-18,0.2785
2019-04-22,0.0
2019-04-23,1.0856
2019-04-24,1.7732
2019-04-25,1.6442
2019-04-26,1.1347
2019-04-29,-0.6445
2019-04-30,1.4416
2019-05-01,0.4027
2019-05-02,2.6185
2019-05-03,4.1379
2019-05-06,1.479
2019-05-07,-1.4792
2019-05-08,0.0221
2019-05-09,0.287
2019-05-10,-0.9245
