ticker,URAL US Equity
2016-05-13,0.0
2016-05-16,0.0
2016-05-17,-0.5682
2016-05-19,0.5714
2016-05-23,-0.8523
2016-05-24,-2.0057
2016-05-26,-11.1111
2016-05-27,-54.6053
2016-05-31,-36.2319
2016-06-01,-25.0
2016-06-02,-12.1212
2016-06-03,-41.3793
2016-06-06,-58.8235
2016-06-07,128.5714
2016-06-08,18.75
2016-06-09,-44.7368
2016-06-10,-9.5238
2016-06-13,57.8947
2016-06-14,6.6667
2016-06-15,-18.75
2016-06-16,-7.6923
2016-06-17,-12.5
2016-06-20,-9.5238
2016-06-21,-42.1053
2016-06-22,0.0
2016-06-23,45.4545
2016-06-24,112.5
2016-06-27,-29.4118
2016-06-28,-12.5
2016-06-29,0.0
2016-06-30,-9.5238
2016-07-01,10.526299999999999
2016-07-05,-33.3333
2016-07-06,0.0
2016-07-07,-21.4286
2016-07-08,45.4545
2016-07-11,-31.25
2016-07-12,18.1818
2016-07-13,-23.0769
2016-07-14,-10.0
2016-07-15,22.2222
2016-07-18,-45.4545
2016-07-19,33.3333
2016-07-20,62.5
2016-07-21,0.0
2016-07-22,-23.0769
2016-07-25,-70.0
2016-07-26,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-08-01,60.0
2016-08-02,4.1667
2016-08-03,-40.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,6.6667
2016-08-09,-6.25
2016-08-10,-47.7333
2016-08-11,27.551
2016-08-15,50.0
2016-08-16,-33.3333
2016-08-19,0.0
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,50.0
2016-08-26,-33.3333
2016-08-29,0.0
2016-08-30,0.0
2016-09-01,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,-21.6
2016-09-09,27.551
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-16,0.0
2016-09-19,0.0
2016-09-20,0.0
2016-09-23,-92.0
2016-09-26,1150.0
2016-09-27,0.0
2016-09-28,0.0
2016-10-03,0.0
2016-10-11,0.0
2016-10-12,0.0
2016-10-13,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,0.0
2016-10-26,0.0
2016-10-27,0.0
2016-11-01,0.0
2016-11-02,0.0
2016-11-08,300.0
2016-11-09,-62.5
2016-11-10,0.0
2016-11-11,0.0
2016-11-14,-33.3333
2016-11-16,50.0
2016-11-17,0.0
2016-11-18,-33.3333
2016-11-21,0.0
2016-11-22,50.0
2016-11-23,0.0
2016-11-25,0.0
2016-11-29,0.0
2016-12-01,0.0
2016-12-02,0.0
2016-12-05,-33.3333
2016-12-06,0.0
2016-12-07,0.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,50.0
2016-12-14,-33.3333
2016-12-15,50.0
2016-12-16,0.0
2016-12-20,0.0
2016-12-22,0.0
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,-33.3333
2016-12-30,-20.0
2017-01-05,87.5
2017-01-06,0.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-12,6.6667
2017-01-13,-6.25
2017-01-17,166.6667
2017-01-18,137.5
2017-01-19,-47.3684
2017-01-20,0.0
2017-01-23,-20.0
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,-25.0
2017-01-27,-16.6667
2017-01-30,60.0
2017-01-31,0.0
2017-02-01,-25.0
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,33.3333
2017-02-10,-12.5
2017-02-13,85.7143
2017-02-14,-15.3846
2017-02-15,-45.4545
2017-02-16,33.3333
2017-02-17,0.0
2017-02-21,-25.0
2017-02-22,0.0
2017-02-23,-16.6667
2017-02-24,20.0
2017-02-27,-16.6667
2017-02-28,0.0
2017-03-02,-40.0
2017-03-03,33.3333
2017-03-06,25.0
2017-03-07,-40.0
2017-03-08,0.0
2017-03-09,-33.3333
2017-03-10,50.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,-33.3333
2017-03-23,50.0
2017-03-24,6.6667
2017-03-27,-37.5
2017-03-28,0.0
2017-03-29,50.0
2017-03-30,-33.3333
2017-03-31,50.0
2017-04-03,166.6667
2017-04-04,-37.5
2017-04-05,-40.0
2017-04-06,0.0
2017-04-07,0.0
2017-04-10,6.6667
2017-04-11,-6.25
2017-04-12,6.6667
2017-04-13,-6.25
2017-04-17,0.0
2017-04-18,-46.6667
2017-04-19,87.5
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,-20.0
2017-04-25,25.0
2017-04-26,-33.3333
2017-04-27,0.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,50.0
2017-05-04,0.0
2017-05-05,-33.3333
2017-05-08,0.0
2017-05-09,20.0
2017-05-10,-16.6667
2017-05-11,0.0
2017-05-12,50.0
2017-05-15,-20.0
2017-05-16,-16.6667
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,50.0
2017-05-22,0.0
2017-05-23,533.3333
2017-05-24,57.8947
2017-05-25,-20.0
2017-05-26,4.1667
2017-05-30,-24.0
2017-05-31,10.526299999999999
2017-06-01,-9.5238
2017-06-02,-5.2632
2017-06-05,-38.8889
2017-06-06,-27.2727
2017-06-07,0.0
2017-06-08,-40.0
2017-06-09,66.6667
2017-06-12,20.0
2017-06-13,-16.6667
2017-06-14,80.0
2017-06-15,-11.1111
2017-06-16,-1.25
2017-06-19,-11.3924
2017-06-20,-14.2857
2017-06-21,0.0
2017-06-22,-33.3333
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,25.0
2017-06-28,20.0
2017-06-29,-8.3333
2017-06-30,9.0909
2017-07-03,-8.3333
2017-07-05,-9.0909
2017-07-06,0.0
2017-07-07,20.0
2017-07-10,-8.3333
2017-07-11,-9.0909
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,-20.0
2017-07-18,-25.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,33.3333
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,-25.0
2017-08-01,33.3333
2017-08-02,-75.0
2017-08-03,100.0
2017-08-04,-50.0
2017-08-07,100.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,-50.0
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,50.0
2017-08-17,-33.3333
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,100.0
2017-08-23,-50.0
2017-08-24,100.0
2017-08-25,0.0
2017-08-28,0.0
2017-08-29,-50.0
2017-08-30,100.0
2017-08-31,-50.0
2017-09-01,50.0
2017-09-05,33.3333
2017-09-06,-50.0
2017-09-07,0.0
2017-09-08,100.0
2017-09-11,-50.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,100.0
2017-10-05,-50.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-03,0.0
2017-11-06,0.0
2017-11-07,100.0
2017-11-08,-50.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,100.0
2017-11-16,-50.0
2017-11-17,0.0
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,50.0
2017-12-05,-33.3333
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,-99.0
2017-12-28,900.0
2017-12-29,900.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,100.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,-50.0
2018-02-13,100.0
2018-02-14,0.0
2018-02-15,-25.0
2018-02-16,-33.3333
2018-02-20,100.0
2018-02-21,-50.0
2018-02-22,100.0
2018-02-23,-50.0
2018-02-26,100.0
2018-02-27,-50.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,100.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,-50.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,100.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,-50.0
2018-03-23,0.0
2018-03-27,0.0
2018-03-28,100.0
2018-03-29,-50.0
2018-04-02,100.0
2018-04-03,-50.0
2018-04-04,100.0
2018-04-05,0.0
2018-04-06,-50.0
2018-04-09,0.0
2018-04-10,50.0
2018-04-11,-33.3333
2018-04-12,100.0
2018-04-13,-50.0
2018-04-16,0.0
2018-04-17,100.0
2018-04-18,-50.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,100.0
2018-04-27,-50.0
2018-04-30,0.0
2018-05-01,100.0
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,-25.0
2018-05-07,-33.3333
2018-05-08,0.0
2018-05-09,100.0
2018-05-10,0.0
2018-05-11,-50.0
2018-05-14,100.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,-50.0
2018-05-21,0.0
2018-05-22,100.0
2018-05-23,-25.0
2018-05-24,-33.3333
2018-05-25,100.0
2018-05-29,-25.0
2018-05-30,33.3333
2018-05-31,0.0
2018-06-01,-50.0
2018-06-04,100.0
2018-06-05,-50.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,100.0
2018-06-12,-50.0
2018-06-13,0.0
2018-06-14,0.0
2018-06-15,100.0
2018-06-18,-50.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,100.0
2018-06-22,-50.0
2018-06-25,100.0
2018-06-26,-25.0
2018-06-27,33.3333
2018-06-28,-50.0
2018-07-02,100.0
2018-07-03,-50.0
2018-07-05,0.0
2018-07-06,100.0
2018-07-09,-25.0
2018-07-10,-33.3333
2018-07-11,100.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-17,-50.0
2018-07-18,0.0
2018-07-19,100.0
2018-07-20,-50.0
2018-07-23,100.0
2018-07-24,0.0
2018-07-25,0.0
2018-07-26,0.0
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,-25.0
2018-08-01,-33.3333
2018-08-02,100.0
2018-08-03,-50.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-08,100.0
2018-08-09,-50.0
2018-08-10,0.0
2018-08-14,100.0
2018-08-15,-50.0
2018-08-16,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-23,100.0
2018-08-24,-50.0
2018-08-27,100.0
2018-08-28,-50.0
2018-08-29,0.0
2018-08-30,100.0
2018-08-31,-50.0
2018-09-04,0.0
2018-09-06,0.0
2018-09-07,100.0
2018-09-10,-50.0
2018-09-11,0.0
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,-90.0
2018-09-26,900.0
2018-09-27,0.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-03,0.0
2018-10-04,0.0
2018-10-08,0.0
2018-10-11,0.0
2018-10-12,-84.9
2018-10-15,32.4503
2018-10-16,105.0
2018-10-17,-24.3902
2018-10-18,158.0645
2018-10-19,-1.25
2018-10-22,-0.6329
2018-10-23,1.5287
2018-10-24,-2.133
2018-10-25,-0.3846
2018-10-26,-3.2175
2018-10-29,-6.9149
2018-10-30,11.4286
2018-10-31,-10.3846
2018-11-01,-26.8956
2018-11-02,-0.1957
2018-11-05,36.8627
2018-11-06,-0.2149
2018-11-07,0.2154
2018-11-08,-0.5731
2018-11-09,-26.513
2018-11-12,0.0
2018-11-13,35.2941
2018-11-16,-6.5217
2018-11-19,-17.8295
2018-11-20,13.2075
2018-11-21,-5.0
2018-11-26,-29.8246
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,157.5
2018-11-30,45.6311
2018-12-03,13.3333
2018-12-04,-41.1765
2018-12-06,62.45
2018-12-07,-20.1908
2018-12-10,15.6961
2018-12-11,0.0
2018-12-12,-45.9333
2018-12-13,4.8088999999999995
2018-12-14,17.647100000000002
2018-12-17,30.0
2018-12-18,-37.3077
2018-12-19,22.6994
2018-12-20,-20.0
2018-12-21,0.0
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,25.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-02,-40.0
2019-01-03,89.75
2019-01-04,9.6179
2019-01-07,-0.2404
2019-01-08,-7.7108
2019-01-09,7.8329
2019-01-10,0.0
2019-01-11,-3.2284
2019-01-14,-0.417
2019-01-15,-3.727
2019-01-16,-0.0435
2019-01-17,-0.8703
2019-01-18,-3.5996
2019-01-22,-47.6321
2019-01-23,73.7391
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,-0.1001
2019-01-29,-10.1202
2019-01-30,-20.2899
2019-01-31,-2.0979
2019-02-01,27.8571
2019-02-04,-0.2235
2019-02-05,0.4479
2019-02-06,-16.388
2019-02-07,6.6667
2019-02-08,-29.875
2019-02-11,58.467
2019-02-12,-37.9078
2019-02-13,62.3188
2019-02-14,-10.7143
2019-02-15,-31.0
2019-02-19,48.5507
2019-02-20,-2.439
2019-02-21,-0.125
2019-02-22,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,-24.9061
2019-02-28,16.6667
2019-03-01,-14.2857
2019-03-04,31.5
2019-03-05,-30.2915
2019-03-06,-18.1818
2019-03-07,-11.1111
2019-03-08,-50.0
2019-03-11,25.0
2019-03-12,-8.4
2019-03-13,-32.3144
2019-03-14,-29.0323
2019-03-15,9.0909
2019-03-18,-25.0
2019-03-19,-11.1111
2019-03-20,25.0
2019-03-21,7.0
2019-03-22,-6.5421
2019-03-25,-5.0
2019-03-26,-20.0
2019-03-27,22.3684
2019-03-28,0.0
2019-03-29,-3.2258
2019-04-01,8.8889
2019-04-02,0.0
2019-04-03,0.0
2019-04-04,-13.2653
2019-04-05,-5.4118
2019-04-08,-16.6667
2019-04-09,2.9851
2019-04-10,-1.4493
2019-04-12,2.9412000000000003
2019-04-15,18.5714
2019-04-16,-7.2289
2019-04-17,-9.0909
2019-04-18,113.1429
2019-04-22,-0.8043
2019-04-23,-21.1149
2019-04-24,2.7837
2019-04-25,-16.6667
2019-04-26,0.0
2019-04-29,-4.75
2019-04-30,-16.0105
2019-05-01,0.0
2019-05-02,23.0
2019-05-03,-18.6992
2019-05-06,0.0
2019-05-07,-3.75
2019-05-08,55.8442
2019-05-09,-33.3333
2019-05-10,-3.75
2019-05-13,55.8442
2019-05-14,8.3333
2019-05-15,-17.3077
2019-05-16,30.2326
2019-05-17,0.0
2019-05-20,-5.1143
2019-05-21,-15.688
2019-05-22,7.1429
2019-05-23,-34.0
2019-05-24,1.6414
2019-05-28,1.2422
2019-05-29,-1.227
2019-05-30,11.8012
2019-05-31,-11.1111
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,-0.4
2019-06-06,17.0306
2019-06-07,6.1662
2019-06-10,-9.0909
2019-06-11,-11.1111
2019-06-12,14.6875
2019-06-13,-24.7956
2019-06-14,44.9275
2019-06-17,0.0
2019-06-18,-8.0
2019-06-19,-7.3043
2019-06-20,-29.6435
2019-06-21,33.3333
2019-06-24,7.5
2019-06-25,22.093
2019-06-26,-4.7619
2019-06-27,0.0
2019-06-28,-20.0
2019-07-01,25.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,20.0
2019-07-11,-17.5
2019-07-12,1.0101
2019-07-15,-30.0
2019-07-16,40.7143
2019-07-17,-10.2538
2019-07-18,1.81
2019-07-19,-1.7778
2019-07-22,0.905
2019-07-23,-0.8969
2019-07-24,-20.8145
2019-07-25,-24.2857
2019-07-26,9.434
2019-07-29,0.0
2019-07-30,-9.4828
2019-07-31,-8.5714
2019-08-01,2.0833
2019-08-02,18.3673
2019-08-05,51.7241
2019-08-06,0.0
2019-08-07,-44.0
2019-08-08,-59.4156
2019-08-09,0.0
2019-08-12,0.0
2019-08-13,-12.8
2019-08-14,3.211
2019-08-15,-11.1111
2019-08-16,18.75
2019-08-19,31.5789
2019-08-20,0.0
2019-08-21,-12.0
2019-08-22,-31.8182
2019-08-23,26.6667
2019-08-26,21.0526
2019-08-27,0.0
2019-08-28,21.7391
2019-08-29,-3.5714
2019-08-30,-25.9259
2019-09-03,0.0
2019-09-04,25.0
2019-09-06,-20.0
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,-10.0
2019-09-12,-33.3333
2019-09-13,108.3333
2019-09-16,-36.0
2019-09-17,0.0
2019-09-18,-20.0
2019-09-19,9.375
2019-09-20,42.8571
2019-09-23,-30.0
2019-09-24,21.4286
2019-09-25,0.0
2019-09-26,2.9412000000000003
2019-09-27,-8.5714
2019-09-30,6.25
2019-10-01,-11.7647
2019-10-03,0.0
2019-10-04,0.0
2019-10-07,-26.6667
2019-10-08,0.0
2019-10-09,18.1818
2019-10-10,0.0
2019-10-11,0.0
2019-10-14,-5.7692
2019-10-16,6.1224
2019-10-17,0.0
2019-10-18,0.0
2019-10-21,-21.2308
2019-10-22,56.25
2019-10-23,0.0
2019-10-24,-6.25
2019-10-25,-20.0
2019-10-28,25.0
2019-10-29,-26.6667
2019-10-30,0.0
2019-11-01,0.0
2019-11-04,0.0
2019-11-05,-9.0909
2019-11-06,30.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-12,7.6923
2019-11-13,0.0
2019-11-15,-28.5714
2019-11-18,40.0
2019-11-19,0.0
2019-11-20,-21.4286
2019-11-21,-9.0909
2019-11-22,10.0
2019-11-25,-9.0909
2019-11-26,-10.0
2019-11-27,11.1111
2019-11-29,-10.0
2019-12-03,7.5556
2019-12-04,-17.3554
2019-12-05,0.0
2019-12-06,-12.5
2019-12-09,14.2857
2019-12-10,0.0
2019-12-11,-12.5
2019-12-12,-14.2857
2019-12-13,16.6667
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,42.8571
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,-30.0
2019-12-24,21.4286
2019-12-26,-5.8824
2019-12-27,23.0
2019-12-30,-8.5366
2019-12-31,-11.1111
2020-01-02,25.0
2020-01-03,30.0
2020-01-06,-46.1538
2020-01-07,85.7143
2020-01-08,-15.3846
2020-01-09,-27.2727
2020-01-10,0.0
2020-01-13,-12.5
2020-01-14,14.2857
2020-01-15,62.5
2020-01-16,-38.4615
2020-01-17,50.0
2020-01-21,0.0
2020-01-22,-10.4167
2020-01-23,11.6279
2020-01-24,-41.6667
2020-01-28,0.0
2020-01-29,17.8571
2020-01-31,45.4545
2020-02-03,-33.3333
2020-02-06,3.125
2020-02-07,45.4545
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,20.8333
2020-02-14,-3.4483
2020-02-18,-14.2857
2020-02-20,16.6667
2020-02-21,28.5714
2020-02-24,-9.7222
2020-02-25,-13.8462
2020-02-26,-1.7856999999999998
2020-02-27,-41.8182
2020-02-28,98.75
2020-03-02,-43.3962
2020-03-03,55.5556
2020-03-04,-7.1429
2020-03-05,0.0
2020-03-09,0.0
2020-03-10,-17.3077
2020-03-11,-11.6279
2020-03-13,-26.3158
2020-03-16,0.0
2020-03-17,185.7143
2020-03-18,27.15
2020-03-19,-25.2851
2020-03-20,-5.3684
2020-03-23,0.1112
2020-03-24,-44.4444
2020-03-25,70.0
2020-03-26,-35.2941
2020-03-27,54.5455
2020-03-30,-13.2353
2020-04-01,8.4746
2020-04-02,-17.5
2020-04-03,13.6364
2020-04-06,38.3333
2020-04-07,-13.7349
2020-04-08,-37.9888
2020-04-09,17.1171
2020-04-13,15.3846
2020-04-14,0.0
2020-04-15,-20.0
2020-04-16,41.6667
2020-04-17,-23.5294
2020-04-20,23.0769
2020-04-21,9.375
2020-04-22,-11.4286
2020-04-23,0.0
2020-04-27,9.6774
2020-04-28,76.4706
2020-04-29,-6.6667
2020-04-30,-7.1429
2020-05-01,-3.8462
2020-05-04,-12.0
2020-05-05,-31.8182
2020-05-06,51.6667
2020-05-07,-29.6703
2020-05-08,34.375
2020-05-11,-6.9767
2020-05-12,-15.0
2020-05-13,0.0
2020-05-14,8.8235
2020-05-15,-2.7027
2020-05-18,11.1111
2020-05-19,15.0
2020-05-20,-13.0435
2020-05-21,20.0
2020-05-22,-16.6667
2020-05-26,20.0
2020-05-27,-16.6667
2020-05-28,10.0
2020-05-29,4.5455
2020-06-01,65.2174
2020-06-02,-34.2105
2020-06-03,68.0
2020-06-04,-4.7619
2020-06-05,-55.0
2020-06-08,80.8333
2020-06-09,-7.8341
2020-06-10,-3.3333
2020-06-11,-17.2414
2020-06-12,-12.5
2020-06-15,14.2857
2020-06-16,20.8333
2020-06-17,-3.4483
2020-06-18,-23.2143
2020-06-19,-20.9302
2020-06-24,-82.3529
2020-07-01,5.0
2020-07-06,407.9365
2020-07-23,-6.25
2020-07-27,-78.6667
2020-07-28,0.0
2020-07-29,0.0
2020-07-30,-6.25
2020-07-31,0.0
