ticker,HTBX US Equity
2013-12-10,-0.9709
2013-12-11,-1.3479999999999999
2013-12-12,-0.4969
2013-12-13,-2.4969
2013-12-16,-2.9449
2013-12-17,0.2639
2013-12-18,1.4474
2013-12-19,-4.2802
2013-12-20,-0.542
2013-12-23,-3.2698
2013-12-24,12.6761
2013-12-26,-7.375
2013-12-27,0.0
2013-12-30,0.4049
2013-12-31,-4.5699
2014-01-02,2.8169
2014-01-03,0.6849
2014-01-06,-1.3605
2014-01-07,0.9431
2014-01-08,0.5688
2014-01-09,8.4239
2014-01-10,11.5288
2014-01-13,4.382
2014-01-14,-8.5038
2014-01-15,-4.1176
2014-01-16,-2.0859
2014-01-17,8.0201
2014-01-21,6.3805
2014-01-22,-1.8538999999999999
2014-01-23,-2.4576000000000002
2014-01-24,-5.7959
2014-01-27,-8.4643
2014-01-28,1.321
2014-01-29,-3.3377
2014-01-30,1.2965
2014-01-31,-2.6647
2014-02-03,-1.2312
2014-02-04,-2.2161
2014-02-05,1.728
2014-02-06,1.5038
2014-02-07,0.1372
2014-02-10,0.8219
2014-02-11,1.3587
2014-02-12,5.0938
2014-02-13,8.4184
2014-02-14,-1.0588
2014-02-18,-1.1891
2014-02-19,-0.722
2014-02-20,-1.8182
2014-02-21,-0.3704
2014-02-24,0.8674
2014-02-25,-4.914
2014-02-26,1.8088
2014-02-27,-0.3807
2014-02-28,-8.2803
2014-03-03,-1.5278
2014-03-04,0.2821
2014-03-05,-1.5471
2014-03-06,-1.7143000000000002
2014-03-07,-11.4826
2014-03-10,0.3284
2014-03-11,0.6547
2014-03-12,9.1057
2014-03-13,3.1297
2014-03-14,-4.7688
2014-03-17,-3.7936
2014-03-18,-1.4196
2014-03-19,9.44
2014-03-20,8.4777
2014-03-21,-3.7720000000000002
2014-03-24,2.9412000000000003
2014-03-25,0.6803
2014-03-26,-0.5405
2014-03-27,-9.7826
2014-03-28,1.0523
2014-03-31,-0.2962
2014-04-01,0.299
2014-04-02,0.8942
2014-04-03,0.4431
2014-04-04,-5.4412
2014-04-07,-5.7543
2014-04-08,-2.6403
2014-04-09,1.1864
2014-04-10,-12.7303
2014-04-11,9.5969
2014-04-14,-6.4799
2014-04-15,-5.2434
2014-04-16,4.2132
2014-04-17,5.4391
2014-04-21,6.6547
2014-04-22,2.6981
2014-04-23,-1.4778
2014-04-24,-3.5
2014-04-25,-2.0725
2014-04-28,-7.0547
2014-04-29,3.0384
2014-04-30,-0.3729
2014-05-01,-3.5098000000000003
2014-05-02,-5.9387
2014-05-05,-4.888
2014-05-06,2.5696
2014-05-07,-2.9228
2014-05-08,-6.2366
2014-05-09,-5.5046
2014-05-12,0.2427
2014-05-13,-3.8741
2014-05-14,2.267
2014-05-15,-2.7094
2014-05-16,0.2532
2014-05-19,1.5152
2014-05-20,2.9851
2014-05-21,1.4493
2014-05-22,13.5714
2014-05-23,-6.0797
2014-05-27,1.5625
2014-05-28,-0.8791
2014-05-29,1.1086
2014-05-30,5.7018
2014-06-02,-6.4315
2014-06-03,-2.439
2014-06-04,-2.2727
2014-06-05,-1.3953
2014-06-06,0.7075
2014-06-09,5.6206
2014-06-10,-1.7738
2014-06-11,3.1603
2014-06-12,0.4376
2014-06-13,-0.6536
2014-06-16,8.114
2014-06-17,-0.8114
2014-06-18,0.2045
2014-06-19,1.0204
2014-06-20,0.6061
2014-06-23,8.2329
2014-06-24,-4.8237
2014-06-25,-0.9747
2014-06-26,-0.3937
2014-06-27,2.5692
2014-06-30,6.9364
2014-07-01,-6.8468
2014-07-02,1.9342000000000001
2014-07-03,-0.3795
2014-07-07,-0.381
2014-07-08,-5.1625
2014-07-09,0.9514
2014-07-10,-1.1421000000000001
2014-07-11,-4.4444
2014-07-14,1.4799
2014-07-15,-0.4375
2014-07-16,-2.239
2014-07-17,-0.2568
2014-07-18,-5.5794
2014-07-21,-6.1364
2014-07-22,-0.7264
2014-07-23,1.2195
2014-07-24,0.0
2014-07-25,-0.4819
2014-07-28,-1.6949
2014-07-29,7.8787
2014-07-30,-1.5954000000000002
2014-07-31,-0.6961
2014-08-01,-1.4019
2014-08-04,3.0806
2014-08-05,-11.4943
2014-08-06,-1.039
2014-08-07,0.0
2014-08-08,4.1995000000000005
2014-08-11,-0.7557
2014-08-12,-1.0152
2014-08-13,1.5385
2014-08-14,-0.5177
2014-08-15,1.5356999999999998
2014-08-18,8.0
2014-08-19,-2.0833
2014-08-20,-2.1277
2014-08-21,28.0193
2014-08-22,26.0377
2014-08-25,-8.3832
2014-08-26,2.7778
2014-08-27,2.5437
2014-08-28,-2.6357
2014-08-29,4.4586
2014-09-02,-0.7622
2014-09-03,3.6866
2014-09-04,-2.8148
2014-09-05,-7.0122
2014-09-08,4.5902
2014-09-09,0.627
2014-09-10,2.1807
2014-09-11,1.9817
2014-09-12,4.3347999999999995
2014-09-15,-1.2178
2014-09-16,-4.4235
2014-09-17,-1.214
2014-09-18,2.6114
2014-09-19,-3.4431
2014-09-22,-2.6357
2014-09-23,-0.1592
2014-09-24,0.1595
2014-09-25,-1.2739
2014-09-26,2.5806
2014-09-29,4.2453
2014-09-30,-3.914
2014-10-01,-2.9903
2014-10-02,8.2524
2014-10-03,2.685
2014-10-06,6.4105
2014-10-07,-2.1888
2014-10-08,-10.2098
2014-10-09,-2.648
2014-10-10,-4.232
2014-10-13,-15.6294
2014-10-14,0.5941
2014-10-15,4.3307
2014-10-16,8.4906
2014-10-17,6.7826
2014-10-20,1.9544000000000001
2014-10-21,4.3131
2014-10-22,-7.1975
2014-10-23,2.1452
2014-10-24,1.7771
2014-10-27,4.4444
2014-10-28,-0.152
2014-10-29,-7.0015
2014-10-30,4.7463
2014-10-31,2.3438
2014-11-03,-2.4427
2014-11-04,0.313
2014-11-05,-2.0281
2014-11-06,-14.8089
2014-11-07,-1.6822
2014-11-10,-5.3232
2014-11-11,-4.6185
2014-11-12,5.4737
2014-11-13,-6.5868
2014-11-14,-5.1282
2014-11-17,-5.4054
2014-11-18,8.0952
2014-11-19,-3.9648
2014-11-20,3.8991
2014-11-21,-0.2208
2014-11-24,4.646
2014-11-25,-1.6913
2014-11-26,6.8817
2014-11-28,0.6036
2014-12-01,-7.0
2014-12-02,-0.2151
2014-12-03,-0.8621
2014-12-04,-4.3478
2014-12-05,-5.5724
2014-12-08,-5.4109
2014-12-09,4.8346
2014-12-10,-2.9126
2014-12-11,0.0
2014-12-12,-2.75
2014-12-15,4.8843
2014-12-16,-1.9607999999999999
2014-12-17,6.25
2014-12-18,-4.4706
2014-12-19,-2.2167
2014-12-22,8.0605
2014-12-23,2.5641
2014-12-24,-5.0
2014-12-26,-4.3062000000000005
2014-12-29,2.75
2014-12-30,16.764
2014-12-31,-4.3551
2015-01-02,1.9607999999999999
2015-01-05,-4.598
2015-01-06,0.3402
2015-01-07,-9.375
2015-01-08,10.0985
2015-01-09,2.9083
2015-01-12,-1.6236000000000002
2015-01-13,0.9875
2015-01-14,3.0635
2015-01-15,-2.3355
2015-01-16,-5.4348
2015-01-20,-3.717
2015-01-21,-3.0636
2015-01-22,-1.6333
2015-01-23,2.4085
2015-01-26,43.0362
2015-01-27,1.5385
2015-01-28,-0.5051
2015-01-29,-3.8917
2015-01-30,-0.2465
2015-02-02,-10.6954
2015-02-03,2.1739
2015-02-04,-2.3211
2015-02-05,0.198
2015-02-06,-1.1858
2015-02-09,2.6
2015-02-10,0.848
2015-02-11,5.7311
2015-02-12,2.6474
2015-02-13,3.8325
2015-02-17,6.3465
2015-02-18,12.4194
2015-02-19,0.2869
2015-02-20,-2.289
2015-02-23,-4.6852
2015-02-24,-0.768
2015-02-25,6.5015
2015-02-26,-0.8721
2015-02-27,-2.346
2015-03-02,2.1021
2015-03-03,-2.5
2015-03-04,-2.7149
2015-03-05,5.7364
2015-03-06,7.7713
2015-03-09,12.9252
2015-03-10,-14.759
2015-03-11,0.0707
2015-03-12,1.8362
2015-03-13,1.9417
2015-03-16,3.1293
2015-03-17,-3.5620000000000003
2015-03-18,-3.1464
2015-03-19,-1.2711999999999999
2015-03-20,-2.432
2015-03-23,1.7595
2015-03-24,-2.1614
2015-03-25,-10.8984
2015-03-26,-2.4793
2015-03-27,5.2542
2015-03-30,2.4154999999999998
2015-03-31,0.0
2015-04-01,-2.2799
2015-04-02,0.5632
2015-04-06,-0.96
2015-04-07,-0.6462
2015-04-08,0.6504
2015-04-09,-5.0081
2015-04-10,4.2517
2015-04-13,-0.1631
2015-04-14,17.3203
2015-04-15,-3.3426
2015-04-16,10.8069
2015-04-17,-0.2601
2015-04-20,1.9557
2015-04-21,6.7791
2015-04-22,-7.6661
2015-04-23,-1.4267
2015-04-24,-9.3421
2015-04-27,-7.9826
2015-04-28,2.6814
2015-04-29,-6.1444
2015-04-30,-3.6007
2015-05-01,-0.1698
2015-05-04,3.9116
2015-05-05,0.0
2015-05-06,-4.5827
2015-05-07,-0.3431
2015-05-08,7.0568
2015-05-11,-4.1801
2015-05-12,-0.5034
2015-05-13,-0.5059
2015-05-14,4.5763
2015-05-15,-6.483
2015-05-18,-0.3466
2015-05-19,0.1739
2015-05-20,-0.5208
2015-05-21,10.1222
2015-05-22,1.9017
2015-05-26,-1.8662999999999998
2015-05-27,2.3772
2015-05-28,1.8576000000000001
2015-05-29,4.7112
2015-06-01,-8.5631
2015-06-02,3.0159
2015-06-03,-2.1572
2015-06-04,2.5197000000000003
2015-06-05,0.0
2015-06-08,6.4516
2015-06-09,-3.8961
2015-06-10,4.6547
2015-06-11,3.8737
2015-06-12,-0.1381
2015-06-15,-2.9046
2015-06-16,0.7123
2015-06-17,-1.1315
2015-06-18,-2.289
2015-06-19,-2.489
2015-06-22,0.6006
2015-06-23,3.7164
2015-06-24,-5.5979
2015-06-25,4.7256
2015-06-26,-4.9491
2015-06-29,-8.1164
2015-06-30,0.0
2015-07-01,3.6667
2015-07-02,1.4469
2015-07-06,0.4754
2015-07-07,-1.2618
2015-07-08,-0.1597
2015-07-09,1.28
2015-07-10,0.316
2015-07-13,-3.1496
2015-07-14,-1.7886
2015-07-15,-1.3328
2015-07-16,3.1966
2015-07-17,0.0
2015-07-20,1.626
2015-07-21,0.8
2015-07-22,-1.2698
2015-07-23,-3.0527
2015-07-24,0.6613
2015-07-27,1.9769
2015-07-28,6.3004999999999995
2015-07-29,-2.3556
2015-07-30,-0.856
2015-07-31,0.314
2015-08-03,1.9668999999999999
2015-08-04,-0.5477
2015-08-05,-1.2346
2015-08-06,1.4062000000000001
2015-08-07,-2.1572
2015-08-10,-4.5669
2015-08-11,-2.1452
2015-08-12,-5.059
2015-08-13,4.9734
2015-08-14,-5.0761
2015-08-17,-1.2478
2015-08-18,3.7929
2015-08-19,-2.4369
2015-08-20,-4.8128
2015-08-21,-0.5618
2015-08-24,-3.0132
2015-08-25,-5.6286000000000005
2015-08-26,8.6392
2015-08-27,-2.0833
2015-08-28,-0.1934
2015-08-31,-5.814
2015-09-01,-17.9012
2015-09-02,0.2506
2015-09-03,-14.5
2015-09-04,10.8187
2015-09-08,4.2216
2015-09-09,3.7975
2015-09-10,7.439
2015-09-11,2.6107
2015-09-14,-3.0973
2015-09-15,2.5114
2015-09-16,-6.2361
2015-09-17,5.4632
2015-09-18,28.1532
2015-09-21,0.1757
2015-09-22,-7.5439
2015-09-23,-0.759
2015-09-24,-3.4417
2015-09-25,-0.9901
2015-09-28,-5.6025
2015-09-29,-4.2348
2015-09-30,2.2124
2015-10-01,-3.2468
2015-10-02,-5.3690999999999995
2015-10-05,3.3097
2015-10-06,-2.0595
2015-10-07,-4.2056000000000004
2015-10-08,2.9268
2015-10-09,0.7109
2015-10-12,-5.4118
2015-10-13,-3.9801
2015-10-14,0.2591
2015-10-15,1.8088
2015-10-16,9.6447
2015-10-19,-5.787
2015-10-20,-1.7199
2015-10-21,-3.7469
2015-10-22,-2.6006
2015-10-23,6.1333
2015-10-26,-2.0101
2015-10-27,2.0513
2015-10-28,3.0151
2015-10-29,-0.7317
2015-10-30,-3.4398
2015-11-02,5.7252
2015-11-03,0.1203
2015-11-04,8.1731
2015-11-05,-7.3333
2015-11-06,7.1942
2015-11-09,-4.9216999999999995
2015-11-10,-4.7029
2015-11-11,-6.4226
2015-11-12,-1.5831
2015-11-13,-2.4581
2015-11-16,-13.4214
2015-11-17,1.9048
2015-11-18,-1.2461
2015-11-19,1.5773000000000001
2015-11-20,2.4845
2015-11-23,-3.9394
2015-11-24,-1.5773000000000001
2015-11-25,-1.6026
2015-11-27,-1.9544000000000001
2015-11-30,2.99
2015-12-01,0.9677
2015-12-02,-2.8754
2015-12-03,1.6447
2015-12-04,-4.5306999999999995
2015-12-07,-13.8983
2015-12-08,0.3937
2015-12-09,-12.1569
2015-12-10,-1.7856999999999998
2015-12-11,-9.0909
2015-12-14,-8.0
2015-12-15,7.0652
2015-12-16,3.5533
2015-12-17,0.9804
2015-12-18,2.9126
2015-12-21,11.3208
2015-12-22,11.4407
2015-12-23,3.0418
2015-12-24,-3.321
2015-12-28,-8.3969
2015-12-29,-4.1667
2015-12-30,-4.7772
2015-12-31,11.4092
2016-01-04,-3.2787
2016-01-05,55.0847
2016-01-06,18.0328
2016-01-07,-28.0093
2016-01-08,-7.074
2016-01-11,-14.5329
2016-01-12,-4.8583
2016-01-13,3.4043
2016-01-14,1.6461000000000001
2016-01-15,1.6194
2016-01-19,-11.5538
2016-01-20,-3.6036
2016-01-21,5.6075
2016-01-22,13.7168
2016-01-25,-7.0039
2016-01-26,9.205
2016-01-27,-0.3831
2016-01-28,2.6923
2016-01-29,-8.2397
2016-02-01,2.0408
2016-02-02,-2.0
2016-02-03,-16.2296
2016-02-04,12.0653
2016-02-05,-6.0924
2016-02-08,-4.6241
2016-02-09,0.0
2016-02-10,7.2816
2016-02-11,-3.6058
2016-02-12,-0.0147
2016-02-16,-2.8169
2016-02-17,-1.9324
2016-02-18,-9.8522
2016-02-19,-4.3716
2016-02-22,0.2857
2016-02-23,-10.5413
2016-02-24,-24.8328
2016-02-25,-3.4001
2016-02-26,-7.0175
2016-02-29,-5.6604
2016-03-01,-3.9
2016-03-02,0.8325
2016-03-03,-0.9288
2016-03-04,-4.1667
2016-03-07,2.1739
2016-03-08,-1.5957
2016-03-09,-9.1757
2016-03-10,1.1903
2016-03-11,-7.0725
2016-03-14,2.1915
2016-03-15,-0.9058
2016-03-16,-7.5
2016-03-17,156.7568
2016-03-18,-63.6842
2016-03-21,4.3659
2016-03-22,-5.1554
2016-03-23,2.3426
2016-03-24,2.7361
2016-03-28,-1.1314
2016-03-29,-4.2254
2016-03-30,2.9412000000000003
2016-03-31,-0.9286
2016-04-01,-1.9466
2016-04-04,1.3418999999999999
2016-04-05,-4.181
2016-04-06,2.9815
2016-04-07,-2.3529
2016-04-08,-9.657399999999999
2016-04-11,-4.9802
2016-04-12,1.5789
2016-04-13,7.0812
2016-04-14,16.7742
2016-04-15,-1.9337
2016-04-18,1.1268
2016-04-19,-7.2685
2016-04-20,-2.3749000000000002
2016-04-21,0.0
2016-04-22,5.0
2016-04-25,4.7619
2016-04-26,0.6993
2016-04-27,-3.9323
2016-04-28,0.0994
2016-04-29,-2.0762
2016-05-02,-1.0324
2016-05-03,-3.8748
2016-05-04,-4.6512
2016-05-05,-4.9593
2016-05-06,0.6523
2016-05-09,6.406
2016-05-10,-3.3546
2016-05-11,-4.9587
2016-05-12,-4.3478
2016-05-13,-16.5114
2016-05-16,0.2042
2016-05-17,4.2923
2016-05-18,10.4454
2016-05-19,-5.6368
2016-05-20,6.9733
2016-05-23,-1.8692
2016-05-24,10.4762
2016-05-25,3.4483
2016-05-26,5.8333
2016-05-27,5.4921
2016-05-31,4.0493
2016-06-01,-3.9006
2016-06-02,0.0467
2016-06-03,-3.7306
2016-06-06,-13.1951
2016-06-07,2.8571
2016-06-08,1.5625
2016-06-09,2.4786
2016-06-10,0.0834
2016-06-13,0.0313
2016-06-14,0.4686
2016-06-15,0.0311
2016-06-16,0.3005
2016-06-17,-1.6529
2016-06-20,0.8403
2016-06-21,1.1042
2016-06-22,3.9048
2016-06-23,26.9212
2016-06-24,-11.25
2016-06-27,-11.2852
2016-06-28,11.1332
2016-06-29,1.4285999999999999
2016-06-30,0.0
2016-07-01,0.8187
2016-07-05,-0.2357
2016-07-06,-4.7786
2016-07-07,-1.4706000000000001
2016-07-08,-1.3433
2016-07-11,4.7181999999999995
2016-07-12,0.7404
2016-07-13,-0.7619
2016-07-14,-2.8631
2016-07-15,2.6499
2016-07-18,-2.1739
2016-07-19,12.592600000000001
2016-07-20,31.5789
2016-07-21,-13.1
2016-07-22,-14.7152
2016-07-25,-5.4815
2016-07-26,2.07
2016-07-27,0.6993
2016-07-28,0.0
2016-07-29,-1.3889
2016-08-01,28.75
2016-08-02,18.1458
2016-08-03,4.6296
2016-08-04,-1.7699
2016-08-05,18.018
2016-08-08,38.1679
2016-08-09,-1.105
2016-08-10,-11.7318
2016-08-11,5.0633
2016-08-12,-1.8072
2016-08-15,-4.908
2016-08-16,-11.2903
2016-08-17,14.1818
2016-08-18,-3.1847
2016-08-19,1.9737
2016-08-22,-0.6452
2016-08-23,5.8442
2016-08-24,7.9755
2016-08-25,-2.2727
2016-08-26,-12.7907
2016-08-29,1.3333
2016-08-30,-0.6579
2016-08-31,-6.6225000000000005
2016-09-01,-3.5461
2016-09-02,-1.4706000000000001
2016-09-06,-2.9851
2016-09-07,2.3077
2016-09-08,7.5188
2016-09-09,-2.0892
2016-09-12,-3.58
2016-09-13,3.6944
2016-09-14,0.0089
2016-09-15,-0.7143
2016-09-16,0.0
2016-09-19,0.4676
2016-09-20,-1.1815
2016-09-21,1.4493
2016-09-22,-2.1429
2016-09-23,5.1095
2016-09-26,0.0
2016-09-27,-3.5417
2016-09-28,-2.0878
2016-09-29,0.7353
2016-09-30,0.0
2016-10-03,-2.1898
2016-10-04,-0.7463
2016-10-05,1.5038
2016-10-06,-1.4815
2016-10-07,-6.7669
2016-10-10,-4.8387
2016-10-11,0.0
2016-10-12,12.2881
2016-10-13,-5.6604
2016-10-14,-3.2
2016-10-17,-2.4793
2016-10-18,-0.8475
2016-10-19,-1.2821
2016-10-20,4.7619
2016-10-21,1.6529
2016-10-24,5.6911000000000005
2016-10-25,2.3077
2016-10-26,11.2782
2016-10-27,-7.4324
2016-10-28,2.9196999999999997
2016-10-31,-4.9645
2016-11-01,-2.2388
2016-11-02,-2.2901
2016-11-03,0.7813
2016-11-04,0.7655
2016-11-07,6.1641
2016-11-08,2.8986
2016-11-09,-3.5211
2016-11-10,-0.7299
2016-11-11,-2.2059
2016-11-14,9.0132
2016-11-15,3.4572
2016-11-16,0.0
2016-11-17,-5.9
2016-11-18,0.6022
2016-11-21,2.1127
2016-11-22,5.5172
2016-11-23,24.8366
2016-11-25,30.3665
2016-11-28,29.7189
2016-11-29,-7.7399000000000004
2016-11-30,-3.6913
2016-12-01,-64.1115
2016-12-02,20.3883
2016-12-05,-10.4839
2016-12-06,8.1081
2016-12-07,-2.5
2016-12-08,-11.9658
2016-12-09,-5.5947
2016-12-12,-12.6559
2016-12-13,-3.4513
2016-12-14,-3.6738
2016-12-15,-7.5803
2016-12-16,2.6027
2016-12-19,-7.0344
2016-12-20,10.0081
2016-12-21,31.8538
2016-12-22,-8.9109
2016-12-23,-4.1304
2016-12-27,8.716
2016-12-28,-7.1633
2016-12-29,-3.3911
2016-12-30,-0.5814
2017-01-03,1.8713
2017-01-04,3.3295
2017-01-05,-2.2222
2017-01-06,8.0682
2017-01-09,3.0494
2017-01-10,8.0995
2017-01-11,-8.4248
2017-01-12,-5.1669
2017-01-13,-1.9565000000000001
2017-01-17,4.9889
2017-01-18,-4.963
2017-01-19,-0.7778
2017-01-20,4.1433
2017-01-23,-0.0134
2017-01-24,3.2531
2017-01-25,-1.9073
2017-01-26,-0.1924
2017-01-27,14.8936
2017-01-30,-7.4074
2017-01-31,-5.95
2017-02-01,6.3264
2017-02-02,-3.0
2017-02-03,-3.0928
2017-02-06,-2.0745
2017-02-07,-1.066
2017-02-08,-2.1207
2017-02-09,3.2113
2017-02-10,2.7174
2017-02-13,-0.5423
2017-02-14,-0.6384
2017-02-15,1.8338
2017-02-16,0.2103
2017-02-17,-2.7676
2017-02-21,-2.3337
2017-02-22,-2.1547
2017-02-23,-5.1383
2017-02-24,-4.1815
2017-02-27,7.4701
2017-02-28,-2.6372999999999998
2017-03-01,0.9276
2017-03-02,-0.5882
2017-03-03,-2.1302
2017-03-06,1.2696
2017-03-07,-0.9104
2017-03-08,1.2201
2017-03-09,9.2262
2017-03-10,-1.9074
2017-03-13,7.7917
2017-03-14,-2.4353
2017-03-15,-2.7073
2017-03-16,4.2351
2017-03-17,-8.3214
2017-03-20,5.6818
2017-03-21,6.4516
2017-03-22,4.0404
2017-03-23,-15.8252
2017-03-24,-0.1153
2017-03-27,-1.6021999999999998
2017-03-28,0.9242
2017-03-29,1.2936
2017-03-30,-0.1076
2017-03-31,2.2768
2017-04-03,-2.4718999999999998
2017-04-04,-2.0737
2017-04-05,-2.3529
2017-04-06,0.0
2017-04-07,0.1054
2017-04-10,-0.2482
2017-04-11,-2.2698
2017-04-12,-3.7037
2017-04-13,-1.3061
2017-04-17,-1.1935
2017-04-18,0.0493
2017-04-19,3.1045
2017-04-20,-0.5895
2017-04-21,-0.641
2017-04-24,0.2581
2017-04-25,1.287
2017-04-26,-0.9053
2017-04-27,-1.2662
2017-04-28,1.9481000000000002
2017-05-01,-3.1847
2017-05-02,1.1595
2017-05-03,-2.447
2017-05-04,-2.625
2017-05-05,-2.5075
2017-05-08,-0.2809
2017-05-09,-1.338
2017-05-10,0.6424
2017-05-11,3.5461
2017-05-12,-1.3699
2017-05-15,-1.3889
2017-05-16,-2.7993
2017-05-17,-0.0181
2017-05-18,-1.4674
2017-05-19,-0.2758
2017-05-22,9.1445
2017-05-23,-5.8108
2017-05-24,2.5646
2017-05-25,0.577
2017-05-26,-2.4513
2017-05-30,-0.5347
2017-05-31,0.215
2017-06-01,0.1252
2017-06-02,1.0
2017-06-05,-0.9901
2017-06-06,-3.5714
2017-06-07,-0.7259
2017-06-08,1.4774
2017-06-09,-1.4706000000000001
2017-06-12,-2.9851
2017-06-13,-1.2308
2017-06-14,-3.0374
2017-06-15,-0.4016
2017-06-16,-2.4194
2017-06-19,0.1818
2017-06-20,-1.8149
2017-06-21,0.8234
2017-06-22,-0.15
2017-06-23,-1.5189
2017-06-26,-0.0339
2017-06-27,-4.6965
2017-06-28,24.444
2017-06-29,-5.5754
2017-06-30,-7.7971
2017-07-03,-0.9852
2017-07-05,-0.3317
2017-07-06,-2.3295
2017-07-07,-2.8961
2017-07-10,-1.5789
2017-07-11,-1.9607999999999999
2017-07-12,0.0182
2017-07-13,-3.9084
2017-07-14,2.1756
2017-07-17,-0.0185
2017-07-18,-7.0
2017-07-19,-1.4337
2017-07-20,3.217
2017-07-21,4.5557
2017-07-24,-2.6207000000000003
2017-07-25,-1.7492999999999999
2017-07-26,1.5653000000000001
2017-07-27,0.1734
2017-07-28,1.9038
2017-07-31,2.2834
2017-08-01,-2.5646
2017-08-02,-1.5338
2017-08-03,1.9231
2017-08-04,-1.8868
2017-08-07,-1.9231
2017-08-08,-1.5686
2017-08-09,-1.3944
2017-08-10,-0.9899
2017-08-11,1.9792
2017-08-14,0.06
2017-08-15,0.0
2017-08-16,0.3999
2017-08-17,-0.4182
2017-08-18,-0.48
2017-08-21,-1.3867
2017-08-22,-3.1791
2017-08-23,2.0838
2017-08-24,4.1237
2017-08-25,2.9505
2017-08-28,-1.9042
2017-08-29,2.5098000000000003
2017-08-30,1.1737
2017-08-31,5.8729
2017-09-01,-1.8035999999999999
2017-09-05,-3.437
2017-09-06,2.6365
2017-09-07,1.0661
2017-09-08,-3.7781000000000002
2017-09-11,0.9434
2017-09-12,6.5421
2017-09-13,4.386
2017-09-14,4.3866
2017-09-15,-0.322
2017-09-18,-3.0044
2017-09-19,0.5995
2017-09-20,4.1218
2017-09-21,0.1272
2017-09-22,7.9708
2017-09-25,-2.4559
2017-09-26,-1.7036
2017-09-27,4.0184
2017-09-28,-1.2091
2017-09-29,-2.5224
2017-10-02,1.0565
2017-10-03,0.0
2017-10-04,7.5606
2017-10-05,5.1134
2017-10-06,1.702
2017-10-09,-1.1728
2017-10-10,-4.5333
2017-10-11,-4.7346
2017-10-12,-6.6706
2017-10-13,0.0
2017-10-16,3.6757999999999997
2017-10-17,-4.5455
2017-10-18,-0.1587
2017-10-19,0.159
2017-10-20,3.1111
2017-10-23,-1.4932
2017-10-24,-3.8756
2017-10-25,-4.0806000000000004
2017-10-26,-3.7288
2017-10-27,-1.4085
2017-10-30,1.7856999999999998
2017-10-31,1.7544
2017-11-01,-0.5172
2017-11-02,0.5199
2017-11-03,6.8448
2017-11-06,-1.5653000000000001
2017-11-07,1.6393
2017-11-08,-4.4516
2017-11-09,3.528
2017-11-10,0.1141
2017-11-13,-3.7785
2017-11-14,-1.8279999999999998
2017-11-15,-5.5172
2017-11-16,1.6606
2017-11-17,-16.9808
2017-11-20,-1.9459
2017-11-21,-1.8742999999999999
2017-11-22,-1.0112
2017-11-24,2.0431
2017-11-27,-1.0011
2017-11-28,7.191
2017-11-29,2.1174
