ticker,EPXY US Equity
2009-03-04,-12.0
2009-03-05,11.3636
2009-03-06,-2.0408
2009-03-09,2.0833
2009-03-10,6.1224
2009-03-11,-1.9231
2009-03-12,-3.9215999999999998
2009-03-13,4.0816
2009-03-16,-16.8627
2009-03-17,50.9434
2009-03-18,-33.75
2009-03-19,0.0
2009-03-20,-0.9434
2009-03-23,-4.7619
2009-03-24,0.0
2009-03-25,0.0
2009-03-26,0.0
2009-03-27,-15.0
2009-03-31,-23.5294
2009-04-01,3.8462
2009-04-02,48.1481
2009-04-06,-30.0
2009-04-07,-6.4286
2009-04-08,-0.5248
2009-04-09,30.4556
2009-04-13,-20.477899999999998
2009-04-14,10.957
2009-04-16,13.3333
2009-04-17,-29.4118
2009-04-20,-8.2292
2009-04-21,-9.1941
2009-04-22,0.0
2009-04-23,0.0
2009-04-24,-10.0
2009-04-27,0.1389
2009-04-29,27.6006
2009-04-30,0.0
2009-05-04,-8.6957
2009-05-05,8.5714
2009-05-06,-3.5088
2009-05-07,0.0
2009-05-08,9.0909
2009-05-11,33.3333
2009-05-12,-18.75
2009-05-14,-15.3846
2009-05-15,18.1818
2009-05-18,-7.6923
2009-05-19,-8.3333
2009-05-20,0.0
2009-05-21,36.3636
2009-05-26,-13.3333
2009-05-28,7.6923
2009-05-29,0.0
2009-06-02,-7.1429
2009-06-03,0.0
2009-06-04,-7.6923
2009-06-05,4.1667
2009-06-08,4.0
2009-06-10,7.6923
2009-06-11,-14.2857
2009-06-15,0.0
2009-06-16,0.0
2009-06-17,33.3333
2009-06-18,-6.25
2009-06-19,20.0
2009-06-22,0.0
2009-06-23,-5.5556
2009-06-25,5.8824
2009-06-29,-11.1111
2009-06-30,-6.25
2009-07-01,0.0
2009-07-02,0.0
2009-07-06,0.0
2009-07-08,0.0
2009-07-09,66.6667
2009-07-10,2.0
2009-07-13,-1.9607999999999999
2009-07-14,30.0
2009-07-15,-23.0769
2009-07-16,-12.0
2009-07-17,-9.0909
2009-07-20,5.0
2009-07-21,-4.7619
2009-07-22,-15.0
2009-07-23,2.9412000000000003
2009-07-24,-2.8571
2009-07-27,5.8824
2009-07-28,-2.7778
2009-07-29,5.7143
2009-07-30,-8.1081
2009-07-31,2.9412000000000003
2009-08-03,-8.5714
2009-08-04,18.75
2009-08-05,-15.7895
2009-08-06,12.5
2009-08-07,-11.1111
2009-08-10,0.0
2009-08-11,0.0
2009-08-12,6.25
2009-08-13,5.8824
2009-08-14,-12.2222
2009-08-17,13.9241
2009-08-18,33.8889
2009-08-19,3.7344
2009-08-20,-6.0
2009-08-21,2.1277
2009-08-24,-8.3333
2009-08-25,-9.0909
2009-08-26,-2.5
2009-08-27,5.1282
2009-08-28,-4.878
2009-08-31,2.5641
2009-09-01,-2.5
2009-09-02,-14.8718
2009-09-03,20.4819
2009-09-04,-10.0
2009-09-08,0.0
2009-09-09,-5.5556
2009-09-10,5.8824
2009-09-11,0.0
2009-09-14,-5.0
2009-09-15,-0.5848
2009-09-16,17.647100000000002
2009-09-17,5.0
2009-09-18,0.0
2009-09-21,0.0
2009-09-22,4.7619
2009-09-23,-8.6364
2009-09-24,0.4975
2009-09-25,11.3861
2009-09-28,22.6667
2009-09-29,-2.1739
2009-09-30,0.0
2009-10-01,24.0741
2009-10-02,5.9701
2009-10-05,-26.7606
2009-10-06,21.1538
2009-10-07,9.5238
2009-10-08,-12.463799999999999
2009-10-09,5.9603
2009-10-12,-7.8125
2009-10-13,-21.3559
2009-10-14,-18.1034
2009-10-15,-10.526299999999999
2009-10-16,2.3529
2009-10-19,-3.4483
2009-10-20,-7.7381
2009-10-21,-19.3548
2009-10-22,12.0
2009-10-23,0.0
2009-10-26,-7.1429
2009-10-27,-6.1538
2009-10-28,10.6557
2009-10-29,3.7037
2009-10-30,-2.1429
2009-11-02,21.8978
2009-11-03,-11.3772
2009-11-04,10.1351
2009-11-05,2.454
2009-11-06,-1.1976
2009-11-09,-9.0909
2009-11-10,6.0
2009-11-11,-5.6604
2009-11-12,-10.0
2009-11-13,-0.7407
2009-11-16,-14.1791
2009-11-17,3.4783
2009-11-18,-13.4454
2009-11-19,4.8544
2009-11-20,-2.7778
2009-11-23,0.9524
2009-11-24,-0.9434
2009-11-25,0.0
2009-11-27,-4.7619
2009-11-30,0.0
2009-12-01,-5.0
2009-12-02,-3.1579
2009-12-03,-7.6087
2009-12-04,-5.8824
2009-12-07,-12.5
2009-12-08,-11.4286
2009-12-09,12.9032
2009-12-10,8.5714
2009-12-11,-5.2632
2009-12-14,2.7778
2009-12-15,-8.1081
2009-12-16,8.8235
2009-12-17,1.3514
2009-12-18,-1.3333
2009-12-21,-0.1689
2009-12-22,-10.6599
2009-12-23,0.0
2009-12-24,3.0303
2009-12-28,-10.2941
2009-12-29,-1.6393
2009-12-30,-13.3333
2009-12-31,-3.8462
2010-01-04,6.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,-5.6604
2010-01-11,0.0
2010-01-12,4.0
2010-01-13,15.3846
2010-01-14,-8.3333
2010-01-15,9.0909
2010-01-19,-6.6667
2010-01-20,-1.7856999999999998
2010-01-21,1.8182
2010-01-22,1.7856999999999998
2010-01-25,-12.2807
2010-01-26,5.0
2010-01-27,-4.7619
2010-01-28,0.0
2010-01-29,0.0
2010-02-01,0.0
2010-02-02,-2.0
2010-02-03,-4.0816
2010-02-04,2.1277
2010-02-05,0.0
2010-02-08,2.0833
2010-02-09,-8.1633
2010-02-10,8.8889
2010-02-11,2.0408
2010-02-12,4.0
2010-02-16,-13.461500000000001
2010-02-17,11.1111
2010-02-18,7.0
2010-02-19,-6.5421
2010-02-22,-3.0
2010-02-23,-5.1546
2010-02-24,0.0
2010-02-25,-2.1739
2010-02-26,-5.9722
2010-03-01,0.4431
2010-03-02,5.8824
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,0.0
2010-03-08,11.1111
2010-03-09,-10.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-12,11.1111
2010-03-15,-6.0
2010-03-16,0.0
2010-03-17,-8.5106
2010-03-18,-2.3256
2010-03-19,-4.7619
2010-03-22,-23.75
2010-03-23,24.5902
2010-03-24,-18.4211
2010-03-25,0.0
2010-03-26,0.0
2010-03-29,-17.7419
2010-03-30,-1.9607999999999999
2010-03-31,0.0
2010-04-01,-12.0
2010-04-05,-4.5455
2010-04-06,-4.7619
2010-04-07,-5.0
2010-04-08,-5.2632
2010-04-09,-11.1111
2010-04-12,25.0
2010-04-13,34.375
2010-04-14,-6.9767
2010-04-15,8.0
2010-04-16,-7.4074
2010-04-19,16.0
2010-04-20,0.0
2010-04-21,0.0
2010-04-22,-13.7931
2010-04-23,4.0
2010-04-26,11.538499999999999
2010-04-27,-0.431
2010-04-28,-3.0303
2010-04-29,0.0
2010-04-30,-14.2857
2010-05-03,-4.1667
2010-05-05,17.3913
2010-05-06,-22.2222
2010-05-07,27.9762
2010-05-10,-25.1163
2010-05-12,0.0
2010-05-13,33.5404
2010-05-14,-6.9767
2010-05-17,0.0
2010-05-18,-8.0
2010-05-19,29.8913
2010-05-20,-32.0084
2010-05-21,0.0
2010-05-24,-0.9231
2010-05-25,0.0
2010-05-26,-0.6211
2010-05-27,1.5625
2010-05-28,-1.5385
2010-06-01,0.0
2010-06-02,-17.5
2010-06-03,0.0
2010-06-04,21.2121
2010-06-07,0.0
2010-06-08,-25.0
2010-06-09,13.3333
2010-06-10,8.8235
2010-06-14,8.1081
2010-06-15,-20.0
2010-06-16,-21.0938
2010-06-17,4.4554
2010-06-18,51.6588
2010-06-21,0.0
2010-06-24,-35.0
2010-06-25,30.7692
2010-06-29,-17.647100000000002
2010-06-30,-7.1429
2010-07-01,-14.4231
2010-07-02,7.8652
2010-07-06,0.0
2010-07-07,50.0
2010-07-08,-38.1944
2010-07-09,0.0
2010-07-12,2.2472
2010-07-13,0.0
2010-07-14,36.2637
2010-07-15,0.8065
2010-07-16,2.4
2010-07-19,3.125
2010-07-20,3.0303
2010-07-22,-2.9412000000000003
2010-07-26,21.2121
2010-07-27,-43.125
2010-07-29,23.0769
2010-07-30,14.2857
2010-08-02,-28.9063
2010-08-03,1.0989
2010-08-06,0.0
2010-08-09,62.5
2010-08-11,-39.1304
2010-08-12,5.4945
2010-08-13,-5.2083
2010-08-16,0.0
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-23,23.0769
2010-08-24,-18.75
2010-08-25,0.0
2010-08-27,-12.0879
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,-48.75
2010-09-02,95.122
2010-09-03,-40.0
2010-09-07,-13.5417
2010-09-08,15.6627
2010-09-09,0.0
2010-09-10,100.0
2010-09-13,-50.0
2010-09-14,-11.4583
2010-09-15,-3.5294
2010-09-16,17.0732
2010-09-17,-14.5833
2010-09-20,-2.439
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,-7.5
2010-09-24,8.1081
2010-09-27,0.0
2010-09-28,22.5
2010-09-29,14.2857
2010-09-30,-21.4286
2010-10-01,81.8182
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,0.0
2010-10-07,-20.0
2010-10-08,25.0
2010-10-11,-10.0
2010-10-13,11.1111
2010-10-14,10.0
2010-10-15,36.3636
2010-10-18,0.0
2010-10-19,-33.3333
2010-10-20,0.0
2010-10-21,0.0
2010-10-25,48.75
2010-10-26,-5.8824
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,-14.2857
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,23.9583
2010-11-04,-26.0504
2010-11-05,-9.0909
2010-11-08,-10.0
2010-11-09,0.0
2010-11-10,-11.1111
2010-11-11,-25.0
2010-11-12,-33.3333
2010-11-15,7.8125
2010-11-16,-2.8986
2010-11-17,43.2836
2010-11-18,8.3333
2010-11-19,-23.0769
2010-11-22,0.0
2010-11-23,0.0
2010-11-24,3.75
2010-11-26,0.0
2010-11-29,-3.6145
2010-11-30,0.0
2010-12-01,6.25
2010-12-02,9.4118
2010-12-03,-2.1505
2010-12-06,2.1978
2010-12-07,-13.9785
2010-12-08,0.0
2010-12-09,-13.75
2010-12-10,4.3478
2010-12-13,11.1111
2010-12-14,0.0
2010-12-15,-10.0
2010-12-16,-4.1667
2010-12-17,1.4493
2010-12-20,5.7143
2010-12-21,-5.4054
2010-12-22,37.1429
2010-12-23,-16.6667
2010-12-27,20.0
2010-12-28,-27.0833
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,0.0
2011-01-03,7.1429
2011-01-04,14.6667
2011-01-05,-6.9767
2011-01-06,0.0
2011-01-07,0.0
2011-01-10,-12.5
2011-01-11,60.0
2011-01-12,28.5714
2011-01-13,-22.2222
2011-01-14,28.5714
2011-01-18,0.0
2011-01-20,-22.2222
2011-01-24,28.5714
2011-01-25,-22.2222
2011-01-26,0.0
2011-01-31,0.0
2011-02-01,28.5714
2011-02-02,-22.2222
2011-02-07,0.0
2011-02-08,-28.5714
2011-02-09,40.0
2011-02-10,-28.5714
2011-02-14,40.0
2011-02-15,-28.5714
2011-02-16,40.0
2011-02-17,-28.5714
2011-02-18,0.0
2011-02-23,-16.25
2011-02-24,0.0
2011-02-25,7.4627
2011-03-02,55.5556
2011-03-03,-28.5714
2011-03-04,0.0
2011-03-07,0.0
2011-03-09,40.0
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,-40.1786
2011-03-15,22.3881
2011-03-16,0.0
2011-03-17,-2.439
2011-03-21,36.25
2011-03-23,-26.6055
2011-03-24,0.0
2011-03-28,0.0
2011-03-29,-10.0
2011-03-31,0.0
2011-04-04,0.0
2011-04-05,0.0
2011-04-06,77.7778
2011-04-07,-6.25
2011-04-08,-5.0
2011-04-11,-29.8246
2011-04-13,2.5
2011-04-14,17.0732
2011-04-15,16.6667
2011-04-18,-14.2857
2011-04-19,16.6667
2011-04-20,-14.2857
2011-04-21,14.5833
2011-04-25,-27.2727
2011-04-26,-10.0
2011-04-27,11.1111
2011-04-28,2.5
2011-04-29,3.6585
2011-05-04,-3.5294
2011-05-05,1.2195
2011-05-06,2.4096
2011-05-09,-3.5294
2011-05-10,3.6585
2011-05-11,0.0
2011-05-12,12.9412
2011-05-13,0.0
2011-05-16,14.5833
2011-05-19,-20.0
2011-05-23,0.0
2011-05-24,-20.4545
2011-05-26,0.0
2011-05-27,0.0
2011-05-31,0.0
2011-06-02,-4.2857
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,2.9851
2011-06-09,-7.2464
2011-06-13,-12.5
2011-06-15,-19.6429
2011-06-16,0.0
2011-06-20,0.0
2011-06-22,0.0
2011-06-24,0.0
2011-06-27,77.7778
2011-06-28,-32.5
2011-06-30,-22.2222
2011-07-01,33.3333
2011-07-05,-8.9286
2011-07-06,5.8824
2011-07-08,48.1481
2011-07-11,-13.75
2011-07-12,-21.7391
2011-07-13,0.0
2011-07-15,-16.6667
2011-07-19,113.3333
2011-07-20,-53.125
2011-07-25,6.6667
2011-07-26,12.5
2011-07-27,18.5185
2011-07-28,-7.8125
2011-07-29,0.0
2011-08-01,8.4746
2011-08-02,25.0
2011-08-03,0.0
2011-08-04,-20.0
2011-08-08,-15.625
2011-08-10,0.0
2011-08-15,0.0
2011-08-17,0.0
2011-08-18,0.0
2011-08-23,0.0
2011-08-25,0.0
2011-08-30,0.0
2011-08-31,48.1481
2011-09-01,-30.0
2011-09-08,0.0
2011-09-13,5.3571
2011-09-21,0.0
2011-09-22,0.0
2011-09-23,0.0
2011-09-26,-5.0847
2011-09-27,0.0
2011-09-28,0.0
2011-09-30,0.0
2011-10-03,0.0
2011-10-04,3.5714
2011-10-05,0.0
2011-10-11,-6.8966
2011-10-12,7.4074
2011-10-13,0.0
2011-10-14,0.0
2011-10-17,-6.8966
2011-10-20,18.5185
2011-10-21,-12.5
2011-10-24,0.0
2011-10-25,0.0
2011-10-26,0.0
2011-10-31,-3.5714
2011-11-07,0.0
2011-11-09,92.5926
2011-11-10,23.0769
2011-11-14,-12.5
2011-11-15,1.7856999999999998
2011-11-16,-1.7544
2011-11-17,14.2857
2011-11-18,-12.5
2011-11-21,0.0
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,7.1429
2011-12-05,-6.6667
2011-12-06,-7.1429
2011-12-07,7.6923
2011-12-08,0.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,0.0
2011-12-20,0.0
2011-12-21,0.0
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,14.2857
2012-01-04,-10.9375
2012-01-09,0.0
2012-01-10,-1.7544
2012-01-11,0.0
2012-01-17,-28.5714
2012-01-20,0.0
2012-01-23,0.0
2012-01-25,100.0
2012-01-26,-21.875
2012-01-30,-23.2
2012-02-02,0.0
2012-02-03,-33.3333
2012-02-06,0.0
2012-02-08,125.0
2012-02-09,-55.5556
2012-02-10,4.6875
2012-02-13,-4.4776
2012-02-15,0.0
2012-02-16,0.0
2012-02-17,0.0
2012-02-21,0.0
2012-02-22,0.0
2012-02-23,71.875
2012-02-27,1.8182
2012-02-28,0.0
2012-02-29,-50.0
2012-03-01,14.2857
2012-03-02,0.0
2012-03-05,0.0
2012-03-07,0.0
2012-03-09,0.0
2012-03-12,-21.875
2012-03-14,12.0
2012-03-15,0.0
2012-03-19,0.0
2012-03-23,-10.7143
2012-03-26,28.0
2012-03-30,0.0
2012-04-03,-21.875
2012-04-04,0.0
2012-04-05,0.0
2012-04-09,2.0
2012-04-12,3.9215999999999998
2012-04-13,0.0
2012-04-19,50.9434
2012-04-23,-32.5
2012-04-24,0.0
2012-04-27,0.0
2012-05-01,48.1481
2012-05-02,0.0
2012-05-04,-32.5
2012-05-07,0.0
2012-05-09,48.1481
2012-05-10,60.0
2012-05-11,-56.25
2012-05-14,-3.5714
2012-05-17,0.0
2012-05-18,3.7037
2012-05-21,0.0
2012-05-22,-3.5714
2012-05-23,0.0
2012-05-29,0.0
2012-05-31,0.0
2012-06-01,0.0
2012-06-05,0.0
2012-06-06,3.7037
2012-06-12,3.5714
2012-06-14,0.0
2012-06-19,0.0
2012-06-26,0.0
2012-06-27,0.0
2012-06-29,-6.8966
2012-07-02,0.0
2012-07-09,0.0
2012-07-18,-11.1111
2012-07-19,-16.6667
2012-07-24,-45.0
2012-07-25,0.0
2012-07-26,9.0909
2012-07-27,0.0
2012-07-31,0.0
2012-08-06,0.0
2012-08-07,8.3333
2012-08-08,-7.6923
2012-08-13,0.0
2012-08-17,0.0
2012-08-21,0.0
2012-08-22,0.0
2012-08-24,0.0
2012-08-28,0.0
2012-09-04,8.3333
2012-09-05,115.3846
2012-09-06,-42.8571
2012-09-07,0.0
2012-09-12,6.25
2012-09-14,0.0
2012-09-17,0.0
2012-09-18,0.0
2012-09-20,0.0
2012-09-28,0.0
2012-10-02,0.0
2012-10-04,-23.5294
2012-10-08,0.0
2012-10-10,0.0
2012-10-11,0.0
2012-10-12,0.0
2012-10-17,0.0
2012-10-19,0.0
2012-10-24,23.0769
2012-10-25,-40.625
2012-10-26,10.526299999999999
2012-11-01,42.8571
2012-11-02,-10.0
2012-11-06,0.0
2012-11-07,0.0
2012-11-14,-29.6296
2012-11-15,0.0
2012-11-16,0.0
2012-11-20,0.0
2012-11-23,0.0
2012-11-26,0.0
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,68.4211
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,-25.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-20,0.0
2012-12-24,-25.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,77.7778
2013-01-07,-15.625
2013-01-08,0.0
2013-01-11,18.5185
2013-01-14,0.0
2013-01-15,0.0
2013-01-18,0.0
2013-01-22,0.0
2013-01-24,0.0
2013-01-28,0.0
2013-01-29,0.0
2013-01-30,0.0
2013-01-31,400.0
2013-02-01,-10.0
2013-02-05,-16.6667
2013-02-06,0.0
2013-02-08,6.6667
2013-02-11,0.0
2013-02-12,-6.25
2013-02-19,0.0
2013-02-21,33.3333
2013-02-22,20.0
2013-02-25,-25.0
2013-02-26,111.1111
2013-02-27,-26.3158
2013-03-01,7.1429
2013-03-04,0.0
2013-03-05,-46.6667
2013-03-06,2.3438
2013-03-08,-2.2901
2013-03-11,0.0
2013-03-14,0.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,0.0
2013-03-21,0.0
2013-03-22,0.0
2013-03-25,0.0
2013-03-26,0.0
2013-03-27,-37.5
2013-04-04,0.0
2013-04-05,0.0
2013-04-08,0.0
2013-04-17,100.0
2013-04-18,0.0
2013-04-19,-20.0
2013-04-24,-4.6875
2013-04-25,-1.6393
2013-04-29,0.0
2013-05-01,0.0
2013-05-02,0.0
2013-05-03,33.3333
2013-05-06,-50.0
2013-05-10,100.0
2013-05-13,36.875
2013-05-14,9.589
2013-05-15,0.0
2013-05-16,-10.0
2013-05-17,18.5185
2013-05-20,-0.7813
2013-05-21,-11.811
2013-05-22,7.1429
2013-05-23,-6.6667
2013-05-24,64.2857
2013-05-28,-13.0435
2013-05-29,15.0
2013-05-30,-4.8913
2013-05-31,5.1429
2013-06-03,5.9783
2013-06-04,2.0513
2013-06-05,-18.8442
2013-06-06,3.4056
2013-06-07,14.9701
2013-06-10,-4.6875
2013-06-11,10.929
2013-06-12,-6.6502
2013-06-13,-9.2348
2013-06-14,10.7558
2013-06-17,-3.9370000000000003
2013-06-18,-12.0219
2013-06-19,2.795
2013-06-20,-10.574
2013-06-21,0.0
2013-06-24,-13.5135
2013-06-25,9.375
2013-06-26,5.0
2013-06-27,6.1224
2013-06-28,7.6923
2013-07-01,-8.0357
2013-07-02,2.9126
2013-07-03,5.6604
2013-07-05,-2.3810000000000002
2013-07-08,14.0244
2013-07-09,28.3422
2013-07-10,20.0
2013-07-11,-3.6458
2013-07-12,6.6667
2013-07-15,6.25
2013-07-16,-3.8156
2013-07-17,-5.124
2013-07-18,18.4669
2013-07-19,29.4118
2013-07-22,9.0909
2013-07-23,5.0
2013-07-24,-12.6984
2013-07-25,5.4545
2013-07-26,-17.2414
2013-07-29,1.8229
2013-07-30,8.0563
2013-07-31,-3.787
2013-08-01,-3.936
2013-08-02,-1.9205999999999999
2013-08-05,-3.6554
2013-08-06,-2.439
2013-08-07,-4.4444
2013-08-08,6.9767
2013-08-09,-2.5815
2013-08-12,0.0
2013-08-13,9.3445
2013-08-14,-11.8622
2013-08-15,-4.7757
2013-08-16,4.5593
2013-08-19,9.3023
2013-08-20,15.9574
2013-08-21,-5.7339
2013-08-22,-6.9343
2013-08-23,-0.2614
2013-08-26,-4.5872
2013-08-27,-1.0989
2013-08-28,-10.8333
2013-08-29,4.9844
2013-08-30,-2.6706
2013-09-03,19.5122
2013-09-04,12.2449
2013-09-05,-0.3409
2013-09-06,-0.3421
2013-09-09,-2.0595
2013-09-10,0.9346
2013-09-11,-5.5556
2013-09-12,-20.5882
2013-09-13,-4.9383
2013-09-16,6.9805
2013-09-17,-14.7193
2013-09-18,24.911
2013-09-19,-4.5584
2013-09-20,-4.9254
2013-09-23,-3.2967
2013-09-24,-2.5974
2013-09-25,11.6667
2013-09-26,7.4627
2013-09-27,-11.3889
2013-09-30,-5.9561
2013-10-01,-3.6667
2013-10-02,10.7266
2013-10-03,-6.7188
2013-10-04,-25.9631
2013-10-07,-26.4706
2013-10-08,-6.4615
2013-10-09,18.4211
2013-10-10,-0.8333
2013-10-11,-28.2913
2013-10-14,-7.0313
2013-10-15,-3.7815
2013-10-16,-6.5502
2013-10-17,4.6729
2013-10-18,16.9643
2013-10-21,-4.5802
2013-10-22,-0.8
2013-10-23,-3.2258
2013-10-24,9.1667
2013-10-25,3.8167999999999997
2013-10-28,-7.7206
2013-10-29,1.992
2013-10-30,-25.0
2013-10-31,37.5
2013-11-01,-15.1515
2013-11-04,7.1429
2013-11-05,-16.6667
2013-11-06,14.5
2013-11-07,0.0
2013-11-08,-3.0568
2013-11-11,-7.2072
2013-11-12,-6.7961
2013-11-13,-8.3333
2013-11-14,9.0909
2013-11-15,-8.3333
2013-11-18,0.0
2013-11-19,18.1818
2013-11-20,-0.9615
2013-11-21,0.9709
2013-11-22,-0.9615
2013-11-25,4.8544
2013-11-26,-11.1111
2013-11-27,0.0
2013-11-29,7.2917
2013-12-02,-5.8252
2013-12-03,-2.0619
2013-12-04,-0.5263
2013-12-05,-17.9894
2013-12-06,12.2581
2013-12-09,-16.092
2013-12-10,19.1781
2013-12-11,-22.9885
2013-12-13,17.9104
2013-12-16,-27.8481
2013-12-17,10.526299999999999
2013-12-18,-15.873
2013-12-19,16.0377
2013-12-20,-2.439
2013-12-23,6.6667
2013-12-24,25.0
2013-12-26,-11.875
2013-12-27,26.2411
2013-12-30,-10.1124
2013-12-31,-36.25
2014-01-02,-2.9412000000000003
2014-01-03,10.101
2014-01-06,32.1101
2014-01-07,-2.0833
2014-01-08,-27.6596
2014-01-09,11.7647
2014-01-10,23.6842
2014-01-13,-20.5674
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,-1.7856999999999998
2014-01-17,1.8182
2014-01-21,0.0
2014-01-22,0.0
2014-01-23,-7.1429
2014-01-24,-15.3846
2014-01-27,5.6818
2014-01-28,1.0753
2014-01-29,-6.383
2014-01-30,9.0909
2014-01-31,25.0
2014-02-03,4.1667
2014-02-04,-23.2
2014-02-05,31.25
2014-02-06,-11.1111
2014-02-07,-16.0714
2014-02-10,36.1702
2014-02-11,-12.5
2014-02-12,7.1429
2014-02-13,-1.6667
2014-02-14,-14.4068
2014-02-18,0.0
2014-02-19,7.9208
2014-02-20,-11.9266
2014-02-21,10.4167
2014-02-25,-12.2642
2014-02-26,8.6022
2014-02-27,-12.8713
2014-02-28,5.6818
2014-03-03,-7.5269
2014-03-04,0.0
2014-03-05,2.3256
2014-03-07,63.6364
2014-03-10,0.0
2014-03-11,-3.4722
2014-03-12,-7.9137
2014-03-13,-2.3438
2014-03-14,-8.0
2014-03-17,4.3478
2014-03-18,5.0
2014-03-19,7.9365
2014-03-20,0.0
2014-03-21,-8.0882
2014-03-24,0.0
2014-03-25,0.0
2014-03-26,-12.0
2014-03-27,-2.7273
2014-03-28,7.4766
2014-03-31,-21.7391
2014-04-01,15.5556
2014-04-02,10.5769
2014-04-03,-2.6087
2014-04-04,7.1429
2014-04-07,-1.6667
2014-04-08,0.0
2014-04-09,1.6949
2014-04-10,0.0
2014-04-11,38.3333
2014-04-14,6.0241
2014-04-15,18.1818
2014-04-16,23.0769
2014-04-17,-7.0313
2014-04-21,0.0
2014-04-22,-11.7647
2014-04-23,10.4762
2014-04-24,-3.4483
2014-04-25,3.5714
2014-04-28,16.3793
2014-04-29,-17.7778
2014-04-30,-21.6216
2014-05-01,-21.8391
2014-05-02,16.1765
2014-05-05,-5.0633
2014-05-06,4.6667
2014-05-07,-4.4586
