ticker,STCN US Equity
2000-05-23,-9.8434
2000-05-24,2.2333
2000-05-25,-11.7718
2000-05-26,-2.8886
2000-05-30,16.5722
2000-05-31,-7.0474
2000-06-01,6.4052
2000-06-02,14.9877
2000-06-05,3.0983
2000-06-06,-8.600999999999999
2000-06-07,7.483
2000-06-08,2.0042
2000-06-09,1.0341
2000-06-12,-7.4719
2000-06-13,0.2212
2000-06-14,-1.1038000000000001
2000-06-15,-2.3438
2000-06-16,-0.3429
2000-06-19,-1.1468
2000-06-20,2.5522
2000-06-21,-2.0362
2000-06-22,-5.5427
2000-06-23,-6.846
2000-06-26,-4.9869
2000-06-27,-1.105
2000-06-28,10.1955
2000-06-29,-6.5906
2000-06-30,-0.5427
2000-07-03,1.0914
2000-07-05,-4.1835
2000-07-06,0.5634
2000-07-07,-7.563
2000-07-10,-5.4545
2000-07-11,-6.4103
2000-07-12,19.0068
2000-07-13,5.1799
2000-07-14,2.1888
2000-07-17,5.087
2000-07-18,-8.1529
2000-07-19,-4.2996
2000-07-20,4.4928
2000-07-21,-7.3509
2000-07-24,-7.0359
2000-07-25,1.6103
2000-07-26,-1.4263
2000-07-27,-4.6624
2000-07-28,-5.9022
2000-07-31,8.6022
2000-08-01,-8.9109
2000-08-02,1.9928
2000-08-03,3.0195
2000-08-04,2.069
2000-08-07,5.7432
2000-08-08,3.1949
2000-08-09,-9.1331
2000-08-10,-3.2368
2000-08-11,2.6408
2000-08-14,3.6021
2000-08-15,0.1656
2000-08-16,-0.9917
2000-08-17,0.1669
2000-08-18,-1.3333
2000-08-21,0.8446
2000-08-22,1.1724999999999999
2000-08-23,16.3907
2000-08-24,-5.6899
2000-08-25,-1.6591
2000-08-28,1.5337
2000-08-29,-1.8127
2000-08-30,12.7692
2000-08-31,-2.3192
2000-09-01,2.3743
2000-09-05,5.1842
2000-09-06,-3.1128
2000-09-07,-7.4967
2000-09-08,-8.2489
2000-09-11,0.0
2000-09-12,2.0505
2000-09-13,1.0819
2000-09-14,-1.8349
2000-09-15,-5.9190000000000005
2000-09-18,-6.457
2000-09-19,6.1947
2000-09-20,-2.8333
2000-09-21,0.0
2000-09-22,-1.0292
2000-09-25,-8.838799999999999
2000-09-26,-7.4144
2000-09-27,-12.5257
2000-09-28,12.2066
2000-09-29,-6.4854
2000-10-02,-9.6197
2000-10-03,-7.9208
2000-10-04,4.5699
2000-10-05,-11.5681
2000-10-06,-3.1977
2000-10-09,6.3063
2000-10-10,-2.5423999999999998
2000-10-11,-10.7246
2000-10-12,-6.4935
2000-10-13,3.8194
2000-10-16,-6.689
2000-10-17,-11.828
2000-10-18,0.4065
2000-10-19,6.4777000000000005
2000-10-20,6.4639
2000-10-23,-1.0714
2000-10-24,-6.1372
2000-10-25,2.6923
2000-10-26,2.6217
2000-10-27,-2.1898
2000-10-30,-4.1045
2000-10-31,5.0584
2000-11-01,22.5926
2000-11-02,9.0634
2000-11-03,-2.7701000000000002
2000-11-06,-4.8433
2000-11-07,13.4731
2000-11-08,-7.9155999999999995
2000-11-09,-17.765
2000-11-10,-12.892
2000-11-13,-7.2
2000-11-14,2.1552
2000-11-15,-0.8439
2000-11-16,-10.6383
2000-11-17,-4.2857
2000-11-20,-3.9801
2000-11-21,-9.3264
2000-11-22,-8.0
2000-11-24,27.3292
2000-11-27,-9.2683
2000-11-28,-9.4086
2000-11-29,3.2641
2000-11-30,-7.4713
2000-12-01,0.6211
2000-12-04,-4.321
2000-12-05,27.0968
2000-12-06,-6.0914
2000-12-07,-6.4865
2000-12-08,10.4046
2000-12-11,-2.6178
2000-12-12,2.1505
2000-12-13,-18.947400000000002
2000-12-14,-5.8442
2000-12-15,-8.6207
2000-12-18,-9.0566
2000-12-19,-17.0124
2000-12-20,-11.5
2000-12-21,7.3446
2000-12-22,15.7895
2000-12-26,-7.2727
2000-12-27,-4.4118
2000-12-28,-1.0256
2000-12-29,-7.2539
2001-01-02,-17.3184
2001-01-03,12.8378
2001-01-04,-4.1916
2001-01-05,-10.0
2001-01-08,-13.1944
2001-01-09,6.4
2001-01-10,13.5338
2001-01-11,9.9338
2001-01-12,10.8434
2001-01-16,16.3043
2001-01-17,8.411200000000001
2001-01-18,-5.6034
2001-01-19,-16.895
2001-01-22,8.2418
2001-01-23,6.599
2001-01-24,10.4762
2001-01-25,-10.3448
2001-01-26,-9.6154
2001-01-29,10.1064
2001-01-30,5.7971
2001-01-31,-10.5023
2001-02-01,8.1633
2001-02-02,-9.434
2001-02-05,-2.0833
2001-02-06,3.1915
2001-02-07,-7.2165
2001-02-08,0.5556
2001-02-09,-6.6298
2001-02-12,4.7337
2001-02-13,-9.0395
2001-02-14,3.7267
2001-02-15,-2.3952
2001-02-16,-9.816
2001-02-20,-6.8027
2001-02-21,-5.1095
2001-02-22,-2.3077
2001-02-23,5.5118
2001-02-26,11.194
2001-02-27,-12.7517
2001-02-28,0.0
2001-03-01,3.8462
2001-03-02,-5.9259
2001-03-05,2.3622
2001-03-06,5.3846
2001-03-07,11.6788
2001-03-08,-9.8039
2001-03-09,-5.0725
2001-03-12,-6.1068999999999996
2001-03-13,1.626
2001-03-14,-16.0
2001-03-15,-8.5714
2001-03-16,-12.5
2001-03-19,14.2857
2001-03-20,-12.5
2001-03-21,-4.7619
2001-03-22,11.25
2001-03-23,3.3708
2001-03-26,0.1739
2001-03-27,4.8611
2001-03-28,-11.5894
2001-03-29,-4.4944
2001-03-30,-0.3922
2001-04-02,-5.9055
2001-04-03,-8.3682
2001-04-04,-14.6119
2001-04-05,11.7647
2001-04-06,-15.7895
2001-04-09,8.5227
2001-04-10,25.6545
2001-04-11,8.3333
2001-04-12,5.7692
2001-04-16,-8.7273
2001-04-17,-4.3825
2001-04-18,14.1667
2001-04-19,-0.7299
2001-04-20,9.1912
2001-04-23,-14.8148
2001-04-24,-1.1858
2001-04-25,9.2
2001-04-26,2.9304
2001-04-27,2.4911
2001-04-30,3.8194
2001-05-01,38.796
2001-05-02,40.241
2001-05-03,-1.0309
2001-05-04,7.9861
2001-05-07,-4.0193
2001-05-08,-0.335
2001-05-09,-13.7815
2001-05-10,0.3899
2001-05-11,-11.6505
2001-05-14,-10.989
2001-05-15,9.8765
2001-05-16,10.7907
2001-05-17,4.6613
2001-05-18,-1.938
2001-05-21,8.3004
2001-05-22,1.8248
2001-05-23,-7.1685
2001-05-24,2.7027
2001-05-25,-3.3835
2001-05-29,-6.4202
2001-05-30,-11.2266
2001-05-31,-1.6393
2001-06-01,4.5238
2001-06-04,-0.2278
2001-06-05,4.5662
2001-06-06,-4.8035
2001-06-07,2.7523
2001-06-08,-5.1339
2001-06-11,-4.7059
2001-06-12,2.2222
2001-06-13,-22.4638
2001-06-14,-14.0187
2001-06-15,8.6957
2001-06-18,-6.6667
2001-06-19,2.1429
2001-06-20,6.993
2001-06-21,0.9804
2001-06-22,-5.5016
2001-06-25,4.1096
2001-06-26,-3.2895
2001-06-27,0.3401
2001-06-28,-1.3559
2001-06-29,3.0928
2001-07-02,-3.3333
2001-07-03,-3.4483
2001-07-05,-7.1429
2001-07-06,-3.0769
2001-07-09,0.0
2001-07-10,-8.7302
2001-07-11,-0.8696
2001-07-12,13.5965
2001-07-13,-3.0888
2001-07-16,-5.1793
2001-07-17,-6.3025
2001-07-18,-0.4484
2001-07-19,3.1532
2001-07-20,-0.4367
2001-07-23,-4.386
2001-07-24,-6.422
2001-07-25,6.8627
2001-07-26,-3.211
2001-07-27,-2.3697
2001-07-30,-2.9126
2001-07-31,1.0
2001-08-01,7.9208
2001-08-02,9.1743
2001-08-03,-5.8824
2001-08-06,-4.0179
2001-08-07,4.6512
2001-08-08,-7.1111
2001-08-09,2.3923
2001-08-10,-2.8037
2001-08-13,5.7692
2001-08-14,-2.7273
2001-08-15,-3.271
2001-08-16,2.8986
2001-08-17,-4.6948
2001-08-20,3.4483
2001-08-21,-3.3333
2001-08-22,2.9557
2001-08-23,-5.2632
2001-08-24,-4.0404
2001-08-27,-7.8947
2001-08-28,-1.1429
2001-08-29,-1.7341
2001-08-30,-2.3529
2001-08-31,7.2289
2001-09-04,0.0
2001-09-05,-9.5506
2001-09-06,-6.2112
2001-09-07,-11.2583
2001-09-10,0.7463
2001-09-17,-16.2963
2001-09-18,7.0796
2001-09-19,6.6116
2001-09-20,-4.6512
2001-09-21,-11.3821
2001-09-24,8.2569
2001-09-25,0.8475
2001-09-26,-15.9664
2001-09-27,0.0
2001-09-28,0.0
2001-10-01,-10.0
2001-10-02,2.2222
2001-10-03,-7.6087
2001-10-04,-4.7059
2001-10-05,-12.3457
2001-10-08,-9.8592
2001-10-09,40.625
2001-10-10,25.5556
2001-10-11,58.4071
2001-10-12,-6.7039
2001-10-15,-7.1856
2001-10-16,7.0968
2001-10-17,4.2169
2001-10-18,-4.0462
2001-10-19,-12.0482
2001-10-22,8.9041
2001-10-23,5.0314
2001-10-24,2.9939999999999998
2001-10-25,2.907
2001-10-26,-2.8249
2001-10-29,-12.2093
2001-10-30,-10.596
2001-10-31,11.8519
2001-11-01,2.649
2001-11-02,1.2903
2001-11-05,10.828
2001-11-06,2.2989
2001-11-07,15.7303
2001-11-08,6.3107
2001-11-09,0.9132
2001-11-12,-2.7149
2001-11-13,6.9767
2001-11-14,5.6522
2001-11-15,1.2346
2001-11-16,6.5041
2001-11-19,16.4122
2001-11-20,-14.0984
2001-11-21,-12.2137
2001-11-23,6.087
2001-11-26,2.0492
2001-11-27,-8.0321
2001-11-28,-20.0873
2001-11-29,7.6503
2001-11-30,6.0914
2001-12-03,-9.0909
2001-12-04,8.4211
2001-12-05,2.9126
2001-12-06,-3.7736
2001-12-07,-3.4314
2001-12-10,1.0152
2001-12-11,15.5779
2001-12-12,-9.5652
2001-12-13,1.4423
2001-12-14,-6.6350999999999996
2001-12-17,-4.0609
2001-12-18,-9.5238
2001-12-19,-5.848
2001-12-20,-6.2112
2001-12-21,3.3113
2001-12-24,0.641
2001-12-26,0.6369
2001-12-27,3.7975
2001-12-28,0.6098
2001-12-31,-1.2121
2002-01-02,-4.908
2002-01-03,3.871
2002-01-04,30.4348
2002-01-07,1.9048
2002-01-08,-0.9346
2002-01-09,-5.1887
2002-01-10,1.4925
2002-01-11,0.4902
2002-01-14,-0.9756
2002-01-15,-1.4778
2002-01-16,-9.5
2002-01-17,3.8674
2002-01-18,-2.6596
2002-01-22,-2.1858
2002-01-23,-0.5587
2002-01-24,1.1236
2002-01-25,-2.7778
2002-01-28,-1.1429
2002-01-29,-3.4682
2002-01-30,-0.5988
2002-01-31,0.0
2002-02-01,-2.4096
2002-02-04,-5.5556
2002-02-05,-7.1895
2002-02-06,-7.0423
2002-02-07,-3.0303
2002-02-08,1.5625
2002-02-11,25.3846
2002-02-12,-6.7485
2002-02-13,-0.6579
2002-02-14,-7.2848
2002-02-15,1.4285999999999999
2002-02-19,-3.5211
2002-02-20,2.9196999999999997
2002-02-21,-0.7181
2002-02-22,-3.5628
2002-02-25,-3.7037
2002-02-26,2.3077
2002-02-27,6.7669
2002-02-28,3.5211
2002-03-01,-2.7211
2002-03-04,8.3916
2002-03-05,0.0
2002-03-06,7.7419
2002-03-07,0.5988
2002-03-08,1.1905000000000001
2002-03-11,6.4706
2002-03-12,-6.0773
2002-03-13,-3.5294
2002-03-14,-4.2683
2002-03-15,-1.2739
2002-03-18,0.0
2002-03-19,-4.3871
2002-03-20,-4.8583
2002-03-21,0.0
2002-03-22,-3.4752
2002-03-25,0.6613
2002-03-26,0.7299
2002-03-27,-0.7246
2002-03-28,-1.4599
2002-04-01,-4.4444
2002-04-02,-3.1008
2002-04-03,2.4
2002-04-04,0.7813
2002-04-05,-0.7752
2002-04-08,2.2656
2002-04-09,2.3682
2002-04-10,-2.9104
2002-04-11,-3.9201
2002-04-12,-1.6
2002-04-15,0.813
2002-04-16,11.2903
2002-04-17,6.5217
2002-04-18,0.6803
2002-04-19,-0.6757
2002-04-22,-5.4422
2002-04-23,-7.1942
2002-04-24,2.3256
2002-04-25,-4.5455
2002-04-26,-1.5873
2002-04-29,0.8065
2002-04-30,2.4
2002-05-01,-3.9063
2002-05-02,0.813
2002-05-03,-8.0645
2002-05-06,-15.0768
2002-05-07,3.2923999999999998
2002-05-08,13.0
2002-05-09,-5.3097
2002-05-10,-5.6075
2002-05-13,2.9703
2002-05-14,6.7308
2002-05-15,-3.6036
2002-05-16,1.8692
2002-05-17,0.9174
2002-05-20,-4.5455
2002-05-21,-12.381
2002-05-22,1.087
2002-05-23,-3.2258
2002-05-24,-1.125
2002-05-28,-3.3572
2002-05-29,-6.9767
2002-05-30,-7.5
2002-05-31,6.7568
2002-06-03,-1.2658
2002-06-04,-2.5641
2002-06-05,-2.6316
2002-06-06,-1.3514
2002-06-07,-6.8493
2002-06-10,-1.4706000000000001
2002-06-11,-7.4627
2002-06-12,-9.6774
2002-06-13,0.0
2002-06-14,1.7856999999999998
2002-06-17,7.0175
2002-06-18,8.1967
2002-06-19,-7.5758
2002-06-20,-1.6393
2002-06-21,0.0
2002-06-24,6.6667
2002-06-25,-7.8125
2002-06-26,-5.0847
2002-06-27,-1.7856999999999998
2002-06-28,-12.7273
2002-07-01,-4.1667
2002-07-02,-4.3478
2002-07-03,0.0
2002-07-05,11.3636
2002-07-08,-2.0408
2002-07-09,-4.1667
2002-07-10,-4.3478
2002-07-11,-1.1364
2002-07-12,8.046
2002-07-15,-4.2553
2002-07-16,4.4444
2002-07-17,8.5106
2002-07-18,5.6863
2002-07-19,-12.8015
2002-07-22,0.0
2002-07-23,-8.2979
2002-07-24,6.7285
2002-07-25,-6.5217
2002-07-26,-6.7442
2002-07-29,2.2444
2002-07-30,-4.878
2002-07-31,5.1282
2002-08-01,-2.439
2002-08-02,-2.5
2002-08-05,2.5641
2002-08-06,-2.5
2002-08-07,-2.5641
2002-08-08,-5.0
2002-08-09,-11.3573
2002-08-12,0.0391
2002-08-13,-3.1628
2002-08-14,6.4516
2002-08-15,-3.0303
2002-08-16,-3.125
2002-08-19,-6.4516
2002-08-20,6.8966
2002-08-21,0.0
2002-08-22,87.0968
2002-08-23,32.7586
2002-08-26,-15.5844
2002-08-27,-12.3077
2002-08-28,-8.7719
2002-08-29,21.1538
2002-08-30,-9.5238
2002-09-03,-10.526299999999999
2002-09-04,1.9607999999999999
2002-09-05,-1.9231
2002-09-06,5.8824
2002-09-09,-5.5556
2002-09-10,5.8824
2002-09-11,-1.8519
2002-09-12,1.8868
2002-09-13,-3.7037
2002-09-16,-5.7692
2002-09-17,-8.1633
2002-09-18,-4.6667
2002-09-19,-9.0909
2002-09-20,2.5641
2002-09-23,7.5
2002-09-24,-11.6279
2002-09-25,5.2632
2002-09-26,1.0
2002-09-27,-8.4158
2002-09-30,-5.4054
2002-10-01,-5.7143
2002-10-02,9.0909
2002-10-03,-5.5556
2002-10-04,0.0
2002-10-07,-5.8824
2002-10-08,6.25
2002-10-09,0.0
2002-10-10,8.8235
2002-10-11,5.4054
2002-10-14,-5.1282
2002-10-15,45.9459
2002-10-16,-11.1111
2002-10-17,12.5
2002-10-18,-5.5556
2002-10-21,3.9215999999999998
2002-10-22,-11.3208
2002-10-23,2.1277
2002-10-24,12.5
2002-10-25,-1.8519
2002-10-28,1.8868
2002-10-29,-9.2593
2002-10-30,4.0816
2002-10-31,3.9215999999999998
2002-11-01,7.5472
2002-11-04,12.2807
2002-11-05,-1.5625
2002-11-06,11.1111
2002-11-07,-7.1429
2002-11-08,20.0
2002-11-11,-17.9487
2002-11-12,7.8125
2002-11-13,-5.7971
2002-11-14,7.6923
2002-11-15,-1.4285999999999999
2002-11-18,-1.4493
2002-11-19,-1.4706000000000001
2002-11-20,4.4776
2002-11-21,11.4286
2002-11-22,5.1282
2002-11-25,19.5122
2002-11-26,8.1633
2002-11-27,13.2075
2002-11-29,20.0
2002-12-02,16.6667
2002-12-03,-13.6905
2002-12-04,-15.8621
2002-12-05,-0.8197
2002-12-06,-11.5702
2002-12-09,-27.1028
2002-12-10,34.6154
2002-12-11,16.1905
2002-12-12,-4.0984
2002-12-13,2.5641
2002-12-16,-6.6667
2002-12-17,-8.0357
2002-12-18,-7.767
2002-12-19,14.7368
2002-12-20,-6.422
2002-12-23,5.8824
2002-12-24,-2.7778
2002-12-26,-0.9524
2002-12-27,-1.9231
2002-12-30,-6.8627
2002-12-31,3.2632
2003-01-02,6.0143
2003-01-03,0.9615
2003-01-06,10.9524
2003-01-07,-2.2318
2003-01-08,-6.0579
2003-01-09,2.8037
2003-01-10,-1.8182
2003-01-13,3.7037
2003-01-14,1.7856999999999998
2003-01-15,-0.9649
2003-01-16,-4.163
2003-01-17,-5.7301
2003-01-21,-4.902
2003-01-22,6.1856
2003-01-23,-2.9126
2003-01-24,-3.0
2003-01-27,-12.3711
2003-01-28,7.0588
2003-01-29,-3.2967
2003-01-30,1.1364
2003-01-31,0.0
2003-02-03,-1.1236
2003-02-04,-6.7045
2003-02-05,-1.3397999999999999
2003-02-06,-7.4074
2003-02-07,2.6667
2003-02-10,3.8961
2003-02-11,-1.25
2003-02-12,2.5316
2003-02-13,-4.1975
2003-02-14,1.1598
2003-02-18,5.7325
2003-02-19,14.4578
2003-02-20,-10.526299999999999
2003-02-21,0.0
2003-02-24,0.0
2003-02-25,-1.1764999999999999
2003-02-26,-2.3810000000000002
2003-02-27,1.2195
2003-02-28,-0.0151
2003-03-03,-1.4309
2003-03-04,-3.423
2003-03-05,-1.2658
2003-03-06,0.0
2003-03-07,0.0
2003-03-10,-3.4615
2003-03-11,-1.7264
2003-03-12,0.0
2003-03-13,-2.7027
2003-03-14,1.3889
2003-03-17,1.3699
2003-03-18,8.1081
2003-03-19,5.0
2003-03-20,7.1429
2003-03-21,3.3333
2003-03-24,-12.9032
2003-03-25,3.8272
2003-03-26,1.0702
2003-03-27,-0.5882
2003-03-28,-1.7751000000000001
2003-03-31,-6.1446
2003-04-01,3.9795
2003-04-02,3.7037
2003-04-03,3.4524
2003-04-04,-3.3372
2003-04-07,5.9524
2003-04-08,-5.618
2003-04-09,1.1905000000000001
2003-04-10,-1.1764999999999999
2003-04-11,-1.1905000000000001
2003-04-14,-2.4096
2003-04-15,1.2346
2003-04-16,1.2195
2003-04-17,2.4096
2003-04-21,-2.3529
2003-04-22,4.8193
2003-04-23,9.1954
2003-04-24,-2.1053
2003-04-25,2.1505
2003-04-28,8.4211
2003-04-29,-0.9709
2003-04-30,-2.9412000000000003
2003-05-01,-5.0505
2003-05-02,10.6383
2003-05-05,3.8462
2003-05-06,0.9259
2003-05-07,13.7615
2003-05-08,-8.0645
2003-05-09,-7.8947
2003-05-12,-2.8571
2003-05-13,5.8824
2003-05-14,0.9259
2003-05-15,3.6696999999999997
2003-05-16,6.1947
2003-05-19,-7.5
2003-05-20,2.7027
2003-05-21,-0.7895
2003-05-22,2.5641
2003-05-23,12.069
2003-05-27,9.2308
2003-05-28,-7.0423
2003-05-29,3.7879
2003-05-30,2.1898
2003-06-02,2.1429
2003-06-03,0.0
2003-06-04,1.3986
2003-06-05,4.8276
2003-06-06,1.9737
2003-06-09,-2.5806
2003-06-10,3.3113
2003-06-11,-2.5641
2003-06-12,0.0
2003-06-13,-12.5
2003-06-16,1.5038
2003-06-17,-3.7037
2003-06-18,1.5385
2003-06-19,-0.7576
2003-06-20,0.7634
2003-06-23,-3.0303
2003-06-24,-1.5527
2003-06-25,0.7837
2003-06-26,2.2835
2003-06-27,2.3865
2003-06-30,13.5338
2003-07-01,0.0
2003-07-02,1.9868000000000001
2003-07-03,-3.1818
2003-07-07,2.6157
2003-07-08,-1.3072
2003-07-09,3.3113
2003-07-10,-4.4872
2003-07-11,1.3423
2003-07-14,31.7881
2003-07-15,3.5176
2003-07-16,-2.9126
2003-07-17,-9.0
2003-07-18,3.2967
2003-07-21,-4.7872
2003-07-22,3.352
2003-07-23,-2.7027
2003-07-24,-1.1111
2003-07-25,-3.3708
2003-07-28,2.3256
2003-07-29,-1.1364
2003-07-30,0.5747
2003-07-31,2.2857
2003-08-01,-1.6760000000000002
2003-08-04,-6.1932
2003-08-05,-4.3004
2003-08-06,-8.2278
2003-08-07,3.4483
2003-08-08,0.6667
2003-08-11,1.1921
2003-08-12,4.712
2003-08-13,1.875
2003-08-14,3.0675
2003-08-15,-2.3810000000000002
2003-08-18,2.439
2003-08-19,0.0
2003-08-20,-3.0357
2003-08-21,-1.7802
2003-08-22,-3.75
2003-08-25,-1.2987
2003-08-26,-0.6579
2003-08-27,1.3907
2003-08-28,1.241
2003-08-29,-0.6452
2003-09-02,3.1818
2003-09-03,3.8388999999999998
2003-09-04,1.2121
2003-09-05,-2.9939999999999998
2003-09-08,3.0864
2003-09-09,5.3892
2003-09-10,-6.25
2003-09-11,4.2424
2003-09-12,-0.6395
2003-09-15,2.3991
2003-09-16,4.0
2003-09-17,-2.1978
2003-09-18,0.5618
2003-09-19,-2.2346
2003-09-22,-1.1429
2003-09-23,0.0
2003-09-24,-4.0462
2003-09-25,-5.4217
2003-09-26,-1.2739
2003-09-29,4.5161
2003-09-30,-4.4444
2003-10-01,3.3592
2003-10-02,0.0
2003-10-03,6.25
2003-10-06,-0.5882
2003-10-07,2.071
2003-10-08,-2.029
2003-10-09,3.5503
2003-10-10,-1.1429
2003-10-13,-1.1561
2003-10-14,1.1696
2003-10-15,-3.4682
2003-10-16,4.1916
2003-10-17,-1.1494
2003-10-20,0.5814
2003-10-21,2.3121
2003-10-22,-3.7288
2003-10-23,-3.169
2003-10-24,-3.6364
2003-10-27,4.4025
2003-10-28,1.8072
2003-10-29,2.3669000000000002
2003-10-30,-3.4682
2003-10-31,12.5749
2003-11-03,8.5106
2003-11-04,-6.8627
2003-11-05,-0.5263
2003-11-06,4.2328
2003-11-07,5.0761
2003-11-10,-1.9324
2003-11-11,-2.4631
2003-11-12,6.5657
2003-11-13,-2.8436
2003-11-14,3.4146
2003-11-17,-4.717
2003-11-18,-2.4752
2003-11-19,2.5381
2003-11-20,-2.9703
2003-11-21,-1.5306
2003-11-24,-2.5907
2003-11-25,2.6596
2003-11-26,1.0363
2003-11-28,8.7179
2003-12-01,-2.3585
2003-12-02,0.4831
2003-12-03,-3.3654
2003-12-04,5.4726
2003-12-05,-2.7358000000000002
2003-12-08,0.8729
2003-12-09,-6.25
2003-12-10,-3.0769
2003-12-11,5.291
2003-12-12,-2.5126
2003-12-15,-4.1237
2003-12-16,-3.2258
2003-12-17,1.1111
2003-12-18,0.5495
2003-12-19,-1.6393
2003-12-22,1.1111
2003-12-23,0.0
2003-12-24,-1.4354
2003-12-26,-0.7735
2003-12-29,2.2472
2003-12-30,-0.5495
2003-12-31,-1.6575
2004-01-02,1.6854
2004-01-05,13.8122
2004-01-06,-2.4272
2004-01-07,0.995
2004-01-08,2.4631
2004-01-09,-3.3654
2004-01-12,32.3383
2004-01-13,-11.2782
2004-01-14,8.0508
2004-01-15,5.8824
2004-01-16,0.0
2004-01-20,1.4815
2004-01-21,11.6788
2004-01-22,1.3072
2004-01-23,-3.871
2004-01-26,0.4362
2004-01-27,-1.1026
2004-01-28,-5.7432
2004-01-29,-1.4337
2004-01-30,0.7273
2004-02-02,-2.5271
2004-02-03,-0.7407
2004-02-04,-4.8507
2004-02-05,1.5686
2004-02-06,6.1776
2004-02-09,-1.8182
2004-02-10,0.7407
2004-02-11,0.7353
2004-02-12,-2.9196999999999997
2004-02-13,-3.0075
2004-02-17,2.7132
2004-02-18,-0.7547
2004-02-19,-1.1407
2004-02-20,0.0
2004-02-23,-3.0769
2004-02-24,-7.5397
2004-02-25,3.0043
2004-02-26,1.25
2004-02-27,-1.2346
2004-03-01,1.6667
2004-03-02,-0.8197
2004-03-03,-1.6529
2004-03-04,7.1429
2004-03-05,-0.7843
2004-03-08,-0.3953
2004-03-09,-5.5556
2004-03-10,-5.4622
2004-03-11,-10.6667
2004-03-12,11.4428
2004-03-15,-7.1429
2004-03-16,1.9231
2004-03-17,5.6604
2004-03-18,-3.5714
2004-03-19,0.0
2004-03-22,-2.7778
2004-03-23,-1.4285999999999999
2004-03-24,0.9662
2004-03-25,5.2632
2004-03-26,2.7273
2004-03-29,6.6372
2004-03-30,5.3942
2004-03-31,-3.5433
2004-04-01,2.0408
2004-04-02,2.8
2004-04-05,0.3891
2004-04-06,-5.0388
2004-04-07,-1.2245
2004-04-08,0.8264
2004-04-12,2.8689
2004-04-13,-5.9761
2004-04-14,-4.2373
2004-04-15,0.0
2004-04-16,1.7699
2004-04-19,3.4783
2004-04-20,-5.4622
2004-04-21,2.2222
2004-04-22,3.0435
2004-04-23,-2.5316
2004-04-26,-2.5974
2004-04-27,0.8889
2004-04-28,-8.37
2004-04-29,-3.8462
2004-04-30,-13.5
2004-05-03,7.5145
2004-05-04,5.914
2004-05-05,1.5228000000000002
2004-05-06,-2.0
2004-05-07,-4.5918
2004-05-10,-4.2781
2004-05-11,7.2626
2004-05-12,-1.0417
2004-05-13,-1.5789
2004-05-14,-3.7433
2004-05-17,-5.0
2004-05-18,5.2632
2004-05-19,1.6667
2004-05-20,-2.1858
2004-05-21,2.2346
2004-05-24,2.7321999999999997
2004-05-25,3.1915
2004-05-26,0.0
2004-05-27,2.0619
2004-05-28,-0.5051
2004-06-01,2.5381
2004-06-02,6.4356
