ticker,SMPL US Equity
2017-06-07,0.0
2017-06-08,0.0824
2017-06-09,-0.9877
2017-06-12,-0.9975
2017-06-13,-0.3359
2017-06-14,1.011
2017-06-15,-0.6672
2017-06-16,-0.5038
2017-06-19,0.8439
2017-06-20,0.0837
2017-06-21,-1.6722000000000001
2017-06-22,-0.4252
2017-06-23,0.854
2017-06-26,-0.6774
2017-06-27,-0.2984
2017-06-28,0.4703
2017-06-29,-0.4255
2017-06-30,0.6838
2017-07-05,0.5942
2017-07-06,-3.2068
2017-07-07,3.2258
2017-07-10,1.3514
2017-07-11,0.0
2017-07-12,1.9167
2017-07-13,-1.8806
2017-07-14,-0.0833
2017-07-17,-0.3336
2017-07-18,-1.2551999999999999
2017-07-19,0.1695
2017-07-20,-0.1692
2017-07-21,0.8475
2017-07-24,0.0
2017-07-25,-0.2521
2017-07-26,-0.674
2017-07-27,1.6115
2017-07-28,-0.8347
2017-07-31,-0.2525
2017-08-01,0.4219
2017-08-02,-0.4202
2017-08-03,0.4219
2017-08-04,-0.084
2017-08-07,-1.0934
2017-08-08,0.3401
2017-08-09,0.0847
2017-08-10,-0.508
2017-08-11,1.3617
2017-08-14,0.6717
2017-08-15,-0.7506
2017-08-16,1.0924
2017-08-17,-0.665
2017-08-18,0.7531
2017-08-21,0.0
2017-08-22,-0.6645
2017-08-23,-1.2542
2017-08-24,1.1008
2017-08-25,-0.5025
2017-08-28,-0.3367
2017-08-29,0.3378
2017-08-30,-0.7576
2017-08-31,0.5089
2017-09-01,0.0
2017-09-05,-0.1688
2017-09-06,0.6762
2017-09-07,0.0
2017-09-08,1.3434
2017-09-11,0.0
2017-09-12,0.7457
2017-09-13,0.5757
2017-09-14,-0.1635
2017-09-15,-3.1122
2017-09-18,-1.6905999999999999
2017-09-19,-3.0095
2017-09-20,-0.0887
2017-09-21,1.0648
2017-09-22,-0.2634
2017-09-25,-1.6724999999999999
2017-09-26,3.3124000000000002
2017-09-27,0.5199
2017-09-28,0.5172
2017-09-29,0.4288
2017-10-02,2.3057
2017-10-03,-1.5025
2017-10-04,2.6271
2017-10-05,-0.2477
2017-10-06,0.5795
2017-10-09,-0.2469
2017-10-10,1.0726
2017-10-11,-0.9796
2017-10-12,-0.2473
2017-10-13,-0.4959
2017-10-16,-0.2492
2017-10-17,-0.0833
2017-10-18,-0.6667
2017-10-19,-0.6711
2017-10-20,-0.3378
2017-10-23,-0.339
2017-10-24,-1.7006999999999999
2017-10-25,-0.8651
2017-10-26,1.9197
2017-10-27,-2.7397
2017-10-30,-1.9365999999999999
2017-10-31,3.4111000000000002
2017-11-01,1.0417
2017-11-02,-1.5464
2017-11-03,2.0942
2017-11-06,0.2564
2017-11-07,-0.7673
2017-11-08,2.6632
2017-11-09,-0.0837
2017-11-10,1.34
2017-11-13,-0.9091
2017-11-14,1.6681
2017-11-15,0.9024
2017-11-16,0.7317
2017-11-17,0.2421
2017-11-20,1.6907999999999999
2017-11-21,0.0792
2017-11-22,1.4241
2017-11-24,-1.17
2017-11-27,0.1579
2017-11-28,0.1576
2017-11-29,2.9111000000000002
2017-11-30,1.2232
2017-12-01,1.8127
2017-12-04,-0.5193
2017-12-05,0.2983
2017-12-06,0.3717
2017-12-07,-2.2222
2017-12-08,1.6667
2017-12-11,-0.7452
2017-12-12,-0.6757
2017-12-13,1.2094
2017-12-14,-1.3443
2017-12-15,0.5299
2017-12-18,2.7108
2017-12-19,-0.5132
2017-12-20,-0.5895
2017-12-21,0.1483
2017-12-22,0.7402
2017-12-26,1.7633999999999999
2017-12-27,2.5993
2017-12-28,-0.2111
2017-12-29,0.5642
2018-01-02,1.8233000000000001
2018-01-03,-1.584
2018-01-04,-1.8195000000000001
2018-01-05,0.8553
2018-01-08,-0.5654
2018-01-09,1.0661
2018-01-10,-1.7581
2018-01-11,-1.6463999999999999
2018-01-12,-0.5095
2018-01-16,2.0483
2018-01-17,0.6452
2018-01-18,0.0712
2018-01-19,0.7117
2018-01-22,-0.1413
2018-01-23,0.6369
2018-01-24,-0.211
2018-01-25,0.4228
2018-01-26,-0.3509
2018-01-29,-1.1268
2018-01-30,-0.9259
2018-01-31,-2.2286
2018-02-01,2.5
2018-02-02,-2.2956
2018-02-05,-1.2482
2018-02-06,-1.0409
2018-02-07,2.7047
2018-02-08,-0.8778
2018-02-09,-0.8856
2018-02-12,-1.936
2018-02-13,-1.139
2018-02-14,2.0737
2018-02-15,2.8593
2018-02-16,0.5852
2018-02-20,-2.2545
2018-02-21,0.9673
2018-02-22,0.2211
2018-02-23,0.6618
2018-02-26,0.2191
2018-02-27,0.3644
2018-02-28,-1.8881999999999999
2018-03-01,-0.074
2018-03-02,0.5185
2018-03-05,0.4422
2018-03-06,2.7146
2018-03-07,-1.6429
2018-03-08,1.1619
2018-03-09,0.0718
2018-03-12,-0.7891
2018-03-13,-2.4584
2018-03-14,0.0741
2018-03-15,-1.4074
2018-03-16,2.1037
2018-03-19,-0.9566
2018-03-20,-0.0743
2018-03-21,-1.71
2018-03-22,-1.5885
2018-03-23,0.6918
2018-03-26,0.9924
2018-03-27,1.7385000000000002
2018-03-28,1.0401
2018-03-29,0.9559
2018-04-02,-3.2775
2018-04-03,-0.2259
2018-04-04,-0.6038
2018-04-05,1.063
2018-04-06,0.3005
2018-04-09,-2.7715
2018-04-10,-0.6163
2018-04-11,0.3876
2018-04-12,0.8494
2018-04-13,0.6126
2018-04-16,0.8371
2018-04-17,-0.3019
2018-04-18,-0.9084
2018-04-19,-2.2918
2018-04-20,0.4691
2018-04-23,-2.3346
2018-04-24,0.3187
2018-04-25,0.0
2018-04-26,1.4297
2018-04-27,1.8011
2018-04-30,-0.3077
2018-05-01,-0.6173
2018-05-02,-3.8043
2018-05-03,-0.8878
2018-05-04,3.8274
2018-05-07,0.8627
2018-05-08,3.9657999999999998
2018-05-09,2.2438
2018-05-10,1.0973
2018-05-11,0.7959
2018-05-14,0.3589
2018-05-15,1.6452
2018-05-16,-1.7593
2018-05-17,0.2865
2018-05-18,1.0
2018-05-21,0.1414
2018-05-22,-1.4830999999999999
2018-05-23,-0.2151
2018-05-24,-0.2155
2018-05-25,-0.8639
2018-05-29,-0.3631
2018-05-30,0.2915
2018-05-31,-3.7064
2018-06-01,-0.6038
2018-06-04,0.0759
2018-06-05,1.2898
2018-06-06,0.7491
2018-06-07,-0.4461
2018-06-08,-0.0747
2018-06-11,1.1211
2018-06-12,0.2956
2018-06-13,0.0737
2018-06-14,0.0736
2018-06-15,0.0736
2018-06-18,0.0
2018-06-19,0.8088
2018-06-20,0.8753
2018-06-21,-2.9646
2018-06-22,-0.5216
2018-06-25,2.6217
2018-06-26,2.2628
2018-06-27,0.7852
2018-06-28,2.6204
2018-06-29,-0.3451
2018-07-02,5.1939
2018-07-03,-0.9217
2018-07-05,0.0
2018-07-06,0.6645
2018-07-09,0.0
2018-07-10,11.4191
2018-07-11,0.9479
2018-07-12,1.6432
2018-07-13,-0.5774
2018-07-16,-2.7294
2018-07-17,0.4179
2018-07-18,-0.5945
2018-07-19,1.256
2018-07-20,0.6497
2018-07-23,-1.115
2018-07-24,0.2967
2018-07-25,1.0059
2018-07-26,0.5272
2018-07-27,-1.7483
2018-07-30,-1.6014
2018-07-31,0.5425
2018-08-01,-0.2998
2018-08-02,0.3608
2018-08-03,-0.0599
2018-08-06,-0.8993
2018-08-07,2.0569
2018-08-08,2.0154
2018-08-09,0.8135
2018-08-10,2.3631
2018-08-13,-1.0698
2018-08-14,2.1628
2018-08-15,-1.8384
2018-08-16,0.1135
2018-08-17,1.1905000000000001
2018-08-20,-1.6806999999999999
2018-08-21,-0.2279
2018-08-22,0.9138
2018-08-23,1.5846
2018-08-24,0.1671
2018-08-27,-1.1123
2018-08-28,0.1687
2018-08-29,0.6738
2018-08-30,0.0
2018-08-31,0.3904
2018-09-04,0.6111
2018-09-05,-0.6074
2018-09-06,-0.6667
2018-09-07,0.8389
2018-09-10,0.4437
2018-09-11,0.2209
2018-09-12,0.2755
2018-09-13,-1.0989
2018-09-14,0.2778
2018-09-17,0.0554
2018-09-18,2.2148
2018-09-19,-2.3835
2018-09-20,-0.0555
2018-09-21,0.1666
2018-09-24,0.7206
2018-09-25,2.2014
2018-09-26,0.9155
2018-09-27,0.9072
2018-09-28,2.8556
2018-10-01,0.0514
2018-10-02,-2.4152
2018-10-03,0.158
2018-10-04,-2.734
2018-10-05,-1.1892
2018-10-08,-0.6018
2018-10-09,-0.7155
2018-10-10,-1.3304
2018-10-11,-3.2022
2018-10-12,1.7410999999999999
2018-10-15,1.4261
2018-10-16,6.4117
2018-10-17,0.37
2018-10-18,0.0
2018-10-19,2.2643
2018-10-22,-0.9269
2018-10-23,0.9875
2018-10-24,-5.6613
2018-10-25,-3.2188
2018-10-26,-4.0586
2018-10-29,1.5864
2018-10-30,3.3545
2018-10-31,6.0996
2018-11-01,2.4789
2018-11-02,0.6691
2018-11-05,-2.9652
2018-11-06,1.2645
2018-11-07,3.1217
2018-11-08,0.3532
2018-11-09,-0.3519
2018-11-12,-2.7245
2018-11-13,1.7116
2018-11-14,-0.9179
2018-11-15,0.772
2018-11-16,2.094
2018-11-19,2.7514
2018-11-20,-6.2317
2018-11-21,1.6615
2018-11-23,0.4086
2018-11-26,-0.4578
2018-11-27,0.9709
2018-11-28,2.1255
2018-11-29,-1.6848
2018-11-30,2.4194
2018-12-03,0.4921
2018-12-04,-6.0235
2018-12-06,-1.2507
2018-12-07,-1.6886999999999999
2018-12-10,1.3956
2018-12-11,1.7999
2018-12-12,0.832
2018-12-13,-0.8767
2018-12-14,-2.3413
2018-12-17,-1.8114
2018-12-18,0.1085
2018-12-19,-2.168
2018-12-20,-4.1551
2018-12-21,-1.0405
2018-12-24,-1.3435000000000001
2018-12-26,6.2167
2018-12-27,2.8428
2018-12-28,0.2168
2018-12-31,2.2174
2019-01-02,0.1058
2019-01-03,5.2854
2019-01-04,-4.0663
2019-01-07,-1.3082
2019-01-08,0.4242
2019-01-09,3.5903
2019-01-10,-1.1213
2019-01-11,2.3196
2019-01-14,0.5038
2019-01-15,2.005
2019-01-16,0.1966
2019-01-17,-0.7357
2019-01-18,0.7411
2019-01-22,-2.7464
2019-01-23,-0.9077
2019-01-24,-1.8321
2019-01-25,-1.8144
2019-01-28,1.7951000000000001
2019-01-29,-0.5705
2019-01-30,0.2608
2019-01-31,2.9657
2019-02-01,-1.9707
2019-02-04,0.7216
2019-02-05,0.87
2019-02-06,-0.761
2019-02-07,2.2495
2019-02-08,0.95
2019-02-11,1.5354
2019-02-12,1.1707
2019-02-13,1.2536
2019-02-14,-0.0476
2019-02-15,0.7146
2019-02-19,-1.5137
2019-02-20,-0.7205
2019-02-21,-1.0643
2019-02-22,1.4181
2019-02-25,-4.3394
2019-02-26,0.4536
2019-02-27,0.7025
2019-02-28,1.9432
2019-03-01,-1.0753
2019-03-04,-1.334
2019-03-05,-0.3005
2019-03-06,-3.2145
2019-03-07,1.0898
2019-03-08,-0.154
2019-03-11,2.6221
2019-03-12,0.5511
2019-03-13,-1.2955
2019-03-14,0.6562
2019-03-15,1.5045
2019-03-18,0.6917
2019-03-19,-1.5211000000000001
2019-03-20,-1.4948000000000001
2019-03-21,2.5291
2019-03-22,-2.22
2019-03-25,2.3209
2019-03-26,1.2327
2019-03-27,0.1461
2019-03-28,0.6323
2019-03-29,-0.4833
2019-04-01,2.137
2019-04-02,3.0908
2019-04-03,1.0148
2019-04-04,0.9589
2019-04-05,2.8042
2019-04-08,0.9239
2019-04-09,-3.095
2019-04-10,0.9897
2019-04-11,0.1336
2019-04-12,-0.9786
2019-04-15,1.7969
2019-04-16,1.8976
2019-04-17,-1.689
2019-04-18,-0.2643
2019-04-22,0.0883
2019-04-23,1.8094000000000001
2019-04-24,-1.3871
2019-04-25,-1.6263999999999998
2019-04-26,-1.6086
2019-04-29,2.3161
2019-04-30,-0.3107
2019-05-01,-0.0445
2019-05-02,0.3118
2019-05-03,-0.7105
2019-05-06,1.5206
2019-05-07,-0.0881
2019-05-08,-0.3968
2019-05-09,-2.479
2019-05-10,3.0413
2019-05-13,-2.9956
2019-05-14,1.3624
2019-05-15,-0.0896
2019-05-16,-0.1345
2019-05-17,-1.3471
2019-05-20,-0.6372
2019-05-21,2.7027
2019-05-22,-0.8475
2019-05-23,-1.1696
2019-05-24,0.6372
2019-05-28,0.4523
2019-05-29,-2.2062
2019-05-30,0.5985
2019-05-31,-1.6476
2019-06-03,0.3257
2019-06-04,3.7106
2019-06-05,2.1914
2019-06-06,0.3501
2019-06-07,3.3144
2019-06-10,-2.0684
2019-06-11,0.6034
2019-06-12,0.6855
2019-06-13,-0.2553
2019-06-14,-1.1519
2019-06-17,-1.2948
2019-06-18,3.4106
2019-06-19,1.9026999999999998
2019-06-20,2.4066
2019-06-21,-1.2966
2019-06-24,-1.1084
2019-06-25,-0.7887
2019-06-26,-1.6736
2019-06-27,0.4255
2019-06-28,2.0339
2019-07-01,3.3223
2019-07-02,2.0096
2019-07-03,5.0827
2019-07-05,4.012
2019-07-08,-0.0721
2019-07-09,0.5772
2019-07-10,-3.0846
2019-07-11,-1.1473
2019-07-12,0.6739
2019-07-15,-0.8925
2019-07-16,1.3133
2019-07-17,-0.1852
2019-07-18,1.2987
2019-07-19,1.2088
2019-07-22,-1.0496
2019-07-23,1.0607
2019-07-24,-0.941
2019-07-25,-1.4249
2019-07-26,2.1497
2019-07-29,-1.5602
2019-07-30,1.6218
2019-07-31,-1.2332
2019-08-01,-1.9464000000000001
2019-08-02,-0.6367
2019-08-05,-2.9778000000000002
2019-08-06,-0.1554
2019-08-07,0.5837
2019-08-08,2.6306000000000003
2019-08-09,-1.0554
2019-08-12,0.6095
2019-08-13,2.9156
2019-08-14,-3.9735
2019-08-15,1.8008
2019-08-16,-0.3387
2019-08-19,2.2281
2019-08-20,-0.9605
2019-08-21,2.0142
2019-08-22,9.543
2019-08-23,-4.7397
2019-08-26,1.5767
2019-08-27,-0.1725
2019-08-28,0.2073
2019-08-29,3.5172
2019-08-30,-1.2991
2019-09-03,0.675
2019-09-04,-0.771
2019-09-05,1.1486
2019-09-06,-0.167
2019-09-09,-0.7695
2019-09-10,-1.6521
2019-09-11,2.5026
2019-09-12,1.4381
2019-09-13,-0.6924
2019-09-16,-1.328
2019-09-17,-1.6151
2019-09-18,-0.5472
2019-09-19,1.3411
2019-09-20,-0.8144
2019-09-23,-0.2053
2019-09-24,0.9942
2019-09-25,-3.0889
2019-09-26,0.9107
2019-09-27,-0.3124
2019-09-30,0.9401
2019-10-01,-1.5523
2019-10-02,-4.0294
2019-10-03,-0.2556
2019-10-04,-0.2196
2019-10-07,-2.9714
2019-10-08,-0.5293
2019-10-09,2.9455999999999998
2019-10-10,-0.24
2019-10-11,-2.2946
2019-10-14,-5.4924
2019-10-15,-0.0802
2019-10-16,-1.0028
2019-10-17,3.3225
2019-10-18,-1.0588
2019-10-21,0.1982
2019-10-22,-2.413
2019-10-23,-2.7969
2019-10-24,-0.6672
2019-10-25,-1.3014000000000001
2019-10-28,1.4462
2019-10-29,-0.9015
2019-10-30,2.6444
2019-10-31,1.1542
2019-11-01,-1.3855
2019-11-04,-1.3223
2019-11-05,-2.7638
2019-11-06,1.5504
2019-11-07,0.5937
2019-11-08,1.8128
2019-11-11,0.2899
2019-11-12,1.6515
2019-11-13,0.853
2019-11-14,1.2686
2019-11-15,3.5594
2019-11-18,1.4977
2019-11-19,0.3027
2019-11-20,0.4904
2019-11-21,0.5631
2019-11-22,-1.0452
2019-11-25,2.3952999999999998
2019-11-26,1.4551
2019-11-27,1.3072
2019-11-29,-0.9677
2019-12-02,1.6287
2019-12-03,-1.2821
2019-12-04,1.6595
2019-12-05,-0.6033
2019-12-06,0.357
2019-12-09,0.0711
2019-12-10,-0.1777
2019-12-11,-0.7123
2019-12-12,1.076
2019-12-13,-1.1356
2019-12-16,-0.3948
2019-12-17,1.009
2019-12-18,0.3568
2019-12-19,-0.3555
2019-12-20,-1.0346
2019-12-23,0.1802
2019-12-24,0.9716
2019-12-26,-0.1426
2019-12-27,1.6417000000000002
2019-12-30,0.7374
2019-12-31,-0.5228
2020-01-02,-2.3826
2020-01-03,1.1127
2020-01-06,-1.5264
2020-01-07,0.036
2020-01-08,0.2523
2020-01-09,-10.7117
2020-01-10,-3.3011
2020-01-13,-4.7877
2020-01-14,6.6025
2020-01-15,-0.9434
2020-01-16,3.354
2020-01-17,0.9215
2020-01-21,-0.3176
2020-01-22,-0.5376
2020-01-23,0.8208
2020-01-24,0.1986
2020-01-27,-3.9436999999999998
2020-01-28,-0.4333
2020-01-29,-2.7559
2020-01-30,0.0213
2020-01-31,-2.1304
2020-02-03,0.8272
2020-02-04,6.9516
2020-02-05,1.0093
2020-02-06,-4.7162
2020-02-07,-2.9782
2020-02-10,4.0208
2020-02-11,-0.8728
2020-02-12,1.6771
2020-02-13,2.433
2020-02-14,-0.5233
2020-02-18,-2.8329
2020-02-19,2.0408
2020-02-20,0.0408
2020-02-21,-2.1216
2020-02-24,-5.0438
2020-02-25,5.3556
2020-02-26,-4.625
2020-02-27,-3.9755000000000003
2020-02-28,0.364
2020-03-02,1.6319
2020-03-03,-13.3809
2020-03-04,-2.9351000000000003
2020-03-05,-0.5305
2020-03-06,-6.6667
2020-03-09,-7.9429
2020-03-10,3.352
2020-03-11,-0.9009
2020-03-12,-5.2121
2020-03-13,7.9923
2020-03-16,-6.2167
2020-03-17,14.5833
2020-03-18,-8.595
2020-03-19,-7.0524000000000004
2020-03-20,-3.1777
2020-03-23,-1.6075
2020-03-24,6.6030999999999995
2020-03-25,-1.341
2020-03-26,9.1909
2020-03-27,-3.3788
2020-03-30,7.6074
2020-03-31,9.8062
2020-04-01,-7.0613
2020-04-02,1.2849
2020-04-03,3.5301
2020-04-06,-8.6841
2020-04-07,-0.7001
2020-04-08,-3.0552
2020-04-09,-4.303
2020-04-13,5.2565
2020-04-14,2.5572
2020-04-15,0.792
2020-04-16,9.3132
2020-04-17,1.1182
2020-04-20,-4.3707
2020-04-21,-4.2952
2020-04-22,5.8688
2020-04-23,-3.3152
2020-04-24,-0.7307
2020-04-27,0.4813
2020-04-28,-4.1984
2020-04-29,10.9412
2020-04-30,-0.053
2020-05-01,-2.6525
2020-05-04,-0.8174
2020-05-05,-0.1648
2020-05-06,0.055
2020-05-07,3.2453
2020-05-08,7.0325
2020-05-11,-2.7377000000000002
2020-05-12,-6.7554
2020-05-13,-7.5192
2020-05-14,0.1187
2020-05-15,0.0593
2020-05-18,2.5474
2020-05-19,-6.7013
2020-05-20,5.5728
2020-05-21,-3.2258
2020-05-22,-0.6061
2020-05-26,4.9695
2020-05-27,3.8629
2020-05-28,-6.5996
2020-05-29,1.976
2020-06-01,0.9395
2020-06-02,-2.3269
2020-06-03,5.4199
2020-06-04,-5.1411999999999995
2020-06-05,6.5515
2020-06-08,5.7574
2020-06-09,-2.0613
2020-06-10,-1.7269
2020-06-11,-7.0016
2020-06-12,0.3543
2020-06-15,0.0294
2020-06-16,3.2941
2020-06-17,0.2847
2020-06-18,-1.1357
2020-06-19,1.6657
2020-06-22,-0.1695
2020-06-23,6.7346
2020-06-24,-0.5302
2020-06-25,-0.7463
2020-06-26,-7.4114
2020-06-29,9.2807
2020-06-30,-1.38
2020-07-01,1.3455
2020-07-02,7.2756
2020-07-06,4.2079
2020-07-07,0.6651
2020-07-08,4.672
2020-07-09,-3.9225
2020-07-10,-1.3609
2020-07-13,2.8544
2020-07-14,1.7114
2020-07-15,1.7734999999999999
2020-07-16,-0.8937
2020-07-17,1.1722
2020-07-20,-0.7576
2020-07-21,5.2537
2020-07-22,1.0666
2020-07-23,1.6463
2020-07-24,-0.3322
2020-07-27,1.7083
2020-07-28,-1.0651
2020-07-29,-0.559
2020-07-30,-1.9779
2020-07-31,2.124
