ticker,BORNY US Equity
2010-11-01,-10.9364
2010-11-02,16.4236
2010-11-03,-1.6480000000000001
2010-11-04,0.6032
2010-11-05,-1.5989
2010-11-08,14.4888
2010-11-09,-9.8758
2010-11-10,-2.4278
2010-11-11,-1.2777
2010-11-12,-4.4278
2010-11-15,2.7798
2010-11-16,-11.0957
2010-11-17,-13.4165
2010-11-18,11.6216
2010-11-19,-0.6457
2010-11-22,-4.5491
2010-11-23,-6.2979
2010-11-24,0.9991
2010-11-26,9.982
2010-11-29,-4.9877
2010-11-30,6.7126
2010-12-01,-5.1613
2010-12-02,1.0204
2010-12-03,-2.862
2010-12-06,1.9931
2010-12-07,-4.6729
2010-12-08,-1.9607999999999999
2010-12-09,-10.0
2010-12-10,4.3434
2010-12-13,-1.7425000000000002
2010-12-14,6.798
2010-12-15,4.1513
2010-12-16,0.2657
2010-12-17,-1.1280000000000001
2010-12-20,-0.378
2010-12-21,8.9686
2010-12-22,3.2099
2010-12-23,-4.386
2010-12-27,-1.9183
2010-12-28,-7.9932
2010-12-29,-1.2015
2010-12-30,-0.2806
2010-12-31,-2.439
2011-01-03,4.8077
2011-01-04,-2.2018
2011-01-05,-1.5009000000000001
2011-01-06,0.0952
2011-01-07,2.4737999999999998
2011-01-10,11.6063
2011-01-11,-4.2429
2011-01-12,3.2146
2011-01-13,10.4377
2011-01-14,0.9146
2011-01-18,-1.284
2011-01-19,0.0
2011-01-20,-2.4484
2011-01-21,-2.6667
2011-01-24,15.1491
2011-01-25,-2.0294
2011-01-26,-0.6429
2011-01-27,-1.294
2011-01-28,1.9665
2011-01-31,-0.5714
2011-02-01,1.5086
2011-02-02,-0.3539
2011-02-03,-7.4574
2011-02-04,-1.6884000000000001
2011-02-07,-0.7026
2011-02-08,-0.7862
2011-02-09,1.9017
2011-02-10,0.2333
2011-02-11,-0.3103
2011-02-14,-2.179
2011-02-15,-3.0231
2011-02-16,-5.7424
2011-02-17,2.1758
2011-02-18,-1.8739
2011-02-22,-3.559
2011-02-23,-1.0801
2011-02-24,9.1902
2011-02-25,0.1667
2011-02-28,3.3278
2011-03-01,-2.8986
2011-03-02,-1.5755
2011-03-03,11.6259
2011-03-04,-2.6414999999999997
2011-03-07,-5.6589
2011-03-08,-2.6294
2011-03-09,-0.7595
2011-03-10,-1.7856999999999998
2011-03-11,-5.0216
2011-03-14,-2.4613
2011-03-15,-4.486
2011-03-16,-0.2935
2011-03-17,-0.6869
2011-03-18,1.8775
2011-03-21,-0.4231
2011-03-22,-1.1336
2011-03-23,-0.9852
2011-03-24,1.2934999999999999
2011-03-25,-2.0629
2011-03-28,1.2036
2011-03-29,-0.1982
2011-03-30,3.3764
2011-03-31,4.3228
2011-04-01,3.8674
2011-04-04,2.039
2011-04-05,-2.9539999999999997
2011-04-06,-5.103
2011-04-07,-0.3774
2011-04-08,-2.8409
2011-04-11,0.1949
2011-04-12,-1.751
2011-04-13,-5.3465
2011-04-14,-5.8577
2011-04-15,5.6667
2011-04-18,-3.1546
2011-04-19,-3.8002000000000002
2011-04-20,7.2235
2011-04-21,-4.5263
2011-04-25,1.4333
2011-04-26,0.8696
2011-04-27,-0.3219
2011-04-28,0.5392
2011-04-29,0.3226
2011-05-02,-0.9646
2011-05-03,-1.2987
2011-05-04,-1.7544
2011-05-05,0.2232
2011-05-06,-0.6682
2011-05-09,1.009
2011-05-10,-2.1088
2011-05-11,0.4535
2011-05-12,7.6749
2011-05-13,0.1048
2011-05-16,5.2356
2011-05-17,-6.3682
2011-05-18,-1.9129
2011-05-19,-2.6002
2011-05-20,-8.2314
2011-05-23,-12.85
2011-05-24,-3.4754
2011-05-25,-2.3055
2011-05-26,-8.9971
2011-05-27,5.3485
2011-05-31,0.0
2011-06-01,-5.2308
2011-06-02,-2.2727
2011-06-03,-5.814
2011-06-06,-9.5238
2011-06-07,0.0
2011-06-08,-3.7037
2011-06-09,-4.6559
2011-06-10,-5.0955
2011-06-13,-12.3043
2011-06-14,26.2755
2011-06-15,-9.2929
2011-06-16,-1.3363
2011-06-17,-2.9345
2011-06-20,-8.6701
2011-06-21,20.6971
2011-06-22,4.2194
2011-06-23,-6.8826
2011-06-24,2.8261
2011-06-27,-2.1142
2011-06-28,9.2873
2011-06-29,1.9763
2011-06-30,-1.1628
2011-07-01,2.9412000000000003
2011-07-05,12.1905
2011-07-06,18.1664
2011-07-07,13.6494
2011-07-08,-4.2984
2011-07-11,-6.2087
2011-07-12,-4.6479
2011-07-13,-1.4771
2011-07-14,4.4978
2011-07-15,1.5782
2011-07-18,-1.1299
2011-07-19,3.0
2011-07-20,0.2774
2011-07-21,-1.5213999999999999
2011-07-22,-1.1236
2011-07-25,-0.4261
2011-07-26,0.8559
2011-07-27,-0.8487
2011-07-28,-0.1427
2011-07-29,-1.5714000000000001
2011-08-01,-15.2395
2011-08-02,-3.4247
2011-08-03,-7.4468
2011-08-04,-18.0077
2011-08-05,7.243
2011-08-08,-12.6362
2011-08-09,14.2145
2011-08-10,7.2052
2011-08-11,-5.0916
2011-08-12,0.2146
2011-08-15,2.3555
2011-08-16,-1.046
2011-08-17,1.9026999999999998
2011-08-18,-12.8631
2011-08-19,-2.8571
2011-08-22,-6.3725
2011-08-23,15.1832
2011-08-24,-5.2273
2011-08-25,-1.6787
2011-08-26,3.4146
2011-08-29,3.066
2011-08-30,-0.6865
2011-08-31,-0.4608
2011-09-01,-6.7361
2011-09-02,-1.7126000000000001
2011-09-06,-1.5152
2011-09-07,0.0
2011-09-08,-0.2564
2011-09-09,-3.599
2011-09-12,-1.8667
2011-09-13,1.3587
2011-09-14,-2.681
2011-09-15,5.5096
2011-09-16,-4.6997
2011-09-19,-1.9178
2011-09-20,3.352
2011-09-21,-4.3243
2011-09-22,-10.1695
2011-09-23,-4.0881
2011-09-26,20.9836
2011-09-27,8.6721
2011-09-28,-10.4738
2011-09-29,-8.6351
2011-09-30,-0.3049
2011-10-03,-10.0917
2011-10-04,18.0272
2011-10-05,0.5764
2011-10-06,4.298
2011-10-07,-6.044
2011-10-10,5.5556
2011-10-11,3.8781
2011-10-12,6.6667
2011-10-13,-4.75
2011-10-14,2.3622
2011-10-17,1.2821
2011-10-18,0.2532
2011-10-19,-0.7828
2011-10-20,-3.5378
2011-10-21,-0.5277
2011-10-24,4.7745
2011-10-25,-0.7595
2011-10-26,-4.3367
2011-10-27,4.0
2011-10-28,17.6923
2011-10-31,-5.2288
2011-11-01,-6.6667
2011-11-02,-0.2463
2011-11-03,5.9259
2011-11-04,-0.9324
2011-11-07,3.0588
2011-11-08,-11.4155
2011-11-09,-1.5464
2011-11-10,-0.5497
2011-11-11,3.4483
2011-11-14,-6.8702
2011-11-15,0.0
2011-11-16,-2.1858
2011-11-17,-1.3966
2011-11-18,1.6997
2011-11-21,-6.4067
2011-11-22,-2.0833
2011-11-23,-3.9514
2011-11-25,0.9494
2011-11-28,1.5674000000000001
2011-11-29,-2.7778
2011-11-30,0.9524
2011-12-01,5.0314
2011-12-02,2.3952
2011-12-05,4.386
2011-12-06,-3.3613
2011-12-07,1.7391
2011-12-08,0.0
2011-12-09,-0.2849
2011-12-12,1.4285999999999999
2011-12-13,-1.9718
2011-12-14,-4.3103
2011-12-15,-1.8018
2011-12-16,3.3639
2011-12-19,-5.9172
2011-12-20,2.2013
2011-12-21,1.8462
2011-12-22,-0.6042
2011-12-23,0.6079
2011-12-27,0.0
2011-12-28,-4.5317
2011-12-29,0.9494
2011-12-30,-1.8809
2012-01-03,7.6677
2012-01-04,3.2641
2012-01-05,-4.3103
2012-01-06,1.2012
2012-01-09,-2.6706
2012-01-10,2.1341
2012-01-11,28.9552
2012-01-12,3.4722
2012-01-13,-6.4877
2012-01-17,0.9569
2012-01-18,0.7109
2012-01-19,-1.8824
2012-01-20,7.9137
2012-01-23,4.8889
2012-01-24,-0.7839
2012-01-25,1.8578000000000001
2012-01-26,-5.2411
2012-01-27,-1.9912
2012-01-30,6.9977
2012-01-31,-4.8523
2012-02-01,0.2217
2012-02-02,-2.4336
2012-02-03,-0.4535
2012-02-06,-1.8223
2012-02-07,-6.0325
2012-02-08,1.4815
2012-02-09,-3.4063
2012-02-10,-3.7782999999999998
2012-02-13,0.0
2012-02-14,-5.7592
2012-02-15,-3.6111
2012-02-16,2.3055
2012-02-17,-1.6901000000000002
2012-02-21,-4.8711
2012-02-22,7.5301
2012-02-23,-1.6806999999999999
2012-02-24,-1.7094
2012-02-27,1.4493
2012-02-28,-0.8571
2012-02-29,-2.3055
2012-03-01,1.4748999999999999
2012-03-02,-1.1628
2012-03-05,-0.2941
2012-03-06,-1.4748999999999999
2012-03-07,-1.7964
2012-03-08,-0.3049
2012-03-09,-5.1988
2012-03-12,-5.1613
2012-03-13,1.0204
2012-03-14,-1.6835
2012-03-15,2.7397
2012-03-16,-2.3333
2012-03-19,2.0478
2012-03-20,-3.6789
2012-03-21,-2.7778
2012-03-22,-1.0714
2012-03-23,0.722
2012-03-26,2.509
2012-03-27,1.049
2012-03-28,0.692
2012-03-29,0.3436
2012-03-30,3.4247
2012-04-02,3.9735
2012-04-03,1.2739
2012-04-04,-3.4591
2012-04-05,4.5603
2012-04-09,-4.0498
2012-04-10,-5.5195
2012-04-11,1.7182
2012-04-12,2.3649
2012-04-13,0.0
2012-04-16,-0.6601
2012-04-17,0.0
2012-04-18,-0.3322
2012-04-19,-0.3333
2012-04-20,0.6689
2012-04-23,0.0
2012-04-24,3.6545
2012-04-25,-0.641
2012-04-26,1.6129
2012-04-27,2.5397
2012-04-30,-2.7864
2012-05-01,-1.2739
2012-05-02,-0.6452
2012-05-03,-2.5974
2012-05-04,0.3333
2012-05-07,-1.3289
2012-05-08,-0.3367
2012-05-09,-3.3784
2012-05-10,-1.3986
2012-05-11,-0.7092
2012-05-14,-3.5714
2012-05-15,4.8148
2012-05-16,-1.7668
2012-05-17,-2.1583
2012-05-18,0.3676
2012-05-21,-0.3663
2012-05-22,-1.1029
2012-05-23,0.7435
2012-05-24,0.369
2012-05-25,-2.9412000000000003
2012-05-29,-3.2884
2012-05-30,-5.2165
2012-05-31,-3.719
2012-06-01,-7.7253
2012-06-04,-0.4651
2012-06-05,-3.3937
2012-06-06,3.9966
2012-06-07,5.1163
2012-06-08,-0.885
2012-06-11,-2.2321
2012-06-12,4.5662
2012-06-13,-1.7467000000000001
2012-06-14,0.8889
2012-06-15,-0.4405
2012-06-18,-5.3097
2012-06-19,2.8037
2012-06-20,-1.3636
2012-06-21,-0.4608
2012-06-22,-1.8519
2012-06-25,-5.6604
2012-06-26,0.5
2012-06-27,2.9851
2012-06-28,-2.4154999999999998
2012-06-29,4.9505
2012-07-02,3.7736
2012-07-03,0.4545
2012-07-05,-2.2624
2012-07-06,0.463
2012-07-09,-1.3825
2012-07-10,-1.8692
2012-07-11,4.2857
2012-07-12,-3.653
2012-07-13,1.8957000000000002
2012-07-16,-0.4651
2012-07-17,-2.3364
2012-07-18,-1.4354
2012-07-19,-2.4272
2012-07-20,0.0
2012-07-23,-1.99
2012-07-24,-10.1523
2012-07-25,-2.2599
2012-07-26,1.1561
2012-07-27,3.4286
2012-07-30,2.2099
2012-07-31,-0.5405
2012-08-01,1.6303999999999998
2012-08-02,-2.6738
2012-08-03,1.6484
2012-08-06,9.1892
2012-08-07,2.9703
2012-08-08,-1.9231
2012-08-09,1.9607999999999999
2012-08-10,0.0
2012-08-13,0.4808
2012-08-14,-0.9569
2012-08-15,0.9662
2012-08-16,1.4354
2012-08-17,-0.8962
2012-08-20,0.9043
2012-08-21,-2.8302
2012-08-22,0.9709
2012-08-23,0.0
2012-08-24,0.9615
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,12.381
2012-08-30,5.0847
2012-08-31,-6.4516
2012-09-04,-3.0172
2012-09-05,-3.1111
2012-09-06,0.0
2012-09-07,-0.4587
2012-09-10,1.3825
2012-09-11,0.9091
2012-09-12,-1.8018
2012-09-13,2.7523
2012-09-14,2.2321
2012-09-17,-2.6201
2012-09-18,2.6906
2012-09-19,4.3668
2012-09-20,3.7657
2012-09-21,-0.4032
2012-09-24,-2.834
2012-09-25,-3.3333
2012-09-26,-0.8621
2012-09-27,0.0
2012-09-28,2.1739
2012-10-01,-1.2766
2012-10-02,0.8621
2012-10-03,-2.1368
2012-10-04,-0.8734
2012-10-05,-0.4405
2012-10-08,1.7699
2012-10-09,0.0
2012-10-10,-0.4348
2012-10-11,-0.8734
2012-10-12,-5.2863
2012-10-15,-0.9302
2012-10-16,5.1643
2012-10-17,-0.8929
2012-10-18,-0.9009
2012-10-19,0.4545
2012-10-22,1.3575
2012-10-23,-0.8929
2012-10-24,-2.7027
2012-10-25,4.1667
2012-10-26,-0.4444
2012-10-31,-0.4464
2012-11-01,0.8969
2012-11-02,0.8889
2012-11-05,0.0
2012-11-06,-0.4405
2012-11-07,-0.885
2012-11-08,-4.9107
2012-11-09,1.8779
2012-11-12,-0.4608
2012-11-13,-2.7778
2012-11-14,-1.9048
2012-11-15,8.2524
2012-11-16,-21.5247
2012-11-19,-5.1429
2012-11-20,-4.8193
2012-11-21,4.4304
2012-11-23,2.4242
2012-11-26,4.142
2012-11-27,1.1364
2012-11-28,-3.9326
2012-11-29,-2.3392
2012-11-30,1.7964
2012-12-03,2.9412000000000003
2012-12-04,-2.2857
2012-12-05,-2.924
2012-12-06,1.2048
2012-12-07,-1.7856999999999998
2012-12-10,1.8182
2012-12-11,5.3571
2012-12-12,0.0
2012-12-13,-2.2599
2012-12-14,2.3121
2012-12-17,-2.2599
2012-12-18,-0.578
2012-12-19,-1.1628
2012-12-20,-2.3529
2012-12-21,1.2048
2012-12-24,1.1905000000000001
2012-12-26,-3.9228
2012-12-27,1.6339000000000001
2012-12-28,0.0
2012-12-31,-7.2289
2013-01-02,9.0909
2013-01-03,-0.5952
2013-01-04,0.5988
2013-01-07,-0.5952
2013-01-08,-1.1976
2013-01-09,4.2424
2013-01-10,-0.5814
2013-01-11,-1.7544
2013-01-14,3.5714
2013-01-15,5.7471
2013-01-16,4.8913
2013-01-17,-1.5544
2013-01-18,4.2105
2013-01-22,10.101
2013-01-23,-5.0459
2013-01-24,-1.9324
2013-01-25,-6.4039
2013-01-28,2.6316
2013-01-29,-1.5385
2013-01-30,-0.5208
2013-01-31,2.0942
2013-02-01,0.0
2013-02-04,-4.1026
2013-02-05,4.2781
2013-02-06,-1.0256
2013-02-07,-6.7358
2013-02-08,-8.3333
2013-02-11,1.8182
2013-02-12,2.9762
2013-02-13,-1.1561
2013-02-14,6.4327
2013-02-15,0.0
2013-02-19,-1.0989
2013-02-20,-2.7778
2013-02-21,-4.0
2013-02-22,5.3571
2013-02-25,-4.2373
2013-02-26,0.295
2013-02-27,-1.1764999999999999
2013-02-28,2.3810000000000002
2013-03-01,-0.5814
2013-03-04,-1.7544
2013-03-05,-1.1905000000000001
2013-03-06,4.2169
2013-03-07,-10.4046
2013-03-08,-1.9355
2013-03-11,5.2632
2013-03-12,-2.875
2013-03-13,2.9600999999999997
2013-03-14,0.0
2013-03-15,-2.4922
2013-03-18,-2.5719
2013-03-19,-0.6579
2013-03-20,-0.6623
2013-03-21,2.6667
2013-03-22,-2.5974
2013-03-25,-3.3333
2013-03-26,-1.3793
2013-03-27,0.6993
2013-03-28,-1.3889
2013-04-01,-1.4085
2013-04-02,0.0
2013-04-03,-0.7143
2013-04-04,3.5971
2013-04-05,-2.7778
2013-04-08,0.7143
2013-04-09,-2.1277
2013-04-10,0.7246
2013-04-11,1.304
2013-04-12,0.8433
2013-04-15,-1.4085
2013-04-16,0.0
2013-04-17,-6.4286
2013-04-18,-9.1603
2013-04-19,3.3613
2013-04-22,-2.4289
2013-04-23,0.8124
2013-04-24,-1.6427
2013-04-25,-3.3613
2013-04-26,-1.7391
2013-04-29,-1.7699
2013-04-30,0.0
2013-05-01,1.8018
2013-05-02,-0.885
2013-05-03,16.9643
2013-05-06,16.0305
2013-05-07,-0.6579
2013-05-08,2.649
2013-05-09,0.6452
2013-05-10,-5.7692
2013-05-13,0.6718
2013-05-14,8.793
2013-05-15,3.1056
2013-05-16,-1.8072
2013-05-17,-5.5215
2013-05-20,7.1347
2013-05-21,-6.6596
2013-05-22,0.6494
2013-05-23,-1.9355
2013-05-24,-3.2895
2013-05-28,-0.6803
2013-05-29,-2.0548
2013-05-30,0.6993
2013-05-31,-3.4722
2013-06-03,0.7284
2013-06-04,-0.0089
2013-06-05,-2.1429
2013-06-06,-2.9196999999999997
2013-06-07,0.0
2013-06-10,-3.0075
2013-06-11,-3.7984
2013-06-12,-0.8864
2013-06-13,0.0
2013-06-14,-0.7825
2013-06-17,0.7887
2013-06-18,-2.439
2013-06-19,0.8333
2013-06-20,-1.5702
2013-06-21,0.3359
2013-06-24,-1.2551999999999999
2013-06-25,-2.5423999999999998
2013-06-26,0.0109
2013-06-27,2.5975
2013-06-28,0.0
2013-07-01,5.6621
2013-07-02,6.672
2013-07-03,-2.2556
2013-07-05,-2.3077
2013-07-08,2.3622
2013-07-09,-3.8462
2013-07-10,-3.2
2013-07-11,0.0103
2013-07-12,0.816
2013-07-15,0.8197
2013-07-16,-0.0813
2013-07-17,3.336
2013-07-18,-0.3543
2013-07-19,1.1458
2013-07-22,-1.5625
2013-07-23,-0.8036
2013-07-24,3.2103
2013-07-25,-4.6512
2013-07-26,0.813
2013-07-29,2.8377
2013-07-30,1.936
2013-07-31,-1.529
2013-08-01,3.9063
2013-08-02,-2.2556
2013-08-05,-1.5288
2013-08-06,-1.5721
2013-08-07,1.245
2013-08-08,1.9058000000000002
2013-08-09,-0.7692
2013-08-12,2.9457
2013-08-13,9.1962
2013-08-14,3.4307
2013-08-15,-0.6584
2013-08-16,-12.7517
2013-08-19,-6.9231
2013-08-20,0.8368
2013-08-21,9.8248
2013-08-22,-0.7463
2013-08-23,-3.0075
2013-08-26,-1.5504
2013-08-27,-4.7244
2013-08-28,2.4793
2013-08-29,-0.8065
2013-08-30,4.065
2013-09-03,-0.7813
2013-09-04,-2.3622
2013-09-05,-0.8065
2013-09-06,0.813
2013-09-09,3.2157
2013-09-10,-3.1253
2013-09-11,-3.2161
2013-09-12,1.6667
2013-09-16,0.0
2013-09-17,1.6393
2013-09-18,-0.8065
2013-09-19,-3.252
2013-09-20,0.8403
2013-09-23,-0.75
2013-09-24,-0.084
2013-09-25,2.5315
2013-09-26,-0.0102
2013-09-27,1.6393
2013-09-30,3.2258
2013-10-01,3.9063
2013-10-02,-0.0094
2013-10-03,2.2512
2013-10-04,-0.7216
2013-10-07,1.4907
2013-10-08,4.37
2013-10-09,2.0979
2013-10-10,-2.7397
2013-10-11,-4.9296
2013-10-14,1.4815
2013-10-15,127.0073
2013-10-16,4.5016
2013-10-17,-16.0
2013-10-18,-12.0879
2013-10-21,-8.3333
2013-10-22,11.3636
2013-10-23,-10.6122
2013-10-24,-11.4155
2013-10-25,-4.6392
2013-10-28,7.027
2013-10-29,0.0
2013-10-30,-3.0303
2013-10-31,-3.5417
2013-11-01,1.5119
2013-11-04,-6.9149
2013-11-05,-2.9143
2013-11-06,25.9564
2013-11-07,-12.1495
2013-11-08,-5.3191
2013-11-11,20.7865
2013-11-12,-2.7907
2013-11-13,-1.4354
2013-11-14,12.6214
2013-11-15,-4.3103
2013-11-18,-7.2072
2013-11-19,-4.3689
2013-11-20,0.0
2013-11-21,3.5533
2013-11-22,-3.3977
2013-11-25,-10.6911
2013-11-26,-1.7045
2013-11-27,5.7803
2013-11-29,-1.0929
2013-12-02,-1.6575
2013-12-03,-1.6854
2013-12-04,4.0
2013-12-05,0.5495
2013-12-06,22.4044
2013-12-09,-7.5893
2013-12-10,3.8647
2013-12-11,0.4651
2013-12-12,0.463
2013-12-13,-0.9217
2013-12-16,-0.4651
2013-12-17,-1.4077
2013-12-18,0.0059
2013-12-19,-0.4739
2013-12-20,0.9524
2013-12-23,-2.8302
2013-12-24,1.4563
2013-12-26,3.8278
2013-12-27,1.3825
2013-12-30,27.2727
2013-12-31,-10.7143
2014-01-02,7.6
2014-01-03,-1.1152
2014-01-06,-1.1278
2014-01-07,0.3802
2014-01-08,18.1818
2014-01-09,-5.7692
2014-01-10,-5.4422
2014-01-13,-12.2302
2014-01-14,4.5082
2014-01-15,3.1373
2014-01-16,0.7605
2014-01-17,0.3774
2014-01-21,3.7594
2014-01-22,4.7101
2014-01-23,-7.6125
2014-01-24,-9.3633
2014-01-27,-5.3719
2014-01-28,6.9869
2014-01-29,-5.7143
2014-01-30,1.7316
2014-01-31,-2.5532
2014-02-03,-8.7336
2014-02-04,3.3493
2014-02-05,-4.1667
2014-02-06,3.3816
2014-02-07,0.4673
2014-02-10,0.4651
2014-02-11,-1.3889
2014-02-12,-0.4695
2014-02-13,6.6038
2014-02-14,4.8673
2014-02-18,0.0
2014-02-19,5.0633
2014-02-20,4.8193
2014-02-21,-2.2989
2014-02-24,0.7843
2014-02-25,-2.3346
2014-02-26,0.3984
2014-02-27,4.3651
2014-02-28,3.4173
2014-03-03,0.3723
2014-03-04,5.1282
2014-03-05,13.5889
2014-03-06,11.9632
2014-03-07,-7.6712
2014-03-10,-1.4837
2014-03-11,-12.0482
2014-03-12,1.7252
2014-03-13,-0.3493
2014-03-14,-4.3919
2014-03-17,9.1873
2014-03-18,3.5599
2014-03-19,-0.9375
2014-03-20,-1.5773000000000001
2014-03-21,14.4231
2014-03-24,-6.1625
2014-03-25,-2.9851
2014-03-26,-6.4615
2014-03-27,1.9737
2014-03-28,1.9355
2014-03-31,4.7468
2014-04-01,2.4169
2014-04-02,-0.59
2014-04-03,-5.0445
2014-04-04,-7.1875
2014-04-07,-9.7643
2014-04-08,5.5969999999999995
2014-04-09,3.5336
2014-04-10,-2.7304
2014-04-11,-5.614
2014-04-14,-0.7435
2014-04-15,0.3745
2014-04-16,4.8507
2014-04-17,2.1352
2014-04-21,-0.3484
2014-04-22,2.0979
2014-04-23,-1.0274
2014-04-24,-3.1142
2014-04-25,-5.3571
2014-04-28,-5.283
2014-04-29,3.5857
2014-04-30,0.0
2014-05-01,1.1538
2014-05-02,-1.9011
2014-05-05,-0.7752
2014-05-06,3.125
2014-05-07,-6.8182
2014-05-08,0.4065
2014-05-09,-0.4049
2014-05-12,3.252
2014-05-13,5.1181
2014-05-14,5.2434
2014-05-15,-6.0498
2014-05-16,3.0303
2014-05-19,5.5147
2014-05-20,2.439
2014-05-21,6.4626
2014-05-22,1.5974
2014-05-23,-11.0063
2014-05-27,0.0
2014-05-28,-1.4134
2014-05-29,-1.0753
2014-05-30,-3.2609
2014-06-02,-0.3745
2014-06-03,-1.1278
2014-06-04,-1.5209000000000001
2014-06-05,0.3861
2014-06-06,0.0
2014-06-09,-1.9231
2014-06-10,0.7843
2014-06-11,2.3346
2014-06-12,-0.3802
2014-06-13,-0.3817
2014-06-16,2.682
2014-06-17,3.3582
2014-06-18,1.8051
2014-06-19,0.7048
2014-06-20,-5.2775
2014-06-23,0.0
2014-06-24,-1.8587
2014-06-25,0.7576
2014-06-26,0.0
2014-06-27,0.2256
2014-06-30,3.1508
2014-07-01,4.3636
2014-07-02,1.0453
2014-07-03,1.0345
2014-07-07,-4.0956
2014-07-08,-4.6263
2014-07-09,-0.3731
2014-07-10,-3.3708
2014-07-11,2.7132
2014-07-14,3.0189
2014-07-15,-2.1932
2014-07-16,-0.7537
2014-07-17,-1.5093999999999999
2014-07-18,3.0651
2014-07-21,-1.1152
2014-07-22,4.5113
2014-07-23,1.0791
2014-07-24,-1.0676
2014-07-25,-0.7194
2014-07-28,-0.3623
2014-07-29,2.9091
2014-07-30,-1.4134
2014-07-31,-4.3011
2014-08-01,0.0
2014-08-04,2.9962999999999997
2014-08-05,-1.0909
2014-08-06,0.3676
2014-08-07,-0.3663
2014-08-08,3.3088
2014-08-11,3.9146
2014-08-12,2.7397
2014-08-13,-3.0
2014-08-14,1.3746
2014-08-15,-0.339
2014-08-18,0.6803
2014-08-19,4.7297
2014-08-20,-6.7742
2014-08-21,-3.1142
2014-08-22,-10.7143
2014-08-25,-7.6
2014-08-26,-3.0303
2014-08-27,4.0179
2014-08-28,-1.2876
2014-08-29,1.3043
2014-09-02,0.4292
2014-09-03,-4.2735
2014-09-04,1.3393
2014-09-05,-5.7269
2014-09-08,-1.4019
2014-09-09,2.8377
2014-09-10,-2.7594
2014-09-11,-1.4218
2014-09-12,-1.4423
2014-09-15,0.4878
2014-09-16,-0.9709
2014-09-17,-0.9804
2014-09-18,-3.4592
2014-09-19,0.5064
2014-09-22,0.0
2014-09-23,-7.1429
2014-09-24,0.5495
2014-09-25,0.5464
2014-09-26,0.5435
2014-09-29,-1.6216
2014-09-30,-2.1978
2014-10-01,-1.1236
2014-10-02,-9.0909
2014-10-03,4.418
2014-10-06,-0.6397
2014-10-07,0.0
2014-10-08,-3.012
2014-10-09,-3.7267
2014-10-10,-3.2258
2014-10-13,2.0
2014-10-14,-3.9215999999999998
2014-10-15,-0.6803
2014-10-16,-2.0548
2014-10-17,9.7902
2014-10-20,3.8217
2014-10-21,7.9755
2014-10-22,-5.1136
2014-10-23,4.7904
2014-10-24,-0.5643
2014-10-27,-2.3059
2014-10-28,1.7647
2014-10-29,0.578
2014-10-30,-0.5747
2014-10-31,1.1561
