ticker,MSRT US Equity
2015-08-31,13.6752
2015-09-01,2.2556
2015-09-02,2.2059
2015-09-03,3.5971
2015-09-04,16.6667
2015-09-08,21.4286
2015-09-09,-0.9804
2015-09-10,-8.4158
2015-09-11,10.2703
2015-09-14,-0.9804
2015-09-15,-2.9703
2015-09-16,1.5306
2015-09-17,-0.5025
2015-09-18,-4.0404
2015-09-21,2.1053
2015-09-22,-4.6392
2015-09-23,-9.7297
2015-09-24,-2.3952
2015-09-25,-2.454
2015-09-28,-3.1447
2015-09-29,13.6364
2015-09-30,-5.1429
2015-10-01,3.6145
2015-10-02,-0.5814
2015-10-05,1.7544
2015-10-06,-2.8736
2015-10-07,4.142
2015-10-08,-2.2727
2015-10-09,-2.907
2015-10-12,1.7964
2015-10-13,4.7059
2015-10-14,-1.6854
2015-10-15,0.5714
2015-10-16,-11.6477
2015-10-19,-3.537
2015-10-20,0.0
2015-10-21,-3.3333
2015-10-22,1.3793
2015-10-23,-2.7211
2015-10-26,-5.5944
2015-10-27,2.963
2015-10-28,17.9856
2015-10-29,-3.3537
2015-10-30,-2.8391
2015-11-02,0.0
2015-11-03,-3.2468
2015-11-04,2.349
2015-11-05,-4.918
2015-11-06,8.2759
2015-11-09,-0.6369
2015-11-10,-14.7436
2015-11-11,-3.7594
2015-11-12,1.5625
2015-11-13,0.7692
2015-11-16,3.0534
2015-11-17,-8.8889
2015-11-18,-12.1951
2015-11-19,7.4074
2015-11-20,-8.6207
2015-11-23,0.9434
2015-11-24,0.4673
2015-11-25,3.2558
2015-11-27,-3.6036
2015-11-30,3.7266
2015-12-01,-1.7907
2015-12-02,0.9174
2015-12-03,-2.7273
2015-12-04,-1.8692
2015-12-07,0.0
2015-12-08,-4.7619
2015-12-09,-9.0188
2015-12-10,-1.0785
2015-12-11,8.875
2015-12-14,2.0538
2015-12-15,0.0
2015-12-16,2.0
2015-12-17,-8.8235
2015-12-18,5.3763
2015-12-21,-1.0204
2015-12-22,10.3093
2015-12-23,-0.9346
2015-12-24,5.6604
2015-12-28,-0.8929
2015-12-29,3.6036
2015-12-30,-2.6087
2015-12-31,-1.7856999999999998
2016-01-04,-0.9091
2016-01-05,-3.6696999999999997
2016-01-06,-3.8095
2016-01-07,0.0
2016-01-08,0.9901
2016-01-11,-1.9607999999999999
2016-01-12,-4.0
2016-01-13,-12.6042
2016-01-14,-4.6484
2016-01-15,3.75
2016-01-19,7.2289
2016-01-20,1.1236
2016-01-21,-5.5556
2016-01-22,-3.5294
2016-01-25,-7.3171
2016-01-26,-8.5526
2016-01-27,15.1079
2016-01-28,0.0
2016-01-29,12.5
2016-02-01,4.4444
2016-02-02,1.0638
2016-02-03,3.6974
2016-02-04,0.4949
2016-02-05,1.0101
2016-02-08,5.0
2016-02-09,-7.619
2016-02-10,3.0928
2016-02-11,-4.5
2016-02-12,4.712
2016-02-16,-2.75
2016-02-17,-2.3136
2016-02-18,2.1053
2016-02-19,3.0799
2016-02-22,-4.9881
2016-02-23,0.0
2016-02-24,4.2105
2016-02-25,-1.0101
2016-02-26,-1.0204
2016-02-29,2.0619
2016-03-01,-3.0303
2016-03-02,0.0
2016-03-03,2.0833
2016-03-04,-1.0204
2016-03-07,5.1546
2016-03-08,0.9804
2016-03-09,0.0
2016-03-10,0.0
2016-03-11,-2.9126
2016-03-14,-1.0
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,5.0505
2016-03-18,0.9615
2016-03-21,0.0
2016-03-22,3.8095
2016-03-23,8.2569
2016-03-24,4.2373
2016-03-28,17.8862
2016-03-29,2.7586
2016-03-30,-7.3826
2016-03-31,-8.6957
2016-04-01,-2.3810000000000002
2016-04-04,0.0
2016-04-05,-1.626
2016-04-06,6.6116
2016-04-07,-2.7132
2016-04-08,1.992
2016-04-11,22.6563
2016-04-12,-10.1911
2016-04-13,7.0922
2016-04-14,-2.6573
2016-04-15,-0.6718
2016-04-18,2.0548
2016-04-19,-6.7114
2016-04-20,-11.5108
2016-04-21,-11.372
2016-04-22,-5.5154
2016-04-25,-4.3689
2016-04-26,-0.5076
2016-04-27,-4.0816
2016-04-28,7.4468
2016-04-29,-0.9901
2016-05-02,-1.5
2016-05-03,1.5102
2016-05-04,1.0126
2016-05-05,-1.0891
2016-05-06,2.1021
2016-05-09,-1.9607999999999999
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,-2.5
2016-05-13,0.5128
2016-05-16,-0.102
2016-05-17,-1.9407999999999999
2016-05-18,0.0
2016-05-19,-0.7292
2016-05-20,-0.3148
2016-05-23,-5.2632
2016-05-24,-18.3333
2016-05-25,-10.2041
2016-05-26,12.1212
2016-05-27,7.4324
2016-05-31,5.6604
2016-06-01,-0.5952
2016-06-02,3.9520999999999997
2016-06-03,-3.2258
2016-06-06,9.5238
2016-06-07,4.3478
2016-06-08,0.5143
2016-06-09,-1.0299
2016-06-10,-5.7592
2016-06-13,-2.2222
2016-06-14,-3.4091
2016-06-15,-4.4118
2016-06-16,-2.7692
2016-06-17,-5.0633
2016-06-20,6.6667
2016-06-21,-6.25
2016-06-22,18.0
2016-06-23,-5.0847
2016-06-24,-5.9524
2016-06-27,-5.0633
2016-06-28,6.6667
2016-06-29,2.5
2016-06-30,4.878
2016-07-01,-4.6657
2016-07-05,0.0152
2016-07-06,1.8293
2016-07-07,-1.1976
2016-07-08,-1.8182
2016-07-11,0.0
2016-07-12,0.6173
2016-07-13,-3.0675
2016-07-14,-3.1804
2016-07-15,-1.2911000000000001
2016-07-18,-3.9735
2016-07-19,-0.6897
2016-07-20,0.0
2016-07-21,-1.3889
2016-07-22,2.1303
2016-07-25,-2.0858
2016-07-26,-1.4085
2016-07-27,5.7143
2016-07-28,-0.0169
2016-07-29,-3.3452
2016-08-01,0.6817
2016-08-02,1.3889
2016-08-03,-0.3168
2016-08-04,-1.0564
2016-08-05,-2.0833
2016-08-08,-2.1277
2016-08-09,-0.7246
2016-08-10,2.1898
2016-08-11,-5.0
2016-08-12,-1.6541000000000001
2016-08-15,-3.6696999999999997
2016-08-16,-3.1746
2016-08-17,14.0984
2016-08-18,-6.25
2016-08-19,-15.2299
2016-08-22,-6.8927
2016-08-23,6.7961
2016-08-24,1.8182
2016-08-25,-1.7856999999999998
2016-08-26,-3.6364
2016-08-29,-7.5472
2016-08-30,1.0204
2016-08-31,7.0707
2016-09-01,5.6604
2016-09-02,-5.3571
2016-09-06,5.6604
2016-09-07,-5.3571
2016-09-08,7.5472
2016-09-09,3.5088
2016-09-12,1.6949
2016-09-13,-5.8333
2016-09-14,-1.7699
2016-09-15,-3.1869
2016-09-16,-5.0832
2016-09-19,1.9853
2016-09-20,2.3432
2016-09-21,-7.9488
2016-09-22,-3.9796
2016-09-23,-2.2715
2016-09-26,-5.3826
2016-09-27,3.4334
2016-09-28,-0.4583
2016-09-29,-8.9159
2016-09-30,-1.4706000000000001
2016-10-03,27.4876
2016-10-04,7.3171
2016-10-05,-5.4545
2016-10-06,0.0
2016-10-07,13.461500000000001
2016-10-10,1.6949
2016-10-11,-1.6667
2016-10-12,-5.9322
2016-10-13,-10.3604
2016-10-14,11.0804
2016-10-17,14.7252
2016-10-18,18.2965
2016-10-19,-8.0
2016-10-20,-8.1884
2016-10-21,18.3899
2016-10-24,14.6667
2016-10-25,5.5814
2016-10-26,-10.6828
2016-10-27,-7.5216
2016-10-28,12.1333
2016-10-31,18.9061
2016-11-01,0.0
2016-11-02,-7.0
2016-11-03,-9.0927
2016-11-04,12.3679
2016-11-07,9.473700000000001
2016-11-08,-3.3654
2016-11-09,-9.4527
2016-11-10,-18.022
2016-11-11,2.4129
2016-11-14,9.9476
2016-11-15,-10.7143
2016-11-16,0.0
2016-11-17,-1.7417
2016-11-18,7.2004
2016-11-21,-8.8608
2016-11-22,-11.1111
2016-11-23,6.25
2016-11-25,1.4706000000000001
2016-11-28,1.4493
2016-11-29,-1.4285999999999999
2016-11-30,-0.0272
2016-12-01,1.4769
2016-12-02,4.2857
2016-12-05,5.4795
2016-12-06,1.388
2016-12-07,-1.6252
2016-12-08,-1.0417
2016-12-09,1.0691
2016-12-12,6.7535
2016-12-13,-1.2195
2016-12-14,1.4815
2016-12-15,7.3601
2016-12-16,0.9207
2016-12-19,-3.1579
2016-12-20,0.8696
2016-12-21,2.2989
2016-12-22,2.809
2016-12-23,0.5464
2016-12-27,7.6087
2016-12-28,-0.9533
2016-12-29,1.9823
2016-12-30,2.9875
2017-01-03,1.942
2017-01-04,1.9169
2017-01-05,6.0748
2017-01-06,-4.8458
2017-01-09,-0.9259
2017-01-10,0.0
2017-01-11,-4.2056000000000004
2017-01-12,-3.4146
2017-01-13,3.0303
2017-01-17,2.7145
2017-01-18,-1.6882000000000001
2017-01-19,0.9709
2017-01-20,-4.4231
2017-01-23,-1.1569
2017-01-24,0.2545
2017-01-25,0.0127
2017-01-26,3.5402
2017-01-27,1.9607999999999999
2017-01-30,0.0
2017-01-31,1.9231
2017-02-01,-1.8868
2017-02-02,0.0
2017-02-03,-2.8846
2017-02-06,-0.9901
2017-02-07,-1.75
2017-02-08,1.2723
2017-02-09,-4.5226
2017-02-10,-1.5789
2017-02-13,6.6979
2017-02-14,-1.2655
2017-02-15,-3.5533
2017-02-16,1.8618000000000001
2017-02-17,4.3725
2017-02-21,0.9901
2017-02-22,-3.2353
2017-02-23,1.3171
2017-02-24,-9.0
2017-02-27,-6.7033000000000005
2017-02-28,0.1178
2017-03-01,3.5147
2017-03-02,-3.9636
2017-03-03,-2.3669000000000002
2017-03-06,0.0
2017-03-07,-4.2576
2017-03-08,-2.3896
2017-03-09,6.3554
2017-03-10,-3.5137
2017-03-13,2.3778
2017-03-14,-1.8519
2017-03-15,3.7736
2017-03-16,1.1894
2017-03-17,3.0171
2017-03-20,4.1279
2017-03-21,-0.6142
2017-03-22,-1.1236
2017-03-23,-1.1364
2017-03-24,0.0
2017-03-27,-1.7241
2017-03-28,5.2632
2017-03-29,5.5556
2017-03-30,-2.1053
2017-03-31,2.6882
2017-04-03,-2.6178
2017-04-04,-4.3011
2017-04-05,-5.2036999999999995
2017-04-06,-1.9186999999999999
2017-04-07,0.3172
2017-04-10,3.4784
2017-04-11,-4.5402000000000005
2017-04-12,2.439
2017-04-13,-2.6786
2017-04-17,-0.1529
2017-04-18,1.562
2017-04-19,-0.9499
2017-04-20,-3.1816
2017-04-21,-7.5472
2017-04-24,-9.7449
2017-04-25,1.4509
2017-04-26,9.955400000000001
2017-04-27,-4.7297
2017-04-28,3.5106
2017-05-01,1.4046
2017-05-02,0.6757
2017-05-03,-4.698
2017-05-04,-0.7042
2017-05-05,4.2553
2017-05-08,-2.0408
2017-05-09,-1.6667
2017-05-10,-3.2486
2017-05-11,3.4672
2017-05-12,-0.1764
2017-05-15,-1.7668
2017-05-16,-0.7194
2017-05-17,2.029
2017-05-18,-3.267
2017-05-19,2.5514
2017-05-22,-3.3471
2017-05-23,-9.9259
2017-05-24,3.6184
2017-05-25,-8.7302
2017-05-26,-13.8261
2017-05-30,-6.1554
2017-05-31,5.3763
2017-06-01,-3.074
2017-06-02,0.5132
2017-06-05,-3.6397
2017-06-06,-10.8261
2017-06-07,18.8932
2017-06-08,8.6734
2017-06-09,-2.3079
2017-06-12,-7.1012
2017-06-13,-4.3659
2017-06-14,-3.2609
2017-06-15,3.3708
2017-06-16,2.1739
2017-06-19,-1.5957
2017-06-20,-2.9189
2017-06-21,-5.3563
2017-06-22,5.8948
2017-06-23,0.1709
2017-06-26,0.0512
2017-06-27,4.7672
2017-06-28,11.666
2017-06-29,15.6131
2017-06-30,-6.9344
2017-07-03,-6.2709
2017-07-05,-6.0327
2017-07-06,9.76
2017-07-07,-6.6507
2017-07-10,-2.2059
2017-07-11,16.7665
2017-07-12,3.6581
2017-07-13,-0.2309
2017-07-14,-5.7851
2017-07-17,1.7544
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,-2.931
2017-07-21,1.0213
2017-07-24,-0.2198
2017-07-25,-6.0793
2017-07-26,1.3133
2017-07-27,-6.9444
2017-07-28,1.99
2017-07-31,5.2293
2017-08-01,-6.3601
2017-08-02,-0.198
2017-08-03,-2.8373
2017-08-04,-0.9598
2017-08-07,-3.6082
2017-08-08,-5.8824
2017-08-09,-6.7955
2017-08-10,5.8278
2017-08-11,5.9908
2017-08-14,-9.5652
2017-08-15,2.1635
2017-08-16,0.3529
2017-08-17,0.7972
2017-08-18,-2.3029
2017-08-21,-1.1905000000000001
2017-08-22,-6.0241
2017-08-23,6.9231
2017-08-24,9.5923
2017-08-25,4.814
2017-08-28,-10.2088
2017-08-29,-4.6733
2017-08-30,3.0305
2017-08-31,-0.6025
2017-09-01,-2.3531
2017-09-05,-4.878
2017-09-06,1.8462
2017-09-07,-5.5891
2017-09-08,3.8667
2017-09-11,-4.3902
2017-09-12,-0.4699
2017-09-13,1.4434
2017-09-14,-1.8407
2017-09-15,1.6314
2017-09-18,-5.3586
2017-09-19,-2.1268
2017-09-20,-5.7418
2017-09-21,8.0916
2017-09-22,2.2599
2017-09-25,-3.3149
2017-09-26,1.1429
2017-09-27,-1.1017
2017-09-28,-2.5993
2017-09-29,-2.6393
2017-10-02,-5.8735
2017-10-03,4.64
2017-10-04,-2.1407
2017-10-05,1.25
2017-10-06,-1.2346
2017-10-09,0.0
2017-10-10,-3.4034
2017-10-11,3.5234
2017-10-12,13.2813
2017-10-13,18.6207
2017-10-16,-23.2558
2017-10-17,-12.1212
2017-10-18,-6.2069
2017-10-19,-3.6765
2017-10-20,4.9237
2017-10-23,-4.6926
2017-10-24,0.2672
2017-10-25,-2.1698
2017-10-26,0.2918
2017-10-27,2.4248
2017-10-30,-1.3258
2017-10-31,-2.1113
2017-11-01,-2.5882
2017-11-02,-13.4461
2017-11-03,6.3953
2017-11-06,0.3279
2017-11-07,-4.1394
2017-11-08,-4.3182
2017-11-09,-1.1401
2017-11-10,-17.1072
2017-11-13,-21.4493
2017-11-14,18.0812
2017-11-15,-7.5
2017-11-16,5.7432
2017-11-17,2.2364
2017-11-20,1.0
2017-11-21,19.4307
2017-11-22,3.6269
2017-11-24,3.75
2017-11-27,1.2048
2017-11-28,-12.381
2017-11-29,5.8152
2017-11-30,10.3749
2017-12-01,1.4425
2017-12-04,5.5046
2017-12-05,13.0435
2017-12-06,13.461500000000001
2017-12-07,28.6102
2017-12-08,-11.4391
2017-12-11,9.375
2017-12-12,-0.6939
2017-12-13,-15.0569
2017-12-14,-14.5161
2017-12-15,15.4717
2017-12-18,7.8431
2017-12-19,-10.6061
2017-12-20,0.8136
2017-12-21,4.2367
2017-12-22,-5.5161
2017-12-26,0.5121
2017-12-27,21.6033
2017-12-28,44.5531
2017-12-29,16.1353
2018-01-02,63.0616
2018-01-03,-18.8776
2018-01-04,-26.9283
2018-01-05,21.3592
2018-01-08,21.9858
2018-01-09,5.0581
2018-01-10,-6.2036999999999995
2018-01-11,-14.4492
2018-01-12,-11.7655
2018-01-16,0.0469
2018-01-17,-3.9844
2018-01-18,2.4573
2018-01-19,3.2402
2018-01-22,-6.1538
2018-01-23,-11.4754
2018-01-24,-10.1852
2018-01-25,-9.2784
2018-01-26,-2.7273
2018-01-29,-6.5421
2018-01-30,-6.125
2018-01-31,46.4714
2018-02-01,-27.6364
2018-02-02,8.0402
2018-02-05,-15.1163
2018-02-06,17.5342
2018-02-07,-3.0303
2018-02-08,-7.5721
2018-02-09,3.3810000000000002
2018-02-12,3.1447
2018-02-13,-2.439
2018-02-14,3.75
2018-02-15,-4.2169
2018-02-16,-4.4025
2018-02-20,0.0
2018-02-21,-5.2632
2018-02-22,-9.5833
2018-02-23,-10.9063
2018-02-26,3.1034
2018-02-27,-9.699
2018-02-28,-9.2593
2018-03-01,10.2041
2018-03-02,-4.4815
2018-03-05,5.4672
2018-03-06,6.9853
2018-03-07,-5.4983
2018-03-08,-7.0407
2018-03-09,0.1416
2018-03-12,4.6875
2018-03-13,-4.1045
2018-03-14,-0.7782
2018-03-15,1.8431
2018-03-16,-3.7351
2018-03-19,0.0
2018-03-20,5.0
2018-03-21,0.0
2018-03-22,0.4952
2018-03-23,-0.8908
2018-03-26,0.9753
2018-03-27,-1.5152
2018-03-28,-2.75
2018-03-29,-1.9577
2018-04-02,-6.4139
2018-04-03,7.3276
2018-04-04,-7.6707
2018-04-05,1.3484
2018-04-06,1.5021
2018-04-09,-0.3467
2018-04-10,-2.8344
2018-04-11,-6.1135
2018-04-12,5.7674
2018-04-13,16.9745
2018-04-16,22.1805
2018-04-17,-11.3846
2018-04-18,0.6944
2018-04-19,-6.069
2018-04-20,-0.8811
2018-04-23,0.1852
2018-04-24,-0.5545
2018-04-25,-6.6914
2018-04-26,-2.3904
2018-04-27,-2.1224
2018-04-30,-2.0017
2018-05-01,-1.2766
2018-05-02,6.7672
2018-05-03,6.9843
2018-05-04,1.4717
2018-05-07,-3.3098
2018-05-08,1.9231
2018-05-09,1.8113000000000001
2018-05-10,-10.1186
2018-05-11,-1.0309
2018-05-14,4.5833
2018-05-15,-3.5857
2018-05-16,1.3636
2018-05-17,1.916
2018-05-18,5.0
2018-05-21,-0.9524
2018-05-22,0.0
2018-05-23,5.5769
2018-05-24,-3.4608
2018-05-25,-4.9056999999999995
2018-05-29,0.0
2018-05-30,0.7143
2018-05-31,-0.0985
2018-06-01,0.3747
2018-06-04,-1.7682
2018-06-05,2.04
2018-06-06,0.7448
2018-06-07,1.1673
2018-06-08,0.2308
2018-06-11,-3.5303
2018-06-12,-0.9547
2018-06-13,1.6064
2018-06-14,-3.5178000000000003
2018-06-15,2.3351
2018-06-18,-2.7222
2018-06-19,-0.4115
2018-06-20,3.3058
2018-06-21,2.0
2018-06-22,-1.9607999999999999
2018-06-25,-0.08
2018-06-26,-1.9215
2018-06-27,1.2245
2018-06-28,-1.6532
2018-06-29,-1.599
2018-07-02,0.0
2018-07-03,-4.125
2018-07-05,-3.5202
2018-07-06,-5.2027
2018-07-09,-0.2138
2018-07-10,2.3810000000000002
2018-07-11,-2.093
2018-07-12,2.1615
2018-07-13,-4.3418
2018-07-16,-1.8049
2018-07-17,-7.6733
2018-07-18,-14.2091
2018-07-19,0.625
2018-07-20,-9.937899999999999
2018-07-23,-10.3448
2018-07-24,-6.2308
2018-07-25,7.4651
2018-07-26,-5.3435
2018-07-27,3.0242
2018-07-30,-6.0665
2018-07-31,-8.3333
2018-08-01,8.6364
2018-08-02,12.9707
2018-08-03,23.7037
2018-08-06,-10.1796
2018-08-07,-7.2
2018-08-08,-3.9511
2018-08-09,-4.2633
2018-08-10,-3.125
2018-08-13,0.0
2018-08-14,-11.2903
2018-08-15,-10.9091
2018-08-16,16.7347
2018-08-17,-3.8548999999999998
2018-08-20,22.7384
2018-08-21,0.0
2018-08-22,-7.4074
2018-08-23,19.2
2018-08-24,-1.3423
2018-08-27,12.2449
2018-08-28,-4.2424
2018-08-29,-6.3291
2018-08-30,-5.4054
2018-08-31,-4.7857
2018-09-04,10.2776
2018-09-05,4.1497
2018-09-06,3.4618
2018-09-07,-11.6793
2018-09-10,-1.3580999999999999
2018-09-11,5.5072
2018-09-12,1.6484
2018-09-13,-3.6284
2018-09-14,-4.6484
2018-09-17,-0.7353
2018-09-18,-2.2222
2018-09-19,1.6667
2018-09-20,3.5768
2018-09-21,5.036
2018-09-24,-4.7945
2018-09-25,-2.8777
2018-09-26,-0.7778
2018-09-27,-2.1426
2018-09-28,-0.8239
2018-10-01,3.8462
2018-10-02,-3.5556
2018-10-03,1.3825
2018-10-04,0.0
2018-10-05,-5.303
2018-10-08,-1.6
2018-10-09,5.6911000000000005
2018-10-10,-2.3077
2018-10-11,-1.5748
2018-10-12,-0.288
2018-10-15,18.3408
2018-10-16,-2.3729
2018-10-17,-7.2222
2018-10-18,-2.6946
2018-10-19,-3.8462
2018-10-22,-3.92
2018-10-23,-6.7444
2018-10-24,7.5893
2018-10-25,-5.3942
2018-10-26,-3.5088
2018-10-29,-8.0
2018-10-30,-2.4506
2018-10-31,19.0235
2018-11-01,19.1489
2018-11-02,-10.7143
2018-11-05,-2.4
2018-11-06,8.6066
2018-11-07,4.9056999999999995
2018-11-08,-7.2661999999999995
2018-11-09,-6.827
2018-11-12,-0.0833
2018-11-13,-5.2083
2018-11-14,1.0989
2018-11-15,-4.1522
2018-11-16,-1.565
2018-11-19,-3.2258
2018-11-20,-0.4762
2018-11-21,0.4785
2018-11-23,-0.8571
2018-11-26,5.5716
2018-11-27,-4.4586
2018-11-28,-2.0
2018-11-29,-2.8183
2018-11-30,2.0
2018-12-03,-2.9412000000000003
2018-12-04,-6.5657
2018-12-06,-3.7838000000000003
2018-12-07,1.1236
2018-12-10,7.7778
2018-12-11,-2.1134
2018-12-12,5.9505
2018-12-13,-4.5725999999999996
2018-12-14,-5.2083
2018-12-17,1.0714
2018-12-18,-8.6708
2018-12-19,-3.5714
2018-12-20,-4.0432
2018-12-21,-6.4008
2018-12-24,-3.7801
2018-12-26,-7.0286
2018-12-27,-0.2766
2018-12-28,-4.4684
2018-12-31,-4.1935
2019-01-02,4.3771
2019-01-03,3.2258
2019-01-04,1.4062999999999999
2019-01-07,7.8582
2019-01-08,22.8571
2019-01-09,-5.814
2019-01-10,-4.9383
2019-01-11,-7.7922
2019-01-14,-4.7887
2019-01-15,10.9467
2019-01-16,-10.6667
2019-01-17,4.4776
2019-01-18,-5.7143
2019-01-22,-9.0909
2019-01-23,5.5
2019-01-24,-0.9479
2019-01-25,2.0734
2019-01-28,-0.3125
2019-01-29,1.8809
2019-01-30,-4.6154
2019-01-31,-3.2258
2019-02-01,2.5
2019-02-04,-0.9756
2019-02-05,0.0
2019-02-06,-3.9409
2019-02-07,1.1966
2019-02-08,-2.8716
2019-02-11,0.5217
2019-02-12,8.9965
2019-02-13,10.3175
2019-02-14,-1.8705
2019-02-15,-5.4619
2019-02-19,-0.7367
2019-02-20,5.625
2019-02-21,-6.6568000000000005
2019-02-22,1.1252
2019-02-25,-3.6201
2019-02-26,0.0
2019-02-27,2.439
2019-02-28,-3.1746
2019-03-01,1.4754
2019-03-04,-3.3926
2019-03-05,0.3344
2019-03-06,-3.3333
2019-03-07,-1.7241
2019-03-08,0.0
2019-03-11,2.6316
2019-03-12,-0.8547
2019-03-13,3.4483
2019-03-14,-4.4333
2019-03-15,-0.9418
2019-03-18,5.6338
2019-03-19,-2.5
2019-03-20,-4.2735
2019-03-21,-0.8929
2019-03-22,8.1081
2019-03-25,-0.1667
2019-03-26,3.3388999999999998
2019-03-27,8.4006
2019-03-28,17.9732
2019-03-29,-3.9919000000000002
2019-04-01,-2.6316
2019-04-02,-12.1622
2019-04-03,3.3846
2019-04-04,0.8929
2019-04-05,4.7198
2019-04-08,17.8873
2019-04-09,-9.9761
2019-04-10,-5.5076
2019-04-11,-1.5449000000000002
2019-04-12,-0.1427
2019-04-15,1.4285999999999999
2019-04-16,-8.4507
2019-04-17,0.0
2019-04-18,9.2308
2019-04-22,-3.5915
2019-04-23,0.2191
2019-04-24,6.1224
2019-04-25,-3.8462
2019-04-26,0.0
2019-04-29,-5.7143
2019-04-30,0.0
2019-05-01,-4.5455
2019-05-02,1.5873
2019-05-03,-5.0391
2019-05-06,-1.2752
2019-05-07,-2.5
2019-05-08,-0.1709
2019-05-09,0.2568
2019-05-10,-1.7079
2019-05-13,2.3458
2019-05-14,-3.2258
2019-05-15,-1.4035
2019-05-16,4.0925
2019-05-17,3.4188
2019-05-20,-4.9587
2019-05-21,-6.087
2019-05-22,4.6296
2019-05-23,-2.6549
2019-05-24,-1.8182
2019-05-28,1.6667
2019-05-29,-3.4608
2019-05-30,-3.5849
2019-05-31,-1.1742
2019-06-03,-3.8119
2019-06-04,4.0453
2019-06-05,-5.0257
2019-06-06,8.3333
2019-06-07,-4.8077
2019-06-10,-7.0707
2019-06-11,6.3043
2019-06-12,-11.5542
2019-06-13,-26.0116
2019-06-14,27.5
2019-06-17,-14.2157
2019-06-18,-0.2857
2019-06-19,-10.6017
2019-06-20,-3.8462
2019-06-21,-6.6667
2019-06-24,-17.5
2019-06-25,-0.3463
2019-06-26,-20.0695
2019-06-27,-1.6303999999999998
2019-06-28,-9.3923
2019-07-01,1.2195
2019-07-02,20.4819
2019-07-03,5.0
2019-07-05,3.8095
2019-07-08,-4.5872
2019-07-09,3.0048
2019-07-10,-6.6511
2019-07-11,-5.5
2019-07-12,-14.6032
2019-07-15,-30.6072
2019-07-16,-15.1786
2019-07-17,25.2632
2019-07-18,-11.848700000000001
2019-07-19,-4.6711
2019-07-22,-8.0
2019-07-23,-5.4348
2019-07-24,0.0
2019-07-25,3.2759
2019-07-26,-6.5109
2019-07-29,-18.9286
2019-07-30,-16.2996
2019-07-31,-8.7719
2019-08-01,-9.6154
2019-08-02,8.5106
2019-08-05,-4.4118
2019-08-06,-11.7949
2019-08-07,-6.9767
2019-08-08,-7.5
2019-08-09,8.1081
2019-08-12,2.5
2019-08-13,14.6341
2019-08-14,-6.383
2019-08-15,11.3636
2019-08-16,42.8571
2019-08-19,-21.4286
2019-08-20,0.0
2019-08-21,25.4545
2019-08-22,0.0
2019-08-23,-7.2464
2019-08-26,12.1094
2019-08-27,-6.6202
2019-08-28,14.9254
2019-08-29,-19.4805
2019-08-30,-3.2258
2019-09-03,11.6667
