ticker,THTI US Equity
2010-03-23,-8.1395
2010-03-24,1.2658
2010-03-25,0.0
2010-03-26,0.0
2010-03-29,0.0
2010-03-30,0.75
2010-03-31,1.737
2010-04-01,1.2195
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,6.0241
2010-04-08,-4.5455
2010-04-09,0.0
2010-04-12,1.1905000000000001
2010-04-13,3.5294
2010-04-14,0.0
2010-04-15,-4.5455
2010-04-16,5.4762
2010-04-19,-2.9345
2010-04-20,4.6512
2010-04-21,0.0
2010-04-22,2.2222
2010-04-23,-2.1739
2010-04-26,0.0
2010-04-27,0.0
2010-04-28,-0.4444
2010-04-29,2.6786
2010-04-30,0.0
2010-05-03,6.5217
2010-05-04,4.0816
2010-05-05,0.0
2010-05-06,0.9804
2010-05-07,0.9709
2010-05-10,0.9615
2010-05-11,-2.8571
2010-05-12,0.3922
2010-05-13,-2.3438
2010-05-14,0.0
2010-05-17,-5.0
2010-05-18,-7.3684
2010-05-19,-2.2727
2010-05-21,5.814
2010-05-24,-1.0989
2010-05-25,-3.3333
2010-05-26,3.4483
2010-05-27,0.0
2010-05-28,-3.3333
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,3.4483
2010-06-04,-3.3333
2010-06-07,3.4483
2010-06-08,-3.3333
2010-06-09,0.9195
2010-06-10,0.2278
2010-06-11,0.0
2010-06-15,-3.4091
2010-06-16,5.8824
2010-06-17,-4.4444
2010-06-18,0.0
2010-06-21,0.0
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,6.9767
2010-06-25,4.3478
2010-06-28,0.0
2010-06-29,-1.0417
2010-06-30,-5.2632
2010-07-01,-2.2222
2010-07-02,1.1364
2010-07-06,0.0
2010-07-07,3.3708
2010-07-08,0.0
2010-07-09,1.7391
2010-07-12,1.4957
2010-07-13,-2.1053
2010-07-14,-1.0753
2010-07-15,3.2609
2010-07-16,-1.6842000000000001
2010-07-19,2.7837
2010-07-20,-1.0417
2010-07-21,-0.6316
2010-07-22,0.0
2010-07-23,-0.8475
2010-07-26,-3.8487999999999998
2010-07-27,2.2251
2010-07-28,1.087
2010-07-29,0.0
2010-07-30,-1.0753
2010-08-02,2.1739
2010-08-04,-4.5745000000000005
2010-08-05,3.6761
2010-08-06,1.078
2010-08-09,-6.383
2010-08-10,6.8182
2010-08-11,-8.2979
2010-08-12,13.6862
2010-08-13,-7.1405
2010-08-16,-5.7143
2010-08-17,4.8951
2010-08-18,4.4444
2010-08-19,-8.5106
2010-08-20,1.1628
2010-08-23,10.8046
2010-08-24,1.4523
2010-08-25,-7.9755
2010-08-27,-9.5556
2010-08-30,0.0
2010-09-01,-0.4914
2010-09-02,-1.7284000000000002
2010-09-03,12.3084
2010-09-07,-6.0376
2010-09-08,-3.5714
2010-09-09,8.642
2010-09-13,1.1364
2010-09-14,-3.3708
2010-09-15,-3.8372
2010-09-16,6.4087
2010-09-17,-6.8182
2010-09-21,6.0976
2010-09-22,-1.8391
2010-09-23,-3.7471
2010-09-24,0.0
2010-09-28,-1.4599
2010-09-29,0.0
2010-09-30,6.1728
2010-10-01,-5.814
2010-10-04,-1.2346
2010-10-05,2.5
2010-10-07,4.878
2010-10-08,-4.8837
2010-10-11,-0.978
2010-10-12,3.7006
2010-10-13,-4.521
2010-10-14,-0.0031
2010-10-18,2.2476
2010-10-19,-0.003
2010-10-20,-2.436
2010-10-21,1.25
2010-10-22,-4.9383
2010-10-25,5.1948
2010-10-26,3.4568
2010-10-27,-3.3413
2010-10-28,-0.4938
2010-10-29,1.737
2010-11-01,0.0
2010-11-02,-4.878
2010-11-03,3.3333
2010-11-04,-6.9479
2010-11-05,-5.6
2010-11-08,1.4123999999999999
2010-11-09,3.0641
2010-11-10,0.0
2010-11-12,-2.4291
2010-11-15,-0.5575
2010-11-16,1.9499
2010-11-17,2.1858
2010-11-18,-0.8021
2010-11-19,-1.3477000000000001
2010-11-22,0.8197
2010-11-23,0.271
2010-11-26,1.3479999999999999
2010-11-29,0.0033
2010-11-30,-1.3333
2010-12-01,-1.3514
2010-12-02,1.3699
2010-12-03,-7.8378
2010-12-06,9.967
2010-12-07,3.7335000000000003
2010-12-08,-10.0228
2010-12-09,10.2857
2010-12-10,-4.9223
2010-12-13,-1.9074
2010-12-14,0.0
2010-12-15,-1.9444
2010-12-16,0.0
2010-12-20,3.3994
2010-12-21,-6.3014
2010-12-22,2.3392
2010-12-27,-2.8571
2010-12-28,-4.4118
2010-12-29,4.0
2010-12-30,0.0
2010-12-31,-2.3632
2011-01-03,-0.0038
2011-01-05,27.2727
2011-01-06,-7.381
2011-01-07,-4.6272
2011-01-10,-0.2695
2011-01-11,-2.7027
2011-01-12,-1.2222
2011-01-13,-1.0124
2011-01-14,4.5455
2011-01-18,-0.2717
2011-01-19,4.6322
2011-01-20,-4.1667
2011-01-21,-1.6303999999999998
2011-01-24,5.8011
2011-01-25,-2.6109999999999998
2011-01-26,0.2681
2011-01-28,-2.6705
2011-01-31,2.469
2011-02-01,0.6702
2011-02-02,-1.4647000000000001
2011-02-03,0.0
2011-02-04,-0.8108
2011-02-08,0.0
2011-02-09,-0.2725
2011-02-14,0.0
2011-02-16,-1.6393
2011-02-17,0.0
2011-02-22,0.0
2011-02-23,0.0
2011-02-25,0.559
2011-02-28,2.7554
2011-03-01,-3.2226
2011-03-04,0.0
2011-03-07,0.0
2011-03-08,0.0
2011-03-09,0.2778
2011-03-10,2.4931
2011-03-11,3.5135
2011-03-14,0.5255
2011-03-15,-3.3798
2011-03-16,1.6129
2011-03-17,-2.1164
2011-03-18,1.3547
2011-03-21,1.33
2011-03-23,0.0
2011-03-24,-0.7895
2011-03-25,-4.244
2011-03-28,4.4321
2011-03-29,-0.2653
2011-03-30,-1.5957
2011-03-31,-1.8919000000000001
2011-04-01,0.0
2011-04-04,2.6222
2011-04-05,-3.3606
2011-04-06,0.8333
2011-04-07,-0.8264
2011-04-08,1.3889
2011-04-11,0.0
2011-04-12,-2.7397
2011-04-13,1.4085
2011-04-14,-0.5556
2011-04-15,-1.8244
2011-04-18,-0.9869
2011-04-19,2.5862
2011-04-20,-3.3613
2011-04-21,2.8986
2011-04-25,-6.1972
2011-04-26,3.3033
2011-04-27,0.5778
2011-04-28,0.0036
2011-04-29,0.0
2011-05-03,-0.8671
2011-05-04,1.4541
2011-05-05,0.0036
2011-05-06,0.2909
2011-05-09,7.4424
2011-05-10,-5.0635
2011-05-11,-1.6854
2011-05-12,2.0
2011-05-13,0.0035
2011-05-16,-1.9642
2011-05-17,-2.8571
2011-05-18,1.4706000000000001
2011-05-19,2.8949
2011-05-23,-1.4085
2011-05-25,0.0036
2011-05-26,-4.5714
2011-05-27,5.9879999999999995
2011-05-31,0.0
2011-06-03,-1.4123999999999999
2011-06-06,-2.5788
2011-06-07,7.3529
2011-06-08,2.4657999999999998
2011-06-10,-2.6771000000000003
2011-06-13,-6.0716
2011-06-14,0.9104
2011-06-15,6.6667
2011-06-16,-1.087
2011-06-17,-0.8242
2011-06-20,0.277
2011-06-21,3.0387
2011-06-22,-6.1629
2011-06-23,-0.0036
2011-06-24,0.0
2011-06-27,0.8571
2011-06-28,0.2833
2011-06-29,-1.1299
2011-06-30,1.1429
2011-07-01,0.0
2011-07-05,-1.1299
2011-07-06,-12.5714
2011-07-07,9.1503
2011-07-08,-2.0958
2011-07-11,-1.2232
2011-07-12,0.0
2011-07-13,3.096
2011-07-14,-0.9009
2011-07-15,-3.0303
2011-07-18,-4.6836
2011-07-19,-4.926
2011-07-20,-3.4441
2011-07-21,-4.2857
2011-07-22,-2.9851
2011-07-25,5.2452
2011-07-26,-1.3293
2011-07-27,-3.7037
2011-07-28,0.0
2011-07-29,-0.8462
2011-08-01,21.7926
2011-08-02,-8.9118
2011-08-03,-2.0979
2011-08-04,0.0
2011-08-05,0.8036
2011-08-08,-18.512
2011-08-09,19.1304
2011-08-10,-6.5693
2011-08-11,-1.9531
2011-08-12,4.7809
2011-08-15,2.6616
2011-08-16,-5.5556
2011-08-17,1.5686
2011-08-22,-3.8609999999999998
2011-08-23,-6.4257
2011-08-24,-3.4335
2011-08-25,-6.6667
2011-08-26,0.0
2011-08-29,23.3333
2011-09-02,11.583
2011-09-06,-26.2976
2011-09-07,8.9202
2011-09-08,-3.944
2011-09-09,-8.4586
2011-09-12,-4.4118
2011-09-13,4.1026
2011-09-14,-1.4778
2011-09-15,-2.5
2011-09-16,0.0
2011-09-19,-5.1282
2011-09-20,-2.7027
2011-09-21,1.1181
2011-09-22,2.7401999999999997
2011-09-23,-3.7433
2011-09-26,3.8889
2011-09-27,-10.1604
2011-09-28,-2.3810000000000002
2011-09-29,1.2195
2011-09-30,14.4578
2011-10-03,-8.4211
2011-10-04,0.5747
2011-10-05,0.0
2011-10-07,0.0
2011-10-10,0.0
2011-10-11,0.0
2011-10-12,-4.5714
2011-10-13,-4.1991
2011-10-14,6.2505
2011-10-18,-9.9934
2011-10-19,-1.9607999999999999
2011-10-21,0.0
2011-10-24,2.0
2011-10-26,-1.9607999999999999
2011-10-28,3.3333
2011-11-01,-12.9032
2011-11-02,3.7037
2011-11-04,1.4285999999999999
2011-11-08,0.0
2011-11-15,-14.7887
2011-11-16,2.469
2011-11-17,-13.832
2011-11-18,2.9600999999999997
2011-11-22,-5.4545
2011-11-23,-8.6418
2011-11-25,-10.5381
2011-11-28,13.5294
2011-11-29,-9.2617
2011-12-01,-0.6281
2011-12-02,14.9404
2011-12-05,-18.9101
2011-12-06,10.9741
2011-12-07,8.8889
2011-12-08,-2.0408
2011-12-09,0.0
2011-12-12,-5.2604
2011-12-14,-2.144
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,-7.8652
2011-12-20,35.3659
2011-12-21,-20.7207
2011-12-22,7.9545
2011-12-23,8.526299999999999
2011-12-27,-4.9467
2011-12-28,-1.0204
2011-12-29,-8.2474
2011-12-30,2.2472
2012-01-03,-4.3956
2012-01-04,4.5977
2012-01-05,-1.0989
2012-01-06,33.3333
2012-01-09,8.3333
2012-01-10,1.5385
2012-01-11,-4.91
2012-01-12,-4.3469999999999995
2012-01-13,-3.3837
2012-01-18,5.6196
2012-01-19,4.4738
2012-01-20,9.375
2012-01-23,11.4286
2012-01-24,1.4744
2012-01-25,2.0846
2012-01-26,-13.3663
2012-01-27,7.1429
2012-01-30,8.0
2012-01-31,0.0
2012-02-01,4.9383
2012-02-02,-14.1103
2012-02-03,16.4284
2012-02-06,-2.9412000000000003
2012-02-07,5.4545
2012-02-08,-12.069
2012-02-09,0.0
2012-02-10,-5.2288
2012-02-13,-2.7586
2012-02-14,0.0
2012-02-15,2.1277
2012-02-16,-2.0833
2012-02-17,0.7668
2012-02-21,-0.761
2012-02-22,-6.383
2012-02-23,2.2727
2012-02-24,-8.1481
2012-02-27,18.5484
2012-02-28,4.0816
2012-02-29,-9.7958
2012-03-01,-8.7039
2012-03-02,-0.7937
2012-03-05,6.4
2012-03-06,2.2556
2012-03-07,13.9706
2012-03-08,-2.5806
2012-03-12,2.649
2012-03-13,-4.5161
2012-03-14,0.0
2012-03-15,9.4595
2012-03-16,-7.4074
2012-03-19,1.3333
2012-03-20,5.9211
2012-03-21,-12.4146
2012-03-22,-4.2638
2012-03-23,3.7037
2012-03-26,-10.0
2012-03-27,7.9365
2012-03-28,-2.2059
2012-03-30,6.7669
2012-04-02,-11.2676
2012-04-03,1.5873
2012-04-04,80.4688
2012-04-05,-28.5714
2012-04-09,22.4242
2012-04-10,-9.901
2012-04-11,6.044
2012-04-12,-11.9171
2012-04-13,-11.1765
2012-04-16,0.6623
2012-04-17,-2.6316
2012-04-18,2.7027
2012-04-19,2.6316
2012-04-20,-8.3333
2012-04-23,0.6993
2012-04-24,-4.1667
2012-04-25,6.5127
2012-04-26,11.5741
2012-04-27,-1.2119
2012-04-30,5.5474
2012-05-01,-8.1871
2012-05-02,3.9809
2012-05-03,6.5926
2012-05-04,-2.3059
2012-05-07,4.7059
2012-05-08,-5.618
2012-05-09,-1.7856999999999998
2012-05-10,1.2121
2012-05-11,-4.7904
2012-05-14,3.1447
2012-05-15,-0.6098
2012-05-16,-6.7485
2012-05-17,-11.1842
2012-05-18,9.6296
2012-05-21,4.0541
2012-05-22,5.1948
2012-05-23,4.321
2012-05-24,2.3669000000000002
2012-05-25,2.3121
2012-05-29,2.2599
2012-05-30,6.6298
2012-05-31,-10.136
2012-06-01,8.3964
2012-06-04,-4.2553
2012-06-05,-2.7222
2012-06-06,0.4355
2012-06-07,6.9017
2012-06-08,11.7021
2012-06-11,-1.9048
2012-06-12,8.7379
2012-06-13,-11.1607
2012-06-14,5.0251
2012-06-15,-7.6555
2012-06-18,-3.1088
2012-06-19,3.7433
2012-06-20,-1.0309
2012-06-21,2.0833
2012-06-22,-3.0612
2012-06-26,-3.6842
2012-06-27,0.0
2012-06-28,-3.2787
2012-06-29,5.0847
2012-07-02,-5.3696
2012-07-03,-0.5752
2012-07-05,0.0
2012-07-06,2.7536
2012-07-10,2.8814
2012-07-11,-4.8649000000000004
2012-07-12,0.0071
2012-07-17,-0.0071
2012-07-18,-2.8409
2012-07-19,1.1696
2012-07-20,-0.578
2012-07-23,1.1628
2012-07-24,-3.4483
2012-07-25,1.1905000000000001
2012-07-26,-1.1764999999999999
2012-07-30,-1.7932000000000001
2012-07-31,0.0076
2012-08-01,-8.6667
2012-08-02,0.8626
2012-08-03,0.6579
2012-08-06,-2.6144
2012-08-07,0.6711
2012-08-08,-6.6667
2012-08-09,-2.1429
2012-08-10,-14.5985
2012-08-13,-17.094
2012-08-14,23.7113
2012-08-15,-7.5
2012-08-16,-5.4054
2012-08-17,4.7738
2012-08-20,7.2492
2012-08-21,-8.4543
2012-08-23,-1.8516
2012-08-24,12.2509
2012-08-27,-3.7237
2012-08-28,-4.8606
2012-08-29,-4.5872
2012-08-31,0.012
2012-09-04,1.9228
2012-09-05,1.8866
2012-09-06,-0.9374
2012-09-10,-14.0187
2012-09-11,-6.5217
2012-09-12,2.3256
2012-09-13,-2.2727
2012-09-14,0.0
2012-09-17,-1.1628
2012-09-18,-1.1764999999999999
2012-09-19,-2.3661
2012-09-20,4.8621
2012-09-21,3.4884
2012-09-24,-4.4944
2012-09-25,-2.3529
2012-09-26,-7.2289
2012-09-27,5.1948
2012-09-28,11.8056
2012-10-01,20.3589
2012-10-02,5.5046
2012-10-03,-13.0326
2012-10-04,0.9874
2012-10-05,4.1955
2012-10-08,-3.5515
2012-10-09,0.819
2012-10-11,5.5274
2012-10-12,-0.9145
2012-10-16,-10.0935
2012-10-17,1.8711
2012-10-19,1.0204
2012-10-22,0.0
2012-10-23,3.8699
2012-10-24,-2.7533
2012-10-26,-8.0
2012-11-01,0.0
2012-11-02,8.7092
2012-11-05,1.9872999999999998
2012-11-06,1.9485000000000001
2012-11-07,-11.5278
2012-11-12,5.4348
2012-11-14,4.1237
2012-11-15,7.9208
2012-11-16,0.9174
2012-11-19,-2.7273
2012-11-20,0.0
2012-11-23,-2.8037
2012-11-26,0.0
2012-11-27,-2.8846
2012-11-28,1.9802
2012-11-30,0.9709
2012-12-03,14.4231
2012-12-04,4.2017
2012-12-05,0.0
2012-12-06,-7.2581
2012-12-07,13.0435
2012-12-10,0.0
2012-12-11,0.0
2012-12-12,-0.7692
2012-12-13,-6.9767
2012-12-14,-3.3229
2012-12-17,-1.7347000000000001
2012-12-21,-1.7544
2012-12-24,0.8929
2012-12-26,-4.4248
2012-12-27,0.0
2012-12-28,11.0995
2012-12-31,-1.6564
2013-01-02,0.8475
2013-01-03,-1.6806999999999999
2013-01-07,7.6923
2013-01-08,-8.7302
2013-01-09,7.8152
2013-01-11,-11.2814
2013-01-14,25.4545
2013-01-15,-7.4638
2013-01-17,-9.9452
2013-01-18,11.9674
2013-01-22,-2.1454
2013-01-23,0.7937
2013-01-24,0.7874
2013-01-25,1.5625
2013-01-28,15.3846
2013-01-29,-8.6583
2013-01-30,0.0
2013-01-31,0.7299
2013-02-01,5.0539
2013-02-04,-3.44
2013-02-05,-5.0
2013-02-06,-1.5038
2013-02-07,-1.5267
2013-02-08,11.6279
2013-02-11,-7.6389
2013-02-12,4.5113
2013-02-13,-0.7194
2013-02-14,-5.0725
2013-02-15,4.5897
2013-02-19,-5.848
2013-02-20,0.0
2013-02-21,-2.3256
2013-02-22,0.7937
2013-02-26,-0.7874
2013-02-27,-3.1895
2013-02-28,1.6652
2013-03-01,-0.0202
2013-03-04,-0.7965
2013-03-05,0.8283
2013-03-07,-1.6278000000000001
2013-03-08,0.0
2013-03-11,-2.459
2013-03-12,16.7962
2013-03-13,-14.3808
2013-03-14,0.0105
2013-03-15,-0.0105
2013-03-18,-1.6806999999999999
2013-03-20,7.6923
2013-03-21,-3.9683
2013-03-22,0.0
2013-03-25,5.7851
2013-03-26,-5.4688
2013-03-27,0.0
2013-03-28,0.0103
2013-04-01,1.6423999999999999
2013-04-02,-1.626
2013-04-03,0.0
2013-04-04,0.0
2013-04-09,-0.8264
2013-04-11,0.0
2013-04-12,-1.6667
2013-04-15,0.0
2013-04-16,5.9322
2013-04-18,-0.81
2013-04-22,-7.2487
2013-04-24,3.4783
2013-04-26,-0.8403
2013-05-01,0.0
2013-05-02,0.0
2013-05-03,-3.3898
2013-05-06,-8.7719
2013-05-07,6.7308
2013-05-08,1.8018
2013-05-10,-0.885
2013-05-13,-0.8929
2013-05-14,0.0
2013-05-15,1.8018
2013-05-16,-0.885
2013-05-17,2.6786
2013-05-20,0.0
2013-05-21,0.8696
2013-05-22,0.8621
2013-05-23,-6.8376
2013-05-24,1.8349
2013-05-28,0.9009
2013-05-29,0.0112
2013-05-30,-0.0112
2013-05-31,1.7856999999999998
2013-06-03,-1.7544
2013-06-04,0.0
2013-06-05,1.7856999999999998
2013-06-06,-3.5088
2013-06-11,0.0
2013-06-12,3.625
2013-06-13,-7.8846
2013-06-17,4.7619
2013-06-21,0.0
2013-06-25,-0.0114
2013-06-26,-0.8978
2013-06-27,3.211
2013-06-28,1.3333
2013-07-01,0.0
2013-07-02,-3.5197000000000003
2013-07-08,2.4662
2013-07-11,-0.6211
2013-07-12,2.6786
2013-07-15,0.0
2013-07-16,-4.3478
2013-07-17,0.0
2013-07-18,-4.6533999999999995
2013-07-19,-4.666
2013-07-22,-1.0064
2013-07-23,-1.2944
2013-07-24,-2.7636
2013-07-29,-5.2632
2013-08-01,0.0
2013-08-05,-0.1111
2013-08-06,0.1112
2013-08-07,2.2222
2013-08-08,0.3261
2013-08-09,8.3424
2013-08-12,1.0125
2013-08-13,-1.1013
2013-08-14,10.1101
2013-08-16,-4.5455
2013-08-19,-4.7619
2013-08-20,-3.0125
2013-08-21,11.5221
2013-08-22,-2.9238
2013-08-23,-4.7619
2013-08-26,2.0
2013-08-27,0.0
2013-08-28,0.9804
2013-08-29,-0.9709
2013-08-30,0.0
2013-09-03,-2.0588
2013-09-04,-1.9019
2013-09-05,0.0
2013-09-09,3.0612
2013-09-10,0.0
2013-09-11,-1.0025
2013-09-12,-3.9755000000000003
2013-09-13,4.9993
2013-09-17,-0.9051
2013-09-18,7.1071
2013-09-19,0.0
2013-09-20,-6.5421
2013-09-23,2.0
2013-09-26,-1.9607999999999999
2013-10-01,0.0
2013-10-04,1.0
2013-10-07,1.9802
2013-10-08,0.9709
2013-10-09,-1.9231
2013-10-10,-0.9804
2013-10-11,-1.0891
2013-10-14,0.0
2013-10-15,29.1291
2013-10-16,-8.5271
2013-10-17,-0.8475
2013-10-18,6.8376
2013-10-21,-4.0
2013-10-22,-6.6667
2013-10-23,0.0112
2013-10-24,-3.5822000000000003
2013-10-25,-0.9375
2013-10-28,-1.8577
2013-10-29,1.9048
2013-10-30,-0.9346
2013-11-01,-1.8868
2013-11-04,-3.8462
2013-11-05,-3.0
2013-11-06,6.1856
2013-11-07,-0.9709
2013-11-08,-1.9485000000000001
2013-11-11,1.9872999999999998
2013-11-12,0.9804
2013-11-13,-2.9126
2013-11-14,5.0
2013-11-15,-2.8571
2013-11-18,1.9485000000000001
2013-11-19,0.012
2013-11-20,0.0
2013-11-21,-0.9615
2013-11-22,-1.2257
2013-11-25,0.258
2013-11-27,-0.9804
2013-12-02,0.9901
2013-12-03,1.9607999999999999
2013-12-04,-0.012
2013-12-05,-3.8346
2013-12-06,0.0
2013-12-09,2.0
2013-12-10,0.0
2013-12-11,-1.9607999999999999
2013-12-12,2.0
2013-12-13,0.0
2013-12-16,0.9804
2013-12-17,0.0
2013-12-18,-7.767
2013-12-19,-4.2105
2013-12-20,-8.7912
2013-12-23,1.2048
2013-12-24,9.5238
2013-12-26,1.087
2013-12-27,2.1371
2013-12-30,-1.2633
2013-12-31,0.12
2014-01-02,-4.1534
2014-01-03,3.3333
2014-01-06,-3.6223
2014-01-07,1.7711000000000001
2014-01-08,0.8565
2014-01-09,-1.087
2014-01-10,-1.0989
2014-01-13,1.1111
2014-01-14,1.0852
2014-01-15,0.7746
2014-01-16,-2.9666
2014-01-17,11.1729
2014-01-21,3.0
2014-01-22,0.0
2014-01-23,-1.9417
2014-01-24,-5.9406
2014-01-27,4.2105
2014-01-28,5.0505
2014-01-29,-13.461500000000001
2014-01-30,2.2222
2014-01-31,2.0856
2014-02-03,6.475
2014-02-04,0.0
2014-02-05,-2.9875
2014-02-07,-3.1053
2014-02-10,4.2553
2014-02-12,-1.0204
2014-02-13,-5.1546
2014-02-14,9.7826
2014-02-18,-1.9678
2014-02-19,-1.0037
2014-02-20,1.0138
2014-02-21,1.9947
2014-02-24,-0.9655
2014-02-25,-2.2122
2014-02-26,4.2945
2014-02-27,-1.9729999999999999
2014-02-28,-2.9879
2014-03-03,3.0928
2014-03-04,1.0
2014-03-05,3.9604
2014-03-06,8.5238
2014-03-07,36.0246
2014-03-10,34.8387
2014-03-11,-4.7847
2014-03-12,-12.5628
2014-03-13,-8.6207
2014-03-14,-9.434
2014-03-17,17.3611
2014-03-18,-7.1006
2014-03-19,-0.6369
2014-03-20,-7.6923
2014-03-21,-0.651
2014-03-24,-5.6356
2014-03-25,4.4352
2014-03-26,12.776
2014-03-27,-6.9182
2014-03-28,-0.5405
2014-03-31,-0.8152
2014-04-01,-2.7397
2014-04-02,-2.8169
2014-04-03,-1.4493
2014-04-04,-2.9412000000000003
2014-04-07,-6.0606
2014-04-08,-3.2258
2014-04-09,16.6667
2014-04-10,-8.5714
2014-04-11,0.752
2014-04-14,-5.3989
2014-04-15,-8.1865
2014-04-16,6.2381
2014-04-17,0.8403
2014-04-21,-1.6667
2014-04-22,3.3898
2014-04-23,-4.0984
2014-04-24,2.5534
2014-04-25,-0.8334
2014-04-28,-4.2021
2014-04-29,0.8773
2014-04-30,0.0109
2014-05-01,-2.6087
2014-05-02,-3.5714
2014-05-05,1.8519
2014-05-06,-0.9091
2014-05-07,4.8624
2014-05-08,18.1977
2014-05-09,-4.5152
2014-05-12,2.3256
2014-05-13,-0.7576
2014-05-14,2.3664
2014-05-15,-1.5659999999999998
2014-05-16,-0.7576
2014-05-19,4.5802
2014-05-20,-0.7299
2014-05-21,-6.6085
2014-05-22,-0.7972
2014-05-23,7.9365
2014-05-27,0.0735
2014-05-28,-2.2777
2014-05-29,0.0
2014-05-30,0.0
2014-06-02,-1.5038
2014-06-03,9.9237
2014-06-04,-5.5556
2014-06-05,0.0
2014-06-06,-3.6765
2014-06-09,0.0
2014-06-10,-6.1068999999999996
2014-06-11,0.0102
2014-06-12,-0.8231
2014-06-13,-2.459
2014-06-16,0.4202
2014-06-17,-0.3661
2014-06-18,0.7874
2014-06-19,-2.5
2014-06-20,0.8547
2014-06-23,0.0
2014-06-24,-2.5318
2014-06-25,-0.8803
2014-06-26,-1.7544
2014-06-27,2.6786
2014-06-30,8.6957
2014-07-01,-0.8
2014-07-02,-3.2258
2014-07-03,-0.8438
2014-07-07,0.8509
2014-07-08,0.0
2014-07-09,-5.8333
2014-07-10,3.5288
2014-07-11,1.7203
2014-07-14,6.7227
2014-07-15,9.4488
2014-07-16,-6.4748
2014-07-17,-6.1538
2014-07-18,-0.8197
2014-07-21,4.1064
2014-07-22,0.0248
2014-07-23,0.0
2014-07-24,-4.4196
2014-07-25,-0.3581
2014-07-28,3.3333
2014-07-29,-0.8065
2014-07-30,3.4146
2014-07-31,0.6289
2014-08-01,0.0098
2014-08-04,-0.0098
2014-08-05,-0.7813
2014-08-06,0.7874
2014-08-07,0.0
2014-08-08,0.7813
2014-08-11,-0.6056
2014-08-12,-3.2903000000000002
2014-08-13,1.8145
2014-08-14,2.1683
2014-08-15,0.0097
2014-08-18,-0.7752
2014-08-19,0.0
2014-08-20,4.6875
2014-08-21,2.2388
2014-08-22,11.6788
2014-08-25,-7.1895
2014-08-26,0.0
2014-08-27,-1.4085
2014-08-28,0.7143
2014-08-29,5.6738
2014-09-02,-5.3690999999999995
2014-09-03,-2.1277
2014-09-04,-2.1739
2014-09-05,1.4815
2014-09-08,6.5693
2014-09-09,8.9041
2014-09-10,2.5157
2014-09-11,-6.7485
2014-09-12,-0.6579
2014-09-15,7.2848
2014-09-16,16.0494
2014-09-17,-10.1064
2014-09-18,-4.7337
2014-09-19,0.0
2014-09-22,4.3478
2014-09-23,-7.1429
2014-09-24,-6.4103
2014-09-25,8.2192
2014-09-26,-5.0633
