ticker,MXSGD US Equity
2010-09-08,20.0
2010-09-09,0.6944
2010-09-10,24.1379
2010-09-13,38.8889
2010-09-14,16.0
2010-09-15,3.4483
2010-09-16,-8.3333
2010-09-17,0.0
2010-09-20,-9.0909
2010-09-21,-6.0
2010-09-22,-10.6383
2010-09-23,-4.7619
2010-09-24,5.0
2010-09-27,-4.7619
2010-09-28,10.0
2010-09-29,2.2727
2010-09-30,-2.2222
2010-10-01,0.0
2010-10-04,-4.5455
2010-10-05,-4.7619
2010-10-06,5.0
2010-10-07,0.0
2010-10-08,16.6667
2010-10-11,4.0816
2010-10-12,9.8039
2010-10-13,7.1429
2010-10-14,0.0
2010-10-15,-6.6667
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,-1.7856999999999998
2010-10-21,-5.4545
2010-10-22,3.8462
2010-10-25,0.0
2010-10-26,7.4074
2010-10-27,-1.7241
2010-10-28,12.2807
2010-10-29,1.5625
2010-11-01,3.0769
2010-11-02,7.4627
2010-11-03,-2.7778
2010-11-04,-7.1429
2010-11-05,4.6154
2010-11-08,0.0
2010-11-09,2.9412000000000003
2010-11-10,2.8571
2010-11-11,2.7778
2010-11-12,-2.7027
2010-11-15,0.0
2010-11-16,-22.2222
2010-11-17,28.5714
2010-11-18,-16.6667
2010-11-19,-10.0
2010-11-22,-22.2222
2010-11-23,0.0
2010-11-24,2.3810000000000002
2010-11-26,6.9767
2010-11-29,8.6957
2010-11-30,4.0
2010-12-01,3.8462
2010-12-02,0.0
2010-12-03,-7.4074
2010-12-06,4.0
2010-12-07,3.8462
2010-12-08,0.0
2010-12-09,-14.8148
2010-12-10,0.0
2010-12-13,4.3478
2010-12-14,4.1667
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,8.0
2010-12-20,-7.4074
2010-12-21,-4.0
2010-12-22,4.1667
2010-12-23,-8.0
2010-12-27,4.3478
2010-12-28,0.0
2010-12-29,2.0833
2010-12-30,-6.1224
2010-12-31,8.6957
2011-01-03,0.0
2011-01-04,0.0
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,2.0
2011-01-10,-1.9607999999999999
2011-01-11,-4.0
2011-01-12,4.1667
2011-01-13,0.0
2011-01-14,-2.0
2011-01-18,2.0408
2011-01-19,-8.0
2011-01-20,-4.3478
2011-01-21,4.5455
2011-01-24,0.0
2011-01-25,-8.6957
2011-01-26,4.7619
2011-01-27,4.5455
2011-01-28,0.0
2011-01-31,0.0
2011-02-01,0.0
2011-02-03,-2.1739
2011-02-04,2.2222
2011-02-07,-4.3478
2011-02-08,6.8182
2011-02-09,2.1277
2011-02-10,-2.0833
2011-02-11,2.1277
2011-02-14,0.0
2011-02-15,-4.1667
2011-02-16,2.1739
2011-02-17,-2.1277
2011-02-18,0.0
2011-02-22,-4.3478
2011-02-23,0.0
2011-02-24,4.5455
2011-02-25,2.1739
2011-02-28,8.5106
2011-03-01,1.9607999999999999
2011-03-02,0.9615
2011-03-03,-2.8571
2011-03-04,2.9412000000000003
2011-03-07,4.7619
2011-03-08,-5.4545
2011-03-09,3.8462
2011-03-10,0.0
2011-03-11,0.0
2011-03-14,-9.2593
2011-03-15,5.7143
2011-03-16,-1.9304999999999999
2011-03-17,-0.3937
2011-03-18,-1.1858
2011-03-21,0.0
2011-03-22,-4.0
2011-03-23,4.1667
2011-03-24,0.0
2011-03-25,-4.0
2011-03-28,4.1667
2011-03-29,-4.0
2011-03-30,-4.1667
2011-03-31,4.3478
2011-04-01,0.0
2011-04-04,4.1667
2011-04-05,-12.0
2011-04-06,4.5455
2011-04-07,2.1739
2011-04-08,6.383
2011-04-11,-4.0
2011-04-12,-8.3333
2011-04-13,6.8182
2011-04-14,-2.1277
2011-04-15,-8.6957
2011-04-18,-4.7619
2011-04-19,2.5
2011-04-20,7.3171
2011-04-21,0.0
2011-04-25,6.8182
2011-04-26,-10.6383
2011-04-27,4.7619
2011-04-28,-2.2727
2011-04-29,-2.3256
2011-05-02,0.0
2011-05-03,-4.7619
2011-05-04,5.0
2011-05-05,-4.7619
2011-05-06,5.0
2011-05-09,-4.7619
2011-05-10,5.0
2011-05-11,0.0
2011-05-12,-4.7619
2011-05-13,0.0
2011-05-16,-2.5
2011-05-17,-7.1795
2011-05-18,0.0
2011-05-19,10.4972
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,2.5
2011-05-25,-2.439
2011-05-26,-2.5
2011-05-27,2.5641
2011-06-01,-5.0
2011-06-02,0.0
2011-06-03,5.2632
2011-06-06,-15.0
2011-06-07,17.647100000000002
2011-06-08,0.0
2011-06-09,-5.0
2011-06-10,5.2632
2011-06-13,0.0
2011-06-14,0.5
2011-06-15,0.4975
2011-06-16,0.0
2011-06-17,0.9901
2011-06-20,0.4902
2011-06-21,0.0
2011-06-22,-0.9756
2011-06-23,0.0
2011-06-24,0.9852
2011-06-27,-2.439
2011-06-28,-2.5
2011-06-29,-2.5641
2011-06-30,5.2632
2011-07-01,0.0
2011-07-05,5.0
2011-07-06,-4.7619
2011-07-07,0.0
2011-07-08,-2.5
2011-07-11,-2.5641
2011-07-12,2.6316
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,-2.5641
2011-07-20,-7.8947
2011-07-21,8.5714
2011-07-22,0.0
2011-07-25,-10.526299999999999
2011-07-26,0.0
2011-07-27,8.8235
2011-07-28,2.7027
2011-07-29,0.0
2011-08-02,-5.2632
2011-08-03,0.0
2011-08-04,0.0
2011-08-05,-5.5556
2011-08-08,2.9412000000000003
2011-08-09,-2.8571
2011-08-10,0.0
2011-08-11,0.0
2011-08-12,-2.9412000000000003
2011-08-15,-3.0303
2011-08-16,6.25
2011-08-17,0.0
2011-08-18,-5.8824
2011-08-19,-12.5
2011-08-22,14.2857
2011-08-23,0.0
2011-08-25,-3.125
2011-08-26,0.0
2011-08-29,-9.0323
2011-08-30,9.2199
2011-08-31,0.6494
2011-09-01,-3.2258
2011-09-02,3.3333
2011-09-06,0.0
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,0.0
2011-09-12,-3.2258
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,3.3333
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,-3.2258
2011-09-22,0.0
2011-09-23,0.0
2011-09-26,-6.0
2011-09-27,-0.7092
2011-09-28,0.0
2011-09-29,0.0
2011-10-03,0.0
2011-10-05,5.7143
2011-10-06,-4.0541
2011-10-07,-1.4085
2011-10-10,0.0
2011-10-11,-7.1429
2011-10-12,7.6923
2011-10-13,0.0
2011-10-14,0.0
2011-10-17,-3.5714
2011-10-18,-3.7037
2011-10-19,0.0
2011-10-20,0.0
2011-10-21,0.0
2011-10-24,-7.6923
2011-10-25,0.0
2011-10-26,-0.8333
2011-10-27,0.0
2011-10-28,-7.563
2011-10-31,0.0
2011-11-01,-9.0909
2011-11-02,-5.0
2011-11-03,0.0
2011-11-04,5.2632
2011-11-07,-5.0
2011-11-08,5.2632
2011-11-09,0.0
2011-11-10,-3.5
2011-11-11,-5.6995000000000005
2011-11-14,-6.5934
2011-11-15,0.0
2011-11-16,-5.8824
2011-11-17,-1.25
2011-11-18,1.2658
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-25,-12.5
2011-11-28,14.2857
2011-11-29,-6.25
2011-11-30,-6.6667
2011-12-01,0.0
2011-12-02,0.0
2011-12-05,-7.1429
2011-12-06,7.6923
2011-12-07,-7.1429
2011-12-08,0.0
2011-12-09,7.6923
2011-12-12,0.0
2011-12-13,-7.1429
2011-12-15,4.6154
2011-12-16,0.0
2011-12-19,-1.4706000000000001
2011-12-20,-2.9851
2011-12-22,-0.7692
2011-12-23,-14.7287
2011-12-27,-14.5455
2011-12-28,42.5532
2011-12-29,0.0
2011-12-30,-2.9851
2012-01-03,0.0
2012-01-04,3.0769
2012-01-05,4.4776
2012-01-06,0.0
2012-01-09,-14.2857
2012-01-10,16.6667
2012-01-11,0.0
2012-01-12,0.0
2012-01-13,-7.1429
2012-01-17,0.0
2012-01-19,0.0
2012-01-20,7.6923
2012-01-23,0.0
2012-01-25,-7.1429
2012-01-26,7.6923
2012-01-27,0.0
2012-01-30,7.1429
2012-01-31,1.3333
2012-02-01,-2.6316
2012-02-02,-10.8108
2012-02-03,6.0606
2012-02-06,-5.7143
2012-02-07,-9.0909
2012-02-08,15.0
2012-02-09,0.0
2012-02-10,5.0725
2012-02-13,3.4483
2012-02-14,12.0
2012-02-15,7.1429
2012-02-16,4.4444
2012-02-17,0.0
2012-02-21,5.3191
2012-02-22,1.0101
2012-02-23,-4.0
2012-02-24,-1.0417
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,0.0
2012-03-01,2.1053
2012-03-02,2.0619
2012-03-05,-4.0404
2012-03-06,-1.0526
2012-03-07,6.383
2012-03-08,-2.0
2012-03-09,-4.0816
2012-03-12,0.0
2012-03-13,0.0
2012-03-15,-9.5745
2012-03-16,5.2941
2012-03-19,9.4972
2012-03-20,-8.1633
2012-03-21,0.0
2012-03-23,0.0
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,-16.6667
2012-03-29,13.3333
2012-03-30,-5.8824
2012-04-02,0.0
2012-04-03,-6.25
2012-04-04,6.6667
2012-04-05,6.25
2012-04-09,-5.8824
2012-04-10,0.0
2012-04-11,0.0
2012-04-12,0.0
2012-04-16,0.0
2012-04-18,-9.375
2012-04-19,8.9655
2012-04-20,1.2658
2012-04-23,6.25
2012-04-24,-5.8824
2012-04-25,12.5
2012-04-26,0.0
2012-04-27,0.0
2012-04-30,-1.1111
2012-05-01,0.0
2012-05-02,1.1236
2012-05-03,-1.1111
2012-05-04,1.1236
2012-05-07,-2.2222
2012-05-08,-3.4091
2012-05-09,-5.8824
2012-05-10,7.5
2012-05-11,2.3256
2012-05-14,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-17,0.0
2012-05-18,-1.1364
2012-05-21,0.0
2012-05-23,-8.046
2012-05-24,8.75
2012-05-25,3.4483
2012-05-29,-2.2222
2012-05-30,0.0
2012-05-31,-3.4091
2012-06-01,5.8824
2012-06-04,0.0
2012-06-06,-5.5556
2012-06-07,5.8824
2012-06-08,-4.4444
2012-06-11,4.6512
2012-06-12,0.0
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,0.0
2012-06-18,-1.1111
2012-06-19,1.1236
2012-06-20,0.0
2012-06-21,0.0
2012-06-22,-2.2222
2012-06-25,1.1364
2012-06-26,0.0
2012-06-27,0.0
2012-06-28,-3.3708
2012-06-29,3.4884
2012-07-02,-3.3708
2012-07-03,0.0
2012-07-05,7.5581
2012-07-06,0.0
2012-07-09,0.0
2012-07-10,0.0
2012-07-11,-3.2432
2012-07-12,3.352
2012-07-13,-2.7027
2012-07-16,11.1111
2012-07-17,6.0
2012-07-18,31.9575
2012-07-19,-7.0599
2012-07-20,-0.0962
2012-07-23,-7.6035
2012-07-24,0.0
2012-07-25,0.0
2012-07-26,0.0
2012-07-27,1.6667
2012-07-30,-1.6393
2012-07-31,0.0
2012-08-01,-4.1667
2012-08-02,4.3478
2012-08-03,-4.1667
2012-08-06,-2.6087
2012-08-07,16.0714
2012-08-08,15.3846
2012-08-09,46.6667
2012-08-10,-6.8182
2012-08-13,2.439
2012-08-14,30.9524
2012-08-15,1.4545
2012-08-16,-5.3763
2012-08-17,-5.303
2012-08-20,-4.0
2012-08-21,20.8333
2012-08-22,-1.7241
2012-08-23,-2.1053
2012-08-24,-0.5376
2012-08-27,2.3423
2012-08-28,-4.9296
2012-08-29,-1.8519
2012-08-30,0.566
2012-08-31,5.0657
2012-09-04,0.0
2012-09-05,3.5714
2012-09-06,20.6897
2012-09-07,24.2857
2012-09-10,3.4483
2012-09-11,-7.4167
2012-09-12,-1.5901999999999998
2012-09-13,4.878
2012-09-14,8.1395
2012-09-17,-5.5914
2012-09-18,-3.1891
2012-09-19,1.1764999999999999
2012-09-20,-2.7907
2012-09-21,-2.6316
2012-09-24,1.9656
2012-09-25,-3.3735
2012-09-26,-2.1197
2012-09-27,-4.4586
2012-09-28,1.3333
2012-10-01,1.3158
2012-10-02,-9.0909
2012-10-03,2.0
2012-10-04,-24.3697
2012-10-05,1.4815
2012-10-08,-1.4599
2012-10-09,-3.3333
2012-10-10,-6.1303
2012-10-11,0.0
2012-10-12,14.2857
2012-10-15,32.1429
2012-10-16,-2.7027
2012-10-17,-0.1389
2012-10-18,-3.4771
2012-10-19,0.8646
2012-10-22,-1.4285999999999999
2012-10-23,-6.6667
2012-10-24,2.4845
2012-10-25,0.0
2012-10-26,0.0
2012-10-31,19.697
2012-11-01,1.2658
2012-11-02,-1.25
2012-11-05,1.2658
2012-11-06,12.375
2012-11-07,8.342600000000001
2012-11-08,17.0431
2012-11-09,0.0
2012-11-12,-16.6667
2012-11-13,-9.6842
2012-11-14,-0.6993
2012-11-15,-10.7981
2012-11-16,2.6316
2012-11-19,-5.641
2012-11-20,-8.9674
2012-11-21,4.4776
2012-11-23,-0.2857
2012-11-26,2.8653
2012-11-27,0.2786
2012-11-28,-5.5556
2012-11-29,-2.6471
2012-11-30,-0.3021
2012-12-03,0.0
2012-12-04,-3.0303
2012-12-05,-1.875
2012-12-06,-3.8217
2012-12-07,-3.9735
2012-12-10,1.7241
2012-12-11,-2.0339
2012-12-12,-2.4221
2012-12-13,-2.4823
2012-12-14,-1.0909
2012-12-17,-4.4118
2012-12-18,4.4231
2012-12-19,-4.1897
2012-12-20,3.7963
2012-12-21,-3.3333
2012-12-24,1.5326
2012-12-26,-1.5093999999999999
2012-12-27,-4.2146
2012-12-28,1.6
2012-12-31,-7.4803
2013-01-02,9.3617
2013-01-03,8.9494
2013-01-04,21.4286
2013-01-07,10.1471
2013-01-08,-7.7437000000000005
2013-01-09,-1.1577
2013-01-10,-2.489
2013-01-11,1.8018
2013-01-14,-14.4543
2013-01-15,-0.3448
2013-01-16,1.7301
2013-01-17,-1.3605
2013-01-18,-15.5172
2013-01-22,15.2551
2013-01-23,4.471
2013-01-24,-10.1695
2013-01-25,1.8868
2013-01-28,-7.3611
2013-01-29,1.1494
2013-01-30,-8.3004
2013-01-31,7.7586
2013-02-01,2.0
2013-02-04,-8.9706
2013-02-05,1.2386
2013-02-06,-0.2128
2013-02-07,2.3454
2013-02-08,8.3333
2013-02-11,-3.8462
2013-02-12,4.4
2013-02-13,-6.1303
2013-02-14,2.0408
2013-02-15,0.0
2013-02-19,-3.475
2013-02-20,-4.6879
2013-02-21,1.3043
2013-02-22,4.0773
2013-02-25,0.0
2013-02-26,-3.0928
2013-02-27,1.7021
2013-02-28,-1.6736
2013-03-01,-1.2766
2013-03-04,-3.0172
2013-03-05,-2.2222
2013-03-06,-3.1818
2013-03-07,-6.1033
2013-03-08,5.0
2013-03-11,11.9048
2013-03-12,-2.1277
2013-03-13,3.4783
2013-03-14,-3.3613
2013-03-15,-8.6957
2013-03-18,0.0
2013-03-19,0.0
2013-03-20,9.5238
2013-03-21,13.0435
2013-03-22,-0.0481
2013-03-25,-0.7215
2013-03-26,-1.1628
2013-03-27,-1.9607999999999999
2013-03-28,-4.0
2013-04-01,1.6667
2013-04-02,-1.6393
2013-04-03,-0.4167
2013-04-04,-3.7657
2013-04-05,-0.4348
2013-04-08,0.2183
2013-04-09,2.3965
2013-04-10,-4.2553
2013-04-11,-2.6667
2013-04-12,1.3699
2013-04-15,-3.1532
2013-04-16,2.3256
2013-04-17,-9.0341
2013-04-18,-1.8114
2013-04-19,1.7812000000000001
2013-04-22,-4.0
2013-04-23,3.125
2013-04-24,1.0101
2013-04-25,11.5
2013-04-26,-0.4484
2013-04-29,-0.9009
2013-04-30,-0.4545
2013-05-01,-4.1096
2013-05-02,3.5714
2013-05-03,-3.4483
2013-05-06,0.0
2013-05-07,-5.2381
2013-05-08,-2.0101
2013-05-09,-5.1282
2013-05-10,-2.7027
2013-05-13,0.0
2013-05-14,-5.5556
2013-05-15,-5.8824
2013-05-16,11.875
2013-05-17,-14.2458
2013-05-20,-15.3094
2013-05-21,-1.9231
2013-05-22,-9.8039
2013-05-23,0.0
2013-05-24,-8.6957
2013-05-28,-2.8571
2013-05-29,0.9804
2013-05-30,1.9417
2013-05-31,14.2857
2013-06-03,1.6667
2013-06-04,0.0
2013-06-05,0.0
2013-06-06,-9.8361
2013-06-07,3.6364
2013-06-10,5.2632
2013-06-11,-8.3333
2013-06-12,-4.5455
2013-06-13,-4.7619
2013-06-14,-5.0
2013-06-17,10.526299999999999
2013-06-18,-4.2857
2013-06-19,-0.4975
2013-06-20,-5.0
2013-06-21,-1.0526
2013-06-24,6.383
2013-06-25,-1.0
2013-06-26,-8.0808
2013-06-27,1.6484
2013-06-28,8.1081
2013-07-01,-4.0
2013-07-02,-6.7708
2013-07-03,1.6760000000000002
2013-07-05,4.3956
2013-07-08,3.1579
2013-07-09,0.0
2013-07-10,-6.1224
2013-07-11,6.5217
2013-07-12,2.0408
2013-07-15,2.0
2013-07-16,-0.9804
2013-07-17,0.0
2013-07-18,-0.1238
2013-07-19,0.1239
2013-07-22,0.0
2013-07-23,-1.9802
2013-07-24,0.0
2013-07-25,-6.4394
2013-07-26,7.9622
2013-07-29,-3.0
2013-07-30,4.1237
2013-07-31,0.9901
2013-08-01,0.0
2013-08-02,-1.9607999999999999
2013-08-05,2.0
2013-08-06,-2.451
2013-08-07,-7.8518
2013-08-08,4.7035
2013-08-09,-2.0833
2013-08-12,7.4468
2013-08-13,-4.9505
2013-08-14,0.0
2013-08-15,-3.125
2013-08-16,6.4516
2013-08-19,1.0101
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,-6.0
2013-08-23,2.1277
2013-08-26,3.125
2013-08-27,21.2121
2013-08-28,4.1667
2013-08-29,-4.0
2013-08-30,-12.5
2013-09-03,-9.5238
2013-09-04,-5.2632
2013-09-05,11.1111
2013-09-06,-5.0
2013-09-09,5.2632
2013-09-10,-5.0
2013-09-11,0.0
2013-09-12,-6.5132
2013-09-13,1.3371
2013-09-16,-11.1111
2013-09-17,-10.1563
2013-09-18,25.2174
2013-09-19,-1.1111
2013-09-20,-3.3708
2013-09-23,-6.9767
2013-09-24,5.625
2013-09-25,-1.7751000000000001
2013-09-26,3.6145
2013-09-27,-1.1628
2013-09-30,-3.5294
2013-10-01,-4.878
2013-10-02,1.2821
2013-10-03,1.2658
2013-10-04,-6.25
2013-10-07,2.6667
2013-10-08,11.6883
2013-10-09,-1.1628
2013-10-10,-7.0588
2013-10-11,1.2658
2013-10-14,-6.25
2013-10-15,0.0
2013-10-16,-4.0
2013-10-17,4.1667
2013-10-18,9.3333
2013-10-21,-2.439
2013-10-22,-12.5
2013-10-23,14.2857
2013-10-24,0.0
2013-10-25,-8.75
2013-10-28,-4.1096
2013-10-29,4.2857
2013-10-30,0.0
2013-10-31,-4.1096
2013-11-01,4.2857
2013-11-04,-4.1096
2013-11-05,4.2857
2013-11-06,-1.3699
2013-11-07,-2.7778
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,-2.8571
2013-11-13,-2.3897
2013-11-14,5.4614
2013-11-15,-2.8571
2013-11-18,-4.4118
2013-11-19,7.5
2013-11-20,-14.3113
2013-11-21,0.2088
2013-11-22,16.6667
2013-11-25,0.0
2013-11-26,-7.1429
2013-11-27,-1.7308
2013-11-29,1.7612999999999999
2013-12-02,-6.1538
2013-12-03,-1.6393
2013-12-05,-1.6667
2013-12-06,0.0
2013-12-09,6.7797
2013-12-10,-4.7619
2013-12-11,0.0
2013-12-12,1.6667
2013-12-13,22.9508
2013-12-16,1.3333
2013-12-17,5.2632
2013-12-18,25.0
2013-12-19,-20.0
2013-12-20,6.25
2013-12-23,-5.8824
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,-0.1563
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,6.4163
2014-01-03,2.9412000000000003
2014-01-06,0.5714
2014-01-07,2.1307
2014-01-08,0.0
2014-01-09,0.0
2014-01-10,-5.4242
2014-01-13,-1.1764999999999999
2014-01-14,-4.7619
2014-01-15,-1.25
2014-01-16,-1.2658
2014-01-17,2.5641
2014-01-21,-0.1563
2014-01-22,-0.2347
2014-01-23,-5.8824
2014-01-24,-6.6667
2014-01-27,-11.4286
2014-01-28,1.6129
2014-01-29,3.1746
2014-01-30,-7.5
2014-01-31,15.8004
2014-02-03,-6.8223
2014-02-04,6.3584
2014-02-06,-7.2464
2014-02-07,6.25
2014-02-10,-5.3309
2014-02-11,-6.7961
2014-02-12,3.3333
2014-02-13,1.6129
2014-02-14,0.0
2014-02-18,-4.7619
2014-02-19,-1.6667
2014-02-20,1.6949
2014-02-21,6.6667
2014-02-24,0.0
2014-02-25,1.5625
2014-02-26,-1.5385
2014-02-27,3.125
2014-02-28,-3.0303
2014-03-03,0.0
2014-03-04,-6.25
2014-03-05,6.6667
2014-03-06,-4.6875
2014-03-07,-3.0738
2014-03-10,1.4799
2014-03-11,0.0
2014-03-12,1.6667
2014-03-13,-1.6393
2014-03-14,1.6667
2014-03-17,0.0
2014-03-18,-1.6393
2014-03-19,0.0
2014-03-20,1.6667
2014-03-21,0.0
2014-03-24,4.918
2014-03-25,31.25
2014-03-26,-0.1488
2014-03-27,-4.62
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,6.25
2014-04-02,-2.9412000000000003
2014-04-03,3.0303
2014-04-04,-5.8824
2014-04-07,-11.25
2014-04-08,-1.4085
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,0.0
2014-04-14,0.0
2014-04-15,-7.1429
2014-04-16,-7.6923
2014-04-17,0.0
2014-04-21,-6.6667
2014-04-22,3.5714
2014-04-23,1.7241
2014-04-24,1.6949
2014-04-25,0.0
2014-04-28,-1.6667
2014-04-29,1.6949
2014-04-30,-0.2083
2014-05-01,-3.1315
2014-05-02,20.6897
2014-05-05,0.0
2014-05-06,-14.4643
2014-05-07,0.0
2014-05-08,0.0
2014-05-09,-8.142
2014-05-12,-3.6364
2014-05-13,9.434
2014-05-14,-5.1724
2014-05-15,0.0
2014-05-16,-3.2955
2014-05-19,1.5276
2014-05-20,5.5556
2014-05-21,0.0
2014-05-22,-3.5088
2014-05-23,-7.5
2014-05-27,-1.7199
2014-05-28,0.0
2014-05-29,4.0
2014-05-30,-7.4519
2014-06-02,1.8182
2014-06-03,1.7856999999999998
2014-06-04,-6.391
2014-06-05,-6.0241
2014-06-06,0.0
2014-06-09,0.2849
2014-06-10,6.8182
2014-06-11,2.1277
2014-06-12,-16.9271
2014-06-13,0.3135
2014-06-16,12.5
2014-06-17,-8.8889
2014-06-18,4.878
2014-06-19,-6.9767
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,20.0
2014-06-25,0.0
2014-06-26,-6.25
2014-06-27,-5.5556
2014-06-30,5.8824
2014-07-01,-17.7778
2014-07-02,13.5135
2014-07-07,-1.6369
2014-07-08,8.9259
2014-07-09,6.6667
2014-07-10,0.0
2014-07-11,2.0833
2014-07-14,-5.3571
2014-07-15,0.0
2014-07-16,-14.0162
2014-07-17,10.3448
2014-07-18,-9.0909
2014-07-21,-2.5
2014-07-22,-10.5769
2014-07-23,0.0
2014-07-24,11.828
2014-07-25,7.6923
2014-07-28,0.0
2014-07-29,2.0833
2014-07-30,-2.0408
2014-07-31,-2.3810000000000002
2014-08-04,0.0
2014-08-05,-6.4024
2014-08-06,-0.4886
2014-08-07,4.7463
2014-08-08,1.25
2014-08-11,-3.7037
2014-08-12,2.5641
2014-08-13,-5.0
2014-08-14,-7.5658
2014-08-15,5.3381
2014-08-18,-5.4054
2014-08-19,14.2857
2014-08-20,0.0
2014-08-21,-1.5625
2014-08-25,-23.8095
2014-08-26,-3.3333
2014-08-27,1.7241
2014-08-28,8.4746
2014-08-29,17.1875
2014-09-02,-6.6667
2014-09-03,-0.3571
2014-09-04,-2.8674
2014-09-05,-0.738
2014-09-08,-7.8067
2014-09-09,9.2742
2014-09-10,0.0
2014-09-11,-11.4391
2014-09-12,6.6667
2014-09-15,5.8594
2014-09-16,-3.1365
2014-09-17,-8.5714
2014-09-18,0.0
2014-09-19,2.9167
2014-09-22,-9.3117
2014-09-23,3.5714
2014-09-24,-3.4483
2014-09-25,-0.4464
2014-09-29,-0.8969
2014-09-30,4.2986
2014-10-01,-5.2061
2014-10-02,-10.2975
2014-10-03,2.8061
2014-10-06,6.6998
2014-10-07,-3.2558
2014-10-08,0.0
2014-10-09,-7.6923
2014-10-10,0.0
2014-10-13,-4.1667
2014-10-14,4.3478
2014-10-15,1.5625
2014-10-16,-10.2564
2014-10-17,-0.2857
2014-10-20,59.8854
2014-10-21,-5.3763
2014-10-22,4.9242
2014-10-23,-13.7184
2014-10-24,15.0628
2014-10-27,-5.8182
2014-10-28,-0.1931
2014-10-29,-7.5435
2014-10-30,-0.2092
2014-10-31,-17.8197
2014-11-03,21.9388
2014-11-04,-1.6736
2014-11-05,1.0638
2014-11-06,-2.7368
2014-11-07,-3.0303
2014-11-10,-3.5714
2014-11-11,7.4074
2014-11-12,0.0
2014-11-13,-6.8966
2014-11-14,3.7037
2014-11-17,0.0
2014-11-18,3.5714
2014-11-19,-1.0776
2014-11-20,-5.8824
2014-11-21,7.4074
2014-11-24,0.0
2014-11-25,-3.4483
