ticker,PRSC US Equity
2004-01-12,0.1112
2004-01-13,0.5907
2004-01-14,-0.5814
2004-01-15,-0.7018
2004-01-16,0.3534
2004-01-20,0.1761
2004-01-21,0.1757
2004-01-22,0.1754
2004-01-23,-0.7589
2004-01-26,-1.4706000000000001
2004-01-27,2.0896
2004-01-28,-1.6959
2004-01-29,0.8328
2004-01-30,0.177
2004-02-02,0.1178
2004-02-03,0.5882
2004-02-04,-1.9883
2004-02-05,3.401
2004-02-06,-1.3849
2004-02-09,-1.2288000000000001
2004-02-10,-0.8886
2004-02-11,-1.3748
2004-02-12,-0.5455
2004-02-13,0.1828
2004-02-17,-2.6764
2004-02-18,-0.3125
2004-02-19,0.7022
2004-02-20,-0.3175
2004-02-23,0.1811
2004-02-24,-0.2494
2004-02-25,0.0
2004-02-26,2.125
2004-02-27,-0.7344
2004-03-01,-0.4316
2004-03-02,2.0433
2004-03-03,-0.801
2004-03-04,-3.0462
2004-03-05,1.6404
2004-03-08,0.3724
2004-03-09,1.0513
2004-03-10,-2.0808
2004-03-11,-0.875
2004-03-12,0.6305
2004-03-15,2.6942
2004-03-16,-3.5998
2004-03-17,0.6329
2004-03-18,-1.2579
2004-03-19,-3.121
2004-03-22,2.8928000000000003
2004-03-23,2.6837
2004-03-24,-1.8046
2004-03-25,5.0697
2004-03-26,-5.7298
2004-03-29,1.4075
2004-03-30,12.3028
2004-03-31,0.1124
2004-04-01,-0.8979
2004-04-02,1.8686
2004-04-05,-1.8899
2004-04-06,1.3598
2004-04-07,4.8072
2004-04-08,1.44
2004-04-12,-0.5258
2004-04-13,0.2643
2004-04-14,-2.214
2004-04-15,-0.1078
2004-04-16,1.1873
2004-04-19,-0.3733
2004-04-20,0.3212
2004-04-21,1.2273
2004-04-22,-2.5303
2004-04-23,5.4083
2004-04-26,0.3592
2004-04-27,0.9202
2004-04-28,-0.2026
2004-04-29,0.1015
2004-04-30,-2.1298
2004-05-03,-0.5181
2004-05-04,0.0
2004-05-05,-1.0417
2004-05-06,-0.0526
2004-05-07,-2.7382999999999997
2004-05-10,0.1624
2004-05-11,-1.8919000000000001
2004-05-12,-3.5813
2004-05-13,3.7714
2004-05-14,0.6608
2004-05-17,0.1094
2004-05-18,-0.3279
2004-05-19,-0.2193
2004-05-20,0.6044
2004-05-21,-1.8023
2004-05-24,-1.7798
2004-05-25,1.9253
2004-05-26,-0.7222
2004-05-27,0.4477
2004-05-28,-0.1671
2004-06-01,3.1808
2004-06-02,1.0817
2004-06-03,0.0535
2004-06-04,2.7807
2004-06-07,-1.2019
2004-06-08,0.0579
2004-06-09,-0.6316
2004-06-10,0.9534
2004-06-14,-0.3148
2004-06-15,-0.6842
2004-06-16,-0.4769
2004-06-17,0.9052
2004-06-18,0.5277
2004-06-21,-0.105
2004-06-22,-0.4729
2004-06-23,0.0528
2004-06-24,-2.6913
2004-06-25,4.3384
2004-06-28,0.052
2004-06-29,-1.2987
2004-06-30,-1.1053
2004-07-01,0.4258
2004-07-02,2.1728
2004-07-06,-0.2075
2004-07-07,-0.4678
2004-07-08,0.5222
2004-07-09,-0.2597
2004-07-12,0.2604
2004-07-13,0.0
2004-07-14,-0.0519
2004-07-15,-1.8191000000000002
2004-07-16,1.2176
2004-07-19,0.3661
2004-07-20,-0.8338
2004-07-21,-1.2612
2004-07-22,1.3837
2004-07-23,0.21
2004-07-26,2.462
2004-07-27,-2.863
2004-07-28,0.0
2004-07-29,0.5263
2004-08-02,-2.199
2004-08-03,-3.7473
2004-08-04,-1.6684999999999999
2004-08-05,-0.0566
2004-08-06,-1.8676
2004-08-09,-3.1142
2004-08-10,-0.2381
2004-08-11,-0.0597
2004-08-12,-0.2985
2004-08-13,0.9581
2004-08-16,-3.6773
2004-08-17,0.6773
2004-08-18,-0.8563
2004-08-19,-0.987
2004-08-20,5.7943999999999996
2004-08-23,6.0071
2004-08-24,-5.5556
2004-08-25,-0.2941
2004-08-26,1.7699
2004-08-27,-1.1594
2004-08-30,-0.5279
2004-08-31,-2.7123
2004-09-01,-1.4545
2004-09-02,0.615
2004-09-03,-1.5892
2004-09-07,3.7888
2004-09-08,-2.4536
2004-09-09,-2.9448
2004-09-10,2.086
2004-09-13,-0.0619
2004-09-14,-0.6258
2004-09-15,-2.0513
2004-09-16,2.8644
2004-09-17,1.6707999999999998
2004-09-20,1.339
2004-09-21,2.042
2004-09-22,4.2378
2004-09-23,-1.0728
2004-09-24,2.3402
2004-09-27,0.3904
2004-09-28,0.9444
2004-09-29,2.9718999999999998
2004-09-30,3.5275
2004-10-01,2.7362
2004-10-04,-3.1156
2004-10-05,-0.9855
2004-10-06,-0.5238
2004-10-07,-0.1053
2004-10-08,0.2583
2004-10-11,-1.9927000000000001
2004-10-12,-1.9849999999999999
2004-10-13,-0.6568
2004-10-14,-3.5262000000000002
2004-10-15,2.9126
2004-10-18,0.8324
2004-10-19,4.4579
2004-10-20,-1.0537
2004-10-21,-0.7987
2004-10-22,-0.8588
2004-10-25,4.1148
2004-10-26,1.092
2004-10-27,-2.2634
2004-10-28,-1.0526
2004-10-29,-2.1277
2004-11-01,-0.7609
2004-11-02,2.1358
2004-11-03,-2.3056
2004-11-04,-0.1098
2004-11-05,1.6484
2004-11-08,0.5405
2004-11-09,1.7204000000000002
2004-11-10,2.6427
2004-11-11,0.9269
2004-11-12,-2.3468999999999998
2004-11-15,-3.8662
2004-11-16,-1.6848
2004-11-17,-1.8795
2004-11-18,0.338
2004-11-19,0.5615
2004-11-22,1.2284
2004-11-23,-0.1103
2004-11-24,0.1104
2004-11-26,-1.8202
2004-11-29,2.191
2004-11-30,-1.0445
2004-12-01,1.6667
2004-12-02,3.0055
2004-12-03,0.0
2004-12-06,-1.1671
2004-12-07,-0.6978
2004-12-08,-2.4865
2004-12-09,1.3304
2004-12-10,2.1882
2004-12-13,0.0
2004-12-14,2.6231
2004-12-15,1.4606
2004-12-16,-1.3881999999999999
2004-12-17,0.0521
2004-12-20,6.3575
2004-12-21,4.8506
2004-12-22,0.4673
2004-12-23,-1.0698
2004-12-27,-1.5514999999999999
2004-12-28,1.8625
2004-12-29,-0.1406
2004-12-30,-0.1408
2004-12-31,-1.3634
2005-01-03,-6.101
2005-01-04,-2.335
2005-01-05,-0.7277
2005-01-06,0.2618
2005-01-07,3.6554
2005-01-10,2.3174
2005-01-11,-1.2802
2005-01-12,1.8953
2005-01-13,-0.2937
2005-01-14,0.2455
2005-01-18,1.3712
2005-01-19,-1.9324
2005-01-20,-3.532
2005-01-21,-0.4238
2005-01-24,0.0
2005-01-25,0.5128
2005-01-26,1.1224
2005-01-27,-1.3623
2005-01-28,-1.2788
2005-01-31,5.1813
2005-02-01,-3.4483
2005-02-02,3.7755
2005-02-03,1.3766
2005-02-04,1.7459
2005-02-07,-0.9056
2005-02-08,-0.1443
2005-02-09,0.7225
2005-02-10,-1.956
2005-02-11,0.1707
2005-02-14,0.7499
2005-02-15,0.0483
2005-02-16,-0.3865
2005-02-17,3.7827
2005-02-18,-0.0467
2005-02-22,2.8518
2005-02-23,-0.3636
2005-02-24,0.2281
2005-02-25,-0.1821
2005-02-28,6.3839
2005-03-01,-1.8860000000000001
2005-03-02,-0.1311
2005-03-03,0.6124
2005-03-04,-0.6087
2005-03-07,-0.2625
2005-03-08,-0.4386
2005-03-09,-0.4405
2005-03-10,-0.354
2005-03-11,-1.2877
2005-03-14,-3.2839
2005-03-15,0.2326
2005-03-16,2.5522
2005-03-17,-0.905
2005-03-18,-1.8265
2005-03-21,3.7209
2005-03-22,-1.1211
2005-03-23,-0.2268
2005-03-24,3.5
2005-03-28,0.5709
2005-03-29,0.4367
2005-03-30,0.8696
2005-03-31,0.2363
2005-04-01,-0.3647
2005-04-04,-0.7769
2005-04-05,-0.0435
2005-04-06,-1.0444
2005-04-07,-1.8909
2005-04-08,0.4931
2005-04-11,0.8475
2005-04-12,-0.2211
2005-04-13,1.9504000000000001
2005-04-14,0.0435
2005-04-15,2.3468
2005-04-18,0.2123
2005-04-19,1.0593
2005-04-20,-0.5451
2005-04-21,1.1804000000000001
2005-04-22,2.0417
2005-04-25,1.47
2005-04-26,3.1791
2005-04-27,0.468
2005-04-28,-0.3494
2005-04-29,-0.3116
2005-05-02,-1.7976
2005-05-03,-1.3132
2005-05-04,-0.5242
2005-05-05,-2.7157999999999998
2005-05-06,1.125
2005-05-09,-1.9778
2005-05-10,1.8075
2005-05-11,0.1239
2005-05-12,-0.2062
2005-05-13,-0.2066
2005-05-16,0.5383
2005-05-17,-1.4003
2005-05-18,1.1278
2005-05-19,-0.95
2005-05-20,0.5004
2005-05-23,-1.0373
2005-05-24,-0.4193
2005-05-25,0.0
2005-05-26,1.3895
2005-05-27,3.9036999999999997
2005-05-31,0.9193
2005-06-01,1.5446
2005-06-02,-0.546
2005-06-03,1.5686
2005-06-06,-0.5792
2005-06-07,-0.1942
2005-06-08,0.856
2005-06-09,0.3086
2005-06-10,-4.0
2005-06-13,3.4054
2005-06-14,0.0775
2005-06-15,0.4646
2005-06-16,0.1927
2005-06-17,-0.7692
2005-06-20,-3.3333
2005-06-21,-5.5734
2005-06-22,0.1699
2005-06-23,-1.6109
2005-06-24,2.0681
2005-06-27,-1.6040999999999999
2005-06-28,2.3166
2005-06-29,5.0734
2005-06-30,-0.9178
2005-07-01,-1.7318
2005-07-05,1.0861
2005-07-06,0.3446
2005-07-07,-1.2121
2005-07-08,1.9223
2005-07-11,-0.4815
2005-07-12,0.0
2005-07-13,-0.4839
2005-07-14,0.1216
2005-07-15,-1.1331
2005-07-18,1.5145
2005-07-19,-2.0161
2005-07-20,2.2222
2005-07-21,1.0064
2005-07-22,3.5074
2005-07-25,0.154
2005-07-26,2.1915
2005-07-27,0.0752
2005-07-28,2.5564
2005-07-29,-1.2463
2005-08-01,-0.7053
2005-08-02,0.0
2005-08-03,1.0093
2005-08-04,-0.7402
2005-08-05,0.4474
2005-08-08,-0.4826
2005-08-09,-0.2611
2005-08-10,0.187
2005-08-11,0.8959
2005-08-12,0.5549
2005-08-15,-0.2943
2005-08-16,-1.3653
2005-08-17,0.4115
2005-08-18,-0.5216
2005-08-19,3.0337
2005-08-22,-2.3628
2005-08-23,2.8667
2005-08-24,1.3753
2005-08-25,0.0357
2005-08-26,-1.8558
2005-08-29,5.8545
2005-08-30,-2.7138
2005-08-31,4.1314
2005-09-01,-1.6277
2005-09-02,3.7229
2005-09-06,3.0243
2005-09-07,0.0645
2005-09-08,0.0
2005-09-09,-3.5783
2005-09-12,2.3738
2005-09-13,-1.7309
2005-09-14,-0.3988
2005-09-15,2.8695
2005-09-16,0.519
2005-09-19,-0.7744
2005-09-20,-0.5854
2005-09-21,1.2429999999999999
2005-09-22,0.0323
2005-09-23,-0.1938
2005-09-26,-1.4563
2005-09-27,0.9195
2005-09-28,-1.2691
2005-09-29,1.0547
2005-09-30,-0.2283
2005-10-03,0.3269
2005-10-04,1.0753
2005-10-05,-3.3527
2005-10-06,-2.3682
2005-10-07,3.4165
2005-10-10,0.2973
2005-10-11,-3.4256
2005-10-12,-3.6494
2005-10-13,6.2301
2005-10-14,2.1326
2005-10-17,0.1958
2005-10-18,-0.7489
2005-10-19,1.5748
2005-10-20,-0.9044
2005-10-21,4.3025
2005-10-24,0.7813
2005-10-25,-2.6357
2005-10-26,-0.4777
2005-10-27,-1.472
2005-10-28,0.6171
2005-10-31,-0.3551
2005-11-01,0.4211
2005-11-02,0.0
2005-11-03,1.4516
2005-11-04,-0.5087
2005-11-07,-9.7156
2005-11-08,-2.5133
2005-11-09,-2.7596
2005-11-10,-1.755
2005-11-11,4.0289
2005-11-14,1.0596
2005-11-15,3.0369
2005-11-16,-2.4211
2005-11-17,0.6293
2005-11-18,1.2328000000000001
2005-11-21,0.9531
2005-11-22,0.1748
2005-11-23,0.4538
2005-11-25,1.2856
2005-11-28,0.9605
2005-11-29,-1.7328999999999999
2005-11-30,1.0373
2005-12-01,2.7036
2005-12-02,1.6328
2005-12-05,-6.1311
2005-12-06,-0.5589
2005-12-07,0.281
2005-12-08,-3.2574
2005-12-09,-1.8103
2005-12-12,3.7241999999999997
2005-12-13,0.4266
2005-12-14,1.0265
2005-12-15,0.1752
2005-12-16,-0.1399
2005-12-19,0.0701
2005-12-20,0.28
2005-12-21,2.3037
2005-12-22,1.16
2005-12-23,2.8668
2005-12-27,-6.2623
2005-12-28,1.8188
2005-12-29,0.6527
2005-12-30,-1.7406000000000001
2006-01-03,0.8684
2006-01-04,1.6185
2006-01-05,-0.9149
2006-01-06,1.9152
2006-01-09,1.6779
2006-01-10,-0.6601
2006-01-11,-1.8937
2006-01-12,-0.7111
2006-01-13,-0.2387
2006-01-17,-3.3846
2006-01-18,3.3263
2006-01-19,2.6712
2006-01-20,-1.8012000000000001
2006-01-23,-1.2568
2006-01-24,0.7912
2006-01-25,0.3413
2006-01-26,2.1429
2006-01-27,0.0999
2006-01-30,-0.2329
2006-01-31,-4.7016
2006-02-01,0.3149
2006-02-02,1.1859
2006-02-03,0.1034
2006-02-06,0.9986
2006-02-07,-0.7842
2006-02-08,1.7182
2006-02-09,0.7095
2006-02-10,-1.6101999999999999
2006-02-13,-1.1251
2006-02-14,0.7931
2006-02-15,1.1974
2006-02-16,3.6511
2006-02-17,-0.5219
2006-02-21,0.6557
2006-02-22,2.8664
2006-02-23,0.38
2006-02-24,-1.8296999999999999
2006-02-27,-0.7069
2006-02-28,-0.2265
2006-03-01,0.3568
2006-03-02,-0.5171
2006-03-03,-1.2995
2006-03-06,-1.2508
2006-03-07,-0.6
2006-03-08,-0.7378
2006-03-09,1.5878
2006-03-10,-0.2993
2006-03-13,-0.7005
2006-03-14,-0.7054
2006-03-15,0.1691
2006-03-16,4.0189
2006-03-17,4.9351
2006-03-20,0.495
2006-03-21,-2.2475
2006-03-22,-1.8582999999999998
2006-03-23,3.0167
2006-03-24,-0.4361
2006-03-27,1.2203
2006-03-28,0.7728
2006-03-29,1.227
2006-03-30,-4.0606
2006-03-31,2.7164
2006-04-03,-0.7688
2006-04-04,-0.5268
2006-04-05,-0.5919
2006-04-06,-0.0313
2006-04-07,0.4702
2006-04-10,0.468
2006-04-11,5.1553
2006-04-12,-2.2445
2006-04-13,-2.2356
2006-04-17,1.6378
2006-04-18,-0.8513
2006-04-19,-0.8893
2006-04-20,0.4641
2006-04-21,2.3098
2006-04-24,1.5352000000000001
2006-04-25,-1.4824
2006-04-26,-0.4213
2006-04-27,-2.1759
2006-04-28,-3.2437
2006-05-01,-3.7676
2006-05-02,-0.8295
2006-05-03,0.9368
2006-05-04,0.5635
2006-05-05,2.5709
2006-05-08,-2.8278
2006-05-09,1.0582
2006-05-10,2.0288
2006-05-11,-0.5131
2006-05-12,-1.2572999999999999
2006-05-15,-0.2285
2006-05-16,2.4542
2006-05-17,0.0958
2006-05-18,1.053
2006-05-19,-2.0208
2006-05-22,-0.9024
2006-05-23,-2.8618
2006-05-24,-2.0422
2006-05-25,1.2303
2006-05-26,0.4051
2006-05-30,-1.6476
2006-05-31,6.6325
2006-06-01,1.3145
2006-06-02,0.2215
2006-06-05,-4.7679
2006-06-06,-2.6525
2006-06-07,-0.3747
2006-06-08,-0.8547
2006-06-09,-0.5517
2006-06-12,-0.8322
2006-06-13,-5.1748
2006-06-14,-0.5162
2006-06-15,2.891
2006-06-16,-0.036
2006-06-19,-4.3604
2006-06-20,-0.9043
2006-06-21,1.1027
2006-06-22,-0.7146
2006-06-23,1.8182
2006-06-26,2.6414
2006-06-27,0.2175
2006-06-28,-2.3508
2006-06-29,-0.4074
2006-06-30,1.2644
2006-07-03,1.9097
2006-07-05,1.2252
2006-07-06,1.246
2006-07-07,-2.1449
2006-07-10,-1.1858
2006-07-11,-2.9818
2006-07-12,-0.1124
2006-07-13,-5.0281
2006-07-14,0.6914
2006-07-17,-1.4715
2006-07-18,-4.1418
2006-07-19,0.7478
2006-07-20,0.1237
2006-07-21,0.8237
2006-07-24,4.8611
2006-07-25,-0.2337
2006-07-26,-4.2171
2006-07-27,-0.6523
2006-07-28,0.9848
2006-07-31,-0.1625
2006-08-01,2.5641
2006-08-02,2.3016
2006-08-03,3.5299
2006-08-04,-2.4728
2006-08-07,-2.8813
2006-08-08,-0.6725
2006-08-09,-0.3982
2006-08-10,-4.998
2006-08-11,-0.6734
2006-08-14,1.2711999999999999
2006-08-15,1.0042
2006-08-16,-5.2196
2006-08-17,0.4808
2006-08-18,-1.3049
2006-08-21,0.9255
2006-08-22,1.441
2006-08-23,2.0232
2006-08-24,-0.0844
2006-08-25,-0.2111
2006-08-28,0.7194
2006-08-29,0.2521
2006-08-30,1.5926
2006-08-31,-1.7327
2006-09-01,0.084
2006-09-05,0.9648
2006-09-06,-2.9497
2006-09-07,-0.2568
2006-09-08,0.0858
2006-09-11,-0.9434
2006-09-12,0.0866
2006-09-13,1.6869
2006-09-14,1.9566
2006-09-15,8.1352
2006-09-18,7.5617
2006-09-19,-1.6858
2006-09-20,-1.2769
2006-09-21,1.6999
2006-09-22,-3.7064
2006-09-25,-0.8679
2006-09-26,1.3323
2006-09-27,0.5635
2006-09-28,1.3820999999999999
2006-09-29,1.6581000000000001
2006-10-02,-3.5883000000000003
2006-10-03,-1.5038
2006-10-04,1.374
2006-10-05,1.9578
2006-10-06,-1.4771
2006-10-09,-6.7466
2006-10-10,2.492
2006-10-11,-3.0196
2006-10-12,4.2459
2006-10-13,0.3103
2006-10-16,1.8175
2006-10-17,1.1774
2006-10-18,0.5255
2006-10-19,1.9790999999999999
2006-10-20,1.0619
2006-10-23,-0.2174
2006-10-24,0.5447
2006-10-25,0.5417
2006-10-26,-0.9339
2006-10-27,0.2538
2006-10-30,-1.1573
2006-10-31,0.5854
2006-11-01,-1.0186
2006-11-02,-0.2573
2006-11-03,-1.2528000000000001
2006-11-06,-0.8209
2006-11-07,1.0158
2006-11-08,-0.3724
2006-11-09,-4.6355
2006-11-10,-1.0584
2006-11-13,-0.9509
2006-11-14,0.08
2006-11-15,-0.2398
2006-11-16,-0.601
2006-11-17,0.8867
2006-11-20,0.3995
2006-11-21,0.7561
2006-11-22,1.3033000000000001
2006-11-24,-0.1949
2006-11-27,0.7031
2006-11-28,0.6594
2006-11-29,1.1561
2006-11-30,1.7524
2006-12-01,-1.2355
2006-12-04,0.417
2006-12-05,1.0193
2006-12-06,1.009
2006-12-07,0.5179
2006-12-08,-1.4354
2006-12-11,-1.755
2006-12-12,-0.7602
2006-12-13,-3.1023
2006-12-14,-0.9881
2006-12-15,1.5968
2006-12-18,-0.8251
2006-12-19,-0.9905
2006-12-20,-0.2001
2006-12-21,-1.6439
2006-12-22,-0.1631
2006-12-26,4.4916
2006-12-27,-0.5471
2006-12-28,0.4715
2006-12-29,-1.7208
2007-01-03,-2.1488
2007-01-04,-1.0573
2007-01-05,3.2059
2007-01-08,0.1991
2007-01-09,1.5103
2007-01-10,1.2138
2007-01-11,-1.7795
2007-01-12,-0.2757
2007-01-16,0.8689
2007-01-17,-1.018
2007-01-18,1.2658
2007-01-19,-0.7813
2007-01-22,-2.4409
2007-01-23,-0.2421
2007-01-24,0.3236
2007-01-25,-9.395199999999999
2007-01-26,4.4949
2007-01-29,2.0443
2007-01-30,-1.9199000000000002
2007-01-31,-6.383
2007-02-01,-0.7273
2007-02-02,2.2436
2007-02-05,-2.0152
2007-02-06,1.4625
2007-02-07,0.5856
2007-02-08,-0.7613
2007-02-09,0.8574
2007-02-12,2.1924
2007-02-13,3.1086
2007-02-14,-0.0425
2007-02-15,1.4444
2007-02-16,1.2982
2007-02-20,0.8268
2007-02-21,2.46
2007-02-22,-2.0008
2007-02-23,-1.225
2007-02-26,0.0827
2007-02-27,-4.4197
2007-02-28,-4.9265
2007-03-01,1.4091
2007-03-02,-1.8826
2007-03-05,-2.1928
2007-03-06,2.5689
2007-03-07,-2.7778
2007-03-08,0.0937
2007-03-09,-0.5147
2007-03-12,0.5644
2007-03-13,1.5434999999999999
2007-03-14,0.737
2007-03-15,5.7156
2007-03-16,0.0865
2007-03-19,-0.605
2007-03-20,-1.0
2007-03-21,1.8883999999999999
2007-03-22,4.3103
2007-03-23,-0.1653
2007-03-26,-1.4073
2007-03-27,-3.4845
2007-03-28,2.6098
2007-03-29,1.6532
2007-03-30,-1.0842
2007-04-02,1.1383
2007-04-03,0.1667
2007-04-04,-0.8323
2007-04-05,1.0491
2007-04-09,-0.3322
2007-04-10,0.0417
2007-04-11,-1.0829
2007-04-12,2.8211
2007-04-13,-0.86
2007-04-16,2.0653
2007-04-17,0.1619
2007-04-18,-0.6869
2007-04-19,-1.0985
2007-04-20,4.6483
2007-04-23,0.2358
2007-04-24,1.7255
2007-04-25,-1.0023
2007-04-26,0.6231
2007-04-27,-2.5929
2007-04-30,-4.7279
2007-05-01,1.0842
2007-05-02,2.4752
2007-05-03,-1.7311
2007-05-04,6.9644
2007-05-07,-1.2256
2007-05-08,-0.2326
2007-05-09,4.2752
2007-05-10,-2.0127
2007-05-11,-0.1521
2007-05-14,1.4095
2007-05-15,-1.1645
2007-05-16,-0.038
2007-05-17,2.4335
2007-05-18,0.4454
2007-05-21,1.3304
2007-05-22,0.6565
2007-05-23,-1.4855
2007-05-24,-3.8985
2007-05-25,1.1864
2007-05-29,2.4584
2007-05-30,-0.2584
2007-05-31,-0.185
2007-06-01,1.1865
2007-06-04,-1.5390000000000001
2007-06-05,-1.1909
2007-06-06,2.6742
2007-06-07,-2.7513
2007-06-08,-1.5089000000000001
2007-06-11,1.915
2007-06-12,-1.2777
2007-06-13,0.8375
2007-06-14,0.6418
2007-06-15,1.9505
2007-06-18,3.4584
2007-06-19,-0.569
2007-06-20,-1.1445
2007-06-21,0.2533
2007-06-22,-0.2526
2007-06-25,-2.5686999999999998
2007-06-26,0.5013
2007-06-27,1.053
2007-06-28,1.7915999999999999
2007-06-29,-4.023
2007-07-02,1.1228
2007-07-03,1.1473
2007-07-05,-2.3052
2007-07-06,-0.5618
2007-07-09,0.7156
2007-07-10,-2.2438
2007-07-11,0.3826
2007-07-12,2.7439
2007-07-13,0.7789
2007-07-16,0.5889
2007-07-17,-0.4757
2007-07-18,-0.2941
2007-07-19,2.6917
2007-07-20,-1.4722
2007-07-23,2.0408
2007-07-24,-2.3571
2007-07-25,1.2436
2007-07-26,-2.0954
2007-07-27,-3.9114
2007-07-30,1.3825
2007-07-31,-0.4924
2007-08-01,2.0175
2007-08-02,0.5224
2007-08-03,-1.3363
2007-08-06,3.6870000000000003
2007-08-07,5.1524
2007-08-08,0.4141
2007-08-09,8.5911
2007-08-10,-0.0316
2007-08-13,-6.4261
2007-08-14,-1.8268
2007-08-15,-2.0331
2007-08-16,2.0049
2007-08-17,3.2414
2007-08-20,-0.4676
2007-08-21,-0.5369
2007-08-22,1.1134
2007-08-23,-2.5025
2007-08-24,0.5133
2007-08-27,0.8172
2007-08-28,-1.9926
2007-08-29,5.4101
2007-08-30,-2.4191
2007-08-31,0.7035
2007-09-04,0.7984
2007-09-05,-1.0561
2007-09-06,-3.3356
2007-09-07,-2.5535
2007-09-10,1.2748
2007-09-11,0.8741
2007-09-12,0.9359
2007-09-13,-2.9533
2007-09-14,-0.8493
2007-09-17,0.7852
2007-09-18,2.5496
2007-09-19,-1.0359
2007-09-20,-0.0698
2007-09-21,0.4888
2007-09-24,-0.9729
2007-09-25,-0.1404
2007-09-26,0.6325
2007-09-27,5.1327
2007-09-28,-2.4909
2007-10-01,1.9414
2007-10-02,0.8019
2007-10-03,-0.8949
2007-10-04,0.3344
2007-10-05,1.3333
2007-10-08,2.8947000000000003
2007-10-09,0.8951
2007-10-10,0.9506
2007-10-11,-1.6635
2007-10-12,1.4682
2007-10-15,-0.2517
2007-10-16,-2.8067
2007-10-17,2.9851
2007-10-18,-1.0712
2007-10-19,-2.3247999999999998
2007-10-22,2.6736
2007-10-23,4.7952
2007-10-24,0.697
2007-10-25,-1.3843
2007-10-26,-2.5633
2007-10-29,-0.5324
2007-10-30,-1.8577
2007-10-31,1.9891
2007-11-01,-5.9453
2007-11-02,-0.3679
2007-11-05,2.5512
2007-11-06,3.0115
2007-11-07,-11.1217
2007-11-08,-1.5016
2007-11-09,0.5445
2007-11-12,1.1191
2007-11-13,3.7487
2007-11-14,0.2409
2007-11-15,-2.7805999999999997
2007-11-16,0.0706
2007-11-19,-1.9407
2007-11-20,1.9431
2007-11-21,-2.0473
2007-11-23,3.7117
2007-11-26,-1.4593
2007-11-27,0.2821
2007-11-28,0.1758
2007-11-29,-0.702
2007-11-30,-1.0958
2007-12-03,-0.965
2007-12-04,1.5878999999999999
2007-12-05,1.3144
2007-12-06,2.5596
2007-12-07,0.0
2007-12-10,-0.547
2007-12-11,-1.7875999999999999
2007-12-12,2.0301
2007-12-13,-2.5728999999999997
2007-12-14,0.0352
2007-12-17,-1.5838999999999999
2007-12-18,1.8956
2007-12-19,0.0351
2007-12-20,-0.7719
2007-12-21,-0.0707
2007-12-24,0.0
2007-12-26,0.46
2007-12-27,-1.0567
2007-12-28,-0.2848
2007-12-31,0.4641
2008-01-02,-0.4264
2008-01-03,-4.7109
2008-01-04,2.0974
2008-01-07,2.5312
2008-01-08,0.2504
2008-01-09,2.748
2008-01-10,1.181
2008-01-11,-0.2746
