ticker,RSCI US Equity
2011-03-18,-6.4
2011-03-21,7.6923
2011-03-22,31.746
2011-03-23,-3.012
2011-03-24,-4.3478
2011-03-25,16.2338
2011-03-28,4.4693
2011-03-29,-8.5561
2011-03-30,-19.2982
2011-03-31,-23.1884
2011-04-01,-28.3019
2011-04-04,-18.4211
2011-04-05,6.4516
2011-04-06,21.9697
2011-04-07,-3.1056
2011-04-08,3.8462
2011-04-11,-6.1728
2011-04-12,-4.6053
2011-04-13,-8.9655
2011-04-14,18.9394
2011-04-15,-3.8217
2011-04-18,-7.2848
2011-04-19,-11.4286
2011-04-20,-4.8387
2011-04-21,-3.3898
2011-04-25,-15.7895
2011-04-26,-23.9583
2011-04-27,2.7397
2011-04-28,9.3333
2011-04-29,-9.7561
2011-05-02,-2.7027
2011-05-03,-11.1111
2011-05-04,-6.25
2011-05-05,-15.0
2011-05-06,17.647100000000002
2011-05-09,-13.3333
2011-05-10,11.538499999999999
2011-05-11,-13.7931
2011-05-12,0.0
2011-05-13,40.0
2011-05-16,-22.8571
2011-05-17,29.6296
2011-05-18,-2.8571
2011-05-19,-2.9412000000000003
2011-05-20,15.1515
2011-05-23,-13.1579
2011-05-24,6.0606
2011-05-25,-11.4286
2011-05-26,0.0
2011-05-27,0.0
2011-05-31,0.0
2011-06-01,0.0
2011-06-02,-1.6129
2011-06-03,-1.6393
2011-06-06,0.0
2011-06-07,6.6667
2011-06-08,0.0
2011-06-09,0.0
2011-06-10,-6.25
2011-06-13,7.0
2011-06-14,0.0
2011-06-15,-0.3115
2011-06-16,0.3125
2011-06-17,9.0343
2011-06-20,-5.7143
2011-06-21,3.9394
2011-06-22,-0.8746
2011-06-23,-1.4706000000000001
2011-06-24,-7.4627
2011-06-27,0.0
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,0.0
2011-07-01,-3.2258
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,0.0
2011-07-08,0.0
2011-07-11,3.3333
2011-07-12,-3.2258
2011-07-13,3.3333
2011-07-14,0.0
2011-07-15,-9.6774
2011-07-18,7.1429
2011-07-19,-6.6667
2011-07-20,0.0
2011-07-21,0.0
2011-07-22,0.0
2011-07-25,0.0
2011-07-26,0.0
2011-07-27,-7.1429
2011-07-28,0.0
2011-07-29,7.6923
2011-08-01,-8.9286
2011-08-02,0.0
2011-08-03,21.5686
2011-08-04,-6.4516
2011-08-05,-10.3448
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,15.3846
2011-08-11,-13.3333
2011-08-12,0.0
2011-08-15,15.3846
2011-08-17,0.0
2011-08-18,0.0
2011-08-19,-3.3333
2011-08-22,-10.3448
2011-08-23,19.2308
2011-08-24,-6.4516
2011-08-25,-3.4483
2011-08-26,0.0
2011-08-29,0.0
2011-08-30,0.0
2011-08-31,3.5714
2011-09-01,-3.4483
2011-09-02,10.7143
2011-09-06,-9.6774
2011-09-07,10.7143
2011-09-08,0.0
2011-09-09,3.2258
2011-09-12,40.625
2011-09-13,-0.4444
2011-09-14,-49.7768
2011-09-15,28.8889
2011-09-16,-5.1724
2011-09-19,8.3636
2011-09-20,-16.1074
2011-09-21,-12.0
2011-09-22,13.6364
2011-09-23,-8.0
2011-09-26,-4.2935
2011-09-27,-9.1425
2011-09-28,-15.0
2011-09-29,0.0
2011-09-30,-5.8824
2011-10-03,15.625
2011-10-04,-2.7027
2011-10-05,-0.0694
2011-10-06,-16.6088
2011-10-07,13.3333
2011-10-10,-22.9412
2011-10-11,22.1374
2011-10-12,0.0
2011-10-13,-16.875
2011-10-14,24.0602
2011-10-18,-16.6667
2011-10-19,5.4545
2011-10-20,3.4483
2011-10-21,-6.6667
2011-10-24,-7.0536
2011-10-25,-0.0961
2011-10-26,3.8462
2011-10-27,0.0
2011-10-28,-7.4074
2011-10-31,8.0
2011-11-01,-9.6296
2011-11-02,6.5574
2011-11-03,-6.7788
2011-11-04,-29.7576
2011-11-08,24.5228
2011-11-09,7.5472
2011-11-10,0.0
2011-11-11,-3.5088
2011-11-14,-4.5455
2011-11-15,95.2381
2011-11-16,21.9512
2011-11-17,13.6
2011-11-18,-8.8028
2011-11-21,-13.1274
2011-11-22,2.2222
2011-11-23,-8.6957
2011-11-25,-13.8095
2011-11-28,10.4972
2011-11-29,5.0
2011-11-30,-12.857099999999999
2011-12-01,-18.0328
2011-12-02,16.0
2011-12-05,-19.5402
2011-12-06,0.0
2011-12-07,-7.1429
2011-12-08,15.3846
2011-12-09,-13.3333
2011-12-12,0.0
2011-12-13,0.0962
2011-12-14,-7.0125
2011-12-15,7.438
2011-12-16,-7.6923
2011-12-19,-22.5
2011-12-20,-2.6882
2011-12-21,4.9724
2011-12-22,-5.2632
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,-11.1111
2011-12-29,12.5
2011-12-30,-16.6667
2012-01-03,6.6667
2012-01-04,1.875
2012-01-05,-14.1104
2012-01-06,8.5714
2012-01-09,0.0
2012-01-10,-13.1579
2012-01-11,-1.5152
2012-01-12,-21.5385
2012-01-13,20.5882
2012-01-17,62.6016
2012-01-18,-3.0
2012-01-19,-5.1546
2012-01-23,18.4783
2012-01-24,-3.6696999999999997
2012-01-25,-14.2857
2012-01-26,-3.3333
2012-01-27,25.2874
2012-01-30,-25.6881
2012-02-01,0.0
2012-02-02,4.9383
2012-02-03,-4.7059
2012-02-06,4.9383
2012-02-07,-5.8824
2012-02-08,0.0
2012-02-09,-25.0
2012-02-10,48.3333
2012-02-13,-26.9663
2012-02-14,9.2308
2012-02-15,12.6761
2012-02-16,-6.25
2012-02-21,0.0
2012-02-23,13.3333
2012-02-24,35.2941
2012-02-27,4.3478
2012-02-28,0.0
2012-03-01,-8.3333
2012-03-02,22.7273
2012-03-05,18.5185
2012-03-06,-15.625
2012-03-07,18.5185
2012-03-08,0.0
2012-03-09,-12.5
2012-03-12,-3.5714
2012-03-13,0.0
2012-03-14,-2.963
2012-03-15,-0.7634
2012-03-16,-23.0769
2012-03-19,30.0
2012-03-20,7.6923
2012-03-21,14.2857
2012-03-22,-3.125
2012-03-23,-9.6774
2012-03-26,0.0
2012-03-27,0.0
2012-03-28,11.4286
2012-03-29,-0.641
2012-03-30,-6.4516
2012-04-02,17.2414
2012-04-03,-14.7059
2012-04-04,31.0345
2012-04-05,-21.0526
2012-04-09,0.0
2012-04-10,-0.6667
2012-04-11,0.0
2012-04-12,-9.396
2012-04-13,10.3704
2012-04-16,0.0
2012-04-17,7.3826
2012-04-18,-6.25
2012-04-19,0.0
2012-04-20,0.0
2012-04-24,0.0
2012-04-25,0.0
2012-04-26,-10.0
2012-04-27,0.0
2012-04-30,-7.4074
2012-05-01,-3.9
2012-05-02,0.0
2012-05-03,-0.1041
2012-05-04,-25.0
2012-05-08,5.5556
2012-05-09,1.5789
2012-05-10,29.5337
2012-05-11,0.0
2012-05-14,12.0
2012-05-15,-9.2857
2012-05-16,-20.8661
2012-05-17,0.0
2012-05-18,24.3781
2012-05-22,-12.0
2012-05-23,0.0
2012-05-24,31.8182
2012-05-29,-10.3448
2012-05-30,11.538499999999999
2012-05-31,-3.4483
2012-06-04,-25.0
2012-06-05,0.0
2012-06-06,-14.2857
2012-06-08,0.0
2012-06-11,-2.7778
2012-06-12,-2.8571
2012-06-13,-11.6176
2012-06-14,-6.822
2012-06-15,28.5714
2012-06-18,-26.6667
2012-06-19,-8.9015
2012-06-20,8.1081
2012-06-21,-7.6923
2012-06-22,5.0
2012-06-25,-1.5873
2012-06-26,-16.129
2012-06-27,-5.7692
2012-06-28,-35.0765
2012-06-29,-27.7014
2012-07-02,-17.3913
2012-07-03,-5.2632
2012-07-05,-5.5556
2012-07-06,-5.1471
2012-07-09,-6.9767
2012-07-10,-22.0833
2012-07-11,-14.4385
2012-07-12,15.0
2012-07-13,-13.0435
2012-07-16,-5.0
2012-07-17,6.5789
2012-07-18,-1.2346
2012-07-19,0.0
2012-07-20,-11.875
2012-07-23,-3.5461
2012-07-24,-47.0588
2012-07-25,-15.2778
2012-07-26,18.0328
2012-07-27,4.1667
2012-07-30,-22.6667
2012-07-31,0.0
2012-08-01,-20.6897
2012-08-02,32.6087
2012-08-03,-18.0328
2012-08-06,24.0
2012-08-07,67.7419
2012-08-08,-1.9231
2012-08-09,1.9607999999999999
2012-08-10,7.6923
2012-08-13,0.0
2012-08-14,0.0
2012-08-15,-1.7856999999999998
2012-08-16,-25.4545
2012-08-17,29.2683
2012-08-20,5.6604
2012-08-21,7.1429
2012-08-22,-18.3333
2012-08-23,-2.0408
2012-08-24,-16.6667
2012-08-27,-6.25
2012-08-28,-14.6667
2012-08-29,12.5
2012-08-30,-19.4444
2012-08-31,34.4828
2012-09-04,-17.9487
2012-09-05,-17.1875
2012-09-06,16.9811
2012-09-07,-1.6129
2012-09-10,-16.3934
2012-09-11,-5.8824
2012-09-12,-4.1667
2012-09-13,-6.5217
2012-09-14,0.0
2012-09-17,-13.9535
2012-09-18,81.0811
2012-09-19,-13.4328
2012-09-20,-17.2414
2012-09-21,16.6667
2012-09-24,-28.5714
2012-09-25,60.0
2012-09-26,0.0
2012-09-27,17.1875
2012-09-28,-8.0
2012-10-01,-2.8986
2012-10-02,-23.8806
2012-10-03,3.9215999999999998
2012-10-04,-9.434
2012-10-05,10.4167
2012-10-08,-50.9434
2012-10-09,0.0
2012-10-10,-7.6923
2012-10-11,-8.3333
2012-10-12,-13.6364
2012-10-15,26.3158
2012-10-16,45.8333
2012-10-17,51.4286
2012-10-18,-5.6604
2012-10-19,-16.0
2012-10-22,0.0
2012-10-23,7.1429
2012-10-24,20.0
2012-10-25,-11.1111
2012-10-26,-33.3333
2012-10-31,-18.75
2012-11-01,53.8462
2012-11-02,-7.5
2012-11-05,45.9459
2012-11-06,-11.1111
2012-11-07,-12.5
2012-11-08,-4.7619
2012-11-09,-20.0
2012-11-12,0.0
2012-11-13,-9.375
2012-11-14,0.0
2012-11-15,-17.2414
2012-11-16,8.3333
2012-11-19,15.3846
2012-11-20,-30.0
2012-11-21,38.0952
2012-11-23,0.0
2012-11-26,-10.3448
2012-11-27,-7.6923
2012-11-28,-12.5
2012-11-29,38.0952
2012-11-30,-6.8966
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,0.0
2012-12-07,-3.7037
2012-12-10,-7.6923
2012-12-11,0.0
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,-8.3333
2012-12-17,68.1818
2012-12-18,-8.1081
2012-12-19,-5.8824
2012-12-20,15.625
2012-12-21,0.0
2012-12-24,2.7027
2012-12-26,-21.0526
2012-12-27,23.3333
2012-12-28,0.0
2012-12-31,24.3243
2013-01-02,-26.087
2013-01-03,0.0
2013-01-04,26.4706
2013-01-07,6.9767
2013-01-08,15.2174
2013-01-09,0.0
2013-01-10,20.7547
2013-01-11,17.1875
2013-01-14,20.0
2013-01-15,-11.1111
2013-01-16,-3.75
2013-01-17,-6.4935
2013-01-18,0.0
2013-01-22,0.0
2013-01-23,0.0
2013-01-24,6.9444
2013-01-25,35.0649
2013-01-28,2.8846
2013-01-29,-2.8037
2013-01-30,-2.8846
2013-01-31,-4.9505
2013-02-01,8.3333
2013-02-04,-7.6923
2013-02-05,-3.125
2013-02-06,-22.5806
2013-02-07,15.2778
2013-02-08,-13.253
2013-02-11,11.1111
2013-02-12,-13.75
2013-02-13,4.3478
2013-02-14,29.1667
2013-02-15,-8.6022
2013-02-19,-11.7647
2013-02-20,17.3333
2013-02-21,-5.6818
2013-02-22,9.6386
2013-02-25,3.2967
2013-02-26,-4.2553
2013-02-27,6.6667
2013-02-28,19.7917
2013-03-01,-2.6087
2013-03-04,33.0357
2013-03-05,-1.3423
2013-03-06,0.0
2013-03-07,-12.9252
2013-03-08,-2.3438
2013-03-11,-16.8
2013-03-12,0.0
2013-03-13,-5.7692
2013-03-14,3.0612
2013-03-15,0.9901
2013-03-18,-3.9215999999999998
2013-03-19,-2.0408
2013-03-20,-8.3333
2013-03-21,-9.0909
2013-03-22,3.75
2013-03-25,-26.506
2013-03-26,22.9508
2013-03-27,-14.6667
2013-03-28,0.0
2013-04-01,0.0
2013-04-02,-17.1875
2013-04-03,26.4151
2013-04-04,-4.4776
2013-04-05,21.875
2013-04-08,2.5641
2013-04-09,-2.5
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,-7.6923
2013-04-15,0.0
2013-04-16,-11.1111
2013-04-17,0.0
2013-04-18,0.0
2013-04-19,21.875
2013-04-22,-17.9487
2013-04-23,0.0
2013-04-24,0.0
2013-04-25,-7.8125
2013-04-26,0.0
2013-04-29,0.0
2013-04-30,5.0847
2013-05-01,-4.8387
2013-05-02,22.0339
2013-05-03,-22.2222
2013-05-06,0.0
2013-05-07,0.0
2013-05-08,28.5714
2013-05-09,-2.7778
2013-05-15,-8.5714
2013-05-16,0.0
2013-05-17,0.0
2013-05-20,-12.5
2013-05-21,14.2857
2013-05-22,0.0
2013-05-24,-25.0
2013-05-28,33.3333
2013-05-29,-4.6875
2013-05-30,13.1148
2013-05-31,-7.2464
2013-06-03,0.0
2013-06-04,0.0
2013-06-05,17.1875
2013-06-06,2.6667
2013-06-07,11.6883
2013-06-10,4.6512
2013-06-11,-28.8889
2013-06-12,25.0
2013-06-13,2.5
2013-06-14,-2.439
2013-06-17,-10.0
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,0.0
2013-06-21,-6.9444
2013-06-24,0.0
2013-06-25,4.4776
2013-06-26,-5.7143
2013-06-27,0.0
2013-06-28,30.303
2013-07-01,4.6512
2013-07-02,4.4444
2013-07-03,-6.383
2013-07-05,-5.6818
2013-07-08,13.253
2013-07-09,-31.9149
2013-07-10,37.5
2013-07-11,-27.2727
2013-07-12,12.5
2013-07-15,18.0556
2013-07-17,-5.8824
2013-07-18,6.25
2013-07-19,-21.1765
2013-07-22,26.8657
2013-07-23,0.0
2013-07-24,-18.8235
2013-07-25,4.3478
2013-07-26,2.7778
2013-07-29,-5.4054
2013-07-31,-8.5714
2013-08-01,0.0
2013-08-02,0.0
2013-08-05,0.0
2013-08-06,-4.6875
2013-08-08,4.918
2013-08-09,-20.3125
2013-08-12,5.8824
2013-08-13,-7.4074
2013-08-14,18.0
2013-08-15,-13.5593
2013-08-16,0.0
2013-08-19,21.5686
2013-08-20,-1.6129
2013-08-21,-8.1967
2013-08-22,3.5714
2013-08-23,-3.4483
2013-08-26,0.0
2013-08-27,-10.7143
2013-08-28,24.0
2013-08-30,0.0
2013-09-03,-1.6129
2013-09-04,0.0
2013-09-09,-3.2787
2013-09-10,-1.6949
2013-09-11,1.7241
2013-09-12,-27.1186
2013-09-13,37.2093
2013-09-16,-5.0847
2013-09-17,0.0
2013-09-20,8.9286
2013-09-23,-8.1967
2013-09-24,5.3571
2013-09-25,-5.0847
2013-09-26,8.9286
2013-09-27,-8.1967
2013-09-30,14.2857
2013-10-01,0.0
2013-10-02,7.8125
2013-10-03,-7.2464
2013-10-04,0.0
2013-10-07,7.8125
2013-10-08,4.3478
2013-10-09,2.7778
2013-10-10,-5.4054
2013-10-11,2.8571
2013-10-14,11.1111
2013-10-15,0.0
2013-10-17,0.0
2013-10-18,-2.5
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,-7.6923
2013-10-24,-22.2222
2013-10-25,71.4286
2013-10-28,0.0
2013-10-29,-16.6667
2013-10-30,0.0
2013-10-31,16.25
2013-11-01,37.6344
2013-11-04,0.0
2013-11-05,-8.5938
2013-11-06,-1.7094
2013-11-11,-30.4348
2013-11-12,20.0
2013-11-13,-16.6667
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,-20.0
2013-11-21,12.5
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,-13.8889
2013-11-29,-12.9032
2013-12-02,18.5185
2013-12-03,-7.8125
2013-12-04,5.0847
2013-12-05,-9.6774
2013-12-06,42.8571
2013-12-09,-20.0
2013-12-10,12.5
2013-12-11,11.1111
2013-12-12,-2.5
2013-12-16,0.0
2013-12-17,-1.2821
2013-12-18,-37.6623
2013-12-20,20.8333
2013-12-23,0.0
2013-12-24,-17.2414
2013-12-26,4.1667
2013-12-27,28.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,-12.5
2014-01-03,-5.3571
2014-01-08,41.5094
2014-01-09,0.0
2014-01-13,-14.6667
2014-01-14,-12.5
2014-01-15,14.2857
2014-01-16,0.0
2014-01-17,17.1875
2014-01-21,6.6667
2014-01-22,10.0
2014-01-23,54.5455
2014-01-24,-29.4118
2014-01-27,-31.25
2014-01-28,-3.0303
2014-01-29,0.0
2014-01-30,-21.875
2014-01-31,2.0
2014-02-03,29.4118
2014-02-04,-12.1212
2014-02-05,-3.4483
2014-02-06,39.2857
2014-02-07,-24.359
2014-02-10,-18.6441
2014-02-11,50.0
2014-02-12,-6.9444
2014-02-13,-4.4776
2014-02-18,-15.625
2014-02-19,22.2222
2014-02-20,-3.0303
2014-02-21,-3.125
2014-02-24,29.0323
2014-02-25,-13.75
2014-02-26,-4.3478
2014-02-27,-19.697
2014-02-28,20.7547
2014-03-03,0.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,-12.5
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,10.7143
2014-03-13,16.129
2014-03-14,8.3333
2014-03-17,-17.9487
2014-03-18,-12.5
2014-03-20,0.0
2014-03-21,23.2143
2014-03-24,-18.8406
2014-03-25,-3.5714
2014-03-26,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,-7.4074
2014-04-03,12.0
2014-04-04,0.0
2014-04-07,14.2857
2014-04-10,0.0
2014-04-11,-4.6875
2014-04-14,-29.5082
2014-04-15,6.9767
2014-04-16,4.3478
2014-04-17,22.9167
2014-04-21,0.0
2014-04-22,3.3898
2014-04-23,-8.1967
2014-04-24,-3.5714
2014-04-25,0.0
2014-04-28,12.963
2014-04-29,0.0
2014-04-30,-24.5902
2014-05-01,4.3478
2014-05-02,0.0
2014-05-05,29.1667
2014-05-06,-1.6129
2014-05-08,-24.5902
2014-05-09,4.3478
2014-05-14,-12.5
2014-05-15,14.2857
2014-05-16,16.6667
2014-05-23,-17.8571
2014-05-28,0.0
2014-05-30,0.0
2014-06-02,4.3478
2014-06-04,-4.1667
2014-06-05,-13.0435
2014-06-06,0.0
2014-06-09,12.5
2014-06-10,-11.1111
2014-06-11,12.5
2014-06-12,-4.4444
2014-06-16,-6.9767
2014-06-17,7.5
2014-06-18,-6.9767
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,7.5
2014-07-01,11.6279
2014-07-02,-4.1667
2014-07-07,4.3478
2014-07-08,-4.1667
2014-07-09,-26.087
2014-07-10,0.0
2014-07-11,32.3529
2014-07-14,-15.5556
2014-07-15,0.0
2014-07-16,18.4211
2014-07-18,0.0
2014-07-21,6.6667
2014-07-22,-27.0833
2014-07-23,0.0
2014-07-24,5.7143
2014-07-25,16.2162
2014-07-28,-13.9535
2014-07-29,8.1081
2014-07-30,-7.5
2014-07-31,8.1081
2014-08-04,-20.0
2014-08-05,18.75
2014-08-07,-15.7895
2014-08-08,6.25
2014-08-11,-11.7647
2014-08-13,50.0
2014-08-18,-22.2222
2014-08-19,0.0
2014-08-21,0.0
2014-08-22,8.5714
2014-08-26,42.1053
2014-08-27,-11.1111
2014-08-28,12.5
2014-09-04,-37.037
2014-09-08,2.9412000000000003
2014-09-12,-2.8571
2014-09-15,26.4706
2014-09-16,0.0
2014-09-18,-20.9302
2014-09-19,0.0
2014-09-22,0.0
2014-09-25,0.0
2014-09-26,58.8235
2014-09-29,-50.0
2014-09-30,0.0
2014-10-02,0.0
2014-10-08,-3.7037
2014-10-10,53.8462
2014-10-13,-5.0
2014-10-15,-23.6842
2014-10-16,-17.2414
2014-10-17,-8.3333
2014-10-21,59.0909
2014-10-23,14.2857
2014-10-29,-12.5
2014-10-31,5.7143
2014-11-03,0.0
2014-11-04,8.1081
2014-11-05,-5.0
2014-11-06,0.0
2014-11-10,-7.8947
2014-11-13,-25.7143
2014-11-14,11.538499999999999
2014-11-17,3.4483
2014-11-18,26.6667
2014-11-19,0.0
2014-11-21,-31.5789
2014-11-24,0.0
2014-11-25,46.1538
2014-12-02,-7.8947
2014-12-04,-5.7143
2014-12-05,-33.3333
2014-12-08,-4.5455
2014-12-09,4.7619
2014-12-10,36.3636
2014-12-11,-20.0
2014-12-12,-8.3333
2014-12-15,0.0
2014-12-16,0.0
2014-12-17,-40.9091
2014-12-18,23.0769
2014-12-19,-31.25
2014-12-22,18.1818
2014-12-23,-23.0769
2014-12-24,0.0
2014-12-26,10.0
2014-12-29,0.0
2014-12-30,18.1818
2014-12-31,0.0
2015-01-05,7.6923
2015-01-07,-21.4286
2015-01-08,0.0
2015-01-09,0.0
2015-01-12,0.0
2015-01-14,0.0
2015-01-15,0.0
2015-01-16,-9.0909
2015-01-20,10.0
2015-01-21,18.1818
2015-01-22,-15.3846
2015-01-26,-9.0909
2015-01-27,10.0
2015-01-28,-9.0909
2015-01-29,10.0
2015-01-30,0.0
2015-02-02,-27.2727
2015-02-03,25.0
2015-02-04,-40.0
2015-02-05,0.0
2015-02-06,-16.6667
2015-02-09,0.0
2015-02-10,0.0
2015-02-11,0.0
2015-02-12,20.0
2015-02-13,-16.6667
2015-02-17,60.0
2015-02-18,75.0
2015-02-19,-7.1429
2015-02-20,0.0
2015-02-23,-15.3846
2015-02-24,27.2727
2015-02-25,14.2857
2015-02-26,12.5
2015-02-27,-22.2222
2015-03-02,28.5714
2015-03-03,-27.7778
2015-03-04,-15.3846
2015-03-05,0.0
2015-03-06,0.0
2015-03-09,-9.0909
2015-03-10,-20.0
2015-03-11,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-18,-25.0
2015-03-20,66.6667
2015-03-24,-40.0
2015-03-25,33.3333
2015-03-27,0.0
2015-03-31,-25.0
2015-04-01,0.0
2015-04-06,33.3333
2015-04-07,25.0
2015-04-08,0.0
2015-04-09,-20.0
2015-04-13,0.0
2015-04-15,-25.0
2015-04-16,33.3333
2015-04-17,-25.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-22,-16.6667
2015-04-23,120.0
2015-04-24,-9.0909
2015-04-27,10.0
2015-04-30,-9.0909
2015-05-01,10.0
2015-05-05,-27.2727
2015-05-07,0.0
2015-05-08,-25.0
2015-05-12,0.0
2015-05-13,0.0
2015-05-14,133.3333
2015-05-15,-28.5714
2015-05-18,0.0
2015-05-19,10.0
2015-05-20,-27.2727
2015-05-21,0.0
2015-05-22,25.0
2015-05-26,0.0
2015-05-27,-40.0
2015-05-28,0.0
2015-05-29,0.0
2015-06-01,0.0
2015-06-02,0.0
2015-06-04,0.0
2015-06-05,0.0
2015-06-08,0.0
2015-06-09,-16.6667
2015-06-10,20.0
2015-06-11,0.0
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-22,-16.6667
2015-06-23,60.0
2015-06-24,-37.5
2015-06-25,0.0
2015-06-26,-40.0
2015-06-29,66.6667
2015-06-30,-40.0
2015-07-02,0.0
2015-07-07,0.0
2015-07-08,0.0
2015-07-09,0.0
2015-07-13,0.0
2015-07-15,0.0
2015-07-16,0.0
2015-07-17,66.6667
2015-07-21,-40.0
2015-07-24,0.0
2015-07-28,0.0
2015-07-29,0.0
2015-07-30,0.0
2015-07-31,0.0
2015-08-03,0.0
2015-08-06,66.6667
2015-08-07,0.0
2015-08-10,-40.0
2015-08-12,0.0
2015-08-17,0.0
2015-08-19,0.0
2015-08-20,0.0
2015-08-21,0.0
2015-08-24,0.0
2015-08-26,0.0
2015-08-27,0.0
2015-08-28,0.0
2015-09-11,0.0
2015-09-14,0.0
2015-09-15,66.6667
2015-09-17,-40.0
2015-09-18,66.6667
2015-09-21,20.0
2015-09-22,-16.6667
2015-09-23,0.0
2015-09-24,0.0
2015-09-25,20.0
2015-09-28,0.0
2015-09-29,-16.6667
2015-09-30,0.0
2015-10-01,20.0
2015-10-02,-16.6667
2015-10-05,20.0
2015-10-06,-16.6667
2015-10-07,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-14,-40.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,0.0
2015-10-21,0.0
2015-10-22,-33.3333
2015-10-26,150.0
2015-10-27,0.0
2015-10-28,-40.0
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,-33.3333
2015-11-10,0.0
2015-11-11,0.0
2015-11-13,0.0
2015-11-16,0.0
2015-11-17,0.0
2015-11-18,0.0
2015-11-19,0.0
2015-11-20,0.0
2015-11-23,0.0
2015-11-24,0.0
2015-11-25,0.0
2015-11-30,0.0
2015-12-01,50.0
2015-12-03,-33.3333
2015-12-07,0.0
2015-12-08,50.0
2015-12-09,-33.3333
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-16,0.0
2015-12-22,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-04,0.0
2016-01-06,0.0
2016-01-08,0.0
2016-01-15,0.0
2016-01-19,0.0
2016-01-21,0.0
2016-01-26,0.0
2016-01-28,0.0
2016-02-02,0.0
2016-02-03,0.0
2016-02-05,0.0
