ticker,LRDC US Equity
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,4.8387
2010-06-02,-5.3846
2010-06-10,-2.439
2010-06-17,0.0
2010-06-18,2.5
2010-06-22,-5.6911000000000005
2010-06-24,-5.1724
2010-06-29,2.7273
2010-07-08,0.0
2010-07-09,0.0
2010-07-30,-5.3097
2010-08-02,-4.6729
2010-08-03,-2.9412000000000003
2010-08-05,3.0303
2010-08-06,-1.9607999999999999
2010-08-18,-12.0
2010-08-24,0.0
2010-08-25,13.6364
2010-08-26,5.0
2010-08-27,0.0
2010-08-30,0.0
2010-08-31,-4.7619
2010-09-03,1.0
2010-09-10,-0.9901
2010-09-15,-3.0
2010-09-17,0.0
2010-09-28,-5.1546
2010-09-30,-6.5217
2010-10-01,-4.6512
2010-10-05,9.7561
2010-10-06,-8.8889
2010-10-07,0.0
2010-10-13,9.7561
2010-10-14,-11.1111
2010-10-15,0.0
2010-10-19,3.75
2010-10-20,-1.2048
2010-10-22,-2.439
2010-10-25,-2.5
2010-10-28,-2.5641
2010-11-01,-1.3158
2010-11-02,-6.6667
2010-11-04,7.1429
2010-11-05,-6.6667
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,-14.2857
2010-11-16,8.3333
2010-11-17,0.0
2010-11-18,15.3846
2010-11-19,-6.6667
2010-11-22,0.0
2010-11-23,0.0
2010-11-24,1.4285999999999999
2010-11-26,-1.4085
2010-11-30,0.0
2010-12-01,0.0
2010-12-02,0.0
2010-12-08,0.0
2010-12-09,0.0
2010-12-10,0.0
2010-12-13,0.0
2010-12-14,0.0
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-27,0.0
2010-12-28,-4.2857
2010-12-29,-11.194
2010-12-30,-7.563
2010-12-31,16.3636
2011-01-06,4.6875
2011-01-07,-2.9851
2011-01-10,-1.6923
2011-01-11,0.0
2011-01-12,-13.928
2011-01-13,10.9091
2011-01-14,-1.6393
2011-01-20,0.0
2011-01-24,0.0
2011-01-25,0.0
2011-01-26,-0.1667
2011-01-28,0.1669
2011-01-31,0.0
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,25.0
2011-02-04,6.6667
2011-02-07,2.5
2011-02-08,0.0
2011-02-09,-2.439
2011-02-10,0.0
2011-02-11,6.25
2011-02-14,0.0
2011-02-15,5.8824
2011-02-16,-5.5556
2011-02-17,23.5294
2011-02-18,8.5714
2011-02-22,-3.5088
2011-02-23,-1.8182
2011-02-24,0.9259
2011-02-25,-8.2569
2011-02-28,-5.0
2011-03-01,-3.1579
2011-03-02,21.7391
2011-03-03,9.8214
2011-03-04,5.6911000000000005
2011-03-07,7.6923
2011-03-08,17.8571
2011-03-09,6.0606
2011-03-10,2.8571
2011-03-11,-5.5556
2011-03-14,2.3529
2011-03-15,-1.7241
2011-03-16,-7.0175
2011-03-17,9.434
2011-03-18,0.0
2011-03-21,-3.4483
2011-03-22,5.9524
2011-03-23,6.7416
2011-03-24,-1.5789
2011-03-25,-6.4171
2011-03-28,2.8571
2011-03-29,-6.1111
2011-03-30,-19.5266
2011-03-31,17.647100000000002
2011-04-01,1.25
2011-04-04,-54.9383
2011-04-05,84.9315
2011-04-06,28.8889
2011-04-07,-1.1494
2011-04-08,-1.1628
2011-04-11,-15.2941
2011-04-12,-13.1944
2011-04-13,0.0
2011-04-14,-9.6
2011-04-15,-7.0796
2011-04-18,-14.2857
2011-04-19,17.7778
2011-04-20,-0.9434
2011-04-21,2.8571
2011-04-25,-3.7037
2011-04-26,-13.461500000000001
2011-04-27,11.1111
2011-04-28,0.0
2011-04-29,-6.0
2011-05-02,1.0638
2011-05-03,-2.1053
2011-05-05,-12.9032
2011-05-06,22.2222
2011-05-09,6.0606
2011-05-10,-2.8571
2011-05-11,-1.9607999999999999
2011-05-13,2.0
2011-05-16,-1.9607999999999999
2011-05-17,-10.0
2011-05-18,-3.3333
2011-05-19,-5.7471
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,3.6433
2011-05-25,17.6644
2011-05-26,16.0
2011-05-27,-5.1724
2011-05-31,-4.5455
2011-06-01,-0.9524
2011-06-02,-3.8462
2011-06-03,-30.0
2011-06-06,42.8571
2011-06-07,0.0
2011-06-09,0.0
2011-06-10,-2.0
2011-06-13,-10.2041
2011-06-14,11.3636
2011-06-15,22.449
2011-06-16,-29.5833
2011-06-17,3.0769
2011-06-20,-2.411
2011-06-21,-7.0588
2011-06-22,-1.2658
2011-06-24,-3.8462
2011-06-27,-14.6667
2011-06-28,-3.125
2011-06-29,16.129
2011-06-30,-9.7222
2011-07-01,0.0
2011-07-06,4.6154
2011-07-07,-8.8235
2011-07-11,-3.2258
2011-07-12,20.0
2011-07-13,-1.3889
2011-07-14,-5.6338
2011-07-15,0.0
2011-07-18,-2.9851
2011-07-19,-4.6154
2011-07-22,-12.9032
2011-07-25,-3.7037
2011-07-26,5.7692
2011-07-28,-6.3636
2011-07-29,12.6214
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,-20.6897
2011-08-04,6.5217
2011-08-05,-2.0408
2011-08-08,-16.6667
2011-08-09,20.0
2011-08-10,-2.0833
2011-08-12,-42.5532
2011-08-15,40.7407
2011-08-16,-7.8947
2011-08-17,5.7143
2011-08-19,-5.4054
2011-08-22,0.0
2011-08-23,-14.2857
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,-3.3333
2011-08-30,0.0
2011-08-31,-3.4483
2011-09-01,3.5714
2011-09-02,-6.8966
2011-09-06,11.1111
2011-09-07,0.0
2011-09-08,0.0
2011-09-09,-13.3333
2011-09-13,3.8462
2011-09-14,0.0
2011-09-19,3.7037
2011-09-20,7.1429
2011-09-21,6.6667
2011-09-23,-6.25
2011-09-26,0.0
2011-09-27,-10.0
2011-09-28,1.8519
2011-09-29,8.3636
2011-09-30,-2.6846
2011-10-03,-3.4483
2011-10-04,-28.5714
2011-10-05,0.8437
2011-10-06,-0.8367
2011-10-07,-5.0
2011-10-10,5.2632
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,2.5
2011-10-14,0.0
2011-10-17,21.9512
2011-10-19,4.0
2011-10-20,-3.8462
2011-10-21,4.0
2011-10-24,0.0
2011-10-25,-3.8462
2011-10-26,8.0
2011-10-27,3.7037
2011-10-28,7.1429
2011-11-03,0.0
2011-11-04,0.0
2011-11-07,-6.6667
2011-11-11,7.1429
2011-11-14,-16.6667
2011-11-15,0.0
2011-11-16,-20.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-23,0.0
2011-11-28,0.0
2011-11-29,0.0
2011-11-30,25.0
2011-12-01,-32.0
2011-12-05,5.8824
2011-12-06,11.1111
2011-12-07,10.0
2011-12-08,0.0
2011-12-09,-13.6364
2011-12-14,-10.526299999999999
2011-12-15,0.0
2011-12-19,-35.2941
2011-12-20,0.0
2011-12-21,-8.9773
2011-12-23,19.8502
2011-12-27,-33.3333
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-04,12.5
2012-01-05,0.0
2012-01-06,11.1111
2012-01-10,-10.0
2012-01-11,33.3333
2012-01-12,34.1667
2012-01-13,-3.7267
2012-01-17,6.4516
2012-01-19,-18.1818
2012-01-20,-33.2407
2012-01-23,-11.2344
2012-01-24,12.5
2012-01-25,-16.6667
2012-01-26,14.6667
2012-01-27,27.907
2012-02-01,0.0
2012-02-02,-9.0909
2012-02-03,-25.0
2012-02-06,-20.0
2012-02-07,16.6667
2012-02-13,0.0
2012-02-14,-14.2857
2012-02-15,33.3333
2012-02-21,-12.5
2012-02-23,0.0
2012-02-27,-8.5714
2012-02-28,0.0
2012-02-29,1.5625
2012-03-01,7.6923
2012-03-02,14.2857
2012-03-06,0.0
2012-03-07,0.0
2012-03-09,47.5
2012-03-12,-2.5423999999999998
2012-03-13,-0.8696
2012-03-14,57.8947
2012-03-15,-19.4444
2012-03-19,37.931
2012-03-20,0.0
2012-03-21,-5.0
2012-03-23,5.2632
2012-03-26,10.0
2012-03-28,0.0
2012-03-29,13.1818
2012-03-30,10.0402
2012-04-02,-16.0584
2012-04-05,16.9565
2012-04-09,-29.368
2012-04-10,5.2632
2012-04-12,0.0
2012-04-13,35.0
2012-04-17,1.4815
2012-04-18,-41.6058
2012-04-19,71.25
2012-04-20,0.0
2012-04-23,-43.4307
2012-04-24,3.2258
2012-04-25,-15.625
2012-04-27,11.1111
2012-04-30,3.3333
2012-05-01,-9.6774
2012-05-02,14.2857
2012-05-03,-9.375
2012-05-04,3.4483
2012-05-07,-10.0
2012-05-08,-11.1111
2012-05-09,0.0
2012-05-10,-8.3333
2012-05-11,36.3636
2012-05-16,-20.0
2012-05-17,-29.1667
2012-05-18,5.8824
2012-05-21,-10.0
2012-05-22,17.284
2012-05-23,5.2632
2012-05-24,20.0
2012-05-25,16.6667
2012-05-29,-14.2857
2012-05-31,8.3333
2012-06-04,3.8462
2012-06-05,11.1111
2012-06-06,20.0
2012-06-07,0.0
2012-06-08,-11.1111
2012-06-11,-15.625
2012-06-12,-3.7037
2012-06-14,-6.9231
2012-06-15,-33.0579
2012-06-18,23.4568
2012-06-19,20.0
2012-06-20,0.0
2012-06-22,16.6667
2012-06-25,-28.5714
2012-06-26,0.0
2012-06-27,0.0
2012-07-02,-10.0
2012-07-03,11.1111
2012-07-05,0.0
2012-07-09,0.0
2012-07-10,0.0
2012-07-12,10.0
2012-07-16,9.0909
2012-07-17,0.0
2012-07-18,8.3333
2012-07-20,-23.0769
2012-07-23,0.0
2012-07-24,40.0
2012-07-25,0.0
2012-07-27,-14.2857
2012-07-30,0.0
2012-08-01,8.3333
2012-08-02,-7.6923
2012-08-03,16.6667
2012-08-06,-7.1429
2012-08-08,-7.6923
2012-08-10,0.0
2012-08-14,-3.3333
2012-08-15,-13.7931
2012-08-16,10.0
2012-08-17,0.0
2012-08-20,-13.6364
2012-08-21,13.6842
2012-08-22,11.1111
2012-08-23,-25.0
2012-08-24,11.1111
2012-08-28,-10.0
2012-08-29,-10.7639
2012-08-30,24.5136
2012-08-31,0.0
2012-09-04,-10.0
2012-09-05,0.0
2012-09-06,5.3472
2012-09-10,0.1978
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,-4.2105
2012-09-14,-12.0879
2012-09-17,50.0
2012-09-18,-29.1667
2012-09-19,5.8824
2012-09-20,0.0
2012-09-24,-5.5556
2012-09-25,-5.8824
2012-09-26,0.0
2012-09-27,0.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-02,6.25
2012-10-03,17.647100000000002
2012-10-04,0.0
2012-10-08,0.0
2012-10-09,-10.0
2012-10-10,0.0
2012-10-11,0.0
2012-10-12,0.0
2012-10-15,0.0
2012-10-16,0.0
2012-10-17,-3.3333
2012-10-23,-5.5316
2012-10-24,-0.076
2012-10-25,-14.7641
2012-10-26,28.5714
2012-11-01,-5.5556
2012-11-05,-7.0588
2012-11-07,1.2658
2012-11-08,9.1406
2012-11-13,13.9585
2012-11-15,0.0
2012-11-20,-9.5477
2012-11-21,10.5556
2012-11-23,-9.5477
2012-11-26,22.2222
2012-11-27,0.0
2012-11-28,-9.0909
2012-11-30,-5.0
2012-12-03,15.7895
2012-12-04,-9.0909
2012-12-05,10.0
2012-12-07,0.0
2012-12-10,-9.0909
2012-12-11,20.0
2012-12-12,-15.8333
2012-12-13,3.9604
2012-12-14,-3.8095
2012-12-17,-0.9901
2012-12-18,0.0
2012-12-19,10.0
2012-12-20,-8.9773
2012-12-24,0.8739
2012-12-26,6.9307
2012-12-27,-7.2917
2012-12-28,-0.1248
2012-12-31,0.0
2013-01-03,1.0
2013-01-04,-0.9901
2013-01-07,-10.0
2013-01-08,0.0
2013-01-09,10.0
2013-01-10,10.101
2013-01-11,-8.2569
2013-01-14,0.0
2013-01-15,20.0
2013-01-16,-4.1667
2013-01-17,-4.3478
2013-01-18,-8.0682
2013-01-23,2.9666
2013-01-24,10.3241
2013-01-25,0.0
2013-01-28,-8.5963
2013-01-30,4.7619
2013-02-01,-4.5455
2013-02-04,0.0
2013-02-05,4.7619
2013-02-08,-2.2727
2013-02-11,-16.2791
2013-02-12,16.6667
2013-02-13,0.0
2013-02-14,-5.7143
2013-02-15,-4.0404
2013-02-19,-5.2632
2013-02-20,5.5556
2013-02-21,5.2632
2013-02-25,-7.875
2013-02-26,-2.3066
2013-02-27,11.1111
2013-02-28,19.875
2013-03-04,-4.0667
2013-03-05,-4.4565
2013-03-06,-18.0887
2013-03-07,11.1111
2013-03-08,-10.125
2013-03-11,0.1391
2013-03-12,-11.1111
2013-03-13,25.0
2013-03-14,-2.0
2013-03-15,2.0408
2013-03-18,-12.8125
2013-03-19,3.2258
2013-03-20,11.1111
2013-03-21,-10.0
2013-03-22,22.2222
2013-03-25,0.0
2013-03-26,4.5455
2013-03-27,13.0435
2013-03-28,15.3846
2013-04-01,53.3333
2013-04-02,60.8696
2013-04-03,-44.8649
2013-04-04,17.647100000000002
2013-04-05,16.6667
2013-04-08,10.7143
2013-04-09,11.2903
2013-04-10,-7.2464
2013-04-11,7.8125
2013-04-12,-5.7971
2013-04-15,-1.5385
2013-04-16,0.0
2013-04-17,-18.75
2013-04-18,23.0769
2013-04-19,-37.5
2013-04-22,5.0
2013-04-23,-9.5238
2013-04-24,2.6316
2013-04-25,2.5641
2013-04-26,-2.5
2013-04-29,7.6923
2013-05-01,0.0
2013-05-02,11.8452
2013-05-03,-10.5907
2013-05-06,0.0
2013-05-10,0.0
2013-05-13,-4.7619
2013-05-14,5.0
2013-05-15,-4.7619
2013-05-17,5.0
2013-05-20,-4.7619
2013-05-21,5.0
2013-05-22,0.0
2013-05-23,-14.2857
2013-05-24,5.0
2013-05-28,0.0
2013-05-30,5.8201
2013-06-04,-18.6875
2013-06-05,16.1414
2013-06-06,-20.5824
2013-06-07,20.0
2013-06-10,-5.0
2013-06-11,-0.5848
2013-06-12,0.0
2013-06-13,0.0
2013-06-14,5.8824
2013-06-17,0.0
2013-06-18,0.0
2013-06-19,11.1111
2013-06-20,0.0
2013-06-21,0.0
2013-06-25,15.0
2013-06-26,-4.3478
2013-06-27,4.5455
2013-06-28,0.0
2013-07-01,-13.0435
2013-07-02,0.0
2013-07-09,0.0
2013-07-10,-5.0
2013-07-16,-5.1974
2013-07-17,22.1374
2013-07-18,0.0
2013-07-19,9.0909
2013-07-22,-20.8333
2013-07-23,26.3158
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,-20.0
2013-07-29,4.1667
2013-07-31,25.0
2013-08-01,-24.0
2013-08-02,28.947400000000002
2013-08-05,1.1735
2013-08-06,-19.3142
2013-08-07,23.9375
2013-08-09,-19.3142
2013-08-12,0.0
2013-08-13,9.9375
2013-08-14,0.0569
2013-08-15,12.2727
2013-08-19,-4.8583
2013-08-22,0.0
2013-08-27,-2.1277
2013-08-28,0.0
2013-08-29,0.0
2013-08-30,0.0
2013-09-03,0.0
2013-09-04,0.0
2013-09-05,0.0
2013-09-06,-4.2935
2013-09-09,0.0
2013-09-10,4.4861
2013-09-11,7.3913
2013-09-12,0.0
2013-09-16,5.2632
2013-09-17,0.0
2013-09-18,-3.8462
2013-09-19,-12.0
2013-09-20,-4.5455
2013-09-23,-9.4643
2013-09-24,5.194
2013-09-25,-5.0
2013-09-26,25.7895
2013-09-30,-16.318
2013-10-01,25.0
2013-10-02,-15.95
2013-10-03,18.4414
2013-10-07,-13.6113
2013-10-08,2.3256
2013-10-09,-4.6023
2013-10-10,-4.7052
2013-10-11,0.0
2013-10-14,-10.0
2013-10-15,19.375
2013-10-17,7.039
2013-10-18,21.7391
2013-10-21,42.8571
2013-10-22,-7.5
2013-10-23,21.0811
2013-10-24,-10.7143
2013-10-25,-12.5
2013-10-28,10.0
2013-10-29,0.0
2013-10-30,3.8961
2013-10-31,0.0
2013-11-04,0.0
2013-11-05,-12.5
2013-11-06,17.1429
2013-11-07,-2.439
2013-11-08,-12.4688
2013-11-12,-2.8918
2013-11-13,-17.647100000000002
2013-11-14,32.0982
2013-11-15,6.7928
2013-11-18,0.0
2013-11-19,-3.7975
2013-11-21,5.2632
2013-11-22,-10.0
2013-11-26,5.5556
2013-11-27,-18.3717
2013-11-29,5.4604
2013-12-02,0.8789
2013-12-03,3.0303
2013-12-04,2.9412000000000003
2013-12-05,-2.8571
2013-12-06,5.8824
2013-12-09,0.0
2013-12-10,-2.7778
2013-12-11,2.8571
2013-12-12,-18.5764
2013-12-13,34.5416
2013-12-16,-11.252
2013-12-17,-8.5714
2013-12-20,9.375
2013-12-24,-13.4286
2013-12-27,15.5116
2013-12-30,-14.2857
2013-12-31,16.625
2014-01-02,0.0
2014-01-03,-14.0586
2014-01-06,0.0
2014-01-07,12.700099999999999
2014-01-08,-5.5699
2014-01-09,0.0
2014-01-10,-9.3359
2014-01-13,13.0116
2014-01-14,-2.459
2014-01-15,0.0
2014-01-21,-1.7198
2014-01-22,-4.5934
2014-01-24,-12.2968
2014-01-27,17.8707
2014-01-29,-3.1855
2014-01-30,-0.0416
2014-01-31,-12.2917
2014-02-03,6.4133
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,-3.1696
2014-02-07,-4.1033
2014-02-10,28.8462
2014-02-11,-22.3881
2014-02-12,-4.6154
2014-02-13,28.9819
2014-02-14,-21.8445
2014-02-18,2.875
2014-02-19,16.6464
2014-02-20,0.0
2014-02-21,0.0
2014-02-26,3.3333
2014-02-27,-3.2258
2014-02-28,-3.3333
2014-03-03,-10.3017
2014-03-04,11.4368
2014-03-05,-3.4066
2014-03-07,0.0
2014-03-10,0.0
2014-03-11,3.5268
2014-03-12,5.2178
2014-03-13,-11.4754
2014-03-14,0.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-24,3.7037
2014-03-26,1.7856999999999998
2014-03-27,4.5614
2014-03-31,-9.2911
2014-04-01,3.5838
2014-04-02,0.0
2014-04-03,6.0714
2014-04-04,0.0
2014-04-07,0.0
2014-04-09,0.0
2014-04-10,-2.3569
2014-04-11,-6.9397
2014-04-14,-0.9264
2014-04-15,12.202
2014-04-16,0.0
2014-04-17,10.0
2014-04-21,5.7576
2014-04-22,13.0014
2014-04-23,1.4263
2014-04-24,0.0313
2014-04-25,12.4649
2014-04-28,8.8889
2014-04-29,0.0
2014-04-30,0.0
2014-05-01,4.0816
2014-05-02,7.8431
2014-05-05,-10.0
2014-05-06,1.0101
2014-05-07,0.0
2014-05-08,11.8
2014-05-09,-6.9767
2014-05-12,-3.8702
2014-05-13,0.025
2014-05-14,4.0
2014-05-15,5.7692
2014-05-16,-5.4545
2014-05-19,1.9231
2014-05-20,13.2075
2014-05-21,50.8333
2014-05-22,-25.9669
2014-05-23,13.4328
2014-05-27,6.8421
2014-05-28,-2.7094
2014-05-29,-0.1266
2014-05-30,1.3942
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,-6.25
2014-06-05,3.8667
2014-06-06,-3.7227
2014-06-09,4.0
2014-06-10,-2.5641
2014-06-11,2.6316
2014-06-12,-3.8462
2014-06-13,-4.0
2014-06-16,8.3333
2014-06-17,-3.8462
2014-06-18,0.0
2014-06-20,1.3333
2014-06-23,3.9474
2014-06-24,-2.5316
2014-06-25,1.2987
2014-06-26,-3.8462
2014-06-27,-6.6667
2014-06-30,0.0
2014-07-01,7.1429
2014-07-02,5.2
2014-07-03,0.0
2014-07-07,-0.1267
2014-07-08,2.1574
2014-07-09,-6.8323
2014-07-10,0.0
2014-07-11,-6.5333
2014-07-14,12.6961
2014-07-16,-1.2658
2014-07-17,1.2821
2014-07-18,1.1392
2014-07-21,0.1252
2014-07-22,1.25
2014-07-23,-1.2346
2014-07-24,0.0
2014-07-25,0.0
2014-07-28,-6.25
2014-07-29,4.0
2014-07-30,0.0
2014-07-31,-1.2821
2014-08-01,5.0649
2014-08-04,-7.293
2014-08-05,4.0
2014-08-06,-3.8462
2014-08-07,0.0
2014-08-08,0.0
2014-08-11,6.6667
2014-08-12,-3.75
2014-08-13,-2.5974
2014-08-14,-1.3333
2014-08-15,0.0
2014-08-18,-17.5676
2014-08-19,18.0328
2014-08-20,2.7778
2014-08-21,-5.4054
2014-08-22,7.1429
2014-08-25,0.0
2014-08-26,-1.3333
2014-08-27,1.3514
2014-08-28,0.0
2014-08-29,0.0
2014-09-02,2.3833
2014-09-03,6.2673
2014-09-04,-0.7353
2014-09-05,-2.4691
2014-09-08,-1.2658
2014-09-09,2.5641
2014-09-10,-3.75
2014-09-11,0.0
2014-09-12,0.0
2014-09-15,1.2987
2014-09-16,-1.2821
2014-09-17,0.0
2014-09-18,0.0
2014-09-19,2.5974
2014-09-22,-5.2532
2014-09-23,-1.7869000000000002
2014-09-25,6.1044
2014-09-26,-1.2821
2014-09-29,2.5974
2014-09-30,-2.5316
2014-10-01,2.5974
2014-10-02,0.0
2014-10-03,-1.2658
2014-10-06,0.0
2014-10-07,-5.1282
2014-10-08,2.7027
2014-10-09,0.0
2014-10-10,-2.6316
2014-10-13,2.7027
2014-10-14,-3.9474
2014-10-15,0.0
2014-10-16,4.1096
2014-10-17,0.0
2014-10-20,-2.6316
2014-10-21,1.3514
2014-10-22,-1.3333
2014-10-23,0.0
2014-10-24,-5.4054
2014-10-27,3.5536
2014-10-29,0.0172
2014-10-30,0.0
2014-10-31,-3.4483
2014-11-03,0.0
2014-11-04,-2.875
2014-11-05,-0.0092
2014-11-06,2.9696
2014-11-07,4.2857
2014-11-10,-6.8493
2014-11-11,-5.9283
2014-11-12,1.6120999999999999
2014-11-13,-0.0192
2014-11-14,-3.0583
2014-11-17,6.3492
2014-11-18,-2.9851
2014-11-19,-3.0769
2014-11-20,-4.7619
2014-11-21,5.0
2014-11-24,-5.5456
2014-11-25,0.8297
2014-11-26,3.3333
2014-11-28,0.0
2014-12-01,-27.4194
2014-12-02,6.5972
2014-12-03,12.5472
2014-12-04,16.6937
2014-12-05,-4.7619
2014-12-08,-9.9687
2014-12-09,16.603
2014-12-10,0.0198
2014-12-11,-20.634900000000002
2014-12-12,-10.0
2014-12-15,-4.4444
2014-12-16,-11.6279
2014-12-17,28.9145
2014-12-18,-0.0128
2014-12-19,-2.0288
2014-12-22,-14.3527
2014-12-23,-2.6764
2014-12-24,49.9688
2014-12-26,-3.334
2014-12-29,-31.0196
2014-12-30,1.25
2014-12-31,-6.1728
2015-01-02,5.2632
2015-01-05,0.0313
2015-01-06,12.4649
2015-01-07,-8.8889
2015-01-09,-2.439
2015-01-12,-5.0
2015-01-13,-3.9474
2015-01-14,9.589
2015-01-15,-10.0
2015-01-16,-2.7778
2015-01-20,-8.5714
2015-01-21,-6.25
2015-01-22,0.3333
2015-01-23,-6.9767
2015-01-26,-10.669599999999999
2015-01-27,3.948
2015-01-28,19.2308
2015-01-29,-3.2258
2015-01-30,3.3333
2015-02-02,50.0
2015-02-03,-13.9785
2015-02-04,25.0
2015-02-06,0.0
2015-02-09,-18.0
2015-02-10,9.7561
2015-02-11,0.0
2015-02-12,0.0
2015-02-13,13.3333
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,0.0
2015-02-20,0.0
2015-02-23,-3.9215999999999998
2015-02-24,-4.0816
2015-02-25,5.3191
2015-02-26,-8.8636
2015-02-27,10.834
2015-03-02,0.0
2015-03-03,0.0
2015-03-04,-13.9375
2015-03-05,2.2513
2015-03-06,13.6364
2015-03-09,-13.9625
2015-03-10,11.0126
2015-03-12,-9.894
2015-03-13,0.1598
2015-03-16,-0.232
2015-03-17,-6.9767
2015-03-18,7.5
2015-03-20,-8.1395
2015-03-23,-1.2658
2015-03-24,-7.6603
2015-03-25,11.0725
2015-03-26,-2.5
2015-03-30,-2.5641
2015-03-31,0.0
2015-04-01,2.6316
2015-04-02,-12.8526
2015-04-06,44.1707
2015-04-07,-10.2041
2015-04-08,1.1364
2015-04-09,1.1236
2015-04-10,0.0
2015-04-13,0.0
2015-04-15,-11.1111
2015-04-16,2.5
2015-04-17,-6.5854
2015-04-20,20.0718
2015-04-23,0.0
2015-04-24,0.0
2015-04-27,-4.3218
2015-04-28,-9.0909
2015-04-29,0.0
2015-04-30,15.0
2015-05-01,-13.0163
2015-05-04,-9.8563
2015-05-05,10.8473
2015-05-08,0.0469
2015-05-12,12.5
2015-05-13,0.0
2015-05-14,-11.0278
2015-05-15,7.3993
2015-05-18,11.6279
2015-05-19,-6.25
2015-05-20,6.6389
2015-05-22,-6.2516
2015-05-26,0.0
2015-05-27,6.6685
2015-05-28,4.1938
2015-05-29,0.0
2015-06-01,0.0
2015-06-02,-6.0
2015-06-03,-4.2553
2015-06-04,-1.1111
2015-06-09,-1.1236
2015-06-10,2.2727
2015-06-11,-2.2222
2015-06-12,2.2727
2015-06-15,11.1111
2015-06-16,0.0
2015-06-17,-10.0
2015-06-18,2.2222
2015-06-19,0.0
2015-06-22,-13.0163
2015-06-23,22.4617
2015-06-24,-8.1633
2015-06-25,-4.4444
2015-06-26,0.0
2015-06-29,-6.9767
2015-06-30,4.0
2015-07-01,7.9327
2015-07-02,-2.7561
2015-07-06,-8.3882
2015-07-07,12.4688
2015-07-08,-2.1951
2015-07-09,15.9091
2015-07-10,23.5294
2015-07-13,-17.4603
2015-07-14,11.538499999999999
2015-07-15,-6.8966
2015-07-16,-12.963
2015-07-17,27.6596
