ticker,RESCU US Equity
2014-06-27,-0.8317
2014-06-30,-0.964
2014-07-01,0.584
2014-07-02,-0.3871
2014-07-03,0.0648
2014-07-07,-0.1942
2014-07-08,0.1946
2014-07-09,-0.1294
2014-07-10,6.2865
2014-07-11,-1.2805
2014-07-14,-0.1235
2014-07-15,4.2053
2014-07-16,0.5935
2014-07-17,-0.59
2014-07-18,0.178
2014-07-21,0.5798
2014-07-22,1.1316
2014-07-23,-0.9901
2014-07-24,-0.2941
2014-07-25,1.2979
2014-07-28,5.1252
2014-07-29,2.2161
2014-07-30,0.271
2014-07-31,0.0
2014-08-01,-0.8108
2014-08-04,0.3815
2014-08-05,2.6059
2014-08-06,1.5873
2014-08-07,-1.0417
2014-08-08,0.0
2014-08-11,0.0
2014-08-12,-0.0526
2014-08-13,-0.5266
2014-08-14,-0.4764
2014-08-15,-0.266
2014-08-18,-2.6132999999999997
2014-08-19,1.3143
2014-08-20,-0.5405
2014-08-21,1.6303999999999998
2014-08-22,-0.0535
2014-08-25,1.1236
2014-08-26,2.1164
2014-08-27,-0.2591
2014-08-28,0.2597
2014-08-29,0.2591
2014-09-02,-0.2584
2014-09-03,0.8808
2014-09-04,0.4109
2014-09-05,-0.2558
2014-09-08,-1.5385
2014-09-09,-0.9375
2014-09-10,-0.368
2014-09-11,-0.4222
2014-09-12,-0.6359
2014-09-15,-1.3333
2014-09-16,0.0
2014-09-17,1.0811
2014-09-18,0.3209
2014-09-19,-0.5864
2014-09-22,-0.2681
2014-09-23,-1.0215
2014-09-24,-0.5975
2014-09-25,-1.9125999999999999
2014-09-26,-1.1142
2014-09-29,-1.4085
2014-09-30,0.0
2014-10-01,-1.5625
2014-10-02,-3.1746
2014-10-03,2.9508
2014-10-06,-1.5924
2014-10-07,0.3236
2014-10-08,0.6452
2014-10-09,-0.7692
2014-10-10,-1.1628
2014-10-13,0.0
2014-10-14,-1.634
2014-10-15,-3.9867
2014-10-16,3.8062
2014-10-17,5.6667
2014-10-20,0.0
2014-10-21,5.0473
2014-10-22,-0.9009
2014-10-23,-0.1212
2014-10-24,0.1214
2014-10-27,-0.303
2014-10-28,-2.1277
2014-10-29,-1.4907
2014-10-30,-3.2156000000000002
2014-10-31,3.5831
2014-11-03,-0.6289
2014-11-04,0.0
2014-11-05,-0.3165
2014-11-06,-0.5714
2014-11-07,-1.6602999999999999
2014-11-10,-0.6494
2014-11-11,1.3072
2014-11-12,0.3226
2014-11-13,-0.3215
2014-11-14,0.6452
2014-11-17,0.9615
2014-11-18,1.4603
2014-11-19,-1.1264
2014-11-20,-0.8861
2014-11-21,-1.6602999999999999
2014-11-24,-1.1039
2014-11-25,3.086
2014-11-26,1.5924
2014-11-28,0.0
2014-12-01,-1.2539
2014-12-02,0.6349
2014-12-03,0.9464
2014-12-04,-1.5625
2014-12-05,0.9524
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,0.1887
2014-12-11,0.1255
2014-12-12,-0.7524
2014-12-15,-0.9476
2014-12-16,0.2551
2014-12-17,-0.0636
2014-12-18,0.1273
2014-12-19,-0.1907
2014-12-22,0.0
2014-12-23,-0.9554
2014-12-24,0.0
2014-12-26,0.9646
2014-12-29,-1.2739
2014-12-30,0.6452
2014-12-31,0.641
2015-01-02,-0.6369
2015-01-05,-0.7051
2015-01-06,-1.8721999999999999
2015-01-07,-0.3289
2015-01-08,0.33
2015-01-09,0.3289
2015-01-12,-0.7869
2015-01-13,-0.8592
2015-01-14,0.0
2015-01-15,-1.3333
2015-01-16,-0.3378
2015-01-20,-0.339
2015-01-21,-1.0204
2015-01-22,0.0
2015-01-23,0.3436
2015-01-26,-0.5479
2015-01-27,0.2066
2015-01-28,2.543
2015-01-29,0.5362
2015-01-30,0.3333
2015-02-03,0.6645
2015-02-04,-0.066
2015-02-05,-0.2642
2015-02-06,0.0
2015-02-09,-0.1987
2015-02-10,-0.7963
2015-02-11,0.0
2015-02-12,-1.0033
2015-02-13,-0.6757
2015-02-17,0.3401
2015-02-18,-0.678
2015-02-19,0.273
2015-02-20,-0.8169
2015-02-23,-2.4022
2015-02-24,-0.0703
2015-02-25,2.7445
2015-02-26,-1.0274
2015-02-27,-1.3149
2015-03-02,0.0701
2015-03-03,-1.0512
2015-03-04,-0.1416
2015-03-05,0.1418
2015-03-06,1.2748
2015-03-09,-9.1608
2015-03-10,-1.8476
2015-03-11,0.3922
2015-03-12,0.0
2015-03-13,0.1852
2015-03-16,-1.5712000000000002
2015-03-17,-0.4695
2015-03-18,0.0
2015-03-19,-0.8491
2015-03-20,-1.9981
2015-03-23,1.4563
2015-03-24,3.8278
2015-03-25,1.3825
2015-03-26,-2.2727
2015-03-27,-0.9302
2015-03-30,0.4695
2015-03-31,-1.8692
2015-04-01,-0.1905
2015-04-02,0.1908
2015-04-06,1.4285999999999999
2015-04-07,0.8451
2015-04-08,-1.7691
2015-04-09,0.8531
2015-04-10,0.5639
2015-04-13,0.0
2015-04-14,2.8037
2015-04-15,-0.1818
2015-04-16,3.3698
2015-04-17,-0.8811
2015-04-20,2.2222
2015-04-21,-1.3043
2015-04-22,-0.8811
2015-04-23,0.0
2015-04-24,-1.7778
2015-04-27,-0.4525
2015-04-28,-1.3636
2015-04-29,-1.3825
2015-04-30,-0.9346
2015-05-01,-0.4717
2015-05-04,1.2322
2015-05-05,-1.6854
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,-0.9524
2015-05-12,-0.1923
2015-05-13,-0.7707
2015-05-14,-0.9709
2015-05-15,1.9607999999999999
2015-05-19,-0.2885
2015-05-20,0.0964
2015-05-21,0.1927
2015-05-22,-0.1923
2015-05-26,0.0
2015-05-27,0.1927
2015-05-28,-0.0962
2015-05-29,-0.8662
2015-06-01,-0.9709
2015-06-02,0.4902
2015-06-03,-1.3659
2015-06-04,-0.0989
2015-06-05,0.0
2015-06-08,0.9901
2015-06-09,0.0
2015-06-10,0.0
2015-06-12,1.9607999999999999
2015-06-15,0.4808
2015-06-16,-0.4785
2015-06-17,-0.9615
2015-06-18,1.4563
2015-06-19,-0.2871
2015-06-22,-0.1919
2015-06-23,0.4808
2015-06-24,0.4785
2015-06-25,0.0
2015-06-26,-0.5714
2015-06-29,-0.3831
2015-06-30,0.0
2015-07-01,-0.4808
2015-07-02,-1.9324
2015-07-06,-0.3941
2015-07-07,-0.0989
2015-07-08,-0.495
2015-07-09,-0.4975
2015-07-10,0.2
2015-07-13,0.3992
2015-07-14,-0.0994
2015-07-15,0.0
2015-07-16,0.0
2015-07-17,-2.4876
2015-07-20,0.0
2015-07-21,1.0204
2015-07-22,-0.202
2015-07-23,-0.3036
2015-07-24,-1.0152
2015-07-27,-1.0256
2015-07-28,0.4145
2015-07-29,-0.4128
2015-07-30,0.0
2015-07-31,-0.9326
2015-08-03,-2.7197
2015-08-04,0.0
2015-08-05,-1.0753
2015-08-06,0.0
2015-08-07,-2.7174
2015-08-10,-1.1173
2015-08-11,-2.8249
2015-08-12,5.814
2015-08-13,-1.0989
2015-08-14,2.7778
2015-08-17,-0.5405
2015-08-18,0.0
2015-08-19,-1.087
2015-08-20,1.3187
2015-08-21,-0.7592
2015-08-24,-3.8251
2015-08-25,-1.1364
2015-08-26,1.7241
2015-08-27,0.0
2015-08-28,0.0
2015-08-31,1.6949
2015-09-01,0.0
2015-09-02,-0.5556
2015-09-03,0.5642
2015-09-04,-0.0056
2015-09-08,1.6667
2015-09-09,1.0929
2015-09-10,0.2162
2015-09-11,-0.2157
2015-09-14,0.0
2015-09-15,1.6216
2015-09-16,0.0
2015-09-17,1.5957
2015-09-18,-0.8377
2015-09-21,0.3168
2015-09-22,0.0
2015-09-23,-1.0526
2015-09-24,-1.5957
2015-09-25,0.5405
2015-09-28,-1.0753
2015-09-29,-0.5435
2015-09-30,0.0
2015-10-01,-1.0929
2015-10-02,-0.5525
2015-10-05,1.1111
2015-10-06,-0.5495
2015-10-07,1.105
2015-10-08,0.5464
2015-10-09,0.5435
2015-10-12,0.2162
2015-10-13,-0.2157
2015-10-14,1.4054
2015-10-15,-0.1066
2015-10-19,-0.7471
2015-10-20,0.8602
2015-10-21,-0.8529
2015-10-22,0.0
2015-10-23,0.7527
2015-10-26,-0.2134
2015-10-27,0.0
2015-10-30,0.5348
2015-11-02,-0.5319
2015-11-03,0.0
2015-11-04,0.5348
2015-11-06,-2.1277
2015-11-09,-0.5435
2015-11-10,-1.6393
2015-11-11,0.0
2015-11-12,0.0
2015-11-13,0.5556
2015-11-16,-0.5511
2015-11-17,0.5542
2015-11-18,-2.2099
2015-11-20,0.0
2015-11-23,0.0
2015-11-24,-0.565
2015-11-25,0.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,-2.2727
2015-12-07,-1.7442
2015-12-08,0.0
2015-12-09,-0.5917
2015-12-10,0.0
2015-12-11,-0.5952
2015-12-14,-0.5988
2015-12-15,0.6024
2015-12-16,-4.1916
2015-12-17,1.25
2015-12-18,-1.2346
2015-12-21,-1.875
2015-12-22,1.2739
2015-12-23,-1.6352
2015-12-28,-0.2558
2015-12-29,0.641
2015-12-30,-1.9108
2015-12-31,6.4935
2016-01-05,0.0
2016-01-08,-2.439
2016-01-11,-1.25
2016-01-12,-2.5316
2016-01-13,-0.6494
2016-01-15,-0.6536
2016-01-19,0.0
2016-01-20,-1.3158
2016-01-21,-1.3333
2016-01-22,0.0
2016-01-25,0.6757
2016-01-26,0.1342
2016-01-29,0.2681
2016-02-01,0.0
2016-02-02,-1.3369
2016-02-03,-1.7614999999999998
2016-02-04,0.0
2016-02-05,0.0
2016-02-08,-0.1379
2016-02-09,1.5192999999999999
2016-02-10,-1.3605
2016-02-11,-1.3793
2016-02-12,-0.8392
2016-02-17,-3.385
2016-02-18,0.7299
2016-02-19,-0.7246
2016-02-22,-1.0219
2016-02-23,0.59
2016-02-24,0.1466
2016-02-26,0.1464
2016-02-29,-0.5848
2016-03-01,0.0
2016-03-02,0.0
2016-03-03,1.4706000000000001
2016-03-04,4.3478
2016-03-07,-0.4167
2016-03-08,2.5105
2016-03-09,12.2449
2016-03-10,-3.0303
2016-03-11,-1.25
2016-03-14,-0.7595
2016-03-15,-1.7856999999999998
2016-03-16,1.2987
2016-03-17,0.0
2016-03-21,0.0
2016-03-22,-1.2821
2016-03-24,0.6494
2016-03-28,2.5806
2016-03-29,-0.6289
2016-03-30,-1.8987
2016-03-31,0.0
2016-04-01,0.2581
2016-04-04,1.0296
2016-04-05,-2.5478
2016-04-06,1.9607999999999999
2016-04-07,0.0
2016-04-12,-1.9231
2016-04-13,1.6993
2016-04-14,-0.8997
2016-04-15,-1.4267
2016-04-19,3.2895
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,-0.6369
2016-04-27,0.0
2016-05-02,-1.5385
2016-05-03,-1.0417
2016-05-04,0.2632
2016-05-06,0.1837
2016-05-10,-0.1834
2016-05-18,0.3937
2016-05-20,0.0
2016-05-23,0.2614
2016-05-24,-0.2608
2016-05-27,-0.6536
2016-05-31,2.6316
2016-06-03,-1.2821
2016-06-06,1.2987
2016-06-08,-0.2564
2016-06-10,2.8278
2016-06-13,-1.875
2016-06-14,-1.2739
2016-06-16,1.2903
2016-06-17,0.0
2016-06-20,-0.6369
2016-06-21,1.2821
2016-06-23,10.7595
2016-06-24,-0.5714
2016-06-27,-0.3448
2016-06-28,0.8074
2016-06-29,1.2586
2016-06-30,1.6949
2016-07-01,1.6667
2016-07-05,0.0
2016-07-06,0.0
2016-07-07,0.0
2016-07-11,1.0929
2016-07-12,0.1081
2016-07-13,0.9719
2016-07-14,-0.5348
2016-07-18,1.0753
2016-07-20,2.1277
2016-07-21,0.7292
2016-07-22,4.4467
2016-07-27,-1.9802
2016-07-28,0.5051
2016-07-29,0.7035
2016-08-01,-0.1996
2016-08-02,0.0
2016-08-04,-1.0
2016-08-05,0.0
2016-08-08,1.0101
2016-08-10,-0.8
2016-08-11,-0.2016
2016-08-15,-0.5051
2016-08-16,-0.7107
2016-08-17,-3.3742
2016-08-18,8.9947
2016-08-19,0.9709
2016-08-22,-0.9615
2016-08-23,-0.9709
2016-08-25,1.4706000000000001
2016-08-30,-1.4493
2016-08-31,1.4706000000000001
2016-09-01,-1.256
2016-09-02,1.7612999999999999
2016-09-07,0.0962
2016-09-09,-2.0173
2016-09-12,0.0
2016-09-13,-0.9804
2016-09-15,0.0
2016-09-16,-1.4851
2016-09-22,-0.5025
2016-09-23,0.404
2016-09-26,-1.4085
2016-10-03,0.0
2016-10-04,2.0408
2016-10-05,1.0
2016-10-06,0.495
2016-10-07,0.4926
2016-10-10,0.0
2016-10-11,-0.9804
2016-10-12,-0.6931
2016-10-13,0.6979
2016-10-14,0.0
2016-10-19,-0.495
2016-10-20,0.4975
2016-10-21,0.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,3.4653
2016-10-28,0.0
2016-10-31,-0.6699
2016-11-01,-0.7707
2016-11-02,-2.233
2016-11-03,2.284
2016-11-04,-0.4854
2016-11-07,1.1707
2016-11-08,0.0
2016-11-10,0.7715
2016-11-11,-0.1914
2016-11-14,0.1918
2016-11-15,0.0
2016-11-16,-0.4785
2016-11-21,0.9615
2016-11-23,-0.4762
2016-11-28,-0.4785
2016-11-29,-0.4808
2016-12-01,1.9324
2016-12-02,-1.4218
2016-12-06,-0.4808
2016-12-08,0.0
2016-12-09,0.0
2016-12-13,-0.9662
2016-12-14,0.0
2016-12-15,-0.9756
2016-12-16,0.9852
2016-12-19,-1.4634
2016-12-20,0.6931
2016-12-21,0.295
2016-12-22,-0.9804
2016-12-23,1.4851
2016-12-27,-2.3415
2016-12-28,2.0979
2016-12-29,-0.1957
2016-12-30,-0.9804
2017-01-03,1.7327
2017-01-04,0.146
2017-01-05,0.2915
2017-01-09,-1.1628
2017-01-10,5.3922
2017-01-11,3.2558
2017-01-12,0.9009
2017-01-13,0.4464
2017-01-17,-1.1556
2017-01-19,0.2698
2017-01-20,-1.2556
2017-01-23,0.3633
2017-01-24,-0.4525
2017-01-25,0.0
2017-01-27,0.0
2017-01-30,0.9091
2017-02-01,-0.9009
2017-02-02,0.4545
2017-02-03,-0.905
2017-02-07,0.2283
2017-02-09,0.2278
2017-02-10,0.0
2017-02-14,-0.4545
2017-02-16,0.0
2017-02-17,-0.4566
2017-02-21,0.4587
2017-02-23,0.4566
2017-02-24,-0.4545
2017-02-28,-0.4566
2017-03-01,0.9174
2017-03-02,-0.9091
2017-03-03,0.9174
2017-03-06,-0.1818
2017-03-08,-0.2732
2017-03-10,-0.4566
2017-03-13,0.9174
2017-03-14,-0.9091
2017-03-15,-1.3761
2017-03-16,1.3953
2017-03-17,0.0
2017-03-24,0.0
2017-03-27,-1.3761
2017-03-28,-0.093
2017-03-29,-0.3724
2017-03-30,0.0
2017-03-31,0.0
2017-04-04,-0.0935
2017-04-05,-1.3096
2017-04-06,0.0
2017-04-07,0.0
2017-04-11,-0.9479
2017-04-12,0.4785
2017-04-13,-0.4762
2017-04-17,-4.3062000000000005
2017-04-18,0.0
2017-04-19,1.5
2017-04-20,0.9852
2017-04-21,1.561
2017-04-24,0.8646
2017-04-25,-2.2857
2017-05-01,1.3645
2017-05-02,-0.9615
2017-05-03,-0.4854
2017-05-04,0.4878
2017-05-05,0.4854
2017-05-08,0.4831
2017-05-09,4.0385
2017-05-10,-0.647
2017-05-11,-0.4651
2017-05-12,0.0
2017-05-15,0.1869
2017-05-16,0.2799
2017-05-17,-0.5714
2017-05-18,0.4598
2017-05-19,-0.2288
2017-05-22,0.1147
2017-05-23,-0.1145
2017-05-24,-0.5734
2017-05-25,-0.8074
2017-05-26,0.0
2017-05-30,-0.2326
2017-05-31,-0.2331
2017-06-01,1.0514000000000001
2017-06-02,-0.578
2017-06-05,0.0
2017-06-06,-0.5814
2017-06-09,-0.9357
2017-06-12,0.3542
2017-06-13,0.5882
2017-06-14,-0.4912
2017-06-15,0.9638
2017-06-19,-1.0477
2017-06-20,-1.1764999999999999
2017-06-21,-0.2381
2017-06-22,1.432
2017-06-23,1.1764999999999999
2017-06-27,0.0
2017-06-28,0.0
2017-06-30,0.5814
2017-07-03,-0.578
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.1163
2017-07-10,0.3484
2017-07-11,-0.1157
2017-07-12,1.9699
2017-07-13,0.5682
2017-07-17,-0.565
2017-07-18,-0.5682
2017-07-19,1.1429
2017-07-20,-2.2599
2017-07-21,2.5434
2017-07-24,-0.6144
2017-07-25,-1.3102
2017-07-27,0.3448
2017-07-31,2.4055
2017-08-02,0.6711
2017-08-03,1.1111
2017-08-08,3.2967
2017-08-09,0.4255
2017-08-10,-0.4237
2017-08-11,0.0
2017-08-14,-1.0638
2017-08-16,0.641
2017-08-21,1.2739
2017-08-24,0.0
2017-08-28,0.0
2017-08-31,0.0
2017-09-01,-0.6289
2017-09-05,-3.1646
2017-09-06,1.3072
2017-09-11,-0.129
2017-09-13,-1.1628
2017-09-14,-1.3072
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,-0.6623
2017-09-20,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,-0.6667
2017-09-27,0.0
2017-09-28,-0.6711
2017-09-29,0.6757
2017-10-06,0.0
2017-10-11,-0.6711
2017-10-12,-0.6757
2017-10-16,-0.6803
2017-10-19,-0.6849
2017-10-20,-0.6897
2017-10-25,-0.6944
2017-10-31,2.0979
2017-11-06,-0.6849
2017-11-07,-1.3793
2017-11-08,0.0
2017-11-10,2.7972
2017-11-13,-1.3605
2017-11-14,0.6897
2017-11-15,0.0
2017-11-16,-0.6849
2017-11-17,2.8966
2017-11-21,-0.8043
2017-11-22,0.0
2017-11-29,2.7672
2017-11-30,-2.439
2017-12-05,-3.3333
2017-12-06,2.4138
2017-12-07,-2.3569
2017-12-08,0.0
2017-12-12,2.5862
2017-12-13,0.1882
2017-12-14,1.0101
2017-12-15,-1.0
2017-12-18,2.0202
2017-12-19,0.0
2017-12-20,-0.9901
2017-12-21,-2.0
2017-12-22,-1.0204
2017-12-26,5.1546
2017-12-27,0.0
2017-12-28,-1.9607999999999999
2017-12-29,0.5
2018-01-02,1.4925
2018-01-03,-1.9607999999999999
2018-01-04,0.0
2018-01-05,0.0
2018-01-09,1.0
2018-01-10,0.0
2018-01-18,0.9901
2018-01-19,-0.9804
2018-01-22,3.9604
2018-01-23,0.9524
2018-01-24,-1.8868
2018-01-26,10.5769
2018-01-29,-1.7391
2018-01-30,0.0
2018-01-31,1.7699
2018-02-01,0.0
2018-02-02,-5.2174
2018-02-05,0.9174
2018-02-08,-1.8182
2018-02-09,4.6296
2018-02-12,-2.3009
2018-02-15,-1.9928
2018-02-16,0.7394
2018-02-21,-0.6422
2018-02-22,-2.1237
2018-02-23,-1.8868
2018-02-27,-1.9231
2018-02-28,0.0
2018-03-01,-1.9607999999999999
2018-03-02,0.0
2018-03-08,0.0
2018-03-09,3.0
2018-03-12,0.3883
2018-03-13,-0.3868
2018-03-14,0.0
2018-03-15,-0.9709
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,-0.9804
2018-04-04,0.0
2018-04-09,0.0
2018-04-10,-0.9901
2018-04-11,-1.0
2018-04-12,0.0
2018-04-16,-1.8182
2018-04-17,0.0
2018-04-18,0.823
2018-04-19,-1.0204
2018-04-20,-2.0619
2018-04-23,0.2105
2018-04-24,-0.4202
2018-04-25,-1.6878
2018-04-26,-2.3605
2018-04-27,1.0989
2018-04-30,5.4348
2018-05-01,-2.0619
2018-05-02,3.1579
2018-05-03,1.6327
2018-05-04,2.4096
2018-05-07,0.0
2018-05-08,0.0
2018-05-10,0.0
2018-05-11,6.8627
2018-05-14,0.9174
2018-05-15,3.6364
2018-05-16,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,1.7544
2018-05-23,-2.5862
2018-05-24,-0.354
2018-05-29,3.0195
2018-05-30,-2.2414
2018-05-31,1.4109
2018-06-01,-1.7391
2018-06-04,0.0
2018-06-05,0.885
2018-06-06,-0.8772
2018-06-07,0.0
2018-06-08,0.0
2018-06-13,0.0
2018-06-14,-0.708
2018-06-18,1.6042999999999998
2018-06-19,-1.2281
2018-06-20,1.2433
2018-06-21,0.0
2018-06-22,-0.8772
2018-06-25,7.0796
2018-06-26,2.4793
2018-06-27,0.0
2018-06-29,0.8065
2018-07-02,-0.8
2018-07-03,-2.4194
2018-07-05,0.0
2018-07-11,-1.6529
2018-07-12,0.5042
2018-07-13,1.1706
2018-07-16,-2.6397
2018-07-17,-5.5319
2018-07-18,10.3604
2018-07-19,-0.8163
2018-07-20,2.8807
2018-07-24,1.2
2018-07-26,0.0
2018-07-27,0.0
2018-07-31,-0.3953
2018-08-01,0.3968
2018-08-06,0.0
2018-08-07,-0.3953
2018-08-08,0.3968
2018-08-09,1.1858
2018-08-10,1.5625
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,3.8462
2018-08-24,0.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,-4.4444
2018-08-31,8.5271
2018-09-14,0.0
2018-09-17,-3.5714
2018-09-18,1.8519
2018-09-21,-3.6364
2018-09-24,-2.6414999999999997
2018-09-25,1.938
2018-09-26,-1.1027
2018-09-27,5.7286
2018-09-28,1.8182
2018-10-01,1.7856999999999998
2018-10-02,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,-7.0175
2018-10-11,9.434
2018-10-12,0.0
2018-10-17,0.0
2018-10-19,-9.6552
2018-10-22,1.145
2018-10-23,9.434
2018-10-24,-1.7241
2018-10-26,3.5088
2018-11-05,-5.0847
2018-11-06,-1.7856999999999998
2018-11-07,-1.8182
2018-11-08,7.4074
2018-11-09,3.4483
2018-11-13,-3.3333
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-28,0.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,1.7241
2018-12-06,0.0
2018-12-10,1.6949
2018-12-14,-1.6667
2018-12-17,1.6949
2018-12-18,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-24,-0.3333
2018-12-27,0.3344
2018-12-28,4.3333
2018-12-31,2.6038
2019-01-02,0.0
2019-01-04,0.0
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,2.2727
2019-01-14,0.0
2019-01-16,2.2222
2019-01-18,4.3478
2019-01-22,6.8333
2019-01-23,3.3541
2019-01-28,0.0
2019-01-29,0.0
2019-01-31,1.8868
2019-02-05,0.0
2019-02-06,0.0
2019-02-19,1.8519
2019-02-21,-1.8182
2019-03-04,-1.8519
2019-03-05,1.8868
2019-03-14,1.8519
2019-03-15,-2.1818
2019-03-20,-1.8587
2019-03-25,2.2727
2019-03-26,5.8741
2019-03-29,-16.6667
2019-04-01,8.5714
2019-04-22,0.0
2019-04-26,31.5789
2019-04-29,-26.0
2019-05-02,2.7027
2019-05-09,-1.0526
2019-05-14,-2.1277
2019-05-17,6.1304
2019-05-21,2.9412000000000003
2019-05-31,0.0
2019-06-17,-8.5714
2019-06-24,6.25
2019-06-25,-5.8824
2019-07-05,-0.625
2019-09-09,-33.956
2019-09-17,-4.771
2019-09-27,0.0
2019-10-04,0.0
2019-10-07,0.0
2019-10-09,0.0
2019-10-23,25.0
2019-10-25,-20.0
2019-10-30,0.0
2019-11-01,20.0
2019-11-04,-20.8333
2019-11-05,5.2632
2019-11-06,-10.0
2019-11-08,-22.2206
2019-11-12,36.2828
2019-11-14,4.8218
2019-11-15,-1.1
2019-11-19,-10.2123
2019-11-27,0.2252
2019-12-04,6.7416
2019-12-05,-6.5263
2019-12-16,3.6036
2019-12-17,0.0
2019-12-18,0.0
2019-12-20,-1.087
2019-12-23,-1.0989
2019-12-27,0.0
2019-12-30,5.5556
2019-12-31,-4.2105
2020-02-03,-1.0989
2020-02-07,0.0
2020-02-10,0.0
2020-02-12,5.5556
2020-02-20,1.3158
2020-03-02,-6.4935
2020-03-11,-5.5556
2020-03-18,-17.647100000000002
2020-03-19,0.0
2020-03-20,7.1429
2020-03-23,13.3333
2020-03-24,5.8824
2020-03-25,0.0
2020-04-01,2.2222
2020-04-02,0.0
2020-04-13,-2.1739
2020-04-15,2.2222
2020-04-23,8.6957
2020-04-24,0.0
2020-05-04,-2.0
2020-05-11,2.0408
2020-05-12,5.0
2020-05-15,-4.7619
2020-05-19,10.0
2020-05-21,9.0909
2020-05-26,-16.6667
2020-05-27,6.0
2020-05-28,8.4906
2020-06-18,4.3478
2020-06-24,0.0
2020-07-06,-0.8333
2020-07-15,-3.3613
