ticker,BXNG US Equity
2016-11-17,-3.5039
2016-11-18,5.0067
2016-11-21,-9.1703
2016-11-22,-11.0577
2016-11-23,8.1081
2016-11-28,-10.0
2016-11-29,0.0
2016-11-30,8.5556
2016-12-01,0.8188
2016-12-02,-8.6294
2016-12-05,0.0
2016-12-06,-0.5556
2016-12-07,0.0
2016-12-08,-1.7982
2016-12-09,-7.2711
2016-12-12,16.5644
2016-12-14,-1.0526
2016-12-15,-1.5957
2016-12-16,-11.8919
2016-12-19,15.9509
2016-12-21,-10.0529
2016-12-22,12.9412
2016-12-23,4.1667
2016-12-27,-4.0
2016-12-28,4.1667
2016-12-29,-3.05
2016-12-30,-7.968
2017-01-03,-1.9333
2017-01-05,0.0
2017-01-06,1.7214
2017-01-09,6.7341
2017-01-10,0.0
2017-01-11,-14.2105
2017-01-12,3.0675
2017-01-13,13.0952
2017-01-17,-21.0526
2017-01-18,29.3333
2017-01-19,-2.0619
2017-01-20,-15.2632
2017-01-23,16.1491
2017-01-25,-6.9519
2017-01-26,0.5747
2017-01-27,5.7143
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,-5.4054
2017-02-03,0.0
2017-02-06,-2.9714
2017-02-07,1.2955999999999999
2017-02-09,-8.1395
2017-02-13,-8.2278
2017-02-14,-1.3793
2017-02-15,-5.5944
2017-02-16,0.0
2017-02-17,-0.7407
2017-02-21,-13.4328
2017-02-22,16.3793
2017-02-23,-11.1111
2017-02-24,-6.6667
2017-02-27,0.8929
2017-02-28,0.885
2017-03-01,-0.8772
2017-03-02,-9.7345
2017-03-03,2.9412000000000003
2017-03-07,0.9524
2017-03-08,6.6038
2017-03-09,0.0
2017-03-10,0.2655
2017-03-13,-2.9126
2017-03-14,0.8352
2017-03-15,2.7779
2017-03-16,9.6491
2017-03-17,-9.6
2017-03-20,0.885
2017-03-21,0.0
2017-03-22,6.1404
2017-03-23,1.6529
2017-03-28,21.9512
2017-03-29,-1.3333
2017-03-30,-15.5405
2017-03-31,0.0
2017-04-03,12.0
2017-04-05,-0.7143
2017-04-07,0.7194
2017-04-10,0.0
2017-04-12,0.0
2017-04-13,-3.5714
2017-04-17,-0.0093
2017-04-18,0.0093
2017-04-19,-3.7037
2017-04-20,-3.8462
2017-04-21,0.0
2017-04-24,-5.6
2017-04-25,1.6949
2017-04-26,-10.8333
2017-04-28,0.8411
2017-05-01,-0.7414
2017-05-03,7.3763
2017-05-04,-6.9565
2017-05-05,7.4766
2017-05-08,-3.4783
2017-05-09,-9.8649
2017-05-10,19.94
2017-05-11,0.0
2017-05-15,-27.4167
2017-05-16,19.403
2017-05-17,-3.8462
2017-05-19,0.0
2017-05-22,-5.0
2017-05-23,0.0
2017-05-25,0.0
2017-05-26,0.0
2017-06-01,-5.2632
2017-06-02,12.1319
2017-06-05,0.0805
2017-06-06,0.0
2017-06-07,1.3201
2017-06-08,1.6287
2017-06-12,1.9231
2017-06-13,1.8868
2017-06-15,-1.2037
2017-06-19,1.2184
2017-06-20,0.0
2017-06-21,-25.9074
2017-06-22,17.4706
2017-06-23,-1.4862
2017-06-26,-1.9438
2017-06-27,15.8585
2017-06-28,-4.9457
2017-06-30,-10.0
2017-07-05,0.0
2017-07-07,9.0011
2017-07-12,1.9358
2017-07-14,0.0
2017-07-17,0.0
2017-07-19,-1.0
2017-07-20,0.0
2017-07-21,-16.1616
2017-07-24,18.0723
2017-07-25,-1.7347000000000001
2017-07-27,0.0
2017-08-02,-12.3053
2017-08-07,-11.1901
2017-08-11,21.48
2017-08-15,-9.9989
2017-08-16,-8.5366
2017-08-17,19.2
2017-08-18,1.7896999999999998
2017-08-21,-17.5824
2017-08-22,14.6667
2017-08-23,-27.6384
2017-08-25,-3.585
2017-08-31,0.0
2017-09-05,-6.15
2017-09-06,4.7771
2017-09-07,-45.5932
2017-09-08,9.0343
2017-09-11,45.7143
2017-09-12,-31.3725
2017-09-14,0.0
2017-09-15,45.7143
2017-09-18,-4.2745
2017-09-21,-3.9943
2017-10-09,-19.2127
2017-10-10,-18.183
2017-10-11,-18.98
2017-10-13,-0.3984
2017-10-18,20.0
2017-10-23,-10.7633
2017-10-24,-6.6154
2017-10-25,-4.332
2017-10-26,25.4338
2017-10-27,-26.3333
2017-10-30,-14.0271
2017-10-31,-16.3158
2017-11-01,0.0
2017-11-10,55.9748
2017-11-13,-35.4839
2017-11-14,12.65
2017-11-20,37.5943
2017-11-21,0.4032
2017-11-22,0.0
2017-11-24,0.4016
2017-11-27,-1.8399999999999999
2017-11-28,1.8745
2017-11-29,-8.0
2017-11-30,8.6957
2017-12-01,0.0
2017-12-04,4.0
2017-12-06,-11.538499999999999
2017-12-08,0.0
2017-12-12,-0.8696
2017-12-13,-2.1447
2017-12-14,-27.7486
2017-12-15,0.0
2017-12-18,-0.062
2017-12-19,42.7685
2017-12-20,-29.9565
2017-12-21,42.7685
2017-12-22,-6.89
2017-12-27,-24.7734
2017-12-29,0.5587
2018-01-02,71.0494
2018-01-03,44.3522
2018-01-04,37.5
2018-01-05,0.0
2018-01-08,163.6364
2018-01-09,-23.4483
2018-01-10,-5.4054
2018-01-11,-3.8095
2018-01-12,1.9802
2018-01-16,0.9709
2018-01-17,-4.8077
2018-01-18,-25.1111
2018-01-19,14.648
2018-01-22,-8.2353
2018-01-23,-10.2564
2018-01-24,-9.8286
2018-01-25,26.7427
2018-01-26,-2.9058
2018-01-29,28.7151
2018-01-30,-22.9876
2018-01-31,0.0039
2018-02-01,-8.9221
2018-02-02,21.2035
2018-02-05,2.3529
2018-02-06,-7.6207
2018-02-07,1.4993
2018-02-08,2.7766
2018-02-09,-9.1722
2018-02-12,5.0558
2018-02-13,6.25
2018-02-14,3.1782
2018-02-15,2.6208
2018-02-16,2.2222
2018-02-20,-11.9565
2018-02-21,0.0
2018-02-22,-1.2346
2018-02-23,-2.875
2018-02-26,-12.4839
2018-02-27,-38.2206
2018-02-28,19.0193
2018-03-01,-6.2
2018-03-02,-2.9851
2018-03-05,20.8791
2018-03-06,0.0
2018-03-07,-17.2727
2018-03-08,29.6703
2018-03-09,1.6949
2018-03-12,5.0
2018-03-13,14.2857
2018-03-14,18.0556
2018-03-15,3.5294
2018-03-16,1.1364
2018-03-19,-13.4831
2018-03-20,-0.7273
2018-03-21,-14.966
2018-03-22,4.6308
2018-03-23,2.3967
2018-03-26,-2.355
2018-03-27,0.0
2018-03-28,0.7353
2018-03-29,0.7299
2018-04-02,0.5797
2018-04-03,-3.4582
2018-04-04,8.9552
2018-04-05,-1.3699
2018-04-06,-4.1667
2018-04-09,-7.2464
2018-04-10,5.1719
2018-04-11,-4.9027
2018-04-12,6.4052
2018-04-13,5.726
2018-04-16,-10.4291
2018-04-17,-11.6279
2018-04-18,-7.1579
2018-04-19,22.8269
2018-04-20,0.0
2018-04-23,-9.2308
2018-04-24,11.8644
2018-04-25,-3.0303
2018-04-26,-6.25
2018-04-27,-13.3333
2018-04-30,-30.5769
2018-05-01,38.5042
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-07,10.0
2018-05-08,0.0
2018-05-09,-25.4545
2018-05-10,60.9756
2018-05-11,-31.3485
2018-05-14,42.3527
2018-05-15,8.5271
2018-05-16,-21.4286
2018-05-17,-1.8182
2018-05-18,1.8519
2018-05-21,0.0
2018-05-23,-0.0364
2018-05-24,-29.0651
2018-05-25,9.641
2018-05-29,-1.5434999999999999
2018-05-30,-0.2138
2018-05-31,18.21
2018-06-01,1.6915
2018-06-04,0.0
2018-06-05,4.9505
2018-06-06,-20.7547
2018-06-08,30.9524
2018-06-11,0.0
2018-06-13,-23.4545
2018-06-14,7.1259
2018-06-15,21.9512
2018-06-18,0.0
2018-06-19,-9.0909
2018-06-20,-8.0
2018-06-21,-10.6522
2018-06-22,31.3869
2018-06-25,0.0
2018-06-26,-23.8704
2018-06-27,21.6249
2018-06-29,4.0
2018-07-02,0.0
2018-07-03,-23.0769
2018-07-05,2.5
2018-07-06,0.4878
2018-07-09,26.2136
2018-07-10,-23.0577
2018-07-11,-0.025
2018-07-12,0.0
2018-07-13,13.75
2018-07-16,12.0879
2018-07-17,-17.647100000000002
2018-07-18,19.0476
2018-07-19,2.0
2018-07-20,-23.3333
2018-07-23,2.3018
2018-07-24,0.0
2018-07-25,17.5
2018-07-26,0.0
2018-07-27,-4.2553
2018-07-30,-20.0
2018-07-31,2.7778
2018-08-01,8.1081
2018-08-02,-9.0
2018-08-03,40.1099
2018-08-06,-28.2353
2018-08-07,1.3660999999999999
2018-08-08,7.8167
2018-08-09,19.75
2018-08-10,-16.2839
2018-08-13,-23.6908
2018-08-14,54.902
2018-08-15,3.3755
2018-08-16,-28.5714
2018-08-17,28.5714
2018-08-20,13.3333
2018-08-21,1.9607999999999999
2018-08-22,-27.3077
2018-08-23,32.2751
2018-08-24,3.98
2018-08-27,-15.3491
2018-08-28,-2.2949
2018-08-29,-4.6512
2018-08-30,2.439
2018-08-31,-4.7619
2018-09-04,25.0
2018-09-05,0.62
2018-09-06,-10.7951
2018-09-07,13.6389
2018-09-10,-2.3529
2018-09-11,2.4096
2018-09-12,-0.9804
2018-09-13,0.0
2018-09-14,0.9703
2018-09-17,-13.1202
2018-09-18,15.1242
2018-09-19,-20.9804
2018-09-20,26.5509
2018-09-21,-0.9804
2018-09-24,0.0
2018-09-25,0.9901
2018-09-26,-0.1961
2018-09-27,0.0
2018-09-28,0.1965
2018-10-01,-21.1569
2018-10-02,0.0
2018-10-03,0.0
2018-10-04,1.9647000000000001
2018-10-05,21.2195
2018-10-08,-15.2515
2018-10-09,16.3343
2018-10-10,-12.0408
2018-10-11,2.0882
2018-10-15,0.0
2018-10-16,13.6136
2018-10-17,-1.9804
2018-10-18,-0.0204
2018-10-19,-10.8185
2018-10-22,0.7095
2018-10-23,11.3636
2018-10-24,-14.2857
2018-10-25,0.0
2018-10-26,-7.1429
2018-10-29,23.0769
2018-10-30,-0.2083
2018-10-31,-26.3048
2018-11-01,21.813
2018-11-02,-16.2093
2018-11-05,1.9151
2018-11-06,-2.0969
2018-11-07,2.114
2018-11-08,-9.8066
2018-11-09,0.0
2018-11-12,-0.3322
2018-11-14,0.0
2018-11-15,37.2939
2018-11-16,-0.6997
2018-11-19,-4.2009
2018-11-20,-30.3944
2018-11-21,0.0
2018-11-26,0.6667
2018-11-27,35.7616
2018-11-28,-4.878
2018-11-29,0.0
2018-11-30,15.3846
2018-12-03,11.1111
2018-12-04,0.0
2018-12-06,-35.94
2018-12-07,45.4886
2018-12-10,-22.5322
2018-12-11,24.6537
2018-12-12,11.1111
2018-12-13,-4.0
2018-12-17,4.1458
2018-12-18,0.02
2018-12-19,-14.478
2018-12-20,-6.4568
2018-12-21,20.0
2018-12-24,-22.9167
2018-12-26,0.0
2018-12-27,-2.4324
2018-12-28,32.964
2018-12-31,-8.3333
2019-01-02,-4.5455
2019-01-03,-14.0476
2019-01-04,2.4931
2019-01-07,-13.5189
2019-01-08,37.5086
2019-01-09,-6.8182
2019-01-10,-24.3902
2019-01-11,-2.4839
2019-01-14,0.0992
2019-01-15,0.1652
2019-01-16,15.4734
2019-01-17,0.0
2019-01-18,1.4271
2019-01-22,0.9873
2019-01-23,-10.7113
2019-01-24,31.209
2019-01-25,-19.0476
2019-01-28,25.0
2019-01-29,-19.7647
2019-01-30,24.6334
2019-01-31,5.4118
2019-02-01,-12.9464
2019-02-04,-10.2333
2019-02-05,2.2594
2019-02-06,22.905
2019-02-07,13.6364
2019-02-08,0.0
2019-02-11,2.0
2019-02-12,0.0
2019-02-13,-19.5882
2019-02-15,21.9215
2019-02-19,2.0
2019-02-20,-1.5686
2019-02-21,-16.3147
2019-02-22,9.5215
2019-02-25,10.8455
2019-02-26,-3.6157
2019-02-27,-11.5062
2019-02-28,3.4483
2019-03-01,13.3333
2019-03-04,1.9607999999999999
2019-03-05,0.0
2019-03-06,-9.1346
2019-03-08,-5.6085
2019-03-11,12.5561
2019-03-12,3.5657
2019-03-13,-1.9042
2019-03-14,-0.5882
2019-03-15,0.5917
2019-03-18,-0.9804
2019-03-19,-0.9901
2019-03-20,-2.1
2019-03-21,-1.9407999999999999
2019-03-22,6.25
2019-03-25,0.0
2019-03-26,-13.6275
2019-03-27,15.7775
2019-03-28,-1.9804
2019-03-29,-5.9812
2019-04-01,3.1915
2019-04-02,-11.3402
2019-04-03,6.9767
2019-04-04,10.8696
2019-04-05,0.9804
2019-04-08,-6.7864
2019-04-09,4.1558
2019-04-11,0.0
2019-04-15,2.0
2019-04-16,0.0
2019-04-17,-11.7647
2019-04-18,8.8889
2019-04-22,8.1633
2019-04-23,-13.2075
2019-04-24,6.5217
2019-04-25,-12.1837
2019-04-26,4.6247
2019-04-29,2.8443
2019-04-30,7.8065999999999995
2019-05-01,6.1805
2019-05-02,-15.0566
2019-05-03,0.422
2019-05-06,12.8069
2019-05-07,3.9215999999999998
2019-05-08,1.8868
2019-05-09,-20.1852
2019-05-10,24.7796
2019-05-13,0.0
2019-05-14,0.4091
2019-05-15,-14.6296
2019-05-16,17.0933
2019-05-17,-12.9307
2019-05-20,-7.8511
2019-05-21,14.292300000000001
2019-05-22,8.0808
2019-05-23,-0.9533
2019-05-24,-0.9247
2019-05-28,0.9524
2019-05-29,0.0
2019-05-30,-3.7736
2019-05-31,-1.9607999999999999
2019-06-03,0.0
2019-06-04,8.0
2019-06-05,-3.7037
2019-06-06,0.0
2019-06-10,-10.5769
2019-06-12,0.0
2019-06-14,-5.3548
2019-06-17,0.0
2019-06-18,20.4272
2019-06-19,-16.9623
2019-06-20,0.0
2019-06-24,20.4045
2019-06-25,-16.9655
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,19.3886
2019-07-01,-16.2399
2019-07-02,18.8864
2019-07-03,-17.7977
2019-07-05,-6.7477
2019-07-08,0.2531
2019-07-09,0.0
2019-07-10,6.9652
2019-07-11,4.6512
2019-07-15,2.2222
2019-07-16,8.6957
2019-07-17,-2.0
2019-07-18,8.1429
2019-07-19,-18.8526
2019-07-22,-6.9767
2019-07-23,-5.0
2019-07-25,31.552599999999998
2019-07-26,-15.7832
2019-07-29,-0.2138
2019-07-30,19.0193
2019-07-31,-10.0
2019-08-01,-11.1111
2019-08-02,27.0
2019-08-05,-10.0787
2019-08-06,2.4518
2019-08-07,-3.8462
2019-08-08,-0.0222
2019-08-09,-8.0462
2019-08-12,0.0
2019-08-13,13.6089
2019-08-14,0.0
2019-08-15,-2.1277
2019-08-16,-3.9565
2019-08-19,-9.416
2019-08-21,-5.997
2019-08-23,32.3232
2019-08-26,0.0
2019-08-28,-16.2314
2019-08-29,-9.7122
2019-08-30,14.2098
2019-09-04,0.0
2019-09-05,-11.5814
2019-09-06,0.1052
2019-09-09,15.6069
2019-09-10,15.9091
2019-09-11,-1.9607999999999999
2019-09-13,-19.94
2019-09-16,2.4482
2019-09-17,4.8525
2019-09-18,0.0
2019-09-19,0.0
2019-09-23,11.6279
2019-09-24,-20.625
2019-09-25,25.9843
2019-09-26,0.0
2019-09-27,-20.6042
2019-09-30,-0.0262
2019-10-01,2.4934
2019-10-02,2.4328
2019-10-03,-4.725
2019-10-04,20.7032
2019-10-07,-17.1739
2019-10-08,0.0262
2019-10-10,-0.0262
2019-10-14,-5.2493
2019-10-15,-1.9391
2019-10-17,4.548
2019-10-18,-0.027
2019-10-21,20.2878
2019-10-22,5.1082
2019-10-23,-22.8089
2019-10-28,21.8499
2019-10-30,-17.9318
2019-10-31,0.0
2019-11-01,4.4406
2019-11-04,16.6691
2019-11-05,6.3636
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,-4.2735
2019-11-11,-6.25
2019-11-12,2.3810000000000002
2019-11-13,6.9302
2019-11-14,-0.0217
2019-11-15,-19.491
2019-11-18,0.0
2019-11-19,18.8868
2019-11-21,-9.0909
2019-11-22,-4.975
2019-11-25,-0.0263
2019-11-26,0.0
2019-11-29,18.4211
2019-12-02,2.1556
2019-12-03,-0.174
2019-12-04,-19.3506
2019-12-05,8.0519
2019-12-06,0.025
2019-12-09,6.1125
2019-12-10,-11.6504
2019-12-11,19.9467
2019-12-12,-17.7412
2019-12-13,6.7568
2019-12-16,-10.3797
2019-12-17,4.5198
2019-12-18,2.7027
2019-12-19,-6.8421
2019-12-23,0.0
2019-12-26,4.5198
2019-12-27,0.0
2019-12-31,-4.3514
2020-01-02,4.3699
2020-01-03,-4.9719999999999995
2020-01-06,0.0
2020-01-07,11.396
2020-01-08,16.8798
2020-01-09,-21.0066
2020-01-13,23.8227
2020-01-14,-19.4631
2020-01-15,2.8056
2020-01-16,13.4288
2020-01-17,-37.8037
2020-01-21,0.4979
2020-01-22,40.968
2020-01-23,-5.3798
2020-01-24,-14.2857
2020-01-27,0.0
2020-01-30,0.0
2020-01-31,3.8333
2020-02-03,24.9117
2020-02-04,-19.9435
2020-02-05,0.1605
2020-02-06,0.0
2020-02-07,12.1795
2020-02-10,10.857099999999999
2020-02-11,-16.9425
2020-02-12,20.5847
2020-02-13,-5.124
2020-02-14,-7.5099
2020-02-18,-11.7302
2020-02-19,6.3123000000000005
2020-02-20,0.0
2020-02-21,21.8438
2020-02-24,-23.0315
2020-02-25,15.7614
2020-02-26,11.4853
2020-02-27,-22.5148
2020-02-28,26.6245
2020-03-02,-28.8947
2020-03-03,21.9282
2020-03-04,-8.9088
2020-03-06,-9.6634
2020-03-09,-0.0369
2020-03-10,0.2214
2020-03-11,0.0368
2020-03-12,30.2348
2020-03-13,-16.6309
2020-03-16,-8.1356
2020-03-17,40.2214
2020-03-18,-10.526299999999999
2020-03-19,-4.1912
2020-03-23,-10.5142
2020-03-24,-13.6878
2020-03-25,0.0
2020-03-26,-0.0397
2020-03-27,9.3439
2020-03-30,-8.3636
2020-04-01,3.2143
2020-04-02,0.0
2020-04-03,-0.0384
2020-04-06,0.0
2020-04-07,37.3077
2020-04-08,-6.1134
2020-04-09,2.8866
2020-04-13,-4.1975
2020-04-14,-3.8971
2020-04-15,8.6614
2020-04-16,-14.6014
2020-04-17,-11.4128
2020-04-20,3.4483
2020-04-21,11.1111
2020-04-22,0.0
2020-04-23,10.0
2020-04-24,18.1818
2020-04-27,-23.0769
2020-04-28,66.6667
2020-04-29,40.0
2020-04-30,-5.0
2020-05-01,12.782
2020-05-04,20.0
2020-05-05,-11.1111
2020-05-06,7.375
2020-05-07,-19.674
2020-05-08,11.5942
2020-05-11,9.7403
2020-05-12,-14.2012
2020-05-13,14.4828
2020-05-14,2.4096
2020-05-15,5.8824
2020-05-18,-18.8889
2020-05-19,-2.1918
2020-05-20,3.6414999999999997
2020-05-21,0.0
2020-05-22,-5.4054
2020-05-26,2.8571
2020-05-27,-6.9444
2020-05-28,-2.9851
2020-05-29,4.6154
2020-06-01,-5.8824
2020-06-02,9.375
2020-06-03,0.0
2020-06-04,11.4286
2020-06-05,-1.2821
2020-06-08,-9.0909
2020-06-09,5.7143
2020-06-10,-7.8378
2020-06-11,17.3021
2020-06-12,-20.0
2020-06-15,21.875
2020-06-16,-3.8462
2020-06-17,-14.0
2020-06-18,0.7752
2020-06-19,-6.1538
2020-06-22,22.9508
2020-06-23,-12.0
2020-06-24,2.8788
2020-06-25,-2.7982
2020-06-26,1.5152
2020-06-29,1.4925
2020-06-30,-10.2941
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,4.918
2020-07-07,-1.5625
2020-07-08,4.7302
2020-07-09,-4.5165
2020-07-10,-4.7619
2020-07-13,4.0833
2020-07-14,-1.1209
2020-07-15,-6.0729
2020-07-16,7.7586
2020-07-17,-1.6
2020-07-20,-1.7073
2020-07-21,-4.0529
2020-07-22,3.4483
2020-07-23,-0.5
2020-07-24,-2.8476
2020-07-27,1.3362
2020-07-28,1.6589
2020-07-29,3.7657
2020-07-30,-12.9032
2020-07-31,12.963
