ticker,FCAU US Equity
2015-03-06,-2.3733
2015-03-09,1.4455
2015-03-10,-2.2668
2015-03-11,2.717
2015-03-12,2.4516
2015-03-13,3.3375
2015-03-16,1.8891
2015-03-17,-1.7943
2015-03-18,-0.9744
2015-03-19,0.0
2015-03-20,0.738
2015-03-23,-0.6716
2015-03-24,1.7824
2015-03-25,-1.4493
2015-03-26,-1.4706000000000001
2015-03-27,2.1144
2015-03-30,0.7917
2015-03-31,-1.4502
2015-04-01,0.3066
2015-04-02,2.0171
2015-04-06,0.1198
2015-04-07,-2.0946
2015-04-08,1.4059
2015-04-09,0.6631
2015-04-10,-1.3174000000000001
2015-04-13,-0.2427
2015-04-14,-0.6083
2015-04-15,0.918
2015-04-16,-1.2129
2015-04-17,-0.5525
2015-04-20,-1.1111
2015-04-21,1.5605
2015-04-22,0.1229
2015-04-23,-1.2891
2015-04-24,0.6841
2015-04-27,2.1001
2015-04-28,-1.5729
2015-04-29,-5.5317
2015-04-30,-4.0338
2015-05-01,-0.678
2015-05-04,1.0239
2015-05-05,-0.6757
2015-05-06,-2.517
2015-05-07,3.4892
2015-05-08,2.0229
2015-05-11,-0.9914
2015-05-12,-1.2016
2015-05-13,1.6216
2015-05-14,1.7952
2015-05-15,0.9144
2015-05-18,0.1294
2015-05-19,0.8403
2015-05-20,0.9615
2015-05-21,0.7619
2015-05-22,0.4411
2015-05-26,-1.2547
2015-05-27,2.033
2015-05-28,0.4981
2015-05-29,-0.6815
2015-06-01,1.6219999999999999
2015-06-02,-0.798
2015-06-03,0.9282
2015-06-04,-1.4102000000000001
2015-06-05,-2.6741
2015-06-08,-0.3834
2015-06-09,-1.9243000000000001
2015-06-10,2.7469
2015-06-11,0.8912
2015-06-12,0.4416
2015-06-15,-2.5754
2015-06-16,-0.0645
2015-06-17,-2.0
2015-06-18,1.5142
2015-06-19,-1.4916
2015-06-22,2.5016
2015-06-23,1.413
2015-06-24,-2.0266
2015-06-25,-0.5171
2015-06-26,1.2995
2015-06-29,-6.7992
2015-06-30,0.0
2015-07-01,0.6882
2015-07-02,-2.324
2015-07-06,-1.6795
2015-07-07,0.4982
2015-07-08,-3.5411
2015-07-09,2.3495
2015-07-10,3.802
2015-07-13,0.8293
2015-07-14,-0.4112
2015-07-15,2.0647
2015-07-16,2.6298
2015-07-17,1.7083
2015-07-20,-0.0646
2015-07-21,0.3878
2015-07-22,-0.1288
2015-07-23,0.1934
2015-07-24,-2.5097
2015-07-27,-4.8845
2015-07-28,3.6086
2015-07-29,-2.7461
2015-07-30,7.3003
2015-07-31,1.4121000000000001
2015-08-03,2.1519
2015-08-04,0.3098
2015-08-05,0.0
2015-08-06,0.2471
2015-08-07,0.7394
2015-08-10,1.2844
2015-08-11,-1.2077
2015-08-12,-5.9902
2015-08-13,1.6905000000000001
2015-08-14,-0.3197
2015-08-17,-0.8339
2015-08-18,-0.9056
2015-08-19,-1.5013
2015-08-20,-3.1146
2015-08-21,-0.342
2015-08-24,-5.6966
2015-08-25,2.1834
2015-08-26,2.9202
2015-08-27,-0.346
2015-08-28,-0.4167
2015-08-31,-1.4644
2015-09-01,-3.3970000000000002
2015-09-02,1.0989
2015-09-03,0.5072
2015-09-04,-1.9466
2015-09-08,7.0588
2015-09-09,-1.0302
2015-09-10,1.2490999999999999
2015-09-11,-0.1371
2015-09-14,-1.6472
2015-09-15,3.4194
2015-09-16,0.4723
2015-09-17,1.5447
2015-09-18,-4.0344
2015-09-21,-2.6189
2015-09-22,-5.6617
2015-09-23,2.6257
2015-09-24,-4.2398
2015-09-25,-0.916
2015-09-28,-4.8536
2015-09-29,-1.1336
2015-09-30,8.19
2015-10-01,2.3467000000000002
2015-10-02,3.7721999999999998
2015-10-05,1.3542
2015-10-06,0.211
2015-10-07,4.0
2015-10-08,4.5884
2015-10-09,1.0968
2015-10-12,1.5316
2015-10-13,-1.1942
2015-10-14,0.5725
2015-10-15,3.2258
2015-10-16,-0.6127
2015-10-19,1.5413000000000001
2015-10-20,-3.218
2015-10-21,-4.6424
2015-10-22,0.2632
2015-10-23,0.853
2015-10-26,-0.1301
2015-10-27,0.3909
2015-10-28,-4.4776
2015-10-29,-1.087
2015-10-30,0.5495
2015-11-02,1.7077
2015-11-03,-1.6118000000000001
2015-11-04,-2.6621
2015-11-05,0.2805
2015-11-06,0.8392
2015-11-09,-1.4563
2015-11-10,-1.126
2015-11-11,-0.7117
2015-11-12,-2.7957
2015-11-13,-0.295
2015-11-16,0.0
2015-11-17,-0.5178
2015-11-18,-0.1487
2015-11-19,3.0529
2015-11-20,1.4451
2015-11-23,-0.0712
2015-11-24,-0.8553
2015-11-25,0.7189
2015-11-27,2.4268
2015-11-30,-0.6969
2015-12-01,-0.0702
2015-12-02,-2.4579
2015-12-03,-0.288
2015-12-04,1.3718
2015-12-07,-0.0712
2015-12-08,-1.4968
2015-12-09,-0.0724
2015-12-10,-0.0724
2015-12-11,-1.4493
2015-12-14,-3.75
2015-12-15,3.1322
2015-12-16,1.5556
2015-12-17,0.7294
2015-12-18,-0.6517
2015-12-21,1.7492999999999999
2015-12-22,-1.8625
2015-12-23,3.7956
2015-12-24,0.0
2015-12-28,0.5626
2015-12-29,0.4895
2015-12-30,-1.5310000000000001
2015-12-31,-1.1307
2016-01-04,-1.9498
2016-01-05,0.7778
2016-01-06,-5.8434
2016-01-07,-3.2787
2016-01-08,-3.2688
2016-01-11,1.5019
2016-01-12,0.9864
2016-01-13,-4.0293
2016-01-14,-4.1985
2016-01-15,-2.5232
2016-01-19,-2.9973
2016-01-20,-3.2303
2016-01-21,3.0479
2016-01-22,2.6761
2016-01-25,-2.6063
2016-01-26,7.1831
2016-01-27,-2.1025
2016-01-28,-4.698
2016-01-29,-0.8451
2016-02-01,-0.4261
2016-02-02,-4.1369
2016-02-03,-0.744
2016-02-04,-0.2999
2016-02-05,-1.0526
2016-02-08,-7.5988
2016-02-09,-3.2895
2016-02-10,5.102
2016-02-11,-3.0744
2016-02-12,2.0033
2016-02-16,3.1097
2016-02-17,3.9683
2016-02-18,-1.6794
2016-02-19,-1.7081
2016-02-22,3.1596
2016-02-23,-3.3691
2016-02-24,-1.5848
2016-02-25,3.0596
2016-02-26,4.6875
2016-02-29,2.2388
2016-03-01,7.1533
2016-03-02,1.7711000000000001
2016-03-03,2.8112
2016-03-04,0.7813
2016-03-07,-0.9044
2016-03-08,-4.6936
2016-03-09,1.2312
2016-03-10,-1.7568000000000001
2016-03-11,4.5392
2016-03-14,2.2368
2016-03-15,-2.1879
2016-03-16,3.0263
2016-03-17,0.0
2016-03-18,3.0651
2016-03-21,-0.9913
2016-03-22,-0.1252
2016-03-23,-2.6316
2016-03-24,-1.9304999999999999
2016-03-28,0.5249
2016-03-29,2.0888
2016-03-30,4.2199
2016-03-31,-1.1043
2016-04-01,-4.0943
2016-04-04,-0.5175
2016-04-05,-4.2913
2016-04-06,-1.3587
2016-04-07,-4.6832
2016-04-08,4.1908
2016-04-11,2.2191
2016-04-12,-0.6784
2016-04-13,4.235
2016-04-14,-0.6553
2016-04-15,-0.7916
2016-04-18,3.1915
2016-04-19,3.6082
2016-04-20,1.6169
2016-04-21,0.2448
2016-04-22,-2.1978
2016-04-25,2.1223
2016-04-26,-1.7115
2016-04-27,1.6169
2016-04-28,1.1016
2016-04-29,-2.0581
2016-05-02,2.0336
2016-05-03,-3.0451
2016-05-04,-1.6332
2016-05-05,-2.2989
2016-05-06,0.915
2016-05-09,-1.6839
2016-05-10,3.0303
2016-05-11,-2.8133
2016-05-12,0.2632
2016-05-13,0.3937
2016-05-16,-1.6993
2016-05-17,-6.6489
2016-05-18,0.4274
2016-05-19,-3.2624
2016-05-20,3.2258
2016-05-23,-5.1136
2016-05-24,3.7425
2016-05-25,3.0303
2016-05-26,-0.7003
2016-05-27,-2.3977
2016-05-31,3.6127000000000002
2016-06-01,-1.8131
2016-06-02,1.2784
2016-06-03,-1.8233000000000001
2016-06-06,0.1429
2016-06-07,3.8516
2016-06-08,-0.1374
2016-06-09,-1.6505999999999998
2016-06-10,-3.9161
2016-06-13,-3.3479
2016-06-14,-0.753
2016-06-15,-0.4552
2016-06-16,0.0
2016-06-17,3.0488
2016-06-20,4.142
2016-06-21,0.2841
2016-06-22,-1.983
2016-06-23,3.9017
2016-06-24,-12.2392
2016-06-27,-5.5468
2016-06-28,1.6779
2016-06-29,-0.9901
2016-06-30,2.0
2016-07-01,1.9607999999999999
2016-07-05,-8.9744
2016-07-06,0.3521
2016-07-07,0.3509
2016-07-08,6.993
2016-07-11,4.4118
2016-07-12,3.9124
2016-07-13,-1.2048
2016-07-14,3.0488
2016-07-15,-0.1479
2016-07-18,-0.2963
2016-07-19,-2.526
2016-07-20,4.7256
2016-07-21,0.5822
2016-07-22,-0.7236
2016-07-25,0.2915
2016-07-26,1.7442
2016-07-27,-4.2857
2016-07-28,-4.7761
2016-07-29,0.4702
2016-08-01,-1.248
2016-08-02,-3.9494
2016-08-03,8.8816
2016-08-04,-1.6616
2016-08-05,3.6866
2016-08-08,0.2963
2016-08-09,1.4771
2016-08-10,0.4367
2016-08-11,0.1449
2016-08-12,-0.2894
2016-08-15,1.016
2016-08-16,-2.1552
2016-08-17,-0.1468
2016-08-18,0.1471
2016-08-19,-1.6153
2016-08-22,0.1493
2016-08-23,1.9374
2016-08-24,0.4386
2016-08-25,0.7278
2016-08-26,-0.578
2016-08-29,-0.5814
2016-08-30,1.7544
2016-08-31,-1.1494
2016-09-01,-1.0174
2016-09-02,-1.4684
2016-09-06,1.4903
2016-09-07,1.909
2016-09-08,-1.4409
2016-09-09,-2.4854
2016-09-12,0.5997
2016-09-13,-2.8316
2016-09-14,-1.9939
2016-09-15,2.0344
2016-09-16,-2.6074
2016-09-19,3.1496
2016-09-20,-3.6641
2016-09-21,1.5848
2016-09-22,2.0281
2016-09-23,-1.682
2016-09-26,-3.7325
2016-09-27,-1.6155
2016-09-28,2.2989
2016-09-29,-1.4445999999999999
2016-09-30,4.2345
2016-10-03,0.9375
2016-10-04,-0.774
2016-10-05,2.6521
2016-10-06,-0.9119
2016-10-07,-0.7669
2016-10-10,1.5455999999999999
2016-10-11,-1.0654
2016-10-12,-2.1538
2016-10-13,-3.1447
2016-10-14,2.2727
2016-10-17,-0.3175
2016-10-18,-0.1592
2016-10-19,1.1164
2016-10-20,0.3155
2016-10-21,-0.9434
2016-10-24,3.3333
2016-10-25,0.4608
2016-10-26,6.2691
2016-10-27,3.5971
2016-10-28,-0.1389
2016-10-31,1.8081
2016-11-01,-1.0929
2016-11-02,-6.3536
2016-11-03,0.1475
2016-11-04,-0.5891
2016-11-07,6.6667
2016-11-08,-1.5278
2016-11-09,-2.3977
2016-11-10,9.6821
2016-11-11,0.7905
2016-11-14,-7.7124
2016-11-15,6.5156
2016-11-16,0.5319
2016-11-17,-1.1905000000000001
2016-11-18,-0.5355
2016-11-21,1.4805
2016-11-22,0.6631
2016-11-23,0.3953
2016-11-25,1.0499
2016-11-28,-0.6494
2016-11-29,-1.3072
2016-11-30,1.457
2016-12-01,1.0444
2016-12-02,-1.4212
2016-12-05,6.291
2016-12-06,1.9729
2016-12-07,2.4184
2016-12-08,-0.2361
2016-12-09,-0.4734
2016-12-12,0.8323
2016-12-13,1.8868
2016-12-14,-1.6204
2016-12-15,2.7058999999999997
2016-12-16,0.8018
2016-12-19,0.6818
2016-12-20,2.4831
2016-12-21,-0.3304
2016-12-22,-2.4309
2016-12-23,2.3783
2016-12-27,0.6637
2016-12-28,-1.2088
2016-12-29,0.7786
2016-12-30,0.6623
2017-01-03,4.7149
2017-01-04,1.3613
2017-01-05,1.343
2017-01-06,6.2181
2017-01-09,1.4395
2017-01-10,2.2706
2017-01-11,2.5902
2017-01-12,-10.2795
2017-01-13,-2.2111
2017-01-17,-2.4666
2017-01-18,1.8967
2017-01-19,2.7921
2017-01-20,0.7042
2017-01-23,2.6973000000000003
2017-01-24,5.8366
2017-01-25,0.9191
2017-01-26,0.7286
2017-01-27,0.1808
2017-01-30,-2.4368
2017-01-31,1.6651
2017-02-01,-0.091
2017-02-02,-0.7286
2017-02-03,1.1927
2017-02-06,-2.3572
2017-02-07,-4.6425
2017-02-08,3.1159
2017-02-09,2.0774
2017-02-10,-0.555
2017-02-13,1.7673999999999999
2017-02-14,4.3876
2017-02-15,0.8757
2017-02-16,0.2604
2017-02-17,-1.7316
2017-02-21,0.7048
2017-02-22,-0.4374
2017-02-23,-2.8998
2017-02-24,-2.3529
2017-02-27,2.5949999999999998
2017-02-28,-0.9033
2017-03-01,0.6381
2017-03-02,-0.5435
2017-03-03,2.1858
2017-03-06,-1.6042999999999998
2017-03-07,-0.8152
2017-03-08,0.274
2017-03-09,-0.8197
2017-03-10,0.1837
2017-03-13,1.8332000000000002
2017-03-14,-0.45
2017-03-15,2.3508
2017-03-16,2.2968
2017-03-17,-0.9499
2017-03-20,-1.4821
2017-03-21,-5.3097
2017-03-22,2.5234
2017-03-23,-1.6408
2017-03-24,0.1854
2017-03-27,0.9251
2017-03-28,2.0165
2017-03-29,-0.5391
2017-03-30,-0.813
2017-03-31,-0.4554
2017-04-03,-4.7575
2017-04-04,-0.1921
2017-04-05,-2.6949
2017-04-06,1.5826
2017-04-07,-1.4606
2017-04-10,-0.2964
2017-04-11,0.9911
2017-04-12,-1.3739
2017-04-13,-3.4826
2017-04-17,0.8247
2017-04-18,-0.409
2017-04-19,2.3614
2017-04-20,2.5075
2017-04-21,-1.272
2017-04-24,4.6581
2017-04-25,-0.1894
2017-04-26,10.5313
2017-04-27,-3.2618
2017-04-28,0.8873
2017-05-01,0.3518
2017-05-02,-4.2945
2017-05-03,0.9158
2017-05-04,1.6334
2017-05-05,1.5179
2017-05-08,-1.4952
2017-05-09,-1.7856999999999998
2017-05-10,0.6364
2017-05-11,-1.8067
2017-05-12,0.0
2017-05-15,2.4839
2017-05-16,-1.8851
2017-05-17,-3.1107
2017-05-18,-1.1331
2017-05-19,0.2865
2017-05-22,2.4762
2017-05-23,-4.0892
2017-05-24,2.3256
2017-05-25,0.1894
2017-05-26,-0.2836
2017-05-30,-1.327
2017-05-31,1.537
2017-06-01,5.3926
2017-06-02,-0.8977
2017-06-05,-0.9964
2017-06-06,-0.9149
2017-06-07,1.0157
2017-06-08,-0.7313
2017-06-09,-0.9208
2017-06-12,2.1375
2017-06-13,0.091
2017-06-14,-1.0
2017-06-15,-1.9284
2017-06-16,-0.6554
2017-06-19,-0.0943
2017-06-20,-0.283
2017-06-21,1.3245
2017-06-22,1.774
2017-06-23,-0.5505
2017-06-26,0.1845
2017-06-27,-1.1971
2017-06-28,2.1435
2017-06-29,-2.646
2017-06-30,-0.3749
2017-07-03,4.5201
2017-07-05,-0.9937
2017-07-06,0.8212
2017-07-07,0.362
2017-07-10,0.9919
2017-07-11,3.0357
2017-07-12,-0.6932
2017-07-13,4.014
2017-07-14,0.5872
2017-07-17,-0.0834
2017-07-18,-0.0835
2017-07-19,0.6683
2017-07-20,-0.7469
2017-07-21,-1.7559
2017-07-24,0.0
2017-07-25,-0.2553
2017-07-26,1.5358
2017-07-27,-0.5882
2017-07-28,0.9298
2017-07-31,1.2563
2017-08-01,0.0
2017-08-02,-0.8271
2017-08-03,-0.417
2017-08-04,1.0888
2017-08-07,0.3314
2017-08-08,-1.8993
2017-08-09,-0.9259
2017-08-10,-1.1045
2017-08-11,-0.2577
2017-08-14,8.5271
2017-08-15,0.5556
2017-08-16,0.8682
2017-08-17,-2.3474
2017-08-18,0.7212
2017-08-21,6.9212
2017-08-22,0.2232
2017-08-23,7.0527
2017-08-24,2.5659
2017-08-25,0.4057
2017-08-28,0.404
2017-08-29,-0.6036
2017-08-30,-0.135
2017-08-31,2.2297
2017-09-01,4.8248999999999995
2017-09-05,-2.0807
2017-09-06,5.5377
2017-09-07,-0.061
2017-09-08,-0.4274
2017-09-11,0.2452
2017-09-12,0.1223
2017-09-13,0.0
2017-09-14,2.077
2017-09-15,-0.2992
2017-09-18,0.9604
2017-09-19,1.5457999999999998
2017-09-20,0.5855
2017-09-21,1.1059
2017-09-22,3.3391
2017-09-25,-2.4513
2017-09-26,-0.3427
2017-09-27,0.8596
2017-09-28,-0.0568
2017-09-29,1.8192
2017-10-02,0.2233
2017-10-03,0.0557
2017-10-04,-0.3898
2017-10-05,-1.0061
2017-10-06,-0.6211
2017-10-09,0.7955
2017-10-10,0.3382
2017-10-11,0.8989
2017-10-12,-2.0045
2017-10-13,0.8523
2017-10-16,-0.4507
2017-10-17,-1.8676
2017-10-18,0.9804
2017-10-19,-5.5968
2017-10-20,1.1494
2017-10-23,-1.0167
2017-10-24,5.4381
2017-10-25,-2.063
2017-10-26,1.0532
2017-10-27,-0.6948
2017-10-30,0.5831
2017-10-31,0.5797
2017-11-01,1.3256000000000001
2017-11-02,1.5927
2017-11-03,1.6237
2017-11-06,-0.1102
2017-11-07,-1.4341
2017-11-08,-2.1265
2017-11-09,-2.1727
2017-11-10,0.9351
2017-11-13,0.2316
2017-11-14,1.0976
2017-11-15,-1.3714
2017-11-16,1.7381
2017-11-17,-1.139
2017-11-20,0.9793
2017-11-21,2.1677
2017-11-22,-1.7309
2017-11-24,0.0
2017-11-27,-1.25
2017-11-28,-0.4028
2017-11-29,-1.502
2017-11-30,0.2933
2017-12-01,-0.0585
2017-12-04,0.5266
2017-12-05,0.0582
2017-12-06,-1.3961999999999999
2017-12-07,0.885
2017-12-08,2.9825
2017-12-11,1.5899999999999999
2017-12-12,-0.6149
2017-12-13,-0.1687
2017-12-14,-1.2394
2017-12-15,0.4564
2017-12-18,3.3504
2017-12-19,0.0549
2017-12-20,0.7688
2017-12-21,0.2725
2017-12-22,0.2174
2017-12-26,0.3254
2017-12-27,-0.7027
2017-12-28,-0.1633
2017-12-29,-2.7263
2018-01-02,3.3072
2018-01-03,4.1237
2018-01-04,7.6081
2018-01-05,5.4237
2018-01-08,-0.8728
2018-01-09,1.8072
2018-01-10,-0.5462
2018-01-11,7.1854
2018-01-12,-0.1281
2018-01-16,-2.9072
2018-01-17,1.8054000000000001
2018-01-18,1.2111
2018-01-19,2.265
2018-01-22,1.0865
2018-01-23,-0.4134
2018-01-24,0.2491
2018-01-25,0.7453
2018-01-26,1.9729
2018-01-29,-1.4107
2018-01-30,-0.9403
2018-01-31,-0.2476
2018-02-01,-0.6206
2018-02-02,-7.1607
2018-02-05,-4.5291
2018-02-06,7.1395
2018-02-07,-0.0438
2018-02-08,-5.7895
2018-02-09,0.1862
2018-02-12,1.3011
2018-02-13,-1.1927
2018-02-14,3.714
2018-02-15,0.2238
2018-02-16,0.0
2018-02-20,-1.2952
2018-02-21,-0.4525
2018-02-22,-1.0455
2018-02-23,0.2756
2018-02-26,-0.3207
2018-02-27,-1.4706000000000001
2018-02-28,-1.166
2018-03-01,-2.8315
2018-03-02,-2.6226000000000003
2018-03-05,0.8978
2018-03-06,5.1409
2018-03-07,1.0813
2018-03-08,-0.9302
2018-03-09,-0.7042
2018-03-12,0.1891
2018-03-13,-0.2832
2018-03-14,-0.7099
2018-03-15,0.7626
2018-03-16,-0.2838
2018-03-19,-1.518
2018-03-20,1.6378
2018-03-21,2.0379
2018-03-22,-4.5518
2018-03-23,-1.4112
2018-03-26,3.0602
2018-03-27,-2.4904
2018-03-28,-2.0629
2018-03-29,2.9087
2018-04-02,-2.7778
2018-04-03,9.2231
2018-04-04,1.9734
2018-04-05,1.6202
2018-04-06,-1.1957
2018-04-09,1.3447
2018-04-10,2.0345
2018-04-11,-0.9103
2018-04-12,2.1435
2018-04-13,0.257
2018-04-16,0.3845
2018-04-17,2.8936
2018-04-18,0.4549
2018-04-19,-1.8938000000000001
2018-04-20,-0.9232
2018-04-23,1.4401
2018-04-24,-0.9186
2018-04-25,-1.0535
2018-04-26,0.0852
2018-04-27,-4.2128
2018-04-30,-3.0209
2018-05-01,0.3665
2018-05-02,3.2862
2018-05-03,-0.6186
2018-05-04,1.912
2018-05-07,-0.349
2018-05-08,-0.6567
2018-05-09,-1.5866
2018-05-10,0.8061
2018-05-11,0.8441
2018-05-14,-0.6608
2018-05-15,-0.7539
2018-05-16,-0.4468
2018-05-17,-0.4488
2018-05-18,-1.4426999999999999
2018-05-21,2.1958
2018-05-22,1.2534
2018-05-23,-0.6631
2018-05-24,-0.9346
2018-05-25,-1.9766
2018-05-29,-4.1247
2018-05-30,6.1663
2018-05-31,4.5925
2018-06-01,-7.232
2018-06-04,-3.3875
2018-06-05,0.7685
2018-06-06,0.9056
2018-06-07,1.0392
2018-06-08,-1.1219999999999999
2018-06-11,0.6619
2018-06-12,-0.8455
2018-06-13,-0.6158
2018-06-14,1.1916
2018-06-15,-1.7899
2018-06-18,-0.0959
2018-06-19,-0.9121
2018-06-20,-1.3566
2018-06-21,-5.8939
2018-06-22,0.0522
2018-06-25,-0.5738
2018-06-26,0.6821
2018-06-27,-1.1985000000000001
2018-06-28,-1.635
2018-06-29,1.2869
2018-07-02,1.0588
2018-07-03,-0.9953
2018-07-05,5.9788
2018-07-06,-0.1498
2018-07-09,1.15
2018-07-10,0.1483
2018-07-11,-4.689
2018-07-12,0.5697
2018-07-13,0.0515
2018-07-16,0.0
2018-07-17,1.2352
2018-07-18,-1.2201
2018-07-19,0.5147
2018-07-20,-1.0753
2018-07-23,-1.7598
2018-07-24,1.5806
2018-07-25,-11.8257
2018-07-26,-1.4706000000000001
2018-07-27,0.9552
2018-07-30,1.301
2018-07-31,-0.8757
2018-08-01,-2.2379
2018-08-02,3.8554
2018-08-03,-1.9142000000000001
2018-08-06,-0.5322
2018-08-07,-0.3567
2018-08-08,0.8353
2018-08-09,-1.4201
2018-08-10,-3.1212
2018-08-13,-0.3098
2018-08-14,-0.7458
2018-08-15,-2.2542
2018-08-16,0.0
2018-08-17,1.025
2018-08-20,3.4876
2018-08-21,1.4706000000000001
2018-08-22,-0.6643
2018-08-23,-0.8511
2018-08-24,3.1269
2018-08-27,4.8157
2018-08-28,-0.1134
2018-08-29,-0.6246
2018-08-30,-1.3714
2018-08-31,-0.8691
2018-09-04,0.9351
2018-09-05,-1.795
2018-09-06,-1.0613
2018-09-07,-1.3111
2018-09-10,1.9928
2018-09-11,0.7105
2018-09-12,2.6455
2018-09-13,0.0
2018-09-14,0.2291
2018-09-17,-0.2857
2018-09-18,0.9169
2018-09-19,2.2147
2018-09-20,1.8889
2018-09-21,-0.2726
2018-09-24,0.1093
2018-09-25,-1.7477
2018-09-26,1.3897
2018-09-27,-1.8092000000000001
2018-09-28,-2.2334
2018-10-01,2.7413
2018-10-02,-0.6115
2018-10-03,-1.0067
2018-10-04,-0.6215
2018-10-05,-1.1939
2018-10-08,-1.2658
2018-10-09,-0.9324
2018-10-10,-5.2941
2018-10-11,0.4348
2018-10-12,-0.1237
2018-10-15,0.4334
2018-10-16,3.8224
2018-10-17,-4.5724
2018-10-18,-3.6092
2018-10-19,0.1291
2018-10-22,3.7395
2018-10-23,3.0454
2018-10-24,-8.082
2018-10-25,5.5774
2018-10-26,-0.4351
2018-10-29,-0.0624
2018-10-30,-3.935
2018-10-31,-1.7555
2018-11-01,3.8385
2018-11-02,3.0593
2018-11-05,1.0513
2018-11-06,0.3672
2018-11-07,2.9268
2018-11-08,-1.6588
2018-11-09,-2.0482
2018-11-12,-2.952
2018-11-13,3.7389
2018-11-14,0.9163
2018-11-15,0.3632
2018-11-16,-0.7841
2018-11-19,-0.1824
2018-11-20,-3.6541
2018-11-21,2.3388
2018-11-23,-1.3589
2018-11-26,6.7627
2018-11-27,-2.0528
2018-11-28,1.6766
2018-11-29,-0.6478
2018-11-30,-1.6598000000000002
2018-12-03,4.0386
2018-12-04,-4.4612
2018-12-06,-2.9715
2018-12-07,-4.125
2018-12-10,-0.0652
2018-12-11,0.6523
2018-12-12,2.722
2018-12-13,-1.1987
2018-12-14,-1.2133
2018-12-17,-0.1939
2018-12-18,0.842
2018-12-19,0.3854
2018-12-20,-1.7913999999999999
2018-12-21,-3.7785
2018-12-24,-3.7915
2018-12-26,3.6593999999999998
2018-12-27,-0.1358
2018-12-28,-1.9714
2018-12-31,0.2774
2019-01-02,-0.899
2019-01-03,-1.5352000000000001
2019-01-04,6.2367
2019-01-07,1.2675
2019-01-08,1.054
2019-01-09,2.8031
2019-01-10,1.5219
2019-01-11,1.5615
2019-01-14,-0.615
2019-01-15,1.7327
2019-01-16,0.4866
2019-01-17,0.6053
2019-01-18,0.9627
2019-01-22,-1.6686999999999999
2019-01-23,-1.3333
2019-01-24,1.2899
2019-01-25,1.5161
2019-01-28,-0.4779
2019-01-29,0.12
2019-01-30,2.3381
2019-01-31,0.8202
2019-02-01,-0.2905
2019-02-04,-0.2331
2019-02-05,1.1682
2019-02-06,0.1732
2019-02-07,-12.219
2019-02-08,-1.9698
2019-02-11,-2.4782
2019-02-12,0.9615
2019-02-13,-0.2041
2019-02-14,0.0
2019-02-15,0.6135
2019-02-19,0.4743
2019-02-20,1.416
2019-02-21,-1.6622
2019-02-22,0.0
2019-02-25,1.1494
2019-02-26,-1.5373999999999999
2019-02-27,0.6789
2019-02-28,-0.6743
2019-03-01,0.2037
2019-03-04,-1.8293
2019-03-05,1.1732
2019-03-06,3.4789
2019-03-07,-3.2301
2019-03-08,-2.0436
