ticker,TDCH US Equity
2010-11-29,-30.0
2010-12-07,-28.5714
2010-12-13,100.0
2010-12-14,100.0
2010-12-15,0.0
2010-12-20,-45.0
2010-12-22,45.4545
2010-12-27,0.0
2010-12-31,0.0
2011-01-03,-37.5
2011-01-21,-20.0
2011-02-14,25.0
2011-02-24,0.0
2011-02-25,80.0
2011-02-28,-33.3333
2011-03-01,0.0
2011-03-02,0.0
2011-03-14,0.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-21,50.0
2011-03-24,-16.6667
2011-03-28,6.6667
2011-03-29,-6.25
2011-03-31,6.6667
2011-04-05,12.5
2011-04-14,5.5556
2011-04-21,-5.2632
2011-04-25,-5.5556
2011-04-27,0.0
2011-04-28,17.647100000000002
2011-04-29,50.0
2011-05-11,-20.0
2011-05-13,37.5
2011-05-17,-15.1515
2011-05-18,35.7143
2011-05-19,-21.0526
2011-05-20,-3.3333
2011-05-24,0.0
2011-06-01,0.0
2011-06-07,-3.4483
2011-06-13,7.1429
2011-06-27,-33.3333
2011-06-29,-10.0
2011-06-30,-5.5556
2011-07-06,29.4118
2011-07-19,-4.5455
2011-07-26,104.7619
2011-07-29,0.0
2011-09-02,0.0
2011-09-08,39.5349
2011-09-13,-23.3333
2011-09-26,-13.0435
2011-09-29,-15.0
2011-10-21,2.9412000000000003
2011-10-31,2.8571
2011-11-10,0.0
2011-11-14,27.7778
2011-11-17,15.2174
2011-12-01,-46.2264
2012-01-18,26.3158
2012-02-01,-2.7778
2012-02-02,-20.0
2012-02-10,7.1429
2012-02-27,-56.6667
2012-03-12,0.0
2012-03-13,0.0
2012-03-19,0.0
2012-03-20,0.0
2012-03-23,61.5385
2012-04-04,0.0
2012-04-13,-28.5714
2012-04-16,20.0
2012-04-23,38.8889
2012-04-24,-44.0
2012-04-25,-14.2857
2012-05-01,-16.6667
2012-05-02,50.0
2012-05-07,-13.3333
2012-05-08,-7.6923
2012-05-16,25.0
2012-05-17,0.0
2012-05-18,0.0
2012-06-06,-20.0
2012-06-13,-16.6667
2012-06-19,0.0
2012-06-20,100.0
2012-06-26,-50.0
2012-07-11,0.0
2012-07-13,-10.0
2012-07-24,0.0
2012-07-26,-22.2222
2012-08-14,0.0
2012-08-15,-28.5714
2012-08-17,0.0
2012-08-24,60.0
2012-10-18,0.0
2012-11-13,-25.0
2012-11-16,83.3333
2012-11-19,-4.5455
2012-11-21,0.0
2012-11-27,0.0
2012-11-28,-4.7619
2012-12-04,20.0
2012-12-13,-8.3333
2012-12-17,9.0909
2012-12-18,-16.6667
2012-12-20,50.0
2013-01-04,-33.3333
2013-01-07,0.0
2013-01-09,-20.0
2013-01-10,-12.5
2013-01-15,-28.5714
2013-02-07,80.0
2013-04-19,-88.8889
2013-04-24,600.0
2013-05-13,14.2857
2013-05-16,-4.7656
2013-05-17,5.0041
2013-05-22,-50.0
2013-05-23,25.0
2013-05-24,0.0
2013-06-04,0.0
2013-06-10,20.0
2013-06-11,0.0
2013-06-13,16.6667
2013-06-14,-14.2857
2013-06-18,16.6667
2013-06-19,0.0
2013-06-26,-14.2857
2013-07-02,0.0
2013-07-03,-16.6667
2013-07-05,20.0
2013-07-08,0.0
2013-07-11,16.6667
2013-07-12,-14.2857
2013-07-15,0.0
2013-07-19,16.6667
2013-07-23,7.1429
2013-07-24,13.3333
2013-07-25,5.8824
2013-07-26,-5.5556
2013-07-29,5.8824
2013-07-30,-5.5556
2013-08-02,17.647100000000002
2013-08-05,10.0
2013-08-06,-9.0909
2013-08-07,10.0
2013-08-08,18.1818
2013-08-09,0.0
2013-08-12,0.0
2013-08-14,7.6923
2013-08-16,14.2857
2013-08-19,9.375
2013-08-20,20.0
2013-08-21,0.0
2013-08-22,0.0
2013-08-23,9.5238
2013-08-26,-8.6957
2013-08-27,9.5238
2013-08-29,0.0
2013-09-04,-8.6957
2013-09-05,-23.8095
2013-09-16,-12.5
2013-09-17,14.2857
2013-09-18,-3.125
2013-09-24,-9.6774
2013-09-25,0.0
2013-09-30,0.0
2013-10-02,14.2857
2013-10-03,0.0
2013-10-04,25.0
2013-10-07,25.0
2013-10-08,12.0
2013-10-10,7.1429
2013-10-11,6.6667
2013-10-15,-21.875
2013-10-18,0.0
2013-10-23,4.0
2013-10-24,0.0
2013-10-28,0.0
2013-10-29,11.538499999999999
2013-10-30,-10.3448
2013-10-31,-15.3846
2013-11-05,0.0
2013-11-14,-9.0909
2013-12-02,-15.0
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,-41.1765
2013-12-06,0.0
2013-12-09,0.0
2013-12-11,0.0
2013-12-13,0.0
2013-12-17,0.0
2013-12-18,-10.0
2013-12-23,-8.8889
2013-12-24,34.1463
2013-12-26,-18.1818
2013-12-27,0.0
2014-01-03,44.4444
2014-01-06,-30.7692
2014-01-07,0.0
2014-01-08,11.1111
2014-01-09,-10.0
2014-01-10,0.0
2014-01-13,0.0
2014-01-14,66.6667
2014-01-15,-33.3333
2014-01-16,10.0
2014-01-21,16.3636
2014-01-22,0.0
2014-01-24,-16.6992
2014-01-27,-3.5756
2014-01-28,16.5957
2014-01-30,0.1043
2014-02-07,-12.3958
2014-02-10,-23.9001
2014-02-12,25.0
2014-02-13,9.875
2014-02-19,0.1138
2014-02-20,0.0
2014-02-21,27.2727
2014-02-28,0.0
2014-03-05,-14.2857
2014-03-06,8.3333
2014-03-10,0.0
2014-03-12,0.0
2014-03-14,-3.8462
2014-03-17,-20.0
2014-03-18,0.0
2014-03-31,0.0
2014-04-01,10.0
2014-04-04,0.0
2014-04-08,0.0
2014-04-11,-9.0909
2014-04-14,0.0
2014-04-16,-20.0
2014-04-25,25.0
2014-04-30,5.0
2014-05-02,4.7619
2014-05-05,-9.0909
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,0.0
2014-05-09,-20.0
2014-05-13,43.75
2014-05-16,4.3478
2014-05-19,8.3333
2014-05-20,-7.6923
2014-05-21,12.5
2014-05-22,-7.4074
2014-05-23,11.2
2014-05-28,-13.6691
2014-05-29,4.1667
2014-05-30,4.0
2014-06-06,-21.5385
2014-06-09,12.7451
2014-06-10,13.0435
2014-06-11,0.0
2014-06-13,0.0
2014-06-23,0.0
2014-06-26,0.0
2014-07-01,-15.3846
2014-07-07,0.0
2014-07-17,-9.0909
2014-08-08,0.0
2014-08-11,0.0
2014-08-12,0.0
2014-08-15,0.0
2014-08-18,0.0
2014-08-20,20.0
2014-08-21,8.3333
2014-08-25,-23.0769
2014-08-28,30.0
2014-09-02,0.0
2014-09-17,-38.4615
2014-09-23,0.0
2014-09-25,0.0
2014-10-01,0.0
2014-10-02,0.0
2014-10-06,-62.5
2014-10-07,233.3333
2014-10-08,-19.0
2014-10-09,-11.7284
2014-10-10,-2.0979
2014-10-13,14.2857
2014-10-14,25.0
2014-10-15,-20.0
2014-10-16,23.75
2014-10-17,-10.101
2014-10-20,6.7416
2014-10-21,-5.2632
2014-10-22,10.0
2014-10-23,-4.0404
2014-10-27,0.0
2014-10-30,-5.2632
2014-10-31,-5.5556
2014-11-03,11.9118
2014-11-04,-9.592600000000001
2014-11-07,0.0
2014-11-10,-1.1628
2014-11-11,-5.8824
2014-11-18,-18.75
2014-11-19,7.6923
2014-11-20,-7.1429
2014-11-21,-15.3846
2014-11-25,-9.0909
2014-12-01,0.0
2014-12-03,-20.0
2014-12-04,25.0
2014-12-08,20.0
2014-12-17,-33.3333
2014-12-19,50.0
2014-12-23,-16.6667
2014-12-31,-20.0
2015-01-13,0.0
2015-01-16,0.0
2015-01-23,0.0
2015-01-27,20.0
2015-01-29,-16.6667
2015-01-30,0.0
2015-02-06,25.0
2015-02-17,-20.0
2015-02-19,48.75
2015-02-25,0.8403
2015-03-06,-33.3333
2015-03-09,0.0
2015-03-10,0.0
2015-03-18,-25.0
2015-03-26,0.0
2015-04-02,0.0
2015-04-07,0.0
2015-04-08,-50.0
2015-05-04,0.0
2015-05-08,0.0
2015-05-29,0.0
2015-06-02,0.0
2015-06-05,33.3333
2015-06-16,-50.0
2015-07-02,10.0
2015-07-07,-36.3636
2015-07-24,0.0
2015-07-27,-28.5714
2015-08-05,23.75
2015-08-24,0.0
2015-08-27,61.6162
2015-08-28,100.0
2015-09-04,-50.0
2015-10-19,100.0
2015-11-02,-50.0
2015-11-05,-40.0
2015-11-06,0.0
2015-12-07,0.0
2015-12-15,0.0
2016-01-08,66.6667
2016-01-21,90.0
2016-01-25,0.0
2016-01-28,-47.3684
2016-02-17,10.0
2016-02-18,263.6364
2016-02-19,-5.0
2016-02-22,5.2632
2016-02-24,-25.0
2016-02-25,-50.0
2016-02-29,166.6667
2016-03-01,0.0
2016-03-02,0.0
2016-03-04,0.0
2016-03-08,0.0
2016-03-09,-50.0
2016-03-11,100.0
2016-03-15,0.0
2016-03-16,75.0
2016-03-17,-50.0
2016-03-18,42.8571
2016-03-21,-22.5
2016-03-22,-1.9355
2016-03-24,9.0461
2016-03-29,20.6637
2016-03-30,-20.0
2016-03-31,0.0
2016-04-01,25.0
2016-04-04,0.0
2016-04-05,-23.75
2016-04-06,4.5902
2016-04-07,0.3135
2016-04-08,0.4688
2016-04-11,9.1757
2016-04-12,-4.2735
2016-04-13,0.0
2016-04-14,0.2976
2016-04-15,18.6944
2016-04-18,1.25
2016-04-19,-1.2346
2016-04-25,0.0
2016-04-27,-22.875
2016-04-28,3.4036
2016-04-29,-24.2947
2016-05-05,32.5052
2016-05-12,0.0
2016-05-16,-24.6875
2016-05-17,32.7801
2016-05-18,12.5
2016-05-26,-10.9722
2016-05-27,7.3323
2016-06-10,0.0
2016-06-13,4.6512
2016-06-22,-4.4444
2016-06-24,-29.9419
2016-06-27,29.4606
2016-06-28,-22.2756
2016-07-08,28.6598
2016-07-13,-23.0769
2016-07-15,0.0
2016-07-19,0.0
2016-07-20,0.0
2016-07-25,-33.3333
2016-08-09,10.0
2016-08-15,36.3636
2016-08-18,0.0
2016-08-24,30.0
2016-08-25,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-13,0.0
2016-09-30,-74.359
2016-10-24,190.0
2016-10-27,0.0
2016-11-11,-62.069
2016-11-22,163.6364
2016-11-30,-62.069
2017-01-19,0.0
2017-02-13,0.0
2017-04-03,0.0
2017-04-11,-9.0909
2017-05-01,-60.0
2017-05-03,0.0
2017-06-08,150.0
2017-07-12,-59.0
2017-08-14,27.4878
2017-08-23,72.1829
2017-08-30,-54.4444
2017-09-05,0.0
2017-09-21,25.6098
2017-10-19,74.7573
2017-12-05,0.0
2017-12-21,-55.5556
2018-01-08,0.0
2018-01-09,0.0
2018-01-16,0.0
2018-02-06,-25.0
2018-03-09,3.3333
2018-04-09,12.9032
2018-04-17,42.8571
2018-05-01,-28.0
2018-05-07,80.5556
2018-05-15,0.0
2018-05-17,30.7692
2018-05-24,-41.1765
2018-06-25,-38.0
2018-07-12,1190.3226
2018-07-13,-81.25
2018-07-16,30.6667
2018-07-17,-37.7551
2018-07-18,19.6721
2018-07-20,35.6164
2018-07-27,-26.2626
2018-07-31,0.0
2018-08-06,-15.0685
2018-08-07,0.0
2018-08-31,0.0
2018-09-07,0.0
2018-09-18,0.0
2018-10-11,-1.6129
2018-10-22,14.7541
2018-11-01,0.0
2018-11-12,-12.857099999999999
2018-12-10,0.0
2018-12-11,0.0
2019-01-10,-1.6393
2019-02-19,56.6667
2019-02-21,0.0
2019-03-04,-36.1702
2019-03-21,-13.3333
2019-05-28,0.0
2019-07-29,0.0
2019-09-23,-34.6154
2019-09-26,0.0
2019-10-07,2.9412000000000003
2019-10-10,2.8571
2019-10-14,0.0
2019-10-17,0.0
2019-11-13,0.0
2019-11-25,0.0
2019-12-03,13.8889
2019-12-04,339.0244
2019-12-05,-22.2222
2020-02-11,-66.4286
2020-02-21,0.0
2020-02-25,0.0
2020-02-27,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-23,0.0
2020-04-27,-31.9149
2020-05-13,9.375
2020-06-05,0.0
2020-06-12,5.7143
2020-06-17,-2.7027
2020-07-07,25.0
2020-07-10,-15.5556
2020-07-15,9.2105
2020-07-20,8.4337
2020-07-23,0.0
