ticker,SBKO US Equity
2009-11-13,-5.5556
2009-11-25,-11.1765
2009-12-02,12.5828
2009-12-23,-5.8824
2009-12-29,-6.25
2010-01-04,6.6667
2010-01-06,5.625
2010-01-11,0.5917
2010-01-12,0.0
2010-01-19,0.0
2010-01-28,-2.9412000000000003
2010-02-03,2.4242
2010-02-04,0.0
2010-02-23,-8.284
2010-03-02,0.0
2010-03-11,6.4516
2010-03-12,3.0303
2010-03-15,-11.7647
2010-03-16,3.3333
2010-03-17,16.129
2010-04-01,11.2222
2010-04-09,8.8911
2010-04-16,-3.6696999999999997
2010-04-21,7.1429
2010-04-22,-18.2222
2010-04-30,29.3478
2010-05-06,-7.563
2010-05-19,-4.5455
2010-06-09,-13.8095
2010-06-14,4.9724
2010-06-21,0.0
2010-07-08,0.0
2010-08-24,0.1053
2010-09-09,-0.1052
2010-09-29,-4.2105
2010-10-08,0.0
2010-11-08,-1.0989
2010-11-23,-5.5556
2010-12-09,3.5294
2010-12-10,-3.4091
2010-12-21,-5.8824
2010-12-22,-8.75
2010-12-23,-0.5479
2010-12-30,-2.2039
2011-02-18,2.1127
2011-02-28,1.3793
2011-03-07,5.4422
2011-03-11,-3.2258
2011-03-15,-3.3333
2011-03-24,0.6897
2011-03-29,0.0
2011-04-11,9.589
2011-04-12,0.0
2011-04-25,5.0
2011-05-02,13.0952
2011-05-11,10.526299999999999
2011-05-13,0.0
2011-05-23,0.0
2011-06-06,0.0
2011-06-08,0.0
2011-07-15,-13.8095
2011-08-04,-4.9724
2011-08-23,-6.3953
2011-08-26,0.0
2011-08-30,5.5901
2011-09-09,-0.1176
2011-10-04,-8.7161
2011-10-05,-9.6774
2011-12-06,0.0
2011-12-09,5.0
2011-12-16,-6.1224
2011-12-21,-9.4203
2011-12-22,-4.0
2011-12-23,0.0
2011-12-27,5.0
2012-01-03,7.1429
2012-02-13,33.3333
2012-02-14,0.0
2012-02-22,13.8889
2012-02-24,-2.439
2012-03-09,-27.0
2012-03-12,23.9726
2012-04-04,10.4972
2012-04-30,-18.0
2012-07-09,3.6585
2012-08-24,2.9412000000000003
2012-08-28,0.0
2012-10-12,1.1429
2012-10-24,3.9548
2012-10-26,-5.8696
2012-11-29,3.9261
2012-12-11,33.3333
2012-12-27,-17.0833
2012-12-31,1.5074999999999998
2013-01-28,-5.9406
2013-02-01,6.3158
2013-02-06,-0.9901
2013-02-07,0.0
2013-02-08,0.0
2013-02-11,0.0
2013-02-12,0.0
2013-03-01,0.0
2013-03-07,5.0
2013-03-08,0.0
2013-03-14,-6.6667
2013-03-20,7.1429
2013-03-21,0.0
2013-03-22,0.0
2013-04-26,4.7619
2013-05-02,-2.2727
2013-05-14,11.6279
2013-05-15,-8.3333
2013-05-16,9.0909
2013-05-29,0.0
2013-06-05,0.0
2013-06-10,-0.4167
2013-06-14,6.6946
2013-06-27,-5.8824
2013-07-01,4.1667
2013-07-03,2.0
2013-07-25,-1.9607999999999999
2013-07-30,0.0
2013-08-06,0.8
2013-08-15,-0.7937
2013-08-16,0.8
2013-08-23,3.1746
2013-08-30,-3.0769
2013-09-05,-0.7143
2013-09-10,1.9184999999999999
2013-10-01,-1.9607999999999999
2013-10-08,0.0
2013-10-10,2.0
2013-10-16,3.9215999999999998
2013-10-17,5.6604
2013-10-21,7.1429
2013-10-23,0.0
2013-10-25,0.0
2013-11-01,0.0
2013-11-08,3.3333
2013-11-21,3.2258
2013-11-22,-6.25
2013-11-25,0.0
2013-12-02,0.3333
2013-12-04,-0.3322
2013-12-11,3.3333
2013-12-13,0.0
2014-01-07,6.4516
2014-01-14,9.0909
2014-01-24,-8.3333
2014-02-04,6.0606
2014-02-05,-4.2857
2014-02-07,0.0
2014-02-11,2.9851
2014-02-12,0.0
2014-02-13,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-21,0.0
2014-02-25,-0.1739
2014-02-26,0.0
2014-02-28,-3.3101
2014-03-07,0.6006
2014-03-10,2.806
2014-03-11,3.0778
2014-03-12,4.169
2014-03-17,0.0
2014-03-18,0.0
2014-03-19,8.1666
2014-03-25,0.0
2014-03-28,-0.25
2014-04-04,0.2506
2014-04-17,0.0
2014-05-29,5.0
2014-05-30,0.0
2014-06-02,-2.3810000000000002
2014-06-04,-2.439
2014-06-05,0.0
2014-06-06,0.0
2014-06-11,5.0
2014-06-12,0.0
2014-06-19,0.0
2014-06-23,0.0
2014-07-07,-9.5238
2014-07-08,3.1579
2014-07-09,-0.5102
2014-07-14,2.5641
2014-07-15,-5.0
2014-07-16,10.526299999999999
2014-07-17,-1.4285999999999999
2014-07-18,-0.9662
2014-07-21,1.4634
2014-07-28,-0.4808
2014-07-30,0.4831
2014-08-06,0.0
2014-08-07,0.0
2014-08-08,0.0
2014-08-11,-0.0962
2014-08-12,0.0962
2014-08-14,0.0
2014-08-26,0.0
2014-09-02,0.9615
2014-09-03,0.0
2014-09-04,-0.9524
2014-09-05,0.0
2014-09-08,0.0
2014-09-09,0.0
2014-09-11,-0.3846
2014-09-19,0.3861
2014-09-23,0.0
2014-09-24,0.0
2014-09-25,0.0
2014-10-07,0.0
2014-10-16,0.0
2014-10-17,33.4615
2014-10-22,8.0692
2014-10-24,13.3333
2014-11-14,-2.9412000000000003
2014-11-19,-9.0909
2014-11-21,0.0
2014-11-24,-8.3333
2014-11-25,1.8182
2014-11-26,0.0
2014-12-05,-1.7856999999999998
2014-12-09,0.0
2014-12-30,1.8182
2014-12-31,-1.7143000000000002
2015-01-02,-0.0727
2015-01-14,-1.8182
2015-01-15,3.7037
2015-01-16,0.0
2015-01-21,0.0
2015-01-22,0.0
2015-01-26,-1.7856999999999998
2015-01-27,1.8182
2015-02-04,0.0
2015-02-06,0.0
2015-02-09,-0.7143
2015-02-20,0.7194
2015-03-16,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,0.0
2015-04-23,3.9286
2015-04-27,-3.7801
2015-04-29,13.9286
2015-05-01,0.3135
2015-05-05,0.0
2015-05-12,-3.125
2015-05-13,0.0
2015-05-20,-3.2258
2015-06-01,-0.3333
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,-0.8696
2015-06-05,-0.2699
2015-06-08,0.0677
2015-06-09,-0.2705
2015-06-11,0.2034
2015-06-25,1.4885
2015-07-21,0.0
2015-08-03,6.3333
2015-08-13,-5.9561
2015-08-17,5.0
2015-08-24,0.9524
2015-09-18,-4.0881
2015-10-13,-1.3115
2015-10-27,0.3322
2015-10-30,0.0
2015-11-09,-2.649
2015-11-23,0.2041
2015-11-25,1.833
2015-11-30,-2.0
2015-12-09,3.4013999999999998
2015-12-10,0.3289
2015-12-11,0.0
2015-12-16,0.0
2016-01-12,-1.6393
2016-01-14,-0.6667
2016-01-20,-2.0134
2016-01-25,-3.0822
2016-02-03,6.0071
2016-02-04,5.3333
2016-02-05,-11.0759
2016-02-09,12.4555
2016-02-11,0.0
2016-02-16,0.6329
2016-02-17,0.0
2016-02-18,1.8868
2016-02-19,-1.2346
2016-02-24,0.0
2016-03-02,1.8125
2016-03-03,-1.7802
2016-03-14,0.0
2016-03-17,1.5625
2016-03-18,0.0
2016-03-22,0.1231
2016-03-28,-1.6595
2016-03-29,1.25
2016-03-31,0.3086
2016-04-01,0.0
2016-04-11,-0.3077
2016-04-12,-0.3086
2016-04-14,0.6192
2016-04-26,0.0
2016-04-29,-0.0615
2016-05-02,0.0
2016-05-03,-0.0616
2016-05-06,-1.4171
2016-05-18,-1.875
2016-05-20,-1.2739
2016-05-23,-0.0645
2016-05-24,-1.2266
2016-05-25,0.3268
2016-06-14,0.9772
2016-06-15,0.0
2016-06-16,-0.3226
2016-06-17,0.3236
2016-06-29,-3.1612999999999998
2016-07-01,-0.0666
2016-07-06,0.0
2016-07-11,0.0
2016-07-13,0.0
2016-07-15,-1.6
2016-07-19,1.626
2016-07-22,0.6667
2016-07-25,1.7219
2016-07-26,0.0
2016-07-27,-2.3438
2016-08-18,0.0
2016-08-24,0.0
2016-09-13,-1.3333
2016-09-16,-0.3378
2016-09-20,-0.8814
2016-09-22,1.1628
2016-09-26,-0.2705
2016-09-27,-0.7797
2016-09-29,1.1274
2016-09-30,0.0
2016-10-04,-0.3378
2016-10-05,5.0847
2016-10-21,-3.5484
2016-10-26,2.0067
2016-10-27,-1.6393
2016-10-28,0.0
2016-11-01,0.0
2016-11-03,-0.0008
2016-11-04,0.0008
2016-12-05,6.3333
2016-12-06,-0.9404
2016-12-08,0.9494
2016-12-09,-0.627
2016-12-15,-0.6309
2016-12-16,4.7619
2016-12-27,9.0909
2016-12-30,-10.3333
2017-01-10,0.0
2017-01-11,2.2305
2017-01-13,9.0909
2017-01-25,0.0
2017-02-01,-4.1667
2017-02-03,4.3478
2017-02-06,4.1667
2017-02-07,8.0
2017-02-09,-3.7037
2017-02-10,-0.1923
2017-02-21,4.0462
2017-02-22,0.0
2017-03-02,3.7037
2017-03-03,7.1429
2017-03-06,-13.3333
2017-03-07,0.3846
2017-03-10,26.4368
2017-03-13,-0.6061
2017-03-16,-0.9146
2017-03-17,-0.7692
2017-03-20,-0.7752
2017-03-31,-1.5625
2017-04-04,1.5873
2017-04-05,0.0
2017-04-20,0.625
2017-05-01,-0.6211
2017-05-03,0.0
2017-05-08,-3.125
2017-05-09,0.0
2017-05-11,3.2258
2017-05-30,-4.6875
2017-05-31,0.0
2017-06-02,-0.9836
2017-06-16,0.0
2017-06-30,-2.9139
2017-07-03,1.5689
2017-07-06,-5.9772
2017-07-07,1.7856999999999998
2017-07-10,-1.7544
2017-07-11,0.0
2017-07-18,1.4285999999999999
2017-07-19,0.0
2017-07-20,0.0
2017-07-31,16.1972
2017-08-01,-6.0606
2017-08-03,6.4516
2017-08-04,-6.0606
2017-08-07,0.7097
2017-08-16,-3.9078
2017-08-21,0.0
2017-08-23,-3.6667
2017-09-05,2.0761
2017-09-14,0.0
2017-09-18,1.6949
2017-09-19,6.2
2017-09-22,0.0
2017-09-25,0.4394
2017-09-28,0.0
2017-10-03,0.0
2017-10-10,0.0
2017-10-13,0.0
2017-10-20,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-11-02,0.0
2017-11-03,0.0
2017-11-06,0.0
2017-11-08,-0.0006
2017-11-09,0.0006
2017-11-13,-0.3125
2017-11-15,-0.3135
2017-11-16,0.6289
2017-11-17,5.75
2017-11-20,-0.0591
2017-11-21,0.5322
2017-11-27,2.9412000000000003
2017-11-28,-4.2857
2017-11-29,0.0
2017-12-01,0.0
2017-12-04,0.0
2017-12-08,0.0
2017-12-18,0.0
2017-12-27,-1.4925
2017-12-29,-2.9697
2018-01-02,-0.3748
2018-01-03,3.4483
2018-01-04,0.0
2018-01-05,-3.0303
2018-01-08,0.0
2018-01-09,-1.25
2018-01-10,0.0
2018-01-11,0.0
2018-01-17,-0.3165
2018-01-18,0.0
2018-01-19,0.5714
2018-01-22,-0.5682
2018-01-23,0.3175
2018-01-24,0.0
2018-01-25,-0.3165
2018-01-30,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,1.5873
2018-02-14,-0.625
2018-02-15,0.6289
2018-02-20,0.0
2018-02-22,-0.9375
2018-02-26,0.9464
2018-03-06,-0.625
2018-03-08,-2.5157
2018-03-12,-0.5806
2018-03-14,0.3894
2018-03-21,0.1293
2018-03-22,2.6469
2018-03-27,-0.6289
2018-03-29,0.0
2018-04-02,-1.8987
2018-04-05,0.6452
2018-04-09,0.0
2018-04-11,0.0
2018-04-13,-0.1282
2018-04-17,0.1284
2018-04-20,1.9231
2018-04-23,0.0
2018-04-25,0.0
2018-05-10,0.0
2018-05-11,4.4025
2018-05-14,2.4096
2018-05-21,17.647100000000002
2018-05-22,-0.5
2018-06-05,0.0
2018-06-06,0.7538
2018-06-08,19.6509
2018-06-11,4.2101
2018-06-12,-8.0
2018-06-13,0.0435
2018-06-14,-12.638
2018-06-22,14.4165
2018-06-25,-4.3478
2018-06-28,2.2727
2018-06-29,0.5556
2018-07-02,0.0
2018-07-10,2.1989
2018-07-13,0.0108
2018-07-19,1.0811
2018-07-20,1.3904
2018-07-23,-2.4262
2018-07-26,0.0
2018-07-27,-1.3514
2018-08-03,0.0
2018-08-06,-1.3699
2018-08-08,0.0
2018-08-10,-5.5556
2018-08-13,5.2941
2018-08-14,0.5587
2018-08-17,-1.3889
2018-08-20,1.4085
2018-08-21,-1.3889
2018-08-22,0.0
2018-08-27,-1.4085
2018-08-29,0.0
2018-08-30,0.0
2018-08-31,0.0
2018-09-05,-2.8571
2018-09-10,-2.9412000000000003
2018-09-12,-1.8182
2018-09-17,1.2346
2018-09-18,0.6098
2018-09-21,0.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,-0.0606
2018-10-05,-0.5458
2018-10-08,3.3537
2018-10-10,0.0
2018-10-11,-2.6549
2018-10-16,0.0
2018-10-17,-0.0606
2018-10-22,-1.0309
2018-10-25,1.0417
2018-10-26,0.0606
2018-10-29,0.6061
2018-10-30,0.3012
2018-10-31,-3.3033
2018-11-08,2.4845
2018-11-09,-1.2121
2018-11-13,-1.8405
2018-11-16,0.0
2018-11-20,0.0
2018-11-26,2.1875
2018-11-28,0.3058
2018-12-03,0.6098
2018-12-04,-1.8182
2018-12-28,0.0
2018-12-31,-7.0988
2019-01-03,2.99
2019-01-04,3.2258
2019-01-07,0.625
2019-01-09,-0.6211
2019-01-10,0.0
2019-01-11,0.0
2019-01-15,0.0
2019-01-18,1.25
2019-01-28,-1.2346
2019-02-05,1.875
2019-02-08,0.0
2019-02-12,0.0
2019-02-13,-1.8405
2019-02-14,0.0
2019-02-15,-1.5619
2019-02-20,3.4914
2019-02-21,-0.0613
2019-02-22,-1.1663999999999999
2019-02-25,-0.3106
2019-02-27,0.3115
2019-03-04,0.9006
2019-03-06,-1.2004
2019-03-07,1.2455
2019-03-11,0.0006
2019-03-25,-0.7692
2019-03-27,-5.7364
2019-04-01,4.6053
2019-04-04,-3.3019
2019-04-05,1.1381999999999999
2019-04-08,-0.3215
2019-04-12,-1.6129
2019-04-15,-4.918
2019-04-16,5.1724
2019-04-17,-2.2951
2019-04-22,-2.0134
2019-04-23,6.0959
2019-05-03,0.7101
2019-05-06,-6.4103
2019-05-13,2.7397
2019-05-16,0.0
2019-05-17,-1.6667
2019-05-24,1.6949
2019-05-28,3.0
2019-05-29,-4.5306999999999995
2019-06-11,2.0339
2019-06-13,-0.3322
2019-06-14,0.0
2019-06-17,0.0
2019-06-18,-1.6667
2019-06-26,0.0678
2019-07-09,1.2873
2019-07-12,0.0
2019-07-16,0.3344
2019-07-22,0.0
2019-07-25,0.6667
2019-07-31,0.9934
2019-08-01,0.0
2019-08-05,-1.6393
2019-08-06,0.0
2019-08-07,1.6667
2019-08-08,0.0
2019-08-14,0.0
2019-08-15,-1.9672
2019-08-16,0.3344
2019-08-29,0.0667
2019-09-06,0.2665
2019-09-11,0.6645
2019-09-13,-0.6601
2019-09-23,-0.3322
2019-09-24,0.0
2019-10-02,1.1667
2019-10-07,0.1647
2019-10-08,-1.3158
2019-10-09,0.0
2019-10-11,0.6667
2019-10-17,-0.0662
2019-10-23,0.5964
2019-10-24,-1.054
2019-10-25,-0.0666
2019-10-28,0.2665
2019-10-29,0.2658
2019-10-31,0.0
2019-11-01,-0.3313
2019-11-04,-0.266
2019-11-05,0.0
2019-11-07,0.0
2019-11-11,0.0
2019-11-12,0.0
2019-11-13,0.0
2019-11-15,-1.6667
2019-11-18,2.2373
2019-11-20,0.4642
2019-11-21,0.6601
2019-11-22,-0.9836
2019-11-25,0.6623
2019-11-26,-0.6579
2019-12-04,0.0
2019-12-11,0.0
2019-12-12,0.0331
2019-12-13,-0.0331
2019-12-16,-0.3311
2019-12-18,-0.6645
2019-12-20,-1.0033
2019-12-24,-0.3378
2019-12-26,1.3559
2019-12-27,1.0033
2019-12-31,-2.3179
2020-01-02,-1.0169
2020-01-03,2.7397
2020-01-07,0.6667
2020-01-13,-3.3113
2020-01-23,1.0274
2020-01-27,-1.0169
2020-01-29,0.0
2020-01-31,0.0
2020-02-05,0.6849
2020-02-06,-0.6803
2020-02-11,0.0
2020-02-13,0.0
2020-02-14,-1.6438000000000001
2020-02-18,1.6713
2020-02-20,0.6164
2020-02-24,-4.0163
2020-02-26,-0.7092
2020-02-27,-0.7143
2020-02-28,0.0
2020-03-04,-1.0791
2020-03-05,-0.7273
2020-03-06,-8.4249
2020-03-09,2.4
2020-03-10,3.5156
2020-03-12,-7.5472
2020-03-13,-2.0408
2020-03-16,-8.3333
2020-03-18,0.9091
2020-03-19,3.6036
2020-03-23,-10.8696
2020-03-24,-2.3405
2020-03-25,0.3986
2020-03-26,8.5572
2020-03-27,0.0
2020-03-30,-7.2411
2020-03-31,6.2253
2020-04-01,0.0
2020-04-02,0.0
2020-04-06,-3.7209
2020-04-08,3.8647
2020-04-09,5.4884
2020-04-13,1.4109
2020-04-21,-8.6957
2020-04-22,4.7619
2020-04-23,-2.2727
2020-04-24,2.3256
2020-04-28,-2.2727
2020-04-29,-0.4651
2020-05-01,4.6729
2020-05-04,-8.0357
2020-05-06,2.9126
2020-05-07,0.9434
2020-05-08,-1.8692
2020-05-11,0.0
2020-05-13,-1.1905000000000001
2020-05-14,10.3614
2020-05-19,-11.7904
2020-05-20,1.9802
2020-05-21,-0.4854
2020-06-04,0.0
2020-06-05,-0.4878
2020-06-08,0.2941
2020-06-10,2.6393
2020-06-11,0.0
2020-06-12,0.0
2020-06-16,2.3810000000000002
2020-06-17,2.7907
2020-06-18,0.0
2020-06-19,0.0
2020-06-23,1.81
2020-06-24,-2.2222
2020-06-26,0.0
2020-06-30,9.0909
2020-07-07,0.0
2020-07-10,0.0
2020-07-16,0.0
2020-07-20,0.0
2020-07-23,-4.1667
2020-07-30,-0.8696
