ticker,OBAS US Equity
2000-05-24,-0.102
2000-05-25,4.3922
2000-05-26,3.3268
2000-05-30,1.5152
2000-05-31,4.4776
2000-06-01,5.7143
2000-06-02,-3.3784
2000-06-05,-4.8951
2000-06-06,2.2059
2000-06-07,2.1583
2000-06-08,-1.7606000000000002
2000-06-09,13.2616
2000-06-12,-6.3291
2000-06-13,4.7297
2000-06-14,-4.5161
2000-06-15,0.0
2000-06-16,-2.027
2000-06-19,-2.4138
2000-06-20,-2.1201
2000-06-21,-1.8051
2000-06-22,-3.6765
2000-06-23,-3.8167999999999997
2000-06-26,12.3016
2000-06-27,-0.7067
2000-06-28,1.0676
2000-06-29,-2.8169
2000-06-30,1.8115999999999999
2000-07-03,1.7793999999999999
2000-07-05,2.7972
2000-07-06,8.8435
2000-07-07,-1.25
2000-07-10,-1.2658
2000-07-11,-3.5256
2000-07-12,2.3256
2000-07-13,0.6494
2000-07-14,12.9032
2000-07-17,1.7143000000000002
2000-07-18,-5.0562
2000-07-19,1.4793
2000-07-20,7.5802
2000-07-21,5.1491
2000-07-24,-8.2474
2000-07-25,0.8427
2000-07-26,-8.6351
2000-07-27,-7.622
2000-07-28,-6.2706
2000-07-31,0.3521
2000-08-01,-2.1053
2000-08-02,-6.8100000000000005
2000-08-03,-3.0769
2000-08-04,3.1746
2000-08-07,4.6154
2000-08-08,-1.4706000000000001
2000-08-09,1.1194
2000-08-10,-1.107
2000-08-11,0.7463
2000-08-14,-1.1111
2000-08-15,-0.7491
2000-08-16,-0.3774
2000-08-17,0.3788
2000-08-18,1.1320999999999999
2000-08-21,-1.1194
2000-08-22,1.1320999999999999
2000-08-23,-1.8657
2000-08-24,3.4221
2000-08-25,-0.7353
2000-08-28,8.1481
2000-08-29,5.4795
2000-08-30,1.9481000000000002
2000-08-31,0.0
2000-09-01,5.0955
2000-09-05,2.7273
2000-09-06,-3.8348
2000-09-07,1.8405
2000-09-08,-1.8072
2000-09-11,-7.362
2000-09-12,1.3245
2000-09-13,-0.6536
2000-09-14,4.6053
2000-09-15,0.0
2000-09-18,-4.4025
2000-09-19,-0.6579
2000-09-20,-0.6623
2000-09-21,-2.0
2000-09-22,-4.0816
2000-09-25,0.7092
2000-09-26,-5.6338
2000-09-27,-0.7463
2000-09-28,3.3835
2000-09-29,2.1818
2000-10-02,-3.5587
2000-10-03,-4.059
2000-10-04,-1.9231
2000-10-05,-9.4118
2000-10-06,9.5238
2000-10-09,-3.5573
2000-10-10,-7.7869
2000-10-11,-6.6667
2000-10-12,-9.5238
2000-10-13,10.0
2000-10-16,6.2201
2000-10-17,-2.2523
2000-10-18,0.4608
2000-10-19,3.6696999999999997
2000-10-20,4.4248
2000-10-23,-5.0847
2000-10-24,-5.3571
2000-10-25,-5.6604
2000-10-26,0.0
2000-10-27,-8.0
2000-10-30,-1.6303999999999998
2000-10-31,1.105
2000-11-01,8.1967
2000-11-02,5.5556
2000-11-03,3.8278
2000-11-06,5.9908
2000-11-07,-2.6087
2000-11-08,-1.7856999999999998
2000-11-09,-1.8182
2000-11-10,-3.7037
2000-11-13,-4.8077
2000-11-14,5.0505
2000-11-15,8.6538
2000-11-16,-5.3097
2000-11-17,0.4673
2000-11-20,-1.3953
2000-11-21,-4.2453
2000-11-22,-6.8966
2000-11-24,2.6455
2000-11-27,-3.0928
2000-11-28,-2.6596
2000-11-29,-4.3716
2000-11-30,0.0
2000-12-01,1.7143000000000002
2000-12-04,-11.7978
2000-12-05,-5.0955
2000-12-06,-2.0134
2000-12-07,-1.3699
2000-12-08,0.6944
2000-12-11,4.1379
2000-12-12,3.3113
2000-12-13,-1.9231
2000-12-14,-6.5359
2000-12-15,0.6993
2000-12-18,-1.3889
2000-12-19,-2.8169
2000-12-20,-18.1159
2000-12-21,-15.9292
2000-12-22,9.473700000000001
2000-12-26,2.8846
2000-12-27,4.2056000000000004
2000-12-28,4.0359
2000-12-29,-8.6207
2001-01-02,0.9434
2001-01-03,8.411200000000001
2001-01-04,3.4483
2001-01-05,-6.25
2001-01-08,0.4444
2001-01-09,1.3274
2001-01-10,10.917
2001-01-11,-0.7874
2001-01-12,-4.7619
2001-01-16,-0.8333
2001-01-17,7.1429
2001-01-18,-4.3137
2001-01-19,0.0
2001-01-22,1.6393
2001-01-23,3.2258
2001-01-24,5.4688
2001-01-25,0.0
2001-01-26,-1.4815
2001-01-29,4.5113
2001-01-30,1.0791
2001-01-31,4.6263
2001-02-01,0.6803
2001-02-02,-6.7568
2001-02-05,0.7246
2001-02-06,-3.5971
2001-02-07,4.4776
2001-02-08,-7.1429
2001-02-09,-3.0769
2001-02-12,-1.9841
2001-02-13,-0.4049
2001-02-14,-3.6585
2001-02-15,-2.9536
2001-02-16,1.3043
2001-02-20,2.1459
2001-02-21,-5.8824
2001-02-22,-2.2321
2001-02-23,-2.2831
2001-02-26,-1.8692
2001-02-27,-2.8571
2001-02-28,-1.9607999999999999
2001-03-01,-4.0
2001-03-02,-2.0833
2001-03-05,-3.1915
2001-03-06,4.9451
2001-03-07,0.5236
2001-03-08,-6.25
2001-03-09,-5.5556
2001-03-12,-3.5294
2001-03-13,3.6585
2001-03-14,-2.3529
2001-03-15,2.4096
2001-03-16,-9.4118
2001-03-19,1.9481000000000002
2001-03-20,1.9108
2001-03-21,2.5
2001-03-22,1.2195
2001-03-23,0.6024
2001-03-26,5.3892
2001-03-27,7.9545
2001-03-28,-1.0526
2001-03-29,-9.5745
2001-03-30,4.7059
2001-04-02,-6.1798
2001-04-03,4.491
2001-04-04,2.0057
2001-04-05,6.7416
2001-04-06,0.0
2001-04-09,-0.6316
2001-04-10,-4.9153
2001-04-11,4.2781
2001-04-12,-0.6838
2001-04-16,-2.4096
2001-04-17,-3.1746
2001-04-18,8.7432
2001-04-19,2.5126
2001-04-20,0.4902
2001-04-23,6.5041
2001-04-24,-4.5802
2001-04-25,-0.16
2001-04-26,-2.2436
2001-04-27,3.2787
2001-04-30,-0.7937
2001-05-01,1.44
2001-05-02,-1.1041
2001-05-03,0.319
2001-05-04,0.4769
2001-05-07,-2.6898999999999997
2001-05-08,-6.5041
2001-05-09,-1.3913
2001-05-10,3.1746
2001-05-11,4.6154
2001-05-14,-2.2876
2001-05-15,-0.6689
2001-05-16,0.6734
2001-05-17,-0.1672
2001-05-18,0.8375
2001-05-21,4.6512
2001-05-22,-1.5873
2001-05-23,0.1613
2001-05-24,4.5089
2001-05-25,0.0
2001-05-29,-4.0062
2001-05-30,-0.321
2001-05-31,1.4493
2001-06-01,0.7937
2001-06-04,-1.7323
2001-06-05,-1.4423
2001-06-06,0.4878
2001-06-07,-2.2654
2001-06-08,-0.4967
2001-06-11,-4.9917
2001-06-12,-2.627
2001-06-13,8.0935
2001-06-14,-7.6539
2001-06-15,-0.7207
2001-06-18,-2.3593
2001-06-19,-3.9032999999999998
2001-06-20,0.9671
2001-06-21,-0.3831
2001-06-22,0.0
2001-06-25,0.5769
2001-06-26,3.2505
2001-06-27,2.7778
2001-06-28,-0.9009
2001-06-29,-0.7273
2001-07-02,1.0989
2001-07-03,0.1812
2001-07-05,-0.0904
2001-07-06,0.2715
2001-07-09,0.1805
2001-07-10,-0.3604
2001-07-11,-1.4466999999999999
2001-07-12,1.8349
2001-07-13,2.7027
2001-07-16,-3.5088
2001-07-17,-1.8182
2001-07-18,0.9259
2001-07-19,-0.1835
2001-07-20,-0.1838
2001-07-23,-3.3149
2001-07-24,-8.1905
2001-07-25,-0.4149
2001-07-26,-1.4583
2001-07-27,-0.8457
2001-07-30,0.8529
2001-07-31,5.7082
2001-08-01,0.4
2001-08-02,-4.7809
2001-08-03,5.0209
2001-08-06,-4.1833
2001-08-07,-3.7422
2001-08-08,-6.4795
2001-08-09,-3.4642
2001-08-10,-3.5885
2001-08-13,4.2184
2001-08-14,-2.3810000000000002
2001-08-15,-4.878
2001-08-16,0.0
2001-08-17,0.7692
2001-08-20,-1.4933
2001-08-21,-3.1336
2001-08-22,5.3333
2001-08-23,0.0
2001-08-24,-6.5823
2001-08-27,-0.813
2001-08-28,1.9125999999999999
2001-08-29,-1.6086
2001-08-30,0.0
2001-08-31,1.9074
2001-09-04,-6.4171
2001-09-05,-4.2857
2001-09-06,-1.4925
2001-09-07,-7.5758
2001-09-10,-14.4262
2001-09-17,-13.7931
2001-09-18,4.4444
2001-09-19,-10.2128
2001-09-20,7.5829
2001-09-21,-3.0837
2001-09-24,9.5455
2001-09-25,-0.4149
2001-09-26,-6.25
2001-09-27,2.2222
2001-09-28,7.8261
2001-10-01,-9.2742
2001-10-02,8.8889
2001-10-03,-2.0408
2001-10-04,16.25
2001-10-05,-6.0932
2001-10-08,-2.6718
2001-10-09,0.0
2001-10-10,3.5294
2001-10-11,4.1667
2001-10-12,3.6364
2001-10-15,0.0
2001-10-16,-3.1579
2001-10-17,-0.7246
2001-10-18,-2.1898
2001-10-19,3.7313
2001-10-22,-2.518
2001-10-23,-2.214
2001-10-24,4.1509
2001-10-25,-3.2609
2001-10-26,-1.8727
2001-10-29,-4.9618
2001-10-30,-1.1898
2001-10-31,-7.7376000000000005
2001-11-01,11.4537
2001-11-02,0.0
2001-11-05,-5.1383
2001-11-06,2.9167
2001-11-07,2.4291
2001-11-08,3.5573
2001-11-09,3.0534
2001-11-12,-3.7037
2001-11-13,1.9231
2001-11-14,3.7736
2001-11-15,5.8182
2001-11-16,-0.3436
2001-11-19,8.9655
2001-11-20,-11.3924
2001-11-21,4.2857
2001-11-23,-1.7123
2001-11-26,1.0453
2001-11-27,-0.3448
2001-11-28,4.1522
2001-11-29,1.3289
2001-11-30,-7.541
2001-12-03,-3.5461
2001-12-04,-0.7353
2001-12-05,5.2222
2001-12-06,-0.0352
2001-12-07,-0.3521
2001-12-10,2.1201
2001-12-11,0.346
2001-12-12,0.0
2001-12-13,-10.0
2001-12-14,6.5134
2001-12-17,-5.3957
2001-12-18,-3.8023
2001-12-19,-0.3953
2001-12-20,-4.3651
2001-12-21,0.8714
2001-12-24,4.8951
2001-12-26,3.1765
2001-12-27,-0.038
2001-12-28,2.6616
2001-12-31,-3.7037
2002-01-02,3.4615
2002-01-03,2.2305
2002-01-04,0.3636
2002-01-07,7.4275
2002-01-08,1.1804000000000001
2002-01-09,6.6667
2002-01-10,1.5625
2002-01-11,-2.1538
2002-01-14,-1.8868
2002-01-15,0.9836
2002-01-16,-1.6088
2002-01-17,6.0766
2002-01-18,-2.6875
2002-01-22,-3.4375
2002-01-23,-1.2945
2002-01-24,3.5738
2002-01-25,0.0
2002-01-28,-0.3166
2002-01-29,-4.0965
2002-01-30,0.9934
2002-01-31,1.3115
2002-02-01,-4.5306999999999995
2002-02-04,-1.6949
2002-02-05,3.4483
2002-02-06,1.3
2002-02-07,-5.561
2002-02-08,-0.0109
2002-02-11,-0.6861
2002-02-12,-1.057
2002-02-13,-4.6057
2002-02-14,-1.487
2002-02-15,0.7547
2002-02-19,-0.7982
2002-02-20,1.5596999999999999
2002-02-21,-0.7807
2002-02-22,-3.7093
2002-02-25,2.3346
2002-02-26,0.3802
2002-02-27,-2.2727
2002-02-28,0.7752
2002-03-01,4.6154
2002-03-04,6.25
2002-03-05,-4.4983
2002-03-06,5.0725
2002-03-07,-3.4483
2002-03-08,-1.0714
2002-03-11,1.7690000000000001
2002-03-12,-4.2214
2002-03-13,-3.3333
2002-03-14,-0.3831
2002-03-15,1.5385
2002-03-18,-4.2045
2002-03-19,2.412
2002-03-20,-0.3861
2002-03-21,2.7132
2002-03-22,0.0
2002-03-25,-5.283
2002-03-26,-0.3984
2002-03-27,1.6
2002-03-28,-5.5118
2002-04-01,0.0
2002-04-02,-2.0833
2002-04-03,0.0
2002-04-04,-2.9362
2002-04-05,0.833
2002-04-08,0.4348
2002-04-09,2.987
2002-04-10,0.8827
2002-04-11,-3.75
2002-04-12,0.0
2002-04-15,7.3593
2002-04-16,-4.3952
2002-04-17,5.019
2002-04-18,-3.6145
2002-04-19,-2.5
2002-04-22,-0.8547
2002-04-23,-0.431
2002-04-24,24.6753
2002-04-25,-4.5139
2002-04-26,-3.6364
2002-04-29,-0.7547
2002-04-30,0.7605
2002-05-01,13.2075
2002-05-02,-4.6667
2002-05-03,-5.5944
2002-05-06,0.0
2002-05-07,-0.4074
2002-05-08,1.7107
2002-05-09,-3.4735
2002-05-10,0.3788
2002-05-13,0.0377
2002-05-14,5.6205
2002-05-15,-3.9286
2002-05-16,0.3717
2002-05-17,0.0
2002-05-20,-0.3704
2002-05-21,-1.487
2002-05-22,-3.3962
2002-05-23,3.5156
2002-05-24,-1.8868
2002-05-28,-3.4615
2002-05-29,1.5936
2002-05-30,5.8824
2002-05-31,1.8519
2002-06-03,-3.6364
2002-06-04,1.4717
2002-06-05,-8.8881
2002-06-06,7.7551
2002-06-07,4.1667
2002-06-10,-2.5455
2002-06-11,-1.8657
2002-06-12,1.5209000000000001
2002-06-13,1.9101
2002-06-14,0.6983
2002-06-17,-1.4599
2002-06-18,3.3333
2002-06-19,0.3584
2002-06-20,1.4285999999999999
2002-06-21,-15.493
2002-06-24,-9.5833
2002-06-25,-2.3041
2002-06-26,-4.717
2002-06-27,0.0
2002-06-28,3.4653
2002-07-01,-0.9569
2002-07-02,1.4493
2002-07-03,-1.9048
2002-07-05,1.4563
2002-07-08,2.3923
2002-07-09,-3.7382999999999997
2002-07-10,1.4563
2002-07-11,-1.9139
2002-07-12,0.4878
2002-07-15,1.0194
2002-07-16,-1.4897
2002-07-17,-2.439
2002-07-18,0.0
2002-07-19,0.0
2002-07-22,-0.5
2002-07-23,-0.5025
2002-07-24,-2.0202
2002-07-25,0.5155
2002-07-26,-1.0256
2002-07-29,0.0
2002-07-30,-1.0363
2002-07-31,0.5236
2002-08-01,-5.6771
2002-08-02,0.5522
2002-08-05,3.24
2002-08-06,-6.9149
2002-08-07,5.1429
2002-08-08,-5.9783
2002-08-09,3.4682
2002-08-12,2.7933
2002-08-13,-0.5435
2002-08-14,3.8251
2002-08-15,0.0
2002-08-16,-0.5263
2002-08-19,-2.6455
2002-08-20,0.5435
2002-08-21,-1.0811
2002-08-22,-0.4918
2002-08-23,1.5925
2002-08-26,-1.6216
2002-08-27,-0.5495
2002-08-28,-3.3149
2002-08-29,4.0
2002-08-30,-4.3407
2002-09-03,6.2608
2002-09-04,-1.6216
2002-09-05,2.1978
2002-09-06,-1.0753
2002-09-09,-2.1739
2002-09-10,-3.3333
2002-09-11,3.4483
2002-09-12,0.5556
2002-09-13,-3.8674
2002-09-16,1.1494
2002-09-17,5.1136
2002-09-18,-2.1622
2002-09-19,-3.2597
2002-09-20,-2.3415
2002-09-23,-2.3392
2002-09-24,0.5988
2002-09-25,-0.5952
2002-09-26,0.0
2002-09-27,-1.7964
2002-09-30,3.0488
2002-10-01,-3.4911
2002-10-02,1.7781
2002-10-03,-0.6024
2002-10-04,-1.1515
2002-10-07,1.1649
2002-10-08,0.0
2002-10-09,0.6061
2002-10-10,-4.1566
2002-10-11,1.1942
2002-10-14,-7.4534
2002-10-15,6.7114
2002-10-16,3.8365
2002-10-17,0.6057
2002-10-18,-4.8164
2002-10-21,0.5693
2002-10-22,-4.4025
2002-10-23,-2.6316
2002-10-24,-5.4054
2002-10-25,0.0
2002-10-28,0.7857
2002-10-29,-0.0709
2002-10-30,3.5461
2002-10-31,0.0
2002-11-01,11.6438
2002-11-04,-6.135
2002-11-05,-1.9607999999999999
2002-11-06,2.6667
2002-11-07,0.0
2002-11-08,0.6494
2002-11-11,5.1613
2002-11-12,4.2945
2002-11-13,2.9412000000000003
2002-11-14,-2.8571
2002-11-15,0.2941
2002-11-18,-0.2933
2002-11-19,1.1764999999999999
2002-11-20,-1.4535
2002-11-21,2.6549
2002-11-22,0.5747
2002-11-25,0.0571
2002-11-26,13.0782
2002-11-27,3.5354
2002-11-29,-1.9024
2002-12-02,6.4147
2002-12-03,6.0748
2002-12-04,4.8458
2002-12-05,-3.3613
2002-12-06,1.3043
2002-12-09,-2.5751
2002-12-10,0.4405
2002-12-11,0.4386
2002-12-12,-4.3668
2002-12-13,0.9132
2002-12-16,-1.3575
2002-12-17,-4.5413
2002-12-18,-3.8924
2002-12-19,-2.0
2002-12-20,-1.0714
2002-12-23,3.0944
2002-12-24,-10.005
2002-12-26,3.3352
2002-12-27,-0.4841
2002-12-30,-1.0811
2002-12-31,8.7432
2003-01-02,-4.0201
2003-01-03,-0.5236
2003-01-06,3.1579
2003-01-07,-1.0204
2003-01-08,0.5155
2003-01-09,4.6154
2003-01-10,0.0
2003-01-13,-1.4706000000000001
2003-01-14,-2.9851
2003-01-15,0.0
2003-01-16,-0.5128
2003-01-17,-3.6082
2003-01-21,-3.7433
2003-01-22,7.7222
2003-01-23,2.1145
2003-01-24,-5.5556
2003-01-27,-0.5882
2003-01-28,0.5917
2003-01-29,1.0695000000000001
2003-01-30,-0.5291
2003-01-31,1.5957
2003-02-03,0.5236
2003-02-04,-5.2083
2003-02-05,-1.0989
2003-02-06,-0.5556
2003-02-07,-1.1173
2003-02-10,4.5198
2003-02-11,-2.1622
2003-02-12,1.105
2003-02-13,-1.6393
2003-02-14,0.0
2003-02-18,0.0
2003-02-19,1.6667
2003-02-20,-1.4754
2003-02-21,-0.1664
2003-02-24,0.5556
2003-02-25,2.2099
2003-02-26,-1.0811
2003-02-27,-1.6393
2003-02-28,3.3333
2003-03-03,-1.0753
2003-03-04,-0.5435
2003-03-05,1.0929
2003-03-06,-2.7027
2003-03-07,1.6667
2003-03-10,5.4645
2003-03-11,1.5544
2003-03-12,-1.0204
2003-03-13,3.0928
2003-03-14,-0.5
2003-03-17,0.5025
2003-03-18,-3.5
2003-03-19,0.5181
2003-03-20,9.2784
2003-03-21,-4.2453
2003-03-24,0.9852
2003-03-25,-4.878
2003-03-26,-1.0256
2003-03-27,2.5907
2003-03-28,2.5253
2003-03-31,-3.9409
2003-04-01,-3.0769
2003-04-02,1.0582
2003-04-03,-1.0471
2003-04-04,4.2328
2003-04-07,-2.5381
2003-04-08,2.0833
2003-04-09,-0.5102
2003-04-10,-0.5128
2003-04-11,-3.6082
2003-04-14,6.4171
2003-04-15,-2.4623
2003-04-16,2.473
2003-04-17,6.0835
2003-04-21,2.3697
2003-04-22,-2.7778
2003-04-23,2.3810000000000002
2003-04-24,0.0
2003-04-25,-0.4651
2003-04-28,-1.8692
2003-04-29,1.9048
2003-04-30,1.8692
2003-05-01,-3.6696999999999997
2003-05-02,9.0476
2003-05-05,19.214
2003-05-06,-5.8608
2003-05-07,-4.6693
2003-05-08,0.0
2003-05-09,4.4898
2003-05-12,6.6406
2003-05-13,-2.9304
2003-05-14,2.2641999999999998
2003-05-15,5.1661
2003-05-16,6.6667
2003-05-19,-3.6184
2003-05-20,-1.0239
2003-05-21,-1.7241
2003-05-22,0.0
2003-05-23,-0.0351
2003-05-27,0.0351
2003-05-28,3.5088
2003-05-29,-0.678
2003-05-30,0.3413
2003-06-02,-1.3605
2003-06-03,-3.4483
2003-06-04,6.7857
2003-06-05,-0.6689
2003-06-06,0.0
2003-06-09,-4.0404
2003-06-10,0.3509
2003-06-11,1.7483
2003-06-12,-1.0309
2003-06-13,0.6944
2003-06-16,0.0
2003-06-17,0.6897
2003-06-18,-1.3699
2003-06-19,0.3472
2003-06-20,0.0
2003-06-23,0.346
2003-06-24,0.0
2003-06-25,15.8621
2003-06-26,1.1905000000000001
2003-06-27,-1.4706000000000001
2003-06-30,1.4925
2003-07-01,-0.2941
2003-07-02,-1.1799
2003-07-03,-1.791
2003-07-07,3.3435
2003-07-08,16.1765
2003-07-09,6.8354
2003-07-10,-2.3934
2003-07-11,-0.4613
2003-07-14,-0.7317
2003-07-15,-3.1941
2003-07-16,-5.5838
2003-07-17,-5.1075
2003-07-18,1.6997
2003-07-21,-0.5571
2003-07-22,7.8431
2003-07-23,-2.3377
2003-07-24,3.9894
2003-07-25,3.0691
2003-07-28,0.2481
2003-07-29,6.6832
2003-07-30,3.0162
2003-07-31,4.2793
2003-08-01,-6.0475
2003-08-04,-2.2989
2003-08-05,-2.8235
2003-08-06,-3.1477
2003-08-07,2.5
2003-08-08,0.0
2003-08-11,2.6829
2003-08-12,8.7886
2003-08-13,-1.0917
2003-08-14,-1.1038000000000001
2003-08-15,0.4464
2003-08-18,0.8889
2003-08-19,3.9648
2003-08-20,10.7839
2003-08-21,9.9637
2003-08-22,-1.7391
2003-08-25,6.1947
2003-08-26,-4.1667
2003-08-27,-1.2174
2003-08-28,3.3451
2003-08-29,0.0
2003-09-02,13.4583
2003-09-03,7.8078
2003-09-04,-4.8747
2003-09-05,-3.8067
2003-09-08,-0.1674
2003-09-09,-0.4421
2003-09-10,-1.9908000000000001
2003-09-11,-1.0937999999999999
2003-09-12,-1.5798
2003-09-15,-3.5313
2003-09-16,8.8186
2003-09-17,4.5872
2003-09-18,1.6082
2003-09-19,0.5755
2003-09-22,-2.432
2003-09-23,-3.3724
2003-09-24,-8.1942
2003-09-25,4.0961
2003-09-26,-11.0802
2003-09-29,1.25
2003-09-30,-2.1164
2003-10-01,5.4054
2003-10-02,1.3846
2003-10-03,4.3669
2003-10-06,-1.5994000000000002
2003-10-07,0.9686
2003-10-08,6.3415
2003-10-09,5.1988
2003-10-10,-5.3779
2003-10-13,12.9032
2003-10-14,0.9524
2003-10-15,-2.965
2003-10-16,-0.7083
2003-10-17,-4.8818
2003-10-20,7.7941
2003-10-21,-0.1364
2003-10-22,-8.1967
2003-10-23,4.1667
2003-10-24,-2.8571
2003-10-27,-3.9706
2003-10-28,-4.2879
2003-10-29,4.16
2003-10-30,2.3195
2003-10-31,-0.3153
2003-11-03,-5.1205
2003-11-04,-4.2857
2003-11-05,3.9801
2003-11-06,-2.3923
2003-11-07,-0.1634
2003-11-10,0.6547
2003-11-11,-0.4878
2003-11-12,14.2157
2003-11-13,0.1431
2003-11-14,-1.4285999999999999
2003-11-17,0.5797
2003-11-18,0.8646
2003-11-19,-1.3
2003-11-20,-0.1303
2003-11-21,1.3043
2003-11-24,-0.7153
2003-11-25,-0.5764
2003-11-26,1.029
2003-11-28,4.1457
2003-12-01,21.6253
2003-12-02,-6.5685
2003-12-03,-4.2424
2003-12-04,-1.2658
2003-12-05,3.2051
2003-12-08,-1.1179999999999999
2003-12-09,-7.0352
2003-12-10,-6.6216
2003-12-11,4.7757
2003-12-12,-3.3149
2003-12-15,0.1429
2003-12-16,-4.8502
2003-12-17,-2.5487
2003-12-18,3.0769
2003-12-19,-1.3433
2003-12-22,1.9667
2003-12-23,2.3739
2003-12-24,2.1739
2003-12-26,-0.8511
2003-12-29,-5.0358
2003-12-30,-2.8322000000000003
2003-12-31,1.0853
2004-01-02,2.7607
2004-01-05,-0.2985
2004-01-06,2.6946
2004-01-07,0.4373
2004-01-08,1.5965
2004-01-09,0.1429
2004-01-12,9.4151
2004-01-13,-3.781
2004-01-14,2.3035
2004-01-15,-0.3974
2004-01-16,0.9309
2004-01-20,9.6179
2004-01-21,-6.6106
2004-01-22,3.0888
2004-01-23,-0.7491
2004-01-26,-5.4088
2004-01-27,0.3989
2004-01-28,-5.4305
2004-01-29,0.1401
2004-01-30,0.8392
2004-02-02,-4.2996
2004-02-03,0.1449
2004-02-04,-3.4732
2004-02-05,1.7991000000000001
2004-02-06,2.6215
2004-02-09,1.0333
2004-02-10,2.1307
2004-02-11,0.0
2004-02-12,-1.2517
2004-02-13,-0.2817
2004-02-17,-0.7062
2004-02-18,-0.4267
2004-02-19,-6.4286
2004-02-20,-0.7634
2004-02-23,-7.5385
2004-02-24,1.6639
2004-02-25,0.1637
2004-02-26,4.4118
2004-02-27,-1.8779
2004-03-01,6.5391
2004-03-02,-1.7365
2004-03-03,-1.7367
2004-03-04,0.7752
2004-03-05,4.6154
2004-03-08,-1.6176
2004-03-09,1.3453
2004-03-10,1.4748999999999999
2004-03-11,-3.0523
2004-03-12,-0.4498
2004-03-15,-0.753
2004-03-16,-1.214
2004-03-17,1.2288999999999999
2004-03-18,1.9727000000000001
2004-03-19,0.2976
2004-03-22,-0.8902
2004-03-23,-3.2934
2004-03-24,0.4644
2004-03-25,1.849
2004-03-26,-0.4539
2004-03-29,1.8237
2004-03-30,5.5224
2004-03-31,0.7072
2004-04-01,0.1404
2004-04-02,1.5428
2004-04-05,-2.9006
2004-04-06,1.7069999999999999
2004-04-07,-0.979
2004-04-08,1.6949
2004-04-12,-2.5
2004-04-13,1.1396
2004-04-14,-1.2676
2004-04-15,-0.1427
2004-04-16,0.1429
2004-04-19,2.7104
2004-04-20,-6.1111
2004-04-21,7.2485
2004-04-22,-1.931
2004-04-23,-2.391
2004-04-26,-1.0086
2004-04-27,-3.0568
2004-04-28,-3.9039
2004-04-29,-6.25
2004-04-30,-5.8333
2004-05-03,4.4248
2004-05-04,1.3559
2004-05-05,-4.6823
2004-05-06,-3.1579
2004-05-07,0.7246
2004-05-10,-4.8561
2004-05-11,0.8885
2004-05-12,2.1173
2004-05-13,0.9174
2004-05-14,-3.8545
2004-05-17,-3.3661
2004-05-18,-4.6967
2004-05-19,3.2854
2004-05-20,-3.1809
2004-05-21,3.0801
2004-05-24,-1.4143
2004-05-25,1.0305
2004-05-26,2.0
2004-05-27,-1.1764999999999999
2004-05-28,-1.3889
2004-06-01,-0.5835
