ticker,FRO US Equity
2001-11-23,-0.8
2001-11-26,15.8602
2001-11-27,-3.4803
2001-11-28,-4.3269
2001-11-29,1.8843999999999999
2001-11-30,9.7411
2001-12-03,-1.6854
2001-12-04,-1.7143000000000002
2001-12-05,-0.3488
2001-12-06,5.0175
2001-12-07,-1.6667
2001-12-10,-0.678
2001-12-11,7.1672
2001-12-12,-1.0616
2001-12-13,-2.3605
2001-12-14,2.6374
2001-12-17,-2.9979
2001-12-18,-1.766
2001-12-19,1.6854
2001-12-20,9.3923
2001-12-21,2.0202
2001-12-24,-1.9802
2001-12-26,0.0
2001-12-27,4.0404
2001-12-28,0.9709
2001-12-31,-1.4423
2002-01-02,-0.9756
2002-01-03,-3.9409
2002-01-04,-0.5128
2002-01-07,1.7526000000000002
2002-01-08,-4.7619
2002-01-09,2.6596
2002-01-10,0.0
2002-01-11,4.1451
2002-01-14,-2.4876
2002-01-15,-2.449
2002-01-16,-2.7197
2002-01-17,2.1505
2002-01-18,-2.5263
2002-01-22,-0.108
2002-01-23,0.0
2002-01-24,2.4865
2002-01-25,-1.8987
2002-01-28,4.3011
2002-01-29,-2.5773
2002-01-30,1.164
2002-01-31,1.569
2002-02-01,-1.9567
2002-02-04,1.8908
2002-02-05,-2.0619
2002-02-06,0.0
2002-02-07,3.3684
2002-02-08,2.3422
2002-02-11,0.0995
2002-02-12,1.8887
2002-02-13,-0.4878
2002-02-14,0.9804
2002-02-15,-0.8738
2002-02-19,-5.9745
2002-02-20,0.0
2002-02-21,-1.5625
2002-02-22,1.0582
2002-02-25,3.9791
2002-02-26,0.8056
2002-02-27,2.3976
2002-02-28,9.2683
2002-03-01,7.1429
2002-03-04,2.5
2002-03-05,-5.2033
2002-03-06,-2.916
2002-03-07,5.8304
2002-03-08,1.1686
2002-03-11,-2.2277
2002-03-12,-1.03
2002-03-13,-2.1683
2002-03-14,1.9504000000000001
2002-03-15,1.3913
2002-03-18,1.0292
2002-03-19,1.6129
2002-03-20,-2.1721
2002-03-21,0.5978
2002-03-22,-0.3396
2002-03-25,-2.7257
2002-03-26,-3.2399
2002-03-27,0.181
2002-03-28,1.1743000000000001
2002-04-01,4.9107
2002-04-02,-0.1702
2002-04-03,-1.1083
2002-04-04,-5.1724
2002-04-05,1.8182
2002-04-08,-2.2321
2002-04-09,0.8219
2002-04-10,-0.3623
2002-04-11,-1.9091
2002-04-12,-3.2437
2002-04-15,1.8199
2002-04-16,0.8467
2002-04-17,3.7313
2002-04-18,-1.5288
2002-04-19,-0.3653
2002-04-22,-2.3830999999999998
2002-04-23,-2.0657
2002-04-24,3.0681
2002-04-25,-1.8605
2002-04-26,-0.9479
2002-04-29,-0.6699
2002-04-30,5.2987
2002-05-01,1.9213
2002-05-02,5.4758
2002-05-03,-1.1915
2002-05-06,-1.8088
2002-05-07,-3.5088
2002-05-08,0.4545
2002-05-09,-0.4525
2002-05-10,-1.3636
2002-05-13,1.3825
2002-05-14,3.6364
2002-05-15,5.5263
2002-05-16,5.8187999999999995
2002-05-17,0.1571
2002-05-20,1.4902
2002-05-21,-2.3957
2002-05-22,-0.1584
2002-05-23,1.0309
2002-05-24,-1.8838
2002-05-28,-2.4
2002-05-29,-1.5574
2002-05-30,-3.8462
2002-05-31,2.5217
2002-06-03,-0.7634
2002-06-04,-0.4274
2002-06-05,-3.4335
2002-06-06,-2.1333
2002-06-07,-0.9083
2002-06-10,0.8249
2002-06-11,1.0
2002-06-12,-1.6202
2002-06-13,-3.9341
2002-06-14,0.7619
2002-06-17,3.9698
2002-06-18,2.2727
2002-06-19,-0.4444
2002-06-20,-3.125
2002-06-21,-1.7511999999999999
2002-06-24,-2.439
2002-06-25,-7.6923
2002-06-26,-5.9375
2002-06-27,0.2215
2002-06-28,5.4144
2002-07-01,0.1048
2002-07-02,-2.3037
2002-07-03,-8.896
2002-07-05,4.1176
2002-07-08,2.9379
2002-07-09,3.2931
2002-07-10,-0.1063
2002-07-11,-3.0851
2002-07-12,-2.854
2002-07-15,-4.5198
2002-07-16,4.6154
2002-07-17,0.4525
2002-07-18,-0.3378
2002-07-19,-3.9548
2002-07-22,-4.7059
2002-07-23,-6.7901
2002-07-24,-5.1656
2002-07-25,0.5587
2002-07-26,2.7778
2002-07-29,7.8378
2002-07-30,-2.6316
2002-07-31,-1.6731
2002-08-01,-1.8325
2002-08-02,-2.6667
2002-08-05,-11.7808
2002-08-06,3.1056
2002-08-07,0.6024
2002-08-08,-0.5988
2002-08-09,2.1084
2002-08-12,-0.885
2002-08-13,-2.0833
2002-08-14,3.3435
2002-08-15,0.0
2002-08-16,-3.0882
2002-08-19,-2.8832
2002-08-20,1.7187000000000001
2002-08-21,3.0722
2002-08-22,2.3845
2002-08-23,1.4556
2002-08-26,2.5825
2002-08-27,1.5385
2002-08-28,-7.0248
2002-08-29,-3.1111
2002-08-30,-3.9755000000000003
2002-09-03,-4.7771
2002-09-04,-6.689
2002-09-05,-3.2258
2002-09-06,1.6667
2002-09-09,-6.1931
2002-09-10,0.0
2002-09-11,8.932
2002-09-12,-3.7433
2002-09-13,-2.037
2002-09-16,-2.8355
2002-09-17,-1.751
2002-09-18,-3.7624
2002-09-19,-11.5226
2002-09-20,2.3256
2002-09-23,-20.4545
2002-09-24,-2.0
2002-09-25,13.7026
2002-09-26,8.7179
2002-09-27,-6.1321
2002-09-30,0.2513
2002-10-01,9.0226
2002-10-02,3.908
2002-10-03,6.1947
2002-10-04,1.25
2002-10-07,-5.144
2002-10-08,8.4599
2002-10-09,14.8
2002-10-10,6.2718
2002-10-11,2.1311
2002-10-14,6.4205
2002-10-15,9.3514
2002-10-16,3.1724
2002-10-17,-7.6203
2002-10-18,-10.1302
2002-10-21,7.0853
2002-10-22,-10.526299999999999
2002-10-23,1.8487
2002-10-24,7.0957
2002-10-25,-1.5408
2002-10-28,-3.4429
2002-10-29,-7.6175
2002-10-30,4.386
2002-10-31,0.8403
2002-11-01,-3.8333
2002-11-04,2.5997
2002-11-05,-1.3514
2002-11-06,9.7603
2002-11-07,-0.156
2002-11-08,0.7812
2002-11-11,0.7752
2002-11-12,9.3846
2002-11-13,-0.8439
2002-11-14,-2.5532
2002-11-15,1.31
2002-11-18,-0.8621
2002-11-19,-1.5941999999999998
2002-11-20,3.3872999999999998
2002-11-21,1.7094
2002-11-22,-8.9636
2002-11-25,-2.6154
2002-11-26,2.3697
2002-11-27,3.0864
2002-11-29,5.0898
2002-12-02,3.2763999999999998
2002-12-03,-3.0345
2002-12-04,4.2674
2002-12-05,3.6835
2002-12-06,1.4474
2002-12-09,1.1673
2002-12-10,5.8974
2002-12-11,0.2421
2002-12-12,-1.5699999999999998
2002-12-13,7.4847
2002-12-16,0.4566
2002-12-17,2.7273
2002-12-18,2.1018
2002-12-19,0.8667
2002-12-20,-2.2556
2002-12-23,-5.0549
2002-12-24,3.588
2002-12-26,0.3352
2002-12-27,-0.5568
2002-12-30,-1.5676999999999999
2002-12-31,0.6826
2003-01-02,5.1977
2003-01-03,-0.4296
2003-01-06,6.7961
2003-01-07,8.0808
2003-01-08,0.7477
2003-01-09,2.7829
2003-01-10,4.0614
2003-01-13,3.209
2003-01-14,-4.0336
2003-01-15,9.8074
2003-01-16,-2.3125999999999998
2003-01-17,-2.8571
2003-01-21,-7.8151
2003-01-22,-4.2844
2003-01-23,2.0952
2003-01-24,-0.7463
2003-01-27,-4.6053
2003-01-28,-1.6749
2003-01-29,-2.1042
2003-01-30,0.8188
2003-01-31,7.7157
2003-02-03,-7.8228
2003-02-04,-2.3517
2003-02-05,1.0471
2003-02-06,-5.6995000000000005
2003-02-07,1.3187
2003-02-10,-0.2169
2003-02-11,1.6303999999999998
2003-02-12,8.1283
2003-02-13,2.8684
2003-02-14,0.9615
2003-02-18,-1.8094999999999999
2003-02-19,1.7459
2003-02-20,-4.7664
2003-02-21,2.6026
2003-02-24,-3.4146
2003-02-25,-3.3333
2003-02-26,0.209
2003-02-27,0.5214
2003-02-28,12.4481
2003-03-03,0.2768
2003-03-04,-2.2079
2003-03-05,4.0452
2003-03-06,1.6275
2003-03-07,4.0577
2003-03-10,-1.2132
2003-03-11,0.0
2003-03-12,0.4386
2003-03-13,1.4847000000000001
2003-03-14,-3.012
2003-03-17,-2.2183
2003-03-18,-5.3539
2003-03-19,0.6711
2003-03-20,-3.4286
2003-03-21,0.4931
2003-03-24,-1.3739
2003-03-25,8.457699999999999
2003-03-26,-1.5596
2003-03-27,0.1864
2003-03-28,1.3023
2003-03-31,-1.2856
2003-04-01,-0.7442
2003-04-02,4.03
2003-04-03,-4.2342
2003-04-04,4.9859
2003-04-07,0.0
2003-04-08,3.4050000000000002
2003-04-09,2.253
2003-04-10,-1.6101999999999999
2003-04-11,2.584
2003-04-14,4.9538
2003-04-15,-2.08
2003-04-16,0.8987
2003-04-17,0.081
2003-04-21,0.6472
2003-04-22,-1.7685
2003-04-23,1.1457
2003-04-24,-3.9644
2003-04-25,-2.7801
2003-04-28,3.9861
2003-04-29,-3.9167
2003-04-30,-6.3313
2003-05-01,-0.0926
2003-05-02,-4.0778
2003-05-05,0.8696
2003-05-06,5.364
2003-05-07,5.9091000000000005
2003-05-08,1.2876
2003-05-09,8.9831
2003-05-12,2.9549
2003-05-13,0.3021
2003-05-14,5.2711
2003-05-15,-3.2904
2003-05-16,2.9586
2003-05-19,0.0
2003-05-20,0.6966
2003-05-21,-0.0769
2003-05-22,1.5385
2003-05-23,6.7424
2003-05-27,3.7615
2003-05-28,0.0684
2003-05-29,0.2734
2003-05-30,-1.1588
2003-06-02,2.1379
2003-06-03,-1.0804
2003-06-04,1.3652
2003-06-05,2.8956
2003-06-06,0.2618
2003-06-09,1.0444
2003-06-10,-0.2584
2003-06-11,2.2021
2003-06-12,2.725
2003-06-13,-1.6038999999999999
2003-06-16,-1.7555
2003-06-17,4.0842
2003-06-18,2.0846
2003-06-19,-1.3814
2003-06-20,-2.7237
2003-06-23,-7.8667
2003-06-24,1.3025
2003-06-25,0.6429
2003-06-26,2.6969
2003-06-27,-0.7602
2003-06-30,-0.9749
2003-07-01,2.5316
2003-07-02,1.5089000000000001
2003-07-03,-3.5135
2003-07-07,-3.3613
2003-07-08,1.4493
2003-07-09,-1.5714000000000001
2003-07-10,-1.2337
2003-07-11,1.5430000000000001
2003-07-14,3.5456
2003-07-15,3.4242
2003-07-16,-2.973
2003-07-17,-2.3677
2003-07-18,4.7789
2003-07-21,-2.1784
2003-07-22,0.0
2003-07-23,2.5747999999999998
2003-07-24,2.7137000000000002
2003-07-25,0.3963
2003-07-28,0.0
2003-07-29,-0.0658
2003-07-30,-1.9092
2003-07-31,3.7584
2003-08-01,2.7814
2003-08-04,6.9855
2003-08-05,-5.1765
2003-08-06,-0.9305
2003-08-07,-2.8178
2003-08-08,1.6753
2003-08-11,1.0773
2003-08-12,-0.2508
2003-08-13,-4.0226
2003-08-14,-0.5239
2003-08-15,1.3485
2003-08-18,3.6414999999999997
2003-08-19,-1.0811
2003-08-20,-1.6393
2003-08-21,8.125
2003-08-22,0.578
2003-08-25,-1.2133
2003-08-26,0.1939
2003-08-27,0.4516
2003-08-28,1.9268
2003-08-29,4.5999
2003-09-02,4.5783000000000005
2003-09-03,1.3249
2003-09-04,5.1734
2003-09-05,3.5135
2003-09-08,0.7833
2003-09-09,-0.5181
2003-09-10,-5.3646
2003-09-11,-0.1101
2003-09-12,2.9201
2003-09-15,3.0514
2003-09-16,1.8700999999999999
2003-09-17,0.6629
2003-09-18,-3.2421
2003-09-19,-0.2618
2003-09-22,-2.3097
2003-09-23,1.0747
2003-09-24,-6.8581
2003-09-25,-5.7648
2003-09-26,2.7256
2003-09-29,4.3042
2003-09-30,-5.3137
2003-10-01,-5.0746
2003-10-02,3.1447
2003-10-03,2.1341
2003-10-06,4.2388
2003-10-07,-0.4582
2003-10-08,-1.1507
2003-10-09,-1.9207999999999998
2003-10-10,3.3828
2003-10-13,-0.8611
2003-10-14,-0.0579
2003-10-15,0.5214
2003-10-16,-0.4611
2003-10-17,2.3741
2003-10-20,-1.3009
2003-10-21,0.5158
2003-10-22,-0.6271
2003-10-23,0.8606
2003-10-24,4.2661999999999995
2003-10-27,3.6552
2003-10-28,-1.6842000000000001
2003-10-29,-2.3019
2003-10-30,2.0822
2003-10-31,3.8111
2003-11-03,0.9824
2003-11-04,3.4306
2003-11-05,0.099
2003-11-06,1.4342
2003-11-07,-1.0726
2003-11-10,-0.1479
2003-11-11,-2.8134
2003-11-12,1.5744
2003-11-13,3.75
2003-11-14,3.0361
2003-11-17,-1.2629000000000001
2003-11-18,-0.2842
2003-11-19,1.6627
2003-11-20,-1.4019
2003-11-21,0.1896
2003-11-24,-0.3311
2003-11-25,1.7561
2003-11-26,1.2127
2003-11-28,3.6866
2003-12-01,-1.3208
2003-12-02,0.717
2003-12-03,-1.6137000000000001
2003-12-04,9.069
2003-12-05,4.2017
2003-12-08,2.5042
2003-12-09,3.3125999999999998
2003-12-10,-1.1623
2003-12-11,-0.6488
2003-12-12,-1.1429
2003-12-15,2.1883
2003-12-16,2.5455
2003-12-17,0.4334
2003-12-18,4.4723
2003-12-19,-1.0514000000000001
2003-12-22,-0.9488
2003-12-23,0.3831
2003-12-24,2.6336
2003-12-26,1.8965999999999998
2003-12-29,-3.1022
2003-12-30,-3.4275
2003-12-31,-0.663
2004-01-02,1.8453
2004-01-05,3.084
2004-01-06,-3.6275
2004-01-07,3.6088
2004-01-08,3.5581
2004-01-09,-2.7125
2004-01-12,5.7621
2004-01-13,2.2144
2004-01-14,1.9945
2004-01-15,0.6743
2004-01-16,-0.0335
2004-01-20,2.1106
2004-01-21,-0.1969
2004-01-22,-1.3149
2004-01-23,2.5983
2004-01-26,-0.3247
2004-01-27,0.8469
2004-01-28,-4.8126999999999995
2004-01-29,-5.7686
2004-01-30,5.6896
2004-02-02,-0.477
2004-02-03,0.8901
2004-02-04,-2.0699
2004-02-05,1.1088
2004-02-06,1.3708
2004-02-09,2.6369
2004-02-10,-2.4704
2004-02-11,3.2421
2004-02-12,1.472
2004-02-13,-4.9323
2004-02-17,2.7467
2004-02-18,-0.066
2004-02-19,0.2312
2004-02-20,1.1532
2004-02-23,1.0423
2004-02-24,-1.5796000000000001
2004-02-25,0.6878
2004-02-26,0.6831
2004-02-27,4.8465
2004-03-01,0.2773
2004-03-02,4.2409
2004-03-03,-3.6262
2004-03-04,0.8565
2004-03-05,2.6691000000000003
2004-03-08,3.6928
2004-03-09,0.4274
2004-03-10,-1.5034999999999998
2004-03-11,-3.1105
2004-03-12,2.3907
2004-03-15,-5.4703
2004-03-16,4.2696
2004-03-17,-0.5415
2004-03-18,-1.7353
2004-03-19,-4.1898
2004-03-22,-5.8909
2004-03-23,1.5361
2004-03-24,1.5885
2004-03-25,1.0796999999999999
2004-03-26,0.8103
2004-03-29,4.567
2004-03-30,-0.0349
2004-03-31,0.8389
2004-04-01,1.9064
2004-04-02,3.4013999999999998
2004-04-05,1.0526
2004-04-06,-1.4974
2004-04-07,-0.8592
2004-04-08,-0.6667
2004-04-12,1.3423
2004-04-13,-4.1391
2004-04-14,-1.658
2004-04-15,-0.7727
2004-04-16,0.8142
2004-04-19,1.8258
2004-04-20,3.7241
2004-04-21,-1.9947
2004-04-22,1.0855
2004-04-23,-0.0671
2004-04-26,0.6044
2004-04-27,-2.7704
2004-04-28,-6.5911
2004-04-29,-4.6674
2004-04-30,-1.889
2004-05-03,3.0648
2004-05-04,4.8418
2004-05-05,0.3636
2004-05-06,0.1812
2004-05-07,-3.1465
2004-05-10,-4.6303
2004-05-11,4.9334
2004-05-12,3.0224
2004-05-13,6.1934
2004-05-14,3.2742
2004-05-17,0.0661
2004-05-18,1.0429
2004-05-19,4.1612
2004-05-20,-0.8153
2004-05-21,1.6756
2004-05-24,1.6480000000000001
2004-05-25,2.9061
2004-05-26,-0.5945
2004-05-27,2.512
2004-05-28,2.7420999999999998
2004-06-01,7.1834
2004-06-02,-2.5166
2004-06-03,5.1359
2004-06-04,-0.6203
2004-06-07,1.2744
2004-06-08,1.3867
2004-06-09,-2.6089
2004-06-10,-0.9103
2004-06-14,-0.9186
2004-06-15,1.8542999999999998
2004-06-16,4.0832
2004-06-17,11.5811
2004-06-18,0.3384
2004-06-21,-3.0963
2004-06-22,-2.2461
2004-06-23,2.8155
2004-06-24,0.2203
2004-06-25,3.1407
2004-06-28,2.5883000000000003
2004-06-29,0.9202
2004-06-30,1.5
2004-07-01,0.4636
2004-07-02,-1.4133
2004-07-06,3.306
2004-07-07,3.7666
2004-07-08,1.8013
2004-07-09,6.1662
2004-07-12,-5.5556
2004-07-13,-4.8396
2004-07-14,1.9386999999999999
2004-07-15,2.5083
2004-07-16,0.484
2004-07-19,-0.107
2004-07-20,1.4198
2004-07-21,0.3698
2004-07-22,-3.4737
2004-07-23,0.7361
2004-07-26,-3.0311
2004-07-27,2.5677
2004-07-28,3.483
2004-07-29,-0.0263
2004-07-30,0.868
2004-08-02,-1.4081000000000001
2004-08-03,-2.9622
2004-08-04,-1.3083
2004-08-05,-2.6512000000000002
2004-08-06,-2.1844
2004-08-09,4.3213
2004-08-10,1.0008
2004-08-11,0.6881
2004-08-12,-2.9524
2004-08-13,3.4085
2004-08-16,3.8137
2004-08-17,-0.761
2004-08-18,1.7715
2004-08-19,3.3255
2004-08-20,0.704
2004-08-23,-0.9988
2004-08-24,-0.8575
2004-08-25,0.7632
2004-08-26,-0.1515
2004-08-27,0.1318
2004-08-30,-2.3158
2004-08-31,1.347
2004-09-01,2.4721
2004-09-02,2.594
2004-09-03,-0.2276
2004-09-07,3.6493
2004-09-08,0.23
2004-09-09,0.9689
2004-09-10,-1.5404
2004-09-13,2.3339
2004-09-14,-0.9273
2004-09-15,1.7961
2004-09-16,0.9443
2004-09-17,1.5756000000000001
2004-09-20,2.0601
2004-09-21,4.132
2004-09-22,0.9806
2004-09-23,0.9259
2004-09-24,2.9313000000000002
2004-09-27,2.3913
2004-09-28,-2.293
2004-09-29,0.4781
2004-09-30,2.0545
2004-10-01,1.9284
2004-10-04,5.1975
2004-10-05,3.4387
2004-10-06,3.3626
2004-10-07,-1.9039000000000001
2004-10-08,2.7888
2004-10-11,-3.9047
2004-10-12,-7.2682
2004-10-13,-4.3818
2004-10-14,2.8399
2004-10-15,2.4686
2004-10-18,0.5308
2004-10-19,-2.3964
2004-10-20,2.809
2004-10-21,4.6549
2004-10-22,1.373
2004-10-25,-0.0763
2004-10-26,2.2146
2004-10-27,-5.9955
2004-10-28,-2.0465
2004-10-29,1.5822
2004-11-01,-0.8586
2004-11-02,-2.4371
2004-11-03,3.3856
2004-11-04,2.5359
2004-11-05,0.1558
2004-11-08,3.0527
2004-11-09,1.3208
2004-11-10,3.1657
2004-11-11,4.3321
2004-11-12,0.9516
2004-11-15,-0.1542
2004-11-16,-1.4761
2004-11-17,3.4843
2004-11-18,-1.1785
2004-11-19,1.3288
2004-11-22,5.5817
2004-11-23,2.5637
2004-11-24,-0.1938
2004-11-26,2.816
2004-11-29,2.385
2004-11-30,-2.4053
2004-12-01,-3.9967
2004-12-02,-5.0304
2004-12-03,4.7489
2004-12-06,0.6452
2004-12-07,-2.2003
2004-12-08,-1.612
2004-12-09,-4.8434
2004-12-10,-4.8061
2004-12-13,4.9692
2004-12-14,-3.7493
2004-12-15,4.9577
2004-12-16,-3.5426
2004-12-17,-2.0599
2004-12-20,1.1111
2004-12-21,2.8257
2004-12-22,-2.0038
2004-12-23,-3.9727
2004-12-27,-6.546
2004-12-28,7.2748
2004-12-29,-4.556
2004-12-30,-1.4078
2004-12-31,-1.0263
2005-01-03,-4.2381
2005-01-04,-2.919
2005-01-05,4.5102
2005-01-06,4.0835
2005-01-07,-3.2546
2005-01-10,3.2719
2005-01-11,-0.3347
2005-01-12,3.1117
2005-01-13,3.5389
2005-01-14,2.2227
2005-01-18,-1.8051
2005-01-19,-0.3133
2005-01-20,-5.8047
2005-01-21,-0.3782
2005-01-24,-3.0817
2005-01-25,0.2304
2005-01-26,3.0575
2005-01-27,4.729
2005-01-28,3.0884
2005-01-31,4.8554
2005-02-01,2.266
2005-02-02,3.9499
2005-02-03,2.2352
2005-02-04,-3.6201
2005-02-07,-2.089
2005-02-08,-1.875
2005-02-09,-0.5052
2005-02-10,3.7748
2005-02-11,-0.5956
2005-02-14,2.2684
2005-02-15,1.9042
2005-02-16,0.4517
2005-02-17,-1.3491
2005-02-18,-0.5595
2005-02-22,0.7293
2005-02-23,5.5027
2005-02-24,3.7647
2005-02-25,5.4422
2005-02-28,3.3333
2005-03-01,-6.7811
2005-03-02,0.5023
2005-03-03,-0.4998
2005-03-04,2.2687
2005-03-07,-3.5415
2005-03-08,-3.1672
2005-03-09,0.3836
2005-03-10,-2.5135
2005-03-11,4.6899
2005-03-14,3.0786
2005-03-15,0.2472
2005-03-16,2.3218
2005-03-17,5.6627
2005-03-18,-2.8125999999999998
2005-03-21,1.095
2005-03-22,-2.4371
2005-03-23,-3.866
2005-03-24,0.9693
2005-03-28,-1.5931
2005-03-29,-3.819
2005-03-30,0.0216
2005-03-31,5.7174
2005-04-01,0.7959
2005-04-04,-0.243
2005-04-05,-1.1975
2005-04-06,1.7256
2005-04-07,1.1712
2005-04-08,-2.1557
2005-04-11,0.2856
2005-04-12,2.0138
2005-04-13,-2.7517
2005-04-14,-3.6292999999999997
2005-04-15,-3.7234
2005-04-18,3.1823
2005-04-19,4.6691
2005-04-20,-2.7215
2005-04-21,1.9773
2005-04-22,-1.9802
2005-04-25,-0.5471
2005-04-26,-2.6661
2005-04-27,-2.6087
2005-04-28,-4.2411
2005-04-29,2.3543
2005-05-02,2.5734
2005-05-03,-2.8641
2005-05-04,1.5086
2005-05-05,1.3285
2005-05-06,2.0667
2005-05-09,0.6096
2005-05-10,-2.4021
2005-05-11,-2.1286
2005-05-12,-5.1427
2005-05-13,-2.1017
2005-05-16,1.049
2005-05-17,2.4626
2005-05-18,0.1414
2005-05-19,-3.0824
2005-05-20,0.437
2005-05-23,1.1118999999999999
2005-05-24,1.0758
2005-05-25,2.3652
2005-05-26,2.7725999999999997
2005-05-27,-0.3147
2005-05-31,-2.0072
2005-06-01,-2.7618
2005-06-02,4.0947
2005-06-03,0.3865
2005-06-06,0.8607
2005-06-07,-1.1453
2005-06-08,-0.1136
2005-06-09,-0.6117
2005-06-10,-1.1817
2005-06-13,-2.1923
2005-06-14,-2.3943
2005-06-15,-1.8006
2005-06-16,-3.933
2005-06-17,3.7344
2005-06-20,1.4933
2005-06-21,-2.7325
2005-06-22,7.5905000000000005
2005-06-23,1.9081000000000001
2005-06-24,-2.1927
2005-06-27,0.7053
2005-06-28,-0.4752
2005-06-29,1.3571
2005-06-30,-0.2232
2005-07-01,5.0944
2005-07-05,4.7529
2005-07-06,-0.0903
2005-07-07,-0.1356
2005-07-08,1.4706000000000001
2005-07-11,-0.6689
2005-07-12,0.1571
2005-07-13,-0.9637
2005-07-14,-2.6929
2005-07-15,1.2093
2005-07-18,-0.2757
2005-07-19,-0.3917
2005-07-20,1.5497999999999998
2005-07-21,-2.2096
2005-07-22,-1.3976
2005-07-25,0.8032
2005-07-26,-2.9763
2005-07-27,-0.9179
2005-07-28,2.2428
2005-07-29,0.0954
2005-08-01,-0.667
2005-08-02,-0.5755
2005-08-03,-0.7477
2005-08-04,3.9368
2005-08-05,-2.0341
2005-08-08,-1.79
2005-08-09,-0.7776
2005-08-10,3.5513
2005-08-11,1.1116
2005-08-12,1.0994
2005-08-15,1.9435
2005-08-16,-1.2256
2005-08-17,-3.3548
2005-08-18,-0.214
2005-08-19,-0.8816
2005-08-22,-1.3462
2005-08-23,-0.9016
2005-08-24,8.8271
2005-08-25,-2.3949
2005-08-26,-1.5046
2005-08-29,4.5828
2005-08-30,0.6517
2005-08-31,4.3983
2005-09-01,0.3208
2005-09-02,-0.6235
2005-09-06,1.2548
2005-09-07,-0.6417
2005-09-08,-0.2895
2005-09-09,0.2234
2005-09-12,-2.3847
2005-09-13,-2.1461
2005-09-14,2.6598
2005-09-15,-0.7273
2005-09-16,-0.3434
2005-09-19,2.1365
2005-09-20,0.6073
2005-09-21,2.4145
2005-09-22,-0.3493
2005-09-23,-2.6944
2005-09-26,-1.1706
2005-09-27,0.0
2005-09-28,1.0706
2005-09-29,0.5634
2005-09-30,-1.1206
2005-10-03,-1.4053
2005-10-04,-3.5402
2005-10-05,-3.9085
2005-10-06,-1.0913
2005-10-07,2.006
2005-10-10,-0.5162
2005-10-11,2.1003
2005-10-12,-5.2759
2005-10-13,-3.8068
2005-10-14,4.0372
2005-10-17,-1.3275000000000001
2005-10-18,-5.2264
2005-10-19,2.5116
2005-10-20,-2.7963
2005-10-21,2.0822
2005-10-24,5.9581
2005-10-25,0.9372
2005-10-26,0.1506
2005-10-27,-3.6833
2005-10-28,2.1332
2005-10-31,1.1461999999999999
2005-11-01,-1.5361
2005-11-02,4.0921
2005-11-03,2.0147
2005-11-04,-2.9383
2005-11-07,1.5135999999999998
2005-11-08,1.1
2005-11-09,4.8114
2005-11-10,0.0
2005-11-11,1.7301
2005-11-14,-2.7438000000000002
2005-11-15,-3.0776
2005-11-16,2.6461
2005-11-17,0.5859
2005-11-18,2.5629
