ticker,BTCY US Equity
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,-8.3333
2016-08-12,-1.8182
2016-08-15,5.5556
2016-08-16,1.7544
2016-08-17,0.0
2016-08-18,-2.069
2016-08-19,0.3521
2016-08-22,0.0
2016-08-23,-3.1579
2016-08-24,-1.087
2016-08-25,4.3956
2016-08-26,0.0
2016-08-29,-9.1228
2016-08-30,5.2124
2016-08-31,-2.7523
2016-09-01,2.6414999999999997
2016-09-02,-0.7353
2016-09-06,-0.9259
2016-09-07,0.9346
2016-09-12,-5.5556
2016-09-13,3.9215999999999998
2016-09-15,-1.8868
2016-09-16,0.0
2016-09-19,-4.2308
2016-09-20,2.008
2016-09-21,0.0
2016-09-23,-11.417300000000001
2016-09-26,-0.8889
2016-09-27,-1.3453
2016-09-28,-9.0909
2016-09-29,12.0
2016-09-30,0.0
2016-10-04,-1.7856999999999998
2016-10-05,-6.8182
2016-10-06,0.0
2016-10-07,14.6341
2016-10-10,-8.5106
2016-10-11,3.7209
2016-10-12,-5.8296
2016-10-13,-4.7619
2016-10-14,34.0
2016-10-17,1.8657
2016-10-18,2.5641
2016-10-19,3.2143
2016-10-20,-2.4221
2016-10-21,5.3191
2016-10-24,-6.0606
2016-10-25,-0.3584
2016-10-26,4.7077
2016-10-27,-7.2444
2016-10-28,2.8519
2016-10-31,0.4681
2016-11-01,0.3584
2016-11-02,0.0
2016-11-03,0.0
2016-11-04,-4.2857
2016-11-07,0.0
2016-11-08,4.4776
2016-11-09,0.0
2016-11-10,3.2143
2016-11-11,-15.5709
2016-11-14,4.5082
2016-11-15,13.3333
2016-11-16,-6.9204
2016-11-17,-7.0632
2016-11-18,8.8
2016-11-21,0.0
2016-11-22,-4.4118
2016-11-23,-3.8462
2016-11-29,8.4
2016-11-30,-1.476
2016-12-01,-10.1124
2016-12-02,4.5833
2016-12-05,-0.3984
2016-12-06,0.0
2016-12-08,-2.8
2016-12-09,0.0
2016-12-12,8.642
2016-12-13,-1.5152
2016-12-14,0.0
2016-12-15,-3.4615
2016-12-19,0.0
2016-12-20,-5.9761
2016-12-21,14.4068
2016-12-22,-7.4074
2016-12-23,5.2
2016-12-27,-1.1407
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,-0.7692
2017-01-03,0.0
2017-01-04,-3.1008
2017-01-06,-0.08
2017-01-09,-1.9215
2017-01-10,-2.8571
2017-01-11,2.9412000000000003
2017-01-12,-2.8571
2017-01-13,5.042
2017-01-17,0.0
2017-01-19,-1.2
2017-01-23,-4.8583
2017-01-24,-2.6436
2017-01-25,4.9008
2017-01-26,-8.3333
2017-01-27,11.3636
2017-01-30,0.4694
2017-01-31,1.1578
2017-02-01,0.4016
2017-02-02,-2.0
2017-02-03,0.0
2017-02-06,2.0408
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,3.6
2017-02-13,0.3861
2017-02-14,-0.3846
2017-02-15,5.0193
2017-02-16,-5.1471
2017-02-22,-1.0465
2017-02-23,-0.5092
2017-02-24,0.3937
2017-03-01,-3.9215999999999998
2017-03-02,5.3061
2017-03-03,0.0
2017-03-06,-17.8295
2017-03-07,20.3774
2017-03-09,-2.0376
2017-03-10,3.2
2017-03-13,-3.4884
2017-03-15,-1.6064
2017-03-16,0.0
2017-03-21,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,-0.8163
2017-03-29,-2.0576
2017-03-30,5.4622
2017-04-03,-0.3984
2017-04-04,-7.085
2017-04-05,-0.9848
2017-04-06,5.2174
2017-04-07,-0.8264
2017-04-10,0.0
2017-04-11,0.0
2017-04-12,5.8333
2017-04-13,1.1811
2017-04-17,1.1673
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.7692
2017-04-24,1.145
2017-04-25,-1.8868
2017-04-26,5.7692
2017-04-27,0.0
2017-04-28,0.0
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,4.3636
2017-05-05,-0.3484
2017-05-08,0.0
2017-05-09,1.3986
2017-05-10,0.0
2017-05-11,1.7241
2017-05-12,-1.6949
2017-05-15,0.0
2017-05-17,-0.3448
2017-05-19,-1.3841
2017-05-22,0.3509
2017-05-25,-0.3497
2017-05-30,-3.5088
2017-05-31,-4.7273
2017-06-01,-4.5802
2017-06-02,4.4
2017-06-05,0.3831
2017-06-06,-3.4351
2017-06-07,0.0
2017-06-08,3.5573
2017-06-09,-2.2901
2017-06-12,-4.2969
2017-06-13,6.9388
2017-06-14,0.0
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,0.0
2017-06-21,0.0
2017-06-27,1.145
2017-06-29,1.8868
2017-07-03,0.0
2017-07-05,0.0
2017-07-12,-1.8519
2017-07-13,5.6604
2017-07-18,0.0
2017-07-20,-0.3571
2017-07-25,-8.6022
2017-07-26,-11.7647
2017-07-27,20.0
2017-07-28,3.3333
2017-08-01,-10.0358
2017-08-02,-4.3825
2017-08-03,10.4167
2017-08-04,-3.7736
2017-08-07,0.0
2017-08-08,-9.8039
2017-08-09,6.5217
2017-08-11,0.0
2017-08-14,4.0816
2017-08-15,0.0
2017-08-17,-5.8824
2017-08-18,2.0833
2017-08-21,-4.4898
2017-08-22,-3.8462
2017-08-24,8.4444
2017-08-25,-0.4098
2017-08-30,3.2922000000000002
2017-09-05,-0.3984
2017-09-07,-4.0
2017-09-08,4.1667
2017-09-11,0.0
2017-09-12,-10.0
2017-09-13,1.7778
2017-09-14,0.4367
2017-09-18,0.0
2017-09-20,0.0
2017-09-21,-2.1739
2017-09-22,-11.1111
2017-09-25,0.0
2017-09-26,9.5
2017-09-27,-0.4566
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,-8.2569
2017-10-03,9.5
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.4566
2017-10-12,-0.4545
2017-10-18,-4.5662
2017-10-19,0.0
2017-10-20,-0.5263
2017-10-23,0.5291
2017-10-24,-1.4354
2017-10-25,31.068
2017-10-26,-10.0
2017-10-27,12.7572
2017-10-30,5.8394
2017-10-31,1.7241
2017-11-01,-1.6949
2017-11-02,-1.7241
2017-11-03,3.5088
2017-11-06,42.3729
2017-11-07,-8.3333
2017-11-08,-11.6883
2017-11-09,10.2941
2017-11-10,3.8667
2017-11-13,-1.1553
2017-11-14,-2.5974
2017-11-15,4.0
2017-11-16,0.0
2017-11-17,-1.2821
2017-11-20,0.0
2017-11-21,3.6364
2017-11-22,7.5188
2017-11-24,-9.5571
2017-11-27,2.5773
2017-11-28,-12.0603
2017-11-29,5.4286
2017-11-30,-3.794
2017-12-01,-7.0423
2017-12-04,-0.6061
2017-12-05,-2.439
2017-12-06,-9.8594
2017-12-07,21.6849
2017-12-08,-5.9829
2017-12-11,6.9697
2017-12-12,-2.2663
2017-12-13,43.4783
2017-12-14,13.1313
2017-12-15,35.7143
2017-12-18,32.2368
2017-12-19,-32.4378
2017-12-20,-11.6348
2017-12-21,8.5
2017-12-22,-6.7588
2017-12-26,3.458
2017-12-27,-2.0685000000000002
2017-12-28,21.7886
2017-12-29,1.3458
2018-01-02,-6.1364
2018-01-03,-12.1404
2018-01-04,-6.5495
2018-01-05,2.2222
2018-01-08,-1.3378
2018-01-09,-2.5423999999999998
2018-01-10,-5.3913
2018-01-11,8.6397
2018-01-12,2.7073
2018-01-16,-4.4481
2018-01-17,-5.1724
2018-01-18,-7.4545
2018-01-19,-3.7328
2018-01-22,3.5714
2018-01-23,-6.798
2018-01-24,-7.611
2018-01-25,-2.0595
2018-01-26,11.215
2018-01-29,-2.3109
2018-01-30,-7.5806000000000004
2018-01-31,1.2216
2018-02-01,2.2989
2018-02-02,-6.7416
2018-02-05,-1.9277
2018-02-06,4.4226
2018-02-07,1.4118
2018-02-08,-4.6404
2018-02-09,1.4599
2018-02-12,-0.4796
2018-02-13,-2.4096
2018-02-14,0.7407
2018-02-15,0.7353
2018-02-16,-0.7299
2018-02-20,-0.4902
2018-02-21,-1.4778
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,1.5
2018-02-27,-1.4778
2018-02-28,1.25
2018-03-01,-1.2346
2018-03-02,2.0
2018-03-05,-2.2059
2018-03-06,0.2506
2018-03-07,1.25
2018-03-08,-3.2099
2018-03-09,-1.7856999999999998
2018-03-12,0.0
2018-03-13,-2.0779
2018-03-14,-1.8568
2018-03-15,1.0811
2018-03-16,-3.7433
2018-03-19,2.7778
2018-03-20,-7.5676
2018-03-21,2.0468
2018-03-22,-5.7307
2018-03-23,16.1094
2018-03-26,-1.8325
2018-03-27,-4.2667
2018-03-28,3.0641
2018-03-29,-0.2703
2018-04-02,-1.626
2018-04-03,-3.0303
2018-04-04,5.1136
2018-04-05,9.7297
2018-04-06,-0.4926
2018-04-09,-0.9901
2018-04-10,-4.5
2018-04-11,2.6178
2018-04-12,-4.3367
2018-04-13,0.5333
2018-04-16,3.4483
2018-04-17,-2.8205
2018-04-18,4.0897
2018-04-19,1.3942
2018-04-20,18.5
2018-04-23,-1.6878
2018-04-24,-6.7597000000000005
2018-04-25,-1.496
2018-04-26,-3.0374
2018-04-27,3.3735
2018-04-30,6.0606
2018-05-01,-3.6923
2018-05-02,-0.7303
2018-05-03,-1.3793
2018-05-04,-3.0303
2018-05-07,-1.6827
2018-05-08,0.2445
2018-05-09,0.4878
2018-05-10,-2.1845
2018-05-11,-1.4888
2018-05-14,-3.7782999999999998
2018-05-15,0.5236
2018-05-16,-0.5208
2018-05-17,0.5236
2018-05-18,-0.2604
2018-05-21,-2.0888
2018-05-22,-4.0
2018-05-23,1.3889
2018-05-24,-2.1918
2018-05-25,-4.2017
2018-05-29,-4.9708
2018-05-30,1.2308
2018-05-31,1.8237
2018-06-01,1.194
2018-06-04,-2.3599
2018-06-05,-1.6918
2018-06-06,1.1063
2018-06-07,-1.2158
2018-06-08,-1.5385
2018-06-11,2.1875
2018-06-12,1.8349
2018-06-13,-0.3003
2018-06-14,0.3012
2018-06-15,-0.6006
2018-06-18,0.1511
2018-06-19,-6.4857
2018-06-20,0.0
2018-06-21,1.2903
2018-06-22,0.6369
2018-06-25,-6.0127
2018-06-26,0.6734
2018-06-27,0.3344
2018-06-28,6.0
2018-06-29,-0.6289
2018-07-02,-5.6962
2018-07-03,0.6711
2018-07-05,-3.3333
2018-07-06,-8.6207
2018-07-09,-0.7547
2018-07-10,1.5209000000000001
2018-07-11,-0.8989
2018-07-12,-0.2268
2018-07-13,-6.8182
2018-07-16,-10.1626
2018-07-17,-2.7149
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,-2.3256
2018-07-23,-9.5238
2018-07-24,-10.526299999999999
2018-07-25,11.7647
2018-07-26,-2.6316
2018-07-27,0.0
2018-07-30,-0.5405
2018-07-31,-5.7065
2018-08-01,0.8646
2018-08-02,0.5714
2018-08-03,-1.1364
2018-08-06,-3.4483
2018-08-07,2.3810000000000002
2018-08-08,-3.1395
2018-08-09,-0.3601
2018-08-10,-5.4217
2018-08-13,-10.828
2018-08-14,-11.7857
2018-08-15,11.7409
2018-08-16,0.0
2018-08-17,55.0725
2018-08-20,50.9346
2018-08-21,0.0
2018-08-22,-6.8111
2018-08-23,-2.3256
2018-08-24,0.0
2018-08-27,-8.7755
2018-08-28,0.6711
2018-08-29,-3.3333
2018-08-30,-3.0651
2018-08-31,-5.1383
2018-09-04,-9.0833
2018-09-05,3.1164
2018-09-06,13.3333
2018-09-07,9.8039
2018-09-10,-5.3571
2018-09-11,0.0
2018-09-12,-2.2641999999999998
2018-09-13,-5.0193
2018-09-14,3.252
2018-09-17,-15.3543
2018-09-18,3.7209
2018-09-19,-2.3318
2018-09-20,-0.8264
2018-09-21,-1.8519
2018-09-24,-3.7736
2018-09-25,2.451
2018-09-26,-3.3493
2018-09-27,-4.4554
2018-09-28,-1.0363
2018-10-01,-8.5602
2018-10-02,14.5147
2018-10-03,14.0
2018-10-04,-8.3333
2018-10-05,-4.3062000000000005
2018-10-08,-10.0
2018-10-09,-4.4444
2018-10-10,-4.0698
2018-10-11,-8.4848
2018-10-12,13.9073
2018-10-15,1.7442
2018-10-16,-3.4286
2018-10-17,2.3669000000000002
2018-10-18,-4.6243
2018-10-19,-2.4242
2018-10-22,5.5901
2018-10-23,0.0
2018-10-24,-8.2353
2018-10-25,-3.8462
2018-10-26,-2.6667
2018-10-29,-6.1644
2018-10-30,-0.9489
2018-10-31,9.0641
2018-11-01,-7.7703
2018-11-02,0.6593
2018-11-05,-7.5691
2018-11-06,-3.1496
2018-11-07,1.626
2018-11-08,-2.4
2018-11-09,-2.459
2018-11-12,-0.8403
2018-11-13,5.0847
2018-11-14,-7.2581
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,-7.8261
2018-11-20,3.7736
2018-11-21,-4.5455
2018-11-23,-4.7619
2018-11-26,6.0
2018-11-27,-0.9434
2018-11-28,-9.4857
2018-11-29,14.4255
2018-11-30,-8.046
2018-12-03,0.0
2018-12-04,-5.0
2018-12-06,1.8841999999999999
2018-12-07,-2.056
2018-12-10,-5.4641
2018-12-11,-9.2836
2018-12-12,-21.2792
2018-12-13,4.9984
2018-12-14,-3.2352
2018-12-17,-7.7278
2018-12-18,-3.3333
2018-12-19,-0.1724
2018-12-20,-2.5907
2018-12-21,-9.5745
2018-12-24,-7.6471
2018-12-26,12.5265
2018-12-27,-1.8868
2018-12-28,-1.9423
2018-12-31,-5.8639
2019-01-02,18.75
2019-01-03,40.3509
2019-01-04,5.0
2019-01-07,13.0952
2019-01-08,14.7368
2019-01-09,55.9633
2019-01-10,-24.7059
2019-01-11,-1.5625
2019-01-14,28.1746
2019-01-15,-4.0248
2019-01-16,-8.5484
2019-01-17,-12.522
2019-01-18,0.8065
2019-01-22,8.0
2019-01-23,-0.7407
2019-01-24,0.7463
2019-01-25,3.3333
2019-01-28,-4.6594999999999995
2019-01-29,-6.7669
2019-01-30,8.871
2019-01-31,-5.1852
2019-02-01,-9.375
2019-02-04,-0.8621
2019-02-05,2.6087
2019-02-06,-4.2373
2019-02-07,-7.9646
2019-02-08,25.0
2019-02-11,-7.6923
2019-02-12,0.0
2019-02-13,-5.8333
2019-02-14,-5.3097
2019-02-15,-1.8692
2019-02-19,-1.9048
2019-02-20,-0.9709
2019-02-21,1.9607999999999999
2019-02-22,-0.5048
2019-02-25,-10.6064
2019-02-26,-3.7838000000000003
2019-02-27,-6.7416
2019-02-28,-2.4096
2019-03-01,3.7037
2019-03-04,-1.7856999999999998
2019-03-05,-4.8485
2019-03-06,-1.9108
2019-03-07,3.8961
2019-03-08,47.5
2019-03-11,-10.1695
2019-03-12,8.4906
2019-03-13,-8.6957
2019-03-14,0.0
2019-03-15,0.0
2019-03-18,-4.7619
2019-03-19,-3.0
2019-03-20,3.0928
2019-03-21,-1.0
2019-03-22,-8.0808
2019-03-25,-5.4945
2019-03-26,10.4651
2019-03-27,-9.3684
2019-03-28,13.8211
2019-03-29,-7.1429
2019-04-01,0.0
2019-04-02,7.6923
2019-04-03,-5.102
2019-04-04,-4.3011
2019-04-05,4.4944
2019-04-08,-4.3011
2019-04-09,-1.1236
2019-04-10,1.1364
2019-04-11,-1.1236
2019-04-12,-2.2727
2019-04-15,-0.0058
2019-04-16,3.4944
2019-04-17,-4.4944
2019-04-18,2.3529
2019-04-22,4.023
2019-04-23,-1.6575
2019-04-24,0.0
2019-04-25,-3.6517
2019-04-26,1.3994
2019-04-29,1.2076
2019-04-30,-4.5455
2019-05-01,-1.7856999999999998
2019-05-02,-1.8182
2019-05-03,-1.2346
2019-05-06,1.25
2019-05-07,-7.4074
2019-05-08,3.8667
2019-05-09,3.9795
2019-05-10,1.2346
2019-05-13,-8.5366
2019-05-14,9.2133
2019-05-15,-2.344
2019-05-16,-3.1129
2019-05-17,-4.5161
2019-05-20,-2.973
2019-05-21,-6.6852
2019-05-22,-5.2239
2019-05-23,-3.7016
2019-05-24,4.6615
2019-05-28,6.25
2019-05-29,-4.4118
2019-05-30,-2.1662
2019-05-31,-1.7328999999999999
2019-06-03,-3.1845
2019-06-04,0.8264
2019-06-05,-1.6557
2019-06-06,-0.8168
2019-06-07,5.8824
2019-06-10,28.5714
2019-06-11,-11.4815
2019-06-12,-13.5425
2019-06-13,0.0
2019-06-14,-8.0497
2019-06-17,12.2807
2019-06-18,1.5625
2019-06-19,7.6923
2019-06-20,11.4286
2019-06-21,-3.8462
2019-06-24,4.0
2019-06-25,-3.8462
2019-06-26,-1.3333
2019-06-27,-6.7568
2019-06-28,-4.3478
2019-07-01,6.0606
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,-5.7143
2019-07-08,-1.5152
2019-07-09,-6.0
2019-07-10,1.4729999999999999
2019-07-11,-3.2258
2019-07-12,-1.6667
2019-07-15,0.0
2019-07-16,-6.7797
2019-07-17,5.4545
2019-07-18,0.0
2019-07-19,-1.2931
2019-07-22,-5.6769
2019-07-23,14.8241
2019-07-24,4.0239
2019-07-25,2.3256
2019-07-26,-16.6667
2019-07-29,3.6364
2019-07-30,9.6579
2019-07-31,-2.2157999999999998
2019-08-01,-1.8325
2019-08-02,1.8333
2019-08-05,-2.7005
2019-08-06,0.7401
2019-08-07,-1.4861
2019-08-08,0.0
2019-08-09,-4.2246
2019-08-12,-0.4999
2019-08-13,-2.1787
2019-08-14,-6.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-19,19.9033
2019-08-20,-4.8234
2019-08-21,-1.6949
2019-08-22,3.4483
2019-08-23,-9.1333
2019-08-26,0.8804
2019-08-27,-1.8182
2019-08-28,7.4074
2019-08-29,-1.7241
2019-08-30,-1.7544
2019-09-03,6.9643
2019-09-04,0.1669
2019-09-05,-5.0
2019-09-06,5.2632
2019-09-09,0.0
2019-09-10,1.6667
2019-09-11,-3.2787
2019-09-12,0.0
2019-09-13,-1.6949
2019-09-16,-2.5862
2019-09-17,-2.6549
2019-09-18,2.7273
2019-09-19,-0.885
2019-09-20,1.7856999999999998
2019-09-23,-1.7544
2019-09-24,7.1429
2019-09-25,-6.65
2019-09-26,7.1237
2019-09-27,-1.6667
2019-09-30,-1.6949
2019-10-01,-3.4483
2019-10-02,-7.3393
2019-10-03,5.9934
2019-10-04,0.0
2019-10-07,5.4545
2019-10-08,0.0
2019-10-09,-3.4483
2019-10-10,-8.9286
2019-10-11,11.7647
2019-10-14,-3.5088
2019-10-15,0.0
2019-10-16,-9.0909
2019-10-17,0.0
2019-10-18,0.0
2019-10-21,0.0
2019-10-22,-1.0
2019-10-23,11.1111
2019-10-24,0.0
2019-10-25,0.0
2019-10-28,5.4545
2019-10-29,-1.7241
2019-10-30,-5.2632
2019-10-31,7.4074
2019-11-01,0.0
2019-11-04,-1.7241
2019-11-05,-3.5088
2019-11-06,-1.8182
2019-11-07,-1.8519
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,1.4151
2019-11-13,-4.7442
2019-11-14,7.4219
2019-11-15,-9.0909
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,-5.0
2019-11-21,3.1579
2019-11-22,2.0408
2019-11-25,0.0
2019-11-26,-1.9
2019-11-27,-2.1407
2019-11-29,4.1667
2019-12-02,-12.2
2019-12-03,2.5057
2019-12-04,-4.4444
2019-12-05,-9.3023
2019-12-06,0.0
2019-12-09,3.2051
2019-12-10,5.5901
2019-12-11,-16.4706
2019-12-12,-1.4365999999999999
2019-12-13,0.0286
2019-12-16,0.0
2019-12-17,27.1429
2019-12-18,43.8202
2019-12-19,16.4063
2019-12-20,-2.0134
2019-12-23,-10.9589
2019-12-24,7.6923
2019-12-26,0.0
2019-12-27,-1.4714
2019-12-30,-13.0057
2019-12-31,5.0167
2020-01-02,0.1428
2020-01-03,-1.7433
2020-01-06,-6.4516
2020-01-07,-1.7328000000000001
2020-01-08,1.7633
2020-01-09,12.069
2020-01-10,3.0769
2020-01-13,-7.4627
2020-01-14,9.6774
2020-01-15,-0.75
2020-01-16,0.7409
2020-01-17,0.0147
2020-01-21,7.7206
2020-01-22,-1.7065000000000001
2020-01-23,3.4722
2020-01-24,0.6711
2020-01-27,10.0
2020-01-28,8.4606
2020-01-29,22.9325
2020-01-30,14.5364
2020-01-31,-8.7229
2020-02-03,4.3478
2020-02-04,-2.5
2020-02-05,-6.8376
2020-02-06,17.4312
2020-02-07,21.0938
2020-02-10,-4.5161
2020-02-11,14.8649
2020-02-12,17.647100000000002
2020-02-13,-4.25
2020-02-14,6.0052
2020-02-18,3.4483
2020-02-19,-2.8571
2020-02-20,-4.902
2020-02-21,-17.2294
2020-02-24,-17.7892
2020-02-25,13.6278
2020-02-26,-9.3333
2020-02-27,-20.5882
2020-02-28,29.6296
2020-03-02,-5.7143
2020-03-03,6.0606
2020-03-04,-3.5714
2020-03-05,-17.037
2020-03-06,6.25
2020-03-09,-5.8824
2020-03-10,11.607099999999999
2020-03-11,-2.0
2020-03-12,-12.6531
2020-03-13,3.7382999999999997
2020-03-16,-8.1081
2020-03-17,-2.9412000000000003
2020-03-18,-9.0909
2020-03-19,-7.6444
2020-03-20,4.6679
2020-03-23,7.4655000000000005
2020-03-24,6.8185
2020-03-25,-6.8789
2020-03-26,5.3763
2020-03-27,0.0
2020-03-30,-3.0612
2020-03-31,2.5263
2020-04-01,0.1027
2020-04-02,0.5128
2020-04-03,-0.051
2020-04-06,-0.051
2020-04-07,-0.9193
2020-04-08,-1.2887
2020-04-09,0.2611
2020-04-13,-0.5313
2020-04-14,0.5341
2020-04-15,0.0
2020-04-16,7.2917
2020-04-17,0.0
2020-04-20,10.6796
2020-04-21,23.6842
2020-04-22,9.9291
2020-04-23,-5.8065
2020-04-24,-4.1096
2020-04-27,-3.5714
2020-04-28,-2.2222
2020-04-29,-1.5152
2020-04-30,-9.2308
2020-05-01,2.5423999999999998
2020-05-04,-2.4793
2020-05-05,-6.7797
2020-05-06,1.8182
2020-05-07,0.8929
2020-05-08,2.6549
2020-05-11,2.5862
2020-05-12,-3.3613
2020-05-13,-2.6
2020-05-14,11.5972
2020-05-15,-4.0
2020-05-18,0.0
2020-05-19,4.1667
2020-05-20,3.2
2020-05-21,12.4031
2020-05-22,16.5517
2020-05-26,-14.2012
2020-05-27,3.4483
2020-05-28,1.3333
2020-05-29,1.3158
2020-06-01,3.8961
2020-06-02,0.0
2020-06-03,3.125
2020-06-04,-3.0303
2020-06-05,-4.9938
2020-06-08,1.967
2020-06-09,-0.6452
2020-06-10,-1.2987
2020-06-11,-2.6316
2020-06-12,-0.6757
2020-06-15,-1.3605
2020-06-16,7.2414
2020-06-17,-2.2508
2020-06-18,4.6053
2020-06-19,1.2579
2020-06-22,-3.7267
2020-06-23,1.9355
2020-06-24,-5.0633
2020-06-25,-2.0
2020-06-26,-3.4013999999999998
2020-06-29,-1.4085
2020-06-30,-2.3571
2020-07-01,-0.5121
2020-07-02,-2.7941000000000003
2020-07-06,0.9834
2020-07-07,4.8689
2020-07-08,3.5714
2020-07-09,3.4483
2020-07-10,6.0
2020-07-13,-4.4025
2020-07-14,2.6316
2020-07-15,-1.9231
2020-07-16,3.9215999999999998
2020-07-17,-0.6289
2020-07-20,-5.0633
2020-07-21,-2.3333
2020-07-22,5.802
2020-07-23,-5.1613
2020-07-24,1.3605
2020-07-27,-2.6846
2020-07-28,3.4483
2020-07-29,-2.0
2020-07-30,-1.3605
2020-07-31,-3.4483
