ticker,EVTC US Equity
2013-08-30,-1.3636
2013-09-03,1.2149
2013-09-04,1.3659
2013-09-05,-0.4083
2013-09-06,0.0
2013-09-09,1.599
2013-09-10,-4.6408000000000005
2013-09-11,-1.3119
2013-09-12,-2.6587
2013-09-13,1.8062
2013-09-16,-1.2116
2013-09-17,0.8322
2013-09-18,-0.2606
2013-09-19,-0.9582
2013-09-20,-0.1319
2013-09-23,-0.3963
2013-09-24,-0.2653
2013-09-25,-0.7092
2013-09-26,-0.8036
2013-09-27,-2.4302
2013-09-30,2.4446
2013-10-01,-0.2701
2013-10-02,0.3612
2013-10-03,-2.0243
2013-10-04,0.1837
2013-10-07,-1.2832
2013-10-08,-1.9963
2013-10-09,-0.6158
2013-10-10,2.4309
2013-10-11,-0.8841
2013-10-14,0.7512
2013-10-15,4.52
2013-10-16,0.3121
2013-10-17,2.6667
2013-10-18,0.2597
2013-10-21,0.475
2013-10-22,0.3868
2013-10-23,0.3425
2013-10-24,0.2133
2013-10-25,-1.3197
2013-10-28,1.3374
2013-10-29,-0.5109
2013-10-30,0.0856
2013-10-31,0.2993
2013-11-01,-0.341
2013-11-04,0.3849
2013-11-05,-0.4687
2013-11-06,0.1284
2013-11-07,-5.3442
2013-11-08,0.7227
2013-11-11,1.0762
2013-11-12,-0.6211
2013-11-13,-1.0268
2013-11-14,2.7965999999999998
2013-11-15,-0.3085
2013-11-18,-1.5030999999999999
2013-11-19,-1.4363000000000001
2013-11-20,-1.2295
2013-11-21,0.7838
2013-11-22,-0.6862
2013-11-25,-1.1976
2013-11-26,-2.0513
2013-11-27,4.1885
2013-11-29,0.8223
2013-12-02,0.8156
2013-12-03,-1.7978
2013-12-04,-2.3341
2013-12-05,-1.1715
2013-12-06,-0.7112
2013-12-09,0.8118
2013-12-10,7.7215
2013-12-11,0.4837
2013-12-12,-0.8753
2013-12-13,-0.574
2013-12-16,1.4654
2013-12-17,-0.4376
2013-12-18,0.4835
2013-12-19,-0.4812
2013-12-20,6.022
2013-12-23,0.995
2013-12-24,-0.4105
2013-12-26,-0.0824
2013-12-27,-0.33
2013-12-30,1.5728
2013-12-31,0.489
2014-01-02,2.2303
2014-01-03,-1.428
2014-01-06,-0.0805
2014-01-07,1.6512
2014-01-08,1.2678
2014-01-09,-1.0172
2014-01-10,0.83
2014-01-13,-1.8816000000000002
2014-01-14,1.4383
2014-01-15,-0.512
2014-01-16,0.7522
2014-01-17,0.0786
2014-01-21,0.5889
2014-01-22,1.6002999999999998
2014-01-23,1.0373
2014-01-24,-3.9924
2014-01-27,-2.7327
2014-01-28,-0.4072
2014-01-29,-0.8994
2014-01-30,0.9076
2014-01-31,-1.3491
2014-02-03,-1.9891999999999999
2014-02-04,-0.0846
2014-02-05,-1.3119
2014-02-06,0.7719
2014-02-07,1.8298
2014-02-10,-0.8358
2014-02-11,1.0114
2014-02-12,0.4172
2014-02-13,-1.8695
2014-02-14,0.7621
2014-02-18,2.521
2014-02-19,0.4098
2014-02-20,-0.3673
2014-02-21,-0.1229
2014-02-24,0.2059
2014-02-25,-0.2466
2014-02-26,-1.0713
2014-02-27,2.1241
2014-02-28,-1.0604
2014-03-03,1.4015
2014-03-04,1.7073
2014-03-05,-1.0791
2014-03-06,0.4848
2014-03-07,0.2413
2014-03-10,-1.3638
2014-03-11,0.5693
2014-03-12,1.9409999999999998
2014-03-13,0.2777
2014-03-14,-1.5032
2014-03-17,0.241
2014-03-18,3.4054
2014-03-19,-2.2084
2014-03-20,1.8620999999999999
2014-03-21,-1.3224
2014-03-24,-1.1037
2014-03-25,-0.3189
2014-03-26,-0.8397
2014-03-27,-1.8952
2014-03-28,1.5208
2014-03-31,0.0
2014-04-01,0.2024
2014-04-02,0.7677
2014-04-03,-0.5613
2014-04-04,-1.7339
2014-04-07,-1.6414
2014-04-08,-0.3338
2014-04-09,-0.0837
2014-04-10,-2.5555
2014-04-11,-0.8598
2014-04-14,1.301
2014-04-15,0.7277
2014-04-16,0.85
2014-04-17,0.2528
2014-04-21,-0.3363
2014-04-22,-0.2531
2014-04-23,0.0846
2014-04-24,0.2535
2014-04-25,-1.0957
2014-04-28,-0.2983
2014-04-29,0.4274
2014-04-30,0.1702
2014-05-01,0.2549
2014-05-02,0.7627
2014-05-05,0.799
2014-05-06,-1.3767
2014-05-07,-0.8037
2014-05-08,-1.1514
2014-05-09,-0.4314
2014-05-12,-1.0399
2014-05-13,-0.4378
2014-05-14,-0.9675
2014-05-15,-0.0444
2014-05-16,0.6693
2014-05-19,3.3245
2014-05-20,-0.429
2014-05-21,0.2585
2014-05-22,0.3438
2014-05-23,0.2141
2014-05-27,1.0684
2014-05-28,0.8457
2014-05-29,0.2096
2014-05-30,0.0418
2014-06-02,-0.1255
2014-06-03,-0.335
2014-06-04,1.2185
2014-06-05,0.0415
2014-06-06,0.083
2014-06-09,0.0829
2014-06-10,0.29
2014-06-11,0.0826
2014-06-12,0.0825
2014-06-13,0.3711
2014-06-16,0.2465
2014-06-17,1.0246
2014-06-18,0.6085
2014-06-19,-0.3226
2014-06-20,0.6877
2014-06-23,0.2812
2014-06-24,-0.4006
2014-06-25,-0.1609
2014-06-26,-1.5310000000000001
2014-06-27,-0.6137
2014-06-30,-0.2058
2014-07-01,-0.4538
2014-07-02,-0.746
2014-07-03,1.2944
2014-07-07,-1.5251000000000001
2014-07-08,-1.6324999999999998
2014-07-09,-1.0638
2014-07-10,-0.3011
2014-07-11,-0.4314
2014-07-14,0.3033
2014-07-15,1.1663000000000001
2014-07-16,-0.5551
2014-07-17,-0.5582
2014-07-18,0.6045
2014-07-21,-1.3734
2014-07-22,0.3481
2014-07-23,-0.5637
2014-07-24,-1.1339
2014-07-25,-1.2792
2014-07-28,-0.0894
2014-07-29,-0.0447
2014-07-30,1.5213
2014-07-31,-1.4544000000000001
2014-08-01,-0.0447
2014-08-04,0.0
2014-08-05,-0.3132
2014-08-06,0.763
2014-08-07,-2.1826
2014-08-08,0.6375
2014-08-11,1.1764999999999999
2014-08-12,0.3131
2014-08-13,3.0317
2014-08-14,-0.3462
2014-08-15,-0.8722
2014-08-18,0.7039
2014-08-19,0.0437
2014-08-20,-0.262
2014-08-21,0.9632
2014-08-22,-0.7806
2014-08-25,-0.1311
2014-08-26,0.6127
2014-08-27,0.174
2014-08-28,-1.2158
2014-08-29,1.2308
2014-09-02,1.0855
2014-09-03,0.4296
2014-09-04,-0.5988
2014-09-05,-0.6024
2014-09-08,0.3463
2014-09-09,-0.8197
2014-09-10,-0.261
2014-09-11,-0.2181
2014-09-12,-1.2238
2014-09-15,-1.2832
2014-09-16,-0.2241
2014-09-17,1.4376
2014-09-18,2.9229000000000003
2014-09-19,-0.4733
2014-09-22,-2.032
2014-09-23,-2.2065
2014-09-24,-0.8123
2014-09-25,1.4559
2014-09-26,0.4484
2014-09-29,0.4464
2014-09-30,-0.7111
2014-10-01,-2.3277
2014-10-02,-0.0917
2014-10-03,1.6514
2014-10-06,-0.361
2014-10-07,-1.3587
2014-10-08,0.8724
2014-10-09,-1.1379
2014-10-10,-1.105
2014-10-13,-1.0242
2014-10-14,-1.5992
2014-10-15,0.2868
2014-10-16,0.0953
2014-10-17,-0.0476
2014-10-20,2.1915
2014-10-21,0.373
2014-10-22,-0.6967
2014-10-23,0.8419
2014-10-24,0.6957
2014-10-27,-0.3685
2014-10-28,3.9297
2014-10-29,-2.1352
2014-10-30,0.9545
2014-10-31,2.2062
2014-11-03,-0.9251
2014-11-04,0.0889
2014-11-05,1.3327
2014-11-06,-3.2004
2014-11-07,0.4982
2014-11-10,-0.2253
2014-11-11,0.0
2014-11-12,0.0
2014-11-13,-1.4905
2014-11-14,-0.3224
2014-11-17,1.2015
2014-11-18,0.2283
2014-11-19,-1.549
2014-11-20,0.2314
2014-11-21,1.9391
2014-11-24,-0.3623
2014-11-25,1.1818
2014-11-26,0.5391
2014-11-28,-1.5192
2014-12-01,-1.5426
2014-12-02,1.6129
2014-12-03,0.4535
2014-12-04,0.2257
2014-12-05,0.9009
2014-12-08,-1.5625
2014-12-09,1.8141
2014-12-10,-3.118
2014-12-11,2.3448
2014-12-12,-2.6954000000000002
2014-12-15,-0.554
2014-12-16,-0.4178
2014-12-17,3.0303
2014-12-18,0.181
2014-12-19,0.2258
2014-12-22,-0.2253
2014-12-23,1.9874
2014-12-24,0.6643
2014-12-26,0.044
2014-12-29,-0.4837
2014-12-30,-0.8838
2014-12-31,-1.3375
2015-01-02,-0.6778
2015-01-05,-1.2739
2015-01-06,-1.2442
2015-01-07,-0.5133
2015-01-08,1.7355
2015-01-09,-0.7838
2015-01-12,-2.974
2015-01-13,-0.0479
2015-01-14,-2.7312
2015-01-15,-0.7882
2015-01-16,-0.8937
2015-01-20,0.5511
2015-01-21,0.1993
2015-01-22,-0.8454
2015-01-23,1.7553
2015-01-26,0.1479
2015-01-27,-0.4921
2015-01-28,-0.0495
2015-01-29,0.6432
2015-01-30,-1.3766
2015-02-02,1.6949
2015-02-03,2.0098
2015-02-04,0.7208
2015-02-05,0.1908
2015-02-06,1.3333
2015-02-09,-1.9737
2015-02-10,-0.9108
2015-02-11,-0.0968
2015-02-12,1.5981
2015-02-13,-0.3813
2015-02-17,-1.1482999999999999
2015-02-18,-0.3388
2015-02-19,-2.9626
2015-02-20,1.2012
2015-02-23,-0.4946
2015-02-24,0.7952
2015-02-25,0.2959
2015-02-26,3.3432
2015-02-27,-0.3346
2015-03-02,2.5899
2015-03-03,-0.6078
2015-03-04,-0.5174
2015-03-05,1.6548
2015-03-06,1.2558
2015-03-09,-0.5972
2015-03-10,-0.6007
2015-03-11,3.2078
2015-03-12,1.3514
2015-03-13,-1.1556
2015-03-16,-0.4047
2015-03-17,-0.2257
2015-03-18,1.3575
2015-03-19,0.8929
2015-03-20,0.0442
2015-03-23,-0.2654
2015-03-24,-0.4878
2015-03-25,-2.5846999999999998
2015-03-26,0.0
2015-03-27,-0.6862
2015-03-30,0.5527
2015-03-31,0.1374
2015-04-01,-0.8692
2015-04-02,-1.246
2015-04-06,0.1869
2015-04-07,-0.2799
2015-04-08,-0.0468
2015-04-09,0.7019
2015-04-10,0.6506
2015-04-13,0.1385
2015-04-14,0.461
2015-04-15,0.5048
2015-04-16,-1.0046
2015-04-17,-2.2601
2015-04-20,0.0472
2015-04-21,0.1415
2015-04-22,1.7899
2015-04-23,-1.7122000000000002
2015-04-24,0.0471
2015-04-27,-1.4118
2015-04-28,0.5251
2015-04-29,0.2849
2015-04-30,-1.8466
2015-05-01,0.193
2015-05-04,-0.8185
2015-05-05,-1.2621
2015-05-06,1.7699
2015-05-07,7.1498
2015-05-08,1.1271
2015-05-11,0.4904
2015-05-12,-0.976
2015-05-13,-0.0896
2015-05-14,1.6143
2015-05-15,0.3989
2015-05-18,0.7947
2015-05-19,-0.7008
2015-05-20,0.4852
2015-05-21,-0.1317
2015-05-22,-0.7033
2015-05-26,-1.5936
2015-05-27,0.9897
2015-05-28,0.3118
2015-05-29,-1.2877
2015-06-01,0.3599
2015-06-02,1.0758
2015-06-03,1.7738
2015-06-04,-1.0022
2015-06-05,-0.9243
2015-06-08,-0.7108
2015-06-09,-0.6264
2015-06-10,0.5853
2015-06-11,0.1343
2015-06-12,0.1341
2015-06-15,-0.1339
2015-06-16,0.6705
2015-06-17,0.0
2015-06-18,1.2433
2015-06-19,0.3947
2015-06-22,0.2621
2015-06-23,0.5229
2015-06-24,-0.7369
2015-06-25,-0.393
2015-06-26,-0.7891
2015-06-29,-4.4631
2015-06-30,-1.7576
2015-07-01,0.7533
2015-07-02,-0.4673
2015-07-06,-0.6103
2015-07-07,-1.6533
2015-07-08,-1.2488
2015-07-09,-1.3132
2015-07-10,2.0207
2015-07-13,-0.628
2015-07-14,-0.3889
2015-07-15,-2.1474
2015-07-16,-0.3491
2015-07-17,-0.4004
2015-07-20,-1.1558
2015-07-21,-1.4743
2015-07-22,-0.7224
2015-07-23,-2.079
2015-07-24,-1.4331
2015-07-27,-0.6462
2015-07-28,0.6504
2015-07-29,1.454
2015-07-30,0.1592
2015-07-31,-0.265
2015-08-03,-1.3284
2015-08-04,0.377
2015-08-05,-0.8047
2015-08-06,7.2472
2015-08-07,-3.177
2015-08-10,0.9896
2015-08-11,0.2063
2015-08-12,-0.5147
2015-08-13,-0.9829
2015-08-14,1.208
2015-08-17,0.1038
2015-08-18,-0.4666
2015-08-19,-0.1042
2015-08-20,-1.147
2015-08-21,-2.7954
2015-08-24,-3.3641
2015-08-25,-1.6844000000000001
2015-08-26,2.8555
2015-08-27,-0.8884
2015-08-28,0.3361
2015-08-31,1.0609
2015-09-01,-1.326
2015-09-02,1.0078
2015-09-03,1.0532
2015-09-04,-1.3714
2015-09-08,1.9466
2015-09-09,-1.2548
2015-09-10,0.7735
2015-09-11,0.1096
2015-09-14,-0.6572
2015-09-15,1.4884
2015-09-16,1.1407
2015-09-17,0.2685
2015-09-18,-2.5709999999999997
2015-09-21,0.9896
2015-09-22,-1.7964
2015-09-23,0.4989
2015-09-24,0.1655
2015-09-25,-0.7159
2015-09-28,-0.8319
2015-09-29,-1.5101
2015-09-30,2.6122
2015-10-01,1.3282
2015-10-02,1.8023
2015-10-05,3.4335
2015-10-06,0.2075
2015-10-07,0.4658
2015-10-08,0.6182
2015-10-09,-0.3072
2015-10-12,0.4109
2015-10-13,-2.4041
2015-10-14,-0.7338
2015-10-15,0.6864
2015-10-16,0.3671
2015-10-19,-1.2539
2015-10-20,0.4762
2015-10-21,-1.6851
2015-10-22,1.7675
2015-10-23,-0.4211
2015-10-26,-0.6342
2015-10-27,-2.1277
2015-10-28,2.1739
2015-10-29,-1.2766
2015-10-30,-1.7241
2015-11-02,0.2741
2015-11-03,0.5467
2015-11-04,-0.9244
2015-11-05,-5.5982
2015-11-06,-0.3488
2015-11-09,1.0502
2015-11-10,0.5196
2015-11-11,-2.355
2015-11-12,-2.1176
2015-11-13,-0.4837
2015-11-16,-1.7618
2015-11-17,0.0618
2015-11-18,-1.1743000000000001
2015-11-19,0.6879
2015-11-20,-1.3665
2015-11-23,2.4559
2015-11-24,3.1961
2015-11-25,1.8463
2015-11-27,-0.5848
2015-11-30,1.0588
2015-12-01,0.0582
2015-12-02,-0.5236
2015-12-03,-0.2924
2015-12-04,2.7566
2015-12-07,-3.0251
2015-12-08,-0.1177
2015-12-09,-1.0607
2015-12-10,0.6552
2015-12-11,-1.4793
2015-12-14,-0.2402
2015-12-15,2.8296
2015-12-16,-0.4684
2015-12-17,-1.0
2015-12-18,0.1783
2015-12-21,0.1779
2015-12-22,0.2368
2015-12-23,1.0041
2015-12-24,-0.4678
2015-12-28,-0.47
2015-12-29,0.2952
2015-12-30,-0.7063
2015-12-31,-0.7706
2016-01-04,-1.8519
2016-01-05,-1.5825
2016-01-06,0.0
2016-01-07,-2.1645
2016-01-08,-2.2124
2016-01-11,-0.9696
2016-01-12,1.5013
2016-01-13,-4.6302
2016-01-14,0.472
2016-01-15,-2.2819
2016-01-19,-1.0302
2016-01-20,1.2490999999999999
2016-01-21,-0.7539
2016-01-22,1.174
2016-01-25,-4.5734
2016-01-26,1.1445
2016-01-27,-2.8289
2016-01-28,-0.2911
2016-01-29,0.292
2016-02-01,0.655
2016-02-02,-3.0369
2016-02-03,-0.0746
2016-02-04,-3.1343
2016-02-05,-3.0817
2016-02-08,-2.4642
2016-02-09,-4.4825
2016-02-10,3.157
2016-02-11,-1.737
2016-02-12,0.4209
2016-02-16,2.6823
2016-02-17,1.6327
2016-02-18,-7.4699
2016-02-19,-1.0417
2016-02-22,1.9298
2016-02-23,0.0861
2016-02-24,-1.0318
2016-02-25,2.6064
2016-02-26,1.1956
2016-02-29,0.4219
2016-03-01,1.5126
2016-03-02,5.298
2016-03-03,4.6384
2016-03-04,1.2772000000000001
2016-03-07,1.9287999999999998
2016-03-08,-1.7467000000000001
2016-03-09,0.4444
2016-03-10,-0.4425
2016-03-11,3.4074
2016-03-14,-2.4355
2016-03-15,-0.6608
2016-03-16,1.4043
2016-03-17,1.2391
2016-03-18,0.7919
2016-03-21,-2.2857
2016-03-22,-0.8772
2016-03-23,0.0737
2016-03-24,-1.1054
2016-03-28,0.5961
2016-03-29,1.3333
2016-03-30,1.3158
2016-03-31,0.8658
2016-04-01,0.4292
2016-04-04,-0.9259
2016-04-05,-3.1632
2016-04-06,-0.3712
2016-04-07,-1.3413
2016-04-08,-0.1511
2016-04-11,-1.5129000000000001
2016-04-12,1.5361
2016-04-13,5.5219000000000005
2016-04-14,-0.4301
2016-04-15,-0.072
2016-04-18,1.4409
2016-04-19,-0.4261
2016-04-20,0.9272
2016-04-21,-1.6254
2016-04-22,1.5086
2016-04-25,-1.9108
2016-04-26,-1.1544
2016-04-27,0.292
2016-04-28,-0.9461
2016-04-29,-1.0287
2016-05-02,2.2272
2016-05-03,-1.8155000000000001
2016-05-04,-1.4053
2016-05-05,-0.3001
2016-05-06,0.2257
2016-05-09,1.0511
2016-05-10,0.6686
2016-05-11,-2.1402
2016-05-12,1.2066
2016-05-13,0.9687
2016-05-16,1.9926
2016-05-17,-1.8813
2016-05-18,0.2212
2016-05-19,1.3981
2016-05-20,2.7047
2016-05-23,-0.4982
2016-05-24,3.2189
2016-05-25,1.8711
2016-05-26,-0.068
2016-05-27,3.1314
2016-05-31,1.0561
2016-06-01,2.3514
2016-06-02,0.4467
2016-06-03,0.2541
2016-06-06,1.0773
2016-06-07,0.3135
2016-06-08,0.1875
2016-06-09,0.3119
2016-06-10,-0.995
2016-06-13,-1.6332
2016-06-14,-0.3831
2016-06-15,0.8974
2016-06-16,0.2541
2016-06-17,0.3802
2016-06-20,2.0202
2016-06-21,-1.2995
2016-06-22,-0.627
2016-06-23,2.7129
2016-06-24,-5.344
2016-06-27,-5.0616
2016-06-28,1.0253
2016-06-29,3.8566000000000003
2016-06-30,1.2378
2016-07-01,1.6731
2016-07-05,-3.038
2016-07-06,0.8486
2016-07-07,0.5178
2016-07-08,3.5415
2016-07-11,0.5597
2016-07-12,1.6698
2016-07-13,0.9732
2016-07-14,1.3855
2016-07-15,-1.9607999999999999
2016-07-18,-0.7273
2016-07-19,-0.7937
2016-07-20,-0.1846
2016-07-21,-0.0617
2016-07-22,0.1851
2016-07-25,-0.3079
2016-07-26,0.3706
2016-07-27,-1.0462
2016-07-28,-0.3731
2016-07-29,7.3658
2016-08-01,0.0581
2016-08-02,-0.523
2016-08-03,-0.0584
2016-08-04,0.8767
2016-08-05,1.9699
2016-08-08,-0.9143
2016-08-09,0.346
2016-08-10,-1.1494
2016-08-11,0.8721
2016-08-12,-0.5187
2016-08-15,-0.4056
2016-08-16,-1.338
2016-08-17,-0.1179
2016-08-18,0.1181
2016-08-19,-0.2948
2016-08-22,-0.9462
2016-08-23,1.5522
2016-08-24,-0.4115
2016-08-25,0.059
2016-08-26,-0.413
2016-08-29,0.0592
2016-08-30,0.5921
2016-08-31,0.412
2016-09-01,0.1172
2016-09-02,-0.2342
2016-09-06,-0.9977
2016-09-07,0.7706
2016-09-08,0.0
2016-09-09,-3.2353
2016-09-12,0.6687
2016-09-13,-0.0604
2016-09-14,-0.6647
2016-09-15,1.8856000000000002
2016-09-16,0.2388
2016-09-19,1.5485
2016-09-20,0.176
2016-09-21,0.0585
2016-09-22,0.4681
2016-09-23,-2.2132
2016-09-26,-0.8338
2016-09-27,0.4805
2016-09-28,0.9564
2016-09-29,-2.5459
2016-09-30,1.9441000000000002
2016-10-03,-0.7747
2016-10-04,-0.9009
2016-10-05,-0.6667
2016-10-06,-0.3661
2016-10-07,-1.5309
2016-10-10,0.4353
2016-10-11,-2.7864
2016-10-12,0.6369
2016-10-13,-0.6329
2016-10-14,0.6369
2016-10-17,0.3165
2016-10-18,-0.6309
2016-10-19,-0.9524
2016-10-20,0.641
2016-10-21,-0.6369
2016-10-24,0.641
2016-10-25,-0.3185
2016-10-26,-0.9585
2016-10-27,-0.3226
2016-10-28,-1.2945
2016-10-31,-0.6557
2016-11-01,-2.3102
2016-11-02,-3.7161999999999997
2016-11-03,-0.3509
2016-11-04,1.0563
2016-11-07,2.0906
2016-11-08,-0.3413
2016-11-09,3.0822
2016-11-10,2.3411
2016-11-11,2.6144
2016-11-14,-0.6369
2016-11-15,0.3205
2016-11-16,0.639
2016-11-17,0.6349
2016-11-18,-0.3155
2016-11-21,2.2152
2016-11-22,4.9536
2016-11-23,2.0649
2016-11-25,1.4451
2016-11-28,0.0
2016-11-29,2.5641
2016-11-30,1.3889
2016-12-01,-0.8219
2016-12-02,-0.5525
2016-12-05,-0.8333
2016-12-06,0.2801
2016-12-07,1.9553
2016-12-08,1.3699
2016-12-09,0.0
2016-12-12,-1.3514
2016-12-13,-1.3699
2016-12-14,-0.5556
2016-12-15,-0.2793
2016-12-16,-0.2801
2016-12-19,0.2809
2016-12-20,0.5602
2016-12-21,-0.2786
2016-12-22,-0.5587
2016-12-23,0.5618
2016-12-27,-0.2793
2016-12-28,-0.5602
2016-12-29,0.0
2016-12-30,0.0
2017-01-03,0.8451
2017-01-04,1.3966
2017-01-05,-1.1019
2017-01-06,0.5571
2017-01-09,-1.385
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,-2.809
2017-01-13,3.4682
2017-01-17,-1.9553
2017-01-18,1.4245
2017-01-19,-1.4045
2017-01-20,-0.5698
2017-01-23,-0.2865
2017-01-24,0.2874
2017-01-25,0.8596
2017-01-26,-0.8523
2017-01-27,-0.8596
2017-01-30,-1.1561
2017-01-31,-0.2924
2017-02-01,-0.2933
2017-02-02,0.2941
2017-02-03,0.8798
2017-02-06,-1.1628
2017-02-07,-0.8824
2017-02-08,0.2967
2017-02-09,2.3669000000000002
2017-02-10,-0.8671
2017-02-13,0.2915
2017-02-14,1.1628
2017-02-15,0.0
2017-02-16,-0.8621
2017-02-17,-0.2899
2017-02-21,0.2907
2017-02-22,-0.5797
2017-02-23,-0.5831
2017-02-24,2.346
2017-02-27,-0.5731
2017-02-28,-2.3188
2017-03-01,3.8576
2017-03-02,-2.2857
2017-03-03,0.8772
2017-03-06,-2.029
2017-03-07,-2.3669000000000002
2017-03-08,-1.5152
2017-03-09,-0.6154
2017-03-10,0.6192
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,2.7692
2017-03-16,0.5988
2017-03-17,-0.5952
2017-03-20,0.0
2017-03-21,-2.6946
2017-03-22,-2.4615
2017-03-23,0.6309
2017-03-24,-1.2539
2017-03-27,-1.2698
2017-03-28,1.2862
2017-03-29,0.0
2017-03-30,-0.3175
2017-03-31,1.2739
2017-04-03,-1.2579
2017-04-04,-0.6369
2017-04-05,-0.3205
2017-04-06,0.9646
2017-04-07,2.2293
2017-04-10,-3.4268
2017-04-11,2.2580999999999998
2017-04-12,-0.3155
2017-04-13,-2.2152
2017-04-17,0.9709
2017-04-18,-0.641
2017-04-19,0.9677
2017-04-20,2.2364
2017-04-21,-0.9375
2017-04-24,1.5773000000000001
2017-04-25,0.3106
2017-04-26,0.3096
2017-04-27,-0.9259
2017-04-28,-1.2461
2017-05-01,0.3155
2017-05-02,-1.8868
2017-05-03,-4.8077
2017-05-04,9.4276
2017-05-05,2.1672
2017-05-08,0.0
2017-05-09,1.5152
2017-05-10,0.8955
2017-05-11,0.0
2017-05-12,-0.5917
2017-05-15,1.7856999999999998
2017-05-16,0.8772
2017-05-17,-3.1884
2017-05-18,-0.8982
2017-05-19,0.3021
2017-05-22,0.3012
2017-05-23,-1.2012
2017-05-24,0.6079
2017-05-25,-0.3021
2017-05-26,-0.6061
2017-05-30,0.3049
2017-05-31,0.304
2017-06-01,1.8182
2017-06-02,-0.2976
2017-06-05,-0.2985
2017-06-06,0.5988
2017-06-07,-2.3810000000000002
2017-06-08,0.9146
2017-06-09,-0.6042
2017-06-12,0.304
2017-06-13,0.303
2017-06-14,-0.6042
2017-06-15,2.4316
2017-06-16,-1.1869
2017-06-19,2.1021
2017-06-20,-2.0588
2017-06-21,-1.5015
2017-06-22,0.3049
2017-06-23,2.1277
2017-06-26,0.5952
2017-06-27,-0.8876
2017-06-28,2.6866
2017-06-29,-0.5814
2017-06-30,1.1696
2017-07-03,2.3121
2017-07-05,-2.2599
2017-07-06,-2.0231
2017-07-07,0.885
2017-07-10,0.5848
2017-07-11,1.4535
2017-07-12,0.0
2017-07-13,-0.5731
2017-07-14,0.8646
2017-07-17,-0.2857
2017-07-18,0.5731
2017-07-19,0.5698
2017-07-20,-0.2833
2017-07-21,0.8523
2017-07-24,-1.6901000000000002
2017-07-25,2.0057
2017-07-26,0.8427
2017-07-27,-2.7855
2017-07-28,-0.2865
2017-07-31,2.5862
2017-08-01,1.1204
2017-08-02,4.7091
2017-08-03,-3.1746
2017-08-04,-0.8242
2017-08-07,-0.277
2017-08-08,0.5556
2017-08-09,1.9337
2017-08-10,-1.355
2017-08-11,0.8242
2017-08-14,1.6349
2017-08-15,-0.5362
2017-08-16,1.0782
2017-08-17,-1.6
2017-08-18,0.271
2017-08-21,0.2703
2017-08-22,0.2695
2017-08-23,2.4194
2017-08-24,-1.0499
2017-08-25,0.5305
2017-08-28,-0.5277
2017-08-29,-1.8568
2017-08-30,0.2703
2017-08-31,-0.8086
2017-09-01,0.5435
2017-09-05,-2.4324
2017-09-06,0.0
