ticker,TA US Equity
2007-06-21,0.3371
2007-06-22,-3.1355
2007-06-25,-1.1561
2007-06-26,0.8187
2007-06-27,-2.2738
2007-06-28,-2.4217
2007-06-29,-1.5815000000000001
2007-07-02,0.3214
2007-07-03,0.1725
2007-07-05,-1.3284
2007-07-06,1.8449
2007-07-09,-1.6157
2007-07-10,-0.4479
2007-07-11,2.2244
2007-07-12,-0.0244
2007-07-13,0.6359
2007-07-16,-1.5796000000000001
2007-07-17,0.9383
2007-07-18,-0.9295
2007-07-19,-0.2222
2007-07-20,-0.1485
2007-07-23,-0.8674
2007-07-24,-4.25
2007-07-25,-2.376
2007-07-26,-3.0489
2007-07-27,-2.069
2007-07-30,0.8451
2007-07-31,2.0112
2007-08-01,-2.3001
2007-08-02,1.8778000000000001
2007-08-03,-0.8528
2007-08-06,-3.3019
2007-08-07,0.0861
2007-08-08,0.4874
2007-08-09,-3.224
2007-08-10,3.9210000000000003
2007-08-13,0.5674
2007-08-14,-4.0903
2007-08-15,-5.6471
2007-08-16,0.3741
2007-08-17,2.1739
2007-08-20,1.2766
2007-08-21,1.1405
2007-08-22,3.4125
2007-08-23,1.2339
2007-08-24,0.085
2007-08-27,0.9629
2007-08-28,-1.8233000000000001
2007-08-29,0.0
2007-08-30,0.5714
2007-08-31,1.1932
2007-09-04,-2.3021
2007-09-05,0.8621
2007-09-06,-0.3419
2007-09-07,-0.0858
2007-09-10,-0.6009
2007-09-11,-1.0937999999999999
2007-09-12,-1.3388
2007-09-13,-0.7375
2007-09-14,1.2779
2007-09-17,-0.6749
2007-09-18,0.1477
2007-09-19,-0.4425
2007-09-20,-2.1333
2007-09-21,1.9679
2007-09-24,-3.3551
2007-09-25,-0.9217
2007-09-26,-0.9922
2007-09-27,0.3132
2007-09-28,1.7795999999999998
2007-10-01,-2.1471999999999998
2007-10-02,-0.094
2007-10-03,-2.573
2007-10-04,-0.8052
2007-10-05,3.8961
2007-10-08,-1.0937999999999999
2007-10-09,-0.6319
2007-10-10,-2.4165
2007-10-11,-0.6191
2007-10-12,-3.2459
2007-10-15,-4.9475
2007-10-16,-1.8538000000000001
2007-10-17,0.7991
2007-10-18,-0.5405
2007-10-19,-1.4493
2007-10-22,-0.3676
2007-10-23,-2.4354
2007-10-24,0.1135
2007-10-25,-1.7755999999999998
2007-10-26,4.0
2007-10-29,0.3698
2007-10-30,-4.5689
2007-10-31,0.3861
2007-11-01,0.0
2007-11-02,-0.6154
2007-11-05,0.3483
2007-11-06,-0.3085
2007-11-07,-0.1934
2007-11-08,-1.0465
2007-11-09,-1.0967
2007-11-12,-5.9406
2007-11-13,-27.7474
2007-11-14,-22.7855
2007-11-15,5.5849
2007-11-16,12.580400000000001
2007-11-19,-6.4762
2007-11-20,0.1358
2007-11-21,-1.6949
2007-11-23,1.1724
2007-11-26,2.1813
2007-11-27,-3.936
2007-11-28,4.5139
2007-11-29,-0.6645
2007-11-30,0.4013
2007-12-03,-1.7322
2007-12-04,-1.6949
2007-12-05,-2.069
2007-12-06,1.6901000000000002
2007-12-07,-2.2161
2007-12-10,0.5666
2007-12-11,-5.3521
2007-12-12,-0.2976
2007-12-13,-1.8657
2007-12-14,0.3802
2007-12-17,-5.303
2007-12-18,0.08
2007-12-19,-1.4388
2007-12-20,1.0543
2007-12-21,2.7287
2007-12-24,0.0
2007-12-26,-0.9375
2007-12-27,-0.3155
2007-12-28,-0.3165
2007-12-31,-0.7937
2008-01-02,-0.8
2008-01-03,-4.0323
2008-01-04,-5.8824
2008-01-07,9.8214
2008-01-08,2.8455
2008-01-09,0.3953
2008-01-10,2.3622
2008-01-11,4.6154
2008-01-14,2.2794
2008-01-15,1.3659
2008-01-16,-1.2057
2008-01-17,-2.4408
2008-01-18,-0.3679
2008-01-22,4.3575
2008-01-23,-4.1754999999999995
2008-01-24,0.4431
2008-01-25,-1.5441
2008-01-28,1.5683
2008-01-29,-0.4412
2008-01-30,-0.7386
2008-01-31,5.9524
2008-02-01,1.4747
2008-02-04,0.2768
2008-02-05,-1.5873
2008-02-06,-1.4025
2008-02-07,0.9957
2008-02-08,-1.1268
2008-02-11,-1.2821
2008-02-12,-1.443
2008-02-13,0.7321
2008-02-14,-1.9622000000000002
2008-02-15,2.1497
2008-02-19,0.508
2008-02-20,-2.4549
2008-02-21,-0.074
2008-02-22,-1.3333
2008-02-25,-1.5766
2008-02-26,0.0
2008-02-27,-1.2204
2008-02-28,-1.3127
2008-02-29,1.4867
2008-03-03,-4.6261
2008-03-04,-4.2036999999999995
2008-03-05,-4.9789
2008-03-06,-9.6803
2008-03-07,-21.8289
2008-03-10,-13.2075
2008-03-11,-14.4928
2008-03-12,10.0
2008-03-13,4.7766
2008-03-14,0.0
2008-03-17,-2.9412000000000003
2008-03-18,1.8182
2008-03-19,4.1667
2008-03-20,4.0
2008-03-24,-3.1593
2008-03-25,2.8369
2008-03-26,-2.7586
2008-03-27,-5.9574
2008-03-28,-7.6923
2008-03-31,-0.3268
2008-04-01,-42.623
2008-04-02,-1.4285999999999999
2008-04-03,-5.7971
2008-04-04,-3.0769
2008-04-07,7.9365
2008-04-08,7.9412
2008-04-09,-4.6322
2008-04-10,0.8571
2008-04-11,-2.8329
2008-04-14,-0.8746
2008-04-15,-2.9412000000000003
2008-04-16,-3.0303
2008-04-17,-4.6875
2008-04-18,1.6393
2008-04-21,-6.129
2008-04-22,-5.4983
2008-04-23,-3.6364
2008-04-24,1.8868
2008-04-25,12.2222
2008-04-28,3.9604
2008-04-29,-1.5873
2008-04-30,4.1935
2008-05-01,8.3591
2008-05-02,-9.7143
2008-05-05,0.6329
2008-05-06,1.8868
2008-05-07,-1.5432000000000001
2008-05-08,-8.7774
2008-05-09,2.0619
2008-05-12,1.0101
2008-05-13,-8.3333
2008-05-14,2.1818
2008-05-15,5.694
2008-05-16,-1.6835
2008-05-19,3.4247
2008-05-20,-4.6358
2008-05-21,-5.2083
2008-05-22,0.7326
2008-05-23,-0.3636
2008-05-27,-5.1095
2008-05-28,3.8462
2008-05-29,0.0
2008-05-30,-16.6667
2008-06-02,14.6667
2008-06-03,0.7752
2008-06-04,3.8462
2008-06-05,-0.3704
2008-06-06,-1.8587
2008-06-09,-7.197
2008-06-10,0.4082
2008-06-11,-3.252
2008-06-12,-6.7227
2008-06-13,1.3514
2008-06-16,8.4444
2008-06-17,4.0984
2008-06-18,0.0
2008-06-19,0.3937
2008-06-20,-1.1764999999999999
2008-06-23,-2.7778
2008-06-24,-4.0816
2008-06-25,5.1064
2008-06-26,-2.834
2008-06-27,-0.8333
2008-06-30,-4.6218
2008-07-01,-9.2511
2008-07-02,5.8252
2008-07-03,7.7982
2008-07-07,6.383
2008-07-08,0.0
2008-07-09,5.2
2008-07-10,-8.7452
2008-07-11,-5.0
2008-07-14,-3.0702
2008-07-15,6.3347999999999995
2008-07-16,11.0638
2008-07-17,5.7471
2008-07-18,-6.1594
2008-07-21,-3.4749
2008-07-22,7.2
2008-07-23,5.2239
2008-07-24,-3.1915
2008-07-25,0.7326
2008-07-28,-9.818200000000001
2008-07-29,2.4194
2008-07-30,2.3622
2008-07-31,1.9231
2008-08-01,-6.0377
2008-08-04,-1.6064
2008-08-05,4.898
2008-08-06,3.1128
2008-08-07,-3.3962
2008-08-08,7.4219
2008-08-11,-1.0909
2008-08-12,2.9412000000000003
2008-08-13,-7.5
2008-08-14,1.5444
2008-08-15,0.7605
2008-08-18,-1.1320999999999999
2008-08-19,-0.7634
2008-08-20,-1.5385
2008-08-21,0.3906
2008-08-22,1.1673
2008-08-25,0.7692
2008-08-26,-4.1985
2008-08-27,3.1873
2008-08-28,8.1081
2008-08-29,-3.5714
2008-09-02,5.5556
2008-09-03,4.5614
2008-09-04,7.3826
2008-09-05,1.5625
2008-09-08,0.9231
2008-09-09,0.6098
2008-09-10,-5.4545
2008-09-11,-3.8462
2008-09-12,-3.3333
2008-09-15,-4.4828
2008-09-16,4.6931
2008-09-17,-6.8966
2008-09-18,-2.963
2008-09-19,2.2901
2008-09-22,3.3582
2008-09-23,2.8926
2008-09-24,0.3465
2008-09-25,1.049
2008-09-26,-3.1142
2008-09-29,2.2143
2008-09-30,-0.4193
2008-10-01,-3.5088
2008-10-02,-0.3636
2008-10-03,-1.4644
2008-10-06,-1.8473000000000002
2008-10-07,-6.4151
2008-10-08,-6.8548
2008-10-09,-28.5714
2008-10-10,6.0606
2008-10-13,11.4286
2008-10-14,12.3077
2008-10-15,-4.1096
2008-10-16,-4.7619
2008-10-17,-1.5
2008-10-20,-2.5381
2008-10-21,-2.0833
2008-10-22,-4.2553
2008-10-23,2.2222
2008-10-24,-18.4783
2008-10-27,-0.6667
2008-10-28,2.6846
2008-10-29,13.0719
2008-10-30,-2.8902
2008-10-31,30.9524
2008-11-03,3.6364
2008-11-04,4.8246
2008-11-05,5.0209
2008-11-06,-14.342600000000001
2008-11-07,8.4651
2008-11-10,-1.3721999999999999
2008-11-11,-2.1739
2008-11-12,-9.7778
2008-11-13,2.4631
2008-11-14,-8.1731
2008-11-17,-13.6126
2008-11-18,-3.6364
2008-11-19,-10.6918
2008-11-20,-21.831
2008-11-21,17.1171
2008-11-24,-10.7692
2008-11-25,-3.4483
2008-11-26,-0.8929
2008-11-28,8.1081
2008-12-01,2.5
2008-12-02,1.626
2008-12-03,0.0
2008-12-04,-4.0
2008-12-05,-0.8333
2008-12-08,10.084
2008-12-09,16.7939
2008-12-10,11.1111
2008-12-11,7.6471
2008-12-12,-9.2896
2008-12-15,0.0
2008-12-16,5.4217
2008-12-17,-1.7143000000000002
2008-12-18,2.907
2008-12-19,1.6949
2008-12-22,10.5556
2008-12-23,13.0653
2008-12-24,5.7778
2008-12-26,0.4202
2008-12-29,3.7657
2008-12-30,-5.2419
2008-12-31,2.1277
2009-01-02,22.0833
2009-01-05,-9.8976
2009-01-06,0.3788
2009-01-07,-4.5283
2009-01-08,0.3953
2009-01-09,-0.3937
2009-01-12,2.3715
2009-01-13,3.0888
2009-01-14,-4.4944
2009-01-15,-2.3529
2009-01-16,-2.4096
2009-01-20,-8.2305
2009-01-21,14.3498
2009-01-22,-3.9215999999999998
2009-01-23,-2.0408
2009-01-26,0.0
2009-01-27,-0.8333
2009-01-28,0.8403
2009-01-29,-4.1667
2009-01-30,0.0
2009-02-02,-0.4348
2009-02-03,-4.3668
2009-02-04,-0.9132
2009-02-05,-4.1475
2009-02-06,3.3654
2009-02-09,-0.4651
2009-02-10,-4.6729
2009-02-11,-1.9607999999999999
2009-02-12,2.5
2009-02-13,-7.3171
2009-02-17,1.0526
2009-02-18,1.0417
2009-02-19,2.0619
2009-02-20,-0.5051
2009-02-23,-1.5228000000000002
2009-02-24,1.5464
2009-02-25,0.5076
2009-02-26,-2.0202
2009-02-27,3.0928
2009-03-02,1.0
2009-03-03,-1.4851
2009-03-04,3.0151
2009-03-05,-7.3171
2009-03-06,-4.2105
2009-03-09,-1.6484
2009-03-10,1.6760000000000002
2009-03-11,3.2967
2009-03-12,1.0638
2009-03-13,-3.1579
2009-03-16,-2.1739
2009-03-17,-3.3333
2009-03-18,0.5747
2009-03-19,-1.7143000000000002
2009-03-20,24.4186
2009-03-23,-9.8131
2009-03-24,-1.5544
2009-03-25,2.1053
2009-03-26,2.0619
2009-03-27,-1.5152
2009-03-30,-5.1282
2009-03-31,-1.0811
2009-04-01,1.6393
2009-04-02,4.8387
2009-04-03,-0.5064
2009-04-06,7.725
2009-04-07,-3.3493
2009-04-08,0.0
2009-04-09,1.9802
2009-04-13,21.3592
2009-04-14,1.6
2009-04-15,-3.1496
2009-04-16,-0.4065
2009-04-17,-0.4082
2009-04-20,-2.459
2009-04-21,5.042
2009-04-22,-1.4
2009-04-23,0.6085
2009-04-24,2.8226
2009-04-27,-3.9215999999999998
2009-04-28,-0.8163
2009-04-29,0.4115
2009-04-30,-0.4098
2009-05-01,-1.2346
2009-05-04,7.9167
2009-05-05,5.7915
2009-05-06,-1.4599
2009-05-07,0.0
2009-05-08,-0.0046
2009-05-11,1.4862
2009-05-12,-3.6496
2009-05-13,-13.6364
2009-05-14,5.2632
2009-05-15,-4.1667
2009-05-18,3.9130000000000003
2009-05-19,-1.6736
2009-05-20,3.8298
2009-05-21,-5.7377
2009-05-22,-0.4348
2009-05-26,-3.0568
2009-05-27,7.6577
2009-05-28,4.6025
2009-05-29,-2.0
2009-06-01,-3.6734999999999998
2009-06-02,4.661
2009-06-03,-5.2632
2009-06-04,0.8547
2009-06-05,-2.1186
2009-06-08,1.2987
2009-06-09,1.7094
2009-06-10,-5.042
2009-06-11,5.7522
2009-06-12,-2.9289
2009-06-15,-3.8792999999999997
2009-06-16,-1.3453
2009-06-17,-0.9091
2009-06-18,1.8349
2009-06-19,7.6577
2009-06-22,-2.5157
2009-06-23,-4.2867
2009-06-24,2.6906
2009-06-25,-3.9301
2009-06-26,-0.4545
2009-06-29,-2.2831
2009-06-30,2.8037
2009-07-01,-9.0909
2009-07-02,2.5
2009-07-06,-3.9024
2009-07-07,3.5533
2009-07-08,-8.8235
2009-07-09,10.2151
2009-07-10,-0.9756
2009-07-13,-3.9409
2009-07-14,-7.6923
2009-07-15,11.1111
2009-07-16,0.5
2009-07-17,1.4925
2009-07-20,1.9607999999999999
2009-07-21,-1.9231
2009-07-22,5.3922
2009-07-23,-2.3256
2009-07-24,-1.9048
2009-07-27,-2.4272
2009-07-28,0.0
2009-07-29,11.4428
2009-07-30,6.6964
2009-07-31,4.1841
2009-08-03,2.008
2009-08-04,-1.5748
2009-08-05,-2.4
2009-08-06,-0.4098
2009-08-07,1.6461000000000001
2009-08-10,-6.4777000000000005
2009-08-11,8.2251
2009-08-12,-2.815
2009-08-13,15.2441
2009-08-14,4.6429
2009-08-17,-1.0239
2009-08-18,2.069
2009-08-19,-1.0135
2009-08-20,-1.7065000000000001
2009-08-21,-0.6944
2009-08-24,-1.049
2009-08-25,-2.1201
2009-08-26,24.5487
2009-08-27,1.4493
2009-08-28,2.4607
2009-08-31,-1.8439
2009-09-01,-11.0795
2009-09-02,1.9169
2009-09-03,6.8966
2009-09-04,0.8761
2009-09-08,19.1904
2009-09-09,12.9268
2009-09-10,0.432
2009-09-11,23.6559
2009-09-14,6.9565
2009-09-15,-2.439
2009-09-16,-8.3333
2009-09-17,3.0909
2009-09-18,-3.1746
2009-09-21,4.0073
2009-09-22,7.3555
2009-09-23,-5.3834
2009-09-24,-6.0345
2009-09-25,-5.3211
2009-09-28,8.5271
2009-09-29,-0.3571
2009-09-30,0.1792
2009-10-01,-5.3667
2009-10-02,-1.1342
2009-10-05,6.6922
2009-10-06,-3.9427
2009-10-07,0.1866
2009-10-08,-0.3724
2009-10-09,7.6636
2009-10-12,2.0833
2009-10-13,-1.7006999999999999
2009-10-14,19.5502
2009-10-15,9.9855
2009-10-16,-0.7895
2009-10-19,-2.2546
2009-10-20,3.1191
2009-10-21,5.9228
2009-10-22,-0.4984
2009-10-23,-7.3643
2009-10-26,-13.4771
2009-10-27,-9.3458
2009-10-28,0.6873
2009-10-29,4.9488
2009-10-30,-8.1301
2009-11-02,-7.9646
2009-11-03,2.6923
2009-11-04,-3.3708
2009-11-05,0.5814
2009-11-06,1.3487
2009-11-09,-18.251
2009-11-10,-7.907
2009-11-11,-10.101
2009-11-12,13.764
2009-11-13,13.5802
2009-11-16,4.3478
2009-11-17,3.75
2009-11-18,2.4096
2009-11-19,-7.6471
2009-11-20,-8.9172
2009-11-23,-4.662
2009-11-24,-0.978
2009-11-25,1.2346
2009-11-27,-2.439
2009-11-30,-4.5
2009-12-01,8.6387
2009-12-02,0.0
2009-12-03,-3.6145
2009-12-04,1.5
2009-12-07,0.9852
2009-12-08,4.6341
2009-12-09,-1.3957
2009-12-10,1.6518000000000002
2009-12-11,-0.2297
2009-12-14,-2.8
2009-12-15,-2.8777
2009-12-16,0.2469
2009-12-17,-5.9113
2009-12-18,-10.2094
2009-12-21,21.4978
2009-12-22,10.3812
2009-12-23,-1.087
2009-12-24,-2.1978
2009-12-28,0.8989
2009-12-29,1.076
2009-12-30,-2.1663
2009-12-31,-0.4505
2010-01-04,4.0724
2010-01-05,13.0435
2010-01-06,5.7692
2010-01-07,4.1818
2010-01-08,-7.6789
2010-01-11,4.1588
2010-01-12,-3.9927
2010-01-13,-3.2136
2010-01-14,0.0
2010-01-15,13.0859
2010-01-19,-0.5181
2010-01-20,-5.2083
2010-01-21,-5.3114
2010-01-22,-2.1373
2010-01-25,-1.9666000000000001
2010-01-26,0.4032
2010-01-27,-1.6064
2010-01-28,-5.2041
2010-01-29,-0.5382
2010-02-01,1.0823
2010-02-02,0.6424
2010-02-03,0.0
2010-02-04,-5.1064
2010-02-05,-3.8117
2010-02-08,3.4965
2010-02-09,6.4217
2010-02-10,-3.9179
2010-02-11,-0.2203
2010-02-12,1.1038000000000001
2010-02-16,8.518
2010-02-17,-2.4169
2010-02-18,0.4149
2010-02-19,3.6934
2010-02-22,-3.3663
2010-02-23,-5.7377
2010-02-24,-16.5217
2010-02-25,-9.1146
2010-02-26,-2.2923
2010-03-01,2.9326
2010-03-02,0.8547
2010-03-03,6.2147
2010-03-04,2.9255
2010-03-05,0.7752
2010-03-08,-0.2564
2010-03-09,-4.8843
2010-03-10,1.3514
2010-03-11,-1.8667
2010-03-12,-1.087
2010-03-15,-2.4691
2010-03-16,2.5316
2010-03-17,1.3736
2010-03-18,-2.981
2010-03-19,-1.1173
2010-03-22,-2.8249
2010-03-23,-1.1628
2010-03-24,0.5882
2010-03-25,0.2924
2010-03-26,-2.3324
2010-03-29,2.9851
2010-03-30,0.5797
2010-03-31,2.0173
2010-04-01,7.0621
2010-04-05,1.0554
2010-04-06,-0.5222
2010-04-07,-0.7874
2010-04-08,2.6422
2010-04-09,-1.5432000000000001
2010-04-12,-0.7853
2010-04-13,1.5831
2010-04-14,3.6364
2010-04-15,17.7945
2010-04-16,2.3404
2010-04-19,-2.2869
2010-04-20,0.6383
2010-04-21,-0.2114
2010-04-22,0.4237
2010-04-23,0.4193
2010-04-26,-1.2579
2010-04-27,-2.5532
2010-04-28,-5.4585
2010-04-29,-0.2309
2010-04-30,-5.787
2010-05-03,0.7371
2010-05-04,-6.5854
2010-05-05,-2.6109999999999998
2010-05-06,-4.2895
2010-05-07,-2.521
2010-05-10,-5.4597999999999995
2010-05-11,-6.6869
2010-05-12,3.9088000000000003
2010-05-13,-2.8174
2010-05-14,-0.6492
2010-05-17,-1.6234
2010-05-18,0.6601
2010-05-19,-4.5902
2010-05-20,-6.1856
2010-05-21,1.4652
2010-05-24,-0.722
2010-05-25,-4.0
2010-05-26,0.0
2010-05-27,8.7121
2010-05-28,1.3937
2010-06-01,-9.6177
2010-06-02,1.8963
2010-06-03,4.4776
2010-06-04,-4.2857
2010-06-07,-5.2239
2010-06-08,-3.1496
2010-06-09,-3.6585
2010-06-10,2.5316
2010-06-11,4.9383
2010-06-14,4.3137
2010-06-15,4.1353
2010-06-16,-0.722
2010-06-17,-1.8182
2010-06-18,-0.3704
2010-06-21,1.8587
2010-06-22,-6.9343
2010-06-23,2.7451
2010-06-24,-4.1985
2010-06-25,2.7888
2010-06-28,-3.1008
2010-06-29,-5.6
2010-06-30,-1.6949
2010-07-01,-4.3103
2010-07-02,0.9009
2010-07-06,-3.125
2010-07-07,-3.5023
2010-07-08,2.6743
2010-07-09,6.0407
2010-07-12,-3.498
2010-07-13,-0.9147
2010-07-14,-0.9174
2010-07-15,5.0926
2010-07-16,-3.5242
2010-07-19,-1.3699
2010-07-20,-0.463
2010-07-21,0.9302
2010-07-22,3.2258
2010-07-23,3.125
2010-07-26,3.8961
2010-07-27,11.25
2010-07-28,1.1236
2010-07-29,3.7037
2010-07-30,-3.2143
2010-08-02,-0.369
2010-08-03,-1.4815
2010-08-04,-2.2556
2010-08-05,-1.5385
2010-08-06,3.0078
2010-08-09,25.5214
2010-08-10,1.5106000000000002
2010-08-11,-7.4405
2010-08-12,4.8232
2010-08-13,0.6135
2010-08-16,-2.4428
2010-08-17,0.0078
2010-08-18,9.3707
2010-08-19,1.4321
2010-08-20,1.6865999999999999
2010-08-23,1.385
2010-08-24,-8.469899999999999
2010-08-25,-4.1791
2010-08-26,-4.6729
2010-08-27,3.9215999999999998
2010-08-30,-1.2579
2010-08-31,1.2739
2010-09-01,2.5
2010-09-02,-2.4352
2010-09-03,0.625
2010-09-07,-2.8125
2010-09-08,1.9293
2010-09-09,-0.6309
2010-09-10,0.0
2010-09-13,2.0635
2010-09-14,0.4666
2010-09-15,-0.3096
2010-09-16,0.6211
2010-09-17,-5.8642
2010-09-20,6.5574
2010-09-21,1.2308
2010-09-22,-1.5141
2010-09-23,0.5806
2010-09-24,-0.886
2010-09-27,2.7824
2010-09-28,0.0
2010-09-29,2.4096
2010-09-30,1.4706000000000001
2010-10-01,-2.7536
2010-10-04,-1.9374
2010-10-05,0.304
2010-10-06,-0.6061
2010-10-07,3.3537
2010-10-08,3.2448
2010-10-11,-0.5714
2010-10-12,-2.2989
2010-10-13,-1.7647
2010-10-14,1.1976
2010-10-15,-2.3669000000000002
2010-10-18,-1.2121
2010-10-19,-3.0675
2010-10-20,-1.8987
2010-10-21,0.3226
2010-10-22,-1.2822
2010-10-25,0.3176
2010-10-26,-2.2647
2010-10-27,3.318
2010-10-28,-3.2154
2010-10-29,-1.9933999999999998
2010-11-01,0.339
2010-11-02,0.0
2010-11-03,-0.6757
2010-11-04,7.483
2010-11-05,2.8481
2010-11-08,20.6154
2010-11-09,-6.3776
2010-11-10,-3.2698
2010-11-11,-2.8169
2010-11-12,-3.1884
2010-11-15,1.4969999999999999
2010-11-16,1.7699
2010-11-17,-1.1594
2010-11-18,-4.1056
2010-11-19,-0.6078
2010-11-22,-1.2346
2010-11-23,0.0
2010-11-24,0.9346
2010-11-26,0.0
2010-11-29,1.8519
2010-11-30,8.4848
2010-12-01,-0.838
2010-12-02,3.0986
2010-12-03,10.765
2010-12-06,-1.0853
2010-12-07,-3.2419000000000002
2010-12-08,-3.0928
2010-12-09,6.117
2010-12-10,-1.0025
2010-12-13,4.3038
2010-12-14,0.0
2010-12-15,-2.4272
2010-12-16,-0.3731
2010-12-17,-1.623
2010-12-20,2.7919
2010-12-21,-1.4815
2010-12-22,-1.7544
2010-12-23,-3.0612
2010-12-27,2.1053
2010-12-28,-1.5593
2010-12-29,-0.2487
2010-12-30,-0.5249
2010-12-31,-0.5277
2011-01-03,1.5915
2011-01-04,3.1332
2011-01-05,-2.5316
2011-01-06,-2.5974
2011-01-07,0.8
2011-01-10,0.0
2011-01-11,-0.5291
2011-01-12,-1.5957
2011-01-13,2.4324
2011-01-14,2.9024
2011-01-18,-0.5128
2011-01-19,0.7732
2011-01-20,-3.8363
2011-01-21,0.0
2011-01-24,1.8617
2011-01-25,4.9608
2011-01-26,2.9851
2011-01-27,-0.7246
2011-01-28,-1.2165
2011-01-31,4.6798
2011-02-01,109.4118
2011-02-02,-3.7079
2011-02-03,32.4387
2011-02-04,5.7269
2011-02-07,0.4167
2011-02-08,1.9087
2011-02-09,0.1629
2011-02-10,0.4878
2011-02-11,-2.3463
2011-02-14,-3.314
2011-02-15,-4.4559
2011-02-16,3.1390000000000002
2011-02-17,-3.3913
2011-02-18,-16.1116
2011-02-22,-5.9013
2011-02-23,-5.3592
2011-02-24,3.012
2011-02-25,-3.7427
2011-02-28,1.3366
2011-03-01,-7.4341
2011-03-02,-1.2953000000000001
2011-03-03,3.9370000000000003
2011-03-04,-1.8939
2011-03-07,-3.4749
2011-03-08,2.6667
2011-03-09,-2.5974
2011-03-10,-4.0
2011-03-11,-2.5
2011-03-14,0.2849
2011-03-15,-1.9886
2011-03-16,-3.7681
2011-03-17,-0.753
2011-03-18,6.0698
2011-03-21,-1.7167
2011-03-22,3.6390000000000002
2011-03-23,-0.4213
2011-03-24,3.2439999999999998
2011-03-25,4.6448
2011-03-28,-3.3943
2011-03-29,0.9459
2011-03-30,0.0
2011-03-31,1.3387
2011-04-01,-4.2272
2011-04-04,-3.7241
2011-04-05,3.8682
2011-04-06,-0.4138
2011-04-07,0.1385
2011-04-08,-1.8093
2011-04-11,-0.552
2011-04-12,-0.9915
2011-04-13,1.8598
2011-04-14,-0.2809
2011-04-15,-0.9859
2011-04-18,2.276
2011-04-19,0.1391
2011-04-20,3.3333
2011-04-21,3.3602
2011-04-25,-1.9506000000000001
2011-04-26,0.6631
2011-04-27,-2.635
2011-04-28,0.6766
2011-04-29,5.6452
2011-05-02,0.6361
2011-05-03,1.7699
2011-05-04,-3.6025
2011-05-05,-0.9021
2011-05-06,1.9506000000000001
2011-05-09,-3.1888
2011-05-10,-0.9223
2011-05-11,1.4628
2011-05-12,3.5387
2011-05-13,-0.3797
2011-05-16,-1.1436
2011-05-17,-3.3419
2011-05-18,-14.4947
2011-05-19,-0.6221
2011-05-20,-8.2942
2011-05-23,-2.901
2011-05-24,-6.6784
2011-05-25,1.3183
2011-05-26,-0.5576
2011-05-27,0.1869
2011-05-31,-0.1866
2011-06-01,-1.8692
2011-06-02,-2.2857
2011-06-03,3.3138
2011-06-06,-5.6604
2011-06-07,-4.8
2011-06-08,-2.7311
2011-06-09,0.8639
2011-06-10,0.4283
2011-06-13,-1.7058
