ticker,CRL US Equity
2000-11-08,1.0695000000000001
2000-11-09,-1.8519
2000-11-10,-1.8868
2000-11-13,-3.2967
2000-11-14,9.0909
2000-11-15,0.0
2000-11-16,1.8229
2000-11-17,0.5115
2000-11-20,-1.2723
2000-11-21,0.2577
2000-11-22,-0.2571
2000-11-24,-0.5155
2000-11-27,-1.5544
2000-11-28,-1.3158
2000-11-29,-0.2667
2000-11-30,-8.5561
2000-12-01,9.9415
2000-12-04,-0.7979
2000-12-05,-0.8043
2000-12-06,-0.5405
2000-12-07,-3.2609
2000-12-08,-3.3708
2000-12-11,-4.6512
2000-12-12,8.2317
2000-12-13,-0.2817
2000-12-14,1.6949
2000-12-15,-0.2778
2000-12-18,2.507
2000-12-19,1.087
2000-12-20,3.7634
2000-12-21,-0.2591
2000-12-22,9.3506
2000-12-26,-0.2375
2000-12-27,3.5714
2000-12-28,-0.2299
2000-12-29,0.9217
2001-01-02,-4.5662
2001-01-03,-8.134
2001-01-04,4.9479
2001-01-05,-2.7295
2001-01-08,-5.6122
2001-01-09,4.0541
2001-01-10,-0.2597
2001-01-11,2.0833
2001-01-12,-2.2959
2001-01-16,1.8277
2001-01-17,-8.2051
2001-01-18,-1.1173
2001-01-19,7.9096
2001-01-22,4.712
2001-01-23,-2.0
2001-01-24,0.2551
2001-01-25,-2.2901
2001-01-26,4.4271
2001-01-29,3.1421
2001-01-30,8.7041
2001-01-31,0.3559
2001-02-01,-8.5106
2001-02-02,-0.1938
2001-02-05,0.0
2001-02-06,0.7767
2001-02-07,-0.7707
2001-02-08,0.0
2001-02-09,-1.7476
2001-02-12,-1.3834
2001-02-13,0.6012
2001-02-14,-0.996
2001-02-15,-1.4085
2001-02-16,0.0
2001-02-20,2.0408
2001-02-21,-1.2
2001-02-22,-3.1984
2001-02-23,-2.9276
2001-02-26,4.2654
2001-02-27,2.686
2001-02-28,-2.6157
2001-03-01,-1.6116000000000001
2001-03-02,-0.252
2001-03-05,-2.3158
2001-03-06,-1.0776
2001-03-07,-5.0109
2001-03-08,0.0
2001-03-09,-4.5872
2001-03-12,-13.461500000000001
2001-03-13,6.1111
2001-03-14,1.3089
2001-03-15,0.0
2001-03-16,3.3592
2001-03-19,4.95
2001-03-20,-3.2396
2001-03-21,-3.2496
2001-03-22,-5.4453
2001-03-23,9.5264
2001-03-26,3.1941
2001-03-27,6.8571
2001-03-28,0.2674
2001-03-29,6.0
2001-03-30,3.7736
2001-04-02,-4.0
2001-04-03,-0.6734
2001-04-04,1.2711999999999999
2001-04-05,-1.6736
2001-04-06,-2.766
2001-04-09,3.2823
2001-04-10,1.7372999999999998
2001-04-11,-10.2457
2001-04-12,5.5684000000000005
2001-04-16,1.7582
2001-04-17,3.8877
2001-04-18,-0.2079
2001-04-19,0.0
2001-04-20,0.0
2001-04-23,0.625
2001-04-24,1.2422
2001-04-25,-2.045
2001-04-26,1.6701000000000001
2001-04-27,-0.8214
2001-04-30,2.6915
2001-05-01,3.8306
2001-05-02,-0.1942
2001-05-03,-0.5447
2001-05-04,1.7214
2001-05-07,8.2692
2001-05-08,0.5329
2001-05-09,-2.4735
2001-05-10,-0.3623
2001-05-11,2.7273
2001-05-14,4.4248
2001-05-15,-1.3559
2001-05-16,3.0928
2001-05-17,3.8333
2001-05-18,0.4815
2001-05-21,-1.4377
2001-05-22,3.6953
2001-05-23,2.0944
2001-05-24,3.8273
2001-05-25,-3.9811
2001-05-29,1.3514
2001-05-30,-3.0303
2001-05-31,-0.9375
2001-06-01,0.5994
2001-06-04,0.0627
2001-06-05,-2.6324
2001-06-06,-5.6968
2001-06-07,-3.2423
2001-06-08,5.4674
2001-06-11,-1.6054
2001-06-12,0.6118
2001-06-13,1.3514
2001-06-14,-4.3333
2001-06-15,8.3624
2001-06-18,3.537
2001-06-19,-0.6211
2001-06-20,6.0938
2001-06-21,-0.0295
2001-06-22,-8.0731
2001-06-25,-0.641
2001-06-26,-1.1935
2001-06-27,1.208
2001-06-28,0.4839
2001-06-29,9.1493
2001-07-02,0.6471
2001-07-03,-0.8767
2001-07-05,-5.3656
2001-07-06,-0.6231
2001-07-09,-2.3197
2001-07-10,-2.9204
2001-07-11,3.1405
2001-07-12,2.8846
2001-07-13,5.7632
2001-07-16,0.1473
2001-07-17,-5.8235
2001-07-18,-6.9332
2001-07-19,1.6107
2001-07-20,-3.4016
2001-07-23,0.5128
2001-07-24,4.4218
2001-07-25,-0.6515
2001-07-26,2.1311
2001-07-27,-7.2873
2001-07-30,2.8393
2001-07-31,2.0202
2001-08-01,5.5116
2001-08-02,-3.8161
2001-08-03,1.4634
2001-08-06,0.7372
2001-08-07,1.5272000000000001
2001-08-08,0.7521
2001-08-09,2.7372
2001-08-10,2.9367
2001-08-13,0.8824
2001-08-14,0.4373
2001-08-15,1.8287
2001-08-16,0.6271
2001-08-17,-1.5864
2001-08-20,0.5469
2001-08-21,0.5153
2001-08-22,1.3956
2001-08-23,-0.7022
2001-08-24,1.5558999999999998
2001-08-27,-0.6964
2001-08-28,0.7013
2001-08-29,-0.8357
2001-08-30,0.309
2001-08-31,-0.028
2001-09-04,-0.1401
2001-09-05,-5.4698
2001-09-06,-1.0089
2001-09-07,-4.6763
2001-09-10,1.2579
2001-09-17,-3.1056
2001-09-18,-4.9679
2001-09-19,-2.1922
2001-09-20,-0.7931
2001-09-21,0.9732
2001-09-24,11.5318
2001-09-25,1.8519
2001-09-26,-1.3636
2001-09-27,3.8402
2001-09-28,4.645
2001-10-01,-3.9016
2001-10-02,3.2657
2001-10-03,-1.1396
2001-10-04,-3.4582
2001-10-05,1.0448
2001-10-08,1.5066000000000002
2001-10-09,1.4552
2001-10-10,6.1388
2001-10-11,1.0811
2001-10-12,-1.738
2001-10-15,-1.3605
2001-10-16,0.4138
2001-10-17,-2.4725
2001-10-18,-7.0423
2001-10-19,1.5152
2001-10-22,-1.4925
2001-10-23,-4.697
2001-10-24,0.0954
2001-10-25,2.1283
2001-10-26,-0.0311
2001-10-29,-0.4356
2001-10-30,0.8125
2001-10-31,4.1538
2001-11-01,-5.0298
2001-11-02,0.5954
2001-11-05,2.7414
2001-11-06,1.7283
2001-11-07,-2.0864
2001-11-08,-3.4703
2001-11-09,-1.766
2001-11-12,1.4445999999999999
2001-11-13,1.1076
2001-11-14,-3.6307
2001-11-15,0.6496
2001-11-16,1.6457000000000002
2001-11-19,-0.4762
2001-11-20,2.6156
2001-11-21,1.6475
2001-11-23,1.8349
2001-11-26,1.6517
2001-11-27,-1.8021
2001-11-28,-1.0229
2001-11-29,2.2796
2001-11-30,-1.4859
2001-12-03,1.0558
2001-12-04,-1.194
2001-12-05,2.6888
2001-12-06,-2.1771
2001-12-07,-1.9548999999999999
2001-12-10,-3.681
2001-12-11,-1.242
2001-12-12,0.7739
2001-12-13,1.12
2001-12-14,-0.1582
2001-12-17,-3.0111
2001-12-18,2.2549
2001-12-19,0.8949
2001-12-20,-2.2806
2001-12-21,0.4862
2001-12-24,-0.8065
2001-12-26,4.8455
2001-12-27,4.2804
2001-12-28,1.1303
2001-12-31,-1.5293999999999999
2002-01-02,-2.957
2002-01-03,-5.8172
2002-01-04,-1.5359
2002-01-07,-0.0664
2002-01-08,1.262
2002-01-09,0.0328
2002-01-10,3.9344
2002-01-11,1.4196
2002-01-14,-2.084
2002-01-15,-1.3659
2002-01-16,-4.0258
2002-01-17,0.3356
2002-01-18,0.0
2002-01-22,0.3344
2002-01-23,2.1667
2002-01-24,-2.0881
2002-01-25,-1.033
2002-01-28,-1.0438
2002-01-29,-4.6614
2002-01-30,6.6381
2002-01-31,2.2423
2002-02-01,1.4729999999999999
2002-02-04,-3.871
2002-02-05,1.1745
2002-02-06,1.0945
2002-02-07,-2.5591
2002-02-08,4.1077
2002-02-11,1.0996
2002-02-12,0.9277
2002-02-13,-0.9509
2002-02-14,-0.96
2002-02-15,0.1616
2002-02-19,-1.4194
2002-02-20,0.8508
2002-02-21,0.4543
2002-02-22,-1.0013
2002-02-25,-1.7945
2002-02-26,0.1329
2002-02-27,0.6967
2002-02-28,-2.2735
2002-03-01,-3.2367
2002-03-04,0.3484
2002-03-05,-3.125
2002-03-06,2.6882
2002-03-07,0.8726
2002-03-08,0.0692
2002-03-11,2.87
2002-03-12,-1.5126
2002-03-13,1.7747000000000002
2002-03-14,0.6372
2002-03-15,-0.3332
2002-03-18,0.5015
2002-03-19,2.0625
2002-03-20,-1.8253
2002-03-21,2.158
2002-03-22,0.65
2002-03-25,-1.8405
2002-03-26,1.5789
2002-03-27,0.0
2002-03-28,0.3886
2002-04-01,0.129
2002-04-02,-0.3544
2002-04-03,0.2263
2002-04-04,-0.4516
2002-04-05,-0.3889
2002-04-08,0.8783
2002-04-09,-1.2577
2002-04-10,0.6532
2002-04-11,-2.0441
2002-04-12,2.1199
2002-04-15,-2.0759
2002-04-16,1.2918
2002-04-17,-0.3597
2002-04-18,-1.641
2002-04-19,-1.001
2002-04-22,-0.7415
2002-04-23,-1.7657
2002-04-24,-1.4863
2002-04-25,-1.8246
2002-04-26,-0.6433
2002-04-29,4.8561
2002-04-30,2.7443999999999997
2002-05-01,0.0668
2002-05-02,11.6783
2002-05-03,0.6872
2002-05-06,-1.3353
2002-05-07,-1.203
2002-05-08,1.2177
2002-05-09,-1.4436
2002-05-10,0.6103
2002-05-13,1.4559
2002-05-14,8.520199999999999
2002-05-15,3.0579
2002-05-16,0.2406
2002-05-17,0.8
2002-05-20,1.5079
2002-05-21,-2.2674
2002-05-22,-2.56
2002-05-23,0.0547
2002-05-24,2.7079
2002-05-28,0.1332
2002-05-29,-0.6649
2002-05-30,-0.9371
2002-05-31,-0.6757
2002-06-03,-1.6054
2002-06-04,-2.1018
2002-06-05,0.565
2002-06-06,-2.0225
2002-06-07,-0.8028
2002-06-10,1.7341
2002-06-11,-0.2841
2002-06-12,4.416
2002-06-13,-1.7462
2002-06-14,4.1933
2002-06-17,3.5448
2002-06-18,-1.8018
2002-06-19,1.9397
2002-06-20,-3.9085
2002-06-21,-3.3984
2002-06-24,-0.3047
2002-06-25,-2.6118
2002-06-26,0.97
2002-06-27,-1.9497
2002-06-28,1.0086
2002-07-01,-5.2782
2002-07-02,-2.4096
2002-07-03,0.7407
2002-07-05,2.0221
2002-07-08,1.8018
2002-07-09,-0.295
2002-07-10,-6.0651
2002-07-11,2.2047
2002-07-12,2.5578
2002-07-15,-3.3954
2002-07-16,0.902
2002-07-17,5.1171
2002-07-18,-3.2258
2002-07-19,-2.1212
2002-07-22,-7.1517
2002-07-23,-0.3001
2002-07-24,4.6488
2002-07-25,1.1505
2002-07-26,1.5482
2002-07-29,8.8986
2002-07-30,3.1429
2002-07-31,5.5402000000000005
2002-08-01,-3.9370000000000003
2002-08-02,-1.9945
2002-08-05,-1.7285
2002-08-06,3.1206
2002-08-07,0.9078
2002-08-08,3.0534
2002-08-09,0.3968
2002-08-12,0.3953
2002-08-13,-1.0499
2002-08-14,4.5093
2002-08-15,-2.5635
2002-08-16,0.3907
2002-08-19,-0.493
2002-08-20,-0.9126
2002-08-21,-0.7895
2002-08-22,0.7692
2002-08-23,1.4741
2002-08-26,0.9079
2002-08-27,-1.0283
2002-08-28,1.2727
2002-08-29,1.5645
2002-08-30,-0.1263
2002-09-03,-1.5171000000000001
2002-09-04,0.6932
2002-09-05,-0.7139
2002-09-06,-4.982
2002-09-09,0.6216
2002-09-10,0.188
2002-09-11,-1.0724
2002-09-12,-0.0542
2002-09-13,1.9794
2002-09-16,2.3132
2002-09-17,-0.8056
2002-09-18,1.7814999999999999
2002-09-19,-1.5444
2002-09-20,-2.9542
2002-09-23,-2.0205
2002-09-24,0.6324
2002-09-25,4.8634
2002-09-26,2.2668
2002-09-27,-1.9108
2002-09-30,1.9481000000000002
2002-10-01,-0.5096
2002-10-02,-2.3816
2002-10-03,2.8332
2002-10-04,-2.6786
2002-10-07,2.228
2002-10-08,-0.8974
2002-10-09,-0.7762
2002-10-10,2.7379
2002-10-11,-0.2284
2002-10-14,0.636
2002-10-15,-2.0981
2002-10-16,1.9365
2002-10-17,1.1905000000000001
2002-10-18,-0.4506
2002-10-21,0.5783
2002-10-22,1.45
2002-10-23,0.9857
2002-10-24,-4.1972
2002-10-25,1.8849
2002-10-28,-1.0
2002-10-29,0.3535
2002-10-30,-7.3981
2002-10-31,-0.1359
2002-11-01,-0.1361
2002-11-04,1.0354
2002-11-05,1.1327
2002-11-06,1.2
2002-11-07,0.8959
2002-11-08,-0.1045
2002-11-11,-3.268
2002-11-12,1.2162
2002-11-13,0.8278
2002-11-14,1.5625
2002-11-15,0.3129
2002-11-18,1.3777
2002-11-19,-2.3077
2002-11-20,0.1312
2002-11-21,0.5242
2002-11-22,-1.3038
2002-11-25,-0.3963
2002-11-26,-2.2546
2002-11-27,1.194
2002-11-29,-1.9844
2002-12-02,2.052
2002-12-03,-0.5362
2002-12-04,1.0782
2002-12-05,2.9867
2002-12-06,0.6473
2002-12-09,-1.7237
2002-12-10,0.9162
2002-12-11,2.0752
2002-12-12,0.3812
2002-12-13,-3.1646
2002-12-16,0.4444
2002-12-17,1.1192
2002-12-18,-0.1287
2002-12-19,-2.1649
2002-12-20,2.7134
2002-12-23,-0.1026
2002-12-24,-0.8986
2002-12-26,0.3109
2002-12-27,-1.2397
2002-12-30,-0.2354
2002-12-31,0.865
2003-01-02,0.1819
2003-01-03,-1.2711000000000001
2003-01-06,-11.4556
2003-01-07,-1.3056
2003-01-08,-2.4354
2003-01-09,0.8629
2003-01-10,-2.9942
2003-01-13,0.7874
2003-01-14,-6.25
2003-01-15,-0.8333
2003-01-16,3.3613
2003-01-17,-0.4878
2003-01-21,0.3268
2003-01-22,-2.2476
2003-01-23,0.2999
2003-01-24,-1.495
2003-01-27,-1.3153000000000001
2003-01-28,1.8455
2003-01-29,-1.5436
2003-01-30,0.5453
2003-01-31,0.9492
2003-02-03,-2.955
2003-02-04,2.872
2003-02-05,0.4036
2003-02-06,-0.335
2003-02-07,0.8403
2003-02-10,1.1667
2003-02-11,-1.0544
2003-02-12,-1.7316
2003-02-13,-1.3894
2003-02-14,0.5842
2003-02-18,2.3232
2003-02-19,0.0668
2003-02-20,-0.4004
2003-02-21,0.5025
2003-02-24,-2.1667
2003-02-25,1.7036
2003-02-26,-0.335
2003-02-27,-0.0672
2003-02-28,0.6054
2003-03-03,-3.2096
2003-03-04,-2.2798
2003-03-05,-0.0707
2003-03-06,-0.7075
2003-03-07,-5.2013
2003-03-10,-1.3529
2003-03-11,-0.381
2003-03-12,-1.7973
2003-03-13,-0.8956
2003-03-14,0.1965
2003-03-17,0.1961
2003-03-18,4.6967
2003-03-19,-1.5327
2003-03-20,1.9362
2003-03-21,1.2291
2003-03-24,-3.5688
2003-03-25,0.5341
2003-03-26,-0.1898
2003-03-27,-1.749
2003-03-28,1.0449
2003-03-31,-2.2597
2003-04-01,2.8605
2003-04-02,1.9428999999999998
2003-04-03,-1.4948000000000001
2003-04-04,-3.0728
2003-04-07,-1.1742
2003-04-08,-0.7921
2003-04-09,-0.1996
2003-04-10,-0.72
2003-04-11,-0.1612
2003-04-14,-0.1211
2003-04-15,1.8182
2003-04-16,1.9841
2003-04-17,2.3346
2003-04-21,0.5703
2003-04-22,2.7977
2003-04-23,0.9562
2003-04-24,-2.5501
2003-04-25,0.9346
2003-04-28,0.6296
2003-04-29,1.2146
2003-04-30,-1.2727
2003-05-01,-5.8195
2003-05-02,2.7376
2003-05-05,2.0175
2003-05-06,-2.3134
2003-05-07,-1.6806999999999999
2003-05-08,5.1282
2003-05-09,4.3976
2003-05-12,-0.2478
2003-05-13,-0.1419
2003-05-14,3.6958
2003-05-15,2.9815
2003-05-16,0.1664
2003-05-19,-3.1561
2003-05-20,-1.0292
2003-05-21,-0.6932
2003-05-22,0.8028
2003-05-23,-0.3463
2003-05-27,4.4128
2003-05-28,0.2329
2003-05-29,0.6308
2003-05-30,4.8169
2003-06-02,1.1646
2003-06-03,-2.7691
2003-06-04,2.208
2003-06-05,1.7532999999999999
2003-06-06,0.7385
2003-06-09,-2.3213
2003-06-10,0.5316
2003-06-11,2.9549
2003-06-12,0.7553
2003-06-13,-1.0495
2003-06-16,0.6061
2003-06-17,2.3795
2003-06-18,-0.8532
2003-06-19,-1.8694
2003-06-20,0.6955
2003-06-23,-2.7027
2003-06-24,-0.7716
2003-06-25,0.6532
2003-06-26,0.958
2003-06-27,-0.1224
2003-06-30,-1.3791
2003-07-01,-1.0876
2003-07-02,0.3142
2003-07-03,0.5637
2003-07-07,1.0277
2003-07-08,0.9556
2003-07-09,0.7328
2003-07-10,-2.1522
2003-07-11,0.3098
2003-07-14,3.2427
2003-07-15,0.359
2003-07-16,-1.1028
2003-07-17,-0.4219
2003-07-18,1.2409
2003-07-21,-2.2720000000000002
2003-07-22,0.9789
2003-07-23,-0.4241
2003-07-24,-0.3651
2003-07-25,-1.8321
2003-07-28,0.7465
2003-07-29,0.988
2003-07-30,13.5127
2003-07-31,0.0808
2003-08-01,-2.2605
2003-08-04,-2.5881
2003-08-05,-2.4873
2003-08-06,-0.2609
2003-08-07,0.1162
2003-08-08,0.2322
2003-08-11,0.2896
2003-08-12,1.2128
2003-08-13,-1.1412
2003-08-14,-0.202
2003-08-15,-1.3302
2003-08-18,2.1981
2003-08-19,0.0
2003-08-20,0.5162
2003-08-21,0.1997
2003-08-22,-1.7654
2003-08-25,1.0435
2003-08-26,1.3195999999999999
2003-08-27,-1.8969
2003-08-28,1.9336
2003-08-29,1.2174
2003-09-02,2.014
2003-09-03,-13.6276
2003-09-04,1.1111
2003-09-05,-1.7268
2003-09-08,0.3834
2003-09-09,0.2546
2003-09-10,0.7937
2003-09-11,0.189
2003-09-12,-0.0314
2003-09-15,0.6289
2003-09-16,0.9375
2003-09-17,1.7027999999999999
2003-09-18,0.4262
2003-09-19,0.9094
2003-09-22,-1.562
2003-09-23,-1.7088999999999999
2003-09-24,-2.6389
2003-09-25,-0.6378
2003-09-26,-0.8344
2003-09-29,-2.1036
2003-09-30,1.4545
2003-10-01,1.4011
2003-10-02,0.7391
2003-10-03,-0.7974
2003-10-06,0.4823
2003-10-07,0.48
2003-10-08,0.4777
2003-10-09,0.8875
2003-10-10,0.2199
2003-10-13,0.5643
2003-10-14,1.9015
2003-10-15,0.9483
2003-10-16,1.1515
2003-10-17,-0.3595
2003-10-20,0.7517
2003-10-21,0.567
2003-10-22,-2.0772
2003-10-23,1.2424
2003-10-24,1.4666000000000001
2003-10-27,-1.2389000000000001
2003-10-28,2.5388
2003-10-29,1.9808
2003-10-30,-9.0546
2003-10-31,1.2563
2003-11-03,0.7754
2003-11-04,-2.8624
2003-11-05,-0.5387
2003-11-06,1.4973
2003-11-07,0.565
2003-11-10,-1.1548
2003-11-11,-1.1999
2003-11-12,0.6711
2003-11-13,3.3016
2003-11-14,0.1229
2003-11-17,-1.7802
2003-11-18,-1.125
2003-11-19,0.2528
2003-11-20,0.8827
2003-11-21,-0.125
2003-11-24,1.7522
2003-11-25,-0.9225
2003-11-26,0.2483
2003-11-28,0.4644
2003-12-01,2.1263
2003-12-02,-0.1207
2003-12-03,-0.0604
2003-12-04,-0.8464
2003-12-05,0.9146
2003-12-08,-0.3021
2003-12-09,0.1515
2003-12-10,-0.7564
2003-12-11,2.7439
2003-12-12,-1.7804
2003-12-15,-0.1813
2003-12-16,-0.0908
2003-12-17,-0.7271
2003-12-18,0.5798
2003-12-19,-0.2731
2003-12-22,0.8823
2003-12-23,-0.4825
2003-12-24,2.4242
2003-12-26,-0.5621
2003-12-29,1.6959
2003-12-30,0.0
2003-12-31,0.4389
2004-01-02,-0.8447
2004-01-05,-0.7932
2004-01-06,0.0
2004-01-07,0.385
2004-01-08,-0.118
2004-01-09,0.0591
2004-01-12,3.8961
2004-01-13,0.625
2004-01-14,0.2541
2004-01-15,1.2391
2004-01-16,3.1433
2004-01-20,0.4585
2004-01-21,2.953
2004-01-22,-0.3651
2004-01-23,1.0207
2004-01-26,0.7772
2004-01-27,2.3136
2004-01-28,-1.9598
2004-01-29,1.102
2004-01-30,1.7744
2004-02-02,0.4732
2004-02-03,-0.5949
2004-02-04,-2.3691
2004-02-05,-0.5109
2004-02-06,0.0513
2004-02-09,0.5645
2004-02-10,-0.4848
2004-02-11,5.1026
2004-02-12,5.1476
2004-02-13,-0.0696
2004-02-17,0.0697
2004-02-18,1.1601
2004-02-19,-0.1147
2004-02-20,-0.9185
2004-02-23,-1.8772
2004-02-24,0.5196
2004-02-25,0.6344
2004-02-26,-0.3035
2004-02-27,0.8431
2004-03-01,2.9261
2004-03-02,1.1733
2004-03-03,-1.0482
2004-03-04,-1.7805
2004-03-05,0.4589
2004-03-08,-0.137
2004-03-09,-1.0293
2004-03-10,-2.496
2004-03-11,0.0237
2004-03-12,1.0664
2004-03-15,-0.3283
2004-03-16,-1.6702
2004-03-17,1.8900000000000001
2004-03-18,0.4461
2004-03-19,0.3506
2004-03-22,-1.584
2004-03-23,-0.8757
2004-03-24,-1.6714
2004-03-25,1.967
2004-03-26,1.2384
2004-03-29,-1.1056
2004-03-30,-0.0238
2004-03-31,1.951
2004-04-01,2.8238
2004-04-02,0.7717
2004-04-05,1.2838
2004-04-06,-0.4225
2004-04-07,0.4466
2004-04-08,0.2668
2004-04-12,1.7517
2004-04-13,-0.8063
2004-04-14,0.3295
2004-04-15,0.3722
2004-04-16,-0.7417
2004-04-19,0.4176
2004-04-20,-0.3721
2004-04-21,0.3076
2004-04-22,0.7227
2004-04-23,-0.5871
2004-04-26,2.2091
2004-04-27,0.7918
2004-04-28,-1.1465
2004-04-29,-1.2027
2004-04-30,0.0
2004-05-03,-0.2609
2004-05-04,1.1334
2004-05-05,0.2155
2004-05-06,-0.9677
2004-05-07,-1.5201
2004-05-10,-1.7861
2004-05-11,0.2694
2004-05-12,-1.4778
2004-05-13,1.75
2004-05-14,-0.4914
2004-05-17,-0.9428
2004-05-18,-0.2946
2004-05-19,0.1591
2004-05-20,-0.59
2004-05-21,0.2967
2004-05-24,0.1365
2004-05-25,-0.2273
2004-05-26,1.7084000000000001
2004-05-27,0.7839
2004-05-28,0.1778
2004-06-01,1.2201
2004-06-02,-0.3726
2004-06-03,-1.7818
2004-06-04,0.6047
2004-06-07,0.7346
2004-06-08,0.1768
2004-06-09,-0.1985
2004-06-10,0.6189
2004-06-14,-0.2636
2004-06-15,0.0
2004-06-16,1.7401
2004-06-17,-1.4505
2004-06-18,-0.7909
2004-06-21,-0.93
2004-06-22,1.207
2004-06-23,2.2306
2004-06-24,0.5401
2004-06-25,1.5255999999999998
2004-06-28,-1.6085
2004-06-29,2.4306
2004-06-30,2.6249000000000002
2004-07-01,-11.5613
2004-07-02,1.18
2004-07-06,1.7151
2004-07-07,-0.652
2004-07-08,-1.4483
2004-07-09,-1.1022
2004-07-12,1.5091999999999999
2004-07-13,1.3038
2004-07-14,0.9257
2004-07-15,-0.6264
2004-07-16,-0.8555
2004-07-19,-1.158
2004-07-20,0.7581
2004-07-21,-1.2995999999999999
2004-07-22,-0.693
2004-07-23,-0.8607
2004-07-26,0.0469
2004-07-27,1.4775
2004-07-28,-1.2018
2004-07-29,5.5205
2004-07-30,-0.0887
2004-08-02,0.9541
2004-08-03,-2.1978
2004-08-04,-1.1685
2004-08-05,-1.9327
2004-08-06,-1.9708
2004-08-09,-1.1116
2004-08-10,1.3394
2004-08-11,0.9441
2004-08-12,-2.0108
2004-08-13,-0.3579
2004-08-16,1.2452
2004-08-17,0.6623
2004-08-18,0.4934
2004-08-19,0.5845
2004-08-20,0.8833
2004-08-23,-0.2074
2004-08-24,0.508
2004-08-25,-0.0919
2004-08-26,-0.5289
2004-08-27,2.0342
2004-08-30,-1.8351
2004-08-31,0.5077
2004-09-01,1.194
2004-09-02,0.7034
2004-09-03,-0.8562
2004-09-07,1.0227
2004-09-08,-0.0225
2004-09-09,-0.9901
2004-09-10,0.3409
2004-09-13,0.2718
2004-09-14,0.1807
2004-09-15,1.8264
2004-09-16,1.8601
2004-09-17,0.8913
2004-09-20,0.905
2004-09-21,0.8969
2004-09-22,-1.5238
2004-09-23,-0.5158
2004-09-24,-0.6049
2004-09-27,-0.6738
2004-09-28,0.547
2004-09-29,-0.37
2004-09-30,0.0437
2004-10-01,1.8340999999999998
2004-10-04,-0.5575
2004-10-05,-0.4743
2004-10-06,0.4333
2004-10-07,-2.157
2004-10-08,0.1764
2004-10-11,2.5088
2004-10-12,-0.322
2004-10-13,-0.3877
2004-10-14,0.2162
2004-10-15,2.3731999999999998
2004-10-18,0.7376
2004-10-19,1.9038
2004-10-20,0.1642
2004-10-21,-1.0043
2004-10-22,-2.3810000000000002
2004-10-25,-0.2333
2004-10-26,-0.1276
2004-10-27,1.9583
2004-10-28,-0.6054
2004-10-29,-1.7223000000000002
2004-11-01,0.0214
2004-11-02,-1.7949000000000002
2004-11-03,0.631
2004-11-04,0.5405
2004-11-05,1.0753
2004-11-08,-0.7872
2004-11-09,0.5576
2004-11-10,-2.1966
2004-11-11,-1.8753
2004-11-12,0.0
2004-11-15,-0.2
2004-11-16,-0.2672
2004-11-17,0.7591
2004-11-18,1.9278
2004-11-19,0.1304
2004-11-22,1.3678
2004-11-23,1.1994
2004-11-24,0.4233
