ticker,VTNA US Equity
2005-07-12,-7.1429
2005-07-18,-19.2308
2005-07-19,2.3810000000000002
2005-07-20,6.9767
2005-07-22,-2.1739
2005-07-25,0.0
2005-07-27,4.4444
2005-07-29,0.0
2005-08-03,2.1277
2005-08-04,18.75
2005-08-08,8.7719
2005-08-09,-11.2903
2005-08-10,-7.2727
2005-08-12,13.7255
2005-08-15,0.0
2005-08-16,0.0
2005-08-17,3.4483
2005-08-18,7.5
2005-08-19,8.5271
2005-08-22,-2.8571
2005-08-23,2.9412000000000003
2005-08-24,6.4286
2005-08-25,16.7785
2005-08-26,9.1954
2005-08-29,10.526299999999999
2005-08-30,0.0
2005-08-31,-6.6667
2005-09-01,2.0408
2005-09-02,-5.0
2005-09-06,-13.6842
2005-09-07,3.6585
2005-09-08,11.7647
2005-09-09,-2.1053
2005-09-13,-1.0753
2005-09-15,0.0
2005-09-16,0.0
2005-09-19,-3.2609
2005-09-20,8.8764
2005-09-21,1.1352
2005-09-22,-3.0612
2005-09-23,3.1579
2005-09-26,2.0408
2005-09-29,-10.0
2005-09-30,5.5556
2005-10-03,15.7895
2005-10-04,-1.8182
2005-10-05,5.5556
2005-10-06,13.1579
2005-10-07,0.7752
2005-10-10,-3.8462
2005-10-11,-0.8
2005-10-12,2.4194
2005-10-13,-0.7874
2005-10-14,0.0
2005-10-17,-3.9683
2005-10-18,-5.7851
2005-10-19,-4.386
2005-10-20,-7.3394
2005-10-21,0.0
2005-10-24,-1.9802
2005-10-25,4.0404
2005-10-27,-0.9709
2005-10-28,-9.8039
2005-10-31,19.5652
2005-11-01,-8.1818
2005-11-03,18.8119
2005-11-04,10.8333
2005-11-07,0.0
2005-11-08,-0.7519
2005-11-09,2.2727
2005-11-10,3.7037
2005-11-11,0.0
2005-11-14,0.7143
2005-11-15,2.8369
2005-11-16,0.0
2005-11-17,-15.8621
2005-11-18,7.377
2005-11-22,4.5802
2005-11-23,5.1825
2005-11-25,0.1388
2005-11-28,-1.5939
2005-11-29,-7.0423
2005-11-30,-1.5152
2005-12-01,5.7692
2005-12-02,-3.2727
2005-12-05,0.7519
2005-12-06,8.209
2005-12-07,-2.069
2005-12-08,-2.8169
2005-12-09,2.8986
2005-12-12,-1.4085
2005-12-13,-15.0
2005-12-14,-17.647100000000002
2005-12-15,-4.0816
2005-12-16,-4.2553
2005-12-19,6.6667
2005-12-20,0.0
2005-12-21,-16.6667
2005-12-27,2.5
2005-12-28,0.0
2005-12-29,-20.7317
2005-12-30,18.4615
2006-01-04,-15.5844
2006-01-05,26.1538
2006-01-06,-2.439
2006-01-09,1.25
2006-01-10,11.1111
2006-01-12,-7.7778
2006-01-13,-6.0241
2006-01-17,8.9744
2006-01-18,5.8824
2006-01-19,-2.2222
2006-01-20,-3.4091
2006-01-23,0.0
2006-01-24,5.8824
2006-01-25,-10.0
2006-01-26,22.2222
2006-01-27,2.0202
2006-01-30,-3.9604
2006-01-31,-3.0928
2006-02-01,-6.383
2006-02-03,-9.0909
2006-02-06,0.0
2006-02-07,-10.0
2006-02-08,4.1667
2006-02-09,1.3333
2006-02-10,0.0
2006-02-13,-2.6316
2006-02-14,8.1081
2006-02-15,-6.25
2006-02-16,-1.3333
2006-02-17,5.4054
2006-02-21,5.7692
2006-02-22,-15.1515
2006-02-23,8.5714
2006-02-24,-11.8421
2006-02-27,4.4776
2006-02-28,0.0
2006-03-01,7.1429
2006-03-03,13.3333
2006-03-07,4.7059
2006-03-08,-4.4944
2006-03-09,-3.5294
2006-03-13,2.439
2006-03-14,-7.1429
2006-03-15,7.6923
2006-03-16,-7.1429
2006-03-17,2.5641
2006-03-20,5.0
2006-03-21,-2.3810000000000002
2006-03-22,7.3171
2006-03-23,32.9545
2006-03-24,36.7521
2006-03-27,-11.875
2006-03-28,20.5674
2006-03-29,5.8824
2006-03-30,0.0
2006-03-31,-0.5556
2006-04-03,-7.2626
2006-04-04,2.4096
2006-04-05,-2.9412000000000003
2006-04-06,-6.0606
2006-04-07,9.6774
2006-04-10,-5.8824
2006-04-11,6.25
2006-04-12,0.0
2006-04-13,0.0
2006-04-17,2.9412000000000003
2006-04-18,20.0
2006-04-19,-7.1429
2006-04-20,-3.5897
2006-04-21,-6.9149
2006-04-24,8.0
2006-04-25,-2.1164
2006-04-26,-5.4054
2006-04-27,-8.5714
2006-04-28,0.625
2006-05-01,3.7267
2006-05-02,1.7964
2006-05-03,0.0
2006-05-04,-5.8824
2006-05-05,5.625
2006-05-08,-7.6923
2006-05-09,3.5256
2006-05-10,-0.9288
2006-05-11,3.125
2006-05-12,0.0
2006-05-15,-11.3939
2006-05-16,2.5991999999999997
2006-05-17,0.0
2006-05-18,6.6667
2006-05-19,0.0
2006-05-23,-2.1875
2006-05-24,-0.9585
2006-05-25,-7.0968
2006-05-26,11.1111
2006-05-30,-6.25
2006-06-01,0.0
2006-06-02,-3.3333
2006-06-05,-6.8276
2006-06-06,-0.074
2006-06-07,-7.4074
2006-06-08,4.0
2006-06-12,-3.8462
2006-06-13,0.0
2006-06-14,-14.4
2006-06-15,29.9065
2006-06-16,-10.0719
2006-06-19,11.2
2006-06-20,-2.8777
2006-06-21,-5.1852
2006-06-22,-2.3437
2006-06-23,4.0
2006-06-27,3.8462
2006-06-29,6.6667
2006-07-03,-13.1944
2006-07-05,0.0
2006-07-06,0.0
2006-07-07,0.0
2006-07-10,-14.4
2006-07-11,12.1495
2006-07-12,-0.8333
2006-07-13,2.1008
2006-07-14,-1.2346
2006-07-18,0.0
2006-07-19,0.0
2006-07-20,0.0
2006-07-21,0.0
2006-07-24,-12.5
2006-07-25,23.8095
2006-07-26,-7.6923
2006-07-27,0.0
2006-07-28,0.0
2006-07-31,0.0
2006-08-01,-16.6667
2006-08-02,20.0
2006-08-03,-4.1667
2006-08-04,-3.4783
2006-08-07,-0.9009
2006-08-08,-0.9091
2006-08-09,-3.6696999999999997
2006-08-10,0.0
2006-08-11,13.3333
2006-08-14,-3.3613
2006-08-15,-8.6957
2006-08-16,9.5238
2006-08-17,-2.6087
2006-08-18,16.0714
2006-08-21,-4.6154
2006-08-22,-1.9355
2006-08-23,0.3289
2006-08-24,2.459
2006-08-25,1.6
2006-08-28,0.0
2006-08-29,6.2992
2006-08-30,0.0
2006-08-31,0.0
2006-09-01,-3.7037
2006-09-05,0.0
2006-09-06,0.0
2006-09-07,-3.0769
2006-09-08,2.3810000000000002
2006-09-11,-8.5271
2006-09-12,10.1695
2006-09-13,-1.5385
2006-09-14,-0.7813
2006-09-19,-0.7874
2006-09-21,-8.7302
2006-09-22,5.2174
2006-09-25,-4.876
2006-09-26,-4.4309
2006-09-27,9.0909
2006-09-28,-8.3333
2006-10-02,0.0
2006-10-03,-1.8182
2006-10-04,2.7778
2006-10-05,0.0
2006-10-06,-2.7027
2006-10-10,3.7037
2006-10-13,-1.7856999999999998
2006-10-16,0.0
2006-10-17,-0.9091
2006-10-19,0.0
2006-10-20,-8.2569
2006-10-23,-2.0
2006-10-24,0.0
2006-10-25,-2.0408
2006-10-26,6.7708
2006-10-27,-9.2683
2006-10-30,2.1505
2006-10-31,0.0
2006-11-02,0.0
2006-11-06,-5.2632
2006-11-07,-12.2222
2006-11-08,7.5949
2006-11-09,5.8824
2006-11-10,10.0
2006-11-13,-1.0101
2006-11-14,6.1224
2006-11-15,-4.8077
2006-11-16,0.0
2006-11-17,-7.0707
2006-11-20,-2.1739
2006-11-22,5.5556
2006-11-27,-3.1579
2006-11-29,-4.3478
2006-11-30,-2.2727
2006-12-01,4.6512
2006-12-04,-10.0
2006-12-05,4.9383
2006-12-06,0.0
2006-12-07,-1.1764999999999999
2006-12-11,1.1905000000000001
2006-12-12,-2.3529
2006-12-13,-1.2048
2006-12-15,1.2195
2006-12-18,-2.4096
2006-12-19,0.0
2006-12-20,1.2346
2006-12-26,2.439
2006-12-27,-4.7619
2006-12-28,2.5
2006-12-29,0.0
2007-01-03,-1.2195
2007-01-04,-1.2346
2007-01-05,-3.75
2007-01-08,-12.987
2007-01-09,-1.4925
2007-01-10,0.0
2007-01-11,-9.0909
2007-01-12,5.0
2007-01-16,3.1746
2007-01-18,0.0
2007-01-23,15.3846
2007-01-26,-10.6667
2007-01-31,4.4776
2007-02-01,-8.5714
2007-02-02,-1.5625
2007-02-05,-4.7619
2007-02-07,1.6667
2007-02-08,0.0
2007-02-09,-1.6393
2007-02-13,-11.6667
2007-02-15,3.7736
2007-02-20,-5.4545
2007-02-21,0.0
2007-02-22,11.538499999999999
2007-02-23,0.0
2007-02-27,-5.1724
2007-02-28,0.0
2007-03-01,0.0
2007-03-02,0.0
2007-03-05,-27.2727
2007-03-06,0.0
2007-03-07,2.5
2007-03-08,-7.3171
2007-03-09,2.6316
2007-03-13,2.5641
2007-03-16,0.0
2007-03-19,2.5
2007-03-21,-2.439
2007-03-22,2.5
2007-03-23,-2.439
2007-03-26,0.0
2007-03-27,5.0
2007-03-29,7.1429
2007-03-30,-11.1111
2007-04-02,0.0
2007-04-03,0.0
2007-04-04,2.5
2007-04-05,15.122
2007-04-09,16.5254
2007-04-10,0.0
2007-04-11,9.0909
2007-04-12,5.0
2007-04-13,0.0
2007-04-16,6.3492
2007-04-17,-10.4478
2007-04-18,3.3333
2007-04-19,-3.2258
2007-04-23,1.6667
2007-04-24,-14.7541
2007-04-25,3.8462
2007-04-26,0.0
2007-04-27,3.7037
2007-04-30,8.9286
2007-05-01,9.0164
2007-05-02,-5.2632
2007-05-03,4.7619
2007-05-04,0.0
2007-05-07,1.5152
2007-05-08,2.9851
2007-05-10,-1.4493
2007-05-14,-4.4118
2007-05-16,3.0769
2007-05-17,0.0
2007-05-18,-13.4328
2007-05-21,12.069
2007-05-22,0.0
2007-05-23,-6.1538
2007-05-24,0.0
2007-05-29,-1.6393
2007-05-30,1.6667
2007-06-04,-3.2787
2007-06-05,-15.2542
2007-06-07,0.0
2007-06-08,2.0
2007-06-11,1.9607999999999999
2007-06-12,-3.8462
2007-06-13,0.0
2007-06-14,0.0
2007-06-15,-2.0
2007-06-18,2.0408
2007-06-19,-2.0
2007-06-20,2.0408
2007-06-22,-10.0
2007-06-25,-3.3333
2007-06-26,3.4483
2007-06-27,0.0
2007-06-28,0.0
2007-06-29,-15.5556
2007-07-03,5.2632
2007-07-05,5.0
2007-07-11,4.7619
2007-07-12,-13.6364
2007-07-16,5.2632
2007-07-17,5.0
2007-07-18,-2.3810000000000002
2007-07-19,-4.878
2007-07-20,-1.0256
2007-07-23,0.0
2007-07-24,1.0363
2007-07-25,-5.1282
2007-07-27,5.4054
2007-07-30,5.1282
2007-07-31,0.0
2007-08-02,-12.1951
2007-08-08,13.8889
2007-08-09,-2.439
2007-08-17,-2.5
2007-08-23,-15.3846
2007-08-24,3.0303
2007-08-28,-2.9412000000000003
2007-08-29,0.0
2007-08-30,0.0
2007-08-31,6.0606
2007-09-05,2.8571
2007-09-07,-5.5556
2007-09-11,2.9412000000000003
2007-09-12,-5.7143
2007-09-13,36.3636
2007-09-14,0.0
2007-09-19,-13.3333
2007-09-20,12.8205
2007-09-24,-2.2727
2007-09-27,-13.9535
2007-09-28,5.4054
2007-10-01,0.0
2007-10-08,0.0
2007-10-09,2.5641
2007-10-11,12.5
2007-10-12,-6.6667
2007-10-15,-4.7619
2007-10-16,-0.25
2007-10-17,0.2506
2007-10-18,0.0
2007-10-19,10.0
2007-10-23,-9.0909
2007-10-24,-17.5
2007-10-30,78.7879
2007-10-31,-40.678
2007-11-01,42.8571
2007-11-02,-10.0
2007-11-05,0.0
2007-11-08,0.0
2007-11-09,0.0
2007-11-12,-22.2222
2007-11-13,0.0
2007-11-14,0.0
2007-11-19,-8.5714
2007-11-20,0.0
2007-11-27,-3.125
2007-11-28,12.9032
2007-11-29,0.0
2007-11-30,-22.2857
2007-12-04,10.2941
2007-12-05,-26.6667
2007-12-06,54.5455
2007-12-10,-22.0588
2007-12-11,-5.6604
2007-12-12,0.0
2007-12-13,0.0
2007-12-14,40.0
2007-12-18,-40.0
2007-12-19,4.7619
2007-12-20,22.7273
2007-12-21,0.0
2007-12-24,22.2222
2007-12-26,-15.1515
2007-12-27,0.0
2007-12-28,0.0
2008-01-07,-3.5714
2008-01-08,22.2222
2008-01-09,0.0
2008-01-10,-15.1515
2008-01-11,7.1429
2008-01-14,0.0
2008-01-15,0.0
2008-01-16,-10.0
2008-01-17,-5.5556
2008-01-18,-1.9607999999999999
2008-01-22,0.0
2008-01-24,0.0
2008-01-30,40.0
2008-01-31,0.0
2008-02-01,-28.5714
2008-02-04,0.0
2008-02-06,-4.0
2008-02-08,4.1667
2008-02-12,0.0
2008-02-15,4.0
2008-02-21,-3.8462
2008-02-22,0.0
2008-02-25,16.0
2008-02-28,3.4483
2008-02-29,-23.3333
2008-03-03,0.0
2008-03-04,23.913
2008-03-05,5.2632
2008-03-06,0.0
2008-03-07,0.0
2008-03-14,-13.3333
2008-03-17,-7.6923
2008-03-19,0.0
2008-03-20,4.1667
2008-03-24,-16.0
2008-03-25,9.5238
2008-03-26,-8.6957
2008-03-28,4.7619
2008-04-01,0.0
2008-04-02,-9.0909
2008-04-04,10.0
2008-04-07,-4.5455
2008-04-08,-4.7619
2008-04-15,0.0
2008-04-16,0.0
2008-04-18,0.0
2008-04-21,0.0
2008-04-23,-10.0
2008-04-30,5.5556
2008-05-01,-5.2632
2008-05-02,-5.5556
2008-05-06,29.4118
2008-05-07,-22.7273
2008-05-08,5.8824
2008-05-12,11.1111
2008-05-15,5.0
2008-05-16,-23.8095
2008-05-20,18.75
2008-05-21,-10.526299999999999
2008-05-22,11.7647
2008-05-23,-21.0526
2008-05-29,0.0
2008-06-03,0.0
2008-06-05,0.0
2008-06-06,0.0
2008-06-09,6.6667
2008-06-11,-6.25
2008-06-13,46.6667
2008-06-19,-29.5455
2008-06-25,-3.2258
2008-07-07,0.0
2008-07-09,-6.6667
2008-07-10,35.7143
2008-07-11,-10.526299999999999
2008-07-14,-11.7647
2008-07-15,6.6667
2008-07-17,-25.0
2008-07-21,25.0
2008-07-22,26.6667
2008-07-23,-31.5789
2008-07-24,7.6923
2008-07-28,7.1429
2008-07-29,-13.3333
2008-07-31,0.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-11,0.0
2008-08-12,-15.3846
2008-08-15,18.1818
2008-08-18,0.0
2008-08-19,0.0
2008-08-22,-7.6923
2008-08-25,8.3333
2008-08-26,-7.6923
2008-09-02,8.3333
2008-09-03,-5.3846
2008-09-04,5.6911000000000005
2008-09-08,14.6154
2008-09-09,-12.7517
2008-09-10,-7.6923
2008-09-11,-8.3333
2008-09-16,18.1818
2008-09-18,-15.3846
2008-09-19,9.0909
2008-09-22,-8.3333
2008-09-23,9.0909
2008-09-24,4.1667
2008-09-25,-8.0
2008-09-26,-4.3478
2008-09-29,0.0
2008-10-01,0.0
2008-10-02,-18.1818
2008-10-03,11.1111
2008-10-06,0.0
2008-10-07,0.0
2008-10-08,-1.0
2008-10-13,1.0101
2008-10-14,-50.0
2008-10-15,20.0
2008-10-16,-8.3333
2008-10-17,-23.6364
2008-10-20,19.0476
2008-10-21,0.0
2008-10-22,-20.0
2008-10-23,-25.0
2008-10-24,-16.6667
2008-10-28,-20.0
2008-10-29,100.0
2008-10-30,-12.5
2008-10-31,-11.4286
2008-11-03,3.2258
2008-11-04,28.125
2008-11-05,-3.6585
2008-11-10,1.2658
2008-11-11,-12.5
2008-11-12,0.0
2008-11-13,0.0
2008-11-17,71.4286
2008-11-18,-50.0
2008-11-20,16.6667
2008-11-24,0.0
2008-11-26,0.0
2008-11-28,0.0
2008-12-04,2.8571
2008-12-08,0.0
2008-12-09,-2.7778
2008-12-11,65.7143
2008-12-17,20.6897
2008-12-22,-71.4286
2008-12-23,50.0
2008-12-24,0.0
2008-12-26,100.0
2008-12-29,-33.3333
2008-12-30,-12.5
2008-12-31,0.0
2009-01-02,0.0
2009-01-05,-22.8571
2009-01-08,11.1111
2009-01-13,-10.0
2009-01-14,0.0
2009-01-15,0.0
2009-01-21,0.0
2009-01-22,0.0
2009-01-26,-25.9259
2009-02-02,0.0
2009-02-03,0.0
2009-02-05,0.0
2009-02-09,0.0
2009-02-10,5.0
2009-02-11,-4.7619
2009-02-12,-25.0
2009-02-17,160.0
2009-02-18,-61.5385
2009-02-20,166.6667
2009-02-27,0.0
2009-03-02,-6.25
2009-03-04,33.3333
2009-03-05,-2.0
2009-03-10,-18.3673
2009-03-12,22.5
2009-03-16,-59.1837
2009-03-17,50.0
2009-03-19,0.0
2009-03-20,-33.3333
2009-03-30,25.0
2009-04-01,20.0
2009-04-02,-33.3333
2009-04-03,100.0
2009-04-06,0.0
2009-04-07,22.5
2009-04-08,-38.7755
2009-04-13,33.3333
2009-04-15,-47.5
2009-04-21,-4.7619
2009-04-24,50.0
2009-04-28,-16.6667
2009-04-29,0.0
2009-04-30,0.0
2009-05-01,-16.0
2009-05-05,90.4762
2009-05-20,0.0
2009-05-29,25.0
2009-06-01,-20.0
2009-06-03,-37.5
2009-06-04,136.0
2009-06-10,0.0
2009-06-15,-49.1525
2009-06-22,0.0
2009-06-30,-16.6667
2009-07-02,-16.0
2009-07-08,0.0
2009-07-16,-4.7619
2009-07-17,0.0
2009-07-20,-20.0
2009-07-22,125.0
2009-07-24,-8.3333
2009-07-27,21.2121
2009-07-28,-45.0
2009-08-11,36.3636
2009-08-13,0.0
2009-08-19,0.0
2009-08-25,10.0
2009-08-28,-9.0909
2009-08-31,0.0
2009-09-09,30.0
2009-09-10,-23.0769
2009-09-11,30.0
2009-09-22,-48.7179
2009-09-23,300.0
2009-09-24,-31.25
2009-09-29,-45.4545
2009-09-30,33.3333
2009-10-01,2.5
2009-10-02,58.5366
2009-10-05,-53.8462
2009-10-06,66.6667
2009-10-07,8.0
2009-10-08,1.8519
2009-10-09,43.6364
2009-10-12,-5.0633
2009-10-14,-6.6667
2009-10-15,-14.2857
2009-10-16,16.6667
2009-10-19,-1.4285999999999999
2009-10-20,-13.0435
2009-10-21,15.0
2009-10-22,-13.0435
2009-10-23,1.6667
2009-10-26,-1.6393
2009-10-27,0.0
2009-10-28,-3.3333
2009-10-29,12.069
2009-10-30,0.0
2009-11-03,0.0
2009-11-06,0.0
2009-11-09,-15.3846
2009-11-10,-9.0909
2009-11-11,26.0
2009-11-17,0.0
2009-11-18,-12.6984
2009-11-19,1.8182
2009-11-20,0.0
2009-11-24,12.5
2009-11-25,0.0
2009-11-27,-3.1746
2009-11-30,-8.1967
2009-12-02,-10.7143
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,-20.0
2009-12-08,-17.5
2009-12-09,0.0
2009-12-14,51.5152
2009-12-16,-20.0
2009-12-17,0.0
2009-12-21,-6.25
2009-12-23,0.0
2009-12-30,0.0
2010-01-04,20.0
2010-01-05,0.0
2010-01-08,-22.2222
2010-01-13,0.0
2010-01-15,0.0
2010-01-19,0.0
2010-01-25,-5.7143
2010-01-26,6.0606
2010-01-27,-5.7143
2010-01-28,-8.7121
2010-02-04,0.0
2010-02-05,-26.971
2010-02-08,-9.0909
2010-02-09,0.0
2010-02-10,0.0
2010-02-11,10.0
2010-02-12,36.3636
2010-02-18,-23.3333
2010-02-22,30.4348
2010-02-23,0.0
2010-02-24,-30.0
2010-03-01,0.0
2010-03-08,7.1429
2010-03-15,11.1111
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,14.0
2010-03-31,-21.0526
2010-04-01,0.0
2010-04-06,-2.2222
2010-04-07,-13.6364
2010-04-08,-21.0526
2010-04-12,33.3333
2010-04-16,-20.625
2010-04-23,0.0
2010-04-30,0.0
2010-05-03,25.9843
2010-05-04,0.0
2010-05-05,-20.625
2010-05-10,-5.5118
2010-05-11,5.8333
2010-05-12,13.3858
2010-05-13,-16.6667
2010-05-14,0.0
2010-05-17,0.0
2010-05-18,0.0
2010-05-20,0.0
2010-05-28,0.0
2010-06-02,0.0
2010-06-07,-26.6667
2010-06-09,63.6364
2010-06-10,-44.4444
2010-06-14,0.0
2010-06-15,-80.0
2010-06-16,400.0
2010-06-17,-40.0
2010-06-18,-52.0833
2010-06-22,108.6957
2010-06-23,16.6667
2010-06-24,14.2857
2010-06-25,-62.5
2010-06-29,66.6667
2010-06-30,0.0
2010-07-02,16.25
2010-07-06,0.0
2010-07-12,-13.9785
2010-07-13,16.25
2010-07-15,-31.1828
2010-07-19,28.125
2010-07-21,13.4146
2010-07-22,-48.3871
2010-07-27,66.6667
2010-07-29,-40.0
2010-07-30,0.0
2010-08-05,66.6667
2010-08-06,100.0
2010-08-09,0.0
2010-08-10,-50.0
2010-08-11,0.0
2010-08-12,60.0
2010-08-13,22.6562
2010-08-16,-28.6624
2010-08-17,0.0
2010-08-18,-11.607099999999999
2010-08-19,-19.1919
2010-08-23,210.0
2010-08-24,-9.6774
2010-08-25,-1.3393
2010-08-26,1.3575
2010-08-27,0.0
2010-08-30,-28.5714
2010-08-31,30.0
2010-09-01,7.6923
2010-09-02,-21.4286
2010-09-03,45.4545
2010-09-07,-12.5
2010-09-08,-46.4286
2010-09-09,-6.6667
2010-09-10,14.2857
2010-09-13,-23.4375
2010-09-15,6.1224
2010-09-16,7.6923
2010-09-22,100.0
2010-09-23,-28.5714
2010-09-24,45.0
2010-09-27,24.1379
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,-27.7778
2010-10-04,-23.0769
2010-10-05,0.0
2010-10-06,0.0
2010-10-08,0.0
2010-10-14,80.0
2010-10-15,-44.4444
2010-10-20,60.0
2010-10-21,0.0
2010-10-22,-25.0
2010-10-26,25.0
2010-10-27,0.0
2010-10-28,-33.3333
2010-11-01,200.0
2010-11-02,60.0
2010-11-03,-35.4167
2010-11-04,-19.7581
2010-11-05,20.603
2010-11-08,33.3333
2010-11-09,-25.0
2010-11-10,0.0
2010-11-11,-6.6667
2010-11-12,0.0
2010-11-15,-32.1429
2010-11-16,26.3158
2010-11-17,-11.9792
2010-11-18,4.142
2010-11-19,-13.6364
2010-11-22,5.2632
2010-11-23,0.0
2010-11-24,10.0
2010-11-26,9.0909
2010-11-29,-16.6667
2010-11-30,0.0
2010-12-01,-10.0
2010-12-02,-16.6667
2010-12-06,-8.75
2010-12-07,-10.0457
2010-12-09,1.5228000000000002
2010-12-10,4.0
2010-12-13,15.3846
2010-12-14,6.6667
2010-12-15,25.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,-35.0
2010-12-22,130.7692
2010-12-23,-23.3333
2010-12-27,0.0
2010-12-28,0.0
2010-12-29,-23.0978
2010-12-30,13.0742
2010-12-31,0.0
2011-01-03,11.875
2011-01-04,-10.6145
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,-10.0
2011-01-10,0.0
2011-01-11,11.1111
2011-01-14,0.0
2011-01-18,0.0
2011-01-19,12.5
2011-01-20,11.1111
2011-01-21,-20.0
2011-01-24,24.0625
2011-01-25,0.0
2011-01-26,-15.3652
2011-01-27,0.0
2011-02-01,4.7619
2011-02-02,4.5455
2011-02-03,0.0
2011-02-04,0.0
2011-02-07,0.0
2011-02-08,21.7391
2011-02-09,-14.2857
2011-02-11,0.0
2011-02-14,33.3333
2011-02-15,-6.25
2011-02-16,6.6667
2011-02-17,-6.25
2011-02-18,-6.6667
2011-02-23,14.2857
2011-02-24,0.0
2011-02-25,-6.25
2011-03-01,6.6667
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,-6.25
2011-03-08,0.0
2011-03-09,6.6667
2011-03-10,-6.25
2011-03-11,3.3333
2011-03-15,-22.5806
2011-03-16,0.0
2011-03-17,25.0
2011-03-22,0.0
2011-03-23,-16.6667
2011-03-24,20.0
2011-03-29,-23.3333
2011-03-30,8.6957
2011-03-31,-8.0
2011-04-01,0.0
2011-04-04,-8.6957
2011-04-05,4.7619
2011-04-07,-31.8182
2011-04-08,33.3333
2011-04-11,-25.0
2011-04-12,33.3333
2011-04-13,-10.0
2011-04-15,-5.5556
2011-04-18,-11.7647
2011-04-19,26.6667
2011-04-20,5.2632
2011-04-21,0.9375
2011-04-25,-0.9288
2011-04-26,0.0
2011-04-27,-25.0
2011-04-28,53.3333
2011-04-29,-8.6957
2011-05-03,0.0
2011-05-05,-23.8095
2011-05-06,12.5
2011-05-11,-16.6667
2011-05-13,13.3333
2011-05-16,-5.8824
2011-05-17,-6.25
2011-05-18,33.3333
2011-05-19,-25.0
2011-05-23,0.0
2011-05-24,60.0
2011-05-25,-8.3333
2011-05-31,-27.2727
2011-06-03,0.0
2011-06-10,-6.25
2011-06-20,0.0
2011-06-24,6.6667
2011-06-27,-6.25
2011-06-28,0.0
2011-06-29,0.0
2011-06-30,-73.3333
2011-07-05,0.0
2011-07-06,0.0
2011-07-11,0.0
2011-07-18,0.0
2011-07-20,0.0
2011-07-25,50.0
2011-07-27,-40.0
2011-08-03,0.0
2011-08-05,0.0
2011-09-01,11.1111
2011-09-06,150.0
2011-09-13,20.0
2011-09-15,-33.3333
2011-09-21,75.0
2011-10-05,-50.0
2011-10-06,0.0
2011-10-12,-20.0
2011-10-24,0.0
2011-10-25,-10.7143
2011-11-09,-28.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-18,0.0
2011-11-29,0.0
2011-11-30,0.0
