ticker,AXTA US Equity
2015-04-08,0.3214
2015-04-09,0.1922
2015-04-10,2.0147
2015-04-13,0.3135
2015-04-14,-1.9375
2015-04-15,-1.912
2015-04-16,-0.2924
2015-04-17,2.1831
2015-04-20,-0.0957
2015-04-21,0.7341
2015-04-22,-1.8061
2015-04-23,1.4843
2015-04-24,-0.9221
2015-04-27,-2.0218
2015-04-28,0.1638
2015-04-29,1.3734
2015-04-30,-1.0323
2015-05-01,2.5423999999999998
2015-05-04,0.4132
2015-05-05,-2.2159
2015-05-06,4.5646
2015-05-07,-0.3096
2015-05-08,1.8634
2015-05-11,-1.6463
2015-05-12,0.744
2015-05-13,2.4615
2015-05-14,1.4414
2015-05-15,1.8058
2015-05-18,0.3199
2015-05-19,-0.2899
2015-05-20,0.7558
2015-05-21,-1.4426
2015-05-22,-1.2588
2015-05-26,0.2075
2015-05-27,-0.355
2015-05-28,-0.0594
2015-05-29,1.7528000000000001
2015-06-01,1.6058
2015-06-02,-1.3793
2015-06-03,1.69
2015-06-04,-1.1461000000000001
2015-06-05,1.1014
2015-06-08,-0.4587
2015-06-09,1.3249
2015-06-10,-0.2558
2015-06-11,-0.3705
2015-06-12,1.4016
2015-06-15,-1.0437
2015-06-16,0.8837
2015-06-17,0.876
2015-06-18,0.5882
2015-06-19,0.8911
2015-06-22,0.3864
2015-06-23,-2.0621
2015-06-24,-1.7687
2015-06-25,0.0286
2015-06-26,-1.8571
2015-06-29,-2.6201
2015-06-30,-1.1061
2015-07-01,-1.3301
2015-07-02,-0.4289
2015-07-06,0.7385
2015-07-07,2.3824
2015-07-08,-4.0274
2015-07-09,0.2487
2015-07-10,0.9302
2015-07-13,1.7819
2015-07-14,0.3924
2015-07-15,-0.7216
2015-07-16,-2.3622
2015-07-17,-3.3499
2015-07-20,-1.0591
2015-07-21,0.5514
2015-07-22,-1.2903
2015-07-23,-0.5556
2015-07-24,-0.8873
2015-07-27,-2.3541
2015-07-28,3.0221
2015-07-29,1.4832
2015-07-30,0.9743
2015-07-31,2.3159
2015-08-03,0.8802
2015-08-04,-3.0227
2015-08-05,-0.3213
2015-08-06,-2.8369
2015-08-07,0.6636
2015-08-10,1.0218
2015-08-11,-2.1207
2015-08-12,-0.1
2015-08-13,0.4671
2015-08-14,0.8967
2015-08-17,0.9875
2015-08-18,0.2282
2015-08-19,-0.7805
2015-08-20,-3.5726
2015-08-21,-3.2971
2015-08-24,-2.4605
2015-08-25,-0.4685
2015-08-26,2.0999
2015-08-27,2.305
2015-08-28,-1.6984
2015-08-31,2.9267
2015-09-01,-2.912
2015-09-02,1.5526
2015-09-03,-0.2085
2015-09-04,-0.8357
2015-09-08,1.0534
2015-09-09,-0.6949
2015-09-10,-0.1749
2015-09-11,-0.9814
2015-09-14,-0.7788
2015-09-15,-0.107
2015-09-16,0.0
2015-09-17,2.0357
2015-09-18,-0.455
2015-09-21,-2.2504
2015-09-22,-3.8129
2015-09-23,1.0097
2015-09-24,-2.1844
2015-09-25,-1.0977
2015-09-28,-6.2763
2015-09-29,2.0825
2015-09-30,1.3599999999999999
2015-10-01,1.3418
2015-10-02,1.4408
2015-10-05,4.1075
2015-10-06,-0.6268
2015-10-07,1.8182
2015-10-08,-0.1458
2015-10-09,-1.1679
2015-10-12,-0.4801
2015-10-13,-1.0761
2015-10-14,0.8252
2015-10-15,6.436
2015-10-16,2.2719
2015-10-19,0.0684
2015-10-20,-0.0342
2015-10-21,-0.2392
2015-10-22,1.1644
2015-10-23,0.6432
2015-10-26,0.1009
2015-10-27,-0.7056
2015-10-28,-2.6395999999999997
2015-10-29,-2.0855
2015-10-30,-1.9169
2015-11-02,1.701
2015-11-03,1.7793999999999999
2015-11-04,0.5944
2015-11-05,-0.5561
2015-11-06,0.1398
2015-11-09,-0.4887
2015-11-10,-0.9821
2015-11-11,-0.4605
2015-11-12,-1.8505
2015-11-13,1.3416000000000001
2015-11-16,3.6494
2015-11-17,-1.8295
2015-11-18,2.8833
2015-11-19,0.8202
2015-11-20,-1.8643999999999998
2015-11-23,1.3472
2015-11-24,-0.4431
2015-11-25,-0.0342
2015-11-27,1.0274
2015-11-30,-1.6271
2015-12-01,-1.0338
2015-12-02,-1.0794
2015-12-03,-1.1616
2015-12-04,-0.9259
2015-12-07,-1.0784
2015-12-08,1.0174
2015-12-09,-1.3669
2015-12-10,-0.7659
2015-12-11,-0.441
2015-12-14,-1.4766
2015-12-15,-0.1124
2015-12-16,1.4628999999999999
2015-12-17,-2.6616999999999997
2015-12-18,-1.9748999999999999
2015-12-21,0.2325
2015-12-22,2.242
2015-12-23,1.8147
2015-12-24,0.7798
2015-12-28,-1.8423
2015-12-29,1.5766
2015-12-30,-1.5152
2015-12-31,0.0
2016-01-04,-3.0394
2016-01-05,0.6579
2016-01-06,-1.4224999999999999
2016-01-07,-2.4961
2016-01-08,-0.28
2016-01-11,0.8022
2016-01-12,2.2682
2016-01-13,-2.4903
2016-01-14,-0.9577
2016-01-15,-4.311
2016-01-19,-4.4632
2016-01-20,1.9392
2016-01-21,0.1297
2016-01-22,1.7703
2016-01-25,-0.2546
2016-01-26,2.2118
2016-01-27,-2.5385
2016-01-28,-1.2383
2016-01-29,2.9398999999999997
2016-02-01,3.4019
2016-02-02,-5.6052
2016-02-03,0.8606
2016-02-04,-0.1706
2016-02-05,-1.9658
2016-02-08,-8.2389
2016-02-09,3.3729
2016-02-10,8.364
2016-02-11,-0.5513
2016-02-12,-0.2985
2016-02-16,5.0043
2016-02-17,1.9552
2016-02-18,-0.7191
2016-02-19,-0.3622
2016-02-22,1.8174000000000001
2016-02-23,-1.5470000000000002
2016-02-24,0.4835
2016-02-25,1.2831000000000001
2016-02-26,2.4149
2016-02-29,0.3479
2016-03-01,1.2711999999999999
2016-03-02,-0.1902
2016-03-03,0.1524
2016-03-04,-0.3805
2016-03-07,3.1322
2016-03-08,-3.7407
2016-03-09,2.6164
2016-03-10,0.0
2016-03-11,1.6498
2016-03-14,-0.5533
2016-03-15,0.2967
2016-03-16,1.2204
2016-03-17,2.3749000000000002
2016-03-18,1.0707
2016-03-21,1.024
2016-03-22,0.9437
2016-03-23,-1.1427
2016-03-24,0.1751
2016-03-28,0.3846
2016-03-29,1.1146
2016-03-30,-0.4134
2016-03-31,1.0031
2016-04-01,-0.3767
2016-04-04,-0.6875
2016-04-05,0.5538
2016-04-06,0.5852
2016-04-07,-1.6768999999999998
2016-04-08,0.2436
2016-04-11,1.7708
2016-04-12,1.7741
2016-04-13,0.5699
2016-04-14,-0.8
2016-04-15,-0.2016
2016-04-18,0.2357
2016-04-19,1.8811
2016-04-20,-0.6594
2016-04-21,-1.9914
2016-04-22,1.0498
2016-04-25,-0.5027
2016-04-26,0.8757
2016-04-27,-0.7346
2016-04-28,-2.8590999999999998
2016-04-29,-1.4197
2016-05-02,1.7913999999999999
2016-05-03,-1.7943
2016-05-04,-0.5271
2016-05-05,-0.3179
2016-05-06,0.0354
2016-05-09,0.248
2016-05-10,0.106
2016-05-11,-0.4236
2016-05-12,-0.5317
2016-05-13,-0.1069
2016-05-16,2.3189
2016-05-17,-2.371
2016-05-18,-1.0
2016-05-19,-0.7215
2016-05-20,-0.109
2016-05-23,0.8367
2016-05-24,1.4069
2016-05-25,-0.8538
2016-05-26,0.0
2016-05-27,1.3276
2016-05-31,-0.3187
2016-06-01,-0.5684
2016-06-02,-0.2144
2016-06-03,-0.5729
2016-06-06,0.8642
2016-06-07,-0.0357
2016-06-08,0.6786
2016-06-09,-1.0997
2016-06-10,0.0717
2016-06-13,-1.9713
2016-06-14,-0.9872
2016-06-15,0.4801
2016-06-16,1.8376000000000001
2016-06-17,1.0105
2016-06-20,1.3576
2016-06-21,-1.0575
2016-06-22,-0.3919
2016-06-23,0.2146
2016-06-24,-6.8879
2016-06-27,-2.7213000000000003
2016-06-28,0.8668
2016-06-29,2.7734
2016-06-30,0.8362
2016-07-01,-1.0554
2016-07-05,-0.7619
2016-07-06,0.5374
2016-07-07,1.8709
2016-07-08,1.8366
2016-07-11,-0.1472
2016-07-12,1.3269
2016-07-13,0.9822
2016-07-14,0.2882
2016-07-15,0.1796
2016-07-18,0.4303
2016-07-19,-0.9996
2016-07-20,1.8392
2016-07-21,0.1062
2016-07-22,0.2476
2016-07-25,0.8116
2016-07-26,0.595
2016-07-27,0.8003
2016-07-28,-2.3127
2016-07-29,0.8834
2016-08-01,-0.1051
2016-08-02,-1.7181
2016-08-03,0.5351
2016-08-04,-0.4968
2016-08-05,1.0699
2016-08-08,-0.247
2016-08-09,-0.283
2016-08-10,0.2838
2016-08-11,-0.0354
2016-08-12,-0.92
2016-08-15,1.0714
2016-08-16,-1.9788000000000001
2016-08-17,0.2523
2016-08-18,0.827
2016-08-19,-0.2496
2016-08-22,0.5363
2016-08-23,0.8179
2016-08-24,-0.5291
2016-08-25,0.1418
2016-08-26,0.2833
2016-08-29,0.3884
2016-08-30,0.6683
2016-08-31,0.0
2016-09-01,1.153
2016-09-02,0.0691
2016-09-06,-0.2761
2016-09-07,0.1731
2016-09-08,-1.0366
2016-09-09,-1.6760000000000002
2016-09-12,-0.6392
2016-09-13,-2.2159
2016-09-14,-0.8406
2016-09-15,0.7372
2016-09-16,0.0732
2016-09-19,1.3528
2016-09-20,-1.2266
2016-09-21,0.9861
2016-09-22,1.4828000000000001
2016-09-23,-0.1782
2016-09-26,-0.3927
2016-09-27,0.3943
2016-09-28,0.9996
2016-09-29,-1.2725
2016-09-30,1.2173
2016-10-03,-0.6367
2016-10-04,-0.0712
2016-10-05,-0.0713
2016-10-06,0.2139
2016-10-07,-4.8026
2016-10-10,-0.4858
2016-10-11,-1.8025
2016-10-12,-0.5736
2016-10-13,1.5769
2016-10-14,-0.7573
2016-10-17,0.7249
2016-10-18,-0.4545
2016-10-19,-1.1035
2016-10-20,1.4236
2016-10-21,-0.7967
2016-10-24,0.6501
2016-10-25,-1.6337000000000002
2016-10-26,-2.0085
2016-10-27,-1.1431
2016-10-28,-0.1595
2016-10-31,0.3195
2016-11-01,-0.0398
2016-11-02,-0.4381
2016-11-03,-1.8399999999999999
2016-11-04,-0.0407
2016-11-07,2.1199
2016-11-08,0.1198
2016-11-09,2.2329
2016-11-10,1.6381000000000001
2016-11-11,0.4988
2016-11-14,-1.2982
2016-11-15,1.3926
2016-11-16,-0.2289
2016-11-17,0.9943
2016-11-18,-1.0223
2016-11-21,0.4973
2016-11-22,0.5329
2016-11-23,0.0
2016-11-25,0.568
2016-11-28,-0.7154
2016-11-29,0.5309
2016-11-30,-0.3395
2016-12-01,-2.1953
2016-12-02,-3.096
2016-12-05,2.3163
2016-12-06,3.5129
2016-12-07,0.9427
2016-12-08,1.6063
2016-12-09,-0.2574
2016-12-12,-2.4327
2016-12-13,-0.5667
2016-12-14,-1.6337000000000002
2016-12-15,1.5064
2016-12-16,3.1202
2016-12-19,1.1439
2016-12-20,-0.5837
2016-12-21,0.0734
2016-12-22,-0.8067
2016-12-23,0.0
2016-12-27,0.1848
2016-12-28,-0.3321
2016-12-29,1.0367
2016-12-30,-0.3298
2017-01-03,1.6543999999999999
2017-01-04,1.0127
2017-01-05,-0.4296
2017-01-06,-0.7551
2017-01-09,0.0362
2017-01-10,-1.1952
2017-01-11,2.3094
2017-01-12,0.4658
2017-01-13,0.4993
2017-01-17,-0.4258
2017-01-18,1.4612
2017-01-19,0.4566
2017-01-20,0.5245
2017-01-23,0.0
2017-01-24,1.3216999999999999
2017-01-25,0.6522
2017-01-26,-0.3411
2017-01-27,0.0342
2017-01-30,-0.2737
2017-01-31,-0.5146
2017-02-01,1.4138
2017-02-02,0.34
2017-02-03,0.5083
2017-02-06,-0.6069
2017-02-07,-0.441
2017-02-08,0.3066
2017-02-09,-0.034
2017-02-10,-0.6796
2017-02-13,1.4369
2017-02-14,0.0337
2017-02-15,1.0789
2017-02-16,-1.0674
2017-02-17,-0.0337
2017-02-21,0.6071
2017-02-22,-0.8046
2017-02-23,-0.4055
2017-02-24,-0.3054
2017-02-27,-0.4765
2017-02-28,-0.4446
2017-03-01,2.1642
2017-03-02,-1.7821
2017-03-03,1.0955
2017-03-06,-0.9821
2017-03-07,-0.6498
2017-03-08,2.8916
2017-03-09,3.011
2017-03-10,1.3966
2017-03-13,0.4164
2017-03-14,-0.7018
2017-03-15,-0.1606
2017-03-16,3.8609999999999998
2017-03-17,1.0223
2017-03-20,-1.5638999999999998
2017-03-21,-1.6199
2017-03-22,-1.1716
2017-03-23,0.3204
2017-03-24,-1.4372
2017-03-27,0.9721
2017-03-28,1.0911
2017-03-29,1.2698
2017-03-30,0.6897
2017-03-31,0.2491
2017-04-03,-0.8696
2017-04-04,0.5013
2017-04-05,-1.5586
2017-04-06,-0.285
2017-04-07,-0.6669
2017-04-10,0.7673
2017-04-11,0.4442
2017-04-12,-1.1687
2017-04-13,-0.9268
2017-04-17,1.0645
2017-04-18,0.5745
2017-04-19,-1.6503
2017-04-20,2.2265
2017-04-21,-0.9785
2017-04-24,1.7532999999999999
2017-04-25,0.8772
2017-04-26,-1.1491
2017-04-27,0.5027
2017-04-28,-1.9381
2017-05-01,0.7969
2017-05-02,-1.3599
2017-05-03,-0.8657
2017-05-04,0.4528
2017-05-05,0.4829
2017-05-08,-0.3845
2017-05-09,0.6755
2017-05-10,0.7029
2017-05-11,-0.3173
2017-05-12,-0.7638
2017-05-15,0.3528
2017-05-16,1.0866
2017-05-17,-1.4859
2017-05-18,-0.7381
2017-05-19,1.1962
2017-05-22,0.3514
2017-05-23,0.0637
2017-05-24,-0.7
2017-05-25,1.0253
2017-05-26,0.666
2017-05-30,-0.7561
2017-05-31,-0.6349
2017-06-01,4.4089
2017-06-02,0.9792
2017-06-05,-0.0303
2017-06-06,1.7581
2017-06-07,-0.6256
2017-06-08,-0.0899
2017-06-09,0.7801
2017-06-12,-2.0244
2017-06-13,0.942
2017-06-14,0.3913
2017-06-15,0.2099
2017-06-16,1.0174
2017-06-19,-0.4443
2017-06-20,-0.5356
2017-06-21,-3.0512
2017-06-22,-0.1851
2017-06-23,-1.2674
2017-06-26,0.1565
2017-06-27,-0.0625
2017-06-28,0.7507
2017-06-29,-0.4967
2017-06-30,-0.0312
2017-07-03,0.2809
2017-07-05,-0.1867
2017-07-06,-0.2183
2017-07-07,1.75
2017-07-10,-0.3993
2017-07-11,0.8634
2017-07-12,1.2534
2017-07-13,-0.0906
2017-07-14,0.9368
2017-07-17,-0.1198
2017-07-18,-0.4496
2017-07-19,0.9937
2017-07-20,-1.6099999999999999
2017-07-21,-1.5152
2017-07-24,-1.0154
2017-07-25,0.373
2017-07-26,-0.8362
2017-07-27,-0.5309
2017-07-28,0.4082
2017-07-31,-1.5009000000000001
2017-08-01,0.7302
2017-08-02,0.0945
2017-08-03,-7.9030000000000005
2017-08-04,-3.453
2017-08-07,-0.5666
2017-08-08,1.2821
2017-08-09,-0.4571
2017-08-10,-0.4592
2017-08-11,1.9517
2017-08-14,1.079
2017-08-15,-0.241
2017-08-16,1.4843
2017-08-17,-1.1905000000000001
2017-08-18,0.5164
2017-08-21,0.0342
2017-08-22,0.7532
2017-08-23,0.1359
2017-08-24,0.2036
2017-08-25,-1.3207
2017-08-28,0.4804
2017-08-29,-0.0342
2017-08-30,0.2733
2017-08-31,0.5792
2017-09-01,-0.1694
2017-09-05,-1.1537
2017-09-06,-0.3776
2017-09-07,-1.0338
2017-09-08,-0.9401
2017-09-11,1.4411
2017-09-12,0.7277
2017-09-13,-0.8256
2017-09-14,1.1793
2017-09-15,0.2743
2017-09-18,-0.0684
2017-09-19,0.1711
2017-09-20,0.444
2017-09-21,-0.612
2017-09-22,-0.6842
2017-09-25,-0.4478
2017-09-26,0.2768
2017-09-27,0.1035
2017-09-28,-0.2758
2017-09-29,-0.0346
2017-10-02,0.3458
2017-10-03,1.7574
2017-10-04,0.1355
2017-10-05,1.5218
2017-10-06,1.6989
2017-10-09,-2.7841
2017-10-10,-3.0997
2017-10-11,-0.6606
2017-10-12,-0.98
2017-10-13,-0.0707
2017-10-16,0.283
2017-10-17,0.1411
2017-10-18,1.3033000000000001
2017-10-19,1.5299
2017-10-20,0.3767
2017-10-23,0.2388
2017-10-24,-1.1232
2017-10-25,0.0344
2017-10-26,-2.4776
2017-10-27,16.9725
2017-10-30,-2.1719
2017-10-31,2.5285
2017-11-01,0.5113
2017-11-02,-1.9449
2017-11-03,0.2136
2017-11-06,-0.1218
2017-11-07,0.7927
2017-11-08,-0.7864
2017-11-09,-2.1951
2017-11-10,-0.3117
2017-11-13,-0.1876
2017-11-14,-0.4073
2017-11-15,1.7616
2017-11-16,2.5657
2017-11-17,0.4219
2017-11-20,0.6603
2017-11-21,0.9839
2017-11-22,4.8125
2017-11-24,2.0
2017-11-27,-1.7399
2017-11-28,2.136
2017-11-29,3.3297
2017-11-30,-15.6858
2017-12-01,-1.9899
2017-12-04,4.1895
2017-12-05,1.4538
2017-12-06,-1.3719999999999999
2017-12-07,-0.1236
2017-12-08,0.3095
2017-12-11,0.4937
2017-12-12,-1.5659
2017-12-13,-0.9669
2017-12-14,-0.7874
2017-12-15,-1.5873
2017-12-18,1.7742
2017-12-19,-0.5071
2017-12-20,1.784
2017-12-21,0.0
2017-12-22,0.1252
2017-12-26,0.3751
2017-12-27,-0.0311
2017-12-28,0.7165
2017-12-29,0.0928
2018-01-02,-0.9889
2018-01-03,0.7803
2018-01-04,-0.2168
2018-01-05,1.7069999999999999
2018-01-08,0.2441
2018-01-09,0.1826
2018-01-10,-1.0939
2018-01-11,0.5223
2018-01-12,-0.8557
2018-01-16,-3.021
2018-01-17,-1.2079
2018-01-18,0.2252
2018-01-19,1.6372
2018-01-22,-2.0531
2018-01-23,-0.1612
2018-01-24,0.323
2018-01-25,2.9942
2018-01-26,-1.8443
2018-01-29,0.6051
2018-01-30,-1.1396
2018-01-31,0.8646
2018-02-01,-0.6032
2018-02-02,-1.5011
2018-02-05,-3.3398
2018-02-06,1.5431
2018-02-07,-0.0661
2018-02-08,-0.8264
2018-02-09,1.9
2018-02-12,0.0981
2018-02-13,1.3072
2018-02-14,-0.5161
2018-02-15,-1.1997
2018-02-16,0.2954
2018-02-20,1.4071
2018-02-21,0.9681
2018-02-22,-1.2464
2018-02-23,2.945
2018-02-26,0.3458
2018-02-27,-1.7856999999999998
2018-02-28,-1.7544
2018-03-01,-0.1948
2018-03-02,1.2036
2018-03-05,1.3179
2018-03-06,1.2056
2018-03-07,0.627
2018-03-08,1.2461
2018-03-09,0.9846
2018-03-12,-2.7118
2018-03-13,-1.3154
2018-03-14,-1.1108
2018-03-15,-1.9576
2018-03-16,1.4403000000000001
2018-03-19,-1.4521
2018-03-20,0.9168
2018-03-21,-1.0383
2018-03-22,-0.9508
2018-03-23,-0.5627
2018-03-26,0.466
2018-03-27,1.4579
2018-03-28,-1.5023
2018-03-29,0.0995
2018-04-02,-0.53
2018-04-03,1.0323
2018-04-04,1.6480000000000001
2018-04-05,2.8859
2018-04-06,2.3322
2018-04-09,-0.9547
2018-04-10,-0.0311
2018-04-11,0.4044
2018-04-12,0.2169
2018-04-13,-0.1855
2018-04-16,1.1149
2018-04-17,-0.6126
2018-04-18,-0.8629
2018-04-19,-2.1759
2018-04-20,-1.6206
2018-04-23,-1.9057
2018-04-24,-2.2061
2018-04-25,3.5017
2018-04-26,0.0325
2018-04-27,0.878
2018-04-30,-0.3868
2018-05-01,2.4272
2018-05-02,-1.7694
2018-05-03,-1.1258
2018-05-04,2.5374
2018-05-07,0.349
2018-05-08,0.1265
2018-05-09,1.2946
2018-05-10,-1.1534
2018-05-11,-0.473
2018-05-14,-0.8555
2018-05-15,0.032
2018-05-16,2.0767
2018-05-17,0.8138
2018-05-18,0.0
2018-05-21,0.2794
2018-05-22,-0.6192
2018-05-23,-0.3115
2018-05-24,-0.625
2018-05-25,1.8553
2018-05-29,-2.3464
2018-05-30,-1.3911
2018-05-31,-0.2565
2018-06-01,1.1893
2018-06-04,-0.7306
2018-06-05,0.512
2018-06-06,1.3372
2018-06-07,-0.1257
2018-06-08,0.1887
2018-06-11,-0.6593
2018-06-12,-0.3477
2018-06-13,-1.1418
2018-06-14,0.0962
2018-06-15,-0.641
2018-06-18,-1.6774
2018-06-19,0.0984
2018-06-20,-0.0983
2018-06-21,-0.1312
2018-06-22,-0.0657
2018-06-25,-0.8876
2018-06-26,1.1609
2018-06-27,-1.082
2018-06-28,0.8949
2018-06-29,-0.4271
2018-07-02,-0.2969
2018-07-03,-0.4964
2018-07-05,0.9312
2018-07-06,1.0873
2018-07-09,-0.9778
2018-07-10,0.2633
2018-07-11,-1.5430000000000001
2018-07-12,0.1334
2018-07-13,0.1998
2018-07-16,-1.429
2018-07-17,1.2475
2018-07-18,0.9657
2018-07-19,-0.066
2018-07-20,-0.099
2018-07-23,-0.8589
2018-07-24,-0.4998
2018-07-25,-0.0335
2018-07-26,1.7085
2018-07-27,-0.4282
2018-07-30,-0.1654
2018-07-31,0.2319
2018-08-01,-0.1983
2018-08-02,-0.0662
2018-08-03,0.5966
2018-08-06,0.1318
2018-08-07,-0.0658
2018-08-08,-0.3951
2018-08-09,-0.1653
2018-08-10,-0.5629
2018-08-13,-0.4662
2018-08-14,1.2044
2018-08-15,-0.8926
2018-08-16,-0.1334
2018-08-17,0.3006
2018-08-20,0.5661
2018-08-21,-0.1987
2018-08-22,-1.3271
2018-08-23,0.3699
2018-08-24,0.67
2018-08-27,0.4659
2018-08-28,-0.1325
2018-08-29,2.3217
2018-08-30,-0.8428
2018-08-31,-0.2942
2018-09-04,-1.9344000000000001
2018-09-05,0.3009
2018-09-06,-1.5
2018-09-07,-0.5076
2018-09-10,-0.8844
2018-09-11,0.5834
2018-09-12,-0.5118
2018-09-13,0.2401
2018-09-14,0.0
2018-09-17,0.3421
2018-09-18,-0.2046
2018-09-19,2.2207
2018-09-20,1.4372
2018-09-21,1.1532
2018-09-24,-2.2801
2018-09-25,-1.1
2018-09-26,-1.2808
2018-09-27,-0.1707
2018-09-28,-0.2736
2018-10-01,0.3086
2018-10-02,-0.3419
2018-10-03,-1.0635
2018-10-04,-2.4965
2018-10-05,-0.1067
2018-10-08,1.8155999999999999
2018-10-09,-7.0629
2018-10-10,0.6772
2018-10-11,-3.3632
2018-10-12,-1.1214
2018-10-15,0.7822
2018-10-16,2.1731
2018-10-17,-2.2028
2018-10-18,-0.5825
2018-10-19,-0.3906
2018-10-22,-1.1764999999999999
2018-10-23,-0.7937
2018-10-24,-3.4
2018-10-25,2.94
2018-10-26,-2.4537
2018-10-29,-1.0722
2018-10-30,2.5427
2018-10-31,0.3252
2018-11-01,3.1605
2018-11-02,-0.707
2018-11-05,0.4747
2018-11-06,-0.1575
2018-11-07,2.2082
2018-11-08,-0.733
2018-11-09,-1.5157
2018-11-12,-1.6575
2018-11-13,0.0
2018-11-14,0.3612
2018-11-15,-0.12
2018-11-16,-1.5612
2018-11-19,-0.8133
2018-11-20,0.656
2018-11-21,1.0183
2018-11-23,-0.3226
2018-11-26,-0.3236
2018-11-27,-0.6899
2018-11-28,1.2669000000000001
2018-11-29,-0.565
2018-11-30,1.5828
2018-12-03,2.6768
2018-12-04,-4.7082
2018-12-06,0.49
2018-12-07,-3.332
2018-12-10,-2.2699
2018-12-11,-2.8387000000000002
2018-12-12,0.9296
2018-12-13,-0.7018
2018-12-14,-1.811
2018-12-17,-2.0243
2018-12-18,0.6428
2018-12-19,4.0146
2018-12-20,-1.0965
2018-12-21,-0.8869
2018-12-24,-1.2528000000000001
2018-12-26,3.2622999999999998
2018-12-27,0.7021
2018-12-28,-0.3486
2018-12-31,2.4049
2019-01-02,0.854
2019-01-03,-2.9213
2019-01-04,3.8378
2019-01-07,0.462
2019-01-08,2.7592
2019-01-09,1.6273
2019-01-10,0.1601
2019-01-11,-0.2398
2019-01-14,-0.6811
2019-01-15,-2.3397
2019-01-16,2.7260999999999997
2019-01-17,1.3671
2019-01-18,1.428
2019-01-22,-1.2906
2019-01-23,-1.0301
2019-01-24,1.6013
2019-01-25,0.6698
2019-01-28,0.1957
2019-01-29,-0.2344
2019-01-30,0.4699
2019-01-31,-0.1559
2019-02-01,0.8587
2019-02-04,-0.1548
2019-02-05,1.7829000000000002
2019-02-06,-0.0762
2019-02-07,-1.2957
2019-02-08,0.5405
2019-02-11,1.4593
2019-02-12,2.3467000000000002
2019-02-13,-0.8876
2019-02-14,-1.2313
2019-02-15,0.7934
2019-02-19,0.2999
2019-02-20,0.5979
2019-02-21,0.26
2019-02-22,0.2223
2019-02-25,-0.1479
2019-02-26,-0.4813
2019-02-27,0.8929
2019-02-28,-1.4381
2019-03-01,0.9353
2019-03-04,-0.1853
2019-03-05,-1.671
2019-03-06,-0.1511
2019-03-07,-2.1558
2019-03-08,0.2319
2019-03-11,1.774
2019-03-12,-0.5305
2019-03-13,0.8762
2019-03-14,-1.4727999999999999
2019-03-15,-0.4983
2019-03-18,0.5778
2019-03-19,-1.2256
2019-03-20,-0.6592
2019-03-21,0.8587
2019-03-22,-3.7152
2019-03-25,-0.3215
2019-03-26,1.1694
2019-03-27,0.3986
2019-03-28,-0.1588
2019-03-29,0.2386
2019-04-01,1.9437
2019-04-02,0.428
2019-04-03,0.4649
2019-04-04,0.6942
