ticker,NSSC US Equity
2000-06-16,1.2245
2000-06-19,3.2258
2000-06-20,1.5625
2000-06-21,-6.1538
2000-06-22,-5.7377
2000-06-23,9.5652
2000-06-26,-11.9048
2000-06-30,6.3063
2000-07-05,-6.7797
2000-07-06,12.7273
2000-07-12,-9.6774
2000-07-17,-1.7856999999999998
2000-07-18,7.2727
2000-07-20,5.0847
2000-07-21,0.0
2000-07-24,3.2258
2000-07-25,3.125
2000-07-26,-0.7576
2000-07-27,-2.2901
2000-07-28,-4.6875
2000-08-01,1.6393
2000-08-02,0.0
2000-08-04,-11.2903
2000-08-07,0.0
2000-08-08,-1.8182
2000-08-09,1.8519
2000-08-10,0.0
2000-08-11,1.8182
2000-08-14,0.0
2000-08-17,-5.3571
2000-08-18,7.5472
2000-08-21,-7.0175
2000-08-22,5.6604
2000-08-23,1.7856999999999998
2000-08-25,5.2632
2000-08-30,-3.3333
2000-08-31,-3.4483
2000-09-01,0.0
2000-09-05,7.1429
2000-09-06,-3.3333
2000-09-07,6.8966
2000-09-08,1.6129
2000-09-11,-4.7619
2000-09-12,6.6667
2000-09-13,0.0
2000-09-14,0.0
2000-09-15,-3.125
2000-09-18,0.0
2000-09-19,0.0
2000-09-20,-6.4516
2000-09-21,-5.1724
2000-09-22,14.5455
2000-09-25,0.0
2000-09-26,1.5873
2000-09-27,3.125
2000-09-28,3.0303
2000-09-29,2.9412000000000003
2000-10-02,-8.5714
2000-10-03,-3.125
2000-10-04,-4.8387
2000-10-05,8.4746
2000-10-06,4.6875
2000-10-10,-10.4478
2000-10-11,10.0
2000-10-12,-3.0303
2000-10-13,-7.8125
2000-10-16,8.4746
2000-10-17,-9.375
2000-10-18,-3.4483
2000-10-19,0.4464
2000-10-23,3.1111
2000-10-24,3.4483
2000-10-25,-3.3333
2000-10-26,-3.4483
2000-10-30,3.5714
2000-10-31,0.0
2000-11-02,0.8621
2000-11-06,0.0
2000-11-07,0.0
2000-11-08,2.5641
2000-11-10,3.3333
2000-11-13,-6.4516
2000-11-14,-0.8621
2000-11-15,4.3478
2000-11-16,-5.0
2000-11-17,3.5088
2000-11-20,-4.2373
2000-11-21,-0.885
2000-11-22,-3.5714
2000-11-24,-6.4815
2000-11-27,8.9109
2000-11-28,-1.8182
2000-11-29,-2.7778
2000-11-30,0.9524
2000-12-04,0.0
2000-12-05,3.7736
2000-12-06,-3.6364
2000-12-07,-3.7736
2000-12-08,9.8039
2000-12-11,3.5714
2000-12-12,-3.4483
2000-12-13,0.0
2000-12-14,0.0
2000-12-15,10.7143
2000-12-18,-8.0645
2000-12-19,4.386
2000-12-21,-4.2017
2000-12-22,0.0
2000-12-26,0.0
2000-12-27,0.0
2000-12-28,0.0
2000-12-29,0.0
2001-01-02,-3.5088
2001-01-03,5.4545
2001-01-04,0.0
2001-01-08,-3.4483
2001-01-09,3.5714
2001-01-10,0.0
2001-01-11,0.0
2001-01-12,3.4483
2001-01-17,6.6667
2001-01-18,-3.125
2001-01-19,0.0
2001-01-22,4.8387
2001-01-23,0.0
2001-01-24,1.5385
2001-01-25,4.5455
2001-01-26,5.7971
2001-01-29,-1.3699
2001-01-30,0.0
2001-01-31,-2.7778
2001-02-01,14.2857
2001-02-02,-5.0
2001-02-05,0.0
2001-02-06,-5.2632
2001-02-07,-2.7778
2001-02-08,4.2857
2001-02-13,0.6849
2001-02-14,-7.483
2001-02-15,11.7647
2001-02-16,-2.6316
2001-02-20,-2.7027
2001-02-21,11.1111
2001-02-22,-5.0
2001-02-23,-2.6316
2001-02-26,2.7027
2001-02-27,-2.6316
2001-02-28,5.4054
2001-03-01,2.5641
2001-03-02,2.5
2001-03-05,0.0
2001-03-06,-2.439
2001-03-07,0.0
2001-03-08,-1.25
2001-03-09,0.0
2001-03-12,1.2658
2001-03-13,-2.5
2001-03-14,2.5641
2001-03-15,-5.0
2001-03-16,2.6316
2001-03-19,-2.5641
2001-03-20,1.3158
2001-03-21,-1.2987
2001-03-22,-2.6316
2001-03-26,-2.7027
2001-03-28,2.7778
2001-03-29,0.0
2001-03-30,2.7027
2001-04-02,0.0
2001-04-03,0.0
2001-04-04,-2.6316
2001-04-05,2.7027
2001-04-09,-25.2632
2001-04-10,40.8451
2001-04-11,9.2
2001-04-12,-6.5934
2001-04-16,-5.8824
2001-04-17,6.25
2001-04-18,0.5882
2001-04-19,0.0
2001-04-20,0.0
2001-04-23,-0.5848
2001-04-24,0.0
2001-04-25,3.9215999999999998
2001-04-26,0.0
2001-05-02,3.7736
2001-05-03,-4.5455
2001-05-04,0.0
2001-05-07,-4.5714
2001-05-08,3.5928
2001-05-09,-0.7707
2001-05-11,1.7476
2001-05-14,-7.4427
2001-05-15,1.0309
2001-05-16,-5.102
2001-05-17,4.3011
2001-05-18,0.0
2001-05-21,0.0
2001-05-22,0.0
2001-05-23,1.4433
2001-05-24,-2.439
2001-05-25,-0.8333
2001-05-29,0.8403
2001-05-30,-0.625
2001-05-31,-0.2096
2001-06-01,0.0
2001-06-04,3.5714
2001-06-06,-3.2454
2001-06-07,0.6289
2001-06-08,0.0
2001-06-12,-0.8333
2001-06-13,0.0
2001-06-14,0.2101
2001-06-15,0.6289
2001-06-18,0.4167
2001-06-19,0.0
2001-06-20,0.2075
2001-06-21,-0.8282
2001-06-22,1.0438
2001-06-26,-1.0331
2001-06-28,0.6263
2001-06-29,-0.6224
2001-07-02,0.2088
2001-07-03,0.0
2001-07-05,0.0
2001-07-06,0.0
2001-07-09,-0.625
2001-07-10,-0.2096
2001-07-11,0.8403
2001-07-12,-0.8333
2001-07-16,0.8403
2001-07-17,-0.8333
2001-07-18,0.0
2001-07-19,0.8403
2001-07-23,4.1667
2001-07-24,-2.8
2001-07-25,0.0
2001-07-26,4.7325
2001-07-31,-1.7682
2001-08-01,0.0
2001-08-06,0.0
2001-08-07,0.0
2001-08-08,2.0
2001-08-09,-1.7647
2001-08-13,0.0
2001-08-15,0.0
2001-08-20,0.0
2001-08-21,0.0
2001-08-27,0.0
2001-08-28,0.0
2001-08-29,0.0
2001-08-30,0.0
2001-08-31,0.0
2001-09-04,0.0936
2001-09-05,0.1059
2001-09-06,-0.3984
2001-09-07,0.0
2001-09-10,-1.0
2001-09-17,1.4141
2001-09-18,-1.1952
2001-09-19,-0.2016
2001-09-20,0.202
2001-09-21,-0.2016
2001-09-24,-1.0101
2001-09-25,3.6734999999999998
2001-09-26,8.2677
2001-09-27,-6.9091000000000005
2001-09-28,-6.25
2001-10-01,6.875
2001-10-02,1.3645
2001-10-03,1.9231
2001-10-04,0.0
2001-10-08,-2.8302
2001-10-09,21.3592
2001-10-10,-2.4
2001-10-11,-13.9344
2001-10-12,12.1905
2001-10-15,1.8676
2001-10-16,-8.1667
2001-10-17,2.5408
2001-10-18,-0.885
2001-10-19,3.3929
2001-10-22,-2.5907
2001-10-23,3.5461
2001-10-24,3.0822
2001-10-25,3.6545
2001-10-26,0.1603
2001-10-29,4.48
2001-10-30,1.9908000000000001
2001-10-31,-1.5015
2001-11-01,-0.9146
2001-11-02,3.0769
2001-11-05,-1.4925
2001-11-06,0.6061
2001-11-07,0.6024
2001-11-08,-1.0479
2001-11-09,-2.118
2001-11-12,-2.1638
2001-11-13,-9.1627
2001-11-14,-2.6087
2001-11-15,0.0
2001-11-16,10.357099999999999
2001-11-19,-2.9126
2001-11-20,-1.6667
2001-11-21,0.0
2001-11-23,2.5423999999999998
2001-11-26,-4.4628
2001-11-27,-3.1142
2001-11-28,0.0424
2001-11-29,4.2415
2001-11-30,-1.5411000000000001
2001-12-03,0.8696
2001-12-04,5.1724
2001-12-05,-1.6393
2001-12-06,2.45
2001-12-07,-0.1139
2001-12-10,0.1629
2001-12-11,-5.6911000000000005
2001-12-12,5.8621
2001-12-13,-2.2801
2001-12-17,-5.3333
2001-12-18,3.5211
2001-12-19,-0.3401
2001-12-20,-1.0239
2001-12-24,-1.7241
2001-12-26,0.5263
2001-12-27,-1.3961999999999999
2001-12-28,0.0
2001-12-31,-2.1239
2002-01-02,5.7866
2002-01-03,0.8547
2002-01-04,-0.0286
2002-01-07,-0.8191
2002-01-08,-0.8547
2002-01-10,0.0
2002-01-11,0.8621
2002-01-14,-0.8547
2002-01-15,0.0
2002-01-16,0.0205
2002-01-17,2.0481
2002-01-18,-1.8580999999999999
2002-01-22,0.0
2002-01-23,-0.1549
2002-01-24,-0.0172
2002-01-28,0.0
2002-01-30,1.7241
2002-02-01,-1.6949
2002-02-04,0.0
2002-02-06,-1.8965999999999998
2002-02-07,3.6907
2002-02-08,0.0
2002-02-11,0.0
2002-02-12,-1.678
2002-02-13,-0.0172
2002-02-14,-2.5862
2002-02-15,-0.8496
2002-02-19,1.7494
2002-02-20,-2.1053
2002-02-21,-2.3297
2002-02-25,0.9174
2002-02-26,3.2727
2002-03-04,-7.5704
2002-03-05,0.0
2002-03-06,3.2381
2002-03-07,-1.6604999999999999
2002-03-08,4.1276
2002-03-11,-1.8018
2002-03-12,-1.1009
2002-03-13,-2.4119
2002-03-14,8.365
2002-03-15,0.0
2002-03-18,0.8772
2002-03-19,-4.3478
2002-03-20,0.0
2002-03-21,1.8545
2002-03-22,-0.0357
2002-03-25,-1.7856999999999998
2002-03-28,5.4545
2002-04-01,-1.3793
2002-04-02,1.3986
2002-04-03,1.7187999999999999
2002-04-04,-4.7407
2002-04-05,4.6263
2002-04-08,0.3401
2002-04-09,5.4237
2002-04-10,0.4823
2002-04-11,-1.6
2002-04-12,2.439
2002-04-15,1.5873
2002-04-16,1.5625
2002-04-17,-1.3846
2002-04-18,0.312
2002-04-22,1.0886
2002-04-24,1.0769
2002-04-25,1.0654
2002-04-26,-0.6024
2002-04-30,0.0
2002-05-02,-1.5152
2002-05-03,0.0135
2002-05-06,-0.0135
2002-05-07,-0.7481
2002-05-09,-0.0213
2002-05-10,-2.3256
2002-05-13,3.1746
2002-05-14,-3.0769
2002-05-15,4.7619
2002-05-16,3.4848
2002-05-17,-4.6852
2002-05-20,-0.1536
2002-05-21,-1.8462
2002-05-22,0.674
2002-05-23,-1.1365
2002-05-24,0.7874
2002-05-28,0.7969
2002-05-29,3.7049
2002-05-30,-2.6906
2002-05-31,-0.1536
2002-06-03,-1.6923
2002-06-04,-4.8513
2002-06-05,3.6184
2002-06-07,-1.4285999999999999
2002-06-10,0.0
2002-06-11,1.4493
2002-06-12,0.0
2002-06-13,1.4285999999999999
2002-06-14,-1.0798
2002-06-17,4.4139
2002-06-18,-1.4848
2002-06-19,-4.4909
2002-06-20,8.5346
2002-06-21,0.8902
2002-06-24,-2.2059
2002-06-26,0.0
2002-06-27,5.1128
2002-06-28,1.5737
2002-07-01,-1.4085
2002-07-02,-4.2857
2002-07-03,2.9851
2002-07-08,1.4493
2002-07-09,-2.2857
2002-07-10,-4.6784
2002-07-11,0.4601
2002-07-12,3.0534
2002-07-15,-1.4815
2002-07-16,0.7519
2002-07-18,3.5821
2002-07-19,3.6023
2002-07-22,4.0334
2002-07-23,-1.0561
2002-07-24,0.3918
2002-07-25,-1.7497
2002-07-26,2.4657999999999998
2002-07-29,1.4706000000000001
2002-07-30,-1.3175
2002-07-31,-6.5421
2002-08-01,7.8571
2002-08-05,-0.6623
2002-08-07,2.2667
2002-08-08,1.6949
2002-08-09,-1.2821
2002-08-12,-2.4675000000000002
2002-08-13,5.1931
2002-08-14,3.1646
2002-08-15,7.362
2002-08-16,-0.5714
2002-08-19,0.5747
2002-08-20,-1.7143000000000002
2002-08-21,1.1628
2002-08-22,3.5632
2002-08-23,-0.111
2002-08-26,-1.1111
2002-08-27,-0.5618
2002-08-28,4.4068
2002-08-29,-2.5974
2002-08-30,0.0
2002-09-03,-2.1014
2002-09-04,-0.1234
2002-09-05,-2.2727
2002-09-06,-0.9302
2002-09-09,-1.3967
2002-09-11,-0.0119
2002-09-12,5.8333
2002-09-13,-1.1249
2002-09-18,-3.2992
2002-09-19,-3.5294
2002-09-20,1.4634
2002-09-23,-1.4423
2002-09-24,1.2195
2002-09-25,5.9036
2002-09-26,0.1138
2002-09-27,2.2727
2002-09-30,0.1208
2002-10-01,0.3413
2002-10-02,-0.7922
2002-10-04,2.5641
2002-10-07,2.0652
2002-10-08,-3.3014
2002-10-09,-0.8811
2002-10-10,0.0
2002-10-11,-1.0
2002-10-14,0.6734
2002-10-15,-1.8952
2002-10-16,-1.1364
2002-10-17,0.0
2002-10-18,3.3333
2002-10-21,1.1012
2002-10-22,-0.209
2002-10-23,-0.2205
2002-10-24,-0.3315
2002-10-25,0.8869
2002-10-28,2.1978
2002-10-29,2.1505
2002-10-30,3.0526
2002-10-31,-1.9407999999999999
2002-11-01,2.6042
2002-11-04,0.8122
2002-11-05,-0.4028
2002-11-06,0.6067
2002-11-07,-0.5025
2002-11-08,0.9091
2002-11-13,-0.4004
2002-11-14,0.0
2002-11-15,-0.402
2002-11-18,-0.1009
2002-11-20,-0.404
2002-11-21,0.4057
2002-11-22,-0.404
2002-11-25,0.0
2002-11-26,-0.6085
2002-11-27,0.0
2002-11-29,0.102
2002-12-02,2.4363
2002-12-03,0.5075
2002-12-04,-1.0
2002-12-05,0.01
2002-12-06,-0.5
2002-12-09,0.0
2002-12-10,0.1005
2002-12-11,-2.6104000000000003
2002-12-12,-0.3093
2002-12-13,0.8273
2002-12-16,2.5641
2002-12-17,-1.0
2002-12-18,-0.101
2002-12-19,-2.1234
2002-12-20,-1.8595000000000002
2002-12-23,-4.8421
2002-12-24,1.7699
2002-12-26,3.2609
2002-12-27,-0.2105
2002-12-30,-4.0084
2002-12-31,1.6484
2003-01-02,7.8919
2003-01-03,-0.4008
2003-01-06,-0.3924
2003-01-07,-0.0101
2003-01-08,1.0101
2003-01-09,0.0
2003-01-10,0.5
2003-01-13,0.0995
2003-01-14,-0.0994
2003-01-15,-0.4975
2003-01-16,1.1
2003-01-17,-0.9891
2003-01-21,-0.4995
2003-01-22,-1.2048
2003-01-23,-0.9146
2003-01-24,-0.6154
2003-01-27,-1.6512
2003-01-28,1.2591999999999999
2003-01-29,1.4508
2003-01-30,0.2043
2003-01-31,-0.3058
2003-02-03,-1.0225
2003-02-04,-0.8264
2003-02-05,0.5208
2003-02-06,-2.6839
2003-02-07,2.0126
2003-02-10,-0.7411
2003-02-11,0.957
2003-02-12,1.25
2003-02-13,-5.2469
2003-02-14,0.76
2003-02-18,2.3707
2003-02-20,-0.5263
2003-02-24,-3.2804
2003-02-25,-3.0635
2003-02-26,1.2415
2003-02-27,-2.2297
2003-02-28,2.2805
2003-03-03,-3.456
2003-03-04,-1.8476
2003-03-05,1.6
2003-03-06,-1.2274
2003-03-07,1.4068
2003-03-10,-0.9364
2003-03-11,0.7119
2003-03-12,0.8111
2003-03-13,-1.1494
2003-03-14,0.6977
2003-03-17,-1.2702
2003-03-18,-0.5848
2003-03-19,1.0588
2003-03-20,-1.6298
2003-03-21,3.5503
2003-03-24,-6.1714
2003-03-25,1.0962
2003-03-26,3.1325
2003-03-27,0.4673
2003-03-28,2.907
2003-03-31,-0.113
2003-04-01,-1.6968
2003-04-02,-1.0357
2003-04-03,-1.1628
2003-04-04,0.9412
2003-04-07,0.0
2003-04-08,-0.2331
2003-04-09,-0.1168
2003-04-10,-0.8187
2003-04-11,0.0
2003-04-14,-0.9434
2003-04-15,-1.1905000000000001
2003-04-16,-3.4939999999999998
2003-04-17,1.3733
2003-04-21,-1.4778
2003-04-22,0.0
2003-04-23,1.25
2003-04-24,0.8642
2003-04-25,2.2032
2003-04-28,-2.3952
2003-04-29,-0.6135
2003-04-30,3.0864
2003-05-01,-2.8743
2003-05-02,-0.1233
2003-05-05,2.8395
2003-05-06,-3.9616
2003-05-07,3.625
2003-05-08,-1.6888
2003-05-09,1.3497
2003-05-13,-3.1477
2003-05-14,0.0
2003-05-15,1.25
2003-05-16,-0.1235
2003-05-19,-1.4833
2003-05-20,0.5019
2003-05-21,4.7440999999999995
2003-05-22,-0.8343
2003-05-23,-0.8413
2003-05-28,-1.1795
2003-05-29,0.4699
2003-05-30,1.0866
2003-06-02,-1.8599
2003-06-03,1.649
2003-06-04,0.4843
2003-06-05,-1.5663
2003-06-06,-0.3672
2003-06-09,-0.4914
2003-06-10,1.9752999999999998
2003-06-11,0.2421
2003-06-12,6.8841
2003-06-13,-2.4859
2003-06-16,2.6651
2003-06-17,0.5643
2003-06-18,1.0101
2003-06-19,0.3333
2003-06-20,1.7719
2003-06-23,-1.0881
2003-06-24,0.6601
2003-06-25,-0.4372
2003-06-26,1.427
2003-06-27,0.8658
2003-06-30,1.5021
2003-07-01,0.5285
2003-07-02,2.3134
2003-07-03,-0.3083
2003-07-07,0.4124
2003-07-08,-1.4374
2003-07-09,0.5208
2003-07-10,-2.487
2003-07-11,3.6132
2003-07-14,-1.4359
2003-07-15,0.5203
2003-07-16,-2.5983
2003-07-17,-0.9459
2003-07-18,2.4678
2003-07-21,-2.3037
2003-07-22,0.1072
2003-07-23,1.8201
2003-07-24,-1.6824
2003-07-25,1.0802
2003-07-28,-1.2803
2003-07-29,0.9539
2003-07-30,2.6648
2003-07-31,-1.6545999999999998
2003-08-01,0.0
2003-08-04,-0.6309
2003-08-05,-0.2116
2003-08-06,-1.3786
2003-08-07,0.4301
2003-08-08,-0.4283
2003-08-11,-1.0753
2003-08-12,-1.087
2003-08-13,5.3846
2003-08-14,-1.2513
2003-08-18,-0.8553
2003-08-19,0.4367
2003-08-20,-2.439
2003-08-21,1.413
2003-08-22,-1.2862
2003-08-25,-0.1086
2003-08-26,-0.5435
2003-08-27,1.6503
2003-08-28,-1.5051999999999999
2003-08-29,-0.1201
2003-09-02,-2.1858
2003-09-03,0.5587
2003-09-04,0.7778
2003-09-05,0.3308
2003-09-08,0.0
2003-09-09,3.8462
2003-09-10,-0.5291
2003-09-11,-3.1915
2003-09-12,0.1099
2003-09-15,-0.1098
2003-09-16,1.3296999999999999
2003-09-17,-2.3967
2003-09-18,-0.5556
2003-09-19,3.352
2003-09-23,-2.1514
2003-09-24,-1.6683
2003-09-25,0.0
2003-09-26,-0.3371
2003-09-29,0.4397
2003-09-30,-2.1551
2003-10-01,1.1816
2003-10-02,0.2268
2003-10-03,0.0113
2003-10-06,-3.857
2003-10-07,1.2941
2003-10-08,2.6713
2003-10-09,-2.6018
2003-10-10,-0.9292
2003-10-13,0.8206
2003-10-14,-2.3256
2003-10-15,-1.6667
2003-10-16,-2.0581
2003-10-17,-3.5846999999999998
2003-10-20,3.2051
2003-10-21,-0.6211
2003-10-22,-0.4875
2003-10-23,0.1131
2003-10-24,1.2547
2003-10-28,-1.1152
2003-10-30,0.2506
2003-10-31,0.0
2003-11-03,0.0125
2003-11-04,-0.0125
2003-11-05,3.3625
2003-11-06,-2.0438
2003-11-07,-0.6173
2003-11-10,-1.2422
2003-11-11,0.0
2003-11-14,0.6289
2003-11-17,1.75
2003-11-18,-2.9484
2003-11-19,0.0
2003-11-20,0.0
2003-11-25,3.038
2003-11-26,1.8428
2003-12-02,-2.8951000000000002
2003-12-04,0.0
2003-12-10,-1.7391
2003-12-11,0.1264
2003-12-12,-0.1263
2003-12-15,0.0
2003-12-16,-0.1264
2003-12-17,4.557
2003-12-18,-5.569
2003-12-19,-1.1538
2003-12-22,-1.4267
2003-12-23,-3.6842
2003-12-26,-0.1366
2003-12-29,14.9111
2003-12-30,3.0952
2003-12-31,2.194
2004-01-02,-2.1469
2004-01-05,-3.1178
2004-01-06,-3.4565
2004-01-07,-3.0864
2004-01-08,0.5096
2004-01-09,-4.943
2004-01-12,-2.6667
2004-01-13,0.8356
2004-01-14,-2.0514
2004-01-15,0.8322
2004-01-16,3.1637
2004-01-20,0.0
2004-01-21,0.5333
2004-01-22,-0.3979
2004-01-23,0.6658
2004-01-26,0.5291
2004-01-27,-3.9474
2004-01-28,0.6849
2004-01-29,1.3605
2004-01-30,1.3289
2004-02-02,-0.5166
2004-02-03,-0.1332
2004-02-04,-1.3333
2004-02-05,0.8108
2004-02-06,4.2895
2004-02-09,2.0566
2004-02-10,-1.6247
2004-02-11,1.2674
2004-02-12,4.804
2004-02-13,0.1206
2004-02-17,20.1807
2004-02-18,-0.9424
2004-02-19,1.4067
2004-02-20,4.2914
2004-02-23,-0.7656
2004-02-24,-3.0858
2004-02-25,1.8904999999999998
2004-02-26,1.4647999999999999
2004-02-27,-2.8296
2004-03-01,1.0301
2004-03-02,-1.9607999999999999
2004-03-03,0.0
2004-03-04,2.5
2004-03-05,-2.439
2004-03-08,0.9
2004-03-09,0.0991
2004-03-10,0.0
2004-03-11,0.2079
2004-03-12,2.3614
2004-03-15,-0.5792
2004-03-16,0.0971
2004-03-17,-0.9699
2004-03-18,1.3712
2004-03-19,-0.8696
2004-03-22,19.3957
2004-03-23,0.4082
2004-03-24,-2.0325
2004-03-25,7.4689
2004-03-26,11.1969
2004-03-29,1.5278
2004-03-30,17.0315
2004-03-31,-1.9870999999999999
2004-04-01,-5.6052
2004-04-02,1.1371
2004-04-05,7.1768
2004-04-06,7.9317
2004-04-07,9.0713
2004-04-08,3.3663
2004-04-12,7.4713
2004-04-13,-6.6399
2004-04-14,-9.5943
2004-04-15,-2.3231
2004-04-16,4.6486
2004-04-19,7.2314
2004-04-20,-11.7052
2004-04-21,6.1648
2004-04-22,-3.6485
2004-04-23,-0.2133
2004-04-26,-4.0086
2004-04-27,0.2227
2004-04-28,-9.2222
2004-04-29,-3.5496
2004-04-30,-1.0152
2004-05-03,-3.5897
2004-05-04,1.0638
2004-05-05,8.0132
2004-05-06,3.5449
2004-05-07,-2.3529
2004-05-10,-9.5181
2004-05-11,5.7257
2004-05-12,-9.4458
2004-05-13,2.5035
2004-05-14,-7.1913
2004-05-17,2.3392
2004-05-18,-1.4285999999999999
2004-05-19,5.0725
2004-05-20,1.1034
2004-05-21,0.955
2004-05-24,1.2162
2004-05-25,-9.0788
2004-05-26,2.79
2004-05-27,9.7143
2004-05-28,14.5833
2004-06-01,-0.3409
2004-06-02,-3.0787
2004-06-03,1.7647
2004-06-04,-1.5029
2004-06-07,4.108
2004-06-08,-0.9245
2004-06-09,-5.0979
2004-06-10,-0.5995
2004-06-14,-5.6695
2004-06-15,-0.4987
2004-06-16,5.2692
2004-06-17,-5.2619
2004-06-18,-2.0619
2004-06-21,-1.5789
2004-06-22,-1.4706000000000001
2004-06-23,8.9552
2004-06-24,-7.8456
2004-06-25,-1.6216
2004-06-28,-1.5110000000000001
2004-06-29,1.3947
2004-06-30,2.3384
2004-07-01,-1.7473
2004-07-02,3.4063
2004-07-06,-0.1058
2004-07-07,-3.8538
2004-07-08,0.0
2004-07-09,2.6309
2004-07-12,-3.1003
2004-07-13,1.108
2004-07-14,-0.411
2004-07-15,-0.1513
2004-07-16,-1.9149
2004-07-19,-4.6348
2004-07-20,3.8292
2004-07-21,0.8511
2004-07-22,-3.9381
2004-07-23,-1.9034
2004-07-26,0.0
2004-07-27,1.3433
2004-07-28,0.1473
2004-07-29,2.7941000000000003
2004-07-30,-0.2861
2004-08-02,-2.8693999999999997
2004-08-03,-0.5908
2004-08-04,3.4175
2004-08-05,2.8736
2004-08-06,-4.3296
2004-08-09,1.1533
2004-08-10,6.7975
2004-08-11,0.0
2004-08-12,-4.4595
2004-08-13,-2.4045
2004-08-16,3.0435
2004-08-17,3.3755
2004-08-18,4.6259
2004-08-19,-2.2107
2004-08-20,0.3989
2004-08-23,0.9272
2004-08-24,1.1811
2004-08-25,2.3346
2004-08-26,0.1267
2004-08-27,4.9367
2004-08-30,-2.7744
2004-08-31,2.8536
2004-09-01,-2.8951000000000002
2004-09-02,-1.3665
2004-09-03,1.5112999999999999
2004-09-07,2.3573
2004-09-08,0.6061
2004-09-09,5.3012
2004-09-10,1.9451
2004-09-13,0.7856
2004-09-14,-5.1225
2004-09-15,6.2207
2004-09-16,-2.8729
2004-09-17,-0.7964
2004-09-20,-2.5229
2004-09-21,-1.1764999999999999
2004-09-22,0.7143
2004-09-23,2.2577
2004-09-24,0.4508
2004-09-27,1.1507
2004-09-28,0.6826
2004-09-29,0.565
2004-09-30,0.6742
2004-10-01,1.5625
2004-10-04,1.6484
2004-10-05,-2.0541
2004-10-06,-0.6623
2004-10-07,2.7778
2004-10-08,-3.7838000000000003
2004-10-11,-1.0112
2004-10-12,0.7946
2004-10-13,2.9279
2004-10-14,-1.3129
2004-10-15,3.6585
2004-10-18,1.6042999999999998
2004-10-19,-2.9474
2004-10-20,-0.8677
2004-10-21,1.2035
2004-10-22,1.9459
2004-10-25,1.1559
2004-10-26,-4.9167
2004-10-27,0.3308
2004-10-28,-0.3297
2004-10-29,1.8742999999999999
2004-11-01,-1.5152
2004-11-02,0.3187
2004-11-03,0.6682
2004-11-04,0.2176
2004-11-05,2.9316
2004-11-08,2.7426
2004-11-09,17.9671
2004-11-10,3.5683
2004-11-11,-1.5126
2004-11-12,-2.7304
2004-11-15,1.7544
2004-11-16,0.0
2004-11-17,0.6034
2004-11-18,2.6221
2004-11-19,0.2004
2004-11-22,-3.3
2004-11-23,1.1375
2004-11-24,1.2168
2004-11-26,-1.1011
2004-11-29,2.0429
2004-11-30,-0.9009
2004-12-01,0.202
2004-12-02,-1.7137
2004-12-03,2.1538
2004-12-06,5.1205
2004-12-07,-2.1012
2004-12-08,5.8537
