ticker,QTS US Equity
2014-03-03,-1.6432
2014-03-04,4.8926
2014-03-05,-3.2613
2014-03-06,0.0
2014-03-07,1.0976
2014-03-10,0.0388
2014-03-11,-2.4419
2014-03-12,2.066
2014-03-13,1.557
2014-03-14,-3.3729
2014-03-17,1.2297
2014-03-18,1.058
2014-03-19,-1.4902
2014-03-20,-0.1194
2014-03-21,0.8768
2014-03-24,0.6322
2014-03-25,0.8638
2014-03-26,-2.7248
2014-03-27,-0.6403
2014-03-28,-0.0403
2014-03-31,1.0878
2014-04-01,3.9458
2014-04-02,0.2301
2014-04-03,-1.645
2014-04-04,-2.2559
2014-04-07,-0.2388
2014-04-08,-0.2792
2014-04-09,0.44
2014-04-10,-1.7523
2014-04-11,-0.1216
2014-04-14,-3.0438
2014-04-15,-0.5023
2014-04-16,5.8898
2014-04-17,-0.5959
2014-04-21,1.5987
2014-04-22,2.557
2014-04-23,1.496
2014-04-24,1.1338
2014-04-25,0.1495
2014-04-28,-1.2313
2014-04-29,0.7556
2014-04-30,2.1747
2014-05-01,-0.367
2014-05-02,1.0313
2014-05-05,-0.4375
2014-05-06,0.3295
2014-05-07,2.1898
2014-05-08,0.9286
2014-05-09,0.4954
2014-05-12,-0.1761
2014-05-13,1.0582
2014-05-14,-0.1745
2014-05-15,1.1888
2014-05-16,0.8293
2014-05-19,1.0281
2014-05-20,0.2374
2014-05-21,-2.9442
2014-05-22,2.4756
2014-05-23,0.4083
2014-05-27,-0.0339
2014-05-28,-0.8475
2014-05-29,-0.5128
2014-05-30,0.0
2014-06-02,-0.1375
2014-06-03,-1.17
2014-06-04,0.0696
2014-06-05,1.8789
2014-06-06,0.4098
2014-06-09,-0.4082
2014-06-10,-0.1708
2014-06-11,-1.4369
2014-06-12,-0.4512
2014-06-13,1.046
2014-06-16,-1.4838
2014-06-17,-0.0701
2014-06-18,0.2103
2014-06-19,2.5795
2014-06-20,-0.62
2014-06-23,-1.4905
2014-06-24,-0.1056
2014-06-25,-0.634
2014-06-26,-0.2836
2014-06-27,1.6353
2014-06-30,0.1399
2014-07-01,1.4321
2014-07-02,-0.1377
2014-07-03,-0.069
2014-07-07,-0.1035
2014-07-08,0.6908
2014-07-09,-0.6861
2014-07-10,1.0363
2014-07-11,-0.4786
2014-07-14,-0.7901
2014-07-15,-2.0776
2014-07-16,-1.4144
2014-07-17,-0.1076
2014-07-18,0.5386
2014-07-21,-1.5
2014-07-22,0.8339
2014-07-23,1.5102
2014-07-24,0.8147
2014-07-25,0.1405
2014-07-28,-0.3509
2014-07-29,-1.2324
2014-07-30,-2.5667999999999997
2014-07-31,-0.2927
2014-08-01,2.0917
2014-08-04,0.1078
2014-08-05,-1.7953000000000001
2014-08-06,0.5119
2014-08-07,1.0549
2014-08-08,3.3117
2014-08-11,2.0906
2014-08-12,-1.6381999999999999
2014-08-13,2.2901
2014-08-14,1.0176
2014-08-15,-1.4775
2014-08-18,2.2154
2014-08-19,2.6009
2014-08-20,-0.2925
2014-08-21,1.4016
2014-08-22,-0.45
2014-08-25,-1.5175999999999998
2014-08-26,-0.1639
2014-08-27,-0.7553
2014-08-28,-0.6618
2014-08-29,0.433
2014-09-02,2.9187
2014-09-03,-0.3867
2014-09-04,0.0647
2014-09-05,0.3233
2014-09-08,1.9014
2014-09-09,-1.771
2014-09-10,1.4166
2014-09-11,0.9841
2014-09-12,-1.3832
2014-09-15,-1.2113
2014-09-16,0.3227
2014-09-17,0.5468
2014-09-18,-0.2583
2014-09-19,0.5503
2014-09-22,-0.8049
2014-09-23,-2.8562
2014-09-24,2.4056
2014-09-25,-0.5873
2014-09-26,0.5907
2014-09-29,-0.5546
2014-09-30,-0.4265
2014-10-01,-2.2076000000000002
2014-10-02,1.4151
2014-10-03,1.6279
2014-10-06,1.0134
2014-10-07,-1.6181
2014-10-08,4.4408
2014-10-09,-0.126
2014-10-10,-1.4191
2014-10-13,-1.5675
2014-10-14,0.8775
2014-10-15,3.866
2014-10-16,2.2022
2014-10-17,-0.8801
2014-10-20,-1.1023
2014-10-21,0.0
2014-10-22,1.7337
2014-10-23,1.7042000000000002
2014-10-24,0.0598
2014-10-27,1.5251000000000001
2014-10-28,2.327
2014-10-29,-2.677
2014-10-30,3.0169
2014-10-31,1.1197
2014-11-03,0.8234
2014-11-04,-6.2518
2014-11-05,-1.4118
2014-11-06,-0.1523
2014-11-07,0.2746
2014-11-10,-0.3348
2014-11-11,0.8244
2014-11-12,-0.3028
2014-11-13,0.7594
2014-11-14,-0.603
2014-11-17,-0.091
2014-11-18,-0.3947
2014-11-19,-1.0363
2014-11-20,-0.7083
2014-11-21,-0.2171
2014-11-24,0.5284
2014-11-25,0.9895
2014-11-26,0.0919
2014-11-28,-0.52
2014-12-01,-0.4305
2014-12-02,0.3706
2014-12-03,1.4769
2014-12-04,0.2426
2014-12-05,-0.484
2014-12-08,-1.3678
2014-12-09,0.5547
2014-12-10,-0.8888
2014-12-11,-0.402
2014-12-12,-0.2484
2014-12-15,-2.8945
2014-12-16,0.8333
2014-12-17,5.2765
2014-12-18,-1.5535
2014-12-19,1.5470000000000002
2014-12-22,2.4375
2014-12-23,1.4277
2014-12-24,-3.1085
2014-12-26,2.3305
2014-12-29,3.3718
2014-12-30,-2.0029
2014-12-31,-1.1971
2015-01-02,1.2707
2015-01-05,2.6262
2015-01-06,1.3364
2015-01-07,-0.2806
2015-01-08,1.1255
2015-01-09,1.3356
2015-01-12,1.6749
2015-01-13,0.8912
2015-01-14,0.803
2015-01-15,-0.2921
2015-01-16,-0.1065
2015-01-20,-1.173
2015-01-21,-0.3777
2015-01-22,2.5995
2015-01-23,2.0322
2015-01-26,1.1123
2015-01-27,-0.1279
2015-01-28,-2.1004
2015-01-29,2.6164
2015-01-30,-3.0852
2015-02-02,1.0787
2015-02-03,1.2233
2015-02-04,0.9514
2015-02-05,2.0632
2015-02-06,-1.697
2015-02-09,-0.9901
2015-02-10,-0.6154
2015-02-11,-0.9804
2015-02-12,0.8338
2015-02-13,-1.292
2015-02-17,-1.466
2015-02-18,0.4251
2015-02-19,-0.7672
2015-02-20,0.3732
2015-02-23,-5.6838999999999995
2015-02-24,-1.3235999999999999
2015-02-25,0.7991
2015-02-26,-0.1982
2015-02-27,1.5887
2015-03-02,1.7034
2015-03-03,0.3295
2015-03-04,-0.6568
2015-03-05,-0.1102
2015-03-06,-5.2951
2015-03-09,1.5434
2015-03-10,-0.2007
2015-03-11,1.3218
2015-03-12,1.3613
2015-03-13,0.5036
2015-03-16,0.1392
2015-03-17,0.2224
2015-03-18,1.3037
2015-03-19,-0.0829
2015-03-20,3.5112
2015-03-23,1.1218
2015-03-24,-0.6075
2015-03-25,-2.2057
2015-03-26,-0.1902
2015-03-27,1.1435
2015-03-30,-0.8883
2015-03-31,-1.1135
2015-04-01,0.7965
2015-04-02,0.9809
2015-04-06,1.9428
2015-04-07,-1.4558
2015-04-08,1.3161
2015-04-09,-2.5716
2015-04-10,-0.6803
2015-04-13,0.137
2015-04-14,1.1491
2015-04-15,-0.0541
2015-04-16,0.2165
2015-04-17,-0.4051
2015-04-20,1.2473
2015-04-21,0.5356
2015-04-22,0.666
2015-04-23,0.0265
2015-04-24,0.5556
2015-04-27,-0.1315
2015-04-28,-1.8967
2015-04-29,-1.9334
2015-04-30,-0.6846
2015-05-01,2.6192
2015-05-04,0.403
2015-05-05,-3.7462999999999997
2015-05-06,-0.3058
2015-05-07,-1.4222000000000001
2015-05-08,0.9618
2015-05-11,0.0841
2015-05-12,-0.8959
2015-05-13,-0.5932
2015-05-14,0.9378
2015-05-15,1.3514
2015-05-18,0.6389
2015-05-19,-1.1593
2015-05-20,-0.0559
2015-05-21,0.6147
2015-05-22,0.8609
2015-05-26,-0.1927
2015-05-27,3.2
2015-05-28,-0.3742
2015-05-29,-0.1073
2015-06-01,1.6385
2015-06-02,1.5856
2015-06-03,-2.4194
2015-06-04,-0.0267
2015-06-05,0.0533
2015-06-08,0.3198
2015-06-09,0.7439
2015-06-10,-0.6593
2015-06-11,0.4778
2015-06-12,-0.3963
2015-06-15,0.6631
2015-06-16,0.3953
2015-06-17,-0.5512
2015-06-18,1.3575
2015-06-19,0.2626
2015-06-22,-0.9167
2015-06-23,-1.2424
2015-06-24,-1.2313
2015-06-25,-0.3252
2015-06-26,1.4954
2015-06-29,-2.8395
2015-06-30,0.4963
2015-07-01,3.4019
2015-07-02,0.2388
2015-07-06,0.3706
2015-07-07,0.5802
2015-07-08,-0.3933
2015-07-09,-0.7897
2015-07-10,0.7164
2015-07-13,1.2908
2015-07-14,0.7542
2015-07-15,0.8776
2015-07-16,0.6397
2015-07-17,0.8391
2015-07-20,0.8321
2015-07-21,1.0503
2015-07-22,1.1878
2015-07-23,-0.269
2015-07-24,-1.1035
2015-07-27,0.4215
2015-07-28,0.5679
2015-07-29,0.933
2015-07-30,0.4622
2015-07-31,0.4843
2015-08-03,1.6145
2015-08-04,0.664
2015-08-05,0.636
2015-08-06,-1.4279
2015-08-07,1.1636
2015-08-10,-1.1268
2015-08-11,-4.0123
2015-08-12,2.0282
2015-08-13,0.0
2015-08-14,0.6545
2015-08-17,1.6618
2015-08-18,0.3554
2015-08-19,0.5902
2015-08-20,-0.352
2015-08-21,-1.8606
2015-08-24,-5.0396
2015-08-25,0.0505
2015-08-26,1.9449
2015-08-27,1.5857
2015-08-28,0.0488
2015-08-31,-2.0234
2015-09-01,-2.2145
2015-09-02,2.0102
2015-09-03,0.9728
2015-09-04,-0.9881
2015-09-08,1.4222000000000001
2015-09-09,-0.9348
2015-09-10,0.9685
2015-09-11,0.5903
2015-09-14,0.0244
2015-09-15,0.9289
2015-09-16,0.9203
2015-09-17,2.4426
2015-09-18,-0.3777
2015-09-21,0.8294
2015-09-22,-0.141
2015-09-23,1.3415
2015-09-24,-0.209
2015-09-25,-0.6982
2015-09-28,-1.2655
2015-09-29,1.8277
2015-09-30,1.8415
2015-10-01,1.4878
2015-10-02,-0.8796
2015-10-05,1.7292
2015-10-06,-1.1631
2015-10-07,1.6067
2015-10-08,0.0223
2015-10-09,-0.8016
2015-10-12,0.8754
2015-10-13,-1.3574
2015-10-14,0.2481
2015-10-15,0.9451
2015-10-16,-0.379
2015-10-19,-0.3804
2015-10-20,-0.4492
2015-10-21,-0.5641
2015-10-22,1.5430000000000001
2015-10-23,-0.3575
2015-10-26,3.7677
2015-10-27,-0.67
2015-10-28,-5.4613
2015-10-29,-0.8055
2015-10-30,-0.2088
2015-11-02,3.2318
2015-11-03,-1.0135
2015-11-04,-1.5927
2015-11-05,0.4855
2015-11-06,-1.8408
2015-11-09,-1.5471
2015-11-10,0.5952
2015-11-11,-0.4497
2015-11-12,0.3091
2015-11-13,-1.3747
2015-11-16,-0.4566
2015-11-17,3.718
2015-11-18,-0.3957
2015-11-19,-0.5842
2015-11-20,0.3291
2015-11-23,-0.7029
2015-11-24,1.5809
2015-11-25,-0.1161
2015-11-27,0.6512
2015-11-30,-2.4492
2015-12-01,0.9237
2015-12-02,-0.4224
2015-12-03,-2.2154
2015-12-04,2.4343
2015-12-07,0.6824
2015-12-08,-0.3038
2015-12-09,-1.7814999999999999
2015-12-10,-0.6205
2015-12-11,-0.3602
2015-12-14,0.0241
2015-12-15,2.8434
2015-12-16,1.983
2015-12-17,0.2546
2015-12-18,0.5311
2015-12-21,1.5847
2015-12-22,1.447
2015-12-23,0.6686
2015-12-24,-0.0443
2015-12-28,0.2436
2015-12-29,-0.0221
2015-12-30,0.0
2015-12-31,-0.3094
2016-01-04,-2.771
2016-01-05,0.0228
2016-01-06,0.5927
2016-01-07,-0.6345
2016-01-08,-1.1631
2016-01-11,2.2843
2016-01-12,-0.7444
2016-01-13,-1.7727
2016-01-14,1.018
2016-01-15,-0.962
2016-01-19,-1.8500999999999999
2016-01-20,-1.0368
2016-01-21,1.3333
2016-01-22,1.4803
2016-01-25,1.0188
2016-01-26,3.438
2016-01-27,-2.3709
2016-01-28,0.0227
2016-01-29,4.8332
2016-02-01,1.645
2016-02-02,0.4259
2016-02-03,-0.827
2016-02-04,-1.0049
2016-02-05,-2.1166
2016-02-08,-6.6858
2016-02-09,-3.3814
2016-02-10,1.5908
2016-02-11,0.3854
2016-02-12,0.168
2016-02-16,-0.1437
2016-02-17,1.5594999999999999
2016-02-18,0.4252
2016-02-19,1.1527
2016-02-22,-0.3023
2016-02-23,1.7495
2016-02-24,-0.2063
2016-02-25,3.5148
2016-02-26,-0.0222
2016-02-29,-1.1764999999999999
2016-03-01,2.1563
2016-03-02,0.6596
2016-03-03,-0.3932
2016-03-04,-0.8991
2016-03-07,1.2612999999999999
2016-03-08,-1.0708
2016-03-09,0.9499
2016-03-10,0.8315
2016-03-11,2.6259
2016-03-14,-1.7763
2016-03-15,-1.8298999999999999
2016-03-16,2.6535
2016-03-17,0.366
2016-03-18,1.0082
2016-03-21,-1.1043
2016-03-22,0.9878
2016-03-23,-1.2545
2016-03-24,0.9475
2016-03-28,-0.5546
2016-03-29,0.0644
2016-03-30,0.7288
2016-03-31,0.83
2016-04-01,0.0211
2016-04-04,2.8909000000000002
2016-04-05,-0.2871
2016-04-06,2.0362
2016-04-07,-1.4916
2016-04-08,1.4119
2016-04-11,-0.343
2016-04-12,0.4049
2016-04-13,-1.6334
2016-04-14,-0.6765
2016-04-15,1.4654
2016-04-18,1.7697
2016-04-19,-0.1799
2016-04-20,-1.8022
2016-04-21,-2.5489
2016-04-22,0.544
2016-04-25,-0.3122
2016-04-26,0.9812
2016-04-27,2.3775
2016-04-28,-1.7771
2016-04-29,-0.4523
2016-05-02,1.7761
2016-05-03,0.3653
2016-05-04,1.7993999999999999
2016-05-05,0.8143
2016-05-06,1.4578
2016-05-09,0.8932
2016-05-10,-0.4811
2016-05-11,-2.1079
2016-05-12,0.3556
2016-05-13,0.8268
2016-05-16,2.089
2016-05-17,-1.9123999999999999
2016-05-18,-0.3899
2016-05-19,0.0587
2016-05-20,0.4108
2016-05-23,0.6234
2016-05-24,0.0194
2016-05-25,-0.0581
2016-05-26,-0.2905
2016-05-27,1.3986
2016-05-31,-1.0153
2016-06-01,1.0838
2016-06-02,0.268
2016-06-03,1.8713
2016-06-06,-0.1874
2016-06-07,2.7418
2016-06-08,-0.5483
2016-06-09,0.0551
2016-06-10,-0.9735
2016-06-13,0.6492
2016-06-14,0.6082
2016-06-15,1.4655
2016-06-16,0.5088
2016-06-17,-0.5605
2016-06-20,-0.5636
2016-06-21,1.6639
2016-06-22,-1.6547
2016-06-23,1.1887
2016-06-24,-2.0423
2016-06-27,-1.6604999999999999
2016-06-28,1.5009000000000001
2016-06-29,2.329
2016-06-30,1.1199
2016-07-01,0.5359
2016-07-05,0.5864
2016-07-06,-0.424
2016-07-07,-1.7563
2016-07-08,1.1737
2016-07-11,0.8388
2016-07-12,-1.3805
2016-07-13,0.9871
2016-07-14,-2.5946
2016-07-15,0.0547
2016-07-18,0.6929
2016-07-19,1.4125
2016-07-20,-0.3571
2016-07-21,-0.1792
2016-07-22,1.7593999999999999
2016-07-25,-1.4466999999999999
2016-07-26,1.1815
2016-07-27,-0.4423
2016-07-28,1.475
2016-07-29,0.2627
2016-08-01,-0.786
2016-08-02,-2.1479
2016-08-03,-1.9072
2016-08-04,-0.3118
2016-08-05,-1.0304
2016-08-08,-0.9481
2016-08-09,1.1261
2016-08-10,0.5197
2016-08-11,-0.4247
2016-08-12,0.8159
2016-08-15,0.2759
2016-08-16,-2.9347
2016-08-17,0.7559
2016-08-18,0.4314
2016-08-19,0.5789
2016-08-22,1.4853
2016-08-23,-1.3172
2016-08-24,-0.6489
2016-08-25,0.4852
2016-08-26,-0.0557
2016-08-29,0.9476
2016-08-30,-0.6074
2016-08-31,0.3519
2016-09-01,0.1661
2016-09-02,0.4606
2016-09-06,1.2287
2016-09-07,2.0652
2016-09-08,-0.9052
2016-09-09,-3.0987
2016-09-12,-0.037
2016-09-13,-1.4423
2016-09-14,-0.469
2016-09-15,0.1508
2016-09-16,-0.0941
2016-09-19,1.7261
2016-09-20,-0.578
2016-09-21,1.0878
2016-09-22,1.5584
2016-09-23,-0.7855
2016-09-26,-0.4419
2016-09-27,-0.6658
2016-09-28,0.7447
2016-09-29,-0.8316
2016-09-30,-1.5095
2016-10-03,-1.9300000000000002
2016-10-04,-2.2574
2016-10-05,-0.7698
2016-10-06,1.3129
2016-10-07,-0.1178
2016-10-10,0.7667
2016-10-11,-0.3316
2016-10-12,2.2901
2016-10-13,0.8802
2016-10-14,-0.9484
2016-10-17,0.0
2016-10-18,1.0149
2016-10-19,-0.0379
2016-10-20,0.1707
2016-10-21,0.6058
2016-10-24,0.9974
2016-10-25,-0.7453
2016-10-26,-5.7443
2016-10-27,-5.4969
2016-10-28,-1.5594999999999999
2016-10-31,-1.6057000000000001
2016-11-01,-3.6989
2016-11-02,-2.1012
2016-11-03,1.4309
2016-11-04,1.8658000000000001
2016-11-07,1.4519
2016-11-08,1.6072
2016-11-09,-1.4950999999999999
2016-11-10,-1.5617999999999999
2016-11-11,-0.0894
2016-11-14,-0.0224
2016-11-15,0.1566
2016-11-16,0.6031
2016-11-17,-0.8881
2016-11-18,3.0914
2016-11-21,1.2386
2016-11-22,2.5113
2016-11-23,-1.1935
2016-11-25,1.1443
2016-11-28,-0.5866
2016-11-29,0.8219
2016-11-30,-2.1739
2016-12-01,-2.9487
2016-12-02,2.4659
2016-12-05,0.4083
2016-12-06,-1.1128
2016-12-07,3.7438000000000002
2016-12-08,1.2307
2016-12-09,-0.0618
2016-12-12,1.1959
2016-12-13,0.1222
2016-12-14,-1.8315000000000001
2016-12-15,-0.3759
2016-12-16,-1.4465
2016-12-19,2.5526
2016-12-20,-0.4149
2016-12-21,0.8748
2016-12-22,0.0413
2016-12-23,0.5573
2016-12-27,-0.3284
2016-12-28,-0.0412
2016-12-29,1.6893
2016-12-30,0.5875
2017-01-03,1.5509
2017-01-04,3.0345
2017-01-05,0.2887
2017-01-06,-0.9405
2017-01-09,-0.7363
2017-01-10,-1.7177
2017-01-11,0.5958
2017-01-12,0.7502
2017-01-13,-0.5879
2017-01-17,-0.0197
2017-01-18,-0.5126
2017-01-19,-0.4954
2017-01-20,0.2589
2017-01-23,1.5295999999999998
2017-01-24,-0.8413
2017-01-25,-0.9077
2017-01-26,0.9558
2017-01-27,-1.3412
2017-01-30,-1.7193
2017-01-31,2.502
2017-02-01,1.151
2017-02-02,1.0202
2017-02-03,0.6409
2017-02-06,-0.8298
2017-02-07,0.1946
2017-02-08,-0.6409
2017-02-09,-0.3323
2017-02-10,0.1765
2017-02-13,-0.0587
2017-02-14,-0.1763
2017-02-15,-0.8046
2017-02-16,-0.4946
2017-02-17,0.9344
2017-02-21,0.5712
2017-02-22,0.2938
2017-02-23,-0.2734
2017-02-24,2.6433999999999997
2017-02-27,0.5151
2017-02-28,-0.1708
2017-03-01,-0.7224
2017-03-02,-1.4554
2017-03-03,-0.6024
2017-03-06,-0.3519
2017-03-07,-0.6082
2017-03-08,-3.8491999999999997
2017-03-09,0.1026
2017-03-10,-0.082
2017-03-13,-0.9236
2017-03-14,-0.1657
2017-03-15,0.272
2017-03-16,-0.4799
2017-03-17,0.6499
2017-03-20,-1.1039
2017-03-21,-0.7582
2017-03-22,0.5306
2017-03-23,1.8999000000000001
2017-03-24,-0.7044
2017-03-27,-1.0641
2017-03-28,-0.1265
2017-03-29,1.4147
2017-03-30,0.6871
2017-03-31,0.8065
2017-04-03,0.4923
2017-04-04,-0.5511
2017-04-05,1.0468
2017-04-06,1.0156
2017-04-07,0.2614
2017-04-10,1.4842
2017-04-11,1.4032
2017-04-12,-0.4677
2017-04-13,0.1175
2017-04-17,1.1344
2017-04-18,1.0443
2017-04-19,0.3636
2017-04-20,1.1442
2017-04-21,-0.264
2017-04-24,-0.9263
2017-04-25,0.248
2017-04-26,-0.3045
2017-04-27,1.9282
2017-04-28,0.0937
2017-05-01,0.2246
2017-05-02,-4.9851
2017-05-03,-2.4759
2017-05-04,0.2418
2017-05-05,0.5829
2017-05-08,-0.06
2017-05-09,-0.8198
2017-05-10,0.7258
2017-05-11,-0.9808
2017-05-12,-0.7884
2017-05-15,0.4686
2017-05-16,-0.5273
2017-05-17,2.5892
2017-05-18,0.4769
2017-05-19,0.4747
2017-05-22,2.4606
2017-05-23,0.8646
2017-05-24,0.5714
2017-05-25,0.7386
2017-05-26,-1.4852
2017-05-30,-0.6107
2017-05-31,0.2688
2017-06-01,1.1873
2017-06-02,1.4572
2017-06-05,-0.9327
2017-06-06,0.2824
2017-06-07,-0.5821
2017-06-08,-0.6421
2017-06-09,1.6537
2017-06-12,-0.374
2017-06-13,-0.1877
2017-06-14,-0.0376
2017-06-15,-0.5117
2017-06-16,-0.7619
2017-06-19,0.6142
2017-06-20,0.1526
2017-06-21,0.3238
2017-06-22,1.8986
2017-06-23,1.0061
2017-06-26,-0.1107
2017-06-27,-2.1053
2017-06-28,0.4339
2017-06-29,-2.3103
2017-06-30,0.6153
2017-07-03,-0.8599
2017-07-05,-1.3685
2017-07-06,-1.837
2017-07-07,1.7519
2017-07-10,0.0196
2017-07-11,-0.7238
2017-07-12,2.3645
2017-07-13,0.1155
2017-07-14,0.3461
2017-07-17,1.1688
2017-07-18,0.2083
2017-07-19,1.8900000000000001
2017-07-20,-0.0556
2017-07-21,0.7424
2017-07-24,0.0
2017-07-25,-1.5107
2017-07-26,0.6734
2017-07-27,-0.8361
2017-07-28,-0.1499
2017-07-31,0.3378
2017-08-01,1.7206000000000001
2017-08-02,-0.0368
2017-08-03,-0.9012
2017-08-04,-0.2042
2017-08-07,0.0186
2017-08-08,-0.6694
2017-08-09,-0.2621
2017-08-10,0.0751
2017-08-11,0.3376
2017-08-14,3.1776
2017-08-15,-1.4493
2017-08-16,-0.3676
2017-08-17,-1.4207
2017-08-18,-2.1336
2017-08-21,0.6885
2017-08-22,1.0636
2017-08-23,2.0673
2017-08-24,-0.1657
2017-08-25,-0.3504
2017-08-28,-1.5362
2017-08-29,0.0564
2017-08-30,0.5824
2017-08-31,1.1954
2017-09-01,-0.3876
2017-09-05,0.0185
2017-09-06,0.3149
2017-09-07,1.3296000000000001
2017-09-08,0.2005
2017-09-11,1.4915
2017-09-12,-0.5197
2017-09-13,-2.8643
2017-09-14,-0.0556
2017-09-15,-0.1856
2017-09-18,0.7808
2017-09-19,-0.5719
2017-09-20,-2.7644
2017-09-21,0.3053
2017-09-22,-1.0732
2017-09-25,-0.3293
2017-09-26,-0.6803
2017-09-27,1.2133
2017-09-28,0.5607
2017-09-29,0.6729
2017-10-02,0.4584
2017-10-03,-1.8061
2017-10-04,0.1162
2017-10-05,1.0443
2017-10-06,3.0239
2017-10-09,-1.5605
2017-10-10,-0.7171
2017-10-11,2.1479
2017-10-12,1.6747
2017-10-13,-1.7570000000000001
2017-10-16,-0.4844
2017-10-17,2.7518000000000002
2017-10-18,1.5303
2017-10-19,0.5742
2017-10-20,-2.0161
2017-10-23,-0.4734
2017-10-24,0.2561
2017-10-25,4.7445
2017-10-26,-3.5714
2017-10-27,1.6983000000000001
2017-10-30,1.1724999999999999
2017-10-31,1.5803
2017-11-01,1.2273
2017-11-02,0.0854
2017-11-03,0.0853
2017-11-06,2.0286
2017-11-07,-0.7686
2017-11-08,1.1786
2017-11-09,0.0999
2017-11-10,0.0
2017-11-13,1.4796
2017-11-14,-4.538
2017-11-15,-3.3122
2017-11-16,1.3135
2017-11-17,-0.8059
2017-11-20,1.042
2017-11-21,2.2898
2017-11-22,-0.4443
2017-11-24,1.15
2017-11-27,-1.2048
2017-11-28,-1.5802
2017-11-29,-2.0244
2017-11-30,-0.855
2017-12-01,-0.1078
2017-12-04,-3.5072
2017-12-05,0.5633
2017-12-06,0.0187
2017-12-07,1.456
2017-12-08,0.5152
2017-12-11,0.6956
2017-12-12,-0.309
2017-12-13,0.1094
2017-12-14,1.3660999999999999
2017-12-15,0.1078
2017-12-18,-0.0898
2017-12-19,-2.8026999999999997
2017-12-20,-1.5712000000000002
2017-12-21,0.0751
2017-12-22,0.5442
2017-12-26,0.7465
2017-12-27,0.2408
2017-12-28,1.1273
2017-12-29,-1.0234
2018-01-02,-0.277
2018-01-03,-1.1109
2018-01-04,-0.9736
2018-01-05,0.4916
2018-01-08,0.7526
2018-01-09,-0.3735
2018-01-10,-1.5745
2018-01-11,-1.8282
2018-01-12,0.194
2018-01-16,1.5876000000000001
2018-01-17,-4.7075
2018-01-18,-1.28
2018-01-19,1.7626
2018-01-22,0.7764
2018-01-23,1.2051
2018-01-24,-1.4054
2018-01-25,-0.3564
2018-01-26,-0.1987
2018-01-29,-1.0551
2018-01-30,-2.6358
2018-01-31,2.9138
2018-02-01,-2.2289
2018-02-02,-1.5814
2018-02-05,-3.9649
2018-02-06,1.9122
2018-02-07,0.0
2018-02-08,-5.1386
2018-02-09,1.6183
2018-02-12,2.1677
2018-02-13,-0.1082
2018-02-14,-2.9259
2018-02-15,1.094
2018-02-16,-1.0159
2018-02-20,-1.8295
2018-02-21,-22.7045
2018-02-22,1.0585
2018-02-23,-2.9095
2018-02-26,-0.3596
2018-02-27,-1.0526
2018-02-28,-1.9149
2018-03-01,1.7663
2018-03-02,3.1973
2018-03-05,0.0295
