ticker,ACEL US Equity
2018-07-17,0.4012
2018-07-18,-0.0999
2018-07-19,0.1
2018-07-20,0.1998
2018-07-24,0.6979
2018-07-27,0.0
2018-07-30,0.495
2018-07-31,-0.197
2018-08-01,0.1974
2018-08-02,0.0
2018-08-03,0.4926
2018-08-06,-0.1961
2018-08-07,-0.2947
2018-08-09,-0.7882
2018-08-10,0.0
2018-08-14,-0.0993
2018-08-22,0.0
2018-08-23,0.0
2018-08-28,0.0984
2018-08-29,0.001
2018-08-30,-0.1986
2018-09-04,0.0
2018-09-07,0.199
2018-09-10,0.0993
2018-09-11,-0.1488
2018-09-13,0.149
2018-09-19,-0.2976
2018-09-24,-0.0995
2018-09-26,0.0996
2018-09-27,0.0995
2018-09-28,0.0994
2018-10-01,0.0
2018-10-02,0.0238
2018-10-04,1.2668
2018-10-05,-0.9804
2018-10-08,-0.297
2018-10-09,0.0993
2018-10-12,0.0
2018-10-15,0.496
2018-10-16,-0.2962
2018-10-17,-0.198
2018-10-19,0.1984
2018-10-22,-0.198
2018-10-23,-0.2976
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,0.6965
2018-10-29,-0.1976
2018-10-30,-0.9901
2018-10-31,0.3
2018-11-02,-0.0997
2018-11-05,0.2994
2018-11-06,-0.0995
2018-11-07,0.0
2018-11-08,0.0996
2018-11-09,0.0
2018-11-12,-0.2985
2018-11-15,0.1996
2018-11-16,-0.5976
2018-11-19,0.4008
2018-11-21,-0.1996
2018-11-27,0.0
2018-11-28,0.0
2018-12-03,0.2
2018-12-06,-0.1996
2018-12-07,0.3
2018-12-10,-0.3988
2018-12-11,0.2002
2018-12-12,-0.0999
2018-12-13,-0.1
2018-12-14,0.4004
2018-12-17,0.1994
2018-12-18,-0.6965
2018-12-20,0.0
2018-12-21,0.2004
2018-12-24,0.0
2018-12-26,0.4
2018-12-27,-0.3984
2018-12-31,0.0
2019-01-02,0.1
2019-01-03,-0.0999
2019-01-04,0.0
2019-01-07,0.5
2019-01-08,0.0
2019-01-09,-0.2985
2019-01-11,0.0
2019-01-14,0.0
2019-01-15,0.3992
2019-01-16,0.0994
2019-01-17,-0.1986
2019-01-18,0.0995
2019-01-22,0.3976
2019-01-24,0.099
2019-01-25,-0.0989
2019-01-28,0.198
2019-01-29,-0.1976
2019-01-30,0.0891
2019-01-31,0.1088
2019-02-01,-0.1976
2019-02-06,0.198
2019-02-07,-0.1976
2019-02-08,0.198
2019-02-11,0.0
2019-02-12,0.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-19,0.0988
2019-02-20,-0.2962
2019-02-21,0.198
2019-02-22,0.1976
2019-02-25,-0.1972
2019-02-26,0.0988
2019-02-27,0.1352
2019-03-05,-0.2336
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0988
2019-03-11,0.1974
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,-0.0985
2019-03-15,0.1972
2019-03-18,0.1969
2019-03-21,-0.3929
2019-03-22,0.0
2019-03-25,0.3945
2019-03-26,0.0
2019-03-27,0.3929
2019-03-28,0.1957
2019-03-29,-0.293
2019-04-02,0.4897
2019-04-03,-0.2924
2019-04-04,-0.1955
2019-04-05,0.0979
2019-04-08,0.1957
2019-04-09,-0.0977
2019-04-12,0.3646
2019-04-15,0.3185
2019-04-16,0.1942
2019-04-17,-0.1938
2019-04-22,-0.1942
2019-04-23,0.2918
2019-04-24,0.0
2019-04-25,-0.1096
2019-04-26,0.4981
2019-04-29,-0.3865
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.097
2019-05-06,0.2907
2019-05-07,-0.1932
2019-05-09,0.0
2019-05-13,0.1936
2019-05-14,-0.1932
2019-05-17,-0.0968
2019-05-21,0.2907
2019-05-28,-0.0966
2019-05-29,0.7253
2019-05-30,-0.3361
2019-05-31,0.0482
2019-06-03,-0.1926
2019-06-04,0.1447
2019-06-05,-0.289
2019-06-06,-0.1932
2019-06-10,-0.2904
2019-06-11,0.1456
2019-06-13,1.1149
2019-06-14,0.0
2019-06-17,-0.767
2019-06-18,0.4831
2019-06-19,0.1923
2019-06-20,0.1919
2019-06-21,-1.1494
2019-06-24,0.7752
2019-06-25,-0.1923
2019-06-26,-0.0963
2019-06-27,0.1929
2019-06-28,0.0962
2019-07-01,0.0
2019-07-02,-0.3846
2019-07-03,0.0965
2019-07-05,0.0482
2019-07-08,-0.241
2019-07-09,0.0
2019-07-10,-0.4831
2019-07-11,0.8738
2019-07-12,-0.385
2019-07-15,-0.5797
2019-07-16,0.4859
2019-07-17,-0.2901
2019-07-18,0.388
2019-07-19,-0.3865
2019-07-22,0.388
2019-07-23,-0.2899
2019-07-24,0.0
2019-07-25,0.2907
2019-07-26,-0.4831
2019-07-29,0.0
2019-07-30,0.4854
2019-07-31,-0.2899
2019-08-01,0.2907
2019-08-02,-0.4831
2019-08-05,-0.1942
2019-08-06,-0.0973
2019-08-07,0.0974
2019-08-08,0.0
2019-08-09,-0.1946
2019-08-12,-0.0975
2019-08-13,0.2927
2019-08-14,-0.0973
2019-08-15,0.0974
2019-08-16,-0.0973
2019-08-19,0.0
2019-08-20,0.2921
2019-08-21,0.0
2019-08-22,-0.4854
2019-08-26,0.0976
2019-08-27,-0.0975
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,0.1951
2019-09-03,0.0974
2019-09-04,0.1946
2019-09-05,0.0
2019-09-06,-0.3883
2019-09-09,-0.0975
2019-09-10,0.0
2019-09-11,0.1951
2019-09-12,-0.1947
2019-09-13,0.1951
2019-09-16,0.1947
2019-09-17,0.0972
2019-09-18,-0.1942
2019-09-19,0.0973
2019-09-20,0.0972
2019-09-23,-0.1942
2019-09-24,0.0
2019-09-25,0.0
2019-09-26,-0.0973
2019-09-27,0.0974
2019-09-30,0.0
2019-10-01,-0.0973
2019-10-02,0.0974
2019-10-03,-0.3891
2019-10-04,0.4883
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,-0.1944
2019-10-11,-0.0974
2019-10-15,-0.1949
2019-10-16,0.5859
2019-10-17,-0.0971
2019-10-18,0.0
2019-10-21,0.0
2019-10-22,-0.1944
2019-10-23,0.1947
2019-10-24,0.0
2019-10-25,0.0
2019-10-28,0.0972
2019-10-29,0.0
2019-10-30,-0.1942
2019-10-31,-0.1946
2019-11-01,0.1949
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,-0.0973
2019-11-07,0.0974
2019-11-08,-0.1946
2019-11-11,0.0975
2019-11-12,-0.3895
2019-11-13,1.2708
2019-11-14,4.3436
2019-11-15,-0.0925
2019-11-18,-1.8519
2019-11-19,-2.8302
2019-11-20,1.9417
2019-11-21,4.2857
2019-11-22,-2.2831
2019-11-25,-3.271
2019-11-26,0.9662
2019-11-27,0.9569
2019-11-29,0.0
2019-12-02,1.7062
2019-12-03,2.0503
2019-12-04,-1.0959
2019-12-05,2.0314
2019-12-06,0.724
2019-12-09,2.336
2019-12-10,2.6339
2019-12-11,0.5133
2019-12-12,2.1277
2019-12-13,-0.6667
2019-12-16,2.9362
2019-12-17,1.0594999999999999
2019-12-18,0.4032
2019-12-19,0.8032
2019-12-20,0.3984
2019-12-23,-3.1746
2019-12-24,-1.5574
2019-12-26,0.9992
2019-12-27,1.5664
2019-12-30,1.1364
2019-12-31,0.321
2020-01-02,0.0
2020-01-03,0.56
2020-01-06,-1.3524
2020-01-07,-1.2903
2020-01-08,-1.0621
2020-01-09,-0.7432
2020-01-10,-0.1664
2020-01-13,-0.6667
2020-01-14,0.6711
2020-01-15,-0.25
2020-01-16,1.0025
2020-01-17,-0.4963
2020-01-21,0.2494
2020-01-22,0.3317
2020-01-23,0.0
2020-01-24,-0.8264
2020-01-27,-0.6667
2020-01-28,1.5101
2020-01-29,3.0579
2020-01-30,0.2406
2020-01-31,-2.0
2020-02-03,0.0816
2020-02-04,0.6525
2020-02-05,2.0259
2020-02-06,-0.0794
2020-02-07,0.3975
2020-02-10,0.3959
2020-02-11,-0.2366
2020-02-12,2.7668
2020-02-13,0.0
2020-02-14,2.1538
2020-02-18,-2.0331
2020-02-19,0.1537
2020-02-20,0.2302
2020-02-21,-0.536
2020-02-24,-0.7698
2020-02-25,-1.3189
2020-02-26,-1.8082
2020-02-27,-1.9215
2020-02-28,-0.6531
2020-03-02,-1.479
2020-03-03,-5.6714
2020-03-04,0.0884
2020-03-05,-3.7102
2020-03-06,-1.1009
2020-03-09,-8.4416
2020-03-10,1.8237
2020-03-11,-2.9851
2020-03-12,-11.7949
2020-03-13,1.1628
2020-03-16,-21.1494
2020-03-17,12.5364
2020-03-18,-9.715
2020-03-19,-13.9168
2020-03-20,-6.6667
2020-03-23,2.3214
2020-03-24,21.6405
2020-03-25,13.056
2020-03-26,-1.0152
2020-03-27,-3.0769
2020-03-30,-4.7619
2020-03-31,4.1667
2020-04-01,-1.0667
2020-04-02,-0.4043
2020-04-03,-1.6238000000000001
2020-04-06,3.3012
2020-04-07,3.1957
2020-04-08,7.0968
2020-04-09,5.9036
2020-04-13,-7.1672
2020-04-14,3.6765
2020-04-15,-0.3546
2020-04-16,-2.6097
2020-04-17,9.6224
2020-04-20,0.2222
2020-04-21,-4.5455
2020-04-22,-5.3426
2020-04-23,6.7485
2020-04-24,-1.8391
2020-04-27,7.4940999999999995
2020-04-28,2.3965
2020-04-29,5.3191
2020-04-30,-1.7172
2020-05-01,0.6166
2020-05-04,0.1021
2020-05-05,-5.2041
2020-05-06,0.0
2020-05-07,1.6146
2020-05-08,-4.661
2020-05-11,-11.5556
2020-05-12,-2.0101
2020-05-13,-5.1282
2020-05-14,-2.027
2020-05-15,14.3448
2020-05-18,5.4282
2020-05-19,2.1739
2020-05-20,3.0235
2020-05-21,-0.2174
2020-05-22,0.2179
2020-05-26,5.6522
2020-05-27,-2.4691
2020-05-28,0.6329
2020-05-29,6.2893
2020-06-01,0.2959
2020-06-02,-1.3766
2020-06-03,0.2991
2020-06-04,5.8648
2020-06-05,1.2207
2020-06-08,-6.8646
2020-06-09,-4.7809
2020-06-10,6.9038
2020-06-11,-9.002
2020-06-12,1.9355
2020-06-15,10.5485
2020-06-16,-4.0076
2020-06-17,-0.0994
2020-06-18,1.4925
2020-06-19,-1.3725
2020-06-22,0.1988
2020-06-23,-0.2976
2020-06-24,-3.4826
2020-06-25,-0.2062
2020-06-26,-7.1281
2020-06-29,1.0011
2020-06-30,6.0573
2020-07-01,-2.2845
2020-07-02,-1.2752
2020-07-06,0.0
2020-07-07,-2.5834
2020-07-08,-2.7624
2020-07-09,2.5
2020-07-10,4.102
2020-07-13,0.213
2020-07-14,1.8066
2020-07-15,2.9228
2020-07-16,-0.4057
2020-07-17,-5.3971
2020-07-20,0.6459
2020-07-21,-2.8877
2020-07-22,-2.9736000000000002
2020-07-23,0.0
2020-07-24,-0.1135
2020-07-27,-2.9545
2020-07-28,2.5761
2020-07-29,-0.3425
2020-07-30,-4.3528
2020-07-31,-4.3114
