ticker,TRBX US Equity
2000-08-16,12.5
2000-08-17,44.4444
2000-08-21,-46.1538
2000-08-25,14.2857
2000-08-28,-12.5
2000-08-31,0.0
2000-09-07,0.0
2000-09-08,0.0
2000-09-13,0.0
2000-09-15,0.0
2000-09-18,0.0
2000-09-20,0.0
2000-09-22,0.0
2000-09-26,0.0
2000-10-02,42.8571
2000-10-04,-30.0
2000-10-06,0.0
2000-10-09,0.0
2000-10-10,0.0
2000-10-11,-14.2857
2000-10-12,33.3333
2000-10-20,-12.5
2000-10-24,0.0
2000-10-26,-17.7143
2000-11-01,-5.5556
2000-11-02,2.9412000000000003
2000-11-06,25.0
2000-11-08,-8.5714
2000-11-10,25.0
2000-11-14,0.0
2000-11-16,-8.0
2000-11-17,35.8696
2000-11-20,-20.0
2000-11-22,-12.0
2000-11-27,-18.1818
2000-11-28,0.0
2000-11-29,16.6667
2000-11-30,-23.8095
2000-12-01,25.0
2000-12-06,-25.0
2000-12-08,45.8333
2000-12-11,-4.0
2000-12-13,0.0
2000-12-14,19.0476
2000-12-15,25.0
2000-12-18,-20.0
2000-12-20,0.0
2000-12-21,-12.5
2000-12-26,0.0
2000-12-28,0.0
2000-12-29,-14.2857
2001-01-03,100.0
2001-01-04,36.0
2001-01-08,-26.4706
2001-01-09,33.3333
2001-01-10,0.0
2001-01-12,-12.5
2001-01-23,-14.2857
2001-01-24,-8.3333
2001-01-26,36.3636
2001-01-29,6.6667
2001-01-31,37.5
2001-02-01,-9.0909
2001-02-02,-30.0
2001-02-05,0.0
2001-02-07,14.2857
2001-02-08,2.0
2001-02-09,4.1667
2001-02-12,-23.5294
2001-02-13,38.4615
2001-02-14,5.5556
2001-02-15,-5.2632
2001-02-16,0.0
2001-02-20,-16.6667
2001-02-22,-20.0
2001-02-23,-8.3333
2001-02-26,-0.2182
2001-02-27,-18.0029
2001-02-28,0.0
2001-03-01,-37.7778
2001-03-02,66.2857
2001-03-12,-45.0172
2001-03-13,0.0
2001-03-14,-6.25
2001-03-15,-13.3333
2001-03-16,7.6923
2001-03-20,7.1429
2001-03-23,13.3333
2001-03-26,2.9412000000000003
2001-03-27,-2.8571
2001-04-02,10.2941
2001-04-03,6.6667
2001-04-04,-5.0
2001-04-05,-10.526299999999999
2001-04-06,0.0
2001-04-09,-5.8824
2001-04-11,18.75
2001-04-12,15.7895
2001-04-17,-4.5455
2001-04-18,-4.7619
2001-04-20,-5.0
2001-04-23,-31.5789
2001-04-24,23.0769
2001-04-25,0.0
2001-04-27,6.25
2001-05-01,35.2941
2001-05-02,-13.0435
2001-05-03,0.0
2001-05-04,20.0
2001-05-07,-12.5
2001-05-08,-4.7619
2001-05-09,-5.0
2001-05-10,-10.526299999999999
2001-05-11,-5.8824
2001-05-15,6.25
2001-05-16,0.0
2001-05-17,0.0
2001-05-18,5.8824
2001-05-21,22.2222
2001-05-25,-22.7273
2001-06-05,0.0
2001-06-06,17.647100000000002
2001-06-07,0.0
2001-06-08,0.0
2001-06-12,-17.5
2001-06-13,0.0
2001-06-15,0.0
2001-06-18,0.0
2001-06-19,0.0
2001-07-03,-21.2121
2001-07-10,23.0769
2001-07-13,-18.75
2001-07-16,7.6923
2001-07-17,7.1429
2001-07-18,-6.6667
2001-07-20,14.2857
2001-07-23,12.5
2001-07-24,0.0
2001-07-25,11.1111
2001-07-27,-15.0
2001-07-30,17.647100000000002
2001-07-31,-10.0
2001-08-03,11.1111
2001-08-08,0.0
2001-08-09,-15.0
2001-08-10,17.647100000000002
2001-08-13,-10.0
2001-08-14,-5.5556
2001-08-15,0.0
2001-08-22,0.0
2001-08-23,-5.8824
2001-08-27,0.0
2001-08-28,0.0
2001-08-29,0.0
2001-08-31,-6.25
2001-09-04,0.0
2001-09-05,-6.6667
2001-09-10,0.0
2001-09-18,0.0
2001-09-21,-14.2857
2001-09-24,0.0
2001-09-25,-8.3333
2001-09-27,45.4545
2001-10-01,-31.25
2001-10-02,-4.5455
2001-10-04,-9.5238
2001-10-08,31.5789
2001-10-10,0.0
2001-10-16,4.0
2001-10-17,0.0
2001-10-22,0.0
2001-10-26,-11.538499999999999
2001-10-29,0.0
2001-11-02,-13.0435
2001-11-09,0.0
2001-11-12,0.0
2001-11-13,0.0
2001-11-19,-5.0
2001-11-21,0.0
2001-11-28,-5.2632
2001-11-29,11.1111
2001-12-03,-10.0
2001-12-05,11.1111
2001-12-06,-10.0
2001-12-10,0.0
2001-12-13,0.0
2001-12-18,-11.1111
2001-12-28,0.0
2002-01-09,25.0
2002-01-15,-20.0
2002-01-28,-6.25
2002-01-29,33.3333
2002-02-01,-20.0
2002-02-06,12.5
2002-02-14,-27.7778
2002-03-14,23.0769
2002-03-19,-12.5
2002-03-21,0.0
2002-03-22,14.2857
2002-04-01,0.0
2002-04-02,0.0
2002-04-05,0.0
2002-04-11,0.0
2002-04-12,12.5
2002-04-18,-11.1111
2002-04-19,-6.25
2002-04-26,0.0
2002-05-20,33.3333
2002-05-21,-25.0
2002-06-04,0.0
2002-06-13,20.0
2002-06-17,-16.6667
2002-07-08,0.0
2002-08-14,0.0
2002-08-19,6.6667
2002-08-26,0.0
2002-09-06,12.5
2002-09-16,-22.2222
2002-09-27,28.5714
2002-10-08,-22.2222
2002-10-15,0.0
2002-10-23,-28.5714
2002-10-30,0.0
2002-11-04,0.0
2002-11-05,0.0
2002-11-07,20.0
2002-11-08,-16.6667
2002-11-13,0.0
2002-11-15,40.0
2002-12-02,-28.5714
2002-12-04,0.0
2002-12-09,0.0
2003-01-14,0.0
2003-01-30,-30.0
2003-03-24,-28.5714
2003-04-04,0.0
2003-04-09,-20.0
2003-04-24,0.0
2003-04-28,50.0
2003-04-29,66.6667
2003-05-02,0.0
2003-05-08,0.0
2003-05-12,-20.0
2003-05-13,25.0
2003-05-14,0.0
2003-06-04,-20.0
2003-06-05,0.0
2003-06-17,0.0
2003-07-14,-25.0
2003-08-19,0.0
2003-08-21,-66.6667
2003-09-09,150.0
2003-09-18,-20.0
2003-09-25,25.0
2003-10-02,0.0
2003-10-09,0.0
2003-10-16,-16.0
2003-10-21,0.0
2003-10-23,0.0
2003-10-30,185.7143
2003-10-31,-16.6667
2003-11-03,-20.0
2003-11-04,50.0
2003-11-05,-33.3333
2003-11-06,0.0
2003-11-07,0.0
2003-11-10,25.0
2003-11-14,-40.0
2003-11-18,0.0
2003-11-19,0.0
2003-11-26,0.0
2003-12-03,0.0
2003-12-08,0.0
2003-12-12,0.0
2003-12-22,0.0
2004-01-05,33.3333
2004-01-06,-25.0
2004-01-09,0.0
2004-01-12,33.3333
2004-01-13,25.0
2004-02-12,40.0
2004-02-13,14.2857
2004-02-17,6.25
2004-02-18,0.0
2004-02-19,0.0
2004-02-23,-5.8824
2004-02-25,0.0
2004-02-26,12.5
2004-03-03,0.0
2004-03-11,0.0
2004-03-12,5.5556
2004-03-15,-5.2632
2004-03-17,-11.1111
2004-03-18,0.0
2004-03-19,18.75
2004-03-25,5.2632
2004-03-30,0.0
2004-04-02,0.0
2004-04-05,0.0
2004-04-08,0.0
2004-04-12,-10.0
2004-04-13,11.1111
2004-04-28,-5.0
2004-05-05,0.0
2004-05-06,5.2632
2004-05-07,0.0
2004-05-10,5.0
2004-05-13,0.0
2004-05-14,-9.5238
2004-05-26,15.7895
2004-06-04,-9.0909
2004-06-14,-10.0
2004-06-18,22.2222
2004-06-30,-22.7273
2004-07-07,5.8824
2004-07-08,-11.1111
2004-07-09,25.0
2004-07-12,0.0
2004-07-13,-10.0
2004-07-14,33.3333
2004-07-20,-16.6667
2004-08-09,0.0
2004-08-12,-10.0
2004-08-13,-11.1111
2004-09-01,-25.0
2004-09-02,0.0
2004-09-13,0.0
2004-09-21,0.0
2004-09-23,0.0
2004-09-27,0.0
2004-10-05,0.0
2004-10-08,0.0
2004-10-11,0.0
2004-10-15,0.0
2004-10-20,0.0
2004-10-26,0.0
2004-12-13,0.0
2004-12-15,0.0
2004-12-31,0.0
2005-01-13,0.0
2005-01-19,0.0
2005-04-01,-16.6667
2005-05-20,0.0
2005-06-03,0.0
2005-07-18,-80.0
2005-08-05,250.0
2005-09-12,-14.2857
2005-09-19,0.0
2005-10-26,0.0
2005-11-03,33.3333
2005-11-04,-12.5
2005-12-21,0.0
2006-01-10,28.5714
2006-01-26,-22.2222
2006-02-03,0.0
2006-02-23,0.0
2006-04-17,-71.4286
2006-04-26,0.0
2006-05-15,0.0
2006-05-26,400.0
2006-05-31,-40.0
2006-06-01,0.0
2006-09-18,0.0
2006-11-20,266.6667
2006-11-21,18.1818
2006-11-22,7.6923
2006-11-24,7.1429
2006-11-27,-26.6667
2006-11-28,36.3636
2006-11-29,-33.3333
2006-11-30,-40.0
2006-12-04,-16.6667
2006-12-14,20.0
2006-12-28,-16.6667
2007-01-05,0.0
2007-01-08,0.0
2007-02-06,0.0
2007-02-20,0.0
2007-02-23,80.0
2007-02-26,33.3333
2007-02-27,-25.0
2007-03-09,0.0
2007-03-14,-33.3333
2007-03-28,0.0
2007-03-29,50.0
2007-04-02,0.0
2007-04-04,-33.3333
2007-04-09,0.0
2007-04-27,-16.6667
2007-05-03,0.0
2007-05-16,0.0
2007-05-18,-20.0
2007-05-30,0.0
2007-05-31,0.0
2007-06-11,0.0
2007-06-27,-25.0
2007-07-05,33.3333
2007-07-06,25.0
2007-07-11,0.0
2007-07-13,0.0
2007-07-16,0.0
2007-07-19,20.0
2007-07-20,0.0
2007-07-24,-16.6667
2007-07-30,30.0
2007-08-03,53.8462
2007-08-06,20.0
2007-08-07,-25.0
2007-08-16,11.1111
2007-08-21,-10.0
2007-08-22,0.0
2007-08-24,0.0
2007-09-11,0.0
2007-09-20,-11.1111
2007-10-02,0.0
2007-10-26,0.0
2007-10-30,0.0
2007-11-07,0.0
2007-11-08,0.0
2007-11-19,0.0
2007-11-29,-50.0
2007-12-04,0.0
2007-12-05,0.0
2007-12-27,0.0
2008-01-09,-25.0
2008-01-10,33.3333
2008-01-14,0.0
2008-03-17,0.0
2008-04-07,0.0
2008-04-10,0.0
2008-04-17,50.0
2008-04-21,-16.6667
2008-06-09,-20.0
2008-08-29,50.0
2008-09-05,0.0
2008-09-12,-16.6667
2008-09-17,0.0
2008-11-17,-40.0
2008-11-18,-33.3333
2008-11-19,0.0
2008-11-21,0.0
2008-12-11,0.0
2008-12-18,200.0
2008-12-19,-33.3333
2008-12-22,-25.0
2008-12-30,-33.3333
2009-01-05,0.0
2009-01-22,-50.0
2009-02-04,0.0
2009-03-26,0.0
2009-04-20,0.0
2009-05-18,0.0
2009-10-20,50.0
2009-10-22,66.6667
2009-10-29,0.0
2009-10-30,20.0
2009-11-05,33.3333
2009-11-06,25.0
2009-11-12,20.0
2009-11-16,-16.6667
2009-11-20,180.0
2009-11-23,-14.2857
2009-11-30,-25.0
2009-12-09,22.2222
2009-12-17,-18.1818
2009-12-29,0.0
2010-02-09,-11.1111
2010-02-18,25.0
2010-03-05,0.0
2010-03-11,-60.0
2010-05-21,-92.5
2010-05-26,33.3333
2010-06-23,125.0
2010-06-30,-48.6111
2010-07-06,8.1081
2010-07-12,80.0
2010-09-07,-44.4444
2010-10-13,1700.0
2010-10-14,-23.3333
2010-10-15,-13.0435
2010-10-18,-41.6667
2010-10-19,0.0
2010-10-20,14.2857
2010-10-21,-7.5
2010-10-22,8.1081
2010-10-25,-6.25
2010-10-26,6.6667
2010-10-27,-45.0
2010-10-28,13.6364
2010-10-29,0.0
2010-11-01,0.0
2010-11-03,20.0
2010-11-04,26.6667
2010-11-05,0.0
2010-11-08,-21.0526
2010-11-10,3.3333
2010-11-11,22.5806
2010-11-12,-26.3158
2010-11-16,-39.2857
2010-11-17,0.0
2010-11-22,-35.2941
2010-11-24,-9.0909
2010-11-30,0.0
2010-12-01,0.0
2010-12-03,50.0
2010-12-06,-33.3333
2010-12-08,50.0
2010-12-10,0.0
2010-12-14,0.0
2010-12-17,0.0
2010-12-21,66.6667
2010-12-27,-8.0
2010-12-28,-34.7826
2011-01-03,0.0
2011-01-10,0.0
2011-01-24,96.6667
2011-01-26,-1.6949
2011-02-22,-13.7931
2011-02-24,14.0
2011-03-03,-22.807
2011-03-29,-9.0909
2011-04-13,-50.0
2011-06-09,10.0
2011-06-22,0.0
2011-07-11,0.0
2011-07-13,0.0
2011-07-18,0.0
2011-08-01,154.5455
2011-08-10,-3.5714
2011-08-24,-25.9259
2011-08-29,-50.0
2011-09-06,-68.75
2011-10-18,-16.0
2011-10-25,0.0
2012-04-09,-61.9048
2012-05-02,400.0
2012-09-07,-80.0
2012-09-10,12.5
2012-09-14,566.6667
2012-09-27,-33.3333
2012-10-08,0.0
2012-11-13,-53.75
2013-01-28,-48.6486
2013-01-30,-15.7895
2013-03-11,387.5
2013-03-12,0.0
2013-04-12,-52.5641
2013-05-03,8.1081
2013-05-20,0.0
2013-05-29,55.0
2013-06-07,-35.4839
2013-07-19,0.0
2013-07-24,-35.0
2013-08-13,0.0
2013-09-05,0.0
2013-09-06,0.0
2013-09-16,0.0
2013-09-20,134.6154
2013-11-06,-47.541
2013-11-19,0.0
2013-11-20,0.0
2013-11-25,0.0
2013-12-12,-18.75
2013-12-19,0.0
2013-12-31,0.0
2014-03-25,169.2308
2014-03-26,-72.8571
2014-07-03,10.526299999999999
2014-07-16,0.0
2014-09-04,280.9524
2014-10-20,-72.5
2015-02-26,9.0909
2015-06-10,0.0
2015-08-07,0.0
2015-08-13,0.0
2016-02-12,0.0
2016-03-11,-66.6667
2016-04-04,0.0
2016-04-06,362.5
2016-05-12,-78.3784
2016-06-28,0.0
2016-10-20,0.0
2016-12-29,37.5
2017-01-27,-27.2727
2017-06-23,20.0
2017-08-08,-33.3333
2017-10-23,0.0
2017-12-18,25.0
2017-12-19,0.0
2017-12-29,0.0
2018-02-02,40.0
2018-02-20,0.0
2018-03-16,-71.4286
2018-03-19,900.0
2018-03-27,100.0
2018-05-29,22.5
2018-06-05,-38.7755
2018-07-23,233.3333
2018-07-24,-75.0
2018-12-18,0.0
2019-02-14,140.0
2019-04-04,150.0
2019-05-13,0.0
2019-05-14,-76.6667
2019-08-07,-28.5714
2019-10-14,4.0
2019-10-15,476.9231
2019-10-16,-46.0
2019-10-17,85.1852
2019-10-22,26.6667
2019-11-20,-36.8421
2019-11-26,-16.6667
2019-11-27,-39.0
2019-12-10,-6.5574
2020-02-03,0.0
2020-02-04,0.0
2020-02-06,0.0
2020-02-07,-73.6842
2020-03-02,33.3333
2020-04-03,275.0
2020-04-16,-13.3333
2020-04-20,-14.2615
2020-04-21,65.0816
2020-04-24,-44.5652
2020-04-28,-1.9607999999999999
2020-05-01,0.0
2020-05-06,-68.0
2020-05-11,-6.25
2020-06-22,-26.6667
2020-07-16,0.0
