ticker,SQNS US Equity
2011-08-31,-6.6246
2011-09-01,-0.3378
2011-09-02,3.0508
2011-09-06,-3.6184
2011-09-07,-1.0239
2011-09-08,-1.0345
2011-09-09,-3.5017
2011-09-12,-12.8001
2011-09-13,-8.2816
2011-09-14,67.9458
2011-09-15,-6.1828
2011-09-16,-4.5845
2011-09-19,10.6607
2011-09-20,-7.7341
2011-09-21,-4.2647
2011-09-22,-12.4424
2011-09-23,-2.1053
2011-09-26,1.2545
2011-09-27,4.7788
2011-09-28,-5.7432
2011-09-29,-6.2724
2011-09-30,-4.0153
2011-10-03,-14.342600000000001
2011-10-04,2.3256
2011-10-05,8.6364
2011-10-06,5.2301
2011-10-07,-7.7535
2011-10-10,-2.1552
2011-10-11,1.3216
2011-10-12,5.4348
2011-10-13,-4.7423
2011-10-14,1.5152
2011-10-17,12.1535
2011-10-18,-1.5209000000000001
2011-10-19,6.5637
2011-10-20,2.3551
2011-10-21,-3.7168
2011-10-24,4.9632
2011-10-25,-7.1804
2011-10-26,-1.1320999999999999
2011-10-27,4.3893
2011-10-28,4.7532
2011-10-31,-6.9808
2011-11-01,-5.4409
2011-11-02,0.0
2011-11-03,6.9444
2011-11-04,-1.1132
2011-11-07,1.1257
2011-11-08,-2.4119
2011-11-09,-5.1331
2011-11-10,-2.2044
2011-11-11,1.3115
2011-11-14,0.5259
2011-11-15,-2.4145
2011-11-16,0.0
2011-11-17,0.6186
2011-11-18,1.8443
2011-11-21,-4.829
2011-11-22,-2.7484
2011-11-23,-10.8696
2011-11-25,0.4878
2011-11-28,4.3689
2011-11-29,-1.8605
2011-11-30,-0.9479
2011-12-01,0.0
2011-12-02,-1.5954000000000002
2011-12-05,-0.3236
2011-12-06,-1.7073
2011-12-07,-5.4591
2011-12-08,0.7874
2011-12-09,1.5625
2011-12-12,-4.1026
2011-12-13,-5.0802
2011-12-14,-25.9155
2011-12-15,-5.3232
2011-12-16,-8.4337
2011-12-19,-6.5789
2011-12-20,7.0423
2011-12-21,-2.193
2011-12-22,8.9686
2011-12-23,4.5267
2011-12-27,-1.5748
2011-12-28,18.0
2011-12-29,-3.7288
2011-12-30,-2.1127
2012-01-03,-3.5971
2012-01-04,-3.7313
2012-01-05,3.876
2012-01-06,3.7313
2012-01-09,-0.3597
2012-01-10,2.8881
2012-01-11,3.8596
2012-01-12,-1.3514
2012-01-13,-6.5068
2012-01-17,-8.0586
2012-01-18,9.5618
2012-01-19,0.0
2012-01-20,1.4545
2012-01-23,3.9427
2012-01-24,0.6897
2012-01-25,12.6712
2012-01-26,-2.1277
2012-01-27,18.0124
2012-01-30,-3.6842
2012-01-31,-7.6503
2012-02-01,-6.5089
2012-02-02,7.5949
2012-02-03,1.4706000000000001
2012-02-06,-2.029
2012-02-07,-1.7751000000000001
2012-02-08,-3.6145
2012-02-09,-6.25
2012-02-10,1.0
2012-02-13,1.9802
2012-02-14,3.2362
2012-02-15,-5.3292
2012-02-16,7.6159
2012-02-17,-2.7692
2012-02-21,-5.0633
2012-02-22,1.6271
2012-02-23,3.9749
2012-02-24,0.0
2012-02-27,0.3155
2012-02-28,-3.7736
2012-02-29,-3.9215999999999998
2012-03-01,2.3810000000000002
2012-03-02,-0.2263
2012-03-05,-3.7689
2012-03-06,-3.4602
2012-03-07,1.4337
2012-03-08,2.4735
2012-03-09,-1.0345
2012-03-12,-1.7422
2012-03-13,3.1915
2012-03-14,-1.0309
2012-03-15,-0.3472
2012-03-16,-3.1359
2012-03-19,5.036
2012-03-20,-2.7397
2012-03-21,1.7606000000000002
2012-03-22,-4.1522
2012-03-23,1.444
2012-03-26,-0.3559
2012-03-27,2.1429
2012-03-28,-2.4476
2012-03-29,-2.509
2012-03-30,-2.2059
2012-04-02,-0.3759
2012-04-03,-0.3774
2012-04-04,-0.7576
2012-04-05,-1.9083999999999999
2012-04-09,-2.3346
2012-04-10,-5.1793
2012-04-11,2.9412000000000003
2012-04-12,1.2245
2012-04-13,-2.0161
2012-04-16,-7.8189
2012-04-17,4.4643
2012-04-18,0.4274
2012-04-19,-2.9787
2012-04-20,-1.7544
2012-04-23,0.4464
2012-04-24,0.0
2012-04-25,2.7417
2012-04-26,-7.9028
2012-04-27,-3.241
2012-04-30,0.0
2012-05-01,2.9126
2012-05-02,4.717
2012-05-03,5.4054
2012-05-04,-4.7009
2012-05-07,-1.3453
2012-05-08,13.1818
2012-05-09,-2.4096
2012-05-10,-1.2346
2012-05-11,1.25
2012-05-14,-2.0576
2012-05-15,-0.6644
2012-05-16,-6.0988
2012-05-17,1.3514
2012-05-18,-6.2222
2012-05-21,6.1611
2012-05-22,-0.8929
2012-05-23,-2.9279
2012-05-24,1.1601
2012-05-25,-2.7523
2012-05-29,0.9434
2012-05-30,1.4019
2012-05-31,-0.4608
2012-06-01,-0.9259
2012-06-04,-1.8692
2012-06-05,4.0476
2012-06-06,1.6018
2012-06-07,0.9009
2012-06-08,-4.0179
2012-06-11,6.5116
2012-06-12,2.6201
2012-06-13,-1.7021
2012-06-14,-0.8658
2012-06-15,0.4367
2012-06-18,-2.1739
2012-06-19,0.4444
2012-06-20,-3.5398
2012-06-21,0.0
2012-06-22,-1.3761
2012-06-25,-1.3953
2012-06-26,3.3019
2012-06-27,-1.3699
2012-06-28,0.9259
2012-06-29,2.2936
2012-07-02,0.0
2012-07-03,-0.8969
2012-07-05,-0.905
2012-07-06,-2.2831
2012-07-09,-1.8692
2012-07-10,-2.3810000000000002
2012-07-11,0.9756
2012-07-12,-1.4493
2012-07-13,1.4706000000000001
2012-07-16,1.4493
2012-07-17,-2.3810000000000002
2012-07-18,-0.4878
2012-07-19,1.4706000000000001
2012-07-20,-4.3478
2012-07-23,-2.0202
2012-07-24,-1.5464
2012-07-25,-2.6178
2012-07-26,2.1505
2012-07-27,-1.0526
2012-07-30,-2.1277
2012-07-31,4.3478
2012-08-01,-4.6875
2012-08-02,-2.1858
2012-08-03,-0.5587
2012-08-06,0.0
2012-08-07,-2.2472
2012-08-08,1.1494
2012-08-09,-1.1364
2012-08-10,0.5747
2012-08-13,0.5714
2012-08-14,-3.0398
2012-08-15,-0.7728
2012-08-16,6.3004999999999995
2012-08-17,-4.4444
2012-08-20,-1.7442
2012-08-21,-1.1834
2012-08-22,-2.3952
2012-08-23,1.227
2012-08-24,1.8182
2012-08-27,1.1905000000000001
2012-08-28,-3.5294
2012-08-29,3.0488
2012-08-30,1.1834
2012-08-31,0.0
2012-09-04,-5.2632
2012-09-05,-3.7037
2012-09-06,3.2051
2012-09-07,1.2422
2012-09-10,2.454
2012-09-11,3.5928
2012-09-12,-1.7341
2012-09-13,1.7574
2012-09-14,4.7691
2012-09-17,-1.2346
2012-09-18,0.0
2012-09-19,-5.0279
2012-09-20,-1.6176
2012-09-21,4.0359
2012-09-24,-5.7471
2012-09-25,0.0
2012-09-26,-0.6098
2012-09-27,1.227
2012-09-28,2.4242
2012-10-01,-1.1834
2012-10-02,-0.5988
2012-10-03,3.012
2012-10-04,-1.7544
2012-10-05,2.3810000000000002
2012-10-08,1.1628
2012-10-09,0.0
2012-10-10,-2.2989
2012-10-11,-4.1176
2012-10-12,0.0
2012-10-15,-1.1656
2012-10-16,4.2831
2012-10-17,-3.5714
2012-10-18,4.321
2012-10-19,-2.9586
2012-10-22,0.6098
2012-10-23,-1.8182
2012-10-24,6.7361
2012-10-25,-15.5642
2012-10-26,-4.1096
2012-10-31,3.5714
2012-11-01,-4.8276
2012-11-02,24.6377
2012-11-05,-0.5814
2012-11-06,-2.3392
2012-11-07,-16.1602
2012-11-08,18.5608
2012-11-09,1.8072
2012-11-12,0.0
2012-11-13,-10.0592
2012-11-14,-2.6316
2012-11-15,2.027
2012-11-16,-6.6225000000000005
2012-11-19,1.4184
2012-11-20,-3.4965
2012-11-21,2.8986
2012-11-23,0.7042
2012-11-26,-2.0979
2012-11-27,2.8571
2012-11-28,-3.4635
2012-11-29,2.1985
2012-11-30,4.1749
2012-12-03,55.4054
2012-12-04,-6.087
2012-12-05,-0.9259
2012-12-06,-2.8037
2012-12-07,-3.8462
2012-12-10,-2.0
2012-12-11,0.5102
2012-12-12,6.599
2012-12-13,-2.9286
2012-12-14,3.0169
2012-12-17,-0.9524
2012-12-18,1.4423
2012-12-19,8.0569
2012-12-20,18.8596
2012-12-21,-0.369
2012-12-24,-0.375
2012-12-26,-4.4565
2012-12-27,-5.8366
2012-12-28,0.8264
2012-12-31,-4.0984
2013-01-02,8.547
2013-01-03,0.0
2013-01-04,0.0
2013-01-07,7.874
2013-01-08,-6.5693
2013-01-09,2.3438
2013-01-10,-3.8216
2013-01-11,1.1484
2013-01-14,0.4389
2013-01-15,-5.0781
2013-01-16,1.6461000000000001
2013-01-17,3.2389
2013-01-18,-5.098
2013-01-22,-7.8512
2013-01-23,2.2478
2013-01-24,-1.7598
2013-01-25,0.4464
2013-01-28,1.7778
2013-01-29,-2.1834
2013-01-30,1.7856999999999998
2013-01-31,-2.6316
2013-02-01,2.7111
2013-02-04,-4.8324
2013-02-05,-0.4608
2013-02-06,-3.7037
2013-02-07,-3.3654
2013-02-08,-4.9751
2013-02-11,7.3298
2013-02-12,-5.0549
2013-02-13,-6.4928
2013-02-14,-6.0508
2013-02-15,-1.1623999999999999
2013-02-19,-5.3254
2013-02-20,0.625
2013-02-21,3.7267
2013-02-22,-0.5988
2013-02-25,1.2048
2013-02-26,0.0
2013-02-27,1.1905000000000001
2013-02-28,5.2941
2013-03-01,0.5587
2013-03-04,-8.8889
2013-03-05,1.8293
2013-03-06,0.5988
2013-03-07,2.3810000000000002
2013-03-08,-3.4884
2013-03-11,-3.6145
2013-03-12,-0.625
2013-03-13,0.566
2013-03-14,-1.8136
2013-03-15,0.629
2013-03-18,0.6409
2013-03-19,-3.1447
2013-03-20,0.6494
2013-03-21,2.5806
2013-03-22,0.6289
2013-03-25,-5.0
2013-03-26,2.6316
2013-03-27,-1.2821
2013-03-28,3.2468
2013-04-01,-3.7736
2013-04-02,0.0
2013-04-03,-0.6536
2013-04-04,1.9737
2013-04-05,3.2258
2013-04-08,-3.125
2013-04-09,1.9355
2013-04-10,0.6329
2013-04-11,-3.1447
2013-04-12,3.2468
2013-04-15,0.6289
2013-04-16,-2.5
2013-04-17,-1.9231
2013-04-18,0.0
2013-04-19,-0.6536
2013-04-22,3.2895
2013-04-23,-0.6369
2013-04-24,-0.641
2013-04-25,-3.2258
2013-04-26,2.6667
2013-04-29,-1.9481000000000002
2013-04-30,2.649
2013-05-01,0.0
2013-05-02,0.0
2013-05-03,-2.5806
2013-05-06,1.6556
2013-05-07,-0.5334
2013-05-08,0.2088
2013-05-09,-1.3072
2013-05-10,0.6623
2013-05-13,-0.6579
2013-05-14,-0.6623
2013-05-15,0.6667
2013-05-16,0.0
2013-05-17,1.3245
2013-05-20,2.6144
2013-05-21,-1.9108
2013-05-22,-2.5974
2013-05-23,0.6667
2013-05-24,0.6623
2013-05-28,-0.6579
2013-05-29,0.0
2013-05-30,1.3328
2013-05-31,1.9525000000000001
2013-06-03,-0.641
2013-06-04,-3.2258
2013-06-05,-1.3333
2013-06-06,0.6757
2013-06-07,-1.3423
2013-06-10,0.0
2013-06-11,-0.6803
2013-06-12,0.6849
2013-06-13,2.7211
2013-06-14,-3.3113
2013-06-17,-0.6849
2013-06-18,0.0
2013-06-19,2.7586
2013-06-20,-0.6711
2013-06-21,-2.7027
2013-06-24,0.7031
2013-06-25,1.3706
2013-06-26,2.0408
2013-06-27,0.0
2013-06-28,0.6667
2013-07-01,-1.3245
2013-07-02,0.6711
2013-07-03,0.0
2013-07-05,-1.3333
2013-07-08,0.6757
2013-07-09,4.0268
2013-07-10,1.2903
2013-07-11,0.6369
2013-07-12,-1.8987
2013-07-15,-1.0565
2013-07-16,1.0677
2013-07-17,0.6452
2013-07-18,-0.641
2013-07-19,1.625
2013-07-22,0.9404
2013-07-23,-1.8868
2013-07-24,-3.8462
2013-07-25,12.6667
2013-07-26,5.3254
2013-07-29,14.0449
2013-07-30,-1.9704000000000002
2013-07-31,-0.5025
2013-08-01,8.0808
2013-08-02,0.0
2013-08-05,-1.8692
2013-08-06,0.0
2013-08-07,-2.3810000000000002
2013-08-08,-2.439
2013-08-09,-1.5
2013-08-12,-1.5228000000000002
2013-08-13,4.1237
2013-08-14,-0.4889
2013-08-15,-7.4684
2013-08-16,9.6774
2013-08-19,1.9607999999999999
2013-08-20,0.0
2013-08-21,-1.4423
2013-08-22,1.9512
2013-08-23,-1.4354
2013-08-26,-0.4854
2013-08-27,0.0
2013-08-28,-0.4878
2013-08-29,0.0
2013-08-30,-2.451
2013-09-03,-1.5074999999999998
2013-09-04,10.7143
2013-09-05,0.9217
2013-09-06,-0.9132
2013-09-09,2.3041
2013-09-10,1.3514
2013-09-11,-2.1333
2013-09-12,-0.0908
2013-09-13,11.3636
2013-09-16,-1.2245
2013-09-17,0.4132
2013-09-18,0.0
2013-09-19,1.6461000000000001
2013-09-20,-3.6437
2013-09-23,0.4202
2013-09-24,1.2551999999999999
2013-09-25,-2.4793
2013-09-26,0.4237
2013-09-27,1.2658
2013-09-30,2.0833
2013-10-01,6.5306
2013-10-02,4.9808
2013-10-03,4.0146
2013-10-04,-7.3684
2013-10-07,-1.5152
2013-10-08,-0.3846
2013-10-09,-1.5444
2013-10-10,1.9607999999999999
2013-10-11,-5.7692
2013-10-14,1.6327
2013-10-15,-2.4096
2013-10-16,1.2346
2013-10-17,-0.813
2013-10-18,1.2295
2013-10-21,-1.6194
2013-10-22,1.6461000000000001
2013-10-23,-0.4049
2013-10-24,-13.0081
2013-10-25,-1.8692
2013-10-28,0.4762
2013-10-29,3.3175
2013-10-30,-5.7339
2013-10-31,0.2433
2013-11-01,4.3689
2013-11-04,-6.5116
2013-11-05,1.4925
2013-11-06,4.902
2013-11-07,-0.9346
2013-11-08,1.4151
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,-3.2558
2013-11-14,13.9423
2013-11-15,-5.9072
2013-11-18,-4.0359
2013-11-19,-5.1402
2013-11-20,-0.9852
2013-11-21,-10.4478
2013-11-22,0.5556
2013-11-25,3.8674
2013-11-26,2.1277
2013-11-27,1.0417
2013-11-29,-0.5155
2013-12-02,-4.6567
2013-12-03,4.3407
2013-12-04,1.5625
2013-12-05,0.5128
2013-12-06,1.0204
2013-12-09,-1.5152
2013-12-10,0.0
2013-12-11,-1.0256
2013-12-12,-1.5544
2013-12-13,4.2105
2013-12-16,-4.0404
2013-12-17,4.2105
2013-12-18,0.5051
2013-12-19,2.0101
2013-12-20,0.0
2013-12-23,-3.9409
2013-12-24,-2.0513
2013-12-26,3.6649000000000003
2013-12-27,1.5152
2013-12-30,-1.99
2013-12-31,1.5228000000000002
2014-01-02,0.0
2014-01-03,1.5
2014-01-06,-1.4778
2014-01-07,-0.5
2014-01-08,0.5025
2014-01-09,0.0
2014-01-10,-1.5
2014-01-13,-2.0305
2014-01-14,2.5907
2014-01-15,6.5657
2014-01-16,0.9479
2014-01-17,5.1643
2014-01-21,1.7856999999999998
2014-01-22,5.2632
2014-01-23,0.8333
2014-01-24,-4.5455
2014-01-27,-0.4329
2014-01-28,3.0435
2014-01-29,4.2194
2014-01-30,4.8583
2014-01-31,4.6332
2014-02-03,-3.321
2014-02-04,1.9083999999999999
2014-02-05,-2.2472
2014-02-06,5.364
2014-02-07,2.1818
2014-02-10,0.3559
2014-02-11,-0.7092
2014-02-12,-2.8571
2014-02-13,1.1029
2014-02-14,1.4545
2014-02-18,3.2258
2014-02-19,2.0833
2014-02-20,-2.7211
2014-02-21,3.1469
2014-02-24,2.0339
2014-02-25,-1.9933999999999998
2014-02-26,-1.0169
2014-02-27,-1.7123
2014-02-28,0.6969
2014-03-03,0.346
2014-03-04,3.4483
2014-03-05,4.9667
2014-03-06,2.5722
2014-03-07,-3.4056
2014-03-10,3.2051
2014-03-11,1.5644
2014-03-12,-2.7634
2014-03-13,-1.2579
2014-03-14,1.2739
2014-03-17,-3.1447
2014-03-18,0.6494
2014-03-19,-5.4839
2014-03-20,2.7304
2014-03-21,-0.9967
2014-03-24,-6.3758
2014-03-25,0.0
2014-03-26,-3.5842
2014-03-27,-2.2305
2014-03-28,5.5276
2014-03-31,1.6078999999999999
2014-04-01,1.4184
2014-04-02,-1.7483
2014-04-03,-0.3559
2014-04-04,-3.5
2014-04-07,-4.8853
2014-04-08,-1.9455
2014-04-09,0.3968
2014-04-10,-4.7431
2014-04-11,-2.4896
2014-04-14,-1.7021
2014-04-15,-4.7619
2014-04-16,0.0
2014-04-17,1.8182
2014-04-21,13.8393
2014-04-22,0.0
2014-04-23,-3.1373
2014-04-24,-18.2186
2014-04-25,-6.9307
2014-04-28,-15.4255
2014-04-29,4.4025
2014-04-30,1.8072
2014-05-01,1.0947
2014-05-02,-3.4241
2014-05-05,1.8182
2014-05-06,2.3810000000000002
2014-05-07,-2.3256
2014-05-08,0.0
2014-05-09,-13.6905
2014-05-12,10.3448
2014-05-13,5.0
2014-05-14,2.9762
2014-05-15,-1.4451
2014-05-16,-2.0528
2014-05-19,2.9939999999999998
2014-05-20,7.5581
2014-05-21,4.8649000000000004
2014-05-22,-0.5155
2014-05-23,-0.7092
2014-05-27,-3.9823
2014-05-28,-3.2609
2014-05-29,1.1236
2014-05-30,0.0
2014-06-02,-2.7778
2014-06-03,1.1429
2014-06-04,-0.565
2014-06-05,2.2727
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,-0.0069
2014-06-11,-0.5486
2014-06-12,-2.2346
2014-06-13,-1.7143000000000002
2014-06-16,1.1628
2014-06-17,-0.5747
2014-06-18,1.1561
2014-06-19,0.0
2014-06-20,-2.2857
2014-06-23,0.5848
2014-06-24,1.7442
2014-06-25,2.8571
2014-06-26,-1.6667
2014-06-27,-0.565
2014-06-30,-2.2727
2014-07-01,1.7442
2014-07-02,-1.7143000000000002
2014-07-03,0.5814
2014-07-07,-0.578
2014-07-08,-1.1628
2014-07-09,0.0
2014-07-10,-3.5294
2014-07-11,2.439
2014-07-14,0.0
2014-07-15,-1.942
2014-07-16,0.1593
2014-07-17,-1.8182
2014-07-18,1.2269
2014-07-21,-1.8218
2014-07-22,-1.8634
2014-07-23,7.5949
2014-07-24,2.3529
2014-07-25,1.7241
2014-07-28,0.565
2014-07-29,-1.1236
2014-07-30,-1.1364
2014-07-31,-2.8736
2014-08-01,-4.142
2014-08-04,1.8519
2014-08-05,1.8182
2014-08-06,0.0
2014-08-07,-1.7856999999999998
2014-08-08,0.6061
2014-08-11,11.4458
2014-08-12,-1.0811
2014-08-13,-1.0929
2014-08-14,4.4199
2014-08-15,-0.5291
2014-08-18,-0.5319
2014-08-19,-1.0695000000000001
2014-08-20,-1.6216
2014-08-21,3.8462
2014-08-22,-1.0582
2014-08-25,-1.0695000000000001
2014-08-26,1.6216
2014-08-27,7.4468
2014-08-28,0.0
2014-08-29,4.9505
2014-09-02,0.4717
2014-09-03,-1.4085
2014-09-04,2.3810000000000002
2014-09-05,1.3953
2014-09-08,0.0
2014-09-09,-3.6696999999999997
2014-09-10,-2.3810000000000002
2014-09-11,2.439
2014-09-12,0.9524
2014-09-15,-3.3019
2014-09-16,-2.8476
2014-09-17,0.4205
2014-09-18,1.0
2014-09-19,0.495
2014-09-22,-2.4631
2014-09-23,0.5051
2014-09-24,-1.5013
2014-09-25,-2.5636
2014-09-26,3.1481
2014-09-29,1.5228000000000002
2014-09-30,-1.0
2014-10-01,-3.0303
2014-10-02,-3.6458
2014-10-03,-1.0811
2014-10-06,-5.0068
2014-10-07,1.244
2014-10-08,0.0
2014-10-09,-0.5682
2014-10-10,-6.2857
2014-10-13,-1.8293
2014-10-14,-2.4845
2014-10-15,0.6369
2014-10-16,-1.2658
2014-10-17,3.2051
2014-10-20,2.4845
2014-10-21,-2.4242
2014-10-22,-3.1056
2014-10-23,-6.4103
2014-10-24,4.1096
2014-10-27,1.9737
2014-10-28,5.8065
2014-10-29,-3.3651
2014-10-30,0.3273
2014-10-31,-1.2579
2014-11-03,-1.2739
2014-11-04,0.0
2014-11-05,0.0
2014-11-06,2.5806
2014-11-07,-1.8868
2014-11-10,0.4367
2014-11-11,-0.4348
2014-11-12,-5.7692
2014-11-13,-2.7083
2014-11-14,6.9702
2014-11-17,1.3155000000000001
2014-11-18,3.7823
2014-11-19,-9.2393
2014-11-20,-2.0548
2014-11-21,0.6993
2014-11-24,-0.6944
2014-11-25,0.6993
2014-11-26,0.0
2014-11-28,-1.3889
2014-12-01,-2.1127
2014-12-02,-2.1583
2014-12-03,6.7279
2014-12-04,-0.7923
2014-12-05,-1.3889
2014-12-08,-1.8881999999999999
2014-12-09,-4.2484
2014-12-10,-5.5472
2014-12-11,-0.6647
2014-12-12,1.4581
2014-12-15,-3.1401
2014-12-16,-0.813
2014-12-17,-1.7725
2014-12-18,10.0136
2014-12-19,-5.9448
2014-12-22,4.0323
2014-12-23,-5.4264
2014-12-24,2.459
2014-12-26,-0.8
2014-12-29,0.0
2014-12-30,-1.6129
2014-12-31,-2.459
2015-01-02,1.6806999999999999
2015-01-05,-0.563
2015-01-06,0.5662
2015-01-07,2.4793
2015-01-08,0.8065
2015-01-09,3.2
2015-01-12,-1.5504
2015-01-13,4.7244
2015-01-14,-4.3891
2015-01-15,-4.0598
2015-01-16,-5.6045
2015-01-20,2.4638999999999998
2015-01-21,-0.8475
2015-01-22,0.0
2015-01-23,-0.8547
2015-01-26,-2.5862
2015-01-27,0.0
2015-01-28,-1.7699
2015-01-29,-6.3063
2015-01-30,6.7308
2015-02-02,6.3063
2015-02-03,9.322
2015-02-04,3.876
2015-02-05,-3.7313
2015-02-06,-3.1008
2015-02-09,4.0
2015-02-10,4.6154
2015-02-11,8.5892
2015-02-12,8.3414
2015-02-13,11.875
2015-02-17,8.9385
2015-02-18,-7.1795
2015-02-19,5.5249
2015-02-20,-1.0471
2015-02-23,-8.9947
2015-02-24,1.7442
2015-02-25,9.1429
2015-02-26,-2.0942
2015-02-27,-2.6738
2015-03-02,4.3956
2015-03-03,-2.1053
2015-03-04,0.5376
2015-03-05,-1.6042999999999998
2015-03-06,-0.4552
2015-03-09,-3.3645
2015-03-10,-11.2994
2015-03-11,-1.9108
2015-03-12,0.0
2015-03-13,0.0
2015-03-16,3.7013
2015-03-17,-1.6907
2015-03-18,1.2739
2015-03-19,1.8868
2015-03-20,-1.2346
2015-03-23,4.375
2015-03-24,5.3892
2015-03-25,-1.7045
2015-03-26,-4.0462
2015-03-27,-3.012
2015-03-30,0.6211
2015-03-31,3.7037
2015-04-01,4.1667
2015-04-02,-0.5714
2015-04-06,-5.1724
2015-04-07,1.8182
2015-04-08,0.5952
2015-04-09,-0.5917
2015-04-10,0.0
2015-04-13,-1.4472
2015-04-14,-1.5514999999999999
2015-04-15,0.115
2015-04-16,8.4642
2015-04-17,5.6497
2015-04-20,3.7433
2015-04-21,0.2062
2015-04-22,0.8295
2015-04-23,14.7886
2015-04-24,-6.6667
2015-04-27,-4.2857
2015-04-28,2.4876
2015-04-29,-1.4563
2015-04-30,-0.9852
2015-05-01,0.995
2015-05-04,0.9852
2015-05-05,-2.439
2015-05-06,-1.0
2015-05-07,2.0202
2015-05-08,-0.9901
2015-05-11,-0.5
2015-05-12,1.5074999999999998
2015-05-13,-0.495
2015-05-14,-0.995
2015-05-15,-1.005
2015-05-18,0.5076
2015-05-19,-0.5051
2015-05-20,0.0
2015-05-21,0.5076
2015-05-22,-0.5051
2015-05-26,0.5076
2015-05-27,2.0202
2015-05-28,-0.495
2015-05-29,0.0
2015-06-01,-1.99
2015-06-02,2.0305
2015-06-03,-2.9851
2015-06-04,1.0256
2015-06-05,-0.5076
2015-06-08,-3.0612
2015-06-09,-2.1053
2015-06-10,0.5376
2015-06-11,3.2086
2015-06-12,0.0
2015-06-15,1.0363
2015-06-16,-1.5385
2015-06-17,-1.5625
2015-06-18,-3.1746
2015-06-19,2.1858
2015-06-22,-6.4171
2015-06-23,0.5714
2015-06-24,-2.2727
2015-06-25,0.0
2015-06-26,-4.0698
2015-06-29,-3.6364
2015-06-30,7.5472
2015-07-01,-1.1696
2015-07-02,-1.7751000000000001
2015-07-06,3.012
2015-07-07,-4.0936
2015-07-08,-2.2447
2015-07-09,-1.4463
2015-07-10,-3.7975
2015-07-13,11.1842
2015-07-14,0.0
2015-07-15,-1.1834
2015-07-16,-5.3892
2015-07-17,-1.2658
2015-07-20,-0.641
2015-07-21,4.5161
2015-07-22,-5.5556
2015-07-23,4.5752
2015-07-24,-1.875
2015-07-27,-1.9108
2015-07-28,-5.1948
2015-07-29,-0.6849
2015-07-30,-7.5862
2015-07-31,2.9851
2015-08-03,-1.4493
2015-08-04,-4.4118
2015-08-05,5.3846
2015-08-06,-0.7299
2015-08-07,-12.5
2015-08-10,-2.521
2015-08-11,-0.8621
2015-08-12,9.5652
2015-08-13,1.5873
2015-08-14,6.25
2015-08-17,-2.9412000000000003
2015-08-18,-1.5152
2015-08-19,-3.8462
2015-08-20,-11.2
2015-08-21,1.8018
2015-08-24,-7.9646
2015-08-25,2.8846
2015-08-26,1.8692
2015-08-27,-2.7523
2015-08-28,0.0
2015-08-31,2.8302
2015-09-01,-2.7523
2015-09-02,-2.5295
2015-09-03,10.3382
