ticker,SKPI US Equity
2005-08-25,-2.2222
2005-08-26,-1.5152
2005-08-29,3.8462
2005-08-30,0.0
2005-08-31,3.7037
2005-09-01,3.5714
2005-09-02,-3.4483
2005-09-06,0.0
2005-09-07,-10.357099999999999
2005-09-08,3.5857
2005-09-09,0.0
2005-09-12,0.7692
2005-09-13,-0.7634
2005-09-14,2.3077
2005-09-15,-2.2556
2005-09-16,0.7692
2005-09-19,-0.7634
2005-09-21,-1.1538
2005-09-22,7.393
2005-09-23,0.0
2005-09-26,6.5217
2005-09-27,-0.6803
2005-09-28,-0.6849
2005-09-29,10.3448
2005-09-30,7.5
2005-10-03,-4.0698
2005-10-04,-1.2121
2005-10-05,1.227
2005-10-06,-0.6061
2005-10-07,0.6098
2005-10-10,-5.4545
2005-10-11,0.641
2005-10-12,-1.2739
2005-10-13,6.4516
2005-10-14,6.0606
2005-10-17,-5.1429
2005-10-18,0.0
2005-10-19,-0.6024
2005-10-20,0.0
2005-10-21,0.6061
2005-10-24,2.1084
2005-10-25,0.885
2005-10-26,0.0
2005-10-27,4.0936
2005-10-28,-0.5618
2005-10-31,-0.565
2005-11-01,3.9773
2005-11-02,-0.5464
2005-11-03,-3.8462
2005-11-04,-1.1429
2005-11-07,3.7572
2005-11-08,-1.3928
2005-11-09,0.565
2005-11-10,-0.5618
2005-11-11,1.6949
2005-11-14,6.6667
2005-11-15,1.0417
2005-11-16,13.4021
2005-11-17,-5.4545
2005-11-18,0.0
2005-11-21,-0.4808
2005-11-22,-0.4831
2005-11-23,-2.4272
2005-11-25,1.9838
2005-11-28,-2.4331
2005-11-29,0.0
2005-11-30,-1.0
2005-12-01,-1.5152
2005-12-02,-5.1282
2005-12-05,-0.5405
2005-12-06,-1.087
2005-12-07,-1.0989
2005-12-08,-0.5556
2005-12-09,0.5587
2005-12-12,4.4444
2005-12-13,1.0638
2005-12-14,8.4211
2005-12-15,-0.4854
2005-12-16,-6.3415
2005-12-19,-1.5625
2005-12-20,-3.7037
2005-12-21,-0.5495
2005-12-22,3.8674
2005-12-23,1.5957
2005-12-27,2.6178
2005-12-28,-6.6327
2005-12-29,4.3716
2005-12-30,-2.8796
2006-01-03,8.8949
2006-01-04,3.9604
2006-01-05,-4.7619
2006-01-06,0.0
2006-01-09,-1.9938
2006-01-10,-0.5165
2006-01-11,-2.5641
2006-01-12,-3.1579
2006-01-13,1.6303999999999998
2006-01-17,4.2848
2006-01-18,7.1726
2006-01-19,-1.9139
2006-01-20,-0.9756
2006-01-23,-0.4926
2006-01-24,0.0
2006-01-25,-3.9604
2006-01-26,2.5773
2006-01-27,5.0251
2006-01-30,-2.8708
2006-01-31,-3.9409
2006-02-01,-0.5128
2006-02-02,-3.6082
2006-02-03,1.6042999999999998
2006-02-06,3.6842
2006-02-07,0.5076
2006-02-08,-4.0404
2006-02-09,2.1053
2006-02-10,0.5155
2006-02-13,0.0
2006-02-14,-2.5641
2006-02-15,-6.3158
2006-02-16,6.7416
2006-02-17,-5.2632
2006-02-21,-2.2222
2006-02-22,1.7045
2006-02-23,0.5587
2006-02-24,-3.8889
2006-02-27,1.1561
2006-02-28,-5.7143
2006-03-01,1.8182
2006-03-02,2.9762
2006-03-03,0.0
2006-03-06,-0.578
2006-03-07,-1.7442
2006-03-08,-1.1834
2006-03-09,1.7964
2006-03-10,2.9412000000000003
2006-03-13,5.7143
2006-03-14,-2.7027
2006-03-15,0.5556
2006-03-16,7.7348
2006-03-17,2.5641
2006-03-20,5.0
2006-03-21,4.7619
2006-03-22,-4.5455
2006-03-23,-4.7619
2006-03-24,0.0
2006-03-27,17.5
2006-03-28,10.6383
2006-03-29,-9.6154
2006-03-30,0.0
2006-03-31,2.1277
2006-04-03,8.3333
2006-04-04,15.3846
2006-04-05,6.3333
2006-04-06,-14.1066
2006-04-07,4.0146
2006-04-10,-1.7544
2006-04-11,-1.7856999999999998
2006-04-12,0.0
2006-04-13,0.0
2006-04-17,-4.7273
2006-04-18,4.9618
2006-04-19,-3.6364
2006-04-20,-16.9811
2006-04-21,11.3636
2006-04-24,0.4082
2006-04-25,-2.439
2006-04-26,-3.3333
2006-04-27,-0.8621
2006-04-28,12.6087
2006-05-01,4.6332
2006-05-02,-0.369
2006-05-03,-4.4444
2006-05-04,3.1008
2006-05-05,-1.1278
2006-05-08,4.943
2006-05-09,-1.087
2006-05-10,-2.9304
2006-05-11,-11.3208
2006-05-12,5.1064
2006-05-15,-2.0243
2006-05-16,-7.0248
2006-05-17,2.6667
2006-05-18,-6.9264
2006-05-19,-2.3314
2006-05-22,-10.4709
2006-05-23,14.3617
2006-05-24,2.3256
2006-05-25,2.2727
2006-05-26,-2.2222
2006-05-30,-1.8182
2006-05-31,-5.0926
2006-06-01,-2.9268
2006-06-02,-4.5226
2006-06-05,5.2632
2006-06-06,-2.45
2006-06-07,-1.0764
2006-06-08,-9.3264
2006-06-09,-11.4286
2006-06-12,-22.5806
2006-06-13,-6.6667
2006-06-14,-8.0357
2006-06-15,33.9806
2006-06-16,-3.6231999999999998
2006-06-19,-1.5038
2006-06-20,-6.1068999999999996
2006-06-21,-8.9431
2006-06-22,5.4576
2006-06-23,14.2978
2006-06-26,27.4074
2006-06-27,-12.7907
2006-06-28,4.0
2006-06-29,0.0
2006-06-30,-2.5641
2006-07-03,3.9474
2006-07-05,-5.0633
2006-07-06,-2.0
2006-07-07,-0.6803
2006-07-10,0.6849
2006-07-11,1.3605
2006-07-12,-6.0403
2006-07-13,-7.1429
2006-07-14,2.3077
2006-07-17,-2.2556
2006-07-18,-6.9231
2006-07-19,7.438
2006-07-20,2.3077
2006-07-21,2.2556
2006-07-24,-3.6765
2006-07-25,-12.2137
2006-07-26,5.2174
2006-07-27,0.0
2006-07-28,3.3058
2006-07-31,8.0
2006-08-01,0.0
2006-08-02,-2.963
2006-08-03,-4.5802
2006-08-04,3.2
2006-08-07,-5.4264
2006-08-08,2.459
2006-08-09,0.0
2006-08-10,-5.6
2006-08-14,0.0
2006-08-15,-2.5423999999999998
2006-08-16,-4.3478
2006-08-17,4.5455
2006-08-18,2.6087
2006-08-21,0.0
2006-08-22,-6.7797
2006-08-23,-1.8068
2006-08-24,15.7273
2006-08-25,-7.96
2006-08-28,4.3025
2006-08-29,-5.0
2006-08-30,2.6316
2006-08-31,0.0
2006-09-01,-3.4188
2006-09-05,-1.7699
2006-09-08,1.8018
2006-09-11,-8.8496
2006-09-12,1.9417
2006-09-13,-1.9048
2006-09-14,-7.767
2006-09-15,-5.2632
2006-09-18,6.6667
2006-09-19,-1.0417
2006-09-20,-15.7895
2006-09-21,-1.25
2006-09-22,-7.5949
2006-09-25,-6.8493
2006-09-26,2.9412000000000003
2006-09-27,-2.8571
2006-09-28,-4.2463
2006-09-29,1.5166
2006-10-02,19.5159
2006-10-03,0.0
2006-10-04,11.3924
2006-10-05,-3.4091
2006-10-06,0.0
2006-10-09,-3.5294
2006-10-11,25.6098
2006-10-12,-8.7379
2006-10-13,6.4029
2006-10-16,2.9807
2006-10-17,0.0
2006-10-18,-6.7961
2006-10-19,2.0833
2006-10-20,-4.0816
2006-10-23,-4.242
2006-10-24,2.2218999999999998
2006-10-25,1.0732
2006-10-26,6.4516
2006-10-27,1.0101
2006-10-30,-2.0
2006-10-31,-7.1429
2006-11-01,4.3956
2006-11-02,-3.1579
2006-11-03,0.0
2006-11-06,-7.6087
2006-11-07,0.0
2006-11-08,2.3529
2006-11-09,-8.046
2006-11-13,8.75
2006-11-14,-4.5977
2006-11-15,-7.2289
2006-11-16,-1.2987
2006-11-17,5.2632
2006-11-20,0.0
2006-11-21,3.75
2006-11-22,-3.6145
2006-11-24,0.0
2006-11-27,-5.0
2006-11-28,1.3158
2006-11-29,1.2987
2006-11-30,0.641
2006-12-01,17.1975
2006-12-04,-5.4348
2006-12-05,-4.5977
2006-12-06,7.2289
2006-12-07,-10.1124
2006-12-11,-4.9766
2006-12-12,1.2908
2006-12-13,-0.6494
2006-12-15,3.268
2006-12-18,-3.7975
2006-12-19,-2.6316
2006-12-20,-4.0541
2006-12-21,1.4085
2006-12-22,-4.1667
2006-12-26,-1.4493
2006-12-27,-4.4118
2006-12-28,0.0
2006-12-29,4.6154
2007-01-03,10.2941
2007-01-04,-1.3333
2007-01-05,0.0
2007-01-08,-6.7568
2007-01-09,5.7971
2007-01-10,-4.1096
2007-01-11,0.0
2007-01-12,0.0
2007-01-16,-5.7143
2007-01-17,6.0606
2007-01-18,1.4464000000000001
2007-01-19,-0.0176
2007-01-22,0.0
2007-01-23,-4.2254
2007-01-24,0.0
2007-01-25,5.8824
2007-01-26,1.3889
2007-01-29,-1.3699
2007-01-30,-6.9444
2007-01-31,0.0
2007-02-05,0.0
2007-02-06,0.0
2007-02-07,4.4776
2007-02-08,-5.7143
2007-02-09,6.0606
2007-02-12,0.0
2007-02-13,-5.7143
2007-02-15,0.0
2007-02-16,0.0
2007-02-20,0.0
2007-02-21,-1.5152
2007-02-22,0.0
2007-02-23,1.5385
2007-02-26,1.5152
2007-02-28,4.4776
2007-03-05,-7.1429
2007-03-06,3.0577
2007-03-07,-5.9526
2007-03-08,-1.5873
2007-03-09,4.8387
2007-03-12,-3.0769
2007-03-13,-3.1746
2007-03-14,-3.2787
2007-03-15,-1.6949
2007-03-16,-3.4483
2007-03-19,-1.7856999999999998
2007-03-20,-1.8182
2007-03-21,-7.4074
2007-03-22,1.2
2007-03-23,-1.1858
2007-03-26,4.0
2007-03-27,25.0
2007-03-28,-20.0
2007-03-29,1.9231
2007-03-30,-4.717
2007-04-02,-3.9604
2007-04-03,7.2165
2007-04-04,3.6538
2007-04-05,-7.2356
2007-04-09,-3.8
2007-04-10,3.9501
2007-04-11,0.0
2007-04-12,0.0
2007-04-13,8.0
2007-04-16,1.8519
2007-04-17,-4.5227
2007-04-18,-6.6889
2007-04-19,0.0
2007-04-20,0.4082
2007-04-23,2.6423
2007-04-24,0.9901
2007-04-25,-1.9607999999999999
2007-04-26,2.0
2007-04-27,-3.9215999999999998
2007-04-30,2.0408
2007-05-01,-6.0
2007-05-02,4.2553
2007-05-03,2.0408
2007-05-04,-10.0
2007-05-07,-4.4444
2007-05-08,0.0
2007-05-09,27.907
2007-05-10,-15.4545
2007-05-11,-3.2258
2007-05-14,-2.1944
2007-05-15,-2.3005
2007-05-16,0.0291
2007-05-17,2.3249
2007-05-18,-0.0284
2007-05-21,0.0
2007-05-22,0.0
2007-05-23,0.0
2007-05-24,-4.517
2007-05-25,-0.0298
2007-05-29,4.7619
2007-05-30,0.0
2007-05-31,2.2727
2007-06-01,4.4444
2007-06-04,-10.0
2007-06-05,4.0189
2007-06-06,13.6364
2007-06-07,16.0
2007-06-08,10.3448
2007-06-11,-3.125
2007-06-12,-17.7419
2007-06-13,-3.9215999999999998
2007-06-14,6.1224
2007-06-15,11.538499999999999
2007-06-18,-13.7931
2007-06-19,4.0
2007-06-20,-3.8221
2007-06-21,-0.025
2007-06-22,-3.9625
2007-06-25,6.2085
2007-06-26,0.0
2007-06-27,-3.9215999999999998
2007-06-28,4.0816
2007-06-29,0.0
2007-07-02,-1.9607999999999999
2007-07-03,-6.0
2007-07-05,6.383
2007-07-06,-4.0
2007-07-09,2.0833
2007-07-10,2.0408
2007-07-11,-3.975
2007-07-12,8.3051
2007-07-13,1.9231
2007-07-16,-1.8868
2007-07-17,-1.899
2007-07-18,1.9358
2007-07-19,0.0
2007-07-20,-1.9231
2007-07-23,-1.9607999999999999
2007-07-24,0.0
2007-07-25,-2.0
2007-07-26,0.0
2007-07-27,-4.0816
2007-07-30,2.1277
2007-07-31,2.0833
2007-08-02,0.0
2007-08-03,-6.1224
2007-08-06,0.0
2007-08-07,-2.1739
2007-08-08,-2.2222
2007-08-09,0.0
2007-08-10,-4.5455
2007-08-13,7.1429
2007-08-14,-11.1111
2007-08-16,5.0
2007-08-17,4.7619
2007-08-20,-6.8182
2007-08-21,-14.6341
2007-08-22,2.8571
2007-08-23,-2.7778
2007-08-24,-2.8571
2007-08-27,2.9412000000000003
2007-08-28,5.7143
2007-08-29,-5.4054
2007-08-30,0.0
2007-08-31,0.0
2007-09-04,0.0
2007-09-05,5.7143
2007-09-06,0.0
2007-09-07,-5.1350999999999996
2007-09-10,-0.2849
2007-09-11,-5.7143
2007-09-12,-6.0606
2007-09-13,9.6774
2007-09-14,0.0
2007-09-17,-7.3529
2007-09-18,-1.5873
2007-09-20,6.4516
2007-09-21,-6.0606
2007-09-24,6.4516
2007-09-25,-6.0606
2007-09-26,22.5806
2007-09-27,0.0
2007-09-28,0.0
2007-10-01,2.6316
2007-10-02,0.0
2007-10-03,-2.5641
2007-10-04,0.0
2007-10-05,31.5789
2007-10-08,0.0
2007-10-09,-2.0
2007-10-10,-22.449
2007-10-11,7.8947
2007-10-12,-9.7256
2007-10-15,21.5805
2007-10-16,-11.1111
2007-10-17,0.0
2007-10-19,-2.5
2007-10-22,2.5641
2007-10-23,0.0
2007-10-24,-7.5
2007-10-30,0.0
2007-11-01,2.7027
2007-11-02,-10.526299999999999
2007-11-06,2.9412000000000003
2007-11-07,-2.8571
2007-11-08,0.0
2007-11-09,0.0
2007-11-13,5.8824
2007-11-14,-13.8889
2007-11-15,0.0
2007-11-19,-12.8629
2007-11-20,11.0597
2007-11-21,0.0
2007-11-23,-3.3333
2007-11-26,-3.4483
2007-11-27,7.1429
2007-11-28,-6.6667
2007-11-29,-7.1429
2007-11-30,0.0
2007-12-03,-7.6923
2007-12-04,4.1667
2007-12-05,-20.0
2007-12-06,11.0
2007-12-10,-9.9099
2007-12-11,5.0
2007-12-12,0.0
2007-12-13,0.0
2007-12-14,0.0
2007-12-17,4.7619
2007-12-18,-9.0909
2007-12-19,1.4375
2007-12-20,-0.4313
2007-12-21,0.4332
2007-12-24,-0.4313
2007-12-27,6.4356
2007-12-28,0.0
2007-12-31,0.0
2008-01-02,11.6279
2008-01-03,4.1667
2008-01-04,12.0
2008-01-07,16.0714
2008-01-08,10.7692
2008-01-09,0.0
2008-01-10,-5.5556
2008-01-14,-8.8235
2008-01-15,-9.6774
2008-01-18,-19.6429
2008-01-22,0.0
2008-01-23,0.0
2008-01-24,-13.3333
2008-01-25,2.5641
2008-01-28,0.0
2008-01-29,12.5
2008-01-30,11.1111
2008-01-31,16.0
2008-02-01,-20.6897
2008-02-05,17.3913
2008-02-06,-11.1111
2008-02-07,33.3333
2008-02-08,-6.25
2008-02-11,-26.0
2008-02-12,10.3604
2008-02-14,-2.0408
2008-02-19,4.1667
2008-02-20,-12.0
2008-02-26,13.6364
2008-02-27,0.0
2008-02-28,-8.0
2008-02-29,0.0
2008-03-04,4.3478
2008-03-06,-4.1667
2008-03-07,0.0
2008-03-10,0.0
2008-03-11,-4.3478
2008-03-12,0.0
2008-03-14,-4.5455
2008-03-27,-4.2857
2008-03-28,0.0
2008-04-01,4.4776
2008-04-02,-4.2857
2008-04-03,19.403
2008-04-04,0.0
2008-04-07,41.6667
2008-04-08,-11.7647
2008-04-09,-10.0
2008-04-10,3.7037
2008-04-11,-3.5714
2008-04-14,0.0
2008-04-15,-3.7037
2008-04-18,0.0
2008-04-21,-15.3846
2008-04-22,13.6364
2008-04-23,-12.0
2008-04-24,13.6364
2008-04-28,8.0
2008-04-29,0.0
2008-04-30,-7.4074
2008-05-01,0.0
2008-05-02,-8.0
2008-05-05,8.6957
2008-05-06,0.0
2008-05-07,52.0
2008-05-12,-10.526299999999999
2008-05-13,0.0
2008-05-21,-8.8235
2008-05-22,3.1855
2008-05-23,-1.524
2008-05-27,-11.1111
2008-05-28,0.0
2008-05-29,-21.4286
2008-05-30,0.0
2008-06-02,45.4545
2008-06-03,-20.3125
2008-06-04,-13.7255
2008-06-05,9.0909
2008-06-06,-4.1667
2008-06-09,-8.2609
2008-06-10,4.2654
2008-06-11,13.6364
2008-06-12,-11.95
2008-06-13,13.5718
2008-06-16,-18.0
2008-06-18,7.3171
2008-06-19,-7.2727
2008-06-20,-1.9607999999999999
2008-06-23,0.0
2008-06-24,-10.0
2008-06-25,-11.1111
2008-06-30,6.25
2008-07-02,-8.8235
2008-07-03,-19.3548
2008-07-07,0.0
2008-07-09,0.0
2008-07-11,8.0
2008-07-15,-7.4074
2008-07-16,-4.0
2008-07-17,-8.3333
2008-07-18,18.1818
2008-07-21,-15.3846
2008-07-22,18.1818
2008-07-23,-7.6923
2008-07-29,8.3333
2008-07-30,-11.538499999999999
2008-08-05,13.0435
2008-08-06,0.0
2008-08-07,0.0
2008-08-11,-23.0769
2008-08-12,40.0
2008-08-13,-28.5714
2008-08-14,-13.0
2008-08-15,14.9425
2008-08-19,0.0
2008-08-21,0.0
2008-08-22,-10.0
2008-08-26,0.0
2008-08-28,-11.1111
2008-08-29,0.0
2008-09-02,-6.25
2008-09-03,6.6667
2008-09-04,12.5
2008-09-08,-11.1111
2008-09-09,7.5
2008-09-10,-18.6047
2008-09-11,-14.2857
2008-09-16,0.0
2008-09-17,0.0
2008-09-18,31.4583
2008-09-19,-23.9303
2008-09-22,0.0
2008-09-23,0.0
2008-09-30,31.4583
2008-10-01,-49.2868
2008-10-02,2.5
2008-10-06,0.0
2008-10-07,-24.3902
2008-10-09,3.2258
2008-10-10,-6.25
2008-10-14,0.0
2008-10-15,33.3333
2008-10-16,0.0
2008-10-17,25.0
2008-10-20,58.0
2008-10-21,-24.0506
2008-10-22,-16.6667
2008-10-23,0.0
2008-10-24,40.0
2008-10-30,-42.8571
2008-10-31,100.0
2008-11-03,0.0
2008-11-04,62.5
2008-11-05,0.0
2008-11-11,-61.2981
2008-11-12,0.0
2008-11-13,78.882
2008-11-14,0.0
2008-11-18,0.0
2008-11-20,-44.0972
2008-11-24,0.0
2008-11-25,39.1304
2008-12-02,0.0
2008-12-04,0.0
2008-12-09,0.0
2008-12-10,-35.5357
2008-12-19,15.5125
2008-12-22,5.5156
2008-12-23,9.0909
2008-12-26,-33.125
2008-12-29,49.5327
2008-12-30,16.6667
2008-12-31,-14.2857
2009-01-02,16.6667
2009-01-05,-14.2857
2009-01-08,16.6667
2009-01-13,0.0
2009-01-14,-14.2857
2009-01-20,0.0
2009-01-23,0.0
2009-01-29,-1.4583
2009-01-30,0.0
2009-02-13,0.4228
2009-02-17,1.2631999999999999
2009-02-24,-2.7027
2009-02-27,-14.2094
2009-03-03,1.6189
2009-03-05,0.0
2009-03-10,-21.5686
2009-03-13,57.5
2009-03-17,-36.2103
2009-03-23,2.0218
2009-03-24,0.0
2009-03-27,21.9512
2009-03-31,30.0
2009-04-01,7.6923
2009-04-02,0.0
2009-04-03,7.1429
2009-04-08,73.3333
2009-04-09,-7.6923
2009-04-14,0.0
2009-04-24,-25.0
2009-04-27,7.7778
2009-04-28,-15.4639
2009-05-04,-0.9909
2009-05-11,0.0
2009-05-12,0.0
2009-05-15,23.1717
2009-05-18,-18.8125
2009-05-19,-1.4627
2009-05-21,87.5
2009-05-22,-6.6667
2009-05-26,-28.5714
2009-05-27,0.0
2009-05-28,20.0
2009-05-29,16.6667
2009-06-01,0.0
2009-06-02,0.0
2009-06-04,-14.2857
2009-06-05,0.0
2009-06-08,16.6667
2009-06-10,-14.2857
2009-06-11,0.1042
2009-06-12,8.2206
2009-06-15,-7.6923
2009-06-16,-16.6667
2009-06-19,20.0
2009-06-22,83.3333
2009-06-23,-45.4545
2009-06-24,75.0
2009-06-29,-33.3333
2009-06-30,-7.1429
2009-07-02,7.0192
2009-07-06,0.6289
2009-07-07,-14.2857
2009-07-09,25.0
2009-07-13,-20.0
2009-07-14,-16.6667
2009-07-15,25.0
2009-07-16,-4.0
2009-07-17,4.1667
2009-07-20,-4.0
2009-07-21,0.0
2009-07-22,0.0
2009-07-23,-33.3333
2009-07-24,50.0
2009-07-27,0.0
2009-07-28,8.3333
2009-07-30,-7.6923
2009-07-31,0.0
2009-08-03,49.1667
2009-08-04,-27.3743
2009-08-05,14.6154
2009-08-06,-2.6846
2009-08-10,10.3448
2009-08-11,6.25
2009-08-13,-11.7647
2009-08-14,0.0
2009-08-17,20.0
2009-08-18,11.1111
2009-08-19,-0.5
2009-08-20,0.5025
2009-08-21,5.0
2009-08-24,9.5238
2009-08-25,8.6957
2009-08-26,40.0
2009-08-27,31.4286
2009-08-28,-34.7826
2009-09-01,13.3333
2009-09-02,17.647100000000002
2009-09-03,-12.5
2009-09-04,-14.2857
2009-09-08,-10.0
2009-09-14,7.037
2009-09-15,3.4602
2009-09-17,-33.1104
2009-09-18,50.0
2009-09-21,0.0
2009-09-22,3.0
2009-09-23,-15.8576
2009-09-24,15.3846
2009-09-25,10.0
2009-09-29,-2.1212
2009-09-30,23.839
2009-10-01,-7.5
2009-10-02,8.1081
2009-10-05,0.0
2009-10-06,-2.5
2009-10-08,2.5641
2009-10-09,0.0
2009-10-13,-5.0
2009-10-14,5.2632
2009-10-15,-12.5
2009-10-16,5.7143
2009-10-20,-5.4054
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,-14.2857
2009-10-26,0.0
2009-10-27,0.0
2009-10-28,-3.3333
2009-10-29,20.6897
2009-10-30,-18.8571
2009-11-03,-5.6338
2009-11-05,15.6716
2009-11-06,9.6774
2009-11-09,-8.5294
2009-11-11,-7.3955
2009-11-13,-9.7222
2009-11-20,-3.8462
2009-11-25,0.0
2009-11-27,55.6
2009-11-30,-7.455
2009-12-01,-11.1111
2009-12-02,-6.25
2009-12-03,15.0
2009-12-04,-13.0435
2009-12-07,0.0
2009-12-08,-6.6667
2009-12-09,17.8571
2009-12-10,-10.6061
2009-12-11,-11.8644
2009-12-14,23.0769
2009-12-15,-6.25
2009-12-16,-16.6042
2009-12-17,23.9071
2009-12-18,-18.9919
2009-12-21,23.4445
2009-12-23,-19.0323
2009-12-24,0.3984
2009-12-28,0.0
2009-12-31,0.0
2010-01-08,-24.6032
2010-01-11,-15.7895
2010-01-12,18.75
2010-01-13,-10.4605
2010-01-19,-3.0125
2010-01-20,-9.0909
2010-01-21,-12.6667
2010-01-22,-4.5802
2010-01-26,24.0
2010-01-28,-16.129
2010-02-01,-3.0769
2010-02-03,3.1746
2010-02-04,0.0
2010-02-05,-3.0769
2010-02-10,0.0
2010-02-17,-8.7302
2010-02-19,34.7826
2010-02-26,-33.5484
2010-03-02,0.0
2010-03-04,26.2136
2010-03-05,-15.3846
2010-03-08,18.1818
2010-03-12,7.6923
2010-03-16,-14.1964
2010-03-18,-7.18
2010-03-22,39.0135
2010-03-24,-21.6935
2010-03-30,0.0
2010-04-05,0.0
2010-04-06,7.1061
2010-04-09,-10.2404
2010-04-15,-5.624
2010-04-16,4.5403
2010-04-20,-19.8154
2010-04-21,-0.2031
2010-04-22,30.1221
2010-04-28,-8.2377
2010-04-29,-8.1818
2010-04-30,-0.9901
2010-05-04,19.875
2010-05-07,-8.2377
2010-05-10,-9.0909
2010-05-14,0.0
2010-05-17,0.0
2010-05-19,-30.0
2010-05-24,42.6786
2010-05-25,0.0
2010-05-26,0.0
2010-05-27,-19.8999
2010-05-28,0.0
2010-06-01,22.3438
2010-06-02,-9.1954
2010-06-04,0.0
2010-06-07,12.3769
2010-06-09,0.0
2010-06-11,20.1502
2010-06-16,-16.6667
2010-06-17,0.0
2010-06-18,-10.0
2010-06-22,33.1944
2010-06-24,166.9447
2010-06-25,-31.25
2010-06-28,-26.7614
2010-06-29,-1.9395
2010-06-30,13.9241
2010-07-01,0.0
2010-07-02,0.0
2010-07-06,-0.0694
2010-07-07,0.0695
2010-07-08,-2.7778
2010-07-09,7.8214
2010-07-12,29.8443
2010-07-13,16.3265
2010-07-14,-15.7456
2010-07-15,8.2769
2010-07-16,23.0769
2010-07-19,-9.375
2010-07-20,10.3017
2010-07-21,-3.1262
2010-07-22,6.1718
2010-07-23,-5.7751
2010-07-26,6.4516
2010-07-27,53.0303
2010-07-28,-11.0891
2010-07-29,-2.0045
2010-07-30,-12.5
2010-08-02,-3.8961
2010-08-03,8.1081
2010-08-04,0.0
2010-08-05,13.75
2010-08-06,0.2198
2010-08-09,9.6491
2010-08-10,-2.025
2010-08-11,-6.0985
2010-08-12,-4.1304
2010-08-13,4.3084
2010-08-16,-2.1739
2010-08-17,9.9722
2010-08-18,-7.0472
2010-08-19,14.1304
2010-08-20,2.8333
2010-08-23,-2.0144
2010-08-24,13.4216
2010-08-25,1.6667
2010-08-26,-9.6721
2010-08-27,-7.2595
2010-08-30,-6.0665
2010-08-31,6.6667
2010-09-01,13.2812
2010-09-02,4.3103
2010-09-03,-0.8264
2010-09-07,0.1667
2010-09-08,-0.9983
2010-09-09,4.2017
2010-09-10,3.0645
2010-09-13,-1.252
2010-09-14,12.8368
2010-09-15,28.5112
2010-09-16,-7.1038
2010-09-17,1.1764999999999999
2010-09-20,0.0
2010-09-21,0.0
2010-09-22,8.1395
2010-09-23,0.0
2010-09-24,-19.8925
2010-09-27,6.0403
2010-09-28,13.9241
2010-09-29,2.2222
2010-09-30,-10.7609
2010-10-01,7.1864
2010-10-04,0.0
2010-10-05,-1.1364
2010-10-06,-2.2989
2010-10-07,-2.3529
2010-10-08,-7.8313
2010-10-11,7.1895
2010-10-12,-4.878
2010-10-13,-16.6667
2010-10-14,7.3846
2010-10-15,-11.0315
2010-10-18,-6.6023
2010-10-19,0.0
