ticker,VMI US Equity
2000-05-25,-0.9554
2000-05-26,2.8939
2000-05-30,-2.1875
2000-05-31,0.639
2000-06-01,0.0
2000-06-02,-0.9524
2000-06-05,-0.641
2000-06-06,0.3226
2000-06-07,-1.2862
2000-06-08,2.9316
2000-06-09,-1.5823
2000-06-12,0.0
2000-06-13,0.0
2000-06-14,-2.2508
2000-06-15,0.0
2000-06-16,0.6579
2000-06-19,-1.634
2000-06-20,0.3322
2000-06-21,3.6424
2000-06-22,-1.5974
2000-06-23,-0.6494
2000-06-26,1.3072
2000-06-27,1.4516
2000-06-28,0.4102
2000-06-29,-0.2383
2000-06-30,1.2739
2000-07-03,0.3145
2000-07-05,0.627
2000-07-06,0.0
2000-07-07,0.9346
2000-07-10,0.0
2000-07-11,0.0
2000-07-12,0.6173
2000-07-13,2.454
2000-07-14,1.4969999999999999
2000-07-17,0.885
2000-07-18,0.5848
2000-07-19,-4.0698
2000-07-20,0.6061
2000-07-21,1.2048
2000-07-24,-2.0833
2000-07-25,0.304
2000-07-26,0.0
2000-07-27,-0.6061
2000-07-28,0.0
2000-07-31,-0.9146
2000-08-01,-4.0
2000-08-02,-0.3205
2000-08-03,-0.3215
2000-08-04,1.6129
2000-08-07,-3.4920999999999998
2000-08-08,5.2632
2000-08-09,-0.3125
2000-08-10,-3.4483
2000-08-11,3.8961
2000-08-14,-3.4375
2000-08-15,-6.1489
2000-08-16,4.1379
2000-08-17,1.2417
2000-08-18,-3.5159000000000002
2000-08-21,-0.678
2000-08-22,0.3413
2000-08-23,-0.3401
2000-08-24,1.0239
2000-08-25,0.6757
2000-08-28,-1.0067
2000-08-29,3.7288
2000-08-30,-0.3268
2000-08-31,-0.6557
2000-09-01,5.2805
2000-09-05,4.0752
2000-09-06,-4.8946
2000-09-07,1.9794
2000-09-08,2.1739
2000-09-11,0.304
2000-09-12,0.303
2000-09-13,-0.6042
2000-09-14,0.304
2000-09-15,-0.8333
2000-09-18,0.2292
2000-09-19,0.0
2000-09-20,-0.3049
2000-09-21,-3.6696999999999997
2000-09-22,0.6349
2000-09-25,0.0
2000-09-26,-0.3155
2000-09-27,1.2785
2000-09-28,0.3135
2000-09-29,-0.625
2000-10-02,0.6289
2000-10-03,0.0
2000-10-04,-1.5625
2000-10-05,-0.6349
2000-10-06,-2.2364
2000-10-09,-1.3072
2000-10-10,-0.3311
2000-10-11,2.3256
2000-10-12,-1.9481000000000002
2000-10-13,2.3179
2000-10-16,-1.2945
2000-10-17,-1.6393
2000-10-18,-1.6667
2000-10-19,1.3559
2000-10-20,3.01
2000-10-23,2.2727
2000-10-24,-1.5873
2000-10-25,-0.6452
2000-10-26,-5.1948
2000-10-27,1.7123
2000-10-30,-2.3569
2000-10-31,12.4138
2000-11-01,-3.0675
2000-11-02,1.2658
2000-11-03,0.3125
2000-11-06,-0.9346
2000-11-07,1.2579
2000-11-08,-1.8634
2000-11-09,1.8987
2000-11-10,-0.3106
2000-11-13,-2.1807
2000-11-14,1.9108
2000-11-15,-5.625
2000-11-16,-7.947
2000-11-17,4.3165
2000-11-20,3.7931
2000-11-21,2.3256
2000-11-22,-1.2987
2000-11-24,0.6579
2000-11-27,-1.3072
2000-11-28,1.9868000000000001
2000-11-29,0.974
2000-11-30,-5.4662
2000-12-01,5.2721
2000-12-04,4.6850000000000005
2000-12-05,-1.8519
2000-12-06,0.3145
2000-12-07,-0.9404
2000-12-08,1.8987
2000-12-11,-0.9317
2000-12-12,-7.21
2000-12-13,3.3784
2000-12-14,-0.6536
2000-12-15,-0.9868
2000-12-18,-1.6611
2000-12-19,-5.0676
2000-12-20,-0.7117
2000-12-21,-9.319
2000-12-22,12.253
2000-12-26,-1.4085
2000-12-27,11.0857
2000-12-28,0.0
2000-12-29,-5.1613
2001-01-02,-7.568
2001-01-03,8.1877
2001-01-04,-6.1224
2001-01-05,3.6231999999999998
2001-01-08,-0.6993
2001-01-09,0.7042
2001-01-10,0.6993
2001-01-11,1.3889
2001-01-12,3.0822
2001-01-16,-2.6578
2001-01-17,-0.6826
2001-01-18,1.7182
2001-01-19,3.0405
2001-01-22,-2.9508
2001-01-23,5.4054
2001-01-24,-2.5641
2001-01-25,2.3026
2001-01-26,-0.9646
2001-01-29,5.5195
2001-01-30,-4.0
2001-01-31,0.3205
2001-02-01,-1.5974
2001-02-02,-0.6494
2001-02-05,-1.3072
2001-02-06,0.6623
2001-02-07,4.6053
2001-02-08,-0.6289
2001-02-09,-0.3165
2001-02-12,0.6349
2001-02-13,0.0
2001-02-14,-1.5773000000000001
2001-02-15,0.0
2001-02-16,-0.3205
2001-02-20,-4.8232
2001-02-21,-11.1486
2001-02-22,4.943
2001-02-23,-0.7246
2001-02-26,10.3102
2001-02-27,-2.3987
2001-02-28,-0.678
2001-03-01,1.0239
2001-03-02,-1.6892
2001-03-05,-2.4055
2001-03-06,1.7606000000000002
2001-03-07,0.346
2001-03-08,0.0
2001-03-09,-2.7586
2001-03-12,-4.9645
2001-03-13,5.2239
2001-03-14,-3.9007
2001-03-15,-3.321
2001-03-16,-4.1985
2001-03-19,3.8845
2001-03-20,-1.4382
2001-03-21,1.1673
2001-03-22,0.3846
2001-03-23,-0.3831
2001-03-26,0.7692
2001-03-27,-0.3817
2001-03-28,-7.6475
2001-03-29,-0.8333
2001-03-30,13.8655
2001-04-02,-8.1181
2001-04-03,2.8112
2001-04-04,-3.5156
2001-04-05,3.2389
2001-04-06,5.8824
2001-04-09,-5.8963
2001-04-10,-1.7631999999999999
2001-04-11,-3.7821
2001-04-12,0.7328
2001-04-16,-0.463
2001-04-17,-0.3322
2001-04-18,-0.6667
2001-04-19,0.2013
2001-04-20,-1.5405
2001-04-23,0.2041
2001-04-24,-0.5431
2001-04-25,5.802
2001-04-26,-4.6452
2001-04-27,1.4885
2001-04-30,-0.0667
2001-05-01,4.4029
2001-05-02,2.5559
2001-05-03,-3.053
2001-05-04,3.4062
2001-05-07,-3.5426
2001-05-08,0.3866
2001-05-09,-0.1926
2001-05-10,-1.0289
2001-05-11,-2.5341
2001-05-14,1.6667
2001-05-15,1.6393
2001-05-16,2.9677
2001-05-17,0.5013
2001-05-18,-0.1559
2001-05-21,1.5298
2001-05-22,0.861
2001-05-23,-1.8293
2001-05-24,0.3106
2001-05-25,0.0
2001-05-29,-0.6811
2001-05-30,2.2444
2001-05-31,-2.9268
2001-06-01,0.8166
2001-06-04,0.0
2001-06-05,0.9346
2001-06-06,-0.3086
2001-06-07,-0.3096
2001-06-08,-0.8075
2001-06-11,1.3776
2001-06-12,0.3706
2001-06-13,-0.3077
2001-06-14,-0.0617
2001-06-15,0.0618
2001-06-18,0.2469
2001-06-19,-0.9236
2001-06-20,2.4239
2001-06-21,0.8495
2001-06-22,-6.1974
2001-06-25,-3.4638
2001-06-26,1.1296
2001-06-27,5.4862
2001-06-28,3.0644
2001-06-29,10.4369
2001-07-02,-6.1538
2001-07-03,-0.8197
2001-07-05,-3.4238
2001-07-06,-0.978
2001-07-09,2.0987999999999998
2001-07-10,-3.8693999999999997
2001-07-11,4.0881
2001-07-12,2.719
2001-07-13,-1.5293999999999999
2001-07-16,0.0597
2001-07-17,0.0
2001-07-18,-1.2537
2001-07-19,3.3857
2001-07-20,-0.5848
2001-07-23,0.0
2001-07-24,1.1764999999999999
2001-07-25,-0.407
2001-07-26,0.4086
2001-07-27,-2.6163
2001-07-30,1.4925
2001-07-31,-0.5294
2001-08-01,0.5322
2001-08-02,1.4706000000000001
2001-08-03,3.0145
2001-08-06,-2.3635
2001-08-07,0.0
2001-08-08,0.634
2001-08-09,3.3219
2001-08-10,-0.1663
2001-08-13,-1.166
2001-08-14,1.573
2001-08-15,-0.4425
2001-08-16,-1.3889
2001-08-17,-1.1268
2001-08-20,1.7094
2001-08-21,-3.3613
2001-08-22,0.2899
2001-08-23,1.1561
2001-08-24,0.0
2001-08-27,-0.4
2001-08-28,0.2869
2001-08-29,0.4005
2001-08-30,0.0
2001-08-31,0.0
2001-09-04,-2.2792
2001-09-05,0.0583
2001-09-06,-0.3497
2001-09-07,-1.6959
2001-09-10,-6.3653
2001-09-17,-5.3367
2001-09-18,2.5503
2001-09-19,3.5995
2001-09-20,-5.18
2001-09-21,-0.0666
2001-09-24,3.6
2001-09-25,-2.8314
2001-09-26,-6.9868
2001-09-27,-3.4335
2001-09-28,3.7037
2001-10-01,-6.2143
2001-10-02,3.2749
2001-10-03,-1.9174
2001-10-04,-1.4285999999999999
2001-10-05,0.0763
2001-10-08,9.9848
2001-10-09,-5.7519
2001-10-10,7.3529
2001-10-11,9.9315
2001-10-12,-5.0467
2001-10-15,4.9869
2001-10-16,-1.375
2001-10-17,1.2041
2001-10-18,-1.5654
2001-10-19,4.0076
2001-10-22,2.5076
2001-10-23,-2.864
2001-10-24,-0.1843
2001-10-25,-0.6154
2001-10-26,-0.9288
2001-10-29,-2.75
2001-10-30,1.8638
2001-10-31,-0.8202
2001-11-01,-0.1908
2001-11-02,-1.3384
2001-11-05,-2.261
2001-11-06,2.1811
2001-11-07,-2.5873
2001-11-08,0.2656
2001-11-09,1.9967000000000001
2001-11-12,0.6395
2001-11-13,-1.8065
2001-11-14,2.8252
2001-11-15,0.0
2001-11-16,0.0
2001-11-19,-1.5974
2001-11-20,-0.7792
2001-11-21,0.4581
2001-11-23,0.8469
2001-11-26,-2.4548
2001-11-27,0.0
2001-11-28,0.0
2001-11-29,2.649
2001-11-30,-1.0323
2001-12-03,-1.2386
2001-12-04,1.6502
2001-12-05,0.9091
2001-12-06,-0.2574
2001-12-07,-0.0645
2001-12-10,-1.8721999999999999
2001-12-11,0.3947
2001-12-12,-0.7208
2001-12-13,0.0
2001-12-14,-6.9307
2001-12-17,5.6738
2001-12-18,-1.4094
2001-12-19,-1.2934
2001-12-20,-2.069
2001-12-21,0.3521
2001-12-24,-0.7719
2001-12-26,1.0255
2001-12-27,2.6723
2001-12-28,2.4657999999999998
2001-12-31,-3.3422
2002-01-02,2.9046
2002-01-03,0.8065
2002-01-04,-0.3333
2002-01-07,-4.0134
2002-01-08,5.2962
2002-01-09,-0.1985
2002-01-10,-1.1936
2002-01-11,0.0
2002-01-14,0.6711
2002-01-15,-2.0
2002-01-16,2.585
2002-01-17,-3.1167
2002-01-18,1.3005
2002-01-22,-0.6757
2002-01-23,2.585
2002-01-24,-0.5305
2002-01-25,-0.0667
2002-01-28,0.4003
2002-01-29,-1.3289
2002-01-30,1.0101
2002-01-31,-3.3333
2002-02-01,3.4483
2002-02-04,-4.0
2002-02-05,4.1667
2002-02-06,-3.1333
2002-02-07,-0.5506
2002-02-08,3.1142
2002-02-11,0.1342
2002-02-12,1.1394
2002-02-13,1.9218
2002-02-14,2.2107
2002-02-15,2.2265
2002-02-19,-2.3024
2002-02-20,1.9108
2002-02-21,1.0
2002-02-22,1.4851
2002-02-25,2.9268
2002-02-26,2.1919
2002-02-27,-2.029
2002-02-28,1.716
2002-03-01,0.4654
2002-03-04,5.5009
2002-03-05,2.9089
2002-03-06,-2.88
2002-03-07,-3.5695
2002-03-08,4.4989
2002-03-11,2.3978
2002-03-12,2.0224
2002-03-13,-1.0955
2002-03-14,-0.3165
2002-03-15,0.6349
2002-03-18,3.3123
2002-03-19,5.2926
2002-03-20,0.87
2002-03-21,2.5395
2002-03-22,-2.8037
2002-03-25,-4.375
2002-03-26,-6.6616
2002-03-27,4.5405
2002-03-28,-7.4457
2002-04-01,3.352
2002-04-02,-1.5135
2002-04-03,-0.494
2002-04-04,-3.0888
2002-04-05,3.358
2002-04-08,1.9824000000000002
2002-04-09,-3.1317
2002-04-10,2.5641
2002-04-11,-1.087
2002-04-12,10.6593
2002-04-15,0.3476
2002-04-16,-2.7214
2002-04-17,-4.4252
2002-04-18,3.1932
2002-04-19,2.3208
2002-04-22,-0.1008
2002-04-23,1.9677
2002-04-24,-1.0391
2002-04-25,-4.1
2002-04-26,-0.4119
2002-04-29,6.2248
2002-04-30,1.9714
2002-05-01,-0.725
2002-05-02,1.704
2002-05-03,0.5266
2002-05-06,-0.0476
2002-05-07,-0.2859
2002-05-08,-0.9556
2002-05-09,-0.3859
2002-05-10,-0.4843
2002-05-13,-0.2433
2002-05-14,2.3415
2002-05-15,-0.0477
2002-05-16,-5.0548
2002-05-17,-0.0502
2002-05-20,-2.9146
2002-05-21,-0.9317
2002-05-22,2.6646
2002-05-23,1.4758
2002-05-24,-3.7111
2002-05-28,-0.526
2002-05-29,-0.7801
2002-05-30,-0.7916
2002-05-31,0.266
2002-06-03,-4.8806
2002-06-04,-0.1115
2002-06-05,-1.34
2002-06-06,-4.8104
2002-06-07,4.3401
2002-06-10,-1.3675
2002-06-11,-0.3466
2002-06-12,0.8696
2002-06-13,2.8161
2002-06-14,0.3354
2002-06-17,5.0696
2002-06-18,0.5832
2002-06-19,0.1581
2002-06-20,-0.0526
2002-06-21,1.0532
2002-06-24,0.0521
2002-06-25,0.4688
2002-06-26,-4.225
2002-06-27,4.6196
2002-06-28,5.6104
2002-07-01,-0.1968
2002-07-02,-3.1543
2002-07-03,-5.0891
2002-07-05,3.2172
2002-07-08,-1.8182
2002-07-09,4.4974
2002-07-10,0.0
2002-07-11,-1.1139000000000001
2002-07-12,1.0753
2002-07-15,4.4073
2002-07-16,-0.2426
2002-07-17,-2.4805
2002-07-18,1.197
2002-07-19,-3.3021
2002-07-22,0.6626
2002-07-23,-6.3291
2002-07-24,8.3784
2002-07-25,-3.4913
2002-07-26,5.9432
2002-07-29,8.439
2002-07-30,-2.6991
2002-07-31,0.5548
2002-08-01,2.6621
2002-08-02,-2.817
2002-08-05,-1.1521
2002-08-06,-0.9324
2002-08-07,-1.6471
2002-08-08,0.9569
2002-08-09,-1.09
2002-08-12,-0.4312
2002-08-13,-6.4966
2002-08-14,10.6536
2002-08-15,3.8605
2002-08-16,-0.1791
2002-08-19,5.0247
2002-08-20,-1.1106
2002-08-21,0.1296
2002-08-22,-2.2002
2002-08-23,-2.3379
2002-08-26,2.3035
2002-08-27,-0.4415
2002-08-28,4.2129
2002-08-29,4.4681
2002-08-30,-0.2037
2002-09-03,1.6327
2002-09-04,0.0803
2002-09-05,-1.6854
2002-09-06,-0.5714
2002-09-09,-1.3547
2002-09-10,0.2913
2002-09-11,0.4149
2002-09-12,-1.2397
2002-09-13,1.8828
2002-09-16,-3.9013999999999998
2002-09-17,0.4274
2002-09-18,-1.4894
2002-09-19,-1.5119
2002-09-20,-2.7632
2002-09-23,2.977
2002-09-24,3.329
2002-09-25,1.5473
2002-09-26,-0.1256
2002-09-27,-2.935
2002-09-30,0.8639
2002-10-01,-0.6424
2002-10-02,2.0259
2002-10-03,0.0
2002-10-04,-0.676
2002-10-07,-0.8932
2002-10-08,0.9442
2002-10-09,-3.9116
2002-10-10,-1.3274
2002-10-11,-1.8834
2002-10-14,-0.6856
2002-10-15,2.6231
2002-10-16,-5.6054
2002-10-17,4.323
2002-10-18,0.6375
2002-10-21,-0.4977
2002-10-22,-0.1364
2002-10-23,0.0911
2002-10-24,0.091
2002-10-25,3.2727
2002-10-28,5.6338
2002-10-29,-0.625
2002-10-30,2.5157
2002-10-31,3.0675
2002-11-01,-0.9524
2002-11-04,-2.0032
2002-11-05,-3.843
2002-11-06,0.3827
2002-11-07,-1.1012
2002-11-08,0.0857
2002-11-11,-1.4549
2002-11-12,0.5211
2002-11-13,-0.7343
2002-11-14,2.3499
2002-11-15,-2.1259
2002-11-18,-1.1729
2002-11-19,-2.6374
2002-11-20,1.219
2002-11-21,-0.1338
2002-11-22,-0.402
2002-11-25,0.8969
2002-11-26,-0.4444
2002-11-27,0.8929
2002-11-29,-1.8142
2002-12-02,-2.4335
2002-12-03,-0.4619
2002-12-04,0.232
2002-12-05,-2.3148
2002-12-06,-1.6588
2002-12-09,0.7229
2002-12-10,4.7368
2002-12-11,0.0457
2002-12-12,2.2831
2002-12-13,-2.3214
2002-12-16,1.5996000000000001
2002-12-17,-3.0589
2002-12-18,-4.0371
2002-12-19,-3.0948
2002-12-20,-5.4391
2002-12-23,-5.277
2002-12-24,4.1504
2002-12-26,8.9689
2002-12-27,-0.7886
2002-12-30,-0.0497
2002-12-31,-3.5785
2003-01-02,1.8041
2003-01-03,0.557
2003-01-06,1.9637
2003-01-07,0.3951
2003-01-08,0.3443
2003-01-09,0.2451
2003-01-10,2.7384
2003-01-13,2.237
2003-01-14,-1.3035
2003-01-15,-2.3113
2003-01-16,-0.0483
2003-01-17,1.1111
2003-01-21,-1.4333
2003-01-22,-1.1149
2003-01-23,3.9215999999999998
2003-01-24,-2.0755
2003-01-27,-0.289
2003-01-28,0.0
2003-01-29,2.9952
2003-01-30,-1.5009000000000001
2003-01-31,0.2381
2003-02-03,-0.095
2003-02-04,-1.2363
2003-02-05,-0.4815
2003-02-06,-2.2738
2003-02-07,-2.9703
2003-02-10,-0.102
2003-02-11,0.6129
2003-02-12,0.5076
2003-02-13,-0.7576
2003-02-14,3.3588
2003-02-18,-3.2004
2003-02-19,-2.238
2003-02-20,0.0
2003-02-21,4.4225
2003-02-24,-6.3279
2003-02-25,2.6596
2003-02-26,-2.3316
2003-02-27,3.4483
2003-02-28,-0.2564
2003-03-03,-2.2622
2003-03-04,-0.8417
2003-03-05,-0.7958
2003-03-06,1.1764999999999999
2003-03-07,0.74
2003-03-10,-0.5771
2003-03-11,-0.4749
2003-03-12,-0.3181
2003-03-13,5.5851
2003-03-14,0.6549
2003-03-17,4.0541
2003-03-18,0.7696
2003-03-19,2.0525
2003-03-20,-1.7774
2003-03-21,1.4285999999999999
2003-03-24,0.4225
2003-03-25,0.2805
2003-03-26,-1.049
2003-03-27,0.0
2003-03-28,0.6619
2003-03-31,1.4561
2003-04-01,4.9536999999999995
2003-04-02,-4.0582
2003-04-03,-2.023
2003-04-04,0.8916
2003-04-07,1.6743999999999999
2003-04-08,-1.1894
2003-04-09,-2.8704
2003-04-10,-2.0496
2003-04-11,2.6277
2003-04-14,1.8018
2003-04-15,-1.0713
2003-04-16,2.7778
2003-04-17,2.8859
2003-04-21,-2.4043
2003-04-22,-3.2847
2003-04-23,-0.9434
2003-04-24,-6.1905
2003-04-25,-1.9797
2003-04-28,4.3501
2003-04-29,-3.4739
2003-04-30,-0.6684
2003-05-01,0.207
2003-05-02,2.2211
2003-05-05,-1.0106
2003-05-06,1.4803
2003-05-07,-2.9175
2003-05-08,-1.6061999999999999
2003-05-09,-1.0005
2003-05-12,1.3298
2003-05-13,0.4724
2003-05-14,-1.2539
2003-05-15,1.0053
2003-05-16,-1.5191
2003-05-19,-1.3298
2003-05-20,1.6173
2003-05-21,1.061
2003-05-22,-0.3675
2003-05-23,1.4226
2003-05-27,0.9351
2003-05-28,1.6469
2003-05-29,1.2658
2003-05-30,-0.05
2003-06-02,0.4002
2003-06-03,1.3453
2003-06-04,0.5408
2003-06-05,2.3961
2003-06-06,-2.1012
2003-06-09,2.1463
2003-06-10,0.1433
2003-06-11,1.7644
2003-06-12,0.2812
2003-06-13,-2.0093
2003-06-16,2.3844
2003-06-17,0.3726
2003-06-18,1.8561
2003-06-19,-2.3689999999999998
2003-06-20,-6.0196
2003-06-23,-4.1708
2003-06-24,0.5181
2003-06-25,0.3608
2003-06-26,1.083
2003-06-27,0.7143
2003-06-30,-1.4184
2003-07-01,1.7471999999999999
2003-07-02,2.0202
2003-07-03,-1.1881
2003-07-07,2.6553
2003-07-08,0.7809
2003-07-09,1.8885999999999998
2003-07-10,-1.7586
2003-07-11,0.8708
2003-07-14,-2.1583
2003-07-15,-1.7647
2003-07-16,0.5489
2003-07-17,-0.0993
2003-07-18,1.8380999999999998
2003-07-21,-4.0488
2003-07-22,-1.9827
2003-07-23,-0.1556
2003-07-24,4.3636
2003-07-25,-0.9457
2003-07-28,0.1005
2003-07-29,7.0281
2003-07-30,0.1876
2003-07-31,-1.4045
2003-08-01,-6.6952
2003-08-04,-2.2901
2003-08-05,-3.5417
2003-08-06,-2.5918
2003-08-07,0.8869
2003-08-08,-1.0989
2003-08-11,-0.5556
2003-08-12,0.2793
2003-08-13,5.8496
2003-08-14,2.6316
2003-08-15,1.641
2003-08-18,3.5822000000000003
2003-08-19,1.5587
2003-08-20,2.5899
2003-08-21,-0.6078
2003-08-22,-1.4581
2003-08-25,-1.4797
2003-08-26,-0.8721
2003-08-27,1.4174
2003-08-28,1.2530000000000001
2003-08-29,1.2375
2003-09-02,0.3761
2003-09-03,0.0
2003-09-04,2.4824
2003-09-05,-1.5996000000000001
2003-09-08,-1.3934
2003-09-09,-0.2355
2003-09-10,-1.5581
2003-09-11,0.7194
2003-09-12,-0.1429
2003-09-15,-0.763
2003-09-16,1.1533
2003-09-17,-0.095
2003-09-18,0.0951
2003-09-19,0.4751
2003-09-22,0.4728
2003-09-23,-0.0941
2003-09-24,-2.732
2003-09-25,-0.8264
2003-09-26,-1.9607999999999999
2003-09-29,0.65
2003-09-30,-1.689
2003-10-01,1.8696000000000002
2003-10-02,0.6944
2003-10-03,2.2167
2003-10-06,2.1687
2003-10-07,1.0377
2003-10-08,-0.7937
2003-10-09,0.3294
2003-10-10,0.8443
2003-10-13,2.0
2003-10-14,3.3288
2003-10-15,-1.0591
2003-10-16,0.1784
2003-10-17,-0.1781
2003-10-20,-3.4344
2003-10-21,1.1547
2003-10-22,-5.2511
2003-10-23,-5.012
2003-10-24,-3.6022
2003-10-27,3.4211
2003-10-28,0.7634
2003-10-29,1.4141
2003-10-30,0.5976
2003-10-31,2.9703
2003-11-03,4.8077
2003-11-04,-2.7523
2003-11-05,0.3774
2003-11-06,1.5508
2003-11-07,-1.4344999999999999
2003-11-10,0.7512
2003-11-11,-1.4445000000000001
2003-11-12,0.2364
2003-11-13,1.9811
2003-11-14,-1.1101
2003-11-17,0.6548
2003-11-18,-2.8810000000000002
2003-11-19,3.4928
2003-11-20,0.8784
2003-11-21,1.2832
2003-11-24,0.0452
2003-11-25,1.3569
2003-11-26,0.8032
2003-11-28,0.4869
2003-12-01,-1.2335
2003-12-02,-1.0705
2003-12-03,-1.4426999999999999
2003-12-04,0.5947
2003-12-05,-0.864
2003-12-08,0.8716
2003-12-09,0.5912
2003-12-10,-0.5425
2003-12-11,3.7727
2003-12-12,5.1248
2003-12-15,-0.4167
2003-12-16,-1.6318000000000001
2003-12-17,0.3828
2003-12-18,0.1695
2003-12-19,-1.2267000000000001
2003-12-22,-0.5139
2003-12-23,3.6591
2003-12-24,-0.7917
2003-12-26,0.966
2003-12-29,0.8319
2003-12-30,-1.8152
2003-12-31,-2.7311
2004-01-02,1.0799
2004-01-05,0.3419
2004-01-06,-3.322
2004-01-07,-0.793
2004-01-08,1.643
2004-01-09,-1.0048
2004-01-12,-0.2207
2004-01-13,1.0615
2004-01-14,0.5689
2004-01-15,-1.0009
2004-01-16,1.0989
2004-01-20,0.087
2004-01-21,-1.0426
2004-01-22,-0.3512
2004-01-23,1.1894
2004-01-26,0.0871
2004-01-27,-0.696
2004-01-28,-0.6132
2004-01-29,-3.041
2004-01-30,-0.7273
2004-02-02,-1.8773
2004-02-03,1.3532
2004-02-04,-4.4658999999999995
2004-02-05,2.7952
2004-02-06,2.9067
2004-02-09,-1.2301
2004-02-10,-3.1365
2004-02-11,1.6667
2004-02-12,0.5152
2004-02-13,-1.7241
2004-02-17,0.9483
2004-02-18,-0.6106
2004-02-19,-3.828
2004-02-20,2.113
2004-02-23,-4.3311
2004-02-24,3.0684
2004-02-25,3.7091
2004-02-26,2.1176
2004-02-27,-1.1521
2004-03-01,2.4709
2004-03-02,-1.8197999999999999
2004-03-03,1.6219000000000001
2004-03-04,3.5112
2004-03-05,2.2026
2004-03-08,0.0431
2004-03-09,-1.8526
2004-03-10,-1.0975
2004-03-11,0.3551
2004-03-12,0.8403
2004-03-15,-3.2895
2004-03-16,-0.0907
2004-03-17,2.9505
2004-03-18,-0.7055
2004-03-19,-8.659
2004-03-22,-2.771
2004-03-23,-0.6
2004-03-24,-0.2515
2004-03-25,1.2658
2004-03-26,-1.0
2004-03-29,-0.3535
2004-03-30,1.2164
2004-03-31,0.0501
2004-04-01,-0.2503
2004-04-02,0.3512
2004-04-05,0.0
2004-04-06,0.0
2004-04-07,0.7
2004-04-08,-0.4965
2004-04-12,0.0998
2004-04-13,-0.0997
2004-04-14,-0.1497
2004-04-15,-0.1
2004-04-16,1.6008
2004-04-19,1.8218
2004-04-20,-1.9342000000000001
2004-04-21,0.5917
2004-04-22,1.5686
2004-04-23,-0.3378
2004-04-26,0.2906
2004-04-27,0.8209
2004-04-28,-1.8199
2004-04-29,0.0488
2004-04-30,-0.0488
2004-05-03,0.2439
2004-05-04,-0.1946
2004-05-05,-0.0488
2004-05-06,0.0
2004-05-07,-0.6829
2004-05-10,-1.0314
2004-05-11,0.9926
2004-05-12,1.9165
2004-05-13,-1.1572
2004-05-14,-1.6098
2004-05-17,-0.3471
2004-05-18,1.4428
2004-05-19,1.0299
2004-05-20,1.2136
2004-05-21,1.5827
2004-05-24,0.5194
2004-05-25,-0.4697
2004-05-26,-0.4719
2004-05-27,-0.6164
2004-05-28,-0.7634
2004-06-01,1.2981
2004-06-02,0.1424
2004-06-03,-1.8957000000000002
2004-06-04,-0.2899
2004-06-07,4.1667
2004-06-08,0.6512
