ticker,LE US Equity
2014-08-07,-1.7226
2014-08-08,2.2876
2014-08-11,3.5144
2014-08-12,-1.6554
2014-08-13,-1.1412
2014-08-14,0.8081
2014-08-15,0.0
2014-08-18,1.9468
2014-08-19,-0.3089
2014-08-20,-0.4225
2014-08-21,-1.5276
2014-08-22,-0.948
2014-08-25,0.6961
2014-08-26,0.0
2014-08-27,0.288
2014-08-28,-1.7231
2014-08-29,0.7598
2014-09-02,-0.319
2014-09-03,-3.6369
2014-09-04,1.0266
2014-09-05,-0.8368
2014-09-08,3.2248
2014-09-09,-2.6569000000000003
2014-09-10,20.5759
2014-09-11,9.5025
2014-09-12,1.7038
2014-09-15,0.2234
2014-09-16,1.8721
2014-09-17,4.3535
2014-09-18,-0.2935
2014-09-19,-2.9857
2014-09-22,-4.0746
2014-09-23,-3.4568
2014-09-24,0.5851
2014-09-25,-0.349
2014-09-26,-2.3115
2014-09-29,0.2151
2014-09-30,-1.9318
2014-10-01,-0.2675
2014-10-02,4.5111
2014-10-03,4.6897
2014-10-06,3.187
2014-10-07,-2.1166
2014-10-08,-3.9055999999999997
2014-10-09,-5.3502
2014-10-10,-3.2266
2014-10-13,-3.0835
2014-10-14,4.8629
2014-10-15,3.2560000000000002
2014-10-16,1.9111
2014-10-17,0.7267
2014-10-20,3.7235
2014-10-21,3.8590999999999998
2014-10-22,-2.722
2014-10-23,3.2423
2014-10-24,-2.4952
2014-10-27,3.1546
2014-10-28,2.7374
2014-10-29,-0.1041
2014-10-30,-0.6876
2014-10-31,-0.3987
2014-11-03,-2.1066
2014-11-04,-2.9697
2014-11-05,-5.4558
2014-11-06,2.7211
2014-11-07,3.5168
2014-11-10,-0.0221
2014-11-11,-1.9638
2014-11-12,4.0288
2014-11-13,2.4448
2014-11-14,0.6125
2014-11-17,-2.9596999999999998
2014-11-18,-0.2596
2014-11-19,0.0867
2014-11-20,4.2904
2014-11-21,-1.9115
2014-11-24,0.8049
2014-11-25,1.3658000000000001
2014-11-26,-1.9485999999999999
2014-11-28,0.592
2014-12-01,-5.5485
2014-12-02,4.4059
2014-12-03,2.7707
2014-12-04,2.4056
2014-12-05,0.1418
2014-12-08,0.4247
2014-12-09,2.0137
2014-12-10,-7.3233
2014-12-11,-0.2556
2014-12-12,1.6442
2014-12-15,1.6387
2014-12-16,1.0128
2014-12-17,7.5506
2014-12-18,2.226
2014-12-19,-0.8934
2014-12-22,1.6714
2014-12-23,0.8127
2014-12-24,-0.5497
2014-12-26,1.437
2014-12-29,0.2361
2014-12-30,0.0362
2014-12-31,-2.2641
2015-01-02,1.7606000000000002
2015-01-05,-2.6953
2015-01-06,-1.4224
2015-01-07,2.1644
2015-01-08,2.8805
2015-01-09,-1.3367
2015-01-12,-2.8744
2015-01-13,-0.1508
2015-01-14,0.3209
2015-01-15,-5.5514
2015-01-16,2.1717
2015-01-20,-2.0866
2015-01-21,0.9958
2015-01-22,-17.2353
2015-01-23,-7.6483
2015-01-26,-1.935
2015-01-27,-3.2622999999999998
2015-01-28,0.0
2015-01-29,0.3264
2015-01-30,-5.9637
2015-02-02,0.6918
2015-02-03,1.8895
2015-02-04,5.2262
2015-02-05,-0.4272
2015-02-06,-6.4897
2015-02-09,-1.2618
2015-02-10,0.5228
2015-02-11,-0.3756
2015-02-12,3.3933
2015-02-13,0.533
2015-02-17,-0.0279
2015-02-18,-1.2559
2015-02-19,0.0283
2015-02-20,-0.1978
2015-02-23,-0.4247
2015-02-24,2.758
2015-02-25,3.1544
2015-02-26,-1.8777
2015-02-27,0.246
2015-03-02,1.4726
2015-03-03,-1.1825
2015-03-04,1.251
2015-03-05,-0.7521
2015-03-06,-0.7848
2015-03-09,-1.3639000000000001
2015-03-10,1.3827
2015-03-11,-1.5003
2015-03-12,1.8831
2015-03-13,0.0
2015-03-16,-3.0171
2015-03-17,0.2522
2015-03-18,0.4473
2015-03-19,-1.3638
2015-03-20,-0.395
2015-03-23,1.1048
2015-03-24,0.0
2015-03-25,-2.6618
2015-03-26,2.1301
2015-03-27,-0.0846
2015-03-30,1.6643
2015-03-31,-0.444
2015-04-01,-1.8395000000000001
2015-04-02,-1.2493
2015-04-06,1.4664
2015-04-07,-2.8053
2015-04-08,0.2915
2015-04-09,-2.1512000000000002
2015-04-10,0.1188
2015-04-13,-1.7210999999999999
2015-04-14,-1.721
2015-04-15,-1.8433000000000002
2015-04-16,-0.0626
2015-04-17,-2.6934
2015-04-20,0.3862
2015-04-21,-3.5268
2015-04-22,-0.432
2015-04-23,-0.0334
2015-04-24,-0.2671
2015-04-27,-3.4148
2015-04-28,1.4211
2015-04-29,-0.4443
2015-04-30,0.8582
2015-05-01,1.5316999999999998
2015-05-04,-0.1341
2015-05-05,-1.3092
2015-05-06,-2.6189999999999998
2015-05-07,3.4579
2015-05-08,2.5658
2015-05-11,0.395
2015-05-12,-2.1639
2015-05-13,0.8378
2015-05-14,-1.2296
2015-05-15,0.7066
2015-05-18,-1.9043999999999999
2015-05-19,0.6131
2015-05-20,-0.5078
2015-05-21,0.1021
2015-05-22,0.0
2015-05-26,1.4616
2015-05-27,-1.0385
2015-05-28,-0.1354
2015-05-29,-0.3051
2015-06-01,-2.3121
2015-06-02,-0.6265
2015-06-03,0.5254
2015-06-04,-4.5645
2015-06-05,-8.8719
2015-06-08,-5.3686
2015-06-09,-2.3709
2015-06-10,1.2142
2015-06-11,0.6427
2015-06-12,-0.1277
2015-06-15,0.341
2015-06-16,-0.0425
2015-06-17,2.7624
2015-06-18,-0.579
2015-06-19,-0.5824
2015-06-22,0.5858
2015-06-23,5.6988
2015-06-24,-1.9284
2015-06-25,-0.6421
2015-06-26,0.5654
2015-06-29,-3.1325
2015-06-30,2.9436
2015-07-01,-2.8192
2015-07-02,-1.0775
2015-07-06,2.4717000000000002
2015-07-07,2.6165000000000003
2015-07-08,0.757
2015-07-09,0.3954
2015-07-10,2.757
2015-07-13,-1.0732
2015-07-14,-1.821
2015-07-15,-1.105
2015-07-16,2.4741
2015-07-17,-1.6355
2015-07-20,-0.9501
2015-07-21,1.0791
2015-07-22,-0.2372
2015-07-23,-0.3171
2015-07-24,-3.8171
2015-07-27,-2.0256
2015-07-28,-1.2658
2015-07-29,0.4274
2015-07-30,0.5106
2015-07-31,-0.1693
2015-08-03,-3.8167999999999997
2015-08-04,1.0141
2015-08-05,4.103
2015-08-06,-1.5514000000000001
2015-08-07,-1.8313000000000001
2015-08-10,1.0846
2015-08-11,0.5579
2015-08-12,0.2561
2015-08-13,-2.0009
2015-08-14,0.0434
2015-08-17,1.8237
2015-08-18,-1.2793
2015-08-19,0.3024
2015-08-20,-2.4978
2015-08-21,-2.1643
2015-08-24,-4.0181
2015-08-25,0.8467
2015-08-26,3.778
2015-08-27,7.3708
2015-08-28,2.1766
2015-08-31,4.2196
2015-09-01,0.511
2015-09-02,2.151
2015-09-03,5.0919
2015-09-04,3.133
2015-09-08,1.4129
2015-09-09,0.7315
2015-09-10,-3.1466
2015-09-11,2.7133000000000003
2015-09-14,-4.2058
2015-09-15,0.3628
2015-09-16,-2.7838000000000003
2015-09-17,0.3719
2015-09-18,0.3705
2015-09-21,-1.3658000000000001
2015-09-22,0.7111
2015-09-23,0.3344
2015-09-24,-0.7407
2015-09-25,0.6716
2015-09-28,0.0371
2015-09-29,-0.0741
2015-09-30,0.1483
2015-10-01,-0.4073
2015-10-02,0.4833
2015-10-05,0.8139
2015-10-06,0.1101
2015-10-07,1.6496
2015-10-08,0.9737
2015-10-09,-3.4286
2015-10-12,-1.8491
2015-10-13,-2.8636
2015-10-14,-0.2715
2015-10-15,1.7503
2015-10-16,-1.5291000000000001
2015-10-19,-1.0481
2015-10-20,0.1177
2015-10-21,-1.4107
2015-10-22,-0.7552
2015-10-23,-3.0036
2015-10-26,1.9405000000000001
2015-10-27,-1.1341
2015-10-28,2.3351
2015-10-29,-1.241
2015-10-30,0.0405
2015-11-02,-1.9854
2015-11-03,2.5629999999999997
2015-11-04,-0.8867
2015-11-05,-1.7893
2015-11-06,-0.3727
2015-11-09,-3.2419000000000002
2015-11-10,1.3746
2015-11-11,-0.2966
2015-11-12,-0.17
2015-11-13,-6.1303
2015-11-16,1.4059
2015-11-17,-0.3131
2015-11-18,0.8524
2015-11-19,1.6014
2015-11-20,-1.3135
2015-11-23,4.0373
2015-11-24,3.1557
2015-11-25,4.1753
2015-11-27,1.6667
2015-11-30,-6.1671
2015-12-01,-2.4958
2015-12-02,-0.2133
2015-12-03,-8.2941
2015-12-04,-1.4452
2015-12-07,1.1353
2015-12-08,4.0692
2015-12-09,3.6404
2015-12-10,-0.0867
2015-12-11,-0.1736
2015-12-14,0.1304
2015-12-15,0.7382
2015-12-16,2.8017
2015-12-17,-3.3124000000000002
2015-12-18,3.9029
2015-12-21,-6.803
2015-12-22,4.6126000000000005
2015-12-23,3.0822
2015-12-24,0.6645
2015-12-28,-4.3317
2015-12-29,0.2587
2015-12-30,1.1183
2015-12-31,-0.2977
2016-01-04,-0.4266
2016-01-05,-0.3428
2016-01-06,-0.4729
2016-01-07,4.3629
2016-01-08,-3.0215
2016-01-11,-1.8353000000000002
2016-01-12,5.5217
2016-01-13,-0.1236
2016-01-14,-3.0941
2016-01-15,-6.8114
2016-01-19,-4.2942
2016-01-20,0.0955
2016-01-21,2.9566
2016-01-22,4.5855
2016-01-25,-3.5872
2016-01-26,1.2402
2016-01-27,-0.4537
2016-01-28,-2.2789
2016-01-29,1.5857999999999999
2016-02-01,-0.7346
2016-02-02,-2.7752
2016-02-03,3.9486
2016-02-04,0.9153
2016-02-05,-5.5782
2016-02-08,0.5283
2016-02-09,2.2934
2016-02-10,0.9341
2016-02-11,0.9255
2016-02-12,1.0546
2016-02-16,1.8603
2016-02-17,3.9644
2016-02-18,-2.7849
2016-02-19,-1.7629000000000001
2016-02-22,1.974
2016-02-23,-0.308
2016-02-24,0.1765
2016-02-25,0.6608
2016-02-26,2.4508
2016-02-29,2.7766
2016-03-01,-2.4522
2016-03-02,1.7469000000000001
2016-03-03,6.6164
2016-03-04,2.121
2016-03-07,-0.1538
2016-03-08,0.077
2016-03-09,-4.7344
2016-03-10,-2.6667
2016-03-11,3.4869
2016-03-14,-1.7248
2016-03-15,-2.2449
2016-03-16,1.1691
2016-03-17,3.7969
2016-03-18,4.2942
2016-03-21,1.4487
2016-03-22,0.451
2016-03-23,-3.4044
2016-03-24,1.859
2016-03-28,1.9011
2016-03-29,-4.4776
2016-03-30,0.6641
2016-03-31,-1.0089
2016-04-01,-2.2736
2016-04-04,0.4813
2016-04-05,-3.1138
2016-04-06,0.7417
2016-04-07,-5.4806
2016-04-08,-0.2164
2016-04-11,-1.1275
2016-04-12,2.7193
2016-04-13,2.7327
2016-04-14,-0.0416
2016-04-15,2.7443
2016-04-18,2.7115
2016-04-19,0.7092
2016-04-20,2.6212999999999997
2016-04-21,1.0294
2016-04-22,1.9245
2016-04-25,-4.1466
2016-04-26,0.4249
2016-04-27,-1.3077
2016-04-28,-2.0265
2016-04-29,-3.222
2016-05-02,0.7809
2016-05-03,-4.1599
2016-05-04,-0.8936
2016-05-05,-5.7965
2016-05-06,1.0027
2016-05-09,1.3087
2016-05-10,-2.9844
2016-05-11,-4.0404
2016-05-12,-3.11
2016-05-13,-1.8765
2016-05-16,-2.2647
2016-05-17,-1.8023
2016-05-18,-4.2475
2016-05-19,-3.6145
2016-05-20,2.8977
2016-05-23,-6.0188
2016-05-24,-0.2938
2016-05-25,3.0053
2016-05-26,2.8032
2016-05-27,-3.005
2016-05-31,-3.7866
2016-06-01,-5.7245
2016-06-02,4.8071
2016-06-03,-1.026
2016-06-06,0.0
2016-06-07,-1.8293
2016-06-08,0.559
2016-06-09,-1.4205999999999999
2016-06-10,-1.5664
2016-06-13,0.0
2016-06-14,1.2094
2016-06-15,3.5849
2016-06-16,-3.4608
2016-06-17,3.0818
2016-06-20,2.0744
2016-06-21,-0.8966
2016-06-22,1.0856
2016-06-23,0.358
2016-06-24,-5.4697
2016-06-27,-1.6352
2016-06-28,0.5115
2016-06-29,5.6616
2016-06-30,-1.1439
2016-07-01,2.0705999999999998
2016-07-05,-2.5656
2016-07-06,-1.4085
2016-07-07,0.4348
2016-07-08,3.2777
2016-07-11,0.0
2016-07-12,3.1138
2016-07-13,-1.2776
2016-07-14,-4.9412
2016-07-15,-4.7649
2016-07-18,0.13
2016-07-19,-3.9585
2016-07-20,0.0
2016-07-21,-0.3378
2016-07-22,-0.339
2016-07-25,2.3810000000000002
2016-07-26,-2.6578
2016-07-27,-1.4334
2016-07-28,-0.4848
2016-07-29,-1.1134
2016-08-01,1.4075
2016-08-02,0.8328
2016-08-03,1.0323
2016-08-04,-1.2262
2016-08-05,2.1379
2016-08-08,3.5787
2016-08-09,-1.8904999999999998
2016-08-10,0.0
2016-08-11,3.1894
2016-08-12,1.6742
2016-08-15,4.0532
2016-08-16,3.5301
2016-08-17,-0.8818
2016-08-18,0.949
2016-08-19,0.3525
2016-08-22,6.6159
2016-08-23,3.24
2016-08-24,1.117
2016-08-25,-0.8417
2016-08-26,-3.13
2016-08-29,-0.4929
2016-08-30,0.6604
2016-08-31,-3.7725999999999997
2016-09-01,6.3068
2016-09-02,-1.7638
2016-09-06,-4.6246
2016-09-07,4.1072
2016-09-08,-1.2603
2016-09-09,0.3885
2016-09-12,1.7689
2016-09-13,-2.0098
2016-09-14,0.2772
2016-09-15,0.8845
2016-09-16,6.0822
2016-09-19,-4.2872
2016-09-20,-2.9142
2016-09-21,0.1112
2016-09-22,2.221
2016-09-23,-2.2271
2016-09-26,-14.1111
2016-09-27,-2.7167
2016-09-28,-2.4601
2016-09-29,1.4997
2016-09-30,-2.6192
2016-10-03,4.8966
2016-10-04,-0.789
2016-10-05,0.1325
2016-10-06,-0.728
2016-10-07,-0.2
2016-10-10,-0.4008
2016-10-11,0.0
2016-10-12,-0.1341
2016-10-13,3.1565
2016-10-14,-0.8464
2016-10-17,-2.4951
2016-10-18,-0.3367
2016-10-19,1.6892
2016-10-20,0.3322
2016-10-21,2.3179
2016-10-24,3.8834999999999997
2016-10-25,-1.8692
2016-10-26,-2.5397
2016-10-27,-0.3257
2016-10-28,0.6536
2016-10-31,1.2987
2016-11-01,0.641
2016-11-02,0.3185
2016-11-03,-0.6349
2016-11-04,1.278
2016-11-07,1.8927
2016-11-08,3.7152
2016-11-09,5.3731
2016-11-10,-2.2663
2016-11-11,0.8696
2016-11-14,-0.5747
2016-11-15,-2.8902
2016-11-16,5.0595
2016-11-17,1.4163999999999999
2016-11-18,3.0726
2016-11-21,-2.439
2016-11-22,3.0556
2016-11-23,-2.4259
2016-11-25,1.9337
2016-11-28,1.084
2016-11-29,-4.5576
2016-11-30,-0.2809
2016-12-01,-4.507
2016-12-02,-5.0147
2016-12-05,0.3106
2016-12-06,-1.2384
2016-12-07,1.2539
2016-12-08,3.7152
2016-12-09,2.0896
2016-12-12,-1.462
2016-12-13,0.2967
2016-12-14,-1.7751000000000001
2016-12-15,0.3012
2016-12-16,2.7027
2016-12-19,3.8012
2016-12-20,0.5634
2016-12-21,-1.4006
2016-12-22,-3.125
2016-12-23,-2.6393
2016-12-27,-7.8313
2016-12-28,0.3268
2016-12-29,-0.6515
2016-12-30,-0.6557
2017-01-03,8.9109
2017-01-04,6.9697
2017-01-05,-3.6827
2017-01-06,-4.4118
2017-01-09,-4.0
2017-01-10,2.5641
2017-01-11,-2.8125
2017-01-12,-1.6077
2017-01-13,0.0
2017-01-17,-0.9804
2017-01-18,0.33
2017-01-19,2.6316
2017-01-20,0.9615
2017-01-23,-1.5873
2017-01-24,0.3226
2017-01-25,0.0
2017-01-26,-1.9293
2017-01-27,0.3279
2017-01-30,3.268
2017-01-31,-2.8481
2017-02-01,-0.9772
2017-02-02,1.6447
2017-02-03,1.2945
2017-02-06,0.639
2017-02-07,4.7619
2017-02-08,2.7273
2017-02-09,-3.5398
2017-02-10,3.0581
2017-02-13,4.7478
2017-02-14,1.4163999999999999
2017-02-15,1.9553
2017-02-16,0.274
2017-02-17,4.3716
2017-02-21,3.4031000000000002
2017-02-22,4.0506
2017-02-23,-7.056
2017-02-24,-2.6178
2017-02-27,0.2688
2017-02-28,-0.5362
2017-03-01,-2.965
2017-03-02,1.6667
2017-03-03,-2.1858
2017-03-06,1.1173
2017-03-07,0.2762
2017-03-08,3.3058
2017-03-09,0.0
2017-03-10,1.0667
2017-03-13,1.3193
2017-03-14,-2.6042
2017-03-15,2.6738
2017-03-16,1.8229
2017-03-17,2.046
2017-03-20,-3.7594
2017-03-21,2.3438
2017-03-22,-2.799
2017-03-23,1.5707
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,5.4124
2017-03-29,3.6675
2017-03-30,0.9434
2017-03-31,0.2336
2017-04-03,-1.1655
2017-04-04,0.0
2017-04-05,-2.8302
2017-04-06,1.6989999999999998
2017-04-07,-2.148
2017-04-10,1.9512
2017-04-11,1.6745999999999999
2017-04-12,-0.7059
2017-04-13,-1.8957000000000002
2017-04-17,-0.2415
2017-04-18,1.2107
2017-04-19,1.1962
2017-04-20,1.4184
2017-04-21,0.2331
2017-04-24,0.4651
2017-04-25,0.463
2017-04-26,2.765
2017-04-27,2.9148
2017-04-28,2.8322000000000003
2017-05-01,2.3305
2017-05-02,-0.4141
2017-05-03,-0.4158
2017-05-04,-5.0104
2017-05-05,-2.6374
2017-05-08,-0.6772
2017-05-09,-0.4545
2017-05-10,-0.2283
2017-05-11,-0.4577
2017-05-12,-5.7471
2017-05-15,-5.8537
2017-05-16,0.5181
2017-05-17,-3.866
2017-05-18,-0.8043
2017-05-19,-2.1622
2017-05-22,1.105
2017-05-23,-1.0929
2017-05-24,1.9337
2017-05-25,-1.897
2017-05-26,0.2762
2017-05-30,-1.3774
2017-05-31,-1.6760000000000002
2017-06-01,-3.125
2017-06-02,-0.2933
2017-06-05,-2.0588
2017-06-06,-10.2102
2017-06-07,1.1706
2017-06-08,1.157
2017-06-09,2.9412000000000003
2017-06-12,1.9048
2017-06-13,1.2461
2017-06-14,-1.8462
2017-06-15,-3.7618
2017-06-16,5.8632
2017-06-19,-0.9231
2017-06-20,0.9317
2017-06-21,1.5385
2017-06-22,-3.0303
2017-06-23,3.4375
2017-06-26,-6.9486
2017-06-27,-2.9221
2017-06-28,0.3344
2017-06-29,-2.0
2017-06-30,1.3605
2017-07-03,-1.6779
2017-07-05,-2.0478
2017-07-06,-0.6969
2017-07-07,1.0526
2017-07-10,-1.3889
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,-0.3521
2017-07-14,-0.7067
2017-07-17,-0.3559
2017-07-18,0.0
2017-07-19,-3.2143
2017-07-20,-0.738
2017-07-21,-1.1152
2017-07-24,1.5038
2017-07-25,-1.1111
2017-07-26,0.3745
2017-07-27,0.3731
2017-07-28,-1.487
2017-07-31,1.8868
2017-08-01,-1.8519
2017-08-02,-1.8868
2017-08-03,1.5385
2017-08-04,0.0
2017-08-07,2.2727
2017-08-08,0.7407
2017-08-09,1.1029
2017-08-10,-6.9091000000000005
2017-08-11,3.5156
2017-08-14,-1.1320999999999999
2017-08-15,1.9083999999999999
2017-08-16,1.1236
2017-08-17,-1.4815
2017-08-18,-1.8797000000000001
2017-08-21,-2.2989
2017-08-22,-4.3137
2017-08-23,-2.8689
2017-08-24,8.8608
2017-08-25,-1.938
2017-08-28,4.3478
2017-08-29,4.9242
2017-08-30,0.0
2017-08-31,-12.2744
2017-09-01,-1.6461000000000001
2017-09-05,-5.0209
2017-09-06,4.4053
2017-09-07,0.4219
2017-09-08,4.6218
2017-09-11,-2.008
2017-09-12,-2.8689
2017-09-13,0.8439
2017-09-14,-0.4184
2017-09-15,0.0
2017-09-18,-1.2605
2017-09-19,-0.4255
2017-09-20,0.4274
2017-09-21,0.0
2017-09-22,2.1277
2017-09-25,-0.8333
2017-09-26,1.2605
2017-09-27,7.4689
2017-09-28,1.5444
2017-09-29,0.3802
2017-10-02,-2.6515
2017-10-03,1.1673
2017-10-04,-0.3846
2017-10-05,0.3861
2017-10-06,1.1538
2017-10-09,-1.9011
2017-10-10,-2.7132
2017-10-11,-0.3984
2017-10-12,-3.6
2017-10-13,0.8299
2017-10-16,0.823
2017-10-17,-0.8163
2017-10-18,3.2922000000000002
2017-10-19,-0.3984
2017-10-20,3.6
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,-0.3861
2017-10-26,-2.3256
2017-10-27,-6.746
2017-10-30,-8.9362
2017-10-31,1.8692
2017-11-01,1.3761
2017-11-02,0.0
2017-11-03,2.2624
2017-11-06,-3.0973
2017-11-07,0.0
2017-11-08,12.7854
2017-11-09,-6.0729
2017-11-10,11.6379
2017-11-13,-6.9498
2017-11-14,-4.5643
2017-11-15,-3.4783
2017-11-16,-0.4505
2017-11-17,12.2172
2017-11-20,2.4194
2017-11-21,0.7874
2017-11-22,-3.5156
2017-11-24,-0.4049
2017-11-27,1.2195
2017-11-28,2.8112
2017-11-29,0.0
2017-11-30,-4.6875
2017-12-01,-4.5082
2017-12-04,1.2876
2017-12-05,11.8644
2017-12-06,6.0606
2017-12-07,8.5714
2017-12-08,3.6184
2017-12-11,-0.9524
2017-12-12,6.4103
2017-12-13,9.0361
2017-12-14,0.0
2017-12-15,2.2099
2017-12-18,4.5946
2017-12-19,1.8088
2017-12-20,0.2538
2017-12-21,0.7595
2017-12-22,-1.5074999999999998
2017-12-26,1.5306
2017-12-27,-1.7588
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,4.6036
2018-01-03,-3.423
2018-01-04,-5.5696
2018-01-05,-1.3405
2018-01-08,1.6303999999999998
2018-01-09,-0.8021
2018-01-10,2.6954000000000002
2018-01-11,3.6745
2018-01-12,0.0
2018-01-16,-4.557
2018-01-17,1.8568
2018-01-18,0.2604
2018-01-19,2.0779
2018-01-22,2.0356
2018-01-23,-1.7456
2018-01-24,-1.5228000000000002
2018-01-25,-3.866
2018-01-26,-1.8767
2018-01-29,-1.5027
2018-01-30,-1.5257
2018-01-31,-5.3521
2018-02-01,-2.6786
2018-02-02,-0.3058
2018-02-05,-1.227
2018-02-06,6.5217
2018-02-07,1.7492999999999999
2018-02-08,-1.4327
2018-02-09,0.5814
2018-02-12,0.0
2018-02-13,-0.578
2018-02-14,4.6512
2018-02-15,0.5556
2018-02-16,1.105
2018-02-20,-4.3716
2018-02-21,1.1429
2018-02-22,1.9774
2018-02-23,-0.831
2018-02-26,-0.5587
2018-02-27,-0.2809
2018-02-28,1.4085
2018-03-01,4.1667
2018-03-02,3.2
2018-03-05,0.7752
2018-03-06,-5.1282
2018-03-07,0.5405
2018-03-08,-1.6129
2018-03-09,-2.459
2018-03-12,-4.2017
2018-03-13,-3.2164
2018-03-14,-1.8127
2018-03-15,-1.2308
2018-03-16,0.6231
2018-03-19,0.6192
2018-03-20,3.3846
2018-03-21,0.2976
2018-03-22,26.1128
2018-03-23,0.9412
2018-03-26,2.0979
2018-03-27,4.7945
2018-03-28,0.2179
2018-03-29,1.5217
2018-04-02,-6.2099
2018-04-03,3.8813
2018-04-04,-3.0769
2018-04-05,0.907
2018-04-06,-0.2247
2018-04-09,-1.5766
2018-04-10,0.0
2018-04-11,0.2288
2018-04-12,3.4247
2018-04-13,-3.532
2018-04-16,-1.1442
2018-04-17,-3.0093
2018-04-18,-2.148
2018-04-19,-1.7073
2018-04-20,-3.7221
2018-04-23,0.2577
2018-04-24,0.2571
2018-04-25,-0.2564
2018-04-26,1.7995
2018-04-27,0.0
2018-04-30,-2.2727
2018-05-01,0.2584
2018-05-02,1.8041
2018-05-03,-0.7595
2018-05-04,0.7653
2018-05-07,-1.7722
2018-05-08,-0.2577
2018-05-09,-1.5504
2018-05-10,1.5748
2018-05-11,-2.3256
2018-05-14,1.3228
2018-05-15,4.1775
2018-05-16,4.5113
2018-05-17,-4.7962
2018-05-18,0.0
2018-05-21,-0.2519
2018-05-22,-0.2525
2018-05-23,0.0
2018-05-24,-2.2785
2018-05-25,2.0725
2018-05-29,1.0152
2018-05-30,0.0
2018-05-31,-0.7538
2018-06-01,2.0253
2018-06-04,7.196
2018-06-05,2.3148
2018-06-06,-2.2624
2018-06-07,1.3889
2018-06-08,0.6849
2018-06-11,6.576
2018-06-12,27.234
2018-06-13,-6.0201
2018-06-14,4.4484
2018-06-15,-5.1107
2018-06-18,-5.0269
2018-06-19,2.8355
2018-06-20,0.5515
2018-06-21,1.8282
2018-06-22,1.2567
2018-06-25,0.3546
2018-06-26,-0.8834
2018-06-27,-1.6042999999999998
2018-06-28,0.5435
2018-06-29,0.5405
2018-07-02,0.5376
2018-07-03,-1.2478
2018-07-05,1.083
2018-07-06,-1.0714
2018-07-09,-1.2635
2018-07-10,-2.1938
2018-07-11,0.5607
2018-07-12,-1.3011
2018-07-13,-2.0716
2018-07-16,0.5769
2018-07-17,0.0
2018-07-18,-2.2945
2018-07-19,0.7828
2018-07-20,-0.5825
2018-07-23,-0.9766
2018-07-24,-0.9862
2018-07-25,4.1833
2018-07-26,-0.956
2018-07-27,-6.5637
2018-07-30,-1.8595000000000002
2018-07-31,2.1053
2018-08-01,-1.0309
2018-08-02,4.1667
2018-08-03,-1.2
2018-08-06,2.4291
2018-08-07,-1.1858
2018-08-08,0.0
2018-08-09,4.0
