ticker,HOFSQ US Equity
2014-10-29,-1.4154
2014-10-30,-0.1248
2014-10-31,0.0
2014-11-03,-1.375
2014-11-04,-0.4436
2014-11-05,1.2094
2014-11-06,-1.7476
2014-11-07,0.1318
2014-11-10,-2.9605
2014-11-11,-4.7458
2014-11-12,-0.2135
2014-11-13,-5.2068
2014-11-14,6.8473
2014-11-17,-1.0563
2014-11-18,-0.427
2014-11-19,-1.5726
2014-11-20,2.106
2014-11-21,1.4224999999999999
2014-11-24,-2.2439999999999998
2014-11-25,0.5022
2014-11-26,-5.3533
2014-11-28,-1.1312
2014-12-01,-6.9413
2014-12-02,1.0656
2014-12-03,-0.4055
2014-12-04,-1.1401
2014-12-05,-1.5651000000000002
2014-12-08,-8.6192
2014-12-09,-4.3956
2014-12-10,-5.364
2014-12-11,-1.8218999999999999
2014-12-12,14.8454
2014-12-15,6.6427
2014-12-16,-0.7576
2014-12-17,5.598
2014-12-18,1.1245
2014-12-19,4.3685
2014-12-22,2.0548
2014-12-23,0.7457
2014-12-24,-2.8127
2014-12-26,-1.1424
2014-12-29,-4.6995000000000005
2014-12-30,0.9701
2014-12-31,-1.6813
2015-01-02,1.873
2015-01-05,-0.9592
2015-01-06,-3.7127
2015-01-07,6.9573
2015-01-08,2.8997
2015-01-09,1.4471
2015-01-12,-4.1291
2015-01-13,-2.6625
2015-01-14,-3.4594
2015-01-15,-4.3333
2015-01-16,4.9652
2015-01-20,-3.4025
2015-01-21,3.2172
2015-01-22,-1.4719
2015-01-23,-0.6151
2015-01-26,0.9726
2015-01-27,-0.613
2015-01-28,-1.7621
2015-01-29,0.7175
2015-01-30,0.1781
2015-02-02,3.2
2015-02-03,-4.2205
2015-02-04,-6.4748
2015-02-05,1.0577
2015-02-06,1.8077999999999999
2015-02-09,-2.9907
2015-02-10,-4.7206
2015-02-11,-3.3367
2015-02-12,-1.8828
2015-02-13,4.9041
2015-02-17,-2.1341
2015-02-18,-2.0768
2015-02-19,0.9544
2015-02-20,1.3655
2015-02-23,-2.487
2015-02-24,-0.1063
2015-02-25,2.0213
2015-02-26,-1.2513
2015-02-27,-0.9504
2015-03-02,-0.2132
2015-03-03,2.8846
2015-03-04,-2.8037
2015-03-05,0.4274
2015-03-06,-0.8511
2015-03-09,-1.5021
2015-03-10,-2.3965
2015-03-11,-2.6786
2015-03-12,1.7202
2015-03-13,-1.2401
2015-03-16,-8.5616
2015-03-17,7.99
2015-03-18,1.1561
2015-03-19,-0.1143
2015-03-20,3.0892
2015-03-23,2.5526999999999997
2015-03-24,-2.9221
2015-03-25,-0.4459
2015-03-26,1.5676999999999999
2015-03-27,-2.4256
2015-03-30,2.8249
2015-03-31,0.6593
2015-04-01,-1.31
2015-04-02,1.4381
2015-04-06,3.4896
2015-04-07,0.1054
2015-04-08,1.1579
2015-04-09,-0.1041
2015-04-10,-0.9375
2015-04-13,0.6309
2015-04-14,1.6719
2015-04-15,3.6999
2015-04-16,2.6759
2015-04-17,-1.3514
2015-04-20,2.4462
2015-04-21,-3.7249
2015-04-22,-0.6944
2015-04-23,0.1998
2015-04-24,-2.5922
2015-04-27,-3.3777
2015-04-28,1.589
2015-04-29,-1.3556
2015-04-30,-0.3171
2015-05-01,-0.3181
2015-05-04,-1.7021
2015-05-05,0.0
2015-05-06,1.2987
2015-05-07,-0.1068
2015-05-08,1.0695000000000001
2015-05-11,-0.4233
2015-05-12,0.4251
2015-05-13,0.6466
2015-05-14,-2.7837
2015-05-15,-1.9824000000000002
2015-05-18,-1.9101
2015-05-19,-1.4891
2015-05-20,0.9302
2015-05-21,6.682
2015-05-22,-1.6199
2015-05-26,-3.2931
2015-05-27,1.3620999999999999
2015-05-28,0.4479
2015-05-29,1.5608
2015-06-01,-2.854
2015-06-02,2.5989
2015-06-03,-2.533
2015-06-04,-1.3559
2015-06-05,0.0
2015-06-08,-1.8328
2015-06-09,0.2334
2015-06-10,2.4447
2015-06-11,-1.4773
2015-06-12,0.0
2015-06-15,-2.3068
2015-06-16,-1.5348000000000002
2015-06-17,-1.199
2015-06-18,-3.034
2015-06-19,0.3755
2015-06-22,3.1172
2015-06-23,1.5718999999999999
2015-06-24,-1.4285999999999999
2015-06-25,-2.7778
2015-06-26,-0.1242
2015-06-29,0.0
2015-06-30,1.2438
2015-07-01,-2.5799
2015-07-02,1.3871
2015-07-06,-1.3682
2015-07-07,-0.2522
2015-07-08,-5.4362
2015-07-09,0.2674
2015-07-10,0.1333
2015-07-13,3.0626
2015-07-14,5.5556
2015-07-15,-4.896
2015-07-16,-0.2574
2015-07-17,-2.3226
2015-07-20,-1.4531
2015-07-21,1.6086
2015-07-22,-1.0554
2015-07-23,-1.2
2015-07-24,-1.8893
2015-07-27,-0.8253
2015-07-28,4.9931
2015-07-29,-3.0383
2015-07-30,-0.6812
2015-07-31,-2.1948
2015-08-03,-1.8233000000000001
2015-08-04,-4.246
2015-08-05,-6.7278
2015-08-06,2.459
2015-08-07,-4.64
2015-08-10,8.557
2015-08-11,-1.5455999999999999
2015-08-12,3.1397
2015-08-13,-1.8265
2015-08-14,-1.7054
2015-08-17,0.1577
2015-08-18,-1.7323
2015-08-19,0.4808
2015-08-20,-1.9139
2015-08-21,1.1381999999999999
2015-08-24,-3.8585000000000003
2015-08-25,1.1706
2015-08-26,0.0
2015-08-27,4.7934
2015-08-28,2.0505
2015-08-31,6.6461
2015-09-01,-1.8841
2015-09-02,-1.6248
2015-09-03,-4.955
2015-09-04,2.5276
2015-09-08,-1.6949
2015-09-09,-2.6646
2015-09-10,1.4493
2015-09-11,0.7937
2015-09-14,-1.4173
2015-09-15,0.7987
2015-09-16,1.9017
2015-09-17,2.6439
2015-09-18,-6.0606
2015-09-21,2.2580999999999998
2015-09-22,5.0473
2015-09-23,-4.6547
2015-09-24,0.1575
2015-09-25,-2.673
2015-09-28,-0.3231
2015-09-29,-2.7553
2015-09-30,0.0
2015-10-01,-1.1667
2015-10-02,2.1922
2015-10-05,1.9802
2015-10-06,7.6052
2015-10-07,8.7218
2015-10-08,0.9682
2015-10-09,-2.8767
2015-10-12,-2.3977
2015-10-13,-3.3237
2015-10-14,1.4948000000000001
2015-10-15,0.0
2015-10-16,-1.7673
2015-10-19,-4.048
2015-10-20,1.0937000000000001
2015-10-21,-1.0819
2015-10-22,2.8125
2015-10-23,-0.7599
2015-10-26,-1.8377
2015-10-27,-2.7157
2015-10-28,1.4778
2015-10-29,-2.4272
2015-10-30,0.0
2015-11-02,0.4975
2015-11-03,3.1353
2015-11-04,-2.08
2015-11-05,0.6536
2015-11-06,0.487
2015-11-09,-1.2924
2015-11-10,-2.1277
2015-11-11,-4.6823
2015-11-12,-2.6316
2015-11-13,1.0811
2015-11-16,0.5348
2015-11-17,-3.3688000000000002
2015-11-18,2.0183
2015-11-19,-0.1799
2015-11-20,-2.7027
2015-11-23,-0.9259
2015-11-24,1.3084
2015-11-25,1.2915
2015-11-27,-0.3643
2015-11-30,1.6453
2015-12-01,-1.4388
2015-12-02,-3.4672
2015-12-03,-1.8904
2015-12-04,-3.2755
2015-12-07,-7.9681
2015-12-08,-2.5974
2015-12-09,7.3333
2015-12-10,-2.2774
2015-12-11,-5.7203
2015-12-14,0.8989
2015-12-15,-0.6682
2015-12-16,2.6906
2015-12-17,-5.2402
2015-12-18,12.212
2015-12-21,3.9013999999999998
2015-12-22,3.5573
2015-12-23,4.771
2015-12-24,0.3643
2015-12-28,-2.5408
2015-12-29,-0.7449
2015-12-30,-1.3133
2015-12-31,0.1901
2016-01-04,-0.1898
2016-01-05,-1.7109999999999999
2016-01-06,-7.5435
2016-01-07,-9.4142
2016-01-08,-0.9238
2016-01-11,-6.993
2016-01-12,-0.7519
2016-01-13,-4.798
2016-01-14,0.0
2016-01-15,-4.5093
2016-01-19,-2.2222
2016-01-20,-0.2841
2016-01-21,10.2564
2016-01-22,5.6848
2016-01-25,-4.401
2016-01-26,2.8133
2016-01-27,-0.4975
2016-01-28,1.25
2016-01-29,0.0
2016-02-01,0.2469
2016-02-02,-2.2167
2016-02-03,7.0529
2016-02-04,1.6949
2016-02-05,-6.9048
2016-02-08,-2.5575
2016-02-09,-4.4619
2016-02-10,2.7473
2016-02-11,-1.0695000000000001
2016-02-12,4.8649000000000004
2016-02-16,6.701
2016-02-17,5.5556
2016-02-18,0.2288
2016-02-19,-2.5114
2016-02-22,7.0258
2016-02-23,-4.3764
2016-02-24,1.8307
2016-02-25,-0.8989
2016-02-26,6.1224
2016-02-29,0.641
2016-03-01,0.8493
2016-03-02,2.7368
2016-03-03,3.4836
2016-03-04,5.7426
2016-03-07,-1.6854
2016-03-08,-5.7143
2016-03-09,-0.202
2016-03-10,3.2389
2016-03-11,0.3922
2016-03-14,-1.1719
2016-03-15,-4.3478
2016-03-16,0.2066
2016-03-17,-0.4124
2016-03-18,2.0704
2016-03-21,-3.6511
2016-03-22,-1.8947
2016-03-23,-5.3648
2016-03-24,3.4013999999999998
2016-03-28,-2.6316
2016-03-29,1.5766
2016-03-30,-2.2173
2016-03-31,1.5873
2016-04-01,-1.1161
2016-04-04,-3.8375
2016-04-05,0.2347
2016-04-06,0.9368
2016-04-07,-2.0882
2016-04-08,8.2938
2016-04-11,1.9694
2016-04-12,2.1459
2016-04-13,2.521
2016-04-14,-3.6885
2016-04-15,4.2553
2016-04-18,-1.4285999999999999
2016-04-19,0.207
2016-04-20,2.4793
2016-04-21,2.4194
2016-04-22,5.1181
2016-04-25,-5.4307
2016-04-26,4.5545
2016-04-27,-1.1364
2016-04-28,-1.7241
2016-04-29,10.9162
2016-05-02,-3.8664
2016-05-03,-3.6563
2016-05-04,2.277
2016-05-05,-2.5974
2016-05-06,0.7619
2016-05-09,-5.293
2016-05-10,-0.5988
2016-05-11,-0.8163
2016-05-12,-2.6749
2016-05-13,-3.8055
2016-05-16,2.8571
2016-05-17,-0.2137
2016-05-18,-3.212
2016-05-19,-0.885
2016-05-20,0.8929
2016-05-23,0.0
2016-05-24,3.0973
2016-05-25,4.5064
2016-05-26,1.0267
2016-05-27,-1.626
2016-05-31,2.4793
2016-06-01,1.0081
2016-06-02,0.7984
2016-06-03,0.396
2016-06-06,4.931
2016-06-07,-2.8195
2016-06-08,2.9013999999999998
2016-06-09,-3.3835
2016-06-10,-1.751
2016-06-13,1.7822
2016-06-14,0.3891
2016-06-15,-1.1628
2016-06-16,4.7059
2016-06-17,3.9326
2016-06-20,-3.7838000000000003
2016-06-21,1.1236
2016-06-22,-1.8519
2016-06-23,-1.1320999999999999
2016-06-24,-6.8702
2016-06-27,-11.6803
2016-06-28,8.3527
2016-06-29,1.0707
2016-06-30,-0.2119
2016-07-01,3.1847
2016-07-05,-4.321
2016-07-06,2.1505
2016-07-07,-1.2631999999999999
2016-07-08,1.7058
2016-07-11,-3.3543
2016-07-12,0.4338
2016-07-13,-3.4557
2016-07-14,1.3423
2016-07-15,-1.1038000000000001
2016-07-18,-0.2232
2016-07-19,-2.0134
2016-07-20,4.7945
2016-07-21,-3.0501
2016-07-22,1.7978
2016-07-25,-4.1943
2016-07-26,-1.3825
2016-07-27,-2.8037
2016-07-28,-0.9615
2016-07-29,4.1262
2016-08-01,0.0
2016-08-02,-0.9324
2016-08-03,0.0
2016-08-04,1.1764999999999999
2016-08-05,1.3953
2016-08-08,2.2936
2016-08-09,0.4484
2016-08-10,-2.0089
2016-08-11,-2.0501
2016-08-12,0.0
2016-08-15,2.5581
2016-08-16,-4.8165
2016-08-17,0.4819
2016-08-18,-4.3165
2016-08-19,1.2530999999999999
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,-0.9901
2016-08-25,0.75
2016-08-26,-0.4963
2016-08-29,-0.2494
2016-08-30,1.75
2016-08-31,-1.7199
2016-09-01,0.0
2016-09-02,0.75
2016-09-06,-0.7444
2016-09-07,0.5
2016-09-08,3.7313
2016-09-09,-1.6787
2016-09-12,-1.2195
2016-09-13,-3.4568
2016-09-14,-2.5575
2016-09-15,0.0
2016-09-16,1.5748
2016-09-19,-1.292
2016-09-20,-1.5707
2016-09-21,0.266
2016-09-22,-2.122
2016-09-23,-1.897
2016-09-26,-1.105
2016-09-27,-2.2346
2016-09-28,6.0
2016-09-29,0.5391
2016-09-30,0.5362
2016-10-03,-1.0667
2016-10-04,0.8086
2016-10-05,0.2674
2016-10-06,-0.8
2016-10-07,0.5376
2016-10-10,0.2674
2016-10-11,-1.3333
2016-10-12,-4.0541
2016-10-13,0.0
2016-10-14,0.0
2016-10-17,0.0
2016-10-18,-1.4085
2016-10-19,1.4285999999999999
2016-10-20,0.0
2016-10-21,0.0
2016-10-24,0.0
2016-10-25,-1.4085
2016-10-26,-1.4285999999999999
2016-10-27,-1.4493
2016-10-28,0.0
2016-10-31,-2.9412000000000003
2016-11-01,-1.5152
2016-11-02,-9.2308
2016-11-03,-1.6949
2016-11-04,-1.7241
2016-11-07,-5.2632
2016-11-08,-3.7037
2016-11-09,0.0
2016-11-10,5.7692
2016-11-11,1.8182
2016-11-14,-1.7856999999999998
2016-11-15,10.9091
2016-11-16,9.8361
2016-11-17,-14.9254
2016-11-18,10.526299999999999
2016-11-21,-5.3968
2016-11-22,-1.6949
2016-11-23,1.7241
2016-11-25,8.4746
2016-11-28,-3.125
2016-11-29,-8.0645
2016-11-30,5.2632
2016-12-01,5.0
2016-12-02,1.5873
2016-12-05,1.5625
2016-12-06,1.5385
2016-12-07,-1.5152
2016-12-08,6.1538
2016-12-09,-1.4493
2016-12-12,2.9412000000000003
2016-12-13,-1.4285999999999999
2016-12-14,-7.2464
2016-12-15,3.125
2016-12-16,-4.5455
2016-12-19,-6.3492
2016-12-20,0.0
2016-12-21,0.0
2016-12-22,-3.3898
2016-12-23,-1.7544
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,-1.7856999999999998
2017-01-03,3.6364
2017-01-04,-1.7544
2017-01-05,3.5714
2017-01-06,-3.4483
2017-01-09,1.7856999999999998
2017-01-10,0.0
2017-01-11,-3.5088
2017-01-12,3.6364
2017-01-13,0.0
2017-01-17,-1.7544
2017-01-18,1.7856999999999998
2017-01-19,0.0
2017-01-20,3.5088
2017-01-23,-6.7797
2017-01-24,-1.8182
2017-01-25,-1.8519
2017-01-26,1.8868
2017-01-27,3.7037
2017-01-30,-3.5714
2017-01-31,1.8519
2017-02-01,-3.6364
2017-02-02,-3.7736
2017-02-03,0.0
2017-02-06,-1.9607999999999999
2017-02-07,0.0
2017-02-08,-2.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-13,0.0
2017-02-14,-4.0816
2017-02-15,-2.1277
2017-02-16,2.1739
2017-02-17,6.383
2017-02-21,-16.0
2017-02-22,0.0
2017-02-23,-2.3810000000000002
2017-02-24,-39.0244
2017-02-27,0.0
2017-02-28,-8.0
2017-03-01,0.0
2017-03-02,-4.3478
2017-03-03,0.0
2017-03-06,4.5455
2017-03-07,-4.3478
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,4.5455
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,-4.3478
2017-03-16,0.0
2017-03-17,10.9091
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-03-23,-4.1667
2017-03-24,0.0
2017-03-27,-4.3478
2017-03-28,0.0
2017-03-29,-4.5455
2017-03-30,4.7619
2017-03-31,0.0
2017-04-03,-4.5455
2017-04-04,-4.7619
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,-5.0
2017-04-10,0.1053
2017-04-11,0.8807
2017-04-12,-2.9967
2017-04-13,-0.6044
2017-04-17,2.1622
2017-04-18,-2.2751
2017-04-19,-2.653
2017-04-20,-3.3509
2017-04-21,8.1859
2017-04-24,-0.7447
2017-04-25,-1.0316
2017-04-26,1.8005
2017-04-27,2.1609
2017-04-28,-1.0739
2017-05-01,0.0
2017-05-02,0.0
2017-05-03,0.7697
2017-05-04,-0.1567
2017-05-05,1.4843
2017-05-08,-1.5786
2017-05-09,8.9362
2017-05-10,1.9231
2017-05-11,-0.9434
2017-05-12,5.7143
2017-05-15,7.2072
2017-05-16,-1.6806999999999999
2017-05-17,-5.1282
2017-05-18,-0.9174
2017-05-19,1.8519
2017-05-22,4.5455
2017-05-23,-5.2174
2017-05-24,2.7523
2017-05-25,-3.5714
2017-05-26,0.0
2017-05-30,-2.7778
2017-05-31,0.0
2017-06-01,0.9524
2017-06-02,10.3774
2017-06-05,0.8547
2017-06-06,2.5423999999999998
2017-06-07,-2.4793
2017-06-08,-5.0847
2017-06-09,5.3571
2017-06-12,-0.8475
2017-06-13,4.2735
2017-06-14,-2.459
2017-06-15,-1.6806999999999999
2017-06-16,0.8547
2017-06-19,-0.8475
2017-06-20,-1.7094
2017-06-21,0.8696
2017-06-22,0.0
2017-06-23,6.0345
2017-06-26,-1.626
2017-06-27,-1.6529
2017-06-28,-1.6806999999999999
2017-06-29,0.8547
2017-06-30,5.9322
2017-07-03,-4.0
2017-07-05,-1.6667
2017-07-06,-2.5423999999999998
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,-0.8696
2017-07-12,6.1404
2017-07-13,-1.6529
2017-07-14,2.521
2017-07-17,0.0
2017-07-18,-1.6393
2017-07-19,1.6667
2017-07-20,0.0
2017-07-21,1.6393
2017-07-24,-0.8065
2017-07-25,0.813
2017-07-26,-3.2258
2017-07-27,-0.8333
2017-07-28,-0.8403
2017-07-31,1.6949
2017-08-01,0.8333
2017-08-02,-2.4793
2017-08-03,1.6949
2017-08-04,-0.8333
2017-08-07,1.6806999999999999
2017-08-08,3.3058
2017-08-09,-4.0
2017-08-10,0.0
2017-08-11,0.8333
2017-08-14,1.6529
2017-08-15,0.813
2017-08-16,-1.6393
2017-08-17,3.3333
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,-2.4194
2017-08-23,0.0
2017-08-24,-0.8264
2017-08-25,1.6667
2017-08-28,0.8197
2017-08-29,0.813
2017-08-30,0.8065
2017-08-31,-3.2
2017-09-01,14.876
2017-09-05,0.0
2017-09-06,6.4748
2017-09-07,-6.7568
2017-09-08,0.0
2017-09-11,4.3478
2017-09-12,5.5556
2017-09-13,-1.9737
2017-09-14,0.6711
2017-09-15,-4.0
2017-09-18,2.7778
2017-09-19,-0.6757
2017-09-20,1.3605
2017-09-21,-1.3423
2017-09-22,0.0
2017-09-25,-4.7619
2017-09-26,1.4285999999999999
2017-09-27,-2.1127
2017-09-28,-0.7194
2017-09-29,2.1739
2017-10-02,-3.5461
2017-10-03,4.4118
2017-10-04,0.0
2017-10-05,2.1127
2017-10-06,-0.6897
2017-10-09,-0.6944
2017-10-10,1.3986
2017-10-11,1.3793
2017-10-12,-2.3810000000000002
2017-10-13,0.3484
2017-10-16,-2.0833
2017-10-17,-1.4184
2017-10-18,0.0
2017-10-19,-1.4388
2017-10-20,-2.9196999999999997
2017-10-23,-4.5113
2017-10-24,3.1496
2017-10-25,-0.7634
2017-10-26,0.0
2017-10-27,-0.7692
2017-10-30,1.5504
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,-1.5267
2017-11-03,-0.7752
2017-11-06,2.3438
2017-11-07,17.5573
2017-11-08,-12.987
2017-11-09,2.9851
2017-11-10,0.7246
2017-11-13,-4.3165
2017-11-14,-5.2632
2017-11-15,-0.7937
2017-11-16,-1.6
2017-11-17,2.439
2017-11-20,0.7937
2017-11-21,0.0
2017-11-22,0.7874
2017-11-24,1.5625
2017-11-27,-2.3438
2017-11-28,0.0
2017-11-29,-1.6
2017-11-30,0.813
2017-12-01,0.0
2017-12-04,-2.4194
2017-12-05,-0.8264
2017-12-06,0.0
2017-12-07,-2.5
2017-12-08,4.2735
2017-12-11,-1.6393
2017-12-12,2.5
2017-12-13,-3.252
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.8403
2017-12-19,-0.8333
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,-0.8403
2017-12-27,1.6949
2017-12-28,0.0
2017-12-29,-0.0833
2018-01-02,0.0834
2018-01-03,3.3333
2018-01-04,2.4194
2018-01-05,0.7874
2018-01-08,-0.7813
2018-01-09,-1.5748
2018-01-10,1.6
2018-01-11,4.7244
2018-01-12,4.5113
2018-01-16,-5.7554
2018-01-17,-3.0534
2018-01-18,0.7874
2018-01-19,-0.7813
2018-01-22,1.5748
2018-01-23,0.0
2018-01-24,-2.3256
2018-01-25,0.0
2018-01-26,-0.7937
2018-01-29,-2.8
2018-01-30,0.4115
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,-1.6393
2018-02-05,0.8333
2018-02-06,0.0
2018-02-07,-0.8264
2018-02-08,0.0
2018-02-09,0.8333
2018-02-12,0.0
2018-02-13,-2.4793
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,1.6949
2018-02-20,0.0
2018-02-21,0.8333
2018-02-22,2.4793
2018-02-23,0.0
2018-02-26,-0.8197
2018-02-27,-0.8264
2018-02-28,-1.6667
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.4237
2018-03-06,1.2658
2018-03-07,0.0
2018-03-08,-2.5
2018-03-09,-0.8547
2018-03-12,1.7241
2018-03-13,0.0
2018-03-14,-1.6949
2018-03-15,-1.7241
2018-03-16,4.386
2018-03-19,-2.521
2018-03-20,0.8621
2018-03-21,-0.8547
2018-03-22,0.8621
2018-03-23,-0.8547
2018-03-26,0.8621
2018-03-27,-5.1282
2018-03-28,-0.9009
2018-03-29,0.0
2018-04-02,-4.5455
2018-04-03,1.9048
2018-04-04,-1.8692
2018-04-05,1.9048
2018-04-06,-1.8692
2018-04-09,-0.9524
2018-04-10,3.8462
2018-04-11,0.0
2018-04-12,2.7778
2018-04-13,-1.8018
2018-04-16,1.8349
2018-04-17,1.3333
2018-04-18,1.3514
2018-04-19,0.8772
2018-04-20,1.7391
2018-04-23,-1.7094
2018-04-24,0.0
2018-04-25,1.7391
2018-04-26,-1.7094
2018-04-27,0.8696
2018-04-30,-4.3103
2018-05-01,0.9009
2018-05-02,2.6786
2018-05-03,-1.7391
2018-05-04,0.885
2018-05-07,0.8772
2018-05-08,-0.8696
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,2.6316
2018-05-14,-0.8547
2018-05-15,0.0
2018-05-16,-1.7241
2018-05-17,0.0
2018-05-18,4.386
2018-05-21,5.8824
2018-05-22,-4.7619
2018-05-23,-2.5
2018-05-24,-0.8547
2018-05-25,-2.6087
2018-05-29,0.0
2018-05-30,0.8929
2018-05-31,-0.885
2018-06-01,-0.8929
2018-06-04,-0.9009
2018-06-05,0.9091
2018-06-06,0.9009
2018-06-07,-1.7856999999999998
2018-06-08,1.8182
2018-06-11,0.8929
2018-06-12,0.0
2018-06-13,-0.885
2018-06-14,-0.8929
2018-06-15,-0.9009
2018-06-18,1.8182
2018-06-19,-1.7856999999999998
2018-06-20,0.9091
2018-06-21,0.9009
2018-06-22,6.25
2018-06-25,-5.8824
2018-06-26,-0.8929
2018-06-27,-0.9009
2018-06-28,2.7273
2018-06-29,1.7699
2018-07-02,0.0
2018-07-03,-2.6087
2018-07-05,1.7856999999999998
2018-07-06,-0.8772
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,0.885
2018-07-12,0.0
2018-07-13,1.7544
2018-07-16,0.0
2018-07-17,0.8621
2018-07-18,0.0
2018-07-19,-0.8547
2018-07-20,0.0
2018-07-23,-1.7241
2018-07-24,0.8772
2018-07-25,-2.6087
2018-07-26,0.8929
2018-07-27,0.885
2018-07-30,-5.2632
2018-07-31,1.8519
2018-08-01,-2.7273
2018-08-02,-1.8692
2018-08-03,-6.6667
2018-08-06,-0.6327
2018-08-07,-1.4171
2018-08-08,-1.0417
2018-08-09,4.2211
2018-08-10,-4.0501
2018-08-13,-13.473700000000001
2018-08-14,-2.6764
2018-08-15,6.2625
2018-08-16,-0.0118
2018-08-17,2.3647
2018-08-20,3.4249
2018-08-21,-0.0111
2018-08-22,-1.0891
2018-08-23,-2.2472
2018-08-24,8.046
2018-08-27,-1.0638
2018-08-28,4.0323
2018-08-29,3.3592
2018-08-30,-1.0
2018-08-31,-4.0303
2018-09-04,-1.8524
2018-09-05,0.0
2018-09-06,-0.2681
2018-09-07,-1.0753
2018-09-10,3.2609
2018-09-11,0.0
2018-09-12,7.3684
2018-09-13,0.9804
2018-09-14,-2.9126
2018-09-17,-1.45
2018-09-18,-2.5977
2018-09-19,2.0836
2018-09-20,-2.0308
2018-09-21,5.2083
2018-09-24,-1.9802
2018-09-25,-2.7778
2018-09-26,0.4779
2018-09-27,0.0414
2018-09-28,0.2584
2018-10-01,-1.0309
2018-10-02,0.1042
2018-10-03,3.0177
2018-10-04,-2.2727
2018-10-05,-0.2481
2018-10-08,-1.5646
2018-10-09,2.4526
2018-10-10,-1.3665
2018-10-11,-4.1667
2018-10-12,-4.2391
2018-10-15,3.9614000000000003
2018-10-16,-1.736
2018-10-17,-1.3
2018-10-18,-2.0601
2018-10-19,-2.1264
2018-10-22,-0.3993
2018-10-23,1.639
2018-10-24,-1.3921000000000001
2018-10-25,-1.1764999999999999
2018-10-26,0.0476
2018-10-29,-1.2137
2018-10-30,2.385
2018-10-31,-0.6118
2018-11-01,0.4972
2018-11-02,-1.0601
2018-11-05,0.4048
2018-11-06,-0.4031
2018-11-07,1.3094999999999999
