ticker,PTOI US Equity
2009-08-27,8.3333
2009-08-28,-2.8846
2009-08-31,12.8713
2009-09-01,-7.8947
2009-09-02,-3.8095
2009-09-03,0.0
2009-09-04,8.9109
2009-09-08,-4.5455
2009-09-09,-1.9048
2009-09-10,10.6796
2009-09-11,0.0
2009-09-14,-2.6316
2009-09-15,-5.4054
2009-09-16,7.619
2009-09-17,1.7699
2009-09-18,0.0
2009-09-22,-4.3478
2009-09-23,2.7273
2009-09-24,0.0
2009-09-25,4.4248
2009-09-28,0.8475
2009-09-29,0.8403
2009-09-30,0.0
2009-10-01,-1.6667
2009-10-02,-0.8475
2009-10-05,-1.7094
2009-10-06,3.9130000000000003
2009-10-07,-0.4184
2009-10-08,-1.6806999999999999
2009-10-09,0.8547
2009-10-12,-0.8475
2009-10-13,1.7094
2009-10-14,-1.6806999999999999
2009-10-15,0.0
2009-10-16,0.8547
2009-10-19,0.8475
2009-10-20,0.7563
2009-10-21,-1.5847
2009-10-22,-3.3898
2009-10-23,3.9474
2009-10-26,-0.4219
2009-10-27,-1.6949
2009-10-28,-3.4483
2009-10-29,1.7856999999999998
2009-10-30,-3.5088
2009-11-02,-4.5455
2009-11-03,0.0
2009-11-04,-0.9524
2009-11-05,12.5
2009-11-06,-0.8547
2009-11-09,0.0
2009-11-10,-1.7241
2009-11-11,-0.8772
2009-11-12,0.0
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,-2.6549
2009-11-18,1.8182
2009-11-19,0.0
2009-11-20,0.0
2009-11-23,-1.7856999999999998
2009-11-24,0.9091
2009-11-25,2.7027
2009-11-27,-4.386
2009-11-30,4.5872
2009-12-01,-1.7544
2009-12-02,-1.7856999999999998
2009-12-03,3.6364
2009-12-04,0.0
2009-12-07,4.386
2009-12-08,32.9412
2009-12-09,13.78
2009-12-10,22.2222
2009-12-11,28.6364
2009-12-14,22.2615
2009-12-15,-4.6243
2009-12-16,0.0
2009-12-17,-16.6667
2009-12-18,13.818200000000001
2009-12-21,13.4185
2009-12-22,0.0
2009-12-23,32.3944
2009-12-24,1.0638
2009-12-28,-1.0526
2009-12-29,35.1064
2009-12-30,13.3858
2009-12-31,0.6944
2010-01-04,-3.4483
2010-01-05,-17.8571
2010-01-06,12.3478
2010-01-07,4.4892
2010-01-08,-7.4074
2010-01-11,-11.2
2010-01-12,6.3063
2010-01-13,-4.2373
2010-01-14,-0.885
2010-01-15,0.0
2010-01-19,-2.5
2010-01-20,-4.7619
2010-01-21,-3.8462
2010-01-22,-5.0
2010-01-25,2.1053
2010-01-26,-8.2474
2010-01-27,-9.2135
2010-01-28,5.198
2010-01-29,9.1765
2010-02-01,-7.3276
2010-02-02,22.093
2010-02-03,0.0
2010-02-04,3.2381
2010-02-05,-4.9815000000000005
2010-02-08,4.8544
2010-02-09,-0.9259
2010-02-10,-0.9346
2010-02-11,4.717
2010-02-12,15.3153
2010-02-16,-3.125
2010-02-17,-8.0645
2010-02-18,-9.1228
2010-02-19,-9.8456
2010-02-22,-6.8522
2010-02-23,-5.7471
2010-02-24,9.5122
2010-02-25,-2.0045
2010-02-26,2.0455
2010-03-01,-7.7951
2010-03-02,-1.9324
2010-03-03,3.6946
2010-03-04,-1.6627
2010-03-05,7.2464
2010-03-08,1.3514
2010-03-09,-2.4444
2010-03-10,2.5057
2010-03-11,0.0
2010-03-12,4.8889
2010-03-15,15.4661
2010-03-16,-8.2569
2010-03-17,-4.0
2010-03-18,-2.0833
2010-03-19,0.0
2010-03-22,0.8511
2010-03-23,-0.8439
2010-03-24,-2.1277
2010-03-25,0.0
2010-03-26,-2.1739
2010-03-29,0.4444
2010-03-30,1.7699
2010-03-31,-4.3478
2010-04-01,3.4091
2010-04-05,3.956
2010-04-06,-0.2114
2010-04-07,-0.4237
2010-04-08,0.6383
2010-04-09,-0.6342
2010-04-12,5.1064
2010-04-13,11.336
2010-04-14,3.6364
2010-04-15,-10.526299999999999
2010-04-16,-2.1569
2010-04-19,2.2044
2010-04-20,5.4902
2010-04-21,-0.7435
2010-04-22,2.9962999999999997
2010-04-23,-5.4545
2010-04-26,6.3462
2010-04-27,-2.3508
2010-04-28,-1.6667
2010-04-29,2.8249
2010-04-30,1.0989
2010-05-03,-0.3623
2010-05-04,-2.0
2010-05-05,-3.525
2010-05-06,-1.9231
2010-05-07,-4.1176
2010-05-10,-2.2495
2010-05-11,-4.8117
2010-05-12,-3.2967
2010-05-13,0.0
2010-05-14,-3.4091
2010-05-17,-5.8824
2010-05-18,-1.5
2010-05-19,-13.7056
2010-05-20,-10.2941
2010-05-21,-21.3115
2010-05-24,-33.3333
2010-05-25,40.625
2010-05-26,-7.1111
2010-05-27,1.9139
2010-05-28,2.8169
2010-06-01,-1.8265
2010-06-02,3.7209
2010-06-03,-3.1390000000000002
2010-06-04,1.8519
2010-06-07,0.0
2010-06-08,1.8182
2010-06-09,-1.7856999999999998
2010-06-10,-2.2727
2010-06-11,-6.9767
2010-06-14,-7.0
2010-06-15,7.5269
2010-06-16,-5.5
2010-06-17,-4.7619
2010-06-18,-11.1111
2010-06-21,-31.25
2010-06-22,4.5455
2010-06-23,0.0
2010-06-24,-8.6957
2010-06-25,10.4762
2010-06-28,3.4483
2010-06-29,1.6667
2010-06-30,13.9344
2010-07-01,-2.8777
2010-07-02,-3.7037
2010-07-06,-7.6923
2010-07-07,0.0
2010-07-08,-0.8438
2010-07-09,9.2552
2010-07-12,36.1538
2010-07-13,-6.7797
2010-07-14,-15.1515
2010-07-15,14.2857
2010-07-16,9.375
2010-07-19,-34.2857
2010-07-20,4.3478
2010-07-21,-12.5
2010-07-22,-7.619
2010-07-23,-21.6495
2010-07-26,25.0
2010-07-27,-16.8421
2010-07-28,0.0
2010-07-29,-14.9367
2010-07-30,20.5357
2010-08-02,-1.2346
2010-08-03,2.5
2010-08-04,0.0
2010-08-05,-4.878
2010-08-06,15.3846
2010-08-09,-11.1111
2010-08-10,-6.25
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,5.3333
2010-08-16,3.7975
2010-08-17,4.878
2010-08-18,-3.4884
2010-08-19,1.2048
2010-08-20,0.0
2010-08-23,2.3810000000000002
2010-08-24,-2.907
2010-08-25,-1.7964
2010-08-26,-2.439
2010-08-27,1.25
2010-08-30,-1.8519
2010-08-31,-4.4025
2010-09-01,-2.6316
2010-09-02,0.0
2010-09-03,-4.0541
2010-09-07,-0.7042
2010-09-08,4.9645
2010-09-09,0.0
2010-09-10,8.1081
2010-09-13,-6.25
2010-09-14,2.6667
2010-09-15,-5.1948
2010-09-16,-3.0822
2010-09-17,8.8339
2010-09-20,10.3896
2010-09-21,3.5294
2010-09-22,-11.3636
2010-09-23,6.4103
2010-09-24,-0.6024
2010-09-27,0.6061
2010-09-28,-3.6145
2010-09-29,3.75
2010-09-30,1.2048
2010-10-01,-2.3810000000000002
2010-10-04,1.2195
2010-10-05,2.4096
2010-10-06,0.0
2010-10-07,-2.3529
2010-10-08,0.0
2010-10-11,-2.4096
2010-10-12,0.0
2010-10-13,1.8519
2010-10-14,-3.0303
2010-10-15,0.0
2010-10-18,-3.75
2010-10-19,0.6494
2010-10-20,-3.2258
2010-10-21,-1.3333
2010-10-22,0.0
2010-10-25,4.0541
2010-10-26,-5.8442
2010-10-27,-2.069
2010-10-28,-4.2254
2010-10-29,-5.8824
2010-11-01,-6.25
2010-11-02,0.0
2010-11-03,3.3333
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,0.0
2010-11-09,-1.6129
2010-11-10,-3.2787
2010-11-11,3.3898
2010-11-12,0.0
2010-11-15,-4.918
2010-11-16,1.7241
2010-11-17,0.0
2010-11-18,6.7797
2010-11-19,0.7937
2010-11-22,-2.3622
2010-11-23,3.2258
2010-11-24,-3.125
2010-11-26,3.2258
2010-11-29,-4.6875
2010-11-30,0.0
2010-12-01,-4.918
2010-12-02,-6.8966
2010-12-03,5.5556
2010-12-06,3.5088
2010-12-07,-0.8475
2010-12-08,0.8547
2010-12-09,-8.4746
2010-12-10,11.1111
2010-12-13,-3.3333
2010-12-14,-8.6207
2010-12-15,45.283
2010-12-16,19.4805
2010-12-17,-9.7826
2010-12-20,-8.4337
2010-12-21,1.4638
2010-12-22,10.2286
2010-12-23,-17.647100000000002
2010-12-27,-1.4285999999999999
2010-12-28,-13.0435
2010-12-29,-3.3333
2010-12-30,-3.4483
2010-12-31,16.0714
2011-01-03,3.0769
2011-01-04,5.9701
2011-01-05,2.8169
2011-01-06,1.3699
2011-01-07,-2.8378
2011-01-10,2.9032999999999998
2011-01-11,-6.741
2011-01-12,-2.1739
2011-01-13,0.7407
2011-01-14,10.2941
2011-01-18,2.6667
2011-01-19,2.5974
2011-01-20,0.6329
2011-01-21,2.5157
2011-01-24,-1.8405
2011-01-25,2.5
2011-01-26,0.0
2011-01-27,-1.2195
2011-01-28,1.2346
2011-01-31,1.2195
2011-02-01,4.8193
2011-02-02,1.1494
2011-02-03,-0.0142
2011-02-04,-3.3954
2011-02-07,-5.8824
2011-02-08,-5.0
2011-02-09,1.3158
2011-02-10,8.9367
2011-02-11,1.3336999999999999
2011-02-14,-3.5294
2011-02-15,4.2683
2011-02-16,1.0526
2011-02-17,-0.463
2011-02-18,1.1628
2011-02-22,-3.4483
2011-02-23,-2.8571
2011-02-24,-1.9607999999999999
2011-02-25,1.25
2011-02-28,0.0
2011-03-01,-1.2346
2011-03-02,0.0
2011-03-03,2.5
2011-03-04,2.439
2011-03-07,-2.3810000000000002
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,-1.2195
2011-03-11,-1.2346
2011-03-14,0.0
2011-03-15,0.0
2011-03-16,-1.25
2011-03-17,2.5316
2011-03-18,2.4691
2011-03-21,-1.2048
2011-03-22,-2.439
2011-03-23,0.0
2011-03-24,3.75
2011-03-25,0.0
2011-03-28,-2.4096
2011-03-29,0.0
2011-03-30,-0.6173
2011-03-31,4.3478
2011-04-01,1.1905000000000001
2011-04-04,22.352899999999998
2011-04-05,-3.8462
2011-04-06,5.0
2011-04-07,5.7143
2011-04-08,11.7117
2011-04-11,41.129
2011-04-12,21.1429
2011-04-13,8.4906
2011-04-14,-2.1739
2011-04-15,-3.5556
2011-04-18,-1.3825
2011-04-19,0.0
2011-04-20,-41.1215
2011-04-21,46.0317
2011-04-25,-8.6957
2011-04-26,-4.1667
2011-04-27,19.2547
2011-04-28,17.1875
2011-04-29,23.5556
2011-05-02,12.2302
2011-05-03,5.7692
2011-05-04,-9.0909
2011-05-05,-6.3333
2011-05-06,6.7616
2011-05-09,31.6667
2011-05-10,-11.3924
2011-05-11,-6.5714
2011-05-12,-0.6116
2011-05-13,-5.2308
2011-05-16,-5.5195
2011-05-17,3.0928
2011-05-18,6.6667
2011-05-19,4.6875
2011-05-20,-0.2985
2011-05-23,0.8982
2011-05-24,-5.9347
2011-05-25,1.2618
2011-05-26,-1.5575999999999999
2011-05-27,8.8608
2011-05-31,-4.0698
2011-06-01,1.5152
2011-06-02,-1.791
2011-06-03,-2.1277
2011-06-06,-0.6211
2011-06-07,2.1875
2011-06-08,2.4465
2011-06-09,1.791
2011-06-10,5.2786
2011-06-13,9.7493
2011-06-14,2.5381
2011-06-15,2.7228
2011-06-16,-4.0964
2011-06-17,3.0151
2011-06-20,-4.878
2011-06-21,2.3077
2011-06-22,-1.5038
2011-06-23,0.0
2011-06-24,1.5267
2011-06-27,-2.7569
2011-06-28,-4.6392
2011-06-29,-10.8108
2011-06-30,-12.1212
2011-07-01,8.6207
2011-07-05,2.5397
2011-07-06,-2.1672
2011-07-07,-4.7468
2011-07-08,-1.9933999999999998
2011-07-11,-1.3559
2011-07-12,-0.6873
2011-07-13,-11.7647
2011-07-14,-25.4902
2011-07-15,6.8421
2011-07-18,0.0
2011-07-19,20.197
2011-07-20,7.377
2011-07-21,-23.6641
2011-07-22,6.0
2011-07-25,-9.434
2011-07-26,-15.625
2011-07-27,1.2346
2011-07-28,-1.8293
2011-07-29,9.3168
2011-08-01,2.2727
2011-08-02,-5.5556
2011-08-03,-0.5882
2011-08-04,42.0118
2011-08-05,-4.1667
2011-08-08,-9.5652
2011-08-09,2.4038
2011-08-10,8.9202
2011-08-11,0.431
2011-08-12,-3.8627000000000002
2011-08-15,-8.9286
2011-08-16,-6.3725
2011-08-17,5.2356
2011-08-18,-1.99
2011-08-19,-4.0609
2011-08-22,4.2328
2011-08-23,-3.5533
2011-08-24,-3.1579
2011-08-25,2.7174
2011-08-26,1.0582
2011-08-29,-2.0942
2011-08-30,-1.0695000000000001
2011-08-31,-2.7027
2011-09-01,2.2222
2011-09-02,2.7174
2011-09-06,2.1164
2011-09-07,-4.1451
2011-09-08,0.5405
2011-09-09,-1.0753
2011-09-12,1.087
2011-09-13,5.3763
2011-09-14,-5.6122
2011-09-15,-1.6216
2011-09-16,1.6484
2011-09-19,0.0
2011-09-20,0.0
2011-09-21,-5.4054
2011-09-22,-7.4286
2011-09-23,-1.8519
2011-09-26,-11.3208
2011-09-27,-7.8014
2011-09-28,-10.0
2011-09-29,14.5299
2011-09-30,-0.7463
2011-10-03,-3.7594
2011-10-04,-10.1563
2011-10-05,-1.7391
2011-10-06,7.9646
2011-10-07,4.0984
2011-10-10,2.3622
2011-10-11,-2.3077
2011-10-12,2.3622
2011-10-13,13.8462
2011-10-14,14.8649
2011-10-17,2.9412000000000003
2011-10-18,-4.0
2011-10-19,0.5952
2011-10-20,0.0
2011-10-21,2.9586
2011-10-24,-10.9195
2011-10-25,-0.6452
2011-10-26,-2.5974
2011-10-27,-0.6667
2011-10-28,1.3423
2011-10-31,2.649
2011-11-01,-4.5161
2011-11-02,-2.7027
2011-11-03,3.4722
2011-11-04,-2.6846
2011-11-07,3.4483
2011-11-08,-4.6667
2011-11-09,-4.1958
2011-11-10,2.1898
2011-11-11,1.4285999999999999
2011-11-14,3.5211
2011-11-15,0.6803
2011-11-16,-2.7027
2011-11-17,-0.6944
2011-11-18,-5.5944
2011-11-21,-2.2222
2011-11-22,-21.2121
2011-11-23,-3.8462
2011-11-25,-1.0
2011-11-28,3.0303
2011-11-29,2.9412000000000003
2011-11-30,30.4762
2011-12-01,-1.4599
2011-12-02,0.0
2011-12-05,0.0
2011-12-06,-2.963
2011-12-07,11.4504
2011-12-08,5.4795
2011-12-09,-3.8961
2011-12-12,0.0
2011-12-13,-5.4054
2011-12-14,0.0
2011-12-15,5.7143
2011-12-16,-0.6757
2011-12-19,-8.1633
2011-12-20,0.0
2011-12-21,10.3704
2011-12-22,9.396
2011-12-23,22.0859
2011-12-27,22.1106
2011-12-28,-3.2922000000000002
2011-12-29,-2.1277
2011-12-30,3.4783
2012-01-03,-1.2605
2012-01-04,-63.4043
2012-01-05,46.5116
2012-01-06,12.6984
2012-01-09,4.2254
2012-01-10,-1.3514
2012-01-11,0.0
2012-01-12,-23.9726
2012-01-13,15.3153
2012-01-17,1.5625
2012-01-18,0.7692
2012-01-19,-8.3969
2012-01-20,-4.1667
2012-01-23,4.3478
2012-01-24,0.0
2012-01-25,5.8333
2012-01-26,-1.5748
2012-01-27,2.4
2012-01-30,-1.5625
2012-01-31,3.1746
2012-02-01,0.0
2012-02-02,-0.7692
2012-02-03,10.8527
2012-02-06,23.7762
2012-02-07,-1.6949
2012-02-08,0.5747
2012-02-09,13.1429
2012-02-10,-8.0808
2012-02-13,-4.3956
2012-02-14,-1.7241
2012-02-15,5.2632
2012-02-16,-4.4444
2012-02-17,1.1628
2012-02-21,-11.4943
2012-02-22,-9.0909
2012-02-23,-3.5714
2012-02-24,12.592600000000001
2012-02-27,15.7895
2012-02-28,-10.2273
2012-02-29,-0.6329
2012-03-01,0.0
2012-03-02,-3.1847
2012-03-05,-5.9211
2012-03-06,-9.7902
2012-03-07,12.4031
2012-03-08,-2.069
2012-03-09,-2.8169
2012-03-12,-3.6231999999999998
2012-03-13,-3.0075
2012-03-14,-4.6512
2012-03-15,12.1951
2012-03-16,-4.3478
2012-03-19,-1.5152
2012-03-20,0.0
2012-03-21,2.3077
2012-03-22,-3.7594
2012-03-23,-4.6875
2012-03-26,3.2787
2012-03-27,-4.7619
2012-03-28,-1.6667
2012-03-29,4.2373
2012-03-30,-4.878
2012-04-02,-1.7094
2012-04-03,1.7391
2012-04-04,0.8547
2012-04-05,1.6949
2012-04-09,0.0
2012-04-10,-4.1667
2012-04-11,-0.8696
2012-04-12,0.0
2012-04-13,0.0
2012-04-16,0.0
2012-04-17,0.8772
2012-04-18,-4.3478
2012-04-19,-5.4545
2012-04-20,-1.9231
2012-04-23,-2.9412000000000003
2012-04-24,11.1111
2012-04-25,-4.5455
2012-04-26,1.9048
2012-04-27,-3.7382999999999997
2012-04-30,1.9417
2012-05-01,-9.5238
2012-05-02,6.3158
2012-05-03,-0.9901
2012-05-04,-1.0
2012-05-07,1.0101
2012-05-08,10.0
2012-05-09,-5.4545
2012-05-10,0.0
2012-05-11,0.0
2012-05-14,22.1154
2012-05-15,-5.5118
2012-05-16,-10.0
2012-05-17,13.8889
2012-05-18,-4.065
2012-05-21,11.0169
2012-05-22,6.1068999999999996
2012-05-23,-2.1583
2012-05-24,4.4118
2012-05-25,-1.4085
2012-05-29,-1.4285999999999999
2012-05-30,1.4493
2012-05-31,-5.0
2012-06-01,-5.2632
2012-06-04,-2.3810000000000002
2012-06-05,-11.3821
2012-06-06,-3.6696999999999997
2012-06-07,-1.9048
2012-06-08,4.8544
2012-06-11,4.6296
2012-06-12,2.6549
2012-06-13,-0.8621
2012-06-14,-0.8696
2012-06-15,-1.7544
2012-06-18,0.8929
2012-06-19,-5.3097
2012-06-20,3.7382999999999997
2012-06-21,0.0
2012-06-22,0.9009
2012-06-25,-1.7856999999999998
2012-06-26,0.9091
2012-06-27,5.4054
2012-06-28,4.2735
2012-06-29,4.918
2012-07-02,2.3438
2012-07-03,7.6336
2012-07-05,0.0
2012-07-06,0.0
2012-07-09,-1.4184
2012-07-10,2.1583
2012-07-11,-4.9296
2012-07-12,-4.4444
2012-07-13,0.0
2012-07-16,0.7752
2012-07-17,0.0
2012-07-18,1.5385
2012-07-19,-3.7879
2012-07-20,1.5748
2012-07-23,4.6512
2012-07-24,-12.592600000000001
2012-07-25,-3.3898
2012-07-26,3.5088
2012-07-27,0.0
2012-07-30,-3.3898
2012-07-31,-1.7544
2012-08-01,2.6786
2012-08-02,0.0
2012-08-03,4.3478
2012-08-06,5.0
2012-08-07,-2.3810000000000002
2012-08-08,0.0
2012-08-09,-3.252
2012-08-10,-3.3613
2012-08-13,0.8696
2012-08-14,0.0
2012-08-15,-0.8621
2012-08-16,1.7391
2012-08-17,-0.8547
2012-08-20,0.8621
2012-08-21,-4.2735
2012-08-22,3.5714
2012-08-23,-3.4483
2012-08-24,0.0
2012-08-27,-3.5714
2012-08-28,-2.7778
2012-08-29,1.9048
2012-08-30,-1.8692
2012-08-31,0.0
2012-09-04,-1.9048
2012-09-05,0.9709
2012-09-06,0.0
2012-09-07,0.0
2012-09-10,0.0
2012-09-11,-2.8846
2012-09-12,0.0
2012-09-13,-0.9901
2012-09-14,0.0
2012-09-17,1.0
2012-09-18,0.0
2012-09-19,0.0
2012-09-20,-1.0891
2012-09-21,-0.9009
2012-09-24,-7.0707
2012-09-25,6.5217
2012-09-26,-8.1633
2012-09-27,-6.8889
2012-09-28,-5.7279
2012-10-01,5.0633
2012-10-02,1.0843
2012-10-03,-0.4768
2012-10-04,6.5868
2012-10-05,0.0
2012-10-08,13.4831
2012-10-09,-0.9901
2012-10-10,-5.0
2012-10-11,-4.2105
2012-10-12,-1.0989
2012-10-15,0.0
2012-10-16,-2.2222
2012-10-17,-2.2727
2012-10-18,2.3256
2012-10-19,-6.8182
2012-10-22,9.7561
2012-10-23,-3.3333
2012-10-24,2.2989
2012-10-25,2.2472
2012-10-26,2.1978
2012-10-31,1.0753
2012-11-01,-8.5106
2012-11-02,-2.3256
2012-11-05,1.1905000000000001
2012-11-06,5.8824
2012-11-07,-4.4444
2012-11-08,-2.907
2012-11-09,1.7964
2012-11-12,-5.8824
2012-11-13,-2.5
2012-11-14,-10.2564
2012-11-15,1.4285999999999999
2012-11-16,-1.4085
2012-11-19,0.0
2012-11-20,2.1429
2012-11-21,-1.3986
2012-11-23,4.9645
2012-11-26,-5.4054
2012-11-27,4.2857
2012-11-28,-2.7397
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,-2.1127
2012-12-04,-0.7194
2012-12-05,0.0
2012-12-06,-4.3478
2012-12-07,3.0303
2012-12-10,2.9412000000000003
2012-12-11,4.2857
2012-12-12,0.0
2012-12-13,-1.3699
2012-12-14,1.25
2012-12-17,2.8807
2012-12-18,2.6667
2012-12-19,-2.5974
2012-12-20,17.2
2012-12-21,-8.9875
2012-12-24,-1.25
2012-12-26,-5.0633
2012-12-27,6.6667
2012-12-28,1.25
2012-12-31,2.4691
2013-01-02,-1.2048
2013-01-03,-4.878
2013-01-04,2.5641
2013-01-07,-7.5
2013-01-08,4.0541
2013-01-09,7.1429
2013-01-10,-3.0303
2013-01-11,1.25
2013-01-14,-1.2346
2013-01-15,3.125
2013-01-16,-6.4242
2013-01-17,-1.5544
2013-01-18,3.9474
2013-01-22,1.2658
2013-01-23,12.5
2013-01-24,1.1111
2013-01-25,3.8462
2013-01-28,16.4021
2013-01-29,17.2727
2013-01-30,14.7287
2013-01-31,-12.8378
2013-02-01,2.3256
2013-02-04,-10.6061
2013-02-05,-2.5423999999999998
2013-02-06,-6.087
2013-02-07,-5.5556
2013-02-08,-5.8824
2013-02-11,-13.5417
2013-02-12,0.0
2013-02-13,2.4096
2013-02-14,0.0
2013-02-15,0.0
2013-02-19,-2.9412000000000003
2013-02-20,-4.2424
2013-02-21,7.5949
2013-02-22,-0.5882
2013-02-25,7.6923
2013-02-26,9.8901
2013-02-27,2.0
2013-02-28,-0.9804
2013-03-01,2.9703
2013-03-04,2.8846
2013-03-05,-1.8692
2013-03-06,0.0
2013-03-07,1.9048
2013-03-08,-9.3458
2013-03-11,0.0
2013-03-12,3.0928
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,-9.0
2013-03-18,-24.2857
2013-03-19,-2.6125
2013-03-20,13.3942
2013-03-21,-4.6985
2013-03-22,-4.844
2013-03-25,0.7246
2013-03-26,0.7194
2013-03-27,2.8571
2013-03-28,-2.0833
2013-04-01,1.4184
2013-04-02,-16.0839
2013-04-03,8.3333
2013-04-04,1.3654
2013-04-05,2.4474
2013-04-08,-2.963
2013-04-09,0.7634
2013-04-10,-7.5758
2013-04-11,1.6393
2013-04-12,-1.6129
2013-04-15,-0.0205
2013-04-16,0.0205
2013-04-17,0.0
2013-04-18,1.6393
2013-04-19,4.0323
2013-04-22,-0.7752
2013-04-23,-6.25
2013-04-24,4.9792
2013-04-25,0.7938
2013-04-26,-5.4932
2013-04-29,-3.3333
2013-04-30,-10.3448
2013-05-01,-38.4615
2013-05-02,31.25
2013-05-03,-16.4286
2013-05-06,19.6581
2013-05-07,8.3333
2013-05-08,7.6923
2013-05-09,5.102
2013-05-10,16.5049
2013-05-13,-11.6667
2013-05-14,0.0
2013-05-15,3.7736
2013-05-16,-1.8182
2013-05-17,-3.7037
2013-05-20,-3.8462
2013-05-21,4.0
2013-05-22,0.0
2013-05-23,-1.9231
2013-05-24,-1.9853
2013-05-28,2.0255
2013-05-29,-3.9215999999999998
2013-05-30,-8.1633
2013-05-31,2.2222
2013-06-03,0.0
2013-06-04,5.6522
2013-06-05,-5.144
2013-06-06,4.1215
2013-06-07,-1.0417
2013-06-10,1.0526
2013-06-11,-3.125
2013-06-12,-7.5269
2013-06-13,25.5814
2013-06-14,-1.8519
2013-06-17,-11.3208
2013-06-18,0.0
2013-06-19,-6.383
2013-06-20,-1.1364
2013-06-21,-8.046
2013-06-24,0.0
2013-06-25,-19.9531
2013-06-26,-6.3049
2013-06-27,40.0
2013-06-28,11.9048
2013-07-01,-4.2553
2013-07-02,6.6667
2013-07-03,0.0
2013-07-05,-3.125
2013-07-08,-18.2796
2013-07-09,-6.5789
2013-07-10,-9.8592
2013-07-11,18.75
2013-07-12,0.0
2013-07-15,5.2632
2013-07-16,-9.5
2013-07-17,7.7348
2013-07-18,-5.1282
2013-07-19,5.4054
2013-07-22,-2.5641
2013-07-23,-2.6316
2013-07-24,5.4054
2013-07-25,-5.1282
2013-07-26,0.0
2013-07-29,-5.4054
2013-07-30,4.2857
2013-07-31,-12.3288
2013-08-01,3.75
2013-08-02,8.3961
2013-08-05,2.7614
2013-08-06,-2.6534
2013-08-07,-1.8923999999999999
2013-08-08,-1.6987999999999999
2013-08-09,6.5707
2013-08-12,5.4054
2013-08-13,15.3846
2013-08-14,2.2222
2013-08-15,-13.0435
2013-08-16,5.0
2013-08-19,-4.7619
2013-08-20,10.0
2013-08-21,-2.2727
2013-08-22,0.4651
2013-08-23,-1.6204
2013-08-26,-5.8824
2013-08-27,0.0
2013-08-28,-2.5
2013-08-29,-7.6923
2013-08-30,0.0
2013-09-03,13.8889
2013-09-04,0.0
2013-09-05,-2.439
2013-09-06,-5.0
2013-09-09,-2.6316
2013-09-10,-5.4054
2013-09-11,14.2857
2013-09-12,-2.5
2013-09-13,-6.4103
2013-09-16,-1.3699
2013-09-17,4.1667
2013-09-18,-4.0
