ticker,KAVL US Equity
2010-08-06,-7.1429
2010-08-09,-15.3846
2010-08-10,-13.6364
2010-08-11,26.3158
2010-08-12,-8.3333
2010-08-13,-9.0909
2010-08-16,-10.0
2010-08-17,11.1111
2010-08-18,10.0
2010-08-19,-9.0909
2010-08-20,-10.0
2010-08-23,-11.1111
2010-08-24,0.0
2010-08-25,5.0
2010-08-26,-4.7619
2010-08-27,-12.5
2010-08-30,-11.4286
2010-08-31,35.4839
2010-09-01,-4.7619
2010-09-02,6.25
2010-09-03,-29.4118
2010-09-07,15.0
2010-09-09,0.0
2010-09-14,-13.0435
2010-09-15,3.3333
2010-09-16,-19.3548
2010-09-17,60.0
2010-09-20,-25.0
2010-09-21,-13.3333
2010-09-23,15.3846
2010-09-24,16.6667
2010-09-27,-14.2857
2010-09-28,12.5
2010-09-30,-22.963
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-06,5.7692
2010-10-07,-9.0909
2010-10-11,0.0
2010-10-14,-6.0
2010-10-15,4.2553
2010-10-18,22.449
2010-10-19,0.0
2010-10-21,8.3333
2010-10-22,-13.8462
2010-10-25,9.8214
2010-10-26,1.626
2010-10-27,28.0
2010-10-29,-18.75
2010-11-01,0.0
2010-11-02,7.6923
2010-11-03,14.2857
2010-11-05,0.0
2010-11-08,-12.5
2010-11-09,-12.857099999999999
2010-11-10,-1.6393
2010-11-11,0.0
2010-11-12,11.6667
2010-11-15,19.403
2010-11-16,20.0
2010-11-17,-16.6667
2010-11-18,0.0
2010-11-19,-6.25
2010-11-22,-25.3333
2010-11-29,0.0
2010-11-30,-19.6429
2010-12-01,60.0
2010-12-02,31.9444
2010-12-03,5.2632
2010-12-06,-10.0
2010-12-07,-5.5556
2010-12-08,-5.8824
2010-12-09,11.25
2010-12-10,-21.3483
2010-12-13,-14.2857
2010-12-14,-30.0
2010-12-16,54.7619
2010-12-17,21.5385
2010-12-20,-17.7215
2010-12-22,-38.4615
2010-12-23,25.0
2010-12-27,0.0
2010-12-30,-20.0
2011-01-06,-10.0
2011-01-10,25.0
2011-01-11,11.1111
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,0.0
2011-01-19,8.0
2011-01-20,29.6296
2011-01-24,-7.1429
2011-01-25,3.8462
2011-01-26,18.5185
2011-01-27,-18.75
2011-01-28,6.1538
2011-01-31,-13.0435
2011-02-01,0.0
2011-02-02,0.0
2011-02-03,0.0
2011-02-04,-16.6667
2011-02-07,10.0
2011-02-08,-1.8182
2011-02-09,7.4074
2011-02-10,-13.7931
2011-02-11,14.0
2011-02-14,-24.5614
2011-02-15,-18.6047
2011-02-16,-8.5714
2011-02-18,46.875
2011-02-23,-14.8936
2011-02-28,-25.0
2011-03-01,0.0
2011-03-07,-30.0
2011-03-09,-4.7619
2011-03-11,25.0
2011-03-14,-16.0
2011-03-15,42.8571
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,-16.6667
2011-03-24,0.0
2011-03-28,12.0
2011-03-31,7.1429
2011-04-01,-33.3333
2011-04-07,20.0
2011-04-12,-16.6667
2011-04-13,50.0
2011-04-14,-33.3333
2011-04-18,35.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,-25.9259
2011-04-25,0.0
2011-04-26,49.375
2011-04-27,-2.9289
2011-04-28,-29.9569
2011-04-29,-1.5385
2011-05-04,0.0
2011-05-05,0.0
2011-05-09,0.0
2011-05-10,5.0
2011-05-11,0.0
2011-05-12,23.8095
2011-05-13,11.538499999999999
2011-05-16,3.0172
2011-05-17,7.113
2011-05-18,6.25
2011-05-19,11.7647
2011-05-20,-7.8947
2011-05-23,-17.1429
2011-05-24,3.4483
2011-05-25,-6.6667
2011-05-26,-10.7143
2011-05-27,0.0
2011-05-31,-28.0
2011-06-01,0.0
2011-06-02,38.8889
2011-06-03,-20.0
2011-06-06,0.0
2011-06-07,0.0
2011-06-08,0.0
2011-06-09,25.0
2011-06-10,-48.0
2011-06-13,83.1731
2011-06-14,4.9869
2011-06-15,-4.0
2011-06-16,-16.6667
2011-06-24,-50.0
2011-06-27,60.0
2011-06-28,6.25
2011-06-29,0.0
2011-06-30,-23.5294
2011-07-01,53.8462
2011-07-05,-15.0
2011-07-06,-11.7647
2011-07-07,13.3333
2011-07-08,-11.7647
2011-07-11,-26.6667
2011-07-12,-9.0909
2011-07-13,35.0
2011-07-14,0.0
2011-07-15,3.7037
2011-07-18,-3.5714
2011-07-19,3.7037
2011-07-20,-14.2857
2011-07-21,0.0
2011-07-22,16.6667
2011-07-25,0.0
2011-07-29,7.1429
2011-08-01,-6.6667
2011-08-02,0.0
2011-08-04,7.1429
2011-08-05,0.0
2011-08-11,-32.5
2011-08-12,18.5185
2011-08-18,87.5
2011-08-19,-22.2222
2011-08-23,42.8571
2011-08-24,0.0
2011-08-25,-8.0
2011-08-26,-0.5435
2011-08-29,-0.2732
2011-08-30,-34.2466
2011-08-31,-33.3333
2011-09-01,0.0
2011-09-06,48.125
2011-09-08,-32.4895
2011-09-13,-28.125
2011-09-19,0.0
2011-09-21,-12.1739
2011-09-27,32.6733
2011-09-29,3.7313
2011-09-30,12.9496
2011-10-05,42.6752
2011-10-18,-28.5714
2011-10-21,0.0
2011-10-28,40.0
2011-10-31,14.2857
2011-11-04,6.25
2011-11-08,-11.7647
2011-11-09,-33.3333
2011-11-10,10.0
2011-11-15,-9.0909
2011-11-16,8.125
2011-11-21,-21.3873
2011-11-23,5.8824
2011-12-20,-2.0833
2011-12-23,-26.2411
2011-12-30,-7.6923
2012-01-04,-50.0
2012-01-10,-27.0833
2012-01-11,0.0
2012-01-13,77.1429
2012-01-17,-35.4839
2012-01-23,80.0
2012-02-01,0.0
2012-02-02,-44.4444
2012-02-08,32.5
2012-02-10,0.0
2012-02-14,-39.6226
2012-02-15,0.0
2012-02-16,140.625
2012-03-07,-45.4545
2012-03-08,0.0
2012-03-15,76.1905
2012-03-21,29.7297
2012-03-22,-22.9167
2012-03-23,116.2162
2012-03-27,-50.0
2012-03-28,90.0
2012-03-29,-48.6842
2012-03-30,33.3333
2012-04-03,41.3462
2012-04-10,-45.5782
2012-04-20,80.0
2012-05-01,-44.4444
2012-05-02,0.0
2012-05-04,0.0
2012-05-07,-22.5
2012-05-15,0.0
2012-05-18,132.2581
2012-05-23,-70.8333
2012-05-24,-4.7619
2012-05-29,0.0
2012-06-12,-35.0
2012-06-18,23.0769
2012-06-21,-25.0
2012-07-05,-20.8333
2012-07-06,-5.2632
2012-07-12,0.0
2012-08-08,0.0
2012-08-23,0.0
2012-09-13,-11.1111
2012-09-19,100.0
2012-09-20,-43.75
2012-09-21,122.2222
2012-10-16,-20.0
2012-10-17,0.0
2012-11-12,-40.625
2012-12-07,-47.3684
2012-12-11,0.0
2012-12-12,0.0
2012-12-14,0.0
2012-12-18,0.0
2012-12-20,-40.0
2012-12-31,33.3333
2013-01-14,0.0
2013-01-17,0.0
2013-01-23,25.0
2013-01-28,60.0
2013-01-29,-18.75
2013-02-13,-15.3846
2013-02-14,63.6364
2013-02-19,-11.1111
2013-02-25,-18.75
2013-03-11,23.0769
2013-03-13,-31.25
2013-03-18,-9.0909
2013-04-22,0.0
2013-04-29,0.0
2013-05-07,0.0
2013-07-16,10.0
2013-07-19,0.0
2013-07-25,-27.2727
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-05,0.0
2013-08-08,75.0
2013-08-09,-21.4286
2013-08-12,-27.2727
2013-08-13,75.0
2013-08-28,-21.4286
2013-08-30,-9.0909
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,-20.0
2013-09-16,37.5
2013-09-30,0.0
2013-10-01,0.0
2013-10-21,27.2727
2013-11-07,-21.4286
2013-11-21,0.0
2013-12-03,45.4545
2013-12-06,-12.5
2013-12-19,-21.4286
2013-12-30,0.0
2014-02-03,-9.0909
2014-02-05,0.0
2014-02-21,-20.0
2014-03-27,125.0
2014-03-31,5.5556
2014-04-11,-42.1053
2014-05-07,0.0
2014-05-23,18.1818
2014-05-27,0.0
2014-06-04,223.0769
2014-06-05,-57.1429
2014-06-06,77.7778
2014-06-09,68.75
2014-06-10,-51.8519
2014-06-11,0.0
2014-06-12,3.8462
2014-06-13,-3.7037
2014-06-17,-7.6923
2014-06-18,-12.5
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,-9.5238
2014-06-25,-15.7895
2014-06-30,-12.5
2014-07-02,-21.4286
2014-07-23,0.0
2014-08-06,18.1818
2014-08-15,-23.0769
2014-08-21,90.0
2014-09-08,-31.5789
2014-09-09,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-22,-15.3846
2014-10-08,0.0
2014-10-15,0.0
2014-10-31,-45.4545
2014-11-03,83.3333
2014-11-04,0.0
2014-12-09,18.1818
2014-12-17,-15.3846
2014-12-22,-9.0909
2014-12-24,0.0
2014-12-30,0.0
2014-12-31,-40.0
2015-02-04,33.3333
2015-03-09,-12.5
2015-03-13,128.5714
2015-03-31,-50.0
2015-04-09,0.0
2015-04-20,0.0
2015-04-30,0.0
2015-05-04,0.0
2015-05-05,0.0
2015-06-09,-25.0
2015-06-11,83.3333
2015-08-11,0.0
2015-12-09,0.0
2015-12-22,-27.2727
2015-12-24,0.0
2015-12-28,0.0
2015-12-29,0.0
2016-01-27,25.0
2016-05-10,-20.0
2016-08-30,0.0
2016-11-18,-25.0
2016-12-01,0.0
2016-12-14,-16.6667
2016-12-15,0.0
2017-01-27,100.0
2017-03-21,-40.0
2017-04-13,83.3333
2017-04-25,-9.0909
2017-07-28,-15.2
2017-08-18,-5.6604
2017-12-19,0.0
2017-12-28,0.0
2018-01-24,0.0
2018-01-26,0.0
2018-02-01,20.0
2018-02-05,33.3333
2018-02-09,-37.5
2018-02-12,0.0
2018-02-14,-20.0
2018-02-15,400.0
2018-02-16,-25.0
2018-02-20,46.6667
2018-02-21,-27.2727
2018-02-22,0.0
2018-02-23,-37.5
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-02,-10.0
2018-03-14,0.0
2018-03-20,-11.1111
2018-03-21,100.0
2018-03-26,0.0
2018-03-27,0.0
2018-04-04,-12.5
2018-04-10,0.0
2018-04-17,0.0
2018-04-25,-50.0
2018-04-27,80.0
2018-05-02,-44.4444
2018-05-09,1971.4286
2018-05-10,-3.4483
2018-05-11,7.1429
2018-05-14,0.0
2018-05-15,-13.3333
2018-05-16,-2.3846
2018-05-17,2.4429
2018-05-18,38.4615
2018-05-21,24.4444
2018-05-22,-17.1875
2018-05-23,7.2776
2018-05-24,-9.5477
2018-05-25,48.8889
2018-05-29,56.7164
2018-05-30,-4.7619
2018-05-31,5.45
2018-06-01,17.0934
2018-06-04,8.1191
2018-06-05,-9.176
2018-06-06,15.4639
2018-06-07,-0.5357
2018-06-08,16.6966
2018-06-11,-7.6923
2018-06-12,-5.9
2018-06-13,-13.0004
2018-06-14,-9.5684
2018-06-15,12.5619
2018-06-18,-2.0
2018-06-19,-7.449
2018-06-20,23.484
2018-06-21,-19.6429
2018-06-22,-6.6667
2018-06-25,9.5238
2018-06-26,-2.1739
2018-06-27,5.3333
2018-06-28,25.5274
2018-06-29,-26.0504
2018-07-02,-9.0909
2018-07-03,0.55
2018-07-05,-37.8419
2018-07-06,24.0
2018-07-09,-16.129
2018-07-10,11.538499999999999
2018-07-11,3.4483
2018-07-12,5.0
2018-07-13,7.9365
2018-07-16,2.6471
2018-07-17,-28.3668
2018-07-18,0.4
2018-07-19,19.5219
2018-07-20,-21.6667
2018-07-23,27.6596
2018-07-24,6.6667
2018-07-25,9.0625
2018-07-26,0.2865
2018-07-27,2.3143000000000002
2018-07-30,-29.9078
2018-07-31,34.2629
2018-08-01,-23.4125
2018-08-02,-2.7509
2018-08-03,-0.7968
2018-08-06,-18.8755
2018-08-07,13.3663
2018-08-08,4.8035
2018-08-09,-14.375
2018-08-10,11.9221
2018-08-13,0.0
2018-08-15,-21.7391
2018-08-16,0.0
2018-08-17,-5.5556
2018-08-20,5.2941
2018-08-21,-13.1285
2018-08-22,15.1125
2018-08-27,21.7877
2018-08-28,0.0
2018-08-31,0.0
2018-09-05,-31.6514
2018-09-06,-11.4094
2018-09-07,1.5152
2018-09-10,-2.2388
2018-09-11,14.5038
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-17,-33.3333
2018-09-20,-19.0
2018-09-21,183.9506
2018-09-24,-15.2174
2018-09-25,-25.8974
2018-09-26,31.4879
2018-09-27,31.5789
2018-09-28,-8.0
2018-10-02,8.6957
2018-10-03,-28.0
2018-10-04,33.3333
2018-10-05,10.5417
2018-10-08,-6.5209
2018-10-09,0.0
2018-10-10,-29.4355
2018-10-11,117.1429
2018-10-12,0.0
2018-10-15,-17.7632
2018-10-16,-18.4
2018-10-17,-13.3333
2018-10-18,17.647100000000002
2018-10-19,15.3846
2018-10-22,0.0
2018-10-23,-0.3333
2018-10-24,-9.699
2018-10-25,-7.4074
2018-10-26,-24.0
2018-10-29,-10.0
2018-10-30,36.2573
2018-10-31,-14.1631
2018-11-01,-20.0
2018-11-02,5.625
2018-11-05,71.0059
2018-11-06,-3.1142
2018-11-07,-3.5714
2018-11-08,-12.963
2018-11-09,10.6383
2018-11-12,34.6154
2018-11-13,-28.5714
2018-11-14,-10.8
2018-11-15,56.9507
2018-11-16,-25.7143
2018-11-19,0.0
2018-11-20,15.3846
2018-11-21,16.0
2018-11-23,0.0
2018-11-26,0.0
2018-11-27,0.5747
2018-11-28,-2.8571
2018-11-29,5.8824
2018-11-30,-0.5556
2018-12-03,-5.5306999999999995
2018-12-04,-22.8267
2018-12-06,-0.3831
2018-12-07,0.0
2018-12-10,-12.6923
2018-12-11,1.3216
2018-12-12,1.7391
2018-12-14,-14.5299
2018-12-17,17.5
2018-12-18,-22.9787
2018-12-19,10.4972
2018-12-20,17.5
2018-12-21,5.9574
2018-12-24,-20.0803
2018-12-26,15.5779
2018-12-28,-4.3478
2019-01-02,-1.3636
2019-01-03,-11.5207
2019-01-04,-1.0417
2019-01-07,-5.2632
2019-01-10,-5.5556
2019-01-11,11.7647
2019-01-14,36.3158
2019-01-15,-45.9459
2019-01-16,42.3571
2019-01-17,-14.7015
2019-01-18,-11.7647
2019-01-22,0.0
2019-01-23,12.6667
2019-01-24,-17.1598
2019-01-28,-0.7143
2019-01-29,-0.7194
2019-01-30,0.7246
2019-02-04,-1.4388
2019-02-05,-2.6277
2019-02-06,2.6987
2019-02-07,9.4891
2019-02-08,-13.3333
2019-02-11,0.0
2019-02-13,15.3846
2019-02-19,-22.0
2019-02-21,-1.7094
2019-02-25,117.3913
2019-02-26,-32.12
2019-02-27,-0.4125
2019-02-28,-0.5917
2019-03-01,-5.3571
2019-03-04,0.0
2019-03-06,2.5157
2019-03-07,22.6994
2019-03-08,25.0
2019-03-11,-12.0
2019-03-12,13.6364
2019-03-13,0.0
2019-03-15,0.0
2019-03-18,-4.0
2019-03-19,4.1667
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-25,-38.0
2019-03-26,-3.2258
2019-03-27,33.3333
2019-03-29,-10.0
2019-04-01,0.0
2019-04-03,-27.7778
2019-04-04,15.3846
2019-04-16,-50.0
2019-04-17,100.0
2019-04-23,0.0
2019-05-01,0.0
2019-05-07,20.0
2019-05-16,-16.6667
2019-05-21,-13.3333
2019-05-23,7.6923
2019-05-24,-14.2857
2019-05-29,-37.5
2019-05-31,100.0
2019-06-03,0.0
2019-06-04,-6.6667
2019-06-05,0.0
2019-06-13,0.0
2019-06-17,-42.8571
2019-06-24,0.0
2019-07-01,50.0
2019-07-02,65.8333
2019-07-03,-24.6231
2019-07-08,6.6667
2019-07-09,31.25
2019-07-12,-10.0
2019-07-15,151.3228
2019-07-16,-51.5789
2019-07-17,52.1739
2019-07-18,-34.2857
2019-07-19,8.6957
2019-07-25,-32.0
2019-07-26,29.4118
2019-07-29,-9.0909
2019-07-30,-10.0
2019-07-31,33.3333
2019-08-02,-16.6667
2019-08-06,-25.0
2019-08-08,26.6667
2019-08-09,0.0
2019-08-12,-5.2632
2019-08-14,-11.1111
2019-08-20,-11.875
2019-08-30,36.1702
2019-09-04,-21.875
2019-09-05,3.3333
2019-09-06,12.9032
2019-09-09,2.8571
2019-09-11,-36.1111
2019-09-12,55.6522
2019-09-16,-66.4804
2019-09-17,200.0
2019-09-25,-33.3333
2019-10-01,25.0
2019-10-03,-50.0
2019-10-04,100.0
2019-10-07,-16.6667
2019-10-23,20.0
2019-10-24,0.0
2019-10-25,0.0
2019-10-28,-13.3333
2019-10-30,-23.0769
2019-11-01,50.0
2019-11-04,33.3333
2019-11-08,-20.0
2019-11-15,-5.0
2019-11-18,-7.8947
2019-11-19,0.0
2019-11-20,-3.5714
2019-11-21,40.7407
2019-11-26,-11.0526
2019-11-29,-28.9941
2019-12-04,0.0
2019-12-05,0.0
2019-12-18,0.0
2019-12-26,-8.3333
2019-12-27,-9.0909
2019-12-31,78.7
2020-01-03,11.9194
2020-01-06,-65.0
2020-01-09,14.2857
2020-01-16,75.0
2020-01-17,0.0
2020-01-23,-28.5714
2020-01-24,-15.2
2020-01-27,29.717
2020-02-03,0.0
2020-02-04,-18.1818
2020-02-05,11.1111
2020-02-06,-19.0
2020-02-12,83.9506
2020-02-13,0.6711
2020-02-14,33.3333
2020-02-18,25.0
2020-02-19,-13.64
2020-02-20,3.2886
2020-02-21,34.5291
2020-02-24,13.3333
2020-02-25,17.352899999999998
2020-02-26,12.782
2020-02-27,1.1111
2020-02-28,-31.6484
2020-03-02,25.4019
2020-03-03,-35.8974
2020-03-05,-1.8
2020-03-06,83.2994
2020-03-09,8.6667
2020-03-10,0.2045
2020-03-11,1.0204
2020-03-12,1.2121
2020-03-13,-4.1916
2020-03-17,-27.0833
2020-03-19,35.7143
2020-03-20,-1.6842000000000001
2020-03-23,-8.2655
2020-03-24,9.7106
2020-03-25,-14.8936
2020-03-27,-7.5
2020-03-30,-35.7432
2020-03-31,13.5647
2020-04-01,7.4074
2020-04-02,20.6897
2020-04-03,14.2857
2020-04-06,15.95
2020-04-07,12.7641
2020-04-08,4.2065
2020-04-09,5.1376
2020-04-13,16.9284
2020-04-14,0.7463
2020-04-15,-2.0815
2020-04-16,-1.6566999999999998
2020-04-17,-7.6923
2020-04-20,0.0
2020-04-21,8.3333
2020-04-23,7.6923
2020-04-24,-9.2857
2020-04-27,6.4567
2020-04-28,1.3314
2020-04-29,6.5693
2020-04-30,-14.3836
2020-05-01,15.2
2020-05-04,-2.7778
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,-5.0
2020-05-08,-6.015
2020-05-11,-4.0
2020-05-12,0.0
2020-05-13,-8.3333
2020-05-14,23.6364
2020-05-15,-13.2353
2020-05-18,0.0
2020-05-19,1.6949
2020-05-20,8.3333
2020-05-21,-7.6923
2020-05-22,-25.0
2020-05-26,55.5556
2020-05-27,-14.2857
2020-05-28,141.6667
2020-05-29,9.7241
2020-06-01,3.7084
2020-06-02,-8.4848
2020-06-03,19.2053
2020-06-04,-1.0833
2020-06-05,9.5198
2020-06-08,30.7692
2020-06-09,-1.6471
2020-06-10,1.0766
2020-06-11,1.7357
2020-06-12,14.3854
2020-06-15,47.4237
2020-06-16,-10.3242
2020-06-17,26.1538
2020-06-18,1.626
2020-06-19,-3.6
2020-06-22,-0.4149
2020-06-23,2.0833
2020-06-24,-2.2653
2020-06-25,-17.394
2020-06-26,4.3984
2020-06-29,6.5375
2020-06-30,9.0909
2020-07-01,2.0833
2020-07-02,-3.0612
2020-07-06,4.2105
2020-07-07,-4.0404
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.2105
2020-07-13,0.8403
2020-07-14,0.0
2020-07-15,2.2917
2020-07-16,30.3259
2020-07-17,34.396
2020-07-20,11.6279
2020-07-21,7.2917
2020-07-22,-2.9126
2020-07-23,-6.665
2020-07-24,13.5694
2020-07-27,-11.3208
2020-07-28,6.383
2020-07-29,-0.75
2020-07-30,-0.2519
2020-07-31,-5.0566
