ticker,BZIC US Equity
2014-01-22,-46.6667
2014-01-24,49.9219
2014-01-27,-12.4544
2014-01-28,-23.8095
2014-01-29,0.0
2014-02-06,-6.25
2014-02-07,-10.4167
2014-02-10,-25.5814
2014-02-13,69.875
2014-02-14,0.0
2014-02-18,3.0169
2014-02-19,0.0
2014-02-20,-2.9643
2014-02-21,41.3324
2014-02-24,-33.3333
2014-02-25,25.0
2014-02-26,27.5
2014-02-27,-21.5686
2014-03-04,15.0
2014-03-05,-4.3478
2014-03-06,52.2727
2014-03-07,4.4776
2014-03-10,-8.5714
2014-03-12,56.2109
2014-03-13,-23.0058
2014-03-14,45.4693
2014-03-17,-55.2914
2014-03-18,3.8702
2014-03-19,-3.8462
2014-03-20,-4.0
2014-03-21,-12.5
2014-03-24,4.7619
2014-03-25,-0.0568
2014-03-26,36.3843
2014-03-31,-44.9771
2014-04-01,9.0909
2014-04-02,-5.625
2014-04-03,5.9603
2014-04-04,-16.6667
2014-04-07,-13.3333
2014-04-08,-9.6154
2014-04-10,23.2979
2014-04-11,-0.3451
2014-04-15,-30.8225
2014-04-16,-0.0626
2014-04-17,30.2442
2014-04-21,-30.2404
2014-04-22,21.2957
2014-04-23,18.1818
2014-04-24,0.0
2014-04-28,-38.2212
2014-04-29,49.4163
2014-04-30,0.0
2014-05-01,-32.8125
2014-05-02,61.2403
2014-05-12,-23.0769
2014-05-13,30.0
2014-05-15,0.0
2014-05-16,-10.7692
2014-05-22,-13.7931
2014-06-02,0.0
2014-06-04,-60.0
2014-06-10,193.4375
2014-06-12,-7.6677
2014-06-17,-7.7278
2014-06-19,-59.8125
2014-06-25,5.7543
2014-06-26,0.4412
2014-06-30,110.8346
2014-07-01,0.0
2014-07-02,-35.6944
2014-07-08,-13.3909
2014-07-09,-0.2494
2014-07-10,-0.25
2014-07-11,20.3008
2014-07-15,16.4583
2014-07-16,86.0465
2014-07-17,-15.3846
2014-07-18,-36.3636
2014-07-21,0.1786
2014-07-22,93.9394
2014-07-24,-48.4375
2014-07-28,-0.1783
2014-07-30,12.857099999999999
2014-07-31,51.8987
2014-08-05,-16.6667
2014-08-15,-30.0
2014-08-18,0.0
2014-08-29,-35.7143
2014-09-03,10.8333
2014-09-04,0.0
2014-09-10,-29.8246
2014-09-15,14.2857
2014-09-16,-0.3125
2014-09-23,0.0
2014-09-24,-12.2257
2014-09-25,13.75
2014-09-29,0.0
2014-09-30,-24.6468
2014-10-03,0.0
2014-10-10,0.0
2014-10-16,0.0
2014-10-21,-6.6667
2014-10-27,-3.5714
2014-11-03,0.0
2014-11-04,0.0
2014-11-11,0.0
2014-12-08,-7.4074
2014-12-12,59.5
2014-12-17,-62.3824
2014-12-22,-25.4167
2014-12-23,0.0
2014-12-24,-8.9385
2014-12-29,1.227
2014-12-30,93.9394
2014-12-31,25.0
2015-01-05,0.0
2015-01-06,-12.0
2015-01-13,0.0
2015-01-20,-29.5455
2015-01-21,0.0
2015-01-22,93.5484
2015-01-23,-46.6667
2015-01-26,-25.0
2015-01-30,-16.6667
2015-02-03,50.0
2015-02-04,-33.3333
2015-02-10,50.0
2015-02-11,0.0
2015-02-18,0.0
2015-02-20,0.0
2015-02-23,-20.0
2015-03-20,0.0
2015-03-25,0.0
2015-03-26,22.9167
2015-03-27,27.9661
2015-04-02,0.0
2015-04-06,-20.5298
2015-04-07,-6.6667
2015-04-08,27.2321
2015-04-10,-10.1754
2015-04-13,0.7813
2015-04-14,-6.9767
2015-04-16,0.0
2015-04-20,18.75
2015-04-21,1.0526
2015-04-22,-21.5278
2015-04-23,132.3009
2015-04-27,-69.5238
2015-04-29,116.875
2015-04-30,0.0
2015-05-01,-44.0922
2015-05-04,-17.5258
2015-05-11,23.125
2015-05-14,-10.6599
2015-05-22,-26.1364
2015-05-26,83.0769
2015-05-28,-32.7731
2015-06-03,30.0
2015-06-09,0.0
2015-06-10,8.1731
2015-06-12,-40.8889
2015-06-18,3.7594
2015-06-26,4.3478
2015-07-14,55.5556
2015-07-15,-28.5714
2015-07-17,10.0
2015-07-28,27.2727
2015-07-31,42.8571
2015-09-02,0.0
2015-09-16,-50.0
2015-09-23,91.25
2015-09-28,-36.2745
2015-09-29,63.0769
2015-10-01,-38.9937
2015-10-26,-25.7732
2015-10-27,-11.1111
2015-10-29,0.0
2015-11-02,-35.1563
2015-11-04,0.0
2015-11-05,-32.5301
2015-11-06,60.7143
2015-11-09,-25.5556
2015-11-11,-52.2388
2015-11-25,18.75
2015-12-16,18.4211
2015-12-18,17.7778
2015-12-21,16.9811
2015-12-22,3.2258
2016-01-04,0.0
2016-01-12,0.0
2016-01-21,4.6875
2016-03-08,43.2836
2016-03-14,6.25
2016-03-16,-48.0392
2016-03-23,0.0
2016-03-28,-3.7736
2016-03-30,0.0
2016-04-04,0.0
2016-04-13,0.0
2016-04-21,100.0
2016-04-25,-7.8431
2016-05-03,-45.7447
2016-05-23,5.8824
2016-06-06,5.5556
2016-06-07,-5.2632
2016-07-01,5.5556
2016-07-27,12.2807
2016-08-03,100.0
2016-08-04,25.0
2016-08-05,15.0
2016-08-08,-48.913
2016-08-10,-31.9149
2016-08-11,75.0
2016-08-16,0.0
2016-08-25,0.0
2016-09-06,-35.7143
2016-09-08,0.0
2016-09-28,-33.3333
2016-10-19,-16.6667
2016-11-02,0.0
2016-11-08,0.0
2016-12-05,107.5
2016-12-06,32.5301
2016-12-08,21.8182
2016-12-13,-4.4776
2016-12-14,25.0
2016-12-30,20.0
2017-01-03,-30.2083
2017-01-04,13.4328
2017-01-05,-68.4211
2017-01-06,195.8333
2017-01-10,-8.4507
2017-01-12,23.0769
2017-01-25,-50.0
2017-02-01,100.0
2017-02-02,-50.0
2017-02-03,90.0
2017-02-10,5.2632
2017-02-17,-50.0
2017-02-24,90.0
2017-03-03,-47.3684
2017-03-17,0.0
2017-03-23,-3.75
2017-03-27,0.0
2017-04-03,-2.5974
2017-04-07,-33.3333
2017-05-09,54.0
2017-05-25,14.2857
2017-06-15,-43.6364
2017-06-16,0.0
2017-07-12,3.2258
2017-08-11,9.375
2017-08-25,85.7143
2017-09-28,53.8462
2017-09-29,22.0
2017-10-04,0.0
2017-10-09,-59.0164
2017-10-13,0.0
2017-10-17,90.0
2017-10-18,-47.3684
2017-10-20,120.0
2017-10-27,-21.8182
2017-10-31,-41.8605
2017-11-02,0.0
2017-11-03,74.0
2017-11-06,14.9425
2017-11-07,-13.0
2017-11-14,2.6437
2017-11-16,23.1803
2017-11-17,10.9091
2017-11-29,-28.6885
2017-11-30,37.931
2017-12-06,-58.3333
2017-12-11,14.0
2017-12-13,110.5263
2017-12-18,0.0
2017-12-28,-50.0
2017-12-29,23.0
2018-01-04,62.6016
2018-01-18,-49.1667
2018-03-05,-1.6393
2018-03-07,0.0
2018-03-14,1.6667
2018-03-26,63.9344
2018-04-02,0.0
2018-04-27,0.0
2018-04-30,-39.0
2018-05-03,63.9344
2018-05-14,50.0
2018-05-16,0.0
2018-05-17,-6.6667
2018-06-20,-55.7143
2018-08-01,124.1935
2018-08-29,-54.6763
2018-09-05,119.0476
2018-09-07,0.0
2018-09-14,-5.4348
2018-10-05,-51.7241
2018-10-08,58.730199999999996
2018-10-19,-37.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,-1.5873
2018-11-30,61.2903
2018-12-03,80.0
2018-12-11,0.0
2018-12-27,-72.2222
2019-01-16,108.0
2019-01-30,-3.8462
2019-02-06,39.0
2019-02-22,-64.0288
2019-03-11,100.0
2019-03-13,-20.0
2019-03-15,73.75
2019-05-07,-6.4748
2019-05-10,-53.8462
2019-05-13,-1.6667
2019-05-14,-15.2542
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,-3.9
2019-06-13,-22.9969
2019-06-26,-13.5135
2019-06-27,0.0
2019-09-17,0.0
2019-09-18,37.5
2019-09-20,-34.0909
2019-10-10,-48.2759
2019-10-11,100.0
2019-10-30,0.0
2019-11-25,-50.0
2019-12-03,0.0
2019-12-12,6.6667
2019-12-31,6.25
2020-01-27,5.8824
2020-02-11,0.0
2020-02-24,5.5556
2020-03-18,0.0
2020-03-20,-15.7895
2020-03-27,-6.25
2020-04-14,0.0
2020-04-28,0.0
2020-05-01,0.0
2020-05-15,6.6667
2020-06-05,-6.25
2020-06-24,86.6667
2020-06-25,257.1429
2020-06-26,-19.0
2020-06-29,-25.9259
2020-06-30,0.0
2020-07-02,0.0
2020-07-08,0.0
2020-07-14,46.6667
2020-07-15,-1.1364
