ticker,NWMH US Equity
2015-06-24,2.8571
2015-06-25,-2.7778
2015-06-26,-1.1429
2015-06-29,-1.7341
2015-06-30,0.0
2015-07-01,1.7647
2015-07-02,0.0
2015-07-06,-7.5145
2015-07-07,3.125
2015-07-08,-6.0606
2015-07-09,3.2258
2015-07-10,4.375
2015-07-13,1.1976
2015-07-14,4.142
2015-07-15,-1.1364
2015-07-16,-3.4483
2015-07-17,-10.7143
2015-07-20,5.3333
2015-07-21,1.2658
2015-07-22,0.0
2015-07-23,3.125
2015-07-24,-0.6061
2015-07-27,0.6098
2015-07-28,0.0
2015-07-29,0.0
2015-07-30,0.0
2015-07-31,0.0
2015-08-03,-0.6061
2015-08-04,-0.6098
2015-08-05,0.6135
2015-08-06,-2.439
2015-08-07,0.0
2015-08-10,0.0
2015-08-11,0.0
2015-08-12,0.0
2015-08-13,0.0
2015-08-14,0.0
2015-08-17,-1.25
2015-08-18,-1.8987
2015-08-19,-1.2903
2015-08-20,1.9607999999999999
2015-08-21,0.0
2015-08-24,1.9231
2015-08-25,-1.2579
2015-08-26,1.2739
2015-08-27,0.0
2015-08-28,-1.2579
2015-08-31,-1.2739
2015-09-01,1.9355
2015-09-02,-0.6329
2015-09-03,0.0
2015-09-04,1.2739
2015-09-08,0.6289
2015-09-09,-2.5
2015-09-10,0.0
2015-09-11,0.0
2015-09-14,-1.2821
2015-09-15,-1.2987
2015-09-16,1.3158
2015-09-17,0.6494
2015-09-18,-1.2903
2015-09-21,0.0
2015-09-22,0.0
2015-09-23,0.0
2015-09-24,1.3072
2015-09-25,-3.871
2015-09-28,0.6711
2015-09-29,-1.3333
2015-09-30,0.0
2015-10-01,2.027
2015-10-02,-0.6623
2015-10-05,0.0
2015-10-06,-2.0
2015-10-07,-0.6803
2015-10-08,-4.1096
2015-10-09,2.8571
2015-10-12,-0.6944
2015-10-13,-4.1958
2015-10-14,-5.1095
2015-10-15,-5.3846
2015-10-16,0.0
2015-10-19,6.5041
2015-10-20,2.2901
2015-10-21,-2.9851
2015-10-22,0.7692
2015-10-23,-0.7634
2015-10-26,1.5385
2015-10-27,-2.2727
2015-10-28,2.3256
2015-10-29,-2.2727
2015-10-30,-0.7752
2015-11-02,0.0
2015-11-03,0.7813
2015-11-04,-0.7752
2015-11-05,-0.7813
2015-11-06,0.0
2015-11-09,-1.5748
2015-11-10,1.6
2015-11-11,-1.5748
2015-11-12,0.0
2015-11-13,-0.8
2015-11-16,-1.6129
2015-11-17,7.377
2015-11-18,7.6336
2015-11-19,-0.7092
2015-11-20,-0.7143
2015-11-23,-2.8777
2015-11-24,1.4815
2015-11-25,-0.7299
2015-11-27,-2.2059
2015-11-30,-6.015
2015-12-01,2.4
2015-12-02,4.6875
2015-12-03,9.7015
2015-12-04,5.4422
2015-12-07,7.0968
2015-12-08,2.4096
2015-12-09,-1.7647
2015-12-10,-14.9701
2015-12-11,7.7465
2015-12-14,-6.5359
2015-12-15,-4.8951
2015-12-16,10.2941
2015-12-17,0.0
2015-12-18,-4.1333
2015-12-21,2.2253
2015-12-22,0.0
2015-12-23,0.6803
2015-12-24,-0.6757
2015-12-28,-10.8844
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-04,3.8167999999999997
2016-01-05,2.2059
2016-01-06,-6.4748
2016-01-07,3.8462
2016-01-08,0.7407
2016-01-11,1.4706000000000001
2016-01-12,-2.8986
2016-01-13,0.7463
2016-01-14,-5.1852
2016-01-15,0.0
2016-01-19,-22.6563
2016-01-20,5.0505
2016-01-21,3.8462
2016-01-22,3.7037
2016-01-25,6.25
2016-01-26,1.6806999999999999
2016-01-27,1.4876
2016-01-28,-1.5472000000000001
2016-01-29,-6.5343
2016-02-01,1.7699
2016-02-02,-4.3478
2016-02-03,1.608
2016-02-04,-12.7663
2016-02-05,1.5385
2016-02-08,-1.2121
2016-02-09,-0.8308
2016-02-10,-4.0082
2016-02-11,-3.3298
2016-02-12,-1.1111
2016-02-16,-2.809
2016-02-17,-9.1329
2016-02-18,0.0
2016-02-19,-4.5802
2016-02-22,-2.6833
2016-02-23,-16.424
2016-02-24,-1.6393
2016-02-25,-25.8333
2016-02-26,0.9831
2016-02-29,-43.2545
2016-03-01,-13.7255
2016-03-02,86.3636
2016-03-03,3.5366
2016-03-04,1.2955999999999999
2016-03-07,11.8605
2016-03-08,-8.5239
2016-03-09,-0.6818
2016-03-10,-5.7208
2016-03-11,-0.5158
2016-03-14,7.9597
2016-03-15,-7.3446
2016-03-16,-3.6585
2016-03-17,-3.5918
2016-03-18,-18.5951
2016-03-21,6.4516
2016-03-22,6.0606
2016-03-23,11.1429
2016-03-24,23.8593
2016-03-28,-2.4516999999999998
2016-03-29,6.383
2016-03-30,2.0
2016-03-31,0.0
2016-04-01,-10.7843
2016-04-04,5.467
2016-04-05,-0.8466
2016-04-06,-1.6682000000000001
2016-04-07,-1.6831
2016-04-08,-8.6957
2016-04-11,-4.7619
2016-04-12,2.25
2016-04-13,-9.5355
2016-04-14,-5.4054
2016-04-15,-3.2857
2016-04-18,-2.548
2016-04-19,-10.5911
2016-04-20,-6.7599
2016-04-21,4.7273
2016-04-22,2.4306
2016-04-25,-15.2542
2016-04-26,-20.0
2016-04-27,0.1875
2016-04-28,-10.1684
2016-04-29,0.0
2016-05-02,0.0
2016-05-03,-11.1111
2016-05-04,-1.1719
2016-05-05,0.1186
2016-05-06,-24.1216
2016-05-09,20.7076
2016-05-10,-9.3103
2016-05-11,-1.8061
2016-05-13,8.4221
2016-05-16,8.75
2016-05-17,24.7947
2016-05-18,17.302599999999998
2016-05-19,23.3875
2016-05-20,-2.1818
2016-05-23,-21.9331
2016-05-24,-7.619
2016-05-25,-2.0619
2016-05-26,-5.0
2016-05-27,2.4931
2016-05-31,0.0
2016-06-01,-17.8378
2016-06-02,-1.3158
2016-06-03,-5.625
2016-06-06,-4.989
2016-06-07,15.2416
2016-06-08,0.0
2016-06-09,-1.9355
2016-06-13,-2.9605
2016-06-14,5.0847
2016-06-15,-3.2258
2016-06-16,-17.4167
2016-06-17,21.0898
2016-06-20,-11.6667
2016-06-22,-1.8868
2016-06-23,-7.6923
2016-06-24,10.2083
2016-06-27,-6.8998
2016-06-28,-13.7563
2016-06-29,26.1919
2016-06-30,-14.9254
2016-07-01,0.0
2016-07-05,-12.2807
2016-07-06,-10.0
2016-07-07,33.3333
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,-8.3333
2016-07-13,9.0909
2016-07-14,0.8333
2016-07-15,-8.9876
2016-07-18,9.8751
2016-07-19,-1.7562
2016-07-22,-3.2597
2016-07-25,-6.5217
2016-07-26,-6.9767
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-08-01,-2.0
2016-08-02,-8.1633
2016-08-03,9.7917
2016-08-04,-8.9184
2016-08-05,2.9861
2016-08-10,-13.6885
2016-08-11,6.25
2016-08-12,58.8235
2016-08-15,-3.7037
2016-08-16,-8.8942
2016-08-17,9.7625
2016-08-18,-8.8942
2016-08-19,1.3193
2016-08-22,6.7708
2016-08-23,1.4634
2016-08-25,-3.8462
2016-08-29,4.0
2016-09-01,0.0
2016-09-02,3.8462
2016-09-06,-3.7037
2016-09-07,-0.2885
2016-09-12,3.6162
2016-09-13,-1.3495
2016-09-14,0.0
2016-09-15,-5.6604
2016-09-16,-4.0
2016-09-20,2.1354
2016-09-21,-6.1193
2016-09-23,-4.3998
2016-09-26,0.0
2016-09-28,-2.0455
2016-09-29,-7.1926
2016-10-03,15.125
2016-10-04,0.0
2016-10-05,-1.3572
2016-10-07,-1.7061
2016-10-20,5.7111
2016-10-21,-8.7394
2016-10-25,7.1387
2016-10-28,-13.3261
2016-10-31,-1.0
2016-11-01,6.0606
2016-11-03,14.2857
2016-11-07,-41.5625
2016-11-08,42.6025
2016-11-11,12.5
2016-11-14,-3.0556
2016-11-15,-4.4126
2016-11-17,15.1079
2016-11-21,-12.5
2016-11-28,0.0
2016-12-01,0.0
2016-12-02,-3.0952
2016-12-05,-1.7199
2016-12-06,0.0
2016-12-07,-18.5
2016-12-08,4.2945
2016-12-09,3.5294
2016-12-12,-4.6875
2016-12-13,-15.3502
2016-12-14,-15.3169
2016-12-15,9.0437
2016-12-16,-8.2936
2016-12-19,0.104
2016-12-20,4.0498
2016-12-21,11.7764
2016-12-23,21.25
2016-12-27,-11.6348
2016-12-29,14.6667
2016-12-30,-10.4651
2017-01-03,14.2857
2017-01-04,0.0
2017-01-05,-2.2727
2017-01-06,39.5349
2017-01-09,-0.8333
2017-01-10,0.0
2017-01-11,-7.563
2017-01-12,0.0
2017-01-13,9.0909
2017-01-17,0.0
2017-01-18,-16.6667
2017-01-19,-5.0
2017-01-23,5.2632
2017-01-24,10.0
2017-01-26,-1.6477
2017-01-31,-11.4962
2017-02-01,2.4151
2017-02-03,-18.4194
2017-02-06,18.6719
2017-02-08,5.3325
2017-02-09,5.3125
2017-02-10,4.3323
2017-02-13,0.0
2017-02-14,-4.6075
2017-02-15,-4.5915
2017-02-16,-24.375
2017-02-17,45.4545
2017-02-21,-9.0909
2017-02-22,10.0
2017-02-24,-0.9091
2017-02-27,0.0
2017-03-01,-17.4312
2017-03-02,0.3472
2017-03-03,-0.346
2017-03-06,0.1389
2017-03-07,-0.1387
2017-03-08,11.1111
2017-03-09,-8.6875
2017-03-13,-6.7762
2017-03-15,23.2012
2017-03-17,-0.4768
2017-03-20,-4.1916
2017-03-23,0.0
2017-03-28,-7.4375
2017-03-29,6.1445
2017-03-30,-16.0305
2017-03-31,18.7879
2017-04-03,0.0
2017-04-05,-5.0383
2017-04-06,-3.2908
2017-04-07,11.1111
2017-04-10,2.4375
2017-04-17,-2.3795
2017-04-20,-11.5
2017-04-21,12.9944
2017-04-24,0.0
2017-04-25,0.0
2017-04-27,-3.4375
2017-05-01,3.5599
2017-05-02,0.0
2017-05-03,2.0
2017-05-04,0.4902
2017-05-05,0.0
2017-05-08,-2.439
2017-05-10,-10.0
2017-05-11,10.0
2017-05-15,4.4823
2017-05-16,1.3897
2017-05-17,-16.7461
2017-05-18,3.078
2017-05-22,0.0
2017-05-23,0.0
2017-05-25,0.0
2017-05-26,10.0
2017-05-30,-8.0808
2017-06-01,-5.4945
2017-06-05,-5.6686
2017-06-06,-0.0308
2017-06-07,6.0419
2017-06-08,10.3488
2017-06-12,-0.9484
2017-06-19,-11.7021
2017-06-21,20.4819
2017-06-22,-15.9
2017-06-23,13.6421
2017-06-26,-11.0627
2017-06-27,4.6941
2017-06-29,-0.8653
2017-06-30,0.0
2017-07-03,0.0
2017-07-05,0.0
2017-07-07,0.0
2017-07-11,-4.2167
2017-07-12,-4.0237
2017-07-17,6.0419
2017-07-18,4.6512
2017-07-20,-5.5556
2017-07-21,0.0
2017-07-25,-0.2824
2017-07-26,-5.026
2017-08-02,-13.0435
2017-08-03,1.4285999999999999
2017-08-04,-10.3521
2017-08-07,0.5499
2017-08-08,-0.3906
2017-08-11,16.0784
2017-08-16,-16.3514
2017-08-18,-33.6026
2017-08-22,2.6764
2017-08-25,18.4834
2017-08-28,10.58
2017-08-30,-9.5677
2017-09-05,0.0
2017-09-06,-20.0
2017-09-11,-25.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,83.3333
2017-09-18,-27.2727
2017-09-19,25.0
2017-09-22,-10.0
2017-10-02,1.1111
2017-10-05,-23.0769
2017-10-10,0.0
2017-10-12,85.4286
2017-10-13,-43.9137
2017-10-20,3.022
2017-10-25,-2.9333
2017-10-27,22.5275
2017-10-30,-18.3857
2017-11-03,-17.5824
2017-11-08,0.0
2017-11-09,0.0
2017-11-21,0.0
2017-11-28,16.6667
2017-12-01,-14.2857
2017-12-08,-20.5333
2017-12-13,-4.7819
2017-12-15,0.4405
2017-12-19,31.5789
2017-12-20,33.3333
2017-12-21,-37.25
2017-12-22,-0.3984
2017-12-26,-10.492
2017-12-27,-10.6225
2017-12-28,49.5
2017-12-29,-49.4983
2018-01-04,32.4503
2018-01-05,-12.0
2018-01-10,70.4545
2018-01-11,40.0
2018-01-12,-16.4286
2018-01-16,13.9601
2018-01-19,-12.5
2018-01-31,-28.5714
2018-02-12,56.0
2018-02-13,28.2051
2018-02-14,23.9
2018-02-15,-19.2897
2018-02-21,0.0
2018-02-27,-10.0
2018-03-07,0.0
2018-03-08,-10.8889
2018-03-09,24.6883
2018-03-13,-14.0
2018-03-14,-4.6512
2018-03-16,19.7561
2018-03-19,-16.4969
2018-03-21,21.9512
2018-03-29,-18.0
2018-04-10,0.0
2018-04-18,0.0
2018-04-20,-2.439
2018-04-23,0.0
2018-04-30,32.5
2018-05-07,-30.0
2018-05-17,-0.2695
2018-06-05,0.0
2018-06-15,3.7838000000000003
2018-06-22,-3.6458
2018-07-02,0.0
2018-07-13,0.0
2018-07-19,0.0
2018-07-20,0.0
2018-07-26,-13.5135
2018-08-06,-21.875
2018-08-14,4.0
2018-08-24,0.0
2018-08-27,-17.3077
2018-08-31,-20.9302
2018-09-04,1.1764999999999999
2018-09-10,4.0698
2018-09-12,0.0
2018-09-17,67.5978
2018-09-26,-56.6667
2018-09-27,7.6923
2018-09-28,42.8571
2018-10-10,-20.0
2018-10-12,-15.625
2018-10-19,3.7037
2018-10-25,42.8571
2018-10-30,-29.5
2018-10-31,-0.3546
2018-11-05,-0.3559
2018-11-07,0.7143
2018-11-15,0.0
2018-11-16,0.0
2018-11-19,0.0
2018-11-20,27.6596
2018-11-30,-11.1111
2018-12-03,25.0
2018-12-04,-27.25
2018-12-13,-3.0928
2018-12-14,107.8014
2018-12-17,0.0
2018-12-20,-51.8771
2018-12-21,41.844
2018-12-28,-25.0
2018-12-31,0.0
2019-01-10,-23.3333
2019-01-11,0.8696
2019-01-22,0.0
2019-01-31,0.0
2019-02-06,71.5517
2019-02-12,-9.5477
2019-02-13,-17.1389
2019-02-14,-2.7824
2019-02-15,0.0
2019-02-19,20.6897
2019-03-07,65.7143
2019-03-20,0.0
2019-03-21,-31.0345
2019-03-22,50.0
2019-04-04,0.0
2019-04-05,-33.3333
2019-04-08,0.0
2019-04-11,-25.0
2019-04-23,26.6667
2019-05-14,-35.0
2019-05-28,-2.834
2019-06-06,0.8333
2019-06-18,4.562
2019-06-21,-4.3629
2019-06-28,0.0
2019-07-01,-0.8264
2019-07-17,57.5
2019-07-22,-2.1164
2019-07-25,0.0
2019-08-16,-35.1351
2019-08-26,0.0
2019-09-10,0.0
2019-09-17,2.8333
2019-09-20,-10.859
2019-09-26,0.0
2019-10-01,-29.0909
2019-10-02,-23.0769
2019-10-04,-11.6667
2019-10-09,0.0
2019-10-11,181.1321
2019-11-01,-63.0872
2019-11-07,0.0
2019-11-08,-3.6364
2019-11-11,0.0
2019-11-12,0.0
2019-11-19,1.8868
2019-11-26,-1.8519
2019-11-27,84.9057
2019-12-03,-61.2245
2019-12-23,97.3684
2019-12-27,17.3333
2019-12-30,-70.4545
2019-12-31,0.0
2020-01-23,67.6923
2020-01-24,78.8991
2020-01-28,-57.6923
2020-01-29,-18.1818
2020-02-06,159.2593
2020-02-10,-45.7143
2020-03-11,81.5789
2020-03-26,0.0
2020-04-03,-56.5217
2020-04-14,0.0
2020-04-24,0.0
2020-04-29,0.0
2020-05-04,0.0
2020-05-19,0.0
2020-05-20,0.0
2020-05-27,0.0
2020-05-28,0.0
2020-06-10,3.3333
2020-06-16,0.0
2020-06-26,59.6774
2020-07-21,-22.4242
2020-07-31,-14.0625
