ticker,WIZD US Equity
2013-06-28,0.0
2013-07-01,-3.8462
2013-07-02,20.0
2013-07-03,1.6667
2013-07-05,-4.918
2013-07-08,-48.2759
2013-07-17,50.0
2013-07-26,33.3333
2013-07-29,8.3333
2013-07-30,0.0
2013-07-31,7.6923
2013-08-01,0.0
2013-08-02,7.1429
2013-08-06,0.0
2013-08-09,0.0
2013-08-16,0.0
2013-08-19,0.0
2013-08-20,-6.6667
2013-08-22,-7.1429
2013-08-27,-15.3846
2013-08-29,0.0
2013-09-09,-9.0909
2013-09-16,0.0
2013-09-17,12.0
2013-09-18,0.0
2013-09-19,0.1786
2013-09-20,0.0
2013-09-24,42.6025
2013-09-25,-12.5
2013-09-27,0.0
2013-09-30,-14.2857
2013-10-02,-14.9792
2013-10-04,3.8961
2013-10-07,13.2075
2013-10-08,-15.0
2013-10-09,-5.8824
2013-10-10,20.8333
2013-10-11,-6.8966
2013-10-14,-11.1111
2013-10-15,4.1667
2013-10-16,0.0
2013-10-18,0.0
2013-10-21,2.0
2013-10-23,-1.9607999999999999
2013-10-31,-24.0
2013-11-01,15.7895
2013-11-04,-9.0909
2013-11-05,0.0
2013-11-06,-5.0
2013-11-11,13.1579
2013-11-12,-6.9767
2013-11-13,-5.0
2013-11-14,5.2632
2013-11-15,0.0
2013-11-18,0.0
2013-11-20,-12.5
2013-11-21,31.4286
2013-11-22,-13.0435
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,20.0
2013-12-02,-12.5
2013-12-03,2.3810000000000002
2013-12-04,4.6512
2013-12-05,6.6667
2013-12-06,-16.6667
2013-12-09,5.0
2013-12-10,7.1429
2013-12-11,-6.6667
2013-12-17,7.1429
2013-12-20,0.0
2013-12-23,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-03,-11.1111
2014-01-07,5.0
2014-01-08,-4.7619
2014-01-09,0.0
2014-01-13,-7.5
2014-01-14,5.9459
2014-01-15,-10.7143
2014-01-17,14.2857
2014-01-21,0.0
2014-01-22,-10.0
2014-01-27,9.7222
2014-01-28,-6.3291
2014-01-29,0.0
2014-01-30,2.7027
2014-02-04,5.2632
2014-02-05,-2.5
2014-02-07,0.0
2014-02-10,10.2564
2014-02-11,-7.6744
2014-02-12,0.7557
2014-02-13,2.5
2014-02-14,4.878
2014-02-18,-10.4651
2014-02-19,6.4935
2014-02-20,-2.439
2014-02-21,2.5
2014-02-24,-2.439
2014-02-25,3.75
2014-02-26,0.0
2014-02-28,-3.6145
2014-03-03,-15.0
2014-03-04,8.8235
2014-03-05,-4.0541
2014-03-06,1.4085
2014-03-07,1.3889
2014-03-10,23.2877
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-17,0.0
2014-03-18,-2.2222
2014-03-19,-1.1364
2014-03-20,3.7213000000000003
2014-03-24,4.1696
2014-03-25,1.0638
2014-03-26,1.0526
2014-03-27,-1.0417
2014-03-28,11.5789
2014-03-31,0.9434
2014-04-01,-5.6075
2014-04-02,0.9901
2014-04-03,2.9412000000000003
2014-04-04,0.0
2014-04-07,-4.7619
2014-04-08,2.2
2014-04-09,3.7182
2014-04-10,-5.6604
2014-04-11,2.0
2014-04-14,-0.9804
2014-04-15,2.9703
2014-04-16,-1.9231
2014-04-17,3.9215999999999998
2014-04-21,5.6604
2014-04-22,1.7856999999999998
2014-04-23,0.0
2014-04-24,0.0
2014-04-25,8.4211
2014-04-28,-4.5306999999999995
2014-04-29,-1.6949
2014-04-30,3.4483
2014-05-01,-1.6667
2014-05-02,1.6949
2014-05-05,0.0
2014-05-06,0.0
2014-05-07,3.3333
2014-05-08,0.0
2014-05-09,3.2258
2014-05-12,-6.25
2014-05-13,-1.6875
2014-05-14,-2.5217
2014-05-15,-7.8261
2014-05-16,0.0
2014-05-19,-9.434
2014-05-20,4.1406
2014-05-21,0.025
2014-05-22,6.0
2014-05-23,3.7736
2014-05-27,-5.4545
2014-05-28,1.9231
2014-05-29,0.0
2014-05-30,0.0
2014-06-02,1.8868
2014-06-03,0.9259
2014-06-04,-3.4862
2014-06-05,-3.0418
2014-06-06,9.8039
2014-06-09,-3.5714
2014-06-10,-3.7037
2014-06-11,5.7692
2014-06-12,-3.6591
2014-06-16,1.9108
2014-06-17,-1.8519
2014-06-18,3.7736
2014-06-19,-8.1818
2014-06-20,12.8713
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,1.7544
2014-06-26,1.7241
2014-06-27,1.2076
2014-06-30,0.314
2014-07-01,-3.172
2014-07-02,-1.7241
2014-07-03,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,1.7544
2014-07-10,-5.1724
2014-07-11,-2.7273
2014-07-14,6.5421
2014-07-15,0.0
2014-07-17,-3.5088
2014-07-18,5.2727
2014-07-21,3.6269
2014-07-22,0.0
2014-07-23,-1.6667
2014-07-24,-1.6949
2014-07-28,-8.2759
2014-07-29,6.9549
2014-07-30,-3.3392
2014-07-31,3.4545
2014-08-01,0.0
2014-08-04,-1.5817
2014-08-06,8.1585
2014-08-07,4.014
2014-08-08,-4.7817
2014-08-11,3.3548999999999998
2014-08-12,-3.2056
2014-08-13,4.9780999999999995
2014-08-14,14.2857
2014-08-15,-2.7778
2014-08-18,4.2857
2014-08-19,2.7397
2014-08-20,-6.6667
2014-08-21,14.2857
2014-08-22,3.75
2014-08-25,2.4096
2014-08-26,5.8824
2014-08-27,1.1111
2014-08-28,9.3407
2014-08-29,-7.5377
2014-09-02,16.3043
2014-09-03,4.6729
2014-09-04,7.1429
2014-09-05,-4.1667
2014-09-08,-9.5652
2014-09-09,3.8462
2014-09-10,-2.7778
2014-09-11,-1.9048
2014-09-12,-1.9417
2014-09-15,0.9901
2014-09-16,0.9804
2014-09-17,-9.0291
2014-09-18,-3.9488
2014-09-19,-1.1111
2014-09-22,-4.4944
2014-09-23,15.2941
2014-09-24,5.102
2014-09-25,-3.8834999999999997
2014-09-26,-2.0202
2014-09-29,-2.5773
2014-09-30,-0.5291
2014-10-01,-2.6596
2014-10-02,-1.7486000000000002
2014-10-03,-3.2258
2014-10-06,0.0
2014-10-07,6.8966
2014-10-08,2.1505
2014-10-09,5.2632
2014-10-10,-1.0
2014-10-13,0.0
2014-10-14,0.0
2014-10-15,-1.0227
2014-10-16,0.0128
2014-10-17,4.0816
2014-10-20,0.0
2014-10-21,-1.9607999999999999
2014-10-22,-10.0
2014-10-23,7.7778
2014-10-24,3.0928
2014-10-27,-4.0
2014-10-28,4.1471
2014-10-29,-1.0815
2014-10-30,0.0
2014-10-31,-4.9545
2014-11-03,-0.5319
2014-11-04,3.7433
2014-11-05,-3.4021
2014-11-06,-19.4237
2014-11-07,3.3113
2014-11-10,1.2821
2014-11-11,-0.3165
2014-11-12,0.3175
2014-11-13,-12.6582
2014-11-14,5.7971
2014-11-17,-2.7397
2014-11-18,2.8169
2014-11-19,6.8493
2014-11-20,-5.1282
2014-11-21,2.7027
2014-11-24,-1.3158
2014-11-25,-1.35
2014-11-26,-5.3894
2014-11-28,5.7143
2014-12-01,1.3345
2014-12-02,0.0167
2014-12-03,-1.3333
2014-12-04,1.3514
2014-12-05,-2.6667
2014-12-08,1.3699
2014-12-09,-2.7027
2014-12-10,-2.7778
2014-12-11,0.0
2014-12-12,0.0
2014-12-15,1.4285999999999999
2014-12-16,0.0
2014-12-17,0.0
2014-12-18,-1.4085
2014-12-19,0.7143
2014-12-22,4.9645
2014-12-23,0.0
2014-12-24,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,1.3514
2015-01-02,0.0
2015-01-05,-1.425
2015-01-07,-1.9359
2015-01-08,1.3793
2015-01-09,-0.6973
2015-01-12,-6.1483
2015-01-13,8.0018
2015-01-15,-10.7882
2015-01-16,7.2727
2015-01-20,5.9322
2015-01-21,13.3333
2015-01-22,-9.4118
2015-01-23,-2.5974
2015-01-26,0.0
2015-01-27,0.6667
2015-01-28,4.6358
2015-01-29,0.0
2015-01-30,-1.2658
2015-02-02,-2.5801
2015-02-03,5.2805
2015-02-04,-1.25
2015-02-05,1.2658
2015-02-06,-1.3906
2015-02-09,-1.125
2015-02-10,0.0
2015-02-11,-1.2821
2015-02-12,-1.9481000000000002
2015-02-13,0.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,-0.6623
2015-02-20,1.3333
2015-02-23,2.6316
2015-02-24,3.8462
2015-02-25,-2.4691
2015-02-26,0.0
2015-02-27,0.0
2015-03-02,-1.3924
2015-03-03,-2.439
2015-03-04,2.6316
2015-03-05,-0.1282
2015-03-06,0.0
2015-03-09,-13.9923
2015-03-10,11.8657
2015-03-11,-1.2675
2015-03-12,-5.4054
2015-03-13,2.1429
2015-03-16,-2.0979
2015-03-17,2.8571
2015-03-18,-9.7222
2015-03-19,0.0
2015-03-20,7.5385
2015-03-23,-0.5722
2015-03-24,-2.1583
2015-03-25,-4.4118
2015-03-26,1.5385
2015-03-27,4.5455
2015-03-30,0.0
2015-03-31,7.8261
2015-04-01,0.8065
2015-04-02,5.3167
2015-04-06,-0.6172
2015-04-07,0.621
2015-04-08,-0.6172
2015-04-09,-0.6608
2015-04-13,-2.5407
2015-04-14,0.0
2015-04-15,0.0
2015-04-16,1.9079000000000002
2015-04-20,2.6469
2015-04-21,0.6289
2015-04-22,-1.25
2015-04-23,1.2658
2015-04-24,0.0
2015-04-27,6.25
2015-04-28,-1.1764999999999999
2015-04-29,-2.3810000000000002
2015-04-30,1.2195
2015-05-01,-6.0241
2015-05-04,2.4359
2015-05-05,1.3767
2015-05-06,-1.2346
2015-05-07,-0.6406
2015-05-08,0.6448
2015-05-11,-1.8906
2015-05-12,1.29
2015-05-13,0.6289
2015-05-14,0.0
2015-05-18,-10.0
2015-05-19,-1.3889
2015-05-20,2.8169
2015-05-21,1.3699
2015-05-22,8.1081
2015-05-26,3.75
2015-05-27,1.2048
2015-05-28,1.1905000000000001
2015-05-29,-1.1764999999999999
2015-06-01,1.1905000000000001
2015-06-02,2.3529
2015-06-03,-1.1638
2015-06-04,1.1775
2015-06-05,0.0
2015-06-08,3.3764
2015-06-09,0.0139
2015-06-10,0.0
2015-06-11,2.279
2015-06-12,0.7609
2015-06-15,1.4024
2015-06-16,-1.0638
2015-06-17,0.7527
2015-06-18,-8.1977
2015-06-19,4.6284
2015-06-22,1.1111
2015-06-23,-11.0989
2015-06-24,7.5402000000000005
2015-06-25,0.5747
2015-06-26,-8.0
2015-06-29,-5.6056
2015-06-30,-0.1316
2015-07-01,-1.186
2015-07-02,-5.3176
2015-07-06,0.0
2015-07-07,4.2077
2015-07-08,0.0169
2015-07-09,-0.0169
2015-07-10,0.0169
2015-07-13,-0.6757
2015-07-14,0.6803
2015-07-15,0.6757
2015-07-16,-0.6711
2015-07-17,-24.3243
2015-07-20,3.5714
2015-07-21,1.7026
2015-07-22,0.0
2015-07-23,-0.8264
2015-07-24,-24.9573
2015-07-27,9.3394
2015-07-28,-1.0417
2015-07-29,2.0789
2015-07-30,-30.0851
2015-07-31,13.5693
2015-08-03,2.5974
2015-08-04,-0.5063
2015-08-05,13.2316
2015-08-06,-1.1236
2015-08-07,18.1818
2015-08-10,11.538499999999999
2015-08-11,3.4483
2015-08-12,3.3333
2015-08-13,-3.2258
2015-08-14,-5.0
2015-08-17,-0.8772
2015-08-18,2.4779
2015-08-19,1.0363
2015-08-20,-28.2265
2015-08-21,13.0991
2015-08-24,18.9787
2015-08-25,2.6327
2015-08-26,0.0216
2015-08-27,3.2759
2015-08-28,-0.6886
2015-08-31,0.8615
2015-09-01,1.6458
2015-09-02,1.6602000000000001
2015-09-03,-7.1774000000000004
2015-09-04,0.7819
2015-09-09,0.0
2015-09-10,0.0
2015-09-11,-24.1595
2015-09-14,9.1219
2015-09-15,4.1667
2015-09-16,2.0
2015-09-17,4.902
2015-09-18,-2.8037
2015-09-21,0.0
2015-09-22,-4.8317
2015-09-23,3.0563
2015-09-24,-8.8235
2015-09-25,11.828
2015-09-28,5.7692
2015-09-29,-1.8182
2015-09-30,6.4815
2015-10-01,2.4348
2015-10-02,-1.528
2015-10-05,1.5302
2015-10-06,-0.1486
2015-10-07,-3.2313
2015-10-08,0.0
2015-10-09,1.0545
2015-10-12,-5.2174
2015-10-13,0.9174
2015-10-14,0.0
2015-10-15,0.0
2015-10-16,1.8182
2015-10-19,0.0
2015-10-20,1.7856999999999998
2015-10-21,-9.8246
2015-10-22,5.0584
2015-10-23,-1.6435
2015-10-26,1.4474
2015-10-27,-0.7308
2015-10-28,-28.9554
2015-10-29,6.5789
2015-10-30,3.7037
2015-11-02,-4.7619
2015-11-03,1.25
2015-11-04,1.2346
2015-11-05,7.2866
2015-11-06,0.0
2015-11-09,6.8201
2015-11-10,-1.0375
2015-11-12,-5.3763
2015-11-13,6.8182
2015-11-16,2.1277
2015-11-17,-1.0807
2015-11-18,1.935
2015-11-19,-8.6777
2015-11-20,1.81
2015-11-23,-0.6389
2015-11-24,0.5032
2015-11-25,-2.0862
2015-11-27,1.6761
2015-11-30,0.1397
2015-12-02,-0.9208
2015-12-03,-1.3235999999999999
2015-12-04,0.4566
2015-12-07,-4.5455
2015-12-08,0.0
2015-12-09,-0.0298
2015-12-10,-4.7336
2015-12-11,2.4688
2015-12-15,0.8844
2015-12-16,-3.2648
2015-12-17,1.2969
2015-12-18,2.4217
2015-12-21,-2.5301
2015-12-22,1.3597000000000001
2015-12-23,-2.439
2015-12-24,0.0
2015-12-28,2.0
2015-12-29,1.7923
2015-12-30,0.7675
2015-12-31,1.5532
2016-01-04,-15.3235
2016-01-05,-8.3015
2016-01-06,-3.0303
2016-01-07,3.0859
2016-01-08,3.3346
2016-01-11,1.2101
2016-01-12,7.2464
2016-01-13,5.3716
2016-01-14,-7.6627
2016-01-15,8.0556
2016-01-19,5.3985
2016-01-20,-12.1951
2016-01-21,6.9444
2016-01-22,1.2987
2016-01-25,1.2821
2016-01-26,-0.2848
2016-01-27,-0.8727
2016-01-28,-15.4794
2016-01-29,-8.4848
2016-02-01,9.2715
2016-02-02,6.0227
2016-02-03,0.0357
2016-02-04,8.5714
2016-02-05,0.0
2016-02-08,1.3158
2016-02-09,-1.2987
2016-02-10,-2.6316
2016-02-11,2.4324
2016-02-12,0.0
2016-02-16,-0.9565
2016-02-17,5.8941
2016-02-18,5.6604
2016-02-19,0.0
2016-02-22,2.4702
2016-02-23,0.305
2016-02-24,0.0
2016-02-25,-2.7074
2016-02-26,-0.8185
2016-02-29,-0.4051
2016-03-01,-1.2504
2016-03-02,2.151
2016-03-03,2.7479
2016-03-04,2.3256
2016-03-07,0.0
2016-03-08,9.0909
2016-03-09,4.1667
2016-03-10,0.0
2016-03-11,-6.0
2016-03-14,-5.0266
2016-03-15,7.5329
2016-03-17,-6.0286
2016-03-18,-0.7621
2016-03-21,-1.7034
2016-03-22,3.4091
2016-03-23,-1.7308
2016-03-24,0.643
2016-03-29,-1.1111
2016-03-30,1.1236
2016-03-31,0.0
2016-04-01,-0.2222
2016-04-04,-17.6643
2016-04-05,0.0338
2016-04-06,-1.3013
2016-04-07,0.8219
2016-04-08,0.3567
2016-04-11,0.1523
2016-04-12,-2.7036
2016-04-13,-3.1087
2016-04-14,-5.3594
2016-04-15,5.9658999999999995
2016-04-18,-3.0563
2016-04-19,-2.4152
2016-04-20,2.7773
2016-04-21,5.6985
2016-04-22,2.9565
2016-04-25,-0.0507
2016-04-26,0.0507
2016-04-27,8.0743
2016-04-28,0.0
2016-04-29,2.4852
2016-05-02,0.0458
2016-05-03,-0.0305
2016-05-04,-2.4093
2016-05-05,1.9687000000000001
2016-05-06,5.4245
2016-05-09,0.0
2016-05-10,-11.6279
2016-05-11,-0.1645
2016-05-12,-2.4712
2016-05-13,2.7027
2016-05-16,5.2303
2016-05-17,0.0313
2016-05-18,4.9687
2016-05-23,1.2206
2016-05-24,-1.6471
2016-05-25,0.4486
2016-05-26,2.4114
2016-06-01,1.1919
2016-06-02,3.4186
2016-06-03,-4.4444
2016-06-06,4.6512
2016-06-07,-0.6667
2016-06-08,0.6711
2016-06-09,0.0
2016-06-10,0.0
2016-06-13,4.2222
2016-06-14,5.6503
2016-06-15,0.9082
2016-06-17,-0.8
2016-06-20,2.8226
2016-06-21,3.9215999999999998
2016-06-22,-26.4151
2016-06-23,1.1058
2016-06-24,0.9352
2016-06-27,-3.5961
2016-06-28,9.3338
2016-06-29,-5.8403
2016-06-30,9.2405
2016-07-01,-0.3476
2016-07-05,1.8605
2016-07-06,2.0833
2016-07-07,0.643
2016-07-08,-2.2222
2016-07-11,6.7045
2016-07-12,0.1065
2016-07-13,-18.1117
2016-07-14,-11.7895
2016-07-15,0.7364
2016-07-18,3.9108
2016-07-19,4.8013
2016-07-20,0.6545
2016-07-21,2.3841
2016-07-22,0.0977
2016-07-25,6.7187
2016-07-26,0.0
2016-07-28,0.0
2016-07-29,-7.3171
2016-08-01,3.273
2016-08-02,1.9271
2016-08-03,1.2031
2016-08-04,6.222
2016-08-05,-8.1105
2016-08-08,-9.4432
2016-08-09,-3.8603
2016-08-10,0.0908
2016-08-11,4.2657
2016-08-12,-0.2786
2016-08-15,-3.0901
2016-08-16,0.018
2016-08-17,8.4474
2016-08-18,-1.9432
2016-08-19,-2.439
2016-08-22,0.0
2016-08-23,0.0
2016-08-24,-6.25
2016-08-25,2.0556
2016-08-26,-4.7722999999999995
2016-08-29,-5.545
2016-08-30,3.6513999999999998
2016-08-31,-0.8369
2016-09-01,-0.2944
2016-09-02,0.1575
2016-09-06,0.57
2016-09-07,-0.0977
2016-09-08,0.0587
2016-09-09,7.6051
2016-09-13,1.1628
2016-09-14,0.5747
2016-09-16,-0.2857
2016-09-19,-2.5788
2016-09-20,1.0294
2016-09-21,0.0
2016-09-22,-1.0189
2016-09-23,-0.8824
2016-09-26,2.6706
2016-09-28,-1.7341
2016-09-30,-4.4118
2016-10-03,1.5
2016-10-04,2.4631
2016-10-06,-0.8876
2016-10-10,0.0
2016-10-12,0.0
2016-10-14,0.0
2016-10-17,-25.3731
2016-10-18,-3.6
2016-10-19,5.8091
2016-10-20,-2.0343
2016-10-21,2.4769
2016-10-24,-0.708
2016-10-25,-0.1229
2016-10-26,0.1723
2016-10-27,-0.5407
2016-10-28,-0.7413
2016-10-31,-4.4063
2016-11-01,-4.1667
2016-11-02,4.3478
2016-11-03,4.1667
2016-11-04,-2.95
2016-11-07,3.8382
2016-11-08,-0.8187
2016-11-09,-7.954
2016-11-10,6.5217
2016-11-11,2.0408
2016-11-14,2.775
2016-11-15,0.8514
2016-11-17,-0.0096
2016-11-18,0.0096
2016-11-21,-6.5847
2016-11-22,1.2135
2016-11-23,-10.2041
2016-11-25,-11.3636
2016-11-28,-7.6923
2016-11-29,-1.3889
2016-11-30,-11.2676
2016-12-01,7.9365
2016-12-02,-5.2941
2016-12-05,-0.6211
2016-12-06,18.75
2016-12-07,3.6842
2016-12-08,9.0736
2016-12-09,2.3851
2016-12-12,-2.2727
2016-12-13,-2.3256
2016-12-14,-2.3810000000000002
2016-12-15,0.0
2016-12-16,2.439
2016-12-19,0.0
2016-12-20,-4.7619
2016-12-21,-5.0313
2016-12-22,15.8276
2016-12-23,-1.3636
2016-12-27,3.7154
2016-12-28,-19.5224
2016-12-29,-11.6632
2016-12-30,41.8359
2017-01-03,-11.9251
2017-01-04,-0.0313
2017-01-05,-0.4066
2017-01-06,0.0
2017-01-09,-4.5854
2017-01-10,4.8058
2017-01-11,2.7638
2017-01-12,10.5134
2017-01-13,1.8142
2017-01-17,2.0752
2017-01-18,2.182
2017-01-19,4.0885
2017-01-20,0.0751
2017-01-23,-4.0
2017-01-24,1.3021
2017-01-26,-2.108
2017-01-27,-11.4233
2017-01-30,12.8965
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.0
2017-02-03,-3.3613
2017-02-06,-6.3043
2017-02-07,6.7285
2017-02-08,-0.0543
2017-02-09,-6.2534
2017-02-10,10.4408
2017-02-13,-11.9748
2017-02-14,-7.8162
2017-02-15,8.7379
2017-02-17,4.0476
2017-02-21,0.6865
2017-02-23,-9.0909
2017-02-27,0.0
2017-02-28,10.0
2017-03-01,-5.6818
2017-03-02,-3.6145
2017-03-03,5.0
2017-03-06,-3.8095
2017-03-07,2.7228
2017-03-08,6.0241
2017-03-10,-4.5455
2017-03-13,0.0
2017-03-15,0.0
2017-03-17,-7.8869
2017-03-20,3.3926
2017-03-21,0.0
2017-03-22,-14.8438
2017-03-23,5.6881
2017-03-24,0.0
2017-03-28,-3.1944
2017-03-30,-1.0043
2017-03-31,1.4493
2017-04-03,0.0
2017-04-04,2.0
2017-04-05,0.0
2017-04-06,-1.0854
2017-04-07,1.0973
2017-04-10,0.0
2017-04-11,-4.7619
2017-04-12,5.8824
2017-04-13,0.0
2017-04-18,-5.5556
2017-04-19,-5.8824
2017-04-20,8.75
2017-04-21,0.5747
2017-04-24,2.8571
2017-04-25,11.1111
2017-04-26,-1.25
2017-04-27,-1.2658
2017-04-28,2.5641
2017-05-01,11.0
2017-05-02,-9.9099
2017-05-03,0.0
2017-05-04,0.0
2017-05-05,15.0
2017-05-08,-2.6087
2017-05-09,-1.7856999999999998
2017-05-10,-4.5455
2017-05-11,-5.9524
2017-05-12,1.2658
2017-05-16,-5.0
2017-05-17,5.2632
2017-05-18,0.0
2017-05-19,-5.0
2017-05-22,2.6316
2017-05-23,-16.6667
2017-05-24,4.6154
2017-05-25,18.8235
2017-05-26,-13.1188
2017-05-30,2.5641
2017-05-31,11.1111
2017-06-01,0.0
2017-06-02,5.0
2017-06-05,-4.7619
2017-06-06,-5.0
2017-06-07,15.7895
2017-06-08,-13.9773
2017-06-09,5.6803
2017-06-12,-2.5
2017-06-13,11.538499999999999
2017-06-14,1.1494
2017-06-15,-15.9091
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,5.4054
2017-06-22,-7.6923
2017-06-23,10.0
2017-06-26,-9.0909
2017-06-27,5.5556
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,5.2632
2017-07-03,0.0
2017-07-05,-5.0
2017-07-10,2.6316
2017-07-12,-3.8462
2017-07-13,-4.0
2017-07-14,-2.7778
2017-07-17,0.0
2017-07-18,2.6286
2017-07-19,0.2227
2017-07-21,-16.6667
2017-07-24,1.55
2017-07-25,-0.2134
2017-07-26,-4.6053
2017-07-27,6.7241
2017-07-28,-32.1163
2017-07-31,33.2699
2017-08-01,15.0
2017-08-02,-0.8696
2017-08-03,4.3233
2017-08-04,8.1081
2017-08-07,-2.7778
2017-08-08,-2.8571
2017-08-09,4.4118
2017-08-10,1.4085
2017-08-11,2.7778
2017-08-14,-4.0541
2017-08-15,-4.2254
2017-08-17,2.8029
2017-08-18,-6.7318999999999996
2017-08-21,13.4969
2017-08-22,-2.7027
2017-08-23,3.8889
2017-08-24,4.2781
2017-08-25,-7.641
2017-08-28,3.8312
2017-08-29,-6.4171
2017-08-30,-8.5714
2017-08-31,12.5
2017-09-01,0.0
2017-09-05,5.5556
2017-09-06,2.5395
2017-09-07,-2.4766
2017-09-08,10.526299999999999
2017-09-12,0.2381
2017-09-13,17.5772
2017-09-14,21.2121
2017-09-15,-16.6667
2017-09-18,12.0
2017-09-19,3.5714
2017-09-20,-6.8793
2017-09-21,3.703
2017-09-22,7.1237
2017-09-25,-6.6667
2017-09-28,-2.7857
2017-09-29,-1.8185
2017-10-02,-6.4546
2017-10-03,-2.22
2017-10-04,-1.8204
2017-10-05,14.1667
2017-10-06,-1.4599
2017-10-09,-0.2222
2017-10-10,-3.4892
2017-10-11,0.3846
2017-10-12,-2.2989
2017-10-13,-7.9216
2017-10-16,6.4736
2017-10-17,7.8
2017-10-18,-7.2356
2017-10-19,-7.8
2017-10-20,8.4599
2017-10-23,2.0
2017-10-24,1.7647
2017-10-25,0.0
2017-10-26,4.0462
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.4519
2017-11-01,-4.1369
2017-11-02,3.8462
2017-11-03,0.0
2017-11-06,-6.4444
2017-11-07,-0.6334
2017-11-08,1.6295
2017-11-09,5.453
2017-11-10,-1.487
2017-11-14,-5.8491
2017-11-15,-15.8317
2017-11-16,4.7619
2017-11-17,-5.0
2017-11-20,0.4785
2017-11-21,-4.7619
2017-11-22,0.05
2017-11-24,-0.05
2017-11-27,-4.5
2017-11-28,4.712
2017-11-29,5.0
2017-11-30,2.3810000000000002
2017-12-01,11.6279
2017-12-04,-12.5
2017-12-05,-14.2857
2017-12-06,0.0
2017-12-07,50.0
2017-12-08,-14.7778
2017-12-11,1.5645
2017-12-12,-3.6585
2017-12-13,3.2645
2017-12-14,-13.9785
2017-12-15,-2.725
2017-12-18,-17.7589
2017-12-19,11.25
2017-12-20,-15.7303
2017-12-21,22.8333
2017-12-22,-1.384
2017-12-27,-7.8701
2017-12-28,-22.3417
2017-12-29,15.3846
2018-01-02,-9.9333
2018-01-03,11.0289
2018-01-04,-0.3333
2018-01-05,0.0
2018-01-08,0.3344
2018-01-09,-0.8667
2018-01-10,0.7929
2018-01-11,0.0807
2018-01-12,-6.6667
2018-01-16,3.5714
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,-3.4483
2018-01-23,-7.1071
