ticker,V US Equity
2008-08-08,4.4604
2008-08-11,3.0165
2008-08-12,-2.6608
2008-08-13,1.6964000000000001
2008-08-14,2.5023999999999997
2008-08-15,0.0132
2008-08-18,-1.1215
2008-08-19,-1.6013
2008-08-20,1.1256
2008-08-21,-0.2548
2008-08-22,-0.3899
2008-08-25,-1.0393
2008-08-26,0.0273
2008-08-27,1.5135
2008-08-28,1.6118000000000001
2008-08-29,0.3305
2008-09-02,-1.1989
2008-09-03,-2.5869999999999997
2008-09-04,-3.4908
2008-09-05,1.7872
2008-09-08,-2.3133
2008-09-09,-3.7233
2008-09-10,2.2965999999999998
2008-09-11,2.7664999999999997
2008-09-12,0.9866
2008-09-15,-3.1682
2008-09-16,-4.3673
2008-09-17,-3.4062
2008-09-18,4.3845
2008-09-19,3.991
2008-09-22,-6.3102
2008-09-23,2.6388
2008-09-24,-1.8235999999999999
2008-09-25,-1.6442999999999999
2008-09-26,-3.9628
2008-09-29,-6.8343
2008-09-30,6.2111
2008-10-01,-0.1303
2008-10-02,-6.0675
2008-10-03,-1.3023
2008-10-06,-2.5686
2008-10-07,-7.6381
2008-10-08,2.8935
2008-10-09,-5.2822
2008-10-10,4.3129
2008-10-13,13.2115
2008-10-14,-2.1403
2008-10-15,-13.6435
2008-10-16,6.6734
2008-10-17,-1.6017000000000001
2008-10-20,-0.4021
2008-10-21,-2.5187
2008-10-22,-4.3195
2008-10-23,-0.3917
2008-10-24,-0.7036
2008-10-27,-2.8970000000000002
2008-10-28,7.2548
2008-10-29,1.4409
2008-10-30,7.0231
2008-10-31,2.0276
2008-11-03,-5.1671
2008-11-04,13.9455
2008-11-05,-5.5844000000000005
2008-11-06,-8.748
2008-11-07,3.823
2008-11-10,-2.8224
2008-11-11,3.4622
2008-11-12,-3.5973
2008-11-13,5.1981
2008-11-14,-0.3674
2008-11-17,-2.7286
2008-11-18,3.5633
2008-11-19,-5.6003
2008-11-20,-6.6693
2008-11-21,-3.656
2008-11-24,7.2014
2008-11-25,-0.3821
2008-11-26,4.9869
2008-11-28,1.0769
2008-12-01,-8.5807
2008-12-02,3.3923
2008-12-03,5.5556
2008-12-04,-3.1083
2008-12-05,4.6644
2008-12-08,5.6036
2008-12-09,-4.683
2008-12-10,-0.6912
2008-12-11,-2.0128
2008-12-12,1.651
2008-12-15,-0.3777
2008-12-16,3.8294
2008-12-17,1.0772
2008-12-18,-1.1922
2008-12-19,0.4936
2008-12-22,-2.2194
2008-12-23,-0.186
2008-12-24,-1.4166
2008-12-26,0.6807
2008-12-29,-2.0282
2008-12-30,-2.2618
2008-12-31,2.8632999999999997
2009-01-02,1.8875
2009-01-05,0.7111
2009-01-06,7.042
2009-01-07,-2.1698
2009-01-08,-1.0646
2009-01-09,-0.2511
2009-01-12,-4.7825
2009-01-13,0.3399
2009-01-14,-4.0836
2009-01-15,-3.1195
2009-01-16,-3.9895
2009-01-20,-10.5252
2009-01-21,4.149
2009-01-22,0.0
2009-01-23,0.3169
2009-01-26,-3.9034
2009-01-27,3.6628
2009-01-28,6.9536
2009-01-29,-2.0119
2009-01-30,6.6566
2009-02-02,1.2563
2009-02-03,-3.1619
2009-02-04,1.5292
2009-02-05,9.3833
2009-02-06,3.1076
2009-02-09,-0.1624
2009-02-10,-2.6573
2009-02-11,2.2563
2009-02-12,2.6201
2009-02-13,-0.7979
2009-02-17,-3.0384
2009-02-18,3.5023
2009-02-19,-0.9261
2009-02-20,0.0539
2009-02-23,-2.5332
2009-02-24,3.871
2009-02-25,-1.6503999999999999
2009-02-26,1.1548
2009-02-27,1.1595
2009-03-02,-4.4966
2009-03-03,0.3693
2009-03-04,1.7107999999999999
2009-03-05,-3.3822
2009-03-06,-6.0464
2009-03-09,-0.777
2009-03-10,6.1647
2009-03-11,-2.8371
2009-03-12,5.2949
2009-03-13,-3.7715
2009-03-16,0.2305
2009-03-17,5.9804
2009-03-18,1.8448
2009-03-19,-6.4287
2009-03-20,-0.3037
2009-03-23,5.7301
2009-03-24,-3.493
2009-03-25,-1.5857999999999999
2009-03-26,5.2133
2009-03-27,-2.2523
2009-03-30,-1.3825
2009-03-31,3.9252000000000002
2009-04-01,-2.3561
2009-04-02,2.3945
2009-04-03,8.077
2009-04-06,-1.5812
2009-04-07,-3.3486000000000002
2009-04-08,1.1724
2009-04-09,1.6776
2009-04-13,3.9462
2009-04-14,-4.5492
2009-04-15,1.3372
2009-04-16,-1.7593999999999999
2009-04-17,-0.1205
2009-04-20,-5.1724
2009-04-21,6.6
2009-04-22,-1.9102999999999999
2009-04-23,1.252
2009-04-24,3.6923
2009-04-27,-2.5008
2009-04-28,3.1255
2009-04-29,4.6121
2009-04-30,2.2831
2009-05-01,0.077
2009-05-04,4.9069
2009-05-05,-1.1877
2009-05-06,-1.7807
2009-05-07,-0.9971
2009-05-08,4.4254999999999995
2009-05-11,-3.6534
2009-05-12,-1.0769
2009-05-13,-0.989
2009-05-14,0.0776
2009-05-15,0.8524
2009-05-18,2.0593
2009-05-19,-2.4243
2009-05-20,0.2469
2009-05-21,2.032
2009-05-22,-0.7996
2009-05-26,1.5513
2009-05-27,-1.2730000000000001
2009-05-28,0.8799
2009-05-29,1.8195000000000001
2009-06-01,-1.5507
2009-06-02,0.225
2009-06-03,2.1254
2009-06-04,1.8907
2009-06-05,-0.3452
2009-06-08,0.7506
2009-06-09,-1.6762000000000001
2009-06-10,0.9325
2009-06-11,-3.6812
2009-06-12,-3.5372
2009-06-15,0.1088
2009-06-16,-3.0576
2009-06-17,-1.7771
2009-06-18,0.0978
2009-06-19,-0.0651
2009-06-22,-0.2118
2009-06-23,2.3351
2009-06-24,-2.5211
2009-06-25,1.4078
2009-06-26,3.0186
2009-06-29,-1.3162
2009-06-30,-1.1432
2009-07-01,-2.3449999999999998
2009-07-02,-1.1842
2009-07-06,0.982
2009-07-07,-1.5823
2009-07-08,-0.3684
2009-07-09,1.5969
2009-07-10,-0.9596
2009-07-13,0.8186
2009-07-14,-0.0994
2009-07-15,3.9144
2009-07-16,2.8093
2009-07-17,-0.4813
2009-07-20,4.7114
2009-07-21,0.0447
2009-07-22,-0.4468
2009-07-23,0.5086
2009-07-24,0.1488
2009-07-27,1.3375
2009-07-28,-2.7717
2009-07-29,0.724
2009-07-30,0.6439
2009-07-31,-2.6038
2009-08-03,5.5759
2009-08-04,-0.0145
2009-08-05,-1.042
2009-08-06,0.3949
2009-08-07,0.7575
2009-08-10,-0.4193
2009-08-11,-0.392
2009-08-12,-0.0802
2009-08-13,0.336
2009-08-14,-1.2812999999999999
2009-08-17,-2.0206
2009-08-18,0.8731
2009-08-19,0.2835
2009-08-20,0.9077
2009-08-21,1.7549000000000001
2009-08-24,-1.5217
2009-08-25,1.5158
2009-08-26,1.7686
2009-08-27,-0.698
2009-08-28,1.1333
2009-08-31,0.8511
2009-09-01,-1.294
2009-09-02,-0.114
2009-09-03,1.1555
2009-09-04,-0.7756
2009-09-08,0.8385
2009-09-09,-0.6624
2009-09-10,2.5965
2009-09-11,-0.0277
2009-09-14,0.8023
2009-09-15,0.4529
2009-09-16,1.2158
2009-09-17,-0.3644
2009-09-18,-0.0406
2009-09-21,-0.5421
2009-09-22,1.3898
2009-09-23,-0.6585
2009-09-24,-0.5276
2009-09-25,-3.9032
2009-09-28,0.6793
2009-09-29,-2.2069
2009-09-30,-0.6612
2009-10-01,0.0145
2009-10-02,-1.9242
2009-10-05,0.5458
2009-10-06,0.1467
2009-10-07,3.809
2009-10-08,1.2278
2009-10-09,1.6869
2009-10-12,1.042
2009-10-13,1.3161
2009-10-14,0.1741
2009-10-15,0.3743
2009-10-16,-1.0522
2009-10-19,0.8884
2009-10-20,0.1334
2009-10-21,0.1865
2009-10-22,0.665
2009-10-23,-2.0743
2009-10-26,-1.8079
2009-10-27,1.5389
2009-10-28,3.613
2009-10-29,0.9273
2009-10-30,-1.9668999999999999
2009-11-02,2.0195
2009-11-03,0.4658
2009-11-04,0.85
2009-11-05,1.6345
2009-11-06,0.1005
2009-11-09,1.8702
2009-11-10,-0.0739
2009-11-11,-0.3453
2009-11-12,-0.9589
2009-11-13,0.1001
2009-11-16,-0.5625
2009-11-17,1.2570999999999999
2009-11-18,-0.1986
2009-11-19,-0.2612
2009-11-20,-0.2245
2009-11-23,0.55
2009-11-24,0.2238
2009-11-25,1.4513
2009-11-27,-1.7851
2009-11-30,0.8341
2009-12-01,2.4321
2009-12-02,-0.9039
2009-12-03,-2.6635999999999997
2009-12-04,0.2999
2009-12-07,-0.4236
2009-12-08,0.0751
2009-12-09,2.2003
2009-12-10,0.6972
2009-12-11,-1.1905000000000001
2009-12-14,4.2169
2009-12-15,1.6160999999999999
2009-12-16,1.0332
2009-12-17,0.0
2009-12-18,2.2291
2009-12-21,-1.641
2009-12-22,-1.3827
2009-12-23,-0.1738
2009-12-24,0.1625
2009-12-28,0.5447
2009-12-29,1.4523
2009-12-30,0.1363
2009-12-31,-0.7715
2010-01-04,0.7775
2010-01-05,-1.1459
2010-01-06,-1.3428
2010-01-07,0.9307
2010-01-08,0.2766
2010-01-11,-0.2874
2010-01-12,-0.4726
2010-01-13,0.9266
2010-01-14,0.3443
2010-01-15,-1.4867
2010-01-19,1.9851
2010-01-20,-0.4895
2010-01-21,-3.3974
2010-01-22,-2.0367
2010-01-25,-0.8461
2010-01-26,-1.0728
2010-01-27,3.4011
2010-01-28,-1.5016
2010-01-29,-0.7502
2010-02-01,1.9870999999999999
2010-02-02,0.4184
2010-02-03,-0.5833
2010-02-04,-0.5627
2010-02-05,-0.59
2010-02-08,0.5935
2010-02-09,0.2649
2010-02-10,0.5945
2010-02-11,1.7934
2010-02-12,-0.4228
2010-02-16,1.2974999999999999
2010-02-17,0.6288
2010-02-18,0.6249
2010-02-19,-0.1725
2010-02-22,0.1152
2010-02-23,-0.909
2010-02-24,-0.569
2010-02-25,-0.4671
2010-02-26,0.0587
2010-03-01,1.8058
2010-03-02,-0.4262
2010-03-03,0.4049
2010-03-04,0.2765
2010-03-05,1.6888999999999998
2010-03-08,2.3952
2010-03-09,-0.5296
2010-03-10,1.5197
2010-03-11,1.333
2010-03-12,0.5499
2010-03-15,-0.9008
2010-03-16,-0.8224
2010-03-17,-0.1528
2010-03-18,-1.508
2010-03-19,-1.4313
2010-03-22,0.4502
2010-03-23,0.8292
2010-03-24,-1.367
2010-03-25,1.8704
2010-03-26,-0.177
2010-03-29,-0.0111
2010-03-30,0.8422
2010-03-31,0.033
2010-04-01,1.6698
2010-04-05,-0.0864
2010-04-06,-0.0757
2010-04-07,-1.829
2010-04-08,0.8599
2010-04-09,1.1258
2010-04-12,0.7242
2010-04-13,-0.4292
2010-04-14,1.5842
2010-04-15,0.2016
2010-04-16,-0.6353
2010-04-19,-0.7778
2010-04-20,0.9987
2010-04-21,-0.9782
2010-04-22,2.1583
2010-04-23,1.5241
2010-04-26,-0.6108
2010-04-27,-3.1771
2010-04-28,0.7101
2010-04-29,-0.8439
2010-04-30,-2.7903000000000002
2010-05-03,-1.0639
2010-05-04,-1.0082
2010-05-05,-2.1953
2010-05-06,-4.0611
2010-05-07,-0.7598
2010-05-10,4.4963
2010-05-11,-2.1282
2010-05-12,1.9546000000000001
2010-05-13,0.0584
2010-05-14,-9.8799
2010-05-17,-3.3005
2010-05-18,-6.1839
2010-05-19,4.109
2010-05-20,-0.2056
2010-05-21,1.8951
2010-05-24,0.4717
2010-05-25,-2.1194
2010-05-26,0.5893
2010-05-27,0.3951
2010-05-28,-1.6692
2010-06-01,-1.3387
2010-06-02,-0.3357
2010-06-03,2.2316
2010-06-04,-0.9747
2010-06-07,-0.3327
2010-06-08,2.0309
2010-06-09,0.6135
2010-06-10,4.9458
2010-06-11,-1.7689
2010-06-14,-3.0231
2010-06-15,4.2694
2010-06-16,0.312
2010-06-17,1.3865
2010-06-18,-1.5337
2010-06-21,5.0104
2010-06-22,-2.6452
2010-06-23,-1.2697
2010-06-24,-1.6461000000000001
2010-06-25,0.2354
2010-06-28,-1.8784
2010-06-29,-5.012
2010-06-30,-0.9797
2010-07-01,2.9823
2010-07-02,0.4392
2010-07-06,-1.2435
2010-07-07,3.5284
2010-07-08,0.3475
2010-07-09,3.0634
2010-07-12,-1.1243
2010-07-13,0.1046
2010-07-14,-0.4048
2010-07-15,-1.311
2010-07-16,-5.0877
2010-07-19,-0.3219
2010-07-20,3.3418
2010-07-21,-1.6848
2010-07-22,2.9022
2010-07-23,1.5175999999999998
2010-07-26,0.6482
2010-07-27,0.6966
2010-07-28,-1.8666
2010-07-29,-4.2565
2010-07-30,1.9033
2010-08-02,-1.5269
2010-08-03,1.066
2010-08-04,-0.7534
2010-08-05,-1.3112
2010-08-06,0.8951
2010-08-09,3.6041
2010-08-10,0.7091
2010-08-11,-2.1722
2010-08-12,-0.721
2010-08-13,-1.0414
2010-08-16,0.8446
2010-08-17,0.7277
2010-08-18,-0.6543
2010-08-19,-1.7151
2010-08-20,-2.136
2010-08-23,0.0285
2010-08-24,0.7701
2010-08-25,0.283
2010-08-26,-1.3407
2010-08-27,1.7165
2010-08-30,-2.2078
2010-08-31,-0.8053
2010-09-01,2.247
2010-09-02,2.0559
2010-09-03,0.7224
2010-09-07,-1.3793
2010-09-08,-4.1259
2010-09-09,-2.5821
2010-09-10,1.9617
2010-09-13,-3.8332
2010-09-14,2.5046
2010-09-15,2.6967
2010-09-16,-0.7979
2010-09-17,0.1609
2010-09-20,2.6573
2010-09-21,-0.5262
2010-09-22,0.9723
2010-09-23,0.5098
2010-09-24,1.9583
2010-09-27,0.8705
2010-09-28,0.3699
2010-09-29,1.5558999999999998
2010-09-30,-0.2016
2010-10-01,-1.2658
2010-10-04,-0.1091
2010-10-05,2.3894
2010-10-06,-1.0135
2010-10-07,-0.8352
2010-10-08,0.5298
2010-10-11,0.3919
2010-10-12,-0.0538
2010-10-13,3.6229
2010-10-14,0.2989
2010-10-15,0.5572
2010-10-18,0.9794
2010-10-19,-1.0337
2010-10-20,2.5403000000000002
2010-10-21,-0.4024
2010-10-22,0.1136
2010-10-25,1.69
2010-10-26,-0.7441
2010-10-27,-0.1374
2010-10-28,-4.3418
2010-10-29,2.2368
2010-11-01,-1.0747
2010-11-02,1.4227
2010-11-03,0.7396
2010-11-04,1.2532
2010-11-05,-0.2375
2010-11-08,-1.3659
2010-11-09,-0.4955
2010-11-10,1.2385
2010-11-11,-0.0883
2010-11-12,-2.8781
2010-11-15,-0.7538
2010-11-16,-1.7941
2010-11-17,1.1868
2010-11-18,1.5977999999999999
2010-11-19,0.143
2010-11-22,-2.0636
2010-11-23,-1.0734
2010-11-24,1.5673
2010-11-26,-0.4484
2010-11-29,-1.7090999999999998
2010-11-30,-0.4583
2010-12-01,1.8551
2010-12-02,2.3664
2010-12-03,0.4545
2010-12-06,1.2411
2010-12-07,-1.8260999999999998
2010-12-08,1.3788
2010-12-09,1.514
2010-12-10,1.365
2010-12-13,0.8603
2010-12-14,-0.3091
2010-12-15,-4.5883
2010-12-16,-12.6722
2010-12-17,-0.4316
2010-12-20,1.6293
2010-12-21,0.0882
2010-12-22,0.7348
2010-12-23,0.2626
2010-12-27,3.0263
2010-12-28,-0.113
2010-12-29,-0.1838
2010-12-30,-0.4391
2010-12-31,0.128
2011-01-03,0.1989
2011-01-04,0.1134
2011-01-05,2.1105
2011-01-06,1.4981
2011-01-07,-0.287
2011-01-10,-1.5762
2011-01-11,0.0975
2011-01-12,1.0156
2011-01-13,-2.0245
2011-01-14,-0.0281
2011-01-18,0.1265
2011-01-19,-2.935
2011-01-20,2.2714
2011-01-21,-0.7639
2011-01-24,2.3378
2011-01-25,-0.2925
2011-01-26,-0.8103
2011-01-27,-0.5634
2011-01-28,-1.6147
2011-01-31,0.5615
2011-02-01,1.2169
2011-02-02,1.9661
2011-02-03,-0.6381
2011-02-04,1.7730000000000001
2011-02-07,1.4129
2011-02-08,0.8657
2011-02-09,-1.5288
2011-02-10,1.9924
2011-02-11,0.2542
2011-02-14,1.081
2011-02-15,-0.1716
2011-02-16,0.4629
2011-02-17,0.237
2011-02-18,-0.4071
2011-02-22,-2.7561999999999998
2011-02-23,-1.1663000000000001
2011-02-24,1.4133
2011-02-25,1.0418
2011-02-28,-2.1826
2011-03-01,-0.4791
2011-03-02,1.7469000000000001
2011-03-03,2.5145
2011-03-04,-1.5034
2011-03-07,-0.723
2011-03-08,0.027
2011-03-09,-0.6202
2011-03-10,-3.1339
2011-03-11,1.5546
2011-03-14,-0.8964
2011-03-15,-0.9185
2011-03-16,-0.3371
2011-03-17,0.6623
2011-03-18,-0.014
2011-03-21,0.7561
2011-03-22,-0.5003
2011-03-23,0.5447
2011-03-24,0.9307
2011-03-25,-0.7845
2011-03-28,0.9155
2011-03-29,-0.756
2011-03-30,2.8116
2011-03-31,-0.8218
2011-04-01,0.815
2011-04-04,1.3743
2011-04-05,0.5051
2011-04-06,0.5025
2011-04-07,0.5395
2011-04-08,0.4057
2011-04-11,1.2904
2011-04-12,-0.875
2011-04-13,0.6102
2011-04-14,-1.5354999999999999
2011-04-15,0.2097
2011-04-18,-1.0331
2011-04-19,0.3171
2011-04-20,1.9099
2011-04-21,0.517
2011-04-25,-0.0129
2011-04-26,1.2989
2011-04-27,0.1523
2011-04-28,-1.5591
2011-04-29,0.5923
2011-05-02,1.3057
2011-05-03,1.0867
2011-05-04,-0.2875
2011-05-05,-1.3414
2011-05-06,0.9022
2011-05-09,0.5667
2011-05-10,0.6136
2011-05-11,-1.2570000000000001
2011-05-12,0.7436
2011-05-13,-0.025
2011-05-16,0.0375
2011-05-17,0.8256
2011-05-18,-0.5459
2011-05-19,-0.4624
2011-05-20,-1.7705
2011-05-23,-1.6745
2011-05-24,0.884
2011-05-25,1.482
2011-05-26,0.6857
2011-05-27,0.6432
2011-05-31,1.5789
2011-06-01,-2.3193
2011-06-02,1.9197
2011-06-03,-1.9455
2011-06-06,-1.1753
2011-06-07,2.0716
2011-06-08,-3.8963
2011-06-09,-0.365
2011-06-10,-2.2766
2011-06-13,0.2276
2011-06-14,1.4293
2011-06-15,-1.4355
2011-06-16,0.0534
2011-06-17,-0.601
2011-06-20,-0.5105
2011-06-21,1.2694
2011-06-22,-0.4401
2011-06-23,0.8706
2011-06-24,-2.576
2011-06-27,0.7087
2011-06-28,1.8812
2011-06-29,14.9973
2011-06-30,-2.6684
2011-07-01,4.4030000000000005
2011-07-05,0.3979
2011-07-06,-0.1359
2011-07-07,2.2109
2011-07-08,-0.4659
2011-07-11,-2.0395
2011-07-12,-0.2275
2011-07-13,1.1859
2011-07-14,-0.9015
2011-07-15,0.9211
2011-07-18,-0.7662
2011-07-19,1.2944
2011-07-20,-0.6389
2011-07-21,-0.6656
2011-07-22,1.6695
2011-07-25,-0.4915
2011-07-26,0.1347
2011-07-27,-1.6256
2011-07-28,-0.9459
2011-07-29,-1.5877
2011-08-01,0.1637
2011-08-02,-2.4743
2011-08-03,4.6912
2011-08-04,-2.8464
2011-08-05,-1.859
2011-08-08,-4.9994
2011-08-09,4.4422
2011-08-10,-4.2049
2011-08-11,6.6095
2011-08-12,-0.8164
2011-08-15,2.4335
2011-08-16,-0.0466
2011-08-17,-1.9689999999999999
2011-08-18,-4.4053
2011-08-19,-0.8594
2011-08-22,0.2387
2011-08-23,4.9881
2011-08-24,3.1157
2011-08-25,-2.6279
2011-08-26,2.0687
2011-08-29,0.8503
2011-08-30,1.5593
2011-08-31,-0.0569
2011-09-01,-0.1707
2011-09-02,-2.4849
2011-09-06,0.3624
2011-09-07,3.0515
2011-09-08,-1.1528
2011-09-09,-1.2692
2011-09-12,1.2739
2011-09-13,0.3659
2011-09-14,2.0622
2011-09-15,1.027
2011-09-16,0.3867
2011-09-19,-0.9026
2011-09-20,3.1212
2011-09-21,-1.5295
2011-09-22,-3.4128
2011-09-23,2.0159
2011-09-26,0.222
2011-09-27,-0.8861
2011-09-28,-2.0675
2011-09-29,0.0685
2011-09-30,-2.2466
2011-10-03,-1.7032
2011-10-04,0.6171
2011-10-05,0.2477
2011-10-06,2.5179
2011-10-07,-1.01
2011-10-10,3.4783
2011-10-11,1.4118
2011-10-12,0.7292
2011-10-13,1.5685
2011-10-14,1.4255
2011-10-17,-2.9067
2011-10-18,2.9828
2011-10-19,-4.0784
2011-10-20,1.4099
2011-10-21,2.277
2011-10-24,0.8348
2011-10-25,-3.7469
2011-10-26,1.4777
2011-10-27,2.5864000000000003
2011-10-28,0.7415
2011-10-31,-1.9348
2011-11-01,-3.4634
2011-11-02,1.6328
2011-11-03,1.8361
2011-11-04,-0.5795
2011-11-07,0.3454
2011-11-08,1.6997
2011-11-09,-1.4914
2011-11-10,-0.0966
2011-11-11,2.2786
2011-11-14,-1.4082
2011-11-15,1.9292
2011-11-16,-2.1019
2011-11-17,-2.1413
2011-11-18,-0.6455
2011-11-21,0.4405
2011-11-22,-0.4057
2011-11-23,-1.7063000000000001
2011-11-25,-0.3024
2011-11-28,4.9989
2011-11-29,-0.6098
2011-11-30,4.3811
2011-12-01,0.8147
2011-12-02,-0.5728
2011-12-05,-1.1728
2011-12-06,-0.7183
2011-12-07,1.7825
2011-12-08,-1.3083
2011-12-09,1.4509
2011-12-12,-0.2778
2011-12-13,-1.0421
2011-12-14,0.4692
2011-12-15,-0.5604
2011-12-16,1.6907
2011-12-19,1.17
2011-12-20,2.8099
2011-12-21,-0.6216
2011-12-22,-0.1787
2011-12-23,1.9296
2011-12-27,-0.5562
2011-12-28,-1.1677
2011-12-29,2.4126
2011-12-30,-1.5705
2012-01-03,1.438
2012-01-04,-1.7866
2012-01-05,0.7514
2012-01-06,-1.1775
2012-01-09,-0.8043
2012-01-10,-0.1001
2012-01-11,-0.6914
2012-01-12,2.25
2012-01-13,-0.5921
2012-01-17,1.7769
2012-01-18,1.2192
2012-01-19,-1.3586
2012-01-20,-1.7486000000000002
2012-01-23,-0.9743
2012-01-24,1.4157
2012-01-25,-0.4455
2012-01-26,0.2983
2012-01-27,0.1884
2012-01-30,-1.1578
2012-01-31,0.7609
2012-02-01,1.8580999999999999
2012-02-02,3.4631
2012-02-03,0.9146
2012-02-06,0.3083
2012-02-07,-0.3539
2012-02-08,1.2806
2012-02-09,3.7563
2012-02-10,1.3165
2012-02-13,-1.0448
2012-02-14,2.2447
2012-02-15,0.0694
2012-02-16,-1.1295
2012-02-17,1.0633
2012-02-21,-0.7043
2012-02-22,1.8914
2012-02-23,0.1031
2012-02-24,0.91
2012-02-27,-0.5785
2012-02-28,1.7885
2012-02-29,-2.169
2012-03-01,0.6961
2012-03-02,-0.8705
2012-03-05,0.0689
2012-03-06,-1.2044
2012-03-07,0.6966
2012-03-08,2.0149
2012-03-09,-0.6781
2012-03-12,-0.5462
2012-03-13,0.635
2012-03-14,-0.4434
2012-03-15,0.2141
2012-03-16,-0.2735
2012-03-19,1.8512
2012-03-20,-1.9522
2012-03-21,0.1974
2012-03-22,0.454
2012-03-23,1.279
2012-03-26,1.0776
2012-03-27,-0.2082
2012-03-28,-0.3839
2012-03-29,-0.2933
2012-03-30,-0.8403
2012-04-02,0.8305
2012-04-03,1.1599
2012-04-04,-1.1466
2012-04-05,1.7062
2012-04-09,-1.2478
2012-04-10,-2.3096
2012-04-11,0.5482
2012-04-12,3.101
2012-04-13,1.7683
2012-04-16,-1.8918
2012-04-17,1.0345
2012-04-18,-0.2457
2012-04-19,-0.4845
2012-04-20,-0.1485
2012-04-23,-2.4048
2012-04-24,0.7028
2012-04-25,2.4048
2012-04-26,1.1495
2012-04-27,0.2679
2012-04-30,-0.4372
2012-05-01,0.0894
2012-05-02,-0.7312
2012-05-03,-4.7303
2012-05-04,1.1855
2012-05-07,0.6113
2012-05-08,-0.3122
2012-05-09,-0.6094
2012-05-10,0.6387
2012-05-11,-0.2116
2012-05-14,-1.0176
2012-05-15,-0.0942
2012-05-16,0.9776
2012-05-17,-2.1441
2012-05-18,-2.0607
2012-05-21,3.1783
2012-05-22,1.8671
2012-05-23,0.6588
2012-05-24,0.5035
2012-05-25,-0.334
2012-05-29,0.7623
2012-05-30,-2.3196
2012-05-31,-1.9491
2012-06-01,-2.5608
2012-06-04,1.7016
2012-06-05,-0.3066
2012-06-06,2.223
2012-06-07,0.404
2012-06-08,-0.1969
2012-06-11,-0.1973
2012-06-12,0.6962
2012-06-13,-1.929
2012-06-14,1.3838
2012-06-15,1.6396
2012-06-18,1.4358
2012-06-19,1.0408
2012-06-20,1.0218
2012-06-21,-2.5369
2012-06-22,4.5782
2012-06-25,-2.9452
2012-06-26,1.5585
2012-06-27,0.2273
2012-06-28,-1.5554000000000001
2012-06-29,1.7363
2012-07-02,2.4185
2012-07-03,-0.2211
2012-07-05,0.5303
2012-07-06,-1.3620999999999999
2012-07-09,-1.3011
2012-07-10,-1.108
2012-07-11,-1.2594
2012-07-12,1.5735999999999999
2012-07-13,1.1823
2012-07-16,2.466
2012-07-17,0.8494
2012-07-18,-0.3197
2012-07-19,-1.9011
2012-07-20,0.2871
2012-07-23,-1.0179
2012-07-24,-1.4622
2012-07-25,-0.3669
2012-07-26,3.7398
2012-07-27,1.8695
2012-07-30,1.3164
2012-07-31,-1.3528
2012-08-01,-1.2474
2012-08-02,1.4201
2012-08-03,1.3228
2012-08-06,0.0382
