ticker,EMKR US Equity
2000-05-23,-7.6278
2000-05-24,-8.5054
2000-05-25,-4.6931
2000-05-26,-10.2273
2000-05-30,16.8513
2000-05-31,-6.4771
2000-06-01,18.5328
2000-06-02,20.5212
2000-06-05,-1.0811
2000-06-06,-0.3415
2000-06-07,-0.7539
2000-06-08,-0.4144
2000-06-09,0.208
2000-06-12,-1.0381
2000-06-13,-3.2168
2000-06-14,-1.2283
2000-06-15,0.2195
2000-06-16,-0.365
2000-06-19,1.978
2000-06-20,7.7586
2000-06-21,13.4667
2000-06-22,-1.7039
2000-06-23,-1.2551999999999999
2000-06-26,5.8717
2000-06-27,0.2859
2000-06-28,7.7537
2000-06-29,-0.6349
2000-06-30,2.2364
2000-07-03,4.1667
2000-07-05,-7.05
2000-07-06,-3.4965
2000-07-07,-6.3545
2000-07-10,-7.0238
2000-07-11,-8.1946
2000-07-12,6.3459
2000-07-13,-4.1311
2000-07-14,-4.9932
2000-07-17,3.3117
2000-07-18,-8.6411
2000-07-19,-3.7376
2000-07-20,1.2678
2000-07-21,2.4257
2000-07-24,-0.4584
2000-07-25,1.9954
2000-07-26,-0.4515
2000-07-27,-3.1746
2000-07-28,-19.2037
2000-07-31,6.2802
2000-08-01,-12.2727
2000-08-02,10.4663
2000-08-03,3.5647
2000-08-04,6.5897
2000-08-07,5.8849
2000-08-08,24.5586
2000-08-09,0.5799
2000-08-10,1.9859
2000-08-11,-1.8843999999999999
2000-08-14,3.4251
2000-08-15,0.5262
2000-08-16,2.4015
2000-08-17,-0.0601
2000-08-18,0.5265
2000-08-21,-4.5339
2000-08-22,-0.2508
2000-08-23,-1.3828
2000-08-24,3.5054
2000-08-25,1.7241
2000-08-28,1.6949
2000-08-29,6.1905
2000-08-30,-3.6155
2000-08-31,3.7511
2000-09-01,7.0067
2000-09-05,-3.5097
2000-09-06,-13.7894
2000-09-07,4.4081
2000-09-08,-3.7394
2000-09-11,3.0075
2000-09-12,2.2506
2000-09-13,-1.1303
2000-09-14,1.6245
2000-09-15,0.2368
2000-09-18,-5.4932
2000-09-19,5.5
2000-09-20,-3.3175
2000-09-21,-2.0833
2000-09-22,-1.7522
2000-09-25,3.0573
2000-09-26,-3.0902
2000-09-27,-0.8929
2000-09-28,-0.7722
2000-09-29,-13.716
2000-10-02,0.714
2000-10-03,-4.4776
2000-10-04,2.9688
2000-10-05,-6.8285
2000-10-06,-12.0521
2000-10-09,14.0741
2000-10-10,-4.7078
2000-10-11,-1.1925
2000-10-12,-14.4828
2000-10-13,14.9194
2000-10-16,-1.7544
2000-10-17,-7.1429
2000-10-18,-1.7308
2000-10-19,34.4423
2000-10-20,4.0757
2000-10-23,-1.6783000000000001
2000-10-24,-2.1337
2000-10-25,-11.9186
2000-10-26,2.4752
2000-10-27,3.3816
2000-10-30,-6.5421
2000-10-31,9.3333
2000-11-01,1.5244
2000-11-02,4.2042
2000-11-03,-1.0086
2000-11-06,1.31
2000-11-07,-2.658
2000-11-08,-0.8118
2000-11-09,-4.7619
2000-11-10,-5.9375
2000-11-13,3.1561
2000-11-14,8.5346
2000-11-15,-1.7804
2000-11-16,1.9637
2000-11-17,1.9259
2000-11-20,-2.907
2000-11-21,-3.5928
2000-11-22,-1.5528
2000-11-24,2.8391
2000-11-27,-2.7607
2000-11-28,-9.1483
2000-11-29,0.0
2000-11-30,-7.2917
2000-12-01,5.8052
2000-12-04,-10.2655
2000-12-05,17.5542
2000-12-06,3.6913
2000-12-07,-1.2945
2000-12-08,21.3115
2000-12-11,15.0
2000-12-12,1.2926
2000-12-13,-1.2761
2000-12-14,-4.2303
2000-12-15,-6.0123
2000-12-18,2.2193
2000-12-19,0.1277
2000-12-20,-6.8878
2000-12-21,-4.7945
2000-12-22,5.7554
2000-12-26,-4.2177
2000-12-27,6.25
2000-12-28,14.4385
2000-12-29,-12.1495
2001-01-02,-19.1489
2001-01-03,18.2566
2001-01-04,-6.5369
2001-01-05,-9.5238
2001-01-08,-6.5789
2001-01-09,15.3169
2001-01-10,0.1527
2001-01-11,19.6646
2001-01-12,2.8025
2001-01-16,-2.7260999999999997
2001-01-17,0.0
2001-01-18,-4.2038
2001-01-19,0.9309
2001-01-22,-7.2464
2001-01-23,2.5568
2001-01-24,-6.7867
2001-01-25,-8.321
2001-01-26,-5.0243
2001-01-29,7.6792
2001-01-30,9.3502
2001-01-31,-3.3333
2001-02-01,-1.3493
2001-02-02,-7.9027
2001-02-05,-1.8152
2001-02-06,-3.1933
2001-02-07,16.8403
2001-02-08,-9.0639
2001-02-09,-6.5359
2001-02-12,0.5682
2001-02-13,-4.0417
2001-02-14,8.6957
2001-02-15,7.0
2001-02-16,-5.296
2001-02-20,-9.2105
2001-02-21,2.3551
2001-02-22,-9.5575
2001-02-23,-5.0881
2001-02-26,6.3918
2001-02-27,-5.6202
2001-02-28,-14.7844
2001-03-01,-11.3253
2001-03-02,-3.8043
2001-03-05,1.9774
2001-03-06,0.831
2001-03-07,5.7692
2001-03-08,11.6883
2001-03-09,-12.5581
2001-03-12,0.5319
2001-03-13,5.5556
2001-03-14,-5.5138
2001-03-15,0.5305
2001-03-16,-1.847
2001-03-19,0.0
2001-03-20,6.9892
2001-03-21,0.5025
2001-03-22,0.5
2001-03-23,10.4478
2001-03-26,-1.1261
2001-03-27,3.6446
2001-03-28,-12.5275
2001-03-29,3.0151
2001-03-30,-2.1951
2001-04-02,-4.3017
2001-04-03,-9.5765
2001-04-04,-7.4928
2001-04-05,28.6604
2001-04-06,-3.8741
2001-04-09,-8.4332
2001-04-10,17.3415
2001-04-11,7.6144
2001-04-12,13.1753
2001-04-16,-13.7666
2001-04-17,-3.5357
2001-04-18,12.0326
2001-04-19,14.8381
2001-04-20,5.3237
2001-04-23,-7.377
2001-04-24,-5.7227
2001-04-25,3.7234
2001-04-26,0.0905
2001-04-27,4.0386
2001-04-30,20.2202
2001-05-01,-9.5904
2001-05-02,0.08
2001-05-03,1.5712000000000002
2001-05-04,3.6969
2001-05-07,-6.1693999999999996
2001-05-08,-1.1048
2001-05-09,-2.8338
2001-05-10,-3.0566
2001-05-11,-2.2274
2001-05-14,-6.213
2001-05-15,0.4416
2001-05-16,6.0302
2001-05-17,5.4502
2001-05-18,-2.3876
2001-05-21,7.2806
2001-05-22,5.5526
2001-05-23,-9.7586
2001-05-24,3.4074999999999998
2001-05-25,-0.3813
2001-05-29,-9.1033
2001-05-30,-3.0376
2001-05-31,1.2717
2001-06-01,3.0628
2001-06-04,-15.661200000000001
2001-06-05,4.8273
2001-06-06,3.1933
2001-06-07,3.7785
2001-06-08,1.6320999999999999
2001-06-11,-6.6708
2001-06-12,1.2244
2001-06-13,-6.4727
2001-06-14,-9.4023
2001-06-15,-8.7191
2001-06-18,-8.7067
2001-06-19,-3.1019
2001-06-20,9.1734
2001-06-21,18.4245
2001-06-22,-7.7975
2001-06-25,4.7295
2001-06-26,2.5641
2001-06-27,1.306
2001-06-28,5.7459
2001-06-29,7.1055
2001-07-02,-2.2763999999999998
2001-07-03,-1.6306
2001-07-05,-11.0284
2001-07-06,-4.943
2001-07-09,4.0
2001-07-10,-13.3077
2001-07-11,-1.6859
2001-07-12,15.5235
2001-07-13,-2.0313
2001-07-16,-3.9074999999999998
2001-07-17,8.0913
2001-07-18,-10.2495
2001-07-19,3.0796
2001-07-20,3.3195
2001-07-23,-1.7671000000000001
2001-07-24,-5.3557
2001-07-25,9.5032
2001-07-26,-1.1834
2001-07-27,-4.0319
2001-07-30,-4.9501
2001-07-31,4.1575
2001-08-01,11.5546
2001-08-02,0.904
2001-08-03,-5.1885
2001-08-06,-5.5118
2001-08-07,-5.0
2001-08-08,-7.8947
2001-08-09,0.0
2001-08-10,-4.9048
2001-08-13,-8.3625
2001-08-14,-5.1913
2001-08-15,-8.2997
2001-08-16,-7.0396
2001-08-17,-0.9466
2001-08-20,-0.4778
2001-08-21,-3.2922000000000002
2001-08-22,3.3333
2001-08-23,-0.755
2001-08-24,8.1604
2001-08-27,3.7084
2001-08-28,-2.2811
2001-08-29,-3.4699999999999998
2001-08-30,-2.1569
2001-08-31,1.2692
2001-09-04,-3.628
2001-09-05,-2.2587
2001-09-06,-6.3725
2001-09-07,-2.2438
2001-09-10,1.6067
2001-09-17,-6.7018
2001-09-18,-7.1832
2001-09-19,-2.1739
2001-09-20,-4.3556
2001-09-21,-2.6022
2001-09-24,16.0305
2001-09-25,-7.4836
2001-09-26,-12.4444
2001-09-27,-16.7513
2001-09-28,4.3902
2001-10-01,-5.0234
2001-10-02,-1.107
2001-10-03,-1.7412999999999998
2001-10-04,8.481
2001-10-05,-0.2334
2001-10-08,-0.3509
2001-10-09,-6.5728
2001-10-10,23.4925
2001-10-11,22.2787
2001-10-12,-2.2463
2001-10-15,-2.2979
2001-10-16,6.8815
2001-10-17,-3.423
2001-10-18,0.9283
2001-10-19,1.2542
2001-10-22,1.569
2001-10-23,2.0325
2001-10-24,0.4781
2001-10-25,4.203
2001-10-26,0.4566
2001-10-29,0.5303
2001-10-30,-17.483
2001-10-31,1.9178
2001-11-01,-12.6344
2001-11-02,1.9487
2001-11-05,2.1127
2001-11-06,-0.8867
2001-11-07,-0.994
2001-11-08,0.1004
2001-11-09,-5.4162
2001-11-12,6.4687
2001-11-13,6.0757
2001-11-14,-1.5023
2001-11-15,-1.5253
2001-11-16,-0.3872
2001-11-19,2.1368
2001-11-20,-3.8999
2001-11-21,-1.8812
2001-11-23,0.8073
2001-11-26,4.2042
2001-11-27,13.2553
2001-11-28,8.1436
2001-11-29,4.7843
2001-11-30,0.524
2001-12-03,-4.691
2001-12-04,2.5781
2001-12-05,9.8248
2001-12-06,14.4938
2001-12-07,-6.6747
2001-12-10,-2.9725
2001-12-11,0.3344
2001-12-12,1.0
2001-12-13,-10.7591
2001-12-14,0.0
2001-12-17,-0.4438
2001-12-18,-1.1144
2001-12-19,-2.3291
2001-12-20,-3.6923
2001-12-21,3.8339
2001-12-24,-1.6923
2001-12-26,2.8951000000000002
2001-12-27,3.346
2001-12-28,4.3414
2001-12-31,-5.1481
2002-01-02,3.6431
2002-01-03,11.6212
2002-01-04,1.0925
2002-01-07,-2.4158
2002-01-08,-0.3257
2002-01-09,2.7451
2002-01-10,-5.7252
2002-01-11,-0.3374
2002-01-14,-12.0515
2002-01-15,0.6159
2002-01-16,-8.1867
2002-01-17,-0.4167
2002-01-18,-8.7866
2002-01-22,-4.4037
2002-01-23,2.7831
2002-01-24,-0.5602
2002-01-25,-2.1596
2002-01-28,0.7678
2002-01-29,-3.9048
2002-01-30,5.7483
2002-01-31,-3.1865
2002-02-01,-3.001
2002-02-04,-2.495
2002-02-05,-5.2201
2002-02-06,-2.0518
2002-02-07,-7.9383
2002-02-08,2.7545
2002-02-11,1.049
2002-02-12,0.1153
2002-02-13,-2.3041
2002-02-14,-1.7689
2002-02-15,-0.8403
2002-02-19,-1.3317
2002-02-20,2.9448
2002-02-21,-7.2706
2002-02-22,4.6272
2002-02-25,-3.4398
2002-02-26,-1.145
2002-02-27,-1.8018
2002-02-28,-0.1311
2002-03-01,11.9423
2002-03-04,-0.7034
2002-03-05,-1.4168
2002-03-06,7.7844
2002-03-07,5.4444
2002-03-08,-0.1054
2002-03-11,-1.0549
2002-03-12,-4.5842
2002-03-13,-0.4469
2002-03-14,-4.4893
2002-03-15,1.6451
2002-03-18,7.5145
2002-03-19,2.1505
2002-03-20,-7.2632
2002-03-21,6.6969
2002-03-22,-2.6596
2002-03-25,-0.2186
2002-03-26,2.8478
2002-03-27,0.3195
2002-03-28,2.017
2002-04-01,2.7055
2002-04-02,-0.4053
2002-04-03,-8.0366
2002-04-04,3.4292
2002-04-05,-2.6738
2002-04-08,5.6044
2002-04-09,0.5931
2002-04-10,-4.8412
2002-04-11,0.0109
2002-04-12,-1.087
2002-04-15,1.978
2002-04-16,3.3405
2002-04-17,3.243
2002-04-18,-0.9191
2002-04-19,-1.2232
2002-04-22,-7.3271
2002-04-23,1.8931
2002-04-24,-4.8087
2002-04-25,-3.2147
2002-04-26,-2.6097
2002-04-29,-2.3143000000000002
2002-04-30,10.3491
2002-05-01,1.2429000000000001
2002-05-02,-1.1161
2002-05-03,-3.1603
2002-05-06,0.6993
2002-05-07,-6.9444
2002-05-08,4.7264
2002-05-09,2.3753
2002-05-10,-6.0325
2002-05-13,-0.3704
2002-05-14,3.4696
2002-05-15,0.1198
2002-05-16,2.3923
2002-05-17,-4.0888
2002-05-20,-4.6285
2002-05-21,1.0217
2002-05-22,-5.8154
2002-05-23,4.9664
2002-05-24,-4.8593
2002-05-28,-0.8065
2002-05-29,-3.1165
2002-05-30,0.979
2002-05-31,-0.6925
2002-06-03,-11.7155
2002-06-04,-8.3728
2002-06-05,2.5862
2002-06-06,-4.5378
2002-06-07,-1.5845
2002-06-10,1.7889
2002-06-11,0.0
2002-06-12,-2.4605
2002-06-13,-6.3063
2002-06-14,-4.0385
2002-06-17,10.6212
2002-06-18,-4.8913
2002-06-19,-8.5714
2002-06-20,2.0833
2002-06-21,-3.6939
2002-06-24,1.2926
2002-06-25,-17.5732
2002-06-26,8.1218
2002-06-27,29.5775
2002-06-28,8.6957
2002-07-01,-13.3333
2002-07-02,7.6923
2002-07-03,0.0
2002-07-05,3.2143
2002-07-08,-1.9031
2002-07-09,-17.8131
2002-07-10,-12.2318
2002-07-11,-2.6895
2002-07-12,-1.2563
2002-07-15,6.8702
2002-07-16,-3.8095
2002-07-17,2.9703
2002-07-18,-4.0865
2002-07-19,-2.7569
2002-07-22,-2.0619
2002-07-23,-1.0526
2002-07-24,8.7766
2002-07-25,-6.846
2002-07-26,-5.7743
2002-07-29,21.1699
2002-07-30,-11.0345
2002-07-31,-14.7287
2002-08-01,2.1212
2002-08-02,-8.6053
2002-08-05,0.3247
2002-08-06,-5.178
2002-08-07,-1.0239
2002-08-08,3.4483
2002-08-09,1.0
2002-08-12,2.3102
2002-08-13,-2.2580999999999998
2002-08-14,7.9208
2002-08-15,-3.3639
2002-08-16,8.5443
2002-08-19,-1.4577
2002-08-20,-4.4379
2002-08-21,-1.2384
2002-08-22,6.2696
2002-08-23,-2.3599
2002-08-26,3.1722
2002-08-27,-8.6384
2002-08-28,-9.9359
2002-08-29,4.6263
2002-08-30,-1.3605
2002-09-03,3.4483
2002-09-04,1.6667
2002-09-05,2.2951
2002-09-06,6.7308
2002-09-09,-3.9039
2002-09-10,-1.5625
2002-09-11,-3.4920999999999998
2002-09-12,-4.2763
2002-09-13,-0.6873
2002-09-16,-1.3841
2002-09-17,-17.193
2002-09-18,-5.5085
2002-09-19,-11.2108
2002-09-20,1.5152
2002-09-23,-6.4677
2002-09-24,1.5957
2002-09-25,2.0942
2002-09-26,-3.5897
2002-09-27,-6.9149
2002-09-30,-13.1429
2002-10-01,-11.8421
2002-10-02,-14.1791
2002-10-03,1.7391
2002-10-04,-4.2735
2002-10-07,0.8929
2002-10-08,2.6549
2002-10-09,-2.5862
2002-10-10,3.5398
2002-10-11,0.6677
2002-10-14,-1.5123
2002-10-15,15.5172
2002-10-16,-23.8806
2002-10-17,22.549
2002-10-18,2.4
2002-10-21,-0.7813
2002-10-22,11.811
2002-10-23,17.6056
2002-10-24,14.9102
2002-10-25,-5.1589
2002-10-28,-7.1429
2002-10-29,-2.3669000000000002
2002-10-30,7.2727
2002-10-31,12.7119
2002-11-01,-3.7594
2002-11-04,-6.7708
2002-11-05,2.7933
2002-11-06,0.0
2002-11-07,-7.6087
2002-11-08,-5.8824
2002-11-11,-6.25
2002-11-12,16.0
2002-11-13,1.1494
2002-11-14,28.4091
2002-11-15,5.7522
2002-11-18,0.4184
2002-11-19,-11.25
2002-11-20,45.5399
2002-11-21,-2.5806
2002-11-22,-2.3179
2002-11-25,1.0169
2002-11-26,-2.6846
2002-11-27,8.6207
2002-11-29,1.5873
2002-12-02,0.0
2002-12-03,-4.0625
2002-12-04,-3.9088000000000003
2002-12-05,-5.0847
2002-12-06,4.2857
2002-12-09,-2.3973
2002-12-10,2.1053
2002-12-11,2.3711
2002-12-12,-7.0493
2002-12-13,-4.2976
2002-12-16,3.0189
2002-12-17,0.7326
2002-12-18,-5.4545
2002-12-19,-0.3846
2002-12-20,-7.3359
2002-12-23,-8.75
2002-12-24,-3.653
2002-12-26,-9.9526
2002-12-27,-0.5263
2002-12-30,3.1746
2002-12-31,12.3077
2003-01-02,2.2374
2003-01-03,2.7244
2003-01-06,-9.5652
2003-01-07,2.4038
2003-01-08,-2.3474
2003-01-09,2.4038
2003-01-10,0.939
2003-01-13,-2.3256
2003-01-14,2.8571
2003-01-15,-17.1296
2003-01-16,3.9106
2003-01-17,-4.8925
2003-01-21,1.2436
2003-01-22,4.4109
2003-01-23,6.9519
2003-01-24,-9.5
2003-01-27,-2.2099
2003-01-28,6.2147
2003-01-29,30.3191
2003-01-30,-18.3673
2003-01-31,3.5
2003-02-03,1.9324
2003-02-04,0.9479
2003-02-05,-2.8169
2003-02-06,1.4493
2003-02-07,-0.9524
2003-02-10,-0.9615
2003-02-11,-0.4854
2003-02-12,-1.9512
2003-02-13,11.393
2003-02-14,0.0447
2003-02-18,4.0179
2003-02-19,-7.2961
2003-02-20,-2.7778
2003-02-21,-0.0476
2003-02-24,-0.4288
2003-02-25,-1.4354
2003-02-26,0.9223
2003-02-27,0.5291
2003-02-28,-0.4785
2003-03-03,-0.9615
2003-03-04,-0.9709
2003-03-05,0.4902
2003-03-06,1.9512
2003-03-07,-5.7416
2003-03-10,-5.5838
2003-03-11,-6.9892
2003-03-12,6.9364
2003-03-13,-2.1081
2003-03-14,9.3319
2003-03-17,-5.5556
2003-03-18,8.5561
2003-03-19,-5.9113
2003-03-20,7.3298
2003-03-21,-5.8537
2003-03-24,-3.6269
2003-03-25,0.5376
2003-03-26,-5.8824
2003-03-27,-6.25
2003-03-28,6.0606
2003-03-31,-5.7143
2003-04-01,6.0606
2003-04-02,9.7143
2003-04-03,2.6042
2003-04-04,2.0305
2003-04-07,29.3532
2003-04-08,1.5385
2003-04-09,-17.803
2003-04-10,1.3825
2003-04-11,-0.9091
2003-04-14,-3.6696999999999997
2003-04-15,-4.7619
2003-04-16,-2.0
2003-04-17,2.0408
2003-04-21,-4.5
2003-04-22,2.0942
2003-04-23,-2.5641
2003-04-24,-2.6316
2003-04-25,0.0
2003-04-28,-2.1622
2003-04-29,-0.5525
2003-04-30,0.0
2003-05-01,1.1111
2003-05-02,7.1429
2003-05-05,11.7949
2003-05-06,-3.6696999999999997
2003-05-07,5.2381
2003-05-08,-10.4072
2003-05-09,4.0404
2003-05-12,0.4854
2003-05-13,4.8309
2003-05-14,1.8433000000000002
2003-05-15,29.8643
2003-05-16,-12.5436
2003-05-19,-7.9681
2003-05-20,3.4632
2003-05-21,0.0418
2003-05-22,0.7946
2003-05-23,-4.5643
2003-05-27,5.2174
2003-05-28,-2.0661
2003-05-29,9.7046
2003-05-30,3.8462
2003-06-02,14.8148
2003-06-03,16.4516
2003-06-04,3.6010999999999997
2003-06-05,-4.5455
2003-06-06,-8.4034
2003-06-09,0.0
2003-06-10,0.3058
2003-06-11,-2.439
2003-06-12,0.0
2003-06-13,-1.5625
2003-06-16,0.9524
2003-06-17,5.3459
2003-06-18,-5.6716
2003-06-19,2.5316
2003-06-20,-1.5432000000000001
2003-06-23,-0.9404
2003-06-24,1.8987
2003-06-25,5.5901
2003-06-26,-3.8235
2003-06-27,0.3058
2003-06-30,1.5244
2003-07-01,-1.5015
2003-07-02,0.0
2003-07-03,4.5732
2003-07-07,4.9563
2003-07-08,-0.5556
2003-07-09,3.6313
2003-07-10,1.3477000000000001
2003-07-11,-2.6596
2003-07-14,0.5464
2003-07-15,-1.9022000000000001
2003-07-16,-2.2438
2003-07-17,-7.9059
2003-07-18,0.9231
2003-07-21,-5.4878
2003-07-22,0.0
2003-07-23,0.0
2003-07-24,-3.5484
2003-07-25,0.6689
2003-07-28,5.9801
2003-07-29,3.4483
2003-07-30,-9.0909
2003-07-31,-1.0
2003-08-01,4.3771
2003-08-04,-0.9677
2003-08-05,1.9544000000000001
2003-08-06,-1.278
2003-08-07,0.356
2003-08-08,-5.8368
2003-08-11,2.3973
2003-08-12,-1.3378
2003-08-13,1.0508
2003-08-14,3.9919000000000002
2003-08-15,0.0
2003-08-18,-1.9355
2003-08-19,-1.3158
2003-08-20,0.0
2003-08-21,-8.3333
2003-08-22,3.6364
2003-08-25,-1.0526
2003-08-26,-0.3546
2003-08-27,0.3559
2003-08-28,1.4184
2003-08-29,2.4476
2003-09-02,1.0239
2003-09-03,2.7027
2003-09-04,1.9737
2003-09-05,5.4839
2003-09-08,1.8349
2003-09-09,2.1021
2003-09-10,-5.8824
2003-09-11,0.0
2003-09-12,-0.0625
2003-09-15,-0.8755
2003-09-16,-0.6309
2003-09-17,1.5873
2003-09-18,-0.625
2003-09-19,-1.5723
2003-09-22,-2.2364
2003-09-23,-1.3072
2003-09-24,-0.3311
2003-09-25,-1.9933999999999998
2003-09-26,-1.6949
2003-09-29,0.0
2003-09-30,1.3793
2003-10-01,-1.3605
2003-10-02,0.0
2003-10-03,0.6897
2003-10-06,2.3973
2003-10-07,0.3344
2003-10-08,0.6667
2003-10-09,0.9934
2003-10-10,0.0328
2003-10-13,-1.0161
2003-10-14,3.3113
2003-10-15,-0.3205
2003-10-16,7.074
2003-10-17,5.1051
2003-10-20,6.8571
2003-10-21,-2.9412000000000003
2003-10-22,1.0744
2003-10-23,-5.6964
2003-10-24,1.1561
2003-10-27,7.1429
2003-10-28,12.8
2003-10-29,12.2931
2003-10-30,-2.1053
2003-10-31,0.2366
2003-11-03,10.2768
2003-11-04,-15.7588
2003-11-05,-8.0831
2003-11-06,16.0804
2003-11-07,-6.4935
2003-11-10,13.8889
2003-11-11,10.5691
2003-11-12,-8.0882
2003-11-13,-0.62
2003-11-14,-3.1998
2003-11-17,4.158
2003-11-18,1.5968
2003-11-19,2.3576
2003-11-20,0.1919
2003-11-21,5.364
2003-11-24,-3.4545
2003-11-25,-2.6365
2003-11-26,-0.1934
2003-11-28,-1.1628
2003-12-01,-0.9804
2003-12-02,9.3069
2003-12-03,7.2464
2003-12-04,-1.3514
2003-12-05,-4.4521
2003-12-08,-1.7921
2003-12-09,-0.1825
2003-12-10,-1.0969
2003-12-11,-2.9575
2003-12-12,-1.9048
2003-12-15,-3.1068
2003-12-16,-0.8016
2003-12-17,3.2323
2003-12-18,-0.9785
2003-12-19,-1.3834
2003-12-22,2.4048
2003-12-23,0.0
2003-12-24,5.0685
2003-12-26,-1.0989
2003-12-29,-4.3315
2003-12-30,-2.3622
2003-12-31,-5.0403
2004-01-02,-3.3970000000000002
2004-01-05,6.5934
2004-01-06,4.3299
2004-01-07,-1.7787
2004-01-08,3.8228999999999997
2004-01-09,15.3101
2004-01-12,12.605
2004-01-13,-0.7463
2004-01-14,-0.7519
2004-01-15,-3.9394
2004-01-16,16.2461
2004-01-20,3.1072
2004-01-21,-5.5139
2004-01-22,-0.6964
2004-01-23,0.9818
2004-01-26,-0.2778
2004-01-27,-5.2925
2004-01-28,0.1471
2004-01-29,3.6711
2004-01-30,-3.6827
2004-02-02,0.2941
2004-02-03,1.9062000000000001
2004-02-04,-8.2014
2004-02-05,5.9561
2004-02-06,0.0
2004-02-09,-0.2959
2004-02-10,0.8902
2004-02-11,-1.0294
2004-02-12,-1.7831000000000001
2004-02-13,-3.6309
2004-02-17,-0.471
2004-02-18,2.3659
2004-02-19,-3.698
2004-02-20,-8.8
2004-02-23,-12.807
2004-02-24,2.6157
2004-02-25,1.3136999999999999
2004-02-26,-0.329
2004-02-27,0.3883
2004-03-01,4.4487
2004-03-02,1.4815
2004-03-03,0.5474
2004-03-04,-0.9074
2004-03-05,-3.6630000000000003
2004-03-08,-2.4715
2004-03-09,-8.577
2004-03-10,-8.1023
2004-03-11,1.1601
2004-03-12,4.3578
2004-03-15,-2.1978
2004-03-16,0.2247
2004-03-17,-3.5874
2004-03-18,-1.6279
2004-03-19,-1.8913
2004-03-22,-16.8675
2004-03-23,-7.2464
2004-03-24,-5.625
2004-03-25,10.9272
2004-03-26,5.3731
2004-03-29,19.83
2004-03-30,-0.4728
2004-03-31,-3.3254
2004-04-01,14.2506
2004-04-02,4.3011
2004-04-05,6.1856
2004-04-06,-4.8544
2004-04-07,-2.6531000000000002
2004-04-08,-0.2096
2004-04-12,-1.4706000000000001
2004-04-13,-2.7719
2004-04-14,-3.5088
2004-04-15,-6.1364
2004-04-16,-4.6005
2004-04-19,-5.6091
2004-04-20,-7.7709
2004-04-21,-4.3732
2004-04-22,4.878
2004-04-23,7.5581
2004-04-26,-8.3784
2004-04-27,-10.6195
2004-04-28,1.6502
2004-04-29,-4.5455
2004-04-30,1.3605
2004-05-03,-13.0872
2004-05-04,5.7915
2004-05-05,0.0
2004-05-06,12.0438
2004-05-07,-3.2573
2004-05-10,-8.7542
2004-05-11,8.8561
2004-05-12,-0.678
2004-05-13,-2.3891
2004-05-14,-3.1469
2004-05-17,-2.8881
2004-05-18,-2.2305
2004-05-19,11.4068
2004-05-20,-1.7065000000000001
2004-05-21,5.9028
2004-05-24,0.9836
2004-05-25,2.2727
2004-05-26,0.0
2004-05-27,-4.7619
2004-05-28,-1.3333
