ticker,LRDR US Equity
2013-07-17,20.0
2013-07-18,-16.6667
2013-07-19,0.0
2013-07-22,-20.0
2013-07-25,-25.0
2013-08-01,33.3333
2013-08-08,50.0
2013-08-09,-16.6667
2013-08-15,0.0
2013-08-19,-30.0
2013-08-26,20.0
2013-08-27,38.0952
2013-08-28,3.4483
2013-08-29,33.3333
2013-08-30,25.0
2013-09-03,100.0
2013-09-04,10.0
2013-09-05,0.0
2013-09-09,-27.2727
2013-09-10,-11.875
2013-09-11,-14.1844
2013-09-12,-1.1364
2013-09-16,0.3135
2013-09-18,0.0
2013-09-19,75.0
2013-09-20,-23.8095
2013-09-23,-12.5
2013-09-24,0.0
2013-09-25,28.5714
2013-09-26,33.3333
2013-09-27,4.1667
2013-09-30,20.0
2013-10-01,-16.6667
2013-10-02,-12.0
2013-10-03,-27.2727
2013-10-04,-25.0
2013-10-07,0.0
2013-10-08,-8.3333
2013-10-09,45.4545
2013-10-11,-25.0
2013-10-14,33.3333
2013-10-15,0.0
2013-10-16,0.1563
2013-10-17,0.0
2013-10-21,0.0
2013-10-22,12.3245
2013-10-23,-5.5556
2013-10-24,0.0
2013-10-25,5.8824
2013-10-28,-8.4722
2013-10-29,-15.0228
2013-10-30,8.5714
2013-10-31,-47.3684
2013-11-01,0.0
2013-11-04,-12.5
2013-11-05,14.2857
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,-23.75
2013-11-12,-8.1967
2013-11-13,-7.1429
2013-11-14,-1.9231
2013-11-15,-2.451
2013-11-18,-19.0955
2013-11-19,-25.4658
2013-11-20,20.0
2013-11-21,0.0
2013-11-22,-22.2222
2013-11-25,14.2857
2013-11-26,-6.25
2013-11-27,6.6667
2013-11-29,40.625
2013-12-02,-15.5556
2013-12-03,-36.8421
2013-12-04,12.5
2013-12-05,33.3333
2013-12-06,-17.3611
2013-12-09,-19.3277
2013-12-10,4.1667
2013-12-11,3.0
2013-12-12,-1.9417
2013-12-13,1.9802
2013-12-16,0.9709
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,34.6154
2013-12-20,-20.7143
2013-12-23,-19.8198
2013-12-24,20.2247
2013-12-26,-2.8037
2013-12-27,-16.3462
2013-12-30,-6.3218
2013-12-31,-0.6135
2014-01-02,0.0
2014-01-03,8.642
2014-01-06,-9.0909
2014-01-07,-13.75
2014-01-08,15.942
2014-01-09,-15.0
2014-01-10,8.0882
2014-01-13,-12.9252
2014-01-14,-6.25
2014-01-15,-20.0
2014-01-16,0.0
2014-01-17,0.0
2014-01-21,0.0
2014-01-22,-6.25
2014-01-23,6.6667
2014-01-24,0.0
2014-01-27,-6.25
2014-01-28,-11.1111
2014-01-29,2.5
2014-01-30,17.0732
2014-01-31,0.0
2014-02-03,-14.5833
2014-02-04,1.2195
2014-02-05,-13.253
2014-02-06,-11.1111
2014-02-07,21.875
2014-02-10,-17.9487
2014-02-11,0.0
2014-02-12,25.0
2014-02-13,-17.5
2014-02-14,21.2121
2014-02-18,-2.5
2014-02-19,-14.1026
2014-02-20,16.4179
2014-02-25,-3.8462
2014-02-26,-1.3333
2014-02-28,1.3514
2014-03-03,0.0
2014-03-04,24.0
2014-03-06,3.2258
2014-03-07,41.6667
2014-03-10,-13.2353
2014-03-11,1.6949
2014-03-13,0.0
2014-03-14,0.0
2014-03-17,0.0
2014-03-18,20.0
2014-03-19,-23.6111
2014-03-20,-3.6364
2014-03-21,-54.717
2014-03-24,-10.4167
2014-03-25,11.6279
2014-03-26,-4.1667
2014-03-27,-23.913
2014-03-28,5.7143
2014-03-31,-5.4054
2014-04-01,-8.5714
2014-04-02,-18.75
2014-04-03,46.1538
2014-04-04,5.2632
2014-04-07,-15.0
2014-04-08,-20.5882
2014-04-09,0.0
2014-04-10,11.1111
2014-04-11,6.6667
2014-04-14,-15.625
2014-04-15,0.0
2014-04-16,0.0
2014-04-17,11.1111
2014-04-21,-3.3333
2014-04-22,-10.3448
2014-04-23,-15.3846
2014-04-24,-4.5455
2014-04-25,23.8095
2014-04-28,-30.7692
2014-04-29,0.0
2014-04-30,16.6667
2014-05-01,-23.8095
2014-05-02,12.5
2014-05-05,-22.2222
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,0.0
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,-7.1429
2014-05-14,-15.3846
2014-05-15,-9.0909
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,0.0
2014-05-21,-20.0
2014-05-22,0.0
2014-05-23,0.0
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,0.0
2014-05-30,25.0
2014-06-02,0.0
2014-06-03,-40.0
2014-06-04,33.3333
2014-06-05,-37.5
2014-06-06,20.0
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,-16.6667
2014-06-18,-40.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,66.6667
2014-06-24,-40.0
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,0.0
2014-06-30,0.0
2014-07-01,0.0
2014-07-02,-33.3333
2014-07-03,50.0
2014-07-07,66.6667
2014-07-08,-40.0
2014-07-09,-33.3333
2014-07-10,50.0
2014-07-11,-33.3333
2014-07-14,50.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-18,0.0
2014-07-22,0.0
2014-07-23,0.0
2014-07-24,-33.3333
2014-07-25,50.0
2014-07-28,-33.3333
2014-07-29,50.0
2014-07-30,-33.3333
2014-07-31,50.0
2014-08-01,0.0
2014-08-05,-33.3333
2014-08-06,0.0
2014-08-07,0.0
2014-08-08,0.0
2014-08-11,50.0
2014-08-12,0.0
2014-08-14,-33.3333
2014-08-15,0.0
2014-08-18,50.0
2014-08-19,0.0
2014-08-25,-33.3333
2014-08-26,0.0
2014-08-28,0.0
2014-08-29,50.0
2014-09-02,-33.3333
2014-09-03,50.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-09,-33.3333
2014-09-12,0.0
2014-09-15,60.0
2014-09-16,-70.0
2014-09-17,0.0
2014-09-19,233.3333
2014-09-23,-70.0
2014-09-26,0.0
2014-10-08,0.0
2014-10-13,316.6667
2014-10-15,-21.6
2014-10-17,0.0
2014-10-20,2.0408
2014-10-21,-70.0
2014-10-22,0.0
2014-10-27,-33.3333
2014-11-05,-50.0
2014-11-07,0.0
2014-11-11,200.0
2014-11-12,-66.6667
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,1150.0
2014-11-25,0.0
2014-11-28,-92.0
2014-12-01,0.0
2014-12-08,25.0
2014-12-10,0.0
2014-12-12,-4.0
2014-12-18,615.1042
2014-12-19,0.0
2014-12-22,74.7997
2014-12-23,-73.3333
2014-12-26,-45.0
2014-12-29,231.25
2014-12-30,-69.8113
2014-12-31,36.3636
2015-01-02,-40.0
2015-01-05,0.0
2015-01-06,0.0
2015-01-09,38.8889
2015-01-12,-28.0
2015-01-13,0.0
2015-01-14,66.6667
2015-01-16,-40.0
2015-01-20,1.0417
2015-01-21,64.9485
2015-01-22,-33.3333
2015-01-23,25.0
2015-01-26,0.0
2015-01-29,0.0
2015-02-03,0.0
2015-02-04,-12.0
2015-02-13,-17.3295
2015-02-17,-1.0309
2015-02-18,0.0
2015-02-20,11.1111
2015-02-23,-25.0
2015-02-24,0.0
2015-02-25,66.6667
2015-02-26,0.0
2015-03-03,-52.0
2015-03-09,4.1667
2015-03-10,0.0
2015-03-11,0.0
2015-03-17,-68.0
2015-03-20,-67.1875
2015-03-23,-38.0952
2015-03-24,-23.0769
2015-03-25,-20.0
2015-03-26,0.0
2015-03-30,200.0
2015-03-31,-12.5
2015-04-01,-52.381
2015-04-02,0.0
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,10.0
2015-04-09,0.0
2015-04-10,0.0
2015-04-13,0.0
2015-04-14,45.4545
2015-04-21,0.0
2015-04-22,18.75
2015-04-23,152.6316
2015-04-24,22.9167
2015-04-27,-5.0847
2015-04-28,-53.5714
2015-04-29,11.538499999999999
2015-04-30,120.6897
2015-05-01,-20.3125
2015-05-04,-41.1765
2015-05-05,-3.3333
2015-05-06,27.5862
2015-05-08,-8.1081
2015-05-12,-35.2941
2015-05-15,-13.6364
2015-05-19,57.8947
2015-05-20,23.3333
2015-05-21,-8.1081
2015-05-26,2.9412000000000003
2015-05-28,-8.5714
2015-05-29,-25.0
2015-06-02,54.1667
2015-06-04,-40.5405
2015-06-09,-40.9091
2015-06-10,0.0
2015-06-16,0.0
2015-06-23,0.0
2015-06-26,-15.3846
2015-06-30,-9.0909
2015-07-06,10.0
2015-07-10,-54.5455
2015-07-13,0.0
2015-07-14,-40.0
2015-07-15,66.6667
2015-07-16,0.0
2015-07-17,0.0
2015-07-22,0.0
2015-07-24,-40.0
2015-07-27,100.0
2015-07-28,0.0
2015-08-06,-16.6667
2015-08-11,0.0
2015-08-12,0.0
2015-08-19,0.0
2015-08-21,0.0
2015-08-27,0.0
2015-09-02,0.0
2015-09-03,-40.0
2015-09-09,66.6667
2015-09-10,0.0
2015-09-11,20.0
2015-09-28,0.0
2015-09-29,-50.0
2015-10-05,-33.3333
2015-10-08,0.0
2015-10-16,150.0
2015-10-19,-40.0
2015-10-21,66.6667
2015-10-22,-40.0
2015-10-26,0.0
2015-10-28,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-18,66.6667
2015-11-27,0.0
2015-12-08,-40.0
2015-12-14,0.0
2015-12-18,0.0
2015-12-21,-33.3333
2015-12-22,0.0
2015-12-23,0.0
2015-12-29,50.0
2015-12-30,-33.3333
2016-01-21,20.0
2016-01-22,-16.6667
2016-02-08,20.0
2016-02-16,25.0
2016-02-23,-33.3333
2016-02-24,0.0
2016-03-01,0.0
2016-03-14,0.0
2016-03-29,0.0
2016-04-04,-20.0
2016-04-08,212.5
2016-04-11,0.0
2016-04-12,-40.0
2016-04-13,-33.3333
2016-04-25,0.0
2016-05-04,0.0
2016-05-17,50.0
2016-05-18,-33.3333
2016-06-27,0.0
2016-06-28,0.0
2016-08-03,0.0
2016-08-24,0.0
2016-10-06,0.0
2016-10-07,0.0
2016-12-12,0.0
2017-01-05,0.0
2017-05-02,0.0
2017-05-30,0.0
2017-06-12,-20.0
2017-06-26,200.0
2017-06-27,-66.6667
2017-08-07,50.0
2017-10-12,-33.3333
2017-10-19,0.0
2017-11-13,300.0
2017-11-14,-25.0
2017-11-15,16.6667
2017-11-17,-14.2857
2017-11-21,-33.3333
2017-11-29,0.0
2017-12-05,0.5
2017-12-06,-0.4975
2017-12-07,50.0
2017-12-11,-16.6667
2017-12-12,-60.0
2017-12-15,200.0
2017-12-19,-30.0
2017-12-20,-4.7619
2017-12-22,25.0
2017-12-26,-20.0
2017-12-28,-50.0
2017-12-29,200.0
2018-01-02,0.0
2018-01-11,0.0
2018-01-12,100.0
2018-01-16,-33.3333
2018-01-18,-25.0
2018-01-26,0.0
2018-01-31,500.0
2018-02-01,-38.8889
2018-02-02,-18.1818
2018-02-05,66.6667
2018-02-06,20.0
2018-02-07,55.5556
2018-02-08,-10.7143
2018-02-09,20.0
2018-02-12,-13.3333
2018-02-13,26.9231
2018-02-14,-18.1818
2018-02-15,55.5556
2018-02-16,-4.7619
2018-02-20,25.0
2018-02-21,-22.0
2018-02-22,-10.2564
2018-02-23,-11.4286
2018-02-26,-3.2258
2018-02-27,3.3333
2018-02-28,-9.6774
2018-03-01,10.7143
2018-03-02,3.2258
2018-03-05,-31.25
2018-03-06,0.0
2018-03-07,81.8182
2018-03-08,-7.5
2018-03-09,5.4054
2018-03-12,20.5128
2018-03-13,6.383
2018-03-14,20.0
2018-03-15,15.0
2018-03-16,10.1449
2018-03-19,-1.3158
2018-03-20,20.0
2018-03-21,8.4444
2018-03-22,9.252
2018-03-23,-1.5287
2018-03-26,-4.7619
2018-03-27,0.0
2018-03-28,-18.0
2018-03-29,7.3171
2018-04-02,9.0909
2018-04-03,-4.1667
2018-04-04,39.1304
2018-04-05,25.0
2018-04-06,36.875
2018-04-09,9.589
2018-04-10,-23.9167
2018-04-11,8.9814
2018-04-12,-9.5477
2018-04-13,2.2222
2018-04-16,24.4565
2018-04-17,0.0
2018-04-18,13.5371
2018-04-19,-30.7692
2018-04-20,-5.5556
2018-04-23,-2.9412000000000003
2018-04-24,2.4242
2018-04-25,-14.2012
2018-04-26,-21.0345
2018-04-27,47.5983
2018-04-30,24.2604
2018-05-01,-5.7143
2018-05-02,-14.1414
2018-05-03,-8.8235
2018-05-04,3.2258
2018-05-07,-6.25
2018-05-08,-0.7333
2018-05-09,-16.051
2018-05-10,18.4
2018-05-11,14.8649
2018-05-14,-23.5294
2018-05-15,3.8462
2018-05-16,14.0741
2018-05-17,-3.2468
2018-05-18,-6.0403
2018-05-21,-14.2857
2018-05-22,41.6667
2018-05-23,-13.2353
2018-05-24,5.7627
2018-05-25,53.0128
2018-05-29,13.1127
2018-05-30,-7.4074
2018-05-31,-4.0
2018-06-01,4.1667
2018-06-04,5.6
2018-06-05,-3.4091
2018-06-06,27.451
2018-06-07,-2.3077
2018-06-08,10.2362
2018-06-11,17.1429
2018-06-12,-5.7317
2018-06-13,0.1294
2018-06-14,-23.5142
2018-06-15,4.7297
2018-06-18,-3.2258
2018-06-19,26.6667
2018-06-20,-7.8947
2018-06-21,-2.8571
2018-06-22,-1.4706000000000001
2018-06-25,14.9254
2018-06-26,7.2727
2018-06-27,6.2954
2018-06-28,2.0501
2018-06-29,-10.7143
2018-07-02,-12.5
2018-07-03,19.8
2018-07-05,-46.3391
2018-07-06,6.6667
2018-07-09,3.3333
2018-07-10,12.9032
2018-07-11,-46.4286
2018-07-12,30.0
2018-07-13,23.0769
2018-07-16,-18.75
2018-07-17,-7.6923
2018-07-18,-5.5556
2018-07-19,-5.4118
2018-07-20,-12.9353
2018-07-23,2.1429
2018-07-24,-7.3427
2018-07-25,41.8868
2018-07-26,-18.1915
2018-07-27,-14.3693
2018-07-30,-0.6834
2018-07-31,-9.7859
2018-08-01,17.7966
2018-08-02,1.4388
2018-08-03,-14.7518
2018-08-06,19.8003
2018-08-07,73.6111
2018-08-08,4.0
2018-08-09,7.8846
2018-08-10,-3.7433
2018-08-13,7.4074
2018-08-14,-31.0345
2018-08-15,11.2
2018-08-16,-14.5683
2018-08-17,41.5789
2018-08-20,-10.7807
2018-08-21,7.0833
2018-08-22,-13.4241
2018-08-23,-11.0112
2018-08-24,22.3737
2018-08-27,-22.2039
2018-08-28,6.1008
2018-08-29,-5.125
2018-08-30,4.3478
2018-08-31,6.0606
2018-09-04,-5.7143
2018-09-05,-16.6667
2018-09-06,-11.5152
2018-09-07,-0.6849
2018-09-10,0.0
2018-09-11,-10.3448
2018-09-12,20.7692
2018-09-13,-1.2739
2018-09-14,29.0323
2018-09-17,-10.0
2018-09-18,-5.5556
2018-09-19,-11.7647
2018-09-20,-21.6667
2018-09-21,14.8936
2018-09-24,-29.6296
2018-09-25,15.7895
2018-09-26,-9.0909
2018-09-27,4.7
2018-09-28,17.9561
2018-10-01,-12.3077
2018-10-02,-7.6639
2018-10-03,-2.0
2018-10-04,12.2449
2018-10-05,-20.9091
2018-10-08,-2.2989
2018-10-09,-5.8824
2018-10-10,3.75
2018-10-11,1.2048
2018-10-12,-0.9524
2018-10-15,-20.6731
2018-10-16,3.0303
2018-10-17,0.0
2018-10-18,-5.8824
2018-10-19,23.9062
2018-10-22,4.6658
2018-10-23,0.0
2018-10-24,-3.6145
2018-10-25,1.25
2018-10-26,48.1481
2018-10-29,-8.3333
2018-10-30,-0.9091
2018-10-31,0.9174
2018-11-01,-9.0909
2018-11-02,10.0
2018-11-05,63.6364
2018-11-06,-29.7222
2018-11-07,34.3874
2018-11-08,0.0
2018-11-09,-0.5882
2018-11-12,-18.9349
2018-11-13,-31.1679
2018-11-14,18.8759
2018-11-15,-10.7939
2018-11-16,10.0
2018-11-19,-10.4545
2018-11-20,-8.731
2018-11-26,-32.1468
2018-11-27,47.541
2018-11-28,0.0
2018-11-29,11.1111
2018-11-30,0.0
2018-12-03,0.0
2018-12-04,-1.5
2018-12-06,-8.6294
2018-12-07,7.3333
2018-12-10,-6.8323
2018-12-11,-27.7778
2018-12-12,-0.1538
2018-12-13,23.2666
2018-12-14,-7.5
2018-12-17,-5.4054
2018-12-18,-25.7143
2018-12-19,49.0385
2018-12-20,-19.7419
2018-12-21,-18.0064
2018-12-24,7.8431
2018-12-26,0.0
2018-12-27,22.1818
2018-12-31,-1.7856999999999998
2019-01-02,-10.303
2019-01-03,26.6892
2019-01-04,-8.0
2019-01-07,-27.5362
2019-01-09,17.6
2019-01-10,-16.3265
2019-01-11,32.1138
2019-01-14,7.6923
2019-01-16,-18.0
2019-01-17,25.4355
2019-01-18,-30.5556
2019-01-22,0.0
2019-01-23,10.0
2019-01-24,0.0
2019-01-28,-9.2727
2019-01-29,-11.8236
2019-01-30,-9.0909
2019-01-31,0.0
2019-02-01,-14.5
2019-02-05,-0.5848
2019-02-06,0.0
2019-02-07,41.1765
2019-02-08,-18.3333
2019-02-11,27.551
2019-02-12,-2.0
2019-02-13,-1.9388
2019-02-14,-37.565
2019-02-19,33.3333
2019-02-20,2.5
2019-02-21,-15.7317
2019-02-22,15.7742
2019-03-01,-29.5
2019-03-04,27.6596
2019-03-07,8.3333
2019-03-08,0.0
2019-03-11,2.3077
2019-03-12,0.2506
2019-03-15,-10.0
2019-03-18,-8.3333
2019-03-19,3.0303
2019-03-20,17.647100000000002
2019-03-22,-2.5
2019-03-25,0.0
2019-03-27,-15.3846
2019-03-28,21.2121
2019-03-29,-2.5
2019-04-01,0.0
2019-04-04,-35.8974
2019-04-05,34.0
2019-04-09,-25.3731
2019-04-10,0.0
2019-04-12,-20.0
2019-04-15,0.0
2019-04-16,65.0
2019-04-18,-7.7273
2019-04-22,8.3744
2019-04-24,112.1212
2019-04-25,3.1429
2019-04-26,0.554
2019-04-29,-0.8264
2019-04-30,-25.7222
2019-05-01,30.8901
2019-05-02,-14.2857
2019-05-08,0.0
2019-05-10,-50.0
2019-05-13,63.3333
2019-05-14,22.449
2019-05-16,0.0
2019-05-17,18.8
2019-05-21,-43.8833
2019-05-22,0.0
2019-05-23,75.0
2019-05-24,-28.5714
2019-05-28,-20.0
2019-05-29,-15.0
2019-05-31,17.647100000000002
2019-06-03,-25.0
2019-06-05,1.3333
2019-06-06,15.1316
2019-06-07,28.5714
2019-06-14,-4.4444
2019-06-17,0.0
2019-06-18,-27.907
2019-06-20,29.0323
2019-06-21,-45.0
2019-06-24,13.6364
2019-06-25,0.0
2019-06-28,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-09,-7.0
2019-07-10,20.4301
2019-07-11,-8.9286
2019-07-15,-9.8039
2019-07-16,4.3478
2019-07-18,4.1667
2019-07-22,0.0
2019-07-24,1.8
2019-07-30,-1.7682
2019-07-31,12.0
2019-08-05,-10.7143
2019-08-06,0.0
2019-08-08,-20.0
2019-08-09,10.0
2019-08-13,4.5455
2019-08-14,-4.6957
2019-08-19,-4.1971
2019-08-20,32.5714
2019-08-21,-20.977
2019-08-22,51.1364
2019-08-23,-12.782
2019-08-26,3.4483
2019-08-27,66.6667
2019-08-29,20.0
2019-08-30,-35.0
2019-09-03,-7.6923
2019-09-05,-25.0
2019-09-06,40.7407
2019-09-10,-10.1053
2019-09-13,46.37
2019-09-16,60.0
2019-09-17,-50.0
2019-09-18,62.5
2019-09-19,-23.0769
2019-09-20,0.0
2019-09-23,18.0
2019-09-24,-20.678
2019-09-25,-14.5299
2019-10-01,25.0
2019-10-03,0.0
2019-10-04,0.0
2019-10-08,47.2
2019-10-09,-7.6087
2019-10-10,-26.4706
2019-10-15,-34.0
2019-10-17,0.0
2019-10-18,48.4848
2019-10-28,-18.3673
2019-10-29,10.0
2019-10-31,-0.2273
2019-11-01,-24.8292
2019-11-04,36.3636
2019-11-11,-27.5556
2019-11-13,-23.3129
2019-11-15,40.0
2019-11-18,16.0
2019-11-21,-26.1084
2019-11-22,66.6667
2019-11-25,-20.0
2019-11-29,0.0
2019-12-02,25.0
2019-12-03,-20.0
2019-12-04,-25.0
2019-12-05,41.3333
2019-12-06,-29.2453
2019-12-10,-53.3333
2019-12-12,185.7143
2019-12-17,-55.0
2019-12-18,61.1111
2019-12-23,-24.1379
2019-12-27,-18.1818
2019-12-30,88.8889
2020-01-02,-41.1765
2020-01-03,50.0
2020-01-06,-18.3333
2020-01-07,-34.6939
2020-01-08,56.25
2020-01-10,16.0
2020-01-14,-34.4828
2020-01-22,89.4737
2020-01-24,-19.4444
2020-01-28,0.0
2020-01-30,-34.4828
2020-02-04,10.526299999999999
2020-02-05,-9.5238
2020-02-07,31.5789
2020-02-10,-24.0
2020-02-13,0.0
2020-03-04,-5.2632
2020-03-05,11.1111
2020-03-06,-5.0
2020-03-09,-5.2632
2020-03-11,11.1111
2020-03-17,0.0
2020-03-19,35.0
2020-03-25,3.7037
2020-03-26,-28.5714
2020-03-30,-45.0
2020-04-02,136.3636
2020-04-03,7.6923
2020-04-07,-39.2857
2020-04-13,5.8824
2020-04-15,22.2222
2020-04-16,0.0
2020-04-17,-9.0909
2020-04-20,-25.0
2020-04-23,-6.6667
2020-04-24,-7.1429
2020-04-29,-23.0769
2020-04-30,40.0
2020-05-01,57.1429
2020-05-04,-36.3636
2020-05-07,100.0
2020-05-08,-21.4286
2020-05-12,-31.8182
2020-05-15,6.6667
2020-05-19,0.0
2020-05-20,0.0
2020-05-21,0.0
2020-05-22,25.0
2020-05-28,-15.0
2020-05-29,5.8824
2020-06-01,-5.5556
2020-06-03,-11.7647
2020-06-08,6.6667
2020-06-10,6.25
2020-06-11,47.0588
2020-06-12,83.6
2020-06-15,-12.854
2020-06-16,-5.0
2020-06-17,-31.5789
2020-06-18,103.8462
2020-06-19,9.434
2020-06-22,20.6897
2020-06-23,-15.7143
2020-06-24,11.8644
2020-06-25,-32.5758
2020-06-26,0.0
2020-06-29,-7.8652
2020-06-30,0.0
2020-07-01,-2.439
2020-07-02,-15.0
2020-07-06,-23.5294
2020-07-07,7.6923
2020-07-08,0.0
2020-07-09,46.4286
2020-07-10,-14.6341
2020-07-13,0.0
2020-07-14,-20.0
2020-07-15,16.25
2020-07-16,-0.1536
2020-07-17,-4.6154
2020-07-20,3.2258
2020-07-21,0.0
2020-07-22,-10.1563
2020-07-23,2.6087
2020-07-24,-2.7119
2020-07-27,8.0139
2020-07-28,-6.4516
2020-07-29,-10.3448
2020-07-30,0.0
2020-07-31,-5.7692
