ticker,HPMM US Equity
2018-04-02,-21.5815
2018-04-03,21.9499
2018-04-04,4.614
2018-04-05,-1.7467000000000001
2018-04-06,-32.4444
2018-04-09,14.3421
2018-04-10,30.4373
2018-04-11,-10.8955
2018-04-12,-15.0495
2018-04-13,27.0396
2018-04-16,0.0
2018-04-17,-8.2569
2018-04-18,3.7
2018-04-19,4.0019
2018-04-20,-11.9147
2018-04-23,11.6105
2018-04-24,-9.0823
2018-04-25,8.9212
2018-04-26,-7.1429
2018-04-27,-17.8974
2018-04-30,22.6733
2018-05-01,1.7821
2018-05-02,-0.4502
2018-05-03,0.4523
2018-05-04,-4.9525
2018-05-07,-5.1579
2018-05-08,0.0555
2018-05-09,-8.4859
2018-05-10,21.1515
2018-05-11,-19.209600000000002
2018-05-15,-0.2477
2018-05-16,1.3346
2018-05-17,25.7642
2018-05-18,-4.5297
2018-05-21,-12.3769
2018-05-22,17.6128
2018-05-23,-2.9208
2018-05-24,11.6267
2018-05-25,-8.6341
2018-05-29,0.0
2018-05-30,-13.41
2018-05-31,15.4868
2018-06-01,0.0
2018-06-04,-15.75
2018-06-05,1.9585
2018-06-06,-0.9895
2018-06-07,1.117
2018-06-08,9.7267
2018-06-11,6.5014
2018-06-12,-14.9254
2018-06-13,18.7135
2018-06-14,-1.4778
2018-06-15,0.0
2018-06-18,-21.5
2018-06-19,27.3885
2018-06-20,0.0
2018-06-21,6.15
2018-06-22,3.6269
2018-06-25,-0.4545
2018-06-26,-17.8082
2018-06-27,21.6111
2018-06-28,3.6638
2018-06-29,-11.863199999999999
2018-07-02,10.0
2018-07-03,0.0
2018-07-05,6.8182
2018-07-06,-12.3404
2018-07-09,1.9417
2018-07-10,0.0
2018-07-11,2.8571
2018-07-12,1.8519
2018-07-13,-4.5455
2018-07-16,-4.7143
2018-07-17,4.9475
2018-07-18,13.7619
2018-07-19,-3.7673
2018-07-20,-12.5707
2018-07-23,2.2388
2018-07-24,-9.4891
2018-07-25,1.7742
2018-07-26,10.935
2018-07-27,0.0
2018-07-30,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,-15.9524
2018-08-03,18.4136
2018-08-06,-0.8134
2018-08-07,0.0
2018-08-08,-4.8239
2018-08-09,0.0
2018-08-10,-9.9341
2018-08-13,12.8447
2018-08-14,9.4627
2018-08-15,-8.5421
2018-08-16,6.7248
2018-08-17,-6.6511
2018-08-20,0.0
2018-08-21,-5.3725
2018-08-22,0.3936
2018-08-23,7.1447
2018-08-24,-6.1771
2018-08-27,0.5236
2018-08-28,1.0833
2018-08-29,18.5078
2018-08-30,-0.2609
2018-08-31,-13.3631
2018-09-04,15.7262
2018-09-05,-9.1304
2018-09-06,5.2632
2018-09-07,0.0
2018-09-10,12.2727
2018-09-11,-11.3522
2018-09-12,-7.9284
2018-09-13,-7.2421
2018-09-14,9.6257
2018-09-17,-10.8244
2018-09-18,1.2527
2018-09-19,3.9978
2018-09-20,-6.4935
2018-09-21,15.6111
2018-09-24,-6.7756
2018-09-25,-11.2371
2018-09-26,-4.4135
2018-09-27,19.4471
2018-09-28,0.529
2018-10-01,0.4301
2018-10-02,-0.2519
2018-10-03,-3.9899
2018-10-04,4.0505
2018-10-05,11.1729
2018-10-08,-6.3665
2018-10-09,0.7042
2018-10-10,0.0
2018-10-11,-13.6966
2018-10-12,-0.5309
2018-10-15,11.236
2018-10-16,23.2071
2018-10-17,-13.7938
2018-10-18,19.4009
2018-10-19,7.5269
2018-10-22,-12.963
2018-10-23,15.0638
2018-10-24,10.9467
2018-10-25,-15.0
2018-10-26,-2.9412000000000003
2018-10-29,-0.8081
2018-10-30,-2.2403
2018-10-31,3.5417
2018-11-01,-13.1187
2018-11-02,9.9583
2018-11-05,0.1685
2018-11-06,-11.6905
2018-11-07,9.5238
2018-11-08,-8.2609
2018-11-09,0.4265
2018-11-12,4.7192
2018-11-13,-2.0685000000000002
2018-11-14,4.0449
2018-11-15,-3.4056
2018-11-16,-3.8462
2018-11-19,-16.2619
2018-11-20,13.3352
2018-11-21,-4.9172
2018-11-26,-20.3166
2018-11-27,55.6291
2018-11-28,10.0
2018-11-29,-8.5087
2018-11-30,5.7059999999999995
2018-12-03,0.0
2018-12-04,-13.72
2018-12-06,29.8099
2018-12-07,3.5714
2018-12-10,3.4483
2018-12-11,-4.8
2018-12-12,13.7955
2018-12-13,40.0
2018-12-14,-12.0879
2018-12-17,1.25
2018-12-18,-16.037
2018-12-19,12.7334
2018-12-20,6.9519
2018-12-21,36.5854
2018-12-24,31.25
2018-12-26,114.966
2018-12-27,105.6962
2018-12-28,-45.5385
2018-12-31,-52.5424
2019-01-02,13.0952
2019-01-03,-9.473700000000001
2019-01-04,-36.0465
2019-01-07,-20.0
2019-01-08,4.5455
2019-01-09,10.8696
2019-01-10,-27.451
2019-01-11,32.4324
2019-01-14,8.1633
2019-01-15,30.0943
2019-01-16,7.3241
2019-01-17,-12.3649
2019-01-18,-1.3878
2019-01-22,-2.0328
2019-01-23,-9.0184
2019-01-24,-3.614
2019-01-25,-8.9916
2019-01-28,4.88
2019-01-29,4.8818
2019-01-30,-5.4545
2019-01-31,1.4423
2019-02-01,-1.4218
2019-02-04,-9.6154
2019-02-05,8.2979
2019-02-06,-13.556000000000001
2019-02-07,-2.2727
2019-02-08,12.7907
2019-02-11,-0.5155
2019-02-12,-12.7254
2019-02-13,15.7207
2019-02-14,2.5857
2019-02-15,-9.982
2019-02-19,-3.7889
2019-02-20,12.7151
2019-02-21,-1.6393
2019-02-22,0.7396
2019-02-25,-12.9149
2019-02-26,4.4882
2019-02-27,3.0864
2019-02-28,-7.1608
2019-03-01,10.4512
2019-03-04,-5.3987
2019-03-05,-2.2727
2019-03-06,12.2674
2019-03-07,1.4811
2019-03-08,-0.6889
2019-03-11,-11.6181
2019-03-12,12.7907
2019-03-13,-7.2165
2019-03-14,7.7778
2019-03-15,-7.6289
2019-03-18,7.5893
2019-03-19,-12.8631
2019-03-20,10.0
2019-03-21,2.8139
2019-03-22,-0.8421
2019-03-25,-8.2803
2019-03-26,-2.7778
2019-03-27,-4.2262
2019-03-28,-2.7968
2019-03-29,4.8593
2019-04-01,-11.4634
2019-04-02,10.1928
2019-04-03,1.702
2019-04-04,-2.9026
2019-04-05,-26.5823
2019-04-08,18.2586
2019-04-09,-12.5237
2019-04-10,3.7
2019-04-11,-3.568
2019-04-12,-7.0667
2019-04-15,-8.5366
2019-04-16,-6.2745
2019-04-17,-12.1339
2019-04-18,4.7619
2019-04-22,6.7727
2019-04-23,-10.1533
2019-04-24,4.2407
2019-04-25,13.6136
2019-04-26,-4.781
2019-04-29,-11.7647
2019-04-30,21.4286
2019-05-01,3.7647
2019-05-02,-15.9108
2019-05-03,-10.1124
2019-05-06,27.45
2019-05-07,1.9616
2019-05-08,-14.9865
2019-05-09,11.7447
2019-05-10,-12.9202
2019-05-13,9.2558
2019-05-14,-11.8774
2019-05-15,1.3527
2019-05-16,-0.5958
2019-05-17,0.6953
2019-05-20,-1.4285999999999999
2019-05-21,1.7391
2019-05-22,7.7873
2019-05-23,1.2775
2019-05-24,-4.9152000000000005
2019-05-28,-12.6258
2019-05-29,-0.7853
2019-05-30,-0.343
2019-05-31,0.6089
2019-06-03,-11.7368
2019-06-04,-8.3482
2019-06-05,-13.7931
2019-06-06,-16.9811
2019-06-07,18.1818
2019-06-10,30.7692
2019-06-11,-10.4647
2019-06-12,-7.6276
2019-06-13,12.0555
2019-06-14,1.5551
2019-06-17,6.1875
2019-06-18,-10.1883
2019-06-19,-14.8044
2019-06-20,3.8462
2019-06-21,-11.1111
2019-06-24,9.2083
2019-06-25,0.0382
2019-06-26,28.1465
2019-06-27,1.1905000000000001
2019-06-28,5.8824
2019-07-01,0.0
2019-07-02,-0.2778
2019-07-03,-22.0056
2019-07-05,10.7143
2019-07-08,7.0968
2019-07-09,8.4337
2019-07-10,-5.5556
2019-07-11,-9.7647
2019-07-12,40.8083
2019-07-15,-16.6667
2019-07-16,22.1667
2019-07-17,-12.4829
2019-07-18,14.3154
2019-07-19,2.2727
2019-07-22,-6.1333
2019-07-23,-10.0379
2019-07-24,10.526299999999999
2019-07-25,4.7619
2019-07-26,-4.5455
2019-07-29,4.7619
2019-07-30,-9.0909
2019-07-31,17.5
2019-08-01,13.8298
2019-08-02,27.1028
2019-08-05,-4.4118
2019-08-06,-1.6923
2019-08-07,-17.8404
2019-08-08,0.9524
2019-08-09,15.0943
2019-08-12,0.0
2019-08-13,-18.0328
2019-08-14,8.0
2019-08-15,0.0
2019-08-16,-6.2519
2019-08-19,-7.5931999999999995
2019-08-20,4.5319
2019-08-21,-10.4294
2019-08-22,0.4566
2019-08-23,31.8182
2019-08-26,-31.0345
2019-08-27,-34.375
2019-08-28,2.8571
2019-08-29,11.1111
2019-08-30,-3.3333
2019-09-03,3.4483
2019-09-04,-19.6667
2019-09-05,-17.0124
2019-09-06,5.0
2019-09-09,7.1524
2019-09-10,-19.9182
2019-09-11,24.04
2019-09-12,11.8468
2019-09-13,-8.0
2019-09-16,7.8261
2019-09-17,2.4194
2019-09-18,3.1496
2019-09-19,-12.2137
2019-09-20,6.9565
2019-09-23,-14.5935
2019-09-24,-4.8072
2019-09-25,10.0
2019-09-26,-2.7273
2019-09-27,2.8037
2019-09-30,37.6364
2019-10-01,3.6988
2019-10-02,-1.2739
2019-10-03,5.6452
2019-10-04,-1.0687
2019-10-07,-25.7716
2019-10-08,16.4241
2019-10-09,10.5357
2019-10-10,-14.378
2019-10-11,12.4528
2019-10-14,0.0
2019-10-15,2.0134
2019-10-16,0.0
2019-10-17,-4.6053
2019-10-18,0.0
2019-10-21,-17.2414
2019-10-22,-4.0833
2019-10-23,-7.2911
2019-10-24,-20.5308
2019-10-25,-17.4528
2019-10-28,-7.1429
2019-10-29,-0.1538
2019-10-30,-30.5085
2019-10-31,10.8647
2019-11-01,-18.0
2019-11-04,-8.5366
2019-11-05,-13.0667
2019-11-06,38.0368
2019-11-07,-28.8889
2019-11-08,18.4375
2019-11-11,1.5831
2019-11-12,-11.9481
2019-11-13,-17.4041
2019-11-14,24.6429
2019-11-15,0.1433
2019-11-18,-42.2031
2019-11-19,9.4059
2019-11-20,26.6968
2019-11-21,7.1429
2019-11-22,0.0
2019-11-25,0.0
2019-11-26,-16.6667
2019-11-27,16.0
2019-11-29,0.0
2019-12-02,-3.4483
2019-12-03,-21.4286
2019-12-04,13.6364
2019-12-05,20.0
2019-12-06,-9.6
2019-12-09,-7.8171
2019-12-10,58.0
2019-12-11,-16.4557
2019-12-12,21.2121
2019-12-13,25.0
2019-12-16,1.72
2019-12-17,-30.790399999999998
2019-12-18,0.0
2019-12-19,42.0455
2019-12-20,3.6
2019-12-23,19.9807
2019-12-24,8.1255
2019-12-26,-0.4464
2019-12-27,-47.5336
2019-12-30,-14.5299
2019-12-31,15.6667
2020-01-02,4.5389
2020-01-03,-5.9959
2020-01-06,-7.7713
2020-01-07,-4.6105
2020-01-08,-16.6667
2020-01-09,-12.0
2020-01-10,-9.0909
2020-01-13,-12.5
2020-01-14,-8.5714
2020-01-15,-26.25
2020-01-16,-35.5932
2020-01-17,25.0
2020-01-21,-10.526299999999999
2020-01-22,-11.7647
2020-01-23,-13.3333
2020-01-24,0.0
2020-01-27,-15.3846
2020-01-28,0.0
2020-01-29,18.1818
2020-01-30,-25.0
2020-01-31,6.6667
2020-02-03,-5.7692
2020-02-04,-12.2449
2020-02-05,-6.9767
2020-02-06,7.5
2020-02-07,-4.6512
2020-02-10,-4.878
2020-02-11,0.0
2020-02-12,-15.3846
2020-02-13,14.1818
2020-02-14,0.8493
2020-02-18,-18.4211
2020-02-19,22.5806
2020-02-20,-7.8947
2020-02-21,-7.1429
2020-02-24,6.9231
2020-02-25,-25.1799
2020-02-26,15.3846
2020-02-27,-16.6667
2020-02-28,0.0
2020-03-02,-20.0
2020-03-03,10.0
2020-03-04,50.0
2020-03-05,-9.0909
2020-03-06,-3.3333
2020-03-09,-6.8966
2020-03-10,-3.7037
2020-03-11,-19.2308
2020-03-12,0.0
2020-03-13,14.2857
2020-03-16,2.9167
2020-03-17,1.2146
2020-03-18,0.0
2020-03-19,20.0
2020-03-20,6.6667
2020-03-23,-28.125
2020-03-24,8.6957
2020-03-25,20.0
2020-03-26,-10.0
2020-03-27,18.5185
2020-03-30,40.625
2020-03-31,-2.2222
2020-04-01,-13.6364
2020-04-02,0.0
2020-04-03,-13.1579
2020-04-06,-18.1818
2020-04-07,40.7407
2020-04-08,0.0
2020-04-09,-7.8947
2020-04-13,-2.8571
2020-04-14,29.4118
2020-04-15,47.7273
2020-04-16,58.4615
2020-04-17,104.8544
2020-04-20,44.5498
2020-04-21,-18.0328
2020-04-22,14.0
2020-04-23,8.7719
2020-04-24,-2.7419000000000002
2020-04-27,-5.7048
2020-04-28,-19.0995
2020-04-29,0.0
2020-04-30,-23.4783
2020-05-01,7.9545
2020-05-04,-5.2632
2020-05-05,-5.5556
2020-05-06,-9.4118
2020-05-07,-11.039
2020-05-08,-5.1095
2020-05-11,22.3077
2020-05-12,-18.239
2020-05-13,0.0
2020-05-14,0.0
2020-05-15,13.0769
2020-05-18,-1.3605
2020-05-19,-2.7586
2020-05-20,-7.0922
2020-05-21,6.4885
2020-05-22,3.9427
2020-05-26,-7.5862
2020-05-27,-2.9851
2020-05-28,16.9231
2020-05-29,1.9737
2020-06-01,-3.2258
2020-06-02,0.0
2020-06-03,5.3333
2020-06-04,1.8987
2020-06-05,4.0373
2020-06-08,10.4478
2020-06-09,4.9189
2020-06-10,3.0397
2020-06-11,22.5
2020-06-12,2.0408
2020-06-15,-6.0
2020-06-16,6.383
2020-06-17,-19.2
2020-06-18,17.8218
2020-06-19,-2.521
2020-06-22,-9.9138
2020-06-23,0.0
2020-06-24,-27.2727
2020-06-25,27.6316
2020-06-26,3.0928
2020-06-29,5.0
2020-06-30,-31.4286
2020-07-02,33.1019
2020-07-06,-34.7826
2020-07-07,-43.8667
2020-07-08,60.3325
2020-07-09,11.1111
2020-07-10,-6.6667
2020-07-13,-18.2143
2020-07-14,9.1703
2020-07-15,-15.84
2020-07-17,2.6616
2020-07-21,38.8889
2020-07-22,-30.0
2020-07-24,-13.3333
2020-07-28,2.1978
2020-07-29,7.5269
2020-07-30,-15.0
2020-07-31,-2.3529
