ticker,KNX US Equity
2011-05-11,-3.7464
2011-05-12,1.7964
2011-05-13,-1.1029
2011-05-16,-1.71
2011-05-17,0.6051
2011-05-18,2.2556
2011-05-19,0.9559
2011-05-20,-0.3642
2011-05-23,-1.9737
2011-05-24,-0.0746
2011-05-25,0.7463
2011-05-26,-0.8889
2011-05-27,1.6442
2011-05-31,-0.3676
2011-06-01,-3.9852
2011-06-02,-1.3836
2011-06-03,-4.9104
2011-06-06,-4.8361
2011-06-07,2.9285
2011-06-08,-0.7531
2011-06-09,2.7824999999999998
2011-06-10,2.6250999999999998
2011-06-13,-0.8793
2011-06-14,4.2742
2011-06-15,0.8507
2011-06-16,1.227
2011-06-17,1.6667
2011-06-20,-0.2235
2011-06-21,0.0
2011-06-22,-0.4481
2011-06-23,-1.2003
2011-06-24,-2.8853
2011-06-27,3.362
2011-06-28,1.8911
2011-06-29,-1.0393
2011-06-30,1.6503999999999999
2011-07-01,2.583
2011-07-05,-0.3597
2011-07-06,0.361
2011-07-07,2.3022
2011-07-08,-1.1955
2011-07-11,-2.7758000000000003
2011-07-12,0.0
2011-07-13,2.4158
2011-07-14,-1.3580999999999999
2011-07-15,0.1449
2011-07-18,-4.2692
2011-07-19,-0.1512
2011-07-20,-2.9523
2011-07-21,-2.8861
2011-07-22,-3.5341
2011-07-25,0.4163
2011-07-26,-3.8971999999999998
2011-07-27,-1.0354
2011-07-28,-0.6103
2011-07-29,-0.5263
2011-08-01,-2.5573
2011-08-02,-10.2262
2011-08-03,0.1008
2011-08-04,-12.286
2011-08-05,5.0517
2011-08-08,-10.8197
2011-08-09,2.0833
2011-08-10,-8.4034
2011-08-11,3.9318
2011-08-12,7.314
2011-08-15,6.463
2011-08-16,-6.181
2011-08-17,-3.6471
2011-08-18,-13.5531
2011-08-19,-9.6045
2011-08-22,8.125
2011-08-23,0.289
2011-08-24,14.6974
2011-08-25,4.2714
2011-08-26,-1.2048
2011-08-29,3.1707
2011-08-30,5.2009
2011-08-31,-3.1461
2011-09-01,-2.5522
2011-09-02,-3.6905
2011-09-06,-8.6527
2011-09-07,8.525
2011-09-08,-3.4913
2011-09-09,1.8088
2011-09-12,-1.2690000000000001
2011-09-13,2.0566
2011-09-14,1.5112999999999999
2011-09-15,5.4591
2011-09-16,0.3529
2011-09-19,-0.5862
2011-09-20,-6.4858
2011-09-21,-7.4401
2011-09-22,-13.3515
2011-09-23,1.7296
2011-09-26,4.7913
2011-09-27,2.6549
2011-09-28,-5.1724
2011-09-29,3.4848
2011-09-30,-5.7101
2011-10-03,-11.8012
2011-10-04,5.2817
2011-10-05,5.1839
2011-10-06,6.8362
2011-10-07,4.4643
2011-10-10,5.5556
2011-10-11,4.8583
2011-10-12,3.7323
2011-10-13,2.2333
2011-10-14,0.4854
2011-10-17,-6.1594
2011-10-18,10.4247
2011-10-19,-5.711
2011-10-20,13.4734
2011-10-21,-1.5251000000000001
2011-10-24,4.646
2011-10-25,-8.1395
2011-10-26,0.1151
2011-10-27,9.1954
2011-10-28,-0.3158
2011-10-31,-6.019
2011-11-01,-5.1685
2011-11-02,3.436
2011-11-03,3.551
2011-11-04,-0.4425
2011-11-07,-1.3333
2011-11-08,0.2252
2011-11-09,-7.191
2011-11-10,4.2373
2011-11-11,7.0848
2011-11-14,-0.6508
2011-11-15,1.5284
2011-11-16,-3.3333
2011-11-17,-5.5617
2011-11-18,-2.5913
2011-11-21,-3.3857
2011-11-22,-3.8798
2011-11-23,-1.8229
2011-11-25,-3.9788
2011-11-28,6.6298
2011-11-29,0.5181
2011-11-30,9.7938
2011-12-01,-0.4695
2011-12-02,2.8302
2011-12-05,4.2431
2011-12-06,2.9703
2011-12-07,-0.2137
2011-12-08,-3.6403
2011-12-09,5.2222
2011-12-12,-3.2735
2011-12-13,-4.6943
2011-12-14,-4.811
2011-12-15,2.4067
2011-12-16,0.7051
2011-12-19,-6.8845
2011-12-20,4.7619
2011-12-21,-1.1962
2011-12-22,1.6949
2011-12-23,2.2619
2011-12-27,-2.0955
2011-12-28,-4.1617
2011-12-29,1.3648
2011-12-30,0.8568
2012-01-03,3.2767
2012-01-04,5.7579
2012-01-05,5.5556
2012-01-06,-0.6316
2012-01-09,-0.6356
2012-01-10,6.7164
2012-01-11,1.1988
2012-01-12,-0.691
2012-01-13,-1.3917
2012-01-17,-2.5202
2012-01-18,2.999
2012-01-19,6.2249
2012-01-20,-5.1985
2012-01-23,-4.1874
2012-01-24,4.0583
2012-01-25,7.3
2012-01-26,3.4483
2012-01-27,3.1532
2012-01-30,-0.1747
2012-01-31,0.8749
2012-02-01,3.1223
2012-02-02,-1.8502999999999998
2012-02-03,2.0566
2012-02-06,1.5112999999999999
2012-02-07,-0.3309
2012-02-08,-0.8299
2012-02-09,0.6695
2012-02-10,-0.665
2012-02-13,3.0126
2012-02-14,0.1625
2012-02-15,-2.5953
2012-02-16,3.2473
2012-02-17,0.0806
2012-02-21,-3.7067
2012-02-22,1.1715
2012-02-23,1.0753
2012-02-24,-1.8003
2012-02-27,1.0
2012-02-28,-1.2376
2012-02-29,-2.0886
2012-03-01,1.5358
2012-03-02,-5.042
2012-03-05,2.3894
2012-03-06,-7.0873
2012-03-07,1.3953
2012-03-08,1.0092
2012-03-09,4.3597
2012-03-12,0.0
2012-03-13,3.4813
2012-03-14,-2.439
2012-03-15,4.3103
2012-03-16,2.8926
2012-03-19,-0.7229
2012-03-20,-0.0809
2012-03-21,1.0526
2012-03-22,-1.2821
2012-03-23,-1.2175
2012-03-26,-0.1643
2012-03-27,-2.6337
2012-03-28,-2.1133
2012-03-29,-0.5181
2012-03-30,0.1736
2012-04-02,3.8994999999999997
2012-04-03,-4.0867
2012-04-04,-2.5217
2012-04-05,0.5352
2012-04-09,-6.6548
2012-04-10,-0.5703
2012-04-11,1.7208
2012-04-12,4.1353
2012-04-13,-7.852
2012-04-16,3.0362
2012-04-17,1.7109999999999999
2012-04-18,-4.6729
2012-04-19,-0.9804
2012-04-20,-0.297
2012-04-23,-0.5958
2012-04-24,1.3986
2012-04-25,1.1823
2012-04-26,0.3895
2012-04-27,4.5587
2012-04-30,-2.6902
2012-05-01,0.6673
2012-05-02,2.7462
2012-05-03,-3.2258
2012-05-04,-1.9048
2012-05-07,-0.1942
2012-05-08,1.2646
2012-05-09,-3.9385
2012-05-10,0.6
2012-05-11,1.5905
2012-05-14,-1.8591
2012-05-15,1.994
2012-05-16,1.3685
2012-05-17,-2.0251
2012-05-18,-0.1969
2012-05-21,6.5089
2012-05-22,-2.1296
2012-05-23,-1.7029
2012-05-24,0.0
2012-05-25,3.0799
2012-05-29,1.5873
2012-05-30,-4.6875
2012-05-31,2.3144
2012-06-01,-12.4411
2012-06-04,-2.0452
2012-06-05,4.8352
2012-06-06,4.8218
2012-06-07,-3.3
2012-06-08,1.5512000000000001
2012-06-11,-1.7311999999999999
2012-06-12,2.9016
2012-06-13,0.6042
2012-06-14,-0.5005
2012-06-15,1.6097000000000001
2012-06-18,2.1782
2012-06-19,5.814
2012-06-20,0.2747
2012-06-21,-8.5845
2012-06-22,-2.5974
2012-06-25,-5.9487
2012-06-26,-3.4896
2012-06-27,2.4859
2012-06-28,0.1103
2012-06-29,4.0749
2012-07-02,2.7513
2012-07-03,-2.2657
2012-07-05,-1.1591
2012-07-06,-3.9446
2012-07-09,1.2209
2012-07-10,-7.0175
2012-07-11,0.0
2012-07-12,-2.2406
2012-07-13,3.2569
2012-07-16,-3.8551
2012-07-17,0.0
2012-07-18,1.2151
2012-07-19,-4.4418
2012-07-20,-0.2513
2012-07-23,0.1259
2012-07-24,0.0
2012-07-25,-1.0063
2012-07-26,-0.7624
2012-07-27,7.5544
2012-07-30,-1.7856999999999998
2012-07-31,0.6061
2012-08-01,-5.4217
2012-08-02,0.0
2012-08-03,7.0064
2012-08-06,-2.5
2012-08-07,1.221
2012-08-08,-2.6538
2012-08-09,0.7435
2012-08-10,-0.738
2012-08-13,0.8674
2012-08-14,1.9656
2012-08-15,4.0964
2012-08-16,2.8935
2012-08-17,-1.4623
2012-08-20,-3.9954
2012-08-21,-0.5945
2012-08-22,2.2727
2012-08-23,-1.8713
2012-08-24,-0.9535
2012-08-27,-1.083
2012-08-28,-4.1363
2012-08-29,0.0
2012-08-30,1.0152
2012-08-31,2.3869
2012-09-04,0.6135
2012-09-05,-0.9756
2012-09-06,2.3399
2012-09-07,-0.8424
2012-09-10,3.5194
2012-09-11,3.2824999999999998
2012-09-12,1.0216
2012-09-13,1.1236
2012-09-14,-8.1111
2012-09-17,-5.6832
2012-09-18,-0.5128
2012-09-19,9.2784
2012-09-20,3.3019
2012-09-21,-2.5114
2012-09-24,0.3513
2012-09-25,-1.9837
2012-09-26,5.2381
2012-09-27,0.3394
2012-09-28,-2.8185000000000002
2012-10-01,-2.4362
2012-10-02,-0.1189
2012-10-03,4.5238
2012-10-04,5.2392
2012-10-05,-1.0823
2012-10-08,1.3129
2012-10-09,-0.9719
2012-10-10,0.2181
2012-10-11,-0.3264
2012-10-12,0.5459
2012-10-15,2.4973
2012-10-16,2.4364
2012-10-17,0.4137
2012-10-18,-4.5314
2012-10-19,-1.5102
2012-10-22,1.862
2012-10-23,-2.2580999999999998
2012-10-24,3.0803
2012-10-25,0.1067
2012-10-26,-2.8785
2012-10-31,7.0252
2012-11-01,-1.8462
2012-11-02,-1.2539
2012-11-05,0.5291
2012-11-06,4.3158
2012-11-07,-2.3209
2012-11-08,-4.1322
2012-11-09,0.8621
2012-11-12,2.0299
2012-11-13,0.733
2012-11-14,-4.7817
2012-11-15,-5.8952
2012-11-16,-4.4084
2012-11-19,6.1893
2012-11-20,-0.4571
2012-11-21,1.837
2012-11-23,-2.4803
2012-11-26,1.2717
2012-11-27,-0.4566
2012-11-28,0.8028
2012-11-29,-1.1377
2012-11-30,-2.6467
2012-12-03,-2.3641
2012-12-04,1.5737999999999999
2012-12-05,1.4303
2012-12-06,-0.8226
2012-12-07,5.0948
2012-12-10,4.6223
2012-12-11,-0.8621
2012-12-12,-2.5
2012-12-13,-3.01
2012-12-14,-0.2299
2012-12-17,-0.3456
2012-12-18,3.5838
2012-12-19,-1.7856999999999998
2012-12-20,3.1818
2012-12-21,0.0
2012-12-24,-0.7709
2012-12-26,-1.3319
2012-12-27,-1.1249
2012-12-28,-1.9340000000000002
2012-12-31,5.8004999999999995
2013-01-02,2.193
2013-01-03,0.9657
2013-01-04,0.6376
2013-01-07,0.4224
2013-01-08,-1.4721
2013-01-09,0.9605
2013-01-10,3.9112
2013-01-11,-2.0346
2013-01-14,-0.7269
2013-01-15,1.6736
2013-01-16,2.2634
2013-01-17,2.9175
2013-01-18,1.3685
2013-01-22,1.0608
2013-01-23,-2.3855
2013-01-24,28.4457
2013-01-25,1.6743000000000001
2013-01-28,0.524
2013-01-29,3.5741
2013-01-30,-2.8756
2013-01-31,1.1103
2013-02-01,0.1464
2013-02-04,-1.6813
2013-02-05,1.7844
2013-02-06,0.9496
2013-02-07,-0.5789
2013-02-08,1.4556
2013-02-11,-0.0717
2013-02-12,-1.4358
2013-02-13,-0.8012
2013-02-14,1.909
2013-02-15,-4.1787
2013-02-19,2.2556
2013-02-20,-2.2794
2013-02-21,-0.5267
2013-02-22,1.059
2013-02-25,-4.1916
2013-02-26,0.2344
2013-02-27,4.4427
2013-02-28,0.9701
2013-03-01,-0.2217
2013-03-04,4.2222
2013-03-05,-0.995
2013-03-06,0.2872
2013-03-07,-2.9349
2013-03-08,3.0236
2013-03-11,0.3579
2013-03-12,0.0
2013-03-13,7.204
2013-03-14,-1.9295
2013-03-15,-0.2035
2013-03-18,2.1754
2013-03-19,-0.7984
2013-03-20,0.0
2013-03-21,-4.4266
2013-03-22,2.1053
2013-03-25,1.0309
2013-03-26,-1.7006999999999999
2013-03-27,-1.5225
2013-03-28,-0.3514
2013-04-01,-1.8336000000000001
2013-04-02,-2.2989
2013-04-03,-2.5
2013-04-04,0.905
2013-04-05,2.5411
2013-04-08,-3.7172
2013-04-09,-0.5299
2013-04-10,5.86
2013-04-11,-2.66
2013-04-12,4.8744
2013-04-15,-5.2113
2013-04-16,-0.6686
2013-04-17,-1.1219
2013-04-18,0.9077
2013-04-19,2.5487
2013-04-22,-0.8041
2013-04-23,-0.5895
2013-04-24,3.2617
2013-04-25,0.3589
2013-04-26,0.0
2013-04-29,0.2146
2013-04-30,0.0714
2013-05-01,0.4993
2013-05-02,0.1419
2013-05-03,7.0163
2013-05-06,1.5232
2013-05-07,-0.9785
2013-05-08,-1.1858
2013-05-09,-0.9333
2013-05-10,7.8735
2013-05-13,-1.9963
2013-05-14,2.2915
2013-05-15,1.4312
2013-05-16,2.6994
2013-05-17,0.5974
2013-05-20,0.9501
2013-05-21,1.0
2013-05-22,-0.0582
2013-05-23,-1.2238
2013-05-24,-0.708
2013-05-28,1.8418999999999999
2013-05-29,-1.5753
2013-05-30,0.652
2013-05-31,-0.8245
2013-06-03,1.0095
2013-06-04,-0.9994
2013-06-05,-3.7411
2013-06-06,2.6527
2013-06-07,4.2067
2013-06-10,0.9227
2013-06-11,-3.4857
2013-06-12,-1.7762
2013-06-13,0.3014
2013-06-14,-0.3606
2013-06-17,-1.7490999999999999
2013-06-18,0.6139
2013-06-19,-0.122
2013-06-20,-3.2376
2013-06-21,-0.1894
2013-06-24,-6.7046
2013-06-25,6.9831
2013-06-26,-0.507
2013-06-27,0.6369
2013-06-28,4.6835
2013-07-01,-0.9069
2013-07-02,-3.2947
2013-07-03,-0.1262
2013-07-05,0.8844
2013-07-08,3.444
2013-07-09,2.2397
2013-07-10,-1.2433
2013-07-11,3.4173
2013-07-12,-1.1014
2013-07-15,-0.2345
2013-07-16,-0.5288
2013-07-17,-0.6497
2013-07-18,1.6052
2013-07-19,-1.2288000000000001
2013-07-22,1.3033000000000001
2013-07-23,-1.8713
2013-07-24,-0.1788
2013-07-25,4.2388
2013-07-26,2.7491
2013-07-29,-2.0624
2013-07-30,0.2277
2013-07-31,1.3061
2013-08-01,1.8498
2013-08-02,-0.4953
2013-08-05,-0.1659
2013-08-06,-2.9363
2013-08-07,2.911
2013-08-08,4.0488
2013-08-09,-2.3454
2013-08-12,0.7642
2013-08-13,-1.7875999999999999
2013-08-14,-2.3166
2013-08-15,-1.1858
2013-08-16,0.3429
2013-08-19,0.3986
2013-08-20,2.439
2013-08-21,-0.4983
2013-08-22,4.5632
2013-08-23,0.3725
2013-08-26,-1.0074
2013-08-27,-3.4815
2013-08-28,1.2764
2013-08-29,1.5342
2013-08-30,-3.0761
2013-09-03,0.8352
2013-09-04,3.7548
2013-09-05,1.0644
2013-09-06,-0.158
2013-09-09,1.5295
2013-09-10,3.2208
2013-09-11,1.4092
2013-09-12,-0.397
2013-09-13,1.6442
2013-09-16,-1.1275
2013-09-17,-3.4209
2013-09-18,1.1294
2013-09-19,-0.0508
2013-09-20,1.7776
2013-09-23,-1.2475
2013-09-24,0.2021
2013-09-25,-0.7564
2013-09-26,0.813
2013-09-27,1.4617
2013-09-30,0.2981
2013-10-01,2.0802
2013-10-02,-1.6982
2013-10-03,0.0987
2013-10-04,1.3314
2013-10-07,-2.3844
2013-10-08,-2.991
2013-10-09,-0.3597
2013-10-10,2.1145
2013-10-11,0.9596
2013-10-14,-0.4502
2013-10-15,-1.1558
2013-10-16,1.1693
2013-10-17,2.6633
2013-10-18,0.2447
2013-10-21,-0.0488
2013-10-22,2.1495
2013-10-23,1.2434
2013-10-24,2.1256
2013-10-25,0.7401
2013-10-28,1.8365
2013-10-29,1.6231
2013-10-30,-1.5972
2013-10-31,-1.7583
2013-11-01,-1.9734
2013-11-04,2.5281000000000002
2013-11-05,-0.0913
2013-11-06,-2.7879
2013-11-07,-2.0686
2013-11-08,5.8568999999999996
2013-11-11,0.0454
2013-11-12,-0.9519
2013-11-13,0.5492
2013-11-14,0.0
2013-11-15,5.7351
2013-11-18,-3.1425
2013-11-19,-2.0444
2013-11-20,-0.2722
2013-11-21,3.1391999999999998
2013-11-22,-1.1028
2013-11-25,0.9813
2013-11-26,1.5901
2013-11-27,0.4348
2013-11-29,0.2165
2013-12-02,-1.5551
2013-12-03,-0.6143
2013-12-04,1.5894
2013-12-05,-0.6084
2013-12-06,2.0114
2013-12-09,-2.0574
2013-12-10,-1.0503
2013-12-11,-2.123
2013-12-12,1.2201
2013-12-13,0.1339
2013-12-16,2.9871
2013-12-17,-0.6061
2013-12-18,1.2195
2013-12-19,1.3769
2013-12-20,-6.3243
2013-12-23,0.5437
2013-12-24,0.0451
2013-12-26,0.991
2013-12-27,-0.446
2013-12-30,-0.7616
2013-12-31,0.2709
2014-01-02,-5.493
2014-01-03,-0.0476
2014-01-06,-0.143
2014-01-07,-1.6705999999999999
2014-01-08,0.0485
2014-01-09,1.8923
2014-01-10,-0.7619
2014-01-13,-0.9117
2014-01-14,1.2107
2014-01-15,1.9617
2014-01-16,1.267
2014-01-17,-1.2511999999999999
2014-01-21,2.2525
2014-01-22,-0.3212
2014-01-23,0.5525
2014-01-24,-4.9451
2014-01-27,-4.0462
2014-01-28,8.4337
2014-01-29,-1.3889
2014-01-30,2.0188
2014-01-31,0.3221
2014-02-03,-5.8257
2014-02-04,0.9742
2014-02-05,1.9778
2014-02-06,1.088
2014-02-07,1.3102
2014-02-10,-0.4619
2014-02-11,5.2436
2014-02-12,3.2187
2014-02-13,0.1709
2014-02-14,4.6055
2014-02-18,-0.8561
2014-02-19,-1.3158
2014-02-20,1.25
2014-02-21,-0.0823
2014-02-24,0.2059
2014-02-25,-0.1233
2014-02-26,0.1235
2014-02-27,-0.3699
2014-02-28,0.495
2014-03-03,-0.0411
2014-03-04,2.4641
2014-03-05,2.485
2014-03-06,1.1341
2014-03-07,2.2428
2014-03-10,-2.118
2014-03-11,-1.1206
2014-03-12,-0.0782
2014-03-13,-1.0559
2014-03-14,1.2648
2014-03-17,0.3513
2014-03-18,0.4667
2014-03-19,-1.0453
2014-03-20,-0.9781
2014-03-21,0.7112
2014-03-24,-0.8631
2014-03-25,-1.0289
2014-03-26,-3.1188
2014-03-27,-2.8890000000000002
2014-03-28,0.51
2014-03-31,4.6512
2014-04-01,1.6162
2014-04-02,0.6759
2014-04-03,0.5529
2014-04-04,-1.5318
2014-04-07,-3.0714
2014-04-08,-2.5103
2014-04-09,0.9709
2014-04-10,-3.1773
2014-04-11,-0.8204
2014-04-14,1.8285
2014-04-15,1.4964
2014-04-16,1.4743
2014-04-17,2.5737
2014-04-21,1.4569
2014-04-22,1.0371
2014-04-23,-0.8291
2014-04-24,0.6369
2014-04-25,-7.5158000000000005
2014-04-28,0.6416
2014-04-29,0.425
2014-04-30,1.7774
2014-05-01,0.8316
2014-05-02,-2.2268
2014-05-05,-0.7592
2014-05-06,-0.9775
2014-05-07,-3.9914
2014-05-08,-0.5811
2014-05-09,-0.6745
2014-05-12,3.7574
2014-05-13,0.6108
2014-05-14,-2.6452999999999998
2014-05-15,-1.0245
2014-05-16,-0.7201
2014-05-19,3.6718
2014-05-20,-2.1425
2014-05-21,0.983
2014-05-22,2.5221
2014-05-23,1.3378999999999999
2014-05-27,0.6814
2014-05-28,2.9188
2014-05-29,2.7127
2014-05-30,-0.9204
2014-06-02,0.4847
2014-06-03,-1.6881
2014-06-04,-0.2044
2014-06-05,3.4822
2014-06-06,1.4252
2014-06-09,2.459
2014-06-10,-1.5238
2014-06-11,0.1934
2014-06-12,-2.0849
2014-06-13,-0.1183
2014-06-16,-0.3948
2014-06-17,-0.7927
2014-06-18,1.7978
2014-06-19,0.1962
2014-06-20,1.3317999999999999
2014-06-23,-0.8891
2014-06-24,-1.9501
2014-06-25,-0.0796
2014-06-26,-0.4777
2014-06-27,-0.64
2014-06-30,1.5699999999999998
2014-07-01,1.8232
2014-07-02,-1.4792
2014-07-03,0.8297
2014-07-07,-1.1755
2014-07-08,-0.7534
2014-07-09,0.3995
2014-07-10,-2.1886
2014-07-11,0.1627
2014-07-14,0.528
2014-07-15,0.4444
2014-07-16,-0.1207
2014-07-17,-2.6983
2014-07-18,1.5728
2014-07-21,-0.3667
2014-07-22,3.7218999999999998
2014-07-23,1.6562000000000001
2014-07-24,0.1164
2014-07-25,-17.8613
2014-07-28,-0.283
2014-07-29,0.0473
2014-07-30,-0.9456
2014-07-31,-2.3866
2014-08-01,0.0978
2014-08-04,0.9282
2014-08-05,-0.7744
2014-08-06,-0.0976
2014-08-07,0.9766
2014-08-08,0.0
2014-08-11,-2.2727
2014-08-12,0.3958
2014-08-13,1.5278
2014-08-14,-0.5825
2014-08-15,1.2695
2014-08-18,2.893
2014-08-19,0.1406
2014-08-20,-0.9827
2014-08-21,0.6144
2014-08-22,0.2818
2014-08-25,0.0937
2014-08-26,-1.2167
2014-08-27,0.7106
2014-08-28,-0.7996
2014-08-29,0.4267
2014-09-02,2.3135
2014-09-03,-1.7074
2014-09-04,0.0939
2014-09-05,0.985
2014-09-08,-0.418
2014-09-09,-1.9123
2014-09-10,-0.4755
2014-09-11,0.5733
2014-09-12,0.9976
2014-09-15,-1.9755
2014-09-16,0.2399
2014-09-17,-1.2446
2014-09-18,0.7756
2014-09-19,-2.5012
2014-09-22,-2.664
2014-09-23,-1.2671000000000001
2014-09-24,-1.694
2014-09-25,9.5561
2014-09-26,-1.6683
2014-09-29,1.6966
2014-09-30,0.0
2014-10-01,-2.0496
2014-10-02,0.7786
2014-10-03,1.4003
2014-10-06,-0.3333
2014-10-07,-2.3411
2014-10-08,2.9843
2014-10-09,-2.9929
2014-10-10,0.0979
2014-10-13,-1.7612999999999999
2014-10-14,2.8386
2014-10-15,1.5495999999999999
2014-10-16,-0.3338
2014-10-17,4.0191
2014-10-20,1.8399
2014-10-21,3.9747
2014-10-22,-2.5195
2014-10-23,-0.1783
2014-10-24,6.6071
2014-10-27,-0.2513
2014-10-28,4.7439
2014-10-29,-1.6032
2014-10-30,0.2851
2014-10-31,0.3249
2014-11-03,0.2024
2014-11-04,0.9697
2014-11-05,0.12
2014-11-06,1.199
2014-11-07,-0.6714
2014-11-10,1.3917
2014-11-11,-0.0392
2014-11-12,1.6085
2014-11-13,-0.3475
2014-11-14,-0.6199
2014-11-17,-1.7934
2014-11-18,2.501
2014-11-19,1.2006000000000001
2014-11-20,2.7937
2014-11-21,1.3775
2014-11-24,2.0566
2014-11-25,-0.036
2014-11-26,0.7559
2014-11-28,3.8585000000000003
2014-12-01,-2.9584
2014-12-02,0.9926
2014-12-03,0.9828
2014-12-04,1.1818
2014-12-05,-1.5459
2014-12-08,-0.8025
2014-12-09,-2.2862999999999998
2014-12-10,-0.108
2014-12-11,1.5856
2014-12-12,-0.1419
2014-12-15,1.7762
2014-12-16,-0.5934
2014-12-17,-0.3862
2014-12-18,1.9386999999999999
2014-12-19,-0.0692
2014-12-22,0.2076
2014-12-23,0.2072
2014-12-24,0.2068
2014-12-26,-0.447
2014-12-29,-0.38
2014-12-30,-0.208
2014-12-31,-0.5212
2015-01-02,0.0
2015-01-05,-1.5368
2015-01-06,-3.8311
2015-01-07,1.5861
2015-01-08,2.8686
2015-01-09,-1.2354
2015-01-12,0.0357
2015-01-13,0.1429
2015-01-14,-0.8562
2015-01-15,-3.3825
2015-01-16,2.4953
2015-01-20,0.7994
2015-01-21,-1.3699
2015-01-22,4.4591
2015-01-23,-1.0147
2015-01-26,0.6363
2015-01-27,-2.9153000000000002
2015-01-28,-1.7728000000000002
2015-01-29,-5.6722
2015-01-30,-4.0219
2015-02-02,4.1497
2015-02-03,1.8359
2015-02-04,-0.0767
2015-02-05,-0.9981
2015-02-06,-0.2714
2015-02-09,-0.7776
2015-02-10,1.5282
2015-02-11,-0.3474
2015-02-12,2.3625
2015-02-13,2.0053
2015-02-17,0.408
2015-02-18,0.8127
2015-02-19,1.3192
2015-02-20,1.085
2015-02-23,0.1789
2015-02-24,0.6786
2015-02-25,0.1774
2015-02-26,0.5312
2015-02-27,-0.3875
2015-03-02,0.9194
2015-03-03,-1.1562999999999999
2015-03-04,-0.5317
2015-03-05,0.0
2015-03-06,-0.8197
2015-03-09,0.1078
2015-03-10,-2.1177
2015-03-11,3.2637
2015-03-12,1.8820999999999999
2015-03-13,-1.2548
2015-03-16,0.6354
2015-03-17,-0.6664
2015-03-18,1.0946
2015-03-19,-0.0699
2015-03-20,0.769
2015-03-23,-1.3874
2015-03-24,-0.9849
2015-03-25,-2.6997999999999998
2015-03-26,-4.0891
2015-03-27,0.8755
2015-03-30,0.8302
2015-03-31,-2.6198
2015-04-01,0.0
2015-04-02,-1.6141
2015-04-06,-1.3281
2015-04-07,-0.673
2015-04-08,1.7138
2015-04-09,-0.6661
2015-04-10,1.144
2015-04-13,-0.936
2015-04-14,2.1654
2015-04-15,0.578
2015-04-16,-1.6858
2015-04-17,-0.6235
2015-04-20,1.5293999999999999
2015-04-21,2.472
2015-04-22,-1.6585
2015-04-23,0.7666
2015-04-24,-1.9399
2015-04-27,-2.5989
2015-04-28,2.0709
2015-04-29,-3.3554
2015-04-30,-2.3012
2015-05-01,0.2066
2015-05-04,0.0412
2015-05-05,-0.4946
2015-05-06,1.2428
2015-05-07,2.5368
2015-05-08,1.6760000000000002
2015-05-11,-0.2355
2015-05-12,-2.3997
2015-05-13,-3.0633
2015-05-14,1.9958
