ticker,RVNC US Equity
2014-06-24,-1.6398000000000001
2014-06-25,2.3155
2014-06-26,0.6035
2014-06-27,0.6599
2014-06-30,1.3111
2014-07-01,-1.6176
2014-07-02,-1.3154
2014-07-03,-0.7876
2014-07-07,-1.5267
2014-07-08,-3.8449999999999998
2014-07-09,1.0642
2014-07-10,0.4786
2014-07-11,2.0641
2014-07-14,2.0846
2014-07-15,-6.1567
2014-07-16,1.6888999999999998
2014-07-17,-4.663
2014-07-18,1.8425
2014-07-21,0.9211
2014-07-22,0.9778
2014-07-23,1.3234
2014-07-24,0.446
2014-07-25,1.7761
2014-07-28,-2.3995
2014-07-29,1.6922000000000001
2014-07-30,0.9733
2014-07-31,-4.602
2014-08-01,1.0104
2014-08-04,-2.5815
2014-08-05,-3.5442
2014-08-06,-10.886
2014-08-07,-13.2948
2014-08-08,12.7111
2014-08-11,0.7098
2014-08-12,-4.2287
2014-08-13,-1.7989000000000002
2014-08-14,4.2881
2014-08-15,0.3194
2014-08-18,-2.1886
2014-08-19,-0.5289
2014-08-20,0.6135
2014-08-21,-3.5366
2014-08-22,-4.9305
2014-08-25,0.9309
2014-08-26,2.9864
2014-08-27,-0.6397
2014-08-28,0.2146
2014-08-29,0.0
2014-09-02,-1.6274
2014-09-03,1.6543
2014-09-04,-2.3125999999999998
2014-09-05,0.9206
2014-09-08,0.1738
2014-09-09,-3.6427
2014-09-10,-0.405
2014-09-11,-1.3556
2014-09-12,-2.7943
2014-09-15,-3.4873
2014-09-16,2.002
2014-09-17,3.303
2014-09-18,0.2317
2014-09-19,-6.8423
2014-09-22,-0.0993
2014-09-23,-1.689
2014-09-24,-0.6064
2014-09-25,2.0844
2014-09-26,4.1833
2014-09-29,0.3346
2014-09-30,-7.9085
2014-10-01,-4.9664
2014-10-02,-11.2684
2014-10-03,0.0
2014-10-06,-6.6258
2014-10-07,-2.1682
2014-10-08,4.231
2014-10-09,-2.7706
2014-10-10,2.3857
2014-10-13,6.6019
2014-10-14,-1.0929
2014-10-15,6.6912
2014-10-16,6.0414
2014-10-17,-5.5344999999999995
2014-10-20,2.5273
2014-10-21,1.6806999999999999
2014-10-22,-0.3306
2014-10-23,5.6385
2014-10-24,1.8838
2014-10-27,-1.9517
2014-10-28,2.2525
2014-10-29,-1.0758
2014-10-30,1.6054
2014-10-31,2.7523
2014-11-03,-3.2738
2014-11-04,-0.359
2014-11-05,-0.3603
2014-11-06,3.5124
2014-11-07,-1.2475
2014-11-10,2.5770999999999997
2014-11-11,2.7586
2014-11-12,0.6711
2014-11-13,-23.4762
2014-11-14,-3.4848
2014-11-17,2.1277
2014-11-18,1.8939
2014-11-19,-0.4337
2014-11-20,0.1867
2014-11-21,2.2359999999999998
2014-11-24,2.6124
2014-11-25,-1.8354
2014-11-26,0.3016
2014-11-28,-1.1425
2014-12-01,-2.9196999999999997
2014-12-02,5.8271
2014-12-03,1.0657
2014-12-04,2.0504
2014-12-05,-0.4018
2014-12-08,-3.1124
2014-12-09,8.0309
2014-12-10,-0.8811
2014-12-11,-1.7778
2014-12-12,-1.3009
2014-12-15,-6.361
2014-12-16,0.7344
2014-12-17,2.9769
2014-12-18,1.7699
2014-12-19,2.3188
2014-12-22,0.0
2014-12-23,-8.0453
2014-12-24,2.5878
2014-12-26,0.8408
2014-12-29,1.2507
2014-12-30,-2.5294
2014-12-31,2.233
2015-01-02,-1.6529
2015-01-05,-4.0816
2015-01-06,0.3129
2015-01-07,2.6825
2015-01-08,3.1592000000000002
2015-01-09,1.0012
2015-01-12,-0.5831
2015-01-13,0.0587
2015-01-14,0.0
2015-01-15,-0.2931
2015-01-16,0.823
2015-01-20,0.1166
2015-01-21,1.8637000000000001
2015-01-22,-3.8879
2015-01-23,-0.1785
2015-01-26,2.5625999999999998
2015-01-27,-1.9756
2015-01-28,-3.7937
2015-01-29,0.7394
2015-01-30,-1.5291000000000001
2015-02-02,-1.9876
2015-02-03,0.8872
2015-02-04,-1.8216
2015-02-05,4.9264
2015-02-06,1.6463
2015-02-09,0.4799
2015-02-10,1.4925
2015-02-11,-1.4118
2015-02-12,-1.1337
2015-02-13,1.6295
2015-02-17,-1.3658000000000001
2015-02-18,-1.8061
2015-02-19,-1.0423
2015-02-20,-2.3544
2015-02-23,1.3959
2015-02-24,-0.2503
2015-02-25,2.9486
2015-02-26,0.3047
2015-02-27,-2.4909
2015-03-02,-2.0561
2015-03-03,-4.4529
2015-03-04,2.7963
2015-03-05,5.9262
2015-03-06,5.9003
2015-03-09,3.7529
2015-03-10,0.7234
2015-03-11,0.3867
2015-03-12,-0.055
2015-03-13,0.6057
2015-03-16,1.4778
2015-03-17,2.6969
2015-03-18,2.6786
2015-03-19,4.1432
2015-03-20,-3.9784
2015-03-23,6.1381
2015-03-24,2.1205
2015-03-25,-5.1911
2015-03-26,-4.1812
2015-03-27,-1.039
2015-03-30,3.0971
2015-03-31,5.5499
2015-04-01,-2.7979000000000003
2015-04-02,0.397
2015-04-06,0.4449
2015-04-07,2.2146
2015-04-08,2.1184
2015-04-09,-2.7346
2015-04-10,1.6481
2015-04-13,1.3829
2015-04-14,2.0226
2015-04-15,3.3195
2015-04-16,0.5801
2015-04-17,-0.9317
2015-04-20,4.3439
2015-04-21,-1.7597
2015-04-22,-2.5339
2015-04-23,-1.2102
2015-04-24,-0.5445
2015-04-27,-5.3376
2015-04-28,-1.8313000000000001
2015-04-29,-2.1109
2015-04-30,-1.329
2015-05-01,2.77
2015-05-04,-0.2967
2015-05-05,0.3472
2015-05-06,2.3233
2015-05-07,-1.3527
2015-05-08,-0.2938
2015-05-11,1.0314
2015-05-12,-1.6042999999999998
2015-05-13,0.247
2015-05-14,19.7141
2015-05-15,8.6455
2015-05-18,0.9852
2015-05-19,-2.6642
2015-05-20,0.0
2015-05-21,-0.6168
2015-05-22,0.2715
2015-05-26,-1.47
2015-05-27,0.3926
2015-05-28,-0.4302
2015-05-29,0.5499
2015-06-01,0.9766
2015-06-02,0.3482
2015-06-03,18.4271
2015-06-04,-1.888
2015-06-05,0.6967
2015-06-08,5.7002
2015-06-09,-0.187
2015-06-10,1.3429
2015-06-11,-0.6163
2015-06-12,3.6898999999999997
2015-06-15,-0.5682
2015-06-16,-0.1504
2015-06-17,2.6506
2015-06-18,1.4965
2015-06-19,0.636
2015-06-22,-2.0971
2015-06-23,0.2934
2015-06-24,-2.282
2015-06-25,-1.1078000000000001
2015-06-26,-0.7569
2015-06-29,-3.8438
2015-06-30,1.4594
2015-07-01,-0.6567
2015-07-02,-0.9128
2015-07-06,0.3812
2015-07-07,-1.2342
2015-07-08,-3.14
2015-07-09,-1.3893
2015-07-10,3.8578
2015-07-13,-0.5491
2015-07-14,1.9487
2015-07-15,-1.0194
2015-07-16,0.3219
2015-07-17,2.7591
2015-07-20,-3.5904
2015-07-21,0.9391
2015-07-22,0.6416
2015-07-23,2.0083
2015-07-24,-1.75
2015-07-27,0.7952
2015-07-28,3.1871
2015-07-29,-2.8746
2015-07-30,0.3149
2015-07-31,-2.6051
2015-08-03,2.5459
2015-08-04,-0.1571
2015-08-05,2.7699
2015-08-06,-4.4104
2015-08-07,-4.4536999999999995
2015-08-10,1.1066
2015-08-11,-3.9138
2015-08-12,-0.7249
2015-08-13,3.3727
2015-08-14,1.7490999999999999
2015-08-17,4.3967
2015-08-18,-1.3933
2015-08-19,-1.413
2015-08-20,-1.7264
2015-08-21,1.3921000000000001
2015-08-24,-3.171
2015-08-25,1.2154
2015-08-26,1.6678
2015-08-27,0.0984
2015-08-28,-0.0328
2015-08-31,-0.7869
2015-09-01,-1.8176
2015-09-02,2.5917
2015-09-03,-3.1496
2015-09-04,-0.7114
2015-09-08,3.9918
2015-09-09,-1.4764
2015-09-10,1.5651000000000002
2015-09-11,0.0
2015-09-14,-2.0656
2015-09-15,-2.6783
2015-09-16,1.3072
2015-09-17,2.9542
2015-09-18,-0.3298
2015-09-21,-3.7392
2015-09-22,-3.0251
2015-09-23,-1.5596999999999999
2015-09-24,1.9806
2015-09-25,-4.6257
2015-09-28,-2.7397
2015-09-29,5.748
2015-09-30,7.1274
2015-10-01,2.3858
2015-10-02,5.5793
2015-10-05,-0.5284
2015-10-06,-2.2813
2015-10-07,0.2239
2015-10-08,-4.0842
2015-10-09,2.7611
2015-10-12,-0.5503
2015-10-13,-5.7292
2015-10-14,-5.3522
2015-10-15,2.3714
2015-10-16,-1.8532
2015-10-19,2.6144
2015-10-20,-4.3171
2015-10-21,-0.3698
2015-10-22,-2.3385
2015-10-23,0.3041
2015-10-26,2.0841
2015-10-27,-0.1114
2015-10-28,-0.6689
2015-10-29,40.6285
2015-10-30,4.2032
2015-11-02,1.0212
2015-11-03,-5.5598
2015-11-04,-1.4985
2015-11-05,-3.912
2015-11-06,4.4388
2015-11-09,-2.1386
2015-11-10,8.935
2015-11-11,3.5551
2015-11-12,-3.7028
2015-11-13,-0.5602
2015-11-16,1.3316
2015-11-17,-2.8810000000000002
2015-11-18,1.7174
2015-11-19,-6.7280999999999995
2015-11-20,-3.1541
2015-11-23,6.7402999999999995
2015-11-24,-2.043
2015-11-25,5.2546
2015-11-27,0.6948
2015-11-30,-0.8178
2015-12-01,1.7521
2015-12-02,-1.494
2015-12-03,-2.8792
2015-12-04,4.2615
2015-12-07,-4.8489
2015-12-08,-0.3202
2015-12-09,-2.3019
2015-12-10,-0.0548
2015-12-11,-3.7281
2015-12-14,3.4169
2015-12-15,-0.4405
2015-12-16,2.0741
2015-12-17,-2.7635
2015-12-18,0.2229
2015-12-21,1.6681
2015-12-22,-2.5431
2015-12-23,2.0202
2015-12-24,-0.5501
2015-12-28,-2.9591
2015-12-29,0.7979
2015-12-30,0.3958
2015-12-31,-3.8017
2016-01-04,-2.3419
2016-01-05,0.6894
2016-01-06,-5.4481
2016-01-07,-10.6423
2016-01-08,-0.5285
2016-01-11,-9.8477
2016-01-12,3.3006
2016-01-13,-4.9829
2016-01-14,0.9207
2016-01-15,-4.2443
2016-01-19,-2.4027
2016-01-20,4.4143
2016-01-21,-9.4309
2016-01-22,2.1544
2016-01-25,-0.0879
2016-01-26,-2.2647
2016-01-27,-1.9123
2016-01-28,-6.8807
2016-01-29,2.1182
2016-02-01,1.3025
2016-02-02,-3.2381
2016-02-03,-2.313
2016-02-04,-2.4685
2016-02-05,-4.4421
2016-02-08,-4.6486
2016-02-09,-2.9478
2016-02-10,-1.6939
2016-02-11,-0.3565
2016-02-12,1.9082
2016-02-16,0.8192
2016-02-17,13.697
2016-02-18,-7.657
2016-02-19,2.1559
2016-02-22,0.5952
2016-02-23,-1.2372
2016-02-24,1.1983
2016-02-25,-0.1076
2016-02-26,2.8556
2016-02-29,-7.3599
2016-03-01,-0.933
2016-03-02,1.6553
2016-03-03,12.6334
2016-03-04,0.4487
2016-03-07,0.7444
2016-03-08,-7.7833
2016-03-09,-3.4188
2016-03-10,-4.0929
2016-03-11,4.6713000000000005
2016-03-14,1.2121
2016-03-15,-7.5122
2016-03-16,-3.2961
2016-03-17,0.3043
2016-03-18,0.8495
2016-03-21,-1.3839000000000001
2016-03-22,4.3319
2016-03-23,0.4678
2016-03-24,1.0477
2016-03-28,-3.5714
2016-03-29,5.3166
2016-03-30,-0.3971
2016-03-31,-0.5695
2016-04-01,8.0183
2016-04-04,-1.5907
2016-04-05,1.9935
2016-04-06,6.7618
2016-04-07,-6.2345
2016-04-08,0.6332
2016-04-11,-0.0524
2016-04-12,-2.1511
2016-04-13,5.63
2016-04-14,-3.7056
2016-04-15,0.1581
2016-04-18,3.6316
2016-04-19,-2.5394
2016-04-20,-0.469
2016-04-21,2.7749
2016-04-22,3.9226
2016-04-25,-1.1275
2016-04-26,-2.3798
2016-04-27,-2.4886
2016-04-28,-2.1354
2016-04-29,-2.182
2016-05-02,1.9042
2016-05-03,-3.3636
2016-05-04,-6.6298
2016-05-05,-1.5976
2016-05-06,-2.2249
2016-05-09,4.182
2016-05-10,2.8926
2016-05-11,-1.7785
2016-05-12,-3.4463
2016-05-13,1.6939
2016-05-16,4.4021
2016-05-17,-1.5954000000000002
2016-05-18,1.0423
2016-05-19,-1.9484
2016-05-20,7.1888
2016-05-23,-3.0534
2016-05-24,9.8425
2016-05-25,0.768
2016-05-26,-0.5081
2016-05-27,1.2768
2016-05-31,3.3787
2016-06-01,-6.3902
2016-06-02,4.6899
2016-06-03,-4.878
2016-06-06,5.8085
2016-06-07,2.2255
2016-06-08,-3.7252
2016-06-09,-3.5678
2016-06-10,-3.8041
2016-06-13,-0.5959
2016-06-14,-28.0109
2016-06-15,7.1915
2016-06-16,-1.3418
2016-06-17,-4.2233
2016-06-20,1.9432
2016-06-21,0.1466
2016-06-22,-0.0732
2016-06-23,2.4908
2016-06-24,-6.7905999999999995
2016-06-27,-2.3006
2016-06-28,4.1601
2016-06-29,4.6722
2016-06-30,-2.0878
2016-07-01,0.1471
2016-07-05,-5.2129
2016-07-06,0.0775
2016-07-07,-0.5418
2016-07-08,3.4241
2016-07-11,-0.301
2016-07-12,2.0377
2016-07-13,1.0355
2016-07-14,1.3176999999999999
2016-07-15,0.289
2016-07-18,1.513
2016-07-19,-6.8133
2016-07-20,5.3313
2016-07-21,-1.88
2016-07-22,-0.0737
2016-07-25,1.6962000000000002
2016-07-26,3.6258
2016-07-27,-0.6998
2016-07-28,-3.735
2016-07-29,-1.2445
2016-08-01,-1.7791000000000001
2016-08-02,-3.2453
2016-08-03,9.282399999999999
2016-08-04,-2.2127
2016-08-05,0.8759
2016-08-08,-0.3618
2016-08-09,1.9607999999999999
2016-08-10,-1.7806
2016-08-11,7.9768
2016-08-12,-0.9402
2016-08-15,1.6949
2016-08-16,2.2667
2016-08-17,-3.0639
2016-08-18,3.228
2016-08-19,-1.6287
2016-08-22,0.2649
2016-08-23,2.4439
2016-08-24,-2.2566
2016-08-25,-6.0686
2016-08-26,-1.3343
2016-08-29,-2.7046
2016-08-30,3.365
2016-08-31,-0.5662
2016-09-01,-0.0712
2016-09-02,-1.3533
2016-09-06,2.7437
2016-09-07,0.3514
2016-09-08,0.4202
2016-09-09,-7.2524
2016-09-12,10.4511
2016-09-13,-0.1361
2016-09-14,-0.1363
2016-09-15,-3.8908
2016-09-16,18.892
2016-09-19,0.0
2016-09-20,-0.1792
2016-09-21,1.9748999999999999
2016-09-22,4.7535
2016-09-23,-1.8487
2016-09-26,-3.8813
2016-09-27,0.0594
2016-09-28,0.7122
2016-09-29,-6.2463
2016-09-30,1.8856000000000002
2016-10-03,-4.0099
2016-10-04,-1.0283
2016-10-05,3.7013
2016-10-06,-2.5047
2016-10-07,1.8626
2016-10-10,2.7743
2016-10-11,-5.2147
2016-10-12,-6.4725
2016-10-13,4.1522
2016-10-14,-3.6545
2016-10-17,-4.1379
2016-10-18,5.3957
2016-10-19,-1.0239
2016-10-20,2.069
2016-10-21,0.0
2016-10-24,0.3378
2016-10-25,0.6734
2016-10-26,-1.0033
2016-10-27,1.0135
2016-10-28,-2.3411
2016-10-31,-8.5616
2016-11-01,4.4944
2016-11-02,-3.5842
2016-11-03,-6.6914
2016-11-04,7.5697
2016-11-07,3.7037
2016-11-08,-5.7143
2016-11-09,29.9242
2016-11-10,1.7492999999999999
2016-11-11,5.7307
2016-11-14,0.542
2016-11-15,-0.2695
2016-11-16,2.4324
2016-11-17,-2.9024
2016-11-18,-2.1739
2016-11-21,1.9444
2016-11-22,-1.0899
2016-11-23,2.2039
2016-11-25,-2.965
2016-11-28,-2.2222
2016-11-29,-0.5682
2016-11-30,-4.2857
2016-12-01,2.0896
2016-12-02,4.0936
2016-12-05,0.2809
2016-12-06,1.1204
2016-12-07,-6.9252
2016-12-08,2.3810000000000002
2016-12-09,1.1628
2016-12-12,-7.1839
2016-12-13,3.096
2016-12-14,0.3003
2016-12-15,0.8982
2016-12-16,6.5282
2016-12-19,7.5209
2016-12-20,2.3316
2016-12-21,-2.5316
2016-12-22,1.8182
2016-12-23,10.7143
2016-12-27,-2.765
2016-12-28,-0.9479
2016-12-29,0.2392
2016-12-30,-1.1933
2017-01-03,4.1063
2017-01-04,5.1044
2017-01-05,5.0773
2017-01-06,-1.2605
2017-01-09,-2.3404
2017-01-10,0.6536
2017-01-11,-1.5152
2017-01-12,-0.4396
2017-01-13,-3.3113
2017-01-17,-6.3927
2017-01-18,0.4878
2017-01-19,-0.4854
2017-01-20,-0.9756
2017-01-23,0.0
2017-01-24,-2.4631
2017-01-25,0.5051
2017-01-26,-1.005
2017-01-27,1.5228000000000002
2017-01-30,-4.0
2017-01-31,4.1667
2017-02-01,2.75
2017-02-02,2.7981
2017-02-03,3.432
2017-02-06,-2.746
2017-02-07,-2.5882
2017-02-08,0.2415
2017-02-09,1.2048
2017-02-10,-1.1905000000000001
2017-02-13,0.0
2017-02-14,1.2048
2017-02-15,0.7143
2017-02-16,0.2364
2017-02-17,-1.1792
2017-02-21,0.2387
2017-02-22,-2.8571
2017-02-23,-2.451
2017-02-24,2.0101
2017-02-27,3.9409
2017-02-28,-0.4739
2017-03-01,-0.4762
2017-03-02,-4.5455
2017-03-03,-3.2580999999999998
2017-03-06,-4.9223
2017-03-07,0.8174
2017-03-08,0.2703
2017-03-09,1.0782
2017-03-10,3.2
2017-03-13,-3.3592
2017-03-14,-2.1390000000000002
2017-03-15,6.0109
2017-03-16,5.4124
2017-03-17,-1.7115
2017-03-20,1.99
2017-03-21,-4.6341
2017-03-22,-1.023
2017-03-23,2.584
2017-03-24,-1.0076
2017-03-27,2.799
2017-03-28,-0.7426
2017-03-29,1.4963
2017-03-30,-0.7371
2017-03-31,2.9703
2017-04-03,2.8846
2017-04-04,-1.1682
2017-04-05,0.9456
2017-04-06,1.171
2017-04-07,0.2315
2017-04-10,-3.0023
2017-04-11,0.0
2017-04-12,-1.1905000000000001
2017-04-13,0.9639
2017-04-17,-0.4773
2017-04-18,-2.8777
2017-04-19,0.4938
2017-04-20,1.9656
2017-04-21,-0.6024
2017-04-24,1.3333
2017-04-25,7.4163
2017-04-26,3.7862
2017-04-27,0.0
2017-04-28,-6.6524
2017-05-01,0.6897
2017-05-02,-1.5981999999999998
2017-05-03,-1.3921000000000001
2017-05-04,-6.8235
2017-05-05,-0.5051
2017-05-08,-2.0305
2017-05-09,5.1813
2017-05-10,7.8818
2017-05-11,-4.5662
2017-05-12,-3.5885
2017-05-15,-1.2407
2017-05-16,-1.2563
2017-05-17,-2.799
2017-05-18,1.3089
2017-05-19,6.4599
2017-05-22,-1.2136
2017-05-23,1.2285
2017-05-24,-0.9709
2017-05-25,4.1667
2017-05-26,3.2941
2017-05-30,-0.4556
2017-05-31,1.8307
2017-06-01,5.8427
2017-06-02,5.7325
2017-06-05,-2.6104000000000003
2017-06-06,-1.4433
2017-06-07,0.4184
2017-06-08,3.75
2017-06-09,-2.4096
2017-06-12,-3.2922000000000002
2017-06-13,-1.2766
2017-06-14,-1.0776
2017-06-15,-0.6536
2017-06-16,5.0439
2017-06-19,3.3403
2017-06-20,0.0
2017-06-21,4.4444
2017-06-22,2.5145
2017-06-23,-0.3774
2017-06-26,2.0833
2017-06-27,-4.0816
2017-06-28,-1.1605
2017-06-29,2.544
2017-06-30,0.7634
2017-07-03,2.4621
2017-07-05,2.5878
2017-07-06,-1.982
2017-07-07,0.3676
2017-07-10,-7.1429
2017-07-11,-0.1972
2017-07-12,-0.5929
2017-07-13,-3.1809
2017-07-14,-3.6961
2017-07-17,-1.7058
2017-07-18,-0.8677
2017-07-19,-0.4376
2017-07-20,0.2198
2017-07-21,4.1667
2017-07-24,1.6842000000000001
2017-07-25,-1.4493
2017-07-26,-1.2605
2017-07-27,-2.5532
2017-07-28,3.0568
2017-07-31,-3.6017
2017-08-01,0.6593
2017-08-02,1.9651
2017-08-03,-2.5696
2017-08-04,4.3956
2017-08-07,-4.6316
2017-08-08,1.1038000000000001
2017-08-09,-0.655
2017-08-10,-0.6593
2017-08-11,3.3186
2017-08-14,0.4283
2017-08-15,0.2132
2017-08-16,1.0638
2017-08-17,-1.2631999999999999
2017-08-18,-1.2793
2017-08-21,-1.9438
2017-08-22,2.2026
2017-08-23,-2.8017
2017-08-24,3.3259
2017-08-25,-2.1459
2017-08-28,1.9737
2017-08-29,1.9355
2017-08-30,-0.211
2017-08-31,3.8055
2017-09-01,-0.8147
2017-09-05,0.8214
2017-09-06,2.8513
2017-09-07,1.7822
2017-09-08,-0.3891
2017-09-11,-1.3672
2017-09-12,-2.7723
2017-09-13,-0.8147
2017-09-14,1.6427
2017-09-15,-0.6061
2017-09-18,-0.813
2017-09-19,-2.0492
2017-09-20,0.8368
2017-09-21,1.0373
2017-09-22,-1.0267
2017-09-25,4.1494
2017-09-26,5.9761
2017-09-27,5.6391
2017-09-28,-3.0249
2017-09-29,1.1009
2017-10-02,2.7223
2017-10-03,-1.9435
2017-10-04,0.7207
2017-10-05,0.0
2017-10-06,-2.1467
2017-10-09,-1.2797
2017-10-10,0.0
2017-10-11,-0.5556
2017-10-12,0.1862
2017-10-13,-0.5576
2017-10-16,0.7477
2017-10-17,-3.154
2017-10-18,0.0
2017-10-19,-0.9579
2017-10-20,-1.354
2017-10-23,-0.5882
2017-10-24,0.5917
2017-10-25,2.1569
2017-10-26,-2.4952
2017-10-27,2.9528
2017-10-30,2.6769
2017-10-31,-3.1657
2017-11-01,-0.7692
2017-11-02,0.3876
2017-11-03,1.1583
2017-11-06,3.2443
2017-11-07,-0.9242
2017-11-08,-1.8657
2017-11-09,-2.2814
2017-11-10,4.2802
2017-11-13,-1.8657
2017-11-14,-3.6122
2017-11-15,-1.5779
2017-11-16,2.2044
2017-11-17,1.7647
2017-11-20,-5.2023
2017-11-21,-0.2033
2017-11-22,6.11
2017-11-24,1.7274
2017-11-27,-2.0755
2017-11-28,-1.9268
2017-11-29,6.4833
2017-11-30,2.3985
2017-12-01,-0.3604
2017-12-04,-5.9675
2017-12-05,33.6538
2017-12-06,-3.1655
2017-12-07,-2.6746
2017-12-08,5.8015
2017-12-11,3.7518000000000002
2017-12-12,-4.8679
2017-12-13,-0.2924
2017-12-14,-5.7185
2017-12-15,-0.311
2017-12-18,5.1482
2017-12-19,5.0445
2017-12-20,-0.4237
2017-12-21,2.695
2017-12-22,-3.8674
2017-12-26,2.5862
2017-12-27,1.4006
2017-12-28,0.2762
2017-12-29,-1.5152
2018-01-02,4.6154
2018-01-03,-4.5455
2018-01-04,0.5602
2018-01-05,-2.7855
2018-01-08,-4.8711
2018-01-09,1.0542
2018-01-10,0.7452
2018-01-11,0.4438
2018-01-12,1.62
2018-01-16,-2.6087
2018-01-17,-0.1488
2018-01-18,0.5961
2018-01-19,0.5926
2018-01-22,0.8837
2018-01-23,1.1679
2018-01-24,-2.4531
2018-01-25,-1.9969999999999999
2018-01-26,1.1320999999999999
2018-01-29,1.791
2018-01-30,0.0
2018-01-31,-5.2786
2018-02-01,0.0
2018-02-02,-2.4768
2018-02-05,-4.7619
2018-02-06,2.0
2018-02-07,0.0
2018-02-08,-4.7386
2018-02-09,1.8868
2018-02-12,1.6835
2018-02-13,1.8212000000000002
2018-02-14,2.9268
2018-02-15,0.316
2018-02-16,-1.7323
2018-02-20,-3.0449
2018-02-21,0.3306
2018-02-22,1.1532
2018-02-23,-0.6515
2018-02-26,5.4098
2018-02-27,-1.5552000000000001
2018-02-28,-2.2117
2018-03-01,-3.5541
2018-03-02,4.8576
2018-03-05,1.9169
2018-03-06,-3.605
2018-03-07,2.2763999999999998
2018-03-08,3.1797
2018-03-09,0.9245
2018-03-12,2.9008000000000003
2018-03-13,1.1869
2018-03-14,-4.3988
2018-03-15,-2.9141
2018-03-16,-2.0537
2018-03-19,0.6452
2018-03-20,-0.3205
2018-03-21,0.9646
2018-03-22,-2.5478
2018-03-23,-4.085
2018-03-26,4.2589
2018-03-27,-0.1634
2018-03-28,-1.6367
2018-03-29,2.4958
2018-04-02,-3.0844
2018-04-03,1.5074999999999998
2018-04-04,3.6304
2018-04-05,-1.1146
2018-04-06,-2.2544
2018-04-09,3.2949
2018-04-10,5.2632
2018-04-11,-1.8182
2018-04-12,-0.1543
2018-04-13,1.2365
2018-04-16,-1.5267
2018-04-17,1.8605
2018-04-18,1.5221
2018-04-19,0.0
2018-04-20,-8.2459
2018-04-23,-3.268
2018-04-24,-0.5068
2018-04-25,-3.7351
2018-04-26,-2.4691
2018-04-27,2.5316
2018-04-30,-1.4109
2018-05-01,1.2522
2018-05-02,-0.8834
2018-05-03,-1.6042999999999998
2018-05-04,1.2681
2018-05-07,2.3256
2018-05-08,-0.6993
2018-05-09,2.1127
2018-05-10,0.5172
2018-05-11,5.4889
2018-05-14,-1.7886
2018-05-15,-2.3179
2018-05-16,3.2203
2018-05-17,1.1494
2018-05-18,0.1623
2018-05-21,-1.6207
2018-05-22,0.1647
2018-05-23,0.4934
2018-05-24,0.6547
2018-05-25,1.3008
2018-05-29,-10.1926
2018-05-30,-0.0894
2018-05-31,-0.1789
2018-06-01,2.8674
2018-06-04,0.3484
2018-06-05,1.2153
2018-06-06,1.8868
2018-06-07,0.8418
2018-06-08,0.3339
2018-06-11,1.1647
2018-06-12,3.2895
2018-06-13,0.4777
2018-06-14,-1.5848
2018-06-15,1.4493
2018-06-18,-2.6984
2018-06-19,2.1207
