ticker,JADG US Equity
2014-02-18,0.0
2014-02-19,0.0291
2014-02-20,0.0581
2014-02-21,9.2888
2014-02-24,-15.0066
2014-02-25,0.0
2014-02-26,-15.0
2014-02-27,23.5294
2014-02-28,-18.9881
2014-03-03,17.5606
2014-03-04,22.5
2014-03-05,-2.0408
2014-03-06,-8.3333
2014-03-10,-31.8182
2014-03-11,13.3333
2014-03-12,17.647100000000002
2014-03-13,-25.0
2014-03-17,-3.3333
2014-03-18,-10.3448
2014-03-19,-7.4519
2014-03-20,75.3766
2014-03-21,4.7393
2014-03-25,-18.552
2014-03-26,0.0
2014-03-27,0.0
2014-03-28,10.5556
2014-03-31,-9.5477
2014-04-01,21.6667
2014-04-02,0.4566
2014-04-03,50.0
2014-04-04,15.1515
2014-04-07,-21.0526
2014-04-08,26.6667
2014-04-09,18.4211
2014-04-10,-3.3333
2014-04-11,37.931
2014-04-14,0.0
2014-04-15,-5.5
2014-04-16,-5.8422
2014-04-17,0.2107
2014-04-21,12.1495
2014-04-22,-8.3333
2014-04-23,-27.25
2014-04-24,43.7051
2014-04-25,-1.0435
2014-04-29,3.6907
2014-05-01,-12.7119
2014-05-02,-8.7379
2014-05-05,6.383
2014-05-06,7.9625
2014-05-07,-0.081
2014-05-08,-12.8621
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,14.8537
2014-05-14,-1.8178
2014-05-15,11.3208
2014-05-16,0.0
2014-05-19,6.7797
2014-05-20,3.1746
2014-05-21,0.0
2014-05-22,-7.6923
2014-05-23,0.0
2014-05-27,0.0
2014-05-28,-28.3125
2014-05-29,27.2595
2014-05-30,-17.7894
2014-06-02,0.0278
2014-06-03,13.2741
2014-06-06,-13.3121
2014-06-09,-11.7647
2014-06-10,-2.5641
2014-06-11,14.7368
2014-06-12,-12.844
2014-06-16,15.7895
2014-06-17,-2.2727
2014-06-19,4.5785
2014-06-20,-55.5247
2014-06-23,10.0
2014-06-24,0.0
2014-06-25,4.0909
2014-06-26,-12.6638
2014-06-27,-20.0
2014-06-30,3.125
2014-07-01,7.8788
2014-07-02,-1.1236
2014-07-03,2.2727
2014-07-07,-8.3333
2014-07-08,-7.8788
2014-07-09,-4.6053
2014-07-10,0.6897
2014-07-11,-10.8733
2014-07-14,3.7464
2014-07-15,-24.4444
2014-07-16,3.0637
2014-07-17,9.3936
2014-07-18,-4.3478
2014-07-21,-9.0909
2014-07-22,-5.5
2014-07-23,-15.3439
2014-07-24,-23.5938
2014-07-25,0.0
2014-07-28,-18.2004
2014-07-29,10.0
2014-07-30,0.0
2014-07-31,45.4545
2014-08-01,-1.25
2014-08-04,0.0
2014-08-05,-45.1741
2014-08-06,54.4012
2014-08-07,15.7009
2014-08-08,1.2116
2014-08-11,-34.6369
2014-08-12,7.4481
2014-08-13,9.0909
2014-08-14,0.0
2014-08-15,30.0
2014-08-18,-1.4423
2014-08-19,0.0
2014-08-20,0.1626
2014-08-21,-1.5422
2014-08-22,6.6777
2014-08-25,0.7728
2014-08-26,-23.9264
2014-08-27,0.6048
2014-08-28,4.2084
2014-08-29,7.4038
2014-09-02,0.0
2014-09-03,7.2516
2014-09-04,-6.6777999999999995
2014-09-05,-9.3918
2014-09-08,0.0987
2014-09-09,-0.3945
2014-09-10,16.7327
2014-09-11,-18.4054
2014-09-12,-0.2079
2014-09-15,-8.125
2014-09-16,-2.9478
2014-09-17,-0.9346
2014-09-18,5.4245
2014-09-19,2.0134
2014-09-22,-4.1667
2014-09-23,5.9497
2014-09-24,-4.9676
2014-09-25,5.4545
2014-09-26,-11.8534
2014-09-29,15.1589
2014-09-30,-2.017
2014-10-01,-11.592600000000001
2014-10-02,0.0
2014-10-03,7.4755
2014-10-06,-17.6739
2014-10-07,15.651
2014-10-08,-13.7725
2014-10-09,-0.2778
2014-10-10,-8.6351
2014-10-13,2.439
2014-10-14,0.2976
2014-10-15,-2.6706
2014-10-16,7.0122
2014-10-17,-5.4131
2014-10-20,-3.6145
2014-10-21,0.9375
2014-10-22,-22.9102
2014-10-23,39.3574
2014-10-24,-0.1441
2014-10-27,-4.6176
2014-10-28,-18.9107
2014-10-29,19.403
2014-10-30,-12.1875
2014-10-31,28.1139
2014-11-03,-25.8333
2014-11-04,28.839
2014-11-05,-0.2907
2014-11-06,-18.0758
2014-11-07,0.0
2014-11-10,13.879
2014-11-11,-2.5
2014-11-12,53.8462
2014-11-13,-15.625
2014-11-14,-5.9259
2014-11-17,7.0866
2014-11-18,5.8824
2014-11-19,-3.4722
2014-11-20,4.3165
2014-11-21,3.7931
2014-11-24,0.9967
2014-11-25,0.0
2014-11-26,-8.5526
2014-11-28,8.9928
2014-12-01,-33.9934
2014-12-02,1.0
2014-12-03,25.2475
2014-12-04,-18.5771
2014-12-05,16.5049
2014-12-08,300.0
2014-12-09,41.6667
2014-12-10,27.0588
2014-12-11,-9.7222
2014-12-12,-14.8718
2014-12-15,-9.6386
2014-12-16,6.6667
2014-12-17,20.625
2014-12-18,-4.6632
2014-12-19,-11.9565
2014-12-22,-28.2407
2014-12-23,-22.5806
2014-12-24,-11.1111
2014-12-26,-12.5
2014-12-29,-14.2857
2014-12-30,-31.6667
2014-12-31,-12.1951
2015-01-02,3.8194
2015-01-05,4.3478
2015-01-06,17.9487
2015-01-07,26.087
2015-01-08,-13.3621
2015-01-09,-7.9602
2015-01-12,-1.8919000000000001
2015-01-13,-9.6419
2015-01-14,-1.5244
2015-01-15,-12.6935
2015-01-16,13.4752
2015-01-20,-10.9375
2015-01-21,-10.1754
2015-01-22,-22.6563
2015-01-23,-21.7172
2015-01-26,-10.9677
2015-01-27,-24.6377
2015-01-28,-7.6923
2015-01-29,47.9167
2015-01-30,-11.9718
2015-02-02,-2.4
2015-02-03,-1.6393
2015-02-04,21.6667
2015-02-05,-6.8493
2015-02-06,-15.4412
2015-02-09,-4.3478
2015-02-10,-10.9091
2015-02-11,14.2857
2015-02-12,1.7856999999999998
2015-02-13,-1.7544
2015-02-17,-7.1429
2015-02-18,4.8077
2015-02-19,-9.1743
2015-02-20,13.1313
2015-02-23,-14.2857
2015-02-24,-2.0833
2015-02-25,-4.2553
2015-02-26,4.4444
2015-02-27,-26.5957
2015-03-02,15.942
2015-03-03,12.5
2015-03-04,3.3333
2015-03-05,-3.2258
2015-03-06,-14.4444
2015-03-09,-9.0909
2015-03-10,14.2857
2015-03-11,-2.5
2015-03-12,-5.1282
2015-03-13,0.0
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,-24.3243
2015-03-19,28.5714
2015-03-20,-8.3333
2015-03-23,0.0
2015-03-24,-3.0303
2015-03-25,-4.6875
2015-03-26,-4.918
2015-03-27,0.0
2015-03-30,-3.4483
2015-03-31,-8.9286
2015-04-01,3.9215999999999998
2015-04-02,5.6604
2015-04-06,-5.3571
2015-04-07,5.6604
2015-04-08,-5.3571
2015-04-09,15.0943
2015-04-13,0.0
2015-04-14,21.3115
2015-04-15,4.0541
2015-04-16,-24.6753
2015-04-17,0.0
2015-04-20,34.4828
2015-04-21,-24.359
2015-04-22,8.4746
2015-04-24,0.0
2015-04-27,17.1875
2015-04-28,-10.6667
2015-04-29,28.3582
2015-04-30,-4.6512
2015-05-01,4.878
2015-05-04,-9.3023
2015-05-06,-14.1026
2015-05-07,22.3881
2015-05-08,-12.1951
2015-05-11,0.0
2015-05-12,4.1667
2015-05-13,2.6667
2015-05-15,-7.7922
2015-05-18,-1.4085
2015-05-19,-4.2857
2015-05-20,5.9701
2015-05-21,5.6338
2015-05-22,-10.6667
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,11.9403
2015-05-29,2.6667
2015-06-01,-12.987
2015-06-02,0.0
2015-06-03,0.0
2015-06-04,1.4925
2015-06-05,1.4706000000000001
2015-06-08,2.8986
2015-06-11,-2.8169
2015-06-12,20.2899
2015-06-15,-16.8675
2015-06-16,0.0
2015-06-17,-2.8986
2015-06-18,0.0
2015-06-19,2.9851
2015-06-22,13.0435
2015-06-23,-21.7949
2015-06-24,9.8361
2015-06-29,2.9851
2015-06-30,-14.4928
2015-07-01,8.4746
2015-07-02,6.25
2015-07-06,-13.2353
2015-07-07,28.8136
2015-07-08,-11.8421
2015-07-09,10.4478
2015-07-10,-2.7027
2015-07-13,0.0
2015-07-14,-4.1667
2015-07-15,-27.5362
2015-07-16,12.0
2015-07-17,14.2857
2015-07-20,15.625
2015-07-21,-24.3243
2015-07-22,0.0
2015-07-23,14.2857
2015-07-24,-12.5
2015-07-27,0.0
2015-07-28,0.0
2015-07-29,19.6429
2015-07-30,-14.9254
2015-07-31,1.7544
2015-08-03,10.3448
2015-08-04,-12.5
2015-08-05,0.0
2015-08-06,-10.7143
2015-08-07,-4.0
2015-08-10,0.0
2015-08-11,0.0
2015-08-12,0.0
2015-08-13,0.0
2015-08-14,0.0
2015-08-17,0.0
2015-08-18,10.4167
2015-08-19,9.434
2015-08-20,-13.7931
2015-08-21,-4.0
2015-08-24,-16.6667
2015-08-26,0.0
2015-08-28,35.0
2015-08-31,-25.9259
2015-09-01,0.0
2015-09-02,-7.5
2015-09-03,110.8108
2015-09-04,-48.7179
2015-09-09,0.0
2015-09-10,40.0
2015-09-11,14.2857
2015-09-14,-37.5
2015-09-16,52.5
2015-09-18,-44.2623
2015-09-21,17.647100000000002
2015-09-22,10.0
2015-09-23,18.1818
2015-09-25,1.9231
2015-09-29,-24.5283
2015-09-30,12.5
2015-10-01,0.0
2015-10-02,-11.1111
2015-10-06,0.0
2015-10-07,-15.0
2015-10-08,17.647100000000002
2015-10-09,-15.0
2015-10-12,-5.8824
2015-10-13,25.0
2015-10-14,12.5
2015-10-15,-22.2222
2015-10-19,14.2857
2015-10-20,5.0
2015-10-21,-4.7619
2015-10-22,12.5
2015-10-23,-11.1111
2015-10-26,20.0
2015-10-27,0.0
2015-10-28,-16.6667
2015-10-29,-15.0
2015-10-30,41.1765
2015-11-02,-27.0833
2015-11-03,5.7143
2015-11-04,-8.1081
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,2.9412000000000003
2015-11-10,0.0
2015-11-11,-8.5714
2015-11-12,12.5
2015-11-13,-16.6667
2015-11-16,0.0
2015-11-17,0.0
2015-11-19,0.0
2015-11-20,6.6667
2015-11-23,-6.25
2015-11-25,0.0
2015-11-30,-26.6667
2015-12-01,-18.1818
2015-12-02,0.0
2015-12-03,0.0
2015-12-04,16.6667
2015-12-07,-23.8095
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,0.0
2015-12-11,37.5
2015-12-14,-27.2727
2015-12-15,31.25
2015-12-16,4.7619
2015-12-17,-4.5455
2015-12-21,0.0
2015-12-22,-19.0476
2015-12-23,-5.8824
2015-12-24,18.75
2015-12-28,-5.2632
2015-12-29,-22.2222
2015-12-31,-21.4286
2016-01-04,27.2727
2016-01-06,14.2857
2016-01-07,-12.5
2016-01-11,0.0
2016-01-13,-7.1429
2016-01-14,-15.3846
2016-01-15,18.1818
2016-01-19,7.6923
2016-01-22,-21.4286
2016-01-26,0.0
2016-01-27,-9.0909
2016-01-28,0.0
2016-01-29,0.0
2016-02-01,0.0
2016-02-02,30.0
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,0.0
2016-02-11,23.0769
2016-02-12,-12.5
2016-02-16,-7.1429
2016-02-18,7.6923
2016-02-19,0.0
2016-02-23,-21.4286
2016-02-24,0.0
2016-02-25,0.0
2016-02-29,45.4545
2016-03-01,-12.5
2016-03-02,0.0
2016-03-03,0.0
2016-03-04,142.8571
2016-03-07,-20.5882
2016-03-08,-22.2222
2016-03-09,-23.8095
2016-03-11,0.0
2016-03-14,31.25
2016-03-16,-23.8095
2016-03-17,81.25
2016-03-18,-27.5862
2016-03-22,0.0
2016-03-23,-14.2857
2016-03-24,5.5556
2016-03-29,-5.2632
2016-03-30,-11.4815
2016-03-31,0.4184
2016-04-01,0.0
2016-04-04,-62.9167
2016-04-05,17.9775
2016-04-06,-0.9524
2016-04-08,0.0
2016-04-11,130.7692
2016-04-13,-40.0
2016-04-14,0.0
2016-04-15,0.0
2016-04-18,66.6667
2016-04-19,0.0
2016-04-21,-50.0
2016-04-22,50.0
2016-05-02,-11.1111
2016-05-04,0.0
2016-05-05,0.625
2016-05-06,-0.6211
2016-05-11,0.0
2016-05-16,25.0
2016-05-17,0.0
2016-05-19,0.0
2016-05-20,4.0
2016-05-23,-3.8462
2016-05-24,-6.0
2016-05-26,19.1489
2016-06-03,-14.2857
2016-06-09,0.0
2016-06-13,0.0
2016-06-15,0.0
2016-06-16,0.0
2016-06-20,0.0
2016-06-22,-4.1667
2016-06-23,0.0
2016-06-27,-30.4348
2016-06-29,0.0
2016-07-01,4.2969
2016-07-05,-4.1199
2016-07-06,4.2969
2016-07-07,37.8277
2016-07-08,-0.8152
2016-07-12,-29.863
2016-07-13,0.0
2016-07-14,0.0
2016-07-21,0.0
2016-07-22,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-08-01,0.0
2016-08-03,43.75
2016-08-04,-27.7174
2016-08-08,35.3383
2016-08-12,-26.1111
2016-08-15,30.8271
2016-08-18,-25.8621
2016-08-19,-0.7752
2016-08-23,0.0
2016-08-24,0.0
2016-08-26,0.0
2016-08-30,0.0
2016-09-02,0.0
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-14,0.0
2016-09-16,0.7813
2016-09-19,30.2326
2016-09-27,-28.5714
2016-10-03,-6.25
2016-10-10,-28.0
2016-10-13,0.0
2016-10-14,53.0864
2016-10-17,0.0
2016-10-18,0.0
2016-10-20,-28.2258
2016-10-21,57.3034
2016-10-24,0.0
2016-10-25,-36.4286
2016-10-28,0.0
2016-11-01,0.0
2016-11-03,0.0
2016-11-04,0.0
2016-11-07,0.0
2016-11-08,57.3034
2016-11-09,-31.4286
2016-11-10,-15.625
2016-11-22,1.8519
2016-11-23,-1.8182
2016-11-28,72.8395
2016-12-01,-41.0714
2016-12-05,0.0
2016-12-06,13.9394
2016-12-07,-13.8298
2016-12-09,0.0
2016-12-12,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-19,0.0
2016-12-21,0.0
2016-12-27,8.642
2016-12-28,445.4545
2016-12-29,-40.0
2016-12-30,66.6667
2017-01-03,0.0
2017-01-04,-8.3333
2017-01-05,-55.4545
2017-01-06,-17.8571
2017-01-09,0.0
2017-01-10,-39.7516
2017-01-11,158.2474
2017-01-18,-52.0958
2017-01-20,0.8333
2017-01-23,-0.8264
2017-01-24,0.0
2017-01-27,100.0
2017-01-30,0.0
2017-01-31,-16.6667
2017-02-01,60.0
2017-02-02,25.0
2017-02-03,0.0
2017-02-07,-2.0
2017-02-08,-59.1837
2017-02-10,100.0
2017-02-13,-18.75
2017-02-14,-3.6538
2017-02-15,-25.7485
2017-02-16,34.6774
2017-02-17,0.0
2017-02-21,-4.1916
2017-02-22,16.6667
2017-02-23,3.3929
2017-02-24,10.5354
2017-02-27,-0.3125
2017-02-28,-2.5078
2017-03-01,10.9325
2017-03-02,-23.0435
2017-03-03,3.3898
2017-03-13,-0.4736
2017-03-14,-0.1464
2017-03-15,0.0
2017-03-17,0.0
2017-03-23,-0.0183
2017-03-24,-48.3776
2017-03-28,85.032
2017-03-29,0.0
2017-03-30,7.4753
2017-03-31,7.1429
2017-04-03,10.7333
2017-04-06,20.4094
2017-04-07,-50.0
2017-04-11,96.4
2017-04-18,-49.0835
2017-04-19,88.8
2017-04-20,1.6949
2017-04-24,0.0
2017-05-02,2.5
2017-05-04,-0.6098
2017-05-05,-6.953
2017-05-17,-17.5824
2017-05-23,-93.5583
2017-05-26,106.9858
2017-05-30,841.0
2017-05-31,-21.3603
2017-06-01,35.1351
2017-06-06,-5.01
2017-06-08,-78.9452
2017-06-09,395.0
2017-06-12,-77.2727
2017-06-13,193.3333
2017-06-15,46.6667
2017-06-16,-22.5207
2017-06-19,-33.3333
2017-06-29,0.0
2017-06-30,59.98
2017-07-07,-36.9921
2017-07-10,58.730199999999996
2017-07-19,-50.0
2017-07-20,0.0
2017-07-25,16.25
2017-07-27,71.6129
2017-07-28,-0.2506
2017-08-04,-48.957300000000004
2017-08-10,23.0618
2017-08-11,0.0
2017-08-17,55.6
2017-08-18,0.0
2017-08-28,-48.5861
2017-09-01,0.0
2017-09-07,99.0
2017-09-14,0.5025
2017-09-19,-0.25
2017-09-20,4.01
2017-09-28,-51.8072
2017-09-29,149.5
2017-10-06,-59.1283
2017-10-09,0.0
2017-11-08,15.1017
2017-11-13,91.246
2017-11-21,-23.154
2017-11-30,0.0
2017-12-01,0.0
2017-12-08,0.0
2017-12-12,0.0145
2017-12-13,-0.0145
2017-12-14,0.0
2017-12-15,0.0
2017-12-20,-5.7971
2017-12-26,-30.7692
2017-12-28,0.0222
2018-01-03,0.0
2018-01-23,-11.1309
2018-01-25,36.475
2018-01-26,-0.348
2018-01-31,-0.3676
2018-02-01,0.0
2018-02-05,-12.3616
2018-02-16,-36.8421
2018-02-23,66.6667
2018-03-09,-12.0
2018-03-16,-13.6364
2018-03-28,-15.7895
2018-04-02,-6.25
2018-04-05,0.0
2018-04-11,0.0
2018-04-27,0.0
2018-05-31,-13.3333
2018-06-01,46.1538
2018-06-04,0.0
2018-06-06,44.2105
2018-06-20,-39.5073
2018-06-22,-21.5686
2018-07-02,107.6923
2018-07-10,-2.5926
2018-07-23,-50.5703
2018-10-12,34.6154
2018-11-05,-42.8571
2018-11-16,0.0
2018-12-28,0.0
2019-03-12,-25.0
2019-04-02,-19.3333
2019-04-24,0.0
2019-05-14,0.0
2019-06-10,-88.6364
2019-08-05,118.1818
2019-08-23,-25.6667
2019-09-12,146.6368
2019-09-17,-59.4545
2019-10-15,348.8789
2019-10-17,169.7303
2019-10-18,0.0
2019-10-28,103.7037
2019-10-29,-20.2455
2019-10-30,-29.3286
2019-11-07,0.0
2019-11-08,77.4194
2019-11-11,0.0
2019-11-14,0.0
2019-11-18,23.6364
2019-11-20,-82.2059
2019-11-22,66.1157
2019-12-09,-19.9005
2019-12-12,235.4037
2019-12-18,-44.2593
2019-12-23,-50.1661
2019-12-30,7.3333
2020-01-07,-18.6335
2020-02-04,15.2672
2020-02-14,19.8675
2020-02-27,-33.7017
2020-03-10,0.0
2020-05-08,25.0
2020-05-12,-86.0
2020-06-01,852.381
2020-06-08,155.0
2020-06-10,-39.2157
2020-06-12,67.7419
2020-06-18,-48.6442
2020-06-24,16.0831
2020-07-20,-6.4516
2020-07-27,0.0
2020-07-29,113.7931
