ticker,XCPL US Equity
2008-12-04,-10.0
2008-12-05,-44.4444
2008-12-08,20.0
2008-12-09,50.0
2008-12-10,-11.1111
2008-12-11,8.75
2008-12-12,-31.0345
2008-12-16,0.0
2008-12-18,0.0
2008-12-19,-25.0
2008-12-22,0.0
2008-12-23,11.1111
2008-12-24,-40.0
2008-12-30,900.0
2008-12-31,3.3333
2009-01-02,-6.4516
2009-01-05,-13.7931
2009-01-06,-25.2
2009-01-07,-41.1765
2009-01-08,-31.8182
2009-01-09,0.0
2009-01-12,3.75
2009-01-13,-5.0602
2009-01-14,1.5228000000000002
2009-01-15,-14.6667
2009-01-16,-6.25
2009-01-20,25.0
2009-01-21,-6.6667
2009-01-22,-10.0
2009-01-23,-11.1111
2009-01-26,12.5
2009-01-27,-12.6984
2009-01-28,-7.2727
2009-01-29,-21.5686
2009-01-30,45.0
2009-02-02,-25.8621
2009-02-03,4.6512
2009-02-04,11.1111
2009-02-05,-12.0
2009-02-06,-20.4545
2009-02-09,-11.4286
2009-02-10,-19.3548
2009-02-11,-19.5
2009-02-12,-5.5901
2009-02-13,-0.6579
2009-02-17,-19.8675
2009-02-18,-0.8264
2009-02-19,-20.0
2009-02-20,-8.3333
2009-02-23,-1.7045
2009-02-24,-6.3584
2009-02-25,-1.2346
2009-02-26,-8.75
2009-02-27,-1.3699
2009-03-02,-1.3889
2009-03-03,-6.338
2009-03-04,-3.7594
2009-03-05,-12.5
2009-03-06,-19.6429
2009-03-09,-11.1111
2009-03-10,17.5
2009-03-11,0.0
2009-03-12,-3.1915
2009-03-13,-3.2967
2009-03-16,6.8182
2009-03-17,-12.766
2009-03-18,14.6341
2009-03-19,24.4681
2009-03-20,159.8291
2009-03-23,-46.7105
2009-03-24,-1.2346
2009-03-25,40.0
2009-03-26,-28.5714
2009-03-27,-10.0
2009-03-30,-11.1111
2009-03-31,-4.6875
2009-04-01,-8.1967
2009-04-02,7.1429
2009-04-03,-1.6667
2009-04-06,-25.4237
2009-04-07,3.4091
2009-04-08,-3.2967
2009-04-09,2.2727
2009-04-13,6.6667
2009-04-14,0.0
2009-04-15,-18.75
2009-04-16,2.5641
2009-04-17,0.0
2009-04-20,0.0
2009-04-21,0.0
2009-04-22,-2.5
2009-04-23,0.0
2009-04-24,-7.6923
2009-04-27,4.1667
2009-04-28,-1.3333
2009-04-29,-5.4054
2009-04-30,-15.7143
2009-05-01,8.4746
2009-05-04,0.0
2009-05-05,3.125
2009-05-06,-3.0303
2009-05-07,0.0
2009-05-08,3.125
2009-05-11,-3.0303
2009-05-12,112.5
2009-05-13,-35.2941
2009-05-14,-18.1818
2009-05-15,11.1111
2009-05-18,-6.25
2009-05-19,-1.3333
2009-05-20,-13.5135
2009-05-21,-7.8125
2009-05-22,8.4746
2009-05-26,0.0
2009-05-27,0.0
2009-05-28,-7.8125
2009-05-29,3.3898
2009-06-01,4.918
2009-06-02,0.0
2009-06-03,-12.5
2009-06-04,0.0
2009-06-05,0.0
2009-06-08,-10.7143
2009-06-09,12.0
2009-06-10,3.5714
2009-06-11,20.6897
2009-06-12,25.7143
2009-06-15,18.1818
2009-06-16,0.0
2009-06-17,0.0
2009-06-18,-25.9615
2009-06-19,3.8961
2009-06-22,36.25
2009-06-23,81.6514
2009-06-24,1.0101
2009-06-25,-25.0
2009-06-26,-13.3333
2009-06-29,-26.1538
2009-06-30,-8.3333
2009-07-01,5.6818
2009-07-02,-5.3763
2009-07-07,-90.9091
2009-07-08,0.0
2009-07-10,920.0
2009-07-13,-17.647100000000002
2009-07-14,-52.381
2009-07-15,0.0
2009-07-16,25.0
2009-07-17,-20.0
2009-07-20,-20.0
2009-07-21,56.25
2009-07-22,-20.0
2009-07-23,5.0
2009-07-24,-9.5238
2009-07-27,5.2632
2009-07-28,-2.5
2009-07-29,0.0
2009-07-30,-2.5641
2009-07-31,0.0
2009-08-03,5.2632
2009-08-04,-17.5
2009-08-05,14.5455
2009-08-06,-2.1164
2009-08-07,2.7027
2009-08-10,-7.8947
2009-08-11,2.8571
2009-08-12,-0.0694
2009-08-13,-0.0347
2009-08-14,0.0
2009-08-17,0.0348
2009-08-18,-0.0347
2009-08-19,-8.2377
2009-08-20,0.0
2009-08-21,-9.0909
2009-08-24,-20.0
2009-08-25,0.0
2009-08-26,-8.3333
2009-08-27,-29.0909
2009-08-28,-10.2564
2009-08-31,100.0
2009-09-01,-42.1429
2009-09-02,1.2346
2009-09-03,-35.3659
2009-09-04,-5.6604
2009-09-08,16.0
2009-09-09,20.6897
2009-09-10,-30.7143
2009-09-11,3.0928
2009-09-14,-20.0
2009-09-15,10.9375
2009-09-16,-32.3944
2009-09-17,0.0
2009-09-18,0.0
2009-09-21,-3.3333
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,-13.7931
2009-09-25,-14.0
2009-09-28,39.5349
2009-09-29,3.3333
2009-09-30,48.3871
2009-10-01,-13.0435
2009-10-02,12.5
2009-10-05,-11.1111
2009-10-06,-12.5
2009-10-07,-18.5714
2009-10-08,8.7719
2009-10-09,-16.129
2009-10-12,15.3846
2009-10-13,-13.3333
2009-10-14,-36.0577
2009-10-15,-12.782
2009-10-16,3.4483
2009-10-19,13.3333
2009-10-20,-11.7647
2009-10-21,-6.6667
2009-10-22,7.1429
2009-10-23,0.0
2009-10-26,-6.6667
2009-10-27,7.1429
2009-10-28,-6.6667
2009-10-29,-14.2857
2009-10-30,-12.5
2009-11-02,-2.9762
2009-11-03,-0.6135
2009-11-04,17.284
2009-11-05,-14.7368
2009-11-06,-1.2346
2009-11-09,-26.25
2009-11-10,-21.1864
2009-11-11,5.3763
2009-11-12,63.2653
2009-11-13,0.0
2009-11-16,-16.25
2009-11-17,0.0
2009-11-18,-29.8507
2009-11-19,4.2553
2009-11-20,6.1224
2009-11-23,0.0
2009-11-24,2.8846
2009-11-25,-2.8037
2009-11-27,2.8846
2009-11-30,-10.2804
2009-12-01,0.0
2009-12-02,16.6667
2009-12-03,-21.4286
2009-12-04,27.2727
2009-12-07,0.0
2009-12-08,0.0
2009-12-09,-21.4286
2009-12-10,0.0
2009-12-11,0.0
2009-12-14,0.0
2009-12-15,-5.6818
2009-12-16,-22.8916
2009-12-17,12.5
2009-12-18,-8.3333
2009-12-21,0.0
2009-12-22,1.5152
2009-12-23,-4.4776
2009-12-24,12.5
2009-12-28,-11.1111
2009-12-29,0.0
2009-12-30,-4.6875
2009-12-31,93.4426
2010-01-04,-10.1695
2010-01-05,8.4906
2010-01-06,-2.6087
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,-1.7856999999999998
2010-01-12,-3.6364
2010-01-13,-1.8868
2010-01-14,23.0769
2010-01-15,25.0
2010-01-19,50.0
2010-01-20,-50.0
2010-01-21,-10.8333
2010-01-22,4.6729
2010-01-25,-19.6429
2010-01-26,4.4444
2010-01-27,2.1277
2010-01-28,19.7917
2010-01-29,-13.913
2010-02-01,-11.1111
2010-02-02,3.4091
2010-02-03,-3.2967
2010-02-04,-15.9091
2010-02-05,8.1081
2010-02-08,-6.25
2010-02-09,-14.6667
2010-02-10,3.125
2010-02-11,6.0606
2010-02-12,2.8571
2010-02-16,0.0
2010-02-17,-6.9444
2010-02-18,7.4627
2010-02-19,-11.1111
2010-02-22,4.6875
2010-02-23,-1.4925
2010-02-24,-3.0303
2010-02-25,-4.6875
2010-02-26,4.918
2010-03-01,-4.6875
2010-03-02,0.0
2010-03-03,0.0
2010-03-04,21.3115
2010-03-05,-13.5135
2010-03-08,-9.375
2010-03-09,10.3448
2010-03-10,-9.375
2010-03-11,6.8966
2010-03-12,16.129
2010-03-15,0.0
2010-03-16,-2.7778
2010-03-17,-4.2857
2010-03-18,-8.9552
2010-03-19,0.0
2010-03-22,0.0
2010-03-23,-4.918
2010-03-24,5.1724
2010-03-25,1.6393
2010-03-26,-12.9032
2010-03-30,7.4074
2010-03-31,6.8966
2010-04-01,-6.4516
2010-04-05,-6.8966
2010-04-06,9.2593
2010-04-07,-18.6441
2010-04-08,0.0
2010-04-09,-4.1667
2010-04-12,-2.1739
2010-04-13,-15.5556
2010-04-14,-2.6316
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,-18.9189
2010-04-20,0.0
2010-04-21,-10.0
2010-04-22,11.1111
2010-04-23,-3.3333
2010-04-26,-10.3448
2010-04-27,0.0
2010-04-28,11.538499999999999
2010-04-29,17.2414
2010-04-30,-20.5882
2010-05-03,-18.5185
2010-05-04,-4.5455
2010-05-05,0.0
2010-05-06,-14.2857
2010-05-07,-11.1111
2010-05-10,31.25
2010-05-11,-9.5238
2010-05-12,-5.2632
2010-05-13,0.0
2010-05-14,-22.2222
2010-05-17,-7.1429
2010-05-18,-15.3846
2010-05-19,-9.0909
2010-05-20,10.0
2010-05-21,-9.0909
2010-05-24,0.0
2010-05-25,-20.0
2010-05-26,62.5
2010-05-27,-23.0769
2010-05-28,-20.0
2010-06-01,0.0
2010-06-02,0.0
2010-06-03,62.5
2010-06-04,-38.4615
2010-06-07,0.0
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,-25.0
2010-06-11,66.6667
2010-06-14,0.0
2010-06-15,-40.0
2010-06-16,0.0
2010-06-17,0.0
2010-06-18,0.0
2010-06-21,-16.6667
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,-40.0
2010-06-29,66.6667
2010-06-30,-40.0
2010-07-01,66.6667
2010-07-02,0.0
2010-07-06,-40.0
2010-07-07,66.6667
2010-07-08,0.0
2010-07-12,-40.0
2010-07-13,0.0
2010-07-14,0.0
2010-07-15,0.0
2010-07-19,0.0
2010-07-20,0.0
2010-07-21,-33.3333
2010-07-22,50.0
2010-07-23,0.0
2010-07-26,66.6667
2010-07-27,20.0
2010-07-28,-16.6667
2010-07-29,0.0
2010-07-30,0.0
2010-08-02,0.0
2010-08-03,-60.0
2010-08-04,50.0
2010-08-05,66.6667
2010-08-06,-40.0
2010-08-09,0.0
2010-08-10,66.6667
2010-08-11,-40.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,66.6667
2010-08-17,-40.0
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,-33.3333
2010-08-26,0.0
2010-08-27,-60.0
2010-08-30,0.0
2010-08-31,-40.0
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-07,33.3333
2010-09-08,147.1875
2010-09-09,0.0
2010-09-10,0.0
2010-09-13,-29.2035
2010-09-14,0.0
2010-09-15,-35.7143
2010-09-16,0.0
2010-09-17,0.0
2010-09-21,-11.1111
2010-09-23,0.0
2010-09-27,1175.0
2010-09-28,-82.3529
2010-09-29,0.0
2010-10-01,0.0
2010-10-05,-0.1389
2010-10-06,-42.1419
2010-10-07,0.0
2010-10-08,-39.7837
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,43.7126
2010-10-14,-11.1111
2010-10-15,-12.5
2010-10-18,-10.0
2010-10-19,11.1111
2010-10-20,-10.5357
2010-10-22,0.0
2010-10-25,0.0
2010-10-26,91.6168
2010-10-27,-16.6667
2010-10-28,0.0
2010-10-29,10.0
2010-11-01,9.0909
2010-11-02,8.3333
2010-11-03,20.0
2010-11-04,2.5641
2010-11-05,6.25
2010-11-08,11.7647
2010-11-09,-21.0526
2010-11-10,-25.3333
2010-11-11,-8.9286
2010-11-12,-15.6863
2010-11-15,-30.2326
2010-11-16,-36.6667
2010-11-17,-20.3947
2010-11-18,65.2893
2010-11-19,0.0
2010-11-22,-34.0
2010-11-23,0.0
2010-11-24,15.1515
2010-11-26,-2.6316
2010-11-29,-18.2432
2010-11-30,15.7025
2010-12-01,-14.2857
2010-12-02,-23.3333
2010-12-03,-4.3478
2010-12-06,0.0
2010-12-07,-6.25
2010-12-08,-3.0303
2010-12-09,0.0
2010-12-10,-20.0
2010-12-13,-10.9375
2010-12-14,23.6842
2010-12-15,4.2553
2010-12-17,29.2517
2010-12-20,0.0
2010-12-21,-7.3684
2010-12-23,81.8182
2010-12-27,-49.0625
2010-12-28,7.9755
2010-12-29,-9.0909
2010-12-30,0.0
2010-12-31,58.75
2011-01-03,-24.4094
2011-01-04,-8.3333
2011-01-05,0.0
2011-01-06,0.0
2011-01-10,-9.0909
2011-01-11,0.0
2011-01-12,0.0
2011-01-13,0.0
2011-01-14,10.0
2011-01-18,0.0
2011-01-19,-9.0909
2011-01-20,0.0
2011-01-21,10.0
2011-01-25,-9.0909
2011-01-26,0.0
2011-01-27,-10.0
2011-01-28,1.3889
2011-01-31,0.0
2011-02-01,-1.3699
2011-02-02,9.7222
2011-02-03,-13.9241
2011-02-04,13.9706
2011-02-07,-7.0968
2011-02-08,0.0
2011-02-09,0.0
2011-02-15,0.0
2011-02-16,7.6389
2011-02-18,-7.0968
2011-02-22,122.2222
2011-02-23,-30.0
2011-02-24,17.8571
2011-02-25,0.0
2011-02-28,-6.0606
2011-03-01,6.4516
2011-03-02,9.0909
2011-03-03,0.0
2011-03-04,55.5556
2011-03-07,-28.5714
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,10.0
2011-03-11,13.6364
2011-03-14,-16.0
2011-03-15,36.6071
2011-03-16,-47.2767
2011-03-17,-26.4463
2011-03-18,-11.236
2011-03-21,-3.7975
2011-03-22,-8.5526
2011-03-23,-28.777
2011-03-24,10.101
2011-03-25,-6.422
2011-03-28,-2.9412000000000003
2011-03-29,-19.1919
2011-03-30,0.0
2011-03-31,-17.5
2011-04-01,-3.0303
2011-04-04,-3.125
2011-04-05,-6.4516
2011-04-06,6.8966
2011-04-07,-4.8387
2011-04-08,25.4237
2011-04-11,4.0541
2011-04-12,-9.0909
2011-04-13,0.0
2011-04-14,11.4286
2011-04-15,-24.359
2011-04-18,8.4746
2011-04-19,-3.125
2011-04-20,20.9677
2011-04-21,-6.6667
2011-04-25,-11.4286
2011-04-26,8.0645
2011-04-27,-4.4776
2011-04-28,-7.8125
2011-04-29,3.3898
2011-05-02,0.0
2011-05-03,-24.5902
2011-05-04,-17.3913
2011-05-05,18.4211
2011-05-06,-6.6667
2011-05-09,-4.7619
2011-05-10,-25.0
2011-05-11,-20.0
2011-05-12,33.3333
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,-9.375
2011-05-18,-10.3448
2011-05-19,11.538499999999999
2011-05-20,58.6207
2011-05-23,-30.4348
2011-05-24,0.0
2011-05-25,-9.375
2011-05-26,-6.8966
2011-05-27,-11.1111
2011-05-31,8.3333
2011-06-01,0.0
2011-06-02,-38.4615
2011-06-03,-12.5
2011-06-06,-7.1429
2011-06-07,0.0
2011-06-08,38.4615
2011-06-09,-11.1111
2011-06-10,0.0
2011-06-13,-12.5
2011-06-14,0.0
2011-06-15,0.0
2011-06-16,-28.5714
2011-06-17,30.0
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,-23.0769
2011-06-23,60.0
2011-06-24,-18.75
2011-06-27,-38.4615
2011-06-28,37.5
2011-06-29,18.1818
2011-06-30,-23.0769
2011-07-01,-20.0
2011-07-05,0.0
2011-07-06,25.0
2011-07-07,0.0
2011-07-08,-20.0
2011-07-11,0.0
2011-07-12,25.0
2011-07-13,-20.0
2011-07-14,25.0
2011-07-19,0.0
2011-07-20,0.0
2011-07-21,-20.0
2011-07-22,0.0
2011-07-26,0.0
2011-07-28,0.0
2011-07-29,0.0
2011-08-02,0.0
2011-08-04,25.0
2011-08-05,-20.0
2011-08-08,-25.0
2011-08-09,33.3333
2011-08-10,0.0
2011-08-11,0.0
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,-25.0
2011-08-19,0.0
2011-08-23,83.3333
2011-08-24,-27.2727
2011-08-25,0.0
2011-08-26,0.0
2011-09-02,0.0
2011-09-07,0.0
2011-09-09,-37.5
2011-09-12,0.0
2011-09-13,0.0
2011-09-14,0.0
2011-09-15,0.0
2011-09-16,100.0
2011-09-19,-50.0
2011-09-20,0.0
2011-09-21,0.0
2011-09-22,0.0
2011-09-26,20.0
2011-09-27,0.0
2011-09-28,-16.6667
2011-09-29,-40.0
2011-10-03,0.0
2011-10-04,0.0
2011-10-05,0.0
2011-10-06,100.0
2011-10-07,-16.6667
2011-10-10,0.0
2011-10-12,0.0
2011-10-14,-40.0
2011-10-18,0.0
2011-10-19,66.6667
2011-10-20,20.0
2011-10-21,0.0
2011-10-24,-50.0
2011-10-25,233.3333
2011-10-26,-40.0
2011-10-27,-16.6667
2011-10-28,20.0
2011-10-31,0.0
2011-11-01,-16.6667
2011-11-02,60.0
2011-11-03,-37.5
2011-11-04,0.0
2011-11-07,20.0
2011-11-08,0.0
2011-11-09,-50.0
2011-11-10,100.0
2011-11-11,0.0
2011-11-15,-16.6667
2011-11-16,-40.0
2011-11-17,0.0
2011-11-22,66.6667
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,0.0
2011-11-29,20.0
2011-11-30,-16.6667
2011-12-01,0.0
2011-12-05,-40.0
2011-12-06,0.0
2011-12-07,66.6667
2011-12-08,-40.0
2011-12-09,0.0
2011-12-12,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-19,0.0
2011-12-20,66.6667
2011-12-21,0.0
2011-12-22,-40.0
2011-12-23,66.6667
2011-12-27,-40.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-04,66.6667
2012-01-06,-40.0
2012-01-11,0.0
2012-01-12,0.0
2012-01-17,66.6667
2012-01-18,0.0
2012-01-19,20.0
2012-01-20,-50.0
2012-01-23,100.0
2012-01-24,0.0
2012-01-25,-16.6667
2012-01-27,20.0
2012-01-30,0.0
2012-02-02,0.0
2012-02-03,0.0
2012-02-06,-16.6667
2012-02-07,0.0
2012-02-08,0.0
2012-02-09,-40.0
2012-02-16,100.0
2012-02-21,-16.6667
2012-02-22,-40.0
2012-02-23,100.0
2012-02-24,-16.6667
2012-02-27,20.0
2012-02-28,216.6667
2012-02-29,-26.3158
2012-03-01,-28.5714
2012-03-02,-40.0
2012-03-05,6.6667
2012-03-06,-12.5
2012-03-15,-14.2857
2012-03-20,-33.3333
2012-04-04,25.0
2012-04-05,16.0
2012-04-11,0.0
2012-04-20,-65.5172
2012-04-23,-40.0
2012-04-24,16.6667
2012-04-27,-21.4286
2012-04-30,0.0
2012-05-01,0.0
2012-05-02,63.6364
2012-05-03,-38.8889
2012-05-04,0.0
2012-05-08,-72.5
2012-05-09,0.0
2012-05-10,1156.1983
2012-05-11,5.2632
2012-05-14,0.0
2012-05-18,-91.0
2012-05-21,1511.1111
2012-05-22,-82.7586
2012-05-24,480.0
2012-05-25,-62.069
2012-05-31,127.2727
2012-06-01,-20.0
2012-06-04,0.0
2012-06-06,0.0
2012-06-07,0.0
2012-06-12,0.0
2012-06-20,0.0
2012-06-21,-45.0
2012-06-25,0.0
2012-07-16,0.0
2012-07-26,36.3636
2012-08-01,-26.6667
2012-08-09,0.0
2012-08-14,0.0
2012-08-15,172.7273
2012-08-16,0.0
2012-09-18,-63.3333
2012-09-19,0.0
2012-10-26,9.0909
2012-11-13,25.0
2012-11-14,0.0
2012-11-20,-33.3333
2012-11-28,0.0
2012-11-30,50.0
2012-12-17,-33.3333
2012-12-18,0.0
2012-12-20,0.0
2012-12-21,0.0
2012-12-27,-50.0
2013-01-28,40.0
2013-01-30,0.0
2013-02-14,0.0
2013-03-04,0.0
2013-03-26,0.0
2013-04-05,28.5714
2013-04-08,2.2222
2013-04-09,-23.913
2013-04-19,0.0
2013-04-24,-28.5714
2013-05-06,-40.0
2013-05-29,133.3333
2013-05-30,-14.2857
2013-05-31,50.0
2013-06-03,-5.5556
2013-06-04,5.8824
2013-06-05,1.1111
2013-06-06,-12.0879
2013-06-07,0.0
2013-06-10,-10.0
2013-06-11,25.0
2013-06-13,-20.0
2013-06-14,4.1667
2013-06-27,-20.0
2013-07-10,0.0
2013-07-11,-33.3333
2013-07-12,0.0
2013-07-17,0.0
2013-07-24,-75.0
2013-07-26,100.0
2013-07-29,-25.0
2013-07-30,20.0
2013-07-31,22.2222
2013-08-01,-31.8182
2013-08-02,0.0
2013-08-05,20.0
2013-08-08,-16.6667
2013-08-09,-33.3333
2013-08-13,0.0
2013-08-15,-40.0
2013-08-19,200.0
2013-08-30,-61.1111
2013-09-03,155.3571
2013-09-04,-38.4615
2013-09-05,24.4318
2013-09-06,10.9589
2013-09-09,-1.2346
2013-09-10,-62.5
2013-09-11,15.5556
2013-09-12,-9.6154
2013-09-13,-9.5745
2013-09-16,20.0
2013-09-17,-29.4118
2013-09-18,0.0
2013-09-19,2.7778
2013-09-20,0.0
2013-09-23,12.1622
2013-09-24,-48.1928
2013-09-25,-18.6047
2013-09-26,-31.4286
2013-09-27,8.3333
2013-09-30,-7.6923
2013-10-01,-8.3333
2013-10-02,31.8182
2013-10-03,-10.3448
2013-10-04,-19.2308
2013-10-07,4.7619
2013-10-08,-4.5455
2013-10-09,4.7619
2013-10-10,-13.6364
2013-10-11,0.0
2013-10-15,-15.7895
2013-10-16,-18.75
2013-10-17,38.4615
2013-10-18,-27.7778
2013-10-21,23.0769
2013-10-23,-12.5
2013-10-24,-21.4286
2013-10-25,27.2727
2013-10-28,-21.4286
2013-10-29,45.4545
2013-10-30,-18.75
2013-10-31,0.0
2013-11-01,0.0
2013-11-04,0.0
2013-11-05,7.6923
2013-11-06,-21.4286
2013-11-07,0.0
2013-11-08,-9.0909
2013-11-11,0.0
2013-11-12,0.0
2013-11-13,10.0
2013-11-14,27.2727
2013-11-15,-7.1429
2013-11-18,-38.4615
2013-11-19,0.0
2013-11-20,0.0
2013-11-21,0.0
2013-11-22,0.0
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,-25.0
2013-12-02,0.0
2013-12-03,33.3333
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,-25.0
2013-12-09,66.6667
2013-12-10,-20.0
2013-12-11,-25.0
2013-12-12,33.3333
2013-12-13,-25.0
2013-12-16,-16.6667
2013-12-17,60.0
2013-12-18,-25.0
2013-12-19,33.3333
2013-12-20,-25.0
2013-12-24,0.0
2013-12-26,-16.6667
2013-12-27,20.0
2013-12-30,-16.6667
2013-12-31,0.0
2014-01-07,20.0
2014-01-08,0.0
2014-01-09,-16.6667
2014-01-10,20.0
2014-01-14,0.0
2014-01-15,-16.6667
2014-01-17,60.0
2014-01-21,0.0
2014-01-23,-25.0
2014-01-24,33.3333
2014-01-27,-25.0
2014-01-28,-16.6667
2014-01-29,0.0
2014-01-30,60.0
2014-01-31,0.0
2014-02-03,0.0
2014-02-04,25.0
2014-02-05,10.0
2014-02-06,-9.0909
2014-02-07,10.0
2014-02-10,-9.0909
2014-02-11,-20.0
2014-02-12,0.0
2014-02-13,-25.0
2014-02-14,33.3333
2014-02-18,25.0
2014-02-19,-20.0
2014-02-20,-25.0
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-26,0.0
2014-02-27,0.0
2014-02-28,0.0
2014-03-03,0.0
2014-03-04,33.3333
2014-03-05,-25.0
2014-03-06,33.3333
2014-03-07,0.0
2014-03-10,-25.0
2014-03-12,0.0
2014-03-13,66.6667
2014-03-14,-20.0
2014-03-18,0.0
2014-03-19,-25.0
2014-03-21,116.6667
2014-03-24,-15.3846
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,18.1818
2014-03-28,-15.3846
2014-03-31,18.1818
2014-04-01,-23.0769
2014-04-02,10.0
2014-04-03,-9.0909
2014-04-04,10.0
2014-04-07,0.0
2014-04-08,-27.2727
2014-04-09,0.0
2014-04-10,37.5
2014-04-11,0.0
2014-04-14,-27.2727
2014-04-15,0.0
2014-04-16,62.5
2014-04-17,-23.0769
2014-04-21,170.0
2014-04-22,-51.8519
2014-04-23,-15.3846
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,-9.0909
2014-04-29,0.0
2014-04-30,-20.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,-25.0
2014-05-06,33.3333
2014-05-07,0.0
2014-05-08,-25.0
2014-05-09,-16.6667
2014-05-12,20.0
2014-05-13,33.3333
2014-05-14,-25.0
2014-05-15,-16.6667
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,20.0
2014-05-21,0.0
2014-05-22,-16.6667
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,0.0
2014-05-30,0.0
2014-06-02,0.0
2014-06-03,20.0
2014-06-05,-16.6667
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,-40.0
2014-06-12,66.6667
2014-06-13,-40.0
2014-06-16,66.6667
2014-06-17,-40.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,0.0
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,0.0
2014-07-08,0.0
2014-07-10,0.0
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-18,0.0
2014-07-25,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,0.0
2014-08-01,0.0
2014-08-04,0.0
2014-08-06,0.0
2014-08-08,0.0
2014-08-11,0.0
2014-08-13,0.0
2014-08-14,0.0
2014-08-15,66.6667
2014-08-18,-40.0
2014-08-19,0.0
