ticker,AXSM US Equity
2016-04-14,0.715
2016-04-15,-0.2028
2016-04-18,2.0325
2016-04-19,-0.2988
2016-04-20,-0.1998
2016-04-21,0.3003
2016-04-22,-0.5988
2016-04-25,-0.4016
2016-04-26,10.6855
2016-04-27,13.2969
2016-04-28,-0.2412
2016-04-29,-7.7357
2016-05-02,-2.6201
2016-05-03,-5.2018
2016-05-04,5.4872
2016-05-05,0.4484
2016-05-06,1.5179
2016-05-09,-2.5506
2016-05-10,0.0903
2016-05-11,0.8115
2016-05-12,1.8784
2016-05-13,-6.4969
2016-05-16,-4.507
2016-05-17,2.9499
2016-05-18,-5.0621
2016-05-19,0.8048
2016-05-20,2.7944
2016-05-23,0.0
2016-05-24,-3.3981
2016-05-25,-9.6482
2016-05-26,-2.4472
2016-05-27,-8.5519
2016-05-31,-2.1197
2016-06-01,-0.8917
2016-06-02,-3.599
2016-06-03,2.1333
2016-06-06,3.1332
2016-06-07,2.2785
2016-06-08,2.4752
2016-06-09,-1.087
2016-06-10,0.1221
2016-06-13,-14.7561
2016-06-14,-9.299
2016-06-15,4.8896
2016-06-16,4.5113
2016-06-17,-8.777
2016-06-20,-2.6814
2016-06-21,8.2658
2016-06-22,4.0419
2016-06-23,6.5468
2016-06-24,-4.1188
2016-06-27,7.7465
2016-06-28,-1.6993
2016-06-29,-0.6649
2016-06-30,0.9371
2016-07-01,-0.9284
2016-07-05,-3.8822
2016-07-06,1.1142
2016-07-07,0.9642
2016-07-08,4.6385
2016-07-11,2.3468
2016-07-12,4.2038
2016-07-13,-3.7897
2016-07-14,-2.033
2016-07-15,4.4099
2016-07-18,0.2484
2016-07-19,-2.4783
2016-07-20,2.4142
2016-07-21,-1.4888
2016-07-22,-2.267
2016-07-25,0.7732
2016-07-26,-0.3836
2016-07-27,2.439
2016-07-28,-0.2506
2016-07-29,-1.7588
2016-08-01,-0.3836
2016-08-02,-2.0539
2016-08-03,1.3106
2016-08-04,-4.7865
2016-08-05,4.4837
2016-08-08,0.13
2016-08-09,-1.1688
2016-08-10,-0.2628
2016-08-11,-4.6113
2016-08-12,2.7624
2016-08-15,-5.7796
2016-08-16,4.4223
2016-08-17,-0.4098
2016-08-18,1.7833
2016-08-19,1.6173
2016-08-22,0.5305
2016-08-23,-0.9235
2016-08-24,-1.8641999999999999
2016-08-25,0.9498
2016-08-26,-1.7473
2016-08-29,0.5472
2016-08-30,-2.7211
2016-08-31,1.2587
2016-09-01,0.1381
2016-09-02,0.2759
2016-09-06,-0.4127
2016-09-07,3.453
2016-09-08,1.2016
2016-09-09,-4.0897
2016-09-12,2.0633
2016-09-13,-3.9084
2016-09-14,1.2623
2016-09-15,1.662
2016-09-16,0.1362
2016-09-19,1.9048
2016-09-20,2.6702
2016-09-21,0.5202
2016-09-22,0.7762
2016-09-23,-2.3106999999999998
2016-09-26,-0.5256
2016-09-27,1.321
2016-09-28,2.9987
2016-09-29,-2.6582
2016-09-30,2.4707
2016-10-03,4.9492
2016-10-04,-1.2092
2016-10-05,1.9584000000000001
2016-10-06,4.5618
2016-10-07,-5.6257
2016-10-10,3.4063
2016-10-11,-3.8824
2016-10-12,-2.448
2016-10-13,-6.2735
2016-10-14,-2.4096
2016-10-17,-0.9602
2016-10-18,1.662
2016-10-19,-3.1335
2016-10-20,2.8129
2016-10-21,1.2312
2016-10-24,-0.1351
2016-10-25,-4.1949
2016-10-26,-2.5423999999999998
2016-10-27,2.3188
2016-10-28,-2.6912000000000003
2016-10-31,-2.4745
2016-11-01,6.7164
2016-11-02,-10.4895
2016-11-03,-2.3438
2016-11-04,1.6
2016-11-07,3.1496
2016-11-08,0.7634
2016-11-09,-4.5455
2016-11-10,4.7619
2016-11-11,10.6061
2016-11-14,2.7397
2016-11-15,-2.0
2016-11-16,0.0
2016-11-17,4.0816
2016-11-18,-0.6536
2016-11-21,-0.6579
2016-11-22,-2.649
2016-11-23,-4.0816
2016-11-25,3.5461
2016-11-28,-6.1644
2016-11-29,0.7299
2016-11-30,-5.0725
2016-12-01,-4.5802
2016-12-02,-1.6
2016-12-05,1.626
2016-12-06,2.4
2016-12-07,0.0
2016-12-08,6.25
2016-12-09,-1.4706000000000001
2016-12-12,-5.9701
2016-12-13,-0.7937
2016-12-14,-4.0
2016-12-15,1.6667
2016-12-16,0.0
2016-12-19,4.918
2016-12-20,3.9063
2016-12-21,2.2556
2016-12-22,-2.2059
2016-12-23,3.0075
2016-12-27,2.1898
2016-12-28,-2.1429
2016-12-29,0.0
2016-12-30,-1.4599
2017-01-03,-4.4444
2017-01-04,-1.5504
2017-01-05,0.0
2017-01-06,-4.7244
2017-01-09,-0.8264
2017-01-10,-3.3333
2017-01-11,-3.4483
2017-01-12,-2.6786
2017-01-13,1.8349
2017-01-17,-2.7027
2017-01-18,0.0
2017-01-19,-6.4815
2017-01-20,-1.9802
2017-01-23,-3.0303
2017-01-24,1.0417
2017-01-25,1.0309
2017-01-26,-1.0204
2017-01-27,-1.0309
2017-01-30,-2.0833
2017-01-31,4.2553
2017-02-01,-3.0612
2017-02-02,-4.2105
2017-02-03,3.2967
2017-02-06,-2.1277
2017-02-07,-1.087
2017-02-08,-2.1978
2017-02-09,0.0
2017-02-10,2.2472
2017-02-13,1.0989
2017-02-14,3.2609
2017-02-15,-1.0526
2017-02-16,-8.5106
2017-02-17,-2.907
2017-02-21,4.1916
2017-02-22,-1.1494
2017-02-23,-5.814
2017-02-24,6.1728
2017-02-27,5.814
2017-02-28,0.0
2017-03-01,2.1978
2017-03-02,7.5269
2017-03-03,1.0
2017-03-06,-2.9703
2017-03-07,-9.1837
2017-03-08,5.618
2017-03-09,6.383
2017-03-10,4.0
2017-03-13,0.9615
2017-03-14,-3.8095
2017-03-15,-1.9802
2017-03-16,-1.0101
2017-03-17,-7.1429
2017-03-20,-3.2967
2017-03-21,-18.1818
2017-03-22,-1.3889
2017-03-23,4.2254
2017-03-24,-1.3514
2017-03-27,5.4795
2017-03-28,7.7922
2017-03-29,1.2048
2017-03-30,0.0
2017-03-31,-7.1429
2017-04-03,-5.1282
2017-04-04,-1.3514
2017-04-05,-1.3699
2017-04-06,-1.3889
2017-04-07,4.2254
2017-04-10,1.3514
2017-04-11,6.6667
2017-04-12,1.25
2017-04-13,-3.7037
2017-04-17,-7.0513
2017-04-18,-0.6897
2017-04-19,2.7778
2017-04-20,6.7568
2017-04-21,-2.5316
2017-04-24,3.8961
2017-04-25,0.0
2017-04-26,1.25
2017-04-27,1.2346
2017-04-28,0.0
2017-05-01,-4.878
2017-05-02,1.2821
2017-05-03,-3.7975
2017-05-04,1.3158
2017-05-05,1.2987
2017-05-08,7.6923
2017-05-09,0.0
2017-05-10,-1.1905000000000001
2017-05-11,-2.4096
2017-05-12,2.4691
2017-05-15,1.2048
2017-05-16,-2.3810000000000002
2017-05-17,-8.5366
2017-05-18,1.3333
2017-05-19,7.8947
2017-05-22,7.3171
2017-05-23,-4.5455
2017-05-24,-2.3810000000000002
2017-05-25,-3.6585
2017-05-26,0.0
2017-05-30,2.5316
2017-05-31,-4.9383
2017-06-01,5.1948
2017-06-02,1.2346
2017-06-05,-3.6585
2017-06-06,5.0633
2017-06-07,0.0
2017-06-08,-3.6145
2017-06-09,1.25
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,1.2346
2017-06-19,12.1951
2017-06-20,10.8696
2017-06-21,2.9412000000000003
2017-06-22,2.8571
2017-06-23,-2.7778
2017-06-26,2.8571
2017-06-27,0.9259
2017-06-28,6.422
2017-06-29,-0.8621
2017-06-30,-4.3478
2017-07-03,-3.6364
2017-07-05,-2.8302
2017-07-06,2.9126
2017-07-07,3.7736
2017-07-10,0.0
2017-07-11,4.5455
2017-07-12,3.4783
2017-07-13,0.8403
2017-07-14,-0.8333
2017-07-17,-1.6806999999999999
2017-07-18,-6.8376
2017-07-19,0.0
2017-07-20,1.8349
2017-07-21,0.9009
2017-07-24,1.7856999999999998
2017-07-25,0.0
2017-07-26,7.8947
2017-07-27,-3.252
2017-07-28,3.3613
2017-07-31,-0.813
2017-08-01,-6.5574
2017-08-02,-0.8772
2017-08-03,-0.885
2017-08-04,5.3571
2017-08-07,-3.3898
2017-08-08,4.386
2017-08-09,-1.6806999999999999
2017-08-10,-3.4188
2017-08-11,-4.4248
2017-08-14,-3.7037
2017-08-15,-3.8462
2017-08-16,0.0
2017-08-17,-1.0
2017-08-18,1.0101
2017-08-21,0.0
2017-08-22,-2.5
2017-08-23,-3.5897
2017-08-24,3.1915
2017-08-25,-1.0309
2017-08-28,-1.0417
2017-08-29,3.1579
2017-08-30,3.0612
2017-08-31,0.9901
2017-09-01,-1.9607999999999999
2017-09-05,1.0
2017-09-06,0.0
2017-09-07,-2.9703
2017-09-08,-2.0408
2017-09-11,-3.125
2017-09-12,1.0753
2017-09-13,3.1915
2017-09-14,-2.0619
2017-09-15,4.2105
2017-09-18,3.0303
2017-09-19,5.8824
2017-09-20,2.7778
2017-09-21,0.9009
2017-09-22,-0.8929
2017-09-25,-0.9009
2017-09-26,-0.9091
2017-09-27,0.9174
2017-09-28,0.0
2017-09-29,0.9091
2017-10-02,1.8018
2017-10-03,-0.885
2017-10-04,1.7856999999999998
2017-10-05,5.2632
2017-10-06,3.3333
2017-10-09,-7.2581
2017-10-10,-0.8696
2017-10-11,-2.6316
2017-10-12,-5.4054
2017-10-13,-2.8571
2017-10-16,0.0
2017-10-17,-1.9607999999999999
2017-10-18,2.0
2017-10-19,-2.9412000000000003
2017-10-20,1.0101
2017-10-23,-2.0
2017-10-24,-1.0204
2017-10-25,0.0
2017-10-26,6.1856
2017-10-27,-2.9126
2017-10-30,-4.0
2017-10-31,-1.0417
2017-11-01,0.0
2017-11-02,-6.3158
2017-11-03,10.1124
2017-11-06,-1.0204
2017-11-07,0.0
2017-11-08,-5.1546
2017-11-09,1.087
2017-11-10,6.4516
2017-11-13,-1.0101
2017-11-14,-1.0204
2017-11-15,3.0928
2017-11-16,-2.0
2017-11-17,-4.0816
2017-11-20,-2.1277
2017-11-21,1.087
2017-11-22,5.3763
2017-11-24,5.102
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,1.9417
2017-11-30,7.619
2017-12-01,-6.6372
2017-12-04,-5.2133
2017-12-05,-6.5
2017-12-06,-1.6042999999999998
2017-12-07,1.087
2017-12-08,3.7634
2017-12-11,2.5907
2017-12-12,-4.0404
2017-12-13,0.5263
2017-12-14,-1.5707
2017-12-15,3.1915
2017-12-18,-2.0619
2017-12-19,0.0
2017-12-20,1.0526
2017-12-21,2.0833
2017-12-22,6.6327
2017-12-26,0.0
2017-12-27,-0.4785
2017-12-28,9.6154
2017-12-29,-1.7544
2018-01-02,-2.2321
2018-01-03,-3.1963
2018-01-04,4.717
2018-01-05,0.9009
2018-01-08,-0.8929
2018-01-09,-36.036
2018-01-10,-3.5211
2018-01-11,-0.7299
2018-01-12,-2.9412000000000003
2018-01-16,-10.6061
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,5.0847
2018-01-23,-3.2258
2018-01-24,5.0
2018-01-25,-1.5873
2018-01-26,-3.2258
2018-01-29,-4.1667
2018-01-30,-2.6087
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,-3.5714
2018-02-05,0.0
2018-02-06,-3.7037
2018-02-07,1.9231
2018-02-08,-3.7736
2018-02-09,-1.9607999999999999
2018-02-12,2.0
2018-02-13,3.9215999999999998
2018-02-14,-1.8868
2018-02-15,0.0
2018-02-16,3.8462
2018-02-20,-2.7778
2018-02-21,-0.9524
2018-02-22,-1.9231
2018-02-23,1.9607999999999999
2018-02-26,3.8462
2018-02-27,-1.8519
2018-02-28,-3.7736
2018-03-01,0.0
2018-03-02,5.8824
2018-03-05,0.0
2018-03-06,-0.9259
2018-03-07,4.6729
2018-03-08,-1.7856999999999998
2018-03-09,1.8182
2018-03-12,1.7856999999999998
2018-03-13,1.7544
2018-03-14,-3.4483
2018-03-15,-5.3571
2018-03-16,1.8868
2018-03-19,-1.8519
2018-03-20,-1.8868
2018-03-21,3.8462
2018-03-22,-1.8519
2018-03-23,-0.9434
2018-03-26,-2.8571
2018-03-27,-0.9804
2018-03-28,-6.9307
2018-03-29,4.2553
2018-04-02,-8.1633
2018-04-03,-4.4444
2018-04-04,9.3023
2018-04-05,0.0
2018-04-06,4.2553
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,-2.0408
2018-04-13,4.1667
2018-04-16,0.0
2018-04-17,2.0
2018-04-18,1.9607999999999999
2018-04-19,-1.9231
2018-04-20,0.0
2018-04-23,3.9215999999999998
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,13.2075
2018-04-27,3.3333
2018-04-30,9.6774
2018-05-01,-1.4706000000000001
2018-05-02,-3.7313
2018-05-03,-0.7752
2018-05-04,1.5625
2018-05-07,3.0769
2018-05-08,-1.4925
2018-05-09,3.0303
2018-05-10,-0.7353
2018-05-11,2.2222
2018-05-14,1.4493
2018-05-15,1.4285999999999999
2018-05-16,-1.4085
2018-05-17,0.0
2018-05-18,-1.4285999999999999
2018-05-21,-2.8986
2018-05-22,0.0
2018-05-23,0.0
2018-05-24,-2.9851
2018-05-25,3.0769
2018-05-29,0.0
2018-05-30,-1.4925
2018-05-31,1.5152
2018-06-01,2.9851
2018-06-04,-1.4493
2018-06-05,5.8824
2018-06-06,0.0
2018-06-07,-2.7778
2018-06-08,-1.4285999999999999
2018-06-11,-2.8986
2018-06-12,5.9701
2018-06-13,-4.2254
2018-06-14,0.0
2018-06-15,-5.1471
2018-06-18,0.7752
2018-06-19,-7.6923
2018-06-20,3.3333
2018-06-21,9.6774
2018-06-22,0.0
2018-06-25,-5.8824
2018-06-26,3.125
2018-06-27,-1.5152
2018-06-28,0.0
2018-06-29,-1.5385
2018-07-02,-1.5625
2018-07-03,3.1746
2018-07-05,0.0
2018-07-06,-1.5385
2018-07-09,-1.5625
2018-07-10,-0.7937
2018-07-11,-0.8
2018-07-12,0.0
2018-07-13,1.6129
2018-07-16,-1.5873
2018-07-17,1.6129
2018-07-18,0.0
2018-07-19,-1.5873
2018-07-20,1.6129
2018-07-23,-1.5873
2018-07-24,-3.2258
2018-07-25,-3.3333
2018-07-26,-8.6207
2018-07-27,-1.8868
2018-07-30,0.0
2018-07-31,0.9615
2018-08-01,0.0
2018-08-02,-0.9524
2018-08-03,-0.9615
2018-08-06,-0.9709
2018-08-07,2.9412000000000003
2018-08-08,-2.8571
2018-08-09,0.9804
2018-08-10,-4.8544
2018-08-13,-2.0408
2018-08-14,0.0
2018-08-15,-4.1667
2018-08-16,0.0
2018-08-17,6.5217
2018-08-20,-6.1224
2018-08-21,0.0
2018-08-22,8.6957
2018-08-23,4.0
2018-08-24,-0.9615
2018-08-27,-1.9417
2018-08-28,18.8119
2018-08-29,10.0
2018-08-30,4.5455
2018-08-31,0.0
2018-09-04,2.8986
2018-09-05,-4.2254
2018-09-06,0.0
2018-09-07,-1.4706000000000001
2018-09-10,-5.9701
2018-09-11,4.7619
2018-09-12,-1.5152
2018-09-13,-4.6154
2018-09-14,0.0
2018-09-17,6.4516
2018-09-18,0.0
2018-09-19,-4.5455
2018-09-20,3.1746
2018-09-21,0.0
2018-09-24,1.5385
2018-09-25,3.0303
2018-09-26,-2.9412000000000003
2018-09-27,2.2727
2018-09-28,2.2222
2018-10-01,4.9275
2018-10-02,-6.3536
2018-10-03,9.4395
2018-10-04,-5.1213
2018-10-05,3.4091
2018-10-08,-6.5934
2018-10-09,-5.8824
2018-10-10,-2.8125
2018-10-11,4.8232
2018-10-12,-3.0675
2018-10-15,6.0127
2018-10-16,5.0746
2018-10-17,11.3636
2018-10-18,4.5918
2018-10-19,1.2195
2018-10-22,-5.0602
2018-10-23,0.5076
2018-10-24,-3.2828
2018-10-25,2.6109999999999998
2018-10-26,0.7634
2018-10-29,-2.5253
2018-10-30,1.2953000000000001
2018-10-31,-1.023
2018-11-01,1.292
2018-11-02,2.551
2018-11-05,-3.7313
2018-11-06,0.0
2018-11-07,1.292
2018-11-08,0.0
2018-11-09,-1.2755
2018-11-12,-14.7287
2018-11-13,-12.1212
2018-11-14,-2.7586
2018-11-15,5.3191
2018-11-16,-5.0505
2018-11-19,9.2199
2018-11-20,0.6494
2018-11-21,3.871
2018-11-23,0.9317
2018-11-26,-3.6923
2018-11-27,0.0
2018-11-28,1.5974
2018-11-29,1.8868
2018-11-30,0.6173
2018-12-03,0.0
2018-12-04,-1.8405
2018-12-06,-3.4375
2018-12-07,-4.5306999999999995
2018-12-10,14.9153
2018-12-11,2.0649
2018-12-12,-6.6474
2018-12-13,-4.9536
2018-12-14,-1.9544000000000001
2018-12-17,-7.9734
2018-12-18,-4.6931
2018-12-19,-6.8182
2018-12-20,-8.1301
2018-12-21,-2.6549
2018-12-24,-2.2727
2018-12-26,-4.6512
2018-12-27,-2.439
2018-12-28,9.0
2018-12-31,29.3578
2019-01-02,-4.9645
2019-01-03,-1.1194
2019-01-04,-0.7547
2019-01-07,161.2167
2019-01-08,29.2576
2019-01-09,-14.9775
2019-01-10,-1.8542999999999998
2019-01-11,-0.6748
2019-01-14,3.2609
2019-01-15,4.4737
2019-01-16,1.5112999999999999
2019-01-17,3.2258
2019-01-18,-1.9231
2019-01-22,4.4118
2019-01-23,-2.3474
2019-01-24,0.2404
2019-01-25,3.1175
2019-01-28,-5.3488
2019-01-29,0.1229
2019-01-30,2.2086
2019-01-31,0.7203
2019-02-01,9.8927
2019-02-04,8.243
2019-02-05,1.6032
2019-02-06,-5.4241
2019-02-07,-2.3983
2019-02-08,-4.7009
2019-02-11,3.5874
2019-02-12,-0.8658
2019-02-13,-0.2183
2019-02-14,0.3282
2019-02-15,1.7448000000000001
2019-02-19,-7.9314
2019-02-20,2.2119
2019-02-21,-3.4169
2019-02-22,6.25
2019-02-25,2.4417
2019-02-26,-0.5417
2019-02-27,-6.427
2019-02-28,-7.3341
2019-03-01,-0.2513
2019-03-04,2.0151
2019-03-05,4.4444
2019-03-06,4.7280999999999995
2019-03-07,2.0316
2019-03-08,6.5265
2019-03-11,2.0768
2019-03-12,3.3571
2019-03-13,2.5591
2019-03-14,2.7831
2019-03-15,1.774
2019-03-18,5.2294
2019-03-19,12.9032
2019-03-20,-7.2587
2019-03-21,10.2415
2019-03-22,-1.8127
2019-03-25,25.6923
2019-03-26,-12.2399
2019-03-27,1.8828
2019-03-28,-2.9432
2019-03-29,0.3526
2019-04-01,-5.0597
2019-04-02,1.1103
2019-04-03,-0.6589
2019-04-04,0.958
2019-04-05,5.8394
2019-04-08,0.5517
2019-04-09,-2.5377
2019-04-10,1.3371
2019-04-11,-3.5417
2019-04-12,-3.0958
2019-04-15,6.315
2019-04-16,8.1761
2019-04-17,-3.7468
2019-04-18,0.7383
2019-04-22,0.7328
2019-04-23,5.4233
2019-04-24,0.6274
2019-04-25,4.1771
2019-04-26,5.6254
2019-04-29,1.7564
2019-04-30,-1.2806
2019-05-01,-0.282
2019-05-02,-1.0181
2019-05-03,2.5714
2019-05-06,6.6852
2019-05-07,2.0366
2019-05-08,0.5118
2019-05-09,0.8656
2019-05-10,6.2595
2019-05-13,2.9454000000000002
2019-05-14,0.323
2019-05-15,5.7958
2019-05-16,1.7391
2019-05-17,-1.3675
2019-05-20,-1.6463999999999999
2019-05-21,3.9648
2019-05-22,6.3136
2019-05-23,-6.0582
2019-05-24,4.9215
2019-05-28,1.9005
2019-05-29,-1.1508
2019-05-30,-1.9670999999999998
2019-05-31,-5.9787
2019-06-03,0.8275
2019-06-04,0.3024
2019-06-05,-8.9578
2019-06-06,2.0814
2019-06-07,2.0853
2019-06-10,-2.6328
2019-06-11,-2.7972
2019-06-12,6.0911
2019-06-13,3.7523
2019-06-14,-0.5229
2019-06-17,1.4893
2019-06-18,4.6612
2019-06-19,2.1856
2019-06-20,2.1388
2019-06-21,-4.5041
2019-06-24,-2.8962
2019-06-25,2.173
2019-06-26,-6.4637
2019-06-27,13.1966
2019-06-28,1.4179
2019-07-01,2.7961
2019-07-02,3.589
2019-07-03,-0.3282
2019-07-05,-1.0611
2019-07-08,1.3314
2019-07-09,-2.6277
2019-07-10,-2.3613
2019-07-11,-1.1132
2019-07-12,1.087
2019-07-15,-0.1536
2019-07-16,-1.6538
2019-07-17,-2.151
2019-07-18,1.1191
2019-07-19,-1.7787
2019-07-22,5.8753
2019-07-23,-0.6842
2019-07-24,-1.0716
2019-07-25,0.7737
2019-07-26,6.2956
2019-07-29,-4.1892
2019-07-30,-0.9046
2019-07-31,-3.0049
2019-08-01,1.7255
2019-08-02,-0.9638
2019-08-05,-5.4107
2019-08-06,1.5638
2019-08-07,0.8914
2019-08-08,2.4096
2019-08-09,-0.1569
2019-08-12,-0.1964
2019-08-13,8.7761
2019-08-14,-3.7265
2019-08-15,-14.13
2019-08-16,7.7899
2019-08-19,0.9338
2019-08-20,0.2011
2019-08-21,4.4159
2019-08-22,-2.9988
2019-08-23,-1.5061
2019-08-26,1.2072
2019-08-27,-5.7256
2019-08-28,5.8203
2019-08-29,0.8768
2019-08-30,0.5531
2019-09-03,-4.5972
2019-09-04,2.6771000000000003
2019-09-05,-2.1661
2019-09-06,1.599
2019-09-09,-2.3002000000000002
2019-09-10,1.7348
2019-09-11,2.233
2019-09-12,1.7871000000000001
2019-09-13,4.721
2019-09-16,8.6438
2019-09-17,-3.2579000000000002
2019-09-18,1.9851
2019-09-19,-4.8662
2019-09-20,2.7768
2019-09-23,-4.888
2019-09-24,-3.5321
2019-09-25,3.642
2019-09-26,-7.028
2019-09-27,-11.1781
2019-09-30,-8.3748
2019-10-01,-17.4407
2019-10-02,9.2759
2019-10-03,0.3286
2019-10-04,0.7642
2019-10-07,-1.2459
2019-10-08,0.384
2019-10-09,-2.6776
2019-10-10,-1.123
2019-10-11,2.9813
2019-10-14,0.579
2019-10-15,13.1031
2019-10-16,4.8473
2019-10-17,4.1147
2019-10-18,-6.5719
2019-10-21,4.6578
2019-10-22,-1.8165
2019-10-23,6.2905
2019-10-24,1.349
2019-10-25,0.5582
2019-10-28,-1.9214
2019-10-29,3.5699
2019-10-30,-4.0773
2019-10-31,5.5215
2019-11-01,2.8654
2019-11-04,1.8571
2019-11-05,2.4178
2019-11-06,-0.3096
2019-11-07,-9.6661
2019-11-08,9.4113
2019-11-11,-1.5318
2019-11-12,-1.9944
2019-11-13,4.5991
2019-11-14,2.4125
2019-11-15,5.1672
2019-11-18,-0.7587
2019-11-19,10.7754
2019-11-20,7.4926
2019-11-21,4.3106
2019-11-22,-1.4654
2019-11-25,9.7561
2019-11-26,0.0
2019-11-27,4.9051
2019-11-29,1.705
2019-12-02,0.635
2019-12-03,15.1186
2019-12-04,3.9904
2019-12-05,-8.8341
2019-12-06,5.0648
2019-12-09,-0.6604
2019-12-10,8.0213
2019-12-11,-1.3949
2019-12-12,1.0401
2019-12-13,-3.6648
2019-12-16,70.5493
2019-12-17,1.4662
2019-12-18,10.6212
2019-12-19,6.3972
2019-12-20,5.6348
2019-12-23,-1.9172
2019-12-24,4.2941
2019-12-26,3.1657
2019-12-27,-4.0098
2019-12-30,1.8141
2019-12-31,-0.4527
2020-01-02,-1.9834
2020-01-03,-6.5344
2020-01-06,-0.2218
2020-01-07,-2.3603
2020-01-08,-2.439
2020-01-09,-3.0667
2020-01-10,1.7652
2020-01-13,-0.5407
2020-01-14,2.4802
2020-01-15,0.221
2020-01-16,1.9738
2020-01-17,-2.314
2020-01-21,-1.7822
2020-01-22,-1.375
2020-01-23,0.2857
2020-01-24,-2.917
2020-01-27,2.0775
2020-01-28,0.7244
2020-01-29,2.7626
2020-01-30,-1.7995999999999999
2020-01-31,-1.7873
2020-02-03,8.1202
2020-02-04,2.5993
2020-02-05,-1.8378
2020-02-06,-3.7443999999999997
2020-02-07,-1.2637
2020-02-10,2.7824
2020-02-11,0.4873
2020-02-12,-2.2737
2020-02-13,-2.2274
2020-02-14,2.03
2020-02-18,1.7795999999999998
2020-02-19,0.076
2020-02-20,0.4775
2020-02-21,-1.5768
2020-02-24,-2.875
2020-02-25,-4.2368
2020-02-26,-1.109
2020-02-27,-2.577
2020-02-28,-4.482
2020-03-02,13.9359
2020-03-03,-3.7358000000000002
2020-03-04,5.4004
2020-03-05,-2.0184
2020-03-06,-5.2632
2020-03-09,-9.092
2020-03-10,1.8662
2020-03-11,-4.98
2020-03-12,-12.0434
2020-03-13,-5.4646
2020-03-16,-29.8824
2020-03-17,5.1234
2020-03-18,-8.7284
2020-03-19,12.7913
2020-03-20,17.0648
2020-03-23,17.4816
2020-03-24,4.4281
2020-03-25,-6.353
2020-03-26,1.6640000000000001
2020-03-27,-0.4249
2020-03-30,-8.9932
2020-03-31,2.1709
2020-04-01,-5.1674
2020-04-02,-0.233
2020-04-03,-1.1498
2020-04-06,-2.6718
2020-04-07,-6.8721
2020-04-08,16.7034
2020-04-09,-3.5223
2020-04-13,6.9279
2020-04-14,9.7768
2020-04-15,-2.2455
2020-04-16,-0.4811
2020-04-17,8.1722
2020-04-20,0.3028
2020-04-21,-4.5997
2020-04-22,5.2885
2020-04-23,1.8746
2020-04-24,7.3184000000000005
2020-04-27,24.3455
2020-04-28,1.4211
