ticker,RIBS US Equity
2013-08-19,3.4483
2013-08-20,-3.3333
2013-08-23,-3.4483
2013-08-30,-11.4286
2013-09-18,-3.2258
2013-09-19,0.0
2013-09-23,3.3333
2013-09-24,-4.8387
2013-09-27,0.0
2013-09-30,5.0847
2013-10-01,-4.8387
2013-10-03,5.0847
2013-10-04,-4.8387
2013-10-08,1.6949
2013-10-09,0.0
2013-10-11,0.0
2013-10-21,0.0
2013-10-29,-29.1667
2013-10-30,28.2353
2013-10-31,14.6789
2013-11-04,-12.0
2013-11-06,0.0
2013-11-13,-22.7273
2013-11-14,17.647100000000002
2013-11-15,0.0
2013-11-18,0.0
2013-11-26,-40.0
2013-11-27,-15.0
2013-12-09,76.4706
2013-12-10,-11.1111
2013-12-20,-31.25
2013-12-26,-45.4545
2013-12-27,26.6667
2013-12-30,5.2632
2013-12-31,-12.5
2014-01-06,42.8571
2014-01-07,-30.0
2014-01-08,0.0
2014-01-22,45.7143
2014-01-23,-1.9607999999999999
2014-01-24,-2.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-30,0.0
2014-01-31,2.0408
2014-02-03,2.0
2014-02-04,0.0
2014-02-05,-11.7647
2014-02-06,8.6667
2014-02-07,-1.8405
2014-02-10,4.1667
2014-02-11,102.0
2014-02-12,-30.6931
2014-02-13,5.7143
2014-02-14,-1.3514
2014-02-18,-16.4384
2014-02-19,-9.8156
2014-02-20,-9.1116
2014-02-21,6.0
2014-02-24,7.5472
2014-02-25,-10.526299999999999
2014-02-26,-1.9607999999999999
2014-02-27,0.0
2014-02-28,0.0
2014-03-03,2.0
2014-03-05,0.0
2014-03-06,-1.9607999999999999
2014-03-07,-4.0
2014-03-10,2.0833
2014-03-11,2.0408
2014-03-12,-6.0
2014-03-13,4.2553
2014-03-14,1.8367
2014-03-17,-3.8076
2014-03-18,0.0
2014-03-19,2.0833
2014-03-25,-10.2041
2014-03-26,0.0
2014-03-31,11.3636
2014-04-01,4.0816
2014-04-03,-39.2157
2014-04-04,64.5161
2014-04-07,-3.9215999999999998
2014-04-09,-11.2245
2014-04-10,4.5977
2014-04-11,-9.8901
2014-04-14,21.9512
2014-04-15,-12.0
2014-04-16,2.2727
2014-04-17,13.3333
2014-04-21,-0.9804
2014-04-22,-0.9901
2014-04-23,8.0
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,1.8519
2014-04-30,9.0909
2014-05-01,40.0
2014-05-02,-10.7143
2014-05-05,2.6667
2014-05-06,1.2987
2014-05-07,-3.8462
2014-05-08,-33.3333
2014-05-09,22.0
2014-05-12,3.2787
2014-05-13,17.4603
2014-05-14,0.0
2014-05-15,0.0
2014-05-16,-5.4054
2014-05-19,0.0
2014-05-20,-7.1429
2014-05-21,4.6154
2014-05-22,2.9412000000000003
2014-05-23,0.0
2014-05-28,0.0
2014-05-29,-12.857099999999999
2014-05-30,0.0
2014-06-02,-9.8053
2014-06-03,-9.1219
2014-06-04,6.0
2014-06-05,3.7736
2014-06-06,16.3636
2014-06-09,-21.875
2014-06-10,6.0
2014-06-11,1.8868
2014-06-13,-8.8889
2014-06-16,1.626
2014-06-17,0.0
2014-06-18,-8.0
2014-06-19,19.5652
2014-06-20,-16.3636
2014-06-23,0.0
2014-06-24,-13.0435
2014-06-25,0.0
2014-06-26,17.5
2014-06-30,-22.3138
2014-07-02,1.3352
2014-07-07,8.1081
2014-07-09,12.5
2014-07-11,-11.1111
2014-07-14,-8.7188
2014-07-15,15.0291
2014-07-17,-4.7619
2014-07-18,0.0
2014-07-23,0.0
2014-07-24,12.5
2014-07-28,13.3333
2014-07-29,7.8431
2014-07-30,0.0
2014-07-31,0.0
2014-08-04,-3.6364
2014-08-06,-5.6604
2014-08-07,-9.9375
2014-08-08,5.4823
2014-08-11,-5.2632
2014-08-12,0.0
2014-08-13,17.7778
2014-08-14,-24.5283
2014-08-19,17.4687
2014-08-21,-2.1016
2014-08-25,-2.1739
2014-08-26,-11.1111
2014-08-27,25.0
2014-08-28,-8.0
2014-08-29,-12.8261
2014-09-02,0.0
2014-09-03,-0.2494
2014-09-04,0.0
2014-09-10,5.0
2014-09-12,-28.5714
2014-09-15,23.2917
2014-09-17,0.0
2014-09-19,0.0
2014-09-23,0.0
2014-09-24,0.0
2014-09-25,0.0338
2014-09-26,18.9189
2014-09-29,0.0
2014-10-01,-6.8182
2014-10-02,0.0
2014-10-03,-2.439
2014-10-08,-25.0
2014-10-09,30.0
2014-10-10,-10.2244
2014-10-15,-0.0357
2014-10-17,-5.7143
2014-10-21,6.0606
2014-10-24,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,0.0
2014-11-07,0.0
2014-11-10,0.0
2014-11-12,0.0
2014-11-14,-14.2857
2014-11-18,0.0
2014-12-01,0.0
2014-12-05,3.3333
2014-12-15,12.9032
2014-12-16,0.0
2014-12-18,-14.2857
2014-12-26,-50.6667
2014-12-29,102.7027
2014-12-31,16.6667
2015-01-05,0.0
2015-01-06,0.0
2015-01-09,14.2857
2015-01-12,-2.5
2015-01-13,-23.0769
2015-01-14,0.0
2015-01-20,-33.3333
2015-01-21,50.0
2015-01-22,0.0
2015-01-23,-33.3333
2015-01-26,25.0
2015-02-04,-20.0
2015-02-05,25.0
2015-02-09,0.0
2015-02-10,16.0
2015-02-11,3.4483
2015-02-12,0.0
2015-02-13,6.6667
2015-02-18,-3.125
2015-02-19,-6.4516
2015-02-20,0.0
2015-02-24,6.8966
2015-02-26,-29.0323
2015-02-27,0.0
2015-03-02,-4.5455
2015-03-03,0.0
2015-03-09,19.0476
2015-03-11,32.0
2015-03-12,0.0
2015-03-13,-6.0606
2015-03-16,-12.9032
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,-0.0463
2015-03-20,-1.8064
2015-03-23,5.6604
2015-03-24,0.0
2015-03-25,-10.669599999999999
2015-03-26,9.945
2015-03-27,-1.8182
2015-03-30,0.0
2015-03-31,-3.7037
2015-04-01,3.7981
2015-04-07,-7.3645
2015-04-08,0.0
2015-04-09,0.0
2015-04-10,-4.0
2015-04-13,-0.0521
2015-04-15,-16.5711
2015-04-16,14.8345
2015-04-17,-0.0544
2015-04-20,-12.8707
2015-04-22,-0.0625
2015-04-23,19.9375
2015-04-24,0.0
2015-04-27,-6.2011
2015-04-28,-2.2222
2015-04-29,9.5455
2015-04-30,32.7801
2015-05-01,6.25
2015-05-04,-4.4118
2015-05-05,-1.5385
2015-05-06,6.25
2015-05-08,-5.8824
2015-05-11,-6.2109
2015-05-14,0.0
2015-05-15,13.2861
2015-05-18,-5.8824
2015-05-19,6.25
2015-05-20,0.0
2015-05-21,4.375
2015-05-22,2.8179
2015-05-26,5.5156
2015-05-27,0.0
2015-05-28,-3.8961
2015-05-29,4.0541
2015-06-01,-3.8961
2015-06-02,-5.4054
2015-06-04,11.392900000000001
2015-06-05,-7.6948
2015-06-08,-16.6377
2015-06-09,8.3333
2015-06-10,-13.8077
2015-06-11,7.095
2015-06-15,-10.0
2015-06-16,11.1111
2015-06-22,-0.6667
2015-06-23,0.6711
2015-06-26,0.0
2015-06-29,0.0
2015-06-30,-11.625
2015-07-01,5.6106
2015-07-02,25.0
2015-07-06,-2.8571
2015-07-07,-11.4706
2015-07-08,16.2375
2015-07-09,-14.2551
2015-07-10,-3.2917
2015-07-13,20.5946
2015-07-14,0.0
2015-07-15,-0.5359
2015-07-16,-2.2989
2015-07-17,-11.2868
2015-07-20,2.7352
2015-07-21,0.0403
2015-07-22,-6.4516
2015-07-23,0.0
2015-07-27,-6.8966
2015-07-28,22.2222
2015-07-29,-15.1515
2015-07-31,-1.7856999999999998
2015-08-03,5.4545
2015-08-04,-8.5776
2015-08-06,16.926
2015-08-07,0.0
2015-08-10,-9.6774
2015-08-11,12.455400000000001
2015-08-12,-11.0758
2015-08-13,0.0
2015-08-14,0.0
2015-08-18,-2.8571
2015-08-19,2.9412000000000003
2015-08-21,0.0
2015-08-24,0.0
2015-08-25,17.8571
2015-08-26,-3.0303
2015-08-27,-15.5859
2015-08-31,-0.0463
2015-09-01,11.1111
2015-09-02,-10.0
2015-09-03,0.0
2015-09-04,0.0
2015-09-08,9.2593
2015-09-09,-10.1695
2015-09-10,1.8868
2015-09-11,7.4074
2015-09-15,10.3448
2015-09-17,-6.25
2015-09-18,-10.0
2015-09-21,0.0463
2015-09-22,6.2471
2015-09-23,-4.1812
2015-09-25,-1.8182
2015-09-28,-7.4074
2015-09-30,-16.0
2015-10-02,9.5238
2015-10-05,-8.75
2015-10-06,-0.5956
2015-10-07,-8.8676
2015-10-08,5.194
2015-10-09,0.0
2015-10-13,0.0
2015-10-14,5.0
2015-10-15,-4.7619
2015-10-16,0.0
2015-10-19,0.0
2015-10-21,-5.0
2015-10-22,-21.0526
2015-10-23,6.6667
2015-10-26,25.0
2015-10-27,20.0
2015-10-28,-10.4167
2015-10-29,-6.9767
2015-10-30,10.0
2015-11-02,-19.0341
2015-11-03,1.1228
2015-11-04,0.0
2015-11-05,11.034
2015-11-06,15.0
2015-11-09,-8.6957
2015-11-10,9.5238
2015-11-11,4.2935
2015-11-12,-2.0323
2015-11-13,6.4362
2015-11-16,15.942
2015-11-17,-3.4483
2015-11-18,-5.3571
2015-11-20,12.8302
2015-11-23,-19.7324
2015-11-24,8.2813
2015-11-25,19.24
2015-11-27,-22.2267
2015-11-30,6.2241
2015-12-02,13.2324
2015-12-03,-12.0742
2015-12-04,-17.6557
2015-12-07,-4.7647
2015-12-08,55.0969
2015-12-09,-16.1694
2015-12-10,-3.7999
2015-12-14,4.0
2015-12-15,3.8462
2015-12-16,0.0
2015-12-17,-18.1481
2015-12-18,10.9163
2015-12-22,10.1479
2015-12-24,-7.4074
2015-12-28,0.0
2015-12-30,-4.0
2016-01-05,-8.3333
2016-01-07,0.0
2016-01-08,0.0
2016-01-11,-4.5455
2016-01-13,16.6667
2016-01-14,-2.0408
2016-01-19,-4.1667
2016-01-20,-4.3478
2016-01-22,0.5398
2016-01-25,-0.5369
2016-01-26,2.2727
2016-01-27,-2.2222
2016-01-28,2.2727
2016-02-02,0.0
2016-02-03,11.1111
2016-02-05,-2.275
2016-02-11,-7.9048
2016-02-17,6.6667
2016-02-18,4.1667
2016-02-19,-4.0
2016-02-22,-16.6667
2016-02-23,-22.5
2016-02-24,45.1613
2016-02-25,-10.2222
2016-02-29,-0.9901
2016-03-01,-5.0
2016-03-02,0.0
2016-03-03,-5.2632
2016-03-04,-16.6667
2016-03-07,0.0
2016-03-08,33.3333
2016-03-09,0.0
2016-03-10,-25.0
2016-03-11,0.0
2016-03-14,6.6667
2016-03-15,0.0
2016-03-16,-6.1719
2016-03-17,9.2423
2016-03-18,-8.5366
2016-03-21,5.9167
2016-03-22,-5.5862
2016-03-23,0.0
2016-03-28,0.0
2016-03-30,2.9583
2016-03-31,-2.8733
2016-04-01,0.0
2016-04-04,-6.5833
2016-04-05,7.0473
2016-04-06,-6.6667
2016-04-07,7.1429
2016-04-14,-13.3333
2016-04-18,23.0769
2016-04-19,-4.2969
2016-04-26,-2.0408
2016-04-27,0.0
2016-04-29,0.0
2016-05-02,0.0
2016-05-11,0.0
2016-05-12,-4.0
2016-05-18,4.1667
2016-05-23,0.0
2016-05-25,-20.0
2016-05-27,-15.8333
2016-05-31,-0.9901
2016-06-01,20.0
2016-06-02,0.0
2016-06-06,-16.6667
2016-06-09,30.0
2016-06-13,-23.0769
2016-06-14,-20.0
2016-06-20,0.0
2016-06-23,25.0
2016-06-27,0.0
2016-06-29,20.0
2016-06-30,8.3333
2016-07-01,0.0
2016-07-06,0.0
2016-07-07,-7.6923
2016-07-11,16.6667
2016-07-12,0.0
2016-07-13,0.0
2016-07-14,0.0
2016-07-15,0.0
2016-07-20,-25.0
2016-07-25,-14.2857
2016-07-26,-11.1111
2016-07-27,0.0
2016-07-28,-37.5
2016-07-29,60.0
2016-08-01,-6.25
2016-08-02,-6.6667
2016-08-03,71.4286
2016-08-04,0.0
2016-08-05,0.0
2016-08-08,-8.3333
2016-08-11,-43.6364
2016-08-12,13.104800000000001
2016-08-16,14.082
2016-08-17,-12.5
2016-08-18,0.0
2016-08-19,0.0
2016-08-23,0.0
2016-08-24,-11.875
2016-08-25,21.5805
2016-08-26,-19.8333
2016-08-30,-0.2079
2016-08-31,0.0
2016-09-07,-16.0417
2016-09-08,-0.7444
2016-09-09,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,-78.0
2016-09-19,368.75
2016-09-21,-12.7273
2016-09-23,0.0
2016-09-26,11.1111
2016-09-27,-20.0
2016-09-28,0.0
2016-09-30,-25.0
2016-10-03,-5.0
2016-10-04,15.7895
2016-10-05,-9.0909
2016-10-06,-11.6667
2016-10-10,47.1698
2016-10-11,-25.641
2016-10-12,0.0
2016-10-13,-3.4483
2016-10-17,-7.1429
2016-10-18,-3.8462
2016-10-19,-4.0
2016-10-21,45.8333
2016-10-24,-20.8929
2016-10-28,8.3521
2016-11-01,-3.3333
2016-11-02,0.0
2016-11-03,-9.6983
2016-11-04,52.7446
2016-11-07,0.0
2016-11-08,0.0
2016-11-09,-25.0
2016-11-10,-30.0
2016-11-11,33.3333
2016-11-16,-10.7143
2016-11-18,12.0
2016-11-21,-16.9643
2016-11-28,-22.5806
2016-11-30,-21.5278
2016-12-01,6.1947
2016-12-02,0.0
2016-12-05,33.3333
2016-12-06,87.5
2016-12-07,-19.6667
2016-12-08,-0.4149
2016-12-09,0.0
2016-12-14,33.3333
2016-12-15,-10.0
2016-12-20,-16.6667
2016-12-21,13.3333
2016-12-23,0.0
2016-12-27,-26.4706
2016-12-29,36.0
2017-01-03,0.0
2017-01-09,-11.7647
2017-01-10,10.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-23,-9.0909
2017-01-24,10.0
2017-01-27,0.0
2017-01-30,0.0
2017-02-06,-39.3939
2017-02-09,10.9375
2017-02-13,35.2113
2017-02-15,-26.6667
2017-02-16,18.1818
2017-02-21,-23.0769
2017-02-22,50.0
2017-02-28,-13.3333
2017-03-01,53.8462
2017-03-02,-12.5
2017-03-03,-14.2857
2017-03-07,-6.6667
2017-03-09,42.8571
2017-03-10,0.0
2017-03-15,-30.0
2017-03-16,7.1429
2017-03-22,0.0
2017-03-23,33.3333
2017-03-27,-25.0
2017-03-31,-33.3333
2017-04-04,0.0
2017-04-10,30.0
2017-04-12,0.0
2017-04-19,-3.8462
2017-04-24,-40.0
2017-04-25,-6.6667
2017-04-27,-42.8571
2017-04-28,-37.5
2017-05-01,96.25
2017-05-02,7.0064
2017-05-03,-4.7619
2017-05-04,-25.0
2017-05-05,22.5
2017-05-08,-0.6803
2017-05-09,-41.7808
2017-05-11,50.5882
2017-05-12,-12.5
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,7.1429
2017-05-18,6.6667
2017-05-19,-12.5
2017-05-23,0.0
2017-05-25,0.0
2017-05-26,12.5
2017-06-02,-11.1111
2017-06-05,14.2857
2017-06-08,-12.5
2017-06-09,0.0
2017-06-12,12.857099999999999
2017-06-19,-11.3924
2017-06-20,0.0
2017-06-22,12.857099999999999
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,-11.3924
2017-06-28,-12.857099999999999
2017-06-29,-49.1803
2017-07-05,77.4194
2017-07-06,0.0
2017-07-07,-43.6364
2017-07-10,0.0
2017-07-11,0.0
2017-07-18,-19.3548
2017-07-20,0.0
2017-07-27,8.0
2017-08-02,14.8148
2017-08-07,0.0
2017-08-08,3.2258
2017-08-09,0.0
2017-08-18,-15.625
2017-08-29,0.0
2017-09-01,0.0
2017-09-07,0.0
2017-09-22,-11.1111
2017-09-25,4.1667
2017-09-27,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,164.0
2017-10-05,-54.5455
2017-10-06,-10.0
2017-10-09,0.0
2017-10-11,133.3333
2017-10-20,-52.381
2017-10-23,0.0
2017-10-25,-26.6667
2017-10-26,0.0
2017-11-03,0.0
2017-11-08,0.0
2017-11-13,0.0
2017-11-14,-4.5455
2017-11-16,69.0476
2017-11-17,-40.8451
2017-11-21,0.0
2017-11-22,-4.7619
2017-11-29,-15.0
2017-12-04,0.0
2017-12-08,0.0
2017-12-12,37.8824
2017-12-18,-27.4744
2017-12-21,0.0
2017-12-22,0.0
2017-12-29,-5.8824
2018-01-02,0.0
2018-01-10,12.9375
2018-01-22,38.3509
2018-01-25,-10.8
2018-01-31,-10.3139
2018-02-05,-10.0
2018-02-06,11.1111
2018-02-07,75.0
2018-02-09,-14.2857
2018-02-12,-26.6667
2018-02-14,-4.5455
2018-02-26,-4.7619
2018-03-02,0.0
2018-03-05,70.0
2018-03-06,0.0
2018-03-08,-35.2941
2018-03-13,-9.0909
2018-03-23,0.0
2018-03-28,65.0
2018-04-04,-45.4545
2018-04-11,22.2222
2018-04-12,-18.1818
2018-04-13,0.0
2018-04-16,-27.7778
2018-04-17,0.0
2018-04-20,0.0
2018-05-03,0.0
2018-05-08,38.4615
2018-05-14,-22.2222
2018-05-18,42.8571
2018-06-04,15.0
2018-06-05,-21.7391
2018-06-06,27.7778
2018-06-11,0.0
2018-06-12,-39.1304
2018-06-13,71.4286
2018-06-15,-41.6667
2018-06-21,0.0
2018-06-25,92.8571
2018-06-26,0.0
2018-07-02,0.0
2018-07-13,-11.4815
2018-07-24,0.4184
2018-07-27,0.0
2018-07-30,-41.6667
2018-08-07,0.0
2018-08-09,71.4286
2018-08-13,-41.6667
2018-08-14,0.0
2018-08-16,71.4286
2018-08-24,-4.375
2018-08-27,-1.7429000000000001
2018-09-04,1.9956
2018-09-07,-13.2609
2018-09-17,-1.7544
2018-09-24,-6.6327
2018-10-24,-32.7869
2018-10-30,41.4634
2018-11-27,-29.3103
2018-12-14,-2.439
2018-12-19,0.0
2018-12-24,-8.3333
2018-12-26,0.0
2019-01-10,0.0
2019-01-16,81.8182
2019-01-22,0.0
2019-01-28,-1.0
2019-01-29,1.0101
2019-01-31,0.0
2019-02-20,-25.0
2019-02-21,33.3333
2019-02-22,55.0
2019-03-11,93.5484
2019-03-13,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-04-18,0.0
2019-04-22,0.0
2019-05-07,0.0
2019-05-09,-3.8667
2019-05-13,-3.2594
2019-05-14,7.5269
2019-05-21,0.0
2019-05-23,0.0
2019-05-29,-6.5
2019-05-30,6.9519
2019-06-25,0.0
2019-06-26,-3.2
2019-06-27,3.3058
2019-06-28,41.6667
2019-07-01,0.0
2019-07-08,-56.2353
2019-07-09,4.8387
2019-07-10,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-19,-20.5128
2019-07-23,9.6774
2019-07-25,126.1765
2019-07-29,-34.9805
2019-07-30,-44.0
2019-07-31,0.0
2019-08-06,75.0
2019-08-07,-3.4286
2019-08-09,-15.4691
2019-08-12,0.0
2019-08-19,-20.0
2019-08-20,40.25
2019-08-21,0.2674
2019-08-22,0.0
2019-09-09,-26.6667
2019-09-16,0.0
2019-09-17,-15.1515
2019-09-19,0.0
2019-09-26,60.7143
2019-09-30,-37.7778
2019-10-01,-42.8571
2019-10-04,25.0
2019-10-07,50.0
2019-10-09,6.6667
2019-10-10,-40.625
2019-10-16,0.0
2019-10-24,73.6842
2019-10-25,-42.4242
2019-11-01,0.0
2019-11-13,5.2632
2019-11-20,52.0
2019-11-26,-27.6316
2019-12-03,1.1364
2019-12-16,-1.1236
2019-12-24,18.1818
2019-12-26,-15.3846
2019-12-27,0.0
2019-12-30,9.0909
2019-12-31,0.0
2020-01-07,12.5
2020-01-08,-14.8148
2020-01-09,8.6957
2020-01-10,0.0
2020-01-13,-24.0
2020-01-16,0.0
2020-01-27,31.5789
2020-02-04,-24.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-20,-10.526299999999999
2020-02-21,31.9412
2020-02-27,-24.2086
2020-03-12,17.647100000000002
2020-03-16,-17.5
2020-03-19,-3.0303
2020-03-23,0.0
2020-03-25,-6.25
2020-03-27,0.0
2020-04-08,0.0
2020-04-13,0.0
2020-04-16,0.0
2020-04-20,33.3333
2020-04-22,20.0
2020-04-23,0.0
2020-04-27,-37.5
2020-04-29,6.6667
2020-05-01,-6.25
2020-05-04,60.0
2020-05-07,-4.1667
2020-05-08,0.0
2020-05-11,-30.4348
2020-05-13,0.0
2020-05-15,0.0
2020-05-18,43.75
2020-05-19,8.6957
2020-05-20,96.0
2020-05-22,-57.1429
2020-05-27,14.2857
2020-05-29,4.1667
2020-06-01,8.0
2020-06-02,-7.4074
2020-06-04,0.0
2020-06-05,36.0
2020-06-11,-14.7059
2020-06-12,20.6897
2020-06-16,0.0
2020-06-17,8.5714
2020-06-19,5.2632
2020-06-22,-2.5
2020-06-23,-33.3333
2020-06-24,50.0
2020-07-01,-22.0513
2020-07-07,-32.5658
2020-07-09,26.8293
2020-07-13,84.6154
2020-07-17,-39.5833
2020-07-20,20.6897
2020-07-23,-6.8571
2020-07-24,47.2393
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,-37.5
2020-07-30,50.0
2020-07-31,-2.2222
