ticker,NHS US Equity
2003-12-19,0.0
2003-12-22,0.5833
2003-12-23,0.6121
2003-12-24,0.0
2003-12-26,0.5191
2003-12-29,-0.2582
2003-12-30,0.6472
2003-12-31,2.3151
2004-01-02,-0.3771
2004-01-05,0.0631
2004-01-06,0.3783
2004-01-07,-0.4397
2004-01-08,-1.2618
2004-01-09,0.8946
2004-01-12,0.3167
2004-01-13,0.0631
2004-01-14,1.0726
2004-01-15,1.4357
2004-01-16,2.0923
2004-01-20,0.6028
2004-01-21,-0.734
2004-01-22,0.426
2004-01-23,-1.5152
2004-01-26,-0.6769
2004-01-27,-1.0533
2004-01-28,0.0626
2004-01-29,-0.5006
2004-01-30,1.2579
2004-02-02,-0.1242
2004-02-03,-0.0622
2004-02-04,-0.3734
2004-02-05,-0.2498
2004-02-06,0.1879
2004-02-09,1.1875
2004-02-10,-0.2471
2004-02-11,1.4861
2004-02-12,0.183
2004-02-13,0.609
2004-02-17,-1.3317
2004-02-18,0.5368
2004-02-19,-0.5538
2004-02-20,-1.052
2004-02-23,0.0625
2004-02-24,-3.6875
2004-02-25,1.8819
2004-02-26,0.6369
2004-02-27,2.3418
2004-03-01,0.4947
2004-03-02,0.2462
2004-03-03,-0.798
2004-03-04,0.0
2004-03-05,-0.8045
2004-03-08,0.4367
2004-03-09,1.2422
2004-03-10,-0.5521
2004-03-11,-1.2955
2004-03-12,1.375
2004-03-15,0.6165
2004-03-16,0.0613
2004-03-17,-0.9798
2004-03-18,1.2368999999999999
2004-03-19,0.3665
2004-03-22,-1.476
2004-03-23,0.3115
2004-03-24,-1.7391
2004-03-25,0.8217
2004-03-26,0.4389
2004-03-29,0.437
2004-03-30,0.0
2004-03-31,0.6837
2004-04-01,-0.1852
2004-04-02,-0.0618
2004-04-05,0.4332
2004-04-06,-1.4171
2004-04-07,-1.125
2004-04-08,0.5057
2004-04-12,-0.9434
2004-04-13,-2.8571
2004-04-14,-2.3529
2004-04-15,-1.1379
2004-04-16,0.3385
2004-04-19,1.552
2004-04-20,-0.0664
2004-04-21,0.1164
2004-04-22,-0.7373
2004-04-23,0.6077
2004-04-26,0.6711
2004-04-27,-1.5333
2004-04-28,-0.4062
2004-04-29,-0.3399
2004-04-30,0.3411
2004-05-03,0.068
2004-05-04,-1.4946
2004-05-05,1.7241
2004-05-06,-0.678
2004-05-07,-1.7747000000000002
2004-05-10,-2.7797
2004-05-11,-1.1437
2004-05-12,1.8077
2004-05-13,-0.9233
2004-05-14,0.2151
2004-05-17,-1.5021
2004-05-18,-0.0726
2004-05-19,1.2173
2004-05-20,0.3626
2004-05-21,0.2168
2004-05-24,0.1442
2004-05-25,2.2318
2004-05-26,2.4648
2004-05-27,1.7182
2004-05-28,0.9459
2004-06-01,-1.9411
2004-06-02,0.9556
2004-06-03,0.2028
2004-06-04,0.8772
2004-06-07,0.1338
2004-06-08,0.0
2004-06-09,0.1336
2004-06-10,-0.0667
2004-06-14,-1.8024
2004-06-15,1.0197
2004-06-16,-0.8075
2004-06-17,1.3569
2004-06-18,0.0669
2004-06-21,-0.5518
2004-06-22,1.1541
2004-06-23,-0.8054
2004-06-24,-0.6089
2004-06-25,0.4084
2004-06-28,-0.8407
2004-06-29,1.5998999999999999
2004-06-30,-0.0673
2004-07-01,1.0101
2004-07-02,-0.4
2004-07-06,0.2677
2004-07-07,-0.534
2004-07-08,0.8054
2004-07-09,-0.1332
2004-07-12,0.1333
2004-07-13,0.1997
2004-07-14,0.9302
2004-07-15,0.1975
2004-07-16,-0.1314
2004-07-19,-0.3289
2004-07-20,0.7261
2004-07-21,0.5079
2004-07-22,-0.3289
2004-07-23,0.198
2004-07-26,-0.1976
2004-07-27,-0.5941
2004-07-28,0.8632
2004-07-29,0.0
2004-07-30,-0.2633
2004-08-02,0.066
2004-08-03,0.2639
2004-08-04,1.1842
2004-08-05,0.3251
2004-08-06,-0.3889
2004-08-09,0.1952
2004-08-10,-0.3896
2004-08-11,0.7171
2004-08-12,0.5178
2004-08-13,-0.5795
2004-08-16,0.7124
2004-08-17,0.0
2004-08-18,-0.3859
2004-08-19,-0.0646
2004-08-20,0.4522
2004-08-23,-0.5949
2004-08-24,0.3916
2004-08-25,-0.4551
2004-08-26,0.5225
2004-08-27,0.6498
2004-08-30,0.6456
2004-08-31,-0.0641
2004-09-01,-0.2567
2004-09-02,-0.1287
2004-09-03,0.0644
2004-09-07,0.7727
2004-09-08,-1.1502
2004-09-09,0.905
2004-09-10,0.7687
2004-09-13,0.3179
2004-09-14,-0.1267
2004-09-15,0.5076
2004-09-16,0.2525
2004-09-17,-0.1889
2004-09-20,0.1262
2004-09-21,-1.0239
2004-09-22,0.1927
2004-09-23,-0.0641
2004-09-24,0.5131
2004-09-27,0.7658
2004-09-28,0.19
2004-09-29,-0.1264
2004-09-30,0.8228
2004-10-01,-1.1299
2004-10-04,0.4444
2004-10-05,-0.1264
2004-10-06,0.8861
2004-10-07,-0.3137
2004-10-08,0.2517
2004-10-11,0.6905
2004-10-12,-0.8105
2004-10-13,0.9428
2004-10-14,0.3113
2004-10-15,1.1173
2004-10-18,0.3683
2004-10-19,-0.3058
2004-10-20,0.5982
2004-10-21,-0.615
2004-10-22,-0.1856
2004-10-25,0.744
2004-10-26,-1.0462
2004-10-27,-1.306
2004-10-28,0.252
2004-10-29,-0.3143
2004-11-01,0.3783
2004-11-02,1.5074999999999998
2004-11-03,0.0
2004-11-04,0.9282
2004-11-05,-0.0613
2004-11-08,-2.2086
2004-11-09,-0.6901
2004-11-10,0.9476
2004-11-11,0.7509
2004-11-12,0.0
2004-11-15,0.9317
2004-11-16,0.0
2004-11-17,0.3692
2004-11-18,-0.3066
2004-11-19,0.5535
2004-11-22,0.4128
2004-11-23,0.1229
2004-11-24,0.2454
2004-11-26,0.0
2004-11-29,-0.8568
2004-11-30,-0.6173
2004-12-01,0.8075
2004-12-02,-1.4171
2004-12-03,2.5
2004-12-06,-0.7927
2004-12-07,0.1229
2004-12-08,0.1228
2004-12-09,-0.7971
2004-12-10,-0.4944
2004-12-13,0.8696
2004-12-14,1.17
2004-12-15,0.1217
2004-12-16,-0.2432
2004-12-17,0.4266
2004-12-20,-0.622
2004-12-21,-0.2463
2004-12-22,-0.7407
2004-12-23,1.1194
2004-12-27,-1.0455
2004-12-28,0.3729
2004-12-29,0.805
2004-12-30,0.6757
2004-12-31,0.5491
2005-01-03,-1.2743
2005-01-04,0.1844
2005-01-05,-0.4294
2005-01-06,-0.5545
2005-01-07,-0.9913
2005-01-10,2.0025
2005-01-11,0.184
2005-01-12,0.1837
2005-01-13,0.0611
2005-01-14,-0.4276
2005-01-18,0.184
2005-01-19,-0.9798
2005-01-20,-0.1855
2005-01-21,-0.0625
2005-01-24,-0.0625
2005-01-25,0.4378
2005-01-26,-0.934
2005-01-27,0.3143
2005-01-28,-0.3133
2005-01-31,0.0
2005-02-01,0.1257
2005-02-02,-0.1255
2005-02-03,-0.3771
2005-02-04,-0.0631
2005-02-07,0.3157
2005-02-08,0.5664
2005-02-09,0.1252
2005-02-10,-0.0625
2005-02-11,0.0
2005-02-14,0.3752
2005-02-15,-0.3115
2005-02-16,-0.5625
2005-02-17,0.1901
2005-02-18,-0.506
2005-02-22,-2.1615
2005-02-23,-1.1696
2005-02-24,1.3149
2005-02-25,0.7787
2005-02-28,-0.1932
2005-03-01,0.1935
2005-03-02,-0.322
2005-03-03,-0.1292
2005-03-04,-0.1294
2005-03-07,0.0
2005-03-08,0.2591
2005-03-09,-1.4858
2005-03-10,-0.1967
2005-03-11,0.0657
2005-03-14,0.4596
2005-03-15,-1.5032999999999999
2005-03-16,-0.4645
2005-03-17,0.6
2005-03-18,-0.2651
2005-03-21,0.0664
2005-03-22,0.4019
2005-03-23,-2.1348
2005-03-24,-3.2038
2005-03-28,-0.2817
2005-03-29,0.4237
2005-03-30,1.4064999999999999
2005-03-31,2.982
2005-04-01,-0.4781
2005-04-04,-0.1286
2005-04-05,1.084
2005-04-06,-0.134
2005-04-07,0.0
2005-04-08,0.6711
2005-04-11,-0.3333
2005-04-12,-0.4013
2005-04-13,0.0
2005-04-14,-0.2686
2005-04-15,-1.8182
2005-04-18,0.6859
2005-04-19,0.4087
2005-04-20,0.9498
2005-04-21,-1.0169
2005-04-22,0.5479
2005-04-25,0.2044
2005-04-26,-0.6798
2005-04-27,0.2738
2005-04-28,-0.4778
2005-04-29,0.9602
2005-05-02,0.6793
2005-05-03,-0.135
2005-05-04,-0.3378
2005-05-05,1.2203
2005-05-06,0.067
2005-05-09,-1.2048
2005-05-10,1.0163
2005-05-11,-0.0671
2005-05-12,0.0
2005-05-13,-0.2013
2005-05-16,0.1345
2005-05-17,-1.1417
2005-05-18,0.7473
2005-05-19,1.2812000000000001
2005-05-20,-0.2015
2005-05-23,-0.7402
2005-05-24,-0.339
2005-05-25,0.3401
2005-05-26,-0.4746
2005-05-27,0.6812
2005-05-31,1.5562
2005-06-01,0.4664
2005-06-02,-0.2653
2005-06-03,-0.1995
2005-06-06,0.1332
2005-06-07,0.6653
2005-06-08,-0.3966
2005-06-09,-0.0664
2005-06-10,0.4648
2005-06-13,0.3305
2005-06-14,0.7246
2005-06-15,-0.2616
2005-06-16,0.3279
2005-06-17,0.2614
2005-06-20,-0.0652
2005-06-21,0.2632
2005-06-22,-0.0656
2005-06-23,0.1313
2005-06-24,-0.4984
2005-06-27,0.3032
2005-06-28,-0.1971
2005-06-29,0.395
2005-06-30,0.1311
2005-07-01,0.262
2005-07-05,0.5879
2005-07-06,1.2987
2005-07-07,0.3205
2005-07-08,0.3195
2005-07-11,0.3185
2005-07-12,0.9524
2005-07-13,-0.8176
2005-07-14,1.078
2005-07-15,0.0627
2005-07-18,0.1881
2005-07-19,0.0626
2005-07-20,-0.4378
2005-07-21,-0.19
2005-07-22,1.0152
2005-07-25,0.0628
2005-07-26,-0.4394
2005-07-27,0.6305
2005-07-28,-0.4386
2005-07-29,0.2517
2005-08-01,-0.1255
2005-08-02,0.0629
2005-08-03,-0.9422
2005-08-04,-0.0634
2005-08-05,-1.7132
2005-08-08,-1.4203000000000001
2005-08-09,-0.131
2005-08-10,1.8361
2005-08-11,0.0644
2005-08-12,0.0644
2005-08-15,0.7717
2005-08-16,0.0638
2005-08-17,0.7653
2005-08-18,0.3797
2005-08-19,0.7566
2005-08-22,0.3705
2005-08-23,0.3776
2005-08-24,-0.2508
2005-08-25,-0.5028
2005-08-26,0.1263
2005-08-29,0.1262
2005-08-30,-0.063
2005-08-31,-0.2522
2005-09-01,-0.6953
2005-09-02,-0.0637
2005-09-06,0.0637
2005-09-07,0.4456
2005-09-08,0.1901
2005-09-09,0.5693
2005-09-12,0.4403
2005-09-13,0.1252
2005-09-14,-0.1876
2005-09-15,-1.0652
2005-09-16,0.19
2005-09-19,-0.1264
2005-09-20,0.443
2005-09-21,0.3151
2005-09-22,-0.38
2005-09-23,0.0
2005-09-26,-0.0636
2005-09-27,0.1272
2005-09-28,-1.2706
2005-09-29,0.1931
2005-09-30,0.4496
2005-10-03,1.4706000000000001
2005-10-04,-0.126
2005-10-05,-1.2618
2005-10-06,-0.639
2005-10-07,1.865
2005-10-10,-0.3788
2005-10-11,-1.5843
2005-10-12,-0.1932
2005-10-13,-2.4516
2005-10-14,1.1905000000000001
2005-10-17,0.7851
2005-10-18,0.518
2005-10-19,-0.2581
2005-10-20,-1.2937
2005-10-21,-0.5279
2005-10-24,0.9958
2005-10-25,1.1184
2005-10-26,0.5856
2005-10-27,-1.423
2005-10-28,-0.9186
2005-10-31,0.2649
2005-11-01,-0.2642
2005-11-02,0.3311
2005-11-03,-0.2632
2005-11-04,0.3301
2005-11-07,-0.2639
2005-11-08,0.3307
2005-11-09,0.857
2005-11-10,-0.0654
2005-11-11,0.7194
2005-11-14,0.7792
2005-11-15,0.1289
2005-11-16,0.1931
2005-11-17,-0.7065
2005-11-18,0.194
2005-11-21,-0.4557
2005-11-22,0.2616
2005-11-23,-0.1305
2005-11-25,0.3266
2005-11-28,0.2604
2005-11-29,0.0
2005-11-30,-1.039
2005-12-01,1.0499
2005-12-02,0.3896
2005-12-05,-0.6468
2005-12-06,-0.3906
2005-12-07,1.3072
2005-12-08,-0.1935
2005-12-09,0.8403
2005-12-12,0.2564
2005-12-13,-0.6394
2005-12-14,-0.2574
2005-12-15,0.3871
2005-12-16,0.7069
2005-12-19,-0.1914
2005-12-20,0.9444
2005-12-21,0.0
2005-12-22,-0.2558
2005-12-23,0.5769
2005-12-27,-0.5736
2005-12-28,-0.5769
2005-12-29,-0.0645
2005-12-30,0.7097
2006-01-03,0.6406
2006-01-04,-0.191
2006-01-05,0.1276
2006-01-06,-0.3822
2006-01-09,0.8951
2006-01-10,0.3802
2006-01-11,-0.1831
2006-01-12,-1.208
2006-01-13,-3.201
2006-01-17,-2.4471
2006-01-18,1.9661
2006-01-19,-0.3989
2006-01-20,-0.4707
2006-01-23,-0.473
2006-01-24,-1.5614
2006-01-25,-1.6552
2006-01-26,-3.1557
2006-01-27,1.956
2006-01-30,-1.1372
2006-01-31,0.8621
2006-02-01,0.2849
2006-02-02,1.3494
2006-02-03,-0.7008
2006-02-06,0.2117
2006-02-07,0.5634
2006-02-08,0.9804
2006-02-09,-0.3467
2006-02-10,-0.2088
2006-02-13,0.0697
2006-02-14,1.3937
2006-02-15,-1.0309
2006-02-16,2.0833
2006-02-17,0.4112
2006-02-21,0.273
2006-02-22,1.7018
2006-02-23,1.7403
2006-02-24,-0.9868
2006-02-27,-0.5316
2006-02-28,0.8016
2006-03-01,-0.3313
2006-03-02,0.5984
2006-03-03,-1.1897
2006-03-06,-0.0669
2006-03-07,-0.2677
2006-03-08,0.6711
2006-03-09,-0.2667
2006-03-10,-0.0668
2006-03-13,-0.3344
2006-03-14,0.2013
2006-03-15,-0.067
2006-03-16,0.7373
2006-03-17,-0.1996
2006-03-20,0.1333
2006-03-21,-0.1332
2006-03-22,0.6044
2006-03-23,-0.8011
2006-03-24,0.1346
2006-03-27,-0.4032
2006-03-28,-1.417
2006-03-29,0.2738
2006-03-30,-1.3652
2006-03-31,0.346
2006-04-03,-0.2069
2006-04-04,-0.4147
2006-04-05,-0.347
2006-04-06,-0.2786
2006-04-07,-1.6061
2006-04-10,-0.8517
2006-04-11,-0.2147
2006-04-12,0.5022
2006-04-13,-0.7138
2006-04-17,0.0
2006-04-18,0.5041
2006-04-19,0.4998
2006-04-20,0.2152
2006-04-21,1.0021
2006-04-24,-0.3544
2006-04-25,-0.4267
2006-04-26,-0.5714
2006-04-27,-0.6466
2006-04-28,-0.5785
2006-05-01,-0.6545
2006-05-02,0.8785
2006-05-03,-0.2177
2006-05-04,0.4364
2006-05-05,0.1448
2006-05-08,0.0723
2006-05-09,-0.289
2006-05-10,0.3623
2006-05-11,-0.4332
2006-05-12,0.3626
2006-05-15,0.1445
2006-05-16,1.2266
2006-05-17,-1.5681
2006-05-18,-0.1448
2006-05-19,0.7977
2006-05-22,0.2901
2006-05-23,-0.0723
2006-05-24,-0.5789
2006-05-25,0.655
2006-05-26,-0.5061
2006-05-30,-0.2907
2006-05-31,0.3644
2006-06-01,-0.0726
2006-06-02,0.8721
2006-06-05,0.0729
2006-06-06,-0.6488
2006-06-07,0.0725
2006-06-08,-0.2896
2006-06-09,0.6527
2006-06-12,-0.6485
2006-06-13,-0.0726
2006-06-14,-0.218
2006-06-15,-0.5098
2006-06-16,-0.5847
2006-06-19,-0.2955
2006-06-20,0.0739
2006-06-21,-0.2952
2006-06-22,0.7463
2006-06-23,0.5926
2006-06-26,-0.0736
2006-06-27,-0.8106
2006-06-28,-0.0734
2006-06-29,0.5939
2006-06-30,0.3695
2006-07-03,0.1473
2006-07-05,0.0
2006-07-06,-0.3676
2006-07-07,0.2214
2006-07-10,1.1782
2006-07-11,0.0728
2006-07-12,1.1636
2006-07-13,0.1438
2006-07-14,0.5025
2006-07-17,0.0
2006-07-18,0.1429
2006-07-19,-0.1427
2006-07-20,0.7857
2006-07-21,-0.9286
2006-07-24,0.0721
2006-07-25,0.1441
2006-07-26,1.0072
2006-07-27,-0.5698
2006-07-28,0.8596
2006-07-31,1.7755999999999998
2006-08-01,-0.5583
2006-08-02,-0.3509
2006-08-03,0.7042
2006-08-04,0.1399
2006-08-07,0.5587
2006-08-08,0.0
2006-08-09,-0.2083
2006-08-10,0.2784
2006-08-11,0.1388
2006-08-14,0.0693
2006-08-15,0.554
2006-08-16,0.0689
2006-08-17,-0.1376
2006-08-18,0.9649
2006-08-21,-0.273
2006-08-22,-0.0684
2006-08-23,-0.2761
2006-08-24,-0.0692
2006-08-25,-0.3463
2006-08-28,0.0
2006-08-29,0.0
2006-08-30,0.0
2006-08-31,0.6254
2006-09-01,-0.1381
2006-09-05,-0.899
2006-09-06,-0.6978
2006-09-07,-0.2108
2006-09-08,1.338
2006-09-11,1.0424
2006-09-12,0.2055
2006-09-13,0.7558
2006-09-14,0.545
2006-09-15,-0.0678
2006-09-18,0.0
2006-09-19,0.6102
2006-09-20,0.8086
2006-09-21,-0.4714
2006-09-22,-0.1353
2006-09-25,-0.4065
2006-09-26,-1.0884
2006-09-27,0.0
2006-09-28,0.2063
2006-09-29,0.0686
2006-10-02,0.1372
2006-10-03,-0.8904
2006-10-04,-0.1382
2006-10-05,0.2076
2006-10-06,-0.3444
2006-10-09,0.8307
2006-10-10,-0.4811
2006-10-11,0.4834
2006-10-12,-0.2749
2006-10-13,0.8959
2006-10-16,0.2049
2006-10-17,0.2727
2006-10-18,0.2719
2006-10-19,1.3559
2006-10-20,0.4013
2006-10-23,0.0
2006-10-24,0.3356
2006-10-25,0.1338
2006-10-26,-0.1336
2006-10-27,-0.1338
2006-10-30,-0.1968
2006-10-31,0.2634
2006-11-01,-1.2709
2006-11-02,0.1356
2006-11-03,0.1354
2006-11-06,0.9466
2006-11-07,-0.5358
2006-11-08,-0.3367
2006-11-09,-0.1351
2006-11-10,0.203
2006-11-13,0.0
2006-11-14,0.3376
2006-11-15,-0.2019
2006-11-16,0.0674
2006-11-17,0.9434
2006-11-20,-0.267
2006-11-21,0.0008
2006-11-22,0.2689
2006-11-24,1.883
2006-11-27,-0.396
2006-11-28,0.0663
2006-11-29,-0.0662
2006-11-30,0.0
2006-12-01,-0.0663
2006-12-04,-0.0663
2006-12-05,0.1991
2006-12-06,-0.1987
2006-12-07,0.0
2006-12-08,0.1991
2006-12-11,0.3974
2006-12-12,0.066
2006-12-13,0.9888
2006-12-14,-0.9138
2006-12-15,0.0
2006-12-18,1.4493
2006-12-19,0.0
2006-12-20,-0.2435
2006-12-21,0.0657
2006-12-22,-0.197
2006-12-26,0.7237
2006-12-27,0.0
2006-12-28,-0.9798
2006-12-29,0.1319
2007-01-03,1.4493
2007-01-04,-0.7792
2007-01-05,-0.4581
2007-01-08,0.2622
2007-01-09,0.7221
2007-01-10,0.0651
2007-01-11,-0.1301
2007-01-12,0.0
2007-01-16,0.0
2007-01-17,0.2606
2007-01-18,0.065
2007-01-19,0.3247
2007-01-22,-0.1942
2007-01-23,-0.5879
2007-01-24,0.4599
2007-01-25,-0.8502
2007-01-26,0.5277
2007-01-29,0.3281
2007-01-30,0.3924
2007-01-31,0.3257
2007-02-01,0.0
2007-02-02,1.039
2007-02-05,-0.2571
2007-02-06,-0.6443
2007-02-07,0.5188
2007-02-08,0.2581
2007-02-09,-0.7722
2007-02-12,0.0649
2007-02-13,0.0
2007-02-14,-0.0648
2007-02-15,-0.1946
2007-02-16,-0.5198
2007-02-20,0.3947
2007-02-21,-0.5898
2007-02-22,-0.0659
2007-02-23,0.8575
2007-02-26,-0.5232
2007-02-27,-0.5917
2007-02-28,-0.3968
2007-03-01,0.1992
2007-03-02,0.0
2007-03-05,-0.4639
2007-03-06,-0.6658
2007-03-07,1.2064
2007-03-08,0.3311
2007-03-09,-0.6601
2007-03-12,-0.0664
2007-03-13,-0.5319
2007-03-14,-0.4679
2007-03-15,0.0672
2007-03-16,0.0
2007-03-19,1.1409
2007-03-20,-0.1991
2007-03-21,0.266
2007-03-22,-0.1336
2007-03-23,-0.3344
2007-03-26,-0.2685
2007-03-27,0.7402
2007-03-28,0.0
2007-03-29,0.2004
2007-03-30,0.4667
2007-04-02,0.5309
2007-04-03,-0.066
2007-04-04,-0.0661
2007-04-05,0.4627
2007-04-09,-0.1316
2007-04-10,0.4611
2007-04-11,0.0
2007-04-12,0.1967
2007-04-13,0.5236
2007-04-16,-0.1302
2007-04-17,0.0652
2007-04-18,-0.0651
2007-04-19,0.2608
2007-04-20,-0.4584
2007-04-23,0.0658
2007-04-24,0.4602
2007-04-25,0.1309
2007-04-26,0.3268
2007-04-27,-0.1954
2007-04-30,0.3264
2007-05-01,0.1952
2007-05-02,0.2597
2007-05-03,0.0
2007-05-04,0.1295
2007-05-07,-0.1294
2007-05-08,0.3886
2007-05-09,0.6452
2007-05-10,-0.641
2007-05-11,0.6452
2007-05-14,0.3846
2007-05-15,0.3193
2007-05-16,0.1273
2007-05-17,0.2543
2007-05-18,0.0
2007-05-21,0.0
2007-05-22,-0.1916
2007-05-23,-0.128
2007-05-24,0.1922
2007-05-25,-0.1918
2007-05-29,0.3203
2007-05-30,0.5109
2007-05-31,-0.7624
2007-06-01,0.7042
2007-06-04,0.1907
2007-06-05,-0.9518
2007-06-06,-0.1281
2007-06-07,-2.9506
2007-06-08,-0.2644
2007-06-11,0.1922
2007-06-12,-0.3241
2007-06-13,-0.1991
2007-06-14,0.4654
2007-06-15,1.1251
2007-06-18,0.1963
2007-06-19,0.1306
2007-06-20,-0.7175
2007-06-21,-0.1985
2007-06-22,-0.3979
2007-06-25,0.8655
2007-06-26,-0.6601
2007-06-27,0.1329
2007-06-28,0.7299
2007-06-29,0.9881
2007-07-02,-0.5219
2007-07-03,-0.1967
2007-07-05,-0.2628
2007-07-06,0.5929
2007-07-09,0.0
2007-07-10,-0.6549
2007-07-11,-0.3955
2007-07-12,0.4633
2007-07-13,-0.0659
2007-07-16,-0.3955
2007-07-17,-0.7942
2007-07-18,-0.3336
2007-07-19,0.2677
2007-07-20,-0.2003
2007-07-23,-3.6388
2007-07-24,-2.9371
2007-07-25,0.2161
2007-07-26,-3.1632
2007-07-27,0.5197
2007-07-30,-0.2216
2007-07-31,0.1471
2007-08-01,-1.1077
2007-08-02,0.0747
2007-08-03,-0.0747
2007-08-06,-1.42
2007-08-07,1.213
2007-08-08,1.1236
2007-08-09,0.0
2007-08-10,-2.5926
2007-08-13,0.5323
2007-08-14,-2.0424
2007-08-15,-1.3900000000000001
2007-08-16,-7.9092
2007-08-17,9.949
2007-08-20,2.7069
2007-08-21,2.0331
2007-08-22,0.5026
2007-08-23,-0.5349
2007-08-24,0.6872
2007-08-27,-0.1484
2007-08-28,0.2229
2007-08-29,0.1483
2007-08-30,-0.4441
2007-08-31,0.7435
2007-09-04,0.3026
2007-09-05,-0.6696
2007-09-06,0.0
2007-09-07,-1.2593
2007-09-10,-0.6002
2007-09-11,1.8113000000000001
2007-09-12,0.4448
2007-09-13,-0.2103
2007-09-14,0.1368
2007-09-17,-0.2954
2007-09-18,3.037
2007-09-19,-0.3595
2007-09-20,-1.5272999999999999
2007-09-21,0.0739
2007-09-24,0.9594
2007-09-25,0.5117
2007-09-26,0.5745
2007-09-27,0.0072
2007-09-28,0.2892
2007-10-01,0.1442
2007-10-02,0.072
2007-10-03,-0.9353
2007-10-04,0.0
2007-10-05,0.2179
2007-10-08,-0.2899
2007-10-09,-0.218
2007-10-10,0.0
2007-10-11,-0.1457
2007-10-12,0.0729
2007-10-15,-0.2915
2007-10-16,-0.3655
2007-10-17,-0.5136
2007-10-18,0.1475
2007-10-19,-0.2209
2007-10-22,-1.0618
2007-10-23,-1.3998
2007-10-24,0.0
2007-10-25,0.2288
2007-10-26,-0.3044
2007-10-29,-0.1527
2007-10-30,-0.0765
2007-10-31,0.6886
2007-11-01,-1.2149
2007-11-02,0.2298
2007-11-05,-0.7675
2007-11-06,-1.7015
2007-11-07,-1.6522000000000001
2007-11-08,-2.7199999999999998
2007-11-09,0.6579
2007-11-12,-0.3268
2007-11-13,-0.6557
2007-11-14,0.5776
2007-11-15,-1.3946
2007-11-16,-1.9135
2007-11-19,0.1696
2007-11-20,0.507
2007-11-21,0.1711
2007-11-23,-0.9338
2007-11-26,0.0857
2007-11-27,0.5137
2007-11-28,2.1295
2007-11-29,-0.0834
2007-11-30,1.3356
2007-12-03,1.2356
2007-12-04,0.3255
2007-12-05,-0.0811
2007-12-06,-0.487
2007-12-07,-0.4078
2007-12-10,0.0
2007-12-11,-0.6552
2007-12-12,1.0717
2007-12-13,-1.6313
2007-12-14,-0.2488
2007-12-17,-2.3275
2007-12-18,-0.3404
2007-12-19,2.3057
2007-12-20,-2.1739
2007-12-21,0.8889
2007-12-24,1.0573
2007-12-26,-0.4359
2007-12-27,0.1751
2007-12-28,0.0874
2007-12-31,3.2314
2008-01-02,0.0846
2008-01-03,-0.1691
2008-01-04,0.1693
2008-01-07,-2.3669000000000002
2008-01-08,1.1255
2008-01-09,0.1712
2008-01-10,-1.6239
2008-01-11,0.694
2008-01-14,0.8639
2008-01-15,0.0
2008-01-16,0.5133
2008-01-17,0.0851
2008-01-18,-1.3605
2008-01-22,-0.9483
