ticker,UTHR US Equity
2000-05-23,1.1411
2000-05-24,3.3846
2000-05-25,1.9841
2000-05-26,-3.1128
2000-05-30,2.6104000000000003
2000-05-31,0.1957
2000-06-01,2.1484
2000-06-02,2.1989
2000-06-05,2.5257
2000-06-06,6.4781
2000-06-07,8.826
2000-06-08,-3.622
2000-06-09,6.1275
2000-06-12,7.5443
2000-06-13,-1.718
2000-06-14,0.437
2000-06-15,0.2175
2000-06-16,1.9356
2000-06-19,0.0887
2000-06-20,-9.7695
2000-06-21,6.8972
2000-06-22,-0.5882
2000-06-23,0.4438
2000-06-26,6.0383
2000-06-27,8.5417
2000-06-28,2.3033
2000-06-29,9.4434
2000-06-30,-0.9143
2000-07-03,-3.1142
2000-07-05,-2.1429
2000-07-06,14.7202
2000-07-07,-4.3478
2000-07-10,3.2151
2000-07-11,4.8335
2000-07-12,5.3279
2000-07-13,-3.1128
2000-07-14,-7.5803
2000-07-17,4.3455
2000-07-18,-0.0521
2000-07-19,-6.0417
2000-07-20,1.9956
2000-07-21,0.0
2000-07-24,-2.9348
2000-07-25,-7.2228
2000-07-26,1.9916
2000-07-27,-2.3669000000000002
2000-07-28,-4.0
2000-07-31,-1.0101
2000-08-01,8.4184
2000-08-02,-1.1764999999999999
2000-08-03,-3.8095
2000-08-04,2.7537000000000003
2000-08-07,8.7624
2000-08-08,-12.3477
2000-08-09,-3.6639
2000-08-10,-1.377
2000-08-11,-2.6596
2000-08-14,-0.5464
2000-08-15,-0.3434
2000-08-16,0.0689
2000-08-17,3.4435000000000002
2000-08-18,-1.6644
2000-08-21,1.8279999999999998
2000-08-22,-2.3936
2000-08-23,0.2725
2000-08-24,1.8342
2000-08-25,-3.8692
2000-08-28,-11.1728
2000-08-29,3.9063
2000-08-30,-1.5789
2000-08-31,5.5577
2000-09-01,0.1628
2000-09-05,-7.3699
2000-09-06,-3.9782
2000-09-07,7.1487
2000-09-08,1.8954
2000-09-11,-3.5714
2000-09-12,1.6975
2000-09-13,0.9863
2000-09-14,1.6529
2000-09-15,-3.4737999999999998
2000-09-18,-5.6662
2000-09-19,2.1916
2000-09-20,-4.1303
2000-09-21,-3.1483
2000-09-22,2.4808
2000-09-25,4.0067
2000-09-26,-1.7657
2000-09-27,4.0033
2000-09-28,7.0699
2000-09-29,2.5679
2000-10-02,-6.1516
2000-10-03,-3.0488
2000-10-04,-2.9874
2000-10-05,-2.7553
2000-10-06,-10.6667
2000-10-09,-1.6791
2000-10-10,-6.6414
2000-10-11,-0.6098
2000-10-12,-1.4315
2000-10-13,6.2241
2000-10-16,12.6953
2000-10-17,-11.6118
2000-10-18,-7.0588
2000-10-19,1.6878
2000-10-20,-0.8299
2000-10-23,-4.7071
2000-10-24,-7.0252
2000-10-25,-5.6671
2000-10-26,3.7547
2000-10-27,-5.3076
2000-10-30,1.7833999999999999
2000-10-31,7.1339
2000-11-01,6.0748
2000-11-02,16.2996
2000-11-03,7.5758
2000-11-06,-1.4085
2000-11-07,0.0
2000-11-08,-0.3571
2000-11-09,-4.0547
2000-11-10,-5.6736
2000-11-13,-6.5347
2000-11-14,1.4301
2000-11-15,-3.0809
2000-11-16,-6.8966
2000-11-17,-5.3241
2000-11-20,-10.8802
2000-11-21,4.2524
2000-11-22,-0.7895
2000-11-24,6.366
2000-11-27,1.7456
2000-11-28,-7.8431
2000-11-29,-4.6543
2000-11-30,8.0893
2000-12-01,-1.6774
2000-12-04,-62.336
2000-12-05,-6.6202
2000-12-06,-5.5969999999999995
2000-12-07,-3.9526
2000-12-08,4.9383
2000-12-11,3.5294
2000-12-12,-3.0303
2000-12-13,1.1719
2000-12-14,-10.5212
2000-12-15,8.3064
2000-12-18,-5.9761
2000-12-19,-5.5085
2000-12-20,0.4484
2000-12-21,-3.125
2000-12-22,2.3041
2000-12-26,-3.6036
2000-12-27,-2.3364
2000-12-28,6.2201
2000-12-29,6.3063
2001-01-02,-4.2373
2001-01-03,-7.5221
2001-01-04,-6.2201
2001-01-05,-2.0408
2001-01-08,-5.7292
2001-01-09,0.0
2001-01-10,0.0
2001-01-11,6.0773
2001-01-12,6.7708
2001-01-16,13.6585
2001-01-17,0.4292
2001-01-18,1.2821
2001-01-19,0.0
2001-01-22,5.9072
2001-01-23,-1.1952
2001-01-24,7.2581
2001-01-25,-6.015
2001-01-26,-2.4
2001-01-29,0.0
2001-01-30,0.4098
2001-01-31,4.4898
2001-02-01,-0.7813
2001-02-02,-5.9055
2001-02-05,-2.0921
2001-02-06,-1.2821
2001-02-07,-0.8658
2001-02-08,-2.6201
2001-02-09,0.4484
2001-02-12,1.7856999999999998
2001-02-13,-2.6316
2001-02-14,-0.4505
2001-02-15,-0.6787
2001-02-16,-1.5945
2001-02-20,0.463
2001-02-21,-2.3041
2001-02-22,-7.5472
2001-02-23,-2.0408
2001-02-26,-1.0417
2001-02-27,-8.0263
2001-02-28,11.0157
2001-03-01,6.1856
2001-03-02,0.9709
2001-03-05,-3.3654
2001-03-06,2.4876
2001-03-07,5.3398
2001-03-08,3.2258
2001-03-09,5.3571
2001-03-12,-4.661
2001-03-13,8.8889
2001-03-14,2.8571
2001-03-15,3.9683
2001-03-16,3.4351
2001-03-19,6.2731
2001-03-20,-7.6389
2001-03-21,-2.6316
2001-03-22,-2.7027
2001-03-23,-0.7937
2001-03-26,1.2
2001-03-27,2.7668
2001-03-28,-3.8462
2001-03-29,2.4
2001-03-30,8.9844
2001-04-02,-9.6774
2001-04-03,-9.9206
2001-04-04,4.4053
2001-04-05,7.5949
2001-04-06,-5.098
2001-04-09,1.6198000000000001
2001-04-10,-3.9036999999999997
2001-04-11,-2.8436
2001-04-12,3.8327999999999998
2001-04-16,-24.094
2001-04-17,-2.4757
2001-04-18,1.9946000000000002
2001-04-19,4.4444
2001-04-20,-2.5532
2001-04-23,-2.7074
2001-04-24,-2.7828
2001-04-25,2.7701000000000002
2001-04-26,0.4492
2001-04-27,2.8623
2001-04-30,4.3478
2001-05-01,-0.0833
2001-05-02,-4.1701
2001-05-03,-3.9164
2001-05-04,0.0906
2001-05-07,-2.7149
2001-05-08,0.3721
2001-05-09,1.5755
2001-05-10,2.1898
2001-05-11,-1.25
2001-05-14,1.3562
2001-05-15,2.1409
2001-05-16,7.8603
2001-05-17,12.5506
2001-05-18,-2.6619
2001-05-21,4.2129
2001-05-22,-3.9716
2001-05-23,-0.0739
2001-05-24,2.8825
2001-05-25,-1.1494
2001-05-29,0.0
2001-05-30,-5.0872
2001-05-31,-0.4594
2001-06-01,1.5385
2001-06-04,2.5
2001-06-05,3.4737999999999998
2001-06-06,-0.2857
2001-06-07,1.0029
2001-06-08,2.8369
2001-06-11,-3.7241
2001-06-12,-2.0774
2001-06-13,-0.0732
2001-06-14,-4.4656
2001-06-15,0.9195
2001-06-18,0.6074
2001-06-19,-0.3774
2001-06-20,-6.7424
2001-06-21,-1.5434999999999999
2001-06-22,-0.5776
2001-06-25,0.332
2001-06-26,1.6543
2001-06-27,-3.7429
2001-06-28,4.8183
2001-06-29,7.6613
2001-07-02,-3.1461
2001-07-03,-1.3921000000000001
2001-07-05,-1.4118
2001-07-06,-2.7843999999999998
2001-07-09,0.9002
2001-07-10,-2.6764
2001-07-11,4.1667
2001-07-12,-0.32
2001-07-13,-0.0803
2001-07-16,1.5261
2001-07-17,-1.1867
2001-07-18,1.201
2001-07-19,-4.193
2001-07-20,1.9818
2001-07-23,-2.753
2001-07-24,-0.2498
2001-07-25,-0.6678
2001-07-26,-1.7647
2001-07-27,2.2241
2001-07-30,2.4268
2001-07-31,-0.2451
2001-08-01,-0.4914
2001-08-02,0.0
2001-08-03,1.2346
2001-08-06,0.4878
2001-08-07,-0.0809
2001-08-08,-28.664
2001-08-10,58.9103
2001-08-13,-2.5
2001-08-14,-1.6117
2001-08-15,2.0849
2001-08-16,0.6565
2001-08-17,0.5797
2001-08-20,-2.0173
2001-08-21,0.0735
2001-08-22,-0.8817
2001-08-23,0.9637
2001-08-24,-0.6608
2001-08-27,-0.4435
2001-08-28,-0.2227
2001-08-29,0.8185
2001-08-30,1.107
2001-08-31,-1.4599
2001-09-04,-0.5926
2001-09-05,0.4471
2001-09-06,0.7418
2001-09-07,-4.271
2001-09-10,-2.5385
2001-09-17,-4.4199
2001-09-18,-0.8258
2001-09-19,0.7494
2001-09-20,-1.0744
2001-09-21,0.6683
2001-09-24,1.5768
2001-09-25,-1.2255
2001-09-26,-5.1282
2001-09-27,5.231
2001-09-28,4.0597
2001-10-01,8.0414
2001-10-02,-6.0427
2001-10-03,-1.5686
2001-10-04,2.4701
2001-10-05,-0.6221
2001-10-08,2.8951000000000002
2001-10-09,0.4563
2001-10-10,4.542
2001-10-11,12.2375
2001-10-12,5.5484
2001-10-15,-38.6308
2001-10-16,0.0996
2001-10-17,-9.2537
2001-10-18,-1.2061
2001-10-19,0.0
2001-10-22,-2.3307
2001-10-23,2.9545
2001-10-24,0.2208
2001-10-25,-0.8811
2001-10-26,-1.8889
2001-10-29,1.5855000000000001
2001-10-30,0.3344
2001-10-31,5.0
2001-11-01,3.1746
2001-11-02,-2.5641
2001-11-05,1.8947
2001-11-06,-0.2066
2001-11-07,-0.7246
2001-11-08,-2.7112
2001-11-09,-0.6431
2001-11-12,-0.7551
2001-11-13,0.1087
2001-11-14,1.8458
2001-11-15,-0.1066
2001-11-16,1.3874
2001-11-19,0.4211
2001-11-20,-1.6771
2001-11-21,0.0
2001-11-23,-0.9595
2001-11-26,-1.5070000000000001
2001-11-27,0.5464
2001-11-28,-3.4783
2001-11-29,1.9144
2001-11-30,-0.5525
2001-12-03,1.6667
2001-12-04,-1.5301
2001-12-05,0.0
2001-12-06,-0.111
2001-12-07,-0.3333
2001-12-10,-2.3411
2001-12-11,3.7671
2001-12-12,0.11
2001-12-13,-1.0989
2001-12-14,2.2222
2001-12-17,2.1739
2001-12-18,10.6383
2001-12-19,-2.0192
2001-12-20,-2.6497
2001-12-21,2.3185000000000002
2001-12-24,-2.1675
2001-12-26,0.5035
2001-12-27,2.004
2001-12-28,1.3752
2001-12-31,0.8721
2002-01-02,-1.537
2002-01-03,-0.4878
2002-01-04,-1.0784
2002-01-07,-1.5857
2002-01-08,1.3092
2002-01-09,-2.7833
2002-01-10,0.409
2002-01-11,-2.7495000000000003
2002-01-14,-0.5236
2002-01-15,-0.9474
2002-01-16,0.9564
2002-01-17,-1.5789
2002-01-18,0.5348
2002-01-22,-2.1277
2002-01-23,3.2609
2002-01-24,-4.2105
2002-01-25,1.4341
2002-01-28,1.8363
2002-01-29,0.0
2002-01-30,1.4894
2002-01-31,3.3543
2002-02-01,0.9128
2002-02-04,-0.402
2002-02-05,2.1191
2002-02-06,-0.7905
2002-02-07,-7.8685
2002-02-08,2.0541
2002-02-11,17.5847
2002-02-12,2.2523
2002-02-13,-0.4405
2002-02-14,0.0
2002-02-15,-0.885
2002-02-19,0.4626
2002-02-20,2.6501
2002-02-21,-1.2121
2002-02-22,-0.4382
2002-02-25,2.6408
2002-02-26,3.7736
2002-02-27,0.8264
2002-02-28,4.0984
2002-03-01,-3.4646
2002-03-04,-1.2235
2002-03-05,0.0826
2002-03-06,0.8251
2002-03-07,-1.1457
2002-03-08,0.9934
2002-03-11,-0.4016
2002-03-12,-0.2551
2002-03-13,-1.0726
2002-03-14,2.1685
2002-03-15,-1.3061
2002-03-18,1.5715
2002-03-19,-1.0586
2002-03-20,2.0576
2002-03-21,3.871
2002-03-22,2.0963
2002-03-25,-0.3042
2002-03-26,0.9153
2002-03-27,1.3605
2002-03-28,0.3729
2002-04-01,0.8172
2002-04-02,-2.8003
2002-04-03,0.0
2002-04-04,0.0
2002-04-05,0.0758
2002-04-08,-0.8333
2002-04-09,-0.6875
2002-04-10,2.0
2002-04-11,0.1508
2002-04-12,-1.0542
2002-04-15,0.8371
2002-04-16,1.1320999999999999
2002-04-17,-0.8955
2002-04-18,-3.238
2002-04-19,0.786
2002-04-22,-0.3166
2002-04-23,-0.3098
2002-04-24,-0.9324
2002-04-25,-1.8039
2002-04-26,-1.9968
2002-04-29,-2.2005
2002-04-30,-0.0833
2002-05-01,0.834
2002-05-02,-2.4814
2002-05-03,1.3571
2002-05-06,-1.5063
2002-05-07,-1.8692
2002-05-08,5.4545
2002-05-09,4.6798
2002-05-10,-0.4706
2002-05-13,2.0489
2002-05-14,3.4749
2002-05-15,3.0597
2002-05-16,2.462
2002-05-17,-1.0601
2002-05-20,-1.4285999999999999
2002-05-21,-3.4058
2002-05-22,2.4006
2002-05-23,7.7656
2002-05-24,-0.4079
2002-05-28,1.7065000000000001
2002-05-29,-0.3356
2002-05-30,-1.0707
2002-05-31,4.2135
2002-06-03,-4.2456
2002-06-04,1.0232
2002-06-05,0.8103
2002-06-06,-1.7415
2002-06-07,-0.7566
2002-06-10,0.9685
2002-06-11,-5.5102
2002-06-12,-2.5198
2002-06-13,-0.2216
2002-06-14,2.8868
2002-06-17,1.5827
2002-06-18,-1.204
2002-06-19,-2.509
2002-06-20,-3.3088
2002-06-21,-4.8669
2002-06-24,-3.0376
2002-06-25,-1.8136999999999999
2002-06-26,-3.4425
2002-06-27,1.7391
2002-06-28,5.641
2002-07-01,-8.4951
2002-07-02,-8.4881
2002-07-03,4.9275
2002-07-05,3.5911999999999997
2002-07-08,0.8889
2002-07-09,-0.1762
2002-07-10,-5.3839
2002-07-11,0.8396
2002-07-12,4.0703
2002-07-15,-0.8889
2002-07-16,6.5471
2002-07-17,2.2727
2002-07-18,-1.2346
2002-07-19,-3.6667
2002-07-22,0.692
2002-07-23,-5.4124
2002-07-24,6.7212
2002-07-25,-0.9362
2002-07-26,0.2577
2002-07-29,2.8278
2002-07-30,0.5
2002-07-31,0.7463
2002-08-01,-1.2346
2002-08-02,0.8333
2002-08-05,-6.1983
2002-08-06,-2.9956
2002-08-07,-1.3624
2002-08-08,23.6648
2002-08-09,1.3403
2002-08-12,-1.1756
2002-08-13,-4.8327
2002-08-14,2.3437
2002-08-15,-0.2901
2002-08-16,3.4298
2002-08-19,0.6662
2002-08-20,0.0
2002-08-21,4.7059
2002-08-22,-1.3343
2002-08-23,-0.427
2002-08-26,2.4303
2002-08-27,-0.977
2002-08-28,0.3524
2002-08-29,3.2303
2002-08-30,0.0
2002-09-03,-5.5102
2002-09-04,5.6156
2002-09-05,-3.8855
2002-09-06,5.3901
2002-09-09,-0.8075
2002-09-10,8.0801
2002-09-11,2.7556000000000003
2002-09-12,-2.8711
2002-09-13,3.7736
2002-09-16,-2.2424
2002-09-17,-0.8122
2002-09-18,0.1313
2002-09-19,1.7478
2002-09-20,4.3558
2002-09-23,-5.9847
2002-09-24,-2.3887
2002-09-25,4.6765
2002-09-26,0.9792
2002-09-27,-2.7273
2002-09-30,2.4922
2002-10-01,0.0
2002-10-02,-0.9119
2002-10-03,-0.2454
2002-10-04,-0.738
2002-10-07,-2.1066
2002-10-08,0.0
2002-10-09,-6.6456
2002-10-10,-5.0847
2002-10-11,1.4285999999999999
2002-10-14,6.0423
2002-10-15,1.0094
2002-10-16,-0.7232
2002-10-17,0.3311
2002-10-18,-0.9241
2002-10-21,1.5323
2002-10-22,-5.2493
2002-10-23,-1.9391
2002-10-24,0.7062
2002-10-25,2.0337
2002-10-28,2.4055
2002-10-29,1.3423
2002-10-30,-0.6623
2002-10-31,-0.3333
2002-11-01,0.3344
2002-11-04,4.0
2002-11-05,1.3462
2002-11-06,0.5693
2002-11-07,0.0
2002-11-08,-0.4969
2002-11-11,-2.9771
2002-11-12,3.2508
2002-11-13,0.0063
2002-11-14,3.9054
2002-11-15,-1.3298
2002-11-18,2.5231
2002-11-19,-1.3806
2002-11-20,4.2605
2002-11-21,0.934
2002-11-22,-1.5615999999999999
2002-11-25,-0.7051
2002-11-26,-2.7811
2002-11-27,5.5386
2002-11-29,-0.4037
2002-12-02,-1.2739
2002-12-03,0.176
2002-12-04,-0.8197
2002-12-05,1.5348000000000002
2002-12-06,0.4651
2002-12-09,-0.463
2002-12-10,-1.8605
2002-12-11,3.4953
2002-12-12,0.8014
2002-12-13,-0.9654
2002-12-16,-2.5803000000000003
2002-12-17,0.2295
2002-12-18,1.885
2002-12-19,-0.1153
2002-12-20,-1.9042
2002-12-23,1.4706000000000001
2002-12-24,-0.4058
2002-12-26,0.4075
2002-12-27,-0.9855
2002-12-30,-1.3466
2002-12-31,-0.8902
2003-01-02,2.3952
2003-01-03,-0.2924
2003-01-06,-0.176
2003-01-07,-0.1175
2003-01-08,-2.8824
2003-01-09,-2.2411
2003-01-10,-1.5489000000000002
2003-01-13,-2.1397
2003-01-14,2.8939
2003-01-15,2.625
2003-01-16,0.9744
2003-01-17,-1.2666
2003-01-21,-1.3439
2003-01-22,-0.5573
2003-01-23,0.6849
2003-01-24,-3.2157999999999998
2003-01-27,-0.5751
2003-01-28,0.5141
2003-01-29,-0.5754
2003-01-30,-0.3215
2003-01-31,-0.3871
2003-02-03,-2.9793
2003-02-04,-1.8692
2003-02-05,0.8844
2003-02-06,1.0789
2003-02-07,0.0667
2003-02-10,0.0
2003-02-11,0.3333
2003-02-12,-1.8605
2003-02-13,1.6926
2003-02-14,1.0652
2003-02-18,1.7787
2003-02-19,0.1294
2003-02-20,-1.9392
2003-02-21,1.5162
2003-02-24,-0.0649
2003-02-25,-0.2599
2003-02-26,-0.3909
2003-02-27,0.654
2003-02-28,2.6641
2003-03-03,1.3291
2003-03-04,-0.1249
2003-03-05,-1.2508
2003-03-06,0.0633
2003-03-07,0.0
2003-03-10,-0.6962
2003-03-11,-0.1912
2003-03-12,1.2133
2003-03-13,2.2082
2003-03-14,-0.1852
2003-03-17,5.3803
2003-03-18,-1.0035
2003-03-19,0.1838
2003-03-20,-0.0592
2003-03-21,1.2433
2003-03-24,-0.8187
2003-03-25,1.421
2003-03-26,-1.2848
2003-03-27,1.0012
2003-03-28,0.5248
2003-03-31,0.0
2003-04-01,0.0
2003-04-02,0.232
2003-04-03,1.0995
2003-04-04,-1.7172
2003-04-07,-1.7471999999999999
2003-04-08,0.4149
2003-04-09,-0.8855
2003-04-10,-0.1787
2003-04-11,1.432
2003-04-14,0.2941
2003-04-15,-0.2933
2003-04-16,-2.5294
2003-04-17,2.1123
2003-04-21,0.7092
2003-04-22,1.0563
2003-04-23,0.7607
2003-04-24,0.2824
2003-04-25,-0.7471
2003-04-28,-0.6948
2003-04-29,0.1749
2003-04-30,4.482
2003-05-01,2.2284
2003-05-02,0.0
2003-05-05,0.4905
2003-05-06,-2.7115
2003-05-07,-1.0033
2003-05-08,-0.9009
2003-05-09,1.4773
2003-05-12,2.9675000000000002
2003-05-13,0.3263
2003-05-14,2.2222
2003-05-15,0.4242
2003-05-16,-1.6367
2003-05-19,-0.4294
2003-05-20,-0.5391
2003-05-21,-0.0542
2003-05-22,2.6573
2003-05-23,2.9054
2003-05-27,4.6201
2003-05-28,-2.0608
2003-05-29,-1.0521
2003-05-30,1.2658
2003-06-02,2.3
2003-06-03,0.6354
2003-06-04,1.3599
2003-06-05,3.977
2003-06-06,-1.1521
2003-06-09,-2.0979
2003-06-10,0.9524
2003-06-11,2.1226
2003-06-12,3.0023
2003-06-13,-1.9731
2003-06-16,3.7054
2003-06-17,2.5143
2003-06-18,-1.3338999999999999
2003-06-19,-7.2394
2003-06-20,0.1881
2003-06-23,-2.0178
2003-06-24,0.1437
2003-06-25,0.4304
2003-06-26,2.1905
2003-06-27,0.1864
2003-06-30,0.6512
2003-07-01,-3.2348
2003-07-02,0.7641
2003-07-03,1.4645000000000001
2003-07-07,5.2828
2003-07-08,0.7098
2003-07-09,2.511
2003-07-10,0.1289
2003-07-11,-12.0172
2003-07-14,-0.4878
2003-07-15,-1.9118
2003-07-16,-2.8486000000000002
2003-07-17,-5.8642
2003-07-18,1.0929
2003-07-21,1.8919000000000001
2003-07-22,1.3263
2003-07-23,-0.3141
2003-07-24,-0.3151
2003-07-25,1.686
2003-07-28,-0.5181
2003-07-29,3.0156
2003-07-30,-2.2195
2003-07-31,1.6029
2003-08-01,-4.0712
2003-08-04,-1.008
2003-08-05,-2.7866999999999997
2003-08-06,2.5358
2003-08-07,0.1075
2003-08-08,3.7594
2003-08-11,3.5197000000000003
2003-08-12,1.7
2003-08-13,-1.9174
2003-08-14,3.0576
2003-08-15,-0.7782
2003-08-18,3.2843
2003-08-19,0.7594
2003-08-20,0.8008
2003-08-21,0.0
2003-08-22,-1.4485999999999999
2003-08-25,1.8492
2003-08-26,1.1173
2003-08-27,2.7624
2003-08-28,1.9264999999999999
2003-08-29,0.7473
2003-09-02,-0.8726
2003-09-03,-2.0687
2003-09-04,3.8202
2003-09-05,0.6926
2003-09-08,3.1814
2003-09-09,0.2917
2003-09-10,-4.0299
2003-09-11,1.0823
2003-09-12,0.985
2003-09-15,-0.6785
2003-09-16,3.2024
2003-09-17,1.1171
2003-09-18,0.8183
2003-09-19,0.0406
2003-09-22,-1.8660999999999999
2003-09-23,-0.1654
2003-09-24,-3.5197000000000003
2003-09-25,-1.5021
2003-09-26,-1.6993
2003-09-29,0.2615
2003-09-30,-0.1282
2003-10-01,-0.7525
2003-10-02,0.446
2003-10-03,0.0444
2003-10-06,0.4439
2003-10-07,-0.928
2003-10-08,-1.4228
2003-10-09,2.3031
2003-10-10,-1.7248999999999999
2003-10-13,-0.09
2003-10-14,-0.9009
2003-10-15,-3.4091
2003-10-16,-4.4235
2003-10-17,-2.7573
2003-10-20,-2.5823
2003-10-21,6.9647
2003-10-22,-5.9767
2003-10-23,1.9897
2003-10-24,-2.6602
2003-10-27,1.7699
2003-10-28,1.4834
2003-10-29,-2.2177
2003-10-30,2.3196
2003-10-31,1.4106
2003-11-03,0.2484
2003-11-04,0.8424
2003-11-05,0.2457
2003-11-06,-1.6667
2003-11-07,0.5982
2003-11-10,-3.2706
2003-11-11,-1.7930000000000001
2003-11-12,5.2686
2003-11-13,0.3469
2003-11-14,-5.1358
2003-11-17,-2.2904999999999998
2003-11-18,-1.9712
2003-11-19,1.1413
2003-11-20,-0.806
2003-11-21,-0.9209
2003-11-24,1.1482
2003-11-25,1.5135
2003-11-26,1.9702
2003-11-28,-1.7231999999999998
2003-12-01,4.4633
2003-12-02,1.8820000000000001
2003-12-03,0.2546
2003-12-04,1.987
2003-12-05,-1.3672
2003-12-08,2.7723
2003-12-09,-2.9383
2003-12-10,1.6873
2003-12-11,2.1962
2003-12-12,1.0029
2003-12-15,-3.026
2003-12-16,1.4139
2003-12-17,3.6538
2003-12-18,4.8237
2003-12-19,2.6549
2003-12-22,-0.5172
2003-12-23,0.9965
2003-12-24,-1.3299
2003-12-26,0.9565
2003-12-29,1.1628
2003-12-30,-0.4683
2003-12-31,-1.8392
2004-01-02,2.3094
2004-01-05,-0.2981
2004-01-06,-2.3921
2004-01-07,1.663
2004-01-08,-0.9901
2004-01-09,0.3913
2004-01-12,1.2993000000000001
2004-01-13,-0.2565
2004-01-14,-0.6429
2004-01-15,-0.3451
2004-01-16,-1.2987
2004-01-20,0.0
2004-01-21,-0.2193
2004-01-22,4.4835
2004-01-23,2.0194
2004-01-26,-3.5464
2004-01-27,-3.2493
2004-01-28,-3.27
2004-01-29,-2.3298
2004-01-30,-2.479
2004-02-02,7.3861
2004-02-03,0.3573
2004-02-04,-2.9818
2004-02-05,-3.6696999999999997
2004-02-06,3.0952
2004-02-09,0.6467
2004-02-10,2.57
2004-02-11,0.7159
2004-02-12,-2.3989
2004-02-13,-1.411
2004-02-17,-0.1385
2004-02-18,-0.4161
2004-02-19,-0.6035
2004-02-20,-1.4946
2004-02-23,-2.7500999999999998
2004-02-24,3.608
2004-02-25,-0.6588
2004-02-26,-0.0947
2004-02-27,0.5216
2004-03-01,-0.6604
2004-03-02,2.5641
2004-03-03,2.963
2004-03-04,1.6187
2004-03-05,3.1858
2004-03-08,-0.3002
2004-03-09,0.2151
2004-03-10,-0.2146
2004-03-11,0.8172
2004-03-12,3.1143
2004-03-15,-3.8064
2004-03-16,1.1183
2004-03-17,0.5955
2004-03-18,0.8457
2004-03-19,1.6771
2004-03-22,-4.3299
2004-03-23,-0.6034
2004-03-24,0.6071
2004-03-25,1.7241
2004-03-26,-0.678
2004-03-29,2.5597
2004-03-30,0.6656
2004-03-31,-1.5289000000000001
2004-04-01,-0.4616
2004-04-02,1.7707000000000002
2004-04-05,1.9884
2004-04-06,-0.4874
2004-04-07,-2.2449
2004-04-08,-0.8351
2004-04-12,0.6316
2004-04-13,-3.5564999999999998
2004-04-14,-1.4751
2004-04-15,0.2202
2004-04-16,0.0
2004-04-19,1.1424
2004-04-20,-1.8245
2004-04-21,1.5929
2004-04-22,1.7422
2004-04-23,1.6267
2004-04-26,2.7801
2004-04-27,5.6148
2004-04-28,-2.4059
2004-04-29,-0.1193
2004-04-30,-1.9904
2004-05-03,4.0211
2004-05-04,-0.5857
2004-05-05,1.846
2004-05-06,-3.5866
2004-05-07,-2.08
2004-05-10,-2.6552
2004-05-11,2.308
2004-05-12,-1.0664
2004-05-13,-0.539
2004-05-14,-1.0421
2004-05-17,-1.8113000000000001
2004-05-18,1.9734
2004-05-19,-3.2814
2004-05-20,2.3487999999999998
2004-05-21,1.8275000000000001
2004-05-24,-2.6711
2004-05-25,0.2144
2004-05-26,2.9525
2004-05-27,-0.7897
