ticker,VEGL US Equity
2014-08-04,-20.0
2014-08-06,0.0
2014-08-13,0.0
2014-08-18,25.0
2014-08-27,0.0
2014-09-10,-20.0
2014-09-11,25.0
2014-09-18,230.0
2014-09-19,-26.6667
2014-09-22,0.0
2014-09-23,19.8347
2014-09-24,-4.1379
2014-09-25,7.9137
2014-09-29,-20.0
2014-09-30,-15.8333
2014-10-01,18.8119
2014-10-02,0.0
2014-10-06,-0.1042
2014-10-08,-15.7456
2014-10-09,0.0
2014-10-10,0.0
2014-10-13,-35.6436
2014-10-16,-23.0769
2014-10-31,-20.0
2014-11-04,0.0
2014-11-26,0.0
2014-12-03,0.0
2014-12-05,99.8437
2014-12-11,0.0
2014-12-17,-49.9609
2014-12-22,0.0
2015-01-08,0.0
2015-01-21,0.0
2015-01-30,0.0
2015-02-06,0.0
2015-03-05,0.0
2015-03-10,0.0
2015-03-13,62.5
2015-03-17,-23.0769
2015-03-24,0.0
2015-04-02,0.0
2015-04-15,0.0
2015-04-24,0.0
2015-05-05,0.0
2015-05-21,0.0
2015-05-29,0.0
2015-06-02,0.0
2015-06-03,60.0
2015-07-10,0.0
2015-07-15,18.75
2015-08-12,-47.3684
2015-08-20,100.0
2015-08-24,-45.0
2015-09-02,1.8182
2015-09-09,0.0
2015-09-22,1.7856999999999998
2015-09-28,10.307
2015-10-06,-10.1392
2015-12-09,-17.6991
2015-12-10,0.0
2016-01-26,1.0753
2016-02-01,6.383
2016-03-11,480.0
2016-03-14,-3.4483
2016-03-16,-10.7143
2016-03-17,-6.0
2016-03-23,-19.1489
2016-03-24,-42.1053
2016-04-04,-45.4545
2016-04-06,208.3333
2016-04-07,332.4324
2016-04-08,-25.0
2016-04-12,-25.0
2016-04-13,77.7778
2016-04-14,0.0
2016-04-19,24.9844
2016-04-20,-44.9744
2016-04-21,79.7569
2016-04-22,0.1011
2016-04-26,-0.101
2016-04-27,0.0
2016-04-29,-22.6491
2016-05-02,12.1569
2016-05-05,0.0
2016-05-06,6.993
2016-05-09,-4.0305
2016-05-10,-3.5187
2016-05-11,4.0809
2016-05-12,-3.8997
2016-05-13,3.6242
2016-05-16,7.832
2016-05-17,-2.2303
2016-05-18,7.6644
2016-05-19,0.0
2016-05-20,16.95
2016-05-23,-8.5079
2016-05-24,-3.7382999999999997
2016-05-25,-0.9709
2016-05-26,0.9804
2016-05-27,6.7961
2016-05-31,1.8182
2016-06-03,-4.9442
2016-06-07,4.2621
2016-06-08,0.6926
2016-06-09,9.1539
2016-06-10,5.7377
2016-06-13,6.2016
2016-06-14,9.4891
2016-06-15,13.3333
2016-06-16,8.8235
2016-06-17,21.6216
2016-06-20,33.3333
2016-06-21,-8.6667
2016-06-22,-16.0584
2016-06-23,-4.3478
2016-06-24,-2.2727
2016-06-27,-6.9767
2016-06-28,-9.6844
2016-06-29,2.4186
2016-07-01,-9.7669
2016-07-05,-20.626
2016-07-06,-16.9811
2016-07-07,10.0
2016-07-11,-13.2231
2016-07-12,0.0
2016-07-13,-4.7619
2016-07-14,-0.5313
2016-07-15,10.5875
2016-07-18,10.0
2016-07-19,13.2231
2016-07-20,5.8394
2016-07-21,4.1379
2016-07-22,12.5828
2016-07-25,17.647100000000002
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,12.5
2016-07-29,-32.4444
2016-08-01,20.1069
2016-08-03,-15.0976
2016-08-04,-0.6452
2016-08-10,0.0
2016-08-15,42.8571
2016-08-16,-4.5455
2016-08-17,0.0
2016-08-18,-9.5238
2016-08-19,-2.6316
2016-08-22,8.1081
2016-08-26,-5.0
2016-08-30,-5.2632
2016-09-07,-8.3333
2016-09-08,-3.2538
2016-09-12,4.8236
2016-09-13,4.583
2016-09-15,2.8571
2016-09-16,-8.3333
2016-09-21,9.0909
2016-09-26,0.0
2016-09-27,0.0
2016-09-29,-22.434
2016-10-04,3.138
2016-10-05,-13.1944
2016-10-06,-20.0
2016-10-10,0.0
2016-10-11,-2.3
2016-10-17,17.7073
2016-10-21,-8.6957
2016-10-24,9.5238
2016-10-26,-16.5435
2016-10-27,96.9263
2016-10-28,-12.6984
2016-10-31,-6.0606
2016-11-02,-4.4516
2016-11-04,-15.5976
2016-11-07,0.0
2016-11-08,8.0
2016-11-09,-14.6481
2016-11-10,17.1621
2016-11-11,-2.5556
2016-11-16,25.1473
2016-11-17,-8.8873
2016-11-21,-32.6667
2016-11-22,22.7723
2016-11-23,-4.8387
2016-11-28,3.3316
2016-11-29,-0.7638
2016-11-30,-4.1322
2016-12-01,-13.7931
2016-12-02,10.0
2016-12-05,-4.5455
2016-12-06,9.5238
2016-12-07,2.6087
2016-12-08,-2.5423999999999998
2016-12-09,3.5543
2016-12-13,20.9195
2016-12-14,0.0
2016-12-16,0.6944
2016-12-19,3.4483
2016-12-22,-16.6667
2016-12-29,-2.21
2017-01-04,-5.8493
2017-01-05,-4.4205
2017-01-06,0.0
2017-01-09,9.0909
2017-01-10,2.9688
2017-01-11,11.6844
2017-01-12,-16.3859
2017-01-17,8.2765
2017-01-18,19.2596
2017-01-19,-4.4757
2017-01-20,3.9828
2017-01-23,1.3514
2017-01-24,-7.3333
2017-01-26,-4.3165
2017-01-27,-3.1203
2017-01-30,-2.3816
2017-01-31,-0.6211
2017-02-03,16.0
2017-02-06,-2.4741
2017-02-07,-4.2517
2017-02-08,-1.7587000000000002
2017-02-09,1.4895
2017-02-10,-15.282399999999999
2017-02-13,11.9187
2017-02-14,-0.7813
2017-02-16,-4.2913
2017-02-21,0.0
2017-03-03,-1.2752
2017-03-06,2.25
2017-03-07,4.075
2017-03-08,-5.418
2017-03-13,-8.9263
2017-03-14,2.4545
2017-03-15,0.2052
2017-03-17,0.0609
2017-03-20,-0.2655
2017-03-23,8.8731
2017-03-30,-6.2755
2017-03-31,16.0707
2017-04-07,-4.3311
2017-04-10,-33.4377
2017-04-11,13.5882
2017-04-12,13.4127
2017-04-13,18.7215
2017-04-17,0.0
2017-04-19,-7.6923
2017-04-24,8.3333
2017-04-25,0.0
2017-04-27,-15.3846
2017-04-28,9.0909
2017-05-01,0.0
2017-05-02,4.1667
2017-05-04,-4.0
2017-05-05,8.3333
2017-05-08,0.0
2017-05-10,0.0
2017-05-16,0.0
2017-05-23,2.3077
2017-06-13,9.0226
2017-07-07,-25.2069
2017-07-10,1.4292
2017-07-11,4.5455
2017-07-13,4.3478
2017-07-17,4.1667
2017-07-20,0.0
2017-07-21,7.2
2017-07-24,1.903
2017-07-25,-1.9773
2017-07-26,2.5028
2017-07-27,-2.6239
2017-07-28,-0.3892
2017-07-31,-2.3144
2017-08-01,0.0
2017-08-02,-0.7692
2017-08-03,-9.876
2017-08-04,7.5176
2017-08-07,0.0
2017-08-09,8.0
2017-08-17,-3.7037
2017-08-21,-2.3077
2017-08-29,10.2362
2017-09-07,3.5714
2017-09-08,-3.4483
2017-09-13,-3.5714
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,-3.7037
2017-09-19,0.0
2017-09-25,-3.8462
2017-10-05,-0.8
2017-10-06,2.4194
2017-10-09,0.0
2017-10-10,9.0157
2017-10-13,6.8978
2017-10-19,1.3514
2017-10-31,-6.6667
2017-11-01,3.5714
2017-11-03,-2.069
2017-11-07,2.1127
2017-11-08,-3.4483
2017-11-13,3.5714
2017-11-14,-3.4483
2017-11-30,16.4286
2017-12-08,-1.227
2017-12-12,8.6957
2017-12-13,2.8571
2017-12-14,0.0
2017-12-15,11.1111
2017-12-18,-1.725
2017-12-19,1.7553
2017-12-20,-5.0
2017-12-21,5.2632
2017-12-28,12.5
2017-12-29,0.0
2018-01-02,6.6667
2018-01-03,8.3333
2018-01-04,0.0
2018-01-05,5.7692
2018-01-08,-5.4545
2018-01-11,15.3846
2018-01-12,8.3333
2018-01-17,3.0769
2018-01-18,-23.8806
2018-01-19,37.2549
2018-01-22,7.1429
2018-01-23,-0.2667
2018-01-24,6.9519
2018-01-25,25.0
2018-01-26,-17.0
2018-01-29,9.6386
2018-01-30,3.2967
2018-01-31,3.1915
2018-02-01,-11.3402
2018-02-02,6.9767
2018-02-05,4.1304
2018-02-06,-12.3173
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,-4.7619
2018-02-12,-12.5
2018-02-13,14.2857
2018-02-14,2.5
2018-02-15,0.0
2018-02-16,-12.1951
2018-02-20,2.7778
2018-02-21,8.1081
2018-02-22,0.0
2018-02-23,6.25
2018-02-26,4.4706
2018-02-27,-4.2793
2018-02-28,2.3529
2018-03-01,-2.2989
2018-03-02,0.0
2018-03-06,-3.5294
2018-03-07,-2.439
2018-03-08,0.0
2018-03-09,-2.5
2018-03-12,3.0769
2018-03-14,-0.4975
2018-03-15,-1.25
2018-03-16,-3.7975
2018-03-19,-21.0526
2018-03-20,0.0
2018-03-21,0.0
2018-03-23,-0.3333
2018-03-28,-0.3344
2018-03-29,-2.6846
2018-04-02,0.0
2018-04-03,-30.6897
2018-04-04,1.99
2018-04-05,2.439
2018-04-06,9.5238
2018-04-09,-6.5217
2018-04-11,27.907
2018-04-12,-20.0
2018-04-13,27.7273
2018-04-16,8.5409
2018-04-17,-1.6393
2018-04-18,-1.6667
2018-04-19,0.0
2018-04-20,-11.8644
2018-04-23,0.0
2018-04-24,-3.8462
2018-04-25,0.0
2018-04-27,-12.0
2018-05-01,-2.2727
2018-05-02,39.5349
2018-05-03,0.0
2018-05-04,0.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-16,-6.6667
2018-05-18,0.0
2018-05-21,0.7143
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,6.383
2018-05-30,10.0
2018-06-04,-1.5152
2018-06-05,1.5385
2018-06-06,-12.1212
2018-06-07,13.7931
2018-06-12,-12.1212
2018-06-13,-1.7241
2018-06-14,0.0
2018-06-15,1.7544
2018-06-19,-5.1724
2018-06-20,0.0
2018-06-22,1.8182
2018-06-25,-1.7856999999999998
2018-06-26,-5.4545
2018-06-27,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,-13.461500000000001
2018-07-05,15.5556
2018-07-06,0.0
2018-07-13,0.0
2018-07-16,13.461500000000001
2018-07-17,0.0
2018-07-18,-0.339
2018-07-20,2.0408
2018-07-23,8.3333
2018-07-24,-4.9231
2018-07-25,-1.2945
2018-07-26,-16.3934
2018-07-27,19.2157
2018-07-30,-9.5395
2018-07-31,0.0
2018-08-01,-9.0909
2018-08-02,14.0
2018-08-15,-12.2807
2018-08-16,10.0
2018-08-23,-5.4545
2018-08-24,5.7692
2018-08-28,-5.4545
2018-09-04,-3.8462
2018-09-05,-0.4
2018-09-10,2.4096
2018-09-12,0.0
2018-09-13,0.0
2018-09-14,-1.9607999999999999
2018-09-17,0.0
2018-09-18,0.0
2018-09-19,2.0
2018-09-20,-1.9607999999999999
2018-09-21,4.0
2018-09-26,-3.8462
2018-09-27,-4.0
2018-09-28,-0.4167
2018-10-01,-5.8577
2018-10-04,2.2222
2018-10-10,2.1739
2018-10-11,0.0
2018-10-12,-4.2553
2018-10-16,-11.1111
2018-10-17,0.0
2018-10-18,-12.5
2018-10-19,14.2857
2018-10-22,-12.5
2018-10-23,14.2857
2018-10-24,0.0
2018-10-25,0.0
2018-10-26,-2.5
2018-10-29,-17.9487
2018-10-30,-25.0
2018-10-31,61.6667
2018-11-05,0.5155
2018-11-06,0.0
2018-11-07,0.0
2018-11-13,-12.8205
2018-11-14,-5.8824
2018-11-15,8.75
2018-11-16,0.5747
2018-11-19,-0.5714
2018-11-20,-13.7931
2018-11-23,-0.6667
2018-11-28,-0.6711
2018-11-29,-0.6757
2018-11-30,0.0
2018-12-03,-2.0408
2018-12-04,7.6389
2018-12-10,-3.2258
2018-12-14,-2.0
2018-12-19,-4.7619
2018-12-20,-3.5714
2018-12-24,0.0
2018-12-26,0.0
2018-12-27,11.1111
2018-12-28,0.0
2019-01-02,0.0
2019-01-03,-13.3333
2019-01-04,19.2308
2019-01-07,-6.4516
2019-01-10,0.0
2019-01-16,-13.7931
2019-01-17,-4.0
2019-01-18,0.0
2019-01-22,0.0
2019-01-23,15.0
2019-01-24,-9.4203
2019-01-25,0.0
2019-01-29,0.0
2019-01-31,4.0
2019-02-04,-3.8462
2019-02-05,0.0
2019-02-07,-4.0
2019-02-08,0.0
2019-02-11,0.0
2019-02-12,23.3333
2019-02-13,0.0
2019-03-05,-18.9189
2019-03-06,20.8333
2019-03-20,-27.5862
2019-03-21,0.0
2019-04-03,-9.5238
2019-04-04,31.5789
2019-04-09,-4.0
2019-04-16,-8.3333
2019-04-18,0.0
2019-04-25,0.0
2019-05-03,9.0909
2019-05-07,-37.5
2019-05-08,33.3333
2019-05-10,0.0
2019-05-20,25.0
2019-05-21,0.0
2019-05-23,8.0
2019-05-24,0.0
2019-05-28,-14.8148
2019-05-29,0.0
2019-05-30,0.0
2019-05-31,4.3478
2019-06-03,0.0
2019-06-07,-4.1667
2019-06-10,1.7391
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,-1.7094
2019-06-14,0.8696
2019-06-17,-0.8621
2019-06-18,0.0
2019-06-19,30.4348
2019-06-20,-22.6667
2019-06-21,-0.8621
2019-06-24,-5.2174
2019-06-25,6.422
2019-06-26,-12.931000000000001
2019-06-27,-0.9901
2019-06-28,0.0
2019-07-01,12.0
2019-07-02,-0.5357
2019-07-03,-10.2334
2019-07-09,-8.99
2019-07-10,8.7793
2019-07-17,-29.2929
2019-07-18,1.4285999999999999
2019-07-19,40.8451
2019-07-25,-1.0
2019-07-30,-10.101
2019-08-01,-15.7303
2019-08-02,4.0
2019-08-05,-5.1282
2019-08-07,35.1351
2019-08-08,-24.8
2019-08-09,-0.266
2019-08-26,0.0
2019-09-09,-29.8
2019-09-10,-29.9715
2019-09-24,5.7771
2019-09-27,-12.8205
2019-10-18,2.9412000000000003
2019-11-04,5.7143
2019-11-05,-30.2162
2019-11-13,0.0
2019-11-18,-3.1758
2019-11-21,-27.68
2019-12-04,-17.0354
2019-12-06,0.0
2019-12-10,-15.4667
2019-12-20,-0.0789
2019-12-31,0.0
2020-01-03,-44.7514
2020-01-06,42.8571
2020-01-15,10.0
2020-01-21,36.3636
2020-01-28,-33.3333
2020-01-29,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-20,50.0
2020-02-26,-33.3333
2020-02-27,50.0
2020-03-05,-33.3333
2020-03-10,0.0
2020-03-13,0.0
2020-03-27,0.0
2020-03-31,0.0
2020-04-06,0.0
2020-04-09,100.0
2020-04-13,-10.0
2020-04-29,-44.4444
2020-05-01,10.0
2020-05-06,-9.0909
2020-05-08,30.0
2020-05-14,-23.0769
2020-05-21,-20.0
2020-05-22,25.0
2020-05-26,0.1
2020-05-29,-0.0999
2020-06-03,0.0
2020-06-15,0.0
2020-06-17,-10.0
2020-06-18,33.3333
2020-06-26,-12.5
2020-07-09,14.2857
2020-07-21,-25.0
2020-07-23,11.1111
2020-07-28,0.0
2020-07-30,-10.0
